ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
6382;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2004;8856;108.0;;4.2;8858;108.0;;4.2
6383;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 januari;8856;114.0;3.0;10.0;8858;114.0;3.0;10.0
6384;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 februari;8856;114.0;0.0;9.8;8858;114.0;0.0;9.8
6385;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 maart;8856;114.0;0.2;9.3;8858;114.0;0.2;9.3
6386;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 april;8856;115.0;0.3;7.0;8858;115.0;0.3;7.0
6387;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 mei;8856;115.0;-0.1;6.8;8858;115.0;-0.1;6.8
6388;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 juni;8856;115.0;0.0;6.6;8858;115.0;0.0;6.6
6389;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 juli;8856;113.0;-1.0;3.6;8858;113.0;-1.0;3.6
6390;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 augustus;8856;113.0;0.1;3.4;8858;113.0;0.1;3.4
6391;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 september;8856;114.0;0.3;3.3;8858;114.0;0.3;3.3
6392;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 oktober;8856;115.0;1.2;3.5;8858;115.0;1.2;3.5
6393;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 november;8856;115.0;-0.1;3.8;8858;115.0;-0.1;3.8
6394;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005 december;8856;115.0;0.2;4.1;8858;115.0;0.2;4.1
6395;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2005;8856;114.0;;5.9;8858;114.0;;5.9
6396;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 januari;8856;117.0;1.2;2.3;8858;117.0;1.2;2.3
6397;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 februari;8856;117.0;0.1;2.4;8858;117.0;0.1;2.4
6398;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 maart;8856;117.0;0.3;2.4;8858;117.0;0.3;2.4
6399;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 april;8856;119.0;1.5;3.6;8858;119.0;1.5;3.6
6400;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 mei;8856;119.0;0.2;3.9;8858;119.0;0.2;3.9
6401;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 juni;8856;119.0;0.2;4.1;8858;119.0;0.2;4.1
6402;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 juli;8856;122.0;2.3;7.6;8858;122.0;2.3;7.6
6403;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 augustus;8856;122.0;0.4;7.9;8858;122.0;0.4;7.9
6404;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 september;8856;123.0;0.0;7.6;8858;123.0;0.0;7.6
6405;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 oktober;8856;124.0;1.3;7.7;8858;124.0;1.3;7.7
6406;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 november;8856;124.0;0.1;7.9;8858;124.0;0.1;7.9
6407;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006 december;8856;124.0;-0.1;7.5;8858;124.0;-0.1;7.5
6408;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2006;8856;121.0;;5.4;8858;121.0;;5.4
6409;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 januari;8856;126.0;1.3;7.6;8858;126.0;1.3;7.6
6410;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 februari;8856;126.0;-0.1;7.4;8858;126.0;-0.1;7.4
6411;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 maart;8856;126.0;0.1;7.2;8858;126.0;0.1;7.2
6412;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 april;8856;127.0;1.1;6.8;8858;127.0;1.1;6.8
6413;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 mei;8856;127.0;0.3;7.0;8858;127.0;0.3;7.0
6414;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 juni;8856;127.0;-0.1;6.7;8858;127.0;-0.1;6.7
6415;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 juli;8856;127.0;0.2;4.5;8858;127.0;0.2;4.5
6416;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 augustus;8856;127.0;-0.1;4.0;8858;127.0;-0.1;4.0
6417;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 september;8856;127.0;0.0;3.9;8858;127.0;0.0;3.9
6418;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 oktober;8856;128.0;0.7;3.3;8858;128.0;0.7;3.3
6419;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 november;8856;128.0;-0.3;2.9;8858;128.0;-0.3;2.9
6420;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007 december;8856;128.0;-0.2;2.9;8858;128.0;-0.2;2.9
6421;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2007;8856;127.0;;5.3;8858;127.0;;5.3
6422;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 januari;8856;130.0;1.6;3.1;8858;130.0;1.6;3.1
6423;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 februari;8856;130.0;0.0;3.3;8858;130.0;0.0;3.3
6424;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 maart;8856;130.0;0.0;3.3;8858;130.0;0.0;3.3
6425;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 april;8856;132.0;1.7;3.9;8858;132.0;1.7;3.9
6426;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 mei;8856;132.0;0.4;4.0;8858;132.0;0.4;4.0
6427;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 juni;8856;133.0;0.4;4.5;8858;133.0;0.4;4.5
6428;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 juli;8856;136.0;2.2;6.7;8858;136.0;2.2;6.7
6429;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 augustus;8856;136.0;0.3;7.2;8858;136.0;0.3;7.2
6430;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 september;8856;136.0;-0.2;7.0;8858;136.0;-0.2;7.0
6431;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 oktober;8856;136.0;-0.3;5.9;8858;136.0;-0.3;5.9
6432;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 november;8856;135.0;-0.7;5.4;8858;135.0;-0.7;5.4
6433;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008 december;8856;135.0;-0.1;5.5;8858;135.0;-0.1;5.5
6434;Afzet binnenland (totaal);DJ BASISMETAAL- EN METAALPRODUCTENINDUST;2008;8856;133.0;;5.0;8858;133.0;;5.0
6435;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 januari;2163;96.0;;;2165;96.0;;
6436;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 februari;2163;98.0;1.8;;2165;98.0;1.8;
6437;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 maart;2163;98.0;0.0;;2165;98.0;0.0;
6438;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 april;2163;99.0;1.6;;2165;99.0;1.6;
6439;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 mei;2163;100.0;0.8;;2165;100.0;0.8;
6440;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 juni;2163;100.0;0.3;;2165;100.0;0.3;
6441;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 juli;2163;101.0;0.8;;2165;101.0;0.8;
6442;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 augustus;2163;101.0;-0.1;;2165;101.0;-0.1;
6443;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 september;2163;102.0;0.7;;2165;102.0;0.7;
6444;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 oktober;2163;102.0;0.1;;2165;102.0;0.1;
6445;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 november;2163;102.0;0.1;;2165;102.0;0.1;
6446;Afzet binnenland (totaal);27 Basismetaalindustrie;2000 december;2163;101.0;-0.6;;2165;101.0;-0.6;
6447;Afzet binnenland (totaal);27 Basismetaalindustrie;2000;2163;100.0;;;2165;100.0;;
6448;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 januari;2163;101.0;0.0;5.6;2165;101.0;0.0;5.6
6449;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 februari;2163;101.0;-0.1;3.6;2165;101.0;-0.1;3.6
6450;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 maart;2163;100.0;-1.0;2.5;2165;100.0;-1.0;2.5
6451;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 april;2163;100.0;-0.3;0.6;2165;100.0;-0.3;0.6
6452;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 mei;2163;100.0;-0.1;-0.3;2165;100.0;-0.1;-0.3
6453;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 juni;2163;101.0;0.9;0.3;2165;101.0;0.9;0.3
6454;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 juli;2163;99.0;-1.5;-1.9;2165;99.0;-1.5;-1.9
6455;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 augustus;2163;100.0;0.6;-1.2;2165;100.0;0.6;-1.2
6456;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 september;2163;100.0;0.2;-1.7;2165;100.0;0.2;-1.7
6457;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 oktober;2163;99.0;-1.4;-3.1;2165;99.0;-1.4;-3.1
6458;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 november;2163;98.0;-0.5;-3.7;2165;98.0;-0.5;-3.7
6459;Afzet binnenland (totaal);27 Basismetaalindustrie;2001 december;2163;99.0;0.4;-2.8;2165;99.0;0.4;-2.8
6460;Afzet binnenland (totaal);27 Basismetaalindustrie;2001;2163;100.0;;-0.2;2165;100.0;;-0.2
6461;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 januari;2163;97.0;-1.6;-4.2;2165;97.0;-1.5;-4.2
6462;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 februari;2163;97.0;0.3;-3.9;2165;97.0;0.3;-3.8
6463;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 maart;2163;98.0;0.6;-2.3;2165;98.0;0.6;-2.3
6464;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 april;2163;98.0;0.3;-1.7;2165;98.0;0.3;-1.7
6465;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 mei;2163;99.0;0.4;-1.2;2165;99.0;0.4;-1.1
6466;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 juni;2163;98.0;-0.2;-2.3;2165;98.0;-0.2;-2.3
6467;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 juli;2163;99.0;0.3;-0.5;2165;99.0;0.3;-0.5
6468;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 augustus;2163;97.0;-1.6;-2.7;2165;97.0;-1.6;-2.7
6469;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 september;2163;96.0;-0.7;-3.6;2165;96.0;-0.7;-3.6
6470;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 oktober;2163;100.0;3.3;1.0;2165;100.0;3.3;1.0
6471;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 november;2163;100.0;0.0;1.5;2165;100.0;0.0;1.5
6472;Afzet binnenland (totaal);27 Basismetaalindustrie;2002 december;2163;100.0;0.7;1.7;2165;100.0;0.7;1.7
6473;Afzet binnenland (totaal);27 Basismetaalindustrie;2002;2163;98.0;;-1.5;2165;98.0;;-1.5
6474;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 januari;2163;101.0;0.3;3.6;2165;101.0;0.3;3.6
6475;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 februari;2163;101.0;0.6;4.0;2165;101.0;0.6;4.0
6476;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 maart;2163;101.0;0.3;3.7;2165;101.0;0.3;3.7
6477;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 april;2163;101.0;-0.3;3.0;2165;101.0;-0.3;3.0
6478;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 mei;2163;101.0;-0.1;2.5;2165;101.0;-0.1;2.5
6479;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 juni;2163;101.0;0.2;2.9;2165;101.0;0.2;2.9
6480;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 juli;2163;100.0;-0.9;1.7;2165;100.0;-0.9;1.7
6481;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 augustus;2163;101.0;0.2;3.6;2165;101.0;0.2;3.6
6482;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 september;2163;101.0;0.3;4.7;2165;101.0;0.3;4.7
6483;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 oktober;2163;101.0;0.1;1.5;2165;101.0;0.1;1.5
6484;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 november;2163;102.0;0.7;2.2;2165;102.0;0.7;2.2
6485;Afzet binnenland (totaal);27 Basismetaalindustrie;2003 december;2163;102.0;-0.1;1.4;2165;102.0;-0.1;1.4
6486;Afzet binnenland (totaal);27 Basismetaalindustrie;2003;2163;101.0;;2.9;2165;101.0;;2.9
6487;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 januari;2163;101.0;-0.2;1.0;2165;101.0;-0.2;1.0
6488;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 februari;2163;102.0;0.3;0.6;2165;102.0;0.3;0.6
6489;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 maart;2163;103.0;1.1;1.4;2165;103.0;1.1;1.4
6490;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 april;2163;106.0;3.2;5.0;2165;106.0;3.2;5.0
6491;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 mei;2163;106.0;0.0;5.0;2165;106.0;0.0;5.0
6492;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 juni;2163;107.0;0.5;5.4;2165;107.0;0.5;5.4
6493;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 juli;2163;109.0;2.5;9.0;2165;109.0;2.5;9.0
6494;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 augustus;2163;110.0;0.8;9.7;2165;110.0;0.8;9.7
6495;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 september;2163;111.0;0.9;10.2;2165;111.0;0.9;10.2
6496;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 oktober;2163;113.0;1.7;11.9;2165;113.0;1.7;11.9
6497;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 november;2163;113.0;-0.5;10.6;2165;113.0;-0.5;10.6
6498;Afzet binnenland (totaal);27 Basismetaalindustrie;2004 december;2163;112.0;-0.1;10.7;2165;112.0;-0.1;10.7
6499;Afzet binnenland (totaal);27 Basismetaalindustrie;2004;2163;108.0;;6.7;2165;108.0;;6.7
6500;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 januari;2163;122.0;8.2;19.9;2165;122.0;8.1;19.9
6501;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 februari;2163;122.0;0.1;19.6;2165;122.0;0.1;19.6
6502;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 maart;2163;123.0;0.8;19.3;2165;123.0;0.8;19.3
6503;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 april;2163;122.0;-0.5;15.0;2165;122.0;-0.5;15.0
6504;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 mei;2163;122.0;-0.4;14.6;2165;122.0;-0.4;14.6
6505;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 juni;2163;122.0;0.3;14.3;2165;122.0;0.3;14.3
6506;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 juli;2163;120.0;-1.9;9.4;2165;120.0;-1.9;9.4
6507;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 augustus;2163;119.0;-0.3;8.2;2165;119.0;-0.3;8.2
6508;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 september;2163;120.0;0.6;7.9;2165;120.0;0.6;7.9
6509;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 oktober;2163;120.0;0.3;6.4;2165;120.0;0.3;6.4
6510;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 november;2163;121.0;0.2;7.2;2165;121.0;0.2;7.2
6511;Afzet binnenland (totaal);27 Basismetaalindustrie;2005 december;2163;121.0;0.5;7.8;2165;121.0;0.5;7.8
6512;Afzet binnenland (totaal);27 Basismetaalindustrie;2005;2163;121.0;;12.3;2165;121.0;;12.3
6513;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 januari;2163;123.0;1.7;1.4;2165;123.0;1.7;1.4
6514;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 februari;2163;124.0;0.3;1.6;2165;124.0;0.3;1.6
6515;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 maart;2163;124.0;0.3;1.2;2165;124.0;0.3;1.2
6516;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 april;2163;127.0;2.6;4.4;2165;127.0;2.6;4.4
6517;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 mei;2163;128.0;0.3;5.1;2165;128.0;0.3;5.1
6518;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 juni;2163;128.0;0.2;5.0;2165;128.0;0.2;5.0
6519;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 juli;2163;133.0;3.5;10.7;2165;133.0;3.5;10.7
6520;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 augustus;2163;134.0;0.9;12.0;2165;134.0;0.9;12.0
6521;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 september;2163;133.0;-0.2;11.2;2165;133.0;-0.2;11.1
6522;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 oktober;2163;136.0;1.8;12.9;2165;136.0;1.8;12.9
6523;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 november;2163;136.0;0.1;12.8;2165;136.0;0.1;12.8
6524;Afzet binnenland (totaal);27 Basismetaalindustrie;2006 december;2163;136.0;-0.3;11.8;2165;136.0;-0.3;11.8
6525;Afzet binnenland (totaal);27 Basismetaalindustrie;2006;2163;130.0;;7.5;2165;130.0;;7.5
6526;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 januari;2163;135.0;-0.4;9.5;2165;135.0;-0.4;9.5
6527;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 februari;2163;134.0;-0.8;8.2;2165;134.0;-0.8;8.2
6528;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 maart;2163;134.0;-0.1;7.8;2165;134.0;-0.1;7.8
6529;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 april;2163;135.0;0.9;5.9;2165;135.0;0.9;5.9
6530;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 mei;2163;136.0;0.7;6.3;2165;136.0;0.7;6.3
6531;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 juni;2163;135.0;-0.5;5.5;2165;135.0;-0.5;5.5
6532;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 juli;2163;135.0;0.1;2.1;2165;135.0;0.1;2.1
6533;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 augustus;2163;135.0;-0.2;1.0;2165;135.0;-0.2;1.0
6534;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 september;2163;135.0;0.2;1.4;2165;135.0;0.2;1.4
6535;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 oktober;2163;136.0;0.2;-0.3;2165;136.0;0.2;-0.3
6536;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 november;2163;134.0;-1.0;-1.4;2165;134.0;-1.0;-1.4
6537;Afzet binnenland (totaal);27 Basismetaalindustrie;2007 december;2163;133.0;-0.6;-1.7;2165;133.0;-0.6;-1.7
6538;Afzet binnenland (totaal);27 Basismetaalindustrie;2007;2163;135.0;;3.6;2165;135.0;;3.6
6539;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 januari;2163;135.0;1.5;0.3;2165;135.0;1.5;0.3
6540;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 februari;2163;135.0;-0.3;0.8;2165;135.0;-0.3;0.8
6541;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 maart;2163;135.0;0.0;0.9;2165;135.0;0.0;0.9
6542;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 april;2163;138.0;2.2;2.2;2165;138.0;2.2;2.2
6543;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 mei;2163;139.0;0.8;2.3;2165;139.0;0.8;2.3
6544;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 juni;2163;140.0;0.6;3.5;2165;140.0;0.6;3.5
6545;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 juli;2163;144.0;2.7;6.3;2165;144.0;2.7;6.3
6546;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 augustus;2163;145.0;0.8;7.3;2165;145.0;0.8;7.3
6547;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 september;2163;145.0;0.2;7.3;2165;145.0;0.2;7.3
6548;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 oktober;2163;145.0;-0.3;6.8;2165;145.0;-0.3;6.8
6549;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 november;2163;143.0;-1.5;6.2;2165;143.0;-1.5;6.2
6550;Afzet binnenland (totaal);27 Basismetaalindustrie;2008 december;2163;142.0;-0.3;6.5;2165;142.0;-0.3;6.5
6551;Afzet binnenland (totaal);27 Basismetaalindustrie;2008;2163;140.0;;4.2;2165;140.0;;4.2
6552;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 januari;6693;99.0;;;6693;99.0;;
6553;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 februari;6693;99.0;0.0;;6693;99.0;0.0;
6554;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 maart;6693;99.0;0.1;;6693;99.0;0.1;
6555;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 april;6693;99.0;0.6;;6693;99.0;0.6;
6556;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 mei;6693;99.0;0.0;;6693;99.0;0.0;
6557;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 juni;6693;99.0;0.0;;6693;99.0;0.0;
6558;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 juli;6693;101.0;1.2;;6693;101.0;1.2;
6559;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 augustus;6693;101.0;0.1;;6693;101.0;0.1;
6560;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 september;6693;101.0;0.0;;6693;101.0;0.0;
6561;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 oktober;6693;101.0;0.5;;6693;101.0;0.5;
6562;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 november;6693;101.0;-0.2;;6693;101.0;-0.2;
6563;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000 december;6693;101.0;-0.2;;6693;101.0;-0.2;
6564;Afzet binnenland (totaal);28 Metaalproductenindustrie;2000;6693;100.0;;;6693;100.0;;
6565;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 januari;6693;102.0;1.1;3.3;6693;102.0;1.1;3.3
6566;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 februari;6693;102.0;0.2;3.5;6693;102.0;0.2;3.5
6567;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 maart;6693;102.0;0.2;3.6;6693;102.0;0.2;3.6
6568;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 april;6693;102.0;-0.4;2.6;6693;102.0;-0.4;2.6
6569;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 mei;6693;102.0;0.0;2.5;6693;102.0;0.0;2.5
6570;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 juni;6693;102.0;-0.2;2.2;6693;102.0;-0.2;2.2
6571;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 juli;6693;102.0;0.3;1.3;6693;102.0;0.3;1.3
6572;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 augustus;6693;102.0;0.1;1.2;6693;102.0;0.1;1.2
6573;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 september;6693;102.0;0.1;1.3;6693;102.0;0.1;1.3
6574;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 oktober;6693;102.0;-0.1;0.7;6693;102.0;-0.1;0.7
6575;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 november;6693;102.0;-0.1;0.9;6693;102.0;-0.1;0.9
6576;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001 december;6693;102.0;0.1;1.1;6693;102.0;0.1;1.1
6577;Afzet binnenland (totaal);28 Metaalproductenindustrie;2001;6693;102.0;;2.0;6693;102.0;;2.0
6578;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 januari;6693;103.0;1.0;1.0;6693;103.0;1.0;1.0
6579;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 februari;6693;103.0;0.2;1.0;6693;103.0;0.2;1.0
6580;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 maart;6693;103.0;0.0;0.7;6693;103.0;0.0;0.7
6581;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 april;6693;103.0;0.1;1.3;6693;103.0;0.1;1.3
6582;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 mei;6693;103.0;0.0;1.3;6693;103.0;0.0;1.3
6583;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 juni;6693;103.0;0.1;1.6;6693;103.0;0.1;1.6
