ID;Geslacht;Leeftijd;Perioden;Bevolking_1
1770;Totaal mannen en vrouwen;36 jaar;2045;210645
1771;Totaal mannen en vrouwen;36 jaar;2046;210432
1772;Totaal mannen en vrouwen;36 jaar;2047;209716
1773;Totaal mannen en vrouwen;36 jaar;2048;206226
1774;Totaal mannen en vrouwen;36 jaar;2049;203061
1775;Totaal mannen en vrouwen;36 jaar;2050;200711
1776;Totaal mannen en vrouwen;36 jaar;2051;201567
1777;Totaal mannen en vrouwen;36 jaar;2052;203923
1778;Totaal mannen en vrouwen;36 jaar;2053;206081
1779;Totaal mannen en vrouwen;36 jaar;2054;208583
1780;Totaal mannen en vrouwen;36 jaar;2055;210624
1781;Totaal mannen en vrouwen;36 jaar;2056;211823
1782;Totaal mannen en vrouwen;36 jaar;2057;212916
1783;Totaal mannen en vrouwen;36 jaar;2058;213992
1784;Totaal mannen en vrouwen;36 jaar;2059;214739
1785;Totaal mannen en vrouwen;36 jaar;2060;215453
1786;Totaal mannen en vrouwen;37 jaar;2014;200131
1787;Totaal mannen en vrouwen;37 jaar;2015;197838
1788;Totaal mannen en vrouwen;37 jaar;2016;200249
1789;Totaal mannen en vrouwen;37 jaar;2017;199349
1790;Totaal mannen en vrouwen;37 jaar;2018;205560
1791;Totaal mannen en vrouwen;37 jaar;2019;202457
1792;Totaal mannen en vrouwen;37 jaar;2020;197766
1793;Totaal mannen en vrouwen;37 jaar;2021;196554
1794;Totaal mannen en vrouwen;37 jaar;2022;201142
1795;Totaal mannen en vrouwen;37 jaar;2023;204124
1796;Totaal mannen en vrouwen;37 jaar;2024;208952
1797;Totaal mannen en vrouwen;37 jaar;2025;210508
1798;Totaal mannen en vrouwen;37 jaar;2026;210494
1799;Totaal mannen en vrouwen;37 jaar;2027;212845
1800;Totaal mannen en vrouwen;37 jaar;2028;220419
1801;Totaal mannen en vrouwen;37 jaar;2029;220730
1802;Totaal mannen en vrouwen;37 jaar;2030;219310
1803;Totaal mannen en vrouwen;37 jaar;2031;218583
1804;Totaal mannen en vrouwen;37 jaar;2032;219180
1805;Totaal mannen en vrouwen;37 jaar;2033;214618
1806;Totaal mannen en vrouwen;37 jaar;2034;214407
1807;Totaal mannen en vrouwen;37 jaar;2035;216058
1808;Totaal mannen en vrouwen;37 jaar;2036;222015
1809;Totaal mannen en vrouwen;37 jaar;2037;223633
1810;Totaal mannen en vrouwen;37 jaar;2038;228118
1811;Totaal mannen en vrouwen;37 jaar;2039;225371
1812;Totaal mannen en vrouwen;37 jaar;2040;223909
1813;Totaal mannen en vrouwen;37 jaar;2041;223229
1814;Totaal mannen en vrouwen;37 jaar;2042;217350
1815;Totaal mannen en vrouwen;37 jaar;2043;212183
1816;Totaal mannen en vrouwen;37 jaar;2044;210396
1817;Totaal mannen en vrouwen;37 jaar;2045;207381
1818;Totaal mannen en vrouwen;37 jaar;2046;210500
1819;Totaal mannen en vrouwen;37 jaar;2047;210290
1820;Totaal mannen en vrouwen;37 jaar;2048;209576
1821;Totaal mannen en vrouwen;37 jaar;2049;206102
1822;Totaal mannen en vrouwen;37 jaar;2050;202957
1823;Totaal mannen en vrouwen;37 jaar;2051;200648
1824;Totaal mannen en vrouwen;37 jaar;2052;201502
1825;Totaal mannen en vrouwen;37 jaar;2053;203843
1826;Totaal mannen en vrouwen;37 jaar;2054;205985
1827;Totaal mannen en vrouwen;37 jaar;2055;208469
1828;Totaal mannen en vrouwen;37 jaar;2056;210497
1829;Totaal mannen en vrouwen;37 jaar;2057;211690
1830;Totaal mannen en vrouwen;37 jaar;2058;212778
1831;Totaal mannen en vrouwen;37 jaar;2059;213848
1832;Totaal mannen en vrouwen;37 jaar;2060;214593
1833;Totaal mannen en vrouwen;38 jaar;2014;201956
1834;Totaal mannen en vrouwen;38 jaar;2015;200099
1835;Totaal mannen en vrouwen;38 jaar;2016;197798
1836;Totaal mannen en vrouwen;38 jaar;2017;200204
1837;Totaal mannen en vrouwen;38 jaar;2018;199355
1838;Totaal mannen en vrouwen;38 jaar;2019;205484
1839;Totaal mannen en vrouwen;38 jaar;2020;202376
1840;Totaal mannen en vrouwen;38 jaar;2021;197669
1841;Totaal mannen en vrouwen;38 jaar;2022;196453
1842;Totaal mannen en vrouwen;38 jaar;2023;200995
1843;Totaal mannen en vrouwen;38 jaar;2024;203980
1844;Totaal mannen en vrouwen;38 jaar;2025;208802
1845;Totaal mannen en vrouwen;38 jaar;2026;210359
1846;Totaal mannen en vrouwen;38 jaar;2027;210335
1847;Totaal mannen en vrouwen;38 jaar;2028;212682
1848;Totaal mannen en vrouwen;38 jaar;2029;220218
1849;Totaal mannen en vrouwen;38 jaar;2030;220533
1850;Totaal mannen en vrouwen;38 jaar;2031;219114
1851;Totaal mannen en vrouwen;38 jaar;2032;218396
1852;Totaal mannen en vrouwen;38 jaar;2033;218992
1853;Totaal mannen en vrouwen;38 jaar;2034;214461
1854;Totaal mannen en vrouwen;38 jaar;2035;214257
1855;Totaal mannen en vrouwen;38 jaar;2036;215907
1856;Totaal mannen en vrouwen;38 jaar;2037;221840
1857;Totaal mannen en vrouwen;38 jaar;2038;223454
1858;Totaal mannen en vrouwen;38 jaar;2039;227919
1859;Totaal mannen en vrouwen;38 jaar;2040;225188
1860;Totaal mannen en vrouwen;38 jaar;2041;223738
1861;Totaal mannen en vrouwen;38 jaar;2042;223066
1862;Totaal mannen en vrouwen;38 jaar;2043;217215
1863;Totaal mannen en vrouwen;38 jaar;2044;212077
1864;Totaal mannen en vrouwen;38 jaar;2045;210298
1865;Totaal mannen en vrouwen;38 jaar;2046;207303
1866;Totaal mannen en vrouwen;38 jaar;2047;210406
1867;Totaal mannen en vrouwen;38 jaar;2048;210199
1868;Totaal mannen en vrouwen;38 jaar;2049;209490
1869;Totaal mannen en vrouwen;38 jaar;2050;206037
1870;Totaal mannen en vrouwen;38 jaar;2051;202909
1871;Totaal mannen en vrouwen;38 jaar;2052;200641
1872;Totaal mannen en vrouwen;38 jaar;2053;201490
1873;Totaal mannen en vrouwen;38 jaar;2054;203813
1874;Totaal mannen en vrouwen;38 jaar;2055;205942
1875;Totaal mannen en vrouwen;38 jaar;2056;208410
1876;Totaal mannen en vrouwen;38 jaar;2057;210423
1877;Totaal mannen en vrouwen;38 jaar;2058;211612
1878;Totaal mannen en vrouwen;38 jaar;2059;212695
1879;Totaal mannen en vrouwen;38 jaar;2060;213761
1880;Totaal mannen en vrouwen;39 jaar;2014;211093
1881;Totaal mannen en vrouwen;39 jaar;2015;201851
1882;Totaal mannen en vrouwen;39 jaar;2016;200034
1883;Totaal mannen en vrouwen;39 jaar;2017;197750
1884;Totaal mannen en vrouwen;39 jaar;2018;200173
1885;Totaal mannen en vrouwen;39 jaar;2019;199315
1886;Totaal mannen en vrouwen;39 jaar;2020;205360
1887;Totaal mannen en vrouwen;39 jaar;2021;202266
1888;Totaal mannen en vrouwen;39 jaar;2022;197545
1889;Totaal mannen en vrouwen;39 jaar;2023;196322
1890;Totaal mannen en vrouwen;39 jaar;2024;200839
1891;Totaal mannen en vrouwen;39 jaar;2025;203820
1892;Totaal mannen en vrouwen;39 jaar;2026;208633
1893;Totaal mannen en vrouwen;39 jaar;2027;210190
1894;Totaal mannen en vrouwen;39 jaar;2028;210159
1895;Totaal mannen en vrouwen;39 jaar;2029;212499
1896;Totaal mannen en vrouwen;39 jaar;2030;220000
1897;Totaal mannen en vrouwen;39 jaar;2031;220317
1898;Totaal mannen en vrouwen;39 jaar;2032;218901
1899;Totaal mannen en vrouwen;39 jaar;2033;218193
1900;Totaal mannen en vrouwen;39 jaar;2034;218788
1901;Totaal mannen en vrouwen;39 jaar;2035;214287
1902;Totaal mannen en vrouwen;39 jaar;2036;214083
1903;Totaal mannen en vrouwen;39 jaar;2037;215737
1904;Totaal mannen en vrouwen;39 jaar;2038;221647
1905;Totaal mannen en vrouwen;39 jaar;2039;223254
1906;Totaal mannen en vrouwen;39 jaar;2040;227702
1907;Totaal mannen en vrouwen;39 jaar;2041;224991
1908;Totaal mannen en vrouwen;39 jaar;2042;223549
1909;Totaal mannen en vrouwen;39 jaar;2043;222886
1910;Totaal mannen en vrouwen;39 jaar;2044;217063
1911;Totaal mannen en vrouwen;39 jaar;2045;211947
1912;Totaal mannen en vrouwen;39 jaar;2046;210179
1913;Totaal mannen en vrouwen;39 jaar;2047;207200
1914;Totaal mannen en vrouwen;39 jaar;2048;210291
1915;Totaal mannen en vrouwen;39 jaar;2049;210089
1916;Totaal mannen en vrouwen;39 jaar;2050;209385
1917;Totaal mannen en vrouwen;39 jaar;2051;205949
1918;Totaal mannen en vrouwen;39 jaar;2052;202840
1919;Totaal mannen en vrouwen;39 jaar;2053;200607
1920;Totaal mannen en vrouwen;39 jaar;2054;201456
1921;Totaal mannen en vrouwen;39 jaar;2055;203767
1922;Totaal mannen en vrouwen;39 jaar;2056;205880
1923;Totaal mannen en vrouwen;39 jaar;2057;208332
1924;Totaal mannen en vrouwen;39 jaar;2058;210332
1925;Totaal mannen en vrouwen;39 jaar;2059;211518
1926;Totaal mannen en vrouwen;39 jaar;2060;212596
1927;Totaal mannen en vrouwen;40 jaar;2014;219164
1928;Totaal mannen en vrouwen;40 jaar;2015;210964
1929;Totaal mannen en vrouwen;40 jaar;2016;201781
1930;Totaal mannen en vrouwen;40 jaar;2017;200022
1931;Totaal mannen en vrouwen;40 jaar;2018;197778
1932;Totaal mannen en vrouwen;40 jaar;2019;200162
1933;Totaal mannen en vrouwen;40 jaar;2020;199287
1934;Totaal mannen en vrouwen;40 jaar;2021;205271
1935;Totaal mannen en vrouwen;40 jaar;2022;202190
1936;Totaal mannen en vrouwen;40 jaar;2023;197455
1937;Totaal mannen en vrouwen;40 jaar;2024;196241
1938;Totaal mannen en vrouwen;40 jaar;2025;200724
1939;Totaal mannen en vrouwen;40 jaar;2026;203703
1940;Totaal mannen en vrouwen;40 jaar;2027;208509
1941;Totaal mannen en vrouwen;40 jaar;2028;210061
1942;Totaal mannen en vrouwen;40 jaar;2029;210024
1943;Totaal mannen en vrouwen;40 jaar;2030;212360
1944;Totaal mannen en vrouwen;40 jaar;2031;219826
1945;Totaal mannen en vrouwen;40 jaar;2032;220145
1946;Totaal mannen en vrouwen;40 jaar;2033;218731
1947;Totaal mannen en vrouwen;40 jaar;2034;218032
1948;Totaal mannen en vrouwen;40 jaar;2035;218628
1949;Totaal mannen en vrouwen;40 jaar;2036;214151
1950;Totaal mannen en vrouwen;40 jaar;2037;213953
1951;Totaal mannen en vrouwen;40 jaar;2038;215606
1952;Totaal mannen en vrouwen;40 jaar;2039;221491
1953;Totaal mannen en vrouwen;40 jaar;2040;223097
1954;Totaal mannen en vrouwen;40 jaar;2041;227529
1955;Totaal mannen en vrouwen;40 jaar;2042;224832
1956;Totaal mannen en vrouwen;40 jaar;2043;223400
1957;Totaal mannen en vrouwen;40 jaar;2044;222743
1958;Totaal mannen en vrouwen;40 jaar;2045;216942
1959;Totaal mannen en vrouwen;40 jaar;2046;211852
1960;Totaal mannen en vrouwen;40 jaar;2047;210092
1961;Totaal mannen en vrouwen;40 jaar;2048;207127
1962;Totaal mannen en vrouwen;40 jaar;2049;210207
1963;Totaal mannen en vrouwen;40 jaar;2050;210011
1964;Totaal mannen en vrouwen;40 jaar;2051;209311
1965;Totaal mannen en vrouwen;40 jaar;2052;205890
1966;Totaal mannen en vrouwen;40 jaar;2053;202801
1967;Totaal mannen en vrouwen;40 jaar;2054;200598
1968;Totaal mannen en vrouwen;40 jaar;2055;201447
1969;Totaal mannen en vrouwen;40 jaar;2056;203744
1970;Totaal mannen en vrouwen;40 jaar;2057;205844
1971;Totaal mannen en vrouwen;40 jaar;2058;208280
1972;Totaal mannen en vrouwen;40 jaar;2059;210268
1973;Totaal mannen en vrouwen;40 jaar;2060;211452
1974;Totaal mannen en vrouwen;41 jaar;2014;237201
1975;Totaal mannen en vrouwen;41 jaar;2015;218978
1976;Totaal mannen en vrouwen;41 jaar;2016;210824
1977;Totaal mannen en vrouwen;41 jaar;2017;201724
1978;Totaal mannen en vrouwen;41 jaar;2018;200036
1979;Totaal mannen en vrouwen;41 jaar;2019;197771
1980;Totaal mannen en vrouwen;41 jaar;2020;200111
1981;Totaal mannen en vrouwen;41 jaar;2021;199235
1982;Totaal mannen en vrouwen;41 jaar;2022;205165
1983;Totaal mannen en vrouwen;41 jaar;2023;202097
1984;Totaal mannen en vrouwen;41 jaar;2024;197358
1985;Totaal mannen en vrouwen;41 jaar;2025;196145
1986;Totaal mannen en vrouwen;41 jaar;2026;200601
1987;Totaal mannen en vrouwen;41 jaar;2027;203577
1988;Totaal mannen en vrouwen;41 jaar;2028;208374
1989;Totaal mannen en vrouwen;41 jaar;2029;209923
1990;Totaal mannen en vrouwen;41 jaar;2030;209881
1991;Totaal mannen en vrouwen;41 jaar;2031;212213
1992;Totaal mannen en vrouwen;41 jaar;2032;219643
1993;Totaal mannen en vrouwen;41 jaar;2033;219963
1994;Totaal mannen en vrouwen;41 jaar;2034;218553
1995;Totaal mannen en vrouwen;41 jaar;2035;217861
1996;Totaal mannen en vrouwen;41 jaar;2036;218455
1997;Totaal mannen en vrouwen;41 jaar;2037;214008
1998;Totaal mannen en vrouwen;41 jaar;2038;213811
1999;Totaal mannen en vrouwen;41 jaar;2039;215464
2000;Totaal mannen en vrouwen;41 jaar;2040;221327
2001;Totaal mannen en vrouwen;41 jaar;2041;222929
2002;Totaal mannen en vrouwen;41 jaar;2042;227349
2003;Totaal mannen en vrouwen;41 jaar;2043;224665
2004;Totaal mannen en vrouwen;41 jaar;2044;223241
2005;Totaal mannen en vrouwen;41 jaar;2045;222588
2006;Totaal mannen en vrouwen;41 jaar;2046;216812
2007;Totaal mannen en vrouwen;41 jaar;2047;211745
2008;Totaal mannen en vrouwen;41 jaar;2048;209995
2009;Totaal mannen en vrouwen;41 jaar;2049;207043
2010;Totaal mannen en vrouwen;41 jaar;2050;210111
2011;Totaal mannen en vrouwen;41 jaar;2051;209920
2012;Totaal mannen en vrouwen;41 jaar;2052;209221
2013;Totaal mannen en vrouwen;41 jaar;2053;205815
2014;Totaal mannen en vrouwen;41 jaar;2054;202744
2015;Totaal mannen en vrouwen;41 jaar;2055;200571
2016;Totaal mannen en vrouwen;41 jaar;2056;201421
2017;Totaal mannen en vrouwen;41 jaar;2057;203704
2018;Totaal mannen en vrouwen;41 jaar;2058;205790
2019;Totaal mannen en vrouwen;41 jaar;2059;208212
2020;Totaal mannen en vrouwen;41 jaar;2060;210187
2021;Totaal mannen en vrouwen;42 jaar;2014;248993
2022;Totaal mannen en vrouwen;42 jaar;2015;236912
2023;Totaal mannen en vrouwen;42 jaar;2016;218786
2024;Totaal mannen en vrouwen;42 jaar;2017;210700
2025;Totaal mannen en vrouwen;42 jaar;2018;201689
2026;Totaal mannen en vrouwen;42 jaar;2019;200017
2027;Totaal mannen en vrouwen;42 jaar;2020;197733
2028;Totaal mannen en vrouwen;42 jaar;2021;200047
2029;Totaal mannen en vrouwen;42 jaar;2022;199170
2030;Totaal mannen en vrouwen;42 jaar;2023;205049
2031;Totaal mannen en vrouwen;42 jaar;2024;201999
2032;Totaal mannen en vrouwen;42 jaar;2025;197262
2033;Totaal mannen en vrouwen;42 jaar;2026;196052
2034;Totaal mannen en vrouwen;42 jaar;2027;200487
2035;Totaal mannen en vrouwen;42 jaar;2028;203458
2036;Totaal mannen en vrouwen;42 jaar;2029;208246
2037;Totaal mannen en vrouwen;42 jaar;2030;209796
2038;Totaal mannen en vrouwen;42 jaar;2031;209746
2039;Totaal mannen en vrouwen;42 jaar;2032;212072
2040;Totaal mannen en vrouwen;42 jaar;2033;219472
2041;Totaal mannen en vrouwen;42 jaar;2034;219794
2042;Totaal mannen en vrouwen;42 jaar;2035;218386
2043;Totaal mannen en vrouwen;42 jaar;2036;217700
2044;Totaal mannen en vrouwen;42 jaar;2037;218299
2045;Totaal mannen en vrouwen;42 jaar;2038;213875
2046;Totaal mannen en vrouwen;42 jaar;2039;213683
2047;Totaal mannen en vrouwen;42 jaar;2040;215332
2048;Totaal mannen en vrouwen;42 jaar;2041;221175
2049;Totaal mannen en vrouwen;42 jaar;2042;222774
2050;Totaal mannen en vrouwen;42 jaar;2043;227176
2051;Totaal mannen en vrouwen;42 jaar;2044;224508
2052;Totaal mannen en vrouwen;42 jaar;2045;223091
2053;Totaal mannen en vrouwen;42 jaar;2046;222443
2054;Totaal mannen en vrouwen;42 jaar;2047;216692
2055;Totaal mannen en vrouwen;42 jaar;2048;211650
2056;Totaal mannen en vrouwen;42 jaar;2049;209909
2057;Totaal mannen en vrouwen;42 jaar;2050;206967
2058;Totaal mannen en vrouwen;42 jaar;2051;210024
2059;Totaal mannen en vrouwen;42 jaar;2052;209837
2060;Totaal mannen en vrouwen;42 jaar;2053;209143
2061;Totaal mannen en vrouwen;42 jaar;2054;205752
2062;Totaal mannen en vrouwen;42 jaar;2055;202696
2063;Totaal mannen en vrouwen;42 jaar;2056;200554
2064;Totaal mannen en vrouwen;42 jaar;2057;201403
2065;Totaal mannen en vrouwen;42 jaar;2058;203675
2066;Totaal mannen en vrouwen;42 jaar;2059;205748
2067;Totaal mannen en vrouwen;42 jaar;2060;208156
2068;Totaal mannen en vrouwen;43 jaar;2014;260210
2069;Totaal mannen en vrouwen;43 jaar;2015;248597
2070;Totaal mannen en vrouwen;43 jaar;2016;236578
2071;Totaal mannen en vrouwen;43 jaar;2017;218570
2072;Totaal mannen en vrouwen;43 jaar;2018;210559
2073;Totaal mannen en vrouwen;43 jaar;2019;201586
2074;Totaal mannen en vrouwen;43 jaar;2020;199917
2075;Totaal mannen en vrouwen;43 jaar;2021;197630
2076;Totaal mannen en vrouwen;43 jaar;2022;199920
2077;Totaal mannen en vrouwen;43 jaar;2023;199042
2078;Totaal mannen en vrouwen;43 jaar;2024;204880
2079;Totaal mannen en vrouwen;43 jaar;2025;201850
2080;Totaal mannen en vrouwen;43 jaar;2026;197115
2081;Totaal mannen en vrouwen;43 jaar;2027;195911
2082;Totaal mannen en vrouwen;43 jaar;2028;200326
2083;Totaal mannen en vrouwen;43 jaar;2029;203288
2084;Totaal mannen en vrouwen;43 jaar;2030;208068
2085;Totaal mannen en vrouwen;43 jaar;2031;209616
2086;Totaal mannen en vrouwen;43 jaar;2032;209559
2087;Totaal mannen en vrouwen;43 jaar;2033;211881
2088;Totaal mannen en vrouwen;43 jaar;2034;219250
2089;Totaal mannen en vrouwen;43 jaar;2035;219578
2090;Totaal mannen en vrouwen;43 jaar;2036;218173
2091;Totaal mannen en vrouwen;43 jaar;2037;217494
2092;Totaal mannen en vrouwen;43 jaar;2038;218094
2093;Totaal mannen en vrouwen;43 jaar;2039;213694
2094;Totaal mannen en vrouwen;43 jaar;2040;213502
2095;Totaal mannen en vrouwen;43 jaar;2041;215148
2096;Totaal mannen en vrouwen;43 jaar;2042;220975
2097;Totaal mannen en vrouwen;43 jaar;2043;222569
2098;Totaal mannen en vrouwen;43 jaar;2044;226956
2099;Totaal mannen en vrouwen;43 jaar;2045;224301
2100;Totaal mannen en vrouwen;43 jaar;2046;222894
2101;Totaal mannen en vrouwen;43 jaar;2047;222250
2102;Totaal mannen en vrouwen;43 jaar;2048;216518
2103;Totaal mannen en vrouwen;43 jaar;2049;211499
2104;Totaal mannen en vrouwen;43 jaar;2050;209770
2105;Totaal mannen en vrouwen;43 jaar;2051;206839
2106;Totaal mannen en vrouwen;43 jaar;2052;209886
2107;Totaal mannen en vrouwen;43 jaar;2053;209702
2108;Totaal mannen en vrouwen;43 jaar;2054;209009
2109;Totaal mannen en vrouwen;43 jaar;2055;205633
2110;Totaal mannen en vrouwen;43 jaar;2056;202591
2111;Totaal mannen en vrouwen;43 jaar;2057;200476
2112;Totaal mannen en vrouwen;43 jaar;2058;201325
2113;Totaal mannen en vrouwen;43 jaar;2059;203585
2114;Totaal mannen en vrouwen;43 jaar;2060;205646
2115;Totaal mannen en vrouwen;44 jaar;2014;266204
2116;Totaal mannen en vrouwen;44 jaar;2015;259664
2117;Totaal mannen en vrouwen;44 jaar;2016;248150
2118;Totaal mannen en vrouwen;44 jaar;2017;236218
2119;Totaal mannen en vrouwen;44 jaar;2018;218335
2120;Totaal mannen en vrouwen;44 jaar;2019;210351
2121;Totaal mannen en vrouwen;44 jaar;2020;201410
2122;Totaal mannen en vrouwen;44 jaar;2021;199758
2123;Totaal mannen en vrouwen;44 jaar;2022;197467
2124;Totaal mannen en vrouwen;44 jaar;2023;199734
2125;Totaal mannen en vrouwen;44 jaar;2024;198860
2126;Totaal mannen en vrouwen;44 jaar;2025;204663
2127;Totaal mannen en vrouwen;44 jaar;2026;201646
2128;Totaal mannen en vrouwen;44 jaar;2027;196914
2129;Totaal mannen en vrouwen;44 jaar;2028;195718
2130;Totaal mannen en vrouwen;44 jaar;2029;200109
2131;Totaal mannen en vrouwen;44 jaar;2030;203067
2132;Totaal mannen en vrouwen;44 jaar;2031;207837
2133;Totaal mannen en vrouwen;44 jaar;2032;209381
2134;Totaal mannen en vrouwen;44 jaar;2033;209321
2135;Totaal mannen en vrouwen;44 jaar;2034;211638
2136;Totaal mannen en vrouwen;44 jaar;2035;218976
2137;Totaal mannen en vrouwen;44 jaar;2036;219308
2138;Totaal mannen en vrouwen;44 jaar;2037;217906
2139;Totaal mannen en vrouwen;44 jaar;2038;217233
2140;Totaal mannen en vrouwen;44 jaar;2039;217831
2141;Totaal mannen en vrouwen;44 jaar;2040;213457
2142;Totaal mannen en vrouwen;44 jaar;2041;213269
2143;Totaal mannen en vrouwen;44 jaar;2042;214917
2144;Totaal mannen en vrouwen;44 jaar;2043;220722
2145;Totaal mannen en vrouwen;44 jaar;2044;222314
2146;Totaal mannen en vrouwen;44 jaar;2045;226686
2147;Totaal mannen en vrouwen;44 jaar;2046;224042
2148;Totaal mannen en vrouwen;44 jaar;2047;222644
2149;Totaal mannen en vrouwen;44 jaar;2048;222004
2150;Totaal mannen en vrouwen;44 jaar;2049;216294
2151;Totaal mannen en vrouwen;44 jaar;2050;211294
2152;Totaal mannen en vrouwen;44 jaar;2051;209573
2153;Totaal mannen en vrouwen;44 jaar;2052;206655
2154;Totaal mannen en vrouwen;44 jaar;2053;209691
2155;Totaal mannen en vrouwen;44 jaar;2054;209510
2156;Totaal mannen en vrouwen;44 jaar;2055;208822
2157;Totaal mannen en vrouwen;44 jaar;2056;205457
2158;Totaal mannen en vrouwen;44 jaar;2057;202429
2159;Totaal mannen en vrouwen;44 jaar;2058;200340
2160;Totaal mannen en vrouwen;44 jaar;2059;201187
2161;Totaal mannen en vrouwen;44 jaar;2060;203437
2162;Totaal mannen en vrouwen;45 jaar;2014;255374
2163;Totaal mannen en vrouwen;45 jaar;2015;265644
2164;Totaal mannen en vrouwen;45 jaar;2016;259127
2165;Totaal mannen en vrouwen;45 jaar;2017;247724
2166;Totaal mannen en vrouwen;45 jaar;2018;235895
2167;Totaal mannen en vrouwen;45 jaar;2019;218086
2168;Totaal mannen en vrouwen;45 jaar;2020;210123
2169;Totaal mannen en vrouwen;45 jaar;2021;201230
2170;Totaal mannen en vrouwen;45 jaar;2022;199596
2171;Totaal mannen en vrouwen;45 jaar;2023;197296
2172;Totaal mannen en vrouwen;45 jaar;2024;199553
2173;Totaal mannen en vrouwen;45 jaar;2025;198686
2174;Totaal mannen en vrouwen;45 jaar;2026;204452
2175;Totaal mannen en vrouwen;45 jaar;2027;201454
2176;Totaal mannen en vrouwen;45 jaar;2028;196731
2177;Totaal mannen en vrouwen;45 jaar;2029;195538
2178;Totaal mannen en vrouwen;45 jaar;2030;199912
2179;Totaal mannen en vrouwen;45 jaar;2031;202866
2180;Totaal mannen en vrouwen;45 jaar;2032;207628
2181;Totaal mannen en vrouwen;45 jaar;2033;209170
2182;Totaal mannen en vrouwen;45 jaar;2034;209106
2183;Totaal mannen en vrouwen;45 jaar;2035;211417
2184;Totaal mannen en vrouwen;45 jaar;2036;218728
2185;Totaal mannen en vrouwen;45 jaar;2037;219063
2186;Totaal mannen en vrouwen;45 jaar;2038;217664
2187;Totaal mannen en vrouwen;45 jaar;2039;217000
2188;Totaal mannen en vrouwen;45 jaar;2040;217599
2189;Totaal mannen en vrouwen;45 jaar;2041;213250
2190;Totaal mannen en vrouwen;45 jaar;2042;213063
2191;Totaal mannen en vrouwen;45 jaar;2043;214711
2192;Totaal mannen en vrouwen;45 jaar;2044;220496
2193;Totaal mannen en vrouwen;45 jaar;2045;222084
2194;Totaal mannen en vrouwen;45 jaar;2046;226445
2195;Totaal mannen en vrouwen;45 jaar;2047;223815
2196;Totaal mannen en vrouwen;45 jaar;2048;222424
2197;Totaal mannen en vrouwen;45 jaar;2049;221787
2198;Totaal mannen en vrouwen;45 jaar;2050;216099
2199;Totaal mannen en vrouwen;45 jaar;2051;211117
2200;Totaal mannen en vrouwen;45 jaar;2052;209405
2201;Totaal mannen en vrouwen;45 jaar;2053;206496
2202;Totaal mannen en vrouwen;45 jaar;2054;209526
2203;Totaal mannen en vrouwen;45 jaar;2055;209347
2204;Totaal mannen en vrouwen;45 jaar;2056;208661
2205;Totaal mannen en vrouwen;45 jaar;2057;205309
2206;Totaal mannen en vrouwen;45 jaar;2058;202293
2207;Totaal mannen en vrouwen;45 jaar;2059;200230
2208;Totaal mannen en vrouwen;45 jaar;2060;201075
2209;Totaal mannen en vrouwen;46 jaar;2014;252887
2210;Totaal mannen en vrouwen;46 jaar;2015;254758
2211;Totaal mannen en vrouwen;46 jaar;2016;265009
2212;Totaal mannen en vrouwen;46 jaar;2017;258533
2213;Totaal mannen en vrouwen;46 jaar;2018;247263
2214;Totaal mannen en vrouwen;46 jaar;2019;235484
2215;Totaal mannen en vrouwen;46 jaar;2020;217752
2216;Totaal mannen en vrouwen;46 jaar;2021;209821
2217;Totaal mannen en vrouwen;46 jaar;2022;200975
2218;Totaal mannen en vrouwen;46 jaar;2023;199356
2219;Totaal mannen en vrouwen;46 jaar;2024;197059
2220;Totaal mannen en vrouwen;46 jaar;2025;199306
2221;Totaal mannen en vrouwen;46 jaar;2026;198446
2222;Totaal mannen en vrouwen;46 jaar;2027;204177
2223;Totaal mannen en vrouwen;46 jaar;2028;201198
2224;Totaal mannen en vrouwen;46 jaar;2029;196482
2225;Totaal mannen en vrouwen;46 jaar;2030;195295
2226;Totaal mannen en vrouwen;46 jaar;2031;199649
2227;Totaal mannen en vrouwen;46 jaar;2032;202602
2228;Totaal mannen en vrouwen;46 jaar;2033;207350
2229;Totaal mannen en vrouwen;46 jaar;2034;208892
2230;Totaal mannen en vrouwen;46 jaar;2035;208827
2231;Totaal mannen en vrouwen;46 jaar;2036;211132
2232;Totaal mannen en vrouwen;46 jaar;2037;218417
2233;Totaal mannen en vrouwen;46 jaar;2038;218756
2234;Totaal mannen en vrouwen;46 jaar;2039;217362
2235;Totaal mannen en vrouwen;46 jaar;2040;216707
2236;Totaal mannen en vrouwen;46 jaar;2041;217307
2237;Totaal mannen en vrouwen;46 jaar;2042;212979
2238;Totaal mannen en vrouwen;46 jaar;2043;212796
2239;Totaal mannen en vrouwen;46 jaar;2044;214441
2240;Totaal mannen en vrouwen;46 jaar;2045;220208
2241;Totaal mannen en vrouwen;46 jaar;2046;221795
2242;Totaal mannen en vrouwen;46 jaar;2047;226141
2243;Totaal mannen en vrouwen;46 jaar;2048;223525
2244;Totaal mannen en vrouwen;46 jaar;2049;222144
2245;Totaal mannen en vrouwen;46 jaar;2050;221513
2246;Totaal mannen en vrouwen;46 jaar;2051;215844
2247;Totaal mannen en vrouwen;46 jaar;2052;210886
2248;Totaal mannen en vrouwen;46 jaar;2053;209179
2249;Totaal mannen en vrouwen;46 jaar;2054;206283
2250;Totaal mannen en vrouwen;46 jaar;2055;209303
