ID;NederlandEnHerkomstgroeperingen;Perioden;TotaalImmigratie_1;ImmigratieMannen_2;ImmigratieVrouwen_3;TotaalEmigratie_4;EmigratieMannen_5;EmigratieVrouwen_6;TotaalMigratiesaldo_7;MigratiesaldoMannen_8;MigratiesaldoVrouwen_9
330;Nederlandse Antillen en Aruba;2044;5012;2507;2505;3201;1605;1596;1811;902;909
331;Nederlandse Antillen en Aruba;2045;5012;2507;2505;3203;1605;1598;1810;902;907
332;Nederlandse Antillen en Aruba;2046;5012;2507;2505;3204;1605;1599;1808;902;906
333;Nederlandse Antillen en Aruba;2047;5012;2507;2505;3206;1605;1601;1806;902;904
334;Nederlandse Antillen en Aruba;2048;5012;2507;2505;3210;1606;1604;1802;901;901
335;Nederlandse Antillen en Aruba;2049;5012;2507;2505;3214;1608;1606;1798;900;899
336;Suriname;2008;2182;1059;1123;1622;988;634;560;71;489
337;Suriname;2009;2244;1092;1152;1433;870;563;811;222;589
338;Suriname;2010;2390;1171;1219;1288;776;512;1103;395;707
339;Suriname;2011;2588;1280;1308;1178;701;477;1410;579;832
340;Suriname;2012;2786;1387;1399;1100;646;454;1686;742;945
341;Suriname;2013;2944;1469;1475;1050;608;442;1894;861;1033
342;Suriname;2014;3008;1507;1501;1023;586;436;1985;921;1065
343;Suriname;2015;3008;1507;1501;1014;579;435;1994;928;1066
344;Suriname;2016;3008;1507;1501;1014;579;435;1994;928;1066
345;Suriname;2017;3008;1507;1501;1014;580;435;1994;927;1066
346;Suriname;2018;3008;1507;1501;1014;580;434;1994;927;1067
347;Suriname;2019;3008;1507;1501;1013;580;433;1995;927;1068
348;Suriname;2020;3008;1507;1501;1012;580;432;1996;927;1069
349;Suriname;2021;3008;1507;1501;1011;580;431;1997;927;1070
350;Suriname;2022;3008;1507;1501;1010;580;430;1998;927;1071
351;Suriname;2023;3008;1507;1501;1009;581;429;1999;926;1073
352;Suriname;2024;3008;1507;1501;1009;582;427;2000;926;1074
353;Suriname;2025;3008;1507;1501;1009;583;426;1999;924;1075
354;Suriname;2026;3008;1507;1501;1009;584;425;1999;923;1076
355;Suriname;2027;3008;1507;1501;1010;585;425;1998;922;1076
356;Suriname;2028;3008;1507;1501;1011;586;425;1997;921;1076
357;Suriname;2029;3008;1507;1501;1012;586;425;1996;921;1076
358;Suriname;2030;3008;1507;1501;1013;588;425;1995;920;1076
359;Suriname;2031;3008;1507;1501;1014;589;426;1994;918;1076
360;Suriname;2032;3008;1507;1501;1016;590;426;1992;917;1075
361;Suriname;2033;3008;1507;1501;1018;592;426;1990;915;1075
362;Suriname;2034;3008;1507;1501;1019;593;427;1989;915;1074
363;Suriname;2035;3008;1507;1501;1020;593;427;1988;914;1074
364;Suriname;2036;3008;1507;1501;1021;593;428;1987;914;1073
365;Suriname;2037;3008;1507;1501;1022;592;430;1986;915;1071
366;Suriname;2038;3008;1507;1501;1023;592;431;1985;915;1070
367;Suriname;2039;3008;1507;1501;1024;592;432;1984;915;1069
368;Suriname;2040;3008;1507;1501;1025;592;433;1983;915;1068
369;Suriname;2041;3008;1507;1501;1026;592;434;1983;915;1067
370;Suriname;2042;3008;1507;1501;1026;592;434;1982;915;1067
371;Suriname;2043;3008;1507;1501;1027;592;434;1981;915;1067
372;Suriname;2044;3008;1507;1501;1028;593;435;1980;914;1066
373;Suriname;2045;3008;1507;1501;1030;594;436;1979;913;1065
374;Suriname;2046;3008;1507;1501;1032;595;437;1976;912;1064
375;Suriname;2047;3008;1507;1501;1035;596;439;1973;911;1062
376;Suriname;2048;3008;1507;1501;1040;599;441;1968;908;1060
377;Suriname;2049;3008;1507;1501;1045;601;444;1963;906;1057
378;Turkije;2008;3716;2016;1700;2754;1657;1097;963;360;603
379;Turkije;2009;2999;1502;1497;2456;1484;973;543;18;525
380;Turkije;2010;2999;1502;1497;2194;1327;867;805;175;630
381;Turkije;2011;2999;1502;1497;1970;1190;780;1029;312;717
382;Turkije;2012;2999;1502;1497;1793;1080;714;1206;423;783
383;Turkije;2013;2999;1502;1497;1652;989;663;1347;513;834
384;Turkije;2014;2999;1502;1497;1549;923;627;1450;579;870
385;Turkije;2015;2999;1502;1497;1487;882;605;1512;620;892
386;Turkije;2016;2999;1502;1497;1447;856;591;1552;646;906
387;Turkije;2017;2999;1502;1497;1408;829;579;1591;673;918
388;Turkije;2018;2999;1502;1497;1371;804;567;1628;698;930
389;Turkije;2019;2999;1502;1497;1334;779;556;1665;724;941
390;Turkije;2020;2999;1502;1497;1298;754;545;1701;749;952
391;Turkije;2021;2999;1502;1497;1265;729;535;1734;773;962
392;Turkije;2022;2999;1502;1497;1235;708;526;1764;794;971
393;Turkije;2023;2999;1502;1497;1205;688;517;1794;814;980
394;Turkije;2024;2999;1502;1497;1178;671;507;1822;831;990
395;Turkije;2025;2999;1502;1497;1154;655;499;1845;847;998
396;Turkije;2026;2999;1502;1497;1134;643;491;1865;859;1006
397;Turkije;2027;2999;1502;1497;1120;634;486;1879;868;1011
398;Turkije;2028;2999;1502;1497;1108;627;481;1891;875;1016
399;Turkije;2029;2999;1502;1497;1097;621;476;1902;881;1021
400;Turkije;2030;2999;1502;1497;1090;618;471;1909;884;1026
401;Turkije;2031;2999;1502;1497;1085;617;468;1914;885;1029
402;Turkije;2032;2999;1502;1497;1083;617;465;1917;885;1032
403;Turkije;2033;2999;1502;1497;1083;619;464;1916;883;1033
404;Turkije;2034;2999;1502;1497;1084;622;462;1915;880;1035
405;Turkije;2035;2999;1502;1497;1087;626;461;1912;876;1037
406;Turkije;2036;2999;1502;1497;1092;631;461;1907;871;1036
407;Turkije;2037;2999;1502;1497;1098;635;463;1901;867;1035
408;Turkije;2038;2999;1502;1497;1103;639;463;1897;863;1034
409;Turkije;2039;2999;1502;1497;1109;644;465;1890;858;1032
410;Turkije;2040;2999;1502;1497;1114;648;466;1885;854;1031
411;Turkije;2041;2999;1502;1497;1118;650;468;1881;852;1029
412;Turkije;2042;2999;1502;1497;1122;652;470;1877;850;1027
413;Turkije;2043;2999;1502;1497;1127;653;474;1872;849;1023
414;Turkije;2044;2999;1502;1497;1130;654;477;1869;849;1020
415;Turkije;2045;2999;1502;1497;1134;653;481;1865;849;1016
416;Turkije;2046;2999;1502;1497;1134;651;483;1865;851;1015
417;Turkije;2047;2999;1502;1497;1134;649;485;1865;853;1012
418;Turkije;2048;2999;1502;1497;1137;649;487;1863;853;1010
419;Turkije;2049;2999;1502;1497;1138;649;489;1861;853;1008
420;Totaal westers;2008;67156;32969;34187;36200;18961;17239;30956;14008;16949
421;Totaal westers;2009;59513;28836;30677;39261;20725;18537;20252;8112;12140
422;Totaal westers;2010;58227;28395;29832;40617;21499;19118;17610;6896;10714
423;Totaal westers;2011;57091;28134;28957;41113;21785;19328;15979;6349;9629
424;Totaal westers;2012;55985;27911;28074;41134;21805;19329;14851;6106;8745
425;Totaal westers;2013;54837;27610;27227;40856;21671;19185;13981;5939;8042
426;Totaal westers;2014;53800;27249;26551;40349;21430;18920;13451;5819;7631
427;Totaal westers;2015;53384;27077;26307;39818;21199;18620;13566;5878;7687
428;Totaal westers;2016;53430;27100;26330;39464;21098;18366;13966;6002;7964
429;Totaal westers;2017;53472;27121;26351;39267;21095;18172;14205;6026;8179
430;Totaal westers;2018;53517;27141;26376;39096;21087;18008;14422;6054;8368
431;Totaal westers;2019;53557;27161;26396;38958;21082;17877;14599;6079;8520
432;Totaal westers;2020;53600;27187;26413;38864;21086;17777;14736;6101;8636
433;Totaal westers;2021;53644;27211;26433;38799;21098;17700;14845;6113;8733
434;Totaal westers;2022;53690;27229;26461;38735;21103;17633;14955;6126;8828
435;Totaal westers;2023;53734;27252;26482;38681;21103;17578;15053;6149;8904
436;Totaal westers;2024;53781;27275;26506;38634;21101;17533;15147;6174;8973
437;Totaal westers;2025;53815;27294;26521;38588;21094;17494;15227;6200;9027
438;Totaal westers;2026;53865;27318;26547;38541;21081;17460;15324;6237;9088
439;Totaal westers;2027;53905;27339;26566;38492;21064;17428;15413;6275;9138
440;Totaal westers;2028;53945;27356;26589;38439;21040;17399;15506;6316;9190
441;Totaal westers;2029;53993;27380;26613;38383;21012;17371;15610;6368;9242
442;Totaal westers;2030;54038;27403;26635;38327;20981;17346;15711;6422;9289
443;Totaal westers;2031;54078;27427;26651;38274;20950;17324;15804;6477;9327
444;Totaal westers;2032;54125;27448;26677;38225;20918;17307;15900;6530;9370
445;Totaal westers;2033;54170;27474;26696;38183;20888;17295;15987;6586;9401
446;Totaal westers;2034;54207;27485;26722;38149;20859;17290;16058;6626;9432
447;Totaal westers;2035;54255;27513;26742;38123;20833;17290;16132;6680;9452
448;Totaal westers;2036;54297;27532;26765;38106;20811;17295;16191;6721;9471
449;Totaal westers;2037;54345;27555;26790;38098;20794;17304;16247;6761;9486
450;Totaal westers;2038;54388;27579;26809;38101;20782;17319;16287;6797;9491
451;Totaal westers;2039;54432;27601;26831;38114;20776;17338;16318;6825;9493
452;Totaal westers;2040;54472;27622;26850;38139;20777;17363;16333;6846;9488
453;Totaal westers;2041;54516;27639;26877;38176;20783;17392;16341;6856;9485
454;Totaal westers;2042;54558;27664;26894;38224;20797;17428;16334;6867;9467
455;Totaal westers;2043;54601;27686;26915;38286;20819;17468;16315;6868;9447
456;Totaal westers;2044;54655;27716;26939;38363;20850;17513;16292;6866;9426
457;Totaal westers;2045;54696;27731;26965;38455;20891;17564;16241;6840;9401
458;Totaal westers;2046;54696;27731;26965;38557;20939;17618;16139;6792;9347
459;Totaal westers;2047;54696;27731;26965;38669;20996;17673;16027;6735;9292
460;Totaal westers;2048;54696;27731;26965;38791;21060;17731;15905;6671;9234
461;Totaal westers;2049;54696;27731;26965;38926;21136;17791;15770;6596;9174
462;26 EU-landen;2008;53735;27234;26501;26172;13905;12267;27563;13329;14234
463;26 EU-landen;2009;47003;23501;23502;28918;15542;13376;18085;7959;10126
464;26 EU-landen;2010;45715;22896;22819;30385;16392;13993;15330;6504;8826
465;26 EU-landen;2011;44040;22164;21876;31058;16765;14293;12982;5399;7583
466;26 EU-landen;2012;42249;21404;20845;31101;16777;14324;11148;4627;6521
467;26 EU-landen;2013;40627;20726;19901;30722;16562;14160;9905;4164;5741
468;26 EU-landen;2014;39455;20242;19213;30149;16258;13892;9306;3984;5322
469;26 EU-landen;2015;39000;20054;18946;29602;15995;13607;9398;4059;5339
470;26 EU-landen;2016;39000;20054;18946;29265;15887;13378;9735;4167;5568
471;26 EU-landen;2017;39000;20054;18946;29097;15888;13209;9903;4166;5737
472;26 EU-landen;2018;39000;20054;18946;28950;15885;13065;10050;4169;5881
473;26 EU-landen;2019;39000;20054;18946;28818;15876;12942;10182;4178;6004
474;26 EU-landen;2020;39000;20054;18946;28693;15862;12831;10307;4192;6115
475;26 EU-landen;2021;39000;20054;18946;28577;15842;12735;10423;4212;6211
476;26 EU-landen;2022;39000;20054;18946;28467;15817;12650;10533;4237;6296
477;26 EU-landen;2023;39000;20054;18946;28366;15789;12577;10634;4265;6369
478;26 EU-landen;2024;39000;20054;18946;28273;15760;12513;10727;4295;6433
479;26 EU-landen;2025;39000;20054;18946;28184;15726;12458;10816;4328;6489
480;26 EU-landen;2026;39000;20054;18946;28097;15690;12407;10903;4364;6539
481;26 EU-landen;2027;39000;20054;18946;28012;15651;12362;10988;4403;6584
482;26 EU-landen;2028;39000;20054;18946;27926;15607;12319;11074;4447;6627
483;26 EU-landen;2029;39000;20054;18946;27837;15558;12279;11163;4496;6667
484;26 EU-landen;2030;39000;20054;18946;27748;15507;12241;11252;4547;6705
485;26 EU-landen;2031;39000;20054;18946;27661;15455;12206;11339;4599;6740
486;26 EU-landen;2032;39000;20054;18946;27579;15402;12177;11421;4652;6769
487;26 EU-landen;2033;39000;20054;18946;27503;15351;12153;11497;4704;6793
488;26 EU-landen;2034;39000;20054;18946;27437;15302;12136;11563;4752;6811
489;26 EU-landen;2035;39000;20054;18946;27379;15256;12123;11622;4798;6823
490;26 EU-landen;2036;39000;20054;18946;27330;15214;12115;11671;4840;6831
491;26 EU-landen;2037;39000;20054;18946;27290;15177;12113;11710;4877;6833
492;26 EU-landen;2038;39000;20054;18946;27260;15144;12116;11741;4910;6830
493;26 EU-landen;2039;39000;20054;18946;27239;15117;12123;11761;4938;6823
494;26 EU-landen;2040;39000;20054;18946;27230;15095;12134;11771;4959;6812
495;26 EU-landen;2041;39000;20054;18946;27231;15081;12150;11769;4973;6796
496;26 EU-landen;2042;39000;20054;18946;27243;15073;12170;11757;4981;6776
497;26 EU-landen;2043;39000;20054;18946;27267;15073;12194;11734;4981;6753
498;26 EU-landen;2044;39000;20054;18946;27302;15081;12221;11698;4973;6725
499;26 EU-landen;2045;39000;20054;18946;27349;15098;12252;11651;4956;6695
500;26 EU-landen;2046;39000;20054;18946;27409;15124;12285;11591;4930;6661
501;26 EU-landen;2047;39000;20054;18946;27481;15159;12322;11519;4895;6624
502;26 EU-landen;2048;39000;20054;18946;27566;15205;12361;11434;4849;6585
503;26 EU-landen;2049;39000;20054;18946;27665;15262;12403;11335;4792;6543
504;Overig Europa;2008;4858;1737;3121;2915;1449;1466;1943;288;1656
505;Overig Europa;2009;4942;1826;3116;3086;1539;1548;1856;288;1568
506;Overig Europa;2010;5156;2063;3093;3200;1600;1600;1956;463;1493
507;Overig Europa;2011;5433;2368;3065;3267;1645;1623;2166;724;1442
508;Overig Europa;2012;5703;2672;3031;3294;1675;1619;2409;997;1412
509;Overig Europa;2013;5913;2905;3008;3286;1693;1593;2627;1212;1415
510;Overig Europa;2014;5995;2997;2998;3246;1695;1551;2749;1302;1447
511;Overig Europa;2015;5995;2997;2998;3178;1680;1498;2817;1317;1500
512;Overig Europa;2016;5995;2997;2998;3095;1652;1443;2900;1345;1555
513;Overig Europa;2017;5995;2997;2998;3010;1620;1390;2985;1377;1608
514;Overig Europa;2018;5995;2997;2998;2938;1593;1346;3057;1405;1652
515;Overig Europa;2019;5995;2997;2998;2892;1576;1316;3103;1421;1682
516;Overig Europa;2020;5995;2997;2998;2886;1578;1308;3109;1419;1690
517;Overig Europa;2021;5995;2997;2998;2901;1592;1309;3095;1406;1689
518;Overig Europa;2022;5995;2997;2998;2910;1601;1309;3085;1396;1689
519;Overig Europa;2023;5995;2997;2998;2916;1608;1308;3079;1390;1690
520;Overig Europa;2024;5995;2997;2998;2921;1613;1308;3074;1384;1690
521;Overig Europa;2025;5995;2997;2998;2926;1619;1307;3069;1378;1691
522;Overig Europa;2026;5995;2997;2998;2931;1624;1307;3064;1374;1691
523;Overig Europa;2027;5995;2997;2998;2935;1628;1307;3060;1369;1691
524;Overig Europa;2028;5995;2997;2998;2939;1633;1307;3056;1364;1691
525;Overig Europa;2029;5995;2997;2998;2944;1637;1306;3052;1360;1692
526;Overig Europa;2030;5995;2997;2998;2947;1641;1306;3049;1356;1693
527;Overig Europa;2031;5995;2997;2998;2950;1645;1305;3045;1352;1693
528;Overig Europa;2032;5995;2997;2998;2953;1649;1304;3043;1348;1694
529;Overig Europa;2033;5995;2997;2998;2955;1653;1302;3040;1344;1696
530;Overig Europa;2034;5995;2997;2998;2958;1657;1301;3037;1340;1698
531;Overig Europa;2035;5995;2997;2998;2960;1661;1299;3035;1336;1699
532;Overig Europa;2036;5995;2997;2998;2962;1665;1297;3033;1332;1701
533;Overig Europa;2037;5995;2997;2998;2964;1669;1295;3031;1328;1703
534;Overig Europa;2038;5995;2997;2998;2966;1672;1293;3030;1325;1705
535;Overig Europa;2039;5995;2997;2998;2966;1675;1291;3029;1322;1707
536;Overig Europa;2040;5995;2997;2998;2968;1678;1289;3028;1319;1709
537;Overig Europa;2041;5995;2997;2998;2969;1681;1288;3027;1316;1710
538;Overig Europa;2042;5995;2997;2998;2970;1683;1287;3025;1314;1711
539;Overig Europa;2043;5995;2997;2998;2971;1685;1286;3024;1312;1712
540;Overig Europa;2044;5995;2997;2998;2973;1688;1286;3022;1309;1713
541;Overig Europa;2045;5995;2997;2998;2976;1691;1286;3019;1306;1712
542;Overig Europa;2046;5995;2997;2998;2981;1694;1287;3015;1303;1711
543;Overig Europa;2047;5995;2997;2998;2986;1698;1288;3009;1299;1710
544;Overig Europa;2048;5995;2997;2998;2993;1703;1290;3002;1294;1708
545;Overig Europa;2049;5995;2997;2998;3002;1708;1294;2993;1289;1704
546;Indonesië;2008;1438;599;839;1235;608;627;203;-9;212
547;Indonesië;2009;1468;607;861;1253;617;636;215;-10;225
548;Indonesië;2010;1532;631;901;1261;621;640;271;10;261
549;Indonesië;2011;1614;656;958;1262;622;640;352;35;318
550;Indonesië;2012;1676;673;1003;1259;620;640;417;53;363
551;Indonesië;2013;1706;683;1023;1251;614;636;455;69;387
552;Indonesië;2014;1706;683;1023;1235;604;631;471;79;392
553;Indonesië;2015;1706;683;1023;1211;589;622;495;94;401
554;Indonesië;2016;1706;683;1023;1182;570;612;524;113;411
555;Indonesië;2017;1706;683;1023;1150;549;601;556;134;422
556;Indonesië;2018;1706;683;1023;1118;528;590;588;155;433
557;Indonesië;2019;1706;683;1023;1088;509;579;618;174;444
558;Indonesië;2020;1706;683;1023;1061;491;570;646;192;453
559;Indonesië;2021;1706;683;1023;1038;477;562;668;206;461
560;Indonesië;2022;1706;683;1023;1021;466;555;685;217;468
561;Indonesië;2023;1706;683;1023;1011;460;551;695;223;472
562;Indonesië;2024;1706;683;1023;1005;457;548;701;226;475
563;Indonesië;2025;1706;683;1023;999;453;546;707;230;477
564;Indonesië;2026;1706;683;1023;993;450;543;713;233;480
565;Indonesië;2027;1706;683;1023;986;446;540;721;238;483
566;Indonesië;2028;1706;683;1023;979;442;537;727;241;486
567;Indonesië;2029;1706;683;1023;973;438;534;734;245;489
568;Indonesië;2030;1706;683;1023;967;436;532;739;248;491
569;Indonesië;2031;1706;683;1023;963;433;530;743;250;493
570;Indonesië;2032;1706;683;1023;959;431;528;747;252;495
571;Indonesië;2033;1706;683;1023;955;429;527;751;254;496
572;Indonesië;2034;1706;683;1023;951;426;525;755;257;498
573;Indonesië;2035;1706;683;1023;947;423;524;760;260;499
574;Indonesië;2036;1706;683;1023;942;420;522;764;263;501
575;Indonesië;2037;1706;683;1023;937;418;519;769;265;504
576;Indonesië;2038;1706;683;1023;932;416;517;774;267;506
577;Indonesië;2039;1706;683;1023;928;414;514;778;269;509
578;Indonesië;2040;1706;683;1023;924;412;512;782;271;511
579;Indonesië;2041;1706;683;1023;921;411;510;785;272;513
580;Indonesië;2042;1706;683;1023;918;410;508;788;273;515
581;Indonesië;2043;1706;683;1023;916;409;507;790;274;516
582;Indonesië;2044;1706;683;1023;914;408;505;793;275;518
583;Indonesië;2045;1706;683;1023;912;408;504;794;275;519
584;Indonesië;2046;1706;683;1023;911;407;503;796;276;520
585;Indonesië;2047;1706;683;1023;909;407;503;797;276;521
586;Indonesië;2048;1706;683;1023;909;407;502;797;276;521
587;Indonesië;2049;1706;683;1023;908;407;501;798;276;522
588;Overig buiten Europa;2008;7125;3399;3726;5878;2999;2879;1247;400;847
589;Overig buiten Europa;2009;6100;2902;3198;6004;3027;2977;96;-125;221
590;Overig buiten Europa;2010;5824;2805;3019;5770;2885;2885;54;-80;134
591;Overig buiten Europa;2011;6004;2946;3058;5526;2754;2772;478;192;286
592;Overig buiten Europa;2012;6357;3162;3195;5479;2733;2746;878;429;449
593;Overig buiten Europa;2013;6591;3296;3295;5598;2802;2796;993;494;499
594;Overig buiten Europa;2014;6644;3327;3317;5719;2873;2847;925;454;470
595;Overig buiten Europa;2015;6683;3343;3340;5827;2935;2893;856;408;447
596;Overig buiten Europa;2016;6729;3366;3363;5923;2989;2933;807;377;430
597;Overig buiten Europa;2017;6771;3387;3384;6010;3038;2972;761;349;412
598;Overig buiten Europa;2018;6816;3407;3409;6089;3082;3007;727;325;402
599;Overig buiten Europa;2019;6856;3427;3429;6160;3121;3039;696;306;390
600;Overig buiten Europa;2020;6899;3453;3446;6224;3156;3068;675;297;378
601;Overig buiten Europa;2021;6943;3477;3466;6283;3189;3094;660;288;372
602;Overig buiten Europa;2022;6989;3495;3494;6337;3219;3119;652;277;375
603;Overig buiten Europa;2023;7033;3518;3515;6388;3246;3142;645;272;373
604;Overig buiten Europa;2024;7080;3541;3539;6436;3272;3164;645;269;375
605;Overig buiten Europa;2025;7114;3560;3554;6480;3296;3184;635;264;370
606;Overig buiten Europa;2026;7164;3584;3580;6521;3318;3202;643;266;378
607;Overig buiten Europa;2027;7204;3605;3599;6559;3340;3220;645;266;379
608;Overig buiten Europa;2028;7244;3622;3622;6595;3359;3236;649;263;386
609;Overig buiten Europa;2029;7292;3646;3646;6630;3379;3252;662;268;394
610;Overig buiten Europa;2030;7337;3669;3668;6666;3398;3268;672;271;400
611;Overig buiten Europa;2031;7377;3693;3684;6700;3417;3283;677;276;401
612;Overig buiten Europa;2032;7424;3714;3710;6734;3436;3298;690;278;412
613;Overig buiten Europa;2033;7469;3740;3729;6769;3456;3314;700;284;416
614;Overig buiten Europa;2034;7506;3751;3755;6804;3475;3329;703;277;426
615;Overig buiten Europa;2035;7554;3779;3775;6838;3493;3345;717;286;431
616;Overig buiten Europa;2036;7596;3798;3798;6872;3512;3360;724;286;438
617;Overig buiten Europa;2037;7644;3821;3823;6908;3531;3377;736;290;447
618;Overig buiten Europa;2038;7687;3845;3842;6944;3551;3393;744;294;449
619;Overig buiten Europa;2039;7731;3867;3864;6980;3571;3410;751;296;454
620;Overig buiten Europa;2040;7771;3888;3883;7018;3591;3427;753;297;456
621;Overig buiten Europa;2041;7815;3905;3910;7055;3611;3445;760;294;465
622;Overig buiten Europa;2042;7857;3930;3927;7094;3631;3463;763;299;464
623;Overig buiten Europa;2043;7900;3952;3948;7133;3651;3482;767;301;466
624;Overig buiten Europa;2044;7954;3982;3972;7174;3673;3502;780;309;471
625;Overig buiten Europa;2045;7995;3997;3998;7217;3695;3523;778;303;476
626;Overig buiten Europa;2046;7995;3997;3998;7257;3714;3543;738;283;455
627;Overig buiten Europa;2047;7995;3997;3998;7292;3731;3561;703;266;437
628;Overig buiten Europa;2048;7995;3997;3998;7323;3746;3577;672;251;421
629;Overig buiten Europa;2049;7995;3997;3998;7351;3759;3592;644;238;406
