ID;BedrijfstakkenBranchesSBI2008;Perioden;Ongecorrigeerd_1;Kalendergecorrigeerd_2;Seizoengecorrigeerd_3;Ongecorrigeerd_4;Kalendergecorrigeerd_5;Ongecorrigeerd_6;Seizoengecorrigeerd_7;Ongecorrigeerd_8;Kalendergecorrigeerd_9;Seizoengecorrigeerd_10;Ongecorrigeerd_11;Kalendergecorrigeerd_12;Ongecorrigeerd_13;Seizoengecorrigeerd_14;Ongecorrigeerd_15;Kalendergecorrigeerd_16;Seizoengecorrigeerd_17;Ongecorrigeerd_18;Kalendergecorrigeerd_19;Ongecorrigeerd_20;Seizoengecorrigeerd_21
5071;359800;2022 januari;97.1;;;17.3;;-8.7;;91.4;;;10.9;;-12.4;;;;;;;;
5072;359800;2022 februari;93.9;;;12.8;;-3.3;;86.6;;;5.1;;-5.2;;;;;;;;
5073;359800;2022 maart;117.8;;;14.1;;25.5;;107.7;;;5.0;;24.4;;;;;;;;
5074;359800;2022 1e kwartaal;103.0;;;14.7;;-2.8;;95.3;;;6.8;;-9.5;;;;;;;;
5075;359800;2022 april;118.8;;;19.0;;0.8;;107.0;;;7.0;;-0.7;;;;;;;;
5076;359800;2022 mei;122.1;;;22.5;;2.8;;110.2;;;9.5;;3.0;;;;;;;;
5077;359800;2022 juni;120.9;;;11.9;;-1.0;;108.8;;;-0.2;;-1.3;;;;;;;;
5078;359800;2022 2e kwartaal;120.6;;;17.7;;17.2;;108.7;;;5.3;;14.1;;;;;;;;
5079;359800;2022 juli;113.4;;;9.8;;-6.2;;101.3;;;-2.5;;-6.8;;;;;;;;
5080;359800;2022 augustus;117.8;;;20.6;;3.9;;104.8;;;6.6;;3.5;;;;;;;;
5081;359800;2022 september;122.8;;;17.7;;4.3;;107.5;;;2.6;;2.5;;;;;;;;
5082;359800;2022 3e kwartaal;118.0;;;15.9;;-2.2;;104.6;;;2.1;;-3.8;;;;;;;;
5083;359800;2022 oktober;122.0;;;17.1;;-0.7;;104.3;;;-0.2;;-2.9;;;;;;;;
5084;359800;2022 november;123.7;;;15.5;;1.4;;104.3;;;-2.5;;-0.1;;;;;;;;
5085;359800;2022 december;114.1;;;7.2;;-7.8;;93.7;;;-10.2;;-10.1;;;;;;;;
5086;359800;2022 4e kwartaal;119.9;;;13.2;;1.6;;100.8;;;-4.3;;-3.6;;;;;;;;
5087;359800;2022;115.4;;;15.4;;15.4;;102.3;;;2.3;;2.3;;;;;;;;
5088;359800;2023 januari;112.0;;;15.3;;-1.8;;87.7;;;-4.0;;-6.4;;;;;;;;
5089;359800;2023 februari;107.1;;;14.0;;-4.4;;82.1;;;-5.2;;-6.4;;;;;;;;
5090;359800;2023 maart;127.7;;;8.3;;19.2;;98.1;;;-8.9;;19.6;;;;;;;;
5091;359800;2023 1e kwartaal;115.6;;;12.3;;-3.6;;89.3;;;-6.2;;-11.4;;;;;;;;
5092;359800;2023 april;113.3;;;-4.6;;-11.2;;88.5;;;-17.3;;-9.8;;;;;;;;
5093;359800;2023 mei;129.7;;;6.2;;14.4;;102.4;;;-7.1;;15.6;;;;;;;;
5094;359800;2023 juni;130.4;;;7.8;;0.5;;103.0;;;-5.4;;0.6;;;;;;;;
5095;359800;2023 2e kwartaal;124.5;;;3.2;;7.7;;97.9;;;-9.9;;9.7;;;;;;;;
5096;359800;2023 juli;116.6;;;2.8;;-10.5;;94.1;;;-7.1;;-8.6;;;;;;;;
5097;359800;2023 augustus;119.7;;;1.6;;2.6;;97.4;;;-7.1;;3.5;;;;;;;;
5098;359800;2023 september;117.6;;;-4.3;;-1.7;;94.8;;;-11.8;;-2.6;;;;;;;;
5099;359800;2023 3e kwartaal;118.0;;;-0.1;;-5.2;;95.5;;;-8.7;;-2.5;;;;;;;;
5100;359800;2023 oktober;124.1;;;1.8;;5.6;;98.4;;;-5.7;;3.8;;;;;;;;
5101;359800;2023 november;122.0;;;-1.4;;-1.7;;96.1;;;-7.8;;-2.3;;;;;;;;
5102;359800;2023 december;115.6;;;1.3;;-5.2;;90.7;;;-3.2;;-5.7;;;;;;;;
5103;359800;2023 4e kwartaal;120.6;;;0.6;;2.2;;95.1;;;-5.7;;-0.4;;;;;;;;
5104;359800;2023;119.6;;;3.7;;3.7;;94.4;;;-7.7;;-7.7;;;;;;;;
5105;359800;2024 januari;119.4;;;6.6;;3.3;;93.1;;;6.1;;2.6;;;;;;;;
5106;359800;2024 februari;117.0;;;9.2;;-2.0;;90.8;;;10.6;;-2.4;;;;;;;;
5107;359800;2024 maart;125.3;;;-1.9;;7.1;;97.4;;;-0.7;;7.3;;;;;;;;
5108;359800;2024 1e kwartaal ;120.5;;;4.3;;0.0;;93.8;;;5.0;;-1.4;;;;;;;;
5109;359800;2024 april;128.5;;;13.4;;2.5;;100.6;;;13.6;;3.3;;;;;;;;
5110;359800;2024 mei;135.2;;;4.3;;5.2;;106.4;;;4.0;;5.8;;;;;;;;
5111;359800;2024 juni;124.0;;;-4.9;;-8.3;;96.9;;;-5.9;;-8.9;;;;;;;;
5112;359800;2024 2e kwartaal;129.2;;;3.8;;7.2;;101.3;;;3.4;;8.0;;;;;;;;
5113;359800;2024 juli;130.6;;;11.9;;5.3;;103.6;;;10.0;;6.9;;;;;;;;
5114;359800;2024 augustus;122.2;;;2.1;;-6.4;;98.2;;;0.8;;-5.2;;;;;;;;
5115;359800;2024 september;125.0;;;6.3;;2.3;;99.2;;;4.6;;1.0;;;;;;;;
5116;359800;2024 3e kwartaal ;125.9;;;6.7;;-2.6;;100.3;;;5.1;;-1.0;;;;;;;;
5117;359800;2024 oktober;134.7;;;8.5;;7.8;;105.0;;;6.7;;5.9;;;;;;;;
5118;359800;2024 november;129.2;;;5.9;;-4.1;;99.3;;;3.3;;-5.5;;;;;;;;
5119;359800;2024 december;121.2;;;4.8;;-6.2;;92.2;;;1.7;;-7.1;;;;;;;;
5120;359800;2024 4e kwartaal;128.4;;;6.5;;2.0;;98.8;;;4.0;;-1.5;;;;;;;;
5121;359800;2024;126.0;;;5.3;;5.3;;98.6;;;4.4;;4.4;;;;;;;;
5122;359800;2025 januari;;;;;;;;;;;;;;;;;;;;;
5123;359800;2025 februari;;;;;;;;;;;;;;;;;;;;;
5124;361700;2000 januari;;;;;;;;;;;;;;;;;;;;;
5125;361700;2000 februari;;;;;;;;;;;;;;;;;;;;;
5126;361700;2000 maart;;;;;;;;;;;;;;;;;;;;;
5127;361700;2000 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
5128;361700;2000 april;;;;;;;;;;;;;;;;;;;;;
5129;361700;2000 mei;;;;;;;;;;;;;;;;;;;;;
5130;361700;2000 juni;;;;;;;;;;;;;;;;;;;;;
5131;361700;2000 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
5132;361700;2000 juli;;;;;;;;;;;;;;;;;;;;;
5133;361700;2000 augustus;;;;;;;;;;;;;;;;;;;;;
5134;361700;2000 september;;;;;;;;;;;;;;;;;;;;;
5135;361700;2000 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
5136;361700;2000 oktober;;;;;;;;;;;;;;;;;;;;;
5137;361700;2000 november;;;;;;;;;;;;;;;;;;;;;
5138;361700;2000 december;;;;;;;;;;;;;;;;;;;;;
5139;361700;2000 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
5140;361700;2000;;;;;;;;;;;;;;;;;;;;;
5141;361700;2001 januari;;;;;;;;;;;;;;;;;;;;;
5142;361700;2001 februari;;;;;;;;;;;;;;;;;;;;;
5143;361700;2001 maart;;;;;;;;;;;;;;;;;;;;;
5144;361700;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
5145;361700;2001 april;;;;;;;;;;;;;;;;;;;;;
5146;361700;2001 mei;;;;;;;;;;;;;;;;;;;;;
5147;361700;2001 juni;;;;;;;;;;;;;;;;;;;;;
5148;361700;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
5149;361700;2001 juli;;;;;;;;;;;;;;;;;;;;;
5150;361700;2001 augustus;;;;;;;;;;;;;;;;;;;;;
5151;361700;2001 september;;;;;;;;;;;;;;;;;;;;;
5152;361700;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
5153;361700;2001 oktober;;;;;;;;;;;;;;;;;;;;;
5154;361700;2001 november;;;;;;;;;;;;;;;;;;;;;
5155;361700;2001 december;;;;;;;;;;;;;;;;;;;;;
5156;361700;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
5157;361700;2001;;;;;;;;;;;;;;;;;;;;;
5158;361700;2002 januari;;;;;;;;;;;;;;;;;;;;;
5159;361700;2002 februari;;;;;;;;;;;;;;;;;;;;;
5160;361700;2002 maart;;;;;;;;;;;;;;;;;;;;;
5161;361700;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
5162;361700;2002 april;;;;;;;;;;;;;;;;;;;;;
5163;361700;2002 mei;;;;;;;;;;;;;;;;;;;;;
5164;361700;2002 juni;;;;;;;;;;;;;;;;;;;;;
5165;361700;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
5166;361700;2002 juli;;;;;;;;;;;;;;;;;;;;;
5167;361700;2002 augustus;;;;;;;;;;;;;;;;;;;;;
5168;361700;2002 september;;;;;;;;;;;;;;;;;;;;;
5169;361700;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
5170;361700;2002 oktober;;;;;;;;;;;;;;;;;;;;;
5171;361700;2002 november;;;;;;;;;;;;;;;;;;;;;
5172;361700;2002 december;;;;;;;;;;;;;;;;;;;;;
5173;361700;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
5174;361700;2002;;;;;;;;;;;;;;;;;;;;;
5175;361700;2003 januari;;;;;;;;;;;;;;;;;;;;;
5176;361700;2003 februari;;;;;;;;;;;;;;;;;;;;;
5177;361700;2003 maart;;;;;;;;;;;;;;;;;;;;;
5178;361700;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
5179;361700;2003 april;;;;;;;;;;;;;;;;;;;;;
5180;361700;2003 mei;;;;;;;;;;;;;;;;;;;;;
5181;361700;2003 juni;;;;;;;;;;;;;;;;;;;;;
5182;361700;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
5183;361700;2003 juli;;;;;;;;;;;;;;;;;;;;;
5184;361700;2003 augustus;;;;;;;;;;;;;;;;;;;;;
5185;361700;2003 september;;;;;;;;;;;;;;;;;;;;;
5186;361700;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
5187;361700;2003 oktober;;;;;;;;;;;;;;;;;;;;;
5188;361700;2003 november;;;;;;;;;;;;;;;;;;;;;
5189;361700;2003 december;;;;;;;;;;;;;;;;;;;;;
5190;361700;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
5191;361700;2003;;;;;;;;;;;;;;;;;;;;;
5192;361700;2004 januari;;;;;;;;;;;;;;;;;;;;;
5193;361700;2004 februari;;;;;;;;;;;;;;;;;;;;;
5194;361700;2004 maart;;;;;;;;;;;;;;;;;;;;;
5195;361700;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
5196;361700;2004 april;;;;;;;;;;;;;;;;;;;;;
5197;361700;2004 mei;;;;;;;;;;;;;;;;;;;;;
5198;361700;2004 juni;;;;;;;;;;;;;;;;;;;;;
5199;361700;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
5200;361700;2004 juli;;;;;;;;;;;;;;;;;;;;;
5201;361700;2004 augustus;;;;;;;;;;;;;;;;;;;;;
5202;361700;2004 september;;;;;;;;;;;;;;;;;;;;;
5203;361700;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
5204;361700;2004 oktober;;;;;;;;;;;;;;;;;;;;;
5205;361700;2004 november;;;;;;;;;;;;;;;;;;;;;
5206;361700;2004 december;;;;;;;;;;;;;;;;;;;;;
5207;361700;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
5208;361700;2004;;;;;;;;;;;;;;;;;;;;;
5209;361700;2005 januari;;;;;;;;;;;;;;;;;;;;;
5210;361700;2005 februari;;;;;;;;;;;;;;;;;;;;;
5211;361700;2005 maart;;;;;;;;;;;;;;;;;;;;;
5212;361700;2005 1e kwartaal;51.4;;;;;;;;;;;;;;;;;;;;
5213;361700;2005 april;;;;;;;;;;;;;;;;;;;;;
5214;361700;2005 mei;;;;;;;;;;;;;;;;;;;;;
5215;361700;2005 juni;;;;;;;;;;;;;;;;;;;;;
5216;361700;2005 2e kwartaal;44.4;;;;;-13.6;;;;;;;;;;;;;;;
5217;361700;2005 juli;;;;;;;;;;;;;;;;;;;;;
5218;361700;2005 augustus;;;;;;;;;;;;;;;;;;;;;
5219;361700;2005 september;;;;;;;;;;;;;;;;;;;;;
5220;361700;2005 3e kwartaal;47.5;;;;;7.1;;;;;;;;;;;;;;;
5221;361700;2005 oktober;;;;;;;;;;;;;;;;;;;;;
5222;361700;2005 november;;;;;;;;;;;;;;;;;;;;;
5223;361700;2005 december;;;;;;;;;;;;;;;;;;;;;
5224;361700;2005 4e kwartaal;50.4;;;;;6.0;;;;;;;;;;;;;;;
5225;361700;2005;48.4;;;;;;;;;;;;;;;;;;;;
5226;361700;2006 januari;;;;;;;;;;;;;;;;;;;;;
5227;361700;2006 februari;;;;;;;;;;;;;;;;;;;;;
5228;361700;2006 maart;;;;;;;;;;;;;;;;;;;;;
5229;361700;2006 1e kwartaal;49.3;;;-4.1;;-2.2;;;;;;;;;;;;;;;
5230;361700;2006 april;;;;;;;;;;;;;;;;;;;;;
5231;361700;2006 mei;;;;;;;;;;;;;;;;;;;;;
5232;361700;2006 juni;;;;;;;;;;;;;;;;;;;;;
5233;361700;2006 2e kwartaal;46.5;;;4.8;;-5.6;;;;;;;;;;;;;;;
5234;361700;2006 juli;;;;;;;;;;;;;;;;;;;;;
5235;361700;2006 augustus;;;;;;;;;;;;;;;;;;;;;
5236;361700;2006 september;;;;;;;;;;;;;;;;;;;;;
5237;361700;2006 3e kwartaal;48.5;;;2.1;;4.3;;;;;;;;;;;;;;;
5238;361700;2006 oktober;;;;;;;;;;;;;;;;;;;;;
5239;361700;2006 november;;;;;;;;;;;;;;;;;;;;;
5240;361700;2006 december;;;;;;;;;;;;;;;;;;;;;
5241;361700;2006 4e kwartaal;51.7;;;2.6;;6.6;;;;;;;;;;;;;;;
5242;361700;2006;49.0;;;1.2;;1.2;;;;;;;;;;;;;;;
5243;361700;2007 januari;;;;;;;;;;;;;;;;;;;;;
5244;361700;2007 februari;;;;;;;;;;;;;;;;;;;;;
5245;361700;2007 maart;;;;;;;;;;;;;;;;;;;;;
5246;361700;2007 1e kwartaal;52.5;;;6.5;;1.5;;;;;;;;;;;;;;;
5247;361700;2007 april;;;;;;;;;;;;;;;;;;;;;
5248;361700;2007 mei;;;;;;;;;;;;;;;;;;;;;
5249;361700;2007 juni;;;;;;;;;;;;;;;;;;;;;
5250;361700;2007 2e kwartaal;50.5;;;8.6;;-3.7;;;;;;;;;;;;;;;
5251;361700;2007 juli;;;;;;;;;;;;;;;;;;;;;
5252;361700;2007 augustus;;;;;;;;;;;;;;;;;;;;;
5253;361700;2007 september;;;;;;;;;;;;;;;;;;;;;
5254;361700;2007 3e kwartaal;53.2;;;9.6;;5.3;;;;;;;;;;;;;;;
5255;361700;2007 oktober;;;;;;;;;;;;;;;;;;;;;
5256;361700;2007 november;;;;;;;;;;;;;;;;;;;;;
5257;361700;2007 december;;;;;;;;;;;;;;;;;;;;;
5258;361700;2007 4e kwartaal;58.8;;;13.7;;10.6;;;;;;;;;;;;;;;
5259;361700;2007;53.7;;;9.7;;9.7;;;;;;;;;;;;;;;
5260;361700;2008 januari;;;;;;;;;;;;;;;;;;;;;
5261;361700;2008 februari;;;;;;;;;;;;;;;;;;;;;
5262;361700;2008 maart;;;;;;;;;;;;;;;;;;;;;
5263;361700;2008 1e kwartaal;57.3;;;9.3;;-2.5;;;;;;;;;;;;;;;
5264;361700;2008 april;;;;;;;;;;;;;;;;;;;;;
5265;361700;2008 mei;;;;;;;;;;;;;;;;;;;;;
5266;361700;2008 juni;;;;;;;;;;;;;;;;;;;;;
5267;361700;2008 2e kwartaal;53.0;;;5.0;;-7.5;;;;;;;;;;;;;;;
5268;361700;2008 juli;;;;;;;;;;;;;;;;;;;;;
5269;361700;2008 augustus;;;;;;;;;;;;;;;;;;;;;
5270;361700;2008 september;;;;;;;;;;;;;;;;;;;;;
5271;361700;2008 3e kwartaal;55.7;;;4.7;;5.0;;;;;;;;;;;;;;;
5272;361700;2008 oktober;;;;;;;;;;;;;;;;;;;;;
5273;361700;2008 november;;;;;;;;;;;;;;;;;;;;;
5274;361700;2008 december;;;;;;;;;;;;;;;;;;;;;
5275;361700;2008 4e kwartaal;59.2;;;0.7;;6.4;;;;;;;;;;;;;;;
5276;361700;2008;56.3;;;4.8;;4.8;;;;;;;;;;;;;;;
5277;361700;2009 januari;;;;;;;;;;;;;;;;;;;;;
5278;361700;2009 februari;;;;;;;;;;;;;;;;;;;;;
5279;361700;2009 maart;;;;;;;;;;;;;;;;;;;;;
5280;361700;2009 1e kwartaal;54.9;;;-4.3;;-7.3;;;;;;;;;;;;;;;
5281;361700;2009 april;;;;;;;;;;;;;;;;;;;;;
5282;361700;2009 mei;;;;;;;;;;;;;;;;;;;;;
5283;361700;2009 juni;;;;;;;;;;;;;;;;;;;;;
5284;361700;2009 2e kwartaal;50.6;;;-4.5;;-7.7;;;;;;;;;;;;;;;
5285;361700;2009 juli;;;;;;;;;;;;;;;;;;;;;
5286;361700;2009 augustus;;;;;;;;;;;;;;;;;;;;;
5287;361700;2009 september;;;;;;;;;;;;;;;;;;;;;
5288;361700;2009 3e kwartaal;54.6;;;-1.9;;7.9;;;;;;;;;;;;;;;
5289;361700;2009 oktober;;;;;;;;;;;;;;;;;;;;;
5290;361700;2009 november;;;;;;;;;;;;;;;;;;;;;
5291;361700;2009 december;;;;;;;;;;;;;;;;;;;;;
5292;361700;2009 4e kwartaal;57.7;;;-2.6;;5.6;;;;;;;;;;;;;;;
5293;361700;2009;54.5;;;-3.3;;-3.3;;;;;;;;;;;;;;;
5294;361700;2010 januari;;;;;;;;;;;;;;;;;;;;;
5295;361700;2010 februari;;;;;;;;;;;;;;;;;;;;;
5296;361700;2010 maart;;;;;;;;;;;;;;;;;;;;;
5297;361700;2010 1e kwartaal;55.2;;;0.7;;-4.2;;;;;;;;;;;;;;;
5298;361700;2010 april;;;;;;;;;;;;;;;;;;;;;
5299;361700;2010 mei;;;;;;;;;;;;;;;;;;;;;
5300;361700;2010 juni;;;;;;;;;;;;;;;;;;;;;
5301;361700;2010 2e kwartaal;52.5;;;3.6;;-5.0;;;;;;;;;;;;;;;
5302;361700;2010 juli;;;;;;;;;;;;;;;;;;;;;
5303;361700;2010 augustus;;;;;;;;;;;;;;;;;;;;;
5304;361700;2010 september;;;;;;;;;;;;;;;;;;;;;
5305;361700;2010 3e kwartaal;59.0;;;8.1;;12.5;;;;;;;;;;;;;;;
5306;361700;2010 oktober;;;;;;;;;;;;;;;;;;;;;
5307;361700;2010 november;;;;;;;;;;;;;;;;;;;;;
5308;361700;2010 december;;;;;;;;;;;;;;;;;;;;;
5309;361700;2010 4e kwartaal;63.0;;;9.2;;6.7;;;;;;;;;;;;;;;
5310;361700;2010;57.4;;;5.5;;5.5;;;;;;;;;;;;;;;
5311;361700;2011 januari;;;;;;;;;;;;;;;;;;;;;
5312;361700;2011 februari;;;;;;;;;;;;;;;;;;;;;
5313;361700;2011 maart;;;;;;;;;;;;;;;;;;;;;
5314;361700;2011 1e kwartaal;61.1;;;10.6;;-3.0;;;;;;;;;;;;;;;
5315;361700;2011 april;;;;;;;;;;;;;;;;;;;;;
5316;361700;2011 mei;;;;;;;;;;;;;;;;;;;;;
5317;361700;2011 juni;;;;;;;;;;;;;;;;;;;;;
5318;361700;2011 2e kwartaal;57.1;;;8.9;;-6.5;;;;;;;;;;;;;;;
5319;361700;2011 juli;;;;;;;;;;;;;;;;;;;;;
5320;361700;2011 augustus;;;;;;;;;;;;;;;;;;;;;
5321;361700;2011 september;;;;;;;;;;;;;;;;;;;;;
5322;361700;2011 3e kwartaal;62.0;;;5.0;;8.5;;;;;;;;;;;;;;;
5323;361700;2011 oktober;;;;;;;;;;;;;;;;;;;;;
5324;361700;2011 november;;;;;;;;;;;;;;;;;;;;;
5325;361700;2011 december;;;;;;;;;;;;;;;;;;;;;
5326;361700;2011 4e kwartaal;59.7;;;-5.2;;-3.7;;;;;;;;;;;;;;;
5327;361700;2011;60.0;;;4.4;;4.4;;;;;;;;;;;;;;;
5328;361700;2012 januari;;;;;;;;;;;;;;;;;;;;;
5329;361700;2012 februari;;;;;;;;;;;;;;;;;;;;;
5330;361700;2012 maart;;;;;;;;;;;;;;;;;;;;;
5331;361700;2012 1e kwartaal;59.3;;;-3.0;;-0.7;;;;;;;;;;;;;;;
5332;361700;2012 april;;;;;;;;;;;;;;;;;;;;;
5333;361700;2012 mei;;;;;;;;;;;;;;;;;;;;;
5334;361700;2012 juni;;;;;;;;;;;;;;;;;;;;;
5335;361700;2012 2e kwartaal;54.6;;;-4.4;;-7.9;;;;;;;;;;;;;;;
5336;361700;2012 juli;;;;;;;;;;;;;;;;;;;;;
5337;361700;2012 augustus;;;;;;;;;;;;;;;;;;;;;
5338;361700;2012 september;;;;;;;;;;;;;;;;;;;;;
5339;361700;2012 3e kwartaal;59.9;;;-3.4;;9.7;;;;;;;;;;;;;;;
5340;361700;2012 oktober;;;;;;;;;;;;;;;;;;;;;
5341;361700;2012 november;;;;;;;;;;;;;;;;;;;;;
5342;361700;2012 december;;;;;;;;;;;;;;;;;;;;;
5343;361700;2012 4e kwartaal;58.5;;;-2.0;;-2.3;;;;;;;;;;;;;;;
5344;361700;2012;58.1;;;-3.2;;-3.2;;;;;;;;;;;;;;;
5345;361700;2013 januari;;;;;;;;;;;;;;;;;;;;;
5346;361700;2013 februari;;;;;;;;;;;;;;;;;;;;;
5347;361700;2013 maart;;;;;;;;;;;;;;;;;;;;;
5348;361700;2013 1e kwartaal;59.3;;;0.0;;1.3;;;;;;;;;;;;;;;
5349;361700;2013 april;;;;;;;;;;;;;;;;;;;;;
5350;361700;2013 mei;;;;;;;;;;;;;;;;;;;;;
5351;361700;2013 juni;;;;;;;;;;;;;;;;;;;;;
5352;361700;2013 2e kwartaal;55.7;;;2.0;;-6.0;;;;;;;;;;;;;;;
5353;361700;2013 juli;;;;;;;;;;;;;;;;;;;;;
5354;361700;2013 augustus;;;;;;;;;;;;;;;;;;;;;
5355;361700;2013 september;;;;;;;;;;;;;;;;;;;;;
5356;361700;2013 3e kwartaal;61.3;;;2.3;;10.0;;;;;;;;;;;;;;;
5357;361700;2013 oktober;;;;;;;;;;;;;;;;;;;;;
5358;361700;2013 november;;;;;;;;;;;;;;;;;;;;;
5359;361700;2013 december;;;;;;;;;;;;;;;;;;;;;
5360;361700;2013 4e kwartaal;59.3;;;1.3;;-3.2;;;;;;;;;;;;;;;
5361;361700;2013;58.9;;;1.4;;1.4;;;;;;;;;;;;;;;
5362;361700;2014 januari;;;;;;;;;;;;;;;;;;;;;
5363;361700;2014 februari;;;;;;;;;;;;;;;;;;;;;
5364;361700;2014 maart;;;;;;;;;;;;;;;;;;;;;
5365;361700;2014 1e kwartaal;62.2;;;4.9;;4.9;;;;;;;;;;;;;;;
5366;361700;2014 april;;;;;;;;;;;;;;;;;;;;;
5367;361700;2014 mei;;;;;;;;;;;;;;;;;;;;;
5368;361700;2014 juni;;;;;;;;;;;;;;;;;;;;;
5369;361700;2014 2e kwartaal;57.6;;;3.4;;-7.4;;;;;;;;;;;;;;;
5370;361700;2014 juli;;;;;;;;;;;;;;;;;;;;;
5371;361700;2014 augustus;;;;;;;;;;;;;;;;;;;;;
5372;361700;2014 september;;;;;;;;;;;;;;;;;;;;;
5373;361700;2014 3e kwartaal;63.4;;;3.5;;10.1;;;;;;;;;;;;;;;
5374;361700;2014 oktober;;;;;;;;;;;;;;;;;;;;;
5375;361700;2014 november;;;;;;;;;;;;;;;;;;;;;
5376;361700;2014 december;;;;;;;;;;;;;;;;;;;;;
5377;361700;2014 4e kwartaal;61.4;;;3.6;;-3.2;;;;;;;;;;;;;;;
5378;361700;2014;61.1;;;3.9;;3.9;;;;;;;;;;;;;;;
5379;361700;2015 januari;;;;;;;;;;;;;;;;;;;;;
5380;361700;2015 februari;;;;;;;;;;;;;;;;;;;;;
5381;361700;2015 maart;;;;;;;;;;;;;;;;;;;;;
5382;361700;2015 1e kwartaal;64.7;;;4.0;;5.3;;;;;;;;;;;;;;;
5383;361700;2015 april;;;;;;;;;;;;;;;;;;;;;
5384;361700;2015 mei;;;;;;;;;;;;;;;;;;;;;
5385;361700;2015 juni;;;;;;;;;;;;;;;;;;;;;
5386;361700;2015 2e kwartaal;62.0;;;7.6;;-4.1;;;;;;;;;;;;;;;
5387;361700;2015 juli;;;;;;;;;;;;;;;;;;;;;
5388;361700;2015 augustus;;;;;;;;;;;;;;;;;;;;;
5389;361700;2015 september;;;;;;;;;;;;;;;;;;;;;
5390;361700;2015 3e kwartaal;69.6;;;9.7;;12.3;;;;;;;;;;;;;;;
5391;361700;2015 oktober;;;;;;;;;;;;;;;;;;;;;
5392;361700;2015 november;;;;;;;;;;;;;;;;;;;;;
5393;361700;2015 december;;;;;;;;;;;;;;;;;;;;;
5394;361700;2015 4e kwartaal;66.3;;;8.0;;-4.7;;;;;;;;;;;;;;;
5395;361700;2015;65.6;;;7.3;;7.3;;;;;;;;;;;;;;;
5396;361700;2016 januari;;;;;;;;;;;;;;;;;;;;;
5397;361700;2016 februari;;;;;;;;;;;;;;;;;;;;;
5398;361700;2016 maart;;;;;;;;;;;;;;;;;;;;;
5399;361700;2016 1e kwartaal;68.2;;;5.5;;2.9;;;;;;;;;;;;;;;
5400;361700;2016 april;;;;;;;;;;;;;;;;;;;;;
5401;361700;2016 mei;;;;;;;;;;;;;;;;;;;;;
5402;361700;2016 juni;;;;;;;;;;;;;;;;;;;;;
5403;361700;2016 2e kwartaal;67.0;;;8.1;;-1.8;;;;;;;;;;;;;;;
5404;361700;2016 juli;;;;;;;;;;;;;;;;;;;;;
5405;361700;2016 augustus;;;;;;;;;;;;;;;;;;;;;
5406;361700;2016 september;;;;;;;;;;;;;;;;;;;;;
5407;361700;2016 3e kwartaal;74.6;;;7.2;;11.4;;;;;;;;;;;;;;;
5408;361700;2016 oktober;;;;;;;;;;;;;;;;;;;;;
5409;361700;2016 november;;;;;;;;;;;;;;;;;;;;;
5410;361700;2016 december;;;;;;;;;;;;;;;;;;;;;
5411;361700;2016 4e kwartaal;74.8;;;12.8;;0.2;;;;;;;;;;;;;;;
5412;361700;2016;71.2;;;8.4;;8.4;;;;;;;;;;;;;;;
5413;361700;2017 januari;;;;;;;;;;;;;;;;;;;;;
5414;361700;2017 februari;;;;;;;;;;;;;;;;;;;;;
5415;361700;2017 maart;;;;;;;;;;;;;;;;;;;;;
5416;361700;2017 1e kwartaal;74.4;;;9.0;;-0.6;;;;;;;;;;;;;;;
5417;361700;2017 april;;;;;;;;;;;;;;;;;;;;;
5418;361700;2017 mei;;;;;;;;;;;;;;;;;;;;;
5419;361700;2017 juni;;;;;;;;;;;;;;;;;;;;;
5420;361700;2017 2e kwartaal;72.9;;;8.8;;-1.9;;;;;;;;;;;;;;;
5421;361700;2017 juli;;;;;;;;;;;;;;;;;;;;;
5422;361700;2017 augustus;;;;;;;;;;;;;;;;;;;;;
5423;361700;2017 september;;;;;;;;;;;;;;;;;;;;;
5424;361700;2017 3e kwartaal;78.4;;;5.1;;7.6;;;;;;;;;;;;;;;
5425;361700;2017 oktober;;;;;;;;;;;;;;;;;;;;;
5426;361700;2017 november;;;;;;;;;;;;;;;;;;;;;
