ID;SpendingCategory;CaribbeanNetherlands;Periods;ConsumerPriceIndexCPI_1;QuarterOnQuarterChangeCPI_2;YearOnYearChangeCPI_3;Weights_4
415;30000;St. Eustatius;2013 1st quarter;108.86;0.1;3.1;6863
416;30000;St. Eustatius;2013 2nd quarter;108.77;-0.1;0.7;6863
417;30000;St. Eustatius;2013 3rd quarter;109.03;0.2;0.2;6863
418;30000;St. Eustatius;2013 4th quarter;108.87;-0.1;0.1;6863
419;30000;St. Eustatius;2013;108.88;;1.0;6863
420;30000;St. Eustatius;2014 1st quarter;108.71;-0.1;-0.1;4514
421;30000;St. Eustatius;2014 2nd quarter;109.36;0.6;0.5;4514
422;30000;St. Eustatius;2014 3rd quarter;109.28;-0.1;0.2;4514
423;30000;St. Eustatius;2014 4th quarter;109.7;0.4;0.8;4514
424;30000;St. Eustatius;2014;109.26;;0.3;4514
425;30000;St. Eustatius;2015 1st quarter;110.85;1.0;2.0;4514
426;30000;St. Eustatius;2015 2nd quarter;110.84;0.0;1.4;4514
427;30000;St. Eustatius;2015 3rd quarter;110.42;-0.4;1.0;4514
428;30000;St. Eustatius;2015 4th quarter;109.68;-0.7;0.0;4514
429;30000;St. Eustatius;2015;110.45;;1.1;4514
430;30000;St. Eustatius;2016 1st quarter;108.23;-1.3;-2.4;3992
431;30000;St. Eustatius;2016 2nd quarter;106.31;-1.8;-4.1;3992
432;30000;St. Eustatius;2016 3rd quarter;106.62;0.3;-3.4;3992
433;30000;St. Eustatius;2016 4th quarter;106.34;-0.3;-3.0;3992
434;30000;St. Eustatius;2016;106.88;;-3.2;3992
435;30000;St. Eustatius;2017 1st quarter;106.83;0.5;-1.3;3992
436;30000;St. Eustatius;2017 2nd quarter;106.83;0.0;0.5;3992
437;30000;St. Eustatius;2017 3rd quarter;106.83;0.0;0.2;3992
438;30000;St. Eustatius;2017 4th quarter;107.32;0.5;0.9;3992
439;30000;St. Eustatius;2017;106.95;;0.1;3992
440;30000;Saba;2010 1st quarter;99.73;;;6863
441;30000;Saba;2010 2nd quarter;100.08;0.4;;6863
442;30000;Saba;2010 3rd quarter;100.22;0.1;;6863
443;30000;Saba;2010 4th quarter;99.96;-0.3;;6863
444;30000;Saba;2010;100.0;;;6863
445;30000;Saba;2011 1st quarter;99.25;-0.7;-0.5;6863
446;30000;Saba;2011 2nd quarter;99.18;-0.1;-0.9;6863
447;30000;Saba;2011 3rd quarter;100.27;1.1;0.0;6863
448;30000;Saba;2011 4th quarter;104.42;4.1;4.5;6863
449;30000;Saba;2011;100.78;;0.8;6863
450;30000;Saba;2012 1st quarter;105.55;1.1;6.3;6863
451;30000;Saba;2012 2nd quarter;107.88;2.2;8.8;6863
452;30000;Saba;2012 3rd quarter;108.62;0.7;8.3;6863
453;30000;Saba;2012 4th quarter;108.58;0.0;4.0;6863
454;30000;Saba;2012;107.66;;6.8;6863
455;30000;Saba;2013 1st quarter;108.7;0.1;3.0;6863
456;30000;Saba;2013 2nd quarter;108.6;-0.1;0.7;6863
457;30000;Saba;2013 3rd quarter;108.84;0.2;0.2;6863
458;30000;Saba;2013 4th quarter;108.68;-0.1;0.1;6863
459;30000;Saba;2013;108.71;;1.0;6863
460;30000;Saba;2014 1st quarter;108.54;-0.1;-0.1;4196
461;30000;Saba;2014 2nd quarter;109.2;0.6;0.6;4196
462;30000;Saba;2014 3rd quarter;109.13;-0.1;0.3;4196
463;30000;Saba;2014 4th quarter;109.56;0.4;0.8;4196
464;30000;Saba;2014;109.11;;0.4;4196
465;30000;Saba;2015 1st quarter;110.67;1.0;2.0;4196
466;30000;Saba;2015 2nd quarter;110.57;-0.1;1.3;4196
467;30000;Saba;2015 3rd quarter;110.2;-0.3;1.0;4196
468;30000;Saba;2015 4th quarter;109.46;-0.7;-0.1;4196
469;30000;Saba;2015;110.23;;1.0;4196
470;30000;Saba;2016 1st quarter;108.13;-1.2;-2.3;3700
471;30000;Saba;2016 2nd quarter;106.36;-1.6;-3.8;3700
472;30000;Saba;2016 3rd quarter;106.68;0.3;-3.2;3700
473;30000;Saba;2016 4th quarter;106.42;-0.2;-2.8;3700
474;30000;Saba;2016;106.9;;-3.0;3700
475;30000;Saba;2017 1st quarter;106.94;0.5;-1.1;3700
476;30000;Saba;2017 2nd quarter;106.94;0.0;0.5;3700
477;30000;Saba;2017 3rd quarter;106.94;0.0;0.2;3700
478;30000;Saba;2017 4th quarter;107.49;0.5;1.0;3700
479;30000;Saba;2017;107.08;;0.2;3700
480;40000;Bonaire;2010 1st quarter;100.26;;;13342
481;40000;Bonaire;2010 2nd quarter;101.61;1.3;;13342
482;40000;Bonaire;2010 3rd quarter;99.16;-2.4;;13342
483;40000;Bonaire;2010 4th quarter;98.96;-0.2;;13342
484;40000;Bonaire;2010;100.0;;;13342
485;40000;Bonaire;2011 1st quarter;100.16;1.2;-0.1;13342
486;40000;Bonaire;2011 2nd quarter;100.22;0.1;-1.4;13342
487;40000;Bonaire;2011 3rd quarter;100.34;0.1;1.2;13342
488;40000;Bonaire;2011 4th quarter;100.83;0.5;1.9;13342
489;40000;Bonaire;2011;100.39;;0.4;13342
490;40000;Bonaire;2012 1st quarter;101.42;0.6;1.3;13342
491;40000;Bonaire;2012 2nd quarter;101.86;0.4;1.6;13342
492;40000;Bonaire;2012 3rd quarter;102.1;0.2;1.8;13342
493;40000;Bonaire;2012 4th quarter;113.48;11.1;12.5;13342
494;40000;Bonaire;2012;104.71;;4.3;13342
495;40000;Bonaire;2013 1st quarter;113.75;0.2;12.2;13342
496;40000;Bonaire;2013 2nd quarter;114.04;0.3;12.0;13342
497;40000;Bonaire;2013 3rd quarter;114.17;0.1;11.8;13342
498;40000;Bonaire;2013 4th quarter;114.21;0.0;0.6;13342
499;40000;Bonaire;2013;114.04;;8.9;13342
500;40000;Bonaire;2014 1st quarter;113.39;-0.7;-0.3;17811
501;40000;Bonaire;2014 2nd quarter;112.75;-0.6;-1.1;17811
502;40000;Bonaire;2014 3rd quarter;111.88;-0.8;-2.0;17811
503;40000;Bonaire;2014 4th quarter;112.79;0.8;-1.2;17811
504;40000;Bonaire;2014;112.7;;-1.2;17811
505;40000;Bonaire;2015 1st quarter;109.79;-2.7;-3.2;17811
506;40000;Bonaire;2015 2nd quarter;109.4;-0.4;-3.0;17811
507;40000;Bonaire;2015 3rd quarter;109.75;0.3;-1.9;17811
508;40000;Bonaire;2015 4th quarter;109.73;0.0;-2.7;17811
509;40000;Bonaire;2015;109.67;;-2.7;17811
510;40000;Bonaire;2016 1st quarter;110.55;0.7;0.7;26037
511;40000;Bonaire;2016 2nd quarter;108.68;-1.7;-0.7;26037
512;40000;Bonaire;2016 3rd quarter;109.24;0.5;-0.5;26037
513;40000;Bonaire;2016 4th quarter;107.53;-1.6;-2.0;26037
514;40000;Bonaire;2016;109.0;;-0.6;26037
515;40000;Bonaire;2017 1st quarter;107.37;-0.1;-2.9;26037
516;40000;Bonaire;2017 2nd quarter;106.71;-0.6;-1.8;26037
517;40000;Bonaire;2017 3rd quarter;107.96;1.2;-1.2;26037
518;40000;Bonaire;2017 4th quarter;108.19;0.2;0.6;26037
519;40000;Bonaire;2017;107.56;;-1.3;26037
520;40000;St. Eustatius;2010 1st quarter;99.05;;;13342
521;40000;St. Eustatius;2010 2nd quarter;101.48;2.5;;13342
522;40000;St. Eustatius;2010 3rd quarter;98.87;-2.6;;13342
523;40000;St. Eustatius;2010 4th quarter;100.59;1.7;;13342
524;40000;St. Eustatius;2010;100.0;;;13342
525;40000;St. Eustatius;2011 1st quarter;102.51;1.9;3.5;13342
526;40000;St. Eustatius;2011 2nd quarter;117.63;14.7;15.9;13342
527;40000;St. Eustatius;2011 3rd quarter;118.04;0.3;19.4;13342
528;40000;St. Eustatius;2011 4th quarter;112.46;-4.7;11.8;13342
529;40000;St. Eustatius;2011;112.66;;12.7;13342
530;40000;St. Eustatius;2012 1st quarter;119.09;5.9;16.2;13342
531;40000;St. Eustatius;2012 2nd quarter;119.35;0.2;1.5;13342
532;40000;St. Eustatius;2012 3rd quarter;113.19;-5.2;-4.1;13342
533;40000;St. Eustatius;2012 4th quarter;119.03;5.2;5.8;13342
534;40000;St. Eustatius;2012;117.66;;4.4;13342
535;40000;St. Eustatius;2013 1st quarter;116.98;-1.7;-1.8;13342
536;40000;St. Eustatius;2013 2nd quarter;116.95;0.0;-2.0;13342
537;40000;St. Eustatius;2013 3rd quarter;115.34;-1.4;1.9;13342
538;40000;St. Eustatius;2013 4th quarter;116.44;1.0;-2.2;13342
539;40000;St. Eustatius;2013;116.43;;-1.0;13342
540;40000;St. Eustatius;2014 1st quarter;118.44;1.7;1.2;14528
541;40000;St. Eustatius;2014 2nd quarter;117.52;-0.8;0.5;14528
542;40000;St. Eustatius;2014 3rd quarter;117.63;0.1;2.0;14528
543;40000;St. Eustatius;2014 4th quarter;115.28;-2.0;-1.0;14528
544;40000;St. Eustatius;2014;117.22;;0.7;14528
545;40000;St. Eustatius;2015 1st quarter;106.58;-7.5;-10.0;14528
546;40000;St. Eustatius;2015 2nd quarter;104.75;-1.7;-10.9;14528
547;40000;St. Eustatius;2015 3rd quarter;117.09;11.8;-0.5;14528
548;40000;St. Eustatius;2015 4th quarter;116.96;-0.1;1.5;14528
549;40000;St. Eustatius;2015;111.35;;-5.0;14528
550;40000;St. Eustatius;2016 1st quarter;115.32;-1.4;8.2;24703
551;40000;St. Eustatius;2016 2nd quarter;114.51;-0.7;9.3;24703
552;40000;St. Eustatius;2016 3rd quarter;115.32;0.7;-1.5;24703
553;40000;St. Eustatius;2016 4th quarter;116.35;0.9;-0.5;24703
554;40000;St. Eustatius;2016;115.38;;3.6;24703
555;40000;St. Eustatius;2017 1st quarter;115.84;-0.4;0.5;24703
556;40000;St. Eustatius;2017 2nd quarter;116.36;0.4;1.6;24703
557;40000;St. Eustatius;2017 3rd quarter;114.13;-1.9;-1.0;24703
558;40000;St. Eustatius;2017 4th quarter;114.48;0.3;-1.6;24703
559;40000;St. Eustatius;2017;115.2;;-0.2;24703
560;40000;Saba;2010 1st quarter;99.75;;;13342
561;40000;Saba;2010 2nd quarter;100.81;1.1;;13342
562;40000;Saba;2010 3rd quarter;99.15;-1.6;;13342
563;40000;Saba;2010 4th quarter;100.29;1.1;;13342
564;40000;Saba;2010;100.0;;;13342
565;40000;Saba;2011 1st quarter;100.93;0.6;1.2;13342
566;40000;Saba;2011 2nd quarter;110.01;9.0;9.1;13342
567;40000;Saba;2011 3rd quarter;108.61;-1.3;9.5;13342
568;40000;Saba;2011 4th quarter;104.57;-3.7;4.3;13342
569;40000;Saba;2011;106.03;;6.0;13342
570;40000;Saba;2012 1st quarter;108.5;3.8;7.5;13342
571;40000;Saba;2012 2nd quarter;107.47;-0.9;-2.3;13342
572;40000;Saba;2012 3rd quarter;103.19;-4.0;-5.0;13342
573;40000;Saba;2012 4th quarter;105.05;1.8;0.5;13342
574;40000;Saba;2012;106.05;;0.0;13342
575;40000;Saba;2013 1st quarter;104.01;-1.0;-4.1;13342
576;40000;Saba;2013 2nd quarter;104.37;0.3;-2.9;13342
577;40000;Saba;2013 3rd quarter;103.46;-0.9;0.3;13342
578;40000;Saba;2013 4th quarter;104.11;0.6;-0.9;13342
579;40000;Saba;2013;103.99;;-1.9;13342
580;40000;Saba;2014 1st quarter;105.0;0.9;1.0;10948
581;40000;Saba;2014 2nd quarter;104.04;-0.9;-0.3;10948
582;40000;Saba;2014 3rd quarter;104.2;0.2;0.7;10948
583;40000;Saba;2014 4th quarter;105.75;1.5;1.6;10948
584;40000;Saba;2014;104.75;;0.7;10948
585;40000;Saba;2015 1st quarter;111.55;5.5;6.2;10948
586;40000;Saba;2015 2nd quarter;112.73;1.1;8.4;10948
587;40000;Saba;2015 3rd quarter;113.38;0.6;8.8;10948
588;40000;Saba;2015 4th quarter;113.36;0.0;7.2;10948
589;40000;Saba;2015;112.75;;7.6;10948
590;40000;Saba;2016 1st quarter;113.37;0.0;1.6;21823
591;40000;Saba;2016 2nd quarter;113.44;0.1;0.6;21823
592;40000;Saba;2016 3rd quarter;113.41;0.0;0.0;21823
593;40000;Saba;2016 4th quarter;113.21;-0.2;-0.1;21823
594;40000;Saba;2016;113.36;;0.5;21823
595;40000;Saba;2017 1st quarter;113.11;-0.1;-0.2;21823
596;40000;Saba;2017 2nd quarter;113.01;-0.1;-0.4;21823
597;40000;Saba;2017 3rd quarter;114.79;1.6;1.2;21823
598;40000;Saba;2017 4th quarter;121.95;6.2;7.7;21823
599;40000;Saba;2017;115.72;;2.1;21823
600;50000;Bonaire;2010 1st quarter;100.32;;;8121
601;50000;Bonaire;2010 2nd quarter;100.36;0.0;;8121
602;50000;Bonaire;2010 3rd quarter;100.28;-0.1;;8121
603;50000;Bonaire;2010 4th quarter;99.04;-1.2;;8121
604;50000;Bonaire;2010;100.0;;;8121
605;50000;Bonaire;2011 1st quarter;103.16;4.2;2.8;8121
606;50000;Bonaire;2011 2nd quarter;105.5;2.3;5.1;8121
607;50000;Bonaire;2011 3rd quarter;107.61;2.0;7.3;8121
608;50000;Bonaire;2011 4th quarter;107.61;0.0;8.7;8121
609;50000;Bonaire;2011;105.97;;6.0;8121
610;50000;Bonaire;2012 1st quarter;110.43;2.6;7.0;8121
611;50000;Bonaire;2012 2nd quarter;109.17;-1.1;3.5;8121
612;50000;Bonaire;2012 3rd quarter;108.45;-0.7;0.8;8121
613;50000;Bonaire;2012 4th quarter;108.81;0.3;1.1;8121
614;50000;Bonaire;2012;109.22;;3.1;8121
615;50000;Bonaire;2013 1st quarter;109.59;0.7;-0.8;8121
616;50000;Bonaire;2013 2nd quarter;109.3;-0.3;0.1;8121
617;50000;Bonaire;2013 3rd quarter;109.89;0.5;1.3;8121
618;50000;Bonaire;2013 4th quarter;109.84;0.0;0.9;8121
619;50000;Bonaire;2013;109.66;;0.4;8121
620;50000;Bonaire;2014 1st quarter;110.94;1.0;1.2;5256
621;50000;Bonaire;2014 2nd quarter;111.95;0.9;2.4;5256
622;50000;Bonaire;2014 3rd quarter;111.67;-0.3;1.6;5256
623;50000;Bonaire;2014 4th quarter;114.66;2.7;4.4;5256
624;50000;Bonaire;2014;112.31;;2.4;5256
625;50000;Bonaire;2015 1st quarter;114.69;0.0;3.4;5256
626;50000;Bonaire;2015 2nd quarter;113.22;-1.3;1.1;5256
627;50000;Bonaire;2015 3rd quarter;111.49;-1.5;-0.2;5256
628;50000;Bonaire;2015 4th quarter;111.28;-0.2;-2.9;5256
629;50000;Bonaire;2015;112.67;;0.3;5256
630;50000;Bonaire;2016 1st quarter;112.44;1.0;-2.0;4730
631;50000;Bonaire;2016 2nd quarter;115.15;2.4;1.7;4730
632;50000;Bonaire;2016 3rd quarter;113.72;-1.2;2.0;4730
633;50000;Bonaire;2016 4th quarter;115.09;1.2;3.4;4730
634;50000;Bonaire;2016;114.1;;1.3;4730
635;50000;Bonaire;2017 1st quarter;118.82;3.2;5.7;4730
636;50000;Bonaire;2017 2nd quarter;121.5;2.3;5.5;4730
637;50000;Bonaire;2017 3rd quarter;123.93;2.0;9.0;4730
638;50000;Bonaire;2017 4th quarter;119.29;-3.7;3.6;4730
639;50000;Bonaire;2017;120.89;;6.0;4730
640;50000;St. Eustatius;2010 1st quarter;98.98;;;8121
641;50000;St. Eustatius;2010 2nd quarter;99.53;0.6;;8121
642;50000;St. Eustatius;2010 3rd quarter;100.2;0.7;;8121
643;50000;St. Eustatius;2010 4th quarter;101.29;1.1;;8121
644;50000;St. Eustatius;2010;100.0;;;8121
645;50000;St. Eustatius;2011 1st quarter;102.39;1.1;3.4;8121
646;50000;St. Eustatius;2011 2nd quarter;102.39;0.0;2.9;8121
647;50000;St. Eustatius;2011 3rd quarter;102.9;0.5;2.7;8121
648;50000;St. Eustatius;2011 4th quarter;103.56;0.6;2.2;8121
649;50000;St. Eustatius;2011;102.81;;2.8;8121
650;50000;St. Eustatius;2012 1st quarter;103.2;-0.3;0.8;8121
651;50000;St. Eustatius;2012 2nd quarter;105.0;1.7;2.5;8121
652;50000;St. Eustatius;2012 3rd quarter;105.2;0.2;2.2;8121
653;50000;St. Eustatius;2012 4th quarter;105.6;0.4;2.0;8121
654;50000;St. Eustatius;2012;104.75;;1.9;8121
655;50000;St. Eustatius;2013 1st quarter;107.17;1.5;3.8;8121
656;50000;St. Eustatius;2013 2nd quarter;107.32;0.1;2.2;8121
657;50000;St. Eustatius;2013 3rd quarter;104.72;-2.4;-0.5;8121
658;50000;St. Eustatius;2013 4th quarter;104.89;0.2;-0.7;8121
659;50000;St. Eustatius;2013;106.03;;1.2;8121
660;50000;St. Eustatius;2014 1st quarter;106.02;1.1;-1.1;5802
661;50000;St. Eustatius;2014 2nd quarter;106.51;0.5;-0.8;5802
662;50000;St. Eustatius;2014 3rd quarter;107.92;1.3;3.1;5802
663;50000;St. Eustatius;2014 4th quarter;106.63;-1.2;1.7;5802
664;50000;St. Eustatius;2014;106.77;;0.7;5802
665;50000;St. Eustatius;2015 1st quarter;106.62;0.0;0.6;5802
666;50000;St. Eustatius;2015 2nd quarter;108.99;2.2;2.3;5802
667;50000;St. Eustatius;2015 3rd quarter;108.59;-0.4;0.6;5802
668;50000;St. Eustatius;2015 4th quarter;107.62;-0.9;0.9;5802
669;50000;St. Eustatius;2015;107.95;;1.1;5802
670;50000;St. Eustatius;2016 1st quarter;107.94;0.3;1.2;5132
671;50000;St. Eustatius;2016 2nd quarter;107.2;-0.7;-1.6;5132
672;50000;St. Eustatius;2016 3rd quarter;108.44;1.2;-0.1;5132
673;50000;St. Eustatius;2016 4th quarter;106.3;-2.0;-1.2;5132
674;50000;St. Eustatius;2016;107.47;;-0.4;5132
675;50000;St. Eustatius;2017 1st quarter;105.45;-0.8;-2.3;5132
676;50000;St. Eustatius;2017 2nd quarter;107.36;1.8;0.1;5132
677;50000;St. Eustatius;2017 3rd quarter;107.14;-0.2;-1.2;5132
678;50000;St. Eustatius;2017 4th quarter;107.85;0.7;1.5;5132
679;50000;St. Eustatius;2017;106.95;;-0.5;5132
680;50000;Saba;2010 1st quarter;100.42;;;8121
681;50000;Saba;2010 2nd quarter;99.93;-0.5;;8121
682;50000;Saba;2010 3rd quarter;99.66;-0.3;;8121
683;50000;Saba;2010 4th quarter;99.99;0.3;;8121
684;50000;Saba;2010;100.0;;;8121
685;50000;Saba;2011 1st quarter;100.74;0.8;0.3;8121
686;50000;Saba;2011 2nd quarter;100.59;-0.1;0.7;8121
687;50000;Saba;2011 3rd quarter;100.66;0.1;1.0;8121
688;50000;Saba;2011 4th quarter;102.61;1.9;2.6;8121
689;50000;Saba;2011;101.15;;1.2;8121
690;50000;Saba;2012 1st quarter;103.32;0.7;2.6;8121
691;50000;Saba;2012 2nd quarter;105.29;1.9;4.7;8121
692;50000;Saba;2012 3rd quarter;106.34;1.0;5.6;8121
693;50000;Saba;2012 4th quarter;106.83;0.5;4.1;8121
694;50000;Saba;2012;105.44;;4.2;8121
695;50000;Saba;2013 1st quarter;107.95;1.0;4.5;8121
696;50000;Saba;2013 2nd quarter;108.46;0.5;3.0;8121
697;50000;Saba;2013 3rd quarter;106.37;-1.9;0.0;8121
698;50000;Saba;2013 4th quarter;106.59;0.2;-0.2;8121
699;50000;Saba;2013;107.34;;1.8;8121
700;50000;Saba;2014 1st quarter;108.23;1.5;0.3;5615
701;50000;Saba;2014 2nd quarter;109.29;1.0;0.8;5615
702;50000;Saba;2014 3rd quarter;110.56;1.2;3.9;5615
703;50000;Saba;2014 4th quarter;108.02;-2.3;1.3;5615
704;50000;Saba;2014;109.03;;1.6;5615
705;50000;Saba;2015 1st quarter;107.49;-0.5;-0.7;5615
706;50000;Saba;2015 2nd quarter;108.28;0.7;-0.9;5615
707;50000;Saba;2015 3rd quarter;109.88;1.5;-0.6;5615
708;50000;Saba;2015 4th quarter;109.71;-0.2;1.6;5615
709;50000;Saba;2015;108.84;;-0.2;5615
710;50000;Saba;2016 1st quarter;107.47;-2.0;0.0;4951
711;50000;Saba;2016 2nd quarter;107.66;0.2;-0.6;4951
712;50000;Saba;2016 3rd quarter;104.74;-2.7;-4.7;4951
713;50000;Saba;2016 4th quarter;105.58;0.8;-3.8;4951
714;50000;Saba;2016;106.36;;-2.3;4951
715;50000;Saba;2017 1st quarter;105.22;-0.3;-2.1;4951
716;50000;Saba;2017 2nd quarter;108.62;3.2;0.9;4951
717;50000;Saba;2017 3rd quarter;107.04;-1.5;2.2;4951
718;50000;Saba;2017 4th quarter;111.17;3.9;5.3;4951
719;50000;Saba;2017;108.01;;1.6;4951
720;60000;Bonaire;2010 1st quarter;101.06;;;2752
721;60000;Bonaire;2010 2nd quarter;96.5;-4.5;;2752
722;60000;Bonaire;2010 3rd quarter;101.48;5.2;;2752
723;60000;Bonaire;2010 4th quarter;100.96;-0.5;;2752
724;60000;Bonaire;2010;100.0;;;2752
725;60000;Bonaire;2011 1st quarter;104.17;3.2;3.1;2752
726;60000;Bonaire;2011 2nd quarter;105.18;1.0;9.0;2752
727;60000;Bonaire;2011 3rd quarter;101.97;-3.1;0.5;2752
728;60000;Bonaire;2011 4th quarter;103.07;1.1;2.1;2752
729;60000;Bonaire;2011;103.6;;3.6;2752
730;60000;Bonaire;2012 1st quarter;101.91;-1.1;-2.2;2752
731;60000;Bonaire;2012 2nd quarter;101.18;-0.7;-3.8;2752
732;60000;Bonaire;2012 3rd quarter;101.86;0.7;-0.1;2752
733;60000;Bonaire;2012 4th quarter;101.8;-0.1;-1.2;2752
734;60000;Bonaire;2012;101.69;;-1.8;2752
735;60000;Bonaire;2013 1st quarter;102.6;0.8;0.7;2752
736;60000;Bonaire;2013 2nd quarter;102.96;0.4;1.8;2752
737;60000;Bonaire;2013 3rd quarter;102.9;-0.1;1.0;2752
738;60000;Bonaire;2013 4th quarter;102.88;0.0;1.1;2752
739;60000;Bonaire;2013;102.84;;1.1;2752
740;60000;Bonaire;2014 1st quarter;101.8;-1.0;-0.8;1764
741;60000;Bonaire;2014 2nd quarter;104.21;2.4;1.2;1764
742;60000;Bonaire;2014 3rd quarter;107.79;3.4;4.8;1764
743;60000;Bonaire;2014 4th quarter;110.71;2.7;7.6;1764
744;60000;Bonaire;2014;106.13;;3.2;1764
745;60000;Bonaire;2015 1st quarter;109.15;-1.4;7.2;1764
746;60000;Bonaire;2015 2nd quarter;109.23;0.1;4.8;1764
747;60000;Bonaire;2015 3rd quarter;109.35;0.1;1.4;1764
748;60000;Bonaire;2015 4th quarter;109.01;-0.3;-1.5;1764
749;60000;Bonaire;2015;109.19;;2.9;1764
750;60000;Bonaire;2016 1st quarter;117.01;7.3;7.2;1587
751;60000;Bonaire;2016 2nd quarter;123.06;5.2;12.7;1587
752;60000;Bonaire;2016 3rd quarter;127.42;3.5;16.5;1587
753;60000;Bonaire;2016 4th quarter;121.86;-4.4;11.8;1587
754;60000;Bonaire;2016;122.34;;12.0;1587
755;60000;Bonaire;2017 1st quarter;123.4;1.3;5.5;1587
756;60000;Bonaire;2017 2nd quarter;124.0;0.5;0.8;1587
757;60000;Bonaire;2017 3rd quarter;126.02;1.6;-1.1;1587
758;60000;Bonaire;2017 4th quarter;124.81;-1.0;2.4;1587
759;60000;Bonaire;2017;124.56;;1.8;1587
760;60000;St. Eustatius;2010 1st quarter;100.73;;;2752
761;60000;St. Eustatius;2010 2nd quarter;100.67;-0.1;;2752
762;60000;St. Eustatius;2010 3rd quarter;99.43;-1.2;;2752
763;60000;St. Eustatius;2010 4th quarter;99.17;-0.3;;2752
764;60000;St. Eustatius;2010;100.0;;;2752
765;60000;St. Eustatius;2011 1st quarter;100.41;1.3;-0.3;2752
766;60000;St. Eustatius;2011 2nd quarter;99.23;-1.2;-1.4;2752
767;60000;St. Eustatius;2011 3rd quarter;100.66;1.4;1.2;2752
768;60000;St. Eustatius;2011 4th quarter;101.28;0.6;2.1;2752
769;60000;St. Eustatius;2011;100.39;;0.4;2752
770;60000;St. Eustatius;2012 1st quarter;104.06;2.7;3.6;2752
771;60000;St. Eustatius;2012 2nd quarter;107.45;3.3;8.3;2752
772;60000;St. Eustatius;2012 3rd quarter;110.01;2.4;9.3;2752
773;60000;St. Eustatius;2012 4th quarter;108.51;-1.4;7.1;2752
774;60000;St. Eustatius;2012;107.51;;7.1;2752
775;60000;St. Eustatius;2013 1st quarter;107.89;-0.6;3.7;2752
776;60000;St. Eustatius;2013 2nd quarter;109.19;1.2;1.6;2752
777;60000;St. Eustatius;2013 3rd quarter;109.02;-0.2;-0.9;2752
778;60000;St. Eustatius;2013 4th quarter;109.68;0.6;1.1;2752
779;60000;St. Eustatius;2013;108.95;;1.3;2752
780;60000;St. Eustatius;2014 1st quarter;108.05;-1.5;0.1;1450
781;60000;St. Eustatius;2014 2nd quarter;109.8;1.6;0.6;1450
782;60000;St. Eustatius;2014 3rd quarter;109.59;-0.2;0.5;1450
783;60000;St. Eustatius;2014 4th quarter;109.86;0.2;0.2;1450
784;60000;St. Eustatius;2014;109.32;;0.3;1450
785;60000;St. Eustatius;2015 1st quarter;114.61;4.3;6.1;1450
786;60000;St. Eustatius;2015 2nd quarter;118.98;3.8;8.4;1450
787;60000;St. Eustatius;2015 3rd quarter;117.17;-1.5;6.9;1450
788;60000;St. Eustatius;2015 4th quarter;116.84;-0.3;6.4;1450
789;60000;St. Eustatius;2015;116.9;;6.9;1450
790;60000;St. Eustatius;2016 1st quarter;116.98;0.1;2.1;1282
791;60000;St. Eustatius;2016 2nd quarter;116.93;0.0;-1.7;1282
792;60000;St. Eustatius;2016 3rd quarter;117.86;0.8;0.6;1282
793;60000;St. Eustatius;2016 4th quarter;116.79;-0.9;0.0;1282
794;60000;St. Eustatius;2016;117.14;;0.2;1282
795;60000;St. Eustatius;2017 1st quarter;115.6;-1.0;-1.2;1282
796;60000;St. Eustatius;2017 2nd quarter;116.12;0.4;-0.7;1282
797;60000;St. Eustatius;2017 3rd quarter;117.71;1.4;-0.1;1282
798;60000;St. Eustatius;2017 4th quarter;116.85;-0.7;0.1;1282
799;60000;St. Eustatius;2017;116.57;;-0.5;1282
800;60000;Saba;2010 1st quarter;100.0;;;2752
801;60000;Saba;2010 2nd quarter;100.0;0.0;;2752
802;60000;Saba;2010 3rd quarter;100.0;0.0;;2752
803;60000;Saba;2010 4th quarter;100.0;0.0;;2752
804;60000;Saba;2010;100.0;;;2752
805;60000;Saba;2011 1st quarter;97.94;-2.1;-2.1;2752
806;60000;Saba;2011 2nd quarter;98.47;0.5;-1.5;2752
807;60000;Saba;2011 3rd quarter;99.48;1.0;-0.5;2752
808;60000;Saba;2011 4th quarter;99.61;0.1;-0.4;2752
809;60000;Saba;2011;98.88;;-1.1;2752
810;60000;Saba;2012 1st quarter;99.65;0.0;1.7;2752
811;60000;Saba;2012 2nd quarter;100.56;0.9;2.1;2752
812;60000;Saba;2012 3rd quarter;100.55;0.0;1.1;2752
813;60000;Saba;2012 4th quarter;101.07;0.5;1.5;2752
814;60000;Saba;2012;100.46;;1.6;2752
815;60000;Saba;2013 1st quarter;101.06;0.0;1.4;2752
816;60000;Saba;2013 2nd quarter;100.82;-0.2;0.3;2752
817;60000;Saba;2013 3rd quarter;100.78;0.0;0.2;2752
818;60000;Saba;2013 4th quarter;101.49;0.7;0.4;2752
819;60000;Saba;2013;101.04;;0.6;2752
820;60000;Saba;2014 1st quarter;101.78;0.3;0.7;1686
821;60000;Saba;2014 2nd quarter;105.13;3.3;4.3;1686
822;60000;Saba;2014 3rd quarter;107.42;2.2;6.6;1686
823;60000;Saba;2014 4th quarter;102.7;-4.4;1.2;1686
824;60000;Saba;2014;104.26;;3.2;1686
825;60000;Saba;2015 1st quarter;102.99;0.3;1.2;1686
826;60000;Saba;2015 2nd quarter;104.23;1.2;-0.9;1686
