ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
2312;Benthuizen Dorp-Oost;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04843103;1.0;10.0;20.0;80.0;330.0;1.0;1.0;5.0;21.0;1580.0;1250.0;330.0
2313;Bentwoud;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04843104;1.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;21.0;150.0;120.0;30.0
2314;Bentwoud;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04843104;1.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;20.0;150.0;120.0;30.0
2315;Bentwoud;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04843104;1.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;19.0;150.0;120.0;30.0
2316;Aarlanderveen;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048445  ;1.0;10.0;10.0;40.0;230.0;1.0;1.0;4.0;22.0;1030.0;800.0;230.0
2317;Aarlanderveen;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048445  ;1.0;10.0;10.0;40.0;230.0;1.0;1.0;4.0;22.0;1020.0;800.0;230.0
2318;Aarlanderveen;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048445  ;1.0;10.0;10.0;40.0;220.0;1.0;1.0;4.0;22.0;1020.0;800.0;220.0
2319;Noordeinde;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04844501;1.0;0.0;0.0;10.0;70.0;1.0;1.0;3.0;21.0;330.0;260.0;70.0
2320;Noordeinde;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04844501;1.0;0.0;0.0;10.0;70.0;1.0;1.0;3.0;22.0;330.0;260.0;70.0
2321;Noordeinde;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04844501;1.0;0.0;0.0;10.0;70.0;1.0;1.0;3.0;22.0;330.0;260.0;70.0
2322;Hoge Dijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04844502;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;18.0;60.0;50.0;10.0
2323;Hoge Dijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04844502;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;19.0;60.0;50.0;10.0
2324;Hoge Dijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04844502;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;16.0;60.0;50.0;10.0
2325;Aarlanderveen Dorp;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04844503;1.0;0.0;0.0;30.0;110.0;1.0;1.0;6.0;25.0;430.0;320.0;110.0
2326;Aarlanderveen Dorp;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04844503;1.0;0.0;0.0;30.0;100.0;1.0;1.0;6.0;24.0;430.0;320.0;100.0
2327;Aarlanderveen Dorp;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04844503;1.0;10.0;0.0;20.0;100.0;1.0;1.0;5.0;24.0;430.0;320.0;100.0
2328;Zuideinde;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04844504;1.0;0.0;0.0;0.0;40.0;1.0;0.0;2.0;19.0;210.0;170.0;40.0
2329;Zuideinde;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04844504;1.0;0.0;0.0;0.0;40.0;1.0;0.0;1.0;19.0;210.0;170.0;40.0
2330;Zuideinde;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04844504;1.0;0.0;0.0;10.0;40.0;1.0;0.0;4.0;18.0;210.0;170.0;40.0
2331;Boskoop;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048470  ;1.0;110.0;260.0;510.0;3040.0;1.0;2.0;4.0;21.0;14190.0;11140.0;3050.0
2332;Boskoop;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048470  ;1.0;100.0;260.0;510.0;3040.0;1.0;2.0;4.0;21.0;14180.0;11140.0;3050.0
2333;Boskoop;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048470  ;1.0;120.0;260.0;510.0;3060.0;1.0;2.0;4.0;22.0;14170.0;11100.0;3070.0
2334;Nesse;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847001;1.0;0.0;0.0;10.0;40.0;0.0;0.0;2.0;17.0;240.0;200.0;40.0
2335;Nesse;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847001;1.0;0.0;0.0;10.0;40.0;0.0;0.0;2.0;17.0;240.0;200.0;40.0
2336;Nesse;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847001;1.0;0.0;0.0;10.0;40.0;0.0;0.0;2.0;18.0;240.0;200.0;40.0
2337;Rijneveld-Noord;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847002;1.0;0.0;0.0;0.0;40.0;0.0;0.0;1.0;18.0;200.0;160.0;40.0
2338;Rijneveld-Noord;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847002;1.0;0.0;0.0;0.0;40.0;1.0;0.0;1.0;19.0;200.0;160.0;40.0
2339;Rijneveld-Noord;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847002;1.0;0.0;0.0;0.0;40.0;0.0;0.0;1.0;19.0;200.0;160.0;40.0
2340;Rijneveld-Zuid;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847003;1.0;0.0;0.0;10.0;70.0;0.0;0.0;2.0;20.0;340.0;270.0;70.0
2341;Rijneveld-Zuid;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847003;1.0;0.0;0.0;10.0;70.0;1.0;0.0;2.0;21.0;340.0;270.0;70.0
2342;Rijneveld-Zuid;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847003;1.0;0.0;0.0;10.0;70.0;0.0;0.0;3.0;22.0;340.0;270.0;70.0
2343;Laag Boskoop;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847004;1.0;0.0;0.0;10.0;100.0;1.0;0.0;2.0;20.0;510.0;410.0;100.0
2344;Laag Boskoop;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847004;1.0;0.0;0.0;10.0;100.0;0.0;0.0;2.0;20.0;510.0;410.0;100.0
2345;Laag Boskoop;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847004;1.0;0.0;0.0;10.0;100.0;1.0;0.0;3.0;20.0;520.0;410.0;100.0
2346;Draaistok;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847005;1.0;20.0;20.0;50.0;340.0;1.0;1.0;3.0;20.0;1690.0;1360.0;340.0
2347;Draaistok;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847005;1.0;10.0;20.0;50.0;340.0;1.0;1.0;3.0;20.0;1690.0;1350.0;340.0
2348;Draaistok;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847005;1.0;20.0;20.0;50.0;350.0;1.0;1.0;3.0;21.0;1690.0;1350.0;350.0
2349;Biezen-West;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847006;1.0;20.0;20.0;50.0;380.0;1.0;1.0;3.0;20.0;1920.0;1540.0;380.0
2350;Biezen-West;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847006;1.0;20.0;20.0;60.0;380.0;1.0;1.0;3.0;20.0;1920.0;1540.0;380.0
2351;Biezen-West;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847006;1.0;30.0;20.0;60.0;380.0;2.0;1.0;3.0;20.0;1910.0;1530.0;380.0
2352;Biezen-Oost;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847007;1.0;10.0;10.0;30.0;100.0;2.0;2.0;5.0;19.0;490.0;400.0;100.0
2353;Biezen-Oost;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847007;1.0;10.0;20.0;30.0;100.0;2.0;3.0;5.0;19.0;490.0;400.0;100.0
2354;Biezen-Oost;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847007;1.0;10.0;20.0;20.0;100.0;2.0;3.0;5.0;19.0;500.0;400.0;100.0
2355;Zonnedauw;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847008;1.0;10.0;20.0;40.0;200.0;1.0;3.0;4.0;23.0;890.0;690.0;210.0
2356;Zonnedauw;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847008;1.0;10.0;20.0;30.0;200.0;1.0;2.0;4.0;22.0;900.0;700.0;200.0
2357;Zonnedauw;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847008;1.0;10.0;20.0;40.0;200.0;1.0;2.0;4.0;22.0;890.0;690.0;200.0
2358;Snijdelwijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847009;1.0;10.0;60.0;70.0;340.0;1.0;4.0;5.0;22.0;1540.0;1200.0;340.0
2359;Snijdelwijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847009;1.0;10.0;60.0;70.0;340.0;1.0;4.0;5.0;22.0;1530.0;1190.0;340.0
2360;Snijdelwijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847009;1.0;10.0;50.0;80.0;340.0;1.0;3.0;5.0;22.0;1550.0;1210.0;340.0
2361;Vogelbuurt;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847010;1.0;0.0;20.0;30.0;230.0;0.0;2.0;3.0;23.0;1000.0;780.0;230.0
2362;Vogelbuurt;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847010;1.0;0.0;20.0;30.0;230.0;0.0;2.0;3.0;22.0;1010.0;780.0;230.0
2363;Vogelbuurt;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847010;1.0;0.0;20.0;30.0;230.0;0.0;2.0;3.0;23.0;1010.0;780.0;230.0
2364;Voorofschebuurt;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847011;1.0;20.0;30.0;100.0;550.0;1.0;2.0;5.0;27.0;2020.0;1470.0;550.0
2365;Voorofschebuurt;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847011;1.0;20.0;30.0;100.0;540.0;1.0;2.0;5.0;27.0;2030.0;1490.0;540.0
2366;Voorofschebuurt;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847011;1.0;20.0;30.0;100.0;550.0;1.0;2.0;5.0;27.0;2040.0;1480.0;550.0
2367;Appelbuurt;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847012;1.0;10.0;50.0;60.0;270.0;1.0;4.0;4.0;18.0;1500.0;1230.0;270.0
2368;Appelbuurt;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847012;1.0;10.0;50.0;60.0;260.0;0.0;4.0;4.0;18.0;1460.0;1200.0;260.0
2369;Appelbuurt;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847012;1.0;10.0;50.0;60.0;260.0;1.0;3.0;4.0;18.0;1430.0;1170.0;260.0
2370;Botanicusbuurt;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847013;1.0;10.0;20.0;40.0;240.0;1.0;2.0;4.0;24.0;1030.0;790.0;240.0
2371;Botanicusbuurt;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847013;1.0;10.0;20.0;40.0;240.0;1.0;2.0;4.0;23.0;1040.0;800.0;240.0
2372;Botanicusbuurt;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847013;1.0;10.0;20.0;40.0;240.0;1.0;2.0;4.0;23.0;1050.0;820.0;240.0
2373;Zuidwijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847014;1.0;0.0;10.0;20.0;140.0;0.0;1.0;3.0;20.0;670.0;540.0;140.0
2374;Zuidwijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847014;1.0;0.0;10.0;20.0;140.0;0.0;1.0;3.0;20.0;680.0;540.0;140.0
2375;Zuidwijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847014;1.0;0.0;10.0;20.0;140.0;0.0;1.0;3.0;21.0;680.0;530.0;140.0
2376;Spoelwijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847015;1.0;0.0;0.0;0.0;30.0;0.0;0.0;1.0;23.0;140.0;110.0;30.0
2377;Spoelwijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847015;1.0;0.0;0.0;0.0;30.0;0.0;0.0;1.0;22.0;140.0;110.0;30.0
2378;Spoelwijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847015;1.0;0.0;0.0;0.0;30.0;0.0;0.0;2.0;22.0;140.0;110.0;30.0
2379;Zwammerdam;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;10.0;20.0;430.0;300.0;1.0;1.0;25.0;18.0;1700.0;1400.0;300.0
2380;Zwammerdam;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;10.0;20.0;430.0;310.0;0.0;1.0;25.0;18.0;1700.0;1390.0;310.0
2381;Zwammerdam;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048471  ;1.0;10.0;20.0;430.0;320.0;0.0;1.0;26.0;19.0;1690.0;1370.0;320.0
2382;Zwammerdam Dorp;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847101;1.0;10.0;10.0;30.0;160.0;1.0;1.0;3.0;17.0;920.0;760.0;160.0
2383;Zwammerdam Dorp;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847101;1.0;0.0;10.0;30.0;160.0;0.0;1.0;3.0;18.0;930.0;760.0;170.0
2384;Zwammerdam Dorp;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847101;1.0;0.0;10.0;30.0;170.0;0.0;1.0;3.0;19.0;920.0;750.0;170.0
2385;Hooge Burch;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847102;1.0;0.0;10.0;360.0;80.0;0.0;1.0;79.0;18.0;460.0;380.0;80.0
2386;Hooge Burch;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847102;1.0;0.0;10.0;360.0;80.0;0.0;1.0;79.0;17.0;450.0;370.0;80.0
2387;Hooge Burch;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847102;1.0;0.0;0.0;360.0;80.0;0.0;1.0;80.0;17.0;450.0;370.0;80.0
2388;De Burcht;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04847103;1.0;0.0;0.0;40.0;70.0;1.0;1.0;14.0;20.0;320.0;260.0;70.0
2389;De Burcht;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04847103;1.0;0.0;0.0;40.0;60.0;1.0;1.0;14.0;20.0;320.0;260.0;60.0
2390;De Burcht;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04847103;1.0;0.0;0.0;40.0;70.0;1.0;1.0;13.0;21.0;320.0;250.0;70.0
2391;Hazerswoude-Dorp;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;20.0;40.0;160.0;1220.0;1.0;1.0;3.0;23.0;5250.0;4030.0;1230.0
2392;Hazerswoude-Dorp;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;20.0;40.0;160.0;1230.0;0.0;1.0;3.0;23.0;5260.0;4030.0;1230.0
2393;Hazerswoude-Dorp;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048491  ;1.0;30.0;40.0;170.0;1230.0;1.0;1.0;3.0;23.0;5260.0;4020.0;1240.0
2394;Buitengebied Hazerswoude-Dorp;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849101;1.0;10.0;10.0;40.0;430.0;1.0;1.0;3.0;29.0;1500.0;1060.0;430.0
2395;Buitengebied Hazerswoude-Dorp;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849101;1.0;10.0;10.0;40.0;440.0;1.0;1.0;3.0;29.0;1490.0;1060.0;440.0
2396;Buitengebied Hazerswoude-Dorp;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849101;1.0;10.0;10.0;40.0;440.0;1.0;1.0;3.0;29.0;1480.0;1050.0;440.0
2397;Rietveldse polder;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849102;1.0;0.0;0.0;10.0;110.0;1.0;0.0;2.0;18.0;620.0;510.0;110.0
2398;Rietveldse polder;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849102;1.0;0.0;0.0;10.0;120.0;1.0;0.0;2.0;19.0;620.0;510.0;120.0
2399;Rietveldse polder;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849102;1.0;0.0;0.0;10.0;120.0;1.0;0.0;2.0;19.0;630.0;520.0;120.0
2400;Hazerswoude-Dorp-West;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849103;1.0;0.0;20.0;50.0;280.0;0.0;1.0;5.0;26.0;1050.0;770.0;280.0
2401;Hazerswoude-Dorp-West;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849103;1.0;0.0;10.0;50.0;270.0;0.0;1.0;5.0;26.0;1060.0;780.0;270.0
2402;Hazerswoude-Dorp-West;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849103;1.0;10.0;10.0;50.0;280.0;1.0;1.0;5.0;26.0;1050.0;780.0;280.0
2403;Hazerswoude-Dorp-Oost;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849104;1.0;10.0;10.0;40.0;240.0;1.0;1.0;3.0;17.0;1440.0;1200.0;250.0
2404;Hazerswoude-Dorp-Oost;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849104;1.0;10.0;10.0;40.0;240.0;1.0;1.0;3.0;17.0;1460.0;1210.0;240.0
2405;Hazerswoude-Dorp-Oost;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849104;1.0;10.0;10.0;50.0;240.0;1.0;1.0;3.0;16.0;1450.0;1210.0;240.0
2406;Voorweg;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849105;1.0;0.0;0.0;20.0;160.0;0.0;1.0;3.0;25.0;650.0;490.0;160.0
2407;Voorweg;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849105;1.0;0.0;0.0;20.0;170.0;0.0;1.0;3.0;26.0;640.0;480.0;170.0
2408;Voorweg;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849105;1.0;0.0;0.0;20.0;160.0;0.0;1.0;4.0;26.0;640.0;470.0;160.0
2409;Hazerswoude-Rijndijk;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;40.0;70.0;160.0;1140.0;1.0;1.0;3.0;23.0;5030.0;3880.0;1150.0
2410;Hazerswoude-Rijndijk;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;30.0;70.0;160.0;1150.0;1.0;1.0;3.0;23.0;5110.0;3950.0;1150.0
2411;Hazerswoude-Rijndijk;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048494  ;1.0;40.0;80.0;160.0;1160.0;1.0;2.0;3.0;22.0;5160.0;4000.0;1160.0
2412;Rijndijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849401;1.0;10.0;10.0;10.0;100.0;1.0;1.0;2.0;11.0;890.0;790.0;100.0
2413;Rijndijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849401;1.0;10.0;10.0;20.0;100.0;1.0;1.0;2.0;10.0;950.0;860.0;100.0
2414;Rijndijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849401;1.0;10.0;10.0;20.0;110.0;1.0;1.0;2.0;10.0;1010.0;910.0;110.0
2415;Rhynenburch;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849402;1.0;10.0;10.0;20.0;330.0;1.0;1.0;2.0;33.0;1000.0;660.0;330.0
2416;Rhynenburch;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849402;1.0;10.0;10.0;20.0;330.0;1.0;1.0;2.0;33.0;1000.0;670.0;330.0
2417;Rhynenburch;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849402;1.0;10.0;10.0;20.0;330.0;1.0;1.0;2.0;33.0;1000.0;660.0;330.0
2418;Zonneveld;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849403;1.0;20.0;40.0;80.0;420.0;1.0;2.0;4.0;22.0;1880.0;1460.0;420.0
2419;Zonneveld;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849403;1.0;10.0;40.0;80.0;420.0;1.0;2.0;4.0;22.0;1890.0;1470.0;420.0
2420;Zonneveld;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849403;1.0;20.0;40.0;80.0;420.0;1.0;2.0;4.0;22.0;1900.0;1480.0;420.0
2421;Buitengebied Hazerswoude-Rijndijk;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849404;1.0;10.0;10.0;50.0;300.0;1.0;1.0;4.0;23.0;1270.0;970.0;300.0
2422;Buitengebied Hazerswoude-Rijndijk;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849404;1.0;10.0;10.0;40.0;310.0;0.0;1.0;4.0;24.0;1260.0;960.0;310.0
2423;Buitengebied Hazerswoude-Rijndijk;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849404;1.0;10.0;10.0;50.0;310.0;1.0;1.0;4.0;25.0;1260.0;950.0;310.0
2424;Koudekerk aan den Rijn;2024 maart;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;20.0;30.0;100.0;1010.0;1.0;1.0;3.0;29.0;3510.0;2490.0;1020.0
2425;Koudekerk aan den Rijn;2024 juni;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;20.0;30.0;100.0;1020.0;1.0;1.0;3.0;29.0;3520.0;2500.0;1020.0
2426;Koudekerk aan den Rijn;2024 september;Alphen aan den Rijn                     ;Wijk    ;WK048496  ;1.0;30.0;40.0;100.0;1020.0;1.0;1.0;3.0;29.0;3500.0;2480.0;1020.0
2427;Buitengebied Koudekerk aan den Rijn;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849601;1.0;0.0;0.0;0.0;120.0;1.0;0.0;1.0;30.0;390.0;270.0;120.0
2428;Buitengebied Koudekerk aan den Rijn;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849601;1.0;0.0;0.0;10.0;120.0;1.0;0.0;1.0;30.0;400.0;280.0;120.0
2429;Buitengebied Koudekerk aan den Rijn;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849601;1.0;0.0;0.0;10.0;120.0;1.0;0.0;1.0;30.0;400.0;280.0;120.0
2430;Koudekerk aan den Rijn-Noord;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849602;1.0;10.0;10.0;40.0;390.0;1.0;1.0;3.0;26.0;1480.0;1090.0;390.0
2431;Koudekerk aan den Rijn-Noord;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849602;1.0;0.0;10.0;50.0;390.0;0.0;1.0;3.0;26.0;1480.0;1090.0;390.0
2432;Koudekerk aan den Rijn-Noord;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849602;1.0;10.0;10.0;40.0;390.0;1.0;1.0;3.0;26.0;1470.0;1080.0;390.0
2433;Koudekerk aan den Rijn-Zuid;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849603;1.0;10.0;20.0;50.0;490.0;1.0;1.0;3.0;32.0;1530.0;1040.0;490.0
2434;Koudekerk aan den Rijn-Zuid;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849603;1.0;10.0;20.0;50.0;490.0;1.0;1.0;3.0;32.0;1540.0;1050.0;490.0
2435;Koudekerk aan den Rijn-Zuid;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849603;1.0;20.0;20.0;50.0;490.0;1.0;2.0;3.0;32.0;1530.0;1040.0;490.0
2436;Bedrijventerrein Hoogewaard;2024 maart;Alphen aan den Rijn                     ;Buurt   ;BU04849604;1.0;0.0;0.0;0.0;20.0;0.0;0.0;3.0;19.0;110.0;90.0;20.0
2437;Bedrijventerrein Hoogewaard;2024 juni;Alphen aan den Rijn                     ;Buurt   ;BU04849604;1.0;0.0;0.0;0.0;20.0;0.0;0.0;3.0;21.0;110.0;90.0;20.0
2438;Bedrijventerrein Hoogewaard;2024 september;Alphen aan den Rijn                     ;Buurt   ;BU04849604;1.0;0.0;0.0;0.0;20.0;0.0;0.0;3.0;21.0;110.0;80.0;20.0
2439;Alphen-Chaam;2024 maart;Alphen-Chaam                            ;Gemeente;GM1723    ;1.0;60.0;80.0;290.0;2300.0;1.0;1.0;3.0;26.0;8970.0;6670.0;2300.0
2440;Alphen-Chaam;2024 juni;Alphen-Chaam                            ;Gemeente;GM1723    ;1.0;70.0;80.0;290.0;2320.0;1.0;1.0;3.0;26.0;9030.0;6700.0;2330.0
2441;Alphen-Chaam;2024 september;Alphen-Chaam                            ;Gemeente;GM1723    ;1.0;80.0;80.0;290.0;2350.0;1.0;1.0;3.0;26.0;9020.0;6660.0;2360.0
2442;Alphen;2024 maart;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;20.0;40.0;120.0;900.0;1.0;1.0;3.0;24.0;3760.0;2860.0;900.0
2443;Alphen;2024 juni;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;30.0;40.0;120.0;900.0;1.0;1.0;3.0;24.0;3760.0;2860.0;900.0
2444;Alphen;2024 september;Alphen-Chaam                            ;Wijk    ;WK172301  ;1.0;30.0;40.0;120.0;930.0;1.0;1.0;3.0;25.0;3780.0;2850.0;930.0
2445;Noordwest Alphen;2024 maart;Alphen-Chaam                            ;Buurt   ;BU17230101;1.0;0.0;0.0;10.0;50.0;1.0;1.0;5.0;25.0;220.0;160.0;50.0
2446;Noordwest Alphen;2024 juni;Alphen-Chaam                            ;Buurt   ;BU17230101;1.0;0.0;0.0;10.0;50.0;0.0;1.0;4.0;25.0;210.0;160.0;50.0
2447;Noordwest Alphen;2024 september;Alphen-Chaam                            ;Buurt   ;BU17230101;1.0;0.0;0.0;10.0;60.0;0.0;1.0;4.0;27.0;210.0;150.0;60.0
2448;Zuidoost Alphen;2024 maart;Alphen-Chaam                            ;Buurt   ;BU17230102;1.0;0.0;20.0;20.0;300.0;0.0;2.0;2.0;29.0;1030.0;740.0;300.0
2449;Zuidoost Alphen;2024 juni;Alphen-Chaam                            ;Buurt   ;BU17230102;1.0;10.0;20.0;20.0;300.0;1.0;2.0;2.0;29.0;1030.0;730.0;300.0
2450;Zuidoost Alphen;2024 september;Alphen-Chaam                            ;Buurt   ;BU17230102;1.0;10.0;20.0;20.0;310.0;1.0;2.0;2.0;30.0;1020.0;710.0;310.0
2451;Zuidwest Alphen;2024 maart;Alphen-Chaam                            ;Buurt   ;BU17230103;1.0;10.0;10.0;30.0;220.0;1.0;2.0;4.0;32.0;700.0;470.0;220.0
2452;Zuidwest Alphen;2024 juni;Alphen-Chaam                            ;Buurt   ;BU17230103;1.0;10.0;10.0;20.0;220.0;1.0;2.0;3.0;32.0;700.0;470.0;220.0
2453;Zuidwest Alphen;2024 september;Alphen-Chaam                            ;Buurt   ;BU17230103;1.0;10.0;10.0;20.0;220.0;1.0;1.0;3.0;32.0;700.0;480.0;220.0
2454;Bedrijventerrein Alphen;2024 maart;Alphen-Chaam                            ;Buurt   ;BU17230104;1.0;;;;;;;;;20.0;20.0;0.0
