ID;Werkloosheidsduur;RegioS;Perioden;WerklozeBeroepsbevolking_1
672;3;Zeeland (PV);2001;3.0
673;3;Zeeland (PV);2002;2.0
674;3;Zeeland (PV);2003;3.0
675;3;Zeeland (PV);2004;3.0
676;3;Zeeland (PV);2005;4.0
677;3;Zeeland (PV);2006;3.0
678;3;Zeeland (PV);2007;2.0
679;3;Zeeland (PV);2008;2.0
680;3;Zeeland (PV);2009;3.0
681;3;Zeeland (PV);2010;4.0
682;3;Zeeland (PV);2011;3.0
683;3;Zeeland (PV);2012;3.0
684;3;Zeeland (PV);2013;3.0
685;3;Zeeland (PV);2014;5.0
686;3;Noord-Brabant (PV);2001;16.0
687;3;Noord-Brabant (PV);2002;18.0
688;3;Noord-Brabant (PV);2003;30.0
689;3;Noord-Brabant (PV);2004;31.0
690;3;Noord-Brabant (PV);2005;20.0
691;3;Noord-Brabant (PV);2006;21.0
692;3;Noord-Brabant (PV);2007;15.0
693;3;Noord-Brabant (PV);2008;18.0
694;3;Noord-Brabant (PV);2009;34.0
695;3;Noord-Brabant (PV);2010;30.0
696;3;Noord-Brabant (PV);2011;25.0
697;3;Noord-Brabant (PV);2012;33.0
698;3;Noord-Brabant (PV);2013;39.0
699;3;Noord-Brabant (PV);2014;35.0
700;3;Limburg (PV);2001;8.0
701;3;Limburg (PV);2002;12.0
702;3;Limburg (PV);2003;13.0
703;3;Limburg (PV);2004;14.0
704;3;Limburg (PV);2005;12.0
705;3;Limburg (PV);2006;10.0
706;3;Limburg (PV);2007;12.0
707;3;Limburg (PV);2008;11.0
708;3;Limburg (PV);2009;13.0
709;3;Limburg (PV);2010;12.0
710;3;Limburg (PV);2011;10.0
711;3;Limburg (PV);2012;11.0
712;3;Limburg (PV);2013;17.0
713;3;Limburg (PV);2014;14.0
714;4;Noord-Nederland (LD);2001;7.0
715;4;Noord-Nederland (LD);2002;8.0
716;4;Noord-Nederland (LD);2003;10.0
717;4;Noord-Nederland (LD);2004;13.0
718;4;Noord-Nederland (LD);2005;13.0
719;4;Noord-Nederland (LD);2006;7.0
720;4;Noord-Nederland (LD);2007;6.0
721;4;Noord-Nederland (LD);2008;6.0
722;4;Noord-Nederland (LD);2009;10.0
723;4;Noord-Nederland (LD);2010;11.0
724;4;Noord-Nederland (LD);2011;11.0
725;4;Noord-Nederland (LD);2012;10.0
726;4;Noord-Nederland (LD);2013;11.0
727;4;Noord-Nederland (LD);2014;12.0
728;4;Oost-Nederland (LD);2001;9.0
729;4;Oost-Nederland (LD);2002;12.0
730;4;Oost-Nederland (LD);2003;19.0
731;4;Oost-Nederland (LD);2004;20.0
732;4;Oost-Nederland (LD);2005;23.0
733;4;Oost-Nederland (LD);2006;14.0
734;4;Oost-Nederland (LD);2007;14.0
735;4;Oost-Nederland (LD);2008;8.0
736;4;Oost-Nederland (LD);2009;16.0
737;4;Oost-Nederland (LD);2010;20.0
738;4;Oost-Nederland (LD);2011;14.0
739;4;Oost-Nederland (LD);2012;21.0
740;4;Oost-Nederland (LD);2013;25.0
741;4;Oost-Nederland (LD);2014;26.0
742;4;West-Nederland (LD);2001;21.0
743;4;West-Nederland (LD);2002;20.0
744;4;West-Nederland (LD);2003;40.0
745;4;West-Nederland (LD);2004;47.0
746;4;West-Nederland (LD);2005;48.0
747;4;West-Nederland (LD);2006;37.0
748;4;West-Nederland (LD);2007;23.0
749;4;West-Nederland (LD);2008;21.0
750;4;West-Nederland (LD);2009;31.0
751;4;West-Nederland (LD);2010;40.0
752;4;West-Nederland (LD);2011;36.0
753;4;West-Nederland (LD);2012;52.0
754;4;West-Nederland (LD);2013;61.0
755;4;West-Nederland (LD);2014;58.0
756;4;Zuid-Nederland (LD);2001;9.0
757;4;Zuid-Nederland (LD);2002;14.0
758;4;Zuid-Nederland (LD);2003;17.0
759;4;Zuid-Nederland (LD);2004;24.0
760;4;Zuid-Nederland (LD);2005;23.0
761;4;Zuid-Nederland (LD);2006;12.0
762;4;Zuid-Nederland (LD);2007;13.0
763;4;Zuid-Nederland (LD);2008;9.0
764;4;Zuid-Nederland (LD);2009;15.0
765;4;Zuid-Nederland (LD);2010;20.0
766;4;Zuid-Nederland (LD);2011;14.0
767;4;Zuid-Nederland (LD);2012;17.0
768;4;Zuid-Nederland (LD);2013;23.0
769;4;Zuid-Nederland (LD);2014;25.0
770;4;Nederland;2001;47.0
771;4;Nederland;2002;53.0
772;4;Nederland;2003;85.0
773;4;Nederland;2004;105.0
774;4;Nederland;2005;107.0
775;4;Nederland;2006;70.0
776;4;Nederland;2007;56.0
777;4;Nederland;2008;44.0
778;4;Nederland;2009;71.0
779;4;Nederland;2010;90.0
780;4;Nederland;2011;75.0
781;4;Nederland;2012;101.0
782;4;Nederland;2013;121.0
783;4;Nederland;2014;120.0
784;4;Groningen (PV);2001;2.0
785;4;Groningen (PV);2002;3.0
786;4;Groningen (PV);2003;4.0
787;4;Groningen (PV);2004;5.0
788;4;Groningen (PV);2005;6.0
789;4;Groningen (PV);2006;3.0
790;4;Groningen (PV);2007;2.0
791;4;Groningen (PV);2008;2.0
792;4;Groningen (PV);2009;4.0
793;4;Groningen (PV);2010;3.0
794;4;Groningen (PV);2011;5.0
795;4;Groningen (PV);2012;3.0
796;4;Groningen (PV);2013;4.0
797;4;Groningen (PV);2014;5.0
798;4;Friesland (PV);2001;2.0
799;4;Friesland (PV);2002;3.0
800;4;Friesland (PV);2003;4.0
801;4;Friesland (PV);2004;4.0
802;4;Friesland (PV);2005;4.0
803;4;Friesland (PV);2006;2.0
804;4;Friesland (PV);2007;2.0
805;4;Friesland (PV);2008;2.0
806;4;Friesland (PV);2009;2.0
807;4;Friesland (PV);2010;5.0
808;4;Friesland (PV);2011;3.0
809;4;Friesland (PV);2012;5.0
810;4;Friesland (PV);2013;5.0
811;4;Friesland (PV);2014;5.0
812;4;Drenthe (PV);2001;2.0
813;4;Drenthe (PV);2002;2.0
814;4;Drenthe (PV);2003;2.0
815;4;Drenthe (PV);2004;4.0
816;4;Drenthe (PV);2005;3.0
817;4;Drenthe (PV);2006;2.0
818;4;Drenthe (PV);2007;2.0
819;4;Drenthe (PV);2008;
820;4;Drenthe (PV);2009;4.0
821;4;Drenthe (PV);2010;3.0
822;4;Drenthe (PV);2011;3.0
823;4;Drenthe (PV);2012;2.0
824;4;Drenthe (PV);2013;3.0
825;4;Drenthe (PV);2014;
826;4;Overijssel (PV);2001;3.0
827;4;Overijssel (PV);2002;4.0
828;4;Overijssel (PV);2003;6.0
829;4;Overijssel (PV);2004;6.0
830;4;Overijssel (PV);2005;5.0
831;4;Overijssel (PV);2006;4.0
832;4;Overijssel (PV);2007;4.0
833;4;Overijssel (PV);2008;3.0
834;4;Overijssel (PV);2009;5.0
835;4;Overijssel (PV);2010;6.0
836;4;Overijssel (PV);2011;5.0
837;4;Overijssel (PV);2012;8.0
838;4;Overijssel (PV);2013;7.0
839;4;Overijssel (PV);2014;9.0
840;4;Flevoland (PV);2001;
841;4;Flevoland (PV);2002;2.0
842;4;Flevoland (PV);2003;4.0
843;4;Flevoland (PV);2004;3.0
844;4;Flevoland (PV);2005;5.0
845;4;Flevoland (PV);2006;2.0
846;4;Flevoland (PV);2007;
847;4;Flevoland (PV);2008;
848;4;Flevoland (PV);2009;
849;4;Flevoland (PV);2010;3.0
850;4;Flevoland (PV);2011;2.0
851;4;Flevoland (PV);2012;2.0
852;4;Flevoland (PV);2013;4.0
853;4;Flevoland (PV);2014;4.0
854;4;Gelderland (PV);2001;6.0
855;4;Gelderland (PV);2002;5.0
856;4;Gelderland (PV);2003;10.0
857;4;Gelderland (PV);2004;11.0
858;4;Gelderland (PV);2005;13.0
859;4;Gelderland (PV);2006;7.0
860;4;Gelderland (PV);2007;9.0
861;4;Gelderland (PV);2008;5.0
862;4;Gelderland (PV);2009;9.0
863;4;Gelderland (PV);2010;11.0
864;4;Gelderland (PV);2011;7.0
865;4;Gelderland (PV);2012;11.0
866;4;Gelderland (PV);2013;14.0
867;4;Gelderland (PV);2014;13.0
868;4;Utrecht (PV);2001;2.0
869;4;Utrecht (PV);2002;3.0
870;4;Utrecht (PV);2003;6.0
871;4;Utrecht (PV);2004;8.0
872;4;Utrecht (PV);2005;5.0
873;4;Utrecht (PV);2006;6.0
874;4;Utrecht (PV);2007;3.0
875;4;Utrecht (PV);2008;3.0
876;4;Utrecht (PV);2009;3.0
877;4;Utrecht (PV);2010;5.0
878;4;Utrecht (PV);2011;5.0
879;4;Utrecht (PV);2012;6.0
880;4;Utrecht (PV);2013;10.0
881;4;Utrecht (PV);2014;9.0
882;4;Noord-Holland (PV);2001;7.0
883;4;Noord-Holland (PV);2002;7.0
884;4;Noord-Holland (PV);2003;16.0
885;4;Noord-Holland (PV);2004;17.0
886;4;Noord-Holland (PV);2005;20.0
887;4;Noord-Holland (PV);2006;13.0
888;4;Noord-Holland (PV);2007;9.0
889;4;Noord-Holland (PV);2008;6.0
890;4;Noord-Holland (PV);2009;11.0
891;4;Noord-Holland (PV);2010;14.0
892;4;Noord-Holland (PV);2011;13.0
893;4;Noord-Holland (PV);2012;18.0
894;4;Noord-Holland (PV);2013;20.0
895;4;Noord-Holland (PV);2014;20.0
896;4;Zuid-Holland (PV);2001;10.0
897;4;Zuid-Holland (PV);2002;10.0
898;4;Zuid-Holland (PV);2003;17.0
899;4;Zuid-Holland (PV);2004;20.0
900;4;Zuid-Holland (PV);2005;21.0
901;4;Zuid-Holland (PV);2006;18.0
902;4;Zuid-Holland (PV);2007;11.0
903;4;Zuid-Holland (PV);2008;10.0
904;4;Zuid-Holland (PV);2009;15.0
905;4;Zuid-Holland (PV);2010;20.0
906;4;Zuid-Holland (PV);2011;17.0
907;4;Zuid-Holland (PV);2012;27.0
908;4;Zuid-Holland (PV);2013;28.0
909;4;Zuid-Holland (PV);2014;28.0
910;4;Zeeland (PV);2001;
911;4;Zeeland (PV);2002;
912;4;Zeeland (PV);2003;
913;4;Zeeland (PV);2004;2.0
914;4;Zeeland (PV);2005;
915;4;Zeeland (PV);2006;
916;4;Zeeland (PV);2007;
917;4;Zeeland (PV);2008;2.0
918;4;Zeeland (PV);2009;2.0
919;4;Zeeland (PV);2010;
920;4;Zeeland (PV);2011;
921;4;Zeeland (PV);2012;
922;4;Zeeland (PV);2013;3.0
923;4;Zeeland (PV);2014;
924;4;Noord-Brabant (PV);2001;5.0
925;4;Noord-Brabant (PV);2002;8.0
926;4;Noord-Brabant (PV);2003;10.0
927;4;Noord-Brabant (PV);2004;16.0
928;4;Noord-Brabant (PV);2005;14.0
929;4;Noord-Brabant (PV);2006;8.0
930;4;Noord-Brabant (PV);2007;8.0
931;4;Noord-Brabant (PV);2008;5.0
932;4;Noord-Brabant (PV);2009;10.0
933;4;Noord-Brabant (PV);2010;13.0
934;4;Noord-Brabant (PV);2011;10.0
935;4;Noord-Brabant (PV);2012;12.0
936;4;Noord-Brabant (PV);2013;17.0
937;4;Noord-Brabant (PV);2014;16.0
938;4;Limburg (PV);2001;4.0
939;4;Limburg (PV);2002;5.0
940;4;Limburg (PV);2003;6.0
941;4;Limburg (PV);2004;8.0
942;4;Limburg (PV);2005;9.0
943;4;Limburg (PV);2006;4.0
944;4;Limburg (PV);2007;5.0
945;4;Limburg (PV);2008;4.0
946;4;Limburg (PV);2009;5.0
947;4;Limburg (PV);2010;7.0
948;4;Limburg (PV);2011;5.0
949;4;Limburg (PV);2012;6.0
950;4;Limburg (PV);2013;7.0
951;4;Limburg (PV);2014;8.0
952;5;Noord-Nederland (LD);2001;10.0
953;5;Noord-Nederland (LD);2002;9.0
954;5;Noord-Nederland (LD);2003;16.0
955;5;Noord-Nederland (LD);2004;19.0
956;5;Noord-Nederland (LD);2005;24.0
957;5;Noord-Nederland (LD);2006;21.0
958;5;Noord-Nederland (LD);2007;20.0
959;5;Noord-Nederland (LD);2008;16.0
960;5;Noord-Nederland (LD);2009;12.0
961;5;Noord-Nederland (LD);2010;18.0
962;5;Noord-Nederland (LD);2011;18.0
963;5;Noord-Nederland (LD);2012;19.0
964;5;Noord-Nederland (LD);2013;26.0
965;5;Noord-Nederland (LD);2014;34.0
966;5;Oost-Nederland (LD);2001;17.0
967;5;Oost-Nederland (LD);2002;12.0
968;5;Oost-Nederland (LD);2003;18.0
969;5;Oost-Nederland (LD);2004;36.0
970;5;Oost-Nederland (LD);2005;39.0
971;5;Oost-Nederland (LD);2006;36.0
972;5;Oost-Nederland (LD);2007;26.0
973;5;Oost-Nederland (LD);2008;23.0
974;5;Oost-Nederland (LD);2009;17.0
975;5;Oost-Nederland (LD);2010;24.0
976;5;Oost-Nederland (LD);2011;29.0
977;5;Oost-Nederland (LD);2012;32.0
978;5;Oost-Nederland (LD);2013;51.0
979;5;Oost-Nederland (LD);2014;57.0
980;5;West-Nederland (LD);2001;29.0
981;5;West-Nederland (LD);2002;31.0
982;5;West-Nederland (LD);2003;46.0
983;5;West-Nederland (LD);2004;68.0
984;5;West-Nederland (LD);2005;74.0
985;5;West-Nederland (LD);2006;74.0
986;5;West-Nederland (LD);2007;65.0
987;5;West-Nederland (LD);2008;48.0
988;5;West-Nederland (LD);2009;43.0
989;5;West-Nederland (LD);2010;51.0
990;5;West-Nederland (LD);2011;68.0
991;5;West-Nederland (LD);2012;82.0
992;5;West-Nederland (LD);2013;110.0
993;5;West-Nederland (LD);2014;132.0
994;5;Zuid-Nederland (LD);2001;14.0
995;5;Zuid-Nederland (LD);2002;16.0
996;5;Zuid-Nederland (LD);2003;22.0
997;5;Zuid-Nederland (LD);2004;31.0
998;5;Zuid-Nederland (LD);2005;39.0
999;5;Zuid-Nederland (LD);2006;36.0
1000;5;Zuid-Nederland (LD);2007;27.0
1001;5;Zuid-Nederland (LD);2008;22.0
1002;5;Zuid-Nederland (LD);2009;19.0
1003;5;Zuid-Nederland (LD);2010;28.0
1004;5;Zuid-Nederland (LD);2011;25.0
1005;5;Zuid-Nederland (LD);2012;29.0
1006;5;Zuid-Nederland (LD);2013;48.0
1007;5;Zuid-Nederland (LD);2014;50.0
1008;5;Nederland;2001;70.0
1009;5;Nederland;2002;68.0
1010;5;Nederland;2003;102.0
1011;5;Nederland;2004;153.0
1012;5;Nederland;2005;177.0
1013;5;Nederland;2006;166.0
1014;5;Nederland;2007;139.0
1015;5;Nederland;2008;109.0
1016;5;Nederland;2009;91.0
1017;5;Nederland;2010;121.0
1018;5;Nederland;2011;139.0
1019;5;Nederland;2012;162.0
1020;5;Nederland;2013;235.0
1021;5;Nederland;2014;273.0
1022;5;Groningen (PV);2001;3.0
1023;5;Groningen (PV);2002;4.0
1024;5;Groningen (PV);2003;5.0
1025;5;Groningen (PV);2004;6.0
1026;5;Groningen (PV);2005;11.0
1027;5;Groningen (PV);2006;6.0
1028;5;Groningen (PV);2007;9.0
1029;5;Groningen (PV);2008;7.0
1030;5;Groningen (PV);2009;4.0
1031;5;Groningen (PV);2010;7.0
1032;5;Groningen (PV);2011;6.0
1033;5;Groningen (PV);2012;7.0
1034;5;Groningen (PV);2013;9.0
1035;5;Groningen (PV);2014;12.0
1036;5;Friesland (PV);2001;4.0
1037;5;Friesland (PV);2002;2.0
1038;5;Friesland (PV);2003;5.0
1039;5;Friesland (PV);2004;8.0
1040;5;Friesland (PV);2005;8.0
1041;5;Friesland (PV);2006;9.0
1042;5;Friesland (PV);2007;5.0
1043;5;Friesland (PV);2008;5.0
1044;5;Friesland (PV);2009;4.0
1045;5;Friesland (PV);2010;7.0
1046;5;Friesland (PV);2011;7.0
1047;5;Friesland (PV);2012;6.0
1048;5;Friesland (PV);2013;11.0
1049;5;Friesland (PV);2014;13.0
1050;5;Drenthe (PV);2001;2.0
1051;5;Drenthe (PV);2002;3.0
1052;5;Drenthe (PV);2003;5.0
1053;5;Drenthe (PV);2004;5.0
1054;5;Drenthe (PV);2005;5.0
1055;5;Drenthe (PV);2006;6.0
1056;5;Drenthe (PV);2007;6.0
1057;5;Drenthe (PV);2008;4.0
1058;5;Drenthe (PV);2009;3.0
1059;5;Drenthe (PV);2010;4.0
1060;5;Drenthe (PV);2011;5.0
1061;5;Drenthe (PV);2012;5.0
1062;5;Drenthe (PV);2013;7.0
1063;5;Drenthe (PV);2014;8.0
1064;5;Overijssel (PV);2001;5.0
1065;5;Overijssel (PV);2002;4.0
1066;5;Overijssel (PV);2003;5.0
1067;5;Overijssel (PV);2004;11.0
1068;5;Overijssel (PV);2005;14.0
1069;5;Overijssel (PV);2006;13.0
1070;5;Overijssel (PV);2007;9.0
1071;5;Overijssel (PV);2008;7.0
1072;5;Overijssel (PV);2009;7.0
1073;5;Overijssel (PV);2010;7.0
1074;5;Overijssel (PV);2011;10.0
1075;5;Overijssel (PV);2012;10.0
1076;5;Overijssel (PV);2013;16.0
1077;5;Overijssel (PV);2014;17.0
1078;5;Flevoland (PV);2001;2.0
1079;5;Flevoland (PV);2002;
1080;5;Flevoland (PV);2003;3.0
1081;5;Flevoland (PV);2004;4.0
1082;5;Flevoland (PV);2005;5.0
1083;5;Flevoland (PV);2006;6.0
1084;5;Flevoland (PV);2007;3.0
1085;5;Flevoland (PV);2008;4.0
1086;5;Flevoland (PV);2009;
1087;5;Flevoland (PV);2010;4.0
1088;5;Flevoland (PV);2011;4.0
1089;5;Flevoland (PV);2012;5.0
1090;5;Flevoland (PV);2013;9.0
1091;5;Flevoland (PV);2014;9.0
1092;5;Gelderland (PV);2001;10.0
1093;5;Gelderland (PV);2002;7.0
1094;5;Gelderland (PV);2003;10.0
1095;5;Gelderland (PV);2004;20.0
1096;5;Gelderland (PV);2005;20.0
1097;5;Gelderland (PV);2006;17.0
1098;5;Gelderland (PV);2007;14.0
1099;5;Gelderland (PV);2008;12.0
1100;5;Gelderland (PV);2009;9.0
1101;5;Gelderland (PV);2010;12.0
1102;5;Gelderland (PV);2011;16.0
1103;5;Gelderland (PV);2012;17.0
1104;5;Gelderland (PV);2013;26.0
1105;5;Gelderland (PV);2014;31.0
1106;5;Utrecht (PV);2001;2.0
1107;5;Utrecht (PV);2002;5.0
1108;5;Utrecht (PV);2003;6.0
1109;5;Utrecht (PV);2004;8.0
1110;5;Utrecht (PV);2005;10.0
1111;5;Utrecht (PV);2006;8.0
1112;5;Utrecht (PV);2007;9.0
1113;5;Utrecht (PV);2008;5.0
1114;5;Utrecht (PV);2009;4.0
1115;5;Utrecht (PV);2010;7.0
1116;5;Utrecht (PV);2011;9.0
1117;5;Utrecht (PV);2012;9.0
1118;5;Utrecht (PV);2013;13.0
1119;5;Utrecht (PV);2014;18.0
1120;5;Noord-Holland (PV);2001;9.0
1121;5;Noord-Holland (PV);2002;9.0
1122;5;Noord-Holland (PV);2003;15.0
1123;5;Noord-Holland (PV);2004;26.0
1124;5;Noord-Holland (PV);2005;28.0
1125;5;Noord-Holland (PV);2006;27.0
1126;5;Noord-Holland (PV);2007;21.0
1127;5;Noord-Holland (PV);2008;16.0
1128;5;Noord-Holland (PV);2009;15.0
1129;5;Noord-Holland (PV);2010;17.0
1130;5;Noord-Holland (PV);2011;21.0
1131;5;Noord-Holland (PV);2012;27.0
1132;5;Noord-Holland (PV);2013;38.0
1133;5;Noord-Holland (PV);2014;44.0
1134;5;Zuid-Holland (PV);2001;16.0
1135;5;Zuid-Holland (PV);2002;16.0
1136;5;Zuid-Holland (PV);2003;23.0
1137;5;Zuid-Holland (PV);2004;31.0
1138;5;Zuid-Holland (PV);2005;34.0
1139;5;Zuid-Holland (PV);2006;36.0
1140;5;Zuid-Holland (PV);2007;33.0
1141;5;Zuid-Holland (PV);2008;25.0
1142;5;Zuid-Holland (PV);2009;22.0
1143;5;Zuid-Holland (PV);2010;25.0
1144;5;Zuid-Holland (PV);2011;36.0
1145;5;Zuid-Holland (PV);2012;45.0
1146;5;Zuid-Holland (PV);2013;55.0
1147;5;Zuid-Holland (PV);2014;66.0
1148;5;Zeeland (PV);2001;2.0
1149;5;Zeeland (PV);2002;2.0
1150;5;Zeeland (PV);2003;3.0
1151;5;Zeeland (PV);2004;2.0
1152;5;Zeeland (PV);2005;3.0
1153;5;Zeeland (PV);2006;3.0
1154;5;Zeeland (PV);2007;2.0
1155;5;Zeeland (PV);2008;2.0
1156;5;Zeeland (PV);2009;2.0
1157;5;Zeeland (PV);2010;2.0
1158;5;Zeeland (PV);2011;2.0
1159;5;Zeeland (PV);2012;2.0
1160;5;Zeeland (PV);2013;4.0
1161;5;Zeeland (PV);2014;4.0
1162;5;Noord-Brabant (PV);2001;9.0
1163;5;Noord-Brabant (PV);2002;10.0
1164;5;Noord-Brabant (PV);2003;14.0
1165;5;Noord-Brabant (PV);2004;18.0
1166;5;Noord-Brabant (PV);2005;25.0
1167;5;Noord-Brabant (PV);2006;21.0
1168;5;Noord-Brabant (PV);2007;17.0
1169;5;Noord-Brabant (PV);2008;13.0
1170;5;Noord-Brabant (PV);2009;11.0
1171;5;Noord-Brabant (PV);2010;19.0
1172;5;Noord-Brabant (PV);2011;16.0
1173;5;Noord-Brabant (PV);2012;20.0
1174;5;Noord-Brabant (PV);2013;32.0
1175;5;Noord-Brabant (PV);2014;35.0
1176;5;Limburg (PV);2001;6.0
1177;5;Limburg (PV);2002;6.0
1178;5;Limburg (PV);2003;8.0
1179;5;Limburg (PV);2004;12.0
1180;5;Limburg (PV);2005;14.0
1181;5;Limburg (PV);2006;15.0
1182;5;Limburg (PV);2007;11.0
1183;5;Limburg (PV);2008;9.0
1184;5;Limburg (PV);2009;8.0
1185;5;Limburg (PV);2010;9.0
1186;5;Limburg (PV);2011;9.0
1187;5;Limburg (PV);2012;9.0
1188;5;Limburg (PV);2013;15.0
1189;5;Limburg (PV);2014;15.0
1190;6;Noord-Nederland (LD);2001;3.0
1191;6;Noord-Nederland (LD);2002;3.0
1192;6;Noord-Nederland (LD);2003;7.0
1193;6;Noord-Nederland (LD);2004;10.0
1194;6;Noord-Nederland (LD);2005;10.0
1195;6;Noord-Nederland (LD);2006;9.0
1196;6;Noord-Nederland (LD);2007;9.0
1197;6;Noord-Nederland (LD);2008;5.0
1198;6;Noord-Nederland (LD);2009;4.0
1199;6;Noord-Nederland (LD);2010;9.0
1200;6;Noord-Nederland (LD);2011;10.0
1201;6;Noord-Nederland (LD);2012;8.0
1202;6;Noord-Nederland (LD);2013;14.0
1203;6;Noord-Nederland (LD);2014;14.0
1204;6;Oost-Nederland (LD);2001;6.0
1205;6;Oost-Nederland (LD);2002;4.0
1206;6;Oost-Nederland (LD);2003;8.0
1207;6;Oost-Nederland (LD);2004;19.0
1208;6;Oost-Nederland (LD);2005;20.0
1209;6;Oost-Nederland (LD);2006;16.0
1210;6;Oost-Nederland (LD);2007;10.0
1211;6;Oost-Nederland (LD);2008;7.0
1212;6;Oost-Nederland (LD);2009;4.0
1213;6;Oost-Nederland (LD);2010;11.0
1214;6;Oost-Nederland (LD);2011;16.0
1215;6;Oost-Nederland (LD);2012;13.0
1216;6;Oost-Nederland (LD);2013;27.0
1217;6;Oost-Nederland (LD);2014;26.0
1218;6;West-Nederland (LD);2001;10.0
1219;6;West-Nederland (LD);2002;8.0
1220;6;West-Nederland (LD);2003;19.0
1221;6;West-Nederland (LD);2004;38.0
1222;6;West-Nederland (LD);2005;31.0
1223;6;West-Nederland (LD);2006;29.0
1224;6;West-Nederland (LD);2007;26.0
1225;6;West-Nederland (LD);2008;16.0
1226;6;West-Nederland (LD);2009;16.0
1227;6;West-Nederland (LD);2010;29.0
1228;6;West-Nederland (LD);2011;33.0
1229;6;West-Nederland (LD);2012;35.0
1230;6;West-Nederland (LD);2013;57.0
1231;6;West-Nederland (LD);2014;63.0
1232;6;Zuid-Nederland (LD);2001;3.0
1233;6;Zuid-Nederland (LD);2002;5.0
1234;6;Zuid-Nederland (LD);2003;10.0
1235;6;Zuid-Nederland (LD);2004;16.0
1236;6;Zuid-Nederland (LD);2005;19.0
1237;6;Zuid-Nederland (LD);2006;15.0
1238;6;Zuid-Nederland (LD);2007;13.0
1239;6;Zuid-Nederland (LD);2008;7.0
1240;6;Zuid-Nederland (LD);2009;6.0
1241;6;Zuid-Nederland (LD);2010;14.0
1242;6;Zuid-Nederland (LD);2011;12.0
1243;6;Zuid-Nederland (LD);2012;13.0
1244;6;Zuid-Nederland (LD);2013;22.0
1245;6;Zuid-Nederland (LD);2014;25.0
1246;6;Nederland;2001;23.0
1247;6;Nederland;2002;21.0
1248;6;Nederland;2003;45.0
1249;6;Nederland;2004;83.0
1250;6;Nederland;2005;80.0
1251;6;Nederland;2006;70.0
1252;6;Nederland;2007;57.0
1253;6;Nederland;2008;36.0
1254;6;Nederland;2009;30.0
1255;6;Nederland;2010;62.0
1256;6;Nederland;2011;71.0
1257;6;Nederland;2012;70.0
1258;6;Nederland;2013;119.0
1259;6;Nederland;2014;128.0
1260;6;Groningen (PV);2001;
1261;6;Groningen (PV);2002;
1262;6;Groningen (PV);2003;2.0
1263;6;Groningen (PV);2004;2.0
1264;6;Groningen (PV);2005;3.0
1265;6;Groningen (PV);2006;3.0
1266;6;Groningen (PV);2007;3.0
1267;6;Groningen (PV);2008;2.0
1268;6;Groningen (PV);2009;2.0
1269;6;Groningen (PV);2010;3.0
1270;6;Groningen (PV);2011;4.0
1271;6;Groningen (PV);2012;3.0
1272;6;Groningen (PV);2013;4.0
1273;6;Groningen (PV);2014;5.0
1274;6;Friesland (PV);2001;
1275;6;Friesland (PV);2002;
1276;6;Friesland (PV);2003;3.0
1277;6;Friesland (PV);2004;5.0
1278;6;Friesland (PV);2005;4.0
1279;6;Friesland (PV);2006;4.0
1280;6;Friesland (PV);2007;2.0
1281;6;Friesland (PV);2008;2.0
1282;6;Friesland (PV);2009;
1283;6;Friesland (PV);2010;4.0
1284;6;Friesland (PV);2011;4.0
1285;6;Friesland (PV);2012;3.0
1286;6;Friesland (PV);2013;6.0
1287;6;Friesland (PV);2014;5.0
1288;6;Drenthe (PV);2001;
1289;6;Drenthe (PV);2002;
1290;6;Drenthe (PV);2003;2.0
1291;6;Drenthe (PV);2004;3.0
1292;6;Drenthe (PV);2005;2.0
1293;6;Drenthe (PV);2006;3.0
1294;6;Drenthe (PV);2007;4.0
1295;6;Drenthe (PV);2008;
1296;6;Drenthe (PV);2009;
1297;6;Drenthe (PV);2010;2.0
1298;6;Drenthe (PV);2011;3.0
1299;6;Drenthe (PV);2012;2.0
1300;6;Drenthe (PV);2013;3.0
1301;6;Drenthe (PV);2014;4.0
1302;6;Overijssel (PV);2001;2.0
1303;6;Overijssel (PV);2002;
1304;6;Overijssel (PV);2003;2.0
1305;6;Overijssel (PV);2004;5.0
1306;6;Overijssel (PV);2005;7.0
1307;6;Overijssel (PV);2006;6.0
1308;6;Overijssel (PV);2007;4.0
1309;6;Overijssel (PV);2008;2.0
1310;6;Overijssel (PV);2009;2.0
1311;6;Overijssel (PV);2010;3.0
1312;6;Overijssel (PV);2011;5.0
1313;6;Overijssel (PV);2012;4.0
1314;6;Overijssel (PV);2013;8.0
1315;6;Overijssel (PV);2014;8.0
1316;6;Flevoland (PV);2001;
1317;6;Flevoland (PV);2002;
1318;6;Flevoland (PV);2003;
1319;6;Flevoland (PV);2004;2.0
1320;6;Flevoland (PV);2005;3.0
1321;6;Flevoland (PV);2006;3.0
1322;6;Flevoland (PV);2007;
1323;6;Flevoland (PV);2008;
1324;6;Flevoland (PV);2009;
1325;6;Flevoland (PV);2010;2.0
1326;6;Flevoland (PV);2011;2.0
1327;6;Flevoland (PV);2012;2.0
1328;6;Flevoland (PV);2013;4.0
1329;6;Flevoland (PV);2014;4.0
1330;6;Gelderland (PV);2001;3.0
1331;6;Gelderland (PV);2002;3.0
1332;6;Gelderland (PV);2003;5.0
1333;6;Gelderland (PV);2004;11.0
1334;6;Gelderland (PV);2005;10.0
1335;6;Gelderland (PV);2006;7.0
