ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
249;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;27566;415.7;15080.0
250;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;27081;431.6;15938.0
251;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;26954;428.4;15893.0
252;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;3265;68.0;20818.0
253;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;3426;71.0;20713.0
254;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;3392;63.9;18852.0
255;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;3355;63.8;19022.0
256;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;3542;67.8;19133.0
257;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;3658;71.0;19397.0
258;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;1275;28.2;22098.0
259;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1375;29.3;21291.0
260;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1437;30.2;21000.0
261;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2021;1519;31.6;20833.0
262;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2022;2681;57.8;21563.0
263;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2023;2789;59.9;21473.0
264;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
265;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
266;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
267;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
268;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
269;R-U Cultuur, recreatie, overige diensten;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
270;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;6413;148.0;23078.0
271;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;6794;162.6;23927.0
272;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;6425;143.0;22260.0
273;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2021;6190;136.3;22021.0
274;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2022;6134;138.5;22586.0
275;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2023;5612;125.8;22419.0
276;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;9279;183.4;19762.0
277;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;9769;188.4;19286.0
278;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;10161;171.9;16917.0
279;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2021;10513;184.8;17580.0
280;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2022;11374;218.4;19202.0
281;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2023;11858;230.7;19457.0
282;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2018;15862;214.2;13504.0
283;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2019;15727;206.2;13114.0
284;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2020;15391;178.5;11597.0
285;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2021;15737;190.0;12076.0
286;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2022;15796;200.3;12677.0
287;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2023;15931;202.7;12722.0
288;A Landbouw, bosbouw en visserij;Totaal;2018;54865;753.8;13739.0
289;A Landbouw, bosbouw en visserij;Totaal;2019;55850;767.1;13734.0
290;A Landbouw, bosbouw en visserij;Totaal;2020;56948;736.7;12937.0
291;A Landbouw, bosbouw en visserij;Totaal;2021;57647;749.7;13006.0
292;A Landbouw, bosbouw en visserij;Totaal;2022;58184;767.1;13184.0
293;A Landbouw, bosbouw en visserij;Totaal;2023;58793;772.8;13144.0
294;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;45961;610.7;13288.0
295;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;46572;616.7;13242.0
296;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;47303;586.3;12395.0
297;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;47678;593.7;12453.0
298;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;48114;606.1;12598.0
299;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;48441;612.3;12640.0
300;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;7926;122.3;15424.0
301;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;8206;127.1;15492.0
302;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;8505;125.9;14803.0
303;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;8777;131.8;15014.0
304;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;8891;135.0;15184.0
305;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;9054;134.8;14887.0
306;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2018;978;20.8;21314.0
307;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1072;23.2;21656.0
308;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1140;24.5;21510.0
309;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2021;1192;24.2;20318.0
310;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2022;1179;26.0;22017.0
311;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1298;25.7;19780.0
312;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
313;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
314;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
315;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
316;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
317;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
318;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2018;6947;139.6;20092.0
319;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2019;7311;151.9;20771.0
320;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2020;7225;138.7;19201.0
321;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2021;6882;133.1;19341.0
322;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2022;5932;117.5;19813.0
323;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2023;5622;108.9;19364.0
324;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2018;14462;239.3;16545.0
325;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2019;14912;243.8;16352.0
326;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2020;15752;245.2;15563.0
327;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2021;16057;253.1;15765.0
328;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2022;16628;271.0;16300.0
329;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2023;16871;277.5;16446.0
330;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2018;33456;375.0;11207.0
331;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2019;33627;371.4;11044.0
332;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2020;33971;352.9;10387.0
333;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2021;34708;363.5;10473.0
334;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2022;35624;378.5;10625.0
335;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2023;36300;386.4;10646.0
336;B Delfstoffenwinning;Totaal;2018;391;7.1;18040.0
337;B Delfstoffenwinning;Totaal;2019;403;7.7;19024.0
338;B Delfstoffenwinning;Totaal;2020;422;7.4;17444.0
339;B Delfstoffenwinning;Totaal;2021;389;6.9;17735.0
340;B Delfstoffenwinning;Totaal;2022;430;7.4;17280.0
341;B Delfstoffenwinning;Totaal;2023;418;7.5;17967.0
342;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;119;1.9;15795.0
343;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;103;1.6;15656.0
344;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;118;1.8;15458.0
345;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;114;1.6;14384.0
346;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;137;2.1;15246.0
347;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;126;2.0;15973.0
348;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;133;2.6;19459.0
349;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;146;2.8;19252.0
350;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;138;2.2;15946.0
351;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;105;1.9;18123.0
352;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;126;2.2;17070.0
353;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;146;2.6;17988.0
354;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2018;139;2.6;18603.0
355;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2019;154;3.2;21060.0
356;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2020;166;3.3;20102.0
357;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2021;170;3.4;19743.0
358;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2022;167;3.2;19106.0
359;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2023;146;2.9;19667.0
360;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
361;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
362;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
363;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
364;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
365;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
366;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2018;150;3.3;21784.0
367;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2019;165;4.0;24085.0
368;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2020;161;3.3;20614.0
369;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2021;146;3.1;21201.0
370;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2022;155;3.0;19275.0
371;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2023;123;2.7;21886.0
372;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2018;137;2.6;18964.0
373;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2019;151;2.8;18223.0
374;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2020;157;2.8;17924.0
375;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2021;161;2.9;18285.0
376;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2022;181;3.3;18263.0
377;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2023;189;3.7;19417.0
378;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2018;104;1.2;11422.0
379;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2019;87;0.9;10817.0
380;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2020;104;1.2;11814.0
381;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2021;82;0.9;10485.0
382;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2022;94;1.1;12095.0
383;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2023;106;1.1;10834.0
384;C Industrie;Totaal;2018;72892;1441.5;19776.0
385;C Industrie;Totaal;2019;74486;1476.9;19828.0
386;C Industrie;Totaal;2020;75664;1445.6;19105.0
387;C Industrie;Totaal;2021;82713;1597.6;19314.0
388;C Industrie;Totaal;2022;82129;1568.7;19101.0
389;C Industrie;Totaal;2023;83092;1554.2;18704.0
390;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;37768;665.8;17630.0
391;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;39092;691.7;17695.0
392;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;40050;681.9;17026.0
393;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;41130;696.9;16943.0
394;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;41772;709.0;16973.0
395;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;43428;735.1;16928.0
396;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;22367;510.2;22811.0
397;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;22623;516.1;22812.0
398;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;22440;494.2;22021.0
399;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;28003;625.7;22343.0
400;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;27027;592.7;21931.0
401;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;25713;549.5;21371.0
402;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;12757;265.5;20809.0
403;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;12771;269.1;21069.0
404;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;13174;269.5;20459.0
405;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2021;13580;275.0;20251.0
406;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2022;13330;267.0;20031.0
407;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2023;13951;269.5;19320.0
408;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
409;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
410;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
411;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
412;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
413;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
414;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2018;24290;613.2;25246.0
415;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2019;25374;647.3;25509.0
416;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2020;24568;607.1;24712.0
417;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2021;25976;629.4;24228.0
418;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2022;22779;554.1;24326.0
419;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2023;21496;509.8;23715.0
420;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2018;24949;515.5;20660.0
421;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2019;25708;528.9;20575.0
422;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2020;27716;551.8;19909.0
423;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2021;32378;665.3;20549.0
424;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2022;34028;697.4;20496.0
425;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2023;35276;713.9;20239.0
426;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2018;23653;312.8;13226.0
427;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2019;23404;300.7;12847.0
428;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2020;23380;286.7;12261.0
429;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2021;24359;302.8;12433.0
430;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2022;25322;317.2;12525.0
431;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2023;26320;330.5;12555.0
432;D Energievoorziening;Totaal;2018;4125;71.6;17363.0
433;D Energievoorziening;Totaal;2019;2717;46.7;17204.0
434;D Energievoorziening;Totaal;2020;2518;44.9;17815.0
435;D Energievoorziening;Totaal;2021;2646;48.1;18177.0
436;D Energievoorziening;Totaal;2022;5013;90.9;18134.0
437;D Energievoorziening;Totaal;2023;5453;93.6;17169.0
438;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;287;4.3;14956.0
439;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;231;3.2;14005.0
440;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;232;3.2;13708.0
441;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;324;5.7;17516.0
442;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;318;4.3;13671.0
443;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;355;5.2;14550.0
444;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;133;3.2;24146.0
445;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;134;3.4;25530.0
446;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;111;3.1;28076.0
447;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;133;3.3;24889.0
448;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;184;4.9;26605.0
449;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;219;5.4;24641.0
450;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3705;64.1;17306.0
451;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;2352;40.1;17043.0
452;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;2175;38.6;17730.0
453;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2021;2189;39.1;17867.0
454;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2022;4511;81.7;18103.0
455;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2023;4879;83.1;17024.0
456;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
457;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
458;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
459;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
460;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
461;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
462;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2018;1993;35.6;17876.0
463;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2019;1379;25.6;18546.0
464;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2020;1264;24.7;19531.0
465;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2021;1359;26.9;19795.0
466;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2022;2488;47.4;19038.0
467;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2023;2233;38.9;17415.0
468;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2018;2000;34.7;17344.0
469;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2019;1194;19.7;16484.0
470;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2020;1078;18.5;17124.0
471;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2021;1114;19.3;17359.0
472;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2022;2317;41.3;17838.0
473;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2023;2990;52.5;17557.0
474;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2018;132;1.3;9900.0
475;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2019;144;1.5;10314.0
476;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2020;176;1.7;9728.0
477;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2021;173;1.9;10732.0
478;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2022;208;2.2;10613.0
479;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2023;230;2.2;9730.0
480;E Waterbedrijven en afvalbeheer;Totaal;2018;6138;109.5;17835.0
481;E Waterbedrijven en afvalbeheer;Totaal;2019;6232;111.7;17920.0
482;E Waterbedrijven en afvalbeheer;Totaal;2020;5946;103.8;17449.0
483;E Waterbedrijven en afvalbeheer;Totaal;2021;6407;111.9;17462.0
484;E Waterbedrijven en afvalbeheer;Totaal;2022;6295;111.0;17635.0
485;E Waterbedrijven en afvalbeheer;Totaal;2023;6789;118.7;17484.0
486;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;1432;29.3;20451.0
487;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;1465;29.0;19800.0
488;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;1289;25.7;19929.0
489;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;1495;29.4;19680.0
490;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;1485;29.0;19514.0
491;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;1497;28.9;19295.0
492;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1390;26.2;18876.0
493;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1356;26.2;19337.0
494;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1331;24.3;18234.0
495;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;1483;28.0;18912.0
496;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;1408;26.6;18906.0
497;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;1490;27.3;18290.0
498;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3316;53.9;16269.0
499;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2019;3411;56.4;16549.0
500;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2020;3326;53.8;16174.0
501;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2021;3429;54.4;15869.0
502;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2022;3402;55.4;16288.0
503;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2023;3802;62.6;16455.0
504;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
505;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
506;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
507;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
508;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
509;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
510;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2018;2196;43.0;19595.0
511;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2019;2349;48.0;20440.0
512;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2020;2269;44.9;19788.0
