ID;Populatie;Gemeenten;Schoolsoorten;Herkomstgroepering;Perioden;TotaalAantalLeerlingen_1;AantalVertraagdeLeerlingen_2;VertragingIn_3
239;Woongemeente;Nederland totaal;Havo-3;Herkomst onbekend;2003/'04;100.0;;
240;Woongemeente;Nederland totaal;Havo-4;Totaal herkomstgroeperingen;2003/'04;50150.0;7080.0;14.0
241;Woongemeente;Nederland totaal;Havo-4;Autochtonen;2003/'04;40870.0;5590.0;14.0
242;Woongemeente;Nederland totaal;Havo-4;Niet-westerse allochtonen;2003/'04;5550.0;890.0;16.0
243;Woongemeente;Nederland totaal;Havo-4;Westerse allochtonen;2003/'04;3630.0;590.0;16.0
244;Woongemeente;Nederland totaal;Havo-4;Turken;2003/'04;1060.0;200.0;19.0
245;Woongemeente;Nederland totaal;Havo-4;Marokkanen;2003/'04;830.0;110.0;13.0
246;Woongemeente;Nederland totaal;Havo-4;Surinamers;2003/'04;1180.0;210.0;18.0
247;Woongemeente;Nederland totaal;Havo-4;Antillianen en Arubanen;2003/'04;350.0;60.0;18.0
248;Woongemeente;Nederland totaal;Havo-4;Overig niet-westerse allochtonen;2003/'04;2140.0;310.0;15.0
249;Woongemeente;Nederland totaal;Havo-4;Herkomst onbekend;2003/'04;100.0;;
250;Woongemeente;Nederland totaal;Havo-5;Totaal herkomstgroeperingen;2003/'04;41150.0;2130.0;5.0
251;Woongemeente;Nederland totaal;Havo-5;Autochtonen;2003/'04;34250.0;1570.0;5.0
252;Woongemeente;Nederland totaal;Havo-5;Niet-westerse allochtonen;2003/'04;4040.0;390.0;10.0
253;Woongemeente;Nederland totaal;Havo-5;Westerse allochtonen;2003/'04;2810.0;170.0;6.0
254;Woongemeente;Nederland totaal;Havo-5;Turken;2003/'04;650.0;90.0;14.0
255;Woongemeente;Nederland totaal;Havo-5;Marokkanen;2003/'04;590.0;60.0;10.0
256;Woongemeente;Nederland totaal;Havo-5;Surinamers;2003/'04;940.0;100.0;10.0
257;Woongemeente;Nederland totaal;Havo-5;Antillianen en Arubanen;2003/'04;300.0;30.0;10.0
258;Woongemeente;Nederland totaal;Havo-5;Overig niet-westerse allochtonen;2003/'04;1570.0;110.0;7.0
259;Woongemeente;Nederland totaal;Havo-5;Herkomst onbekend;2003/'04;60.0;;
260;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal herkomstgroeperingen;2003/'04;106660.0;6500.0;6.0
261;Woongemeente;Nederland totaal;Vmbo-3 totaal;Autochtonen;2003/'04;79250.0;4590.0;6.0
262;Woongemeente;Nederland totaal;Vmbo-3 totaal;Niet-westerse allochtonen;2003/'04;20720.0;1430.0;7.0
263;Woongemeente;Nederland totaal;Vmbo-3 totaal;Westerse allochtonen;2003/'04;6550.0;470.0;7.0
264;Woongemeente;Nederland totaal;Vmbo-3 totaal;Turken;2003/'04;5100.0;350.0;7.0
265;Woongemeente;Nederland totaal;Vmbo-3 totaal;Marokkanen;2003/'04;4670.0;300.0;6.0
266;Woongemeente;Nederland totaal;Vmbo-3 totaal;Surinamers;2003/'04;3870.0;300.0;8.0
267;Woongemeente;Nederland totaal;Vmbo-3 totaal;Antillianen en Arubanen;2003/'04;1530.0;100.0;6.0
268;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig niet-westerse allochtonen;2003/'04;5570.0;380.0;7.0
269;Woongemeente;Nederland totaal;Vmbo-3 totaal;Herkomst onbekend;2003/'04;150.0;10.0;8.0
270;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal herkomstgroeperingen;2003/'04;103730.0;3060.0;3.0
271;Woongemeente;Nederland totaal;Vmbo-4 totaal;Autochtonen;2003/'04;79300.0;2040.0;3.0
272;Woongemeente;Nederland totaal;Vmbo-4 totaal;Niet-westerse allochtonen;2003/'04;17970.0;780.0;4.0
273;Woongemeente;Nederland totaal;Vmbo-4 totaal;Westerse allochtonen;2003/'04;6320.0;230.0;4.0
274;Woongemeente;Nederland totaal;Vmbo-4 totaal;Turken;2003/'04;4280.0;240.0;6.0
275;Woongemeente;Nederland totaal;Vmbo-4 totaal;Marokkanen;2003/'04;3870.0;130.0;3.0
276;Woongemeente;Nederland totaal;Vmbo-4 totaal;Surinamers;2003/'04;4000.0;190.0;5.0
277;Woongemeente;Nederland totaal;Vmbo-4 totaal;Antillianen en Arubanen;2003/'04;1380.0;50.0;4.0
278;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig niet-westerse allochtonen;2003/'04;4440.0;180.0;4.0
279;Woongemeente;Nederland totaal;Vmbo-4 totaal;Herkomst onbekend;2003/'04;140.0;;
280;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;59100.0;2590.0;4.0
281;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Autochtonen;2003/'04;41620.0;1690.0;4.0
282;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Niet-westerse allochtonen;2003/'04;13820.0;700.0;5.0
283;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Westerse allochtonen;2003/'04;3590.0;190.0;5.0
284;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Turken;2003/'04;3550.0;160.0;5.0
285;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Marokkanen;2003/'04;3280.0;150.0;5.0
286;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Surinamers;2003/'04;2430.0;150.0;6.0
287;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Antillianen en Arubanen;2003/'04;1100.0;50.0;4.0
288;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;3470.0;190.0;5.0
289;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-3;Herkomst onbekend;2003/'04;80.0;;
290;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;55590.0;1130.0;2.0
291;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Autochtonen;2003/'04;40840.0;730.0;2.0
292;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Niet-westerse allochtonen;2003/'04;11470.0;300.0;3.0
293;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Westerse allochtonen;2003/'04;3190.0;90.0;3.0
294;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Turken;2003/'04;2850.0;90.0;3.0
295;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Marokkanen;2003/'04;2680.0;60.0;2.0
296;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Surinamers;2003/'04;2440.0;70.0;3.0
297;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Antillianen en Arubanen;2003/'04;940.0;20.0;3.0
298;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;2570.0;70.0;3.0
299;Woongemeente;Nederland totaal;Vmbo kader- basisberoepsgericht-4;Herkomst onbekend;2003/'04;80.0;;
300;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;33310.0;1560.0;5.0
301;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Autochtonen;2003/'04;21960.0;920.0;4.0
302;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Niet-westerse allochtonen;2003/'04;9220.0;520.0;6.0
303;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Westerse allochtonen;2003/'04;2070.0;120.0;6.0
304;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Turken;2003/'04;2450.0;130.0;5.0
305;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Marokkanen;2003/'04;2200.0;110.0;5.0
306;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Surinamers;2003/'04;1530.0;100.0;7.0
307;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Antillianen en Arubanen;2003/'04;770.0;40.0;5.0
308;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;2270.0;140.0;6.0
309;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-3;Herkomst onbekend;2003/'04;60.0;;
310;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;31510.0;610.0;2.0
311;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Autochtonen;2003/'04;22110.0;420.0;2.0
312;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Niet-westerse allochtonen;2003/'04;7500.0;140.0;2.0
313;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Westerse allochtonen;2003/'04;1840.0;50.0;2.0
314;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Turken;2003/'04;1910.0;30.0;2.0
315;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Marokkanen;2003/'04;1780.0;30.0;2.0
316;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Surinamers;2003/'04;1550.0;30.0;2.0
317;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Antillianen en Arubanen;2003/'04;640.0;20.0;3.0
318;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;1620.0;40.0;2.0
319;Woongemeente;Nederland totaal;Vmbo basisberoepsgericht-4;Herkomst onbekend;2003/'04;50.0;;
320;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;25800.0;1030.0;4.0
321;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Autochtonen;2003/'04;19660.0;770.0;4.0
322;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Niet-westerse allochtonen;2003/'04;4600.0;180.0;4.0
323;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Westerse allochtonen;2003/'04;1520.0;80.0;5.0
324;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Turken;2003/'04;1090.0;30.0;3.0
325;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Marokkanen;2003/'04;1080.0;40.0;4.0
326;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Surinamers;2003/'04;900.0;50.0;6.0
327;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Antillianen en Arubanen;2003/'04;330.0;10.0;3.0
328;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;1200.0;50.0;4.0
329;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-3;Herkomst onbekend;2003/'04;20.0;;
330;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;24080.0;520.0;2.0
331;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Autochtonen;2003/'04;18730.0;310.0;2.0
332;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Niet-westerse allochtonen;2003/'04;3980.0;160.0;4.0
333;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Westerse allochtonen;2003/'04;1350.0;50.0;3.0
334;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Turken;2003/'04;940.0;60.0;6.0
335;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Marokkanen;2003/'04;900.0;30.0;3.0
336;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Surinamers;2003/'04;890.0;40.0;4.0
337;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Antillianen en Arubanen;2003/'04;300.0;;
338;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;950.0;40.0;4.0
339;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4;Herkomst onbekend;2003/'04;30.0;;
340;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;47560.0;3910.0;8.0
341;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Autochtonen;2003/'04;37630.0;2900.0;8.0
342;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;6910.0;730.0;10.0
343;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Westerse allochtonen;2003/'04;2960.0;270.0;9.0
344;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Turken;2003/'04;1550.0;180.0;12.0
345;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Marokkanen;2003/'04;1390.0;150.0;11.0
346;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Surinamers;2003/'04;1440.0;150.0;10.0
347;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Antillianen en Arubanen;2003/'04;430.0;50.0;12.0
348;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;2100.0;190.0;9.0
349;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-3;Herkomst onbekend;2003/'04;70.0;;
350;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;48140.0;1930.0;4.0
351;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Autochtonen;2003/'04;38460.0;1320.0;3.0
352;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;6490.0;480.0;7.0
353;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Westerse allochtonen;2003/'04;3130.0;130.0;4.0
354;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Turken;2003/'04;1430.0;150.0;11.0
355;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Marokkanen;2003/'04;1190.0;70.0;6.0
356;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Surinamers;2003/'04;1560.0;120.0;8.0
357;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Antillianen en Arubanen;2003/'04;440.0;30.0;6.0
358;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;1870.0;110.0;6.0
359;Woongemeente;Nederland totaal;Vmbo theoretisch-gemengde leerweg-4;Herkomst onbekend;2003/'04;60.0;;
360;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;11250.0;660.0;6.0
361;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Autochtonen;2003/'04;9370.0;510.0;5.0
362;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;1290.0;110.0;9.0
363;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Westerse allochtonen;2003/'04;590.0;30.0;6.0
364;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Turken;2003/'04;310.0;40.0;11.0
365;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Marokkanen;2003/'04;210.0;20.0;10.0
366;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Surinamers;2003/'04;290.0;30.0;9.0
367;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Antillianen en Arubanen;2003/'04;80.0;;
368;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;410.0;30.0;6.0
369;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-3;Herkomst onbekend;2003/'04;10.0;;
370;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;5110.0;170.0;3.0
371;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Autochtonen;2003/'04;4330.0;120.0;3.0
372;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;530.0;40.0;8.0
373;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Westerse allochtonen;2003/'04;260.0;10.0;4.0
374;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Turken;2003/'04;140.0;10.0;10.0
375;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Marokkanen;2003/'04;90.0;;
376;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Surinamers;2003/'04;140.0;10.0;7.0
377;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Antillianen en Arubanen;2003/'04;30.0;;
378;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;130.0;;
379;Woongemeente;Nederland totaal;Vmbo gemengde leerweg-4;Herkomst onbekend;2003/'04;;;
380;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Totaal herkomstgroeperingen;2003/'04;36310.0;3250.0;9.0
381;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Autochtonen;2003/'04;28270.0;2390.0;8.0
382;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Niet-westerse allochtonen;2003/'04;5620.0;610.0;11.0
383;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Westerse allochtonen;2003/'04;2370.0;240.0;10.0
384;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Turken;2003/'04;1240.0;150.0;12.0
385;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Marokkanen;2003/'04;1180.0;130.0;11.0
386;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Surinamers;2003/'04;1160.0;120.0;11.0
387;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Antillianen en Arubanen;2003/'04;350.0;40.0;13.0
388;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Overig niet-westerse allochtonen;2003/'04;1690.0;170.0;10.0
389;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-3;Herkomst onbekend;2003/'04;60.0;;
390;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Totaal herkomstgroeperingen;2003/'04;43030.0;1760.0;4.0
391;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Autochtonen;2003/'04;34130.0;1200.0;4.0
392;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Niet-westerse allochtonen;2003/'04;5970.0;440.0;7.0
393;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Westerse allochtonen;2003/'04;2880.0;120.0;4.0
394;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Turken;2003/'04;1290.0;140.0;11.0
395;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Marokkanen;2003/'04;1100.0;60.0;6.0
396;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Surinamers;2003/'04;1430.0;110.0;8.0
397;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Antillianen en Arubanen;2003/'04;410.0;20.0;6.0
398;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Overig niet-westerse allochtonen;2003/'04;1740.0;100.0;6.0
399;Woongemeente;Nederland totaal;Vmbo theoretische leerweg-4;Herkomst onbekend;2003/'04;50.0;;
400;Woongemeente;Vier grote gemeenten;0;Totaal herkomstgroeperingen;2003/'04;89120.0;5770.0;6.0
401;Woongemeente;Vier grote gemeenten;0;Autochtonen;2003/'04;36080.0;2060.0;6.0
402;Woongemeente;Vier grote gemeenten;0;Niet-westerse allochtonen;2003/'04;45880.0;3220.0;7.0
403;Woongemeente;Vier grote gemeenten;0;Westerse allochtonen;2003/'04;7170.0;490.0;7.0
404;Woongemeente;Vier grote gemeenten;0;Turken;2003/'04;9730.0;750.0;8.0
405;Woongemeente;Vier grote gemeenten;0;Marokkanen;2003/'04;11710.0;780.0;7.0
406;Woongemeente;Vier grote gemeenten;0;Surinamers;2003/'04;12200.0;810.0;7.0
407;Woongemeente;Vier grote gemeenten;0;Antillianen en Arubanen;2003/'04;2520.0;160.0;6.0
408;Woongemeente;Vier grote gemeenten;0;Overig niet-westerse allochtonen;2003/'04;9730.0;720.0;7.0
409;Woongemeente;Vier grote gemeenten;0;Herkomst onbekend;2003/'04;;;
410;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Totaal herkomstgroeperingen;2003/'04;20700.0;950.0;5.0
411;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Autochtonen;2003/'04;7890.0;220.0;3.0
412;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Niet-westerse allochtonen;2003/'04;11330.0;660.0;6.0
413;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Westerse allochtonen;2003/'04;1480.0;70.0;5.0
414;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Turken;2003/'04;2550.0;160.0;6.0
415;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Marokkanen;2003/'04;3030.0;200.0;7.0
416;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Surinamers;2003/'04;2660.0;80.0;3.0
417;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Antillianen en Arubanen;2003/'04;630.0;30.0;4.0
418;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Overig niet-westerse allochtonen;2003/'04;2470.0;190.0;8.0
419;Woongemeente;Vier grote gemeenten;Leerjaar 1 totaal;Herkomst onbekend;2003/'04;;;
420;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Totaal herkomstgroeperingen;2003/'04;20150.0;1260.0;6.0
421;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Autochtonen;2003/'04;7970.0;520.0;6.0
422;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Niet-westerse allochtonen;2003/'04;10660.0;660.0;6.0
423;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Westerse allochtonen;2003/'04;1520.0;90.0;6.0
424;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Turken;2003/'04;2270.0;170.0;7.0
425;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Marokkanen;2003/'04;2830.0;180.0;6.0
426;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Surinamers;2003/'04;2800.0;160.0;6.0
427;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Antillianen en Arubanen;2003/'04;640.0;40.0;7.0
428;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Overig niet-westerse allochtonen;2003/'04;2130.0;110.0;5.0
429;Woongemeente;Vier grote gemeenten;Leerjaar 2 totaal;Herkomst onbekend;2003/'04;;;
430;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Totaal herkomstgroeperingen;2003/'04;19650.0;1450.0;7.0
431;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Autochtonen;2003/'04;7510.0;530.0;7.0
432;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Niet-westerse allochtonen;2003/'04;10640.0;820.0;8.0
433;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Westerse allochtonen;2003/'04;1500.0;110.0;7.0
434;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Turken;2003/'04;2300.0;180.0;8.0
435;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Marokkanen;2003/'04;2780.0;200.0;7.0
436;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Surinamers;2003/'04;2820.0;240.0;9.0
437;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Antillianen en Arubanen;2003/'04;600.0;40.0;7.0
438;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Overig niet-westerse allochtonen;2003/'04;2140.0;160.0;7.0
439;Woongemeente;Vier grote gemeenten;Leerjaar 3 totaal;Herkomst onbekend;2003/'04;;;
440;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Totaal herkomstgroeperingen;2003/'04;19530.0;1520.0;8.0
441;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Autochtonen;2003/'04;7740.0;570.0;7.0
442;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Niet-westerse allochtonen;2003/'04;10250.0;790.0;8.0
443;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Westerse allochtonen;2003/'04;1540.0;150.0;10.0
444;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Turken;2003/'04;2160.0;190.0;9.0
445;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Marokkanen;2003/'04;2510.0;150.0;6.0
446;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Surinamers;2003/'04;2970.0;250.0;8.0
447;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Antillianen en Arubanen;2003/'04;540.0;30.0;6.0
448;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Overig niet-westerse allochtonen;2003/'04;2070.0;170.0;8.0
449;Woongemeente;Vier grote gemeenten;Leerjaar 4 totaal;Herkomst onbekend;2003/'04;;;
450;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Totaal herkomstgroeperingen;2003/'04;6420.0;500.0;8.0
451;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Autochtonen;2003/'04;3410.0;200.0;6.0
452;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Niet-westerse allochtonen;2003/'04;2220.0;240.0;11.0
453;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Westerse allochtonen;2003/'04;790.0;60.0;7.0
454;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Turken;2003/'04;360.0;40.0;12.0
455;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Marokkanen;2003/'04;430.0;50.0;12.0
456;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Surinamers;2003/'04;700.0;70.0;10.0
457;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Antillianen en Arubanen;2003/'04;90.0;10.0;12.0
458;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Overig niet-westerse allochtonen;2003/'04;650.0;60.0;10.0
459;Woongemeente;Vier grote gemeenten;Leerjaar 5 totaal;Herkomst onbekend;2003/'04;;;
460;Woongemeente;Vier grote gemeenten;Leerjaren 1-2 totaal;Totaal herkomstgroeperingen;2003/'04;40850.0;2210.0;5.0
461;Woongemeente;Vier grote gemeenten;Leerjaren 1-2 totaal;Autochtonen;2003/'04;15870.0;730.0;5.0
