ID;SoortMisdrijf;GemeentegrootteNaarInwoneraantal;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
467;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;1999;906;47;622;68.7;795;703;92;41;73;9
468;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2000;1005;52;760;75.6;895;802;93;46;83;9
469;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2001;1223;58;932;76.2;1083;967;116;51;92;11
470;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2002;1577;72;1181;74.9;1303;1148;155;59;105;14
471;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2003;1817;80;1440;79.3;1605;1413;192;70;125;17
472;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2004;2033;87;1598;78.6;1803;1563;240;78;135;21
473;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2005;1915;80;1477;77.1;1599;1350;249;67;114;21
474;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2006;2229;92;1673;75.1;1890;1576;314;78;130;26
475;Overige misdrijven Wetboek v. Strafrecht;50 000-<100 000 inwoners;2007;2391;98;1743;72.9;1953;1616;337;80;133;28
476;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1994;983;30;567;57.7;610;562;48;19;34;3
477;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1995;873;26;432;49.5;559;485;74;17;29;4
478;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1996;736;22;470;63.9;684;605;79;20;36;5
479;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1997;656;18;362;55.2;459;393;66;12;21;4
480;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1998;794;20;497;62.6;558;477;81;14;24;4
481;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;1999;1024;26;691;67.5;841;750;91;21;37;5
482;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2000;1177;29;842;71.5;988;884;104;24;44;5
483;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2001;1409;33;1002;71.1;1160;995;165;27;47;8
484;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2002;1800;41;1209;67.2;1320;1160;160;30;53;7
485;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2003;2092;48;1450;69.3;1602;1386;216;37;63;10
486;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2004;2414;56;1746;72.3;1940;1645;295;45;76;14
487;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2005;2449;53;1759;71.8;1949;1673;276;43;73;12
488;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2006;2597;55;1808;69.6;2111;1767;344;44;74;15
489;Overige misdrijven Wetboek v. Strafrecht;20 000-<50 000 inwoners;2007;2754;58;1806;65.6;2080;1735;345;44;73;15
490;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1994;1809;49;514;28.4;536;489;47;14;26;3
491;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1995;620;17;300;48.4;463;393;70;12;21;4
492;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1996;656;18;298;45.4;398;348;50;11;19;3
493;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1997;420;13;182;43.3;249;199;50;8;12;3
494;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1998;501;16;251;50.1;303;254;49;10;16;3
495;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;1999;607;21;307;50.6;364;326;38;12;22;3
496;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2000;514;17;321;62.5;380;323;57;13;22;4
497;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2001;650;25;434;66.8;486;423;63;19;32;5
498;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2002;727;30;458;63.0;545;414;131;22;33;11
499;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2003;844;35;574;68.0;646;568;78;27;46;7
500;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2004;857;35;613;71.5;686;604;82;28;49;7
501;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2005;906;42;592;65.3;697;595;102;33;55;10
502;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2006;823;42;544;66.1;624;526;98;32;53;10
503;Overige misdrijven Wetboek v. Strafrecht;<20 000 inwoners;2007;916;47;578;63.1;680;570;110;35;58;11
504;Wegenverkeerswet totaal;Alle gemeenten;1994;92849;736;40945;44.1;34176;31429;2747;271;500;43
505;Wegenverkeerswet totaal;Alle gemeenten;1995;89433;707;41601;46.5;36390;33497;2893;287;531;46
506;Wegenverkeerswet totaal;Alle gemeenten;1996;100819;794;46167;45.8;40454;36983;3471;318;584;55
507;Wegenverkeerswet totaal;Alle gemeenten;1997;99799;782;41228;41.3;42063;38310;3753;330;602;59
508;Wegenverkeerswet totaal;Alle gemeenten;1998;115192;898;50679;44.0;51236;47138;4098;400;737;64
509;Wegenverkeerswet totaal;Alle gemeenten;1999;128734;997;51544;40.0;53406;48817;4589;414;758;71
510;Wegenverkeerswet totaal;Alle gemeenten;2000;131139;1009;53426;40.7;56873;52112;4761;438;804;73
511;Wegenverkeerswet totaal;Alle gemeenten;2001;138254;1057;59110;42.8;63287;57997;5290;484;889;81
512;Wegenverkeerswet totaal;Alle gemeenten;2002;142483;1083;63762;44.8;63779;58078;5701;485;884;87
513;Wegenverkeerswet totaal;Alle gemeenten;2003;153614;1161;71270;46.4;69941;63131;6810;528;955;103
514;Wegenverkeerswet totaal;Alle gemeenten;2004;153794;1157;72635;47.2;71874;64455;7419;541;971;112
515;Wegenverkeerswet totaal;Alle gemeenten;2005;153230;1149;73557;48.0;72864;65073;7791;546;977;117
516;Wegenverkeerswet totaal;Alle gemeenten;2006;153873;1151;75517;49.1;75667;67466;8201;566;1011;122
517;Wegenverkeerswet totaal;Alle gemeenten;2007;157791;1178;76431;48.4;76409;67847;8562;570;1015;128
518;Wegenverkeerswet totaal;250 000 en meer inwoners;1994;12215;837;8103;66.3;6215;5743;472;426;791;64
519;Wegenverkeerswet totaal;250 000 en meer inwoners;1995;12011;827;8123;67.6;5519;5267;252;380;730;34
520;Wegenverkeerswet totaal;250 000 en meer inwoners;1996;14241;987;8413;59.1;5984;5597;387;415;781;53
521;Wegenverkeerswet totaal;250 000 en meer inwoners;1997;16621;1157;9613;57.8;10243;9387;856;713;1319;118
522;Wegenverkeerswet totaal;250 000 en meer inwoners;1998;17130;1189;9485;55.4;10302;9511;791;715;1332;109
523;Wegenverkeerswet totaal;250 000 en meer inwoners;1999;21300;1469;10027;47.1;9760;8972;788;673;1249;108
524;Wegenverkeerswet totaal;250 000 en meer inwoners;2000;21054;1448;9670;45.9;10650;9768;882;733;1354;120
525;Wegenverkeerswet totaal;250 000 en meer inwoners;2001;26570;1588;12510;47.1;14932;13822;1110;892;1668;131
526;Wegenverkeerswet totaal;250 000 en meer inwoners;2002;26323;1556;13338;50.7;13467;12363;1104;796;1472;130
527;Wegenverkeerswet totaal;250 000 en meer inwoners;2003;28883;1697;16117;55.8;14822;13624;1198;871;1613;140
528;Wegenverkeerswet totaal;250 000 en meer inwoners;2004;28458;1660;16413;57.7;15539;14078;1461;907;1656;169
529;Wegenverkeerswet totaal;250 000 en meer inwoners;2005;28495;1654;16900;59.3;16068;14488;1580;933;1696;182
530;Wegenverkeerswet totaal;250 000 en meer inwoners;2006;29349;1701;17980;61.3;17506;15611;1895;1015;1826;218
531;Wegenverkeerswet totaal;250 000 en meer inwoners;2007;30985;1794;18780;60.6;18222;16116;2106;1055;1886;241
532;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1994;18519;917;6380;34.5;5559;5076;483;275;511;47
533;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1995;18333;838;6994;38.1;6496;5907;589;297;548;53
534;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1996;21067;915;8283;39.3;7526;6791;735;327;599;63
535;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1997;21110;868;7215;34.2;7526;6823;703;309;569;57
536;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1998;26092;1027;10148;38.9;10367;9562;805;408;763;63
537;Wegenverkeerswet totaal;100 000-<250 000 inwoners;1999;29243;1138;10843;37.1;11447;10429;1018;446;822;78
538;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2000;30112;1162;11295;37.5;11991;10987;1004;463;858;77
539;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2001;28652;1186;11553;40.3;11969;10897;1072;496;910;88
540;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2002;30325;1244;12550;41.4;12660;11494;1166;519;949;95
541;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2003;32219;1309;13418;41.6;13523;12120;1403;549;992;113
542;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2004;31863;1283;13721;43.1;13830;12402;1428;557;1006;114
543;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2005;31386;1256;13573;43.2;13673;12057;1616;547;973;128
544;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2006;31191;1241;13764;44.1;13967;12356;1611;556;991;127
545;Wegenverkeerswet totaal;100 000-<250 000 inwoners;2007;31801;1258;13721;43.1;13913;12422;1491;550;990;117
546;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1994;16476;775;6463;39.2;5334;4904;430;251;467;40
547;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1995;15380;778;6234;40.5;6121;5567;554;310;569;56
548;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1996;17133;899;7076;41.3;6795;6214;581;357;658;60
549;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1997;16621;878;6733;40.5;6506;5902;604;344;628;63
550;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1998;18976;1014;8248;43.5;8061;7371;690;431;794;73
551;Wegenverkeerswet totaal;50 000-<100 000 inwoners;1999;20646;1068;7700;37.3;8312;7533;779;430;785;80
552;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2000;21523;1105;8278;38.5;8955;8177;778;460;846;79
553;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2001;23420;1110;9171;39.2;9874;9036;838;468;862;79
554;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2002;24216;1105;10497;43.3;10260;9212;1048;468;846;95
555;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2003;27176;1192;11893;43.8;11812;10576;1236;518;932;108
556;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2004;28042;1206;12276;43.8;12245;10858;1387;527;939;119
557;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2005;28340;1188;12869;45.4;12846;11431;1415;538;963;118
558;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2006;28659;1178;13093;45.7;13272;11736;1536;546;969;126
559;Wegenverkeerswet totaal;50 000-<100 000 inwoners;2007;29341;1206;13320;45.4;13374;11699;1675;550;965;137
560;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1994;22134;674;9439;42.6;7891;7182;709;240;439;43
561;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1995;22521;675;9817;43.6;8774;7985;789;263;480;47
562;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1996;25888;764;11147;43.1;9930;8999;931;293;533;55
563;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1997;26045;700;9395;36.1;9289;8404;885;250;452;47
564;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1998;31998;817;13117;41.0;12879;11796;1083;329;603;55
565;Wegenverkeerswet totaal;20 000-<50 000 inwoners;1999;35093;875;13444;38.3;13968;12709;1259;348;634;63
566;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2000;36498;903;14612;40.0;15261;13932;1329;377;689;66
567;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2001;38281;896;15883;41.5;16250;14814;1436;380;693;67
568;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2002;40469;925;17290;42.7;17288;15753;1535;395;719;70
569;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2003;42902;982;18652;43.5;18647;16764;1883;427;767;86
570;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2004;43399;1004;19032;43.9;19085;17130;1955;441;792;90
571;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2005;44430;969;19742;44.4;19789;17621;2168;432;768;95
572;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2006;46024;970;21059;45.8;21227;19028;2199;447;801;93
573;Wegenverkeerswet totaal;20 000-<50 000 inwoners;2007;46658;981;20913;44.8;21147;18823;2324;445;791;98
574;Wegenverkeerswet totaal;<20 000 inwoners;1994;21518;578;8709;40.5;7327;6723;604;197;357;33
575;Wegenverkeerswet totaal;<20 000 inwoners;1995;19442;525;8838;45.5;7846;7164;682;212;383;37
576;Wegenverkeerswet totaal;<20 000 inwoners;1996;20779;567;9731;46.8;8732;7920;812;238;428;45
577;Wegenverkeerswet totaal;<20 000 inwoners;1997;18306;560;7293;39.8;7494;6815;679;229;413;42
578;Wegenverkeerswet totaal;<20 000 inwoners;1998;19805;649;8534;43.1;8481;7761;720;278;503;48
579;Wegenverkeerswet totaal;<20 000 inwoners;1999;21327;724;8476;39.7;8865;8129;736;301;547;50
580;Wegenverkeerswet totaal;<20 000 inwoners;2000;21247;719;8974;42.2;9415;8682;733;319;582;50
581;Wegenverkeerswet totaal;<20 000 inwoners;2001;20204;776;8991;44.5;9236;8448;788;355;643;61
582;Wegenverkeerswet totaal;<20 000 inwoners;2002;19683;800;9017;45.8;9026;8233;793;367;663;65
583;Wegenverkeerswet totaal;<20 000 inwoners;2003;20760;857;9942;47.9;9881;8851;1030;408;723;86
584;Wegenverkeerswet totaal;<20 000 inwoners;2004;20231;827;9842;48.6;9815;8721;1094;401;706;90
585;Wegenverkeerswet totaal;<20 000 inwoners;2005;18730;874;9078;48.5;9092;8167;925;424;755;87
586;Wegenverkeerswet totaal;<20 000 inwoners;2006;17211;883;8582;49.9;8655;7754;901;444;788;93
587;Wegenverkeerswet totaal;<20 000 inwoners;2007;17709;907;8773;49.5;8825;7894;931;452;801;96
588;Wet op Economische Delicten totaal;Alle gemeenten;1994;4389;35;816;18.6;4246;3769;477;34;60;8
589;Wet op Economische Delicten totaal;Alle gemeenten;1995;2283;18;1469;64.3;1371;1293;78;11;20;1
590;Wet op Economische Delicten totaal;Alle gemeenten;1996;1359;11;1026;75.5;1334;1262;72;11;20;1
591;Wet op Economische Delicten totaal;Alle gemeenten;1997;3187;25;2241;70.3;3072;2864;208;24;45;3
592;Wet op Economische Delicten totaal;Alle gemeenten;1998;3134;24;2229;71.1;3145;2921;224;25;46;3
593;Wet op Economische Delicten totaal;Alle gemeenten;1999;3709;29;2094;56.5;2907;2700;207;23;42;3
594;Wet op Economische Delicten totaal;Alle gemeenten;2000;3528;27;1886;53.5;2780;2619;161;21;40;2
595;Wet op Economische Delicten totaal;Alle gemeenten;2001;3595;27;2507;69.7;2963;2797;166;23;43;3
596;Wet op Economische Delicten totaal;Alle gemeenten;2002;3610;27;2708;75.0;3289;3085;204;25;47;3
597;Wet op Economische Delicten totaal;Alle gemeenten;2003;3985;30;3162;79.3;3830;3638;192;29;55;3
598;Wet op Economische Delicten totaal;Alle gemeenten;2004;4195;32;3527;84.1;4282;4064;218;32;61;3
599;Wet op Economische Delicten totaal;Alle gemeenten;2005;3974;30;3258;82.0;4066;3844;222;30;58;3
600;Wet op Economische Delicten totaal;Alle gemeenten;2006;3210;24;2706;84.3;3441;3216;225;26;48;3
601;Wet op Economische Delicten totaal;Alle gemeenten;2007;3150;24;2526;80.2;3145;2946;199;23;44;3
602;Wet op Economische Delicten totaal;250 000 en meer inwoners;1994;97;7;19;19.6;3468;3048;420;238;420;57
603;Wet op Economische Delicten totaal;250 000 en meer inwoners;1995;137;9;75;54.7;71;51;20;5;7;3
604;Wet op Economische Delicten totaal;250 000 en meer inwoners;1996;67;5;40;59.7;62;58;4;4;8;1
605;Wet op Economische Delicten totaal;250 000 en meer inwoners;1997;226;16;94;41.6;213;189;24;15;27;3
606;Wet op Economische Delicten totaal;250 000 en meer inwoners;1998;309;21;137;44.3;292;266;26;20;37;4
607;Wet op Economische Delicten totaal;250 000 en meer inwoners;1999;936;65;263;28.1;254;241;13;18;34;2
608;Wet op Economische Delicten totaal;250 000 en meer inwoners;2000;926;64;279;30.1;380;352;28;26;49;4
609;Wet op Economische Delicten totaal;250 000 en meer inwoners;2001;896;54;446;49.8;332;287;45;20;35;5
610;Wet op Economische Delicten totaal;250 000 en meer inwoners;2002;976;58;616;63.1;532;436;96;31;52;11
611;Wet op Economische Delicten totaal;250 000 en meer inwoners;2003;774;45;503;65.0;435;386;49;26;46;6
612;Wet op Economische Delicten totaal;250 000 en meer inwoners;2004;744;43;521;70.0;552;531;21;32;62;2
613;Wet op Economische Delicten totaal;250 000 en meer inwoners;2005;705;41;423;60.0;445;422;23;26;49;3
614;Wet op Economische Delicten totaal;250 000 en meer inwoners;2006;501;29;271;54.1;288;278;10;17;33;1
615;Wet op Economische Delicten totaal;250 000 en meer inwoners;2007;547;32;191;34.9;210;208;2;12;24;0
616;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1994;2923;145;343;11.7;298;264;34;15;27;3
617;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1995;1122;51;654;58.3;378;368;10;17;34;1
618;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1996;148;6;141;95.3;190;180;10;8;16;1
619;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1997;282;12;267;94.7;360;322;38;15;27;3
620;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1998;292;11;282;96.6;368;302;66;14;24;5
621;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;1999;285;11;249;87.4;401;343;58;16;27;4
622;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2000;220;8;184;83.6;310;286;24;12;22;2
623;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2001;172;7;158;91.9;225;214;11;9;18;1
624;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2002;193;8;166;86.0;225;204;21;9;17;2
625;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2003;194;8;167;86.1;219;206;13;9;17;1
626;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2004;256;10;253;98.8;361;343;18;15;28;1
627;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2005;235;9;214;91.1;317;299;18;13;24;1
628;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2006;269;11;260;96.7;369;342;27;15;27;2
629;Wet op Economische Delicten totaal;100 000-<250 000 inwoners;2007;252;10;212;84.1;281;266;15;11;21;1
630;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1994;85;4;54;63.5;72;70;2;3;7;0
631;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1995;171;9;120;70.2;145;136;9;7;14;1
632;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1996;123;6;88;71.5;103;95;8;5;10;1
633;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1997;291;15;196;67.4;313;279;34;17;30;4
634;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1998;413;22;256;62.0;335;298;37;18;32;4
635;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;1999;438;23;215;49.1;332;291;41;17;30;4
636;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2000;534;27;242;45.3;381;358;23;20;37;2
637;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2001;622;29;425;68.3;444;412;32;21;39;3
638;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2002;427;19;299;70.0;372;353;19;17;32;2
639;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2003;613;27;471;76.8;564;536;28;25;47;2
640;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2004;682;29;549;80.5;684;644;40;29;56;3
641;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2005;644;27;506;78.6;634;610;24;27;51;2
642;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2006;393;16;346;88.0;461;437;24;19;36;2
643;Wet op Economische Delicten totaal;50 000-<100 000 inwoners;2007;356;15;322;90.4;418;400;18;17;33;1
644;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1994;248;8;170;68.5;138;134;4;4;8;0
645;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1995;350;10;229;65.4;305;285;20;9;17;1
646;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1996;404;12;276;68.3;415;389;26;12;23;2
647;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1997;881;24;668;75.8;892;838;54;24;45;3
648;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1998;807;21;675;83.6;909;850;59;23;43;3
649;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;1999;890;22;567;63.7;818;769;49;20;38;2
650;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2000;859;21;595;69.3;819;777;42;20;38;2
651;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2001;958;22;755;78.8;996;946;50;23;44;2
652;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2002;1124;26;947;84.3;1283;1246;37;29;57;2
653;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2003;1270;29;1068;84.1;1361;1308;53;31;60;2
654;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2004;1548;36;1343;86.8;1617;1515;102;37;70;5
655;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2005;1548;34;1371;88.6;1699;1586;113;37;69;5
656;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2006;1350;28;1201;89.0;1504;1384;120;32;58;5
657;Wet op Economische Delicten totaal;20 000-<50 000 inwoners;2007;1271;27;1138;89.5;1388;1289;99;29;54;4
658;Wet op Economische Delicten totaal;<20 000 inwoners;1994;942;25;155;16.5;190;173;17;5;9;1
659;Wet op Economische Delicten totaal;<20 000 inwoners;1995;455;12;357;78.5;426;407;19;11;22;1
660;Wet op Economische Delicten totaal;<20 000 inwoners;1996;533;15;411;77.1;511;487;24;14;26;1
661;Wet op Economische Delicten totaal;<20 000 inwoners;1997;1270;39;851;67.0;1134;1077;57;35;65;4
662;Wet op Economische Delicten totaal;<20 000 inwoners;1998;1101;36;766;69.6;1031;995;36;34;65;2
663;Wet op Economische Delicten totaal;<20 000 inwoners;1999;1007;34;671;66.6;967;921;46;33;62;3
664;Wet op Economische Delicten totaal;<20 000 inwoners;2000;981;33;578;58.9;880;836;44;30;56;3
665;Wet op Economische Delicten totaal;<20 000 inwoners;2001;939;36;715;76.1;957;929;28;37;71;2
666;Wet op Economische Delicten totaal;<20 000 inwoners;2002;884;36;676;76.5;871;840;31;35;68;3
667;Wet op Economische Delicten totaal;<20 000 inwoners;2003;1124;46;946;84.2;1243;1194;49;51;98;4
668;Wet op Economische Delicten totaal;<20 000 inwoners;2004;949;39;854;90.0;1055;1018;37;43;82;3
669;Wet op Economische Delicten totaal;<20 000 inwoners;2005;838;39;741;88.4;968;924;44;45;85;4
670;Wet op Economische Delicten totaal;<20 000 inwoners;2006;694;36;626;90.2;817;773;44;42;79;5
671;Wet op Economische Delicten totaal;<20 000 inwoners;2007;717;37;661;92.2;844;779;65;43;79;7
672;Opiumwet totaal;Alle gemeenten;1994;4452;35;3200;71.9;4353;3874;479;35;62;8
673;Opiumwet totaal;Alle gemeenten;1995;4248;34;3530;83.1;8846;7765;1081;70;123;17
674;Opiumwet totaal;Alle gemeenten;1996;4626;36;3680;79.6;7533;6679;854;59;105;13
675;Opiumwet totaal;Alle gemeenten;1997;7646;60;6447;84.3;11851;10408;1443;93;164;23
676;Opiumwet totaal;Alle gemeenten;1998;7690;60;6671;86.7;11858;10436;1422;92;163;22
677;Opiumwet totaal;Alle gemeenten;1999;7613;59;6480;85.1;11490;10091;1399;89;157;22
678;Opiumwet totaal;Alle gemeenten;2000;7474;58;6448;86.3;11643;10230;1413;90;158;22
679;Opiumwet totaal;Alle gemeenten;2001;10380;79;9574;92.2;13661;11965;1696;104;183;26
680;Opiumwet totaal;Alle gemeenten;2002;12752;97;12278;96.3;17037;14752;2285;129;224;35
681;Opiumwet totaal;Alle gemeenten;2003;15633;118;15034;96.2;20877;17951;2926;158;272;44
682;Opiumwet totaal;Alle gemeenten;2004;15662;118;14994;95.7;22034;18905;3129;166;285;47
683;Opiumwet totaal;Alle gemeenten;2005;15305;115;14730;96.2;21793;18489;3304;163;278;49
684;Opiumwet totaal;Alle gemeenten;2006;16361;122;15548;95.0;23088;19659;3429;173;295;51
685;Opiumwet totaal;Alle gemeenten;2007;15657;117;14848;94.8;21794;18567;3227;163;278;48
686;Opiumwet totaal;250 000 en meer inwoners;1994;1535;105;981;63.9;999;873;126;68;120;17
687;Opiumwet totaal;250 000 en meer inwoners;1995;1391;96;1245;89.5;4588;4034;554;316;559;76
688;Opiumwet totaal;250 000 en meer inwoners;1996;1531;106;1007;65.8;2960;2655;305;205;371;42
689;Opiumwet totaal;250 000 en meer inwoners;1997;2282;159;1346;59.0;4043;3531;512;281;496;71
690;Opiumwet totaal;250 000 en meer inwoners;1998;2516;175;1677;66.7;4660;4124;536;323;578;74
691;Opiumwet totaal;250 000 en meer inwoners;1999;2548;176;1939;76.1;4073;3567;506;281;497;69
692;Opiumwet totaal;250 000 en meer inwoners;2000;2246;154;1712;76.2;4177;3754;423;287;520;58
693;Opiumwet totaal;250 000 en meer inwoners;2001;3466;207;2994;86.4;4424;4036;388;264;487;46
694;Opiumwet totaal;250 000 en meer inwoners;2002;4246;251;3900;91.9;5496;4980;516;325;593;61
695;Opiumwet totaal;250 000 en meer inwoners;2003;4877;286;4437;91.0;6388;5736;652;375;679;76
696;Opiumwet totaal;250 000 en meer inwoners;2004;5016;293;4586;91.4;7066;6293;773;412;740;89
697;Opiumwet totaal;250 000 en meer inwoners;2005;4649;270;4246;91.3;6535;5780;755;379;677;87
698;Opiumwet totaal;250 000 en meer inwoners;2006;5155;299;4599;89.2;7164;6339;825;415;742;95
699;Opiumwet totaal;250 000 en meer inwoners;2007;4510;261;3927;87.1;6186;5445;741;358;637;85
700;Opiumwet totaal;100 000-<250 000 inwoners;1994;1391;69;1205;86.6;1170;1082;88;58;109;9
701;Opiumwet totaal;100 000-<250 000 inwoners;1995;1124;51;931;82.8;1131;961;170;52;89;15
702;Opiumwet totaal;100 000-<250 000 inwoners;1996;955;41;866;90.7;1216;1047;169;53;92;14
703;Opiumwet totaal;100 000-<250 000 inwoners;1997;1621;67;1618;99.8;2341;2039;302;96;170;24
704;Opiumwet totaal;100 000-<250 000 inwoners;1998;1775;70;1749;98.5;2420;2061;359;95;164;28
705;Opiumwet totaal;100 000-<250 000 inwoners;1999;2013;78;1867;92.7;2883;2490;393;112;196;30
706;Opiumwet totaal;100 000-<250 000 inwoners;2000;1744;67;1603;91.9;2497;2192;305;96;171;23
707;Opiumwet totaal;100 000-<250 000 inwoners;2001;1714;71;1616;94.3;2497;2187;310;103;183;25
708;Opiumwet totaal;100 000-<250 000 inwoners;2002;1813;74;1783;98.3;2508;2168;340;103;179;28
