ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
537;Suikerbieten;2022;546.0;546.0;327.0;327.0;5.5;5.5;167.0;167.0
538;Suikerbieten;2023;583.0;583.0;305.0;305.0;-6.6;-6.6;191.0;191.0
539;Suikerbieten;2024;549.0;549.0;296.0;296.0;-3.0;-3.0;185.2;185.2
540;Andere handelsgewassen, totaal;1995;11.0;11.0;19.0;19.0;;;58.9;59.0
541;Andere handelsgewassen, totaal;1996;10.0;10.0;18.0;19.0;-4.1;-3.3;56.0;56.0
542;Andere handelsgewassen, totaal;1997;22.0;22.0;20.0;20.0;10.8;9.9;105.9;106.0
543;Andere handelsgewassen, totaal;1998;18.0;18.0;18.0;18.0;-13.2;-12.6;100.1;100.3
544;Andere handelsgewassen, totaal;1999;24.0;24.0;22.0;22.0;21.9;21.7;108.7;108.8
545;Andere handelsgewassen, totaal;2000;27.0;27.0;25.0;25.0;15.0;15.0;108.9;109.0
546;Andere handelsgewassen, totaal;2001;26.0;26.0;22.0;22.0;-12.5;-12.6;118.8;118.8
547;Andere handelsgewassen, totaal;2002;31.0;31.0;25.0;25.0;14.3;13.9;122.7;122.7
548;Andere handelsgewassen, totaal;2003;33.0;33.0;27.0;27.0;7.9;7.9;122.1;122.1
549;Andere handelsgewassen, totaal;2004;35.0;35.0;28.0;28.0;4.6;4.6;125.4;125.4
550;Andere handelsgewassen, totaal;2005;33.0;33.0;29.0;29.0;1.9;1.9;115.7;115.7
551;Andere handelsgewassen, totaal;2006;25.0;25.0;22.0;22.0;-23.9;-23.9;115.8;115.8
552;Andere handelsgewassen, totaal;2007;17.0;17.0;15.0;15.0;-32.2;-32.2;113.1;113.1
553;Andere handelsgewassen, totaal;2008;18.0;18.0;15.0;15.0;0.4;0.4;121.2;121.2
554;Andere handelsgewassen, totaal;2009;22.0;22.0;17.0;17.0;11.4;11.4;134.2;134.2
555;Andere handelsgewassen, totaal;2010;16.0;16.0;12.0;12.0;-27.1;-27.1;132.9;132.9
556;Andere handelsgewassen, totaal;2011;14.0;14.0;9.0;9.0;-26.7;-26.7;155.1;155.1
557;Andere handelsgewassen, totaal;2012;23.0;23.0;15.0;15.0;65.1;65.1;158.6;158.6
558;Andere handelsgewassen, totaal;2013;20.0;20.0;12.0;12.0;-16.1;-16.1;160.1;160.1
559;Andere handelsgewassen, totaal;2014;16.0;16.0;11.0;11.0;-7.0;-7.0;137.8;137.8
560;Andere handelsgewassen, totaal;2015;17.0;17.0;15.0;15.0;31.9;31.9;112.8;112.8
561;Andere handelsgewassen, totaal;2016;16.0;16.0;15.0;15.0;-1.6;-1.6;106.4;106.4
562;Andere handelsgewassen, totaal;2017;12.0;12.0;11.0;11.0;-23.8;-23.8;107.2;107.2
563;Andere handelsgewassen, totaal;2018;9.0;9.0;10.0;10.0;-10.8;-10.8;86.3;86.3
564;Andere handelsgewassen, totaal;2019;13.0;13.0;14.0;14.0;42.1;42.1;90.2;90.2
565;Andere handelsgewassen, totaal;2020;8.0;8.0;9.0;9.0;-35.2;-35.2;88.0;88.0
566;Andere handelsgewassen, totaal;2021;13.0;13.0;13.0;13.0;39.5;39.5;100.0;100.0
567;Andere handelsgewassen, totaal;2022;16.0;16.0;12.0;12.0;-7.3;-7.3;130.7;130.7
568;Andere handelsgewassen, totaal;2023;16.0;16.0;12.0;12.0;0.5;0.5;135.1;135.1
569;Andere handelsgewassen, totaal;2024;20.0;20.0;18.0;18.0;45.9;45.9;116.6;116.6
570;Vezelplanten;1995;3.0;3.0;6.0;6.0;;;40.5;39.8
571;Vezelplanten;1996;1.0;1.0;5.0;5.0;-22.8;-19.2;28.2;28.2
572;Vezelplanten;1997;12.0;12.0;8.0;8.0;62.9;52.7;157.8;158.0
573;Vezelplanten;1998;8.0;8.0;6.0;6.0;-24.8;-23.7;138.3;138.8
574;Vezelplanten;1999;14.0;15.0;9.0;9.0;45.8;45.1;166.2;166.5
575;Vezelplanten;2000;17.0;17.0;11.0;11.0;22.9;22.8;161.1;161.3
576;Vezelplanten;2001;14.0;14.0;9.0;9.0;-20.1;-20.2;168.2;168.2
577;Vezelplanten;2002;18.0;18.0;11.0;11.0;26.2;25.4;168.1;168.1
578;Vezelplanten;2003;20.0;20.0;12.0;12.0;10.6;10.6;166.5;166.5
579;Vezelplanten;2004;22.0;22.0;13.0;13.0;7.3;7.3;173.2;173.2
580;Vezelplanten;2005;20.0;20.0;13.0;13.0;4.0;4.0;149.7;149.7
581;Vezelplanten;2006;18.0;18.0;12.0;12.0;-11.3;-11.3;149.4;149.4
582;Vezelplanten;2007;10.0;10.0;8.0;8.0;-33.1;-33.1;133.6;133.6
583;Vezelplanten;2008;10.0;10.0;8.0;8.0;-2.8;-2.8;128.1;128.1
584;Vezelplanten;2009;13.0;13.0;9.0;9.0;12.5;12.5;152.7;152.7
585;Vezelplanten;2010;10.0;10.0;7.0;7.0;-21.9;-21.9;150.5;150.5
586;Vezelplanten;2011;9.0;9.0;5.0;5.0;-27.7;-27.7;191.1;191.1
587;Vezelplanten;2012;16.0;16.0;8.0;8.0;65.1;65.1;197.5;197.5
588;Vezelplanten;2013;13.0;13.0;7.0;7.0;-16.6;-16.6;200.2;200.2
589;Vezelplanten;2014;10.0;10.0;6.0;6.0;-8.4;-8.4;158.3;158.3
590;Vezelplanten;2015;11.0;11.0;8.0;8.0;37.4;37.4;129.3;129.3
591;Vezelplanten;2016;10.0;10.0;8.0;8.0;-1.4;-1.4;120.3;120.3
592;Vezelplanten;2017;7.0;7.0;6.0;6.0;-28.7;-28.7;118.8;118.8
593;Vezelplanten;2018;5.0;5.0;5.0;5.0;-12.9;-12.9;92.1;92.1
594;Vezelplanten;2019;8.0;8.0;8.0;8.0;53.2;53.2;96.3;96.3
595;Vezelplanten;2020;4.0;4.0;4.0;4.0;-46.5;-46.5;92.6;92.6
596;Vezelplanten;2021;7.0;7.0;7.0;7.0;54.1;54.1;100.0;100.0
597;Vezelplanten;2022;8.0;8.0;6.0;6.0;-9.1;-9.1;129.9;129.9
598;Vezelplanten;2023;8.0;8.0;6.0;6.0;0.4;0.4;134.3;134.3
599;Vezelplanten;2024;;;;;;;;
600;Andere gewassen: andere;1995;9.0;9.0;15.0;15.0;;;60.1;60.1
601;Andere gewassen: andere;1996;9.0;9.0;15.0;15.0;1.3;1.3;60.5;60.5
602;Andere gewassen: andere;1997;9.0;9.0;15.0;15.0;2.9;2.9;60.5;60.5
603;Andere gewassen: andere;1998;10.0;10.0;16.0;16.0;2.4;2.4;61.4;61.4
604;Andere gewassen: andere;1999;9.0;9.0;16.0;16.0;1.4;1.4;57.8;57.8
605;Andere gewassen: andere;2000;10.0;10.0;16.0;16.0;2.7;2.7;61.5;61.5
606;Andere gewassen: andere;2001;12.0;12.0;16.0;16.0;0.5;0.5;71.0;71.0
607;Andere gewassen: andere;2002;13.0;13.0;16.0;16.0;-0.3;-0.3;77.0;77.0
608;Andere gewassen: andere;2003;13.0;13.0;17.0;17.0;4.1;4.1;77.2;77.2
609;Andere gewassen: andere;2004;13.0;13.0;17.0;17.0;0.5;0.5;77.7;77.7
610;Andere gewassen: andere;2005;13.0;13.0;17.0;17.0;-1.6;-1.6;79.6;79.6
611;Andere gewassen: andere;2006;8.0;8.0;10.0;10.0;-42.7;-42.7;80.2;80.2
612;Andere gewassen: andere;2007;6.0;6.0;7.0;7.0;-30.1;-30.1;92.7;92.7
613;Andere gewassen: andere;2008;8.0;8.0;7.0;7.0;5.7;5.7;115.4;115.4
614;Andere gewassen: andere;2009;9.0;9.0;8.0;8.0;10.1;10.1;116.1;116.1
615;Andere gewassen: andere;2010;6.0;6.0;5.0;5.0;-34.6;-34.6;115.6;115.6
616;Andere gewassen: andere;2011;4.0;4.0;4.0;4.0;-25.0;-25.0;115.6;115.6
617;Andere gewassen: andere;2012;7.0;7.0;6.0;6.0;65.0;65.0;115.6;115.6
618;Andere gewassen: andere;2013;6.0;6.0;5.0;5.0;-15.0;-15.0;115.6;115.6
619;Andere gewassen: andere;2014;6.0;6.0;5.0;5.0;-4.1;-4.1;116.2;116.2
620;Andere gewassen: andere;2015;6.0;6.0;6.0;6.0;23.1;23.1;95.3;95.3
621;Andere gewassen: andere;2016;6.0;6.0;6.0;6.0;-1.9;-1.9;92.1;92.1
622;Andere gewassen: andere;2017;5.0;5.0;5.0;5.0;-15.3;-15.3;95.5;95.5
623;Andere gewassen: andere;2018;4.0;4.0;5.0;5.0;-7.9;-7.9;80.6;80.6
624;Andere gewassen: andere;2019;5.0;5.0;6.0;6.0;28.7;28.7;84.2;84.2
625;Andere gewassen: andere;2020;4.0;4.0;5.0;5.0;-19.0;-19.0;83.3;83.3
626;Andere gewassen: andere;2021;6.0;6.0;6.0;6.0;26.1;26.1;100.0;100.0
627;Andere gewassen: andere;2022;8.0;8.0;6.0;6.0;-5.4;-5.4;131.5;131.5
628;Andere gewassen: andere;2023;8.0;8.0;6.0;6.0;0.5;0.5;135.8;135.8
629;Andere gewassen: andere;2024;;;;;;;;
630;Voedergewassen, totaal;1995;1385.0;1461.0;2120.0;2081.0;;;65.4;70.2
631;Voedergewassen, totaal;1996;1497.0;1576.0;2077.0;2045.0;-2.0;-1.7;72.1;77.0
632;Voedergewassen, totaal;1997;1311.0;1394.0;2204.0;2170.0;6.1;6.1;59.5;64.2
633;Voedergewassen, totaal;1998;1136.0;1217.0;2178.0;2142.0;-1.2;-1.3;52.2;56.8
634;Voedergewassen, totaal;1999;1217.0;1294.0;2167.0;2127.0;-0.5;-0.7;56.1;60.9
635;Voedergewassen, totaal;2000;1235.0;1324.0;2124.0;2105.0;-2.0;-1.0;58.1;62.9
636;Voedergewassen, totaal;2001;1394.0;1489.0;2094.0;2076.0;-1.4;-1.4;66.6;71.7
637;Voedergewassen, totaal;2002;1539.0;1630.0;2067.0;2059.0;-1.3;-0.9;74.5;79.2
638;Voedergewassen, totaal;2003;1403.0;1482.0;2000.0;1999.0;-3.3;-2.9;70.2;74.2
639;Voedergewassen, totaal;2004;1621.0;1649.0;2113.0;2109.0;5.6;5.5;76.7;78.2
640;Voedergewassen, totaal;2005;1441.0;1442.0;2056.0;2057.0;-2.7;-2.5;70.1;70.1
641;Voedergewassen, totaal;2006;1354.0;1354.0;1960.0;1960.0;-4.7;-4.7;69.1;69.1
642;Voedergewassen, totaal;2007;1549.0;1549.0;1985.0;1985.0;1.3;1.3;78.0;78.0
643;Voedergewassen, totaal;2008;1577.0;1577.0;2079.0;2079.0;4.7;4.7;75.8;75.8
644;Voedergewassen, totaal;2009;1550.0;1550.0;2093.0;2093.0;0.7;0.7;74.1;74.1
645;Voedergewassen, totaal;2010;1731.0;1731.0;2052.0;2052.0;-1.9;-1.9;84.4;84.4
646;Voedergewassen, totaal;2011;2429.0;2429.0;2037.0;2037.0;-0.8;-0.8;119.3;119.3
647;Voedergewassen, totaal;2012;2259.0;2259.0;2038.0;2038.0;0.0;0.0;110.8;110.8
648;Voedergewassen, totaal;2013;1845.0;1845.0;2038.0;2038.0;0.0;0.0;90.5;90.5
649;Voedergewassen, totaal;2014;1872.0;1872.0;2079.0;2079.0;2.0;2.0;90.0;90.0
650;Voedergewassen, totaal;2015;1716.0;1716.0;1970.0;1970.0;-5.3;-5.3;87.1;87.1
651;Voedergewassen, totaal;2016;1820.0;1820.0;1994.0;1994.0;1.2;1.2;91.3;91.3
652;Voedergewassen, totaal;2017;1694.0;1694.0;2038.0;2038.0;2.2;2.2;83.1;83.1
653;Voedergewassen, totaal;2018;1900.0;1900.0;1919.0;1919.0;-5.8;-5.8;99.0;99.0
654;Voedergewassen, totaal;2019;1924.0;1924.0;1888.0;1888.0;-1.6;-1.6;101.9;101.9
655;Voedergewassen, totaal;2020;1876.0;1876.0;1925.0;1925.0;2.0;2.0;97.4;97.4
656;Voedergewassen, totaal;2021;1903.0;1903.0;1903.0;1903.0;-1.2;-1.2;100.0;100.0
657;Voedergewassen, totaal;2022;1936.0;1936.0;1878.0;1878.0;-1.3;-1.3;103.1;103.1
658;Voedergewassen, totaal;2023;2289.0;2289.0;1962.0;1962.0;4.5;4.5;116.7;116.7
659;Voedergewassen, totaal;2024;2232.0;2232.0;1965.0;1965.0;0.2;0.2;113.6;113.6
660;Voedermaïs;1995;258.0;333.0;340.0;324.0;;;75.8;102.9
661;Voedermaïs;1996;261.0;339.0;335.0;323.0;-1.5;-0.4;77.9;105.1
662;Voedermaïs;1997;257.0;340.0;381.0;361.0;13.7;11.9;67.6;94.2
663;Voedermaïs;1998;199.0;280.0;330.0;322.0;-13.4;-10.8;60.4;86.9
664;Voedermaïs;1999;210.0;288.0;392.0;362.0;19.0;12.4;53.7;79.6
665;Voedermaïs;2000;155.0;244.0;352.0;350.0;-10.2;-3.4;44.1;69.9
666;Voedermaïs;2001;202.0;298.0;349.0;346.0;-1.0;-1.0;58.0;86.0
667;Voedermaïs;2002;195.0;286.0;357.0;357.0;2.4;3.3;54.5;79.9
668;Voedermaïs;2003;195.0;274.0;369.0;368.0;3.2;3.0;52.9;74.4
669;Voedermaïs;2004;204.0;233.0;377.0;379.0;2.4;2.8;54.1;61.6
670;Voedermaïs;2005;200.0;200.0;411.0;411.0;8.8;8.7;48.6;48.6
671;Voedermaïs;2006;191.0;191.0;393.0;393.0;-4.2;-4.4;48.5;48.5
672;Voedermaïs;2007;253.0;253.0;419.0;419.0;6.5;6.5;60.3;60.3
673;Voedermaïs;2008;286.0;286.0;499.0;499.0;19.0;19.0;57.4;57.4
674;Voedermaïs;2009;239.0;239.0;503.0;503.0;0.9;0.9;47.5;47.5
675;Voedermaïs;2010;276.0;276.0;478.0;478.0;-5.0;-5.0;57.8;57.8
676;Voedermaïs;2011;360.0;360.0;488.0;488.0;2.1;2.1;73.8;73.8
677;Voedermaïs;2012;402.0;402.0;494.0;494.0;1.1;1.1;81.5;81.5
678;Voedermaïs;2013;430.0;430.0;475.0;475.0;-3.8;-3.8;90.5;90.5
679;Voedermaïs;2014;454.0;454.0;499.0;499.0;5.1;5.1;90.9;90.9
680;Voedermaïs;2015;298.0;298.0;369.0;369.0;-26.1;-26.1;80.8;80.8
681;Voedermaïs;2016;308.0;308.0;394.0;394.0;6.9;6.9;78.0;78.0
682;Voedermaïs;2017;361.0;361.0;477.0;477.0;21.1;21.1;75.6;75.6
683;Voedermaïs;2018;355.0;355.0;390.0;390.0;-18.4;-18.4;91.1;91.1
684;Voedermaïs;2019;374.0;374.0;385.0;385.0;-1.2;-1.2;97.0;97.0
685;Voedermaïs;2020;452.0;452.0;420.0;420.0;9.0;9.0;107.7;107.7
686;Voedermaïs;2021;401.0;401.0;401.0;401.0;-4.6;-4.6;100.0;100.0
687;Voedermaïs;2022;494.0;494.0;395.0;395.0;-1.3;-1.3;125.0;125.0
688;Voedermaïs;2023;641.0;641.0;415.0;415.0;5.0;5.0;154.4;154.4
689;Voedermaïs;2024;;;;;;;;
690;Voederwortels en voederbieten;1995;3.0;3.0;7.0;7.0;;;40.8;40.8
691;Voederwortels en voederbieten;1996;3.0;3.0;7.0;7.0;-1.7;-1.7;42.2;42.2
692;Voederwortels en voederbieten;1997;3.0;3.0;6.0;6.0;-13.8;-13.8;57.5;57.5
693;Voederwortels en voederbieten;1998;3.0;3.0;5.0;5.0;-19.6;-19.6;54.9;54.9
694;Voederwortels en voederbieten;1999;2.0;2.0;5.0;5.0;-2.4;-2.4;45.7;45.7
695;Voederwortels en voederbieten;2000;2.0;2.0;4.0;4.0;-8.2;-8.2;47.8;47.8
696;Voederwortels en voederbieten;2001;2.0;2.0;4.0;4.0;-12.0;-12.0;56.1;56.1
697;Voederwortels en voederbieten;2002;2.0;2.0;3.0;3.0;-11.8;-11.8;64.6;64.6
698;Voederwortels en voederbieten;2003;1.0;1.0;2.0;2.0;-26.9;-26.9;61.5;61.5
699;Voederwortels en voederbieten;2004;2.0;2.0;3.0;3.0;14.6;14.6;56.5;56.5
700;Voederwortels en voederbieten;2005;1.0;1.0;2.0;2.0;-30.7;-30.7;54.0;54.0
701;Voederwortels en voederbieten;2006;1.0;1.0;1.0;1.0;-32.6;-32.6;54.7;54.7
702;Voederwortels en voederbieten;2007;1.0;1.0;1.0;1.0;-12.7;-12.7;65.4;65.4
703;Voederwortels en voederbieten;2008;1.0;1.0;1.0;1.0;5.6;5.6;74.1;74.1
704;Voederwortels en voederbieten;2009;1.0;1.0;1.0;1.0;-7.4;-7.4;68.4;68.4
705;Voederwortels en voederbieten;2010;1.0;1.0;1.0;1.0;8.4;8.4;89.6;89.6
706;Voederwortels en voederbieten;2011;1.0;1.0;1.0;1.0;-16.1;-16.1;102.9;102.9
707;Voederwortels en voederbieten;2012;1.0;1.0;1.0;1.0;-8.0;-8.0;106.1;106.1
708;Voederwortels en voederbieten;2013;1.0;1.0;1.0;1.0;-1.1;-1.1;96.1;96.1
709;Voederwortels en voederbieten;2014;1.0;1.0;1.0;1.0;6.1;6.1;93.2;93.2
710;Voederwortels en voederbieten;2015;1.0;1.0;1.0;1.0;50.0;50.0;86.8;86.8
711;Voederwortels en voederbieten;2016;2.0;2.0;2.0;2.0;67.0;67.0;88.8;88.8
712;Voederwortels en voederbieten;2017;4.0;4.0;5.0;5.0;116.8;116.8;82.3;82.3
713;Voederwortels en voederbieten;2018;6.0;6.0;6.0;6.0;9.8;9.8;97.6;97.6
714;Voederwortels en voederbieten;2019;7.0;7.0;7.0;7.0;14.6;14.6;101.7;101.7
715;Voederwortels en voederbieten;2020;8.0;8.0;7.0;7.0;13.6;13.6;103.5;103.5
716;Voederwortels en voederbieten;2021;8.0;8.0;8.0;8.0;11.7;11.7;100.0;100.0
717;Voederwortels en voederbieten;2022;10.0;10.0;9.0;9.0;7.5;7.5;113.1;113.1
718;Voederwortels en voederbieten;2023;10.0;10.0;7.0;7.0;-17.1;-17.1;134.3;134.3
719;Voederwortels en voederbieten;2024;;;;;;;;
720;Andere voedergewassen;1995;1125.0;1125.0;1725.0;1725.0;;;65.2;65.2
721;Andere voedergewassen;1996;1234.0;1234.0;1689.0;1689.0;-2.1;-2.1;73.1;73.1
722;Andere voedergewassen;1997;1051.0;1051.0;1766.0;1766.0;4.6;4.6;59.5;59.5
723;Andere voedergewassen;1998;935.0;935.0;1798.0;1798.0;1.8;1.8;52.0;52.0
724;Andere voedergewassen;1999;1004.0;1004.0;1715.0;1715.0;-4.6;-4.6;58.5;58.5
725;Andere voedergewassen;2000;1077.0;1077.0;1710.0;1710.0;-0.3;-0.3;63.0;63.0
726;Andere voedergewassen;2001;1189.0;1189.0;1685.0;1685.0;-1.5;-1.5;70.6;70.6
727;Andere voedergewassen;2002;1342.0;1342.0;1654.0;1654.0;-1.9;-1.9;81.2;81.2
728;Andere voedergewassen;2003;1207.0;1207.0;1585.0;1585.0;-4.1;-4.1;76.1;76.1
729;Andere voedergewassen;2004;1415.0;1415.0;1682.0;1682.0;6.1;6.1;84.1;84.1
730;Andere voedergewassen;2005;1241.0;1241.0;1610.0;1610.0;-4.3;-4.3;77.0;77.0
731;Andere voedergewassen;2006;1163.0;1163.0;1534.0;1534.0;-4.7;-4.7;75.8;75.8
732;Andere voedergewassen;2007;1296.0;1296.0;1541.0;1541.0;0.4;0.4;84.1;84.1
733;Andere voedergewassen;2008;1290.0;1290.0;1571.0;1571.0;2.0;2.0;82.1;82.1
734;Andere voedergewassen;2009;1310.0;1310.0;1580.0;1580.0;0.6;0.6;82.9;82.9
735;Andere voedergewassen;2010;1454.0;1454.0;1558.0;1558.0;-1.4;-1.4;93.3;93.3
736;Andere voedergewassen;2011;2068.0;2068.0;1538.0;1538.0;-1.3;-1.3;134.5;134.5
737;Andere voedergewassen;2012;1855.0;1855.0;1536.0;1536.0;-0.1;-0.1;120.8;120.8
738;Andere voedergewassen;2013;1414.0;1414.0;1550.0;1550.0;0.9;0.9;91.2;91.2
739;Andere voedergewassen;2014;1417.0;1417.0;1566.0;1566.0;1.0;1.0;90.5;90.5
740;Andere voedergewassen;2015;1417.0;1417.0;1587.0;1587.0;1.4;1.4;89.3;89.3
741;Andere voedergewassen;2016;1510.0;1510.0;1587.0;1587.0;0.0;0.0;95.2;95.2
742;Andere voedergewassen;2017;1329.0;1329.0;1558.0;1558.0;-1.8;-1.8;85.3;85.3
743;Andere voedergewassen;2018;1540.0;1540.0;1520.0;1520.0;-2.5;-2.5;101.3;101.3
744;Andere voedergewassen;2019;1543.0;1543.0;1493.0;1493.0;-1.8;-1.8;103.4;103.4
745;Andere voedergewassen;2020;1416.0;1416.0;1496.0;1496.0;0.2;0.2;94.6;94.6
746;Andere voedergewassen;2021;1494.0;1494.0;1494.0;1494.0;-0.1;-0.1;100.0;100.0
747;Andere voedergewassen;2022;1432.0;1432.0;1473.0;1473.0;-1.4;-1.4;97.2;97.2
748;Andere voedergewassen;2023;1638.0;1638.0;1539.0;1539.0;4.5;4.5;106.4;106.4
749;Andere voedergewassen;2024;;;;;;;;
750;Groenten en tuinbouwproducten, totaal;1995;6053.0;6062.0;9593.0;9605.0;;;63.1;63.1
751;Groenten en tuinbouwproducten, totaal;1996;6361.0;6363.0;9595.0;9598.0;0.0;-0.1;66.3;66.3
752;Groenten en tuinbouwproducten, totaal;1997;6936.0;6936.0;10161.0;10162.0;5.9;5.9;68.3;68.3
753;Groenten en tuinbouwproducten, totaal;1998;7178.0;7179.0;10154.0;10155.0;-0.1;-0.1;70.7;70.7
754;Groenten en tuinbouwproducten, totaal;1999;7035.0;7035.0;10632.0;10632.0;4.7;4.7;66.2;66.2
755;Groenten en tuinbouwproducten, totaal;2000;7509.0;7509.0;10665.0;10665.0;0.3;0.3;70.4;70.4
756;Groenten en tuinbouwproducten, totaal;2001;7537.0;7537.0;10489.0;10489.0;-1.7;-1.7;71.9;71.9
757;Groenten en tuinbouwproducten, totaal;2002;7966.0;7966.0;10491.0;10491.0;0.0;0.0;75.9;75.9
758;Groenten en tuinbouwproducten, totaal;2003;8345.0;8345.0;10828.0;10828.0;3.2;3.2;77.1;77.1
759;Groenten en tuinbouwproducten, totaal;2004;7881.0;7881.0;11248.0;11248.0;3.9;3.9;70.1;70.1
760;Groenten en tuinbouwproducten, totaal;2005;8197.0;8198.0;11214.0;11214.0;-0.3;-0.3;73.1;73.1
761;Groenten en tuinbouwproducten, totaal;2006;8859.0;8859.0;11217.0;11217.0;0.0;0.0;79.0;79.0
762;Groenten en tuinbouwproducten, totaal;2007;9340.0;9340.0;11441.0;11441.0;2.0;2.0;81.6;81.6
763;Groenten en tuinbouwproducten, totaal;2008;9102.0;9102.0;11710.0;11710.0;2.4;2.4;77.7;77.7
764;Groenten en tuinbouwproducten, totaal;2009;8587.0;8587.0;11823.0;11823.0;1.0;1.0;72.6;72.6
765;Groenten en tuinbouwproducten, totaal;2010;9834.0;9834.0;11770.0;11770.0;-0.4;-0.4;83.6;83.6
766;Groenten en tuinbouwproducten, totaal;2011;8993.0;8993.0;11611.0;11611.0;-1.3;-1.3;77.5;77.5
767;Groenten en tuinbouwproducten, totaal;2012;9159.0;9159.0;11535.0;11535.0;-0.7;-0.7;79.4;79.4
768;Groenten en tuinbouwproducten, totaal;2013;9771.0;9771.0;11597.0;11597.0;0.5;0.5;84.3;84.3
769;Groenten en tuinbouwproducten, totaal;2014;9754.0;9754.0;11860.0;11860.0;2.3;2.3;82.2;82.2
770;Groenten en tuinbouwproducten, totaal;2015;10516.0;10516.0;11930.0;11930.0;0.6;0.6;88.2;88.2
771;Groenten en tuinbouwproducten, totaal;2016;10387.0;10387.0;11963.0;11963.0;0.3;0.3;86.8;86.8
772;Groenten en tuinbouwproducten, totaal;2017;10386.0;10386.0;12040.0;12040.0;0.6;0.6;86.3;86.3
773;Groenten en tuinbouwproducten, totaal;2018;10452.0;10452.0;11826.0;11826.0;-1.8;-1.8;88.4;88.4
774;Groenten en tuinbouwproducten, totaal;2019;10971.0;10971.0;12031.0;12031.0;1.7;1.7;91.2;91.2
775;Groenten en tuinbouwproducten, totaal;2020;10844.0;10844.0;11800.0;11800.0;-1.9;-1.9;91.9;91.9
776;Groenten en tuinbouwproducten, totaal;2021;12445.0;12445.0;12445.0;12445.0;5.5;5.5;100.0;100.0
777;Groenten en tuinbouwproducten, totaal;2022;12119.0;12119.0;11551.0;11551.0;-7.2;-7.2;104.9;104.9
778;Groenten en tuinbouwproducten, totaal;2023;12429.0;12429.0;11088.0;11088.0;-4.0;-4.0;112.1;112.1
779;Groenten en tuinbouwproducten, totaal;2024;12493.0;12493.0;11041.0;11041.0;-0.4;-0.4;113.2;113.2
780;Verse groenten, totaal;1995;2035.0;2043.0;2182.0;2190.0;;;93.3;93.3
781;Verse groenten, totaal;1996;2135.0;2137.0;2082.0;2084.0;-4.6;-4.8;102.5;102.5
782;Verse groenten, totaal;1997;2409.0;2409.0;2272.0;2273.0;9.1;9.0;106.0;106.0
783;Verse groenten, totaal;1998;2433.0;2434.0;2249.0;2250.0;-1.0;-1.0;108.2;108.2
784;Verse groenten, totaal;1999;2233.0;2233.0;2313.0;2313.0;2.8;2.8;96.5;96.5
785;Verse groenten, totaal;2000;2356.0;2356.0;2249.0;2249.0;-2.7;-2.8;104.8;104.8
786;Verse groenten, totaal;2001;2279.0;2279.0;2281.0;2281.0;1.4;1.4;99.9;99.9
787;Verse groenten, totaal;2002;2461.0;2461.0;2338.0;2338.0;2.5;2.5;105.3;105.3
788;Verse groenten, totaal;2003;2680.0;2680.0;2448.0;2448.0;4.7;4.7;109.4;109.4
789;Verse groenten, totaal;2004;2285.0;2285.0;2549.0;2549.0;4.1;4.1;89.7;89.7
790;Verse groenten, totaal;2005;2390.0;2390.0;2649.0;2649.0;3.9;3.9;90.2;90.2
791;Verse groenten, totaal;2006;2763.0;2763.0;2621.0;2621.0;-1.1;-1.1;105.4;105.4
792;Verse groenten, totaal;2007;2760.0;2760.0;2753.0;2753.0;5.1;5.1;100.2;100.2
793;Verse groenten, totaal;2008;2640.0;2640.0;2910.0;2910.0;5.7;5.7;90.7;90.7
794;Verse groenten, totaal;2009;2290.0;2290.0;3065.0;3065.0;5.3;5.3;74.7;74.7
795;Verse groenten, totaal;2010;3159.0;3159.0;2976.0;2976.0;-2.9;-2.9;106.1;106.1
796;Verse groenten, totaal;2011;2419.0;2419.0;2984.0;2984.0;0.3;0.3;81.1;81.1
797;Verse groenten, totaal;2012;2583.0;2583.0;2977.0;2977.0;-0.2;-0.2;86.8;86.8
798;Verse groenten, totaal;2013;2937.0;2937.0;3047.0;3047.0;2.4;2.4;96.4;96.4
799;Verse groenten, totaal;2014;2773.0;2773.0;3166.0;3166.0;3.9;3.9;87.6;87.6
800;Verse groenten, totaal;2015;3437.0;3437.0;3213.0;3213.0;1.5;1.5;107.0;107.0
801;Verse groenten, totaal;2016;3040.0;3040.0;3155.0;3155.0;-1.8;-1.8;96.3;96.3
802;Verse groenten, totaal;2017;2817.0;2817.0;3319.0;3319.0;5.2;5.2;84.9;84.9
803;Verse groenten, totaal;2018;3090.0;3090.0;3215.0;3215.0;-3.1;-3.1;96.1;96.1
804;Verse groenten, totaal;2019;3461.0;3461.0;3347.0;3347.0;4.1;4.1;103.4;103.4
805;Verse groenten, totaal;2020;3248.0;3248.0;3446.0;3446.0;3.0;3.0;94.2;94.2
806;Verse groenten, totaal;2021;3521.0;3521.0;3521.0;3521.0;2.2;2.2;100.0;100.0
807;Verse groenten, totaal;2022;3618.0;3618.0;3196.0;3196.0;-9.2;-9.2;113.2;113.2
808;Verse groenten, totaal;2023;4044.0;4044.0;3082.0;3082.0;-3.6;-3.6;131.2;131.2
