ID;RegioS;Tijdvak;Perioden;Inwoners_1;Woningen_2;BrutoNieuwbouw_3;NettoNieuwbouw_4;TotaleNieuwbouwAanliggend_5;TotaleNieuwbouwGeclusterd_6;TotaleNieuwbouwVerspreid_7;UitbreidingWoningvoorraadAanliggend_8;UitbreidingWoningvoorraadGeclusterd_9;UitbreidingWoningvoorraadVerspreid_10;Inwoners_11;Woningen_12;Inwoners_13;Woningen_14;Migratiesaldo_15;Inwoners_16;Woningen_17;Inwoners_18;Woningen_19;Inwoners_20;Woningen_21;Inwoners_22;Woningen_23;Inwoners_24;Woningen_25;Inwoners_26;Woningen_27;Inwoners_28;Woningen_29;Inwoners_30;Woningen_31;Inwoners_32;Woningen_33;Inwoners_34;Woningen_35;WOZ_36;Inwoners_37;Woningen_38;Inwoners_39;Woningen_40;WOZ_41;Inwoners_42;Woningen_43;Inwoners_44;Woningen_45;Inwoners_46;Woningen_47;Inwoners_48;Woningen_49;Inwoners_50;Woningen_51;Inwoners_52;Woningen_53;Inwoners_54;Woningen_55;Inwoners_56;Woningen_57;Inwoners_58;Woningen_59;Inwoners_60;Woningen_61;Inwoners_62;Woningen_63;Inwoners_64;Woningen_65;Inwoners_66;Woningen_67;Inwoners_68;Woningen_69;Inwoners_70;Woningen_71;Inwoners_72;Woningen_73;OpVerblijfsrecreatieterrein_74;GeclusterdBijBestaandeRecreatiewoning_75;GeclusterdNieuw_76;Verspreid_77
423;'s-Gravenhage (GA);Ontwikkeling 2004 - 2005;2008;-3282.0;319.0;2599.0;20.0;633.0;2248.0;20.0;623.0;2246.0;-5.0;5431.0;3133.0;-2.0;13.0;-23.0;107.0;115.0;5321.0;3031.0;2.0;0.0;5439.0;3146.0;98.0;30.0;5333.0;3116.0;112.0;30.0;5376.0;3116.0;-5.0;1.0;5434.0;3145.0;11.0;-7.0;0.0;5438.0;3146.0;1424.0;5000.0;1747.0;405.0;1399.0;0.0;0.0;5434.0;3146.0;0.0;0.0;5434.0;3146.0;40.0;14.0;5394.0;3132.0;129.0;110.0;5302.0;3036.0;3.0;0.0;5431.0;3146.0;-2.0;13.0;5427.0;3133.0;0.0;0.0;5434.0;3146.0;0.0;0.0;0.0;0.0
424;'s-Gravenhage (GA);Ontwikkeling 2006 - 2007;2008;-7409.0;-96.0;3122.0;-406.0;439.0;1772.0;69.0;438.0;1771.0;61.0;-349.0;2278.0;-29.0;11.0;-41.0;83.0;29.0;-497.0;2242.0;2.0;0.0;-1029.0;1794.0;40.0;114.0;-426.0;2176.0;-421.0;-85.0;-513.0;1921.0;12.0;0.0;-392.0;2290.0;7.0;8.0;0.0;-375.0;2290.0;405.0;2929.0;882.0;-4370.0;1008.0;0.0;0.0;-373.0;2290.0;0.0;0.0;-373.0;2290.0;-6.0;1.0;-439.0;2262.0;27.0;24.0;-546.0;2207.0;4.0;2.0;-449.0;2261.0;-24.0;11.0;-603.0;2134.0;0.0;0.0;-373.0;2290.0;0.0;0.0;0.0;0.0
425;'s-Gravenhage (GA);Stand 01-01-2008;2008;574230.0;286972.0;;;;;;;;;618855.0;302915.0;2270.0;855.0;;3513.0;1628.0;617560.0;302124.0;34.0;4.0;620417.0;303270.0;6531.0;4276.0;614592.0;299494.0;11452.0;5714.0;608806.0;297603.0;272.0;110.0;620852.0;303660.0;41.0;208.0;68.0;620931.0;303702.0;4455.0;42342.0;14646.0;577697.0;288725.0;0.0;0.0;621139.0;303770.0;0.0;0.0;621139.0;303770.0;213.0;152.0;620840.0;303592.0;1359.0;818.0;619601.0;302894.0;64.0;25.0;620989.0;303719.0;2276.0;856.0;618597.0;302769.0;0.0;0.0;621139.0;303770.0;;;;
426;Rotterdam (GA);Stand 01-01-2000;2008;976465.0;450572.0;;;;;;;;;978986.0;451576.0;4264.0;1522.0;;1403.0;458.0;981839.0;452629.0;404.0;180.0;982833.0;452907.0;8859.0;5800.0;974386.0;447297.0;41286.0;20789.0;941951.0;432298.0;1499.0;808.0;981745.0;452289.0;3198.0;64900.0;26791.0;918337.0;426307.0;966.0;8737.0;3705.0;974508.0;449383.0;0.0;0.0;983253.0;453097.0;58436.0;26120.0;924723.0;426967.0;39.0;14.0;983214.0;453083.0;106.0;35.0;983092.0;453052.0;0.0;1.0;983250.0;453096.0;0.0;0.0;983253.0;453098.0;0.0;0.0;983253.0;453097.0;;;;
427;Rotterdam (GA);Ontwikkeling 2000 - 2001;2008;8251.0;3883.0;6821.0;4308.0;847.0;1942.0;12.0;826.0;1942.0;-5.0;15399.0;6660.0;-60.0;0.0;0.0;-13.0;3.0;15339.0;6657.0;-22.0;0.0;15339.0;6660.0;313.0;32.0;15042.0;6622.0;-254.0;-36.0;15413.0;6696.0;7.0;-25.0;15346.0;6685.0;744.0;2209.0;861.0;13089.0;5799.0;95.0;603.0;415.0;14673.0;6245.0;0.0;0.0;15351.0;6660.0;2097.0;1267.0;13235.0;5393.0;-2.0;0.0;15353.0;6660.0;3.0;1.0;15356.0;6659.0;1.0;0.0;15349.0;6660.0;0.0;0.0;15341.0;6660.0;0.0;0.0;15351.0;6660.0;0.0;0.0;0.0;0.0
428;Rotterdam (GA);Ontwikkeling 2002 - 2003;2008;-5106.0;-727.0;4473.0;407.0;678.0;2414.0;17.0;673.0;2414.0;-8.0;2936.0;2301.0;-111.0;0.0;0.0;-11.0;8.0;2838.0;2294.0;-11.0;-2.0;2867.0;2304.0;314.0;134.0;2506.0;2170.0;-70.0;-79.0;3000.0;2381.0;48.0;-15.0;2753.0;2317.0;639.0;751.0;405.0;2133.0;1896.0;506.0;1708.0;659.0;1168.0;1642.0;0.0;0.0;2843.0;2302.0;2301.0;1220.0;531.0;1082.0;0.0;0.0;2840.0;2302.0;-8.0;5.0;2859.0;2297.0;-1.0;0.0;2836.0;2302.0;0.0;0.0;2850.0;2301.0;0.0;0.0;2843.0;2302.0;0.0;0.0;0.0;0.0
429;Rotterdam (GA);Ontwikkeling 2004 - 2005;2008;-19437.0;-1496.0;3686.0;-1494.0;1168.0;2848.0;19.0;1160.0;2847.0;-10.0;-9735.0;2473.0;-106.0;0.0;0.0;-31.0;3.0;-9795.0;2470.0;-46.0;-2.0;-9802.0;2475.0;23.0;179.0;-9871.0;2298.0;-1345.0;-22.0;-8478.0;2495.0;-32.0;0.0;-9850.0;2473.0;1994.0;-93.0;189.0;-9767.0;2255.0;755.0;2071.0;793.0;-11921.0;1653.0;0.0;0.0;-9869.0;2473.0;-697.0;1111.0;-9163.0;1362.0;-2.0;-1.0;-9868.0;2474.0;46.0;27.0;-9887.0;2446.0;5.0;0.0;-9870.0;2473.0;0.0;0.0;-9870.0;2473.0;0.0;0.0;-9869.0;2473.0;0.0;0.0;0.0;0.0
430;Rotterdam (GA);Ontwikkeling 2006 - 2007;2008;-17035.0;289.0;6285.0;1791.0;712.0;2908.0;16.0;709.0;2905.0;3.0;-6743.0;4233.0;-137.0;0.0;0.0;10.0;4.0;-6886.0;4245.0;12.0;0.0;-6879.0;4233.0;376.0;437.0;-7252.0;3816.0;-857.0;-17.0;-6079.0;4215.0;112.0;1.0;-6932.0;4252.0;635.0;-113.0;573.0;-6936.0;3544.0;191.0;2910.0;1091.0;-10184.0;2890.0;0.0;0.0;-6881.0;4253.0;-141.0;262.0;-7065.0;3912.0;90.0;0.0;-6967.0;4253.0;107.0;0.0;-7261.0;4180.0;-3.0;0.0;-6874.0;4249.0;0.0;0.0;-6939.0;4204.0;0.0;0.0;-6881.0;4253.0;0.0;0.0;28.0;1.0
431;Rotterdam (GA);Stand 01-01-2008;2008;943138.0;452521.0;;;;;;;;;980843.0;467243.0;3850.0;1522.0;;1358.0;476.0;983335.0;468295.0;337.0;176.0;984358.0;468579.0;9885.0;6582.0;974811.0;462203.0;38760.0;20635.0;945807.0;448085.0;1634.0;769.0;983062.0;468016.0;7210.0;67654.0;28819.0;916856.0;439801.0;2513.0;16029.0;6663.0;968244.0;461813.0;0.0;0.0;984697.0;468785.0;61996.0;29980.0;922261.0;438716.0;125.0;13.0;984572.0;468772.0;254.0;68.0;984159.0;468634.0;2.0;1.0;984691.0;468780.0;0.0;0.0;984635.0;468736.0;0.0;0.0;984697.0;468785.0;;;;
432;Dordrecht (GA);Stand 01-01-2000;2008;232259.0;97571.0;;;;;;;;;194207.0;82740.0;41620.0;16095.0;;507.0;200.0;235495.0;98636.0;239.0;146.0;235588.0;98689.0;4591.0;2672.0;231229.0;96164.0;413.0;174.0;235412.0;98661.0;3.0;1.0;235999.0;98835.0;99.0;1396.0;445.0;234605.0;98390.0;9.0;204.0;65.0;235798.0;98771.0;0.0;0.0;236002.0;98836.0;13237.0;6375.0;222535.0;92460.0;0.0;0.0;236002.0;98836.0;117.0;48.0;235667.0;98787.0;33.0;20.0;235795.0;98816.0;1188.0;408.0;234639.0;98427.0;0.0;0.0;235828.0;98836.0;;;;
433;Dordrecht (GA);Ontwikkeling 2000 - 2001;2008;548.0;881.0;1166.0;881.0;127.0;12.0;16.0;122.0;12.0;5.0;1116.0;915.0;82.0;152.0;-36.0;4.0;2.0;1106.0;1065.0;3.0;-1.0;1186.0;1068.0;142.0;66.0;1058.0;1001.0;7.0;7.0;1197.0;1060.0;0.0;0.0;1110.0;1067.0;66.0;25.0;1.0;1081.0;1066.0;4.0;-5.0;0.0;1115.0;1067.0;0.0;0.0;1110.0;1067.0;112.0;45.0;1092.0;972.0;0.0;0.0;1110.0;1067.0;2.0;0.0;1199.0;1067.0;-4.0;0.0;1206.0;1067.0;-15.0;1.0;1218.0;1066.0;18.0;0.0;1189.0;1067.0;0.0;0.0;0.0;0.0
434;Dordrecht (GA);Ontwikkeling 2002 - 2003;2008;-967.0;217.0;580.0;239.0;255.0;2.0;10.0;254.0;2.0;-4.0;415.0;258.0;102.0;128.0;-71.0;9.0;2.0;491.0;384.0;13.0;0.0;513.0;385.0;47.0;13.0;470.0;373.0;-6.0;0.0;522.0;385.0;0.0;0.0;500.0;386.0;10.0;29.0;0.0;475.0;385.0;0.0;4.0;0.0;496.0;386.0;0.0;0.0;500.0;386.0;441.0;297.0;89.0;137.0;0.0;0.0;500.0;386.0;56.0;15.0;474.0;370.0;-1.0;0.0;514.0;386.0;-43.0;0.0;559.0;385.0;6.0;0.0;508.0;385.0;0.0;0.0;0.0;1.0
435;Dordrecht (GA);Ontwikkeling 2004 - 2005;2008;-2504.0;633.0;1129.0;721.0;152.0;417.0;14.0;147.0;417.0;7.0;-916.0;1198.0;-137.0;35.0;-12.0;16.0;13.0;-1090.0;1220.0;-9.0;2.0;-1053.0;1231.0;42.0;8.0;-1094.0;1225.0;-20.0;0.0;-1038.0;1233.0;0.0;0.0;-1074.0;1233.0;56.0;-14.0;1.0;-1066.0;1232.0;4.0;6.0;1.0;-1080.0;1232.0;0.0;0.0;-1073.0;1233.0;54.0;99.0;-1123.0;1135.0;0.0;0.0;-1073.0;1233.0;-8.0;0.0;-1059.0;1233.0;-3.0;0.0;-1050.0;1233.0;21.0;-9.0;-1085.0;1242.0;0.0;0.0;-1058.0;1233.0;0.0;0.0;0.0;0.0
436;Dordrecht (GA);Ontwikkeling 2006 - 2007;2008;-1486.0;588.0;1233.0;703.0;43.0;225.0;7.0;42.0;225.0;-9.0;-721.0;807.0;-274.0;69.0;-44.0;-3.0;-2.0;-945.0;879.0;6.0;0.0;-956.0;877.0;145.0;83.0;-1090.0;794.0;-24.0;-7.0;-920.0;884.0;-1.0;0.0;-947.0;877.0;23.0;-37.0;-1.0;-1003.0;864.0;0.0;-8.0;0.0;-940.0;877.0;0.0;0.0;-946.0;877.0;-23.0;103.0;-1021.0;766.0;0.0;0.0;-946.0;877.0;-5.0;-6.0;-1027.0;883.0;-4.0;-6.0;-938.0;883.0;-18.0;4.0;-927.0;873.0;-2.0;0.0;-940.0;878.0;0.0;0.0;0.0;0.0
437;Dordrecht (GA);Stand 01-01-2008;2008;227850.0;99890.0;;;;;;;;;194101.0;85918.0;41393.0;16479.0;;533.0;215.0;235057.0;102184.0;252.0;147.0;235278.0;102250.0;4967.0;2842.0;230573.0;99557.0;370.0;174.0;235173.0;102223.0;2.0;1.0;235588.0;102398.0;254.0;1399.0;446.0;234092.0;101937.0;17.0;201.0;66.0;235389.0;102333.0;0.0;0.0;235593.0;102399.0;13821.0;6919.0;221572.0;95470.0;0.0;0.0;235593.0;102399.0;162.0;57.0;235254.0;102340.0;21.0;14.0;235527.0;102385.0;1133.0;404.0;234404.0;101993.0;22.0;0.0;235527.0;102399.0;;;;
438;Breda (GA);Stand 01-01-2000;2008;154534.0;67661.0;;;;;;;;;154016.0;67197.0;6598.0;2548.0;;0.0;0.0;160615.0;69742.0;248.0;85.0;160366.0;69657.0;2308.0;1249.0;158306.0;68493.0;575.0;289.0;160039.0;69455.0;0.0;0.0;160615.0;69742.0;0.0;0.0;0.0;160615.0;69742.0;0.0;0.0;0.0;160615.0;69742.0;0.0;0.0;160615.0;69742.0;0.0;0.0;160615.0;69742.0;0.0;0.0;160615.0;69742.0;204.0;91.0;160397.0;69656.0;2.0;1.0;160612.0;69741.0;0.0;0.0;160615.0;69742.0;0.0;0.0;160615.0;69742.0;;;;
439;Breda (GA);Ontwikkeling 2000 - 2001;2008;1522.0;826.0;1027.0;815.0;137.0;424.0;19.0;123.0;420.0;-43.0;2722.0;1266.0;86.0;45.0;;0.0;0.0;2812.0;1311.0;-5.0;-2.0;2813.0;1313.0;127.0;60.0;2681.0;1251.0;-46.0;-10.0;2854.0;1322.0;0.0;0.0;2812.0;1311.0;0.0;0.0;0.0;2812.0;1311.0;0.0;0.0;0.0;2812.0;1311.0;0.0;0.0;2812.0;1311.0;0.0;0.0;2812.0;1311.0;0.0;0.0;2812.0;1311.0;25.0;0.0;2782.0;1312.0;0.0;0.0;2808.0;1311.0;0.0;0.0;2812.0;1311.0;0.0;0.0;2812.0;1311.0;0.0;0.0;0.0;0.0
440;Breda (GA);Ontwikkeling 2002 - 2003;2008;1464.0;615.0;752.0;629.0;190.0;307.0;19.0;183.0;302.0;2.0;2646.0;1087.0;-34.0;10.0;;0.0;0.0;2608.0;1097.0;16.0;0.0;2596.0;1097.0;200.0;71.0;2412.0;1026.0;-7.0;0.0;2619.0;1097.0;0.0;0.0;2608.0;1097.0;0.0;0.0;0.0;2608.0;1097.0;0.0;0.0;0.0;2608.0;1097.0;0.0;0.0;2608.0;1097.0;0.0;0.0;2608.0;1097.0;0.0;0.0;2608.0;1097.0;-2.0;0.0;2621.0;1097.0;0.0;0.0;2612.0;1097.0;0.0;0.0;2608.0;1097.0;0.0;0.0;2608.0;1097.0;0.0;0.0;0.0;0.0
441;Breda (GA);Ontwikkeling 2004 - 2005;2008;1485.0;1036.0;1239.0;973.0;296.0;482.0;13.0;290.0;480.0;5.0;3630.0;1789.0;45.0;17.0;;0.0;0.0;3674.0;1806.0;-23.0;1.0;3698.0;1805.0;-25.0;77.0;3700.0;1729.0;31.0;2.0;3644.0;1804.0;0.0;0.0;3674.0;1806.0;0.0;0.0;0.0;3674.0;1806.0;0.0;0.0;0.0;3674.0;1806.0;0.0;0.0;3674.0;1806.0;0.0;0.0;3674.0;1806.0;0.0;0.0;3674.0;1806.0;-11.0;2.0;3673.0;1804.0;0.0;0.0;3675.0;1806.0;0.0;0.0;3674.0;1806.0;0.0;0.0;3674.0;1806.0;0.0;0.0;0.0;0.0
442;Breda (GA);Ontwikkeling 2006 - 2007;2008;317.0;1042.0;1001.0;938.0;102.0;219.0;21.0;94.0;219.0;10.0;1286.0;1322.0;-39.0;42.0;;0.0;0.0;1251.0;1367.0;3.0;0.0;1164.0;1341.0;281.0;166.0;970.0;1201.0;6.0;-5.0;1245.0;1369.0;0.0;0.0;1251.0;1367.0;0.0;0.0;0.0;1251.0;1367.0;0.0;0.0;0.0;1251.0;1367.0;0.0;0.0;1251.0;1367.0;0.0;0.0;1251.0;1367.0;0.0;0.0;1251.0;1367.0;182.0;2.0;996.0;1338.0;0.0;0.0;1251.0;1367.0;0.0;0.0;1251.0;1367.0;0.0;0.0;1251.0;1367.0;0.0;0.0;0.0;2.0
443;Breda (GA);Stand 01-01-2008;2008;159322.0;71180.0;;;;;;;;;164300.0;72661.0;6656.0;2662.0;;0.0;0.0;170960.0;75323.0;239.0;84.0;170637.0;75213.0;2891.0;1623.0;168069.0;73700.0;559.0;276.0;170401.0;75047.0;0.0;0.0;170960.0;75323.0;0.0;0.0;0.0;170960.0;75323.0;0.0;0.0;0.0;170960.0;75323.0;0.0;0.0;170960.0;75323.0;0.0;0.0;170960.0;75323.0;0.0;0.0;170960.0;75323.0;398.0;95.0;170469.0;75207.0;2.0;1.0;170958.0;75322.0;0.0;0.0;170960.0;75323.0;0.0;0.0;170960.0;75323.0;;;;
444;Tilburg (GA);Stand 01-01-2000;2008;209500.0;87146.0;;;;;;;;;214514.0;88789.0;909.0;288.0;;0.0;0.0;215428.0;89076.0;1082.0;537.0;214340.0;88540.0;1813.0;986.0;213615.0;88090.0;1158.0;541.0;214270.0;88535.0;16.0;8.0;215412.0;89068.0;0.0;0.0;0.0;215428.0;89076.0;0.0;0.0;0.0;215428.0;89076.0;0.0;0.0;215428.0;89076.0;0.0;0.0;215428.0;89076.0;0.0;0.0;215428.0;89076.0;484.0;185.0;214932.0;88892.0;63.0;17.0;215364.0;89060.0;203.0;66.0;215225.0;89011.0;0.0;0.0;215428.0;89077.0;;;;
445;Tilburg (GA);Ontwikkeling 2000 - 2001;2008;3082.0;1518.0;1633.0;1615.0;375.0;171.0;5.0;373.0;171.0;3.0;4444.0;2052.0;6.0;2.0;-3.0;0.0;0.0;4475.0;2054.0;-46.0;0.0;4502.0;2054.0;-70.0;3.0;4520.0;2051.0;7.0;0.0;4442.0;2054.0;-3.0;0.0;4453.0;2054.0;0.0;0.0;0.0;4475.0;2054.0;0.0;0.0;0.0;4475.0;2054.0;0.0;0.0;4475.0;2054.0;0.0;0.0;4475.0;2054.0;0.0;0.0;4475.0;2054.0;163.0;55.0;4294.0;1999.0;-4.0;0.0;4454.0;2054.0;-2.0;0.0;4452.0;2054.0;0.0;0.0;4475.0;2054.0;0.0;0.0;0.0;0.0
446;Tilburg (GA);Ontwikkeling 2002 - 2003;2008;1172.0;315.0;567.0;246.0;65.0;13.0;8.0;64.0;13.0;2.0;1497.0;454.0;-4.0;2.0;-12.0;0.0;0.0;1470.0;457.0;69.0;-1.0;1425.0;456.0;9.0;-4.0;1485.0;461.0;11.0;-4.0;1484.0;460.0;4.0;0.0;1490.0;456.0;0.0;0.0;0.0;1470.0;457.0;0.0;0.0;0.0;1470.0;457.0;0.0;0.0;1470.0;457.0;0.0;0.0;1470.0;457.0;0.0;0.0;1470.0;457.0;0.0;-1.0;1492.0;456.0;2.0;1.0;1490.0;455.0;-15.0;-1.0;1509.0;457.0;0.0;0.0;1470.0;456.0;0.0;0.0;0.0;2.0
447;Tilburg (GA);Ontwikkeling 2004 - 2005;2008;-1180.0;1186.0;1465.0;975.0;130.0;914.0;11.0;126.0;914.0;-1.0;1157.0;2165.0;-2.0;8.0;17.0;0.0;0.0;1153.0;2172.0;-17.0;52.0;1170.0;2121.0;-22.0;8.0;1175.0;2164.0;15.0;19.0;1137.0;2154.0;-2.0;0.0;1154.0;2173.0;0.0;0.0;0.0;1153.0;2172.0;0.0;0.0;0.0;1153.0;2172.0;0.0;0.0;1153.0;2172.0;0.0;0.0;1153.0;2172.0;0.0;0.0;1153.0;2172.0;-14.0;2.0;1161.0;2171.0;11.0;5.0;1144.0;2168.0;22.0;6.0;1131.0;2167.0;0.0;0.0;1153.0;2172.0;0.0;0.0;0.0;0.0
448;Tilburg (GA);Ontwikkeling 2006 - 2007;2008;-359.0;1661.0;1618.0;1076.0;170.0;459.0;14.0;169.0;459.0;5.0;1848.0;2313.0;30.0;9.0;-10.0;0.0;0.0;1884.0;2323.0;109.0;26.0;1550.0;2293.0;49.0;28.0;1834.0;2295.0;84.0;28.0;1748.0;2264.0;-2.0;0.0;1887.0;2323.0;0.0;0.0;0.0;1884.0;2323.0;0.0;0.0;0.0;1884.0;2323.0;0.0;0.0;1884.0;2323.0;0.0;0.0;1884.0;2323.0;0.0;0.0;1884.0;2323.0;8.0;9.0;1819.0;2311.0;-7.0;2.0;1891.0;2320.0;-7.0;0.0;1890.0;2322.0;0.0;0.0;1884.0;2323.0;0.0;0.0;0.0;1.0
449;Tilburg (GA);Stand 01-01-2008;2008;212215.0;91826.0;;;;;;;;;223460.0;95773.0;939.0;309.0;;0.0;0.0;224410.0;96082.0;1197.0;614.0;222987.0;95464.0;1779.0;1021.0;222629.0;95061.0;1275.0;584.0;223081.0;95467.0;13.0;8.0;224396.0;96074.0;0.0;0.0;0.0;224410.0;96082.0;0.0;0.0;0.0;224410.0;96082.0;0.0;0.0;224410.0;96082.0;0.0;0.0;224410.0;96082.0;0.0;0.0;224410.0;96082.0;641.0;250.0;223698.0;95829.0;65.0;25.0;224343.0;96057.0;201.0;71.0;224207.0;96011.0;0.0;0.0;224410.0;96082.0;;;;
450;'s-Hertogenbosch (GA);Stand 01-01-2000;2008;149403.0;63201.0;;;;;;;;;151809.0;63709.0;2551.0;652.0;;0.0;0.0;154368.0;64355.0;568.0;259.0;153792.0;64096.0;3228.0;1958.0;151135.0;62397.0;452.0;237.0;153908.0;64124.0;105.0;48.0;154258.0;64307.0;0.0;0.0;0.0;154368.0;64355.0;0.0;0.0;0.0;154368.0;64355.0;0.0;0.0;154368.0;64355.0;51.0;16.0;154312.0;64339.0;0.0;0.0;154368.0;64355.0;198.0;82.0;154162.0;64279.0;49.0;13.0;154311.0;64342.0;776.0;271.0;153584.0;64090.0;5.0;5.0;154360.0;64356.0;;;;
451;'s-Hertogenbosch (GA);Ontwikkeling 2000 - 2001;2008;1326.0;913.0;949.0;845.0;285.0;490.0;12.0;285.0;490.0;9.0;2957.0;1667.0;-22.0;29.0;-5.0;0.0;0.0;2939.0;1696.0;-4.0;-4.0;2937.0;1700.0;-10.0;63.0;2942.0;1632.0;-7.0;0.0;2942.0;1695.0;8.0;0.0;2924.0;1696.0;0.0;0.0;0.0;2939.0;1696.0;0.0;0.0;0.0;2939.0;1696.0;0.0;0.0;2939.0;1696.0;0.0;0.0;2932.0;1696.0;0.0;0.0;2939.0;1696.0;19.0;0.0;2912.0;1695.0;-1.0;0.0;2936.0;1696.0;0.0;1.0;2935.0;1694.0;0.0;0.0;2942.0;1696.0;0.0;0.0;0.0;0.0
452;'s-Hertogenbosch (GA);Ontwikkeling 2002 - 2003;2008;73.0;1051.0;1125.0;1032.0;183.0;523.0;15.0;181.0;523.0;9.0;1727.0;1757.0;-356.0;5.0;-34.0;0.0;0.0;1361.0;1762.0;-3.0;0.0;1376.0;1762.0;83.0;15.0;1288.0;1748.0;2.0;-1.0;1367.0;1764.0;-3.0;-1.0;1374.0;1763.0;0.0;0.0;0.0;1361.0;1762.0;0.0;0.0;0.0;1361.0;1762.0;0.0;0.0;1361.0;1762.0;-2.0;0.0;1373.0;1762.0;0.0;0.0;1361.0;1762.0;-12.0;-1.0;1385.0;1764.0;3.0;0.0;1368.0;1762.0;-37.0;1.0;1408.0;1762.0;0.0;0.0;1361.0;1762.0;0.0;0.0;0.0;0.0
453;'s-Hertogenbosch (GA);Ontwikkeling 2004 - 2005;2008;-33.0;147.0;409.0;-33.0;21.0;541.0;6.0;21.0;540.0;-7.0;1184.0;689.0;36.0;10.0;8.0;0.0;0.0;1284.0;699.0;27.0;2.0;1257.0;697.0;57.0;80.0;1228.0;619.0;-6.0;5.0;1292.0;694.0;5.0;3.0;1280.0;696.0;0.0;0.0;0.0;1284.0;699.0;0.0;0.0;0.0;1284.0;699.0;0.0;0.0;1284.0;699.0;0.0;0.0;1229.0;699.0;0.0;0.0;1284.0;699.0;11.0;-1.0;1210.0;699.0;-1.0;0.0;1277.0;699.0;1.0;1.0;1283.0;698.0;0.0;0.0;1283.0;699.0;0.0;0.0;0.0;0.0
454;'s-Hertogenbosch (GA);Ontwikkeling 2006 - 2007;2008;-1122.0;890.0;755.0;488.0;9.0;1032.0;6.0;6.0;1031.0;-9.0;1730.0;2016.0;206.0;1.0;4.0;0.0;0.0;1876.0;2018.0;-28.0;2.0;1892.0;1908.0;90.0;151.0;1786.0;1867.0;29.0;5.0;1833.0;2012.0;3.0;5.0;1873.0;2013.0;0.0;0.0;0.0;1876.0;2018.0;0.0;0.0;0.0;1876.0;2018.0;0.0;0.0;1876.0;2018.0;-2.0;1.0;1930.0;2016.0;0.0;0.0;1876.0;2018.0;12.0;10.0;1924.0;2007.0;-1.0;0.0;1885.0;2018.0;0.0;-1.0;1877.0;2019.0;-1.0;0.0;1878.0;2018.0;0.0;0.0;0.0;0.0
455;'s-Hertogenbosch (GA);Stand 01-01-2008;2008;149647.0;66202.0;;;;;;;;;159407.0;69838.0;2415.0;697.0;;0.0;0.0;161828.0;70530.0;560.0;259.0;161254.0;70163.0;3448.0;2267.0;158379.0;68263.0;470.0;246.0;161342.0;70289.0;118.0;55.0;161709.0;70475.0;0.0;0.0;0.0;161828.0;70530.0;0.0;0.0;0.0;161828.0;70530.0;0.0;0.0;161828.0;70530.0;47.0;17.0;161776.0;70512.0;0.0;0.0;161828.0;70530.0;228.0;90.0;161593.0;70444.0;49.0;13.0;161777.0;70517.0;740.0;273.0;161087.0;70263.0;4.0;5.0;161824.0;70531.0;;;;
456;Eindhoven (GA);Stand 01-01-2000;2008;306271.0;132428.0;;;;;;;;;309028.0;133084.0;3425.0;1328.0;;0.0;0.0;312454.0;134412.0;768.0;306.0;311685.0;134105.0;1482.0;845.0;310971.0;133567.0;1677.0;855.0;310776.0;133555.0;678.0;354.0;311775.0;134056.0;0.0;0.0;0.0;312454.0;134412.0;0.0;0.0;0.0;312454.0;134412.0;0.0;0.0;312454.0;134412.0;0.0;0.0;312454.0;134412.0;0.0;0.0;312454.0;134412.0;1207.0;319.0;311242.0;134090.0;0.0;0.0;312453.0;134412.0;336.0;70.0;312117.0;134341.0;0.0;0.0;312454.0;134412.0;;;;
457;Eindhoven (GA);Ontwikkeling 2000 - 2001;2008;2134.0;1602.0;1775.0;1674.0;328.0;633.0;14.0;319.0;628.0;-2.0;4416.0;2520.0;24.0;15.0;-55.0;0.0;0.0;4482.0;2535.0;30.0;7.0;4449.0;2528.0;79.0;43.0;4403.0;2492.0;53.0;0.0;4429.0;2537.0;14.0;0.0;4468.0;2537.0;0.0;0.0;0.0;4482.0;2535.0;0.0;0.0;0.0;4482.0;2535.0;0.0;0.0;4482.0;2535.0;0.0;0.0;4482.0;2535.0;0.0;0.0;4482.0;2535.0;329.0;198.0;4097.0;2339.0;0.0;0.0;4479.0;2535.0;-53.0;-1.0;4535.0;2536.0;0.0;0.0;4482.0;2535.0;0.0;0.0;0.0;1.0
458;Eindhoven (GA);Ontwikkeling 2002 - 2003;2008;-1002.0;480.0;1180.0;636.0;290.0;1135.0;10.0;278.0;1129.0;-7.0;2724.0;1882.0;43.0;10.0;65.0;0.0;0.0;2728.0;1893.0;5.0;0.0;2724.0;1893.0;403.0;87.0;2326.0;1805.0;102.0;59.0;2626.0;1832.0;22.0;-1.0;2706.0;1892.0;0.0;0.0;0.0;2728.0;1893.0;0.0;0.0;0.0;2728.0;1893.0;0.0;0.0;2728.0;1893.0;0.0;0.0;2728.0;1893.0;0.0;0.0;2728.0;1893.0;14.0;10.0;2768.0;1882.0;6.0;1.0;2722.0;1891.0;80.0;1.0;2649.0;1892.0;0.0;0.0;2728.0;1893.0;0.0;0.0;0.0;0.0
