ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
4887;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2015;231.2;8.0;34.8;33.2
4888;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2016;206.4;8.1;39.2;37.8
4889;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2017;185.2;8.9;48.1;46.1
4890;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2018;162.9;10.0;61.2;59.7
4891;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2019;147.6;11.6;78.3;77.6
4892;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2020;143.2;13.6;94.7;94.5
4893;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2021;142.4;17.5;122.7;123.0
4894;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2022;144.4;25.9;179.6;181.1
4895;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 6e 10%-groep;2023;153.6;27.6;179.7;181.3
4896;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2006;105.9;12.8;121.3;121.7
4897;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2007;109.4;14.4;131.9;132.4
4898;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2008;115.3;16.6;143.6;144.6
4899;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2009;123.2;16.7;135.7;136.4
4900;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2010;137.2;16.6;120.8;121.2
4901;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2011;139.4;16.3;116.6;117.0
4902;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2012;157.7;15.9;101.0;100.5
4903;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2013;183.2;14.9;81.3;80.6
4904;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2014;190.6;15.6;81.9;81.4
4905;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2015;194.5;17.2;88.4;88.1
4906;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2016;195.8;18.7;95.4;95.4
4907;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2017;197.9;21.4;108.3;108.4
4908;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2018;199.9;25.0;125.1;125.5
4909;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2019;202.6;29.5;145.8;146.5
4910;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2020;210.9;35.0;166.0;166.8
4911;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2021;219.3;43.7;199.5;200.4
4912;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2022;228.5;60.9;266.7;267.6
4913;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 7e 10%-groep;2023;239.7;64.5;269.2;270.2
4914;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2006;152.7;29.9;195.7;195.9
4915;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2007;160.6;33.7;210.1;210.3
4916;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2008;176.7;39.6;224.0;223.9
4917;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2009;186.3;40.5;217.1;217.2
4918;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2010;201.7;40.6;201.5;201.5
4919;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2011;205.5;40.4;196.7;196.9
4920;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2012;223.5;40.3;180.2;180.5
4921;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2013;243.9;38.2;156.5;156.6
4922;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2014;255.6;40.1;156.9;156.9
4923;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2015;265.9;43.9;165.0;165.1
4924;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2016;274.4;47.5;173.0;173.1
4925;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2017;282.1;53.0;188.0;187.9
4926;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2018;289.0;60.1;207.8;207.5
4927;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2019;295.4;68.3;231.2;230.9
4928;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2020;302.5;77.0;254.5;254.0
4929;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2021;307.5;90.1;293.0;292.3
4930;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2022;307.1;113.9;370.9;369.8
4931;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 8e 10%-groep;2023;319.2;119.7;374.9;373.8
4932;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2006;203.6;62.1;304.9;300.7
4933;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2007;211.7;68.8;325.1;320.6
4934;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2008;226.7;78.1;344.3;339.3
4935;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2009;240.0;80.6;336.0;331.1
4936;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2010;256.5;82.0;319.9;314.8
4937;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2011;263.1;81.8;310.9;306.0
4938;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2012;285.2;83.4;292.3;287.3
4939;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2013;308.2;82.0;265.9;260.9
4940;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2014;317.3;84.5;266.3;261.0
4941;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2015;326.7;90.2;276.0;270.5
4942;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2016;333.1;95.6;286.9;281.3
4943;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2017;337.0;103.6;307.3;301.2
4944;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2018;340.1;113.4;333.6;327.1
4945;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2019;343.9;124.8;363.0;356.1
4946;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2020;346.7;136.2;392.8;385.4
4947;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2021;346.3;152.1;439.2;431.4
4948;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2022;341.2;182.7;535.6;526.9
4949;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 9e 10%-groep;2023;351.8;190.6;542.0;533.0
4950;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2006;237.1;218.8;922.9;596.7
4951;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2007;243.5;234.2;962.1;629.9
4952;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2008;252.5;253.9;1005.6;663.6
4953;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2009;261.2;251.2;961.9;643.1
4954;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2010;273.7;271.2;990.7;631.3
4955;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2011;278.7;276.8;993.3;617.3
4956;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2012;297.0;287.7;968.4;593.2
4957;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2013;315.1;309.1;980.9;562.4
4958;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2014;321.5;316.6;984.7;564.8
4959;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2015;324.6;336.2;1035.5;580.6
4960;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2016;328.0;348.2;1061.5;600.7
4961;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2017;329.3;370.5;1125.2;637.5
4962;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2018;329.3;395.9;1202.0;684.4
4963;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2019;330.1;413.2;1251.6;726.1
4964;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2020;330.8;449.8;1359.6;779.3
4965;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2021;329.9;456.1;1382.3;842.2
4966;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2022;326.5;526.1;1611.5;985.5
4967;Hoofdkostwinner: 65 jaar of ouder;Vermogen: 10e 10%-groep;2023;329.5;531.6;1613.5;997.7
4968;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2006;1107.1;45.3;41.0;5.2
4969;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2007;1082.9;43.5;40.2;6.0
4970;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2008;1067.0;42.4;39.8;6.4
4971;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2009;1065.4;35.9;33.7;4.1
4972;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2010;1068.0;26.8;25.1;2.1
4973;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2011;1075.9;22.8;21.2;0.2
4974;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2012;1085.1;13.6;12.5;-0.4
4975;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2013;1092.7;4.7;4.3;-2.6
4976;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2014;1094.7;7.9;7.2;-2.1
4977;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2015;1103.0;16.4;14.8;-0.2
4978;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2016;1111.4;22.7;20.4;0.4
4979;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2017;1129.1;32.9;29.2;2.2
4980;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2018;1152.6;46.2;40.1;4.7
4981;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2019;1175.4;57.6;49.0;7.2
4982;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2020;1198.0;69.4;57.9;8.9
4983;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2021;1204.4;85.3;70.8;13.4
4984;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2022;1225.0;121.8;99.4;18.1
4985;Hoofdkostwinner: 25 tot 35 jaar;Totaal;2023;1251.7;119.6;95.5;14.1
4986;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2006;136.3;-6.7;-49.4;-25.3
4987;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2007;121.4;-6.3;-52.2;-25.2
4988;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2008;117.5;-6.5;-55.0;-24.0
4989;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2009;159.1;-8.0;-50.1;-22.5
4990;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2010;241.2;-10.4;-43.2;-25.0
4991;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2011;382.2;-14.4;-37.6;-23.8
4992;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2012;443.3;-17.5;-39.5;-26.5
4993;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2013;510.3;-22.5;-44.2;-33.2
4994;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2014;496.0;-20.6;-41.5;-30.4
4995;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2015;442.6;-17.1;-38.7;-27.0
4996;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2016;387.4;-14.8;-38.1;-24.5
4997;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2017;319.5;-12.2;-38.3;-22.6
4998;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2018;278.7;-11.4;-41.0;-22.4
4999;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2019;266.3;-11.5;-43.1;-23.8
5000;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2020;262.7;-11.3;-42.8;-24.6
5001;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2021;248.6;-11.2;-44.9;-25.6
5002;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2022;242.3;-11.5;-47.6;-26.7
5003;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: tot -5 000 euro;2023;255.7;-13.0;-50.9;-28.3
5004;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2006;26.3;-0.1;-2.4;-2.3
5005;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2007;25.0;-0.1;-2.4;-2.3
5006;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2008;26.3;-0.1;-2.4;-2.3
5007;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2009;32.0;-0.1;-2.4;-2.4
5008;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2010;29.3;-0.1;-2.5;-2.5
5009;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2011;115.0;-0.2;-1.9;-1.6
5010;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2012;123.5;-0.2;-1.9;-1.5
5011;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2013;121.5;-0.2;-1.8;-1.5
5012;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2014;120.4;-0.2;-2.0;-1.7
5013;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2015;121.5;-0.2;-2.0;-1.7
5014;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2016;124.2;-0.2;-2.0;-1.7
5015;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2017;117.0;-0.2;-2.0;-1.7
5016;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2018;110.3;-0.2;-2.0;-1.7
5017;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2019;102.4;-0.2;-1.9;-1.6
5018;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2020;98.4;-0.2;-1.9;-1.6
5019;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2021;87.9;-0.2;-2.0;-1.7
5020;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2022;87.9;-0.2;-1.9;-1.7
5021;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: -5 000 tot 0 euro;2023;87.2;-0.2;-2.0;-1.7
5022;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2006;229.1;0.0;0.2;0.0
5023;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2007;219.1;0.0;0.2;0.0
5024;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2008;206.7;0.0;0.2;0.0
5025;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2009;203.2;0.0;0.2;0.0
5026;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2010;198.9;0.0;0.2;0.0
5027;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2011;84.6;0.0;0.3;0.3
5028;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2012;74.9;0.0;0.4;0.3
5029;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2013;80.3;0.0;0.4;0.3
5030;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2014;76.9;0.0;0.4;0.3
5031;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2015;73.0;0.0;0.4;0.4
5032;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2016;76.9;0.0;0.4;0.4
5033;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2017;80.6;0.0;0.4;0.4
5034;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2018;83.4;0.0;0.4;0.3
5035;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2019;81.6;0.0;0.4;0.3
5036;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2020;81.2;0.0;0.4;0.3
5037;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2021;71.7;0.0;0.4;0.3
5038;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2022;72.4;0.0;0.4;0.3
5039;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 0 tot 1 000 euro;2023;80.5;0.0;0.3;0.2
5040;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2006;156.6;0.4;2.6;2.4
5041;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2007;154.8;0.4;2.6;2.3
5042;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2008;154.7;0.4;2.6;2.4
5043;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2009;159.3;0.4;2.6;2.4
5044;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2010;159.1;0.4;2.6;2.4
5045;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2011;98.6;0.3;2.6;2.5
5046;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2012;98.3;0.3;2.6;2.4
5047;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2013;94.7;0.2;2.6;2.3
5048;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2014;95.7;0.2;2.6;2.4
5049;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2015;104.5;0.3;2.6;2.4
5050;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2016;109.5;0.3;2.6;2.4
5051;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2017;112.0;0.3;2.6;2.4
5052;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2018;109.4;0.3;2.6;2.4
5053;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2019;107.3;0.3;2.6;2.4
5054;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2020;108.0;0.3;2.6;2.4
5055;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2021;105.2;0.3;2.6;2.4
5056;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2022;100.7;0.3;2.6;2.4
5057;Hoofdkostwinner: 25 tot 35 jaar;Vermogen 1 000 tot 5 000 euro;2023;109.5;0.3;2.6;2.5
5058;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2006;82.4;0.6;7.3;7.1
5059;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2007;81.0;0.6;7.3;7.2
5060;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2008;82.6;0.6;7.3;7.1
5061;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2009;83.5;0.6;7.3;7.1
5062;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2010;80.3;0.6;7.2;7.1
5063;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2011;59.3;0.4;7.3;7.2
5064;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2012;56.5;0.4;7.3;7.2
5065;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2013;49.6;0.4;7.3;7.2
5066;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2014;52.0;0.4;7.3;7.2
5067;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2015;60.0;0.4;7.3;7.2
5068;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2016;65.5;0.5;7.3;7.2
5069;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2017;70.7;0.5;7.3;7.2
5070;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2018;65.3;0.5;7.3;7.2
5071;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2019;60.2;0.4;7.3;7.2
5072;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2020;59.3;0.4;7.3;7.2
5073;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2021;60.2;0.4;7.3;7.2
5074;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2022;55.5;0.4;7.3;7.1
5075;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5 000 tot 10 000 euro;2023;60.2;0.4;7.2;7.1
5076;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2006;93.4;1.4;14.6;14.3
5077;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2007;96.1;1.4;14.6;14.4
5078;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2008;98.8;1.4;14.6;14.4
5079;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2009;94.8;1.4;14.5;14.3
5080;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2010;86.3;1.3;14.5;14.3
5081;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2011;71.7;1.0;14.6;14.4
5082;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2012;66.2;1.0;14.5;14.3
5083;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2013;56.1;0.8;14.5;14.3
5084;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2014;60.4;0.9;14.6;14.4
5085;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2015;71.9;1.1;14.6;14.4
5086;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2016;80.4;1.2;14.6;14.4
5087;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2017;93.5;1.4;14.6;14.5
5088;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2018;90.3;1.3;14.7;14.6
5089;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2019;79.8;1.2;14.7;14.5
5090;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2020;74.7;1.1;14.6;14.4
5091;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2021;72.7;1.1;14.6;14.4
5092;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2022;63.8;0.9;14.5;14.3
5093;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 10 000 tot 20 000 euro;2023;67.3;1.0;14.5;14.3
5094;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2006;143.8;4.6;32.2;30.8
5095;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2007;149.7;4.9;32.6;31.4
5096;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2008;150.6;4.9;32.5;31.3
5097;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2009;135.5;4.4;32.3;30.9
5098;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2010;113.8;3.6;32.1;30.4
5099;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2011;105.3;3.4;32.4;31.0
5100;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2012;93.6;3.0;32.3;30.8
5101;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2013;76.4;2.5;32.2;30.6
5102;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2014;81.3;2.6;32.2;30.7
5103;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2015;95.7;3.1;32.1;30.6
5104;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2016;113.1;3.7;32.4;30.9
5105;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2017;140.2;4.6;32.5;31.1
5106;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2018;160.9;5.3;33.1;32.2
5107;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2019;157.7;5.3;33.7;33.1
5108;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2020;144.9;4.9;33.8;33.2
5109;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2021;130.5;4.4;33.6;32.8
