ID;RegioS;Perioden;TotaalWegvoertuigen_1;TotaalMotorvoertuigen_2;TotaalPersonenautoS_3;PersonenautoSRelatief_4;InBezitNatuurlijkePersonen_5;InBezitNatuurlijkePersonenRelatief_6;TotaalBedrijfsvoertuigen_7;TotaalBedrijfsmotorvoertuigen_8;TotaalAanhangwagensEnOpleggers_9;TotaalBedrijfsmotorvoertuigen_10;Bestelauto_11;VrachtautoExclTrekkerVoorOplegger_12;TrekkerVoorOplegger_13;SpeciaalVoertuig_14;Bus_15;TotaalAanhangwagensEnOpleggers_16;Aanhangwagen_17;Oplegger_18;TotaalMotorfietsen_19;MotorfietsenRelatief_20
163;Zuid-Nederland (LD);2021;2753377.0;2456139;2031989;551.0;1840418.0;499.0;564892.0;267654;297238.0;267654;214498;16394;21369;14475;918;297238.0;245869.0;51369.0;156496;42.0
164;Zuid-Nederland (LD);2022;2802109.0;2497146;2060933;555.0;1866714.0;503.0;580358.0;275395;304963.0;275395;221599;16530;21958;14388;920;304963.0;251943.0;53020.0;160818;43.0
165;Groningen (PV);1990;;200756;179257;324.0;;;;16375;;16375;11227;2391;1169;1127;461;;;;5124;9.0
166;Groningen (PV);1991;;202930;180375;325.0;;;;16945;;16945;11660;2361;1298;1140;486;;;;5610;10.0
167;Groningen (PV);1992;;205185;180764;326.0;;;;17870;;17870;12477;2378;1412;1120;483;;;;6551;12.0
168;Groningen (PV);1993;;210624;183243;330.0;;;;19285;;19285;13793;2406;1483;1105;498;;;;8096;15.0
169;Groningen (PV);1994;;215495;186290;335.0;;;;19780;;19780;14412;2368;1447;1057;496;;;;9425;17.0
170;Groningen (PV);1995;;219642;189146;339.0;;;;20006;;20006;14769;2317;1494;977;449;;;;10490;19.0
171;Groningen (PV);1996;;222044;190474;341.0;;;;20361;;20361;15153;2218;1463;1065;462;;;;11209;20.0
172;Groningen (PV);1997;;228569;194681;349.0;;;;21409;;21409;16083;2199;1496;1201;430;;;;12479;22.0
173;Groningen (PV);1998;;234356;197905;355.0;;;;23081;;23081;17581;2213;1554;1337;396;;;;13370;24.0
174;Groningen (PV);1999;;243164;203232;363.0;;;;25794;;25794;20001;2287;1635;1485;386;;;;14138;25.0
175;Groningen (PV);2000;;254837;210892;375.0;197469.0;351.0;;28962;;28962;22916;2253;1750;1663;380;;;;14983;27.0
176;Groningen (PV);2001;;265305;217493;384.0;202507.0;357.0;;31889;;31889;25696;2230;1865;1784;314;;;;15923;28.0
177;Groningen (PV);2002;;275171;223576;392.0;207380.0;364.0;;34581;;34581;28342;2212;1913;1966;148;;;;17014;30.0
178;Groningen (PV);2003;;284684;229012;400.0;212428.0;371.0;;37278;;37278;30836;2224;1871;2207;140;;;;18394;32.0
179;Groningen (PV);2004;324199.0;289721;230978;403.0;214494.0;374.0;73793.0;39315;34478.0;39315;32762;2137;1929;2342;145;34478.0;31662.0;2816.0;19428;34.0
180;Groningen (PV);2005;328318.0;291030;231398;402.0;216373.0;376.0;76531.0;39243;37288.0;39243;32621;2060;1921;2476;165;37288.0;34347.0;2941.0;20389;35.0
181;Groningen (PV);2006;331963.0;292741;234543;409.0;219442.0;382.0;76292.0;37070;39222.0;37070;30322;1993;1943;2657;155;39222.0;36210.0;3012.0;21128;37.0
182;Groningen (PV);2007;337171.0;296487;238638;416.0;223262.0;389.0;76843.0;36159;40684.0;36159;29157;1982;2061;2823;136;40684.0;37784.0;2900.0;21690;38.0
183;Groningen (PV);2008;344074.0;302012;243343;424.0;227491.0;397.0;78424.0;36362;42062.0;36362;29102;1946;2191;2996;127;42062.0;39034.0;3028.0;22307;39.0
184;Groningen (PV);2009;350643.0;307347;247565;431.0;231489.0;403.0;79894.0;36598;43296.0;36598;29231;1935;2171;3124;137;43296.0;40092.0;3204.0;23184;40.0
185;Groningen (PV);2010;355711.0;311753;251368;436.0;235474.0;408.0;80448.0;36490;43958.0;36490;29292;1906;1997;3141;154;43958.0;40917.0;3041.0;23895;41.0
186;Groningen (PV);2011;359850.0;315273;254975;440.0;239339.0;413.0;80620.0;36043;44577.0;36043;28935;1856;1973;3118;161;44577.0;41545.0;3032.0;24255;42.0
187;Groningen (PV);2012;364045.0;318753;258414;445.0;242080.0;417.0;80816.0;35524;45292.0;35524;28562;1794;1939;3082;147;45292.0;42247.0;3045.0;24815;43.0
188;Groningen (PV);2013;364765.0;319192;259161;446.0;242790.0;417.0;80437.0;34864;45573.0;34864;28048;1724;1923;3028;141;45573.0;42541.0;3032.0;25167;43.0
189;Groningen (PV);2014;364141.0;318429;258751;444.0;242405.0;416.0;80150.0;34438;45712.0;34438;27755;1689;1925;2946;123;45712.0;42627.0;3085.0;25240;43.0
190;Groningen (PV);2015;365263.0;319593;259921;445.0;243258.0;417.0;80081.0;34411;45670.0;34411;27977;1640;1826;2838;130;45670.0;42768.0;2902.0;25261;43.0
191;Groningen (PV);2016;368571.0;322407;262291;449.0;245369.0;420.0;80950.0;34786;46164.0;34786;28512;1613;1793;2749;119;46164.0;43266.0;2898.0;25330;43.0
192;Groningen (PV);2017;373359.0;326953;265895;456.0;248616.0;426.0;81914.0;35508;46406.0;35508;29264;1578;1819;2734;113;46406.0;43531.0;2875.0;25550;44.0
193;Groningen (PV);2018;379210.0;332126;270118;463.0;252547.0;433.0;83475.0;36391;47084.0;36391;30057;1594;1897;2730;113;47084.0;44193.0;2891.0;25617;44.0
194;Groningen (PV);2019;391140.0;343747;279580;479.0;255841.0;438.0;85861.0;38468;47393.0;38468;31987;1647;2002;2715;117;47393.0;44410.0;2983.0;25699;44.0
195;Groningen (PV);2020;397268.0;349156;283649;484.0;259623.0;443.0;87578.0;39466;48112.0;39466;32759;1644;2046;2721;296;48112.0;45024.0;3088.0;26041;44.0
196;Groningen (PV);2021;405594.0;356803;289065;492.0;265665.0;453.0;89489.0;40698;48791.0;40698;33889;1658;2056;2744;351;48791.0;45677.0;3114.0;27040;46.0
197;Groningen (PV);2022;414723.0;364843;295117;500.0;271066.0;459.0;91624.0;41744;49880.0;41744;34842;1703;2096;2739;364;49880.0;46662.0;3218.0;27982;47.0
198;Fryslân (PV);1990;;220113;194598;325.0;;;;19482;;19482;13120;3349;1229;1301;483;;;;6033;10.0
199;Fryslân (PV);1991;;224099;196850;328.0;;;;20355;;20355;13927;3279;1349;1280;520;;;;6894;11.0
200;Fryslân (PV);1992;;227230;197374;328.0;;;;21638;;21638;15175;3239;1433;1260;531;;;;8218;14.0
201;Fryslân (PV);1993;;234880;200907;333.0;;;;23958;;23958;17335;3294;1513;1301;515;;;;10015;17.0
202;Fryslân (PV);1994;;241517;205164;338.0;;;;24851;;24851;18303;3269;1514;1267;498;;;;11502;19.0
203;Fryslân (PV);1995;;246777;208432;342.0;;;;25593;;25593;19011;3218;1559;1301;504;;;;12752;21.0
204;Fryslân (PV);1996;;252135;211313;345.0;;;;27091;;27091;19988;3270;1769;1339;725;;;;13731;22.0
205;Fryslân (PV);1997;;261259;217224;353.0;;;;28532;;28532;21314;3250;1830;1411;727;;;;15503;25.0
206;Fryslân (PV);1998;;267921;220482;357.0;;;;31076;;31076;23585;3277;1936;1549;729;;;;16363;26.0
207;Fryslân (PV);1999;;278788;226656;365.0;;;;34808;;34808;27052;3245;2033;1763;715;;;;17324;28.0
208;Fryslân (PV);2000;;292208;234695;376.0;224353.0;359.0;;39150;;39150;31009;3254;2169;2004;714;;;;18363;29.0
209;Fryslân (PV);2001;;304614;241735;383.0;230524.0;366.0;;43498;;43498;34933;3273;2358;2174;760;;;;19381;31.0
210;Fryslân (PV);2002;;316234;248869;391.0;237150.0;373.0;;46941;;46941;37921;3259;2488;2354;919;;;;20424;32.0
211;Fryslân (PV);2003;;327698;255493;399.0;243364.0;380.0;;50439;;50439;41045;3250;2497;2580;1067;;;;21766;34.0
212;Fryslân (PV);2004;374922.0;332843;257804;403.0;246352.0;385.0;94377.0;52298;42079.0;52298;42951;3109;2410;2685;1143;42079.0;38860.0;3219.0;22741;36.0
213;Fryslân (PV);2005;385284.0;339648;261643;407.0;249492.0;388.0;99841.0;54205;45636.0;54205;44920;2928;2471;2806;1080;45636.0;42231.0;3405.0;23800;37.0
214;Fryslân (PV);2006;391931.0;343887;268039;417.0;255391.0;398.0;99262.0;51218;48044.0;51218;41791;2878;2503;3027;1019;48044.0;44657.0;3387.0;24630;38.0
215;Fryslân (PV);2007;400800.0;350532;274837;428.0;261629.0;407.0;100566.0;50298;50268.0;50298;40425;2917;2674;3231;1051;50268.0;46856.0;3412.0;25397;40.0
216;Fryslân (PV);2008;412091.0;359389;281912;438.0;267912.0;417.0;103995.0;51293;52702.0;51293;41002;2912;2768;3398;1213;52702.0;49065.0;3637.0;26184;41.0
217;Fryslân (PV);2009;422204.0;367690;288360;447.0;273880.0;425.0;106637.0;52123;54514.0;52123;41478;2935;2908;3640;1162;54514.0;50668.0;3846.0;27207;42.0
218;Fryslân (PV);2010;429494.0;373520;293345;454.0;279179.0;432.0;108105.0;52131;55974.0;52131;41537;2928;2849;3697;1120;55974.0;51937.0;4037.0;28044;43.0
219;Fryslân (PV);2011;436011.0;378992;298819;462.0;284745.0;440.0;108373.0;51354;57019.0;51354;41054;2893;2891;3683;833;57019.0;52942.0;4077.0;28819;45.0
220;Fryslân (PV);2012;441931.0;383886;303868;470.0;289591.0;447.0;108553.0;50508;58045.0;50508;40290;2860;2879;3631;848;58045.0;53923.0;4122.0;29510;46.0
221;Fryslân (PV);2013;444861.0;386127;305956;473.0;291098.0;450.0;108878.0;50144;58734.0;50144;39874;2783;2883;3571;1033;58734.0;54640.0;4094.0;30027;46.0
222;Fryslân (PV);2014;445589.0;386316;306475;474.0;291284.0;451.0;108824.0;49551;59273.0;49551;39300;2767;2917;3525;1042;59273.0;55183.0;4090.0;30290;47.0
223;Fryslân (PV);2015;448283.0;388316;308085;477.0;292814.0;453.0;109831.0;49864;59967.0;49864;39444;2709;2908;3505;1298;59967.0;55837.0;4130.0;30367;47.0
224;Fryslân (PV);2016;454000.0;393176;312132;483.0;296006.0;458.0;111424.0;50600;60824.0;50600;40298;2732;2867;3474;1229;60824.0;56693.0;4131.0;30444;47.0
225;Fryslân (PV);2017;461927.0;400073;317330;491.0;300617.0;465.0;114105.0;52251;61854.0;52251;41679;2763;2902;3448;1459;61854.0;57643.0;4211.0;30492;47.0
226;Fryslân (PV);2018;471583.0;408485;323628;500.0;306290.0;473.0;117189.0;54091;63098.0;54091;43310;2809;3051;3441;1480;63098.0;58742.0;4356.0;30766;48.0
227;Fryslân (PV);2019;480978.0;416830;330195;510.0;312002.0;482.0;119932.0;55784;64148.0;55784;44683;2878;3268;3475;1480;64148.0;59584.0;4564.0;30851;48.0
228;Fryslân (PV);2020;490749.0;425316;336672;518.0;317097.0;488.0;122631.0;57198;65433.0;57198;46077;2933;3344;3443;1401;65433.0;60694.0;4739.0;31446;48.0
229;Fryslân (PV);2021;500088.0;433732;342948;526.0;323297.0;496.0;124774.0;58418;66356.0;58418;47429;2884;3313;3428;1364;66356.0;61454.0;4902.0;32366;50.0
230;Fryslân (PV);2022;511813.0;443482;349810;535.0;329116.0;503.0;128655.0;60324;68331.0;60324;49198;2925;3469;3391;1341;68331.0;63167.0;5164.0;33348;51.0
231;Drenthe (PV);1990;;178199;159631;362.0;;;;13283;;13283;8916;2094;1072;836;365;;;;5285;12.0
232;Drenthe (PV);1991;;182630;162390;366.0;;;;14018;;14018;9471;2116;1225;834;372;;;;6222;14.0
233;Drenthe (PV);1992;;186704;164125;368.0;;;;14794;;14794;10206;2092;1272;850;374;;;;7785;17.0
234;Drenthe (PV);1993;;193768;168046;375.0;;;;16222;;16222;11557;2106;1353;850;356;;;;9500;21.0
235;Drenthe (PV);1994;;200873;172719;383.0;;;;17325;;17325;12558;2137;1393;893;344;;;;10829;24.0
236;Drenthe (PV);1995;;203810;174498;384.0;;;;17809;;17809;12965;2161;1422;911;350;;;;11503;25.0
237;Drenthe (PV);1996;;207893;177218;388.0;;;;18553;;18553;13645;2159;1594;960;195;;;;12122;27.0
238;Drenthe (PV);1997;;216149;182887;397.0;;;;19613;;19613;14476;2213;1703;1037;184;;;;13649;30.0
239;Drenthe (PV);1998;;220732;185059;398.0;;;;21429;;21429;16120;2104;1796;1230;179;;;;14244;31.0
240;Drenthe (PV);1999;;228751;189887;407.0;;;;24026;;24026;18562;2077;1853;1354;180;;;;14838;32.0
241;Drenthe (PV);2000;;238693;195337;416.0;187570.0;399.0;;27576;;27576;21527;2310;2018;1552;169;;;;15780;34.0
242;Drenthe (PV);2001;;247812;201018;424.0;192642.0;406.0;;30089;;30089;23786;2338;2079;1729;157;;;;16705;35.0
243;Drenthe (PV);2002;;255989;206094;430.0;197491.0;412.0;;32243;;32243;25803;2289;2109;1881;161;;;;17652;37.0
244;Drenthe (PV);2003;;264424;210891;438.0;202100.0;420.0;;34597;;34597;28001;2241;2152;2076;127;;;;18936;39.0
245;Drenthe (PV);2004;307363.0;269087;212660;442.0;203794.0;423.0;74786.0;36510;38276.0;36510;29883;2134;2188;2173;132;38276.0;35605.0;2671.0;19917;41.0
246;Drenthe (PV);2005;318169.0;276782;216746;448.0;206239.0;427.0;80406.0;39019;41387.0;39019;32290;2067;2197;2333;132;41387.0;38665.0;2722.0;21017;43.0
247;Drenthe (PV);2006;323309.0;279972;220869;456.0;210184.0;434.0;80654.0;37317;43337.0;37317;30576;1992;2128;2477;144;43337.0;40656.0;2681.0;21786;45.0
248;Drenthe (PV);2007;329584.0;284600;225771;464.0;214797.0;442.0;81320.0;36336;44984.0;36336;29431;1929;2208;2608;160;44984.0;42374.0;2610.0;22493;46.0
249;Drenthe (PV);2008;337784.0;291324;231334;474.0;219419.0;450.0;83229.0;36769;46460.0;36769;29652;1969;2240;2741;167;46460.0;43757.0;2703.0;23221;48.0
250;Drenthe (PV);2009;346197.0;298462;237086;484.0;224231.0;458.0;85031.0;37296;47735.0;37296;29916;1949;2343;2914;174;47735.0;44916.0;2819.0;24080;49.0
251;Drenthe (PV);2010;350904.0;302138;240173;489.0;227811.0;464.0;85861.0;37095;48766.0;37095;29918;1922;2271;2822;162;48766.0;45838.0;2928.0;24870;51.0
252;Drenthe (PV);2011;356980.0;307262;245281;499.0;232392.0;473.0;86323.0;36605;49718.0;36605;29571;1852;2214;2807;161;49718.0;46729.0;2989.0;25376;52.0
253;Drenthe (PV);2012;361564.0;311206;249186;508.0;235362.0;480.0;86539.0;36181;50358.0;36181;29308;1861;2250;2609;153;50358.0;47269.0;3089.0;25839;53.0
254;Drenthe (PV);2013;360437.0;309777;249494;509.0;236925.0;484.0;84852.0;34192;50660.0;34192;27643;1761;2107;2534;147;50660.0;47662.0;2998.0;26091;53.0
255;Drenthe (PV);2014;360796.0;309930;250093;511.0;237770.0;486.0;84610.0;33744;50866.0;33744;27337;1750;2038;2491;128;50866.0;47934.0;2932.0;26093;53.0
256;Drenthe (PV);2015;361465.0;310274;250614;513.0;239003.0;489.0;84843.0;33652;51191.0;33652;27333;1707;2081;2396;135;51191.0;48161.0;3030.0;26008;53.0
257;Drenthe (PV);2016;364641.0;313065;253051;518.0;240755.0;493.0;85609.0;34033;51576.0;34033;27867;1671;2004;2342;149;51576.0;48540.0;3036.0;25981;53.0
258;Drenthe (PV);2017;369931.0;317905;256962;523.0;243972.0;496.0;86847.0;34821;52026.0;34821;28534;1659;2152;2329;147;52026.0;48821.0;3205.0;26122;53.0
259;Drenthe (PV);2018;374906.0;322307;260367;529.0;247882.0;504.0;88209.0;35610;52599.0;35610;29209;1661;2255;2335;150;52599.0;49318.0;3281.0;26330;54.0
260;Drenthe (PV);2019;381857.0;328942;265587;540.0;252214.0;512.0;89678.0;36763;52915.0;36763;30254;1667;2399;2291;152;52915.0;49480.0;3435.0;26592;54.0
261;Drenthe (PV);2020;389115.0;335377;270747;548.0;256349.0;519.0;91282.0;37544;53738.0;37544;30999;1683;2430;2286;146;53738.0;50239.0;3499.0;27086;55.0
262;Drenthe (PV);2021;397078.0;342881;276258;558.0;260979.0;527.0;92664.0;38467;54197.0;38467;31901;1677;2474;2316;99;54197.0;50604.0;3593.0;28156;57.0
263;Drenthe (PV);2022;405083.0;349658;281155;565.0;265478.0;533.0;94884.0;39459;55425.0;39459;32834;1718;2508;2288;111;55425.0;51631.0;3794.0;29044;58.0
264;Overijssel (PV);1990;;386965;344613;338.0;;;;31676;;31676;22455;5036;2164;1327;694;;;;10676;10.0
265;Overijssel (PV);1991;;393926;348612;340.0;;;;33333;;33333;23779;5110;2428;1346;670;;;;11981;12.0
266;Overijssel (PV);1992;;403282;353090;342.0;;;;35432;;35432;25544;5212;2627;1391;658;;;;14760;14.0
267;Overijssel (PV);1993;;418558;361429;348.0;;;;38486;;38486;28365;5248;2789;1428;656;;;;18643;18.0
268;Overijssel (PV);1994;;432912;371518;356.0;;;;40081;;40081;29879;5267;2849;1459;627;;;;21313;20.0
269;Overijssel (PV);1995;;440971;376906;359.0;;;;41193;;41193;30761;5306;3020;1470;636;;;;22872;22.0
270;Overijssel (PV);1996;;448569;381641;362.0;;;;42180;;42180;31494;5309;3163;1621;593;;;;24748;23.0
271;Overijssel (PV);1997;;463819;392110;371.0;;;;44021;;44021;32961;5354;3308;1821;577;;;;27688;26.0
272;Overijssel (PV);1998;;475937;399361;376.0;;;;47315;;47315;36096;5194;3419;2040;566;;;;29261;28.0
273;Overijssel (PV);1999;;493818;410781;384.0;;;;52283;;52283;40540;5125;3710;2301;607;;;;30754;29.0
274;Overijssel (PV);2000;;514163;423751;393.0;397335.0;369.0;;58001;;58001;45589;5155;3996;2658;603;;;;32411;30.0
275;Overijssel (PV);2001;;533145;435596;401.0;407679.0;375.0;;63194;;63194;50229;5107;4330;2933;595;;;;34355;32.0
276;Overijssel (PV);2002;;550219;446940;409.0;418303.0;382.0;;66898;;66898;53387;5123;4593;3215;580;;;;36381;33.0
277;Overijssel (PV);2003;;567472;457684;416.0;428477.0;389.0;;70550;;70550;56713;5129;4652;3454;602;;;;39238;36.0
278;Overijssel (PV);2004;650132.0;578038;462573;420.0;432620.0;393.0;146522.0;74428;72094.0;74428;60494;4985;4755;3609;585;72094.0;65950.0;6144.0;41037;37.0
279;Overijssel (PV);2005;667152.0;589035;469135;423.0;437509.0;394.0;155215.0;77098;78117.0;77098;62812;4912;5066;3753;555;78117.0;71607.0;6510.0;42802;39.0
280;Overijssel (PV);2006;678404.0;596309;477145;428.0;444281.0;399.0;157088.0;74993;82095.0;74993;60358;4822;5238;4058;517;82095.0;75143.0;6952.0;44171;40.0
281;Overijssel (PV);2007;691126.0;605323;486066;435.0;452552.0;405.0;159827.0;74024;85803.0;74024;58579;4834;5804;4310;497;85803.0;78321.0;7482.0;45233;41.0
282;Overijssel (PV);2008;709240.0;620575;498054;445.0;461558.0;412.0;164850.0;76185;88665.0;76185;60216;4884;6120;4462;503;88665.0;80743.0;7922.0;46336;41.0
283;Overijssel (PV);2009;726311.0;635056;509362;453.0;470361.0;418.0;169302.0;78047;91255.0;78047;61576;4976;6256;4705;534;91255.0;82744.0;8511.0;47647;42.0
284;Overijssel (PV);2010;736009.0;642819;516149;457.0;478795.0;424.0;170857.0;77667;93190.0;77667;61284;4945;6117;4785;536;93190.0;84510.0;8680.0;49003;43.0
285;Overijssel (PV);2011;747838.0;652900;525703;463.0;488094.0;430.0;172304.0;77366;94938.0;77366;60976;4981;6172;4725;512;94938.0;86011.0;8927.0;49831;44.0
286;Overijssel (PV);2012;758823.0;662316;534868;470.0;495495.0;436.0;173170.0;76663;96507.0;76663;60473;4900;6177;4598;515;96507.0;87414.0;9093.0;50785;45.0
287;Overijssel (PV);2013;762523.0;663991;538102;472.0;498282.0;437.0;173371.0;74839;98532.0;74839;59011;4795;5970;4601;462;98532.0;89028.0;9504.0;51050;45.0
288;Overijssel (PV);2014;759959.0;660652;535754;470.0;498689.0;438.0;173202.0;73895;99307.0;73895;57832;4623;6107;4510;823;99307.0;89476.0;9831.0;51003;45.0
289;Overijssel (PV);2015;764141.0;662930;539981;473.0;501071.0;439.0;173511.0;72300;101211.0;72300;56552;4440;6077;4402;829;101211.0;90832.0;10379.0;50649;44.0
290;Overijssel (PV);2016;773826.0;671077;547328;478.0;506015.0;442.0;176176.0;73427;102749.0;73427;57639;4344;6208;4413;823;102749.0;91478.0;11271.0;50322;44.0
291;Overijssel (PV);2017;786317.0;681991;555974;484.0;513098.0;447.0;179910.0;75584;104326.0;75584;59692;4300;6171;4422;999;104326.0;92480.0;11846.0;50433;44.0
292;Overijssel (PV);2018;803909.0;697565;568043;493.0;521956.0;453.0;185253.0;78909;106344.0;78909;62477;4370;6498;4402;1162;106344.0;93681.0;12663.0;50613;44.0
293;Overijssel (PV);2019;815713.0;709050;577732;500.0;530345.0;459.0;187506.0;80843;106663.0;80843;64326;4426;6573;4369;1149;106663.0;93576.0;13087.0;50475;44.0
294;Overijssel (PV);2020;830629.0;721676;587465;505.0;537406.0;462.0;191724.0;82771;108953.0;82771;66180;4415;6718;4318;1140;108953.0;95281.0;13672.0;51440;44.0
295;Overijssel (PV);2021;847664.0;737626;597656;512.0;548641.0;470.0;196849.0;86811;110038.0;86811;69991;4387;6810;4360;1263;110038.0;95742.0;14296.0;53159;46.0
296;Overijssel (PV);2022;867078.0;754295;610190;521.0;558738.0;477.0;202112.0;89329;112783.0;89329;72361;4448;7026;4369;1125;112783.0;97753.0;15030.0;54776;47.0
297;Flevoland (PV);1990;;76673;69024;326.0;;;;6085;;6085;5007;615;200;216;47;;;;1564;7.0
298;Flevoland (PV);1991;;80737;72417;327.0;;;;6487;;6487;5423;583;213;216;52;;;;1833;8.0
299;Flevoland (PV);1992;;84757;75124;323.0;;;;7157;;7157;6023;605;252;234;43;;;;2476;11.0
300;Flevoland (PV);1993;;90544;79201;325.0;;;;8100;;8100;6852;646;290;269;43;;;;3243;13.0
301;Flevoland (PV);1994;;95357;82928;327.0;;;;8468;;8468;7215;645;297;268;43;;;;3961;16.0
302;Flevoland (PV);1995;;100685;87232;332.0;;;;8868;;8868;7585;640;318;285;40;;;;4585;17.0
303;Flevoland (PV);1996;;105312;91188;334.0;;;;9165;;9165;7667;738;426;310;24;;;;4959;18.0
304;Flevoland (PV);1997;;109676;94342;335.0;;;;9651;;9651;8097;737;462;336;19;;;;5683;20.0
305;Flevoland (PV);1998;;114843;98190;335.0;;;;10506;;10506;8859;757;500;367;23;;;;6147;21.0
306;Flevoland (PV);1999;;128578;109362;357.0;;;;12236;;12236;10429;774;560;443;30;;;;6980;23.0
307;Flevoland (PV);2000;;141373;119733;377.0;104371.0;329.0;;13966;;13966;12019;756;613;541;37;;;;7674;24.0
308;Flevoland (PV);2001;;153717;129257;393.0;110754.0;337.0;;15979;;15979;13572;1052;695;621;39;;;;8481;26.0
309;Flevoland (PV);2002;;166282;139008;407.0;116750.0;342.0;;18049;;18049;15356;1066;889;690;48;;;;9225;27.0
310;Flevoland (PV);2003;;177455;147520;419.0;122997.0;350.0;;19823;;19823;16901;1130;971;767;54;;;;10112;29.0
311;Flevoland (PV);2004;241674.0;225516;186738;531.0;126477.0;360.0;44211.0;28053;16158.0;28053;25266;871;986;875;55;16158.0;14602.0;1556.0;10725;30.0
312;Flevoland (PV);2005;294260.0;276635;229201;626.0;129532.0;354.0;53873.0;36248;17625.0;36248;33116;1112;1066;905;49;17625.0;16056.0;1569.0;11186;31.0
313;Flevoland (PV);2006;322018.0;303252;251703;679.0;132377.0;357.0;58728.0;39962;18766.0;39962;36393;1301;1240;978;50;18766.0;16999.0;1767.0;11587;31.0
314;Flevoland (PV);2007;342519.0;322724;267962;716.0;136239.0;364.0;62490.0;42695;19795.0;42695;38741;1351;1447;1109;47;19795.0;17915.0;1880.0;12067;32.0
315;Flevoland (PV);2008;362547.0;341815;284321;751.0;140253.0;370.0;65604.0;44872;20732.0;44872;40630;1506;1507;1180;49;20732.0;18705.0;2027.0;12622;33.0
316;Flevoland (PV);2009;382353.0;360841;300424;783.0;144225.0;376.0;68535.0;47023;21512.0;47023;42950;1341;1440;1253;39;21512.0;19381.0;2131.0;13394;35.0
317;Flevoland (PV);2010;385084.0;363039;301571;777.0;147995.0;382.0;69565.0;47520;22045.0;47520;43439;1354;1400;1283;44;22045.0;19874.0;2171.0;13948;36.0
318;Flevoland (PV);2011;389158.0;366925;305356;779.0;152351.0;389.0;69510.0;47277;22233.0;47277;43363;1310;1301;1261;42;22233.0;20176.0;2057.0;14292;36.0
319;Flevoland (PV);2012;401075.0;378568;316742;801.0;156083.0;395.0;69643.0;47136;22507.0;47136;43320;1268;1252;1256;40;22507.0;20434.0;2073.0;14690;37.0
320;Flevoland (PV);2013;409506.0;386825;325173;816.0;157691.0;396.0;69455.0;46774;22681.0;46774;43056;1231;1188;1264;35;22681.0;20584.0;2097.0;14878;37.0
321;Flevoland (PV);2014;405388.0;382477;321646;804.0;158373.0;396.0;68738.0;45827;22911.0;45827;42114;1190;1236;1258;29;22911.0;20569.0;2342.0;15004;38.0
322;Flevoland (PV);2015;406452.0;383271;323255;805.0;159719.0;398.0;68171.0;44990;23181.0;44990;41247;1185;1330;1192;36;23181.0;20708.0;2473.0;15026;37.0
323;Flevoland (PV);2016;419827.0;396115;335882;831.0;162442.0;402.0;68907.0;45195;23712.0;45195;41339;1219;1422;1176;39;23712.0;21145.0;2567.0;15038;37.0
324;Flevoland (PV);2017;425744.0;402211;341011;836.0;165679.0;406.0;69569.0;46036;23533.0;46036;42203;1201;1402;1175;55;23533.0;21358.0;2175.0;15164;37.0
325;Flevoland (PV);2018;441940.0;418004;354501;861.0;170037.0;413.0;72150.0;48214;23936.0;48214;44464;1168;1386;1139;57;23936.0;21674.0;2262.0;15289;37.0
326;Flevoland (PV);2019;464329.0;440161;374268;899.0;174743.0;420.0;74534.0;50366;24168.0;50366;46588;1181;1432;1103;62;24168.0;21809.0;2359.0;15527;37.0
327;Flevoland (PV);2020;469734.0;445027;380058;898.0;179105.0;423.0;73966.0;49259;24707.0;49259;45407;1187;1507;1102;56;24707.0;22147.0;2560.0;15710;37.0
328;Flevoland (PV);2021;456336.0;431559;366941;857.0;184875.0;432.0;73142.0;48365;24777.0;48365;44483;1196;1534;1098;54;24777.0;22186.0;2591.0;16253;38.0
329;Flevoland (PV);2022;456549.0;430986;365802;841.0;190401.0;438.0;74063.0;48500;25563.0;48500;44534;1197;1632;1075;62;25563.0;22753.0;2810.0;16684;38.0
330;Gelderland (PV);1990;;707461;626782;347.0;;;;61212;;61212;41535;11263;4400;2712;1302;;;;19467;11.0
331;Gelderland (PV);1991;;725016;638737;352.0;;;;64470;;64470;44212;11325;4881;2675;1377;;;;21809;12.0
332;Gelderland (PV);1992;;751526;656175;359.0;;;;69072;;69072;48143;11621;5194;2666;1448;;;;26279;14.0
333;Gelderland (PV);1993;;762733;657500;357.0;;;;72839;;72839;51185;11823;5594;2828;1409;;;;32394;18.0
334;Gelderland (PV);1994;;786803;673849;364.0;;;;75633;;75633;53979;11694;5647;2903;1410;;;;37321;20.0
335;Gelderland (PV);1995;;806245;688825;369.0;;;;76484;;76484;55509;11475;5618;2935;947;;;;40936;22.0
336;Gelderland (PV);1996;;823496;701116;374.0;;;;78751;;78751;56985;11482;6110;3182;992;;;;43629;23.0
337;Gelderland (PV);1997;;851668;719900;382.0;;;;82839;;82839;60000;11723;6541;3583;992;;;;48929;26.0
338;Gelderland (PV);1998;;877006;736485;389.0;;;;89039;;89039;65797;11601;6785;3961;895;;;;51482;27.0
339;Gelderland (PV);1999;;911288;758697;398.0;;;;98416;;98416;73659;11903;7295;4645;914;;;;54175;28.0
340;Gelderland (PV);2000;;951845;785826;409.0;716885.0;374.0;;108847;;108847;82939;12035;7765;5178;930;;;;57172;30.0
