ID;NederlandEnHerkomstgroeperingen;Perioden;TotaalImmigratie_1;ImmigratieMannen_2;ImmigratieVrouwen_3;TotaalEmigratie_4;EmigratieMannen_5;EmigratieVrouwen_6;TotaalMigratiesaldo_7;MigratieSaldoMannen_8;MigratieSaldoVrouwen_9
340;Nederlandse Antillen en Aruba;2006;5004;2498;2506;3482;1843;1639;1522;655;867
341;Nederlandse Antillen en Aruba;2007;5004;2498;2506;3434;1816;1618;1570;682;889
342;Nederlandse Antillen en Aruba;2008;5004;2498;2506;3389;1791;1598;1615;707;908
343;Nederlandse Antillen en Aruba;2009;5004;2498;2506;3347;1768;1579;1657;730;927
344;Nederlandse Antillen en Aruba;2010;5004;2498;2506;3308;1746;1562;1696;752;944
345;Nederlandse Antillen en Aruba;2011;5004;2498;2506;3272;1725;1547;1732;773;960
346;Nederlandse Antillen en Aruba;2012;5004;2498;2506;3237;1705;1532;1767;793;974
347;Nederlandse Antillen en Aruba;2013;5004;2498;2506;3205;1687;1518;1799;811;988
348;Nederlandse Antillen en Aruba;2014;5004;2498;2506;3175;1669;1506;1830;829;1000
349;Nederlandse Antillen en Aruba;2015;5004;2498;2506;3146;1651;1494;1858;847;1012
350;Nederlandse Antillen en Aruba;2016;5004;2498;2506;3118;1635;1483;1886;863;1023
351;Nederlandse Antillen en Aruba;2017;5004;2498;2506;3093;1619;1473;1912;879;1033
352;Nederlandse Antillen en Aruba;2018;5004;2498;2506;3068;1604;1464;1936;894;1042
353;Nederlandse Antillen en Aruba;2019;5004;2498;2506;3046;1590;1456;1959;908;1050
354;Nederlandse Antillen en Aruba;2020;5004;2498;2506;3024;1576;1448;1980;922;1058
355;Nederlandse Antillen en Aruba;2021;5004;2498;2506;3004;1563;1441;2000;935;1065
356;Nederlandse Antillen en Aruba;2022;5004;2498;2506;2985;1551;1434;2019;947;1072
357;Nederlandse Antillen en Aruba;2023;5004;2498;2506;2968;1539;1429;2037;959;1077
358;Nederlandse Antillen en Aruba;2024;5004;2498;2506;2951;1528;1424;2053;970;1082
359;Nederlandse Antillen en Aruba;2025;5004;2498;2506;2936;1517;1419;2068;981;1087
360;Nederlandse Antillen en Aruba;2026;5004;2498;2506;2923;1507;1415;2081;991;1091
361;Nederlandse Antillen en Aruba;2027;5004;2498;2506;2911;1498;1412;2094;1000;1094
362;Nederlandse Antillen en Aruba;2028;5004;2498;2506;2900;1490;1410;2105;1008;1096
363;Nederlandse Antillen en Aruba;2029;5004;2498;2506;2890;1482;1408;2114;1016;1098
364;Nederlandse Antillen en Aruba;2030;5004;2498;2506;2881;1475;1406;2123;1023;1100
365;Nederlandse Antillen en Aruba;2031;5004;2498;2506;2873;1468;1405;2131;1030;1101
366;Nederlandse Antillen en Aruba;2032;5004;2498;2506;2867;1462;1405;2137;1036;1101
367;Nederlandse Antillen en Aruba;2033;5004;2498;2506;2861;1457;1404;2143;1041;1102
368;Nederlandse Antillen en Aruba;2034;5004;2498;2506;2856;1452;1405;2148;1046;1101
369;Nederlandse Antillen en Aruba;2035;5004;2498;2506;2852;1447;1405;2152;1051;1101
370;Nederlandse Antillen en Aruba;2036;5004;2498;2506;2849;1444;1406;2155;1055;1100
371;Nederlandse Antillen en Aruba;2037;5004;2498;2506;2847;1440;1407;2157;1058;1099
372;Nederlandse Antillen en Aruba;2038;5004;2498;2506;2846;1438;1408;2158;1060;1098
373;Nederlandse Antillen en Aruba;2039;5004;2498;2506;2845;1435;1410;2159;1063;1096
374;Nederlandse Antillen en Aruba;2040;5004;2498;2506;2845;1434;1411;2159;1064;1095
375;Nederlandse Antillen en Aruba;2041;5004;2498;2506;2846;1433;1413;2158;1065;1093
376;Nederlandse Antillen en Aruba;2042;5004;2498;2506;2848;1432;1415;2157;1066;1091
377;Nederlandse Antillen en Aruba;2043;5004;2498;2506;2850;1432;1417;2154;1066;1089
378;Nederlandse Antillen en Aruba;2044;5004;2498;2506;2852;1433;1420;2152;1065;1087
379;Nederlandse Antillen en Aruba;2045;5004;2498;2506;2856;1434;1422;2149;1064;1084
380;Nederlandse Antillen en Aruba;2046;5004;2498;2506;2859;1436;1424;2145;1063;1082
381;Nederlandse Antillen en Aruba;2047;5004;2498;2506;2863;1438;1426;2141;1060;1080
382;Nederlandse Antillen en Aruba;2048;5004;2498;2506;2868;1440;1428;2136;1058;1078
383;Nederlandse Antillen en Aruba;2049;5004;2498;2506;2872;1443;1429;2132;1055;1077
384;Suriname;2002;3412;1563;1849;1515;946;570;1897;617;1279
385;Suriname;2003;3003;1503;1500;1485;929;556;1518;574;944
386;Suriname;2004;3003;1503;1500;1455;913;542;1548;590;959
387;Suriname;2005;3003;1503;1500;1428;899;529;1575;604;971
388;Suriname;2006;3003;1503;1500;1403;886;517;1600;617;983
389;Suriname;2007;3003;1503;1500;1380;873;507;1623;630;993
390;Suriname;2008;3003;1503;1500;1359;862;498;1644;642;1002
391;Suriname;2009;3003;1503;1500;1340;850;490;1663;653;1010
392;Suriname;2010;3003;1503;1500;1323;840;483;1680;663;1017
393;Suriname;2011;3003;1503;1500;1308;830;478;1695;673;1022
394;Suriname;2012;3003;1503;1500;1295;821;474;1709;682;1026
395;Suriname;2013;3003;1503;1500;1283;812;471;1720;691;1030
396;Suriname;2014;3003;1503;1500;1272;804;469;1731;699;1032
397;Suriname;2015;3003;1503;1500;1264;796;468;1739;707;1032
398;Suriname;2016;3003;1503;1500;1257;789;468;1746;714;1032
399;Suriname;2017;3003;1503;1500;1251;782;469;1752;721;1032
400;Suriname;2018;3003;1503;1500;1247;776;470;1756;727;1030
401;Suriname;2019;3003;1503;1500;1243;771;473;1760;732;1028
402;Suriname;2020;3003;1503;1500;1241;766;476;1762;737;1024
403;Suriname;2021;3003;1503;1500;1240;761;479;1763;742;1021
404;Suriname;2022;3003;1503;1500;1240;757;483;1763;746;1017
405;Suriname;2023;3003;1503;1500;1241;753;487;1763;750;1013
406;Suriname;2024;3003;1503;1500;1241;749;492;1762;754;1008
407;Suriname;2025;3003;1503;1500;1242;746;497;1761;757;1003
408;Suriname;2026;3003;1503;1500;1244;742;502;1759;761;999
409;Suriname;2027;3003;1503;1500;1245;739;506;1758;764;994
410;Suriname;2028;3003;1503;1500;1246;735;511;1757;768;989
411;Suriname;2029;3003;1503;1500;1246;731;515;1757;772;985
412;Suriname;2030;3003;1503;1500;1246;728;519;1757;775;981
413;Suriname;2031;3003;1503;1500;1246;724;522;1757;779;978
414;Suriname;2032;3003;1503;1500;1244;720;525;1759;783;975
415;Suriname;2033;3003;1503;1500;1242;715;527;1761;788;973
416;Suriname;2034;3003;1503;1500;1239;710;528;1764;793;972
417;Suriname;2035;3003;1503;1500;1234;705;529;1769;798;971
418;Suriname;2036;3003;1503;1500;1228;700;528;1775;803;972
419;Suriname;2037;3003;1503;1500;1221;694;527;1782;809;973
420;Suriname;2038;3003;1503;1500;1213;688;525;1790;815;975
421;Suriname;2039;3003;1503;1500;1204;682;522;1799;821;978
422;Suriname;2040;3003;1503;1500;1193;675;518;1810;828;982
423;Suriname;2041;3003;1503;1500;1182;668;513;1822;835;987
424;Suriname;2042;3003;1503;1500;1169;662;507;1834;842;993
425;Suriname;2043;3003;1503;1500;1156;655;501;1848;849;999
426;Suriname;2044;3003;1503;1500;1141;647;494;1862;856;1006
427;Suriname;2045;3003;1503;1500;1127;640;487;1876;863;1014
428;Suriname;2046;3003;1503;1500;1111;633;478;1892;870;1022
429;Suriname;2047;3003;1503;1500;1096;625;470;1907;878;1030
430;Suriname;2048;3003;1503;1500;1080;618;462;1923;885;1038
431;Suriname;2049;3003;1503;1500;1064;611;453;1939;892;1047
432;Turkije;2002;5861;3210;2651;1423;861;562;4438;2349;2089
433;Turkije;2003;3997;1999;1998;1413;855;558;2584;1144;1440
434;Turkije;2004;3997;1999;1998;1394;844;551;2603;1156;1447
435;Turkije;2005;3997;1999;1998;1377;832;544;2620;1167;1454
436;Turkije;2006;3997;1999;1998;1359;821;538;2638;1178;1460
437;Turkije;2007;3997;1999;1998;1343;811;532;2654;1188;1466
438;Turkije;2008;3997;1999;1998;1326;800;527;2671;1199;1471
439;Turkije;2009;3997;1999;1998;1311;789;521;2687;1210;1477
440;Turkije;2010;3997;1999;1998;1295;778;517;2702;1221;1481
441;Turkije;2011;3997;1999;1998;1280;768;512;2717;1231;1486
442;Turkije;2012;3997;1999;1998;1265;757;508;2733;1242;1491
443;Turkije;2013;3997;1999;1998;1249;746;503;2748;1253;1495
444;Turkije;2014;3997;1999;1998;1234;735;499;2763;1264;1499
445;Turkije;2015;3997;1999;1998;1218;724;495;2779;1276;1503
446;Turkije;2016;3997;1999;1998;1202;712;491;2795;1287;1508
447;Turkije;2017;3997;1999;1998;1186;700;486;2811;1299;1512
448;Turkije;2018;3997;1999;1998;1170;688;482;2827;1311;1516
449;Turkije;2019;3997;1999;1998;1153;676;477;2844;1323;1521
450;Turkije;2020;3997;1999;1998;1137;664;473;2860;1335;1525
451;Turkije;2021;3997;1999;1998;1120;652;468;2877;1347;1530
452;Turkije;2022;3997;1999;1998;1103;640;463;2894;1359;1535
453;Turkije;2023;3997;1999;1998;1086;628;458;2911;1372;1540
454;Turkije;2024;3997;1999;1998;1069;616;454;2928;1383;1545
455;Turkije;2025;3997;1999;1998;1052;604;448;2945;1396;1550
456;Turkije;2026;3997;1999;1998;1035;592;443;2962;1407;1555
457;Turkije;2027;3997;1999;1998;1018;580;438;2979;1419;1560
458;Turkije;2028;3997;1999;1998;1001;569;432;2996;1430;1566
459;Turkije;2029;3997;1999;1998;984;558;427;3013;1442;1571
460;Turkije;2030;3997;1999;1998;968;547;421;3029;1452;1577
461;Turkije;2031;3997;1999;1998;951;536;415;3046;1463;1583
462;Turkije;2032;3997;1999;1998;935;526;410;3062;1473;1589
463;Turkije;2033;3997;1999;1998;919;516;404;3078;1483;1594
464;Turkije;2034;3997;1999;1998;904;506;398;3093;1493;1600
465;Turkije;2035;3997;1999;1998;889;497;392;3108;1502;1606
466;Turkije;2036;3997;1999;1998;875;488;387;3122;1511;1611
467;Turkije;2037;3997;1999;1998;861;480;381;3136;1519;1617
468;Turkije;2038;3997;1999;1998;848;472;376;3149;1527;1622
469;Turkije;2039;3997;1999;1998;835;464;371;3162;1535;1627
470;Turkije;2040;3997;1999;1998;823;458;366;3174;1542;1632
471;Turkije;2041;3997;1999;1998;812;451;361;3185;1548;1637
472;Turkije;2042;3997;1999;1998;802;445;357;3195;1554;1641
473;Turkije;2043;3997;1999;1998;792;440;352;3205;1559;1646
474;Turkije;2044;3997;1999;1998;784;435;349;3213;1564;1649
475;Turkije;2045;3997;1999;1998;776;431;345;3221;1568;1653
476;Turkije;2046;3997;1999;1998;769;427;342;3228;1572;1656
477;Turkije;2047;3997;1999;1998;763;424;339;3234;1575;1659
478;Turkije;2048;3997;1999;1998;757;421;336;3240;1578;1662
479;Turkije;2049;3997;1999;1998;753;419;334;3244;1580;1664
480;Totaal westers;2002;41168;20747;20421;27357;14620;12737;13811;6127;7684
481;Totaal westers;2003;37186;18763;18423;27327;14592;12735;9859;4172;5688
482;Totaal westers;2004;35870;18114;17756;27048;14434;12615;8822;3680;5142
483;Totaal westers;2005;36667;18520;18147;26775;14278;12497;9892;4242;5650
484;Totaal westers;2006;39050;19717;19333;26656;14195;12461;12394;5522;6872
485;Totaal westers;2007;42484;21454;21030;26801;14247;12553;15683;7207;8477
486;Totaal westers;2008;46410;23431;22979;27243;14454;12789;19167;8977;10191
487;Totaal westers;2009;50297;25393;24904;27963;14805;13158;22335;10588;11746
488;Totaal westers;2010;53592;27073;26519;28896;15266;13630;24696;11807;12889
489;Totaal westers;2011;55765;28187;27578;29938;15780;14158;25827;12407;13421
490;Totaal westers;2012;56719;28674;28045;30985;16298;14687;25734;12376;13358
491;Totaal westers;2013;56941;28782;28159;31961;16781;15180;24981;12001;12979
492;Totaal westers;2014;56951;28790;28161;32821;17206;15615;24130;11584;12546
493;Totaal westers;2015;56960;28793;28167;33573;17578;15995;23387;11215;12172
494;Totaal westers;2016;56968;28794;28174;34234;17905;16328;22734;10889;11846
495;Totaal westers;2017;56977;28796;28181;34814;18192;16622;22163;10604;11559
496;Totaal westers;2018;56983;28796;28187;35328;18447;16881;21655;10350;11306
497;Totaal westers;2019;56988;28797;28191;35783;18670;17113;21205;10127;11078
498;Totaal westers;2020;56988;28797;28191;36188;18869;17319;20800;9928;10872
499;Totaal westers;2021;56988;28797;28191;36550;19045;17505;20438;9752;10686
500;Totaal westers;2022;56988;28797;28191;36878;19205;17673;20110;9592;10518
501;Totaal westers;2023;56988;28797;28191;37174;19348;17826;19815;9449;10365
502;Totaal westers;2024;56988;28797;28191;37444;19477;17966;19544;9320;10225
503;Totaal westers;2025;56988;28797;28191;37690;19595;18094;19299;9202;10097
504;Totaal westers;2026;56988;28797;28191;37913;19701;18213;19075;9097;9978
505;Totaal westers;2027;56988;28797;28191;38115;19793;18322;18873;9004;9869
506;Totaal westers;2028;56988;28797;28191;38305;19881;18424;18683;8916;9767
507;Totaal westers;2029;56988;28797;28191;38480;19962;18518;18508;8835;9673
508;Totaal westers;2030;56988;28797;28191;38641;20034;18607;18347;8763;9584
509;Totaal westers;2031;56988;28797;28191;38788;20099;18689;18200;8699;9502
510;Totaal westers;2032;56988;28797;28191;38923;20157;18766;18065;8640;9425
511;Totaal westers;2033;56988;28797;28191;39049;20209;18840;17939;8588;9351
512;Totaal westers;2034;56988;28797;28191;39165;20256;18909;17823;8541;9282
513;Totaal westers;2035;56988;28797;28191;39274;20301;18973;17714;8496;9218
514;Totaal westers;2036;56988;28797;28191;39377;20343;19035;17611;8454;9156
515;Totaal westers;2037;56988;28797;28191;39475;20382;19094;17513;8415;9097
516;Totaal westers;2038;56988;28797;28191;39568;20419;19149;17420;8378;9042
517;Totaal westers;2039;56988;28797;28191;39657;20455;19202;17331;8342;8989
518;Totaal westers;2040;56988;28797;28191;39743;20491;19252;17246;8306;8939
519;Totaal westers;2041;56988;28797;28191;39825;20526;19299;17163;8271;8893
520;Totaal westers;2042;56988;28797;28191;39904;20561;19344;17084;8236;8848
521;Totaal westers;2043;56988;28797;28191;39983;20596;19387;17005;8201;8804
522;Totaal westers;2044;56988;28797;28191;40059;20631;19428;16929;8166;8763
523;Totaal westers;2045;56988;28797;28191;40134;20668;19466;16854;8130;8725
524;Totaal westers;2046;56988;28797;28191;40206;20704;19502;16782;8093;8689
525;Totaal westers;2047;56988;28797;28191;40279;20742;19537;16709;8055;8654
526;Totaal westers;2048;56988;28797;28191;40352;20781;19571;16636;8016;8621
527;Totaal westers;2049;56988;28797;28191;40423;20822;19601;16565;7975;8590
528;Europese Economische Ruimte (EER);2002;19956;10896;9060;16197;9060;7137;3759;1836;1923
529;Europese Economische Ruimte (EER);2003;18554;10181;8373;16085;9004;7081;2469;1177;1292
530;Europese Economische Ruimte (EER);2004;18178;9953;8225;15886;8899;6987;2292;1054;1238
531;Europese Economische Ruimte (EER);2005;18599;10107;8492;15707;8801;6906;2892;1306;1586
532;Europese Economische Ruimte (EER);2006;19584;10537;9047;15597;8730;6868;3987;1808;2180
533;Europese Economische Ruimte (EER);2007;20917;11134;9783;15603;8716;6887;5314;2418;2896
534;Europese Economische Ruimte (EER);2008;22360;11785;10575;15736;8767;6969;6624;3018;3606
535;Europese Economische Ruimte (EER);2009;23666;12385;11281;15979;8874;7105;7687;3511;4176
536;Europese Economische Ruimte (EER);2010;24628;12829;11799;16292;9015;7277;8336;3814;4522
537;Europese Economische Ruimte (EER);2011;24997;13001;11996;16618;9158;7460;8379;3843;4536
538;Europese Economische Ruimte (EER);2012;24997;13001;11996;16914;9285;7629;8083;3716;4367
539;Europese Economische Ruimte (EER);2013;24997;13001;11996;17170;9393;7777;7827;3608;4219
540;Europese Economische Ruimte (EER);2014;24997;13001;11996;17388;9482;7905;7609;3519;4091
541;Europese Economische Ruimte (EER);2015;24997;13001;11996;17576;9559;8017;7421;3442;3979
542;Europese Economische Ruimte (EER);2016;24997;13001;11996;17741;9627;8114;7256;3374;3882
543;Europese Economische Ruimte (EER);2017;24997;13001;11996;17883;9685;8199;7114;3317;3797
544;Europese Economische Ruimte (EER);2018;24997;13001;11996;18007;9735;8272;6990;3266;3724
545;Europese Economische Ruimte (EER);2019;24997;13001;11996;18115;9778;8337;6883;3223;3659
546;Europese Economische Ruimte (EER);2020;24997;13001;11996;18209;9814;8394;6788;3187;3602
547;Europese Economische Ruimte (EER);2021;24997;13001;11996;18290;9845;8445;6707;3156;3551
548;Europese Economische Ruimte (EER);2022;24997;13001;11996;18365;9875;8490;6632;3126;3506
549;Europese Economische Ruimte (EER);2023;24997;13001;11996;18430;9899;8531;6567;3102;3465
550;Europese Economische Ruimte (EER);2024;24997;13001;11996;18488;9921;8567;6509;3080;3429
551;Europese Economische Ruimte (EER);2025;24997;13001;11996;18541;9941;8600;6456;3060;3397
552;Europese Economische Ruimte (EER);2026;24997;13001;11996;18585;9956;8629;6412;3045;3367
553;Europese Economische Ruimte (EER);2027;24997;13001;11996;18621;9967;8654;6376;3035;3342
554;Europese Economische Ruimte (EER);2028;24997;13001;11996;18656;9979;8677;6341;3022;3319
555;Europese Economische Ruimte (EER);2029;24997;13001;11996;18687;9989;8698;6310;3012;3298
556;Europese Economische Ruimte (EER);2030;24997;13001;11996;18713;9997;8716;6284;3004;3281
557;Europese Economische Ruimte (EER);2031;24997;13001;11996;18734;10003;8731;6263;2998;3265
558;Europese Economische Ruimte (EER);2032;24997;13001;11996;18752;10006;8745;6246;2995;3251
559;Europese Economische Ruimte (EER);2033;24997;13001;11996;18765;10007;8758;6232;2994;3238
560;Europese Economische Ruimte (EER);2034;24997;13001;11996;18776;10008;8768;6221;2993;3228
561;Europese Economische Ruimte (EER);2035;24997;13001;11996;18786;10008;8778;6211;2993;3218
562;Europese Economische Ruimte (EER);2036;24997;13001;11996;18795;10009;8786;6202;2992;3210
563;Europese Economische Ruimte (EER);2037;24997;13001;11996;18803;10009;8793;6194;2992;3203
564;Europese Economische Ruimte (EER);2038;24997;13001;11996;18811;10010;8800;6186;2991;3196
565;Europese Economische Ruimte (EER);2039;24997;13001;11996;18818;10012;8806;6179;2989;3190
566;Europese Economische Ruimte (EER);2040;24997;13001;11996;18827;10015;8812;6170;2986;3184
567;Europese Economische Ruimte (EER);2041;24997;13001;11996;18836;10018;8818;6161;2983;3178
568;Europese Economische Ruimte (EER);2042;24997;13001;11996;18846;10023;8823;6151;2979;3173
569;Europese Economische Ruimte (EER);2043;24997;13001;11996;18857;10028;8829;6140;2973;3168
570;Europese Economische Ruimte (EER);2044;24997;13001;11996;18869;10035;8834;6128;2966;3162
571;Europese Economische Ruimte (EER);2045;24997;13001;11996;18882;10042;8840;6115;2959;3156
572;Europese Economische Ruimte (EER);2046;24997;13001;11996;18897;10051;8846;6100;2950;3150
573;Europese Economische Ruimte (EER);2047;24997;13001;11996;18914;10062;8853;6083;2939;3144
574;Europese Economische Ruimte (EER);2048;24997;13001;11996;18933;10073;8859;6064;2928;3137
575;Europese Economische Ruimte (EER);2049;24997;13001;11996;18954;10087;8867;6044;2914;3130
576;Overig Europa;2002;13220;6001;7219;4339;2055;2284;8881;3946;4935
577;Overig Europa;2003;11790;5309;6481;4536;2152;2385;7254;3157;4096
578;Overig Europa;2004;11367;5144;6223;4682;2225;2457;6685;2919;3766
579;Overig Europa;2005;11748;5402;6346;4817;2295;2522;6931;3107;3824
580;Overig Europa;2006;12723;5966;6757;4972;2377;2595;7751;3589;4162
581;Overig Europa;2007;14106;6750;7356;5165;2481;2683;8941;4269;4673
582;Overig Europa;2008;15690;7633;8057;5403;2611;2793;10287;5022;5265
583;Overig Europa;2009;17275;8504;8771;5686;2765;2921;11589;5739;5850
584;Overig Europa;2010;18647;9263;9384;6004;2939;3065;12643;6324;6319
585;Overig Europa;2011;19628;9799;9829;6340;3123;3216;13288;6676;6613
586;Overig Europa;2012;19997;10001;9996;6672;3307;3366;13325;6694;6630
587;Overig Europa;2013;19997;10001;9996;6983;3479;3504;13014;6522;6492
588;Overig Europa;2014;19997;10001;9996;7268;3637;3631;12729;6364;6365
589;Overig Europa;2015;19997;10001;9996;7530;3782;3747;12468;6219;6249
590;Overig Europa;2016;19997;10001;9996;7772;3916;3856;12225;6085;6140
591;Overig Europa;2017;19997;10001;9996;7996;4039;3957;12001;5962;6039
592;Overig Europa;2018;19997;10001;9996;8205;4154;4052;11792;5848;5944
593;Overig Europa;2019;19997;10001;9996;8401;4259;4142;11597;5742;5855
594;Overig Europa;2020;19997;10001;9996;8583;4357;4226;11414;5644;5771
595;Overig Europa;2021;19997;10001;9996;8754;4448;4306;11243;5553;5690
596;Overig Europa;2022;19997;10001;9996;8915;4533;4382;11082;5468;5614
597;Overig Europa;2023;19997;10001;9996;9067;4612;4455;10930;5389;5541
598;Overig Europa;2024;19997;10001;9996;9212;4686;4526;10785;5315;5470
599;Overig Europa;2025;19997;10001;9996;9348;4756;4593;10649;5245;5404
600;Overig Europa;2026;19997;10001;9996;9478;4821;4657;10519;5181;5339
601;Overig Europa;2027;19997;10001;9996;9600;4881;4719;10397;5120;5277
602;Overig Europa;2028;19997;10001;9996;9717;4938;4779;10280;5063;5217
603;Overig Europa;2029;19997;10001;9996;9827;4991;4836;10170;5011;5160
604;Overig Europa;2030;19997;10001;9996;9932;5040;4892;10065;4961;5104
605;Overig Europa;2031;19997;10001;9996;10031;5085;4945;9967;4916;5051
606;Overig Europa;2032;19997;10001;9996;10124;5128;4996;9873;4873;5000
607;Overig Europa;2033;19997;10001;9996;10214;5168;5046;9783;4833;4950
608;Overig Europa;2034;19997;10001;9996;10299;5205;5094;9698;4796;4902
609;Overig Europa;2035;19997;10001;9996;10380;5240;5140;9617;4761;4856
610;Overig Europa;2036;19997;10001;9996;10457;5273;5185;9540;4729;4811
611;Overig Europa;2037;19997;10001;9996;10532;5304;5229;9465;4698;4768
612;Overig Europa;2038;19997;10001;9996;10602;5333;5270;9395;4668;4726
613;Overig Europa;2039;19997;10001;9996;10670;5361;5309;9327;4640;4687
614;Overig Europa;2040;19997;10001;9996;10734;5387;5346;9263;4614;4650
615;Overig Europa;2041;19997;10001;9996;10795;5413;5382;9202;4588;4614
616;Overig Europa;2042;19997;10001;9996;10853;5438;5415;9144;4563;4581
617;Overig Europa;2043;19997;10001;9996;10910;5463;5448;9087;4539;4548
618;Overig Europa;2044;19997;10001;9996;10963;5486;5477;9034;4515;4519
619;Overig Europa;2045;19997;10001;9996;11014;5510;5505;8983;4491;4492
620;Overig Europa;2046;19997;10001;9996;11062;5533;5529;8935;4468;4467
621;Overig Europa;2047;19997;10001;9996;11108;5556;5553;8889;4445;4444
622;Overig Europa;2048;19997;10001;9996;11153;5579;5574;8844;4422;4422
623;Overig Europa;2049;19997;10001;9996;11194;5602;5593;8803;4399;4403
624;Indonesië;2002;1855;754;1101;1131;573;558;724;181;543
625;Indonesië;2003;1856;754;1102;1100;552;548;757;202;554
626;Indonesië;2004;1858;755;1103;1071;532;540;787;223;563
627;Indonesië;2005;1861;758;1103;1046;513;533;815;245;570
628;Indonesië;2006;1872;759;1113;1023;495;528;849;264;585
629;Indonesië;2007;1879;761;1118;1001;478;523;878;283;595
630;Indonesië;2008;1890;764;1126;981;461;520;909;303;607
631;Indonesië;2009;1900;767;1133;961;445;516;939;322;617
632;Indonesië;2010;1915;773;1142;943;431;512;972;342;630
633;Indonesië;2011;1924;775;1149;925;417;508;999;358;641
634;Indonesië;2012;1935;778;1157;909;405;504;1026;373;653
635;Indonesië;2013;1951;782;1169;894;394;500;1057;388;669
636;Indonesië;2014;1961;790;1171;879;384;495;1082;406;676
637;Indonesië;2015;1970;793;1177;864;375;490;1106;419;688
638;Indonesië;2016;1978;794;1184;849;366;483;1129;428;701
639;Indonesië;2017;1987;796;1191;835;358;477;1152;438;715
640;Indonesië;2018;1993;796;1197;820;351;469;1173;445;728
641;Indonesië;2019;1998;797;1201;806;344;462;1192;453;739
642;Indonesië;2020;1998;797;1201;791;337;454;1207;460;747
643;Indonesië;2021;1998;797;1201;776;330;446;1222;467;755
644;Indonesië;2022;1998;797;1201;761;324;437;1237;473;764
645;Indonesië;2023;1998;797;1201;746;317;428;1252;480;773
646;Indonesië;2024;1998;797;1201;731;311;420;1267;486;781
647;Indonesië;2025;1998;797;1201;717;306;412;1281;491;789
648;Indonesië;2026;1998;797;1201;705;301;404;1293;496;797
649;Indonesië;2027;1998;797;1201;693;296;397;1305;501;804
650;Indonesië;2028;1998;797;1201;683;292;391;1315;505;810
651;Indonesië;2029;1998;797;1201;675;289;386;1323;508;815
652;Indonesië;2030;1998;797;1201;667;286;381;1331;511;820
653;Indonesië;2031;1998;797;1201;660;284;377;1338;513;824
654;Indonesië;2032;1998;797;1201;655;282;373;1343;516;828
655;Indonesië;2033;1998;797;1201;650;280;370;1348;517;831
656;Indonesië;2034;1998;797;1201;646;278;368;1352;519;833
657;Indonesië;2035;1998;797;1201;643;277;366;1355;520;835
658;Indonesië;2036;1998;797;1201;640;276;364;1358;521;837
659;Indonesië;2037;1998;797;1201;638;275;363;1360;522;839
660;Indonesië;2038;1998;797;1201;636;275;361;1362;523;840
661;Indonesië;2039;1998;797;1201;634;274;361;1364;523;841
662;Indonesië;2040;1998;797;1201;633;273;360;1365;524;841
663;Indonesië;2041;1998;797;1201;632;273;359;1366;524;842
664;Indonesië;2042;1998;797;1201;632;273;359;1366;524;842
665;Indonesië;2043;1998;797;1201;631;272;359;1367;525;842
666;Indonesië;2044;1998;797;1201;631;272;359;1367;525;842
667;Indonesië;2045;1998;797;1201;631;272;359;1367;525;842
668;Indonesië;2046;1998;797;1201;631;272;359;1367;525;842
669;Indonesië;2047;1998;797;1201;632;272;360;1366;525;841
670;Indonesië;2048;1998;797;1201;632;272;360;1366;525;841
671;Indonesië;2049;1998;797;1201;633;273;361;1365;524;840
672;Overig buiten Europa;2002;6137;3096;3041;5690;2932;2758;447;164;283
673;Overig buiten Europa;2003;4986;2519;2467;5606;2884;2722;-620;-365;-255
674;Overig buiten Europa;2004;4467;2262;2205;5409;2779;2630;-942;-517;-425
675;Overig buiten Europa;2005;4459;2253;2206;5205;2670;2535;-746;-417;-329
676;Overig buiten Europa;2006;4871;2455;2416;5065;2593;2471;-194;-138;-55
677;Overig buiten Europa;2007;5582;2809;2773;5031;2572;2459;551;237;314
678;Overig buiten Europa;2008;6470;3249;3221;5122;2615;2507;1348;634;714
679;Overig buiten Europa;2009;7456;3737;3719;5336;2721;2616;2120;1016;1103
680;Overig buiten Europa;2010;8402;4208;4194;5657;2882;2776;2745;1326;1418
681;Overig buiten Europa;2011;9216;4612;4604;6055;3082;2973;3161;1530;1631
682;Overig buiten Europa;2012;9790;4894;4896;6490;3302;3189;3300;1593;1708
683;Overig buiten Europa;2013;9996;4998;4998;6914;3515;3399;3083;1483;1600
684;Overig buiten Europa;2014;9996;4998;4998;7287;3703;3584;2709;1295;1414
685;Overig buiten Europa;2015;9996;4998;4998;7603;3862;3741;2393;1136;1257
686;Overig buiten Europa;2016;9996;4998;4998;7872;3996;3875;2125;1002;1123
687;Overig buiten Europa;2017;9996;4998;4998;8100;4110;3990;1896;888;1008
688;Overig buiten Europa;2018;9996;4998;4998;8295;4207;4088;1701;791;910
689;Overig buiten Europa;2019;9996;4998;4998;8462;4290;4172;1534;708;826
690;Overig buiten Europa;2020;9996;4998;4998;8606;4360;4245;1390;638;753
691;Overig buiten Europa;2021;9996;4998;4998;8730;4421;4309;1266;577;689
692;Overig buiten Europa;2022;9996;4998;4998;8837;4474;4364;1159;524;634
693;Overig buiten Europa;2023;9996;4998;4998;8931;4519;4412;1065;479;586
694;Overig buiten Europa;2024;9996;4998;4998;9012;4559;4454;984;439;544
