ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
9353;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2012 oktober;308.0;100.0;-207.0;52.0;-1.9;;;;;
9354;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2012 november;293.0;89.0;-204.0;48.7;0.7;;;;;
9355;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2012 december;275.0;71.0;-204.0;68.2;-14.4;;;;;
9356;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2012;3362.0;1052.0;-2311.0;36.3;2.9;;;;;
9357;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 januari;310.0;109.0;-201.0;36.6;39.7;;;;;
9358;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 februari;254.0;70.0;-185.0;18.9;-21.5;;;;;
9359;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 maart;258.0;122.0;-136.0;1.3;51.2;;;;;
9360;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 april;241.0;78.0;-163.0;-21.2;-3.2;;;;;
9361;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 mei;289.0;138.0;-151.0;-20.8;42.4;;;;;
9362;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 juni;260.0;113.0;-147.0;-12.2;30.0;;;;;
9363;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 juli;276.0;93.0;-184.0;10.2;17.8;;;;;
9364;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 augustus;307.0;89.0;-218.0;0.4;0.8;;;;;
9365;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 september;257.0;97.0;-159.0;-3.4;-13.3;;;;;
9366;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 oktober;312.0;102.0;-210.0;1.3;1.6;;;;;
9367;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 november;267.0;97.0;-170.0;-9.1;8.6;;;;;
9368;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013 december;248.0;58.0;-190.0;-9.9;-17.9;;;;;
9369;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2013;3280.0;1166.0;-2114.0;-2.5;10.8;;;;;
9370;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 januari;250.0;77.0;-173.0;;;;;;;
9371;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 februari;218.0;61.0;-158.0;;;;;;;
9372;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 maart;250.0;66.0;-184.0;;;;;;;
9373;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 april;228.0;70.0;-159.0;;;;;;;
9374;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 mei;279.0;57.0;-222.0;;;;;;;
9375;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 juni;272.0;57.0;-216.0;;;;;;;
9376;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 juli;280.0;68.0;-212.0;;;;;;;
9377;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 augustus;219.0;86.0;-133.0;;;;;;;
9378;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 september;262.0;111.0;-150.0;;;;;;;
9379;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 oktober;201.0;63.0;-138.0;;;;;;;
9380;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 november;229.0;68.0;-160.0;;;;;;;
9381;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014 december;229.0;67.0;-163.0;;;;;;;
9382;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2014;2917.0;850.0;-2067.0;;;;;;;
9383;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 januari;243.0;69.0;-174.0;;;;;;;
9384;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 februari;192.0;71.0;-121.0;;;;;;;
9385;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 maart;267.0;66.0;-201.0;;;;;;;
9386;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 april;237.0;118.0;-119.0;;;;;;;
9387;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 mei;274.0;80.0;-194.0;;;;;;;
9388;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 juni;252.0;76.0;-176.0;;;;;;;
9389;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 juli;229.0;75.0;-154.0;;;;;;;
9390;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 augustus;255.0;71.0;-184.0;;;;;;;
9391;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 september;232.0;71.0;-161.0;;;;;;;
9392;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 oktober;219.0;67.0;-152.0;;;;;;;
9393;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 november;226.0;70.0;-156.0;;;;;;;
9394;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015 december;232.0;62.0;-171.0;;;;;;;
9395;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2015;2857.0;896.0;-1961.0;;;;;;;
9396;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 januari;205.0;91.0;-114.0;-15.4;32.0;;;;;
9397;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 februari;252.0;78.0;-173.0;31.2;10.2;;;;;
9398;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 maart;242.0;86.0;-157.0;-9.3;29.1;;;;;
9399;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 april;232.0;77.0;-154.0;-2.1;-34.3;;;;;
9400;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 mei;273.0;76.0;-197.0;-0.4;-5.1;;;;;
9401;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 juni;227.0;82.0;-145.0;-9.8;7.2;;;;;
9402;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 juli;194.0;78.0;-116.0;-15.3;4.1;;;;;
9403;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 augustus;272.0;85.0;-187.0;6.8;20.0;;;;;
9404;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 september;241.0;94.0;-148.0;4.1;31.5;;;;;
9405;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 oktober;198.0;99.0;-98.0;-9.7;48.6;;;;;
9406;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 november;322.0;91.0;-230.0;42.3;31.4;;;;;
9407;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016 december;279.0;86.0;-194.0;20.2;39.0;;;;;
9408;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2016;2937.0;1023.0;-1914.0;2.8;14.2;;;;;
9409;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 januari;290.0;102.0;-189.0;41.5;11.6;;;;;
9410;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 februari;310.0;91.0;-219.0;23.1;15.9;;;;;
9411;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 maart;318.0;107.0;-211.0;31.2;24.6;;;;;
9412;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 april;298.0;85.0;-213.0;28.5;9.3;;;;;
9413;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 mei;360.0;96.0;-264.0;31.9;27.2;;;;;
9414;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 juni;356.0;100.0;-255.0;56.5;22.9;;;;;
9415;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 juli;328.0;93.0;-235.0;69.5;19.3;;;;;
9416;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 augustus;267.0;93.0;-174.0;-1.9;8.8;;;;;
9417;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 september;296.0;85.0;-211.0;22.8;-8.8;;;;;
9418;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 oktober;300.0;100.0;-200.0;51.8;0.8;;;;;
9419;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 november;343.0;101.0;-242.0;6.7;10.6;;;;;
9420;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017 december;285.0;87.0;-198.0;2.0;1.1;;;;;
9421;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2017;3751.0;1139.0;-2611.0;27.7;11.4;;;;;
9422;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 januari;277.0;101.0;-176.0;-4.7;-0.6;;;;;
9423;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 februari;212.0;96.0;-115.0;-31.7;6.1;;;;;
9424;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 maart;260.0;92.0;-168.0;-18.3;-14.2;;;;;
9425;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 april;255.0;106.0;-149.0;-14.3;24.9;;;;;
9426;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 mei;243.0;111.0;-132.0;-32.5;14.6;;;;;
9427;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 juni;290.0;96.0;-194.0;-18.3;-4.4;;;;;
9428;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 juli;260.0;96.0;-163.0;-20.9;4.1;;;;;
9429;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 augustus;286.0;94.0;-192.0;7.1;1.3;;;;;
9430;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 september;277.0;75.0;-203.0;-6.4;-12.7;;;;;
9431;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 oktober;242.0;85.0;-157.0;-19.2;-15.2;;;;;
9432;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 november;352.0;94.0;-257.0;2.5;-6.9;;;;;
9433;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018 december;252.0;97.0;-155.0;-11.5;11.9;;;;;
9434;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2018;3206.0;1142.0;-2064.0;-14.5;0.2;;;;;
9435;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 januari;227.0;109.0;-118.0;-18.1;7.7;;;;;
9436;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 februari;229.0;83.0;-146.0;8.1;-14.2;;;;;
9437;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 maart;253.0;94.0;-160.0;-2.4;2.4;;;;;
9438;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 april;234.0;117.0;-117.0;-8.2;11.1;;;;;
9439;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 mei;269.0;96.0;-174.0;10.9;-13.6;;;;;
9440;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 juni;269.0;95.0;-174.0;-7.3;-1.5;;;;;
9441;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 juli;298.0;104.0;-194.0;14.9;7.9;;;;;
9442;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 augustus;247.0;84.0;-163.0;-13.7;-10.3;;;;;
9443;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 september;274.0;84.0;-190.0;-1.1;13.1;;;;;
9444;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 oktober;279.0;84.0;-196.0;15.3;-1.7;;;;;
9445;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 november;267.0;78.0;-190.0;-23.9;-17.4;;;;;
9446;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019 december;295.0;90.0;-205.0;16.9;-7.3;;;;;
9447;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2019;3143.0;1117.0;-2026.0;-2.0;-2.2;;;;;
9448;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 januari;264.0;84.0;-180.0;16.4;-23.0;;;;;
9449;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 februari;356.0;94.0;-262.0;55.6;14.4;;;;;
9450;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 maart;375.0;97.0;-278.0;47.9;3.7;;;;;
9451;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 april;310.0;97.0;-213.0;32.4;-17.1;;;;;
9452;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 mei;317.0;107.0;-209.0;17.5;12.4;;;;;
9453;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 juni;293.0;79.0;-214.0;8.8;-16.4;;;;;
9454;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 juli;375.0;81.0;-294.0;25.8;-22.4;;;;;
9455;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 augustus;295.0;75.0;-220.0;19.6;-11.2;;;;;
9456;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 september;303.0;80.0;-223.0;10.6;-4.8;;;;;
9457;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 oktober;331.0;85.0;-246.0;18.5;2.0;;;;;
9458;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 november;306.0;80.0;-225.0;14.3;3.5;;;;;
9459;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020 december;315.0;99.0;-215.0;6.7;10.6;;;;;
9460;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2020;3839.0;1060.0;-2779.0;22.2;-5.0;;;;;
9461;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 januari;249.0;102.0;-147.0;-5.5;22.2;;;;;
9462;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 februari;292.0;112.0;-180.0;-18.0;18.3;;;;;
9463;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 maart;311.0;142.0;-169.0;-17.1;45.7;;;;;
9464;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 april;342.0;134.0;-208.0;10.3;37.9;;;;;
9465;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 mei;400.0;107.0;-293.0;26.3;-0.2;;;;;
9466;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 juni;430.0;137.0;-293.0;46.8;72.8;;;;;
9467;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 juli;439.0;104.0;-335.0;17.1;28.7;;;;;
9468;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 augustus;452.0;109.0;-343.0;52.9;45.4;;;;;
9469;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 september;470.0;140.0;-330.0;55.1;74.8;;;;;
9470;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 oktober;445.0;88.0;-357.0;34.5;3.7;;;;;
9471;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 november;418.0;114.0;-304.0;36.8;41.8;;;;;
9472;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021 december;481.0;111.0;-370.0;52.7;11.4;;;;;
9473;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2021;4729.0;1400.0;-3328.0;23.2;32.1;;;;;
9474;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 januari;398.0;102.0;-296.0;;;;;;;
9475;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 februari ;376.0;117.0;-259.0;;;;;;;
9476;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 maart;477.0;136.0;-341.0;;;;;;;
9477;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 april;509.0;150.0;-360.0;;;;;;;
9478;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 mei;536.0;180.0;-356.0;;;;;;;
9479;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 juni;520.0;186.0;-335.0;;;;;;;
9480;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 juli;586.0;157.0;-429.0;;;;;;;
9481;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 augustus;554.0;154.0;-400.0;;;;;;;
9482;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 september;586.0;135.0;-451.0;;;;;;;
9483;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 oktober;534.0;133.0;-402.0;;;;;;;
9484;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone;2022 januari-oktober;5078.0;1449.0;-3629.0;;;;;;;
9485;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 januari;;;;;;5.0;15.0;10.0;24.1;31.3
9486;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 februari;;;;;;4.0;13.0;8.0;-21.5;-31.2
9487;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 maart;;;;;;5.0;17.0;12.0;51.8;30.7
9488;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 april;;;;;;5.0;16.0;11.0;-3.5;7.4
9489;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 mei;;;;;;5.0;13.0;8.0;30.8;5.3
9490;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 juni;;;;;;5.0;13.0;8.0;9.7;-26.0
9491;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 juli;;;;;;4.0;14.0;10.0;2.5;-3.5
9492;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 augustus;;;;;;5.0;15.0;10.0;-38.1;17.9
9493;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 september;;;;;;5.0;14.0;8.0;7.4;8.9
9494;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 oktober;;;;;;7.0;16.0;10.0;28.3;33.1
9495;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 november;;;;;;4.0;15.0;11.0;-23.4;-0.2
9496;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002 december;;;;;;4.0;12.0;8.0;-29.7;-3.0
9497;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2002;;;;;;56.0;172.0;116.0;-1.7;3.4
9498;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 januari;;;;;;7.0;18.0;11.0;54.6;20.4
9499;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 februari;;;;;;3.0;15.0;12.0;-17.1;22.0
9500;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 maart;;;;;;4.0;20.0;16.0;-15.2;17.3
9501;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 april;;;;;;4.0;16.0;11.0;-11.6;-1.5
9502;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 mei;;;;;;3.0;17.0;14.0;-28.6;35.2
9503;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 juni;;;;;;4.0;15.0;11.0;-13.3;18.3
9504;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 juli;;;;;;4.0;20.0;16.0;-4.6;41.9
9505;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 augustus;;;;;;4.0;12.0;8.0;-16.4;-16.0
9506;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 september;;;;;;6.0;15.0;10.0;8.9;12.3
9507;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 oktober;;;;;;6.0;16.0;11.0;-12.7;-0.6
9508;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 november;;;;;;5.0;12.0;6.0;43.6;-23.1
9509;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003 december;;;;;;7.0;11.0;4.0;72.8;-7.6
9510;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2003;;;;;;58.0;188.0;130.0;2.9;9.5
9511;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 januari;;;;;;5.0;13.0;9.0;;
9512;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 februari;;;;;;4.0;12.0;8.0;;
9513;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 maart;;;;;;4.0;15.0;11.0;;
9514;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 april;;;;;;6.0;13.0;7.0;;
9515;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 mei;;;;;;4.0;18.0;14.0;;
9516;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 juni;;;;;;5.0;23.0;18.0;;
9517;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 juli;;;;;;5.0;23.0;18.0;;
9518;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 augustus;;;;;;4.0;21.0;17.0;;
9519;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 september;;;;;;5.0;33.0;28.0;;
9520;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 oktober;;;;;;7.0;26.0;19.0;;
9521;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 november;;;;;;7.0;27.0;20.0;;
9522;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004 december;;;;;;5.0;23.0;19.0;;
9523;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2004;;;;;;61.0;258.0;197.0;;
9524;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 januari;;;;;;5.0;25.0;20.0;;
9525;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 februari;;;;;;8.0;18.0;10.0;;
9526;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 maart;;;;;;6.0;29.0;24.0;;
9527;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 april;;;;;;6.0;25.0;19.0;;
9528;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 mei;;;;;;5.0;23.0;18.0;43.2;29.0
9529;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 juni;;;;;;4.0;25.0;21.0;-24.4;6.5
9530;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 juli;;;;;;5.0;22.0;17.0;-0.5;-5.4
9531;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 augustus;;;;;;5.0;22.0;16.0;35.3;4.6
9532;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 september;;;;;;6.0;22.0;15.0;20.3;-34.1
9533;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 oktober;;;;;;4.0;25.0;21.0;-42.0;-2.1
9534;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 november;;;;;;4.0;26.0;22.0;-32.6;-0.3
9535;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005 december;;;;;;7.0;28.0;20.0;51.7;18.2
9536;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2005;;;;;;67.0;290.0;224.0;;
9537;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 januari;;;;;;5.0;39.0;35.0;-10.3;58.0
9538;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 februari;;;;;;8.0;41.0;32.0;6.3;125.3
9539;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 maart;;;;;;7.0;46.0;39.0;21.2;58.0
9540;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 april;;;;;;5.0;28.0;24.0;-26.8;12.6
9541;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 mei;;;;;;9.0;38.0;29.0;63.1;61.0
9542;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 juni;;;;;;8.0;36.0;28.0;107.9;44.8
9543;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 juli;;;;;;9.0;30.0;21.0;68.6;34.8
9544;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 augustus;;;;;;7.0;31.0;24.0;28.1;44.7
9545;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 september;;;;;;8.0;37.0;30.0;25.2;73.6
9546;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 oktober;;;;;;6.0;35.0;29.0;45.5;38.3
9547;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 november;;;;;;10.0;36.0;26.0;129.4;36.1
9548;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006 december;;;;;;4.0;31.0;27.0;-41.3;12.0
9549;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2006;;;;;;85.0;428.0;344.0;27.6;47.7
9550;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 januari;5.0;30.0;25.0;;;4.0;29.0;24.0;;
9551;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 februari;6.0;28.0;22.0;;;6.0;28.0;22.0;;
9552;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 maart;5.0;27.0;22.0;;;5.0;27.0;22.0;;
9553;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 april;6.0;27.0;21.0;;;6.0;27.0;21.0;;
9554;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 mei;8.0;31.0;23.0;;;7.0;31.0;24.0;;
9555;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 juni;11.0;30.0;19.0;;;10.0;30.0;20.0;;
9556;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 juli;5.0;39.0;34.0;;;5.0;39.0;34.0;;
9557;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 augustus;6.0;45.0;39.0;;;5.0;44.0;39.0;;
9558;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 september;11.0;45.0;34.0;;;11.0;45.0;35.0;;
9559;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 oktober;11.0;56.0;45.0;;;10.0;55.0;45.0;;
9560;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 november;9.0;49.0;40.0;;;8.0;47.0;40.0;;
