ID;BronTechniek;Perioden;InGebruikGenomen_1;UitGebruikGenomen_2;OpgesteldAanHetEindeVanHetJaar_3;InGebruikGenomen_4;UitGebruikGenomen_5;OpgesteldAanHetEindeVanHetJaar_6;InGebruikGenomen_7;UitGebruikGenomen_8;OpgesteldAanHetEindeVanHetJaar_9;InGebruikGenomen_10;UitGebruikGenomen_11;OpgesteldAanHetEindeVanHetJaar_12;ElektriciteitInMlnKWh_13;AandeelInTotaalElektriciteitsverbruik_14;Warmte_15;BiogasVoorNuttigFinaalVerbruik_16;WinningVanBiogas_17;GefakkeldBiogas_18;NuttigEnergetischVerbruikVanBiomassa_19
749;Houtkachels huishoudens, openhaarden;1995;;;541373.0;;;;;;;;;;;;378.0;;;;3776.0
750;Houtkachels huishoudens, openhaarden;1996;;;529553.0;;;;;;;;;;;;345.0;;;;3447.0
751;Houtkachels huishoudens, openhaarden;1997;;;517101.0;;;;;;;;;;;;337.0;;;;3366.0
752;Houtkachels huishoudens, openhaarden;1998;;;504066.0;;;;;;;;;;;;328.0;;;;3281.0
753;Houtkachels huishoudens, openhaarden;1999;;;490539.0;;;;;;;;;;;;297.0;;;;2965.0
754;Houtkachels huishoudens, openhaarden;2000;;;476616.0;;;;;;;;;;;;288.0;;;;2881.0
755;Houtkachels huishoudens, openhaarden;2001;;;465436.0;;;;;;;;;;;;281.0;;;;2814.0
756;Houtkachels huishoudens, openhaarden;2002;;;454043.0;;;;;;;;;;;;274.0;;;;2745.0
757;Houtkachels huishoudens, openhaarden;2003;;;442532.0;;;;;;;;;;;;268.0;;;;2675.0
758;Houtkachels huishoudens, openhaarden;2004;;;430989.0;;;;;;;;;;;;271.0;;;;2706.0
759;Houtkachels huishoudens, openhaarden;2005;;;419499.0;;;;;;;;;;;;263.0;;;;2633.0
760;Houtkachels huishoudens, openhaarden;2006;;;410834.0;;;;;;;;;;;;258.0;;;;2579.0
761;Houtkachels huishoudens, openhaarden;2007;;;402380.0;;;;;;;;;;;;253.0;;;;2526.0
762;Houtkachels huishoudens, openhaarden;2008;;;394314.0;;;;;;;;;;;;248.0;;;;2475.0
763;Houtkachels huishoudens, openhaarden;2009;;;391346.0;;;;;;;;;;;;246.0;;;;2457.0
764;Houtkachels huishoudens, openhaarden;2010;;;383833.0;;;;;;;;;;;;241.0;;;;2410.0
765;Houtkachels huishoudens, openhaarden;2011;;;369704.0;;;;;;;;;;;;232.0;;;;2321.0
766;Houtkachels huishoudens, openhaarden;2012;;;356195.0;;;;;;;;;;;;224.0;;;;2236.0
767;Houtkachels huishoudens, openhaarden;2013;;;;;;;;;;;;;;;;;;;
768;Houtkachels huishoudens, inzethaarden;1990;;;144517.0;;;;;;;;;;;;1097.0;;;;2330.0
769;Houtkachels huishoudens, inzethaarden;1991;;;166313.0;;;;;;;;;;;;1267.0;;;;2681.0
770;Houtkachels huishoudens, inzethaarden;1992;;;188142.0;;;;;;;;;;;;1436.0;;;;3033.0
771;Houtkachels huishoudens, inzethaarden;1993;;;209869.0;;;;;;;;;;;;1482.0;;;;3123.0
772;Houtkachels huishoudens, inzethaarden;1994;;;231464.0;;;;;;;;;;;;1637.0;;;;3445.0
773;Houtkachels huishoudens, inzethaarden;1995;;;252870.0;;;;;;;;;;;;1791.0;;;;3763.0
774;Houtkachels huishoudens, inzethaarden;1996;;;252180.0;;;;;;;;;;;;1427.0;;;;2971.0
775;Houtkachels huishoudens, inzethaarden;1997;;;250913.0;;;;;;;;;;;;1434.0;;;;2956.0
776;Houtkachels huishoudens, inzethaarden;1998;;;249099.0;;;;;;;;;;;;1438.0;;;;2935.0
777;Houtkachels huishoudens, inzethaarden;1999;;;246802.0;;;;;;;;;;;;1212.0;;;;2449.0
778;Houtkachels huishoudens, inzethaarden;2000;;;244087.0;;;;;;;;;;;;1211.0;;;;2422.0
779;Houtkachels huishoudens, inzethaarden;2001;;;240568.0;;;;;;;;;;;;1206.0;;;;2387.0
780;Houtkachels huishoudens, inzethaarden;2002;;;236686.0;;;;;;;;;;;;1199.0;;;;2348.0
781;Houtkachels huishoudens, inzethaarden;2003;;;232498.0;;;;;;;;;;;;1190.0;;;;2307.0
782;Houtkachels huishoudens, inzethaarden;2004;;;228054.0;;;;;;;;;;;;1240.0;;;;2376.0
783;Houtkachels huishoudens, inzethaarden;2005;;;223403.0;;;;;;;;;;;;1287.0;;;;2438.0
784;Houtkachels huishoudens, inzethaarden;2006;;;214693.0;;;;;;;;;;;;1286.0;;;;2424.0
785;Houtkachels huishoudens, inzethaarden;2007;;;205841.0;;;;;;;;;;;;1295.0;;;;2426.0
786;Houtkachels huishoudens, inzethaarden;2008;;;196930.0;;;;;;;;;;;;1246.0;;;;2321.0
787;Houtkachels huishoudens, inzethaarden;2009;;;187601.0;;;;;;;;;;;;1192.0;;;;2211.0
788;Houtkachels huishoudens, inzethaarden;2010;;;178711.0;;;;;;;;;;;;1143.0;;;;2106.0
789;Houtkachels huishoudens, inzethaarden;2011;;;177182.0;;;;;;;;;;;;1160.0;;;;2088.0
790;Houtkachels huishoudens, inzethaarden;2012;;;175875.0;;;;;;;;;;;;1179.0;;;;2072.0
791;Houtkachels huishoudens, inzethaarden;2013;;;;;;;;;;;;;;;;;;;
792;Houtkachels huishoudens, vrijstaand;1990;;;178417.0;;;;;;;;;;;;2877.0;;;;5476.0
793;Houtkachels huishoudens, vrijstaand;1991;;;172997.0;;;;;;;;;;;;2803.0;;;;5309.0
794;Houtkachels huishoudens, vrijstaand;1992;;;168055.0;;;;;;;;;;;;2737.0;;;;5158.0
795;Houtkachels huishoudens, vrijstaand;1993;;;163576.0;;;;;;;;;;;;2434.0;;;;4564.0
796;Houtkachels huishoudens, vrijstaand;1994;;;159557.0;;;;;;;;;;;;2386.0;;;;4452.0
797;Houtkachels huishoudens, vrijstaand;1995;;;155987.0;;;;;;;;;;;;2345.0;;;;4352.0
798;Houtkachels huishoudens, vrijstaand;1996;;;171418.0;;;;;;;;;;;;2063.0;;;;3635.0
799;Houtkachels huishoudens, vrijstaand;1997;;;187676.0;;;;;;;;;;;;2355.0;;;;3980.0
800;Houtkachels huishoudens, vrijstaand;1998;;;204671.0;;;;;;;;;;;;2657.0;;;;4341.0
801;Houtkachels huishoudens, vrijstaand;1999;;;222439.0;;;;;;;;;;;;2443.0;;;;3881.0
802;Houtkachels huishoudens, vrijstaand;2000;;;241005.0;;;;;;;;;;;;2709.0;;;;4205.0
803;Houtkachels huishoudens, vrijstaand;2001;;;254773.0;;;;;;;;;;;;2917.0;;;;4446.0
804;Houtkachels huishoudens, vrijstaand;2002;;;268927.0;;;;;;;;;;;;3130.0;;;;4694.0
805;Houtkachels huishoudens, vrijstaand;2003;;;283408.0;;;;;;;;;;;;3346.0;;;;4947.0
806;Houtkachels huishoudens, vrijstaand;2004;;;298130.0;;;;;;;;;;;;3734.0;;;;5454.0
807;Houtkachels huishoudens, vrijstaand;2005;;;312997.0;;;;;;;;;;;;4174.0;;;;6032.0
808;Houtkachels huishoudens, vrijstaand;2006;;;326097.0;;;;;;;;;;;;4585.0;;;;6558.0
809;Houtkachels huishoudens, vrijstaand;2007;;;339091.0;;;;;;;;;;;;5013.0;;;;7105.0
810;Houtkachels huishoudens, vrijstaand;2008;;;352067.0;;;;;;;;;;;;5248.0;;;;7378.0
811;Houtkachels huishoudens, vrijstaand;2009;;;360964.0;;;;;;;;;;;;5413.0;;;;7565.0
812;Houtkachels huishoudens, vrijstaand;2010;;;373617.0;;;;;;;;;;;;5641.0;;;;7831.0
813;Houtkachels huishoudens, vrijstaand;2011;;;386136.0;;;;;;;;;;;;5870.0;;;;8095.0
814;Houtkachels huishoudens, vrijstaand;2012;;;398491.0;;;;;;;;;;;;6093.0;;;;8355.0
815;Houtkachels huishoudens, vrijstaand;2013;;;;;;;;;;;;;;;;;;;
816;Totaal overige biomassaverbranding;1990;;;;;;;;;;;;;33.0;0.04;233.0;;;;440.0
817;Totaal overige biomassaverbranding;1991;;;;;;;;;;;;;32.0;0.04;225.0;;;;440.0
818;Totaal overige biomassaverbranding;1992;;;;;;;;;;;;;29.0;0.03;195.0;;;;400.0
819;Totaal overige biomassaverbranding;1993;;;;;;;;;;;;;24.0;0.03;147.0;;;;330.0
820;Totaal overige biomassaverbranding;1994;;;;;;;;;;;;;29.0;0.03;177.0;;;;410.0
821;Totaal overige biomassaverbranding;1995;;;;;;;;;;;;;35.0;0.04;337.0;;;;577.0
822;Totaal overige biomassaverbranding;1996;;;;;;;;;;;;;29.0;0.03;320.0;;;;513.0
823;Totaal overige biomassaverbranding;1997;;;;;;;;;;;;;29.0;0.03;369.0;;;;564.0
824;Totaal overige biomassaverbranding;1998;;;;;;;;;;;;;25.0;0.03;383.0;;;;601.0
825;Totaal overige biomassaverbranding;1999;;;;;;;;;;;;;62.0;0.06;471.0;;;;1239.0
826;Totaal overige biomassaverbranding;2000;;;;;;;;;;;;;216.0;0.21;513.0;;;;3695.0
827;Totaal overige biomassaverbranding;2001;;;;;;;;;;;;;221.0;0.21;674.0;;;;3944.0
828;Totaal overige biomassaverbranding;2002;;;;;;;;;;;;;216.0;0.2;943.0;;;;3825.0
829;Totaal overige biomassaverbranding;2003;;;;;;;;;;;;;205.0;0.19;1184.0;;;;4059.0
830;Totaal overige biomassaverbranding;2004;;;12.0;;;;;;;;;;217.0;0.19;1984.0;;;;4992.0
831;Totaal overige biomassaverbranding;2005;;;12.0;;;;;;;;;;235.0;0.21;2249.0;;;;5628.0
832;Totaal overige biomassaverbranding;2006;;;14.0;;;;;;;;;;236.0;0.2;3078.0;;;;6623.0
833;Totaal overige biomassaverbranding;2007;;;20.0;;;;;;;;;;254.0;0.21;3262.0;;;;7077.0
834;Totaal overige biomassaverbranding;2008;;;24.0;;;;;;;;;;664.0;0.55;3340.0;;;;13069.0
835;Totaal overige biomassaverbranding;2009;;;25.0;;;;;;;;;;895.0;0.79;3238.0;;;;16177.0
836;Totaal overige biomassaverbranding;2010;;;26.0;;;;;;;;;;894.0;0.76;2378.0;;;;14703.0
837;Totaal overige biomassaverbranding;2011;;;27.0;;;;;;;;;;705.0;0.6;2264.0;;;;11723.0
838;Totaal overige biomassaverbranding;2012;;;26.0;;;;;;;;;;885.0;0.76;2424.0;;;;14033.0
839;Totaal overige biomassaverbranding;2013;;;;;;;;;;;;;;;;;;;
840;Ovrg. biomassaverbr. met elek. opwekking;1990;;;;;;;;;;;;;;;;;;;
841;Ovrg. biomassaverbr. met elek. opwekking;1991;;;;;;;;;;;;;;;;;;;
842;Ovrg. biomassaverbr. met elek. opwekking;1992;;;;;;;;;;;;;;;;;;;
843;Ovrg. biomassaverbr. met elek. opwekking;1993;;;;;;;;;;;;;;;;;;;
844;Ovrg. biomassaverbr. met elek. opwekking;1994;;;;;;;;;;;;;;;;;;;
845;Ovrg. biomassaverbr. met elek. opwekking;1995;;;;;;;;;;;;;;;;;;;
846;Ovrg. biomassaverbr. met elek. opwekking;1996;;;;;;;;;;;;;;;;;;;
847;Ovrg. biomassaverbr. met elek. opwekking;1997;;;;;;;;;;;;;;;;;;;
848;Ovrg. biomassaverbr. met elek. opwekking;1998;;;;;;;;;;;;;;;;;;;
849;Ovrg. biomassaverbr. met elek. opwekking;1999;;;;;;;;;;;;;;;;;;;
850;Ovrg. biomassaverbr. met elek. opwekking;2000;;;;;;;;;;;;;;;;;;;
851;Ovrg. biomassaverbr. met elek. opwekking;2001;;;;;;;;;;;;;;;;;;;
852;Ovrg. biomassaverbr. met elek. opwekking;2002;;;;;;;;;;;;;;;;;;;
853;Ovrg. biomassaverbr. met elek. opwekking;2003;;;;;;;;;;;;;;;;;;;
854;Ovrg. biomassaverbr. met elek. opwekking;2004;;;5.0;;;;;;;;;;217.0;0.19;336.0;;;;3094.0
855;Ovrg. biomassaverbr. met elek. opwekking;2005;;;5.0;;;;;;;;;;235.0;0.21;468.0;;;;3524.0
856;Ovrg. biomassaverbr. met elek. opwekking;2006;;;6.0;;;;;;;;;;236.0;0.2;576.0;;;;3677.0
857;Ovrg. biomassaverbr. met elek. opwekking;2007;;;13.0;;;;;;;;;;254.0;0.21;626.0;;;;3981.0
858;Ovrg. biomassaverbr. met elek. opwekking;2008;;;17.0;;;;;;;;;;664.0;0.55;695.0;;;;9929.0
859;Ovrg. biomassaverbr. met elek. opwekking;2009;;;17.0;;;;;;;;;;895.0;0.79;700.0;;;;13152.0
860;Ovrg. biomassaverbr. met elek. opwekking;2010;;;18.0;;;;;;;;;;894.0;0.76;784.0;;;;12725.0
861;Ovrg. biomassaverbr. met elek. opwekking;2011;;;19.0;;;;;;;;;;705.0;0.6;994.0;;;;10138.0
862;Ovrg. biomassaverbr. met elek. opwekking;2012;;;21.0;;;;;;;;;;885.0;0.76;1150.0;;;;12482.0
863;Ovrg. biomassaverbr. met elek. opwekking;2013;;;;;;;;;;;;;;;;;;;
864;Ovrg. biomassaverbr. zonder elek.opwekk.;1990;;;;;;;;;;;;;;;;;;;
865;Ovrg. biomassaverbr. zonder elek.opwekk.;1991;;;;;;;;;;;;;;;;;;;
866;Ovrg. biomassaverbr. zonder elek.opwekk.;1992;;;;;;;;;;;;;;;;;;;
867;Ovrg. biomassaverbr. zonder elek.opwekk.;1993;;;;;;;;;;;;;;;;;;;
868;Ovrg. biomassaverbr. zonder elek.opwekk.;1994;;;;;;;;;;;;;;;;;;;
869;Ovrg. biomassaverbr. zonder elek.opwekk.;1995;;;;;;;;;;;;;;;;;;;
870;Ovrg. biomassaverbr. zonder elek.opwekk.;1996;;;;;;;;;;;;;;;;;;;
871;Ovrg. biomassaverbr. zonder elek.opwekk.;1997;;;;;;;;;;;;;;;;;;;
872;Ovrg. biomassaverbr. zonder elek.opwekk.;1998;;;;;;;;;;;;;;;;;;;
873;Ovrg. biomassaverbr. zonder elek.opwekk.;1999;;;;;;;;;;;;;;;;;;;
874;Ovrg. biomassaverbr. zonder elek.opwekk.;2000;;;;;;;;;;;;;;;;;;;
875;Ovrg. biomassaverbr. zonder elek.opwekk.;2001;;;;;;;;;;;;;;;;;;;
876;Ovrg. biomassaverbr. zonder elek.opwekk.;2002;;;;;;;;;;;;;;;;;;;
877;Ovrg. biomassaverbr. zonder elek.opwekk.;2003;;;;;;;;;;;;;;;;;;;
878;Ovrg. biomassaverbr. zonder elek.opwekk.;2004;;;7.0;;;;;;;;;;;;1648.0;;;;1899.0
879;Ovrg. biomassaverbr. zonder elek.opwekk.;2005;;;7.0;;;;;;;;;;;;1781.0;;;;2104.0
880;Ovrg. biomassaverbr. zonder elek.opwekk.;2006;;;8.0;;;;;;;;;;;;2502.0;;;;2946.0
881;Ovrg. biomassaverbr. zonder elek.opwekk.;2007;;;7.0;;;;;;;;;;;;2636.0;;;;3097.0
882;Ovrg. biomassaverbr. zonder elek.opwekk.;2008;;;7.0;;;;;;;;;;;;2645.0;;;;3140.0
883;Ovrg. biomassaverbr. zonder elek.opwekk.;2009;;;8.0;;;;;;;;;;;;2538.0;;;;3024.0
884;Ovrg. biomassaverbr. zonder elek.opwekk.;2010;;;8.0;;;;;;;;;;;;1594.0;;;;1979.0
885;Ovrg. biomassaverbr. zonder elek.opwekk.;2011;;;8.0;;;;;;;;;;;;1270.0;;;;1585.0
886;Ovrg. biomassaverbr. zonder elek.opwekk.;2012;;;5.0;;;;;;;;;;;;1274.0;;;;1551.0
887;Ovrg. biomassaverbr. zonder elek.opwekk.;2013;;;;;;;;;;;;;;;;;;;
888;Totaal biogas;1990;;;;;;19.0;;;;;;;84.0;0.11;101.0;857.0;2916.0;;2376.0
889;Totaal biogas;1991;;;;;;21.0;;;;;;;112.0;0.14;178.0;1172.0;3482.0;;2944.0
890;Totaal biogas;1992;;;;;;22.0;;;;;;;120.0;0.14;244.0;1526.0;3997.0;;3558.0
891;Totaal biogas;1993;;;;;;35.0;;;;;;;170.0;0.2;232.0;1693.0;4954.0;;4143.0
892;Totaal biogas;1994;;;;;;45.0;;;;;;;213.0;0.24;276.0;1565.0;5247.0;;4609.0
893;Totaal biogas;1995;;;;;;51.0;;;;;;;241.0;0.27;311.0;1428.0;5596.0;;4897.0
894;Totaal biogas;1996;;;;;;55.0;;;;;;;257.0;0.28;334.0;1439.0;5875.0;;5165.0
895;Totaal biogas;1997;;;;;;52.0;;;;;;;252.0;0.26;273.0;1532.0;5789.0;;4997.0
896;Totaal biogas;1998;;;;;;54.0;;;;;;;243.0;0.24;242.0;1547.0;5784.0;;4917.0
897;Totaal biogas;1999;;;;;;56.0;;;;;;;262.0;0.26;265.0;1613.0;6074.0;;5132.0
898;Totaal biogas;2000;;;;;;59.0;;;;;;;270.0;0.26;284.0;1630.0;6140.0;;5211.0
899;Totaal biogas;2001;;;;;;61.0;;;;;;;294.0;0.27;294.0;1474.0;6339.0;;5360.0
900;Totaal biogas;2002;;;;;;66.0;;;;;;;316.0;0.29;355.0;1336.0;6518.0;;5562.0
901;Totaal biogas;2003;;;;;;65.0;;;;;;;310.0;0.28;289.0;1336.0;6608.0;;5392.0
902;Totaal biogas;2004;;;;;;59.0;;;;;;;276.0;0.24;370.0;1547.0;6275.0;;5285.0
903;Totaal biogas;2005;;;;;;68.0;;;;;;;278.0;0.24;314.0;1358.0;5867.0;;5095.0
904;Totaal biogas;2006;;;;;;89.0;;;;;;;339.0;0.29;240.0;1331.0;6675.0;;5909.0
905;Totaal biogas;2007;;;;;;124.0;;;;;;;477.0;0.4;382.0;1091.0;8040.0;;7254.0
906;Totaal biogas;2008;;;;;;167.0;;;;;;;681.0;0.57;486.0;1006.0;10211.0;;9450.0
907;Totaal biogas;2009;;;;;;186.0;;;;;;;848.0;0.74;674.0;1081.0;11921.0;;11215.0
908;Totaal biogas;2010;;;;;;200.0;;;;;;;950.0;0.81;929.0;989.0;12886.0;;12286.0
909;Totaal biogas;2011;;;;;;217.0;;;;;;;958.0;0.81;1173.0;1017.0;12829.0;;12264.0
910;Totaal biogas;2012;;;;;;219.0;;;;;;;931.0;0.8;1262.0;1549.0;12932.0;;12454.0
911;Totaal biogas;2013;;;;;;;;;;;;;;;;;;;
912;Biogas uit stortplaatsen;1990;;;;;;4.0;;;;;;;16.0;0.02;20.0;171.0;724.0;332.0;392.0
913;Biogas uit stortplaatsen;1991;;;;;;6.0;;;;;;;28.0;0.03;77.0;289.0;971.0;290.0;681.0
914;Biogas uit stortplaatsen;1992;;;;;;7.0;;;;;;;31.0;0.04;123.0;822.0;1581.0;247.0;1334.0
915;Biogas uit stortplaatsen;1993;;;;;;17.0;;;;;;;76.0;0.09;103.0;781.0;2345.0;669.0;1676.0
916;Biogas uit stortplaatsen;1994;;;;;;27.0;;;;;;;120.0;0.14;143.0;688.0;2543.0;507.0;2036.0
917;Biogas uit stortplaatsen;1995;;;;;;31.0;;;;;;;138.0;0.15;151.0;675.0;2786.0;549.0;2238.0
918;Biogas uit stortplaatsen;1996;;;;;;35.0;;;;;;;155.0;0.17;159.0;662.0;3029.0;590.0;2439.0
919;Biogas uit stortplaatsen;1997;;;;;;32.0;;;;;;;141.0;0.15;105.0;508.0;2800.0;664.0;2136.0
920;Biogas uit stortplaatsen;1998;;;;;;33.0;;;;;;;145.0;0.15;74.0;572.0;2961.0;741.0;2221.0
921;Biogas uit stortplaatsen;1999;;;;;;34.0;;;;;;;149.0;0.15;42.0;636.0;3123.0;818.0;2305.0
922;Biogas uit stortplaatsen;2000;;;;;;35.0;;;;;;;153.0;0.15;44.0;616.0;3098.0;786.0;2313.0
923;Biogas uit stortplaatsen;2001;;;;;;37.0;;;;;;;160.0;0.15;41.0;528.0;3138.0;835.0;2303.0
924;Biogas uit stortplaatsen;2002;;;;;;40.0;;;;;;;176.0;0.16;86.0;458.0;3252.0;758.0;2494.0
925;Biogas uit stortplaatsen;2003;;;;;;38.0;;;;;;;166.0;0.15;55.0;342.0;3291.0;1034.0;2257.0
926;Biogas uit stortplaatsen;2004;;;;;;32.0;;;;;;;134.0;0.12;66.0;436.0;2811.0;770.0;2041.0
927;Biogas uit stortplaatsen;2005;;;;;;31.0;;;;;;;127.0;0.11;68.0;446.0;2503.0;594.0;1909.0
928;Biogas uit stortplaatsen;2006;;;;;;32.0;;;;;;;123.0;0.11;41.0;445.0;2486.0;560.0;1926.0
929;Biogas uit stortplaatsen;2007;;;;;;30.0;;;;;;;111.0;0.09;72.0;417.0;2475.0;566.0;1909.0
930;Biogas uit stortplaatsen;2008;;;;;;31.0;;;;;;;106.0;0.09;106.0;396.0;2452.0;595.0;1858.0
931;Biogas uit stortplaatsen;2009;;;;;;29.0;;;;;;;97.0;0.09;66.0;387.0;2120.0;479.0;1641.0
932;Biogas uit stortplaatsen;2010;;;;;;28.0;;;;;;;90.0;0.08;55.0;345.0;1941.0;403.0;1538.0
933;Biogas uit stortplaatsen;2011;;;;;;27.0;;;;;;;79.0;0.07;67.0;316.0;1771.0;406.0;1364.0
934;Biogas uit stortplaatsen;2012;;;;;;23.0;;;;;;;66.0;0.06;0.0;335.0;1563.0;311.0;1251.0
935;Biogas uit stortplaatsen;2013;;;;;;;;;;;;;;;;;;;
936;Biogas uit rioolwaterzuiveringsinstalla.;1990;;;;;;14.0;;;;;;;66.0;0.08;69.0;312.0;1724.0;209.0;1516.0
937;Biogas uit rioolwaterzuiveringsinstalla.;1991;;;;;;13.0;;;;;;;82.0;0.1;85.0;435.0;1948.0;249.0;1700.0
938;Biogas uit rioolwaterzuiveringsinstalla.;1992;;;;;;13.0;;;;;;;87.0;0.1;89.0;227.0;1800.0;192.0;1608.0
939;Biogas uit rioolwaterzuiveringsinstalla.;1993;;;;;;16.0;;;;;;;89.0;0.11;92.0;436.0;1969.0;141.0;1827.0
940;Biogas uit rioolwaterzuiveringsinstalla.;1994;;;;;;17.0;;;;;;;93.0;0.11;96.0;287.0;1958.0;131.0;1827.0
941;Biogas uit rioolwaterzuiveringsinstalla.;1995;;;;;;17.0;;;;;;;100.0;0.11;103.0;134.0;1984.0;151.0;1834.0
942;Biogas uit rioolwaterzuiveringsinstalla.;1996;;;;;;17.0;;;;;;;97.0;0.1;99.0;137.0;1947.0;121.0;1827.0
943;Biogas uit rioolwaterzuiveringsinstalla.;1997;;;;;;17.0;;;;;;;107.0;0.11;110.0;294.0;2033.0;129.0;1904.0
944;Biogas uit rioolwaterzuiveringsinstalla.;1998;;;;;;18.0;;;;;;;92.0;0.09;95.0;312.0;1923.0;126.0;1797.0
945;Biogas uit rioolwaterzuiveringsinstalla.;1999;;;;;;19.0;;;;;;;103.0;0.1;106.0;351.0;2013.0;124.0;1890.0
946;Biogas uit rioolwaterzuiveringsinstalla.;2000;;;;;;19.0;;;;;;;105.0;0.1;108.0;397.0;2068.0;143.0;1925.0
947;Biogas uit rioolwaterzuiveringsinstalla.;2001;;;;;;20.0;;;;;;;122.0;0.11;126.0;311.0;2212.0;144.0;2068.0
948;Biogas uit rioolwaterzuiveringsinstalla.;2002;;;;;;20.0;;;;;;;123.0;0.11;126.0;289.0;2272.0;199.0;2073.0
949;Biogas uit rioolwaterzuiveringsinstalla.;2003;;;;;;20.0;;;;;;;122.0;0.11;125.0;330.0;2188.0;182.0;2006.0
950;Biogas uit rioolwaterzuiveringsinstalla.;2004;;;;;;22.0;;;;;;;126.0;0.11;216.0;323.0;2253.0;220.0;2033.0
951;Biogas uit rioolwaterzuiveringsinstalla.;2005;;;;;;23.0;;;;;;;117.0;0.1;135.0;256.0;2124.0;178.0;1946.0
952;Biogas uit rioolwaterzuiveringsinstalla.;2006;;;;;;28.0;;;;;;;125.0;0.11;42.0;179.0;2216.0;206.0;2010.0
953;Biogas uit rioolwaterzuiveringsinstalla.;2007;;;;;;34.0;;;;;;;136.0;0.12;157.0;81.0;2218.0;220.0;1998.0
954;Biogas uit rioolwaterzuiveringsinstalla.;2008;;;;;;34.0;;;;;;;142.0;0.12;140.0;84.0;2212.0;166.0;2045.0
955;Biogas uit rioolwaterzuiveringsinstalla.;2009;;;;;;34.0;;;;;;;143.0;0.13;120.0;100.0;2273.0;226.0;2046.0
956;Biogas uit rioolwaterzuiveringsinstalla.;2010;;;;;;36.0;;;;;;;154.0;0.13;99.0;84.0;2297.0;196.0;2101.0
957;Biogas uit rioolwaterzuiveringsinstalla.;2011;;;;;;37.0;;;;;;;164.0;0.14;214.0;77.0;2315.0;159.0;2156.0
958;Biogas uit rioolwaterzuiveringsinstalla.;2012;;;;;;40.0;;;;;;;176.0;0.15;138.0;85.0;2388.0;167.0;2222.0
959;Biogas uit rioolwaterzuiveringsinstalla.;2013;;;;;;;;;;;;;;;;;;;
960;Biogas, co-vergisting van mest;1990;;;;;;;;;;;;;;0.0;;;;;
961;Biogas, co-vergisting van mest;1991;;;;;;;;;;;;;;0.0;;;;;
962;Biogas, co-vergisting van mest;1992;;;;;;;;;;;;;;0.0;;;;;
963;Biogas, co-vergisting van mest;1993;;;;;;;;;;;;;;0.0;;;;;
964;Biogas, co-vergisting van mest;1994;;;;;;;;;;;;;;0.0;;;;;
965;Biogas, co-vergisting van mest;1995;;;;;;;;;;;;;;0.0;;;;;
966;Biogas, co-vergisting van mest;1996;;;;;;;;;;;;;;0.0;;;;;
967;Biogas, co-vergisting van mest;1997;;;;;;;;;;;;;;0.0;;;;;
968;Biogas, co-vergisting van mest;1998;;;;;;;;;;;;;;0.0;;;;;
969;Biogas, co-vergisting van mest;1999;;;;;;;;;;;;;;0.0;;;;;
970;Biogas, co-vergisting van mest;2000;;;;;;;;;;;;;;0.0;;;;;
971;Biogas, co-vergisting van mest;2001;;;;;;;;;;;;;;0.0;;;;;
972;Biogas, co-vergisting van mest;2002;;;;;;;;;;;;;;0.0;;;;;
973;Biogas, co-vergisting van mest;2003;;;;;;;;;;;;;;0.0;;;;;
974;Biogas, co-vergisting van mest;2004;;;;;;;;;;;;;;0.0;;;;;
975;Biogas, co-vergisting van mest;2005;;;17.0;;;5.0;;;;;;;8.0;0.01;5.0;0.0;82.0;;82.0
976;Biogas, co-vergisting van mest;2006;;;37.0;;;18.0;;;;;;;54.0;0.05;4.0;0.0;591.0;;591.0
977;Biogas, co-vergisting van mest;2007;;;53.0;;;43.0;;;;;;;171.0;0.14;20.0;0.0;1872.0;;1872.0
978;Biogas, co-vergisting van mest;2008;;;78.0;;;76.0;;;;;;;339.0;0.28;106.0;0.0;3697.0;;3697.0
979;Biogas, co-vergisting van mest;2009;;;87.0;;;94.0;;;;;;;484.0;0.43;257.0;0.0;5279.0;;5279.0
980;Biogas, co-vergisting van mest;2010;;;91.0;;;98.0;;;;;;;527.0;0.45;453.0;0.0;5747.0;;5747.0
981;Biogas, co-vergisting van mest;2011;;;97.0;;;113.0;;;;;;;515.0;0.44;447.0;0.0;5622.0;;5622.0
982;Biogas, co-vergisting van mest;2012;;;95.0;;;117.0;;;;;;;504.0;0.44;735.0;0.0;5503.0;;5503.0
983;Biogas, co-vergisting van mest;2013;;;;;;;;;;;;;;;;;;;
984;Overige biogas;1990;;;;;;1.0;;;;;;;2.0;0.0;12.0;374.0;468.0;;468.0
985;Overige biogas;1991;;;;;;1.0;;;;;;;2.0;0.0;17.0;448.0;563.0;;563.0
986;Overige biogas;1992;;;;;;1.0;;;;;;;2.0;0.0;32.0;477.0;616.0;;616.0
987;Overige biogas;1993;;;;;;2.0;;;;;;;4.0;0.01;37.0;476.0;640.0;;640.0
988;Overige biogas;1994;;;;;;1.0;;;;;;;0.0;0.0;37.0;590.0;746.0;;746.0
989;Overige biogas;1995;;;;;;2.0;;;;;;;3.0;0.0;57.0;618.0;826.0;;826.0
990;Overige biogas;1996;;;;;;2.0;;;;;;;6.0;0.01;75.0;639.0;899.0;;899.0
991;Overige biogas;1997;;;;;;2.0;;;;;;;4.0;0.0;58.0;730.0;957.0;;957.0
