ID;Schoolsoort;Herkomstgroepering;Geslacht;Perioden;TotaalEindexamenkandidaten_1;TotaalGeslaagd_2;TotaalAfgewezen_3;GeslaagdEnNaarWO_4;GeslaagdEnNaarHBO_5;GeslaagdEnNaarBOL_6;GeslaagdEnNaarVO_7;GeslaagdOverig_8;AfgewezenEnNaarWO_9;AfgewezenEnNaarHBO_10;AfgewezenEnNaarBOL_11;AfgewezenEnNaarVO_12;AfgewezenOverig_13
61;Vwo;5;Totaal mannen en vrouwen;1999/'00;2.0;75.0;25.0;58.0;8.0;0.0;0.0;10.0;1.0;1.0;3.0;11.0;9.0
62;Vwo;5;Totaal mannen en vrouwen;2000/'01;2.1;80.0;20.0;61.0;9.0;0.0;0.0;11.0;0.0;1.0;1.0;9.0;8.0
63;Vwo;5;Totaal mannen en vrouwen;2001/'02;1.8;83.0;17.0;66.0;6.0;0.0;0.0;12.0;0.0;0.0;1.0;8.0;7.0
64;Vwo;5;Totaal mannen en vrouwen;2002/'03;2.1;83.0;17.0;67.0;5.0;0.0;0.0;11.0;0.0;0.0;1.0;5.0;10.0
65;Vwo;5;Mannen;1998/'99;1.0;79.0;21.0;61.0;10.0;0.0;0.0;8.0;0.0;1.0;3.0;12.0;5.0
66;Vwo;5;Mannen;1999/'00;1.0;77.0;23.0;60.0;8.0;0.0;0.0;9.0;1.0;1.0;2.0;10.0;8.0
67;Vwo;5;Mannen;2000/'01;1.0;79.0;21.0;62.0;6.0;0.0;0.0;11.0;0.0;1.0;1.0;9.0;9.0
68;Vwo;5;Mannen;2001/'02;0.8;83.0;17.0;69.0;4.0;0.0;0.0;10.0;0.0;0.0;1.0;9.0;7.0
69;Vwo;5;Mannen;2002/'03;1.0;84.0;16.0;69.0;4.0;0.0;0.0;11.0;0.0;0.0;1.0;5.0;10.0
70;Vwo;5;Vrouwen;1998/'99;1.0;76.0;24.0;55.0;11.0;0.0;0.0;10.0;0.0;1.0;2.0;14.0;7.0
71;Vwo;5;Vrouwen;1999/'00;1.1;74.0;26.0;56.0;8.0;0.0;0.0;10.0;0.0;2.0;3.0;12.0;10.0
72;Vwo;5;Vrouwen;2000/'01;1.1;81.0;19.0;60.0;11.0;0.0;0.0;11.0;0.0;1.0;1.0;9.0;8.0
73;Vwo;5;Vrouwen;2001/'02;0.9;84.0;16.0;63.0;7.0;0.0;0.0;13.0;0.0;1.0;1.0;7.0;7.0
74;Vwo;5;Vrouwen;2002/'03;1.1;83.0;17.0;65.0;6.0;0.0;0.0;11.0;0.0;0.0;1.0;5.0;10.0
75;Vwo;6;Totaal mannen en vrouwen;1998/'99;0.4;86.0;14.0;58.0;10.0;0.0;0.0;18.0;1.0;0.0;2.0;6.0;4.0
76;Vwo;6;Totaal mannen en vrouwen;1999/'00;0.4;82.0;18.0;58.0;7.0;0.0;0.0;17.0;0.0;1.0;1.0;5.0;10.0
77;Vwo;6;Totaal mannen en vrouwen;2000/'01;0.4;85.0;15.0;58.0;10.0;0.0;0.0;17.0;0.0;0.0;1.0;9.0;5.0
78;Vwo;6;Totaal mannen en vrouwen;2001/'02;0.4;91.0;9.0;66.0;8.0;0.0;0.0;16.0;1.0;0.0;0.0;4.0;4.0
79;Vwo;6;Totaal mannen en vrouwen;2002/'03;0.4;87.0;13.0;61.0;7.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;7.0
80;Vwo;6;Mannen;1998/'99;0.2;88.0;12.0;69.0;9.0;0.0;0.0;10.0;0.0;0.0;1.0;9.0;2.0
81;Vwo;6;Mannen;1999/'00;0.2;83.0;17.0;62.0;7.0;0.0;0.0;14.0;0.0;1.0;1.0;6.0;9.0
82;Vwo;6;Mannen;2000/'01;0.2;85.0;15.0;61.0;8.0;0.0;0.0;16.0;0.0;1.0;1.0;9.0;4.0
83;Vwo;6;Mannen;2001/'02;0.2;91.0;9.0;67.0;7.0;1.0;0.0;16.0;0.0;1.0;0.0;4.0;4.0
84;Vwo;6;Mannen;2002/'03;0.2;88.0;12.0;63.0;4.0;0.0;0.0;20.0;0.0;0.0;0.0;6.0;7.0
85;Vwo;6;Vrouwen;1998/'99;0.2;85.0;15.0;48.0;12.0;0.0;0.0;26.0;2.0;1.0;2.0;4.0;6.0
86;Vwo;6;Vrouwen;1999/'00;0.2;82.0;18.0;55.0;6.0;0.0;0.0;19.0;0.0;1.0;1.0;4.0;11.0
87;Vwo;6;Vrouwen;2000/'01;0.2;85.0;15.0;56.0;11.0;0.0;0.0;18.0;0.0;0.0;1.0;8.0;5.0
88;Vwo;6;Vrouwen;2001/'02;0.2;90.0;10.0;65.0;10.0;0.0;0.0;16.0;1.0;0.0;0.0;4.0;5.0
89;Vwo;6;Vrouwen;2002/'03;0.2;86.0;14.0;59.0;8.0;0.0;0.0;19.0;1.0;0.0;0.0;4.0;8.0
90;Vwo;7;Totaal mannen en vrouwen;1998/'99;2.1;85.0;15.0;52.0;16.0;0.0;0.0;17.0;0.0;1.0;1.0;8.0;5.0
91;Vwo;7;Totaal mannen en vrouwen;1999/'00;2.1;87.0;13.0;53.0;15.0;0.0;0.0;19.0;0.0;1.0;1.0;6.0;5.0
92;Vwo;7;Totaal mannen en vrouwen;2000/'01;2.0;90.0;10.0;59.0;11.0;0.0;0.0;20.0;0.0;0.0;1.0;5.0;4.0
93;Vwo;7;Totaal mannen en vrouwen;2001/'02;1.7;92.0;8.0;61.0;11.0;0.0;0.0;20.0;0.0;0.0;0.0;3.0;4.0
94;Vwo;7;Totaal mannen en vrouwen;2002/'03;1.8;93.0;7.0;63.0;11.0;0.0;0.0;20.0;0.0;0.0;0.0;2.0;4.0
95;Vwo;7;Mannen;1998/'99;1.0;85.0;15.0;56.0;14.0;0.0;0.0;15.0;0.0;1.0;0.0;8.0;5.0
96;Vwo;7;Mannen;1999/'00;1.0;86.0;14.0;57.0;13.0;0.0;0.0;16.0;0.0;2.0;1.0;6.0;6.0
97;Vwo;7;Mannen;2000/'01;0.9;91.0;9.0;62.0;10.0;0.0;0.0;19.0;0.0;0.0;0.0;5.0;3.0
98;Vwo;7;Mannen;2001/'02;0.8;92.0;8.0;64.0;10.0;0.0;0.0;17.0;0.0;0.0;0.0;3.0;4.0
99;Vwo;7;Mannen;2002/'03;0.9;91.0;9.0;64.0;8.0;0.0;0.0;19.0;0.0;0.0;0.0;3.0;5.0
100;Vwo;7;Vrouwen;1998/'99;1.1;85.0;15.0;48.0;19.0;0.0;0.0;18.0;0.0;0.0;1.0;9.0;5.0
101;Vwo;7;Vrouwen;1999/'00;1.1;88.0;12.0;50.0;16.0;0.0;0.0;22.0;0.0;0.0;1.0;5.0;5.0
102;Vwo;7;Vrouwen;2000/'01;1.0;90.0;10.0;57.0;12.0;0.0;0.0;21.0;0.0;0.0;1.0;5.0;4.0
103;Vwo;7;Vrouwen;2001/'02;0.9;92.0;8.0;58.0;12.0;0.0;0.0;21.0;0.0;0.0;0.0;4.0;4.0
104;Vwo;7;Vrouwen;2002/'03;0.9;95.0;5.0;61.0;13.0;0.0;0.0;20.0;0.0;0.0;0.0;2.0;3.0
105;Vwo;8;Totaal mannen en vrouwen;1998/'99;0.5;72.0;28.0;54.0;10.0;0.0;0.0;8.0;0.0;2.0;4.0;15.0;7.0
106;Vwo;8;Totaal mannen en vrouwen;1999/'00;0.5;78.0;22.0;61.0;7.0;0.0;0.0;10.0;1.0;2.0;2.0;10.0;8.0
107;Vwo;8;Totaal mannen en vrouwen;2000/'01;0.5;82.0;18.0;63.0;8.0;0.0;0.0;11.0;0.0;1.0;1.0;8.0;7.0
108;Vwo;8;Totaal mannen en vrouwen;2001/'02;0.4;83.0;17.0;64.0;4.0;0.0;0.0;14.0;0.0;1.0;1.0;8.0;6.0
109;Vwo;8;Totaal mannen en vrouwen;2002/'03;0.5;81.0;19.0;67.0;3.0;0.0;0.0;12.0;0.0;1.0;1.0;5.0;12.0
110;Vwo;8;Mannen;1998/'99;0.3;72.0;28.0;56.0;9.0;0.0;0.0;7.0;0.0;2.0;4.0;16.0;7.0
111;Vwo;8;Mannen;1999/'00;0.3;76.0;24.0;63.0;5.0;0.0;0.0;8.0;1.0;2.0;2.0;11.0;8.0
112;Vwo;8;Mannen;2000/'01;0.2;84.0;16.0;65.0;8.0;0.0;0.0;12.0;0.0;1.0;2.0;7.0;6.0
113;Vwo;8;Mannen;2001/'02;0.2;84.0;16.0;69.0;4.0;0.0;0.0;11.0;1.0;0.0;0.0;11.0;5.0
114;Vwo;8;Mannen;2002/'03;0.3;84.0;16.0;68.0;3.0;0.0;0.0;12.0;0.0;0.0;0.0;4.0;11.0
115;Vwo;8;Vrouwen;1998/'99;0.2;71.0;29.0;52.0;10.0;0.0;0.0;8.0;0.0;1.0;4.0;15.0;8.0
116;Vwo;8;Vrouwen;1999/'00;0.3;79.0;21.0;59.0;8.0;0.0;0.0;11.0;0.0;2.0;2.0;9.0;8.0
117;Vwo;8;Vrouwen;2000/'01;0.3;80.0;20.0;61.0;9.0;0.0;0.0;10.0;1.0;1.0;1.0;8.0;9.0
118;Vwo;8;Vrouwen;2001/'02;0.2;82.0;18.0;60.0;5.0;0.0;0.0;16.0;0.0;2.0;2.0;6.0;8.0
119;Vwo;8;Vrouwen;2002/'03;0.3;79.0;21.0;66.0;2.0;0.0;0.0;11.0;0.0;1.0;1.0;6.0;12.0
120;Vwo;9;Totaal mannen en vrouwen;1998/'99;1.5;79.0;21.0;59.0;11.0;0.0;0.0;10.0;0.0;1.0;2.0;12.0;6.0
121;Vwo;9;Totaal mannen en vrouwen;1999/'00;1.5;75.0;25.0;56.0;8.0;0.0;0.0;10.0;0.0;1.0;3.0;12.0;9.0
122;Vwo;9;Totaal mannen en vrouwen;2000/'01;1.6;80.0;20.0;60.0;9.0;0.0;0.0;10.0;0.0;1.0;1.0;10.0;9.0
123;Vwo;9;Totaal mannen en vrouwen;2001/'02;1.3;83.0;17.0;66.0;6.0;0.0;0.0;11.0;0.0;0.0;1.0;8.0;8.0
124;Vwo;9;Totaal mannen en vrouwen;2002/'03;1.5;84.0;16.0;67.0;6.0;0.0;0.0;11.0;0.0;0.0;1.0;5.0;9.0
125;Vwo;9;Mannen;1998/'99;0.7;81.0;19.0;62.0;10.0;0.0;0.0;9.0;0.0;1.0;2.0;11.0;5.0
126;Vwo;9;Mannen;1999/'00;0.7;77.0;23.0;58.0;9.0;0.0;0.0;10.0;1.0;1.0;3.0;10.0;8.0
127;Vwo;9;Mannen;2000/'01;0.7;78.0;22.0;61.0;6.0;0.0;0.0;10.0;0.0;1.0;1.0;10.0;10.0
128;Vwo;9;Mannen;2001/'02;0.6;83.0;17.0;69.0;4.0;0.0;0.0;10.0;0.0;0.0;1.0;8.0;8.0
129;Vwo;9;Mannen;2002/'03;0.7;84.0;16.0;69.0;4.0;0.0;0.0;11.0;0.0;0.0;1.0;6.0;9.0
130;Vwo;9;Vrouwen;1998/'99;0.8;78.0;22.0;55.0;12.0;0.0;0.0;11.0;0.0;1.0;2.0;13.0;6.0
131;Vwo;9;Vrouwen;1999/'00;0.8;72.0;28.0;54.0;8.0;0.0;0.0;10.0;0.0;1.0;3.0;13.0;10.0
132;Vwo;9;Vrouwen;2000/'01;0.8;82.0;18.0;60.0;11.0;0.0;0.0;11.0;0.0;1.0;1.0;9.0;8.0
133;Vwo;9;Vrouwen;2001/'02;0.7;84.0;16.0;64.0;8.0;0.0;0.0;12.0;0.0;0.0;1.0;7.0;7.0
134;Vwo;9;Vrouwen;2002/'03;0.8;84.0;16.0;65.0;8.0;0.0;0.0;12.0;0.0;0.0;1.0;4.0;10.0
135;Vwo;Turkije;Totaal mannen en vrouwen;1998/'99;0.3;73.0;27.0;61.0;7.0;0.0;0.0;5.0;0.0;2.0;3.0;15.0;8.0
136;Vwo;Turkije;Totaal mannen en vrouwen;1999/'00;0.3;58.0;42.0;49.0;6.0;0.0;0.0;3.0;1.0;2.0;6.0;20.0;13.0
137;Vwo;Turkije;Totaal mannen en vrouwen;2000/'01;0.3;73.0;27.0;66.0;3.0;0.0;0.0;4.0;0.0;3.0;2.0;14.0;8.0
138;Vwo;Turkije;Totaal mannen en vrouwen;2001/'02;0.2;77.0;23.0;67.0;4.0;0.0;0.0;6.0;0.0;0.0;1.0;13.0;10.0
139;Vwo;Turkije;Totaal mannen en vrouwen;2002/'03;0.3;74.0;26.0;67.0;1.0;0.0;0.0;6.0;0.0;0.0;2.0;8.0;15.0
140;Vwo;Turkije;Mannen;1998/'99;0.1;76.0;24.0;63.0;10.0;0.0;0.0;3.0;0.0;2.0;1.0;12.0;8.0
141;Vwo;Turkije;Mannen;1999/'00;0.1;61.0;39.0;50.0;9.0;0.0;0.0;2.0;2.0;3.0;6.0;19.0;9.0
142;Vwo;Turkije;Mannen;2000/'01;0.2;70.0;30.0;64.0;1.0;0.0;0.0;5.0;1.0;4.0;1.0;14.0;9.0
143;Vwo;Turkije;Mannen;2001/'02;0.1;68.0;32.0;60.0;4.0;0.0;0.0;4.0;0.0;0.0;1.0;17.0;14.0
144;Vwo;Turkije;Mannen;2002/'03;0.1;72.0;28.0;64.0;0.0;0.0;0.0;8.0;0.0;1.0;2.0;10.0;15.0
145;Vwo;Turkije;Vrouwen;1998/'99;0.1;69.0;31.0;58.0;4.0;0.0;0.0;7.0;0.0;1.0;5.0;18.0;7.0
146;Vwo;Turkije;Vrouwen;1999/'00;0.2;55.0;45.0;48.0;4.0;0.0;0.0;4.0;0.0;1.0;6.0;21.0;16.0
147;Vwo;Turkije;Vrouwen;2000/'01;0.1;77.0;23.0;69.0;5.0;0.0;0.0;3.0;0.0;1.0;2.0;14.0;6.0
148;Vwo;Turkije;Vrouwen;2001/'02;0.1;86.0;14.0;74.0;4.0;0.0;0.0;7.0;0.0;0.0;1.0;8.0;5.0
149;Vwo;Turkije;Vrouwen;2002/'03;0.1;76.0;24.0;72.0;2.0;0.0;0.0;3.0;0.0;0.0;3.0;6.0;16.0
150;Vwo;Marokko;Totaal mannen en vrouwen;1998/'99;0.2;73.0;27.0;56.0;10.0;1.0;0.0;7.0;0.0;1.0;5.0;14.0;7.0
151;Vwo;Marokko;Totaal mannen en vrouwen;1999/'00;0.3;80.0;20.0;67.0;7.0;0.0;0.0;6.0;0.0;1.0;3.0;6.0;10.0
152;Vwo;Marokko;Totaal mannen en vrouwen;2000/'01;0.2;81.0;19.0;67.0;8.0;0.0;0.0;6.0;0.0;1.0;2.0;9.0;9.0
153;Vwo;Marokko;Totaal mannen en vrouwen;2001/'02;0.2;79.0;21.0;69.0;4.0;0.0;0.0;6.0;1.0;0.0;2.0;8.0;11.0
154;Vwo;Marokko;Totaal mannen en vrouwen;2002/'03;0.3;83.0;17.0;67.0;5.0;0.0;0.0;11.0;0.0;0.0;2.0;4.0;10.0
155;Vwo;Marokko;Mannen;1998/'99;0.1;76.0;24.0;61.0;9.0;1.0;0.0;4.0;0.0;1.0;9.0;11.0;3.0
156;Vwo;Marokko;Mannen;1999/'00;0.1;81.0;19.0;71.0;5.0;0.0;0.0;6.0;0.0;0.0;3.0;7.0;8.0
157;Vwo;Marokko;Mannen;2000/'01;0.1;81.0;19.0;68.0;10.0;0.0;0.0;3.0;0.0;0.0;2.0;11.0;6.0
158;Vwo;Marokko;Mannen;2001/'02;0.1;80.0;20.0;69.0;3.0;0.0;0.0;8.0;0.0;0.0;2.0;8.0;11.0
159;Vwo;Marokko;Mannen;2002/'03;0.1;83.0;17.0;70.0;2.0;0.0;0.0;10.0;1.0;0.0;1.0;3.0;12.0
160;Vwo;Marokko;Vrouwen;1998/'99;0.1;70.0;30.0;50.0;10.0;1.0;0.0;10.0;0.0;1.0;2.0;16.0;10.0
161;Vwo;Marokko;Vrouwen;1999/'00;0.1;80.0;20.0;64.0;9.0;1.0;0.0;6.0;0.0;2.0;3.0;5.0;11.0
162;Vwo;Marokko;Vrouwen;2000/'01;0.1;80.0;20.0;65.0;7.0;0.0;0.0;8.0;0.0;1.0;1.0;7.0;11.0
163;Vwo;Marokko;Vrouwen;2001/'02;0.1;78.0;22.0;70.0;4.0;0.0;0.0;5.0;1.0;0.0;1.0;8.0;11.0
164;Vwo;Marokko;Vrouwen;2002/'03;0.1;84.0;16.0;63.0;8.0;0.0;0.0;13.0;0.0;0.0;4.0;5.0;7.0
165;Vwo;Suriname;Totaal mannen en vrouwen;1998/'99;0.5;72.0;28.0;52.0;12.0;0.0;0.0;8.0;0.0;0.0;2.0;18.0;7.0
166;Vwo;Suriname;Totaal mannen en vrouwen;1999/'00;0.5;70.0;30.0;53.0;10.0;0.0;0.0;8.0;0.0;1.0;4.0;13.0;12.0
167;Vwo;Suriname;Totaal mannen en vrouwen;2000/'01;0.5;73.0;27.0;57.0;9.0;0.0;0.0;7.0;0.0;1.0;1.0;10.0;14.0
168;Vwo;Suriname;Totaal mannen en vrouwen;2001/'02;0.4;78.0;22.0;63.0;7.0;0.0;0.0;8.0;0.0;1.0;1.0;10.0;10.0
169;Vwo;Suriname;Totaal mannen en vrouwen;2002/'03;0.5;81.0;19.0;65.0;5.0;0.0;0.0;11.0;0.0;0.0;1.0;7.0;10.0
170;Vwo;Suriname;Mannen;1998/'99;0.2;73.0;27.0;57.0;10.0;0.0;0.0;7.0;1.0;1.0;2.0;17.0;7.0
171;Vwo;Suriname;Mannen;1999/'00;0.2;69.0;31.0;52.0;10.0;0.0;0.0;7.0;1.0;1.0;4.0;11.0;15.0
172;Vwo;Suriname;Mannen;2000/'01;0.2;71.0;29.0;57.0;6.0;0.0;0.0;7.0;0.0;1.0;2.0;10.0;16.0
173;Vwo;Suriname;Mannen;2001/'02;0.2;80.0;20.0;68.0;4.0;0.0;0.0;7.0;0.0;0.0;1.0;10.0;10.0
174;Vwo;Suriname;Mannen;2002/'03;0.2;82.0;18.0;65.0;6.0;0.0;0.0;10.0;0.0;0.0;0.0;7.0;10.0
175;Vwo;Suriname;Vrouwen;1998/'99;0.3;72.0;28.0;49.0;13.0;0.0;0.0;10.0;0.0;0.0;2.0;18.0;7.0
176;Vwo;Suriname;Vrouwen;1999/'00;0.3;71.0;29.0;53.0;9.0;0.0;0.0;8.0;0.0;1.0;4.0;14.0;10.0
