ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
4076;27 jaar;Totaal mannen en vrouwen;2047;133631;82370;37446;44924;20375;24549;49476;32894
4077;27 jaar;Totaal mannen en vrouwen;2048;134651;82500;37463;45038;20570;24468;49316;33184
4078;27 jaar;Totaal mannen en vrouwen;2049;135646;82621;37476;45145;20761;24384;49176;33446
4079;27 jaar;Totaal mannen en vrouwen;2050;136557;82701;37488;45213;20928;24284;49010;33691
4080;27 jaar;Mannen;2003;77880;24130;15756;8375;5164;3211;14588;9542
4081;27 jaar;Mannen;2004;77251;24205;15272;8933;5175;3758;14620;9585
4082;27 jaar;Mannen;2005;74764;24705;15420;9284;5123;4161;15446;9259
4083;27 jaar;Mannen;2006;75072;25371;15300;10072;5321;4750;15936;9436
4084;27 jaar;Mannen;2007;73887;25711;14935;10776;5381;5396;16376;9335
4085;27 jaar;Mannen;2008;76138;26663;14750;11913;5681;6232;17021;9643
4086;27 jaar;Mannen;2009;73748;27614;15097;12517;5688;6829;17917;9697
4087;27 jaar;Mannen;2010;71454;28116;15846;12270;5507;6763;18494;9621
4088;27 jaar;Mannen;2011;70527;28431;16108;12323;5449;6875;18731;9700
4089;27 jaar;Mannen;2012;72431;29396;16649;12747;5680;7067;19415;9981
4090;27 jaar;Mannen;2013;73724;29593;16680;12913;5766;7147;19375;10219
4091;27 jaar;Mannen;2014;75826;30126;16650;13476;5992;7484;19615;10510
4092;27 jaar;Mannen;2015;77090;30530;16629;13900;5977;7924;19877;10652
4093;27 jaar;Mannen;2016;75762;31392;16697;14695;6058;8636;20674;10719
4094;27 jaar;Mannen;2017;76068;32019;16769;15250;6180;9070;21147;10872
4095;27 jaar;Mannen;2018;79932;32752;16665;16087;6529;9558;21706;11046
4096;27 jaar;Mannen;2019;79397;33079;16508;16571;6736;9835;21849;11229
4097;27 jaar;Mannen;2020;78225;33496;16601;16894;6699;10195;22413;11083
4098;27 jaar;Mannen;2021;77418;33390;16502;16888;6926;9962;22134;11257
4099;27 jaar;Mannen;2022;77568;33957;16527;17430;6949;10482;22645;11312
4100;27 jaar;Mannen;2023;75257;33964;16552;17411;6978;10433;22524;11440
4101;27 jaar;Mannen;2024;75134;34606;16770;17835;7058;10777;23014;11592
4102;27 jaar;Mannen;2025;74689;35255;16809;18446;7285;11161;23642;11613
4103;27 jaar;Mannen;2026;77435;36084;16765;19319;7678;11641;24220;11864
4104;27 jaar;Mannen;2027;77826;36837;16830;20008;7956;12052;24625;12213
4105;27 jaar;Mannen;2028;78788;37890;16932;20958;8363;12595;25424;12465
4106;27 jaar;Mannen;2029;77152;38042;16856;21185;8802;12383;25466;12576
4107;27 jaar;Mannen;2030;76007;38265;16900;21365;8460;12905;25480;12785
4108;27 jaar;Mannen;2031;75102;38607;16943;21664;8579;13086;25668;12939
4109;27 jaar;Mannen;2032;73428;38778;17002;21776;8619;13157;25738;13040
4110;27 jaar;Mannen;2033;71781;38899;17073;21825;8652;13174;25763;13136
4111;27 jaar;Mannen;2034;70249;38971;17138;21833;8679;13154;25726;13245
4112;27 jaar;Mannen;2035;68848;39036;17196;21841;8728;13113;25656;13380
4113;27 jaar;Mannen;2036;67702;39134;17252;21881;8813;13068;25575;13559
4114;27 jaar;Mannen;2037;66741;39251;17297;21954;8943;13011;25484;13767
4115;27 jaar;Mannen;2038;66076;39380;17332;22047;9082;12965;25375;14004
4116;27 jaar;Mannen;2039;65656;39537;17365;22173;9236;12937;25277;14260
4117;27 jaar;Mannen;2040;65450;39705;17390;22315;9410;12906;25179;14526
4118;27 jaar;Mannen;2041;65480;39861;17414;22447;9578;12869;25085;14776
4119;27 jaar;Mannen;2042;65638;40012;17439;22573;9740;12833;24998;15014
4120;27 jaar;Mannen;2043;65953;40132;17459;22673;9888;12785;24899;15233
4121;27 jaar;Mannen;2044;66357;40247;17478;22769;10019;12750;24808;15439
4122;27 jaar;Mannen;2045;66840;40353;17496;22858;10162;12696;24727;15626
4123;27 jaar;Mannen;2046;67393;40441;17508;22934;10285;12649;24635;15807
4124;27 jaar;Mannen;2047;67994;40508;17521;22987;10389;12598;24537;15971
4125;27 jaar;Mannen;2048;68516;40574;17531;23043;10492;12551;24452;16122
4126;27 jaar;Mannen;2049;69026;40636;17538;23098;10592;12506;24380;16256
4127;27 jaar;Mannen;2050;69492;40675;17545;23130;10676;12453;24289;16386
4128;27 jaar;Vrouwen;2003;75063;25462;17456;8005;4903;3103;15002;10459
4129;27 jaar;Vrouwen;2004;73836;25238;16788;8450;4880;3570;14807;10431
4130;27 jaar;Vrouwen;2005;71867;26501;17518;8983;4889;4093;16165;10336
4131;27 jaar;Vrouwen;2006;72303;27109;17328;9781;5117;4664;16637;10472
4132;27 jaar;Vrouwen;2007;71610;27432;17212;10219;5123;5097;17005;10427
4133;27 jaar;Vrouwen;2008;73352;28604;17016;11588;5470;6118;17844;10760
4134;27 jaar;Vrouwen;2009;72012;29179;17162;12017;5445;6572;18475;10704
4135;27 jaar;Vrouwen;2010;69073;29381;17607;11773;5329;6445;18674;10706
4136;27 jaar;Vrouwen;2011;68071;29828;17756;12072;5314;6758;18913;10914
4137;27 jaar;Vrouwen;2012;69639;30509;18269;12240;5472;6769;19326;11183
4138;27 jaar;Vrouwen;2013;71547;30868;18457;12410;5388;7022;19386;11482
4139;27 jaar;Vrouwen;2014;74104;31413;18363;13050;5760;7291;19511;11903
4140;27 jaar;Vrouwen;2015;73821;32051;18561;13490;5742;7748;20027;12024
4141;27 jaar;Vrouwen;2016;73190;33016;18800;14216;5961;8256;20606;12410
4142;27 jaar;Vrouwen;2017;74256;33484;18938;14546;5929;8617;21075;12409
4143;27 jaar;Vrouwen;2018;76598;34629;19000;15629;6332;9296;21939;12690
4144;27 jaar;Vrouwen;2019;76847;34869;19068;15801;6446;9356;22091;12778
4145;27 jaar;Vrouwen;2020;75298;35241;19091;16150;6553;9596;22415;12826
4146;27 jaar;Vrouwen;2021;74965;35260;19027;16233;6518;9715;22565;12696
4147;27 jaar;Vrouwen;2022;74839;35816;19102;16713;6646;10068;22937;12878
4148;27 jaar;Vrouwen;2023;72775;35813;19154;16658;6709;9949;22915;12897
4149;27 jaar;Vrouwen;2024;71860;36148;19330;16819;6685;10133;23275;12873
4150;27 jaar;Vrouwen;2025;72836;37017;19442;17575;6930;10645;24049;12968
4151;27 jaar;Vrouwen;2026;74856;37818;19438;18380;7330;11050;24654;13164
4152;27 jaar;Vrouwen;2027;74851;38571;19606;18965;7549;11417;25184;13388
4153;27 jaar;Vrouwen;2028;76328;39738;19705;20032;7931;12102;26000;13738
4154;27 jaar;Vrouwen;2029;74692;39439;19509;19930;8284;11646;25627;13812
4155;27 jaar;Vrouwen;2030;73403;39817;19498;20319;8087;12232;25786;14031
4156;27 jaar;Vrouwen;2031;72543;40120;19526;20594;8196;12398;25957;14163
4157;27 jaar;Vrouwen;2032;70943;40265;19571;20694;8236;12457;26030;14235
4158;27 jaar;Vrouwen;2033;69372;40353;19621;20732;8262;12470;26045;14309
4159;27 jaar;Vrouwen;2034;67893;40411;19668;20743;8298;12445;26012;14400
4160;27 jaar;Vrouwen;2035;66545;40463;19711;20752;8347;12405;25946;14517
4161;27 jaar;Vrouwen;2036;65449;40537;19747;20790;8435;12355;25866;14670
4162;27 jaar;Vrouwen;2037;64529;40629;19776;20853;8544;12309;25768;14861
4163;27 jaar;Vrouwen;2038;63884;40757;19802;20955;8690;12265;25672;15086
4164;27 jaar;Vrouwen;2039;63470;40905;19823;21081;8845;12237;25580;15324
4165;27 jaar;Vrouwen;2040;63274;41060;19842;21218;9007;12211;25494;15566
4166;27 jaar;Vrouwen;2041;63297;41210;19858;21351;9182;12169;25412;15798
4167;27 jaar;Vrouwen;2042;63460;41334;19873;21461;9318;12142;25317;16017
4168;27 jaar;Vrouwen;2043;63745;41458;19886;21572;9463;12109;25234;16223
4169;27 jaar;Vrouwen;2044;64119;41577;19898;21679;9606;12073;25158;16419
4170;27 jaar;Vrouwen;2045;64569;41684;19908;21777;9740;12036;25082;16603
4171;27 jaar;Vrouwen;2046;65090;41775;19917;21858;9869;11989;25004;16770
4172;27 jaar;Vrouwen;2047;65637;41862;19925;21937;9985;11952;24940;16922
4173;27 jaar;Vrouwen;2048;66135;41926;19932;21995;10078;11917;24864;17062
4174;27 jaar;Vrouwen;2049;66619;41985;19938;22047;10169;11879;24796;17189
4175;27 jaar;Vrouwen;2050;67065;42026;19943;22083;10252;11831;24721;17305
4176;28 jaar;Totaal mannen en vrouwen;2003;160964;51832;36161;15671;10297;5374;31048;20784
4177;28 jaar;Totaal mannen en vrouwen;2004;152631;50825;34567;16258;9979;6279;30504;20322
4178;28 jaar;Totaal mannen en vrouwen;2005;150792;50547;33294;17253;9971;7282;30253;20294
4179;28 jaar;Totaal mannen en vrouwen;2006;146367;52264;34132;18131;9928;8204;32336;19928
4180;28 jaar;Totaal mannen en vrouwen;2007;147116;53559;33859;19701;10350;9350;33239;20320
4181;28 jaar;Totaal mannen en vrouwen;2008;145258;54341;33506;20835;10415;10420;34038;20303
4182;28 jaar;Totaal mannen en vrouwen;2009;149237;56574;33256;23318;11054;12264;35512;21063
4183;28 jaar;Totaal mannen en vrouwen;2010;145542;58199;33858;24341;11032;13308;37024;21175
4184;28 jaar;Totaal mannen en vrouwen;2011;140345;58967;35110;23857;10741;13116;37779;21188
4185;28 jaar;Totaal mannen en vrouwen;2012;138433;59778;35570;24207;10669;13539;38265;21513
4186;28 jaar;Totaal mannen en vrouwen;2013;141884;61411;36611;24800;11057;13743;39364;22047
4187;28 jaar;Totaal mannen en vrouwen;2014;145067;61960;36822;25138;11063;14075;39415;22545
4188;28 jaar;Totaal mannen en vrouwen;2015;149710;63014;36688;26326;11648;14678;39797;23217
4189;28 jaar;Totaal mannen en vrouwen;2016;150687;64042;36855;27187;11618;15569;40588;23454
4190;28 jaar;Totaal mannen en vrouwen;2017;148739;65851;37149;28702;11918;16785;41969;23882
4191;28 jaar;Totaal mannen en vrouwen;2018;150106;66932;37350;29582;12009;17573;42914;24018
4192;28 jaar;Totaal mannen en vrouwen;2019;156284;68788;37308;31480;12751;18729;44334;24454
4193;28 jaar;Totaal mannen en vrouwen;2020;155994;69367;37229;32139;13072;19067;44645;24722
4194;28 jaar;Totaal mannen en vrouwen;2021;153287;70158;37348;32810;13147;19663;45531;24627
4195;28 jaar;Totaal mannen en vrouwen;2022;152145;70090;37195;32895;13343;19552;45420;24670
4196;28 jaar;Totaal mannen en vrouwen;2023;152168;71211;37300;33911;13496;20415;46303;24908
4197;28 jaar;Totaal mannen en vrouwen;2024;147810;71228;37382;33846;13592;20253;46176;25052
4198;28 jaar;Totaal mannen en vrouwen;2025;146766;72208;37771;34437;13657;20780;47030;25178
4199;28 jaar;Totaal mannen en vrouwen;2026;147291;73723;37924;35799;14130;21668;48429;25294
4200;28 jaar;Totaal mannen en vrouwen;2027;152026;75346;37882;37464;14916;22548;49612;25735
4201;28 jaar;Totaal mannen en vrouwen;2028;152399;76853;38114;38739;15419;23320;50549;26304
4202;28 jaar;Totaal mannen en vrouwen;2029;154819;79058;38313;40745;16205;24540;52158;26900
4203;28 jaar;Totaal mannen en vrouwen;2030;151556;78935;38055;40881;16997;23884;51848;27087
4204;28 jaar;Totaal mannen en vrouwen;2031;149130;79544;38093;41452;16463;24988;52030;27514
4205;28 jaar;Totaal mannen en vrouwen;2032;147367;80195;38166;42029;16692;25337;52397;27798
4206;28 jaar;Totaal mannen en vrouwen;2033;144103;80521;38271;42250;16777;25473;52549;27972
4207;28 jaar;Totaal mannen en vrouwen;2034;140897;80738;38392;42346;16837;25509;52595;28143
4208;28 jaar;Totaal mannen en vrouwen;2035;137893;80879;38504;42375;16905;25470;52536;28344
4209;28 jaar;Totaal mannen en vrouwen;2036;135151;81008;38606;42402;17008;25395;52412;28596
4210;28 jaar;Totaal mannen en vrouwen;2037;132917;81186;38699;42486;17181;25305;52260;28925
4211;28 jaar;Totaal mannen en vrouwen;2038;131037;81405;38775;42630;17422;25209;52082;29323
4212;28 jaar;Totaal mannen en vrouwen;2039;129725;81671;38837;42834;17710;25124;51887;29784
4213;28 jaar;Totaal mannen en vrouwen;2040;128888;81984;38893;43091;18017;25074;51708;30276
4214;28 jaar;Totaal mannen en vrouwen;2041;128482;82314;38939;43375;18354;25021;51530;30784
4215;28 jaar;Totaal mannen en vrouwen;2042;128529;82624;38981;43643;18695;24949;51360;31264
4216;28 jaar;Totaal mannen en vrouwen;2043;128839;82909;39022;43886;18997;24889;51187;31721
4217;28 jaar;Totaal mannen en vrouwen;2044;129431;83156;39056;44100;19289;24811;51011;32145
4218;28 jaar;Totaal mannen en vrouwen;2045;130197;83395;39088;44307;19564;24743;50849;32546
4219;28 jaar;Totaal mannen en vrouwen;2046;131120;83613;39117;44496;19840;24657;50697;32916
4220;28 jaar;Totaal mannen en vrouwen;2047;132180;83796;39138;44659;20092;24567;50533;33264
4221;28 jaar;Totaal mannen en vrouwen;2048;133316;83955;39161;44794;20313;24481;50374;33580
4222;28 jaar;Totaal mannen en vrouwen;2049;134324;84089;39176;44913;20510;24403;50219;33870
4223;28 jaar;Totaal mannen en vrouwen;2050;135304;84218;39190;45028;20706;24322;50087;34132
4224;28 jaar;Mannen;2003;82088;25156;17196;7960;5170;2790;15350;9806
4225;28 jaar;Mannen;2004;77685;24797;16491;8306;5112;3194;15111;9686
4226;28 jaar;Mannen;2005;77063;24793;15934;8859;5125;3734;15084;9708
4227;28 jaar;Mannen;2006;74594;25264;16056;9208;5072;4135;15848;9416
4228;28 jaar;Mannen;2007;74905;25927;15940;9986;5270;4717;16301;9626
4229;28 jaar;Mannen;2008;73733;26333;15648;10685;5329;5356;16735;9598
4230;28 jaar;Mannen;2009;75975;27336;15525;11810;5625;6186;17375;9960
4231;28 jaar;Mannen;2010;73607;28331;15923;12408;5631;6777;18261;10070
4232;28 jaar;Mannen;2011;71331;28855;16690;12164;5452;6713;18821;10033
4233;28 jaar;Mannen;2012;70413;29193;16975;12218;5395;6823;19061;10132
4234;28 jaar;Mannen;2013;72304;30155;17514;12641;5625;7017;19746;10409
4235;28 jaar;Mannen;2014;73586;30356;17547;12810;5714;7095;19727;10629
4236;28 jaar;Mannen;2015;75683;30877;17514;13364;5933;7430;19976;10901
4237;28 jaar;Mannen;2016;76938;31281;17494;13787;5919;7868;20248;11033
4238;28 jaar;Mannen;2017;75619;32138;17560;14579;6002;8576;21048;11090
4239;28 jaar;Mannen;2018;75925;32762;17633;15129;6123;9005;21525;11237
4240;28 jaar;Mannen;2019;79768;33488;17532;15955;6467;9488;22086;11401
4241;28 jaar;Mannen;2020;79234;33824;17385;16439;6673;9766;22242;11583
4242;28 jaar;Mannen;2021;78068;34243;17482;16762;6639;10123;22802;11441
4243;28 jaar;Mannen;2022;77262;34150;17390;16760;6868;9892;22538;11612
4244;28 jaar;Mannen;2023;77408;34720;17419;17301;6892;10409;23050;11669
4245;28 jaar;Mannen;2024;75106;34736;17448;17288;6924;10363;22940;11796
4246;28 jaar;Mannen;2025;74980;35376;17664;17712;7007;10705;23430;11946
4247;28 jaar;Mannen;2026;74534;36028;17706;18323;7236;11087;24061;11967
4248;28 jaar;Mannen;2027;77262;36853;17665;19187;7623;11564;24640;12213
4249;28 jaar;Mannen;2028;77645;37608;17732;19876;7905;11971;25048;12560
4250;28 jaar;Mannen;2029;78597;38655;17834;20821;8311;12510;25844;12811
4251;28 jaar;Mannen;2030;76968;38818;17766;21052;8749;12303;25895;12923
4252;28 jaar;Mannen;2031;75826;39047;17812;21235;8411;12824;25915;13132
4253;28 jaar;Mannen;2032;74923;39393;17858;21535;8529;13006;26109;13284
4254;28 jaar;Mannen;2033;73252;39571;17918;21654;8575;13079;26185;13387
4255;28 jaar;Mannen;2034;71614;39695;17989;21706;8607;13099;26212;13483
4256;28 jaar;Mannen;2035;70087;39773;18055;21718;8636;13082;26181;13592
4257;28 jaar;Mannen;2036;68690;39846;18114;21731;8688;13043;26119;13727
4258;28 jaar;Mannen;2037;67548;39948;18172;21776;8773;13003;26043;13905
4259;28 jaar;Mannen;2038;66589;40070;18218;21852;8904;12948;25957;14113
4260;28 jaar;Mannen;2039;65922;40206;18255;21951;9046;12905;25855;14350
4261;28 jaar;Mannen;2040;65501;40367;18289;22078;9197;12881;25763;14604
4262;28 jaar;Mannen;2041;65293;40540;18316;22224;9372;12852;25669;14871
4263;28 jaar;Mannen;2042;65320;40699;18342;22358;9540;12817;25580;15120
4264;28 jaar;Mannen;2043;65471;40855;18368;22487;9703;12784;25497;15358
4265;28 jaar;Mannen;2044;65782;40977;18389;22588;9850;12738;25401;15576
4266;28 jaar;Mannen;2045;66180;41095;18409;22686;9982;12704;25314;15782
4267;28 jaar;Mannen;2046;66659;41203;18428;22775;10122;12653;25235;15968
4268;28 jaar;Mannen;2047;67203;41296;18440;22856;10248;12607;25146;16150
4269;28 jaar;Mannen;2048;67797;41365;18455;22909;10352;12557;25051;16313
4270;28 jaar;Mannen;2049;68314;41431;18464;22967;10453;12514;24967;16464
4271;28 jaar;Mannen;2050;68817;41498;18472;23026;10557;12469;24900;16598
4272;28 jaar;Vrouwen;2003;78876;26676;18965;7711;5127;2583;15698;10978
4273;28 jaar;Vrouwen;2004;74946;26029;18076;7952;4867;3085;15393;10635
4274;28 jaar;Vrouwen;2005;73729;25755;17360;8394;4846;3548;15169;10586
4275;28 jaar;Vrouwen;2006;71773;27000;18076;8924;4855;4068;16488;10512
4276;28 jaar;Vrouwen;2007;72211;27632;17918;9714;5081;4633;16939;10694
4277;28 jaar;Vrouwen;2008;71525;28008;17858;10150;5085;5065;17303;10705
4278;28 jaar;Vrouwen;2009;73262;29239;17731;11508;5429;6079;18136;11102
4279;28 jaar;Vrouwen;2010;71935;29868;17935;11933;5402;6531;18763;11105
4280;28 jaar;Vrouwen;2011;69013;30112;18420;11692;5289;6403;18957;11155
4281;28 jaar;Vrouwen;2012;68020;30585;18595;11990;5274;6716;19203;11381
4282;28 jaar;Vrouwen;2013;69580;31255;19097;12159;5432;6727;19618;11638
4283;28 jaar;Vrouwen;2014;71481;31604;19276;12328;5349;6979;19688;11916
4284;28 jaar;Vrouwen;2015;74027;32136;19174;12962;5715;7248;19820;12316
4285;28 jaar;Vrouwen;2016;73748;32761;19360;13400;5699;7701;20340;12421
4286;28 jaar;Vrouwen;2017;73121;33713;19589;14124;5915;8209;20921;12792
4287;28 jaar;Vrouwen;2018;74181;34170;19717;14453;5885;8567;21389;12781
4288;28 jaar;Vrouwen;2019;76516;35300;19776;15524;6284;9241;22247;13053
4289;28 jaar;Vrouwen;2020;76760;35543;19844;15699;6398;9301;22403;13139
4290;28 jaar;Vrouwen;2021;75219;35915;19867;16048;6508;9540;22729;13186
4291;28 jaar;Vrouwen;2022;74883;35940;19805;16134;6475;9659;22882;13058
4292;28 jaar;Vrouwen;2023;74760;36491;19881;16610;6604;10006;23253;13239
4293;28 jaar;Vrouwen;2024;72704;36492;19934;16558;6668;9890;23236;13256
4294;28 jaar;Vrouwen;2025;71785;36832;20107;16725;6650;10075;23600;13232
4295;28 jaar;Vrouwen;2026;72757;37695;20219;17476;6895;10582;24368;13327
4296;28 jaar;Vrouwen;2027;74764;38493;20216;18277;7293;10984;24972;13521
4297;28 jaar;Vrouwen;2028;74754;39245;20382;18863;7513;11350;25501;13744
4298;28 jaar;Vrouwen;2029;76222;40403;20479;19924;7894;12030;26314;14089
4299;28 jaar;Vrouwen;2030;74589;40118;20289;19829;8248;11581;25953;14164
4300;28 jaar;Vrouwen;2031;73305;40497;20281;20217;8052;12165;26115;14383
4301;28 jaar;Vrouwen;2032;72445;40803;20309;20494;8163;12331;26289;14514
4302;28 jaar;Vrouwen;2033;70851;40949;20353;20596;8202;12394;26364;14586
4303;28 jaar;Vrouwen;2034;69283;41043;20403;20640;8230;12410;26383;14660
4304;28 jaar;Vrouwen;2035;67806;41107;20449;20657;8269;12388;26355;14752
4305;28 jaar;Vrouwen;2036;66460;41162;20491;20671;8319;12351;26293;14869
4306;28 jaar;Vrouwen;2037;65369;41238;20528;20710;8408;12302;26217;15020
4307;28 jaar;Vrouwen;2038;64448;41335;20557;20778;8518;12260;26125;15210
4308;28 jaar;Vrouwen;2039;63803;41466;20583;20883;8664;12219;26032;15434
4309;28 jaar;Vrouwen;2040;63387;41617;20604;21013;8820;12193;25945;15672
4310;28 jaar;Vrouwen;2041;63189;41774;20623;21151;8983;12169;25861;15913
4311;28 jaar;Vrouwen;2042;63210;41925;20639;21286;9155;12131;25780;16144
4312;28 jaar;Vrouwen;2043;63368;42054;20654;21399;9294;12106;25690;16363
4313;28 jaar;Vrouwen;2044;63648;42179;20667;21512;9439;12073;25610;16569
4314;28 jaar;Vrouwen;2045;64017;42300;20679;21621;9582;12039;25535;16764
4315;28 jaar;Vrouwen;2046;64461;42410;20689;21721;9717;12004;25463;16947
4316;28 jaar;Vrouwen;2047;64977;42501;20697;21803;9844;11959;25386;17114
4317;28 jaar;Vrouwen;2048;65518;42590;20705;21885;9961;11924;25323;17267
4318;28 jaar;Vrouwen;2049;66009;42658;20712;21946;10056;11890;25252;17406
4319;28 jaar;Vrouwen;2050;66487;42720;20718;22002;10149;11853;25187;17534
4320;29 jaar;Totaal mannen en vrouwen;2003;169075;52795;37497;15298;10406;4891;31409;21386
4321;29 jaar;Totaal mannen en vrouwen;2004;160670;52867;37304;15562;10212;5351;31840;21027
4322;29 jaar;Totaal mannen en vrouwen;2005;152381;51745;35591;16154;9907;6247;31205;20540
4323;29 jaar;Totaal mannen en vrouwen;2006;150556;51450;34306;17143;9901;7242;30903;20547
4324;29 jaar;Totaal mannen en vrouwen;2007;146166;53200;35187;18013;9855;8158;32920;20281
4325;29 jaar;Totaal mannen en vrouwen;2008;146922;54578;35011;19567;10271;9296;33803;20774
4326;29 jaar;Totaal mannen en vrouwen;2009;145081;55498;34803;20695;10333;10362;34614;20884
4327;29 jaar;Totaal mannen en vrouwen;2010;149048;57824;34666;23158;10966;12192;36078;21746
4328;29 jaar;Totaal mannen en vrouwen;2011;145381;59514;35339;24174;10946;13228;37577;21937
4329;29 jaar;Totaal mannen en vrouwen;2012;140220;60295;36601;23694;10655;13039;38311;21984
4330;29 jaar;Totaal mannen en vrouwen;2013;138322;61115;37068;24047;10586;13461;38810;22305
4331;29 jaar;Totaal mannen en vrouwen;2014;141755;62716;38076;24640;10971;13670;39911;22805
4332;29 jaar;Totaal mannen en vrouwen;2015;144924;63254;38276;24978;10981;13996;39992;23262
4333;29 jaar;Totaal mannen en vrouwen;2016;149546;64293;38136;26157;11559;14598;40394;23899
4334;29 jaar;Totaal mannen en vrouwen;2017;150519;65307;38295;27012;11527;15485;41195;24111
4335;29 jaar;Totaal mannen en vrouwen;2018;148583;67104;38581;28523;11831;16692;42583;24520
4336;29 jaar;Totaal mannen en vrouwen;2019;149946;68171;38775;29396;11923;17474;43529;24642
4337;29 jaar;Totaal mannen en vrouwen;2020;156092;70012;38734;31278;12657;18621;44951;25060
4338;29 jaar;Totaal mannen en vrouwen;2021;155795;70604;38663;31941;12982;18959;45276;25328
4339;29 jaar;Totaal mannen en vrouwen;2022;153101;71396;38787;32610;13060;19550;46162;25234
4340;29 jaar;Totaal mannen en vrouwen;2023;151960;71344;38643;32701;13255;19446;46067;25277
4341;29 jaar;Totaal mannen en vrouwen;2024;151980;72467;38755;33712;13409;20303;46952;25515
4342;29 jaar;Totaal mannen en vrouwen;2025;147638;72498;38841;33657;13512;20145;46839;25659
4343;29 jaar;Totaal mannen en vrouwen;2026;146588;73481;39227;34255;13584;20671;47698;25783
4344;29 jaar;Totaal mannen en vrouwen;2027;147106;74994;39383;35611;14057;21554;49096;25898
4345;29 jaar;Totaal mannen en vrouwen;2028;151809;76614;39346;37269;14840;22429;50281;26333
4346;29 jaar;Totaal mannen en vrouwen;2029;152176;78117;39579;38538;15344;23194;51217;26900
4347;29 jaar;Totaal mannen en vrouwen;2030;154574;80315;39776;40538;16133;24406;52823;27492
4348;29 jaar;Totaal mannen en vrouwen;2031;151323;80211;39531;40680;16919;23761;52532;27679
4349;29 jaar;Totaal mannen en vrouwen;2032;148898;80835;39574;41260;16398;24862;52726;28108
4350;29 jaar;Totaal mannen en vrouwen;2033;147141;81488;39650;41838;16625;25213;53098;28390
4351;29 jaar;Totaal mannen en vrouwen;2034;143887;81823;39756;42067;16715;25352;53259;28563
4352;29 jaar;Totaal mannen en vrouwen;2035;140690;82048;39877;42171;16778;25394;53315;28734
4353;29 jaar;Totaal mannen en vrouwen;2036;137695;82200;39990;42210;16851;25359;53264;28936
4354;29 jaar;Totaal mannen en vrouwen;2037;134958;82338;40092;42246;16956;25290;53150;29189
4355;29 jaar;Totaal mannen en vrouwen;2038;132727;82527;40187;42339;17131;25209;53009;29518
4356;29 jaar;Totaal mannen en vrouwen;2039;130851;82754;40264;42491;17373;25117;52840;29914
4357;29 jaar;Totaal mannen en vrouwen;2040;129540;83027;40328;42699;17663;25036;52652;30375
4358;29 jaar;Totaal mannen en vrouwen;2041;128701;83347;40386;42961;17971;24990;52482;30865
4359;29 jaar;Totaal mannen en vrouwen;2042;128291;83683;40434;43249;18306;24943;52312;31371
4360;29 jaar;Totaal mannen en vrouwen;2043;128332;83998;40477;43522;18649;24873;52147;31851
4361;29 jaar;Totaal mannen en vrouwen;2044;128634;84286;40519;43768;18952;24816;51982;32305
4362;29 jaar;Totaal mannen en vrouwen;2045;129216;84540;40554;43986;19243;24743;51812;32728
4363;29 jaar;Totaal mannen en vrouwen;2046;129970;84786;40587;44199;19519;24680;51656;33130
4364;29 jaar;Totaal mannen en vrouwen;2047;130883;85007;40616;44391;19794;24597;51509;33498
4365;29 jaar;Totaal mannen en vrouwen;2048;131931;85196;40637;44558;20048;24510;51350;33846
4366;29 jaar;Totaal mannen en vrouwen;2049;133054;85359;40661;44698;20272;24427;51197;34162
4367;29 jaar;Totaal mannen en vrouwen;2050;134052;85497;40676;44821;20470;24351;51046;34450
4368;29 jaar;Mannen;2003;85913;25731;18000;7730;5248;2483;15566;10165
4369;29 jaar;Mannen;2004;81897;25723;17828;7895;5121;2773;15803;9920
4370;29 jaar;Mannen;2005;77523;25281;17041;8239;5066;3174;15502;9779
4371;29 jaar;Mannen;2006;76906;25256;16466;8791;5081;3710;15439;9818
4372;29 jaar;Mannen;2007;74457;25743;16608;9136;5028;4108;16162;9581
4373;29 jaar;Mannen;2008;74772;26441;16534;9907;5222;4685;16604;9837
4374;29 jaar;Mannen;2009;73614;26923;16325;10598;5277;5321;17045;9878
4375;29 jaar;Mannen;2010;75846;27971;16258;11713;5571;6142;17683;10288
4376;29 jaar;Mannen;2011;73497;28996;16688;12308;5578;6730;18558;10438
4377;29 jaar;Mannen;2012;71240;29518;17453;12065;5399;6666;19102;10416
4378;29 jaar;Mannen;2013;70329;29860;17740;12120;5344;6776;19347;10513
4379;29 jaar;Mannen;2014;72208;30809;18265;12544;5573;6971;20034;10776
4380;29 jaar;Mannen;2015;73484;31009;18297;12711;5662;7049;20034;10975
4381;29 jaar;Mannen;2016;75569;31525;18264;13262;5878;7383;20293;11232
4382;29 jaar;Mannen;2017;76818;31927;18246;13682;5864;7818;20573;11354
4383;29 jaar;Mannen;2018;75508;32781;18311;14470;5951;8519;21378;11403
4384;29 jaar;Mannen;2019;75815;33401;18386;15015;6070;8945;21857;11544
4385;29 jaar;Mannen;2020;79636;34123;18290;15833;6409;9424;22424;11699
4386;29 jaar;Mannen;2021;79100;34470;18151;16318;6617;9701;22589;11880
