ID;KenmerkenVanHuishoudens;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageAchteruit_8
609;30610;1991-1993;3.7;-15.0;-3.6;3.7;10.0;17.0;9.0;35.0
610;30610;1992-1993;3.8;-23.0;-5.7;3.8;12.5;24.0;9.0;38.0
611;30610;1993-1994;3.8;-22.0;-5.6;3.8;13.0;26.0;9.0;38.0
612;30610;1993-1995;3.9;-14.0;-3.0;3.9;10.4;18.0;9.0;34.0
613;30610;1994-1995;5.1;-19.0;-4.1;5.1;14.8;29.0;9.0;35.0
614;30610;1995-1996;4.5;-22.0;-4.8;4.5;13.7;26.0;9.0;35.0
615;30610;1995-1997;4.8;-14.0;-2.3;4.8;11.3;19.0;9.0;31.0
616;30610;1996-1997;5.8;-18.0;-3.5;5.8;15.5;28.0;9.0;33.0
617;30610;1997-1998;6.8;-18.0;-3.1;6.8;16.9;30.0;9.0;31.0
618;30610;1997-1999;5.9;-13.0;-1.5;5.9;12.5;20.0;9.0;29.0
619;30610;1998-1999;5.7;-21.0;-4.5;5.7;15.6;27.0;8.0;34.0
620;30610;1999-2000;7.1;-20.0;-2.8;7.1;16.8;31.0;8.0;31.0
621;30710;1977-1979;1.5;-16.0;-4.0;1.5;5.9;16.0;38.0;39.0
622;30710;1979-1981;-2.7;-21.0;-8.9;-2.7;1.3;9.0;42.0;68.0
623;30710;1981-1983;-3.0;-21.0;-9.1;-3.0;0.9;12.0;41.0;71.0
624;30710;1983-1985;-1.5;-19.0;-7.1;-1.5;3.8;15.0;43.0;60.0
625;30710;1984-1985;0.9;-23.0;-6.3;0.9;7.6;21.0;42.0;45.0
626;30710;1985-1986;3.6;-20.0;-3.8;3.6;11.3;28.0;43.0;34.0
627;30710;1985-1987;3.3;-13.0;-2.1;3.3;8.9;18.0;43.0;32.0
628;30710;1986-1987;2.8;-21.0;-4.4;2.8;10.9;26.0;44.0;35.0
629;30710;1987-1988;0.7;-20.0;-5.7;0.7;8.0;20.0;45.0;45.0
630;30710;1987-1989;1.1;-13.0;-3.6;1.1;6.5;15.0;45.0;39.0
631;30710;1988-1989;1.8;-18.0;-4.0;1.8;9.6;24.0;47.0;37.0
632;30710;1989-1990;3.2;-19.0;-4.0;3.2;11.4;25.0;48.0;34.0
633;30710;1989-1991;1.6;-14.0;-3.9;1.6;7.4;16.0;47.0;39.0
634;30710;1990-1991;0.2;-21.0;-6.1;0.2;7.2;20.0;47.0;49.0
635;30710;1991-1992;0.3;-19.0;-5.4;0.3;6.8;19.0;47.0;46.0
636;30710;1991-1993;0.3;-15.0;-5.1;0.3;4.9;12.0;47.0;46.0
637;30710;1992-1993;0.7;-21.0;-6.1;0.7;6.6;17.0;47.0;43.0
638;30710;1993-1994;-0.4;-22.0;-7.0;-0.4;6.4;18.0;47.0;53.0
639;30710;1993-1995;-0.1;-15.0;-5.6;-0.1;4.5;12.0;48.0;51.0
640;30710;1994-1995;0.8;-20.0;-5.6;0.8;7.4;20.0;47.0;44.0
641;30710;1995-1996;1.0;-20.0;-5.2;1.0;7.3;19.0;47.0;42.0
642;30710;1995-1997;0.7;-14.0;-4.6;0.7;5.4;13.0;47.0;43.0
643;30710;1996-1997;1.0;-19.0;-5.3;1.0;8.1;20.0;47.0;43.0
644;30710;1997-1998;2.3;-18.0;-4.2;2.3;8.5;21.0;47.0;37.0
645;30710;1997-1999;1.2;-14.0;-4.2;1.2;5.7;13.0;47.0;41.0
646;30710;1998-1999;0.7;-20.0;-5.5;0.7;7.6;21.0;47.0;43.0
647;30710;1999-2000;1.2;-18.0;-4.5;1.2;9.1;23.0;47.0;41.0
648;30810;1977-1979;1.5;-13.0;-3.0;1.5;5.0;15.0;25.0;37.0
649;30810;1979-1981;-2.4;-17.0;-6.3;-2.4;0.8;9.0;26.0;70.0
650;30810;1981-1983;-3.0;-18.0;-7.7;-3.0;0.0;7.0;25.0;75.0
651;30810;1983-1985;-1.1;-17.0;-5.6;-1.1;3.4;15.0;25.0;59.0
652;30810;1984-1985;0.6;-19.0;-5.5;0.6;6.4;18.0;25.0;47.0
653;30810;1985-1986;3.5;-17.0;-2.0;3.5;10.0;24.0;26.0;31.0
654;30810;1985-1987;3.0;-11.0;-1.4;3.0;7.3;16.0;26.0;30.0
655;30810;1986-1987;2.5;-17.0;-3.0;2.5;8.9;22.0;27.0;33.0
656;30810;1987-1988;0.4;-17.0;-4.3;0.4;6.2;18.0;28.0;45.0
657;30810;1987-1989;0.8;-11.0;-2.9;0.8;5.3;13.0;28.0;39.0
658;30810;1988-1989;1.3;-16.0;-3.0;1.3;7.2;20.0;29.0;36.0
659;30810;1989-1990;2.5;-15.0;-3.0;2.5;9.0;21.0;28.0;33.0
660;30810;1989-1991;1.2;-12.0;-3.0;1.2;5.7;13.0;29.0;39.0
661;30810;1990-1991;-0.1;-18.0;-5.0;-0.1;5.4;17.0;30.0;51.0
662;30810;1991-1992;0.1;-17.0;-5.0;0.1;4.6;15.0;31.0;49.0
663;30810;1991-1993;0.2;-13.0;-4.3;0.2;3.5;10.0;31.0;47.0
664;30810;1992-1993;0.5;-18.0;-5.0;0.5;4.9;14.0;31.0;43.0
665;30810;1993-1994;-0.8;-18.0;-6.1;-0.8;4.7;15.0;31.0;56.0
666;30810;1993-1995;-0.1;-13.0;-4.6;-0.1;3.3;10.0;31.0;52.0
667;30810;1994-1995;0.6;-16.0;-4.5;0.6;5.5;16.0;32.0;45.0
668;30810;1995-1996;0.8;-16.0;-4.3;0.8;5.5;16.0;32.0;41.0
669;30810;1995-1997;0.6;-12.0;-3.6;0.6;4.2;10.0;32.0;43.0
670;30810;1996-1997;0.6;-16.0;-4.9;0.6;6.2;17.0;33.0;45.0
671;30810;1997-1998;2.1;-15.0;-3.4;2.1;6.6;18.0;33.0;36.0
672;30810;1997-1999;1.1;-11.0;-3.3;1.1;4.5;11.0;33.0;40.0
673;30810;1998-1999;0.5;-17.0;-4.9;0.5;5.9;18.0;34.0;44.0
674;30810;1999-2000;0.9;-15.0;-3.9;0.9;7.5;20.0;34.0;41.0
675;30910;1977-1979;1.3;-20.0;-6.2;1.3;8.1;18.0;14.0;44.0
676;30910;1979-1981;-3.7;-25.0;-13.9;-3.7;2.8;10.0;16.0;64.0
677;30910;1981-1983;-2.9;-23.0;-11.1;-2.9;2.9;15.0;16.0;64.0
678;30910;1983-1985;-2.2;-20.0;-9.9;-2.2;4.6;15.0;19.0;62.0
679;30910;1984-1985;1.5;-29.0;-7.6;1.5;10.2;26.0;16.0;44.0
680;30910;1985-1986;3.9;-24.0;-6.4;3.9;14.2;32.0;17.0;39.0
681;30910;1985-1987;4.1;-15.0;-3.5;4.1;11.1;19.0;17.0;34.0
682;30910;1986-1987;4.0;-27.0;-8.3;4.0;14.0;31.0;17.0;38.0
683;30910;1987-1988;1.8;-25.0;-7.9;1.8;11.0;23.0;17.0;44.0
684;30910;1987-1989;2.0;-16.0;-5.1;2.0;8.8;16.0;17.0;40.0
685;30910;1988-1989;3.5;-23.0;-5.9;3.5;13.1;27.0;18.0;38.0
686;30910;1989-1990;5.1;-24.0;-5.8;5.1;14.8;28.0;19.0;36.0
687;30910;1989-1991;2.7;-18.0;-6.3;2.7;9.8;18.0;18.0;40.0
688;30910;1990-1991;1.4;-27.0;-8.5;1.4;10.4;23.0;17.0;45.0
689;30910;1991-1992;2.3;-24.0;-6.4;2.3;10.9;23.0;16.0;41.0
690;30910;1991-1993;1.3;-19.0;-7.2;1.3;7.7;15.0;17.0;44.0
691;30910;1992-1993;1.9;-27.0;-8.8;1.9;10.3;22.0;16.0;43.0
692;30910;1993-1994;1.2;-28.0;-9.5;1.2;9.9;23.0;16.0;46.0
693;30910;1993-1995;0.5;-19.0;-7.9;0.5;7.4;15.0;16.0;48.0
694;30910;1994-1995;2.3;-27.0;-8.4;2.3;12.1;26.0;15.0;42.0
695;30910;1995-1996;2.2;-28.0;-8.6;2.2;11.6;25.0;15.0;43.0
696;30910;1995-1997;1.5;-19.0;-7.6;1.5;8.6;17.0;15.0;44.0
697;30910;1996-1997;3.4;-26.0;-7.3;3.4;13.2;26.0;14.0;39.0
698;30910;1997-1998;3.6;-26.0;-7.2;3.6;13.5;26.0;13.0;38.0
699;30910;1997-1999;1.8;-19.0;-7.4;1.8;9.1;17.0;14.0;43.0
700;30910;1998-1999;2.7;-27.0;-8.1;2.7;12.5;25.0;13.0;41.0
701;30910;1999-2000;3.8;-26.0;-7.1;3.8;13.4;27.0;13.0;38.0
702;40107;1977-1979;2.3;-10.0;0.0;2.3;7.6;28.0;10.0;25.0
703;40107;1979-1981;-1.6;-18.0;-5.6;-1.6;3.6;18.0;10.0;65.0
704;40107;1981-1983;-1.8;-19.0;-7.6;-1.8;3.1;17.0;10.0;67.0
705;40107;1983-1985;-0.7;-11.0;-3.3;-0.7;4.3;17.0;10.0;56.0
706;40107;1984-1985;-0.3;-15.0;-4.3;-0.3;8.1;33.0;10.0;52.0
707;40107;1985-1986;1.0;-22.0;-3.7;1.0;8.9;28.0;10.0;46.0
708;40107;1985-1987;1.3;-14.0;-2.9;1.3;6.2;16.0;10.0;35.0
709;40107;1986-1987;0.9;-26.0;-5.9;0.9;10.9;39.0;10.0;40.0
710;40107;1987-1988;-0.4;-25.0;-5.3;-0.4;7.5;29.0;10.0;55.0
711;40107;1987-1989;0.4;-12.0;-2.3;0.4;5.6;18.0;10.0;42.0
712;40107;1988-1989;0.9;-19.0;-2.5;0.9;9.6;33.0;10.0;33.0
713;40107;1989-1990;1.4;-23.0;-5.6;1.4;8.6;28.0;10.0;38.0
714;40107;1989-1991;0.8;-11.0;-1.8;0.8;5.7;16.0;10.0;35.0
715;40107;1990-1991;-0.5;-20.0;-5.1;-0.5;8.1;34.0;10.0;55.0
716;40107;1991-1992;0.6;-17.0;-2.8;0.6;10.5;38.0;10.0;34.0
717;40107;1991-1993;0.5;-14.0;-2.9;0.5;6.0;19.0;10.0;36.0
718;40107;1992-1993;0.3;-25.0;-5.6;0.3;7.7;29.0;10.0;45.0
719;40107;1993-1994;-1.2;-21.0;-5.9;-1.2;11.0;39.0;10.0;57.0
720;40107;1993-1995;0.0;-12.0;-3.1;0.0;6.9;22.0;10.0;50.0
721;40107;1994-1995;1.2;-21.0;-4.8;1.2;11.0;37.0;10.0;37.0
722;40107;1995-1996;0.6;-22.0;-4.7;0.6;10.9;34.0;10.0;43.0
723;40107;1995-1997;1.2;-12.0;-2.2;1.2;7.8;21.0;10.0;34.0
724;40107;1996-1997;1.6;-19.0;-3.3;1.6;13.6;39.0;10.0;34.0
725;40107;1997-1998;3.7;-19.0;-2.2;3.7;14.2;41.0;10.0;29.0
726;40107;1997-1999;2.2;-13.0;-2.2;2.2;8.7;22.0;10.0;31.0
727;40107;1998-1999;1.0;-24.0;-5.5;1.0;12.3;37.0;10.0;36.0
728;40107;1999-2000;1.2;-22.0;-4.0;1.2;13.8;40.0;10.0;34.0
729;40207;1977-1979;2.2;-6.0;-0.5;2.2;7.0;19.0;25.0;28.0
730;40207;1979-1981;-1.9;-13.0;-5.3;-1.9;0.8;10.0;25.0;71.0
731;40207;1981-1983;-2.1;-15.0;-6.3;-2.1;2.3;12.0;25.0;67.0
732;40207;1983-1985;-0.5;-11.0;-3.6;-0.5;3.3;12.0;25.0;55.0
733;40207;1984-1985;0.7;-16.0;-4.8;0.7;7.5;22.0;25.0;47.0
734;40207;1985-1986;2.2;-16.0;-3.0;2.2;8.6;24.0;25.0;38.0
735;40207;1985-1987;1.9;-11.0;-2.0;1.9;6.9;15.0;25.0;34.0
736;40207;1986-1987;1.6;-16.0;-3.9;1.6;10.3;30.0;25.0;38.0
737;40207;1987-1988;0.2;-18.0;-4.0;0.2;7.3;24.0;25.0;48.0
738;40207;1987-1989;1.1;-10.0;-1.7;1.1;5.9;15.0;25.0;36.0
739;40207;1988-1989;1.2;-15.0;-2.0;1.2;8.5;26.0;25.0;32.0
740;40207;1989-1990;1.4;-17.0;-3.7;1.4;8.2;24.0;25.0;36.0
741;40207;1989-1991;0.9;-10.0;-1.6;0.9;5.8;15.0;25.0;38.0
742;40207;1990-1991;-0.3;-15.0;-3.4;-0.3;6.6;24.0;25.0;53.0
743;40207;1991-1992;0.5;-15.0;-2.5;0.5;7.0;24.0;25.0;37.0
744;40207;1991-1993;0.6;-11.0;-2.3;0.6;5.1;15.0;25.0;37.0
745;40207;1992-1993;0.4;-18.0;-3.7;0.4;5.9;21.0;25.0;41.0
746;40207;1993-1994;-1.2;-18.0;-5.1;-1.2;5.9;24.0;25.0;60.0
747;40207;1993-1995;0.0;-11.0;-3.0;0.0;4.8;16.0;25.0;51.0
748;40207;1994-1995;1.0;-16.0;-3.3;1.0;7.6;26.0;25.0;38.0
749;40207;1995-1996;0.7;-17.0;-3.2;0.7;7.4;25.0;25.0;39.0
750;40207;1995-1997;1.1;-10.0;-1.8;1.1;6.2;16.0;25.0;34.0
751;40207;1996-1997;1.6;-15.0;-2.4;1.6;9.6;29.0;25.0;33.0
752;40207;1997-1998;3.4;-15.0;-1.2;3.4;9.9;29.0;25.0;28.0
753;40207;1997-1999;2.1;-11.0;-1.6;2.1;6.7;18.0;25.0;31.0
754;40207;1998-1999;0.8;-19.0;-3.7;0.8;8.8;27.0;25.0;36.0
755;40207;1999-2000;1.0;-16.0;-2.4;1.0;10.3;32.0;25.0;33.0
756;40307;1977-1979;2.2;-14.0;-2.8;2.2;8.5;20.0;25.0;35.0
757;40307;1979-1981;-2.4;-20.0;-9.0;-2.4;3.1;13.0;25.0;64.0
758;40307;1981-1983;-2.2;-15.0;-6.8;-2.2;2.8;11.0;25.0;63.0
759;40307;1983-1985;-0.7;-14.0;-5.2;-0.7;5.1;15.0;25.0;55.0
760;40307;1984-1985;1.7;-23.0;-5.1;1.7;10.4;26.0;25.0;44.0
761;40307;1985-1986;4.7;-19.0;-2.4;4.7;13.1;29.0;25.0;31.0
762;40307;1985-1987;4.5;-12.0;-1.2;4.5;10.8;20.0;25.0;30.0
763;40307;1986-1987;3.9;-18.0;-3.1;3.9;13.6;31.0;25.0;33.0
764;40307;1987-1988;1.2;-18.0;-4.8;1.2;9.5;25.0;25.0;42.0
765;40307;1987-1989;2.0;-12.0;-2.6;2.0;8.1;17.0;25.0;36.0
766;40307;1988-1989;2.5;-16.0;-3.1;2.5;10.5;26.0;25.0;34.0
767;40307;1989-1990;3.1;-17.0;-3.8;3.1;11.5;25.0;25.0;36.0
768;40307;1989-1991;2.0;-13.0;-2.9;2.0;8.3;18.0;25.0;38.0
769;40307;1990-1991;0.8;-18.0;-4.6;0.8;8.6;23.0;25.0;46.0
770;40307;1991-1992;0.5;-16.0;-4.6;0.5;7.7;21.0;25.0;46.0
771;40307;1991-1993;0.9;-13.0;-3.5;0.9;6.2;15.0;25.0;43.0
772;40307;1992-1993;1.0;-18.0;-4.6;1.0;7.7;20.0;25.0;42.0
773;40307;1993-1994;0.0;-19.0;-5.8;0.0;7.4;21.0;25.0;50.0
774;40307;1993-1995;0.4;-14.0;-4.0;0.4;6.1;16.0;25.0;47.0
775;40307;1994-1995;0.7;-17.0;-4.7;0.7;8.6;24.0;25.0;45.0
776;40307;1995-1996;1.3;-17.0;-4.5;1.3;8.6;23.0;25.0;41.0
777;40307;1995-1997;1.5;-12.0;-3.0;1.5;7.2;17.0;25.0;38.0
778;40307;1996-1997;1.5;-16.0;-4.3;1.5;9.9;24.0;25.0;41.0
779;40307;1997-1998;2.5;-15.0;-3.3;2.5;10.1;25.0;25.0;35.0
780;40307;1997-1999;1.7;-12.0;-2.7;1.7;7.6;17.0;25.0;37.0
781;40307;1998-1999;1.1;-18.0;-5.1;1.1;9.8;26.0;25.0;41.0
782;40307;1999-2000;1.7;-17.0;-3.9;1.7;11.2;27.0;25.0;39.0
783;40407;1977-1979;2.7;-12.0;-2.8;2.7;10.3;20.0;25.0;35.0
784;40407;1979-1981;-1.8;-19.0;-7.8;-1.8;4.1;14.0;25.0;59.0
785;40407;1981-1983;-2.9;-20.0;-10.2;-2.9;2.2;12.0;25.0;65.0
786;40407;1983-1985;-0.3;-18.0;-6.8;-0.3;5.8;18.0;25.0;51.0
787;40407;1984-1985;1.7;-20.0;-5.5;1.7;9.9;25.0;25.0;42.0
788;40407;1985-1986;5.0;-16.0;-1.8;5.0;13.6;29.0;25.0;30.0
789;40407;1985-1987;5.0;-10.0;0.1;5.0;11.6;22.0;25.0;25.0
790;40407;1986-1987;4.4;-17.0;-2.7;4.4;13.8;27.0;25.0;32.0
791;40407;1987-1988;2.4;-18.0;-4.1;2.4;10.8;24.0;25.0;38.0
792;40407;1987-1989;3.0;-10.0;-2.1;3.0;9.0;18.0;25.0;33.0
793;40407;1988-1989;3.4;-16.0;-3.3;3.4;11.8;26.0;25.0;34.0
794;40407;1989-1990;4.7;-16.0;-3.0;4.7;13.2;27.0;25.0;32.0
795;40407;1989-1991;2.9;-12.0;-2.7;2.9;9.4;19.0;25.0;34.0
796;40407;1990-1991;1.4;-19.0;-5.1;1.4;9.2;24.0;25.0;43.0
797;40407;1991-1992;0.9;-17.0;-5.1;0.9;8.5;21.0;25.0;45.0
798;40407;1991-1993;1.2;-13.0;-3.9;1.2;6.8;15.0;25.0;42.0
799;40407;1992-1993;1.7;-19.0;-5.2;1.7;8.5;21.0;25.0;41.0
800;40407;1993-1994;0.7;-20.0;-6.1;0.7;8.1;20.0;25.0;47.0
801;40407;1993-1995;0.8;-13.0;-4.5;0.8;6.3;15.0;25.0;45.0
802;40407;1994-1995;1.4;-17.0;-5.2;1.4;9.1;22.0;25.0;43.0
803;40407;1995-1996;1.6;-18.0;-5.2;1.6;9.0;21.0;25.0;42.0
804;40407;1995-1997;1.5;-12.0;-3.7;1.5;7.1;16.0;25.0;41.0
805;40407;1996-1997;1.8;-16.0;-5.0;1.8;10.0;22.0;25.0;42.0
806;40407;1997-1998;2.6;-16.0;-4.1;2.6;10.4;23.0;25.0;38.0
807;40407;1997-1999;1.9;-11.0;-3.0;1.9;8.1;17.0;25.0;38.0
808;40407;1998-1999;1.7;-16.0;-4.8;1.7;10.0;24.0;25.0;41.0
809;40407;1999-2000;2.4;-16.0;-4.0;2.4;11.0;24.0;25.0;40.0
810;40507;1977-1979;1.9;-11.0;-2.9;1.9;8.2;17.0;25.0;38.0
811;40507;1979-1981;-1.9;-15.0;-6.6;-1.9;3.5;11.0;25.0;60.0
812;40507;1981-1983;-2.1;-13.0;-6.4;-2.1;3.8;15.0;25.0;58.0
813;40507;1983-1985;-0.3;-13.0;-4.9;-0.3;5.2;15.0;25.0;53.0
814;40507;1984-1985;2.3;-16.0;-3.7;2.3;10.7;25.0;25.0;39.0
815;40507;1985-1986;5.0;-13.0;-1.4;5.0;13.2;28.0;25.0;29.0
816;40507;1985-1987;5.2;-7.0;0.5;5.2;10.9;19.0;25.0;23.0
817;40507;1986-1987;5.3;-13.0;-1.2;5.3;13.7;27.0;25.0;28.0
818;40507;1987-1988;2.3;-17.0;-4.6;2.3;10.2;22.0;25.0;39.0
819;40507;1987-1989;3.1;-9.0;-1.8;3.1;8.8;17.0;25.0;33.0
820;40507;1988-1989;3.6;-13.0;-2.8;3.6;11.7;27.0;25.0;34.0
821;40507;1989-1990;5.8;-13.0;-1.6;5.8;14.3;28.0;25.0;29.0
822;40507;1989-1991;3.7;-10.0;-1.5;3.7;9.7;18.0;25.0;30.0
823;40507;1990-1991;1.3;-18.0;-5.5;1.3;8.9;22.0;25.0;44.0
824;40507;1991-1992;0.3;-17.0;-5.8;0.3;7.2;18.0;25.0;48.0
825;40507;1991-1993;0.7;-13.0;-4.3;0.7;5.8;13.0;25.0;45.0
826;40507;1992-1993;1.5;-18.0;-5.4;1.5;7.8;18.0;25.0;42.0
827;40507;1993-1994;1.0;-17.0;-5.3;1.0;7.8;20.0;25.0;45.0
828;40507;1993-1995;1.1;-11.0;-3.6;1.1;6.2;14.0;25.0;43.0
829;40507;1994-1995;1.5;-16.0;-4.7;1.5;8.8;22.0;25.0;43.0
830;40507;1995-1996;1.8;-16.0;-4.4;1.8;8.5;21.0;25.0;40.0
831;40507;1995-1997;1.4;-11.0;-3.5;1.4;6.6;14.0;25.0;41.0
832;40507;1996-1997;1.3;-16.0;-5.5;1.3;8.7;21.0;25.0;45.0
833;40507;1997-1998;2.5;-15.0;-4.1;2.5;9.9;22.0;25.0;38.0
834;40507;1997-1999;2.0;-10.0;-2.8;2.0;7.6;16.0;25.0;37.0
835;40507;1998-1999;1.8;-16.0;-4.5;1.8;9.7;23.0;25.0;41.0
836;40507;1999-2000;3.4;-15.0;-3.5;3.4;12.0;25.0;25.0;38.0
837;40607;1977-1979;1.3;-13.0;-3.3;1.3;6.7;16.0;10.0;41.0
838;40607;1979-1981;-2.1;-15.0;-6.1;-2.1;2.7;10.0;10.0;63.0
839;40607;1981-1983;-0.8;-13.0;-6.4;-0.8;3.8;20.0;10.0;54.0
840;40607;1983-1985;0.4;-11.0;-4.7;0.4;6.3;18.0;10.0;47.0
841;40607;1984-1985;2.1;-17.0;-4.8;2.1;10.9;24.0;10.0;41.0
842;40607;1985-1986;5.1;-14.0;-2.3;5.1;13.3;30.0;10.0;31.0
843;40607;1985-1987;5.2;-7.0;0.4;5.2;10.7;19.0;10.0;24.0
844;40607;1986-1987;5.2;-14.0;-2.1;5.2;12.9;29.0;10.0;29.0
845;40607;1987-1988;2.6;-17.0;-4.8;2.6;10.3;22.0;10.0;40.0
846;40607;1987-1989;3.1;-9.0;-2.0;3.1;8.4;17.0;10.0;34.0
847;40607;1988-1989;3.5;-13.0;-3.3;3.5;11.9;27.0;10.0;35.0
848;40607;1989-1990;6.3;-13.0;-1.2;6.3;15.9;32.0;10.0;28.0
849;40607;1989-1991;3.9;-9.0;-1.4;3.9;10.3;20.0;10.0;30.0
850;40607;1990-1991;1.1;-19.0;-6.2;1.1;9.1;24.0;10.0;45.0
851;40607;1991-1992;0.1;-18.0;-6.4;0.1;7.2;19.0;10.0;50.0
852;40607;1991-1993;0.5;-13.0;-4.6;0.5;5.7;13.0;10.0;47.0
853;40607;1992-1993;1.3;-18.0;-6.0;1.3;7.8;20.0;10.0;44.0
854;40607;1993-1994;0.9;-17.0;-5.5;0.9;8.0;21.0;10.0;46.0
855;40607;1993-1995;1.2;-11.0;-3.3;1.2;6.6;15.0;10.0;42.0
856;40607;1994-1995;1.8;-16.0;-4.3;1.8;9.4;25.0;10.0;42.0
857;40607;1995-1996;1.8;-17.0;-4.6;1.8;8.8;23.0;10.0;41.0
858;40607;1995-1997;1.2;-12.0;-3.7;1.2;6.5;15.0;10.0;43.0
859;40607;1996-1997;0.8;-17.0;-6.0;0.8;8.2;22.0;10.0;47.0
860;40607;1997-1998;2.6;-16.0;-4.3;2.6;10.2;23.0;10.0;38.0
861;40607;1997-1999;2.0;-10.0;-2.8;2.0;7.7;16.0;10.0;37.0
862;40607;1998-1999;1.7;-15.0;-4.6;1.7;9.8;24.0;10.0;41.0
863;40607;1999-2000;4.0;-15.0;-3.8;4.0;13.3;28.0;10.0;37.0
864;50105;1977-1979;2.3;-5.0;-0.4;2.3;7.6;20.0;50.0;27.0
865;50105;1979-1981;-1.6;-9.0;-4.4;-1.6;3.5;14.0;48.0;63.0
866;50105;1981-1983;-1.5;-10.0;-4.4;-1.5;3.1;14.0;48.0;61.0
867;50105;1983-1985;0.5;-7.0;-2.5;0.5;6.2;17.0;47.0;45.0
868;50105;1984-1985;2.0;-11.0;-2.9;2.0;9.9;27.0;49.0;39.0
869;50105;1985-1986;4.0;-9.0;-0.9;4.0;12.7;35.0;44.0;29.0
870;50105;1985-1987;4.5;-5.0;0.1;4.5;10.9;23.0;44.0;24.0
871;50105;1986-1987;4.0;-9.0;-1.1;4.0;13.4;34.0;41.0;29.0
872;50105;1987-1988;1.7;-12.0;-2.4;1.7;9.2;27.0;38.0;39.0
873;50105;1987-1989;2.6;-6.0;-0.6;2.6;8.2;19.0;38.0;29.0
874;50105;1988-1989;2.7;-9.0;-0.9;2.7;10.2;29.0;37.0;29.0
875;50105;1989-1990;3.2;-9.0;-1.3;3.2;11.4;30.0;36.0;30.0
876;50105;1989-1991;2.4;-6.0;-0.8;2.4;8.5;21.0;38.0;31.0
877;50105;1990-1991;0.6;-11.0;-2.8;0.6;8.6;31.0;39.0;46.0
878;50105;1991-1992;0.4;-11.0;-3.2;0.4;6.9;25.0;38.0;44.0
879;50105;1991-1993;1.0;-7.0;-1.8;1.0;6.2;18.0;37.0;38.0
880;50105;1992-1993;1.0;-12.0;-2.6;1.0;7.2;25.0;37.0;40.0
881;50105;1993-1994;-0.2;-12.0;-3.7;-0.2;7.3;28.0;37.0;51.0
882;50105;1993-1995;0.6;-7.0;-2.1;0.6;6.3;20.0;36.0;45.0
883;50105;1994-1995;0.9;-11.0;-2.9;0.9;8.4;30.0;36.0;41.0
884;50105;1995-1996;1.5;-10.0;-2.1;1.5;9.0;31.0;36.0;37.0
885;50105;1995-1997;1.8;-7.0;-1.2;1.8;7.8;21.0;36.0;32.0
886;50105;1996-1997;1.7;-11.0;-2.7;1.7;9.8;30.0;35.0;37.0
887;50105;1997-1998;3.1;-10.0;-1.3;3.1;10.4;31.0;35.0;30.0
888;50105;1997-1999;2.3;-6.0;-0.7;2.3;8.5;22.0;35.0;29.0
889;50105;1998-1999;1.3;-11.0;-2.5;1.3;10.3;33.0;35.0;36.0
890;50105;1999-2000;1.9;-10.0;-1.8;1.9;12.3;35.0;35.0;34.0
891;50205;1977-1979;2.2;-16.0;-4.4;2.2;9.3;18.0;34.0;39.0
892;50205;1979-1981;-2.5;-21.0;-9.7;-2.5;2.9;11.0;36.0;62.0
893;50205;1981-1983;-3.4;-20.0;-10.0;-3.4;2.6;12.0;36.0;66.0
894;50205;1983-1985;-1.2;-18.0;-7.3;-1.2;4.6;14.0;37.0;57.0
895;50205;1984-1985;1.2;-23.0;-6.7;1.2;9.5;23.0;35.0;44.0
896;50205;1985-1986;4.3;-19.0;-2.5;4.3;11.8;24.0;39.0;32.0
897;50205;1985-1987;4.1;-12.0;-1.5;4.1;9.6;17.0;39.0;28.0
898;50205;1986-1987;3.8;-17.0;-3.1;3.8;12.2;26.0;40.0;33.0
899;50205;1987-1988;1.3;-18.0;-4.9;1.3;8.9;22.0;43.0;42.0
900;50205;1987-1989;1.9;-11.0;-2.7;1.9;7.5;16.0;43.0;36.0
901;50205;1988-1989;2.3;-16.0;-3.4;2.3;10.0;23.0;43.0;35.0
902;50205;1989-1990;3.5;-17.0;-3.7;3.5;11.4;24.0;43.0;34.0
903;50205;1989-1991;2.1;-12.0;-2.9;2.1;7.7;16.0;43.0;37.0
904;50205;1990-1991;0.6;-19.0;-5.5;0.6;7.6;19.0;43.0;47.0
905;50205;1991-1992;0.3;-18.0;-5.7;0.3;6.6;18.0;45.0;47.0
906;50205;1991-1993;0.6;-14.0;-4.5;0.6;5.2;12.0;45.0;44.0
907;50205;1992-1993;0.8;-19.0;-5.7;0.8;6.9;17.0;46.0;43.0
908;50205;1993-1994;-0.2;-20.0;-6.4;-0.2;6.5;17.0;46.0;51.0
909;50205;1993-1995;0.3;-13.0;-4.5;0.3;5.0;12.0;46.0;47.0
910;50205;1994-1995;0.9;-17.0;-5.3;0.9;7.5;19.0;47.0;44.0
911;50205;1995-1996;0.9;-18.0;-5.4;0.9;7.1;18.0;47.0;43.0
912;50205;1995-1997;0.9;-12.0;-3.9;0.9;5.5;12.0;47.0;42.0
913;50205;1996-1997;1.0;-17.0;-5.4;1.0;7.8;19.0;48.0;44.0
914;50205;1997-1998;2.4;-17.0;-4.3;2.4;8.6;20.0;49.0;38.0
