ID;TypeMaatwerkarrangement;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
2493;Totaal;Harlingen;1e halfjaar 2018;1635.0;475.0;325.0
2494;Totaal;Harlingen;2e halfjaar 2018;1785.0;495.0;345.0
2495;Totaal;Harlingen;2018;1635.0;970.0;665.0
2496;Totaal;Harlingen;1e halfjaar 2019;1835.0;530.0;405.0
2497;Totaal;Harlingen;2e halfjaar 2019;1960.0;530.0;400.0
2498;Totaal;Harlingen;2019;1835.0;1065.0;805.0
2499;Totaal;Harlingen;1e halfjaar 2020;1350.0;635.0;180.0
2500;Totaal;Harlingen;2e halfjaar 2020;1805.0;260.0;255.0
2501;Totaal;Harlingen;2020;1350.0;895.0;430.0
2502;Totaal;Hattem;1e halfjaar 2015;;;
2503;Totaal;Hattem;2e halfjaar 2015;;;
2504;Totaal;Hattem;2015;;;
2505;Totaal;Hattem;1e halfjaar 2016;80.0;180.0;80.0
2506;Totaal;Hattem;2e halfjaar 2016;180.0;70.0;95.0
2507;Totaal;Hattem;2016;80.0;255.0;180.0
2508;Totaal;Hattem;1e halfjaar 2017;140.0;190.0;95.0
2509;Totaal;Hattem;2e halfjaar 2017;240.0;155.0;180.0
2510;Totaal;Hattem;2017;140.0;350.0;275.0
2511;Totaal;Hattem;1e halfjaar 2018;210.0;570.0;170.0
2512;Totaal;Hattem;2e halfjaar 2018;610.0;1140.0;670.0
2513;Totaal;Hattem;2018;210.0;1710.0;835.0
2514;Totaal;Hattem;1e halfjaar 2019;845.0;315.0;250.0
2515;Totaal;Hattem;2e halfjaar 2019;910.0;335.0;285.0
2516;Totaal;Hattem;2019;845.0;650.0;535.0
2517;Totaal;Hattem;1e halfjaar 2020;725.0;185.0;120.0
2518;Totaal;Hattem;2e halfjaar 2020;795.0;135.0;185.0
2519;Totaal;Hattem;2020;725.0;320.0;305.0
2520;Totaal;Heemskerk;1e halfjaar 2015;3185.0;725.0;220.0
2521;Totaal;Heemskerk;2e halfjaar 2015;3685.0;455.0;760.0
2522;Totaal;Heemskerk;2015;3185.0;1180.0;980.0
2523;Totaal;Heemskerk;1e halfjaar 2016;3305.0;1145.0;395.0
2524;Totaal;Heemskerk;2e halfjaar 2016;;;
2525;Totaal;Heemskerk;2016;;;
2526;Totaal;Heemskerk;1e halfjaar 2017;5375.0;775.0;675.0
2527;Totaal;Heemskerk;2e halfjaar 2017;5480.0;660.0;760.0
2528;Totaal;Heemskerk;2017;5375.0;1440.0;1435.0
2529;Totaal;Heemskerk;1e halfjaar 2018;4555.0;1190.0;695.0
2530;Totaal;Heemskerk;2e halfjaar 2018;5045.0;875.0;660.0
2531;Totaal;Heemskerk;2018;4555.0;2065.0;1355.0
2532;Totaal;Heemskerk;1e halfjaar 2019;4870.0;1060.0;700.0
2533;Totaal;Heemskerk;2e halfjaar 2019;5230.0;995.0;780.0
2534;Totaal;Heemskerk;2019;4870.0;2055.0;1485.0
2535;Totaal;Heemskerk;1e halfjaar 2020;4505.0;590.0;495.0
2536;Totaal;Heemskerk;2e halfjaar 2020;4605.0;460.0;1630.0
2537;Totaal;Heemskerk;2020;4505.0;1050.0;2125.0
2538;Totaal;Heemstede;1e halfjaar 2015;;;
2539;Totaal;Heemstede;2e halfjaar 2015;;;
2540;Totaal;Heemstede;2015;;;
2541;Totaal;Heemstede;1e halfjaar 2016;;;
2542;Totaal;Heemstede;2e halfjaar 2016;;;
2543;Totaal;Heemstede;2016;;;
2544;Totaal;Heemstede;1e halfjaar 2017;;;
2545;Totaal;Heemstede;2e halfjaar 2017;;;
2546;Totaal;Heemstede;2017;;;
2547;Totaal;Heemstede;1e halfjaar 2018;;;
2548;Totaal;Heemstede;2e halfjaar 2018;;;
2549;Totaal;Heemstede;2018;;;
2550;Totaal;Heemstede;1e halfjaar 2019;2230.0;1045.0;815.0
2551;Totaal;Heemstede;2e halfjaar 2019;2460.0;580.0;535.0
2552;Totaal;Heemstede;2019;2230.0;1625.0;1350.0
2553;Totaal;Heemstede;1e halfjaar 2020;2235.0;380.0;350.0
2554;Totaal;Heemstede;2e halfjaar 2020;2270.0;290.0;410.0
2555;Totaal;Heemstede;2020;2235.0;670.0;760.0
2556;Totaal;Heerde;1e halfjaar 2015;;;
2557;Totaal;Heerde;2e halfjaar 2015;;;
2558;Totaal;Heerde;2015;;;
2559;Totaal;Heerde;1e halfjaar 2016;220.0;230.0;125.0
2560;Totaal;Heerde;2e halfjaar 2016;325.0;165.0;300.0
2561;Totaal;Heerde;2016;220.0;395.0;425.0
2562;Totaal;Heerde;1e halfjaar 2017;205.0;240.0;190.0
2563;Totaal;Heerde;2e halfjaar 2017;255.0;235.0;275.0
2564;Totaal;Heerde;2017;205.0;475.0;465.0
2565;Totaal;Heerde;1e halfjaar 2018;175.0;240.0;170.0
2566;Totaal;Heerde;2e halfjaar 2018;245.0;1280.0;525.0
2567;Totaal;Heerde;2018;175.0;1515.0;695.0
2568;Totaal;Heerde;1e halfjaar 2019;640.0;310.0;225.0
2569;Totaal;Heerde;2e halfjaar 2019;725.0;320.0;275.0
2570;Totaal;Heerde;2019;640.0;635.0;500.0
2571;Totaal;Heerde;1e halfjaar 2020;600.0;160.0;125.0
2572;Totaal;Heerde;2e halfjaar 2020;640.0;125.0;155.0
2573;Totaal;Heerde;2020;600.0;285.0;275.0
2574;Totaal;Heerenveen;1e halfjaar 2015;;;
2575;Totaal;Heerenveen;2e halfjaar 2015;;;
2576;Totaal;Heerenveen;2015;;;
2577;Totaal;Heerenveen;1e halfjaar 2016;;;
2578;Totaal;Heerenveen;2e halfjaar 2016;2360.0;1985.0;1540.0
2579;Totaal;Heerenveen;2016;;;
2580;Totaal;Heerenveen;1e halfjaar 2017;;;
2581;Totaal;Heerenveen;2e halfjaar 2017;;;
2582;Totaal;Heerenveen;2017;;;
2583;Totaal;Heerenveen;1e halfjaar 2018;2795.0;1930.0;960.0
2584;Totaal;Heerenveen;2e halfjaar 2018;3770.0;1045.0;1275.0
2585;Totaal;Heerenveen;2018;2795.0;2975.0;2235.0
2586;Totaal;Heerenveen;1e halfjaar 2019;2835.0;2205.0;1105.0
2587;Totaal;Heerenveen;2e halfjaar 2019;3935.0;1265.0;1820.0
2588;Totaal;Heerenveen;2019;2835.0;3470.0;2925.0
2589;Totaal;Heerenveen;1e halfjaar 2020;4460.0;1850.0;510.0
2590;Totaal;Heerenveen;2e halfjaar 2020;5800.0;715.0;1710.0
2591;Totaal;Heerenveen;2020;4460.0;2565.0;2220.0
2592;Totaal;Heerhugowaard;1e halfjaar 2015;1305.0;4055.0;2675.0
2593;Totaal;Heerhugowaard;2e halfjaar 2015;2685.0;610.0;1235.0
2594;Totaal;Heerhugowaard;2015;1305.0;4665.0;3910.0
2595;Totaal;Heerhugowaard;1e halfjaar 2016;1900.0;830.0;510.0
2596;Totaal;Heerhugowaard;2e halfjaar 2016;2225.0;470.0;660.0
2597;Totaal;Heerhugowaard;2016;1900.0;1300.0;1170.0
2598;Totaal;Heerhugowaard;1e halfjaar 2017;2005.0;1205.0;1060.0
2599;Totaal;Heerhugowaard;2e halfjaar 2017;2155.0;980.0;1725.0
2600;Totaal;Heerhugowaard;2017;2005.0;2185.0;2780.0
2601;Totaal;Heerhugowaard;1e halfjaar 2018;1420.0;1515.0;640.0
2602;Totaal;Heerhugowaard;2e halfjaar 2018;2295.0;1055.0;1245.0
2603;Totaal;Heerhugowaard;2018;1420.0;2570.0;1885.0
2604;Totaal;Heerhugowaard;1e halfjaar 2019;2150.0;1055.0;820.0
2605;Totaal;Heerhugowaard;2e halfjaar 2019;2385.0;1900.0;1200.0
2606;Totaal;Heerhugowaard;2019;2150.0;2955.0;2020.0
2607;Totaal;Heerhugowaard;1e halfjaar 2020;2325.0;580.0;385.0
2608;Totaal;Heerhugowaard;2e halfjaar 2020;2520.0;445.0;2125.0
2609;Totaal;Heerhugowaard;2020;2325.0;1025.0;2510.0
2610;Totaal;Heerlen;1e halfjaar 2015;10780.0;6630.0;1650.0
2611;Totaal;Heerlen;2e halfjaar 2015;15760.0;2080.0;4325.0
2612;Totaal;Heerlen;2015;10780.0;8710.0;5975.0
2613;Totaal;Heerlen;1e halfjaar 2016;15660.0;8200.0;2840.0
2614;Totaal;Heerlen;2e halfjaar 2016;21015.0;1955.0;5090.0
2615;Totaal;Heerlen;2016;15660.0;10155.0;7930.0
2616;Totaal;Heerlen;1e halfjaar 2017;12140.0;2645.0;3690.0
2617;Totaal;Heerlen;2e halfjaar 2017;11095.0;1975.0;2425.0
2618;Totaal;Heerlen;2017;12140.0;4620.0;6115.0
2619;Totaal;Heerlen;1e halfjaar 2018;10215.0;3405.0;2165.0
2620;Totaal;Heerlen;2e halfjaar 2018;11455.0;1730.0;1670.0
2621;Totaal;Heerlen;2018;10215.0;5135.0;3835.0
2622;Totaal;Heerlen;1e halfjaar 2019;11505.0;2440.0;1870.0
2623;Totaal;Heerlen;2e halfjaar 2019;12080.0;2180.0;2000.0
2624;Totaal;Heerlen;2019;11505.0;4620.0;3870.0
2625;Totaal;Heerlen;1e halfjaar 2020;9760.0;1270.0;1215.0
2626;Totaal;Heerlen;2e halfjaar 2020;9815.0;1065.0;1335.0
2627;Totaal;Heerlen;2020;9760.0;2340.0;2550.0
2628;Totaal;Heeze-Leende;1e halfjaar 2015;;;
2629;Totaal;Heeze-Leende;2e halfjaar 2015;;;
2630;Totaal;Heeze-Leende;2015;;;
2631;Totaal;Heeze-Leende;1e halfjaar 2016;;;
2632;Totaal;Heeze-Leende;2e halfjaar 2016;;;
2633;Totaal;Heeze-Leende;2016;;;
2634;Totaal;Heeze-Leende;1e halfjaar 2017;;;
2635;Totaal;Heeze-Leende;2e halfjaar 2017;;;
2636;Totaal;Heeze-Leende;2017;;;
2637;Totaal;Heeze-Leende;1e halfjaar 2018;1150.0;265.0;185.0
2638;Totaal;Heeze-Leende;2e halfjaar 2018;1230.0;225.0;240.0
2639;Totaal;Heeze-Leende;2018;1150.0;495.0;425.0
2640;Totaal;Heeze-Leende;1e halfjaar 2019;1160.0;345.0;235.0
2641;Totaal;Heeze-Leende;2e halfjaar 2019;1270.0;350.0;435.0
2642;Totaal;Heeze-Leende;2019;1160.0;695.0;670.0
2643;Totaal;Heeze-Leende;1e halfjaar 2020;1085.0;265.0;190.0
2644;Totaal;Heeze-Leende;2e halfjaar 2020;1160.0;160.0;195.0
2645;Totaal;Heeze-Leende;2020;1085.0;425.0;380.0
2646;Totaal;Heiloo;1e halfjaar 2015;;;
2647;Totaal;Heiloo;2e halfjaar 2015;;;
2648;Totaal;Heiloo;2015;;;
2649;Totaal;Heiloo;1e halfjaar 2016;495.0;310.0;135.0
2650;Totaal;Heiloo;2e halfjaar 2016;665.0;145.0;135.0
2651;Totaal;Heiloo;2016;495.0;455.0;270.0
2652;Totaal;Heiloo;1e halfjaar 2017;10.0;1415.0;190.0
2653;Totaal;Heiloo;2e halfjaar 2017;1235.0;265.0;190.0
2654;Totaal;Heiloo;2017;10.0;1685.0;380.0
2655;Totaal;Heiloo;1e halfjaar 2018;1350.0;545.0;220.0
2656;Totaal;Heiloo;2e halfjaar 2018;1675.0;560.0;285.0
2657;Totaal;Heiloo;2018;1350.0;1105.0;505.0
2658;Totaal;Heiloo;1e halfjaar 2019;1680.0;400.0;215.0
2659;Totaal;Heiloo;2e halfjaar 2019;1865.0;620.0;385.0
2660;Totaal;Heiloo;2019;1680.0;1025.0;600.0
2661;Totaal;Heiloo;1e halfjaar 2020;1380.0;275.0;150.0
2662;Totaal;Heiloo;2e halfjaar 2020;1510.0;245.0;570.0
2663;Totaal;Heiloo;2020;1380.0;520.0;720.0
2664;Totaal;Den Helder;1e halfjaar 2015;;;
2665;Totaal;Den Helder;2e halfjaar 2015;;;
2666;Totaal;Den Helder;2015;;;
2667;Totaal;Den Helder;1e halfjaar 2016;5710.0;2310.0;895.0
2668;Totaal;Den Helder;2e halfjaar 2016;7125.0;2225.0;1000.0
2669;Totaal;Den Helder;2016;5710.0;4535.0;1895.0
2670;Totaal;Den Helder;1e halfjaar 2017;4995.0;1000.0;2100.0
2671;Totaal;Den Helder;2e halfjaar 2017;3890.0;1030.0;1095.0
2672;Totaal;Den Helder;2017;4995.0;2030.0;3195.0
2673;Totaal;Den Helder;1e halfjaar 2018;2595.0;2280.0;765.0
2674;Totaal;Den Helder;2e halfjaar 2018;4110.0;1230.0;1090.0
2675;Totaal;Den Helder;2018;2595.0;3510.0;1855.0
2676;Totaal;Den Helder;1e halfjaar 2019;4650.0;1250.0;810.0
2677;Totaal;Den Helder;2e halfjaar 2019;5090.0;2670.0;1170.0
2678;Totaal;Den Helder;2019;4650.0;3920.0;1980.0
2679;Totaal;Den Helder;1e halfjaar 2020;5275.0;725.0;490.0
2680;Totaal;Den Helder;2e halfjaar 2020;5510.0;650.0;1490.0
2681;Totaal;Den Helder;2020;5275.0;1375.0;1980.0
2682;Totaal;Hellendoorn;1e halfjaar 2015;3155.0;1530.0;405.0
2683;Totaal;Hellendoorn;2e halfjaar 2015;4280.0;330.0;1760.0
2684;Totaal;Hellendoorn;2015;3155.0;1860.0;2165.0
2685;Totaal;Hellendoorn;1e halfjaar 2016;4015.0;1000.0;980.0
2686;Totaal;Hellendoorn;2e halfjaar 2016;4035.0;730.0;840.0
2687;Totaal;Hellendoorn;2016;4015.0;1730.0;1820.0
2688;Totaal;Hellendoorn;1e halfjaar 2017;3890.0;1330.0;965.0
2689;Totaal;Hellendoorn;2e halfjaar 2017;4255.0;2200.0;1525.0
2690;Totaal;Hellendoorn;2017;3890.0;3535.0;2490.0
2691;Totaal;Hellendoorn;1e halfjaar 2018;4915.0;1505.0;1380.0
2692;Totaal;Hellendoorn;2e halfjaar 2018;5040.0;930.0;835.0
2693;Totaal;Hellendoorn;2018;4915.0;2435.0;2215.0
2694;Totaal;Hellendoorn;1e halfjaar 2019;4900.0;1150.0;1140.0
2695;Totaal;Hellendoorn;2e halfjaar 2019;4910.0;915.0;895.0
2696;Totaal;Hellendoorn;2019;4900.0;2070.0;2035.0
2697;Totaal;Hellendoorn;1e halfjaar 2020;3525.0;420.0;325.0
2698;Totaal;Hellendoorn;2e halfjaar 2020;3620.0;320.0;420.0
2699;Totaal;Hellendoorn;2020;3525.0;740.0;745.0
2700;Totaal;Hellevoetsluis;1e halfjaar 2015;0.0;3060.0;675.0
2701;Totaal;Hellevoetsluis;2e halfjaar 2015;2385.0;630.0;3015.0
2702;Totaal;Hellevoetsluis;2015;0.0;3690.0;3690.0
2703;Totaal;Hellevoetsluis;1e halfjaar 2016;1110.0;3460.0;2740.0
2704;Totaal;Hellevoetsluis;2e halfjaar 2016;1830.0;455.0;575.0
2705;Totaal;Hellevoetsluis;2016;1110.0;3915.0;3315.0
2706;Totaal;Hellevoetsluis;1e halfjaar 2017;1640.0;475.0;460.0
2707;Totaal;Hellevoetsluis;2e halfjaar 2017;1655.0;635.0;690.0
2708;Totaal;Hellevoetsluis;2017;1640.0;1110.0;1150.0
2709;Totaal;Hellevoetsluis;1e halfjaar 2018;;;
2710;Totaal;Hellevoetsluis;2e halfjaar 2018;;;
2711;Totaal;Hellevoetsluis;2018;;;
2712;Totaal;Hellevoetsluis;1e halfjaar 2019;;;
2713;Totaal;Hellevoetsluis;2e halfjaar 2019;;;
2714;Totaal;Hellevoetsluis;2019;;;
2715;Totaal;Hellevoetsluis;1e halfjaar 2020;;;
2716;Totaal;Hellevoetsluis;2e halfjaar 2020;2655.0;470.0;1760.0
2717;Totaal;Hellevoetsluis;2020;;;
2718;Totaal;Helmond;1e halfjaar 2015;11480.0;4470.0;2385.0
2719;Totaal;Helmond;2e halfjaar 2015;13565.0;1125.0;1450.0
2720;Totaal;Helmond;2015;11480.0;5595.0;3835.0
2721;Totaal;Helmond;1e halfjaar 2016;16655.0;2385.0;1050.0
2722;Totaal;Helmond;2e halfjaar 2016;17990.0;1590.0;2545.0
2723;Totaal;Helmond;2016;16655.0;3975.0;3590.0
2724;Totaal;Helmond;1e halfjaar 2017;13200.0;2645.0;2260.0
2725;Totaal;Helmond;2e halfjaar 2017;13585.0;2290.0;2305.0
2726;Totaal;Helmond;2017;13200.0;4935.0;4565.0
2727;Totaal;Helmond;1e halfjaar 2018;11300.0;2185.0;2230.0
2728;Totaal;Helmond;2e halfjaar 2018;11255.0;4655.0;1855.0
2729;Totaal;Helmond;2018;11300.0;6840.0;4085.0
2730;Totaal;Helmond;1e halfjaar 2019;13690.0;2675.0;2175.0
2731;Totaal;Helmond;2e halfjaar 2019;14190.0;5260.0;3470.0
2732;Totaal;Helmond;2019;13690.0;7935.0;5640.0
2733;Totaal;Helmond;1e halfjaar 2020;11850.0;1270.0;2060.0
2734;Totaal;Helmond;2e halfjaar 2020;11060.0;1120.0;1435.0
2735;Totaal;Helmond;2020;11850.0;2390.0;3500.0
2736;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2015;470.0;330.0;90.0
2737;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2015;705.0;65.0;260.0
2738;Totaal;Hendrik-Ido-Ambacht;2015;470.0;395.0;355.0
2739;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2016;455.0;230.0;90.0
2740;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2016;;;
2741;Totaal;Hendrik-Ido-Ambacht;2016;;;
2742;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2017;;;
2743;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2017;1840.0;435.0;445.0
2744;Totaal;Hendrik-Ido-Ambacht;2017;;;
2745;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2018;1825.0;535.0;350.0
2746;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2018;2010.0;470.0;345.0
2747;Totaal;Hendrik-Ido-Ambacht;2018;1825.0;1005.0;695.0
2748;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2019;2045.0;580.0;400.0
2749;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2019;2225.0;640.0;520.0
2750;Totaal;Hendrik-Ido-Ambacht;2019;2045.0;1220.0;925.0
2751;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2020;2080.0;285.0;205.0
2752;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2020;2165.0;330.0;375.0
2753;Totaal;Hendrik-Ido-Ambacht;2020;2080.0;620.0;580.0
2754;Totaal;Hengelo (O.);1e halfjaar 2015;6120.0;7500.0;2910.0
2755;Totaal;Hengelo (O.);2e halfjaar 2015;10715.0;1100.0;3485.0
2756;Totaal;Hengelo (O.);2015;6120.0;8605.0;6395.0
2757;Totaal;Hengelo (O.);1e halfjaar 2016;9795.0;4565.0;1930.0
2758;Totaal;Hengelo (O.);2e halfjaar 2016;12430.0;1505.0;2325.0
2759;Totaal;Hengelo (O.);2016;9795.0;6070.0;4255.0
2760;Totaal;Hengelo (O.);1e halfjaar 2017;9230.0;2590.0;2280.0
2761;Totaal;Hengelo (O.);2e halfjaar 2017;9540.0;1950.0;4355.0
2762;Totaal;Hengelo (O.);2017;9230.0;4540.0;6635.0
2763;Totaal;Hengelo (O.);1e halfjaar 2018;7115.0;5355.0;2325.0
2764;Totaal;Hengelo (O.);2e halfjaar 2018;10145.0;2300.0;2365.0
2765;Totaal;Hengelo (O.);2018;7115.0;7650.0;4685.0
2766;Totaal;Hengelo (O.);1e halfjaar 2019;10550.0;3950.0;2760.0
2767;Totaal;Hengelo (O.);2e halfjaar 2019;11740.0;3610.0;3130.0
2768;Totaal;Hengelo (O.);2019;10550.0;7560.0;5890.0
2769;Totaal;Hengelo (O.);1e halfjaar 2020;9215.0;1970.0;1200.0
2770;Totaal;Hengelo (O.);2e halfjaar 2020;9985.0;1515.0;4365.0
2771;Totaal;Hengelo (O.);2020;9215.0;3490.0;5565.0
2772;Totaal;'s-Hertogenbosch;1e halfjaar 2015;11310.0;5935.0;1155.0
2773;Totaal;'s-Hertogenbosch;2e halfjaar 2015;16090.0;995.0;3515.0
2774;Totaal;'s-Hertogenbosch;2015;11310.0;6925.0;4670.0
2775;Totaal;'s-Hertogenbosch;1e halfjaar 2016;11085.0;3085.0;1495.0
2776;Totaal;'s-Hertogenbosch;2e halfjaar 2016;12680.0;1655.0;2205.0
2777;Totaal;'s-Hertogenbosch;2016;11085.0;4745.0;3695.0
2778;Totaal;'s-Hertogenbosch;1e halfjaar 2017;11655.0;2855.0;1965.0
2779;Totaal;'s-Hertogenbosch;2e halfjaar 2017;12540.0;1810.0;2565.0
2780;Totaal;'s-Hertogenbosch;2017;11655.0;4665.0;4535.0
2781;Totaal;'s-Hertogenbosch;1e halfjaar 2018;11820.0;2980.0;1930.0
2782;Totaal;'s-Hertogenbosch;2e halfjaar 2018;12870.0;2025.0;2250.0
2783;Totaal;'s-Hertogenbosch;2018;11820.0;5005.0;4180.0
2784;Totaal;'s-Hertogenbosch;1e halfjaar 2019;12925.0;3570.0;1635.0
2785;Totaal;'s-Hertogenbosch;2e halfjaar 2019;14865.0;2270.0;2500.0
2786;Totaal;'s-Hertogenbosch;2019;12925.0;5845.0;4135.0
2787;Totaal;'s-Hertogenbosch;1e halfjaar 2020;12875.0;2270.0;1330.0
2788;Totaal;'s-Hertogenbosch;2e halfjaar 2020;13815.0;1480.0;2035.0
2789;Totaal;'s-Hertogenbosch;2020;12875.0;3750.0;3365.0
2790;Totaal;Heumen;1e halfjaar 2015;;;
2791;Totaal;Heumen;2e halfjaar 2015;;;
2792;Totaal;Heumen;2015;;;
2793;Totaal;Heumen;1e halfjaar 2016;;;
2794;Totaal;Heumen;2e halfjaar 2016;;;
2795;Totaal;Heumen;2016;;;
2796;Totaal;Heumen;1e halfjaar 2017;;;
2797;Totaal;Heumen;2e halfjaar 2017;;;
2798;Totaal;Heumen;2017;;;
2799;Totaal;Heumen;1e halfjaar 2018;;;
2800;Totaal;Heumen;2e halfjaar 2018;;;
2801;Totaal;Heumen;2018;;;
2802;Totaal;Heumen;1e halfjaar 2019;;;
2803;Totaal;Heumen;2e halfjaar 2019;;;
2804;Totaal;Heumen;2019;;;
2805;Totaal;Heumen;1e halfjaar 2020;;;
2806;Totaal;Heumen;2e halfjaar 2020;;;
2807;Totaal;Heumen;2020;;;
2808;Totaal;Heusden;1e halfjaar 2015;0.0;1265.0;245.0
2809;Totaal;Heusden;2e halfjaar 2015;1025.0;475.0;410.0
2810;Totaal;Heusden;2015;0.0;1740.0;655.0
2811;Totaal;Heusden;1e halfjaar 2016;1155.0;475.0;330.0
2812;Totaal;Heusden;2e halfjaar 2016;;;
2813;Totaal;Heusden;2016;;;
2814;Totaal;Heusden;1e halfjaar 2017;;;
2815;Totaal;Heusden;2e halfjaar 2017;1365.0;510.0;1200.0
2816;Totaal;Heusden;2017;;;
2817;Totaal;Heusden;1e halfjaar 2018;725.0;1255.0;585.0
2818;Totaal;Heusden;2e halfjaar 2018;1400.0;495.0;635.0
2819;Totaal;Heusden;2018;725.0;1750.0;1220.0
2820;Totaal;Heusden;1e halfjaar 2019;3145.0;2145.0;580.0
2821;Totaal;Heusden;2e halfjaar 2019;4710.0;550.0;1965.0
2822;Totaal;Heusden;2019;3145.0;2695.0;2550.0
2823;Totaal;Heusden;1e halfjaar 2020;1250.0;715.0;340.0
2824;Totaal;Heusden;2e halfjaar 2020;1625.0;285.0;1870.0
2825;Totaal;Heusden;2020;1250.0;1005.0;2210.0
2826;Totaal;Hillegom;1e halfjaar 2015;745.0;270.0;105.0
2827;Totaal;Hillegom;2e halfjaar 2015;910.0;50.0;815.0
2828;Totaal;Hillegom;2015;745.0;320.0;920.0
2829;Totaal;Hillegom;1e halfjaar 2016;1510.0;1195.0;745.0
2830;Totaal;Hillegom;2e halfjaar 2016;1965.0;675.0;620.0
2831;Totaal;Hillegom;2016;1510.0;1875.0;1365.0
2832;Totaal;Hillegom;1e halfjaar 2017;2000.0;425.0;375.0
2833;Totaal;Hillegom;2e halfjaar 2017;2050.0;400.0;345.0
2834;Totaal;Hillegom;2017;2000.0;820.0;715.0
2835;Totaal;Hillegom;1e halfjaar 2018;2075.0;395.0;400.0
2836;Totaal;Hillegom;2e halfjaar 2018;2070.0;450.0;305.0
2837;Totaal;Hillegom;2018;2075.0;845.0;710.0
2838;Totaal;Hillegom;1e halfjaar 2019;1995.0;560.0;570.0
2839;Totaal;Hillegom;2e halfjaar 2019;1980.0;525.0;350.0
2840;Totaal;Hillegom;2019;1995.0;1085.0;925.0
2841;Totaal;Hillegom;1e halfjaar 2020;1755.0;260.0;225.0
2842;Totaal;Hillegom;2e halfjaar 2020;1790.0;240.0;650.0
2843;Totaal;Hillegom;2020;1755.0;500.0;875.0
2844;Totaal;Hilvarenbeek;1e halfjaar 2015;;;
2845;Totaal;Hilvarenbeek;2e halfjaar 2015;;;
2846;Totaal;Hilvarenbeek;2015;;;
2847;Totaal;Hilvarenbeek;1e halfjaar 2016;;;
2848;Totaal;Hilvarenbeek;2e halfjaar 2016;;;
2849;Totaal;Hilvarenbeek;2016;;;
2850;Totaal;Hilvarenbeek;1e halfjaar 2017;1015.0;415.0;180.0
2851;Totaal;Hilvarenbeek;2e halfjaar 2017;1250.0;220.0;240.0
2852;Totaal;Hilvarenbeek;2017;1015.0;635.0;420.0
2853;Totaal;Hilvarenbeek;1e halfjaar 2018;1195.0;330.0;230.0
2854;Totaal;Hilvarenbeek;2e halfjaar 2018;1295.0;305.0;320.0
2855;Totaal;Hilvarenbeek;2018;1195.0;635.0;550.0
2856;Totaal;Hilvarenbeek;1e halfjaar 2019;1260.0;645.0;525.0
2857;Totaal;Hilvarenbeek;2e halfjaar 2019;1380.0;310.0;250.0
2858;Totaal;Hilvarenbeek;2019;1260.0;955.0;775.0
2859;Totaal;Hilvarenbeek;1e halfjaar 2020;1190.0;225.0;115.0
2860;Totaal;Hilvarenbeek;2e halfjaar 2020;1300.0;165.0;650.0
2861;Totaal;Hilvarenbeek;2020;1190.0;390.0;765.0
2862;Totaal;Hilversum;1e halfjaar 2015;;;
2863;Totaal;Hilversum;2e halfjaar 2015;;;
2864;Totaal;Hilversum;2015;;;
2865;Totaal;Hilversum;1e halfjaar 2016;;;
2866;Totaal;Hilversum;2e halfjaar 2016;8000.0;1250.0;1210.0
2867;Totaal;Hilversum;2016;;;
2868;Totaal;Hilversum;1e halfjaar 2017;6450.0;4025.0;1380.0
2869;Totaal;Hilversum;2e halfjaar 2017;9100.0;1915.0;1410.0
2870;Totaal;Hilversum;2017;6450.0;5940.0;2790.0
2871;Totaal;Hilversum;1e halfjaar 2018;9050.0;2170.0;1860.0
2872;Totaal;Hilversum;2e halfjaar 2018;9360.0;2085.0;1615.0
2873;Totaal;Hilversum;2018;9050.0;4260.0;3475.0
2874;Totaal;Hilversum;1e halfjaar 2019;9610.0;2235.0;1590.0
2875;Totaal;Hilversum;2e halfjaar 2019;10250.0;2585.0;1430.0
2876;Totaal;Hilversum;2019;9610.0;4820.0;3020.0
2877;Totaal;Hilversum;1e halfjaar 2020;9275.0;1320.0;890.0
2878;Totaal;Hilversum;2e halfjaar 2020;9705.0;1000.0;1035.0
2879;Totaal;Hilversum;2020;9275.0;2320.0;1925.0
2880;Totaal;Hoeksche Waard;1e halfjaar 2015;;;
2881;Totaal;Hoeksche Waard;2e halfjaar 2015;;;
2882;Totaal;Hoeksche Waard;2015;;;
2883;Totaal;Hoeksche Waard;1e halfjaar 2016;;;
2884;Totaal;Hoeksche Waard;2e halfjaar 2016;;;
2885;Totaal;Hoeksche Waard;2016;;;
2886;Totaal;Hoeksche Waard;1e halfjaar 2017;;;
2887;Totaal;Hoeksche Waard;2e halfjaar 2017;;;
2888;Totaal;Hoeksche Waard;2017;;;
2889;Totaal;Hoeksche Waard;1e halfjaar 2018;;;
