ID;KenmerkenHuishouden;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
771;Particuliere huishoudens;Brielle;2012;7.1;100;1.2;169.5;56.4
772;Particuliere huishoudens;Brielle;2013;7.2;100;1.0;143.5;34.7
773;Particuliere huishoudens;Brielle;2014;7.2;100;1.0;138.6;32.3
774;Particuliere huishoudens;Brielle;2015;7.3;100;1.1;147.8;33.9
775;Particuliere huishoudens;Brielle;2016;7.4;100;1.2;156.1;36.7
776;Particuliere huishoudens;Brielle;2017;7.5;100;1.2;164.4;43.7
777;Particuliere huishoudens;Bronckhorst;2011;15.1;100;4.4;289.0;185.4
778;Particuliere huishoudens;Bronckhorst;2012;15.2;100;4.2;274.3;166.2
779;Particuliere huishoudens;Bronckhorst;2013;15.3;100;3.9;253.7;135.4
780;Particuliere huishoudens;Bronckhorst;2014;15.3;100;4.0;262.7;136.1
781;Particuliere huishoudens;Bronckhorst;2015;15.3;100;4.2;275.8;138.6
782;Particuliere huishoudens;Bronckhorst;2016;15.3;100;4.2;278.3;137.8
783;Particuliere huishoudens;Bronckhorst;2017;15.4;100;4.5;292.7;146.1
784;Particuliere huishoudens;Brummen;2011;8.8;100;1.9;210.9;75.9
785;Particuliere huishoudens;Brummen;2012;9.0;100;1.7;190.4;54.2
786;Particuliere huishoudens;Brummen;2013;9.0;100;1.5;169.5;40.9
787;Particuliere huishoudens;Brummen;2014;9.0;100;1.6;173.0;41.6
788;Particuliere huishoudens;Brummen;2015;9.0;100;1.6;182.7;46.3
789;Particuliere huishoudens;Brummen;2016;9.0;100;1.7;188.0;48.3
790;Particuliere huishoudens;Brummen;2017;9.0;100;1.8;198.9;54.3
791;Particuliere huishoudens;Brunssum;2011;13.6;100;1.0;75.9;17.5
792;Particuliere huishoudens;Brunssum;2012;13.7;100;0.9;68.2;12.7
793;Particuliere huishoudens;Brunssum;2013;13.6;100;0.8;56.3;5.9
794;Particuliere huishoudens;Brunssum;2014;13.6;100;0.8;57.6;5.5
795;Particuliere huishoudens;Brunssum;2015;13.5;100;0.8;59.2;7.4
796;Particuliere huishoudens;Brunssum;2016;13.5;100;0.9;64.2;8.9
797;Particuliere huishoudens;Brunssum;2017;13.5;100;1.0;70.6;13.2
798;Particuliere huishoudens;Bunnik;2011;6.0;100;1.7;287.7;195.3
799;Particuliere huishoudens;Bunnik;2012;6.1;100;1.6;265.6;167.7
800;Particuliere huishoudens;Bunnik;2013;6.2;100;1.5;241.0;126.5
801;Particuliere huishoudens;Bunnik;2014;6.2;100;1.5;242.1;122.7
802;Particuliere huishoudens;Bunnik;2015;6.2;100;1.6;248.8;130.9
803;Particuliere huishoudens;Bunnik;2016;6.3;100;1.6;261.9;139.7
804;Particuliere huishoudens;Bunnik;2017;6.4;100;1.8;284.5;163.5
805;Particuliere huishoudens;Bunschoten;2011;7.3;100;1.6;222.2;127.9
806;Particuliere huishoudens;Bunschoten;2012;7.4;100;1.6;215.1;111.3
807;Particuliere huishoudens;Bunschoten;2013;7.4;100;1.5;197.9;86.1
808;Particuliere huishoudens;Bunschoten;2014;7.7;100;1.5;193.7;78.5
809;Particuliere huishoudens;Bunschoten;2015;7.8;100;1.6;205.9;88.3
810;Particuliere huishoudens;Bunschoten;2016;7.8;100;1.8;231.9;106.4
811;Particuliere huishoudens;Bunschoten;2017;7.9;100;1.9;243.9;116.5
812;Particuliere huishoudens;Buren;2011;10.1;100;2.8;278.8;161.0
813;Particuliere huishoudens;Buren;2012;10.1;100;2.7;266.2;142.6
814;Particuliere huishoudens;Buren;2013;10.2;100;2.4;236.8;112.1
815;Particuliere huishoudens;Buren;2014;10.3;100;2.4;236.4;104.4
816;Particuliere huishoudens;Buren;2015;10.5;100;2.6;245.0;109.9
817;Particuliere huishoudens;Buren;2016;10.5;100;2.7;254.1;114.1
818;Particuliere huishoudens;Buren;2017;10.7;100;2.8;265.3;120.7
819;Particuliere huishoudens;Capelle aan den IJssel;2011;29.6;100;2.9;97.8;14.5
820;Particuliere huishoudens;Capelle aan den IJssel;2012;29.7;100;2.8;94.4;11.0
821;Particuliere huishoudens;Capelle aan den IJssel;2013;29.7;100;2.5;83.2;5.5
822;Particuliere huishoudens;Capelle aan den IJssel;2014;29.9;100;2.5;82.6;5.1
823;Particuliere huishoudens;Capelle aan den IJssel;2015;30.2;100;2.7;90.4;8.5
824;Particuliere huishoudens;Capelle aan den IJssel;2016;30.3;100;2.9;97.0;10.3
825;Particuliere huishoudens;Capelle aan den IJssel;2017;30.4;100;3.6;117.5;14.4
826;Particuliere huishoudens;Castricum;2011;14.7;100;;;176.2
827;Particuliere huishoudens;Castricum;2012;14.7;100;;;155.3
828;Particuliere huishoudens;Castricum;2013;14.8;100;3.4;230.0;126.5
829;Particuliere huishoudens;Castricum;2014;14.8;100;3.4;231.2;121.5
830;Particuliere huishoudens;Castricum;2015;14.9;100;;;124.2
831;Particuliere huishoudens;Castricum;2016;15.0;100;;;132.9
832;Particuliere huishoudens;Castricum;2017;15.3;100;;;144.7
833;Particuliere huishoudens;Coevorden;2011;15.2;100;2.5;167.4;72.6
834;Particuliere huishoudens;Coevorden;2012;15.2;100;2.4;160.2;62.5
835;Particuliere huishoudens;Coevorden;2013;15.2;100;2.2;146.0;46.1
836;Particuliere huishoudens;Coevorden;2014;15.2;100;2.3;148.1;46.3
837;Particuliere huishoudens;Coevorden;2015;15.2;100;2.4;156.1;51.0
838;Particuliere huishoudens;Coevorden;2016;15.2;100;2.5;164.1;53.4
839;Particuliere huishoudens;Coevorden;2017;15.3;100;2.6;166.9;58.6
840;Particuliere huishoudens;Cranendonck;2011;8.4;100;2.2;256.8;151.3
841;Particuliere huishoudens;Cranendonck;2012;8.4;100;2.1;244.0;134.9
842;Particuliere huishoudens;Cranendonck;2013;8.4;100;1.8;214.5;112.7
843;Particuliere huishoudens;Cranendonck;2014;8.5;100;1.8;215.8;110.7
844;Particuliere huishoudens;Cranendonck;2015;8.6;100;1.9;220.0;114.1
845;Particuliere huishoudens;Cranendonck;2016;8.7;100;2.0;224.1;113.9
846;Particuliere huishoudens;Cranendonck;2017;8.7;100;2.0;235.5;124.4
847;Particuliere huishoudens;Cromstrijen;2011;5.4;100;1.2;226.6;114.4
848;Particuliere huishoudens;Cromstrijen;2012;5.4;100;1.2;219.3;99.5
849;Particuliere huishoudens;Cromstrijen;2013;5.4;100;1.1;207.3;78.3
850;Particuliere huishoudens;Cromstrijen;2014;5.4;100;1.2;214.1;76.8
851;Particuliere huishoudens;Cromstrijen;2015;5.4;100;1.2;227.5;79.7
852;Particuliere huishoudens;Cromstrijen;2016;5.4;100;1.3;242.4;86.6
853;Particuliere huishoudens;Cromstrijen;2017;5.5;100;1.3;241.2;92.5
854;Particuliere huishoudens;Cuijk;2011;10.3;100;1.6;157.3;55.0
855;Particuliere huishoudens;Cuijk;2012;10.3;100;1.5;146.4;45.9
856;Particuliere huishoudens;Cuijk;2013;10.4;100;1.4;134.4;33.2
857;Particuliere huishoudens;Cuijk;2014;10.5;100;1.4;134.3;32.2
858;Particuliere huishoudens;Cuijk;2015;10.5;100;1.5;139.3;35.2
859;Particuliere huishoudens;Cuijk;2016;10.5;100;1.5;145.5;38.2
860;Particuliere huishoudens;Cuijk;2017;10.6;100;1.7;157.7;45.3
861;Particuliere huishoudens;Culemborg;2011;11.4;100;1.7;151.2;49.2
862;Particuliere huishoudens;Culemborg;2012;11.5;100;1.6;141.7;41.3
863;Particuliere huishoudens;Culemborg;2013;11.6;100;1.5;127.6;27.7
864;Particuliere huishoudens;Culemborg;2014;11.5;100;1.5;129.0;26.3
865;Particuliere huishoudens;Culemborg;2015;11.6;100;1.5;133.0;32.0
866;Particuliere huishoudens;Culemborg;2016;11.7;100;1.6;140.8;34.3
867;Particuliere huishoudens;Culemborg;2017;11.9;100;1.7;144.6;40.2
868;Particuliere huishoudens;Dalfsen;2011;10.6;100;2.9;273.8;187.5
869;Particuliere huishoudens;Dalfsen;2012;10.7;100;2.7;256.0;166.3
870;Particuliere huishoudens;Dalfsen;2013;10.8;100;2.5;234.2;135.0
871;Particuliere huishoudens;Dalfsen;2014;10.9;100;2.6;236.5;133.6
872;Particuliere huishoudens;Dalfsen;2015;10.9;100;2.7;244.7;138.4
873;Particuliere huishoudens;Dalfsen;2016;11.1;100;3.0;269.4;154.5
874;Particuliere huishoudens;Dalfsen;2017;11.2;100;3.2;283.9;168.5
875;Particuliere huishoudens;Dantumadiel;2011;7.6;100;1.1;149.1;86.4
876;Particuliere huishoudens;Dantumadiel;2012;7.7;100;1.1;146.4;74.9
877;Particuliere huishoudens;Dantumadiel;2013;7.7;100;1.0;127.5;52.0
878;Particuliere huishoudens;Dantumadiel;2014;7.7;100;0.9;123.6;46.7
879;Particuliere huishoudens;Dantumadiel;2015;7.7;100;1.0;128.5;49.6
880;Particuliere huishoudens;Dantumadiel;2016;7.7;100;1.0;133.7;53.8
881;Particuliere huishoudens;Dantumadiel;2017;7.7;100;1.1;143.0;62.6
882;Particuliere huishoudens;Delft;2011;50.3;100;4.6;91.4;8.6
883;Particuliere huishoudens;Delft;2012;51.1;100;4.4;85.2;7.1
884;Particuliere huishoudens;Delft;2013;51.6;100;4.0;77.5;4.3
885;Particuliere huishoudens;Delft;2014;52.1;100;4.2;79.9;4.7
886;Particuliere huishoudens;Delft;2015;53.0;100;4.5;85.3;6.8
887;Particuliere huishoudens;Delft;2016;53.0;100;4.8;91.0;7.6
888;Particuliere huishoudens;Delft;2017;53.3;100;5.2;97.7;8.8
889;Particuliere huishoudens;Delfzijl;2011;11.7;100;1.2;104.9;29.6
890;Particuliere huishoudens;Delfzijl;2012;11.7;100;1.2;99.4;24.4
891;Particuliere huishoudens;Delfzijl;2013;11.7;100;1.0;89.5;15.6
892;Particuliere huishoudens;Delfzijl;2014;11.5;100;1.1;91.6;15.5
893;Particuliere huishoudens;Delfzijl;2015;11.5;100;1.1;92.4;16.4
894;Particuliere huishoudens;Delfzijl;2016;11.5;100;1.0;89.6;15.6
895;Particuliere huishoudens;Delfzijl;2017;11.5;100;1.1;94.9;17.8
896;Particuliere huishoudens;Deurne;2011;12.6;100;3.2;250.3;156.9
897;Particuliere huishoudens;Deurne;2012;12.8;100;2.9;225.4;118.8
898;Particuliere huishoudens;Deurne;2013;12.9;100;2.7;207.9;93.8
899;Particuliere huishoudens;Deurne;2014;12.9;100;2.7;206.6;89.9
900;Particuliere huishoudens;Deurne;2015;13.1;100;2.7;204.2;82.6
901;Particuliere huishoudens;Deurne;2016;13.2;100;2.8;211.2;84.9
902;Particuliere huishoudens;Deurne;2017;13.3;100;2.9;220.5;94.3
903;Particuliere huishoudens;Deventer;2011;43.4;100;5.1;117.0;19.3
904;Particuliere huishoudens;Deventer;2012;43.4;100;4.7;108.4;14.7
905;Particuliere huishoudens;Deventer;2013;43.3;100;4.1;95.5;8.7
906;Particuliere huishoudens;Deventer;2014;43.3;100;4.2;96.5;8.8
907;Particuliere huishoudens;Deventer;2015;43.7;100;4.4;100.3;10.8
908;Particuliere huishoudens;Deventer;2016;44.1;100;4.6;104.8;12.5
909;Particuliere huishoudens;Deventer;2017;44.8;100;5.1;113.0;17.3
910;Particuliere huishoudens;Diemen;2011;11.6;100;1.3;114.1;15.9
911;Particuliere huishoudens;Diemen;2012;11.7;100;1.2;105.5;11.4
912;Particuliere huishoudens;Diemen;2013;11.8;100;1.1;93.7;6.3
913;Particuliere huishoudens;Diemen;2014;12.4;100;1.1;87.7;5.3
914;Particuliere huishoudens;Diemen;2015;13.0;100;1.2;90.7;7.3
915;Particuliere huishoudens;Diemen;2016;13.0;100;1.3;99.2;9.0
916;Particuliere huishoudens;Diemen;2017;13.2;100;1.5;110.3;12.7
917;Particuliere huishoudens;Dinkelland;2011;9.6;100;3.0;314.8;205.6
918;Particuliere huishoudens;Dinkelland;2012;9.7;100;2.9;303.4;185.2
919;Particuliere huishoudens;Dinkelland;2013;9.8;100;2.8;285.4;156.8
920;Particuliere huishoudens;Dinkelland;2014;9.8;100;2.8;287.9;154.7
921;Particuliere huishoudens;Dinkelland;2015;9.8;100;2.9;291.4;157.0
922;Particuliere huishoudens;Dinkelland;2016;9.9;100;3.0;305.4;161.9
923;Particuliere huishoudens;Dinkelland;2017;10.1;100;3.1;311.0;167.6
924;Particuliere huishoudens;Doesburg;2011;5.1;100;0.6;124.6;18.9
925;Particuliere huishoudens;Doesburg;2012;5.1;100;0.6;119.4;15.4
926;Particuliere huishoudens;Doesburg;2013;5.1;100;0.5;104.3;10.0
927;Particuliere huishoudens;Doesburg;2014;5.1;100;0.5;95.6;9.2
928;Particuliere huishoudens;Doesburg;2015;5.1;100;0.5;98.2;11.4
929;Particuliere huishoudens;Doesburg;2016;5.2;100;0.5;101.3;11.6
930;Particuliere huishoudens;Doesburg;2017;5.2;100;0.5;105.3;14.8
931;Particuliere huishoudens;Doetinchem;2011;24.1;100;3.6;147.9;39.1
932;Particuliere huishoudens;Doetinchem;2012;24.3;100;3.3;136.8;29.6
933;Particuliere huishoudens;Doetinchem;2013;24.5;100;3.2;128.8;19.1
934;Particuliere huishoudens;Doetinchem;2014;24.4;100;3.1;127.8;18.1
935;Particuliere huishoudens;Doetinchem;2015;24.7;100;3.1;126.7;19.2
936;Particuliere huishoudens;Doetinchem;2016;24.8;100;3.3;133.2;22.0
937;Particuliere huishoudens;Doetinchem;2017;25.1;100;3.4;136.7;25.2
938;Particuliere huishoudens;Dongen;2011;10.3;100;2.0;194.3;101.5
939;Particuliere huishoudens;Dongen;2012;10.4;100;1.9;178.7;84.4
940;Particuliere huishoudens;Dongen;2013;10.6;100;1.6;155.2;59.6
941;Particuliere huishoudens;Dongen;2014;10.6;100;1.6;154.5;56.0
942;Particuliere huishoudens;Dongen;2015;10.6;100;1.7;164.4;61.9
943;Particuliere huishoudens;Dongen;2016;10.7;100;1.8;170.7;67.2
944;Particuliere huishoudens;Dongen;2017;10.8;100;1.9;175.4;73.2
945;Particuliere huishoudens;Dongeradeel;2011;10.1;100;1.5;147.3;57.4
946;Particuliere huishoudens;Dongeradeel;2012;10.2;100;1.4;140.8;46.9
947;Particuliere huishoudens;Dongeradeel;2013;10.2;100;1.3;127.7;33.8
948;Particuliere huishoudens;Dongeradeel;2014;10.2;100;1.3;125.7;33.0
949;Particuliere huishoudens;Dongeradeel;2015;10.2;100;1.3;131.4;37.3
950;Particuliere huishoudens;Dongeradeel;2016;10.2;100;1.3;129.4;37.2
951;Particuliere huishoudens;Dongeradeel;2017;10.3;100;1.4;135.8;41.1
952;Particuliere huishoudens;Dordrecht;2011;53.9;100;5.3;99.0;15.8
953;Particuliere huishoudens;Dordrecht;2012;53.8;100;4.9;91.4;11.5
954;Particuliere huishoudens;Dordrecht;2013;53.8;100;4.3;79.2;5.4
955;Particuliere huishoudens;Dordrecht;2014;53.8;100;4.3;79.6;4.7
956;Particuliere huishoudens;Dordrecht;2015;54.1;100;4.5;83.1;6.8
957;Particuliere huishoudens;Dordrecht;2016;54.3;100;5.0;92.8;9.5
958;Particuliere huishoudens;Dordrecht;2017;54.5;100;5.4;98.7;13.4
959;Particuliere huishoudens;Drechterland;2011;7.7;100;1.9;247.6;129.9
960;Particuliere huishoudens;Drechterland;2012;7.7;100;1.8;229.4;112.3
961;Particuliere huishoudens;Drechterland;2013;7.8;100;1.6;209.6;88.7
962;Particuliere huishoudens;Drechterland;2014;7.9;100;1.7;213.7;85.1
963;Particuliere huishoudens;Drechterland;2015;7.9;100;1.7;219.7;88.7
964;Particuliere huishoudens;Drechterland;2016;7.9;100;2.3;283.4;96.9
965;Particuliere huishoudens;Drechterland;2017;8.0;100;;;107.3
966;Particuliere huishoudens;Drimmelen;2011;10.6;100;2.5;237.4;159.6
967;Particuliere huishoudens;Drimmelen;2012;10.8;100;2.4;225.2;143.7
968;Particuliere huishoudens;Drimmelen;2013;10.9;100;2.2;204.9;115.3
969;Particuliere huishoudens;Drimmelen;2014;11.0;100;2.2;203.5;108.7
970;Particuliere huishoudens;Drimmelen;2015;11.1;100;2.3;207.0;108.8
971;Particuliere huishoudens;Drimmelen;2016;11.2;100;2.4;215.4;114.8
972;Particuliere huishoudens;Drimmelen;2017;11.3;100;2.4;216.1;108.3
973;Particuliere huishoudens;Dronten;2011;16.2;100;2.5;155.1;31.5
974;Particuliere huishoudens;Dronten;2012;16.4;100;2.4;148.8;23.5
975;Particuliere huishoudens;Dronten;2013;16.6;100;2.2;135.1;15.1
976;Particuliere huishoudens;Dronten;2014;16.6;100;2.3;137.9;15.2
977;Particuliere huishoudens;Dronten;2015;16.8;100;2.5;149.2;19.5
978;Particuliere huishoudens;Dronten;2016;16.9;100;2.7;158.3;23.0
979;Particuliere huishoudens;Dronten;2017;16.9;100;2.8;167.8;30.2
980;Particuliere huishoudens;Druten;2011;7.0;100;1.4;199.7;98.0
981;Particuliere huishoudens;Druten;2012;7.1;100;1.3;182.4;70.9
982;Particuliere huishoudens;Druten;2013;7.1;100;1.2;162.4;49.9
983;Particuliere huishoudens;Druten;2014;7.2;100;1.2;159.5;45.7
984;Particuliere huishoudens;Druten;2015;7.4;100;1.2;157.9;47.0
985;Particuliere huishoudens;Druten;2016;7.5;100;1.2;159.6;47.5
986;Particuliere huishoudens;Druten;2017;7.6;100;1.3;164.7;54.0
987;Particuliere huishoudens;Duiven;2011;10.2;100;1.4;141.2;50.2
988;Particuliere huishoudens;Duiven;2012;10.3;100;1.3;129.2;37.4
989;Particuliere huishoudens;Duiven;2013;10.4;100;1.2;112.4;24.8
990;Particuliere huishoudens;Duiven;2014;10.5;100;1.1;109.7;22.9
991;Particuliere huishoudens;Duiven;2015;10.5;100;1.2;115.7;26.8
992;Particuliere huishoudens;Duiven;2016;10.5;100;1.3;121.9;28.1
993;Particuliere huishoudens;Duiven;2017;10.6;100;1.4;127.9;32.5
994;Particuliere huishoudens;Echt-Susteren;2011;13.9;100;2.4;175.8;101.9
995;Particuliere huishoudens;Echt-Susteren;2012;13.9;100;2.3;164.5;86.6
996;Particuliere huishoudens;Echt-Susteren;2013;14.0;100;2.1;150.6;72.4
997;Particuliere huishoudens;Echt-Susteren;2014;13.9;100;2.1;151.8;74.0
998;Particuliere huishoudens;Echt-Susteren;2015;14.0;100;2.2;155.1;73.9
999;Particuliere huishoudens;Echt-Susteren;2016;14.1;100;2.3;163.7;81.0
1000;Particuliere huishoudens;Echt-Susteren;2017;14.1;100;2.4;172.2;83.3
1001;Particuliere huishoudens;Edam-Volendam;2011;13.7;100;4.0;290.6;231.0
1002;Particuliere huishoudens;Edam-Volendam;2012;13.9;100;3.8;271.8;206.3
1003;Particuliere huishoudens;Edam-Volendam;2013;13.9;100;3.3;237.8;166.1
1004;Particuliere huishoudens;Edam-Volendam;2014;14.2;100;3.3;232.8;154.6
1005;Particuliere huishoudens;Edam-Volendam;2015;14.4;100;3.4;238.0;152.8
1006;Particuliere huishoudens;Edam-Volendam;2016;14.4;100;3.5;246.5;157.2
1007;Particuliere huishoudens;Edam-Volendam;2017;14.5;100;3.8;258.2;170.3
1008;Particuliere huishoudens;Ede;2011;43.9;100;8.9;203.7;69.0
1009;Particuliere huishoudens;Ede;2012;44.4;100;8.4;188.5;52.9
1010;Particuliere huishoudens;Ede;2013;45.1;100;7.5;165.7;33.4
1011;Particuliere huishoudens;Ede;2014;45.5;100;7.4;161.8;30.3
1012;Particuliere huishoudens;Ede;2015;46.2;100;7.8;169.4;33.1
1013;Particuliere huishoudens;Ede;2016;46.6;100;8.3;179.1;38.3
1014;Particuliere huishoudens;Ede;2017;47.2;100;9.1;192.2;47.1
1015;Particuliere huishoudens;Eemnes;2011;3.6;100;1.0;278.3;143.8
1016;Particuliere huishoudens;Eemnes;2012;3.6;100;1.0;266.1;126.8
1017;Particuliere huishoudens;Eemnes;2013;3.6;100;0.9;247.2;101.9
1018;Particuliere huishoudens;Eemnes;2014;3.6;100;0.9;256.1;105.1
1019;Particuliere huishoudens;Eemnes;2015;3.6;100;1.0;267.2;110.5
1020;Particuliere huishoudens;Eemnes;2016;3.7;100;1.1;287.0;118.3
1021;Particuliere huishoudens;Eemnes;2017;3.8;100;1.1;279.2;125.8
1022;Particuliere huishoudens;Eemsmond;2011;6.9;100;1.2;170.8;60.4
1023;Particuliere huishoudens;Eemsmond;2012;6.9;100;1.2;169.6;51.1
1024;Particuliere huishoudens;Eemsmond;2013;6.9;100;1.1;163.5;38.5
1025;Particuliere huishoudens;Eemsmond;2014;7.0;100;1.2;165.8;37.2
1026;Particuliere huishoudens;Eemsmond;2015;7.0;100;1.2;169.9;37.4
1027;Particuliere huishoudens;Eemsmond;2016;7.1;100;1.2;163.4;35.8
1028;Particuliere huishoudens;Eemsmond;2017;7.1;100;1.2;173.9;37.7
1029;Particuliere huishoudens;Eersel;2011;7.3;100;2.4;335.3;240.8
1030;Particuliere huishoudens;Eersel;2012;7.2;100;2.4;329.9;219.2
1031;Particuliere huishoudens;Eersel;2013;7.3;100;2.4;331.9;186.4
1032;Particuliere huishoudens;Eersel;2014;7.5;100;2.3;306.9;179.1
1033;Particuliere huishoudens;Eersel;2015;7.6;100;2.4;319.1;180.3
1034;Particuliere huishoudens;Eersel;2016;7.6;100;2.4;310.9;181.6
1035;Particuliere huishoudens;Eersel;2017;7.7;100;2.6;332.5;189.8
1036;Particuliere huishoudens;Eijsden-Margraten;2011;10.1;100;2.6;262.3;185.4
1037;Particuliere huishoudens;Eijsden-Margraten;2012;10.2;100;2.5;249.2;168.7
1038;Particuliere huishoudens;Eijsden-Margraten;2013;10.3;100;2.3;228.1;138.8
1039;Particuliere huishoudens;Eijsden-Margraten;2014;10.4;100;2.3;223.8;135.3
1040;Particuliere huishoudens;Eijsden-Margraten;2015;10.5;100;2.3;223.8;127.5
1041;Particuliere huishoudens;Eijsden-Margraten;2016;10.6;100;2.5;231.9;134.7
1042;Particuliere huishoudens;Eijsden-Margraten;2017;10.7;100;2.5;237.9;137.0
1043;Particuliere huishoudens;Eindhoven;2011;106.7;100;11.7;109.6;13.8
1044;Particuliere huishoudens;Eindhoven;2012;107.6;100;10.8;100.3;10.3
1045;Particuliere huishoudens;Eindhoven;2013;108.3;100;9.6;88.4;6.3
1046;Particuliere huishoudens;Eindhoven;2014;109.3;100;9.6;87.5;6.2
1047;Particuliere huishoudens;Eindhoven;2015;110.8;100;10.4;94.1;8.9
1048;Particuliere huishoudens;Eindhoven;2016;111.9;100;11.2;100.1;10.0
1049;Particuliere huishoudens;Eindhoven;2017;113.7;100;12.3;108.1;13.2
1050;Particuliere huishoudens;Elburg;2011;8.5;100;1.7;198.8;103.3
1051;Particuliere huishoudens;Elburg;2012;8.6;100;1.6;182.0;84.6
1052;Particuliere huishoudens;Elburg;2013;8.7;100;1.4;158.0;61.3
1053;Particuliere huishoudens;Elburg;2014;8.8;100;1.4;159.9;57.5
1054;Particuliere huishoudens;Elburg;2015;8.8;100;1.4;161.8;58.4
1055;Particuliere huishoudens;Elburg;2016;8.9;100;1.4;160.1;60.0
1056;Particuliere huishoudens;Elburg;2017;9.0;100;1.6;183.7;63.5
1057;Particuliere huishoudens;Emmen;2011;47.1;100;5.1;108.4;29.0
1058;Particuliere huishoudens;Emmen;2012;47.2;100;4.7;98.7;22.4
1059;Particuliere huishoudens;Emmen;2013;47.2;100;4.1;85.9;13.7
1060;Particuliere huishoudens;Emmen;2014;47.3;100;4.0;85.7;12.9
1061;Particuliere huishoudens;Emmen;2015;47.5;100;4.3;89.5;14.6
1062;Particuliere huishoudens;Emmen;2016;47.6;100;4.5;93.5;16.1
1063;Particuliere huishoudens;Emmen;2017;48.0;100;4.7;97.9;18.1
1064;Particuliere huishoudens;Enkhuizen;2011;8.1;100;1.1;133.4;35.3
1065;Particuliere huishoudens;Enkhuizen;2012;8.2;100;1.0;121.3;26.7
1066;Particuliere huishoudens;Enkhuizen;2013;8.3;100;0.9;104.9;16.8
1067;Particuliere huishoudens;Enkhuizen;2014;8.3;100;0.9;104.7;16.6
1068;Particuliere huishoudens;Enkhuizen;2015;8.3;100;0.9;109.8;20.3
1069;Particuliere huishoudens;Enkhuizen;2016;8.4;100;1.0;118.2;21.4
1070;Particuliere huishoudens;Enkhuizen;2017;8.5;100;1.1;125.8;27.0
1071;Particuliere huishoudens;Enschede;2011;74.4;100;6.1;82.2;6.0
1072;Particuliere huishoudens;Enschede;2012;74.7;100;5.5;73.6;4.2
1073;Particuliere huishoudens;Enschede;2013;75.1;100;5.0;66.6;2.2
1074;Particuliere huishoudens;Enschede;2014;74.3;100;4.9;65.9;2.0
1075;Particuliere huishoudens;Enschede;2015;74.9;100;5.3;71.2;3.2
1076;Particuliere huishoudens;Enschede;2016;74.8;100;5.7;76.3;4.2
1077;Particuliere huishoudens;Enschede;2017;75.3;100;6.3;84.2;5.9
1078;Particuliere huishoudens;Epe;2011;13.6;100;3.5;258.3;125.6
1079;Particuliere huishoudens;Epe;2012;13.6;100;3.3;241.3;106.0
1080;Particuliere huishoudens;Epe;2013;13.6;100;3.1;225.6;81.9
1081;Particuliere huishoudens;Epe;2014;13.5;100;3.0;225.0;82.1
1082;Particuliere huishoudens;Epe;2015;13.6;100;3.1;230.7;84.4
1083;Particuliere huishoudens;Epe;2016;13.7;100;3.2;234.1;85.6
1084;Particuliere huishoudens;Epe;2017;13.9;100;3.4;245.1;88.3
1085;Particuliere huishoudens;Ermelo;2011;10.7;100;2.4;221.2;80.2
1086;Particuliere huishoudens;Ermelo;2012;10.8;100;2.3;208.3;61.4
1087;Particuliere huishoudens;Ermelo;2013;11.0;100;2.1;189.2;48.3
1088;Particuliere huishoudens;Ermelo;2014;10.5;100;2.1;202.9;53.1
1089;Particuliere huishoudens;Ermelo;2015;10.6;100;2.3;218.3;58.5
1090;Particuliere huishoudens;Ermelo;2016;10.8;100;2.5;228.8;64.8
1091;Particuliere huishoudens;Ermelo;2017;10.9;100;2.7;244.7;74.2
1092;Particuliere huishoudens;Etten-Leur;2011;17.5;100;2.8;162.6;68.0
1093;Particuliere huishoudens;Etten-Leur;2012;17.6;100;2.5;143.8;45.6
1094;Particuliere huishoudens;Etten-Leur;2013;17.8;100;2.4;132.1;33.2
1095;Particuliere huishoudens;Etten-Leur;2014;17.7;100;2.4;135.6;35.5
1096;Particuliere huishoudens;Etten-Leur;2015;17.8;100;2.5;142.0;41.5
1097;Particuliere huishoudens;Etten-Leur;2016;18.0;100;2.7;150.0;47.3
1098;Particuliere huishoudens;Etten-Leur;2017;18.3;100;2.9;160.7;53.2
1099;Particuliere huishoudens;Ferwerderadiel;2011;3.6;100;0.6;158.1;67.3
1100;Particuliere huishoudens;Ferwerderadiel;2012;3.6;100;0.6;158.3;58.4
1101;Particuliere huishoudens;Ferwerderadiel;2013;3.6;100;0.5;148.1;42.2
1102;Particuliere huishoudens;Ferwerderadiel;2014;3.6;100;0.5;145.6;40.5
1103;Particuliere huishoudens;Ferwerderadiel;2015;3.6;100;0.5;150.1;45.1
1104;Particuliere huishoudens;Ferwerderadiel;2016;3.6;100;0.6;158.3;49.9
1105;Particuliere huishoudens;Ferwerderadiel;2017;3.7;100;0.6;163.4;52.9
1106;Particuliere huishoudens;De Fryske Marren;2011;21.4;100;4.2;196.3;92.3
1107;Particuliere huishoudens;De Fryske Marren;2012;21.4;100;3.9;184.2;78.0
1108;Particuliere huishoudens;De Fryske Marren;2013;21.4;100;3.6;169.4;61.5
1109;Particuliere huishoudens;De Fryske Marren;2014;21.6;100;3.7;171.6;60.5
1110;Particuliere huishoudens;De Fryske Marren;2015;21.6;100;3.7;171.3;61.5
1111;Particuliere huishoudens;De Fryske Marren;2016;21.7;100;3.8;175.3;63.0
