ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
1798;19 tot 65 jaar;Ondergrens 95%-interval;Boxtel;2016;78.4;19.8;20.5;8.6;2.6;3.3;2.2;0.4;47.1;38.8;25.4;10.3;53.0;61.1;20.6;62.6;51.3;11.4;;;;
1799;19 tot 65 jaar;Ondergrens 95%-interval;Breda;2016;73.6;22.3;20.2;8.5;1.9;4.2;4.4;1.4;52.2;38.6;27.7;9.1;50.8;54.3;18.1;56.1;56.4;12.6;10.3;5.2;;
1800;19 tot 65 jaar;Ondergrens 95%-interval;Brielle;2016;74.6;23.9;22.9;3.8;0.7;1.4;1.6;0.3;37.6;49.7;34.8;11.4;52.4;54.6;19.3;57.7;60.6;7.6;;;;
1801;19 tot 65 jaar;Ondergrens 95%-interval;Bronckhorst;2016;78.1;25.8;24.1;6.1;1.1;1.9;3.0;0.4;42.8;46.7;33.9;10.4;52.8;57.4;20.6;58.8;60.8;15.7;3.2;4.0;;
1802;19 tot 65 jaar;Ondergrens 95%-interval;Brummen;2016;80.6;27.1;25.2;6.5;1.8;1.9;2.3;0.5;41.4;47.1;32.6;11.6;53.3;58.9;20.1;60.0;54.8;14.7;;;;
1803;19 tot 65 jaar;Ondergrens 95%-interval;Brunssum;2016;69.5;33.9;33.0;13.1;2.9;6.2;7.6;1.0;39.8;52.5;33.3;17.1;39.7;45.2;12.9;46.4;43.8;13.2;10.4;7.5;;
1804;19 tot 65 jaar;Ondergrens 95%-interval;Bunnik;2016;82.5;20.0;17.3;4.3;0.7;1.6;1.5;0.4;56.9;32.7;24.0;6.9;55.0;64.9;19.7;66.4;55.6;13.8;;;;
1805;19 tot 65 jaar;Ondergrens 95%-interval;Bunschoten;2016;78.6;19.8;19.9;5.4;1.7;1.6;2.4;1.0;45.7;42.0;28.5;10.9;51.3;54.2;16.0;55.8;49.2;9.3;;;;
1806;19 tot 65 jaar;Ondergrens 95%-interval;Buren;2016;73.1;27.5;27.6;7.7;1.7;2.5;2.8;0.2;45.2;43.8;30.9;10.2;37.7;48.3;14.3;50.9;42.0;11.6;;;;
1807;19 tot 65 jaar;Ondergrens 95%-interval;Capelle aan den IJssel;2016;71.9;24.3;26.2;8.1;2.2;2.5;3.7;0.9;41.5;44.4;30.4;10.7;44.1;50.1;16.3;53.0;49.2;8.7;;;;
1808;19 tot 65 jaar;Ondergrens 95%-interval;Castricum;2016;80.0;23.5;20.2;5.1;1.6;1.6;2.1;0.6;55.2;32.8;24.8;6.0;62.0;60.4;25.8;63.9;59.2;13.0;;;;
1809;19 tot 65 jaar;Ondergrens 95%-interval;Coevorden;2016;71.4;25.4;26.1;11.5;2.8;3.1;6.3;0.6;42.4;43.0;31.1;9.0;43.7;52.8;17.6;54.4;41.8;8.5;;;;
1810;19 tot 65 jaar;Ondergrens 95%-interval;Cranendonck;2016;73.1;20.6;22.4;6.7;2.1;2.5;1.4;0.9;50.4;35.2;26.3;6.4;52.4;48.7;15.9;50.4;55.5;12.5;;;;
1811;19 tot 65 jaar;Ondergrens 95%-interval;Cromstrijen;2016;82.7;22.0;19.4;5.9;0.9;2.0;3.4;0.9;39.5;46.0;30.7;12.0;42.5;48.2;15.6;48.2;48.1;13.3;;;;
1812;19 tot 65 jaar;Ondergrens 95%-interval;Cuijk;2016;66.4;29.9;30.4;9.0;1.7;3.2;4.1;0.3;44.2;43.1;30.0;10.0;55.9;56.7;17.3;59.9;52.2;13.6;;;;
1813;19 tot 65 jaar;Ondergrens 95%-interval;Culemborg;2016;74.8;24.3;21.9;6.9;0.9;3.4;3.6;0.5;46.7;40.6;30.5;7.6;48.7;50.9;16.6;54.8;50.6;10.8;;;;
1814;19 tot 65 jaar;Ondergrens 95%-interval;Dalfsen;2016;83.4;22.5;20.7;4.9;1.5;1.3;2.0;0.3;51.5;37.5;28.9;6.5;53.3;55.9;16.3;57.7;50.2;10.7;;;;
1815;19 tot 65 jaar;Ondergrens 95%-interval;Dantumadiel;2016;79.8;22.3;20.2;6.0;1.6;1.8;2.8;0.2;42.6;45.0;31.6;10.4;47.4;56.6;14.9;57.9;40.4;14.2;;;;
1816;19 tot 65 jaar;Ondergrens 95%-interval;Delft;2016;78.5;25.4;23.3;7.2;1.2;3.3;3.5;1.7;54.5;33.6;23.9;7.8;58.0;56.6;16.1;59.4;58.0;7.2;;;;
1817;19 tot 65 jaar;Ondergrens 95%-interval;Delfzijl;2016;67.1;33.3;27.6;10.6;1.9;3.1;7.5;0.3;37.4;49.8;29.2;16.7;42.4;49.2;16.3;50.5;41.0;11.2;;;;
1818;19 tot 65 jaar;Ondergrens 95%-interval;Deurne;2016;79.0;21.8;22.8;8.3;1.7;2.5;3.8;1.1;47.5;39.6;29.9;7.5;51.6;51.4;17.9;53.8;50.1;14.8;;;;
1819;19 tot 65 jaar;Ondergrens 95%-interval;Deventer;2016;77.9;28.1;28.2;9.9;2.5;3.6;4.6;0.8;46.2;42.1;30.1;9.8;58.7;61.0;19.0;62.7;54.6;12.4;;;;
1820;19 tot 65 jaar;Ondergrens 95%-interval;Diemen;2016;79.0;20.0;17.4;5.5;1.4;1.4;2.6;2.6;49.1;37.2;26.0;8.8;58.2;59.2;18.2;60.8;54.6;8.7;;;;
1821;19 tot 65 jaar;Ondergrens 95%-interval;Dinkelland;2016;86.3;19.9;18.8;5.2;1.2;2.6;2.2;0.2;50.2;39.7;31.6;6.2;51.8;57.0;18.2;59.6;60.7;13.3;;;;
1822;19 tot 65 jaar;Ondergrens 95%-interval;Doesburg;2016;69.2;29.3;27.2;11.9;4.8;3.7;4.0;0.2;37.3;50.3;31.0;15.5;46.6;45.8;13.4;46.8;40.5;11.9;;;;
1823;19 tot 65 jaar;Ondergrens 95%-interval;Doetinchem;2016;73.7;30.5;32.0;6.2;1.3;2.0;3.1;0.1;41.8;47.6;34.5;10.3;52.5;57.4;22.0;58.9;53.0;16.1;;;;
1824;19 tot 65 jaar;Ondergrens 95%-interval;Dongen;2016;75.7;21.2;20.8;6.5;1.6;2.2;2.6;1.2;44.5;41.0;29.1;9.2;47.5;50.6;17.3;52.8;52.9;12.3;;;;
1825;19 tot 65 jaar;Ondergrens 95%-interval;Dongeradeel;2016;78.5;22.0;23.0;3.7;0.6;1.0;1.7;0.7;49.9;35.4;20.6;11.8;52.2;52.0;16.7;54.6;36.7;8.7;;;;
1826;19 tot 65 jaar;Ondergrens 95%-interval;Dordrecht;2016;74.2;23.9;19.1;10.3;1.9;4.1;5.9;1.0;47.0;39.6;23.8;12.8;46.2;53.8;15.6;56.2;40.8;9.8;;;;
1827;19 tot 65 jaar;Ondergrens 95%-interval;Drechterland;2016;79.0;23.3;22.9;6.1;1.7;1.8;1.9;0.3;50.5;38.2;29.1;6.9;52.8;64.9;22.4;67.3;50.8;10.2;;;;
1828;19 tot 65 jaar;Ondergrens 95%-interval;Drimmelen;2016;72.9;21.3;21.8;6.3;2.0;0.8;2.9;0.6;41.9;43.7;30.2;10.4;43.6;54.6;13.1;55.9;51.8;10.8;;;;
1829;19 tot 65 jaar;Ondergrens 95%-interval;Dronten;2016;79.8;19.5;17.8;5.6;2.1;2.1;3.5;1.9;46.0;38.2;25.4;9.7;37.1;49.4;13.3;50.4;43.8;9.9;;;;
1830;19 tot 65 jaar;Ondergrens 95%-interval;Druten;2016;76.6;25.4;22.8;8.3;1.5;3.4;3.5;0.7;39.0;48.9;32.6;13.1;44.9;47.4;14.7;49.6;49.2;12.5;;;;
1831;19 tot 65 jaar;Ondergrens 95%-interval;Duiven;2016;77.6;28.8;29.4;9.1;1.5;2.8;4.3;0.5;42.1;45.8;29.6;13.1;49.7;57.7;20.1;59.0;55.3;11.1;;;;
1832;19 tot 65 jaar;Ondergrens 95%-interval;Echt-Susteren;2016;70.7;27.7;26.1;8.0;1.4;3.5;5.0;0.8;42.0;46.9;32.3;11.6;44.0;51.0;16.1;52.8;44.3;13.1;12.8;4.3;;
1833;19 tot 65 jaar;Ondergrens 95%-interval;Edam-Volendam;2016;82.5;21.5;21.1;6.9;1.4;3.7;2.2;0.9;53.4;37.5;29.0;7.0;53.8;57.8;19.1;59.0;58.1;11.0;7.5;4.5;;
1834;19 tot 65 jaar;Ondergrens 95%-interval;Ede;2016;76.7;25.0;26.0;8.7;2.2;3.7;5.2;2.5;49.8;35.8;23.4;10.0;54.6;55.2;17.5;57.2;53.0;11.4;;;;
1835;19 tot 65 jaar;Ondergrens 95%-interval;Eemnes;2016;79.6;24.5;19.5;6.6;1.5;1.8;4.2;1.0;45.0;43.1;30.7;10.0;47.0;54.7;21.0;56.5;52.0;11.4;;;;
1836;19 tot 65 jaar;Ondergrens 95%-interval;Eemsmond;2016;72.9;29.1;25.5;7.4;0.7;1.6;4.5;0.9;37.0;50.3;32.9;14.1;42.8;50.6;14.7;52.5;35.9;14.1;;;;
1837;19 tot 65 jaar;Ondergrens 95%-interval;Eersel;2016;77.9;15.4;18.0;4.2;1.6;1.2;1.0;0.9;46.7;38.9;32.5;4.3;51.1;55.3;22.4;59.0;60.6;13.1;;;;
1838;19 tot 65 jaar;Ondergrens 95%-interval;Eijsden-Margraten;2016;79.8;26.2;22.9;6.1;1.6;1.8;3.3;1.0;50.1;42.5;30.5;10.5;46.9;53.3;17.6;54.8;53.6;14.4;14.2;6.5;;
1839;19 tot 65 jaar;Ondergrens 95%-interval;Eindhoven;2016;73.0;24.7;24.4;9.5;1.8;4.7;4.4;1.5;57.6;34.8;25.4;8.2;57.3;62.4;17.0;63.7;57.5;10.2;11.0;7.7;;
1840;19 tot 65 jaar;Ondergrens 95%-interval;Elburg;2016;80.1;27.3;26.4;4.9;1.0;1.6;1.9;1.4;42.7;44.6;32.0;9.9;52.3;52.5;12.9;53.2;50.3;12.7;;;;
1841;19 tot 65 jaar;Ondergrens 95%-interval;Emmen;2016;72.2;23.4;26.5;9.4;2.6;1.3;6.2;0.3;36.9;49.1;28.6;16.4;43.2;50.9;15.6;53.0;35.2;12.0;;;;
1842;19 tot 65 jaar;Ondergrens 95%-interval;Enkhuizen;2016;79.7;22.4;20.1;5.7;2.1;2.1;1.3;0.4;50.2;37.0;25.7;8.7;56.0;53.2;20.3;56.0;47.9;9.9;;;;
1843;19 tot 65 jaar;Ondergrens 95%-interval;Enschede;2016;71.8;29.8;28.6;13.6;3.8;4.6;7.9;1.3;46.2;43.5;30.5;11.1;55.1;63.7;19.1;66.3;51.7;11.7;6.9;7.0;;
1844;19 tot 65 jaar;Ondergrens 95%-interval;Epe;2016;75.4;28.7;26.4;8.6;1.4;3.6;3.3;0.2;43.1;46.0;33.3;10.0;54.2;64.4;18.3;64.8;52.7;11.9;;;;
1845;19 tot 65 jaar;Ondergrens 95%-interval;Ermelo;2016;79.5;28.8;25.8;6.9;2.6;2.0;2.7;0.4;46.6;42.6;32.5;7.8;51.9;60.5;20.9;62.1;52.3;14.8;;;;
1846;19 tot 65 jaar;Ondergrens 95%-interval;Etten-Leur;2016;73.6;22.6;21.4;8.1;1.1;3.8;3.0;0.7;49.0;36.1;26.3;7.2;48.1;51.6;13.1;53.4;51.6;14.8;;;;
1847;19 tot 65 jaar;Ondergrens 95%-interval;Ferwerderadiel;2016;;;;;;;;;;;;;;;;;;;;;;
1848;19 tot 65 jaar;Ondergrens 95%-interval;Franekeradeel;2016;77.8;27.2;24.9;6.3;1.1;2.3;3.4;0.5;43.6;43.0;27.9;12.1;46.1;45.9;15.4;46.3;41.7;9.4;;;;
1849;19 tot 65 jaar;Ondergrens 95%-interval;De Fryske Marren;2016;83.6;16.2;14.3;3.8;0.9;1.3;1.5;0.3;51.7;36.6;25.7;8.5;46.2;51.8;14.6;54.6;43.5;9.5;;;;
1850;19 tot 65 jaar;Ondergrens 95%-interval;Geertruidenberg;2016;72.3;21.2;18.1;8.5;1.7;1.5;4.5;0.7;41.7;42.8;27.7;11.8;39.4;50.7;15.5;53.2;41.1;12.6;;;;
1851;19 tot 65 jaar;Ondergrens 95%-interval;Geldermalsen;2016;84.2;22.3;21.9;6.3;2.6;2.1;2.6;1.5;46.1;39.0;27.8;8.6;48.6;44.5;14.1;46.1;45.5;12.2;;;;
1852;19 tot 65 jaar;Ondergrens 95%-interval;Geldrop-Mierlo;2016;71.7;27.8;26.1;8.0;2.1;2.1;4.0;1.2;44.0;42.2;32.5;7.2;55.0;61.1;19.7;62.4;52.5;11.1;;;;
1853;19 tot 65 jaar;Ondergrens 95%-interval;Gemert-Bakel;2016;73.9;24.5;28.2;11.6;1.4;5.4;6.6;0.6;48.1;40.5;29.8;8.3;47.7;57.8;19.4;59.8;58.5;14.4;;;;
1854;19 tot 65 jaar;Ondergrens 95%-interval;Gennep;2016;76.0;26.0;21.0;6.6;2.2;2.3;2.3;0.2;48.3;40.1;29.0;8.3;53.2;57.7;15.9;59.7;52.7;19.1;;;;
1855;19 tot 65 jaar;Ondergrens 95%-interval;Giessenlanden;2016;78.8;22.3;20.8;6.4;1.7;1.5;3.5;0.1;45.4;42.3;25.5;13.6;42.6;51.4;13.7;53.5;45.6;14.5;;;;
1856;19 tot 65 jaar;Ondergrens 95%-interval;Gilze en Rijen;2016;73.8;25.7;18.9;7.0;2.0;1.8;3.0;0.5;37.1;50.6;32.5;14.5;49.5;53.5;17.0;55.0;54.8;12.9;;;;
1857;19 tot 65 jaar;Ondergrens 95%-interval;Goeree-Overflakkee;2016;77.8;23.9;18.6;7.2;1.7;1.5;3.9;0.8;45.4;41.4;29.1;9.2;49.6;50.3;17.6;51.4;41.4;11.5;;;;
1858;19 tot 65 jaar;Ondergrens 95%-interval;Goes;2016;71.6;19.8;21.6;7.3;1.6;2.7;2.6;1.1;40.9;39.0;28.4;7.0;50.8;63.8;21.8;65.8;46.0;14.7;;;;
1859;19 tot 65 jaar;Ondergrens 95%-interval;Goirle;2016;73.4;28.7;26.4;8.6;1.8;4.3;1.9;0.2;45.0;43.3;28.0;12.3;53.5;59.2;22.2;61.7;55.8;12.3;;;;
1860;19 tot 65 jaar;Ondergrens 95%-interval;Gooise Meren;2016;79.0;23.8;20.3;6.9;1.7;2.1;3.2;1.2;56.8;33.4;26.7;5.3;55.8;56.5;19.3;58.7;63.1;10.0;7.1;4.6;;
1861;19 tot 65 jaar;Ondergrens 95%-interval;Gorinchem;2016;76.0;24.2;21.4;8.3;2.2;2.6;4.5;0.2;44.9;45.7;30.8;12.5;48.8;52.6;15.4;55.9;49.1;10.2;14.1;6.8;;
1862;19 tot 65 jaar;Ondergrens 95%-interval;Gouda;2016;76.3;28.3;26.1;9.4;1.4;4.0;5.3;1.1;49.0;40.0;28.5;9.4;50.7;56.2;18.5;58.3;49.5;12.0;5.3;4.1;;
1863;19 tot 65 jaar;Ondergrens 95%-interval;Grave;2016;67.6;24.3;25.4;4.9;2.1;0.3;2.1;0.0;49.3;34.7;22.1;8.7;44.2;47.6;16.0;50.8;56.2;16.9;;;;
1864;19 tot 65 jaar;Ondergrens 95%-interval;'s-Gravenhage (gemeente);2016;69.9;32.9;29.5;16.0;4.2;6.8;10.9;2.1;48.0;44.9;31.8;11.9;53.4;55.7;16.7;58.1;51.2;9.2;15.0;9.8;;
1865;19 tot 65 jaar;Ondergrens 95%-interval;Groningen (gemeente);2016;79.3;24.9;23.5;6.1;0.9;2.9;2.9;1.8;59.4;32.1;24.2;6.6;61.5;65.4;18.9;67.5;61.1;7.5;10.1;7.0;;
1866;19 tot 65 jaar;Ondergrens 95%-interval;Grootegast;2016;78.4;17.7;19.0;5.9;0.8;1.7;2.7;1.2;38.9;47.0;33.9;10.0;39.8;47.2;7.4;49.5;41.7;10.9;;;;
1867;19 tot 65 jaar;Ondergrens 95%-interval;Gulpen-Wittem;2016;76.9;25.6;21.0;8.1;1.3;3.7;3.3;0.4;46.2;42.5;27.7;11.9;37.9;41.5;9.6;43.7;43.2;15.6;;;;
1868;19 tot 65 jaar;Ondergrens 95%-interval;Haaksbergen;2016;82.4;17.5;17.1;5.9;1.1;2.8;2.1;0.1;45.2;43.9;30.4;10.7;54.3;57.2;22.2;58.0;59.8;15.5;;;;
1869;19 tot 65 jaar;Ondergrens 95%-interval;Haaren;2016;78.2;19.3;18.9;7.1;2.1;2.9;1.4;0.1;49.4;38.3;26.1;9.6;47.8;60.4;19.8;61.5;58.4;16.3;;;;
1870;19 tot 65 jaar;Ondergrens 95%-interval;Haarlem;2016;79.5;24.4;23.8;7.4;1.1;3.0;4.5;2.2;51.9;39.1;28.9;8.7;59.9;62.4;18.2;64.5;59.0;9.2;8.6;5.6;;
1871;19 tot 65 jaar;Ondergrens 95%-interval;Haarlemmerliede en Spaarnwoude;2016;83.6;19.2;15.9;4.4;1.0;1.3;1.2;1.5;45.6;38.3;28.2;7.4;51.5;58.6;22.7;60.5;61.1;9.8;;;;
1872;19 tot 65 jaar;Ondergrens 95%-interval;Haarlemmermeer;2016;80.4;22.6;20.9;5.3;1.1;2.4;2.2;1.2;48.3;43.7;31.6;10.4;48.9;52.2;18.1;54.9;57.2;10.6;9.1;5.2;;
1873;19 tot 65 jaar;Ondergrens 95%-interval;Halderberge;2016;71.5;20.4;24.5;7.8;2.0;2.7;3.7;0.6;41.5;44.2;28.2;12.5;42.7;45.6;15.0;47.5;47.7;15.2;;;;
1874;19 tot 65 jaar;Ondergrens 95%-interval;Hardenberg;2016;81.9;28.3;26.6;5.6;1.0;1.8;2.8;0.8;44.2;45.3;32.1;10.8;54.3;57.3;21.5;61.3;51.4;12.3;6.4;6.7;;
1875;19 tot 65 jaar;Ondergrens 95%-interval;Harderwijk;2016;74.8;31.1;28.3;11.2;3.4;2.4;7.1;0.9;50.6;36.9;27.3;7.3;47.9;57.6;16.6;58.5;53.4;14.0;;;;
1876;19 tot 65 jaar;Ondergrens 95%-interval;Hardinxveld-Giessendam;2016;77.6;21.7;18.1;5.1;1.5;0.2;2.3;0.7;47.2;39.1;29.6;7.0;43.8;50.3;14.6;52.0;41.7;11.8;;;;
1877;19 tot 65 jaar;Ondergrens 95%-interval;Haren;2016;79.1;22.4;21.4;3.0;0.2;1.4;1.1;1.4;50.5;36.2;27.5;6.5;56.6;63.3;20.2;65.7;55.2;11.9;;;;
1878;19 tot 65 jaar;Ondergrens 95%-interval;Harlingen;2016;75.1;18.3;20.0;4.1;0.5;1.3;1.9;0.7;45.6;39.0;28.0;8.1;58.1;61.6;14.4;63.9;46.2;8.7;;;;
1879;19 tot 65 jaar;Ondergrens 95%-interval;Hattem;2016;78.0;22.3;21.5;7.0;2.6;2.9;2.5;0.4;45.2;43.2;29.3;11.1;53.4;59.7;19.1;61.5;49.7;15.8;;;;
1880;19 tot 65 jaar;Ondergrens 95%-interval;Heemskerk;2016;75.8;23.5;24.8;7.5;0.6;1.8;4.3;0.5;47.2;41.5;27.7;11.2;53.1;60.6;20.2;63.1;53.4;11.2;9.5;5.1;;
1881;19 tot 65 jaar;Ondergrens 95%-interval;Heemstede;2016;82.2;23.3;18.5;4.3;0.9;1.0;3.0;0.6;54.4;33.2;25.5;5.6;58.7;63.0;27.6;65.5;71.7;10.2;;;;
1882;19 tot 65 jaar;Ondergrens 95%-interval;Heerde;2016;77.7;25.3;25.4;8.7;1.7;3.7;4.0;0.5;48.1;40.6;28.5;9.6;49.0;56.4;19.1;57.9;53.7;13.7;;;;
1883;19 tot 65 jaar;Ondergrens 95%-interval;Heerenveen;2016;80.8;25.2;18.9;4.4;1.2;1.6;1.3;0.6;48.3;40.6;30.4;7.7;53.1;55.6;21.0;57.5;52.6;9.9;;;;
1884;19 tot 65 jaar;Ondergrens 95%-interval;Heerhugowaard;2016;72.6;24.0;24.0;9.9;1.7;5.3;5.3;1.0;45.2;42.0;27.8;11.6;51.2;58.2;16.1;59.4;52.3;7.9;;;;
1885;19 tot 65 jaar;Ondergrens 95%-interval;Heerlen;2016;67.5;36.8;36.3;15.6;4.2;6.4;9.7;1.3;42.3;51.3;33.6;16.2;41.8;48.2;13.4;50.2;43.3;14.2;12.9;9.0;;
1886;19 tot 65 jaar;Ondergrens 95%-interval;Heeze-Leende;2016;75.1;23.2;21.6;5.5;1.5;1.2;2.1;0.1;50.5;38.2;28.9;6.9;51.4;58.7;18.4;60.6;50.9;16.4;;;;
1887;19 tot 65 jaar;Ondergrens 95%-interval;Heiloo;2016;79.6;23.0;19.3;2.9;0.1;1.0;1.4;0.1;54.6;34.8;25.0;7.5;61.3;63.5;21.0;65.2;61.3;11.6;;;;
1888;19 tot 65 jaar;Ondergrens 95%-interval;Den Helder;2016;68.7;28.8;24.7;10.1;2.9;2.7;4.5;0.9;35.5;52.7;34.7;14.7;49.7;56.1;14.9;56.9;44.2;10.6;;;;
1889;19 tot 65 jaar;Ondergrens 95%-interval;Hellendoorn;2016;80.5;24.4;23.2;6.8;2.9;1.8;2.7;0.4;48.0;42.1;32.1;8.0;52.9;62.1;21.8;64.2;57.4;14.7;2.0;4.4;;
1890;19 tot 65 jaar;Ondergrens 95%-interval;Hellevoetsluis;2016;71.6;31.3;27.1;9.8;2.5;3.6;3.4;0.1;39.9;47.9;33.7;10.7;44.5;57.9;17.6;60.1;51.0;12.6;;;;
1891;19 tot 65 jaar;Ondergrens 95%-interval;Helmond;2016;70.7;25.6;27.4;12.4;2.4;5.0;7.4;1.2;43.7;44.9;26.5;15.6;48.6;55.8;12.8;56.8;48.7;13.1;10.1;5.7;;
1892;19 tot 65 jaar;Ondergrens 95%-interval;Hendrik-Ido-Ambacht;2016;81.6;18.1;14.6;4.4;0.9;2.2;1.6;0.7;43.8;43.0;30.8;9.4;36.5;42.6;15.7;45.8;42.6;14.3;;;;
1893;19 tot 65 jaar;Ondergrens 95%-interval;Hengelo (O.);2016;75.4;27.2;23.6;10.2;2.7;4.8;4.5;1.1;43.8;43.6;31.8;9.2;50.6;59.9;17.1;61.5;50.2;11.9;;;;
1894;19 tot 65 jaar;Ondergrens 95%-interval;'s-Hertogenbosch;2016;77.7;24.4;20.7;8.2;2.0;3.5;4.0;1.4;51.8;39.7;29.1;9.0;51.2;53.6;17.9;56.0;55.1;11.6;11.1;7.6;;
1895;19 tot 65 jaar;Ondergrens 95%-interval;Heumen;2016;79.8;19.1;18.3;3.8;0.3;1.8;1.1;0.2;51.8;33.8;25.8;5.5;53.4;61.3;20.4;61.9;57.7;14.5;;;;
1896;19 tot 65 jaar;Ondergrens 95%-interval;Heusden;2016;72.3;22.5;21.6;9.2;1.7;3.7;3.2;0.4;41.7;45.7;34.3;8.6;46.1;50.8;16.9;54.1;46.2;10.9;;;;
1897;19 tot 65 jaar;Ondergrens 95%-interval;Hillegom;2016;76.8;23.2;23.5;9.8;2.6;3.2;3.7;0.7;44.4;42.1;31.7;7.6;49.6;59.5;21.6;60.7;50.3;13.1;;;;
1898;19 tot 65 jaar;Ondergrens 95%-interval;Hilvarenbeek;2016;79.4;19.6;18.7;6.9;2.6;2.4;1.7;0.1;46.1;43.3;31.9;8.9;50.6;57.2;21.2;60.4;63.0;15.2;;;;
1899;19 tot 65 jaar;Ondergrens 95%-interval;Hilversum;2016;77.1;22.6;19.8;7.8;1.4;3.6;4.3;0.8;56.8;33.6;23.5;8.3;55.6;47.8;18.1;50.5;52.2;8.0;12.4;5.9;;
1900;19 tot 65 jaar;Ondergrens 95%-interval;Hof van Twente;2016;81.8;24.7;23.3;8.3;2.4;3.4;3.4;0.3;44.1;49.4;37.7;10.0;55.3;62.0;21.6;63.6;60.6;14.9;11.4;6.1;;
1901;19 tot 65 jaar;Ondergrens 95%-interval;Hollands Kroon;2016;78.1;21.1;21.2;5.3;2.1;0.9;2.4;0.4;45.1;43.6;29.9;11.1;44.3;57.9;15.6;58.7;46.0;11.3;;;;
1902;19 tot 65 jaar;Ondergrens 95%-interval;Hoogeveen;2016;77.3;28.8;21.6;8.7;1.6;2.8;4.9;1.1;35.7;48.1;34.7;9.8;42.8;52.4;16.3;53.1;42.2;10.9;;;;
1903;19 tot 65 jaar;Ondergrens 95%-interval;Hoogezand-Sappemeer;2016;71.9;29.1;27.4;10.1;1.3;4.4;4.6;0.0;42.6;44.9;27.1;14.4;42.2;50.4;13.1;52.1;40.6;11.5;;;;
1904;19 tot 65 jaar;Ondergrens 95%-interval;Hoorn;2016;75.2;24.1;22.9;8.2;0.9;4.9;3.3;1.1;44.9;42.8;29.3;10.8;53.0;56.5;15.7;58.4;53.2;9.3;;;;
1905;19 tot 65 jaar;Ondergrens 95%-interval;Horst aan de Maas;2016;80.3;20.9;20.4;6.2;1.8;2.2;2.6;0.5;48.7;42.5;33.4;7.3;54.9;57.0;18.9;59.2;53.4;13.2;6.5;4.5;;
1906;19 tot 65 jaar;Ondergrens 95%-interval;Houten;2016;79.8;21.5;18.8;3.6;0.5;1.1;1.4;0.3;54.9;35.6;26.5;7.1;51.9;55.4;20.4;57.5;60.6;15.1;7.3;;;
1907;19 tot 65 jaar;Ondergrens 95%-interval;Huizen;2016;80.5;24.6;20.2;5.2;0.8;1.3;2.8;1.2;48.6;39.9;30.0;7.9;43.7;49.3;20.1;52.5;54.1;11.5;9.3;3.5;;
1908;19 tot 65 jaar;Ondergrens 95%-interval;Hulst;2016;71.9;27.6;23.7;10.0;2.7;2.6;5.3;1.1;43.7;42.0;27.9;10.9;50.7;50.1;17.2;52.2;48.4;17.9;;;;
1909;19 tot 65 jaar;Ondergrens 95%-interval;IJsselstein;2016;75.8;24.8;22.2;5.1;0.7;1.4;3.2;0.1;43.0;45.8;32.4;10.8;48.4;51.7;18.0;54.8;52.9;11.9;;;;
1910;19 tot 65 jaar;Ondergrens 95%-interval;Kaag en Braassem;2016;81.7;26.2;26.4;5.6;1.6;2.1;1.7;0.7;43.5;46.7;34.2;10.2;52.4;60.4;21.4;61.7;62.3;13.5;7.1;5.6;;
1911;19 tot 65 jaar;Ondergrens 95%-interval;Kampen;2016;75.0;24.3;22.5;6.3;1.6;2.2;3.1;0.8;45.5;41.3;29.0;9.6;52.9;61.0;13.9;62.7;47.3;13.4;;;;
1912;19 tot 65 jaar;Ondergrens 95%-interval;Kapelle;2016;78.7;19.6;17.0;8.3;1.1;2.8;4.8;1.0;44.8;40.5;31.4;6.5;53.2;56.5;16.1;57.8;44.3;13.0;;;;
1913;19 tot 65 jaar;Ondergrens 95%-interval;Katwijk;2016;78.5;24.7;22.0;8.0;2.5;1.7;3.4;1.1;37.9;49.5;33.1;13.3;48.3;57.2;14.9;59.9;47.2;10.3;;;;
1914;19 tot 65 jaar;Ondergrens 95%-interval;Kerkrade;2016;65.2;35.9;34.6;14.3;3.5;6.4;8.3;1.5;40.5;50.4;31.4;16.6;37.4;45.5;9.8;46.6;35.4;13.8;11.9;7.8;;
1915;19 tot 65 jaar;Ondergrens 95%-interval;Koggenland;2016;81.7;16.5;16.7;4.1;0.6;2.2;1.3;0.3;50.5;38.9;27.8;8.7;53.4;59.6;21.1;62.1;58.7;9.2;;;;
1916;19 tot 65 jaar;Ondergrens 95%-interval;Kollumerland en Nieuwkruisland;2016;65.2;27.8;27.1;3.9;0.7;2.1;2.5;0.2;28.4;53.4;40.0;8.9;47.2;52.6;11.5;53.8;29.4;11.4;;;;
