ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;VoortschrijdendJaargemiddeldeWaarde_2;Prijs_3;VoortschrijdendJaargemiddeldePrijs_4;Volume_5;VoortschrijdendJaargemiddeldeVolume_6;Waarde_7;CumulatieveWaarde_8;Prijs_9;CumulatievePrijs_10;Volume_11;CumulatiefVolume_12
226;9602 Kappers en schoonheidssalons;2006 mei;105.0;100.0;103.0;101.0;101.0;99.0;4.6;1.1;3.3;3.1;1.2;-1.9
227;9602 Kappers en schoonheidssalons;2006 juni;108.0;101.0;103.0;102.0;105.0;99.0;4.1;1.7;3.2;3.1;0.9;-1.4
228;9602 Kappers en schoonheidssalons;2006 2e kwartaal;104.0;101.0;103.0;102.0;101.0;99.0;2.4;1.7;3.3;3.1;-0.9;-1.4
229;9602 Kappers en schoonheidssalons;2006 juli;99.0;101.0;103.0;102.0;96.0;99.0;-1.0;1.3;3.2;3.1;-4.1;-1.8
230;9602 Kappers en schoonheidssalons;2006 augustus;102.0;101.0;103.0;102.0;99.0;99.0;8.8;2.2;3.2;3.2;5.5;-0.9
231;9602 Kappers en schoonheidssalons;2006 september;104.0;102.0;103.0;102.0;100.0;100.0;4.9;2.5;3.0;3.1;1.9;-0.6
232;9602 Kappers en schoonheidssalons;2006 3e kwartaal;101.0;102.0;103.0;102.0;98.0;100.0;4.2;2.5;3.1;3.1;1.0;-0.6
233;9602 Kappers en schoonheidssalons;2006 oktober;101.0;102.0;103.0;103.0;98.0;100.0;5.1;2.7;3.0;3.1;2.1;-0.4
234;9602 Kappers en schoonheidssalons;2006 november;105.0;103.0;104.0;103.0;101.0;100.0;6.2;3.1;3.2;3.1;3.0;-0.1
235;9602 Kappers en schoonheidssalons;2006 december;120.0;103.0;104.0;103.0;115.0;100.0;2.3;3.0;3.7;3.2;-1.3;-0.2
236;9602 Kappers en schoonheidssalons;2006 4e kwartaal;109.0;103.0;104.0;103.0;105.0;100.0;4.4;3.0;3.3;3.2;1.1;-0.2
237;9602 Kappers en schoonheidssalons;2006;103.0;103.0;103.0;103.0;100.0;100.0;3.0;3.0;3.2;3.2;-0.2;-0.2
238;9602 Kappers en schoonheidssalons;2007 januari;99.0;104.0;106.0;103.0;93.0;100.0;8.4;8.4;3.4;3.4;4.9;4.9
239;9602 Kappers en schoonheidssalons;2007 februari;99.0;104.0;106.0;104.0;94.0;100.0;7.1;7.7;3.2;3.3;3.7;4.3
240;9602 Kappers en schoonheidssalons;2007 maart;114.0;105.0;106.0;104.0;107.0;101.0;4.7;6.6;3.2;3.3;1.5;3.2
241;9602 Kappers en schoonheidssalons;2007 1e kwartaal;104.0;105.0;106.0;104.0;98.0;101.0;6.6;6.6;3.3;3.3;3.2;3.2
242;9602 Kappers en schoonheidssalons;2007 april;104.0;105.0;107.0;104.0;97.0;101.0;2.9;5.6;3.3;3.3;-0.5;2.3
243;9602 Kappers en schoonheidssalons;2007 mei;111.0;105.0;107.0;105.0;104.0;101.0;5.9;5.7;3.5;3.3;2.3;2.3
244;9602 Kappers en schoonheidssalons;2007 juni;115.0;106.0;107.0;105.0;107.0;101.0;6.4;5.8;3.8;3.4;2.5;2.3
245;9602 Kappers en schoonheidssalons;2007 2e kwartaal;110.0;106.0;107.0;105.0;103.0;101.0;5.1;5.8;3.5;3.4;1.5;2.3
246;9602 Kappers en schoonheidssalons;2007 juli;105.0;106.0;107.0;105.0;98.0;101.0;6.7;5.9;3.9;3.5;2.7;2.4
247;9602 Kappers en schoonheidssalons;2007 augustus;108.0;107.0;107.0;106.0;101.0;101.0;6.1;5.9;3.9;3.5;2.1;2.3
248;9602 Kappers en schoonheidssalons;2007 september;105.0;107.0;108.0;106.0;98.0;101.0;1.5;5.4;4.3;3.6;-2.7;1.8
249;9602 Kappers en schoonheidssalons;2007 3e kwartaal;106.0;107.0;107.0;106.0;99.0;101.0;4.7;5.4;4.0;3.6;0.7;1.8
250;9602 Kappers en schoonheidssalons;2007 oktober;109.0;108.0;108.0;106.0;101.0;101.0;7.6;5.7;4.5;3.7;3.0;1.9
251;9602 Kappers en schoonheidssalons;2007 november;110.0;108.0;108.0;107.0;102.0;101.0;4.7;5.6;4.2;3.7;0.4;1.8
252;9602 Kappers en schoonheidssalons;2007 december;121.0;108.0;108.0;107.0;112.0;101.0;0.7;5.1;3.6;3.7;-2.8;1.3
253;9602 Kappers en schoonheidssalons;2007 4e kwartaal;113.0;108.0;108.0;107.0;105.0;101.0;4.1;5.1;4.1;3.7;0.0;1.3
254;9602 Kappers en schoonheidssalons;2007;108.0;108.0;107.0;107.0;101.0;101.0;5.1;5.1;3.7;3.7;1.3;1.3
255;9602 Kappers en schoonheidssalons;2008 januari;106.0;109.0;110.0;107.0;96.0;101.0;8.0;8.0;4.3;4.3;3.6;3.6
256;9602 Kappers en schoonheidssalons;2008 februari;105.0;109.0;110.0;108.0;96.0;102.0;6.0;7.0;3.9;4.1;2.1;2.8
257;9602 Kappers en schoonheidssalons;2008 maart;109.0;109.0;110.0;108.0;99.0;101.0;-4.2;2.9;3.8;4.0;-7.7;-1.0
258;9602 Kappers en schoonheidssalons;2008 1e kwartaal;107.0;109.0;110.0;108.0;97.0;101.0;2.9;2.9;4.0;4.0;-1.0;-1.0
259;9602 Kappers en schoonheidssalons;2008 april;113.0;110.0;110.0;108.0;102.0;101.0;8.9;4.4;3.6;3.9;5.1;0.5
260;9602 Kappers en schoonheidssalons;2008 mei;115.0;110.0;110.0;109.0;104.0;101.0;4.0;4.3;3.3;3.8;0.6;0.5
261;9602 Kappers en schoonheidssalons;2008 juni;109.0;110.0;110.0;109.0;99.0;101.0;-4.7;2.7;3.0;3.7;-7.5;-0.9
262;9602 Kappers en schoonheidssalons;2008 2e kwartaal;113.0;110.0;110.0;109.0;102.0;101.0;2.5;2.7;3.3;3.7;-0.8;-0.9
263;9602 Kappers en schoonheidssalons;2008 juli;110.0;110.0;110.0;109.0;99.0;101.0;4.4;2.9;3.0;3.6;1.4;-0.6
264;9602 Kappers en schoonheidssalons;2008 augustus;109.0;110.0;110.0;109.0;99.0;101.0;1.1;2.7;3.1;3.5;-1.8;-0.8
265;9602 Kappers en schoonheidssalons;2008 september;108.0;110.0;110.0;110.0;97.0;101.0;2.4;2.7;2.6;3.4;-0.2;-0.7
266;9602 Kappers en schoonheidssalons;2008 3e kwartaal;109.0;110.0;110.0;110.0;99.0;101.0;2.6;2.7;2.9;3.4;-0.3;-0.7
267;9602 Kappers en schoonheidssalons;2008 oktober;113.0;111.0;111.0;110.0;102.0;101.0;3.6;2.8;2.6;3.3;0.9;-0.5
268;9602 Kappers en schoonheidssalons;2008 november;106.0;110.0;111.0;110.0;96.0;100.0;-3.1;2.2;2.8;3.3;-5.7;-1.0
269;9602 Kappers en schoonheidssalons;2008 december;124.0;111.0;111.0;110.0;111.0;100.0;2.4;2.2;3.1;3.3;-0.7;-1.0
270;9602 Kappers en schoonheidssalons;2008 4e kwartaal;114.0;111.0;111.0;110.0;103.0;100.0;1.0;2.2;2.8;3.3;-1.8;-1.0
271;9602 Kappers en schoonheidssalons;2008;111.0;111.0;110.0;110.0;100.0;100.0;2.2;2.2;3.3;3.3;-1.0;-1.0
272;9602 Kappers en schoonheidssalons;2009 januari;109.0;111.0;113.0;111.0;96.0;100.0;2.2;2.2;2.5;2.5;-0.3;-0.3
273;9602 Kappers en schoonheidssalons;2009 februari;102.0;111.0;112.0;111.0;91.0;100.0;-3.2;-0.5;2.0;2.3;-5.1;-2.7
274;9602 Kappers en schoonheidssalons;2009 maart;110.0;111.0;113.0;111.0;98.0;100.0;1.2;0.1;2.4;2.3;-1.2;-2.2
275;9602 Kappers en schoonheidssalons;2009 1e kwartaal;107.0;111.0;113.0;111.0;95.0;100.0;0.1;0.1;2.3;2.3;-2.2;-2.2
276;9602 Kappers en schoonheidssalons;2009 april;110.0;110.0;113.0;111.0;97.0;99.0;-2.6;-0.6;2.6;2.4;-5.1;-2.9
277;9602 Kappers en schoonheidssalons;2009 mei;114.0;110.0;113.0;112.0;101.0;99.0;-1.1;-0.7;2.5;2.4;-3.6;-3.1
278;9602 Kappers en schoonheidssalons;2009 juni;109.0;110.0;113.0;112.0;96.0;99.0;-0.7;-0.7;2.9;2.5;-3.4;-3.1
279;9602 Kappers en schoonheidssalons;2009 2e kwartaal;111.0;110.0;113.0;112.0;98.0;99.0;-1.5;-0.7;2.7;2.5;-4.0;-3.1
280;9602 Kappers en schoonheidssalons;2009 juli;111.0;110.0;114.0;112.0;98.0;98.0;1.2;-0.4;2.8;2.5;-1.6;-2.9
281;9602 Kappers en schoonheidssalons;2009 augustus;100.0;110.0;114.0;112.0;88.0;98.0;-8.3;-1.4;3.0;2.6;-11.0;-3.9
282;9602 Kappers en schoonheidssalons;2009 september;106.0;109.0;114.0;113.0;93.0;97.0;-1.2;-1.4;3.2;2.7;-4.3;-4.0
283;9602 Kappers en schoonheidssalons;2009 3e kwartaal;106.0;109.0;114.0;113.0;93.0;97.0;-2.8;-1.4;3.0;2.7;-5.6;-4.0
284;9602 Kappers en schoonheidssalons;2009 oktober;110.0;109.0;114.0;113.0;96.0;97.0;-2.1;-1.5;3.2;2.7;-5.2;-4.1
285;9602 Kappers en schoonheidssalons;2009 november;102.0;109.0;115.0;113.0;89.0;96.0;-4.1;-1.7;3.3;2.8;-7.2;-4.4
286;9602 Kappers en schoonheidssalons;2009 december;122.0;109.0;115.0;114.0;106.0;96.0;-1.5;-1.7;3.1;2.8;-4.5;-4.4
287;9602 Kappers en schoonheidssalons;2009 4e kwartaal;111.0;109.0;115.0;114.0;97.0;96.0;-2.5;-1.7;3.2;2.8;-5.6;-4.4
288;9602 Kappers en schoonheidssalons;2009;109.0;109.0;114.0;114.0;96.0;96.0;-1.7;-1.7;2.8;2.8;-4.4;-4.4
289;9602 Kappers en schoonheidssalons;2010 januari;103.0;108.0;115.0;114.0;89.0;95.0;-5.5;-5.5;2.1;2.1;-7.5;-7.5
290;9602 Kappers en schoonheidssalons;2010 februari;102.0;108.0;116.0;114.0;88.0;95.0;-0.3;-3.0;2.9;2.5;-3.2;-5.4
291;9602 Kappers en schoonheidssalons;2010 maart;114.0;109.0;116.0;114.0;98.0;95.0;3.4;-0.8;2.7;2.6;0.7;-3.3
292;9602 Kappers en schoonheidssalons;2010 1e kwartaal;106.0;109.0;116.0;114.0;92.0;95.0;-0.8;-0.8;2.6;2.6;-3.3;-3.3
293;9602 Kappers en schoonheidssalons;2010 april;111.0;109.0;115.0;115.0;96.0;95.0;0.9;-0.4;1.9;2.4;-1.0;-2.7
294;9602 Kappers en schoonheidssalons;2010 mei;110.0;108.0;115.0;115.0;95.0;94.0;-3.7;-1.1;2.1;2.3;-5.6;-3.3
295;9602 Kappers en schoonheidssalons;2010 juni;112.0;109.0;116.0;115.0;97.0;95.0;3.4;-0.3;2.0;2.3;1.4;-2.5
296;9602 Kappers en schoonheidssalons;2010 2e kwartaal;111.0;109.0;115.0;115.0;96.0;95.0;0.1;-0.3;2.0;2.3;-1.8;-2.5
297;9602 Kappers en schoonheidssalons;2010 juli;112.0;109.0;115.0;115.0;98.0;94.0;0.9;-0.1;1.3;2.1;-0.4;-2.2
298;9602 Kappers en schoonheidssalons;2010 augustus;103.0;109.0;115.0;115.0;90.0;95.0;3.0;0.2;0.9;2.0;2.1;-1.7
299;9602 Kappers en schoonheidssalons;2010 september;108.0;109.0;115.0;115.0;94.0;95.0;1.7;0.4;0.7;1.8;0.9;-1.4
300;9602 Kappers en schoonheidssalons;2010 3e kwartaal;108.0;109.0;115.0;115.0;94.0;95.0;1.8;0.4;1.0;1.8;0.8;-1.4
301;9602 Kappers en schoonheidssalons;2010 oktober;109.0;109.0;116.0;115.0;94.0;95.0;-1.0;0.2;1.1;1.8;-2.1;-1.5
302;9602 Kappers en schoonheidssalons;2010 november;105.0;109.0;116.0;115.0;91.0;95.0;3.3;0.5;0.9;1.7;2.4;-1.2
303;9602 Kappers en schoonheidssalons;2010 december;125.0;110.0;116.0;115.0;108.0;95.0;2.7;0.7;0.8;1.6;1.9;-0.9
304;9602 Kappers en schoonheidssalons;2010 4e kwartaal;113.0;110.0;116.0;115.0;98.0;95.0;1.7;0.7;0.9;1.6;0.7;-0.9
305;9602 Kappers en schoonheidssalons;2010;110.0;110.0;115.0;115.0;95.0;95.0;0.7;0.7;1.6;1.6;-0.9;-0.9
306;9602 Kappers en schoonheidssalons;2011 januari;103.0;110.0;117.0;116.0;88.0;95.0;-0.1;-0.1;0.9;0.9;-1.1;-1.1
307;9602 Kappers en schoonheidssalons;2011 februari;103.0;110.0;117.0;116.0;88.0;95.0;1.6;0.7;1.1;1.0;0.6;-0.3
308;9602 Kappers en schoonheidssalons;2011 maart;115.0;110.0;117.0;116.0;98.0;95.0;1.2;0.9;1.3;1.1;-0.2;-0.2
309;9602 Kappers en schoonheidssalons;2011 1e kwartaal;107.0;110.0;117.0;116.0;92.0;95.0;0.9;0.9;1.1;1.1;-0.2;-0.2
310;9602 Kappers en schoonheidssalons;2011 april;110.0;110.0;118.0;116.0;94.0;95.0;-0.5;0.5;2.1;1.4;-2.5;-0.8
311;9602 Kappers en schoonheidssalons;2011 mei;112.0;110.0;118.0;116.0;95.0;95.0;2.4;0.9;2.1;1.5;0.3;-0.6
312;9602 Kappers en schoonheidssalons;2011 juni;109.0;110.0;118.0;116.0;93.0;94.0;-2.9;0.3;1.8;1.6;-4.7;-1.3
313;9602 Kappers en schoonheidssalons;2011 2e kwartaal;111.0;110.0;118.0;116.0;94.0;94.0;-0.3;0.3;2.0;1.6;-2.3;-1.3
314;9602 Kappers en schoonheidssalons;2011 juli;108.0;109.0;117.0;117.0;92.0;94.0;-3.9;-0.4;2.0;1.6;-5.8;-1.9
315;9602 Kappers en schoonheidssalons;2011 augustus;103.0;109.0;117.0;117.0;88.0;94.0;-0.4;-0.4;2.2;1.7;-2.6;-2.0
316;9602 Kappers en schoonheidssalons;2011 september;107.0;109.0;118.0;117.0;91.0;93.0;-1.3;-0.5;2.3;1.8;-3.6;-2.2
317;9602 Kappers en schoonheidssalons;2011 3e kwartaal;106.0;109.0;117.0;117.0;90.0;93.0;-1.9;-0.5;2.2;1.8;-4.0;-2.2
318;9602 Kappers en schoonheidssalons;2011 oktober;105.0;109.0;118.0;117.0;89.0;93.0;-4.0;-0.8;2.0;1.8;-5.8;-2.6
319;9602 Kappers en schoonheidssalons;2011 november;106.0;109.0;118.0;117.0;90.0;93.0;0.4;-0.7;2.0;1.8;-1.5;-2.5
320;9602 Kappers en schoonheidssalons;2011 december;125.0;109.0;118.0;118.0;106.0;93.0;0.1;-0.6;2.1;1.8;-1.9;-2.4
321;9602 Kappers en schoonheidssalons;2011 4e kwartaal;112.0;109.0;118.0;118.0;95.0;93.0;-1.1;-0.6;2.0;1.8;-3.0;-2.4
322;9602 Kappers en schoonheidssalons;2011;109.0;109.0;118.0;118.0;93.0;93.0;-0.6;-0.6;1.8;1.8;-2.4;-2.4
323;9602 Kappers en schoonheidssalons;2012 januari;99.0;109.0;119.0;118.0;83.0;92.0;-3.3;-3.3;2.3;2.3;-5.5;-5.5
324;9602 Kappers en schoonheidssalons;2012 februari;102.0;108.0;120.0;118.0;85.0;92.0;-1.3;-2.3;2.6;2.5;-3.7;-4.6
325;9602 Kappers en schoonheidssalons;2012 maart;114.0;108.0;120.0;118.0;94.0;92.0;-1.4;-2.0;2.3;2.4;-3.6;-4.3
326;9602 Kappers en schoonheidssalons;2012 1e kwartaal;105.0;108.0;120.0;118.0;88.0;92.0;-2.0;-2.0;2.4;-1.3;-4.3;2.4
327;9602 Kappers en schoonheidssalons;2012 april;104.0;108.0;120.0;118.0;87.0;91.0;-5.6;-2.9;2.2;2.4;-7.6;-5.1
328;9602 Kappers en schoonheidssalons;2012 mei;110.0;108.0;120.0;119.0;91.0;91.0;-2.1;-2.7;2.1;2.3;-4.2;-4.9
329;9602 Kappers en schoonheidssalons;2012 juni;111.0;108.0;120.0;119.0;92.0;91.0;1.6;-2.0;2.2;2.3;-0.6;-4.2
330;9602 Kappers en schoonheidssalons;2012 2e kwartaal;108.0;108.0;120.0;119.0;90.0;91.0;-2.0;-2.0;2.2;-1.5;-4.1;2.3
331;9602 Kappers en schoonheidssalons;2012 juli;103.0;107.0;120.0;119.0;85.0;90.0;-4.8;-2.4;2.5;2.3;-7.1;-4.6
332;9602 Kappers en schoonheidssalons;2012 augustus;105.0;108.0;120.0;119.0;87.0;90.0;2.3;-1.8;2.5;2.4;-0.3;-4.1
333;9602 Kappers en schoonheidssalons;2012 september;102.0;107.0;120.0;120.0;85.0;90.0;-4.2;-2.1;2.4;2.4;-6.4;-4.4
334;9602 Kappers en schoonheidssalons;2012 3e kwartaal;103.0;107.0;120.0;120.0;86.0;90.0;-2.3;-2.1;2.5;-1.6;-4.7;2.4
335;9602 Kappers en schoonheidssalons;2012 oktober;105.0;107.0;121.0;120.0;87.0;89.0;0.4;-1.9;2.5;2.4;-2.1;-4.1
336;9602 Kappers en schoonheidssalons;2012 november;105.0;107.0;121.0;120.0;87.0;89.0;-0.9;-1.8;2.4;2.4;-3.2;-4.0
337;9602 Kappers en schoonheidssalons;2012 december;115.0;106.0;121.0;120.0;95.0;88.0;-8.5;-2.4;2.3;2.4;-10.6;-4.7
338;9602 Kappers en schoonheidssalons;2012 4e kwartaal;108.0;106.0;121.0;120.0;90.0;88.0;-3.3;-2.4;2.4;-1.8;-5.6;2.4
339;9602 Kappers en schoonheidssalons;2012;106.0;106.0;120.0;120.0;88.0;88.0;-2.4;-2.4;2.4;2.4;-4.7;-4.7
340;96021 Kappers;1993 januari;;;;;;;;;;;;
341;96021 Kappers;1993 februari;;;;;;;;;;;;
342;96021 Kappers;1993 maart;;;;;;;;;;;;
343;96021 Kappers;1993 1e kwartaal;;;;;;;;;;;;
344;96021 Kappers;1993 april;;;;;;;;;;;;
345;96021 Kappers;1993 mei;;;;;;;;;;;;
346;96021 Kappers;1993 juni;;;;;;;;;;;;
347;96021 Kappers;1993 2e kwartaal;;;;;;;;;;;;
348;96021 Kappers;1993 juli;;;;;;;;;;;;
349;96021 Kappers;1993 augustus;;;;;;;;;;;;
350;96021 Kappers;1993 september;;;;;;;;;;;;
351;96021 Kappers;1993 3e kwartaal;;;;;;;;;;;;
352;96021 Kappers;1993 oktober;;;;;;;;;;;;
353;96021 Kappers;1993 november;;;;;;;;;;;;
354;96021 Kappers;1993 december;;;;;;;;;;;;
355;96021 Kappers;1993 4e kwartaal;;;;;;;;;;;;
356;96021 Kappers;1993;;;;;;;;;;;;
357;96021 Kappers;1994 januari;;;;;;;;;;;;
358;96021 Kappers;1994 februari;;;;;;;;;;;;
359;96021 Kappers;1994 maart;;;;;;;;;;;;
360;96021 Kappers;1994 1e kwartaal;;;;;;;;;;;;
361;96021 Kappers;1994 april;;;;;;;;;;;;
362;96021 Kappers;1994 mei;;;;;;;;;;;;
363;96021 Kappers;1994 juni;;;;;;;;;;;;
364;96021 Kappers;1994 2e kwartaal;;;;;;;;;;;;
365;96021 Kappers;1994 juli;;;;;;;;;;;;
366;96021 Kappers;1994 augustus;;;;;;;;;;;;
367;96021 Kappers;1994 september;;;;;;;;;;;;
368;96021 Kappers;1994 3e kwartaal;;;;;;;;;;;;
369;96021 Kappers;1994 oktober;;;;;;;;;;;;
370;96021 Kappers;1994 november;;;;;;;;;;;;
371;96021 Kappers;1994 december;;;;;;;;;;;;
372;96021 Kappers;1994 4e kwartaal;;;;;;;;;;;;
373;96021 Kappers;1994;;;;;;;;;;;;
374;96021 Kappers;1995 januari;;;;;;;;;;;;
375;96021 Kappers;1995 februari;;;;;;;;;;;;
376;96021 Kappers;1995 maart;;;;;;;;;;;;
377;96021 Kappers;1995 1e kwartaal;;;;;;;;;;;;
378;96021 Kappers;1995 april;;;;;;;;;;;;
379;96021 Kappers;1995 mei;;;;;;;;;;;;
380;96021 Kappers;1995 juni;;;;;;;;;;;;
381;96021 Kappers;1995 2e kwartaal;;;;;;;;;;;;
382;96021 Kappers;1995 juli;;;;;;;;;;;;
383;96021 Kappers;1995 augustus;;;;;;;;;;;;
384;96021 Kappers;1995 september;;;;;;;;;;;;
385;96021 Kappers;1995 3e kwartaal;;;;;;;;;;;;
386;96021 Kappers;1995 oktober;;;;;;;;;;;;
387;96021 Kappers;1995 november;;;;;;;;;;;;
388;96021 Kappers;1995 december;;;;;;;;;;;;
389;96021 Kappers;1995 4e kwartaal;;;;;;;;;;;;
390;96021 Kappers;1995;;;;;;;;;;;;
391;96021 Kappers;1996 januari;;;;;;;;;;;;
392;96021 Kappers;1996 februari;;;;;;;;;;;;
393;96021 Kappers;1996 maart;;;;;;;;;;;;
394;96021 Kappers;1996 1e kwartaal;;;;;;;;;;;;
395;96021 Kappers;1996 april;;;;;;;;;;;;
396;96021 Kappers;1996 mei;;;;;;;;;;;;
397;96021 Kappers;1996 juni;;;;;;;;;;;;
398;96021 Kappers;1996 2e kwartaal;;;;;;;;;;;;
399;96021 Kappers;1996 juli;;;;;;;;;;;;
400;96021 Kappers;1996 augustus;;;;;;;;;;;;
401;96021 Kappers;1996 september;;;;;;;;;;;;
402;96021 Kappers;1996 3e kwartaal;;;;;;;;;;;;
403;96021 Kappers;1996 oktober;;;;;;;;;;;;
404;96021 Kappers;1996 november;;;;;;;;;;;;
405;96021 Kappers;1996 december;;;;;;;;;;;;
406;96021 Kappers;1996 4e kwartaal;;;;;;;;;;;;
407;96021 Kappers;1996;;;;;;;;;;;;
408;96021 Kappers;1997 januari;;;;;;;;;;;;
409;96021 Kappers;1997 februari;;;;;;;;;;;;
410;96021 Kappers;1997 maart;;;;;;;;;;;;
411;96021 Kappers;1997 1e kwartaal;;;;;;;;;;;;
412;96021 Kappers;1997 april;;;;;;;;;;;;
413;96021 Kappers;1997 mei;;;;;;;;;;;;
414;96021 Kappers;1997 juni;;;;;;;;;;;;
415;96021 Kappers;1997 2e kwartaal;;;;;;;;;;;;
416;96021 Kappers;1997 juli;;;;;;;;;;;;
417;96021 Kappers;1997 augustus;;;;;;;;;;;;
418;96021 Kappers;1997 september;;;;;;;;;;;;
419;96021 Kappers;1997 3e kwartaal;;;;;;;;;;;;
420;96021 Kappers;1997 oktober;;;;;;;;;;;;
421;96021 Kappers;1997 november;;;;;;;;;;;;
422;96021 Kappers;1997 december;;;;;;;;;;;;
423;96021 Kappers;1997 4e kwartaal;;;;;;;;;;;;
424;96021 Kappers;1997;;;;;;;;;;;;
425;96021 Kappers;1998 januari;;;;;;;;;;;;
426;96021 Kappers;1998 februari;;;;;;;;;;;;
427;96021 Kappers;1998 maart;;;;;;;;;;;;
428;96021 Kappers;1998 1e kwartaal;;;;;;;;;;;;
429;96021 Kappers;1998 april;;;;;;;;;;;;
430;96021 Kappers;1998 mei;;;;;;;;;;;;
431;96021 Kappers;1998 juni;;;;;;;;;;;;
432;96021 Kappers;1998 2e kwartaal;;;;;;;;;;;;
433;96021 Kappers;1998 juli;;;;;;;;;;;;
434;96021 Kappers;1998 augustus;;;;;;;;;;;;
435;96021 Kappers;1998 september;;;;;;;;;;;;
436;96021 Kappers;1998 3e kwartaal;;;;;;;;;;;;
437;96021 Kappers;1998 oktober;;;;;;;;;;;;
438;96021 Kappers;1998 november;;;;;;;;;;;;
439;96021 Kappers;1998 december;;;;;;;;;;;;
440;96021 Kappers;1998 4e kwartaal;;;;;;;;;;;;
441;96021 Kappers;1998;;;;;;;;;;;;
442;96021 Kappers;1999 januari;;;;;;;;;;;;
443;96021 Kappers;1999 februari;;;;;;;;;;;;
444;96021 Kappers;1999 maart;;;;;;;;;;;;
445;96021 Kappers;1999 1e kwartaal;;;;;;;;;;;;
446;96021 Kappers;1999 april;;;;;;;;;;;;
447;96021 Kappers;1999 mei;;;;;;;;;;;;
448;96021 Kappers;1999 juni;;;;;;;;;;;;
449;96021 Kappers;1999 2e kwartaal;;;;;;;;;;;;
450;96021 Kappers;1999 juli;;;;;;;;;;;;
451;96021 Kappers;1999 augustus;;;;;;;;;;;;
452;96021 Kappers;1999 september;;;;;;;;;;;;
453;96021 Kappers;1999 3e kwartaal;;;;;;;;;;;;
454;96021 Kappers;1999 oktober;;;;;;;;;;;;
455;96021 Kappers;1999 november;;;;;;;;;;;;
456;96021 Kappers;1999 december;;;;;;;;;;;;
457;96021 Kappers;1999 4e kwartaal;;;;;;;;;;;;
458;96021 Kappers;1999;;;;;;;;;;;;
459;96021 Kappers;2000 januari;;;;;;;;;;;;
460;96021 Kappers;2000 februari;;;;;;;;;;;;
461;96021 Kappers;2000 maart;;;;;;;;;;;;
462;96021 Kappers;2000 1e kwartaal;;;;;;;;;;;;
463;96021 Kappers;2000 april;;;;;;;;;;;;
464;96021 Kappers;2000 mei;;;;;;;;;;;;
465;96021 Kappers;2000 juni;;;;;;;;;;;;
466;96021 Kappers;2000 2e kwartaal;;;;;;;;;;;;
467;96021 Kappers;2000 juli;;;;;;;;;;;;
468;96021 Kappers;2000 augustus;;;;;;;;;;;;
469;96021 Kappers;2000 september;;;;;;;;;;;;
470;96021 Kappers;2000 3e kwartaal;;;;;;;;;;;;
471;96021 Kappers;2000 oktober;;;;;;;;;;;;
472;96021 Kappers;2000 november;;;;;;;;;;;;
473;96021 Kappers;2000 december;;;;;;;;;;;;
474;96021 Kappers;2000 4e kwartaal;;;;;;;;;;;;
475;96021 Kappers;2000;;;;;;;;;;;;
476;96021 Kappers;2001 januari;;;;;;;;;;;;
477;96021 Kappers;2001 februari;;;;;;;;;;;;
478;96021 Kappers;2001 maart;;;;;;;;;;;;
479;96021 Kappers;2001 1e kwartaal;;;;;;;;;;;;
480;96021 Kappers;2001 april;;;;;;;;;;;;
481;96021 Kappers;2001 mei;;;;;;;;;;;;
482;96021 Kappers;2001 juni;;;;;;;;;;;;
483;96021 Kappers;2001 2e kwartaal;;;;;;;;;;;;
484;96021 Kappers;2001 juli;;;;;;;;;;;;
485;96021 Kappers;2001 augustus;;;;;;;;;;;;
486;96021 Kappers;2001 september;;;;;;;;;;;;
487;96021 Kappers;2001 3e kwartaal;;;;;;;;;;;;
488;96021 Kappers;2001 oktober;;;;;;;;;;;;
489;96021 Kappers;2001 november;;;;;;;;;;;;
490;96021 Kappers;2001 december;;;;;;;;;;;;
491;96021 Kappers;2001 4e kwartaal;;;;;;;;;;;;
492;96021 Kappers;2001;;;;;;;;;;;;
493;96021 Kappers;2002 januari;;;;;;;;;;;;
494;96021 Kappers;2002 februari;;;;;;;;;;;;
495;96021 Kappers;2002 maart;;;;;;;;;;;;
496;96021 Kappers;2002 1e kwartaal;;;;;;;;;;;;
497;96021 Kappers;2002 april;;;;;;;;;;;;
498;96021 Kappers;2002 mei;;;;;;;;;;;;
499;96021 Kappers;2002 juni;;;;;;;;;;;;
500;96021 Kappers;2002 2e kwartaal;;;;;;;;;;;;
501;96021 Kappers;2002 juli;;;;;;;;;;;;
502;96021 Kappers;2002 augustus;;;;;;;;;;;;
503;96021 Kappers;2002 september;;;;;;;;;;;;
504;96021 Kappers;2002 3e kwartaal;;;;;;;;;;;;
505;96021 Kappers;2002 oktober;;;;;;;;;;;;
506;96021 Kappers;2002 november;;;;;;;;;;;;
507;96021 Kappers;2002 december;;;;;;;;;;;;
508;96021 Kappers;2002 4e kwartaal;;;;;;;;;;;;
509;96021 Kappers;2002;;;;;;;;;;;;
510;96021 Kappers;2003 januari;;;;;;;;;;;;
511;96021 Kappers;2003 februari;;;;;;;;;;;;
512;96021 Kappers;2003 maart;;;;;;;;;;;;
513;96021 Kappers;2003 1e kwartaal;;;;;;;;;;;;
514;96021 Kappers;2003 april;;;;;;;;;;;;
515;96021 Kappers;2003 mei;;;;;;;;;;;;
516;96021 Kappers;2003 juni;;;;;;;;;;;;
