ID;Geslacht;Leeftijden;Nationaliteiten;Perioden;AangetroffenIllegaleDerdelanders_1
937;2;8;Totaal nationaliteit;2009;975.0
938;2;8;Totaal nationaliteit;2010;1040.0
939;2;8;Totaal nationaliteit;2011;825.0
940;2;8;300;2008;10.0
941;2;8;300;2009;20.0
942;2;8;300;2010;25.0
943;2;8;300;2011;25.0
944;2;8;50;2008;5.0
945;2;8;50;2009;5.0
946;2;8;50;2010;5.0
947;2;8;50;2011;5.0
948;2;8;100;2008;
949;2;8;100;2009;5.0
950;2;8;100;2010;5.0
951;2;8;100;2011;5.0
952;2;8;101;2008;15.0
953;2;8;101;2009;20.0
954;2;8;101;2010;15.0
955;2;8;101;2011;5.0
956;2;8;40;2008;10.0
957;2;8;40;2009;10.0
958;2;8;40;2010;25.0
959;2;8;40;2011;30.0
960;2;8;253;2008;75.0
961;2;8;253;2009;60.0
962;2;8;253;2010;40.0
963;2;8;253;2011;20.0
964;2;8;104;2008;10.0
965;2;8;104;2009;10.0
966;2;8;104;2010;5.0
967;2;8;104;2011;5.0
968;2;8;307;2008;155.0
969;2;8;307;2009;65.0
970;2;8;307;2010;85.0
971;2;8;307;2011;75.0
972;2;8;255;2008;20.0
973;2;8;255;2009;10.0
974;2;8;255;2010;15.0
975;2;8;255;2011;10.0
976;2;8;110;2008;10.0
977;2;8;110;2009;5.0
978;2;8;110;2010;5.0
979;2;8;110;2011;
980;2;8;112;2008;
981;2;8;112;2009;
982;2;8;112;2010;
983;2;8;112;2011;5.0
984;2;8;84;2008;10.0
985;2;8;84;2009;15.0
986;2;8;84;2010;30.0
987;2;8;84;2011;45.0
988;2;8;30;2008;10.0
989;2;8;30;2009;5.0
990;2;8;30;2010;40.0
991;2;8;30;2011;15.0
992;2;8;118;2008;25.0
993;2;8;118;2009;15.0
994;2;8;118;2010;20.0
995;2;8;118;2011;10.0
996;2;8;119;2008;15.0
997;2;8;119;2009;10.0
998;2;8;119;2010;10.0
999;2;8;119;2011;10.0
1000;2;8;312;2008;5.0
1001;2;8;312;2009;
1002;2;8;312;2010;5.0
1003;2;8;312;2011;
1004;2;8;313;2008;15.0
1005;2;8;313;2009;15.0
1006;2;8;313;2010;25.0
1007;2;8;313;2011;15.0
1008;2;8;314;2008;35.0
1009;2;8;314;2009;40.0
1010;2;8;314;2010;50.0
1011;2;8;314;2011;55.0
1012;2;8;315;2008;15.0
1013;2;8;315;2009;15.0
1014;2;8;315;2010;20.0
1015;2;8;315;2011;25.0
1016;2;8;120;2008;5.0
1017;2;8;120;2009;5.0
1018;2;8;120;2010;5.0
1019;2;8;120;2011;
1020;2;8;122;2008;15.0
1021;2;8;122;2009;5.0
1022;2;8;122;2010;15.0
1023;2;8;122;2011;5.0
1024;2;8;126;2008;5.0
1025;2;8;126;2009;5.0
1026;2;8;126;2010;5.0
1027;2;8;126;2011;5.0
1028;2;8;131;2008;60.0
1029;2;8;131;2009;50.0
1030;2;8;131;2010;30.0
1031;2;8;131;2011;20.0
1032;2;8;326;2008;30.0
1033;2;8;326;2009;50.0
1034;2;8;326;2010;40.0
1035;2;8;326;2011;35.0
1036;2;8;137;2008;45.0
1037;2;8;137;2009;45.0
1038;2;8;137;2010;30.0
1039;2;8;137;2011;35.0
1040;2;8;331;2008;
1041;2;8;331;2009;5.0
1042;2;8;331;2010;5.0
1043;2;8;331;2011;
1044;2;8;41;2008;30.0
1045;2;8;41;2009;25.0
1046;2;8;41;2010;30.0
1047;2;8;41;2011;25.0
1048;2;8;454;2008;25.0
1049;2;8;454;2009;
1050;2;8;454;2010;
1051;2;8;454;2011;
1052;2;8;147;2008;10.0
1053;2;8;147;2009;5.0
1054;2;8;147;2010;15.0
1055;2;8;147;2011;5.0
1056;2;8;148;2008;5.0
1057;2;8;148;2009;5.0
1058;2;8;148;2010;5.0
1059;2;8;148;2011;5.0
1060;2;8;149;2008;70.0
1061;2;8;149;2009;145.0
1062;2;8;149;2010;145.0
1063;2;8;149;2011;55.0
1064;2;8;306;2008;5.0
1065;2;8;306;2009;5.0
1066;2;8;306;2010;15.0
1067;2;8;306;2011;10.0
1068;2;8;263;2008;45.0
1069;2;8;263;2009;35.0
1070;2;8;263;2010;30.0
1071;2;8;263;2011;20.0
1072;2;8;155;2008;
1073;2;8;155;2009;
1074;2;8;155;2010;
1075;2;8;155;2011;
1076;2;8;339;2008;25.0
1077;2;8;339;2009;20.0
1078;2;8;339;2010;15.0
1079;2;8;339;2011;10.0
1080;2;8;342;2008;
1081;2;8;342;2009;5.0
1082;2;8;342;2010;5.0
1083;2;8;342;2011;5.0
1084;2;8;38;2008;
1085;2;8;38;2009;5.0
1086;2;8;38;2010;
1087;2;8;38;2011;
1088;2;8;Zonder / onbekend;2008;45.0
1089;2;8;Zonder / onbekend;2009;55.0
1090;2;8;Zonder / onbekend;2010;45.0
1091;2;8;Zonder / onbekend;2011;65.0
1092;2;3;Totaal nationaliteit;2008;45.0
1093;2;3;Totaal nationaliteit;2009;35.0
1094;2;3;Totaal nationaliteit;2010;60.0
1095;2;3;Totaal nationaliteit;2011;30.0
1096;2;3;300;2008;
1097;2;3;300;2009;
1098;2;3;300;2010;
1099;2;3;300;2011;
1100;2;3;50;2008;
1101;2;3;50;2009;
1102;2;3;50;2010;
1103;2;3;50;2011;
1104;2;3;100;2008;
1105;2;3;100;2009;
1106;2;3;100;2010;
1107;2;3;100;2011;
1108;2;3;101;2008;5.0
1109;2;3;101;2009;5.0
1110;2;3;101;2010;
1111;2;3;101;2011;
1112;2;3;40;2008;
1113;2;3;40;2009;
1114;2;3;40;2010;5.0
1115;2;3;40;2011;5.0
1116;2;3;253;2008;5.0
1117;2;3;253;2009;
1118;2;3;253;2010;
1119;2;3;253;2011;
1120;2;3;104;2008;
1121;2;3;104;2009;
1122;2;3;104;2010;
1123;2;3;104;2011;
1124;2;3;307;2008;
1125;2;3;307;2009;
1126;2;3;307;2010;5.0
1127;2;3;307;2011;
1128;2;3;255;2008;
1129;2;3;255;2009;
1130;2;3;255;2010;
1131;2;3;255;2011;
1132;2;3;110;2008;
1133;2;3;110;2009;
1134;2;3;110;2010;
1135;2;3;110;2011;
1136;2;3;112;2008;
1137;2;3;112;2009;
1138;2;3;112;2010;
1139;2;3;112;2011;
1140;2;3;84;2008;
1141;2;3;84;2009;
1142;2;3;84;2010;5.0
1143;2;3;84;2011;
1144;2;3;30;2008;
1145;2;3;30;2009;
1146;2;3;30;2010;5.0
1147;2;3;30;2011;
1148;2;3;118;2008;
1149;2;3;118;2009;
1150;2;3;118;2010;
1151;2;3;118;2011;
1152;2;3;119;2008;5.0
1153;2;3;119;2009;
1154;2;3;119;2010;
1155;2;3;119;2011;
1156;2;3;312;2008;
1157;2;3;312;2009;
1158;2;3;312;2010;
1159;2;3;312;2011;
1160;2;3;313;2008;
1161;2;3;313;2009;
1162;2;3;313;2010;
1163;2;3;313;2011;
1164;2;3;314;2008;
1165;2;3;314;2009;5.0
1166;2;3;314;2010;5.0
1167;2;3;314;2011;5.0
1168;2;3;315;2008;
1169;2;3;315;2009;
1170;2;3;315;2010;
1171;2;3;315;2011;
1172;2;3;120;2008;
1173;2;3;120;2009;
1174;2;3;120;2010;
1175;2;3;120;2011;
1176;2;3;122;2008;
1177;2;3;122;2009;
1178;2;3;122;2010;
1179;2;3;122;2011;
1180;2;3;126;2008;
1181;2;3;126;2009;
1182;2;3;126;2010;
1183;2;3;126;2011;
1184;2;3;131;2008;5.0
1185;2;3;131;2009;
1186;2;3;131;2010;
1187;2;3;131;2011;
1188;2;3;326;2008;
1189;2;3;326;2009;
1190;2;3;326;2010;
1191;2;3;326;2011;
1192;2;3;137;2008;
1193;2;3;137;2009;
1194;2;3;137;2010;
1195;2;3;137;2011;
1196;2;3;331;2008;
1197;2;3;331;2009;
1198;2;3;331;2010;
1199;2;3;331;2011;
1200;2;3;41;2008;5.0
1201;2;3;41;2009;
1202;2;3;41;2010;
1203;2;3;41;2011;
1204;2;3;454;2008;5.0
1205;2;3;454;2009;
1206;2;3;454;2010;
1207;2;3;454;2011;
1208;2;3;147;2008;
1209;2;3;147;2009;
1210;2;3;147;2010;
1211;2;3;147;2011;
1212;2;3;148;2008;
1213;2;3;148;2009;
1214;2;3;148;2010;
1215;2;3;148;2011;
1216;2;3;149;2008;5.0
1217;2;3;149;2009;5.0
1218;2;3;149;2010;10.0
1219;2;3;149;2011;
1220;2;3;306;2008;
1221;2;3;306;2009;
1222;2;3;306;2010;
1223;2;3;306;2011;
1224;2;3;263;2008;
1225;2;3;263;2009;
1226;2;3;263;2010;
1227;2;3;263;2011;
1228;2;3;155;2008;
1229;2;3;155;2009;
1230;2;3;155;2010;
1231;2;3;155;2011;
1232;2;3;339;2008;
1233;2;3;339;2009;
1234;2;3;339;2010;
1235;2;3;339;2011;
1236;2;3;342;2008;
1237;2;3;342;2009;
1238;2;3;342;2010;
1239;2;3;342;2011;
1240;2;3;38;2008;
1241;2;3;38;2009;
1242;2;3;38;2010;
1243;2;3;38;2011;
1244;2;3;Zonder / onbekend;2008;5.0
1245;2;3;Zonder / onbekend;2009;
1246;2;3;Zonder / onbekend;2010;5.0
1247;2;3;Zonder / onbekend;2011;5.0
1248;2;4;Totaal nationaliteit;2008;1015.0
1249;2;4;Totaal nationaliteit;2009;940.0
1250;2;4;Totaal nationaliteit;2010;980.0
1251;2;4;Totaal nationaliteit;2011;795.0
1252;2;4;300;2008;10.0
1253;2;4;300;2009;20.0
1254;2;4;300;2010;20.0
1255;2;4;300;2011;25.0
1256;2;4;50;2008;5.0
1257;2;4;50;2009;5.0
1258;2;4;50;2010;5.0
1259;2;4;50;2011;5.0
1260;2;4;100;2008;
1261;2;4;100;2009;5.0
1262;2;4;100;2010;5.0
1263;2;4;100;2011;5.0
1264;2;4;101;2008;10.0
1265;2;4;101;2009;15.0
1266;2;4;101;2010;10.0
1267;2;4;101;2011;5.0
1268;2;4;40;2008;10.0
1269;2;4;40;2009;10.0
1270;2;4;40;2010;20.0
1271;2;4;40;2011;30.0
1272;2;4;253;2008;75.0
1273;2;4;253;2009;60.0
1274;2;4;253;2010;35.0
1275;2;4;253;2011;20.0
1276;2;4;104;2008;10.0
1277;2;4;104;2009;10.0
1278;2;4;104;2010;5.0
1279;2;4;104;2011;5.0
1280;2;4;307;2008;155.0
1281;2;4;307;2009;65.0
1282;2;4;307;2010;80.0
1283;2;4;307;2011;75.0
1284;2;4;255;2008;20.0
1285;2;4;255;2009;10.0
1286;2;4;255;2010;15.0
1287;2;4;255;2011;10.0
1288;2;4;110;2008;10.0
1289;2;4;110;2009;5.0
1290;2;4;110;2010;5.0
1291;2;4;110;2011;
1292;2;4;112;2008;
1293;2;4;112;2009;
1294;2;4;112;2010;
1295;2;4;112;2011;
1296;2;4;84;2008;10.0
1297;2;4;84;2009;15.0
1298;2;4;84;2010;25.0
1299;2;4;84;2011;45.0
1300;2;4;30;2008;10.0
1301;2;4;30;2009;5.0
1302;2;4;30;2010;35.0
1303;2;4;30;2011;15.0
1304;2;4;118;2008;25.0
1305;2;4;118;2009;15.0
1306;2;4;118;2010;20.0
1307;2;4;118;2011;10.0
1308;2;4;119;2008;15.0
1309;2;4;119;2009;5.0
1310;2;4;119;2010;10.0
1311;2;4;119;2011;10.0
1312;2;4;312;2008;5.0
1313;2;4;312;2009;
1314;2;4;312;2010;5.0
1315;2;4;312;2011;
1316;2;4;313;2008;15.0
1317;2;4;313;2009;15.0
1318;2;4;313;2010;25.0
1319;2;4;313;2011;15.0
1320;2;4;314;2008;30.0
1321;2;4;314;2009;40.0
1322;2;4;314;2010;40.0
1323;2;4;314;2011;55.0
1324;2;4;315;2008;15.0
1325;2;4;315;2009;15.0
1326;2;4;315;2010;20.0
1327;2;4;315;2011;25.0
1328;2;4;120;2008;5.0
1329;2;4;120;2009;5.0
1330;2;4;120;2010;5.0
1331;2;4;120;2011;
1332;2;4;122;2008;15.0
1333;2;4;122;2009;5.0
1334;2;4;122;2010;15.0
1335;2;4;122;2011;5.0
1336;2;4;126;2008;5.0
1337;2;4;126;2009;5.0
1338;2;4;126;2010;5.0
1339;2;4;126;2011;5.0
1340;2;4;131;2008;55.0
1341;2;4;131;2009;45.0
1342;2;4;131;2010;30.0
1343;2;4;131;2011;20.0
1344;2;4;326;2008;30.0
1345;2;4;326;2009;50.0
1346;2;4;326;2010;40.0
1347;2;4;326;2011;35.0
1348;2;4;137;2008;45.0
1349;2;4;137;2009;45.0
1350;2;4;137;2010;30.0
1351;2;4;137;2011;30.0
1352;2;4;331;2008;
1353;2;4;331;2009;5.0
1354;2;4;331;2010;5.0
1355;2;4;331;2011;
1356;2;4;41;2008;30.0
1357;2;4;41;2009;25.0
1358;2;4;41;2010;30.0
1359;2;4;41;2011;25.0
1360;2;4;454;2008;20.0
1361;2;4;454;2009;
1362;2;4;454;2010;
1363;2;4;454;2011;
1364;2;4;147;2008;10.0
1365;2;4;147;2009;5.0
1366;2;4;147;2010;15.0
1367;2;4;147;2011;5.0
1368;2;4;148;2008;5.0
1369;2;4;148;2009;5.0
1370;2;4;148;2010;
1371;2;4;148;2011;5.0
1372;2;4;149;2008;65.0
1373;2;4;149;2009;140.0
1374;2;4;149;2010;135.0
1375;2;4;149;2011;55.0
1376;2;4;306;2008;5.0
1377;2;4;306;2009;5.0
1378;2;4;306;2010;15.0
1379;2;4;306;2011;10.0
1380;2;4;263;2008;45.0
1381;2;4;263;2009;35.0
1382;2;4;263;2010;30.0
1383;2;4;263;2011;20.0
1384;2;4;155;2008;
1385;2;4;155;2009;
1386;2;4;155;2010;
1387;2;4;155;2011;
1388;2;4;339;2008;25.0
1389;2;4;339;2009;20.0
1390;2;4;339;2010;10.0
1391;2;4;339;2011;10.0
1392;2;4;342;2008;
1393;2;4;342;2009;5.0
1394;2;4;342;2010;5.0
1395;2;4;342;2011;
1396;2;4;38;2008;
1397;2;4;38;2009;5.0
1398;2;4;38;2010;
1399;2;4;38;2011;
1400;2;4;Zonder / onbekend;2008;40.0
1401;2;4;Zonder / onbekend;2009;55.0
1402;2;4;Zonder / onbekend;2010;40.0
1403;2;4;Zonder / onbekend;2011;60.0
