ID;StandenEnBeroepOpDeKapitaalmarkt;Perioden;Totaal_1;TotaalBeleggingsfondsen_2;TotaalAandelenfondsen_3;TotaalRegiofondsen_4;Nederland_5;Europa_6;NoordAmerika_7;Azie_8;Wereldwijd_9;Overig_10;Sectorfondsen_11;TotaalObligatiefondsen_12;EuroGebied_13;Wereldwijd_14;Overige_15;Depositofondsen_16;Mixfondsen_17;Trackers_18;OverigeFondsen_19;TotaalVastgoedfondsen_20;DirecteVastgoedfondsen_21;IndirecteVastgoedfondsen_22
407;Brutoberoep uitoefening stockdividend;2011 december;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0
408;Brutoberoep uitoefening stockdividend;2012 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;Brutoberoep uitoefening stockdividend;2012 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;Brutoberoep uitoefening stockdividend;2012 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;Brutoberoep uitoefening stockdividend;2012 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;Brutoberoep uitoefening stockdividend;2012 mei;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29;0
413;Brutoberoep uitoefening stockdividend;2012 juni;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0
414;Brutoberoep uitoefening stockdividend;2012 juli;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;0
415;Brutoberoep uitoefening stockdividend;2012 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;Brutoberoep uitoefening stockdividend;2012 september;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0
417;Brutoberoep uitoefening stockdividend;2012 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;Brutoberoep uitoefening stockdividend;2012 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;Brutoberoep uitoefening stockdividend;2012 december;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0
420;Brutoberoep uitoefening stockdividend;2013 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;Brutoberoep uitoefening stockdividend;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;Brutoberoep uitoefening stockdividend;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Brutoberoep uitoefening stockdividend;2013 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;Brutoberoep uitoefening stockdividend;2013 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;Brutoberoep uitoefening stockdividend;2013 juni;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;74;0
426;Brutoberoep uitoefening stockdividend;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;Brutoberoep uitoefening stockdividend;2013 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;Brutoberoep uitoefening stockdividend;2013 september;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0
429;Brutoberoep uitoefening stockdividend;2013 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;Brutoberoep uitoefening stockdividend;2013 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Brutoberoep uitoefening stockdividend;2013 december;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;0
432;Brutoberoep uitoefening stockdividend;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Brutoberoep uitoefening stockdividend;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Brutoberoep uitoefening stockdividend;2014 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;Brutoberoep uitoefening stockdividend;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;Brutoberoep uitoefening stockdividend;2014 mei;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
437;Brutoberoep uitoefening stockdividend;2014 juni;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;82;0
438;Brutoberoep uitoefening stockdividend;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Brutoberoep uitoefening stockdividend;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;Brutoberoep uitoefening stockdividend;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;Brutoberoep uitoefening stockdividend;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;Brutoberoep uitoefening stockdividend;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;Brutoberoep uitoefening stockdividend;2014 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;Brutoberoep uitoefening stockdividend;2015 januari;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0
445;Brutoberoep uitoefening stockdividend;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;Brutoberoep uitoefening stockdividend;2015 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;Brutoberoep uitoefening stockdividend;2015 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;Brutoberoep uitoefening stockdividend;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;Brutoberoep uitoefening stockdividend;2015 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;Brutoberoep uitoefening stockdividend;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
451;Brutoberoep uitoefening stockdividend;2015 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452;Brutoberoep uitoefening stockdividend;2015 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
453;Brutoberoep uitoefening stockdividend;2015 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;Brutoberoep uitoefening stockdividend;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;Brutoberoep uitoefening stockdividend;2015 december;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0
456;Brutoberoep uitoefening stockdividend;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457;Brutoberoep uitoefening stockdividend;2016 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;Brutoberoep uitoefening stockdividend;2016 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459;Brutoberoep uitoefening stockdividend;2016 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;Brutoberoep uitoefening stockdividend;2016 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;Brutoberoep uitoefening stockdividend;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;Brutoberoep uitoefening stockdividend;2016 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;Brutoberoep uitoefening stockdividend;2016 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;Totaal terugbetalingen;2007 januari;11218;11179;4162;3682;593;354;17;114;2605;0;480;1540;408;1131;1;54;532;13;4877;39;0;39
465;Totaal terugbetalingen;2007 februari;10637;9736;5674;4847;479;2372;0;102;1894;0;827;1821;638;1180;2;60;567;0;1614;902;28;874
466;Totaal terugbetalingen;2007 maart;10806;8808;5973;5184;728;1282;58;97;3020;0;789;2160;1009;1149;2;38;600;0;37;1999;4;1994
467;Totaal terugbetalingen;2007 april;8132;7726;5711;4410;1103;564;662;173;1908;0;1300;974;388;586;0;4;469;536;32;406;68;338
468;Totaal terugbetalingen;2007 mei;8255;7496;3429;2317;681;693;28;154;760;0;1112;3126;1354;1765;7;9;796;104;31;759;0;759
469;Totaal terugbetalingen;2007 juni;5659;5348;3670;3011;84;158;25;79;2664;0;659;1563;728;836;0;1;108;0;6;311;0;311
470;Totaal terugbetalingen;2007 juli;11063;10706;7681;6322;715;1880;10;110;3607;0;1359;2573;1286;1250;37;1;380;0;71;357;0;357
471;Totaal terugbetalingen;2007 augustus;16241;13774;6901;5969;938;1122;8;153;3747;0;932;5574;5149;424;1;359;773;0;166;2468;0;2468
472;Totaal terugbetalingen;2007 september;11188;10813;7914;7370;1123;1186;16;145;4900;0;544;1303;861;438;4;10;375;1120;91;375;6;369
473;Totaal terugbetalingen;2007 oktober;11213;10913;7511;6181;900;993;250;894;3144;0;1330;1365;615;749;1;0;825;0;1213;300;0;300
474;Totaal terugbetalingen;2007 november;1389;1367;425;383;89;85;1;8;199;0;42;868;777;91;0;2;59;0;13;22;0;22
475;Totaal terugbetalingen;2007 december;726;692;432;410;54;83;18;22;233;0;22;203;93;110;0;1;46;0;11;33;11;22
476;Totaal terugbetalingen;2008 januari;1332;1312;415;339;81;67;1;16;173;0;76;227;136;91;0;4;101;544;23;19;4;15
477;Totaal terugbetalingen;2008 februari;1415;1182;600;580;24;64;0;307;184;0;20;157;95;61;0;1;60;344;22;233;3;230
478;Totaal terugbetalingen;2008 maart;778;719;281;254;34;94;6;13;107;0;26;245;129;116;0;1;55;101;37;59;3;55
479;Totaal terugbetalingen;2008 april;771;734;248;223;41;58;1;20;103;0;25;248;142;63;43;1;46;180;12;36;0;36
480;Totaal terugbetalingen;2008 mei;412;368;150;133;24;17;1;2;91;0;17;107;61;47;0;0;40;61;10;44;0;44
481;Totaal terugbetalingen;2008 juni;3080;3021;1265;1242;876;75;1;6;285;0;23;289;163;125;0;1;97;1348;21;58;0;58
482;Totaal terugbetalingen;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;Totaal terugbetalingen;2008 augustus;1683;1636;410;365;44;59;22;17;224;0;45;440;278;141;21;2;264;489;31;47;4;43
484;Totaal terugbetalingen;2008 september;2792;2748;1433;1422;38;485;3;3;894;0;11;290;85;204;0;1;53;955;17;44;19;25
485;Totaal terugbetalingen;2008 oktober;881;840;125;105;13;25;0;4;63;0;20;324;170;148;5;4;120;248;19;41;0;41
486;Totaal terugbetalingen;2008 november;402;398;81;74;4;34;0;0;33;2;7;84;24;60;0;0;18;204;10;4;1;3
487;Totaal terugbetalingen;2008 december;708;697;210;195;13;12;4;5;160;0;15;274;212;58;4;19;115;71;9;12;7;4
488;Totaal terugbetalingen;2009 januari;408;403;63;59;4;4;0;3;48;0;4;95;60;35;0;0;44;191;10;5;0;5
489;Totaal terugbetalingen;2009 februari;593;520;107;96;11;19;0;16;50;0;10;65;12;53;0;1;48;290;10;73;0;73
490;Totaal terugbetalingen;2009 maart;663;657;48;46;2;10;2;0;31;0;2;66;24;42;0;2;45;487;9;6;0;6
491;Totaal terugbetalingen;2009 april;483;474;97;86;6;8;0;2;68;1;11;59;8;51;0;2;29;284;3;9;0;9
492;Totaal terugbetalingen;2009 mei;798;771;142;113;13;26;0;5;68;1;29;72;7;65;0;1;11;542;3;27;0;27
493;Totaal terugbetalingen;2009 juni;660;655;171;163;14;28;0;1;121;0;8;65;13;52;0;0;11;406;2;5;0;5
494;Totaal terugbetalingen;2009 juli;1775;1742;170;150;20;20;3;43;64;0;20;181;96;85;0;0;36;1354;1;33;0;33
495;Totaal terugbetalingen;2009 augustus;455;454;132;117;4;7;0;11;73;21;16;163;127;36;0;0;13;134;12;1;0;1
496;Totaal terugbetalingen;2009 september;606;599;191;172;23;44;0;4;98;4;19;117;75;42;0;0;26;262;3;7;2;5
497;Totaal terugbetalingen;2009 oktober;806;761;103;84;12;12;6;6;47;0;19;61;22;39;0;1;22;563;11;45;42;3
498;Totaal terugbetalingen;2009 november;385;378;85;70;7;23;1;4;36;0;14;48;18;31;0;1;14;227;4;7;1;6
499;Totaal terugbetalingen;2009 december;825;791;280;255;14;38;0;8;195;0;24;74;42;32;1;0;35;176;226;34;7;27
500;Totaal terugbetalingen;2010 januari;633;627;237;218;8;7;0;10;193;0;18;197;175;23;0;0;21;168;4;6;0;6
501;Totaal terugbetalingen;2010 februari;503;500;120;106;19;13;0;9;65;0;14;61;25;36;0;0;17;298;3;3;0;3
502;Totaal terugbetalingen;2010 maart;1871;1851;395;362;42;59;8;20;233;0;32;108;38;71;0;0;47;1287;13;21;0;21
503;Totaal terugbetalingen;2010 april;962;954;161;135;31;23;6;10;65;0;26;44;3;40;0;0;13;731;5;9;1;7
504;Totaal terugbetalingen;2010 mei;797;781;313;248;11;19;113;3;102;0;65;25;20;5;0;2;11;423;6;16;0;16
505;Totaal terugbetalingen;2010 juni;817;781;240;204;19;33;0;60;92;0;35;23;0;23;0;0;44;471;2;36;0;36
506;Totaal terugbetalingen;2010 juli;754;740;204;178;10;34;1;3;130;0;26;101;33;68;0;1;23;405;6;14;1;13
507;Totaal terugbetalingen;2010 augustus;1055;982;639;619;10;10;454;7;138;0;19;47;22;24;0;0;33;260;5;72;52;20
508;Totaal terugbetalingen;2010 september;1284;1257;307;268;29;34;1;5;198;0;39;41;17;25;0;0;16;885;7;28;0;28
509;Totaal terugbetalingen;2010 oktober;544;533;181;159;15;15;4;1;125;0;21;52;20;32;0;0;13;267;19;11;1;10
510;Totaal terugbetalingen;2010 november;726;709;153;130;11;9;2;1;107;0;23;102;87;14;0;0;22;420;12;17;0;17
511;Totaal terugbetalingen;2010 december;1160;1150;245;218;28;20;2;4;164;0;26;95;60;35;0;0;31;763;15;10;2;9
512;Totaal terugbetalingen;2011 januari;990;980;457;422;21;194;2;6;198;0;35;66;37;27;2;1;22;428;7;10;0;10
513;Totaal terugbetalingen;2011 februari;1397;1383;464;440;20;26;6;7;377;4;23;91;77;14;0;0;34;787;7;14;3;12
514;Totaal terugbetalingen;2011 maart;1207;1196;306;294;52;25;16;6;192;2;12;78;54;23;0;0;23;784;6;11;0;11
515;Totaal terugbetalingen;2011 april;901;880;245;220;13;7;6;4;190;0;25;54;32;22;0;0;16;561;5;21;0;21
516;Totaal terugbetalingen;2011 mei;910;813;341;314;49;57;2;3;201;2;27;46;29;17;0;0;25;392;10;96;1;96
517;Totaal terugbetalingen;2011 juni;595;574;190;157;32;12;22;8;83;1;32;17;9;8;0;2;28;328;8;21;0;21
518;Totaal terugbetalingen;2011 juli;1299;1279;336;320;27;18;16;3;255;1;16;210;155;54;1;4;31;689;8;21;0;21
519;Totaal terugbetalingen;2011 augustus;1781;1765;187;172;19;12;14;10;113;3;16;228;183;45;0;2;74;1197;76;16;1;14
520;Totaal terugbetalingen;2011 september;1227;1227;43;43;5;0;0;0;38;0;0;30;0;30;0;2;10;1131;11;0;0;0
521;Totaal terugbetalingen;2011 oktober;1081;1074;235;218;22;10;64;3;119;1;17;172;46;126;0;1;57;588;21;7;0;7
522;Totaal terugbetalingen;2011 november;1237;1228;393;342;79;81;17;3;161;1;52;125;92;33;0;1;28;667;14;8;0;8
523;Totaal terugbetalingen;2011 december;1095;1085;286;267;36;62;43;13;104;9;19;219;87;132;0;4;66;501;9;10;1;9
524;Totaal terugbetalingen;2012 januari;848;836;298;255;51;19;29;2;154;0;44;144;89;55;1;4;77;259;53;11;0;11
525;Totaal terugbetalingen;2012 februari;1145;1131;244;221;44;7;16;2;143;9;23;77;65;11;0;1;59;722;28;15;0;14
526;Totaal terugbetalingen;2012 maart;994;980;415;226;30;19;14;3;161;0;189;73;34;39;0;3;58;414;18;14;1;13
527;Totaal terugbetalingen;2012 april;866;857;171;163;22;8;7;3;122;0;8;61;33;27;0;4;51;556;15;9;1;8
528;Totaal terugbetalingen;2012 mei;1051;1027;139;114;14;13;10;6;71;0;25;120;92;28;0;1;71;688;8;23;4;20
529;Totaal terugbetalingen;2012 juni;972;960;160;143;26;4;10;8;93;1;18;268;56;212;0;0;40;478;14;12;0;12
530;Totaal terugbetalingen;2012 juli;604;577;220;197;29;11;2;3;153;0;23;48;30;18;0;4;79;210;17;28;0;28
531;Totaal terugbetalingen;2012 augustus;962;949;328;283;38;44;60;3;138;0;44;57;39;19;0;0;63;477;24;13;0;13
532;Totaal terugbetalingen;2012 september;863;856;240;213;24;50;14;8;117;0;27;41;18;23;0;1;38;513;24;7;0;6
533;Totaal terugbetalingen;2012 oktober;788;786;209;196;14;27;15;3;136;0;13;119;25;94;0;4;56;386;12;3;0;3
534;Totaal terugbetalingen;2012 november;865;857;282;265;35;16;97;8;110;0;17;88;33;55;0;2;49;424;13;8;0;8
535;Totaal terugbetalingen;2012 december;887;876;353;308;70;20;81;3;135;0;45;94;37;57;0;2;75;333;19;12;0;12
536;Totaal terugbetalingen;2013 januari;998;989;449;433;41;30;103;3;256;0;15;64;27;37;1;3;62;377;34;9;0;9
537;Totaal terugbetalingen;2013 februari;950;940;286;228;31;29;4;5;160;0;58;59;31;27;1;2;71;505;16;10;0;10
538;Totaal terugbetalingen;2013 maart;1360;1330;217;192;31;17;5;3;136;1;25;54;23;28;3;2;43;1000;14;30;19;11
539;Totaal terugbetalingen;2013 april;2660;2648;525;512;81;22;90;0;317;1;13;99;57;42;0;0;410;1324;290;12;0;12
540;Totaal terugbetalingen;2013 mei;1151;1143;171;154;26;13;1;5;108;0;17;95;62;32;0;1;72;775;30;8;0;8
541;Totaal terugbetalingen;2013 juni;2879;2878;600;587;20;7;8;1;551;0;13;409;388;21;0;2;32;1736;99;1;0;1
542;Totaal terugbetalingen;2013 juli;2227;2206;257;229;49;8;4;0;167;1;28;87;52;35;0;1;917;300;645;21;0;20
543;Totaal terugbetalingen;2013 augustus;1150;1131;256;189;17;78;19;3;71;0;67;96;53;40;3;2;45;724;9;19;15;4
544;Totaal terugbetalingen;2013 september;1992;1968;157;139;27;21;3;1;85;1;18;65;35;29;1;11;37;1674;24;24;0;24
545;Totaal terugbetalingen;2013 oktober;1611;1556;688;506;40;190;24;50;198;4;182;162;90;64;7;2;86;606;13;56;0;56
546;Totaal terugbetalingen;2013 november;2539;2511;769;750;121;3;1;-1;626;0;18;365;201;164;0;0;103;1232;42;28;0;28
547;Totaal terugbetalingen;2013 december;1740;1721;547;433;187;144;1;6;95;0;114;168;141;27;0;0;58;943;4;19;0;19
548;Totaal terugbetalingen;2014 januari;3618;3596;1623;1516;316;4;1;4;1151;41;107;453;123;330;1;3;264;1100;152;22;0;22
549;Totaal terugbetalingen;2014 februari;2388;2384;1322;1200;207;132;19;2;795;45;122;195;169;26;0;18;447;393;8;5;0;5
550;Totaal terugbetalingen;2014 maart;6356;6286;1759;1450;334;464;56;26;566;4;309;905;841;64;0;114;2303;1194;11;70;0;70
551;Totaal terugbetalingen;2014 april;311;301;134;106;20;16;0;1;67;2;28;63;20;43;0;0;89;14;0;10;0;10
552;Totaal terugbetalingen;2014 mei;820;814;487;475;356;20;4;17;77;0;12;87;47;40;0;0;186;0;54;6;0;6
553;Totaal terugbetalingen;2014 juni;521;435;351;323;63;19;9;2;231;0;27;22;3;19;0;0;41;0;21;86;0;86
554;Totaal terugbetalingen;2014 juli;281;278;197;190;19;16;12;3;137;3;7;45;14;31;0;0;30;0;5;3;0;3
555;Totaal terugbetalingen;2014 augustus;1607;1591;246;231;30;23;13;10;155;0;15;39;30;9;0;2;50;1240;14;16;0;16
556;Totaal terugbetalingen;2014 september;1274;1250;274;290;29;50;14;3;193;1;-17;38;11;27;0;0;281;649;8;24;0;24
557;Totaal terugbetalingen;2014 oktober;423;421;260;205;31;35;18;4;116;1;55;116;92;24;0;1;40;0;5;2;0;2
558;Totaal terugbetalingen;2014 november;457;451;417;386;25;255;7;3;96;0;31;4;1;3;0;0;24;0;6;6;0;6
559;Totaal terugbetalingen;2014 december;2435;2425;1104;1081;34;230;9;19;790;0;23;945;559;386;0;0;82;122;172;11;0;11
560;Totaal terugbetalingen;2015 januari;887;853;681;645;33;27;0;11;572;3;35;124;11;114;0;0;29;0;19;34;0;34
561;Totaal terugbetalingen;2015 februari;1134;1102;970;946;51;223;59;6;607;0;25;99;17;82;0;0;24;0;9;32;0;32
562;Totaal terugbetalingen;2015 maart;2887;2879;1063;1045;45;473;3;24;500;1;18;1769;1765;5;0;0;40;0;6;8;0;8
563;Totaal terugbetalingen;2015 april;5868;859;525;464;29;75;9;21;329;1;61;6;2;4;0;0;168;0;161;5010;5005;4
564;Totaal terugbetalingen;2015 mei;1085;1082;1006;992;143;37;2;20;791;0;14;43;8;34;0;1;27;0;6;2;0;2
565;Totaal terugbetalingen;2015 juni;327;323;211;158;9;16;1;7;125;1;53;72;7;66;0;0;20;12;8;4;0;4
566;Totaal terugbetalingen;2015 juli;548;544;422;417;32;212;19;11;130;14;6;73;43;30;0;0;43;0;5;4;0;4
567;Totaal terugbetalingen;2015 augustus;446;445;63;53;4;6;1;6;36;0;10;341;234;107;0;0;36;0;4;1;0;1
568;Totaal terugbetalingen;2015 september;434;431;191;184;8;33;0;5;137;1;7;176;111;64;1;0;35;0;29;3;0;3
569;Totaal terugbetalingen;2015 oktober;473;472;302;208;7;25;17;8;151;0;93;132;93;39;1;0;31;0;6;2;0;2
570;Totaal terugbetalingen;2015 november;568;524;338;320;67;41;1;8;202;1;18;70;34;36;0;0;98;0;18;44;0;44
571;Totaal terugbetalingen;2015 december;612;607;511;441;57;40;113;9;221;0;70;42;11;31;0;0;39;10;5;5;0;5
572;Totaal terugbetalingen;2016 januari;596;589;358;348;15;10;71;5;246;0;10;180;16;163;0;0;22;0;30;7;0;7
573;Totaal terugbetalingen;2016 februari;668;663;242;232;7;20;22;4;180;0;10;216;124;92;0;0;30;168;6;5;0;5
574;Totaal terugbetalingen;2016 maart;331;325;203;194;13;17;2;5;154;3;9;87;44;42;0;2;24;0;11;6;0;6
575;Totaal terugbetalingen;2016 april;804;801;449;402;48;43;73;6;231;0;47;40;33;7;0;0;34;271;6;3;0;3
576;Totaal terugbetalingen;2016 mei;685;682;613;597;39;478;4;37;38;0;16;28;12;15;0;0;31;0;10;3;0;3
577;Totaal terugbetalingen;2016 juni;86;11;11;9;0;1;0;3;5;0;1;0;0;0;0;0;0;0;0;76;75;1
578;Totaal terugbetalingen;2016 juli;1146;960;612;567;68;41;167;50;238;2;45;96;68;27;1;0;81;0;170;185;0;185
579;Totaal terugbetalingen;2016 augustus;297;280;147;135;14;51;13;17;40;0;12;85;40;45;0;0;32;0;15;18;0;18
580;Terugbetalingen inkoop van aandelen;2007 januari;11218;11179;4162;3682;593;354;17;114;2605;0;480;1540;408;1131;1;54;532;13;4877;39;0;39
581;Terugbetalingen inkoop van aandelen;2007 februari;10637;9736;5674;4847;479;2372;0;102;1894;0;827;1821;638;1180;2;60;567;0;1614;902;28;874
582;Terugbetalingen inkoop van aandelen;2007 maart;10806;8808;5973;5184;728;1282;58;97;3020;0;789;2160;1009;1149;2;38;600;0;37;1999;4;1994
583;Terugbetalingen inkoop van aandelen;2007 april;7834;7428;5413;4113;806;564;662;173;1908;0;1300;974;388;586;0;4;469;536;32;406;68;338
584;Terugbetalingen inkoop van aandelen;2007 mei;8255;7496;3429;2317;681;693;28;154;760;0;1112;3126;1354;1765;7;9;796;104;31;759;0;759
585;Terugbetalingen inkoop van aandelen;2007 juni;5659;5348;3670;3011;84;158;25;79;2664;0;659;1563;728;836;0;1;108;0;6;311;0;311
586;Terugbetalingen inkoop van aandelen;2007 juli;11063;10706;7681;6322;715;1880;10;110;3607;0;1359;2573;1286;1250;37;1;380;0;71;357;0;357
587;Terugbetalingen inkoop van aandelen;2007 augustus;16241;13774;6901;5969;938;1122;8;153;3747;0;932;5574;5149;424;1;359;773;0;166;2468;0;2468
588;Terugbetalingen inkoop van aandelen;2007 september;11188;10813;7914;7370;1123;1186;16;145;4900;0;544;1303;861;438;4;10;375;1120;91;375;6;369
589;Terugbetalingen inkoop van aandelen;2007 oktober;11213;10913;7511;6181;900;993;250;894;3144;0;1330;1365;615;749;1;0;825;0;1213;300;0;300
590;Terugbetalingen inkoop van aandelen;2007 november;1389;1367;425;383;89;85;1;8;199;0;42;868;777;91;0;2;59;0;13;22;0;22
591;Terugbetalingen inkoop van aandelen;2007 december;722;688;428;406;54;83;18;22;229;0;22;203;93;110;0;1;46;0;11;33;11;22
592;Terugbetalingen inkoop van aandelen;2008 januari;1332;1312;415;339;81;67;1;16;173;0;76;227;136;91;0;4;101;544;23;19;4;15
593;Terugbetalingen inkoop van aandelen;2008 februari;1415;1182;600;580;24;64;0;307;184;0;20;157;95;61;0;1;60;344;22;233;3;230
594;Terugbetalingen inkoop van aandelen;2008 maart;778;719;281;254;34;94;6;13;107;0;26;245;129;116;0;1;55;101;37;59;3;55
595;Terugbetalingen inkoop van aandelen;2008 april;727;691;248;223;41;58;1;20;103;0;25;205;142;63;0;1;46;180;12;36;0;36
596;Terugbetalingen inkoop van aandelen;2008 mei;411;368;149;133;24;17;1;2;91;0;16;107;61;47;0;0;40;61;10;44;0;44
597;Terugbetalingen inkoop van aandelen;2008 juni;3079;3021;1265;1242;876;75;1;6;285;0;22;289;163;125;0;1;97;1348;21;58;0;58
598;Terugbetalingen inkoop van aandelen;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
599;Terugbetalingen inkoop van aandelen;2008 augustus;1683;1636;410;365;44;59;22;17;224;0;45;440;278;141;21;2;264;489;31;47;4;43
600;Terugbetalingen inkoop van aandelen;2008 september;1551;1507;192;181;38;82;3;3;55;0;11;290;85;204;0;1;53;955;17;44;19;25
601;Terugbetalingen inkoop van aandelen;2008 oktober;881;840;125;105;13;25;0;4;63;0;20;324;170;148;5;4;120;248;19;41;0;41
602;Terugbetalingen inkoop van aandelen;2008 november;402;398;81;74;4;34;0;0;33;2;7;84;24;60;0;0;18;204;10;4;1;3
603;Terugbetalingen inkoop van aandelen;2008 december;708;697;210;195;13;12;4;5;160;0;15;274;212;58;4;19;115;71;9;12;7;4
604;Terugbetalingen inkoop van aandelen;2009 januari;408;403;63;59;4;4;0;3;48;0;4;95;60;35;0;0;44;191;10;5;0;5
605;Terugbetalingen inkoop van aandelen;2009 februari;593;520;107;96;11;19;0;16;50;0;10;65;12;53;0;1;48;290;10;73;0;73
606;Terugbetalingen inkoop van aandelen;2009 maart;663;657;48;46;2;10;2;0;31;0;2;66;24;42;0;2;45;487;9;6;0;6
607;Terugbetalingen inkoop van aandelen;2009 april;483;474;97;86;6;8;0;2;68;1;11;59;8;51;0;2;29;284;3;9;0;9
608;Terugbetalingen inkoop van aandelen;2009 mei;798;771;142;113;13;26;0;5;68;1;29;72;7;65;0;1;11;542;3;27;0;27
