ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
4490;Verdedigingswerken;Kollumerland en Nieuwkruisland;2015;0
4491;Verdedigingswerken;Kollumerland en Nieuwkruisland;2016;0
4492;Verdedigingswerken;Korendijk;2013;0
4493;Verdedigingswerken;Korendijk;2014;0
4494;Verdedigingswerken;Korendijk;2015;0
4495;Verdedigingswerken;Korendijk;2016;0
4496;Verdedigingswerken;Krimpen aan den IJssel;2013;0
4497;Verdedigingswerken;Krimpen aan den IJssel;2014;0
4498;Verdedigingswerken;Krimpen aan den IJssel;2015;0
4499;Verdedigingswerken;Krimpen aan den IJssel;2016;0
4500;Verdedigingswerken;Krimpenerwaard;2013;8
4501;Verdedigingswerken;Krimpenerwaard;2014;8
4502;Verdedigingswerken;Krimpenerwaard;2015;9
4503;Verdedigingswerken;Krimpenerwaard;2016;9
4504;Verdedigingswerken;Laarbeek;2013;0
4505;Verdedigingswerken;Laarbeek;2014;0
4506;Verdedigingswerken;Laarbeek;2015;0
4507;Verdedigingswerken;Laarbeek;2016;0
4508;Verdedigingswerken;Landerd;2013;0
4509;Verdedigingswerken;Landerd;2014;0
4510;Verdedigingswerken;Landerd;2015;0
4511;Verdedigingswerken;Landerd;2016;0
4512;Verdedigingswerken;Landgraaf;2013;0
4513;Verdedigingswerken;Landgraaf;2014;0
4514;Verdedigingswerken;Landgraaf;2015;0
4515;Verdedigingswerken;Landgraaf;2016;0
4516;Verdedigingswerken;Landsmeer;2013;0
4517;Verdedigingswerken;Landsmeer;2014;0
4518;Verdedigingswerken;Landsmeer;2015;0
4519;Verdedigingswerken;Landsmeer;2016;0
4520;Verdedigingswerken;Langedijk;2013;0
4521;Verdedigingswerken;Langedijk;2014;0
4522;Verdedigingswerken;Langedijk;2015;0
4523;Verdedigingswerken;Langedijk;2016;0
4524;Verdedigingswerken;Lansingerland;2013;0
4525;Verdedigingswerken;Lansingerland;2014;0
4526;Verdedigingswerken;Lansingerland;2015;0
4527;Verdedigingswerken;Lansingerland;2016;0
4528;Verdedigingswerken;Laren (NH.);2013;0
4529;Verdedigingswerken;Laren (NH.);2014;0
4530;Verdedigingswerken;Laren (NH.);2015;0
4531;Verdedigingswerken;Laren (NH.);2016;0
4532;Verdedigingswerken;Leek;2013;0
4533;Verdedigingswerken;Leek;2014;0
4534;Verdedigingswerken;Leek;2015;0
4535;Verdedigingswerken;Leek;2016;0
4536;Verdedigingswerken;Leerdam;2013;3
4537;Verdedigingswerken;Leerdam;2014;4
4538;Verdedigingswerken;Leerdam;2015;6
4539;Verdedigingswerken;Leerdam;2016;5
4540;Verdedigingswerken;Leeuwarden;2013;4
4541;Verdedigingswerken;Leeuwarden;2014;4
4542;Verdedigingswerken;Leeuwarden;2015;4
4543;Verdedigingswerken;Leeuwarden;2016;4
4544;Verdedigingswerken;Leeuwarderadeel;2013;0
4545;Verdedigingswerken;Leeuwarderadeel;2014;0
4546;Verdedigingswerken;Leeuwarderadeel;2015;0
4547;Verdedigingswerken;Leeuwarderadeel;2016;0
4548;Verdedigingswerken;Leiden;2013;3
4549;Verdedigingswerken;Leiden;2014;4
4550;Verdedigingswerken;Leiden;2015;4
4551;Verdedigingswerken;Leiden;2016;4
4552;Verdedigingswerken;Leiderdorp;2013;0
4553;Verdedigingswerken;Leiderdorp;2014;0
4554;Verdedigingswerken;Leiderdorp;2015;0
4555;Verdedigingswerken;Leiderdorp;2016;0
4556;Verdedigingswerken;Leidschendam-Voorburg;2013;0
4557;Verdedigingswerken;Leidschendam-Voorburg;2014;0
4558;Verdedigingswerken;Leidschendam-Voorburg;2015;0
4559;Verdedigingswerken;Leidschendam-Voorburg;2016;0
4560;Verdedigingswerken;Lelystad;2013;0
4561;Verdedigingswerken;Lelystad;2014;0
4562;Verdedigingswerken;Lelystad;2015;0
4563;Verdedigingswerken;Lelystad;2016;0
4564;Verdedigingswerken;Leudal;2013;0
4565;Verdedigingswerken;Leudal;2014;0
4566;Verdedigingswerken;Leudal;2015;0
4567;Verdedigingswerken;Leudal;2016;0
4568;Verdedigingswerken;Leusden;2013;33
4569;Verdedigingswerken;Leusden;2014;33
4570;Verdedigingswerken;Leusden;2015;33
4571;Verdedigingswerken;Leusden;2016;33
4572;Verdedigingswerken;Lingewaal;2013;13
4573;Verdedigingswerken;Lingewaal;2014;28
4574;Verdedigingswerken;Lingewaal;2015;46
4575;Verdedigingswerken;Lingewaal;2016;45
4576;Verdedigingswerken;Lingewaard;2013;2
4577;Verdedigingswerken;Lingewaard;2014;2
4578;Verdedigingswerken;Lingewaard;2015;2
4579;Verdedigingswerken;Lingewaard;2016;7
4580;Verdedigingswerken;Lisse;2013;1
4581;Verdedigingswerken;Lisse;2014;1
4582;Verdedigingswerken;Lisse;2015;1
4583;Verdedigingswerken;Lisse;2016;1
4584;Verdedigingswerken;Littenseradiel;2013;0
4585;Verdedigingswerken;Littenseradiel;2014;0
4586;Verdedigingswerken;Littenseradiel;2015;0
4587;Verdedigingswerken;Littenseradiel;2016;0
4588;Verdedigingswerken;Lochem;2013;1
4589;Verdedigingswerken;Lochem;2014;1
4590;Verdedigingswerken;Lochem;2015;1
4591;Verdedigingswerken;Lochem;2016;1
4592;Verdedigingswerken;Loon op Zand;2013;0
4593;Verdedigingswerken;Loon op Zand;2014;0
4594;Verdedigingswerken;Loon op Zand;2015;0
4595;Verdedigingswerken;Loon op Zand;2016;0
4596;Verdedigingswerken;Lopik;2013;0
4597;Verdedigingswerken;Lopik;2014;0
4598;Verdedigingswerken;Lopik;2015;0
4599;Verdedigingswerken;Lopik;2016;0
4600;Verdedigingswerken;Loppersum;2013;0
4601;Verdedigingswerken;Loppersum;2014;0
4602;Verdedigingswerken;Loppersum;2015;0
4603;Verdedigingswerken;Loppersum;2016;0
4604;Verdedigingswerken;Losser;2013;0
4605;Verdedigingswerken;Losser;2014;0
4606;Verdedigingswerken;Losser;2015;0
4607;Verdedigingswerken;Losser;2016;0
4608;Verdedigingswerken;Maasdriel;2013;1
4609;Verdedigingswerken;Maasdriel;2014;1
4610;Verdedigingswerken;Maasdriel;2015;1
4611;Verdedigingswerken;Maasdriel;2016;1
4612;Verdedigingswerken;Maasgouw;2013;3
4613;Verdedigingswerken;Maasgouw;2014;1
4614;Verdedigingswerken;Maasgouw;2015;1
4615;Verdedigingswerken;Maasgouw;2016;1
4616;Verdedigingswerken;Maassluis;2013;0
4617;Verdedigingswerken;Maassluis;2014;0
4618;Verdedigingswerken;Maassluis;2015;0
4619;Verdedigingswerken;Maassluis;2016;0
4620;Verdedigingswerken;Maastricht;2013;36
4621;Verdedigingswerken;Maastricht;2014;36
4622;Verdedigingswerken;Maastricht;2015;36
4623;Verdedigingswerken;Maastricht;2016;36
4624;Verdedigingswerken;De Marne;2013;0
4625;Verdedigingswerken;De Marne;2014;0
4626;Verdedigingswerken;De Marne;2015;0
4627;Verdedigingswerken;De Marne;2016;0
4628;Verdedigingswerken;Marum;2013;0
4629;Verdedigingswerken;Marum;2014;0
4630;Verdedigingswerken;Marum;2015;0
4631;Verdedigingswerken;Marum;2016;0
4632;Verdedigingswerken;Medemblik;2013;0
4633;Verdedigingswerken;Medemblik;2014;0
4634;Verdedigingswerken;Medemblik;2015;0
4635;Verdedigingswerken;Medemblik;2016;0
4636;Verdedigingswerken;Meerssen;2013;0
4637;Verdedigingswerken;Meerssen;2014;0
4638;Verdedigingswerken;Meerssen;2015;0
4639;Verdedigingswerken;Meerssen;2016;0
4640;Verdedigingswerken;Menameradiel;2013;0
4641;Verdedigingswerken;Menameradiel;2014;0
4642;Verdedigingswerken;Menameradiel;2015;0
4643;Verdedigingswerken;Menameradiel;2016;0
4644;Verdedigingswerken;Menterwolde;2013;0
4645;Verdedigingswerken;Menterwolde;2014;0
4646;Verdedigingswerken;Menterwolde;2015;0
4647;Verdedigingswerken;Menterwolde;2016;0
4648;Verdedigingswerken;Meppel;2013;0
4649;Verdedigingswerken;Meppel;2014;0
4650;Verdedigingswerken;Meppel;2015;0
4651;Verdedigingswerken;Meppel;2016;0
4652;Verdedigingswerken;Middelburg (Z.);2013;43
4653;Verdedigingswerken;Middelburg (Z.);2014;29
4654;Verdedigingswerken;Middelburg (Z.);2015;29
4655;Verdedigingswerken;Middelburg (Z.);2016;29
4656;Verdedigingswerken;Midden-Delfland;2013;0
4657;Verdedigingswerken;Midden-Delfland;2014;0
4658;Verdedigingswerken;Midden-Delfland;2015;0
4659;Verdedigingswerken;Midden-Delfland;2016;0
4660;Verdedigingswerken;Midden-Drenthe;2013;1
4661;Verdedigingswerken;Midden-Drenthe;2014;1
4662;Verdedigingswerken;Midden-Drenthe;2015;1
4663;Verdedigingswerken;Midden-Drenthe;2016;1
4664;Verdedigingswerken;Mill en Sint Hubert;2013;46
4665;Verdedigingswerken;Mill en Sint Hubert;2014;46
4666;Verdedigingswerken;Mill en Sint Hubert;2015;46
4667;Verdedigingswerken;Mill en Sint Hubert;2016;46
4668;Verdedigingswerken;Moerdijk;2013;5
4669;Verdedigingswerken;Moerdijk;2014;5
4670;Verdedigingswerken;Moerdijk;2015;5
4671;Verdedigingswerken;Moerdijk;2016;5
4672;Verdedigingswerken;Molenwaard;2013;14
4673;Verdedigingswerken;Molenwaard;2014;14
4674;Verdedigingswerken;Molenwaard;2015;14
4675;Verdedigingswerken;Molenwaard;2016;14
4676;Verdedigingswerken;Montferland;2013;1
4677;Verdedigingswerken;Montferland;2014;1
4678;Verdedigingswerken;Montferland;2015;1
4679;Verdedigingswerken;Montferland;2016;1
4680;Verdedigingswerken;Montfoort;2013;5
4681;Verdedigingswerken;Montfoort;2014;5
4682;Verdedigingswerken;Montfoort;2015;5
4683;Verdedigingswerken;Montfoort;2016;5
4684;Verdedigingswerken;Mook en Middelaar;2013;2
4685;Verdedigingswerken;Mook en Middelaar;2014;2
4686;Verdedigingswerken;Mook en Middelaar;2015;2
4687;Verdedigingswerken;Mook en Middelaar;2016;2
4688;Verdedigingswerken;Neder-Betuwe;2013;5
4689;Verdedigingswerken;Neder-Betuwe;2014;5
4690;Verdedigingswerken;Neder-Betuwe;2015;5
4691;Verdedigingswerken;Neder-Betuwe;2016;5
4692;Verdedigingswerken;Nederweert;2013;16
4693;Verdedigingswerken;Nederweert;2014;16
4694;Verdedigingswerken;Nederweert;2015;16
4695;Verdedigingswerken;Nederweert;2016;16
4696;Verdedigingswerken;Neerijnen;2013;1
4697;Verdedigingswerken;Neerijnen;2014;1
4698;Verdedigingswerken;Neerijnen;2015;1
4699;Verdedigingswerken;Neerijnen;2016;1
4700;Verdedigingswerken;Nieuwegein;2013;10
4701;Verdedigingswerken;Nieuwegein;2014;23
4702;Verdedigingswerken;Nieuwegein;2015;30
4703;Verdedigingswerken;Nieuwegein;2016;30
4704;Verdedigingswerken;Nieuwkoop;2013;0
4705;Verdedigingswerken;Nieuwkoop;2014;0
4706;Verdedigingswerken;Nieuwkoop;2015;0
4707;Verdedigingswerken;Nieuwkoop;2016;0
4708;Verdedigingswerken;Nijkerk;2013;1
4709;Verdedigingswerken;Nijkerk;2014;1
4710;Verdedigingswerken;Nijkerk;2015;1
4711;Verdedigingswerken;Nijkerk;2016;1
4712;Verdedigingswerken;Nijmegen;2013;14
4713;Verdedigingswerken;Nijmegen;2014;14
4714;Verdedigingswerken;Nijmegen;2015;14
4715;Verdedigingswerken;Nijmegen;2016;14
4716;Verdedigingswerken;Nissewaard;2013;0
4717;Verdedigingswerken;Nissewaard;2014;0
4718;Verdedigingswerken;Nissewaard;2015;0
4719;Verdedigingswerken;Nissewaard;2016;0
4720;Verdedigingswerken;Noord-Beveland;2013;0
4721;Verdedigingswerken;Noord-Beveland;2014;0
4722;Verdedigingswerken;Noord-Beveland;2015;0
4723;Verdedigingswerken;Noord-Beveland;2016;0
4724;Verdedigingswerken;Noordenveld;2013;0
4725;Verdedigingswerken;Noordenveld;2014;0
4726;Verdedigingswerken;Noordenveld;2015;0
4727;Verdedigingswerken;Noordenveld;2016;0
4728;Verdedigingswerken;Noordoostpolder;2013;0
4729;Verdedigingswerken;Noordoostpolder;2014;0
4730;Verdedigingswerken;Noordoostpolder;2015;0
4731;Verdedigingswerken;Noordoostpolder;2016;0
4732;Verdedigingswerken;Noordwijk;2013;0
4733;Verdedigingswerken;Noordwijk;2014;0
4734;Verdedigingswerken;Noordwijk;2015;0
4735;Verdedigingswerken;Noordwijk;2016;0
4736;Verdedigingswerken;Noordwijkerhout;2013;0
4737;Verdedigingswerken;Noordwijkerhout;2014;0
4738;Verdedigingswerken;Noordwijkerhout;2015;0
4739;Verdedigingswerken;Noordwijkerhout;2016;0
4740;Verdedigingswerken;Nuenen, Gerwen en Nederwetten;2013;0
4741;Verdedigingswerken;Nuenen, Gerwen en Nederwetten;2014;0
4742;Verdedigingswerken;Nuenen, Gerwen en Nederwetten;2015;0
4743;Verdedigingswerken;Nuenen, Gerwen en Nederwetten;2016;0
4744;Verdedigingswerken;Nunspeet;2013;0
4745;Verdedigingswerken;Nunspeet;2014;0
4746;Verdedigingswerken;Nunspeet;2015;0
4747;Verdedigingswerken;Nunspeet;2016;0
4748;Verdedigingswerken;Nuth;2013;0
4749;Verdedigingswerken;Nuth;2014;0
4750;Verdedigingswerken;Nuth;2015;0
4751;Verdedigingswerken;Nuth;2016;0
4752;Verdedigingswerken;Oegstgeest;2013;0
4753;Verdedigingswerken;Oegstgeest;2014;0
4754;Verdedigingswerken;Oegstgeest;2015;0
4755;Verdedigingswerken;Oegstgeest;2016;0
4756;Verdedigingswerken;Oirschot;2013;0
4757;Verdedigingswerken;Oirschot;2014;0
4758;Verdedigingswerken;Oirschot;2015;0
4759;Verdedigingswerken;Oirschot;2016;0
4760;Verdedigingswerken;Oisterwijk;2013;0
4761;Verdedigingswerken;Oisterwijk;2014;0
4762;Verdedigingswerken;Oisterwijk;2015;0
4763;Verdedigingswerken;Oisterwijk;2016;0
4764;Verdedigingswerken;Oldambt;2013;3
4765;Verdedigingswerken;Oldambt;2014;3
4766;Verdedigingswerken;Oldambt;2015;3
4767;Verdedigingswerken;Oldambt;2016;3
4768;Verdedigingswerken;Oldebroek;2013;0
4769;Verdedigingswerken;Oldebroek;2014;0
4770;Verdedigingswerken;Oldebroek;2015;0
4771;Verdedigingswerken;Oldebroek;2016;0
4772;Verdedigingswerken;Oldenzaal;2013;0
4773;Verdedigingswerken;Oldenzaal;2014;0
4774;Verdedigingswerken;Oldenzaal;2015;0
4775;Verdedigingswerken;Oldenzaal;2016;0
4776;Verdedigingswerken;Olst-Wijhe;2013;0
4777;Verdedigingswerken;Olst-Wijhe;2014;0
4778;Verdedigingswerken;Olst-Wijhe;2015;0
4779;Verdedigingswerken;Olst-Wijhe;2016;0
4780;Verdedigingswerken;Ommen;2013;1
4781;Verdedigingswerken;Ommen;2014;1
4782;Verdedigingswerken;Ommen;2015;1
4783;Verdedigingswerken;Ommen;2016;1
4784;Verdedigingswerken;Onderbanken;2013;0
4785;Verdedigingswerken;Onderbanken;2014;0
4786;Verdedigingswerken;Onderbanken;2015;0
4787;Verdedigingswerken;Onderbanken;2016;0
4788;Verdedigingswerken;Oost Gelre;2013;2
4789;Verdedigingswerken;Oost Gelre;2014;2
4790;Verdedigingswerken;Oost Gelre;2015;2
4791;Verdedigingswerken;Oost Gelre;2016;2
4792;Verdedigingswerken;Oosterhout;2013;0
4793;Verdedigingswerken;Oosterhout;2014;0
4794;Verdedigingswerken;Oosterhout;2015;0
4795;Verdedigingswerken;Oosterhout;2016;0
4796;Verdedigingswerken;Ooststellingwerf;2013;0
4797;Verdedigingswerken;Ooststellingwerf;2014;0
4798;Verdedigingswerken;Ooststellingwerf;2015;0
4799;Verdedigingswerken;Ooststellingwerf;2016;0
4800;Verdedigingswerken;Oostzaan;2013;0
4801;Verdedigingswerken;Oostzaan;2014;0
4802;Verdedigingswerken;Oostzaan;2015;0
4803;Verdedigingswerken;Oostzaan;2016;0
4804;Verdedigingswerken;Opmeer;2013;0
4805;Verdedigingswerken;Opmeer;2014;0
4806;Verdedigingswerken;Opmeer;2015;0
4807;Verdedigingswerken;Opmeer;2016;0
4808;Verdedigingswerken;Opsterland;2013;1
4809;Verdedigingswerken;Opsterland;2014;1
4810;Verdedigingswerken;Opsterland;2015;1
4811;Verdedigingswerken;Opsterland;2016;1
4812;Verdedigingswerken;Oss;2013;10
4813;Verdedigingswerken;Oss;2014;10
4814;Verdedigingswerken;Oss;2015;9
4815;Verdedigingswerken;Oss;2016;9
4816;Verdedigingswerken;Oud-Beijerland;2013;0
4817;Verdedigingswerken;Oud-Beijerland;2014;0
4818;Verdedigingswerken;Oud-Beijerland;2015;0
4819;Verdedigingswerken;Oud-Beijerland;2016;0
4820;Verdedigingswerken;Oude IJsselstreek;2013;0
4821;Verdedigingswerken;Oude IJsselstreek;2014;0
4822;Verdedigingswerken;Oude IJsselstreek;2015;0
4823;Verdedigingswerken;Oude IJsselstreek;2016;0
4824;Verdedigingswerken;Ouder-Amstel;2013;0
4825;Verdedigingswerken;Ouder-Amstel;2014;0
4826;Verdedigingswerken;Ouder-Amstel;2015;0
4827;Verdedigingswerken;Ouder-Amstel;2016;0
4828;Verdedigingswerken;Oudewater;2013;1
4829;Verdedigingswerken;Oudewater;2014;1
4830;Verdedigingswerken;Oudewater;2015;1
4831;Verdedigingswerken;Oudewater;2016;1
4832;Verdedigingswerken;Overbetuwe;2013;0
4833;Verdedigingswerken;Overbetuwe;2014;0
4834;Verdedigingswerken;Overbetuwe;2015;0
4835;Verdedigingswerken;Overbetuwe;2016;0
4836;Verdedigingswerken;Papendrecht;2013;0
4837;Verdedigingswerken;Papendrecht;2014;0
4838;Verdedigingswerken;Papendrecht;2015;0
4839;Verdedigingswerken;Papendrecht;2016;0
4840;Verdedigingswerken;Peel en Maas;2013;7
4841;Verdedigingswerken;Peel en Maas;2014;7
4842;Verdedigingswerken;Peel en Maas;2015;7
4843;Verdedigingswerken;Peel en Maas;2016;7
4844;Verdedigingswerken;Pekela;2013;0
4845;Verdedigingswerken;Pekela;2014;0
4846;Verdedigingswerken;Pekela;2015;0
4847;Verdedigingswerken;Pekela;2016;0
4848;Verdedigingswerken;Pijnacker-Nootdorp;2013;0
4849;Verdedigingswerken;Pijnacker-Nootdorp;2014;0
4850;Verdedigingswerken;Pijnacker-Nootdorp;2015;0
4851;Verdedigingswerken;Pijnacker-Nootdorp;2016;0
4852;Verdedigingswerken;Purmerend;2013;0
4853;Verdedigingswerken;Purmerend;2014;0
4854;Verdedigingswerken;Purmerend;2015;0
4855;Verdedigingswerken;Purmerend;2016;0
4856;Verdedigingswerken;Putten;2013;0
4857;Verdedigingswerken;Putten;2014;0
4858;Verdedigingswerken;Putten;2015;0
4859;Verdedigingswerken;Putten;2016;0
4860;Verdedigingswerken;Raalte;2013;0
4861;Verdedigingswerken;Raalte;2014;0
4862;Verdedigingswerken;Raalte;2015;0
4863;Verdedigingswerken;Raalte;2016;0
4864;Verdedigingswerken;Reimerswaal;2013;0
4865;Verdedigingswerken;Reimerswaal;2014;0
4866;Verdedigingswerken;Reimerswaal;2015;0
4867;Verdedigingswerken;Reimerswaal;2016;0
4868;Verdedigingswerken;Renkum;2013;0
4869;Verdedigingswerken;Renkum;2014;0
4870;Verdedigingswerken;Renkum;2015;0
4871;Verdedigingswerken;Renkum;2016;0
4872;Verdedigingswerken;Renswoude;2013;19
4873;Verdedigingswerken;Renswoude;2014;19
4874;Verdedigingswerken;Renswoude;2015;19
4875;Verdedigingswerken;Renswoude;2016;19
4876;Verdedigingswerken;Reusel-De Mierden;2013;0
4877;Verdedigingswerken;Reusel-De Mierden;2014;0
4878;Verdedigingswerken;Reusel-De Mierden;2015;0
4879;Verdedigingswerken;Reusel-De Mierden;2016;0
4880;Verdedigingswerken;Rheden;2013;0
4881;Verdedigingswerken;Rheden;2014;0
4882;Verdedigingswerken;Rheden;2015;0
4883;Verdedigingswerken;Rheden;2016;0
4884;Verdedigingswerken;Rhenen;2013;8
4885;Verdedigingswerken;Rhenen;2014;8
4886;Verdedigingswerken;Rhenen;2015;8
4887;Verdedigingswerken;Rhenen;2016;8
4888;Verdedigingswerken;Ridderkerk;2013;0
4889;Verdedigingswerken;Ridderkerk;2014;0
4890;Verdedigingswerken;Ridderkerk;2015;0
4891;Verdedigingswerken;Ridderkerk;2016;0
4892;Verdedigingswerken;Rijnwaarden;2013;1
4893;Verdedigingswerken;Rijnwaarden;2014;1
4894;Verdedigingswerken;Rijnwaarden;2015;1
4895;Verdedigingswerken;Rijnwaarden;2016;1
4896;Verdedigingswerken;Rijssen-Holten;2013;0
4897;Verdedigingswerken;Rijssen-Holten;2014;0
4898;Verdedigingswerken;Rijssen-Holten;2015;0
4899;Verdedigingswerken;Rijssen-Holten;2016;0
4900;Verdedigingswerken;Rijswijk (ZH.);2013;0
4901;Verdedigingswerken;Rijswijk (ZH.);2014;0
4902;Verdedigingswerken;Rijswijk (ZH.);2015;0
4903;Verdedigingswerken;Rijswijk (ZH.);2016;0
4904;Verdedigingswerken;Roerdalen;2013;0
4905;Verdedigingswerken;Roerdalen;2014;0
4906;Verdedigingswerken;Roerdalen;2015;0
4907;Verdedigingswerken;Roerdalen;2016;0
4908;Verdedigingswerken;Roermond;2013;8
4909;Verdedigingswerken;Roermond;2014;8
4910;Verdedigingswerken;Roermond;2015;7
4911;Verdedigingswerken;Roermond;2016;7
4912;Verdedigingswerken;De Ronde Venen;2013;14
4913;Verdedigingswerken;De Ronde Venen;2014;14
4914;Verdedigingswerken;De Ronde Venen;2015;14
4915;Verdedigingswerken;De Ronde Venen;2016;14
4916;Verdedigingswerken;Roosendaal;2013;0
4917;Verdedigingswerken;Roosendaal;2014;0
4918;Verdedigingswerken;Roosendaal;2015;0
4919;Verdedigingswerken;Roosendaal;2016;0
4920;Verdedigingswerken;Rotterdam;2013;3
4921;Verdedigingswerken;Rotterdam;2014;3
4922;Verdedigingswerken;Rotterdam;2015;3
4923;Verdedigingswerken;Rotterdam;2016;3
4924;Verdedigingswerken;Rozendaal;2013;0
4925;Verdedigingswerken;Rozendaal;2014;0
4926;Verdedigingswerken;Rozendaal;2015;0
4927;Verdedigingswerken;Rozendaal;2016;0
4928;Verdedigingswerken;Rucphen;2013;0
4929;Verdedigingswerken;Rucphen;2014;0
4930;Verdedigingswerken;Rucphen;2015;0
4931;Verdedigingswerken;Rucphen;2016;0
4932;Verdedigingswerken;Schagen;2013;0
4933;Verdedigingswerken;Schagen;2014;1
4934;Verdedigingswerken;Schagen;2015;1
4935;Verdedigingswerken;Schagen;2016;1
4936;Verdedigingswerken;Scherpenzeel;2013;1
4937;Verdedigingswerken;Scherpenzeel;2014;1
4938;Verdedigingswerken;Scherpenzeel;2015;1
4939;Verdedigingswerken;Scherpenzeel;2016;1
4940;Verdedigingswerken;Schiedam;2013;1
4941;Verdedigingswerken;Schiedam;2014;1
4942;Verdedigingswerken;Schiedam;2015;1
4943;Verdedigingswerken;Schiedam;2016;1
4944;Verdedigingswerken;Schiermonnikoog;2013;0
4945;Verdedigingswerken;Schiermonnikoog;2014;0
4946;Verdedigingswerken;Schiermonnikoog;2015;0
4947;Verdedigingswerken;Schiermonnikoog;2016;0
4948;Verdedigingswerken;Schijndel;2013;0
4949;Verdedigingswerken;Schijndel;2014;0
4950;Verdedigingswerken;Schijndel;2015;0
4951;Verdedigingswerken;Schijndel;2016;0
4952;Verdedigingswerken;Schinnen;2013;0
4953;Verdedigingswerken;Schinnen;2014;0
4954;Verdedigingswerken;Schinnen;2015;0
4955;Verdedigingswerken;Schinnen;2016;0
4956;Verdedigingswerken;Schouwen-Duiveland;2013;10
4957;Verdedigingswerken;Schouwen-Duiveland;2014;9
4958;Verdedigingswerken;Schouwen-Duiveland;2015;9
4959;Verdedigingswerken;Schouwen-Duiveland;2016;9
4960;Verdedigingswerken;Simpelveld;2013;0
4961;Verdedigingswerken;Simpelveld;2014;0
4962;Verdedigingswerken;Simpelveld;2015;0
4963;Verdedigingswerken;Simpelveld;2016;0
4964;Verdedigingswerken;Sint Anthonis;2013;39
4965;Verdedigingswerken;Sint Anthonis;2014;39
4966;Verdedigingswerken;Sint Anthonis;2015;39
4967;Verdedigingswerken;Sint Anthonis;2016;39
4968;Verdedigingswerken;Sint-Michielsgestel;2013;1
4969;Verdedigingswerken;Sint-Michielsgestel;2014;1
4970;Verdedigingswerken;Sint-Michielsgestel;2015;1
4971;Verdedigingswerken;Sint-Michielsgestel;2016;1
4972;Verdedigingswerken;Sint-Oedenrode;2013;0
4973;Verdedigingswerken;Sint-Oedenrode;2014;0
4974;Verdedigingswerken;Sint-Oedenrode;2015;0
4975;Verdedigingswerken;Sint-Oedenrode;2016;0
4976;Verdedigingswerken;Sittard-Geleen;2013;1
4977;Verdedigingswerken;Sittard-Geleen;2014;1
4978;Verdedigingswerken;Sittard-Geleen;2015;1
4979;Verdedigingswerken;Sittard-Geleen;2016;1
4980;Verdedigingswerken;Sliedrecht;2013;0
4981;Verdedigingswerken;Sliedrecht;2014;0
4982;Verdedigingswerken;Sliedrecht;2015;0
4983;Verdedigingswerken;Sliedrecht;2016;0
4984;Verdedigingswerken;Slochteren;2013;0
4985;Verdedigingswerken;Slochteren;2014;0
4986;Verdedigingswerken;Slochteren;2015;0
4987;Verdedigingswerken;Slochteren;2016;0
4988;Verdedigingswerken;Sluis;2013;61
4989;Verdedigingswerken;Sluis;2014;59
4990;Verdedigingswerken;Sluis;2015;59
4991;Verdedigingswerken;Sluis;2016;59
4992;Verdedigingswerken;Smallingerland;2013;0
4993;Verdedigingswerken;Smallingerland;2014;0
4994;Verdedigingswerken;Smallingerland;2015;0
4995;Verdedigingswerken;Smallingerland;2016;0
4996;Verdedigingswerken;Soest;2013;0
4997;Verdedigingswerken;Soest;2014;0
4998;Verdedigingswerken;Soest;2015;0
4999;Verdedigingswerken;Soest;2016;0
5000;Verdedigingswerken;Someren;2013;0
5001;Verdedigingswerken;Someren;2014;0
5002;Verdedigingswerken;Someren;2015;0
5003;Verdedigingswerken;Someren;2016;0
5004;Verdedigingswerken;Son en Breugel;2013;0
5005;Verdedigingswerken;Son en Breugel;2014;0
5006;Verdedigingswerken;Son en Breugel;2015;0
5007;Verdedigingswerken;Son en Breugel;2016;0
5008;Verdedigingswerken;Stadskanaal;2013;0
5009;Verdedigingswerken;Stadskanaal;2014;0
5010;Verdedigingswerken;Stadskanaal;2015;0
5011;Verdedigingswerken;Stadskanaal;2016;0
5012;Verdedigingswerken;Staphorst;2013;0
5013;Verdedigingswerken;Staphorst;2014;0
5014;Verdedigingswerken;Staphorst;2015;0
5015;Verdedigingswerken;Staphorst;2016;0
5016;Verdedigingswerken;Stede Broec;2013;0
5017;Verdedigingswerken;Stede Broec;2014;0
5018;Verdedigingswerken;Stede Broec;2015;0
5019;Verdedigingswerken;Stede Broec;2016;0
5020;Verdedigingswerken;Steenbergen;2013;1
5021;Verdedigingswerken;Steenbergen;2014;1
5022;Verdedigingswerken;Steenbergen;2015;1
5023;Verdedigingswerken;Steenbergen;2016;1
5024;Verdedigingswerken;Steenwijkerland;2013;3
5025;Verdedigingswerken;Steenwijkerland;2014;3
5026;Verdedigingswerken;Steenwijkerland;2015;3
5027;Verdedigingswerken;Steenwijkerland;2016;3
5028;Verdedigingswerken;Stein (L.);2013;1
5029;Verdedigingswerken;Stein (L.);2014;1
5030;Verdedigingswerken;Stein (L.);2015;1
5031;Verdedigingswerken;Stein (L.);2016;1
5032;Verdedigingswerken;Stichtse Vecht;2013;51
5033;Verdedigingswerken;Stichtse Vecht;2014;46
5034;Verdedigingswerken;Stichtse Vecht;2015;50
5035;Verdedigingswerken;Stichtse Vecht;2016;49
5036;Verdedigingswerken;Strijen;2013;0
5037;Verdedigingswerken;Strijen;2014;0
