ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTWoonplaatsnaam_7;Gemeentenaam_8
1959;Haaften;304;Neerijnen                  ;38;Westelijke Betuwe                                 ;25;Gld.;ja ;nee
1960;Haagje;316;Driebergen-Rijsenburg      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
1961;Haagje, 't;194;Brederwiede                ;19;Noordwest-Overijssel                              ;23;O.  ;nee;nee
1962;Haagoord;738;Aalburg                    ;105;Land van Altena                                   ;30;NB. ;nee;nee
1963;Haagse-Beemden;758;Breda                      ;103;Breda                                             ;30;NB. ;nee;nee
1964;Haaksbergen;158;Haaksbergen                ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;ja 
1965;Haakswold;1690;De Wolden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
1966;Haal, De;431;Oostzaan                   ;57;Waterland                                         ;27;NH. ;nee;nee
1967;Haalderen;206;Bemmel                     ;37;Oostelijke Betuwe                                 ;25;Gld.;ja ;nee
1968;Haaldersbroek;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;nee;nee
1969;Haamstede;1676;Schouwen-Duiveland         ;93;Schouwen-Duiveland                                ;29;Z.  ;nee;nee
1970;Haanrade;928;Kerkrade                   ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
1971;Haansberg;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
1972;Haantje, 't;603;Rijswijk                   ;80;Randgebied 's-Gravenhage                          ;28;ZH. ;nee;nee
1973;926;109;Coevorden                  ;18;Zuiddrents randgebied                             ;22;D.  ;ja ;nee
1974;708;81;Leeuwarderadeel            ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
1975;Haanwijk;318;Harmelen                   ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
1976;Haanwijk;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
1977;Haar;289;Wageningen                 ;36;Overige gemeenten zuidelijke Veluwezoom           ;25;Gld.;nee;nee
1978;Haar;306;Amerongen                  ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
1979;927;109;Coevorden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
1980;Haar, De;143;Avereest                   ;21;Noordoost-Overijssel                              ;23;O.  ;nee;nee
1981;Haar, De;278;Ruurlo                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
1982;Haar, De;313;Bunschoten                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
1983;218;25;Marum                      ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;nee;nee
1984;323;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
1985;Haaren;788;Haaren                     ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;ja ;ja 
1986;Haarle;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
1987;Haarle;163;Hellendoorn                ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
1988;Haarlem;392;Haarlem                    ;60;Haarlem                                           ;27;NH. ;ja ;ja 
1989;Haarlemmerliede;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
1990;Haarlemmerliede-Penningsv.;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;nee;nee
1991;Haarlemmerliede-Spaarnwoude;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;nee;ja 
1992;Haarlemmermeer;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden                         ;27;NH. ;nee;ja 
1993;Haarlo;211;Borculo                    ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
1994;Haarsteeg;797;Heusden                    ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;ja ;nee
1995;Haart;197;Aalten                     ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;nee;nee
1996;Haarzuilens;347;Vleuten-De Meern           ;49;Utrechts weidegebied                              ;26;U.  ;ja ;nee
1997;Haasdal;951;Nuth                       ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
1998;Haastrecht;623;Vlist                      ;75;Krimpenerwaard                                    ;28;ZH. ;ja ;nee
1999;Haelen;914;Haelen                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;ja 
2000;Haelensche Broek;914;Haelen                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
2001;Haerst;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
2002;Hagenkamp;772;Eindhoven                  ;113;Eindhoven                                         ;30;NB. ;nee;nee
2003;Hagestein;620;Vianen                     ;78;Vijfheerenlanden                                  ;28;ZH. ;ja ;nee
2004;Haghorst;798;Hilvarenbeek               ;108;Gebied om Tilburg                                 ;30;NB. ;ja ;nee
2005;Haiink;1674;Roosendaal                 ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
2006;Hal;788;Haaren                     ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
2007;Halder;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
2008;Halderberge;1655;Halderberge                ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;ja 
2009;Haler;925;Hunsel                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;nee
2010;Halerbrug;1697;Middenveld                 ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
2011;Halfweg;136;Zuidlaren                  ;14;Noorddrents randgebied                            ;22;D.  ;nee;nee
2012;Halfweg;180;Staphorst                  ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
2013;Halfweg;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
2014;Halfweg;553;Lisse                      ;68;Zuidhollandse Bollenstreek                        ;28;ZH. ;nee;nee
2015;Hall;213;Brummen                    ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;ja ;nee
2016;Halle;298;Zelhem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
2017;602;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
2018;603;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
2019;Halsteren;748;Bergen op Zoom             ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
2020;Halte;762;Deurne                     ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
2021;Halvinkhuizen;273;Putten                     ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
2022;Ham;928;Kerkrade                   ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
2023;Ham;860;Veghel                     ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
2024;Ham, De;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
2025;482;56;Zuidhorn                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;ja ;nee
2026;Ham, Den;159;Den Ham                    ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;ja 
2027;Ham, Den;347;Vleuten-De Meern           ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
2028;25;7;Bellingwedde               ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
2029;Ham, Het;1702;Sint Anthonis              ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
2030;Hamdijk;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
2031;Hamersveld;327;Leusden                    ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
2032;Hamingen;180;Staphorst                  ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
2033;547;59;Achtkarspelen              ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
2034;Handel;1652;Gemert-Bakel               ;118;Brabantse Peel                                    ;30;NB. ;ja ;nee
2035;785;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
2036;324;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
2037;Hank;196;Rijnwaarden                ;26;De Lijmers                                        ;25;Gld.;nee;nee
2038;Hank;870;Werkendam                  ;105;Land van Altena                                   ;30;NB. ;ja ;nee
2039;Hankate;163;Hellendoorn                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
2040;Hanssum;1670;Roggel en Neer             ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
2041;Hansweert;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
2042;514;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
2043;515;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
2044;516;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
2045;Hanzewijk;166;Kampen                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
2046;Hapert;1728;Bladel                     ;116;Kempenland                                        ;30;NB. ;ja ;nee
2047;Haps;1684;Cuijk                      ;119;Land van Cuijk                                    ;30;NB. ;ja ;nee
2048;Harbrinkhoek;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
2049;Harculo;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
2050;Harde, 't;230;Elburg                     ;32;IJsselmeerkust                                    ;25;Gld.;ja ;nee
2051;Hardenberg;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
2052;Hardenberg;160;Hardenberg                 ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;ja 
2053;Harderwijk;243;Harderwijk                 ;32;IJsselmeerkust                                    ;25;Gld.;ja ;ja 
2054;Harderwijk;432;Opmeer                     ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
2055;419;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;nee;nee
2056;Hardinxveld-Giessendam;523;Hardinxveld-Giessendam     ;76;Industriegebied Alblasserwaard                    ;28;ZH. ;ja ;ja 
2057;928;109;Coevorden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
2058;142;17;Haren                      ;8;Randgebied stad Groningen                         ;20;Gr. ;ja ;ja 
2059;Haren;828;Oss                        ;111;Maaskant                                          ;30;NB. ;ja ;nee
2060;143;17;Haren                      ;8;Randgebied stad Groningen                         ;20;Gr. ;nee;nee
2061;Harenkarspel;395;Harenkarspel               ;53;Westelijk West-Friesland                          ;27;NH. ;nee;ja 
2062;Harfsen;239;Gorssel                    ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
2063;Hargen;444;Schoorl                    ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
2064;Harich;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
2065;Haringhuizen;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;nee;nee
2066;548;59;Achtkarspelen              ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
2067;281;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
2068;Harles;981;Vaals                      ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
2069;653;72;Harlingen                  ;12;Friese bouwstreek                                 ;21;F.  ;ja ;ja 
2070;Harmelen;318;Harmelen                   ;49;Utrechts weidegebied                              ;26;U.  ;ja ;ja 
2071;Harmelerwaard;318;Harmelen                   ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
2072;325;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
2073;Harreveld;260;Lichtenvoorde              ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;ja ;nee
2074;Harskamp;228;Ede                        ;31;Gelderse Vallei                                   ;25;Gld.;ja ;nee
2075;103;14;Groningen                  ;7;Stad Groningen                                    ;20;Gr. ;nee;nee
2076;Hart, 't;342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
2077;Hartwerd;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
2078;368;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
2079;369;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
2080;370;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
2081;180;22;Leek                       ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;nee;nee
2082;Hasselt;885;Arcen en Velden            ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
2083;Hasselt;855;Tilburg                    ;107;Tilburg                                           ;30;NB. ;nee;nee
2084;Hasselt;161;Hasselt                    ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;ja 
