ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
5403;Totaal woningen;Wijk 00 Centrum;Wijk 00 Centrum                         ;Wijk      ;WK038100  ;1650.0;2950.0;
5404;Totaal woningen;Brink;Brink                                   ;Buurt     ;BU03810000;1350.0;2550.0;
5405;Totaal woningen;Raadhuisplein;Raadhuisplein                           ;Buurt     ;BU03810001;1550.0;2900.0;
5406;Totaal woningen;Verbindingslaan;Verbindingslaan                         ;Buurt     ;BU03810002;1650.0;3000.0;
5407;Totaal woningen;Batterijlaan;Batterijlaan                            ;Buurt     ;BU03810003;2000.0;3300.0;
5408;Totaal woningen;Cereslaan;Cereslaan                               ;Buurt     ;BU03810004;1650.0;3050.0;
5409;Totaal woningen;Bijlstraat;Bijlstraat                              ;Buurt     ;BU03810005;1800.0;2900.0;
5410;Totaal woningen;Nijverheidswerf;Nijverheidswerf                         ;Buurt     ;BU03810006;1600.0;3000.0;
5411;Totaal woningen;Laarderwegkwartier;Laarderwegkwartier                      ;Buurt     ;BU03810007;1650.0;2800.0;
5412;Totaal woningen;Spiegelzicht;Spiegelzicht                            ;Buurt     ;BU03810008;2350.0;3750.0;
5413;Totaal woningen;Wijk 01 Brediuskwartier;Wijk 01 Brediuskwartier                 ;Wijk      ;WK038101  ;2900.0;4300.0;
5414;Totaal woningen;Prins Hendrikkwartier;Prins Hendrikkwartier                   ;Buurt     ;BU03810100;3050.0;4050.0;
5415;Totaal woningen;Hooftlaan;Hooftlaan                               ;Buurt     ;BU03810101;1950.0;4000.0;
5416;Totaal woningen;Vondellaan;Vondellaan                              ;Buurt     ;BU03810102;2400.0;3800.0;
5417;Totaal woningen;Bredius-West;Bredius-West                            ;Buurt     ;BU03810103;4100.0;5600.0;
5418;Totaal woningen;Bredius-Oost;Bredius-Oost                            ;Buurt     ;BU03810104;3400.0;4850.0;
5419;Totaal woningen;Wijk 02 Eng;Wijk 02 Eng                             ;Wijk      ;WK038102  ;1700.0;3000.0;
5420;Totaal woningen;Sportpark-Zuid;Sportpark-Zuid                          ;Buurt     ;BU03810200;;;
5421;Totaal woningen;Dondersstraat;Dondersstraat                           ;Buurt     ;BU03810201;2350.0;4150.0;
5422;Totaal woningen;Godelindebuurt;Godelindebuurt                          ;Buurt     ;BU03810202;1500.0;2800.0;
5423;Totaal woningen;Waltherlaan;Waltherlaan                             ;Buurt     ;BU03810203;2600.0;4400.0;
5424;Totaal woningen;Bloemenbuurt;Bloemenbuurt                            ;Buurt     ;BU03810204;2150.0;3900.0;
5425;Totaal woningen;Ooster Eng-Noord;Ooster Eng-Noord                        ;Buurt     ;BU03810205;1700.0;3100.0;
5426;Totaal woningen;Ooster Eng-Zuid;Ooster Eng-Zuid                         ;Buurt     ;BU03810206;1650.0;2800.0;
5427;Totaal woningen;Midden Eng-Oost;Midden Eng-Oost                         ;Buurt     ;BU03810207;1450.0;2650.0;
5428;Totaal woningen;Midden Eng-West;Midden Eng-West                         ;Buurt     ;BU03810208;1600.0;2800.0;
5429;Totaal woningen;Wester Eng;Wester Eng                              ;Buurt     ;BU03810209;1400.0;2350.0;
5430;Totaal woningen;Wijk 03 Spiegel;Wijk 03 Spiegel                         ;Wijk      ;WK038103  ;2850.0;4100.0;
5431;Totaal woningen;Lomanplein;Lomanplein                              ;Buurt     ;BU03810300;3050.0;4400.0;
5432;Totaal woningen;Schimmellaan;Schimmellaan                            ;Buurt     ;BU03810301;2850.0;4450.0;
5433;Totaal woningen;Boslaan;Boslaan                                 ;Buurt     ;BU03810302;3400.0;4850.0;
5434;Totaal woningen;Koedijk;Koedijk                                 ;Buurt     ;BU03810303;3750.0;4900.0;
5435;Totaal woningen;Kom van Bieghel;Kom van Bieghel                         ;Buurt     ;BU03810304;1850.0;2700.0;
5436;Totaal woningen;Meijerkamp;Meijerkamp                              ;Buurt     ;BU03810305;2700.0;4300.0;
5437;Totaal woningen;Franse Kamp;Franse Kamp                             ;Buurt     ;BU03810306;4100.0;5050.0;
5438;Totaal woningen;Castricum;Castricum                               ;Gemeente  ;GM0383    ;1800.0;3350.0;
5439;Totaal woningen;Wijk 00 Centrum;Wijk 00 Centrum                         ;Wijk      ;WK038300  ;1700.0;3050.0;
5440;Totaal woningen;Centrum-Noord;Centrum-Noord                           ;Buurt     ;BU03830001;1900.0;3450.0;
5441;Totaal woningen;Centrum-Zuid;Centrum-Zuid                            ;Buurt     ;BU03830011;1500.0;2900.0;
5442;Totaal woningen;Wijk 01 Castricum-Noord;Wijk 01 Castricum-Noord                 ;Wijk      ;WK038301  ;1800.0;3100.0;
5443;Totaal woningen;Oranjebuurt;Oranjebuurt                             ;Buurt     ;BU03830101;1850.0;3250.0;
5444;Totaal woningen;Kooiweg;Kooiweg                                 ;Buurt     ;BU03830111;1800.0;2950.0;
5445;Totaal woningen;Wijk 02 Castricum-Oost;Wijk 02 Castricum-Oost                  ;Wijk      ;WK038302  ;1650.0;3250.0;
5446;Totaal woningen;Molendijk;Molendijk                               ;Buurt     ;BU03830201;1700.0;2950.0;
5447;Totaal woningen;Noord-End;Noord-End                               ;Buurt     ;BU03830211;2150.0;3650.0;
5448;Totaal woningen;Albert's Hoeve;Albert's Hoeve                          ;Buurt     ;BU03830221;1200.0;3300.0;
5449;Totaal woningen;Wijk 03 Castricum-Zuid;Wijk 03 Castricum-Zuid                  ;Wijk      ;WK038303  ;1950.0;3400.0;
5450;Totaal woningen;Beverwijkerstraatweg;Beverwijkerstraatweg                    ;Buurt     ;BU03830301;1900.0;3350.0;
5451;Totaal woningen;Buitengebied;Buitengebied                            ;Buurt     ;BU03830311;2350.0;3550.0;
5452;Totaal woningen;Wijk 04 Bakkum;Wijk 04 Bakkum                          ;Wijk      ;WK038304  ;2100.0;3400.0;
5453;Totaal woningen;Bakkum-Noord;Bakkum-Noord                            ;Buurt     ;BU03830401;2550.0;4350.0;
5454;Totaal woningen;Bakkum-Zuid;Bakkum-Zuid                             ;Buurt     ;BU03830411;2000.0;3200.0;
5455;Totaal woningen;Duin en Bosch;Duin en Bosch                           ;Buurt     ;BU03830421;;;
5456;Totaal woningen;Duingebied;Duingebied                              ;Buurt     ;BU03830431;2900.0;4100.0;
5457;Totaal woningen;Wijk 05 Akersloot;Wijk 05 Akersloot                       ;Wijk      ;WK038305  ;1800.0;3650.0;
5458;Totaal woningen;Akersloot Oost;Akersloot Oost                          ;Buurt     ;BU03830501;1950.0;3950.0;
5459;Totaal woningen;Akersloot West;Akersloot West                          ;Buurt     ;BU03830511;1700.0;3500.0;
5460;Totaal woningen;Wijk 06 De Woude;Wijk 06 De Woude                        ;Wijk      ;WK038306  ;2500.0;4800.0;
5461;Totaal woningen;De Woude;De Woude                                ;Buurt     ;BU03830601;2500.0;4800.0;
5462;Totaal woningen;Wijk 07 Limmen;Wijk 07 Limmen                          ;Wijk      ;WK038307  ;1900.0;3800.0;
5463;Totaal woningen;Limmen West;Limmen West                             ;Buurt     ;BU03830701;1900.0;3850.0;
5464;Totaal woningen;Limmen Centrum;Limmen Centrum                          ;Buurt     ;BU03830711;1650.0;3850.0;
5465;Totaal woningen;Limmen Oost;Limmen Oost                             ;Buurt     ;BU03830721;2050.0;3600.0;
5466;Totaal woningen;Diemen;Diemen                                  ;Gemeente  ;GM0384    ;1350.0;3250.0;
5467;Totaal woningen;Wijk 00 Diemen-Zuid;Wijk 00 Diemen-Zuid                     ;Wijk      ;WK038400  ;1400.0;3300.0;
5468;Totaal woningen;Biesbosch;Biesbosch                               ;Buurt     ;BU03840001;1500.0;3550.0;
5469;Totaal woningen;Akkerland;Akkerland                               ;Buurt     ;BU03840002;1100.0;3200.0;
5470;Totaal woningen;Polderland;Polderland                              ;Buurt     ;BU03840003;1300.0;3100.0;
5471;Totaal woningen;Kruidenhof;Kruidenhof                              ;Buurt     ;BU03840004;1200.0;2900.0;
5472;Totaal woningen;Bomenrijk;Bomenrijk                               ;Buurt     ;BU03840005;1400.0;3300.0;
5473;Totaal woningen;Beukenhorst;Beukenhorst                             ;Buurt     ;BU03840006;1300.0;3000.0;
5474;Totaal woningen;Schelpenhoek;Schelpenhoek                            ;Buurt     ;BU03840007;1350.0;3400.0;
5475;Totaal woningen;Anne Frank;Anne Frank                              ;Buurt     ;BU03840008;1300.0;3800.0;
5476;Totaal woningen;Sniep;Sniep                                   ;Buurt     ;BU03840009;;;
5477;Totaal woningen;Verrijn Stuart;Verrijn Stuart                          ;Buurt     ;BU03840010;;;
5478;Totaal woningen;Bergwijkpark;Bergwijkpark                            ;Buurt     ;BU03840011;;;
5479;Totaal woningen;Stammerdijk;Stammerdijk                             ;Buurt     ;BU03840012;;5000.0;
5480;Totaal woningen;Wijk 01 Diemen-Centrum;Wijk 01 Diemen-Centrum                  ;Wijk      ;WK038401  ;1350.0;3050.0;
5481;Totaal woningen;Overdiemerpolder;Overdiemerpolder                        ;Buurt     ;BU03840113;50.0;6400.0;68.2
5482;Totaal woningen;Centrum-Oost;Centrum-Oost                            ;Buurt     ;BU03840114;1350.0;2600.0;
5483;Totaal woningen;Centrum-West;Centrum-West                            ;Buurt     ;BU03840115;1400.0;2750.0;
5484;Totaal woningen;Ruimzicht-West;Ruimzicht-West                          ;Buurt     ;BU03840116;1450.0;3250.0;
5485;Totaal woningen;Ruimzicht-Oost;Ruimzicht-Oost                          ;Buurt     ;BU03840117;1400.0;2800.0;
5486;Totaal woningen;Studentenflats;Studentenflats                          ;Buurt     ;BU03840118;;;
5487;Totaal woningen;Wijk 02 Diemen-Noord;Wijk 02 Diemen-Noord                    ;Wijk      ;WK038402  ;1350.0;3500.0;
5488;Totaal woningen;Buitenlust;Buitenlust                              ;Buurt     ;BU03840219;1750.0;3250.0;
5489;Totaal woningen;Spoorzicht;Spoorzicht                              ;Buurt     ;BU03840220;1300.0;2300.0;
5490;Totaal woningen;Oud-Diemen;Oud-Diemen                              ;Buurt     ;BU03840221;2300.0;4800.0;
5491;Totaal woningen;Buytenstee;Buytenstee                              ;Buurt     ;BU03840222;1350.0;3900.0;
5492;Totaal woningen;Vogelweide en Scheepskwartier-Noord;Vogelweide en Scheepskwartier-Noord     ;Buurt     ;BU03840223;1200.0;3200.0;
5493;Totaal woningen;Vlindertuin en Scheepskwartier-Zuid;Vlindertuin en Scheepskwartier-Zuid     ;Buurt     ;BU03840224;1450.0;3800.0;
5494;Totaal woningen;Diemerpolder;Diemerpolder                            ;Buurt     ;BU03840225;;;
5495;Totaal woningen;Edam-Volendam;Edam-Volendam                           ;Gemeente  ;GM0385    ;1850.0;3750.0;
5496;Totaal woningen;Wijk 00 Edam;Wijk 00 Edam                            ;Wijk      ;WK038500  ;1850.0;3400.0;
5497;Totaal woningen;Edam-Oude kom;Edam-Oude kom                           ;Buurt     ;BU03850010;1950.0;3200.0;
5498;Totaal woningen;Industrieterrein-Oosthuizerweg;Industrieterrein-Oosthuizerweg          ;Buurt     ;BU03850011;1950.0;3800.0;
5499;Totaal woningen;Edam III;Edam III                                ;Buurt     ;BU03850021;2250.0;3550.0;
5500;Totaal woningen;Edam-Singelwijk;Edam-Singelwijk                         ;Buurt     ;BU03850031;1750.0;2850.0;
5501;Totaal woningen;Edam-Molenbuurt;Edam-Molenbuurt                         ;Buurt     ;BU03850041;1450.0;3750.0;
5502;Totaal woningen;Lange Weeren;Lange Weeren                            ;Buurt     ;BU03850071;;;
5503;Totaal woningen;Zeevangpolder;Zeevangpolder                           ;Buurt     ;BU03850081;;;
5504;Totaal woningen;Zuidpolder;Zuidpolder                              ;Buurt     ;BU03850091;1500.0;4400.0;
5505;Totaal woningen;Wijk 01 Purmer;Wijk 01 Purmer                          ;Wijk      ;WK038501  ;2800.0;5800.0;
5506;Totaal woningen;Purmerpolder;Purmerpolder                            ;Buurt     ;BU03850109;2800.0;5800.0;
5507;Totaal woningen;Wijk 02 Volendam;Wijk 02 Volendam                        ;Wijk      ;WK038502  ;1850.0;3900.0;
5508;Totaal woningen;Volendam-Oude Kom;Volendam-Oude Kom                       ;Buurt     ;BU03850200;1750.0;3100.0;
5509;Totaal woningen;Volendam-Planetenbuurt;Volendam-Planetenbuurt                  ;Buurt     ;BU03850201;1950.0;3500.0;
5510;Totaal woningen;Volendam-Blokgouw 4, 5 en 6;Volendam-Blokgouw 4, 5 en 6             ;Buurt     ;BU03850202;2100.0;5200.0;
5511;Totaal woningen;Volendam-Blokgouw 7 en 8;Volendam-Blokgouw 7 en 8                ;Buurt     ;BU03850203;1900.0;5050.0;
5512;Totaal woningen;Volendam-Blokgouw 3;Volendam-Blokgouw 3                     ;Buurt     ;BU03850204;1950.0;4550.0;
5513;Totaal woningen;Volendam-Blokgouw 1 en 2;Volendam-Blokgouw 1 en 2                ;Buurt     ;BU03850205;2200.0;4350.0;
5514;Totaal woningen;Volendam-Rozettenbuurt;Volendam-Rozettenbuurt                  ;Buurt     ;BU03850206;1750.0;3250.0;
5515;Totaal woningen;Volendam-Bloemenbuurt;Volendam-Bloemenbuurt                   ;Buurt     ;BU03850207;2000.0;3250.0;
5516;Totaal woningen;Volendam-Industriegebied;Volendam-Industriegebied                ;Buurt     ;BU03850208;2550.0;4150.0;
5517;Totaal woningen;Volendam-Middengebied;Volendam-Middengebied                   ;Buurt     ;BU03850209;1600.0;4500.0;
5518;Totaal woningen;Enkhuizen;Enkhuizen                               ;Gemeente  ;GM0388    ;1500.0;3150.0;
5519;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK038800  ;1500.0;2850.0;
5520;Totaal woningen;Centrum Vissersbuurt Oosterhaven;Centrum Vissersbuurt Oosterhaven        ;Buurt     ;BU03880000;1500.0;2850.0;
5521;Totaal woningen;Havenbuurt Snouck van Loosenpark;Havenbuurt Snouck van Loosenpark        ;Buurt     ;BU03880001;1600.0;2750.0;
5522;Totaal woningen;Boerenhoek Molenweg Burgwal;Boerenhoek Molenweg Burgwal             ;Buurt     ;BU03880002;1550.0;3000.0;
5523;Totaal woningen;Enkhuizen-Noord;Enkhuizen-Noord                         ;Buurt     ;BU03880003;1350.0;2650.0;
5524;Totaal woningen;Wijk 01;Wijk 01                                 ;Wijk      ;WK038801  ;1500.0;3450.0;
5525;Totaal woningen;Westeinde;Westeinde                               ;Buurt     ;BU03880100;2450.0;4000.0;
5526;Totaal woningen;Kadijken;Kadijken                                ;Buurt     ;BU03880101;1450.0;4100.0;
5527;Totaal woningen;Oude Gouw-Gommerwijk;Oude Gouw-Gommerwijk                    ;Buurt     ;BU03880102;1500.0;3250.0;
5528;Totaal woningen;Oosterdijk;Oosterdijk                              ;Buurt     ;BU03880103;2850.0;4900.0;
5529;Totaal woningen;Haarlem;Haarlem                                 ;Gemeente  ;GM0392    ;1450.0;2750.0;
5530;Totaal woningen;Wijk 01 Oude stad;Wijk 01 Oude stad                       ;Wijk      ;WK039201  ;1400.0;2450.0;
5531;Totaal woningen;Centrum;Centrum                                 ;Buurt     ;BU03920100;1350.0;2450.0;
5532;Totaal woningen;Stationsbuurt;Stationsbuurt                           ;Buurt     ;BU03920101;1550.0;2500.0;
5533;Totaal woningen;Spaarnwouderbuurt;Spaarnwouderbuurt                       ;Buurt     ;BU03920102;1350.0;2500.0;
5534;Totaal woningen;Wijk 02 Spoorbaan Leiden;Wijk 02 Spoorbaan Leiden                ;Wijk      ;WK039202  ;1700.0;2800.0;
5535;Totaal woningen;Zijlweg-Oost;Zijlweg-Oost                            ;Buurt     ;BU03920200;1800.0;2900.0;
5536;Totaal woningen;Leidsebuurt;Leidsebuurt                             ;Buurt     ;BU03920201;1450.0;2600.0;
5537;Totaal woningen;Leidsevaartbuurt;Leidsevaartbuurt                        ;Buurt     ;BU03920202;1700.0;2600.0;
5538;Totaal woningen;Houtvaartkwartier;Houtvaartkwartier                       ;Buurt     ;BU03920203;2000.0;3200.0;
5539;Totaal woningen;Wijk 03 Haarlem-Oost;Wijk 03 Haarlem-Oost                    ;Wijk      ;WK039203  ;1250.0;2700.0;
5540;Totaal woningen;Oude Amsterdamsebuurt;Oude Amsterdamsebuurt                   ;Buurt     ;BU03920300;1050.0;2650.0;
5541;Totaal woningen;Potgieterbuurt;Potgieterbuurt                          ;Buurt     ;BU03920301;1300.0;2800.0;
5542;Totaal woningen;Van Zeggelenbuurt;Van Zeggelenbuurt                       ;Buurt     ;BU03920302;1350.0;2450.0;
5543;Totaal woningen;Slachthuisbuurt;Slachthuisbuurt                         ;Buurt     ;BU03920303;1400.0;2600.0;
5544;Totaal woningen;Parkwijk;Parkwijk                                ;Buurt     ;BU03920304;1150.0;2550.0;
5545;Totaal woningen;Waarderpolder;Waarderpolder                           ;Buurt     ;BU03920305;1150.0;3200.0;
5546;Totaal woningen;Zuiderpolder;Zuiderpolder                            ;Buurt     ;BU03920306;1150.0;3200.0;
5547;Totaal woningen;Wijk 04 Haarlemmerhoutkwartier;Wijk 04 Haarlemmerhoutkwartier          ;Wijk      ;WK039204  ;1750.0;3100.0;7.8
5548;Totaal woningen;Koninginnebuurt;Koninginnebuurt                         ;Buurt     ;BU03920400;2200.0;3450.0;
5549;Totaal woningen;Kleine Hout;Kleine Hout                             ;Buurt     ;BU03920401;1000.0;2650.0;43.9
5550;Totaal woningen;Den Hout;Den Hout                                ;Buurt     ;BU03920402;2400.0;3800.0;
5551;Totaal woningen;Rozenprieel;Rozenprieel                             ;Buurt     ;BU03920403;1300.0;2450.0;
5552;Totaal woningen;Wijk 05 Westoever Noord Buitenspaarne;Wijk 05 Westoever Noord Buitenspaarne   ;Wijk      ;WK039205  ;1500.0;2750.0;
5553;Totaal woningen;Patrimoniumbuurt;Patrimoniumbuurt                        ;Buurt     ;BU03920500;1650.0;2850.0;
5554;Totaal woningen;Transvaalbuurt;Transvaalbuurt                          ;Buurt     ;BU03920501;1450.0;2650.0;
5555;Totaal woningen;Indische buurt-Zuid;Indische buurt-Zuid                     ;Buurt     ;BU03920502;1650.0;2950.0;
5556;Totaal woningen;Indische buurt-Noord;Indische buurt-Noord                    ;Buurt     ;BU03920503;1500.0;2800.0;
5557;Totaal woningen;Frans Halsbuurt;Frans Halsbuurt                         ;Buurt     ;BU03920504;1450.0;2500.0;
5558;Totaal woningen;Wijk 06 Ter Kleef en Te Zaanen;Wijk 06 Ter Kleef en Te Zaanen          ;Wijk      ;WK039206  ;1750.0;3000.0;
5559;Totaal woningen;Kleverpark;Kleverpark                              ;Buurt     ;BU03920600;1750.0;3150.0;
5560;Totaal woningen;Bomenbuurt;Bomenbuurt                              ;Buurt     ;BU03920601;1800.0;2950.0;
5561;Totaal woningen;Planetenwijk;Planetenwijk                            ;Buurt     ;BU03920602;1850.0;3200.0;
5562;Totaal woningen;Sinnevelt;Sinnevelt                               ;Buurt     ;BU03920603;1300.0;2150.0;
5563;Totaal woningen;Overdelft;Overdelft                               ;Buurt     ;BU03920604;2050.0;3200.0;
5564;Totaal woningen;Wijk 07 Oud Schoten en Spaarndam;Wijk 07 Oud Schoten en Spaarndam        ;Wijk      ;WK039207  ;1400.0;2750.0;6.2
5565;Totaal woningen;Dietsveld;Dietsveld                               ;Buurt     ;BU03920700;1650.0;3150.0;
5566;Totaal woningen;Vogelenbuurt;Vogelenbuurt                            ;Buurt     ;BU03920701;1500.0;2800.0;
5567;Totaal woningen;Delftwijk;Delftwijk                               ;Buurt     ;BU03920702;1200.0;2400.0;5.1
5568;Totaal woningen;Vondelkwartier;Vondelkwartier                          ;Buurt     ;BU03920703;1400.0;2900.0;13.9
5569;Totaal woningen;Spaarndam;Spaarndam                               ;Buurt     ;BU03920704;1900.0;3200.0;
5570;Totaal woningen;Wijk 08 Duinwijk;Wijk 08 Duinwijk                        ;Wijk      ;WK039208  ;1750.0;2900.0;
5571;Totaal woningen;Ramplaankwartier;Ramplaankwartier                        ;Buurt     ;BU03920800;1900.0;3050.0;
5572;Totaal woningen;Zijlweg-West;Zijlweg-West                            ;Buurt     ;BU03920801;1350.0;2500.0;
5573;Totaal woningen;Oosterduin;Oosterduin                              ;Buurt     ;BU03920802;2150.0;3500.0;
5574;Totaal woningen;Wijk 09 Schalkwijk;Wijk 09 Schalkwijk                      ;Wijk      ;WK039209  ;1350.0;2550.0;
5575;Totaal woningen;Europawijk;Europawijk                              ;Buurt     ;BU03920900;1200.0;2350.0;8.7
5576;Totaal woningen;Boerhaavewijk;Boerhaavewijk                           ;Buurt     ;BU03920901;1350.0;2600.0;
5577;Totaal woningen;Molenwijk;Molenwijk                               ;Buurt     ;BU03920902;1400.0;2700.0;
5578;Totaal woningen;Meerwijk;Meerwijk                                ;Buurt     ;BU03920903;1450.0;2550.0;
5579;Totaal woningen;Haarlemmerliede en Spaarnwoude;Haarlemmerliede en Spaarnwoude          ;Gemeente  ;GM0393    ;1700.0;3750.0;
5580;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK039300  ;1700.0;3750.0;
5581;Totaal woningen;Halfweg;Halfweg                                 ;Buurt     ;BU03930000;1700.0;3550.0;
5582;Totaal woningen;Spaarnwoude;Spaarnwoude                             ;Buurt     ;BU03930002;2700.0;4500.0;
5583;Totaal woningen;Spaarndam (gedeeltelijk);Spaarndam (gedeeltelijk)                ;Buurt     ;BU03930003;1600.0;3750.0;
5584;Totaal woningen;Haarlemmerliede en Penningsveer;Haarlemmerliede en Penningsveer         ;Buurt     ;BU03930004;2250.0;4400.0;
5585;Totaal woningen;Oostelijke Liede Oever;Oostelijke Liede Oever                  ;Buurt     ;BU03930008;1750.0;5250.0;
5586;Totaal woningen;Verspreide huizen Houtrakpolder;Verspreide huizen Houtrakpolder         ;Buurt     ;BU03930009;;4400.0;
5587;Totaal woningen;Haarlemmermeer;Haarlemmermeer                          ;Gemeente  ;GM0394    ;1500.0;3550.0;
5588;Totaal woningen;Wijk 01 Hoofddorp en omgeving;Wijk 01 Hoofddorp en omgeving           ;Wijk      ;WK039401  ;1300.0;3450.0;
5589;Totaal woningen;Hoofddorp-West;Hoofddorp-West                          ;Buurt     ;BU03940101;1800.0;3400.0;
5590;Totaal woningen;Hoofddorp-Zuid;Hoofddorp-Zuid                          ;Buurt     ;BU03940102;1250.0;2850.0;
5591;Totaal woningen;Hoofddorp-Graan voor Visch;Hoofddorp-Graan voor Visch              ;Buurt     ;BU03940103;1650.0;3100.0;
5592;Totaal woningen;Hoofddorp-Oost;Hoofddorp-Oost                          ;Buurt     ;BU03940104;1500.0;3500.0;
5593;Totaal woningen;Hoofddorp-Noord;Hoofddorp-Noord                         ;Buurt     ;BU03940105;1500.0;3400.0;
5594;Totaal woningen;Hoofddorp-Pax-West;Hoofddorp-Pax-West                      ;Buurt     ;BU03940106;1600.0;3800.0;
5595;Totaal woningen;Hoofddorp-Pax-Oost;Hoofddorp-Pax-Oost                      ;Buurt     ;BU03940107;1450.0;3350.0;
5596;Totaal woningen;Hoofddorp-Bornholm-West;Hoofddorp-Bornholm-West                 ;Buurt     ;BU03940108;1350.0;3150.0;
5597;Totaal woningen;Hoofddorp-Bornholm-Oost;Hoofddorp-Bornholm-Oost                 ;Buurt     ;BU03940109;1500.0;3550.0;
5598;Totaal woningen;Hoofddorp-Overbos-Noord;Hoofddorp-Overbos-Noord                 ;Buurt     ;BU03940111;1150.0;3200.0;
5599;Totaal woningen;Hoofddorp-Overbos-Zuid;Hoofddorp-Overbos-Zuid                  ;Buurt     ;BU03940112;1150.0;3550.0;
5600;Totaal woningen;Toolenburg-West;Toolenburg-West                         ;Buurt     ;BU03940113;1200.0;3550.0;
5601;Totaal woningen;Toolenburg-Oost;Toolenburg-Oost                         ;Buurt     ;BU03940114;1200.0;3550.0;
5602;Totaal woningen;Vrijschot-Noord;Vrijschot-Noord                         ;Buurt     ;BU03940115;2900.0;5900.0;
5603;Totaal woningen;Floriande-West;Floriande-West                          ;Buurt     ;BU03940116;1200.0;3850.0;
5604;Totaal woningen;Floriande-Oost;Floriande-Oost                          ;Buurt     ;BU03940117;1150.0;3700.0;
5605;Totaal woningen;Hoofddorp-Toolenburg-Zuid;Hoofddorp-Toolenburg-Zuid               ;Buurt     ;BU03940118;1450.0;3450.0;
5606;Totaal woningen;Hoofddorp-De Landman;Hoofddorp-De Landman                    ;Buurt     ;BU03940119;2450.0;5300.0;
5607;Totaal woningen;Hoofddorp-omgeving;Hoofddorp-omgeving                      ;Buurt     ;BU03940122;2250.0;4400.0;
5608;Totaal woningen;De Hoek;De Hoek                                 ;Buurt     ;BU03940123;2400.0;3500.0;
5609;Totaal woningen;Graan voor Visch-Zuid;Graan voor Visch-Zuid                   ;Buurt     ;BU03940124;;;
5610;Totaal woningen;Beukenhorst-Oost;                                        ;          ;          ;;;
5611;Totaal woningen;De President;De President                            ;Buurt     ;BU03940126;;;
5612;Totaal woningen;Wijk 02 Nieuw-Vennep en omgeving;Wijk 02 Nieuw-Vennep en omgeving        ;Wijk      ;WK039402  ;1450.0;3650.0;
5613;Totaal woningen;Nieuw-Vennep-Oost;Nieuw-Vennep-Oost                       ;Buurt     ;BU03940230;1700.0;3300.0;
5614;Totaal woningen;Nieuw-Vennep-Welgelegen;Nieuw-Vennep-Welgelegen                 ;Buurt     ;BU03940231;1650.0;3200.0;
5615;Totaal woningen;Nieuw-Vennep-Welgelegen-Noord;Nieuw-Vennep-Welgelegen-Noord           ;Buurt     ;BU03940232;1350.0;3850.0;
5616;Totaal woningen;Nieuw-Vennep-West;Nieuw-Vennep-West                       ;Buurt     ;BU03940233;1750.0;3250.0;
5617;Totaal woningen;Nieuw-Vennep-Zuid;Nieuw-Vennep-Zuid                       ;Buurt     ;BU03940234;1600.0;3050.0;
5618;Totaal woningen;Nieuw-Vennep-Linquenda;Nieuw-Vennep-Linquenda                  ;Buurt     ;BU03940235;1750.0;3500.0;
5619;Totaal woningen;Nieuw-Vennep-Getsewoud-Noord;Nieuw-Vennep-Getsewoud-Noord            ;Buurt     ;BU03940236;1300.0;3850.0;
5620;Totaal woningen;Nieuw-Vennep-Getsewoud-Zuid;Nieuw-Vennep-Getsewoud-Zuid             ;Buurt     ;BU03940237;1250.0;3950.0;
5621;Totaal woningen;Nieuw-Vennep Wilhelminahoeve;Nieuw-Vennep Wilhelminahoeve            ;Buurt     ;BU03940239;;;
5622;Totaal woningen;Nieuw-Vennep-omgeving;Nieuw-Vennep-omgeving                   ;Buurt     ;BU03940240;2850.0;5000.0;
5623;Totaal woningen;Kabel;Kabel                                   ;Buurt     ;BU03940241;2100.0;4850.0;
5624;Totaal woningen;Wijk 03 Zwanenburg en omgeving;Wijk 03 Zwanenburg en omgeving          ;Wijk      ;WK039403  ;1800.0;3500.0;
5625;Totaal woningen;Zwanenburg-West;Zwanenburg-West                         ;Buurt     ;BU03940343;1550.0;3600.0;
5626;Totaal woningen;Zwanenburg-Zuidwest;Zwanenburg-Zuidwest                     ;Buurt     ;BU03940344;1450.0;3000.0;
5627;Totaal woningen;Zwanenburg-Zuidoost;Zwanenburg-Zuidoost                     ;Buurt     ;BU03940345;1850.0;3650.0;
5628;Totaal woningen;Zwanenburg-Oost;Zwanenburg-Oost                         ;Buurt     ;BU03940346;1800.0;3250.0;
5629;Totaal woningen;Zwanenburg-Noordoost;Zwanenburg-Noordoost                    ;Buurt     ;BU03940347;1950.0;3700.0;
5630;Totaal woningen;Zwanenburg-Noordwest;Zwanenburg-Noordwest                    ;Buurt     ;BU03940348;2100.0;3700.0;
5631;Totaal woningen;Zwanenburg-Dijk;Zwanenburg-Dijk                         ;Buurt     ;BU03940349;2050.0;3650.0;
5632;Totaal woningen;Zwanenburg-omgeving;Zwanenburg-omgeving                     ;Buurt     ;BU03940350;2950.0;3950.0;
