ID;Persoonskenmerken;Perioden;TotaalAantalPersonen_1;TotDeAOWLeeftijd_2;VanafAOWLeeftijd_3
435;Geslacht: Vrouwen;2007 februari;238600.0;218950.0;19650.0
436;Geslacht: Vrouwen;2007 maart;236980.0;217180.0;19790.0
437;Geslacht: Vrouwen;2007 april;236050.0;216100.0;19950.0
438;Geslacht: Vrouwen;2007 mei;234870.0;214780.0;20080.0
439;Geslacht: Vrouwen;2007 juni;233060.0;212890.0;20170.0
440;Geslacht: Vrouwen;2007 juli;231370.0;210780.0;20590.0
441;Geslacht: Vrouwen;2007 augustus;230300.0;209630.0;20670.0
442;Geslacht: Vrouwen;2007 september;228340.0;207590.0;20760.0
443;Geslacht: Vrouwen;2007 oktober;226760.0;205910.0;20860.0
444;Geslacht: Vrouwen;2007 november;223550.0;202530.0;21010.0
445;Geslacht: Vrouwen;2007 december;221460.0;200330.0;21130.0
446;Geslacht: Vrouwen;2008 januari;220560.0;199260.0;21290.0
447;Geslacht: Vrouwen;2008 februari;220350.0;198770.0;21590.0
448;Geslacht: Vrouwen;2008 maart;219500.0;197760.0;21740.0
449;Geslacht: Vrouwen;2008 april;218800.0;196940.0;21860.0
450;Geslacht: Vrouwen;2008 mei;218130.0;196130.0;22000.0
451;Geslacht: Vrouwen;2008 juni;217150.0;195060.0;22090.0
452;Geslacht: Vrouwen;2008 juli;216430.0;193990.0;22440.0
453;Geslacht: Vrouwen;2008 augustus;215310.0;192740.0;22570.0
454;Geslacht: Vrouwen;2008 september;213780.0;191120.0;22660.0
455;Geslacht: Vrouwen;2008 oktober;213040.0;190260.0;22780.0
456;Geslacht: Vrouwen;2008 november;211940.0;189080.0;22860.0
457;Geslacht: Vrouwen;2008 december;212270.0;189300.0;22980.0
458;Geslacht: Vrouwen;2009 januari;212540.0;189380.0;23170.0
459;Geslacht: Vrouwen;2009 februari;213790.0;190500.0;23290.0
460;Geslacht: Vrouwen;2009 maart;214400.0;191020.0;23380.0
461;Geslacht: Vrouwen;2009 april;215520.0;192010.0;23520.0
462;Geslacht: Vrouwen;2009 mei;216690.0;193120.0;23570.0
463;Geslacht: Vrouwen;2009 juni;217630.0;193970.0;23660.0
464;Geslacht: Vrouwen;2009 juli;218710.0;194650.0;24060.0
465;Geslacht: Vrouwen;2009 augustus;219360.0;195220.0;24140.0
466;Geslacht: Vrouwen;2009 september;219800.0;195600.0;24200.0
467;Geslacht: Vrouwen;2009 oktober;221110.0;196810.0;24290.0
468;Geslacht: Vrouwen;2009 november;221320.0;196920.0;24400.0
469;Geslacht: Vrouwen;2009 december;222870.0;198360.0;24500.0
470;Geslacht: Vrouwen;2010 januari;225230.0;200590.0;24640.0
471;Geslacht: Vrouwen;2010 februari;227340.0;202500.0;24840.0
472;Geslacht: Vrouwen;2010 maart;228930.0;203910.0;25010.0
473;Geslacht: Vrouwen;2010 april;230340.0;205160.0;25180.0
474;Geslacht: Vrouwen;2010 mei;231270.0;205930.0;25340.0
475;Geslacht: Vrouwen;2010 juni;231830.0;206460.0;25370.0
476;Geslacht: Vrouwen;2010 juli;232450.0;206710.0;25740.0
477;Geslacht: Vrouwen;2010 augustus;233220.0;207400.0;25820.0
478;Geslacht: Vrouwen;2010 september;233520.0;207640.0;25880.0
479;Geslacht: Vrouwen;2010 oktober;234520.0;208530.0;25990.0
480;Geslacht: Vrouwen;2010 november;234860.0;208770.0;26100.0
481;Geslacht: Vrouwen;2010 december;236560.0;210340.0;26210.0
482;Geslacht: Vrouwen;2011 januari;238310.0;211940.0;26370.0
483;Geslacht: Vrouwen;2011 februari;239690.0;213160.0;26530.0
484;Geslacht: Vrouwen;2011 maart;240700.0;214020.0;26680.0
485;Geslacht: Vrouwen;2011 april;241330.0;214540.0;26790.0
486;Geslacht: Vrouwen;2011 mei;241580.0;214660.0;26920.0
487;Geslacht: Vrouwen;2011 juni;241670.0;214650.0;27020.0
488;Geslacht: Vrouwen;2011 juli;241970.0;214560.0;27410.0
489;Geslacht: Vrouwen;2011 augustus;241690.0;214220.0;27480.0
490;Geslacht: Vrouwen;2011 september;241410.0;213870.0;27540.0
491;Geslacht: Vrouwen;2011 oktober;242130.0;214490.0;27640.0
492;Geslacht: Vrouwen;2011 november;242130.0;214400.0;27730.0
493;Geslacht: Vrouwen;2011 december;243320.0;215500.0;27830.0
494;Geslacht: Vrouwen;2012 januari;242030.0;214900.0;27130.0
495;Geslacht: Vrouwen;2012 februari;242740.0;215540.0;27200.0
496;Geslacht: Vrouwen;2012 maart;243050.0;215770.0;27280.0
497;Geslacht: Vrouwen;2012 april;243360.0;216010.0;27350.0
498;Geslacht: Vrouwen;2012 mei;243940.0;216570.0;27380.0
499;Geslacht: Vrouwen;2012 juni;244270.0;216880.0;27400.0
500;Geslacht: Vrouwen;2012 juli;244350.0;216740.0;27610.0
501;Geslacht: Vrouwen;2012 augustus;244260.0;216950.0;27300.0
502;Geslacht: Vrouwen;2012 september;244230.0;217020.0;27220.0
503;Geslacht: Vrouwen;2012 oktober;245130.0;217690.0;27440.0
504;Geslacht: Vrouwen;2012 november;246740.0;219160.0;27590.0
505;Geslacht: Vrouwen;2012 december;247910.0;220320.0;27600.0
506;Geslacht: Vrouwen;2013 januari;249590.0;222710.0;26890.0
507;Geslacht: Vrouwen;2013 februari;251610.0;224560.0;27040.0
508;Geslacht: Vrouwen;2013 maart;253430.0;226470.0;26960.0
509;Geslacht: Vrouwen;2013 april;255290.0;228240.0;27060.0
510;Geslacht: Vrouwen;2013 mei;256710.0;229540.0;27170.0
511;Geslacht: Vrouwen;2013 juni;257190.0;230040.0;27150.0
512;Geslacht: Vrouwen;2013 juli;257820.0;230660.0;27170.0
513;Geslacht: Vrouwen;2013 augustus;257460.0;230160.0;27310.0
514;Geslacht: Vrouwen;2013 september;257970.0;230700.0;27280.0
515;Geslacht: Vrouwen;2013 oktober;259520.0;232000.0;27520.0
516;Geslacht: Vrouwen;2013 november;261340.0;233660.0;27680.0
517;Geslacht: Vrouwen;2013 december;263150.0;235400.0;27750.0
518;Geslacht: Vrouwen;2014 januari;265310.0;237630.0;27690.0
519;Geslacht: Vrouwen;2014 februari;267370.0;239560.0;27810.0
520;Geslacht: Vrouwen;2014 maart;269130.0;241140.0;27980.0
521;Geslacht: Vrouwen;2014 april;270830.0;242740.0;28090.0
522;Geslacht: Vrouwen;2014 mei;271770.0;243630.0;28140.0
523;Geslacht: Vrouwen;2014 juni;272140.0;244010.0;28130.0
524;Geslacht: Vrouwen;2014 juli;272650.0;244510.0;28140.0
525;Geslacht: Vrouwen;2014 augustus;271420.0;243350.0;28080.0
526;Geslacht: Vrouwen;2014 september;270660.0;242800.0;27860.0
527;Geslacht: Vrouwen;2014 oktober;271520.0;243530.0;27990.0
528;Geslacht: Vrouwen;2014 november;272920.0;244800.0;28110.0
529;Geslacht: Vrouwen;2014 december;274030.0;245790.0;28230.0
530;Geslacht: Vrouwen;2015 januari;274230.0;245950.0;28270.0
531;Geslacht: Vrouwen;2015 februari;275500.0;247150.0;28350.0
532;Geslacht: Vrouwen;2015 maart;276750.0;248360.0;28390.0
533;Geslacht: Vrouwen;2015 april;277750.0;249220.0;28520.0
534;Geslacht: Vrouwen;2015 mei;278250.0;249650.0;28600.0
535;Geslacht: Vrouwen;2015 juni;277780.0;249240.0;28540.0
536;Geslacht: Vrouwen;2015 juli;275550.0;248780.0;26770.0
537;Geslacht: Vrouwen;2015 augustus;274350.0;247680.0;26680.0
538;Geslacht: Vrouwen;2015 september;274960.0;248290.0;26680.0
539;Geslacht: Vrouwen;2015 oktober;276310.0;249100.0;27210.0
540;Geslacht: Vrouwen;2015 november;278050.0;250670.0;27390.0
541;Geslacht: Vrouwen;2015 december;280040.0;252500.0;27550.0
542;Geslacht: Vrouwen;2016 januari;281910.0;254370.0;27540.0
543;Geslacht: Vrouwen;2016 februari;283360.0;255970.0;27390.0
544;Geslacht: Vrouwen;2016 maart;284520.0;257180.0;27330.0
545;Geslacht: Vrouwen;2016 april;285180.0;257760.0;27420.0
546;Geslacht: Vrouwen;2016 mei;285760.0;258290.0;27470.0
547;Geslacht: Vrouwen;2016 juni;285610.0;258090.0;27520.0
548;Geslacht: Vrouwen;2016 juli;285510.0;257960.0;27550.0
549;Geslacht: Vrouwen;2016 augustus;284540.0;256980.0;27560.0
550;Geslacht: Vrouwen;2016 september;284290.0;256690.0;27600.0
551;Geslacht: Vrouwen;2016 oktober;284870.0;257100.0;27770.0
552;Geslacht: Vrouwen;2016 november;286020.0;258080.0;27950.0
553;Geslacht: Vrouwen;2016 december;287250.0;259220.0;28030.0
554;Geslacht: Vrouwen;2017 januari;288260.0;260270.0;27990.0
555;Geslacht: Vrouwen;2017 februari;289670.0;261740.0;27930.0
556;Geslacht: Vrouwen;2017 maart;290930.0;263040.0;27890.0
557;Geslacht: Vrouwen;2017 april ;291330.0;263240.0;28090.0
558;Geslacht: Vrouwen;2017 mei;290990.0;262810.0;28180.0
559;Geslacht: Vrouwen;2017 juni;291060.0;262820.0;28240.0
560;Geslacht: Vrouwen;2017 juli;290650.0;262340.0;28300.0
561;Geslacht: Vrouwen;2017 augustus;289100.0;260840.0;28260.0
562;Geslacht: Vrouwen;2017 september;287900.0;259620.0;28280.0
563;Geslacht: Vrouwen;2017 oktober;287320.0;258790.0;28530.0
564;Geslacht: Vrouwen;2017 november;287440.0;258760.0;28680.0
565;Geslacht: Vrouwen;2017 december;287480.0;258690.0;28790.0
566;Geslacht: Vrouwen;2018 januari;287550.0;258840.0;28710.0
567;Geslacht: Vrouwen;2018 februari;287460.0;258750.0;28700.0
568;Geslacht: Vrouwen;2018 maart;287210.0;258590.0;28620.0
569;Geslacht: Vrouwen;2018 april;286360.0;257690.0;28670.0
570;Geslacht: Vrouwen;2018 mei;285640.0;256880.0;28760.0
571;Geslacht: Vrouwen;2018 juni;284570.0;255730.0;28840.0
572;Geslacht: Vrouwen;2018 juli;283700.0;254530.0;29160.0
573;Geslacht: Vrouwen;2018 augustus;281470.0;252300.0;29170.0
574;Geslacht: Vrouwen;2018 september;279700.0;250490.0;29210.0
575;Geslacht: Vrouwen;2018 oktober;278760.0;249420.0;29340.0
576;Geslacht: Vrouwen;2018 november;278310.0;248880.0;29430.0
577;Geslacht: Vrouwen;2018 december;278210.0;248650.0;29560.0
578;Geslacht: Vrouwen;2019 januari;278110.0;248640.0;29480.0
579;Geslacht: Vrouwen;2019 februari;277930.0;248520.0;29410.0
580;Geslacht: Vrouwen;2019 maart;277730.0;248390.0;29330.0
581;Geslacht: Vrouwen;2019 april;277200.0;247930.0;29270.0
582;Geslacht: Vrouwen;2019 mei;276350.0;246890.0;29460.0
583;Geslacht: Vrouwen;2019 juni;275420.0;245900.0;29520.0
584;Geslacht: Vrouwen;2019 juli;274360.0;244920.0;29440.0
585;Geslacht: Vrouwen;2019 augustus;272460.0;242970.0;29490.0
586;Geslacht: Vrouwen;2019 september;270780.0;241260.0;29530.0
587;Geslacht: Vrouwen;2019 oktober;269990.0;240340.0;29640.0
588;Geslacht: Vrouwen;2019 november;269820.0;239770.0;30050.0
589;Geslacht: Vrouwen;2019 december;269950.0;239770.0;30180.0
590;Geslacht: Vrouwen;2020 januari;269790.0;239560.0;30240.0
591;Geslacht: Vrouwen;2020 februari;269860.0;239570.0;30290.0
592;Geslacht: Vrouwen;2020 maart;272710.0;242390.0;30320.0
593;Geslacht: Vrouwen;2020 april;275420.0;245040.0;30380.0
594;Geslacht: Vrouwen;2020 mei;276440.0;245930.0;30510.0
595;Geslacht: Vrouwen;2020 juni;276490.0;245890.0;30600.0
596;Geslacht: Vrouwen;2020 juli;276440.0;245800.0;30640.0
597;Geslacht: Vrouwen;2020 augustus;274700.0;243980.0;30730.0
598;Geslacht: Vrouwen;2020 september;273500.0;242740.0;30760.0
599;Geslacht: Vrouwen;2020 oktober;273540.0;242780.0;30760.0
600;Geslacht: Vrouwen;2020 november;273940.0;242850.0;31080.0
601;Geslacht: Vrouwen;2020 december ;274930.0;243810.0;31120.0
602;Geslacht: Vrouwen;2021 januari;275290.0;244150.0;31140.0
603;Geslacht: Vrouwen;2021 februari;275610.0;244420.0;31190.0
604;Geslacht: Vrouwen;2021 maart;275460.0;244240.0;31220.0
605;Geslacht: Vrouwen;2021 april;274940.0;243670.0;31270.0
606;Geslacht: Vrouwen;2021 mei;273810.0;242450.0;31360.0
607;Geslacht: Vrouwen;2021 juni;272520.0;241100.0;31430.0
608;Geslacht: Vrouwen;2021 juli;271030.0;239580.0;31440.0
609;Geslacht: Vrouwen;2021 augustus;268760.0;237260.0;31500.0
610;Geslacht: Vrouwen;2021 september;266930.0;235410.0;31520.0
611;Geslacht: Vrouwen;2021 oktober;265970.0;234410.0;31550.0
612;Geslacht: Vrouwen;2021 november;265250.0;233390.0;31860.0
613;Geslacht: Vrouwen;2021 december;265140.0;233200.0;31940.0
614;Geslacht: Vrouwen;2022 januari;264690.0;232860.0;31830.0
615;Geslacht: Vrouwen;2022 februari;264190.0;232480.0;31720.0
616;Geslacht: Vrouwen;2022 maart;263830.0;232200.0;31630.0
617;Geslacht: Vrouwen;2022 april;263340.0;231650.0;31690.0
618;Geslacht: Vrouwen;2022 mei;262570.0;230790.0;31780.0
619;Geslacht: Vrouwen;2022 juni;261870.0;230100.0;31770.0
620;Geslacht: Vrouwen;2022 juli;260920.0;229290.0;31630.0
621;Geslacht: Vrouwen;2022 augustus;259900.0;228110.0;31790.0
622;Geslacht: Vrouwen;2022 september;259020.0;227190.0;31830.0
623;Geslacht: Vrouwen;2022 oktober;258640.0;226660.0;31980.0
624;Geslacht: Vrouwen;2022 november;258670.0;226600.0;32070.0
625;Geslacht: Vrouwen;2022 december;258820.0;226690.0;32130.0
626;Geslacht: Vrouwen;2023 januari;259150.0;227110.0;32040.0
627;Geslacht: Vrouwen;2023 februari;259500.0;227550.0;31950.0
628;Geslacht: Vrouwen;2023 maart;259900.0;228060.0;31840.0
629;Geslacht: Vrouwen;2023 april;259970.0;228050.0;31930.0
630;Geslacht: Vrouwen;2023 mei;259810.0;227610.0;32200.0
631;Geslacht: Vrouwen;2023 juni;259730.0;227470.0;32260.0
632;Geslacht: Vrouwen;2023 juli;259750.0;227450.0;32300.0
633;Geslacht: Vrouwen;2023 augustus;259100.0;226750.0;32360.0
634;Geslacht: Vrouwen;2023 september;258710.0;226310.0;32400.0
635;Geslacht: Vrouwen;2023 oktober;258920.0;226430.0;32490.0
636;Geslacht: Vrouwen;2023 november;259050.0;226480.0;32570.0
637;Geslacht: Vrouwen;2023 december;259310.0;226740.0;32570.0
638;Geslacht: Vrouwen;2024 januari;259540.0;227180.0;32370.0
639;Geslacht: Vrouwen;2024 februari;260210.0;227920.0;32280.0
640;Geslacht: Vrouwen;2024 maart;260400.0;228010.0;32380.0
641;Geslacht: Vrouwen;2024 april;260490.0;228060.0;32430.0
642;Geslacht: Vrouwen;2024 mei;260500.0;227990.0;32510.0
643;Geslacht: Vrouwen;2024 juni;260400.0;227870.0;32540.0
644;Geslacht: Vrouwen;2024 juli;260530.0;227650.0;32880.0
645;Geslacht: Vrouwen;2024 augustus;260090.0;227150.0;32940.0
646;Geslacht: Vrouwen;2024 september;259590.0;226610.0;32980.0
647;Geslacht: Vrouwen;2024 oktober;259760.0;226680.0;33080.0
648;Geslacht: Vrouwen;2024 november;260000.0;227000.0;33000.0
649;Geslacht: Vrouwen;2024 december;261000.0;227000.0;33000.0
650;Geslacht: Vrouwen;2025 januari;261000.0;227000.0;33500.0
651;Leeftijd: jonger dan 27 jaar;2007 januari;35090.0;35090.0;
652;Leeftijd: jonger dan 27 jaar;2007 februari;34810.0;34810.0;
653;Leeftijd: jonger dan 27 jaar;2007 maart;34090.0;34090.0;
654;Leeftijd: jonger dan 27 jaar;2007 april;33440.0;33440.0;
655;Leeftijd: jonger dan 27 jaar;2007 mei;32710.0;32710.0;
656;Leeftijd: jonger dan 27 jaar;2007 juni;31740.0;31740.0;
657;Leeftijd: jonger dan 27 jaar;2007 juli;30710.0;30710.0;
658;Leeftijd: jonger dan 27 jaar;2007 augustus;30090.0;30090.0;
659;Leeftijd: jonger dan 27 jaar;2007 september;29320.0;29320.0;
660;Leeftijd: jonger dan 27 jaar;2007 oktober;28520.0;28520.0;
661;Leeftijd: jonger dan 27 jaar;2007 november;27380.0;27380.0;
662;Leeftijd: jonger dan 27 jaar;2007 december;26860.0;26860.0;
663;Leeftijd: jonger dan 27 jaar;2008 januari;26810.0;26810.0;
664;Leeftijd: jonger dan 27 jaar;2008 februari;26980.0;26980.0;
665;Leeftijd: jonger dan 27 jaar;2008 maart;26920.0;26920.0;
666;Leeftijd: jonger dan 27 jaar;2008 april;26720.0;26720.0;
667;Leeftijd: jonger dan 27 jaar;2008 mei;26410.0;26410.0;
668;Leeftijd: jonger dan 27 jaar;2008 juni;26020.0;26020.0;
669;Leeftijd: jonger dan 27 jaar;2008 juli;25560.0;25560.0;
670;Leeftijd: jonger dan 27 jaar;2008 augustus;24980.0;24980.0;
671;Leeftijd: jonger dan 27 jaar;2008 september;24340.0;24340.0;
672;Leeftijd: jonger dan 27 jaar;2008 oktober;24220.0;24220.0;
673;Leeftijd: jonger dan 27 jaar;2008 november;24070.0;24070.0;
674;Leeftijd: jonger dan 27 jaar;2008 december;24590.0;24590.0;
675;Leeftijd: jonger dan 27 jaar;2009 januari;25260.0;25260.0;
676;Leeftijd: jonger dan 27 jaar;2009 februari;26300.0;26300.0;
677;Leeftijd: jonger dan 27 jaar;2009 maart;27200.0;27200.0;
678;Leeftijd: jonger dan 27 jaar;2009 april;28200.0;28200.0;
679;Leeftijd: jonger dan 27 jaar;2009 mei;29110.0;29110.0;
680;Leeftijd: jonger dan 27 jaar;2009 juni;29690.0;29690.0;
681;Leeftijd: jonger dan 27 jaar;2009 juli;30140.0;30140.0;
682;Leeftijd: jonger dan 27 jaar;2009 augustus;30400.0;30400.0;
683;Leeftijd: jonger dan 27 jaar;2009 september;30600.0;30600.0;
684;Leeftijd: jonger dan 27 jaar;2009 oktober;31060.0;31060.0;
685;Leeftijd: jonger dan 27 jaar;2009 november;31020.0;31020.0;
686;Leeftijd: jonger dan 27 jaar;2009 december;32080.0;32080.0;
687;Leeftijd: jonger dan 27 jaar;2010 januari;34350.0;34350.0;
688;Leeftijd: jonger dan 27 jaar;2010 februari;36010.0;36010.0;
689;Leeftijd: jonger dan 27 jaar;2010 maart;37060.0;37060.0;
690;Leeftijd: jonger dan 27 jaar;2010 april;37770.0;37770.0;
691;Leeftijd: jonger dan 27 jaar;2010 mei;37830.0;37830.0;
692;Leeftijd: jonger dan 27 jaar;2010 juni;37480.0;37480.0;
693;Leeftijd: jonger dan 27 jaar;2010 juli;36940.0;36940.0;
694;Leeftijd: jonger dan 27 jaar;2010 augustus;36960.0;36960.0;
695;Leeftijd: jonger dan 27 jaar;2010 september;36480.0;36480.0;
696;Leeftijd: jonger dan 27 jaar;2010 oktober;36800.0;36800.0;
697;Leeftijd: jonger dan 27 jaar;2010 november;36870.0;36870.0;
698;Leeftijd: jonger dan 27 jaar;2010 december;37790.0;37790.0;
699;Leeftijd: jonger dan 27 jaar;2011 januari;38850.0;38850.0;
700;Leeftijd: jonger dan 27 jaar;2011 februari;39500.0;39500.0;
701;Leeftijd: jonger dan 27 jaar;2011 maart;40000.0;40000.0;
702;Leeftijd: jonger dan 27 jaar;2011 april;40090.0;40090.0;
703;Leeftijd: jonger dan 27 jaar;2011 mei;39700.0;39700.0;
704;Leeftijd: jonger dan 27 jaar;2011 juni;39030.0;39030.0;
705;Leeftijd: jonger dan 27 jaar;2011 juli;38150.0;38150.0;
706;Leeftijd: jonger dan 27 jaar;2011 augustus;37240.0;37240.0;
707;Leeftijd: jonger dan 27 jaar;2011 september;36170.0;36170.0;
708;Leeftijd: jonger dan 27 jaar;2011 oktober;36370.0;36370.0;
709;Leeftijd: jonger dan 27 jaar;2011 november;36000.0;36000.0;
710;Leeftijd: jonger dan 27 jaar;2011 december;36680.0;36680.0;
711;Leeftijd: jonger dan 27 jaar;2012 januari;36180.0;36180.0;
712;Leeftijd: jonger dan 27 jaar;2012 februari;35810.0;35810.0;
713;Leeftijd: jonger dan 27 jaar;2012 maart;35310.0;35310.0;
714;Leeftijd: jonger dan 27 jaar;2012 april;35120.0;35120.0;
715;Leeftijd: jonger dan 27 jaar;2012 mei;35030.0;35030.0;
716;Leeftijd: jonger dan 27 jaar;2012 juni;34820.0;34820.0;
717;Leeftijd: jonger dan 27 jaar;2012 juli;34210.0;34210.0;
718;Leeftijd: jonger dan 27 jaar;2012 augustus;33590.0;33590.0;
719;Leeftijd: jonger dan 27 jaar;2012 september;33030.0;33030.0;
720;Leeftijd: jonger dan 27 jaar;2012 oktober;33260.0;33260.0;
721;Leeftijd: jonger dan 27 jaar;2012 november;34210.0;34210.0;
722;Leeftijd: jonger dan 27 jaar;2012 december;35220.0;35220.0;
723;Leeftijd: jonger dan 27 jaar;2013 januari;36560.0;36560.0;
724;Leeftijd: jonger dan 27 jaar;2013 februari;37400.0;37400.0;
725;Leeftijd: jonger dan 27 jaar;2013 maart;38570.0;38570.0;
726;Leeftijd: jonger dan 27 jaar;2013 april;39700.0;39700.0;
727;Leeftijd: jonger dan 27 jaar;2013 mei;39990.0;39990.0;
728;Leeftijd: jonger dan 27 jaar;2013 juni;39590.0;39590.0;
729;Leeftijd: jonger dan 27 jaar;2013 juli;39110.0;39110.0;
730;Leeftijd: jonger dan 27 jaar;2013 augustus;37480.0;37480.0;
731;Leeftijd: jonger dan 27 jaar;2013 september;36050.0;36050.0;
732;Leeftijd: jonger dan 27 jaar;2013 oktober;36470.0;36470.0;
733;Leeftijd: jonger dan 27 jaar;2013 november;37310.0;37310.0;
734;Leeftijd: jonger dan 27 jaar;2013 december;38230.0;38230.0;
735;Leeftijd: jonger dan 27 jaar;2014 januari;39410.0;39410.0;
736;Leeftijd: jonger dan 27 jaar;2014 februari;40100.0;40100.0;
737;Leeftijd: jonger dan 27 jaar;2014 maart;40960.0;40960.0;
738;Leeftijd: jonger dan 27 jaar;2014 april;41570.0;41570.0;
739;Leeftijd: jonger dan 27 jaar;2014 mei;41470.0;41470.0;
740;Leeftijd: jonger dan 27 jaar;2014 juni;41060.0;41060.0;
741;Leeftijd: jonger dan 27 jaar;2014 juli;40640.0;40640.0;
742;Leeftijd: jonger dan 27 jaar;2014 augustus;38400.0;38400.0;
743;Leeftijd: jonger dan 27 jaar;2014 september;36720.0;36720.0;
744;Leeftijd: jonger dan 27 jaar;2014 oktober;37010.0;37010.0;
745;Leeftijd: jonger dan 27 jaar;2014 november;37810.0;37810.0;
746;Leeftijd: jonger dan 27 jaar;2014 december;38430.0;38430.0;
747;Leeftijd: jonger dan 27 jaar;2015 januari;39220.0;39220.0;
748;Leeftijd: jonger dan 27 jaar;2015 februari;39710.0;39710.0;
749;Leeftijd: jonger dan 27 jaar;2015 maart;40810.0;40810.0;
750;Leeftijd: jonger dan 27 jaar;2015 april;41450.0;41450.0;
751;Leeftijd: jonger dan 27 jaar;2015 mei;41300.0;41300.0;
752;Leeftijd: jonger dan 27 jaar;2015 juni;40890.0;40890.0;
753;Leeftijd: jonger dan 27 jaar;2015 juli;41060.0;41060.0;
754;Leeftijd: jonger dan 27 jaar;2015 augustus;39460.0;39460.0;
755;Leeftijd: jonger dan 27 jaar;2015 september;39010.0;39010.0;
756;Leeftijd: jonger dan 27 jaar;2015 oktober;39850.0;39850.0;
757;Leeftijd: jonger dan 27 jaar;2015 november;40950.0;40950.0;
758;Leeftijd: jonger dan 27 jaar;2015 december;42190.0;42190.0;
759;Leeftijd: jonger dan 27 jaar;2016 januari;43180.0;43180.0;
760;Leeftijd: jonger dan 27 jaar;2016 februari;44020.0;44020.0;
761;Leeftijd: jonger dan 27 jaar;2016 maart;44940.0;44940.0;
762;Leeftijd: jonger dan 27 jaar;2016 april;45500.0;45500.0;
763;Leeftijd: jonger dan 27 jaar;2016 mei;45900.0;45900.0;
764;Leeftijd: jonger dan 27 jaar;2016 juni;46110.0;46110.0;
765;Leeftijd: jonger dan 27 jaar;2016 juli;46540.0;46540.0;
766;Leeftijd: jonger dan 27 jaar;2016 augustus;45420.0;45420.0;
767;Leeftijd: jonger dan 27 jaar;2016 september;45160.0;45160.0;
768;Leeftijd: jonger dan 27 jaar;2016 oktober;45820.0;45820.0;
769;Leeftijd: jonger dan 27 jaar;2016 november;47000.0;47000.0;
770;Leeftijd: jonger dan 27 jaar;2016 december;48330.0;48330.0;
771;Leeftijd: jonger dan 27 jaar;2017 januari;48710.0;48710.0;
772;Leeftijd: jonger dan 27 jaar;2017 februari;49570.0;49570.0;
773;Leeftijd: jonger dan 27 jaar;2017 maart;50340.0;50340.0;
774;Leeftijd: jonger dan 27 jaar;2017 april ;50400.0;50400.0;
775;Leeftijd: jonger dan 27 jaar;2017 mei;49990.0;49990.0;
776;Leeftijd: jonger dan 27 jaar;2017 juni;49950.0;49950.0;
777;Leeftijd: jonger dan 27 jaar;2017 juli;49470.0;49470.0;
778;Leeftijd: jonger dan 27 jaar;2017 augustus;47600.0;47600.0;
779;Leeftijd: jonger dan 27 jaar;2017 september;46460.0;46460.0;
780;Leeftijd: jonger dan 27 jaar;2017 oktober;46130.0;46130.0;
781;Leeftijd: jonger dan 27 jaar;2017 november;46400.0;46400.0;
782;Leeftijd: jonger dan 27 jaar;2017 december;46620.0;46620.0;
783;Leeftijd: jonger dan 27 jaar;2018 januari;46110.0;46110.0;
784;Leeftijd: jonger dan 27 jaar;2018 februari;45790.0;45790.0;
785;Leeftijd: jonger dan 27 jaar;2018 maart;45710.0;45710.0;
786;Leeftijd: jonger dan 27 jaar;2018 april;45260.0;45260.0;
787;Leeftijd: jonger dan 27 jaar;2018 mei;44860.0;44860.0;
788;Leeftijd: jonger dan 27 jaar;2018 juni;44400.0;44400.0;
789;Leeftijd: jonger dan 27 jaar;2018 juli;43800.0;43800.0;
790;Leeftijd: jonger dan 27 jaar;2018 augustus;41550.0;41550.0;
791;Leeftijd: jonger dan 27 jaar;2018 september;39990.0;39990.0;
792;Leeftijd: jonger dan 27 jaar;2018 oktober;39760.0;39760.0;
793;Leeftijd: jonger dan 27 jaar;2018 november;39880.0;39880.0;
794;Leeftijd: jonger dan 27 jaar;2018 december;40130.0;40130.0;
795;Leeftijd: jonger dan 27 jaar;2019 januari;39800.0;39800.0;
796;Leeftijd: jonger dan 27 jaar;2019 februari;39600.0;39600.0;
797;Leeftijd: jonger dan 27 jaar;2019 maart;39600.0;39600.0;
798;Leeftijd: jonger dan 27 jaar;2019 april;39380.0;39380.0;
799;Leeftijd: jonger dan 27 jaar;2019 mei;38980.0;38980.0;
800;Leeftijd: jonger dan 27 jaar;2019 juni;38530.0;38530.0;
801;Leeftijd: jonger dan 27 jaar;2019 juli;38150.0;38150.0;
802;Leeftijd: jonger dan 27 jaar;2019 augustus;36300.0;36300.0;
803;Leeftijd: jonger dan 27 jaar;2019 september;35140.0;35140.0;
804;Leeftijd: jonger dan 27 jaar;2019 oktober;35200.0;35200.0;
805;Leeftijd: jonger dan 27 jaar;2019 november;35530.0;35530.0;
806;Leeftijd: jonger dan 27 jaar;2019 december;35800.0;35800.0;
807;Leeftijd: jonger dan 27 jaar;2020 januari;35690.0;35690.0;
808;Leeftijd: jonger dan 27 jaar;2020 februari;35880.0;35880.0;
809;Leeftijd: jonger dan 27 jaar;2020 maart;38120.0;38120.0;
810;Leeftijd: jonger dan 27 jaar;2020 april;40380.0;40380.0;
811;Leeftijd: jonger dan 27 jaar;2020 mei;41220.0;41220.0;
812;Leeftijd: jonger dan 27 jaar;2020 juni;41350.0;41350.0;
813;Leeftijd: jonger dan 27 jaar;2020 juli;41200.0;41200.0;
