ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
2562;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2015;383.0;284.0;;;91.0;;;0.0;46.0;;0.9;2.0;;;50.0;7.0;24.0;;;1.0;;;0.0;;;;1.0;;;2.0
2563;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2016;425.0;377.0;;;90.0;;;0.0;44.0;;0.9;2.0;;;;10.0;29.0;;;1.0;;;0.0;;;;2.0;;;
2564;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2017;504.0;390.0;;;87.0;;;0.0;51.0;;1.0;2.0;;;;9.0;26.0;;;1.0;;;0.0;;;;2.0;;;
2565;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2018;396.0;318.0;;;99.0;;;0.0;48.0;;1.0;2.0;;;51.0;8.0;21.0;;;1.0;;;0.0;;;;2.0;;;2.0
2566;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2019;488.0;317.0;;;88.0;;;0.0;48.0;;1.1;1.0;;;;12.0;23.0;;;1.0;;;0.0;;;;2.0;;;
2567;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2020;531.0;356.0;;;73.0;;;0.0;45.0;;1.0;3.0;;;53.0;11.0;20.0;;;0.0;;;0.0;;;;4.0;;;2.0
2568;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2021;518.0;355.0;;;73.0;;;0.0;43.0;;1.0;3.0;;;56.0;11.0;19.0;;;0.0;;;0.0;;;;5.0;;;3.0
2569;Overijssel (PV);Eenjarig akker- en tuinbouwgebied;2022;545.0;344.0;;;80.0;;;;33.0;;0.3;;;;;12.0;18.0;;;1.0;;;;;;;;;;3.0
2570;Overijssel (PV);Tijdelijk grasland;2013;;197.0;;;48.0;4.0;;;46.0;;0.9;1.0;;;;;12.0;;;0.0;1.0;;;;;;1.0;;;0.0
2571;Overijssel (PV);Tijdelijk grasland;2014;;293.0;;;61.0;5.0;;;46.0;;0.8;1.0;;;;;14.0;;;0.0;1.0;;;;;;1.0;;;
2572;Overijssel (PV);Tijdelijk grasland;2015;;278.0;;;53.0;5.0;;0.0;47.0;;0.8;1.0;;;30.0;;18.0;;;0.0;1.0;;0.0;;;;1.0;;;1.0
2573;Overijssel (PV);Tijdelijk grasland;2016;;289.0;;;50.0;5.0;;0.0;47.0;;1.0;1.0;;;;;21.0;;;0.0;1.0;;0.0;;;;1.0;;;
2574;Overijssel (PV);Tijdelijk grasland;2017;;299.0;;;47.0;5.0;;0.0;47.0;;1.0;1.0;;;;;19.0;;;0.0;1.0;;0.0;;;;1.0;;;
2575;Overijssel (PV);Tijdelijk grasland;2018;;231.0;;;51.0;5.0;;0.0;47.0;;1.0;1.0;;;28.0;;15.0;;;0.0;1.0;;1.0;;;;1.0;;;1.0
2576;Overijssel (PV);Tijdelijk grasland;2019;;227.0;;;45.0;5.0;;0.0;47.0;;1.2;1.0;;;;;17.0;;;0.0;1.0;;0.0;;;;1.0;;;
2577;Overijssel (PV);Tijdelijk grasland;2020;;217.0;;;33.0;4.0;;0.0;47.0;;1.1;1.0;;;24.0;;13.0;;;0.0;1.0;;0.0;;;;2.0;;;1.0
2578;Overijssel (PV);Tijdelijk grasland;2021;;275.0;;;35.0;4.0;;0.0;48.0;;0.9;2.0;;;27.0;;13.0;;;0.0;1.0;;1.0;;;;2.0;;;1.0
2579;Overijssel (PV);Tijdelijk grasland;2022;;210.0;;;39.0;5.0;;;32.0;;0.4;;;;;;13.0;;;0.0;1.0;;;;;;;;;1.0
2580;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2013;3.0;1.0;;;4.0;1.0;;;48.0;;0.9;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;0.0
2581;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2014;4.0;1.0;;;3.0;1.0;;;46.0;;0.8;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;
2582;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2015;2.0;1.0;;;3.0;1.0;;0.0;45.0;;0.9;0.0;;;1.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2583;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2016;1.0;0.0;;;3.0;1.0;;0.0;45.0;;0.8;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2584;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2017;1.0;0.0;;;3.0;1.0;;0.0;45.0;;0.9;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2585;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2018;1.0;0.0;;;3.0;1.0;;0.0;46.0;;1.0;0.0;;;1.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2586;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2019;2.0;0.0;;;2.0;1.0;;0.0;46.0;;1.1;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2587;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2020;1.0;0.0;;;2.0;1.0;;0.0;46.0;;1.1;0.0;;;1.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2588;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2021;1.0;0.0;;;2.0;1.0;;0.0;46.0;;1.0;0.0;;;1.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2589;Overijssel (PV);Meerjarig akker- en tuinbouwgebied;2022;1.0;0.0;;;2.0;1.0;;;39.0;;1.0;;;;;0.0;0.0;;;0.0;0.0;;;;;;;;;0.0
2590;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2013;2.0;1.0;;;1.0;0.0;;;51.0;;0.6;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;1.0
2591;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2014;2.0;1.0;;;1.0;0.0;;;43.0;;0.4;0.0;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;
2592;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2015;2.0;1.0;;;1.0;0.0;;0.0;48.0;;0.5;0.0;;;4.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2593;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2016;2.0;1.0;;;1.0;0.0;;0.0;47.0;;0.5;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2594;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2017;2.0;1.0;;;1.0;0.0;;0.0;47.0;;0.6;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2595;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2018;1.0;0.0;;;1.0;0.0;;0.0;47.0;;0.6;0.0;;;5.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2596;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2019;1.0;0.0;;;1.0;0.0;;0.0;46.0;;0.7;0.0;;;;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;
2597;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2020;1.0;0.0;;;1.0;0.0;;0.0;46.0;;0.7;0.0;;;5.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2598;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2021;1.0;0.0;;;1.0;0.0;;0.0;46.0;;0.8;0.0;;;6.0;0.0;0.0;;;0.0;0.0;;0.0;;;;0.0;;;2.0
2599;Overijssel (PV);Natuurlijk akker- en tuinbouwgebied;2022;1.0;0.0;;;1.0;0.0;;;37.0;;0.4;;;;;0.0;0.0;;;0.0;0.0;;;;;;;;;2.0
2600;Overijssel (PV);Totaal graslanden;2013;;1129.0;;;310.0;25.0;;;76.0;;1.0;5.0;;840.0;;;71.0;;;2.0;4.0;;;;;;5.0;39.0;45.0;17.0
2601;Overijssel (PV);Totaal graslanden;2014;;1268.0;;;301.0;24.0;;;76.0;;0.8;4.0;;842.0;;;64.0;;;2.0;4.0;;;;;;4.0;40.0;46.0;
2602;Overijssel (PV);Totaal graslanden;2015;;1160.0;;;246.0;24.0;;3.0;77.0;;0.8;5.0;;829.0;190.0;;75.0;;;1.0;4.0;;2.0;;;;5.0;37.0;49.0;16.0
2603;Overijssel (PV);Totaal graslanden;2016;;1272.0;;;246.0;25.0;;3.0;77.0;;0.9;7.0;;892.0;;;95.0;;;1.0;5.0;;2.0;;;;8.0;37.0;52.0;
2604;Overijssel (PV);Totaal graslanden;2017;;1303.0;;;233.0;25.0;;2.0;76.0;;1.0;5.0;;1193.0;;;85.0;;;1.0;5.0;;3.0;;;;6.0;38.0;59.0;
2605;Overijssel (PV);Totaal graslanden;2018;;996.0;;;254.0;24.0;;3.0;76.0;;1.0;6.0;;1246.0;207.0;;65.0;;;2.0;5.0;;3.0;;;;8.0;39.0;68.0;18.0
2606;Overijssel (PV);Totaal graslanden;2019;;1037.0;;;231.0;25.0;;3.0;76.0;;1.1;5.0;;1014.0;;;74.0;;;1.0;5.0;;3.0;;;;6.0;37.0;68.0;
2607;Overijssel (PV);Totaal graslanden;2020;;1093.0;;;190.0;25.0;;2.0;78.0;;1.0;8.0;;1221.0;210.0;;64.0;;;1.0;5.0;;3.0;;;;11.0;35.0;71.0;19.0
2608;Overijssel (PV);Totaal graslanden;2021;;1319.0;;;195.0;25.0;;2.0;79.0;;1.0;10.0;;1426.0;240.0;;61.0;;;1.0;5.0;;3.0;;;;15.0;43.0;88.0;22.0
2609;Overijssel (PV);Totaal graslanden;2022;;963.0;;;206.0;24.0;;;34.0;;0.8;;;1109.0;;;58.0;;;2.0;5.0;;;;;;;39.0;96.0;24.0
2610;Overijssel (PV);Agrarisch grasland;2013;;1095.0;;;282.0;23.0;;;43.0;;1.0;4.0;;;;;69.0;;;2.0;4.0;;;;;;4.0;;;10.0
2611;Overijssel (PV);Agrarisch grasland;2014;;1227.0;;;272.0;22.0;;;42.0;;0.8;3.0;;;;;61.0;;;2.0;4.0;;;;;;3.0;;;
2612;Overijssel (PV);Agrarisch grasland;2015;;1130.0;;;222.0;22.0;;2.0;41.0;;0.8;4.0;;;127.0;;73.0;;;1.0;4.0;;2.0;;;;4.0;;;10.0
2613;Overijssel (PV);Agrarisch grasland;2016;;1241.0;;;222.0;22.0;;2.0;41.0;;0.9;6.0;;;;;92.0;;;1.0;4.0;;2.0;;;;6.0;;;
2614;Overijssel (PV);Agrarisch grasland;2017;;1273.0;;;210.0;22.0;;2.0;41.0;;0.9;4.0;;;;;83.0;;;1.0;4.0;;2.0;;;;5.0;;;
2615;Overijssel (PV);Agrarisch grasland;2018;;978.0;;;228.0;22.0;;2.0;41.0;;1.0;5.0;;;124.0;;64.0;;;1.0;4.0;;2.0;;;;6.0;;;11.0
2616;Overijssel (PV);Agrarisch grasland;2019;;1017.0;;;207.0;22.0;;2.0;41.0;;1.1;4.0;;;;;72.0;;;1.0;4.0;;2.0;;;;5.0;;;
2617;Overijssel (PV);Agrarisch grasland;2020;;1072.0;;;171.0;22.0;;2.0;42.0;;1.0;7.0;;;123.0;;63.0;;;1.0;5.0;;2.0;;;;9.0;;;12.0
2618;Overijssel (PV);Agrarisch grasland;2021;;1294.0;;;174.0;22.0;;2.0;42.0;;1.0;8.0;;;132.0;;60.0;;;1.0;5.0;;2.0;;;;12.0;;;13.0
2619;Overijssel (PV);Agrarisch grasland;2022;;945.0;;;185.0;22.0;;;34.0;;0.7;;;;;;57.0;;;1.0;5.0;;;;;;;;;14.0
2620;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2013;;33.0;;;29.0;2.0;;;33.0;;0.9;1.0;;;;;2.0;;;0.0;0.0;;;;;;1.0;;;7.0
2621;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2014;;41.0;;;30.0;3.0;;;34.0;;0.9;1.0;;;;;2.0;;;0.0;0.0;;;;;;1.0;;;
2622;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2015;;30.0;;;24.0;3.0;;1.0;36.0;;1.0;1.0;;;63.0;;2.0;;;0.0;0.0;;1.0;;;;1.0;;;6.0
2623;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2016;;31.0;;;24.0;3.0;;1.0;36.0;;0.9;1.0;;;;;2.0;;;0.0;0.0;;1.0;;;;1.0;;;
2624;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2017;;30.0;;;23.0;3.0;;1.0;35.0;;1.0;1.0;;;;;2.0;;;0.0;0.0;;1.0;;;;1.0;;;
2625;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2018;;18.0;;;26.0;3.0;;1.0;34.0;;1.1;1.0;;;83.0;;1.0;;;0.0;1.0;;1.0;;;;2.0;;;7.0
2626;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2019;;20.0;;;23.0;3.0;;1.0;34.0;;1.2;1.0;;;;;1.0;;;0.0;1.0;;1.0;;;;1.0;;;
2627;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2020;;22.0;;;20.0;3.0;;1.0;36.0;;1.1;2.0;;;86.0;;1.0;;;0.0;1.0;;1.0;;;;2.0;;;7.0
2628;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2021;;26.0;;;20.0;3.0;;1.0;37.0;;1.1;2.0;;;108.0;;1.0;;;0.0;1.0;;1.0;;;;3.0;;;9.0
2629;Overijssel (PV);Natuurlijk en semi-natuurlijk grasland;2022;;18.0;;;21.0;3.0;;;34.0;;1.0;;;;;;1.0;;;0.0;1.0;;;;;;;;;10.0
2630;Overijssel (PV);Totaal bosgebieden;2013;;;234.0;;1632.0;27.0;;;180.0;;0.9;11.0;;2353.0;;;;9.0;;5.0;4.0;;;;;;10.0;38.0;125.0;10.0
2631;Overijssel (PV);Totaal bosgebieden;2014;;;231.0;;1641.0;27.0;;;181.0;;0.8;9.0;;2327.0;;;;8.0;;5.0;5.0;;;;;;8.0;40.0;127.0;
2632;Overijssel (PV);Totaal bosgebieden;2015;;;227.0;;1321.0;27.0;;1.0;181.0;;0.8;11.0;;2279.0;208.0;;;9.0;;5.0;5.0;;1.0;;;;10.0;37.0;134.0;9.0
2633;Overijssel (PV);Totaal bosgebieden;2016;;;223.0;;1305.0;27.0;;1.0;181.0;;0.8;8.0;;2371.0;;;;9.0;;4.0;5.0;;1.0;;;;9.0;38.0;137.0;
2634;Overijssel (PV);Totaal bosgebieden;2017;;;220.0;;1248.0;27.0;;1.0;182.0;;0.9;11.0;;3117.0;;;;8.0;;4.0;5.0;;1.0;;;;13.0;40.0;153.0;
2635;Overijssel (PV);Totaal bosgebieden;2018;;;217.0;;1374.0;27.0;;1.0;183.0;;1.1;12.0;;3264.0;264.0;;;9.0;;5.0;5.0;;1.0;;;;16.0;42.0;177.0;10.0
2636;Overijssel (PV);Totaal bosgebieden;2019;;;213.0;;1237.0;27.0;;1.0;183.0;;1.2;9.0;;2627.0;;;;7.0;;5.0;5.0;;1.0;;;;13.0;40.0;176.0;
2637;Overijssel (PV);Totaal bosgebieden;2020;;;209.0;;1007.0;27.0;;1.0;183.0;;1.1;17.0;;3057.0;267.0;;;9.0;;4.0;6.0;;1.0;;;;23.0;36.0;177.0;11.0
2638;Overijssel (PV);Totaal bosgebieden;2021;;;206.0;;1037.0;27.0;;1.0;183.0;;0.9;21.0;;3512.0;328.0;;;10.0;;4.0;6.0;;1.0;;;;31.0;46.0;218.0;12.0
2639;Overijssel (PV);Totaal bosgebieden;2022;;;201.0;;1088.0;26.0;;;57.0;;1.0;;;2806.0;;;;11.0;;5.0;6.0;;;;;;;45.0;243.0;13.0
2640;Overijssel (PV);Natuurbos en houtsingels;2013;;;;;557.0;12.0;;;50.0;;1.3;3.0;;;;;;;;2.0;2.0;;;;;;3.0;;;2.0
2641;Overijssel (PV);Natuurbos en houtsingels;2014;;;;;575.0;12.0;;;50.0;;1.1;2.0;;;;;;;;2.0;2.0;;;;;;2.0;;;
2642;Overijssel (PV);Natuurbos en houtsingels;2015;;;;;467.0;12.0;;0.0;50.0;;1.1;3.0;;;73.0;;;;;2.0;2.0;;0.0;;;;3.0;;;2.0
2643;Overijssel (PV);Natuurbos en houtsingels;2016;;;;;462.0;12.0;;0.0;50.0;;1.0;2.0;;;;;;;;2.0;2.0;;0.0;;;;3.0;;;
2644;Overijssel (PV);Natuurbos en houtsingels;2017;;;;;457.0;12.0;;0.0;50.0;;1.1;3.0;;;;;;;;2.0;2.0;;1.0;;;;3.0;;;
2645;Overijssel (PV);Natuurbos en houtsingels;2018;;;;;523.0;13.0;;0.0;51.0;;1.1;3.0;;;98.0;;;;;2.0;3.0;;1.0;;;;4.0;;;3.0
2646;Overijssel (PV);Natuurbos en houtsingels;2019;;;;;479.0;13.0;;0.0;51.0;;1.1;3.0;;;;;;;;2.0;3.0;;1.0;;;;4.0;;;
2647;Overijssel (PV);Natuurbos en houtsingels;2020;;;;;394.0;13.0;;0.0;50.0;;1.0;5.0;;;101.0;;;;;2.0;3.0;;1.0;;;;6.0;;;3.0
2648;Overijssel (PV);Natuurbos en houtsingels;2021;;;;;413.0;14.0;;0.0;51.0;;1.0;6.0;;;126.0;;;;;2.0;3.0;;1.0;;;;9.0;;;4.0
2649;Overijssel (PV);Natuurbos en houtsingels;2022;;;;;402.0;12.0;;;51.0;;1.0;;;;;;;;;2.0;3.0;;;;;;;;;4.0
2650;Overijssel (PV);Productiebos;2013;;;;;1028.0;14.0;;;72.0;;0.7;8.0;;;;;;;;3.0;2.0;;;;;;8.0;;;7.0
2651;Overijssel (PV);Productiebos;2014;;;;;1022.0;14.0;;;72.0;;0.6;6.0;;;;;;;;3.0;2.0;;;;;;6.0;;;
2652;Overijssel (PV);Productiebos;2015;;;;;819.0;14.0;;0.0;72.0;;0.7;8.0;;;133.0;;;;;3.0;2.0;;0.0;;;;7.0;;;6.0
2653;Overijssel (PV);Productiebos;2016;;;;;808.0;13.0;;0.0;72.0;;0.7;6.0;;;;;;;;3.0;2.0;;0.0;;;;6.0;;;
2654;Overijssel (PV);Productiebos;2017;;;;;742.0;13.0;;0.0;72.0;;0.7;8.0;;;;;;;;2.0;2.0;;0.0;;;;9.0;;;
2655;Overijssel (PV);Productiebos;2018;;;;;824.0;13.0;;0.0;72.0;;1.0;9.0;;;164.0;;;;;3.0;3.0;;0.0;;;;12.0;;;7.0
2656;Overijssel (PV);Productiebos;2019;;;;;733.0;13.0;;0.0;72.0;;1.1;7.0;;;;;;;;3.0;3.0;;0.0;;;;9.0;;;
2657;Overijssel (PV);Productiebos;2020;;;;;592.0;13.0;;0.0;72.0;;1.0;12.0;;;164.0;;;;;2.0;3.0;;0.0;;;;16.0;;;7.0
2658;Overijssel (PV);Productiebos;2021;;;;;604.0;13.0;;0.0;72.0;;0.8;15.0;;;200.0;;;;;2.0;3.0;;0.0;;;;22.0;;;8.0
2659;Overijssel (PV);Productiebos;2022;;;;;640.0;12.0;;;72.0;;0.9;;;;;;;;;3.0;3.0;;;;;;;;;8.0
2660;Overijssel (PV);Overig bos;2013;;;;;46.0;1.0;;;59.0;;1.2;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
2661;Overijssel (PV);Overig bos;2014;;;;;44.0;1.0;;;59.0;;0.9;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2662;Overijssel (PV);Overig bos;2015;;;;;36.0;1.0;;0.0;59.0;;1.0;0.0;;;2.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2663;Overijssel (PV);Overig bos;2016;;;;;35.0;1.0;;0.0;58.0;;1.1;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2664;Overijssel (PV);Overig bos;2017;;;;;49.0;2.0;;0.0;60.0;;1.3;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2665;Overijssel (PV);Overig bos;2018;;;;;27.0;1.0;;0.0;60.0;;1.5;0.0;;;2.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2666;Overijssel (PV);Overig bos;2019;;;;;25.0;1.0;;0.0;60.0;;1.7;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2667;Overijssel (PV);Overig bos;2020;;;;;21.0;1.0;;0.0;60.0;;1.5;0.0;;;2.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2668;Overijssel (PV);Overig bos;2021;;;;;21.0;1.0;;0.0;60.0;;1.3;0.0;;;2.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2669;Overijssel (PV);Overig bos;2022;;;;;46.0;2.0;;;60.0;;1.2;;;;;;;;;0.0;0.0;;;;;;;;;1.0
2670;Overijssel (PV);Totaal heide- en stuifzandgebieden;2013;;;;;7.0;1.0;;;119.0;;0.8;0.0;;193.0;;;;;;0.0;0.0;;;;;;0.0;1.0;10.0;1.0
2671;Overijssel (PV);Totaal heide- en stuifzandgebieden;2014;;;;;7.0;1.0;;;119.0;;0.7;0.0;;191.0;;;;;;0.0;0.0;;;;;;0.0;1.0;10.0;
2672;Overijssel (PV);Totaal heide- en stuifzandgebieden;2015;;;;;5.0;1.0;;0.0;119.0;;0.4;0.0;;190.0;13.0;;;;;0.0;0.0;;0.0;;;;0.0;1.0;11.0;1.0
2673;Overijssel (PV);Totaal heide- en stuifzandgebieden;2016;;;;;5.0;1.0;;0.0;119.0;;0.2;0.0;;200.0;;;;;;0.0;0.0;;0.0;;;;0.0;1.0;12.0;
2674;Overijssel (PV);Totaal heide- en stuifzandgebieden;2017;;;;;5.0;1.0;;0.0;119.0;;0.3;0.0;;266.0;;;;;;0.0;0.0;;0.0;;;;1.0;1.0;13.0;
2675;Overijssel (PV);Totaal heide- en stuifzandgebieden;2018;;;;;6.0;1.0;;0.0;119.0;;0.3;1.0;;275.0;18.0;;;;;0.0;0.0;;0.0;;;;1.0;1.0;15.0;1.0
2676;Overijssel (PV);Totaal heide- en stuifzandgebieden;2019;;;;;5.0;1.0;;0.0;119.0;;0.3;0.0;;225.0;;;;;;0.0;0.0;;0.0;;;;1.0;1.0;15.0;
2677;Overijssel (PV);Totaal heide- en stuifzandgebieden;2020;;;;;4.0;1.0;;0.0;120.0;;0.4;1.0;;270.0;19.0;;;;;0.0;0.0;;0.0;;;;1.0;1.0;16.0;1.0
2678;Overijssel (PV);Totaal heide- en stuifzandgebieden;2021;;;;;4.0;1.0;;0.0;120.0;;0.4;1.0;;305.0;23.0;;;;;0.0;0.0;;0.0;;;;1.0;1.0;19.0;1.0
2679;Overijssel (PV);Totaal heide- en stuifzandgebieden;2022;;;;;5.0;1.0;;;58.0;;0.4;;;248.0;;;;;;0.0;0.0;;;;;;;1.0;22.0;1.0
2680;Overijssel (PV);Heide;2013;;;;;7.0;1.0;;;68.0;;1.0;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
2681;Overijssel (PV);Heide;2014;;;;;7.0;1.0;;;68.0;;0.9;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2682;Overijssel (PV);Heide;2015;;;;;5.0;1.0;;0.0;68.0;;0.4;0.0;;;13.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2683;Overijssel (PV);Heide;2016;;;;;5.0;1.0;;0.0;68.0;;0.3;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2684;Overijssel (PV);Heide;2017;;;;;5.0;1.0;;0.0;67.0;;0.3;0.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2685;Overijssel (PV);Heide;2018;;;;;6.0;1.0;;0.0;67.0;;0.3;1.0;;;17.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
2686;Overijssel (PV);Heide;2019;;;;;5.0;1.0;;0.0;68.0;;0.3;0.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2687;Overijssel (PV);Heide;2020;;;;;4.0;1.0;;0.0;68.0;;0.4;1.0;;;18.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
2688;Overijssel (PV);Heide;2021;;;;;4.0;1.0;;0.0;68.0;;0.4;1.0;;;22.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
2689;Overijssel (PV);Heide;2022;;;;;5.0;1.0;;;68.0;;0.4;;;;;;;;;0.0;0.0;;;;;;;;;1.0
2690;Overijssel (PV);Stuifzand;2013;;;;;;;;;51.0;;0.3;0.0;;;;;;;;;;;;;;;0.0;;;0.0
2691;Overijssel (PV);Stuifzand;2014;;;;;;;;;51.0;;0.2;0.0;;;;;;;;;;;;;;;0.0;;;
2692;Overijssel (PV);Stuifzand;2015;;;;;;;;0.0;51.0;;0.2;0.0;;;0.0;;;;;;;;0.0;;;;0.0;;;0.0
2693;Overijssel (PV);Stuifzand;2016;;;;;;;;0.0;52.0;;0.2;0.0;;;;;;;;;;;0.0;;;;0.0;;;
2694;Overijssel (PV);Stuifzand;2017;;;;;;;;0.0;51.0;;0.1;0.0;;;;;;;;;;;0.0;;;;0.0;;;
2695;Overijssel (PV);Stuifzand;2018;;;;;;;;0.0;51.0;;0.1;0.0;;;1.0;;;;;;;;0.0;;;;0.0;;;0.0
2696;Overijssel (PV);Stuifzand;2019;;;;;;;;0.0;51.0;;0.2;0.0;;;;;;;;;;;0.0;;;;0.0;;;
2697;Overijssel (PV);Stuifzand;2020;;;;;;;;0.0;52.0;;0.3;0.0;;;1.0;;;;;;;;0.0;;;;0.0;;;0.0
2698;Overijssel (PV);Stuifzand;2021;;;;;;;;0.0;52.0;;0.3;0.0;;;1.0;;;;;;;;0.0;;;;0.0;;;0.0
2699;Overijssel (PV);Stuifzand;2022;;;;;;;;;48.0;;0.2;;;;;;;;;;;;;;;;;;;0.0
2700;Overijssel (PV);Totaal moeras- en veengebieden;2013;;;;;16.0;2.0;;;48.0;;0.9;1.0;;515.0;;;;;;0.0;0.0;;;;;;1.0;8.0;27.0;0.0
2701;Overijssel (PV);Totaal moeras- en veengebieden;2014;;;;;16.0;2.0;;;49.0;;0.6;1.0;;533.0;;;;;;0.0;0.0;;;;;;1.0;8.0;29.0;
2702;Overijssel (PV);Totaal moeras- en veengebieden;2015;;;;;13.0;2.0;;0.0;49.0;;0.6;1.0;;517.0;40.0;;;;;0.0;0.0;;0.0;;;;1.0;8.0;30.0;0.0
2703;Overijssel (PV);Totaal moeras- en veengebieden;2016;;;;;13.0;2.0;;0.0;49.0;;0.6;1.0;;543.0;;;;;;0.0;0.0;;0.0;;;;1.0;8.0;31.0;
2704;Overijssel (PV);Totaal moeras- en veengebieden;2017;;;;;12.0;2.0;;0.0;49.0;;0.6;1.0;;723.0;;;;;;0.0;0.0;;0.0;;;;1.0;8.0;36.0;
2705;Overijssel (PV);Totaal moeras- en veengebieden;2018;;;;;13.0;2.0;;0.0;49.0;;0.7;1.0;;743.0;51.0;;;;;0.0;0.0;;0.0;;;;1.0;8.0;40.0;0.0
