ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
4012;Mannen en Vrouwen;82 jaar;2051;154;314;-160
4013;Mannen en Vrouwen;82 jaar;2052;150;328;-178
4014;Mannen en Vrouwen;82 jaar;2053;145;325;-180
4015;Mannen en Vrouwen;82 jaar;2054;140;328;-188
4016;Mannen en Vrouwen;82 jaar;2055;133;324;-191
4017;Mannen en Vrouwen;82 jaar;2056;131;330;-199
4018;Mannen en Vrouwen;82 jaar;2057;128;320;-192
4019;Mannen en Vrouwen;82 jaar;2058;127;318;-191
4020;Mannen en Vrouwen;82 jaar;2059;128;329;-201
4021;Mannen en Vrouwen;82 jaar;2060;129;334;-205
4022;Mannen en Vrouwen;82 jaar;2061;131;338;-207
4023;Mannen en Vrouwen;82 jaar;2062;134;347;-213
4024;Mannen en Vrouwen;82 jaar;2063;139;351;-212
4025;Mannen en Vrouwen;82 jaar;2064;138;363;-225
4026;Mannen en Vrouwen;82 jaar;2065;137;370;-233
4027;Mannen en Vrouwen;82 jaar;2066;141;384;-243
4028;Mannen en Vrouwen;82 jaar;2067;145;391;-246
4029;Mannen en Vrouwen;82 jaar;2068;149;395;-246
4030;Mannen en Vrouwen;82 jaar;2069;151;397;-246
4031;Mannen en Vrouwen;82 jaar;2070;151;408;-257
4032;Mannen en Vrouwen;83 jaar;2023;99;81;18
4033;Mannen en Vrouwen;83 jaar;2024;95;75;20
4034;Mannen en Vrouwen;83 jaar;2025;92;79;13
4035;Mannen en Vrouwen;83 jaar;2026;93;80;13
4036;Mannen en Vrouwen;83 jaar;2027;97;90;7
4037;Mannen en Vrouwen;83 jaar;2028;95;99;-4
4038;Mannen en Vrouwen;83 jaar;2029;123;110;13
4039;Mannen en Vrouwen;83 jaar;2030;120;115;5
4040;Mannen en Vrouwen;83 jaar;2031;116;121;-5
4041;Mannen en Vrouwen;83 jaar;2032;113;122;-9
4042;Mannen en Vrouwen;83 jaar;2033;114;132;-18
4043;Mannen en Vrouwen;83 jaar;2034;115;124;-9
4044;Mannen en Vrouwen;83 jaar;2035;119;136;-17
4045;Mannen en Vrouwen;83 jaar;2036;119;140;-21
4046;Mannen en Vrouwen;83 jaar;2037;120;150;-30
4047;Mannen en Vrouwen;83 jaar;2038;122;157;-35
4048;Mannen en Vrouwen;83 jaar;2039;124;168;-44
4049;Mannen en Vrouwen;83 jaar;2040;126;173;-47
4050;Mannen en Vrouwen;83 jaar;2041;127;182;-55
4051;Mannen en Vrouwen;83 jaar;2042;130;192;-62
4052;Mannen en Vrouwen;83 jaar;2043;129;214;-85
4053;Mannen en Vrouwen;83 jaar;2044;134;207;-73
4054;Mannen en Vrouwen;83 jaar;2045;134;227;-93
4055;Mannen en Vrouwen;83 jaar;2046;136;236;-100
4056;Mannen en Vrouwen;83 jaar;2047;137;251;-114
4057;Mannen en Vrouwen;83 jaar;2048;136;255;-119
4058;Mannen en Vrouwen;83 jaar;2049;134;259;-125
4059;Mannen en Vrouwen;83 jaar;2050;134;253;-119
4060;Mannen en Vrouwen;83 jaar;2051;134;274;-140
4061;Mannen en Vrouwen;83 jaar;2052;140;284;-144
4062;Mannen en Vrouwen;83 jaar;2053;136;298;-162
4063;Mannen en Vrouwen;83 jaar;2054;132;296;-164
4064;Mannen en Vrouwen;83 jaar;2055;126;299;-173
4065;Mannen en Vrouwen;83 jaar;2056;120;297;-177
4066;Mannen en Vrouwen;83 jaar;2057;117;303;-186
4067;Mannen en Vrouwen;83 jaar;2058;114;295;-181
4068;Mannen en Vrouwen;83 jaar;2059;116;293;-177
4069;Mannen en Vrouwen;83 jaar;2060;114;303;-189
4070;Mannen en Vrouwen;83 jaar;2061;115;308;-193
4071;Mannen en Vrouwen;83 jaar;2062;117;312;-195
4072;Mannen en Vrouwen;83 jaar;2063;120;321;-201
4073;Mannen en Vrouwen;83 jaar;2064;121;324;-203
4074;Mannen en Vrouwen;83 jaar;2065;119;335;-216
4075;Mannen en Vrouwen;83 jaar;2066;120;342;-222
4076;Mannen en Vrouwen;83 jaar;2067;124;354;-230
4077;Mannen en Vrouwen;83 jaar;2068;128;361;-233
4078;Mannen en Vrouwen;83 jaar;2069;131;365;-234
4079;Mannen en Vrouwen;83 jaar;2070;133;368;-235
4080;Mannen en Vrouwen;84 jaar;2023;87;62;25
4081;Mannen en Vrouwen;84 jaar;2024;85;68;17
4082;Mannen en Vrouwen;84 jaar;2025;79;63;16
4083;Mannen en Vrouwen;84 jaar;2026;77;69;8
4084;Mannen en Vrouwen;84 jaar;2027;83;71;12
4085;Mannen en Vrouwen;84 jaar;2028;86;80;6
4086;Mannen en Vrouwen;84 jaar;2029;85;87;-2
4087;Mannen en Vrouwen;84 jaar;2030;108;94;14
4088;Mannen en Vrouwen;84 jaar;2031;105;98;7
4089;Mannen en Vrouwen;84 jaar;2032;101;105;-4
4090;Mannen en Vrouwen;84 jaar;2033;99;106;-7
4091;Mannen en Vrouwen;84 jaar;2034;99;116;-17
4092;Mannen en Vrouwen;84 jaar;2035;100;110;-10
4093;Mannen en Vrouwen;84 jaar;2036;104;122;-18
4094;Mannen en Vrouwen;84 jaar;2037;104;126;-22
4095;Mannen en Vrouwen;84 jaar;2038;104;135;-31
4096;Mannen en Vrouwen;84 jaar;2039;106;143;-37
4097;Mannen en Vrouwen;84 jaar;2040;109;154;-45
4098;Mannen en Vrouwen;84 jaar;2041;110;158;-48
4099;Mannen en Vrouwen;84 jaar;2042;112;168;-56
4100;Mannen en Vrouwen;84 jaar;2043;114;177;-63
4101;Mannen en Vrouwen;84 jaar;2044;114;200;-86
4102;Mannen en Vrouwen;84 jaar;2045;118;192;-74
4103;Mannen en Vrouwen;84 jaar;2046;118;212;-94
4104;Mannen en Vrouwen;84 jaar;2047;120;219;-99
4105;Mannen en Vrouwen;84 jaar;2048;121;234;-113
4106;Mannen en Vrouwen;84 jaar;2049;119;239;-120
4107;Mannen en Vrouwen;84 jaar;2050;119;242;-123
4108;Mannen en Vrouwen;84 jaar;2051;119;236;-117
4109;Mannen en Vrouwen;84 jaar;2052;119;257;-138
4110;Mannen en Vrouwen;84 jaar;2053;122;268;-146
4111;Mannen en Vrouwen;84 jaar;2054;120;281;-161
4112;Mannen en Vrouwen;84 jaar;2055;117;279;-162
4113;Mannen en Vrouwen;84 jaar;2056;112;283;-171
4114;Mannen en Vrouwen;84 jaar;2057;105;281;-176
4115;Mannen en Vrouwen;84 jaar;2058;103;287;-184
4116;Mannen en Vrouwen;84 jaar;2059;101;280;-179
4117;Mannen en Vrouwen;84 jaar;2060;102;279;-177
4118;Mannen en Vrouwen;84 jaar;2061;101;291;-190
4119;Mannen en Vrouwen;84 jaar;2062;102;296;-194
4120;Mannen en Vrouwen;84 jaar;2063;103;301;-198
4121;Mannen en Vrouwen;84 jaar;2064;107;309;-202
4122;Mannen en Vrouwen;84 jaar;2065;108;313;-205
4123;Mannen en Vrouwen;84 jaar;2066;106;325;-219
4124;Mannen en Vrouwen;84 jaar;2067;108;332;-224
4125;Mannen en Vrouwen;84 jaar;2068;112;345;-233
4126;Mannen en Vrouwen;84 jaar;2069;113;352;-239
4127;Mannen en Vrouwen;84 jaar;2070;117;355;-238
4128;Mannen en Vrouwen;85 jaar;2023;81;53;28
4129;Mannen en Vrouwen;85 jaar;2024;74;51;23
4130;Mannen en Vrouwen;85 jaar;2025;71;57;14
4131;Mannen en Vrouwen;85 jaar;2026;66;53;13
4132;Mannen en Vrouwen;85 jaar;2027;67;59;8
4133;Mannen en Vrouwen;85 jaar;2028;73;59;14
4134;Mannen en Vrouwen;85 jaar;2029;77;66;11
4135;Mannen en Vrouwen;85 jaar;2030;75;70;5
4136;Mannen en Vrouwen;85 jaar;2031;96;75;21
4137;Mannen en Vrouwen;85 jaar;2032;93;78;15
4138;Mannen en Vrouwen;85 jaar;2033;91;82;9
4139;Mannen en Vrouwen;85 jaar;2034;89;83;6
4140;Mannen en Vrouwen;85 jaar;2035;90;91;-1
4141;Mannen en Vrouwen;85 jaar;2036;91;86;5
4142;Mannen en Vrouwen;85 jaar;2037;93;95;-2
4143;Mannen en Vrouwen;85 jaar;2038;93;98;-5
4144;Mannen en Vrouwen;85 jaar;2039;93;104;-11
4145;Mannen en Vrouwen;85 jaar;2040;95;111;-16
4146;Mannen en Vrouwen;85 jaar;2041;97;118;-21
4147;Mannen en Vrouwen;85 jaar;2042;99;121;-22
4148;Mannen en Vrouwen;85 jaar;2043;101;129;-28
4149;Mannen en Vrouwen;85 jaar;2044;103;137;-34
4150;Mannen en Vrouwen;85 jaar;2045;103;155;-52
4151;Mannen en Vrouwen;85 jaar;2046;105;150;-45
4152;Mannen en Vrouwen;85 jaar;2047;106;164;-58
4153;Mannen en Vrouwen;85 jaar;2048;110;171;-61
4154;Mannen en Vrouwen;85 jaar;2049;110;184;-74
4155;Mannen en Vrouwen;85 jaar;2050;109;186;-77
4156;Mannen en Vrouwen;85 jaar;2051;108;190;-82
4157;Mannen en Vrouwen;85 jaar;2052;108;184;-76
4158;Mannen en Vrouwen;85 jaar;2053;109;201;-92
4159;Mannen en Vrouwen;85 jaar;2054;112;209;-97
4160;Mannen en Vrouwen;85 jaar;2055;110;219;-109
4161;Mannen en Vrouwen;85 jaar;2056;106;220;-114
4162;Mannen en Vrouwen;85 jaar;2057;101;221;-120
4163;Mannen en Vrouwen;85 jaar;2058;95;220;-125
4164;Mannen en Vrouwen;85 jaar;2059;91;224;-133
4165;Mannen en Vrouwen;85 jaar;2060;90;217;-127
4166;Mannen en Vrouwen;85 jaar;2061;91;215;-124
4167;Mannen en Vrouwen;85 jaar;2062;91;225;-134
4168;Mannen en Vrouwen;85 jaar;2063;93;227;-134
4169;Mannen en Vrouwen;85 jaar;2064;93;231;-138
4170;Mannen en Vrouwen;85 jaar;2065;97;234;-137
4171;Mannen en Vrouwen;85 jaar;2066;97;238;-141
4172;Mannen en Vrouwen;85 jaar;2067;96;243;-147
4173;Mannen en Vrouwen;85 jaar;2068;96;249;-153
4174;Mannen en Vrouwen;85 jaar;2069;100;258;-158
4175;Mannen en Vrouwen;85 jaar;2070;102;262;-160
4176;Mannen en Vrouwen;86 jaar;2023;60;43;17
4177;Mannen en Vrouwen;86 jaar;2024;60;46;14
4178;Mannen en Vrouwen;86 jaar;2025;59;44;15
4179;Mannen en Vrouwen;86 jaar;2026;55;51;4
4180;Mannen en Vrouwen;86 jaar;2027;57;47;10
4181;Mannen en Vrouwen;86 jaar;2028;58;53;5
4182;Mannen en Vrouwen;86 jaar;2029;63;53;10
4183;Mannen en Vrouwen;86 jaar;2030;65;58;7
4184;Mannen en Vrouwen;86 jaar;2031;64;62;2
4185;Mannen en Vrouwen;86 jaar;2032;79;66;13
4186;Mannen en Vrouwen;86 jaar;2033;79;68;11
4187;Mannen en Vrouwen;86 jaar;2034;76;72;4
4188;Mannen en Vrouwen;86 jaar;2035;75;72;3
4189;Mannen en Vrouwen;86 jaar;2036;74;78;-4
4190;Mannen en Vrouwen;86 jaar;2037;75;75;0
4191;Mannen en Vrouwen;86 jaar;2038;78;83;-5
4192;Mannen en Vrouwen;86 jaar;2039;77;86;-9
4193;Mannen en Vrouwen;86 jaar;2040;78;92;-14
4194;Mannen en Vrouwen;86 jaar;2041;79;97;-18
4195;Mannen en Vrouwen;86 jaar;2042;82;104;-22
4196;Mannen en Vrouwen;86 jaar;2043;83;107;-24
4197;Mannen en Vrouwen;86 jaar;2044;84;113;-29
4198;Mannen en Vrouwen;86 jaar;2045;87;121;-34
4199;Mannen en Vrouwen;86 jaar;2046;88;135;-47
4200;Mannen en Vrouwen;86 jaar;2047;90;134;-44
4201;Mannen en Vrouwen;86 jaar;2048;90;146;-56
4202;Mannen en Vrouwen;86 jaar;2049;91;152;-61
4203;Mannen en Vrouwen;86 jaar;2050;92;163;-71
4204;Mannen en Vrouwen;86 jaar;2051;93;165;-72
4205;Mannen en Vrouwen;86 jaar;2052;92;170;-78
4206;Mannen en Vrouwen;86 jaar;2053;93;165;-72
4207;Mannen en Vrouwen;86 jaar;2054;93;178;-85
4208;Mannen en Vrouwen;86 jaar;2055;96;187;-91
4209;Mannen en Vrouwen;86 jaar;2056;93;195;-102
4210;Mannen en Vrouwen;86 jaar;2057;89;197;-108
4211;Mannen en Vrouwen;86 jaar;2058;84;196;-112
4212;Mannen en Vrouwen;86 jaar;2059;79;195;-116
4213;Mannen en Vrouwen;86 jaar;2060;77;197;-120
4214;Mannen en Vrouwen;86 jaar;2061;77;191;-114
4215;Mannen en Vrouwen;86 jaar;2062;78;190;-112
4216;Mannen en Vrouwen;86 jaar;2063;77;198;-121
4217;Mannen en Vrouwen;86 jaar;2064;80;198;-118
4218;Mannen en Vrouwen;86 jaar;2065;79;199;-120
4219;Mannen en Vrouwen;86 jaar;2066;82;201;-119
4220;Mannen en Vrouwen;86 jaar;2067;83;203;-120
4221;Mannen en Vrouwen;86 jaar;2068;80;208;-128
4222;Mannen en Vrouwen;86 jaar;2069;80;211;-131
4223;Mannen en Vrouwen;86 jaar;2070;84;218;-134
4224;Mannen en Vrouwen;87 jaar;2023;52;28;24
4225;Mannen en Vrouwen;87 jaar;2024;49;34;15
4226;Mannen en Vrouwen;87 jaar;2025;48;36;12
4227;Mannen en Vrouwen;87 jaar;2026;47;36;11
4228;Mannen en Vrouwen;87 jaar;2027;47;43;4
4229;Mannen en Vrouwen;87 jaar;2028;46;40;6
4230;Mannen en Vrouwen;87 jaar;2029;49;43;6
4231;Mannen en Vrouwen;87 jaar;2030;52;42;10
4232;Mannen en Vrouwen;87 jaar;2031;55;46;9
4233;Mannen en Vrouwen;87 jaar;2032;53;49;4
4234;Mannen en Vrouwen;87 jaar;2033;69;52;17
4235;Mannen en Vrouwen;87 jaar;2034;66;54;12
4236;Mannen en Vrouwen;87 jaar;2035;64;57;7
4237;Mannen en Vrouwen;87 jaar;2036;62;57;5
4238;Mannen en Vrouwen;87 jaar;2037;62;62;0
4239;Mannen en Vrouwen;87 jaar;2038;63;58;5
4240;Mannen en Vrouwen;87 jaar;2039;65;65;0
4241;Mannen en Vrouwen;87 jaar;2040;65;67;-2
4242;Mannen en Vrouwen;87 jaar;2041;66;71;-5
4243;Mannen en Vrouwen;87 jaar;2042;67;77;-10
4244;Mannen en Vrouwen;87 jaar;2043;68;82;-14
4245;Mannen en Vrouwen;87 jaar;2044;70;85;-15
4246;Mannen en Vrouwen;87 jaar;2045;74;90;-16
4247;Mannen en Vrouwen;87 jaar;2046;74;97;-23
4248;Mannen en Vrouwen;87 jaar;2047;75;109;-34
4249;Mannen en Vrouwen;87 jaar;2048;78;107;-29
4250;Mannen en Vrouwen;87 jaar;2049;78;118;-40
4251;Mannen en Vrouwen;87 jaar;2050;79;123;-44
4252;Mannen en Vrouwen;87 jaar;2051;79;132;-53
4253;Mannen en Vrouwen;87 jaar;2052;79;134;-55
4254;Mannen en Vrouwen;87 jaar;2053;79;136;-57
4255;Mannen en Vrouwen;87 jaar;2054;79;131;-52
4256;Mannen en Vrouwen;87 jaar;2055;78;144;-66
4257;Mannen en Vrouwen;87 jaar;2056;84;150;-66
4258;Mannen en Vrouwen;87 jaar;2057;81;157;-76
4259;Mannen en Vrouwen;87 jaar;2058;77;158;-81
4260;Mannen en Vrouwen;87 jaar;2059;74;157;-83
4261;Mannen en Vrouwen;87 jaar;2060;68;158;-90
4262;Mannen en Vrouwen;87 jaar;2061;66;157;-91
4263;Mannen en Vrouwen;87 jaar;2062;67;152;-85
4264;Mannen en Vrouwen;87 jaar;2063;67;149;-82
4265;Mannen en Vrouwen;87 jaar;2064;68;156;-88
4266;Mannen en Vrouwen;87 jaar;2065;69;156;-87
4267;Mannen en Vrouwen;87 jaar;2066;69;157;-88
4268;Mannen en Vrouwen;87 jaar;2067;74;158;-84
4269;Mannen en Vrouwen;87 jaar;2068;74;159;-85
4270;Mannen en Vrouwen;87 jaar;2069;74;162;-88
4271;Mannen en Vrouwen;87 jaar;2070;74;164;-90
4272;Mannen en Vrouwen;88 jaar;2023;27;21;6
4273;Mannen en Vrouwen;88 jaar;2024;26;23;3
4274;Mannen en Vrouwen;88 jaar;2025;24;27;-3
4275;Mannen en Vrouwen;88 jaar;2026;24;29;-5
4276;Mannen en Vrouwen;88 jaar;2027;24;30;-6
4277;Mannen en Vrouwen;88 jaar;2028;25;36;-11
4278;Mannen en Vrouwen;88 jaar;2029;25;33;-8
4279;Mannen en Vrouwen;88 jaar;2030;26;36;-10
4280;Mannen en Vrouwen;88 jaar;2031;28;36;-8
4281;Mannen en Vrouwen;88 jaar;2032;28;39;-11
4282;Mannen en Vrouwen;88 jaar;2033;28;41;-13
4283;Mannen en Vrouwen;88 jaar;2034;35;44;-9
4284;Mannen en Vrouwen;88 jaar;2035;34;45;-11
4285;Mannen en Vrouwen;88 jaar;2036;33;47;-14
4286;Mannen en Vrouwen;88 jaar;2037;32;48;-16
4287;Mannen en Vrouwen;88 jaar;2038;32;51;-19
4288;Mannen en Vrouwen;88 jaar;2039;32;49;-17
4289;Mannen en Vrouwen;88 jaar;2040;33;55;-22
4290;Mannen en Vrouwen;88 jaar;2041;33;56;-23
4291;Mannen en Vrouwen;88 jaar;2042;33;59;-26
4292;Mannen en Vrouwen;88 jaar;2043;35;64;-29
4293;Mannen en Vrouwen;88 jaar;2044;36;69;-33
4294;Mannen en Vrouwen;88 jaar;2045;36;71;-35
4295;Mannen en Vrouwen;88 jaar;2046;36;76;-40
4296;Mannen en Vrouwen;88 jaar;2047;38;81;-43
4297;Mannen en Vrouwen;88 jaar;2048;38;92;-54
4298;Mannen en Vrouwen;88 jaar;2049;38;90;-52
4299;Mannen en Vrouwen;88 jaar;2050;39;100;-61
4300;Mannen en Vrouwen;88 jaar;2051;41;104;-63
4301;Mannen en Vrouwen;88 jaar;2052;41;112;-71
4302;Mannen en Vrouwen;88 jaar;2053;41;113;-72
4303;Mannen en Vrouwen;88 jaar;2054;40;115;-75
4304;Mannen en Vrouwen;88 jaar;2055;41;110;-69
4305;Mannen en Vrouwen;88 jaar;2056;41;121;-80
4306;Mannen en Vrouwen;88 jaar;2057;42;127;-85
4307;Mannen en Vrouwen;88 jaar;2058;42;132;-90
4308;Mannen en Vrouwen;88 jaar;2059;40;134;-94
4309;Mannen en Vrouwen;88 jaar;2060;39;133;-94
4310;Mannen en Vrouwen;88 jaar;2061;37;133;-96
4311;Mannen en Vrouwen;88 jaar;2062;35;133;-98
4312;Mannen en Vrouwen;88 jaar;2063;34;127;-93
4313;Mannen en Vrouwen;88 jaar;2064;35;125;-90
4314;Mannen en Vrouwen;88 jaar;2065;34;131;-97
4315;Mannen en Vrouwen;88 jaar;2066;36;132;-96
4316;Mannen en Vrouwen;88 jaar;2067;37;133;-96
4317;Mannen en Vrouwen;88 jaar;2068;38;132;-94
4318;Mannen en Vrouwen;88 jaar;2069;38;133;-95
4319;Mannen en Vrouwen;88 jaar;2070;37;136;-99
4320;Mannen en Vrouwen;89 jaar;2023;16;16;0
4321;Mannen en Vrouwen;89 jaar;2024;14;16;-2
4322;Mannen en Vrouwen;89 jaar;2025;13;17;-4
4323;Mannen en Vrouwen;89 jaar;2026;12;20;-8
4324;Mannen en Vrouwen;89 jaar;2027;13;22;-9
4325;Mannen en Vrouwen;89 jaar;2028;13;22;-9
4326;Mannen en Vrouwen;89 jaar;2029;14;26;-12
4327;Mannen en Vrouwen;89 jaar;2030;13;24;-11
4328;Mannen en Vrouwen;89 jaar;2031;14;26;-12
4329;Mannen en Vrouwen;89 jaar;2032;14;25;-11
4330;Mannen en Vrouwen;89 jaar;2033;15;28;-13
4331;Mannen en Vrouwen;89 jaar;2034;14;29;-15
4332;Mannen en Vrouwen;89 jaar;2035;17;30;-13
4333;Mannen en Vrouwen;89 jaar;2036;17;31;-14
4334;Mannen en Vrouwen;89 jaar;2037;17;32;-15
4335;Mannen en Vrouwen;89 jaar;2038;16;33;-17
4336;Mannen en Vrouwen;89 jaar;2039;16;35;-19
4337;Mannen en Vrouwen;89 jaar;2040;16;33;-17
4338;Mannen en Vrouwen;89 jaar;2041;17;36;-19
4339;Mannen en Vrouwen;89 jaar;2042;17;37;-20
4340;Mannen en Vrouwen;89 jaar;2043;17;39;-22
4341;Mannen en Vrouwen;89 jaar;2044;17;42;-25
4342;Mannen en Vrouwen;89 jaar;2045;17;45;-28
4343;Mannen en Vrouwen;89 jaar;2046;18;47;-29
4344;Mannen en Vrouwen;89 jaar;2047;18;50;-32
4345;Mannen en Vrouwen;89 jaar;2048;19;54;-35
4346;Mannen en Vrouwen;89 jaar;2049;19;61;-42
4347;Mannen en Vrouwen;89 jaar;2050;19;60;-41
4348;Mannen en Vrouwen;89 jaar;2051;19;66;-47
4349;Mannen en Vrouwen;89 jaar;2052;19;69;-50
4350;Mannen en Vrouwen;89 jaar;2053;19;75;-56
4351;Mannen en Vrouwen;89 jaar;2054;19;75;-56
4352;Mannen en Vrouwen;89 jaar;2055;19;76;-57
4353;Mannen en Vrouwen;89 jaar;2056;19;72;-53
4354;Mannen en Vrouwen;89 jaar;2057;19;80;-61
4355;Mannen en Vrouwen;89 jaar;2058;21;84;-63
4356;Mannen en Vrouwen;89 jaar;2059;20;86;-66
4357;Mannen en Vrouwen;89 jaar;2060;19;88;-69
4358;Mannen en Vrouwen;89 jaar;2061;19;87;-68
4359;Mannen en Vrouwen;89 jaar;2062;19;87;-68
4360;Mannen en Vrouwen;89 jaar;2063;17;87;-70
4361;Mannen en Vrouwen;89 jaar;2064;17;82;-65
4362;Mannen en Vrouwen;89 jaar;2065;17;82;-65
4363;Mannen en Vrouwen;89 jaar;2066;17;85;-68
4364;Mannen en Vrouwen;89 jaar;2067;17;86;-69
4365;Mannen en Vrouwen;89 jaar;2068;17;86;-69
4366;Mannen en Vrouwen;89 jaar;2069;17;85;-68
4367;Mannen en Vrouwen;89 jaar;2070;17;86;-69
4368;Mannen en Vrouwen;90 jaar;2023;9;8;1
4369;Mannen en Vrouwen;90 jaar;2024;8;10;-2
4370;Mannen en Vrouwen;90 jaar;2025;7;10;-3
4371;Mannen en Vrouwen;90 jaar;2026;7;11;-4
4372;Mannen en Vrouwen;90 jaar;2027;7;12;-5
4373;Mannen en Vrouwen;90 jaar;2028;7;13;-6
4374;Mannen en Vrouwen;90 jaar;2029;7;13;-6
4375;Mannen en Vrouwen;90 jaar;2030;7;15;-8
4376;Mannen en Vrouwen;90 jaar;2031;7;13;-6
4377;Mannen en Vrouwen;90 jaar;2032;7;15;-8
4378;Mannen en Vrouwen;90 jaar;2033;7;15;-8
4379;Mannen en Vrouwen;90 jaar;2034;9;16;-7
4380;Mannen en Vrouwen;90 jaar;2035;7;16;-9
4381;Mannen en Vrouwen;90 jaar;2036;9;18;-9
4382;Mannen en Vrouwen;90 jaar;2037;9;19;-10
4383;Mannen en Vrouwen;90 jaar;2038;9;19;-10
4384;Mannen en Vrouwen;90 jaar;2039;9;19;-10
4385;Mannen en Vrouwen;90 jaar;2040;9;20;-11
4386;Mannen en Vrouwen;90 jaar;2041;9;19;-10
4387;Mannen en Vrouwen;90 jaar;2042;9;21;-12
4388;Mannen en Vrouwen;90 jaar;2043;9;21;-12
4389;Mannen en Vrouwen;90 jaar;2044;9;21;-12
4390;Mannen en Vrouwen;90 jaar;2045;9;23;-14
4391;Mannen en Vrouwen;90 jaar;2046;9;25;-16
4392;Mannen en Vrouwen;90 jaar;2047;9;26;-17
4393;Mannen en Vrouwen;90 jaar;2048;9;27;-18
4394;Mannen en Vrouwen;90 jaar;2049;9;30;-21
4395;Mannen en Vrouwen;90 jaar;2050;9;34;-25
4396;Mannen en Vrouwen;90 jaar;2051;10;33;-23
4397;Mannen en Vrouwen;90 jaar;2052;10;37;-27
4398;Mannen en Vrouwen;90 jaar;2053;10;38;-28
4399;Mannen en Vrouwen;90 jaar;2054;10;41;-31
4400;Mannen en Vrouwen;90 jaar;2055;10;42;-32
4401;Mannen en Vrouwen;90 jaar;2056;10;43;-33
4402;Mannen en Vrouwen;90 jaar;2057;10;42;-32
4403;Mannen en Vrouwen;90 jaar;2058;10;45;-35
4404;Mannen en Vrouwen;90 jaar;2059;11;47;-36
4405;Mannen en Vrouwen;90 jaar;2060;10;49;-39
4406;Mannen en Vrouwen;90 jaar;2061;10;50;-40
4407;Mannen en Vrouwen;90 jaar;2062;10;49;-39
4408;Mannen en Vrouwen;90 jaar;2063;9;48;-39
4409;Mannen en Vrouwen;90 jaar;2064;9;48;-39
4410;Mannen en Vrouwen;90 jaar;2065;9;46;-37
4411;Mannen en Vrouwen;90 jaar;2066;9;45;-36
4412;Mannen en Vrouwen;90 jaar;2067;9;48;-39
4413;Mannen en Vrouwen;90 jaar;2068;9;47;-38
4414;Mannen en Vrouwen;90 jaar;2069;9;47;-38
4415;Mannen en Vrouwen;90 jaar;2070;9;48;-39
4416;Mannen en Vrouwen;91 jaar;2023;2;1;1
4417;Mannen en Vrouwen;91 jaar;2024;1;1;0
4418;Mannen en Vrouwen;91 jaar;2025;0;1;-1
4419;Mannen en Vrouwen;91 jaar;2026;0;1;-1
4420;Mannen en Vrouwen;91 jaar;2027;0;1;-1
4421;Mannen en Vrouwen;91 jaar;2028;0;1;-1
4422;Mannen en Vrouwen;91 jaar;2029;0;1;-1
4423;Mannen en Vrouwen;91 jaar;2030;0;1;-1
4424;Mannen en Vrouwen;91 jaar;2031;0;1;-1
4425;Mannen en Vrouwen;91 jaar;2032;0;0;0
4426;Mannen en Vrouwen;91 jaar;2033;0;0;0
4427;Mannen en Vrouwen;91 jaar;2034;0;0;0
4428;Mannen en Vrouwen;91 jaar;2035;0;0;0
4429;Mannen en Vrouwen;91 jaar;2036;0;0;0
4430;Mannen en Vrouwen;91 jaar;2037;0;0;0
4431;Mannen en Vrouwen;91 jaar;2038;0;0;0
4432;Mannen en Vrouwen;91 jaar;2039;0;0;0
4433;Mannen en Vrouwen;91 jaar;2040;0;0;0
4434;Mannen en Vrouwen;91 jaar;2041;0;0;0
4435;Mannen en Vrouwen;91 jaar;2042;0;0;0
4436;Mannen en Vrouwen;91 jaar;2043;0;0;0
4437;Mannen en Vrouwen;91 jaar;2044;0;0;0
4438;Mannen en Vrouwen;91 jaar;2045;0;0;0
4439;Mannen en Vrouwen;91 jaar;2046;0;0;0
4440;Mannen en Vrouwen;91 jaar;2047;0;0;0
4441;Mannen en Vrouwen;91 jaar;2048;0;0;0
4442;Mannen en Vrouwen;91 jaar;2049;0;0;0
4443;Mannen en Vrouwen;91 jaar;2050;0;0;0
4444;Mannen en Vrouwen;91 jaar;2051;0;0;0
4445;Mannen en Vrouwen;91 jaar;2052;0;0;0
4446;Mannen en Vrouwen;91 jaar;2053;0;0;0
4447;Mannen en Vrouwen;91 jaar;2054;0;0;0
4448;Mannen en Vrouwen;91 jaar;2055;0;0;0
4449;Mannen en Vrouwen;91 jaar;2056;0;0;0
4450;Mannen en Vrouwen;91 jaar;2057;0;0;0
4451;Mannen en Vrouwen;91 jaar;2058;0;0;0
4452;Mannen en Vrouwen;91 jaar;2059;0;0;0
4453;Mannen en Vrouwen;91 jaar;2060;0;0;0
4454;Mannen en Vrouwen;91 jaar;2061;0;0;0
4455;Mannen en Vrouwen;91 jaar;2062;0;0;0
4456;Mannen en Vrouwen;91 jaar;2063;0;0;0
4457;Mannen en Vrouwen;91 jaar;2064;0;0;0
4458;Mannen en Vrouwen;91 jaar;2065;0;0;0
4459;Mannen en Vrouwen;91 jaar;2066;0;0;0
4460;Mannen en Vrouwen;91 jaar;2067;0;0;0
4461;Mannen en Vrouwen;91 jaar;2068;0;0;0
4462;Mannen en Vrouwen;91 jaar;2069;0;0;0
4463;Mannen en Vrouwen;91 jaar;2070;0;0;0
