ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;TotaalRDUitgaven_1;TotaalExploitatieUitgaven_2;BrutoLoonuitgaven_3;OverigeExploitatieUitgaven_4;TotaalRDInvesteringen_5;Gebouwen_6;Overig_7;TotaalRDPersoneelAbsoluut_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;TotaalArbeidsjaren_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;AantalBedrijvenMetRD_20
170;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
171;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
172;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
173;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
174;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
175;22 Uitgeverijen, drukkerijen en repro;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
176;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
177;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
178;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
179;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
180;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
181;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
182;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
183;22 Uitgeverijen, drukkerijen en repro;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
184;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
185;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
186;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
187;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
188;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
189;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
190;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
191;22 Uitgeverijen, drukkerijen en repro;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
192;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1994;;;;;;;;;;;;;;;;;;;;
193;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1995;;;;;;;;;;;;;;;;;;;;
194;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1996;32.0;29.0;12.0;16.0;4.0;0.0;4.0;;;;;;;;;267.0;100.0;99.0;68.0;6.0
195;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1997;37.0;;27.0;;;;3.0;;126.0;;18.0;;;;;247.0;116.0;113.0;18.0;5.0
196;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1998;49.0;49.0;14.0;34.0;0.0;0.0;0.0;521.0;112.0;269.0;140.0;;;;;490.0;107.0;252.0;131.0;5.0
197;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;1999;37.0;37.0;18.0;19.0;0.0;0.0;0.0;616.0;;;67.0;;;;;166.0;50.0;;;8.0
198;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;2000;30.0;30.0;18.0;11.0;0.0;0.0;0.0;606.0;290.0;254.0;62.0;;;;;184.0;64.0;89.0;31.0;
199;23 Aardolie- en steenkoolverwerkende ...;Totaal werknemers;2001;17.0;17.0;17.0;0.0;0.0;0.0;0.0;682.0;336.0;291.0;55.0;;;;;159.0;56.0;77.0;26.0;
200;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
201;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
202;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
203;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
204;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
205;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
206;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
207;23 Aardolie- en steenkoolverwerkende ...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
208;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
209;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
210;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
211;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
212;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
213;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
214;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
215;23 Aardolie- en steenkoolverwerkende ...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
216;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
217;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
218;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
219;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
220;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
221;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
222;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
223;23 Aardolie- en steenkoolverwerkende ...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
224;2410a Chemische basisproductenindustrie;Totaal werknemers;1994;333.0;288.0;182.0;106.0;44.0;24.0;21.0;5789.0;2721.0;1320.0;1748.0;;;;;3300.0;1375.0;1240.0;686.0;75.0
225;2410a Chemische basisproductenindustrie;Totaal werknemers;1995;326.0;288.0;166.0;122.0;38.0;10.0;28.0;3485.0;1414.0;1201.0;869.0;;;;;3112.0;1330.0;1104.0;678.0;54.0
226;2410a Chemische basisproductenindustrie;Totaal werknemers;1996;275.0;244.0;127.0;117.0;31.0;3.0;28.0;;;;;;;;;2638.0;1094.0;961.0;583.0;59.0
227;2410a Chemische basisproductenindustrie;Totaal werknemers;1997;267.0;238.0;127.0;111.0;29.0;5.0;24.0;2446.0;959.0;888.0;599.0;;;;;2311.0;944.0;835.0;532.0;67.0
228;2410a Chemische basisproductenindustrie;Totaal werknemers;1998;269.0;244.0;140.0;104.0;25.0;8.0;17.0;2566.0;932.0;1039.0;594.0;;;;;2359.0;869.0;945.0;545.0;48.0
229;2410a Chemische basisproductenindustrie;Totaal werknemers;1999;239.0;220.0;127.0;93.0;20.0;2.0;18.0;2264.0;820.0;952.0;492.0;;;;;2073.0;761.0;860.0;452.0;58.0
230;2410a Chemische basisproductenindustrie;Totaal werknemers;2000;268.0;248.0;145.0;103.0;20.0;2.0;18.0;2135.0;765.0;882.0;489.0;;;;;2041.0;744.0;853.0;443.0;49.0
231;2410a Chemische basisproductenindustrie;Totaal werknemers;2001;305.0;279.0;166.0;113.0;26.0;5.0;21.0;2363.0;884.0;1012.0;467.0;;;;;2265.0;860.0;973.0;432.0;44.0
232;2410a Chemische basisproductenindustrie;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
233;2410a Chemische basisproductenindustrie;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
234;2410a Chemische basisproductenindustrie;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
235;2410a Chemische basisproductenindustrie;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
236;2410a Chemische basisproductenindustrie;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
237;2410a Chemische basisproductenindustrie;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
238;2410a Chemische basisproductenindustrie;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
239;2410a Chemische basisproductenindustrie;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
240;2410a Chemische basisproductenindustrie;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
241;2410a Chemische basisproductenindustrie;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
242;2410a Chemische basisproductenindustrie;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
243;2410a Chemische basisproductenindustrie;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
244;2410a Chemische basisproductenindustrie;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
245;2410a Chemische basisproductenindustrie;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
246;2410a Chemische basisproductenindustrie;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
247;2410a Chemische basisproductenindustrie;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
248;2410a Chemische basisproductenindustrie;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
249;2410a Chemische basisproductenindustrie;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
250;2410a Chemische basisproductenindustrie;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
251;2410a Chemische basisproductenindustrie;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
252;2410a Chemische basisproductenindustrie;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
253;2410a Chemische basisproductenindustrie;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
254;2410a Chemische basisproductenindustrie;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
255;2410a Chemische basisproductenindustrie;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
256;244 VV farmaceutische producten;Totaal werknemers;1994;198.0;180.0;100.0;81.0;18.0;16.0;2.0;2166.0;765.0;938.0;463.0;;;;;2082.0;742.0;905.0;435.0;21.0
257;244 VV farmaceutische producten;Totaal werknemers;1995;212.0;193.0;103.0;90.0;19.0;8.0;11.0;2330.0;743.0;900.0;687.0;;;;;2253.0;730.0;861.0;662.0;15.0
258;244 VV farmaceutische producten;Totaal werknemers;1996;306.0;269.0;152.0;117.0;37.0;8.0;29.0;;;;;;;;;2942.0;910.0;1208.0;824.0;26.0
259;244 VV farmaceutische producten;Totaal werknemers;1997;308.0;;145.0;;;;26.0;3060.0;949.0;1308.0;803.0;;;;;2965.0;939.0;1284.0;742.0;25.0
260;244 VV farmaceutische producten;Totaal werknemers;1998;327.0;305.0;155.0;150.0;22.0;;;3106.0;979.0;1250.0;877.0;;;;;2998.0;950.0;1213.0;836.0;15.0
261;244 VV farmaceutische producten;Totaal werknemers;1999;419.0;385.0;184.0;201.0;34.0;;;3545.0;;;1006.0;;;;;3401.0;1095.0;;;18.0
262;244 VV farmaceutische producten;Totaal werknemers;2000;396.0;;158.0;;;;48.0;3060.0;1031.0;;;;;;;2935.0;998.0;;;22.0
263;244 VV farmaceutische producten;Totaal werknemers;2001;401.0;;179.0;;;;44.0;3223.0;1091.0;1308.0;823.0;;;;;3077.0;1046.0;1244.0;787.0;21.0
264;244 VV farmaceutische producten;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
265;244 VV farmaceutische producten;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
266;244 VV farmaceutische producten;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
267;244 VV farmaceutische producten;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
268;244 VV farmaceutische producten;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
269;244 VV farmaceutische producten;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
270;244 VV farmaceutische producten;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
271;244 VV farmaceutische producten;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
272;244 VV farmaceutische producten;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
273;244 VV farmaceutische producten;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
274;244 VV farmaceutische producten;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
275;244 VV farmaceutische producten;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
276;244 VV farmaceutische producten;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
277;244 VV farmaceutische producten;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
278;244 VV farmaceutische producten;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
279;244 VV farmaceutische producten;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
280;244 VV farmaceutische producten;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
281;244 VV farmaceutische producten;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
282;244 VV farmaceutische producten;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
283;244 VV farmaceutische producten;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
284;244 VV farmaceutische producten;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
285;244 VV farmaceutische producten;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
286;244 VV farmaceutische producten;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
287;244 VV farmaceutische producten;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
288;2420b Overige chemische eindproducten ..;Totaal werknemers;1994;291.0;251.0;159.0;92.0;40.0;13.0;27.0;4034.0;1324.0;1537.0;1173.0;;;;;3588.0;1208.0;1393.0;987.0;131.0
289;2420b Overige chemische eindproducten ..;Totaal werknemers;1995;271.0;245.0;151.0;94.0;26.0;8.0;18.0;3839.0;1219.0;1476.0;1143.0;;;;;3300.0;1143.0;1241.0;917.0;102.0
290;2420b Overige chemische eindproducten ..;Totaal werknemers;1996;227.0;204.0;121.0;83.0;23.0;7.0;16.0;;;;;;;;;2516.0;872.0;992.0;653.0;87.0
291;2420b Overige chemische eindproducten ..;Totaal werknemers;1997;252.0;228.0;129.0;99.0;24.0;8.0;16.0;2963.0;1060.0;1096.0;807.0;;;;;2658.0;971.0;999.0;688.0;104.0
292;2420b Overige chemische eindproducten ..;Totaal werknemers;1998;250.0;228.0;133.0;96.0;21.0;6.0;15.0;3496.0;1230.0;1503.0;764.0;;;;;2874.0;1038.0;1261.0;575.0;102.0
293;2420b Overige chemische eindproducten ..;Totaal werknemers;1999;259.0;233.0;141.0;93.0;26.0;7.0;20.0;3390.0;1238.0;1364.0;788.0;;;;;2691.0;1051.0;1043.0;597.0;121.0
294;2420b Overige chemische eindproducten ..;Totaal werknemers;2000;231.0;218.0;131.0;88.0;13.0;3.0;10.0;3029.0;1117.0;1243.0;669.0;;;;;2077.0;997.0;692.0;388.0;117.0
295;2420b Overige chemische eindproducten ..;Totaal werknemers;2001;162.0;152.0;105.0;47.0;10.0;2.0;8.0;2304.0;956.0;896.0;453.0;;;;;2018.0;852.0;794.0;372.0;117.0
296;2420b Overige chemische eindproducten ..;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
297;2420b Overige chemische eindproducten ..;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
298;2420b Overige chemische eindproducten ..;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
299;2420b Overige chemische eindproducten ..;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
300;2420b Overige chemische eindproducten ..;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
301;2420b Overige chemische eindproducten ..;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
302;2420b Overige chemische eindproducten ..;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
303;2420b Overige chemische eindproducten ..;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
304;2420b Overige chemische eindproducten ..;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
305;2420b Overige chemische eindproducten ..;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
306;2420b Overige chemische eindproducten ..;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
307;2420b Overige chemische eindproducten ..;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
308;2420b Overige chemische eindproducten ..;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
309;2420b Overige chemische eindproducten ..;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
310;2420b Overige chemische eindproducten ..;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
311;2420b Overige chemische eindproducten ..;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
312;2420b Overige chemische eindproducten ..;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
313;2420b Overige chemische eindproducten ..;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
314;2420b Overige chemische eindproducten ..;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
315;2420b Overige chemische eindproducten ..;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
316;2420b Overige chemische eindproducten ..;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
317;2420b Overige chemische eindproducten ..;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
318;2420b Overige chemische eindproducten ..;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
319;2420b Overige chemische eindproducten ..;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
320;25 VV producten van rubber en kunststof;Totaal werknemers;1994;35.0;30.0;20.0;9.0;5.0;1.0;5.0;875.0;318.0;322.0;235.0;;;;;535.0;216.0;215.0;103.0;134.0
321;25 VV producten van rubber en kunststof;Totaal werknemers;1995;32.0;25.0;19.0;5.0;7.0;1.0;6.0;699.0;288.0;288.0;122.0;;;;;469.0;218.0;195.0;56.0;118.0
322;25 VV producten van rubber en kunststof;Totaal werknemers;1996;40.0;35.0;24.0;11.0;5.0;1.0;4.0;;;;;;;;;622.0;240.0;288.0;95.0;133.0
323;25 VV producten van rubber en kunststof;Totaal werknemers;1997;47.0;38.0;26.0;12.0;8.0;1.0;7.0;938.0;338.0;458.0;142.0;;;;;656.0;261.0;319.0;76.0;151.0
324;25 VV producten van rubber en kunststof;Totaal werknemers;1998;31.0;28.0;21.0;7.0;3.0;0.0;3.0;1195.0;427.0;396.0;372.0;;;;;591.0;260.0;230.0;100.0;101.0
325;25 VV producten van rubber en kunststof;Totaal werknemers;1999;42.0;37.0;28.0;9.0;5.0;1.0;4.0;1409.0;493.0;483.0;433.0;;;;;693.0;322.0;247.0;124.0;160.0
326;25 VV producten van rubber en kunststof;Totaal werknemers;2000;30.0;28.0;22.0;6.0;3.0;1.0;1.0;674.0;313.0;288.0;74.0;;;;;531.0;252.0;234.0;46.0;125.0
327;25 VV producten van rubber en kunststof;Totaal werknemers;2001;32.0;29.0;21.0;8.0;3.0;0.0;3.0;697.0;339.0;222.0;136.0;;;;;526.0;291.0;157.0;78.0;108.0
328;25 VV producten van rubber en kunststof;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
329;25 VV producten van rubber en kunststof;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
330;25 VV producten van rubber en kunststof;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
331;25 VV producten van rubber en kunststof;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
332;25 VV producten van rubber en kunststof;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
333;25 VV producten van rubber en kunststof;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
334;25 VV producten van rubber en kunststof;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
335;25 VV producten van rubber en kunststof;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
336;25 VV producten van rubber en kunststof;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
337;25 VV producten van rubber en kunststof;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
338;25 VV producten van rubber en kunststof;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
339;25 VV producten van rubber en kunststof;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
340;25 VV producten van rubber en kunststof;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
341;25 VV producten van rubber en kunststof;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
342;25 VV producten van rubber en kunststof;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
343;25 VV producten van rubber en kunststof;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
344;25 VV producten van rubber en kunststof;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
345;25 VV producten van rubber en kunststof;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
346;25 VV producten van rubber en kunststof;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
347;25 VV producten van rubber en kunststof;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
348;25 VV producten van rubber en kunststof;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
349;25 VV producten van rubber en kunststof;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
350;25 VV producten van rubber en kunststof;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
351;25 VV producten van rubber en kunststof;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
352;27 Basismetaalindustrie;Totaal werknemers;1994;40.0;34.0;23.0;11.0;5.0;0.0;5.0;634.0;196.0;287.0;150.0;;;;;395.0;167.0;187.0;42.0;48.0
353;27 Basismetaalindustrie;Totaal werknemers;1995;47.0;36.0;24.0;12.0;11.0;1.0;10.0;743.0;252.0;247.0;244.0;;;;;498.0;180.0;191.0;128.0;44.0
354;27 Basismetaalindustrie;Totaal werknemers;1996;58.0;42.0;28.0;14.0;16.0;9.0;7.0;;;;;;;;;560.0;272.0;249.0;39.0;25.0
355;27 Basismetaalindustrie;Totaal werknemers;1997;57.0;47.0;27.0;19.0;10.0;4.0;6.0;644.0;285.0;301.0;58.0;;;;;534.0;269.0;227.0;38.0;24.0
356;27 Basismetaalindustrie;Totaal werknemers;1998;48.0;46.0;33.0;13.0;2.0;0.0;2.0;783.0;333.0;288.0;161.0;;;;;590.0;283.0;221.0;86.0;20.0
357;27 Basismetaalindustrie;Totaal werknemers;1999;60.0;54.0;34.0;19.0;7.0;0.0;6.0;812.0;302.0;350.0;160.0;;;;;637.0;267.0;259.0;112.0;31.0
358;27 Basismetaalindustrie;Totaal werknemers;2000;62.0;57.0;35.0;22.0;5.0;1.0;3.0;722.0;341.0;279.0;103.0;;;;;621.0;301.0;237.0;84.0;27.0
359;27 Basismetaalindustrie;Totaal werknemers;2001;68.0;62.0;41.0;22.0;6.0;2.0;4.0;838.0;372.0;321.0;145.0;;;;;696.0;326.0;276.0;94.0;35.0
360;27 Basismetaalindustrie;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
361;27 Basismetaalindustrie;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
362;27 Basismetaalindustrie;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
363;27 Basismetaalindustrie;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
364;27 Basismetaalindustrie;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
365;27 Basismetaalindustrie;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
366;27 Basismetaalindustrie;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
367;27 Basismetaalindustrie;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
368;27 Basismetaalindustrie;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
369;27 Basismetaalindustrie;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
370;27 Basismetaalindustrie;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
371;27 Basismetaalindustrie;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
372;27 Basismetaalindustrie;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
373;27 Basismetaalindustrie;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
374;27 Basismetaalindustrie;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
375;27 Basismetaalindustrie;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
376;27 Basismetaalindustrie;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
377;27 Basismetaalindustrie;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
378;27 Basismetaalindustrie;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
379;27 Basismetaalindustrie;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
380;27 Basismetaalindustrie;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
381;27 Basismetaalindustrie;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
382;27 Basismetaalindustrie;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
383;27 Basismetaalindustrie;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
384;28 VV producten van metaal (geen mach...;Totaal werknemers;1994;40.0;33.0;25.0;8.0;7.0;1.0;6.0;1607.0;613.0;558.0;436.0;;;;;692.0;294.0;266.0;133.0;288.0
385;28 VV producten van metaal (geen mach...;Totaal werknemers;1995;43.0;39.0;29.0;10.0;4.0;0.0;4.0;1750.0;600.0;794.0;356.0;;;;;790.0;303.0;368.0;120.0;278.0
386;28 VV producten van metaal (geen mach...;Totaal werknemers;1996;34.0;31.0;25.0;6.0;3.0;1.0;3.0;;;;;;;;;766.0;278.0;436.0;52.0;207.0
387;28 VV producten van metaal (geen mach...;Totaal werknemers;1997;44.0;40.0;31.0;8.0;5.0;1.0;4.0;1467.0;568.0;605.0;294.0;;;;;848.0;368.0;367.0;113.0;231.0
388;28 VV producten van metaal (geen mach...;Totaal werknemers;1998;32.0;29.0;24.0;5.0;3.0;;;1305.0;577.0;430.0;298.0;;;;;692.0;370.0;217.0;106.0;167.0
389;28 VV producten van metaal (geen mach...;Totaal werknemers;1999;54.0;48.0;41.0;7.0;6.0;2.0;4.0;2029.0;824.0;639.0;566.0;;;;;997.0;494.0;294.0;209.0;244.0
390;28 VV producten van metaal (geen mach...;Totaal werknemers;2000;42.0;38.0;32.0;6.0;3.0;1.0;2.0;1323.0;632.0;418.0;273.0;;;;;907.0;450.0;277.0;180.0;255.0
391;28 VV producten van metaal (geen mach...;Totaal werknemers;2001;57.0;51.0;40.0;11.0;6.0;2.0;4.0;1644.0;808.0;398.0;438.0;;;;;1030.0;604.0;232.0;193.0;280.0
