ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
2736;Mannen en Vrouwen;52 jaar;2053;1744;2152;-408
2737;Mannen en Vrouwen;52 jaar;2054;1745;2153;-408
2738;Mannen en Vrouwen;52 jaar;2055;1741;2154;-413
2739;Mannen en Vrouwen;52 jaar;2056;1736;2150;-414
2740;Mannen en Vrouwen;52 jaar;2057;1729;2144;-415
2741;Mannen en Vrouwen;52 jaar;2058;1727;2145;-418
2742;Mannen en Vrouwen;52 jaar;2059;1720;2145;-425
2743;Mannen en Vrouwen;52 jaar;2060;1726;2156;-430
2744;Mannen en Vrouwen;52 jaar;2061;1725;2160;-435
2745;Mannen en Vrouwen;52 jaar;2062;1731;2167;-436
2746;Mannen en Vrouwen;52 jaar;2063;1722;2164;-442
2747;Mannen en Vrouwen;52 jaar;2064;1715;2163;-448
2748;Mannen en Vrouwen;52 jaar;2065;1710;2156;-446
2749;Mannen en Vrouwen;52 jaar;2066;1716;2170;-454
2750;Mannen en Vrouwen;52 jaar;2067;1711;2167;-456
2751;Mannen en Vrouwen;52 jaar;2068;1716;2174;-458
2752;Mannen en Vrouwen;52 jaar;2069;1715;2173;-458
2753;Mannen en Vrouwen;52 jaar;2070;1715;2173;-458
2754;Mannen en Vrouwen;53 jaar;2020;1225;1013;212
2755;Mannen en Vrouwen;53 jaar;2021;1382;1251;131
2756;Mannen en Vrouwen;53 jaar;2022;1563;1321;242
2757;Mannen en Vrouwen;53 jaar;2023;1586;1379;207
2758;Mannen en Vrouwen;53 jaar;2024;1572;1411;161
2759;Mannen en Vrouwen;53 jaar;2025;1575;1456;119
2760;Mannen en Vrouwen;53 jaar;2026;1556;1464;92
2761;Mannen en Vrouwen;53 jaar;2027;1548;1505;43
2762;Mannen en Vrouwen;53 jaar;2028;1544;1512;32
2763;Mannen en Vrouwen;53 jaar;2029;1535;1537;-2
2764;Mannen en Vrouwen;53 jaar;2030;1524;1567;-43
2765;Mannen en Vrouwen;53 jaar;2031;1525;1609;-84
2766;Mannen en Vrouwen;53 jaar;2032;1524;1638;-114
2767;Mannen en Vrouwen;53 jaar;2033;1530;1690;-160
2768;Mannen en Vrouwen;53 jaar;2034;1524;1703;-179
2769;Mannen en Vrouwen;53 jaar;2035;1517;1737;-220
2770;Mannen en Vrouwen;53 jaar;2036;1516;1768;-252
2771;Mannen en Vrouwen;53 jaar;2037;1520;1810;-290
2772;Mannen en Vrouwen;53 jaar;2038;1526;1840;-314
2773;Mannen en Vrouwen;53 jaar;2039;1534;1869;-335
2774;Mannen en Vrouwen;53 jaar;2040;1537;1887;-350
2775;Mannen en Vrouwen;53 jaar;2041;1536;1922;-386
2776;Mannen en Vrouwen;53 jaar;2042;1543;1949;-406
2777;Mannen en Vrouwen;53 jaar;2043;1557;1983;-426
2778;Mannen en Vrouwen;53 jaar;2044;1559;1998;-439
2779;Mannen en Vrouwen;53 jaar;2045;1559;2013;-454
2780;Mannen en Vrouwen;53 jaar;2046;1561;2022;-461
2781;Mannen en Vrouwen;53 jaar;2047;1561;2038;-477
2782;Mannen en Vrouwen;53 jaar;2048;1557;2035;-478
2783;Mannen en Vrouwen;53 jaar;2049;1559;2045;-486
2784;Mannen en Vrouwen;53 jaar;2050;1567;2057;-490
2785;Mannen en Vrouwen;53 jaar;2051;1580;2079;-499
2786;Mannen en Vrouwen;53 jaar;2052;1580;2091;-511
2787;Mannen en Vrouwen;53 jaar;2053;1589;2107;-518
2788;Mannen en Vrouwen;53 jaar;2054;1588;2102;-514
2789;Mannen en Vrouwen;53 jaar;2055;1583;2101;-518
2790;Mannen en Vrouwen;53 jaar;2056;1584;2103;-519
2791;Mannen en Vrouwen;53 jaar;2057;1575;2099;-524
2792;Mannen en Vrouwen;53 jaar;2058;1568;2093;-525
2793;Mannen en Vrouwen;53 jaar;2059;1562;2095;-533
2794;Mannen en Vrouwen;53 jaar;2060;1561;2093;-532
2795;Mannen en Vrouwen;53 jaar;2061;1567;2105;-538
2796;Mannen en Vrouwen;53 jaar;2062;1565;2110;-545
2797;Mannen en Vrouwen;53 jaar;2063;1563;2116;-553
2798;Mannen en Vrouwen;53 jaar;2064;1559;2112;-553
2799;Mannen en Vrouwen;53 jaar;2065;1553;2111;-558
2800;Mannen en Vrouwen;53 jaar;2066;1549;2106;-557
2801;Mannen en Vrouwen;53 jaar;2067;1552;2119;-567
2802;Mannen en Vrouwen;53 jaar;2068;1548;2115;-567
2803;Mannen en Vrouwen;53 jaar;2069;1552;2123;-571
2804;Mannen en Vrouwen;53 jaar;2070;1552;2120;-568
2805;Mannen en Vrouwen;54 jaar;2020;1122;975;147
2806;Mannen en Vrouwen;54 jaar;2021;1266;1193;73
2807;Mannen en Vrouwen;54 jaar;2022;1410;1271;139
2808;Mannen en Vrouwen;54 jaar;2023;1451;1346;105
2809;Mannen en Vrouwen;54 jaar;2024;1445;1404;41
2810;Mannen en Vrouwen;54 jaar;2025;1449;1435;14
2811;Mannen en Vrouwen;54 jaar;2026;1434;1462;-28
2812;Mannen en Vrouwen;54 jaar;2027;1415;1462;-47
2813;Mannen en Vrouwen;54 jaar;2028;1412;1493;-81
2814;Mannen en Vrouwen;54 jaar;2029;1396;1494;-98
2815;Mannen en Vrouwen;54 jaar;2030;1388;1510;-122
2816;Mannen en Vrouwen;54 jaar;2031;1383;1539;-156
2817;Mannen en Vrouwen;54 jaar;2032;1386;1577;-191
2818;Mannen en Vrouwen;54 jaar;2033;1385;1605;-220
2819;Mannen en Vrouwen;54 jaar;2034;1392;1653;-261
2820;Mannen en Vrouwen;54 jaar;2035;1390;1665;-275
2821;Mannen en Vrouwen;54 jaar;2036;1382;1697;-315
2822;Mannen en Vrouwen;54 jaar;2037;1383;1728;-345
2823;Mannen en Vrouwen;54 jaar;2038;1386;1768;-382
2824;Mannen en Vrouwen;54 jaar;2039;1389;1797;-408
2825;Mannen en Vrouwen;54 jaar;2040;1397;1827;-430
2826;Mannen en Vrouwen;54 jaar;2041;1402;1845;-443
2827;Mannen en Vrouwen;54 jaar;2042;1402;1876;-474
2828;Mannen en Vrouwen;54 jaar;2043;1407;1902;-495
2829;Mannen en Vrouwen;54 jaar;2044;1422;1937;-515
2830;Mannen en Vrouwen;54 jaar;2045;1425;1951;-526
2831;Mannen en Vrouwen;54 jaar;2046;1426;1965;-539
2832;Mannen en Vrouwen;54 jaar;2047;1427;1973;-546
2833;Mannen en Vrouwen;54 jaar;2048;1430;1988;-558
2834;Mannen en Vrouwen;54 jaar;2049;1423;1986;-563
2835;Mannen en Vrouwen;54 jaar;2050;1425;1996;-571
2836;Mannen en Vrouwen;54 jaar;2051;1430;2009;-579
2837;Mannen en Vrouwen;54 jaar;2052;1444;2031;-587
2838;Mannen en Vrouwen;54 jaar;2053;1444;2043;-599
2839;Mannen en Vrouwen;54 jaar;2054;1453;2058;-605
2840;Mannen en Vrouwen;54 jaar;2055;1447;2053;-606
2841;Mannen en Vrouwen;54 jaar;2056;1445;2054;-609
2842;Mannen en Vrouwen;54 jaar;2057;1447;2055;-608
2843;Mannen en Vrouwen;54 jaar;2058;1436;2051;-615
2844;Mannen en Vrouwen;54 jaar;2059;1431;2046;-615
2845;Mannen en Vrouwen;54 jaar;2060;1428;2048;-620
2846;Mannen en Vrouwen;54 jaar;2061;1429;2046;-617
2847;Mannen en Vrouwen;54 jaar;2062;1433;2059;-626
2848;Mannen en Vrouwen;54 jaar;2063;1430;2063;-633
2849;Mannen en Vrouwen;54 jaar;2064;1430;2069;-639
2850;Mannen en Vrouwen;54 jaar;2065;1429;2066;-637
2851;Mannen en Vrouwen;54 jaar;2066;1421;2065;-644
2852;Mannen en Vrouwen;54 jaar;2067;1415;2060;-645
2853;Mannen en Vrouwen;54 jaar;2068;1419;2074;-655
2854;Mannen en Vrouwen;54 jaar;2069;1416;2071;-655
2855;Mannen en Vrouwen;54 jaar;2070;1416;2075;-659
2856;Mannen en Vrouwen;55 jaar;2020;1025;939;86
2857;Mannen en Vrouwen;55 jaar;2021;1151;1117;34
2858;Mannen en Vrouwen;55 jaar;2022;1284;1174;110
2859;Mannen en Vrouwen;55 jaar;2023;1308;1252;56
2860;Mannen en Vrouwen;55 jaar;2024;1322;1326;-4
2861;Mannen en Vrouwen;55 jaar;2025;1324;1384;-60
2862;Mannen en Vrouwen;55 jaar;2026;1318;1398;-80
2863;Mannen en Vrouwen;55 jaar;2027;1306;1420;-114
2864;Mannen en Vrouwen;55 jaar;2028;1290;1414;-124
2865;Mannen en Vrouwen;55 jaar;2029;1276;1439;-163
2866;Mannen en Vrouwen;55 jaar;2030;1264;1432;-168
2867;Mannen en Vrouwen;55 jaar;2031;1259;1449;-190
2868;Mannen en Vrouwen;55 jaar;2032;1256;1477;-221
2869;Mannen en Vrouwen;55 jaar;2033;1257;1514;-257
2870;Mannen en Vrouwen;55 jaar;2034;1256;1539;-283
2871;Mannen en Vrouwen;55 jaar;2035;1269;1587;-318
2872;Mannen en Vrouwen;55 jaar;2036;1268;1600;-332
2873;Mannen en Vrouwen;55 jaar;2037;1259;1629;-370
2874;Mannen en Vrouwen;55 jaar;2038;1257;1659;-402
2875;Mannen en Vrouwen;55 jaar;2039;1263;1697;-434
2876;Mannen en Vrouwen;55 jaar;2040;1267;1725;-458
2877;Mannen en Vrouwen;55 jaar;2041;1275;1753;-478
2878;Mannen en Vrouwen;55 jaar;2042;1282;1771;-489
2879;Mannen en Vrouwen;55 jaar;2043;1282;1802;-520
2880;Mannen en Vrouwen;55 jaar;2044;1285;1829;-544
2881;Mannen en Vrouwen;55 jaar;2045;1299;1863;-564
2882;Mannen en Vrouwen;55 jaar;2046;1302;1878;-576
2883;Mannen en Vrouwen;55 jaar;2047;1300;1892;-592
2884;Mannen en Vrouwen;55 jaar;2048;1298;1900;-602
2885;Mannen en Vrouwen;55 jaar;2049;1304;1915;-611
2886;Mannen en Vrouwen;55 jaar;2050;1299;1913;-614
2887;Mannen en Vrouwen;55 jaar;2051;1298;1924;-626
2888;Mannen en Vrouwen;55 jaar;2052;1303;1938;-635
2889;Mannen en Vrouwen;55 jaar;2053;1318;1959;-641
2890;Mannen en Vrouwen;55 jaar;2054;1322;1971;-649
2891;Mannen en Vrouwen;55 jaar;2055;1329;1990;-661
2892;Mannen en Vrouwen;55 jaar;2056;1323;1984;-661
2893;Mannen en Vrouwen;55 jaar;2057;1323;1984;-661
2894;Mannen en Vrouwen;55 jaar;2058;1320;1987;-667
2895;Mannen en Vrouwen;55 jaar;2059;1313;1982;-669
2896;Mannen en Vrouwen;55 jaar;2060;1308;1979;-671
2897;Mannen en Vrouwen;55 jaar;2061;1306;1981;-675
2898;Mannen en Vrouwen;55 jaar;2062;1301;1980;-679
2899;Mannen en Vrouwen;55 jaar;2063;1307;1992;-685
2900;Mannen en Vrouwen;55 jaar;2064;1303;1996;-693
2901;Mannen en Vrouwen;55 jaar;2065;1307;2004;-697
2902;Mannen en Vrouwen;55 jaar;2066;1304;2001;-697
2903;Mannen en Vrouwen;55 jaar;2067;1295;2001;-706
2904;Mannen en Vrouwen;55 jaar;2068;1289;1996;-707
2905;Mannen en Vrouwen;55 jaar;2069;1297;2008;-711
2906;Mannen en Vrouwen;55 jaar;2070;1297;2004;-707
2907;Mannen en Vrouwen;56 jaar;2020;933;906;27
2908;Mannen en Vrouwen;56 jaar;2021;1040;1069;-29
2909;Mannen en Vrouwen;56 jaar;2022;1148;1097;51
2910;Mannen en Vrouwen;56 jaar;2023;1167;1150;17
2911;Mannen en Vrouwen;56 jaar;2024;1164;1232;-68
2912;Mannen en Vrouwen;56 jaar;2025;1192;1303;-111
2913;Mannen en Vrouwen;56 jaar;2026;1186;1346;-160
2914;Mannen en Vrouwen;56 jaar;2027;1176;1355;-179
2915;Mannen en Vrouwen;56 jaar;2028;1168;1368;-200
2916;Mannen en Vrouwen;56 jaar;2029;1141;1358;-217
2917;Mannen en Vrouwen;56 jaar;2030;1128;1375;-247
2918;Mannen en Vrouwen;56 jaar;2031;1118;1369;-251
2919;Mannen en Vrouwen;56 jaar;2032;1116;1382;-266
2920;Mannen en Vrouwen;56 jaar;2033;1113;1410;-297
2921;Mannen en Vrouwen;56 jaar;2034;1114;1442;-328
2922;Mannen en Vrouwen;56 jaar;2035;1115;1466;-351
2923;Mannen en Vrouwen;56 jaar;2036;1125;1511;-386
2924;Mannen en Vrouwen;56 jaar;2037;1126;1523;-397
2925;Mannen en Vrouwen;56 jaar;2038;1119;1551;-432
2926;Mannen en Vrouwen;56 jaar;2039;1117;1580;-463
2927;Mannen en Vrouwen;56 jaar;2040;1120;1616;-496
2928;Mannen en Vrouwen;56 jaar;2041;1123;1644;-521
2929;Mannen en Vrouwen;56 jaar;2042;1132;1669;-537
2930;Mannen en Vrouwen;56 jaar;2043;1137;1687;-550
2931;Mannen en Vrouwen;56 jaar;2044;1137;1717;-580
2932;Mannen en Vrouwen;56 jaar;2045;1146;1742;-596
2933;Mannen en Vrouwen;56 jaar;2046;1156;1773;-617
2934;Mannen en Vrouwen;56 jaar;2047;1158;1786;-628
2935;Mannen en Vrouwen;56 jaar;2048;1154;1800;-646
2936;Mannen en Vrouwen;56 jaar;2049;1158;1809;-651
2937;Mannen en Vrouwen;56 jaar;2050;1160;1823;-663
2938;Mannen en Vrouwen;56 jaar;2051;1160;1822;-662
2939;Mannen en Vrouwen;56 jaar;2052;1159;1834;-675
2940;Mannen en Vrouwen;56 jaar;2053;1161;1845;-684
2941;Mannen en Vrouwen;56 jaar;2054;1173;1866;-693
2942;Mannen en Vrouwen;56 jaar;2055;1178;1878;-700
2943;Mannen en Vrouwen;56 jaar;2056;1188;1893;-705
2944;Mannen en Vrouwen;56 jaar;2057;1183;1890;-707
2945;Mannen en Vrouwen;56 jaar;2058;1179;1891;-712
2946;Mannen en Vrouwen;56 jaar;2059;1177;1894;-717
2947;Mannen en Vrouwen;56 jaar;2060;1170;1890;-720
2948;Mannen en Vrouwen;56 jaar;2061;1162;1886;-724
2949;Mannen en Vrouwen;56 jaar;2062;1163;1888;-725
2950;Mannen en Vrouwen;56 jaar;2063;1157;1889;-732
2951;Mannen en Vrouwen;56 jaar;2064;1165;1900;-735
2952;Mannen en Vrouwen;56 jaar;2065;1163;1904;-741
2953;Mannen en Vrouwen;56 jaar;2066;1164;1911;-747
2954;Mannen en Vrouwen;56 jaar;2067;1161;1910;-749
2955;Mannen en Vrouwen;56 jaar;2068;1154;1909;-755
2956;Mannen en Vrouwen;56 jaar;2069;1145;1906;-761
2957;Mannen en Vrouwen;56 jaar;2070;1145;1916;-771
2958;Mannen en Vrouwen;57 jaar;2020;853;805;48
2959;Mannen en Vrouwen;57 jaar;2021;961;1002;-41
2960;Mannen en Vrouwen;57 jaar;2022;1055;1024;31
2961;Mannen en Vrouwen;57 jaar;2023;1064;1051;13
2962;Mannen en Vrouwen;57 jaar;2024;1066;1097;-31
2963;Mannen en Vrouwen;57 jaar;2025;1079;1173;-94
2964;Mannen en Vrouwen;57 jaar;2026;1091;1230;-139
2965;Mannen en Vrouwen;57 jaar;2027;1084;1265;-181
2966;Mannen en Vrouwen;57 jaar;2028;1077;1265;-188
2967;Mannen en Vrouwen;57 jaar;2029;1058;1271;-213
2968;Mannen en Vrouwen;57 jaar;2030;1033;1255;-222
2969;Mannen en Vrouwen;57 jaar;2031;1025;1269;-244
2970;Mannen en Vrouwen;57 jaar;2032;1015;1259;-244
2971;Mannen en Vrouwen;57 jaar;2033;1015;1268;-253
2972;Mannen en Vrouwen;57 jaar;2034;1011;1293;-282
2973;Mannen en Vrouwen;57 jaar;2035;1014;1323;-309
2974;Mannen en Vrouwen;57 jaar;2036;1018;1344;-326
2975;Mannen en Vrouwen;57 jaar;2037;1024;1386;-362
2976;Mannen en Vrouwen;57 jaar;2038;1029;1396;-367
2977;Mannen en Vrouwen;57 jaar;2039;1018;1419;-401
2978;Mannen en Vrouwen;57 jaar;2040;1016;1446;-430
2979;Mannen en Vrouwen;57 jaar;2041;1021;1480;-459
2980;Mannen en Vrouwen;57 jaar;2042;1025;1505;-480
2981;Mannen en Vrouwen;57 jaar;2043;1034;1529;-495
2982;Mannen en Vrouwen;57 jaar;2044;1042;1545;-503
2983;Mannen en Vrouwen;57 jaar;2045;1043;1572;-529
2984;Mannen en Vrouwen;57 jaar;2046;1049;1595;-546
2985;Mannen en Vrouwen;57 jaar;2047;1059;1624;-565
2986;Mannen en Vrouwen;57 jaar;2048;1062;1635;-573
2987;Mannen en Vrouwen;57 jaar;2049;1058;1648;-590
2988;Mannen en Vrouwen;57 jaar;2050;1059;1656;-597
2989;Mannen en Vrouwen;57 jaar;2051;1064;1670;-606
2990;Mannen en Vrouwen;57 jaar;2052;1061;1669;-608
2991;Mannen en Vrouwen;57 jaar;2053;1060;1679;-619
2992;Mannen en Vrouwen;57 jaar;2054;1063;1691;-628
2993;Mannen en Vrouwen;57 jaar;2055;1077;1710;-633
2994;Mannen en Vrouwen;57 jaar;2056;1080;1720;-640
2995;Mannen en Vrouwen;57 jaar;2057;1088;1737;-649
2996;Mannen en Vrouwen;57 jaar;2058;1084;1733;-649
2997;Mannen en Vrouwen;57 jaar;2059;1082;1734;-652
2998;Mannen en Vrouwen;57 jaar;2060;1081;1737;-656
2999;Mannen en Vrouwen;57 jaar;2061;1072;1733;-661
3000;Mannen en Vrouwen;57 jaar;2062;1067;1730;-663
3001;Mannen en Vrouwen;57 jaar;2063;1064;1732;-668
3002;Mannen en Vrouwen;57 jaar;2064;1060;1732;-672
3003;Mannen en Vrouwen;57 jaar;2065;1067;1743;-676
3004;Mannen en Vrouwen;57 jaar;2066;1065;1748;-683
3005;Mannen en Vrouwen;57 jaar;2067;1066;1755;-689
3006;Mannen en Vrouwen;57 jaar;2068;1064;1753;-689
3007;Mannen en Vrouwen;57 jaar;2069;1056;1751;-695
3008;Mannen en Vrouwen;57 jaar;2070;1056;1748;-692
3009;Mannen en Vrouwen;58 jaar;2020;774;723;51
3010;Mannen en Vrouwen;58 jaar;2021;866;880;-14
3011;Mannen en Vrouwen;58 jaar;2022;961;947;14
3012;Mannen en Vrouwen;58 jaar;2023;971;971;0
3013;Mannen en Vrouwen;58 jaar;2024;966;999;-33
3014;Mannen en Vrouwen;58 jaar;2025;973;1037;-64
3015;Mannen en Vrouwen;58 jaar;2026;975;1103;-128
3016;Mannen en Vrouwen;58 jaar;2027;988;1151;-163
3017;Mannen en Vrouwen;58 jaar;2028;986;1180;-194
3018;Mannen en Vrouwen;58 jaar;2029;971;1176;-205
3019;Mannen en Vrouwen;58 jaar;2030;950;1177;-227
3020;Mannen en Vrouwen;58 jaar;2031;931;1161;-230
3021;Mannen en Vrouwen;58 jaar;2032;923;1174;-251
3022;Mannen en Vrouwen;58 jaar;2033;913;1163;-250
3023;Mannen en Vrouwen;58 jaar;2034;912;1171;-259
3024;Mannen en Vrouwen;58 jaar;2035;912;1194;-282
3025;Mannen en Vrouwen;58 jaar;2036;916;1224;-308
3026;Mannen en Vrouwen;58 jaar;2037;916;1244;-328
3027;Mannen en Vrouwen;58 jaar;2038;925;1282;-357
3028;Mannen en Vrouwen;58 jaar;2039;925;1291;-366
3029;Mannen en Vrouwen;58 jaar;2040;917;1314;-397
3030;Mannen en Vrouwen;58 jaar;2041;916;1338;-422
3031;Mannen en Vrouwen;58 jaar;2042;924;1372;-448
3032;Mannen en Vrouwen;58 jaar;2043;926;1394;-468
3033;Mannen en Vrouwen;58 jaar;2044;934;1418;-484
3034;Mannen en Vrouwen;58 jaar;2045;936;1431;-495
3035;Mannen en Vrouwen;58 jaar;2046;937;1458;-521
3036;Mannen en Vrouwen;58 jaar;2047;944;1479;-535
3037;Mannen en Vrouwen;58 jaar;2048;955;1506;-551
3038;Mannen en Vrouwen;58 jaar;2049;956;1517;-561
3039;Mannen en Vrouwen;58 jaar;2050;955;1530;-575
3040;Mannen en Vrouwen;58 jaar;2051;955;1537;-582
3041;Mannen en Vrouwen;58 jaar;2052;959;1551;-592
3042;Mannen en Vrouwen;58 jaar;2053;960;1549;-589
3043;Mannen en Vrouwen;58 jaar;2054;955;1559;-604
3044;Mannen en Vrouwen;58 jaar;2055;959;1570;-611
3045;Mannen en Vrouwen;58 jaar;2056;967;1589;-622
3046;Mannen en Vrouwen;58 jaar;2057;977;1600;-623
3047;Mannen en Vrouwen;58 jaar;2058;982;1615;-633
3048;Mannen en Vrouwen;58 jaar;2059;980;1612;-632
3049;Mannen en Vrouwen;58 jaar;2060;977;1614;-637
3050;Mannen en Vrouwen;58 jaar;2061;975;1617;-642
3051;Mannen en Vrouwen;58 jaar;2062;969;1613;-644
3052;Mannen en Vrouwen;58 jaar;2063;961;1611;-650
3053;Mannen en Vrouwen;58 jaar;2064;959;1613;-654
3054;Mannen en Vrouwen;58 jaar;2065;956;1614;-658
3055;Mannen en Vrouwen;58 jaar;2066;961;1625;-664
3056;Mannen en Vrouwen;58 jaar;2067;962;1629;-667
3057;Mannen en Vrouwen;58 jaar;2068;962;1634;-672
3058;Mannen en Vrouwen;58 jaar;2069;958;1634;-676
3059;Mannen en Vrouwen;58 jaar;2070;958;1632;-674
3060;Mannen en Vrouwen;59 jaar;2020;686;655;31
3061;Mannen en Vrouwen;59 jaar;2021;764;808;-44
3062;Mannen en Vrouwen;59 jaar;2022;846;851;-5
3063;Mannen en Vrouwen;59 jaar;2023;858;916;-58
3064;Mannen en Vrouwen;59 jaar;2024;854;939;-85
3065;Mannen en Vrouwen;59 jaar;2025;858;967;-109
3066;Mannen en Vrouwen;59 jaar;2026;859;988;-129
3067;Mannen en Vrouwen;59 jaar;2027;860;1048;-188
3068;Mannen en Vrouwen;59 jaar;2028;873;1088;-215
3069;Mannen en Vrouwen;59 jaar;2029;863;1115;-252
3070;Mannen en Vrouwen;59 jaar;2030;849;1105;-256
3071;Mannen en Vrouwen;59 jaar;2031;835;1103;-268
3072;Mannen en Vrouwen;59 jaar;2032;817;1087;-270
3073;Mannen en Vrouwen;59 jaar;2033;809;1096;-287
3074;Mannen en Vrouwen;59 jaar;2034;800;1082;-282
3075;Mannen en Vrouwen;59 jaar;2035;802;1089;-287
3076;Mannen en Vrouwen;59 jaar;2036;800;1111;-311
3077;Mannen en Vrouwen;59 jaar;2037;804;1138;-334
3078;Mannen en Vrouwen;59 jaar;2038;805;1156;-351
3079;Mannen en Vrouwen;59 jaar;2039;816;1192;-376
3080;Mannen en Vrouwen;59 jaar;2040;812;1200;-388
3081;Mannen en Vrouwen;59 jaar;2041;807;1220;-413
3082;Mannen en Vrouwen;59 jaar;2042;806;1241;-435
3083;Mannen en Vrouwen;59 jaar;2043;814;1274;-460
3084;Mannen en Vrouwen;59 jaar;2044;816;1293;-477
3085;Mannen en Vrouwen;59 jaar;2045;821;1314;-493
3086;Mannen en Vrouwen;59 jaar;2046;827;1327;-500
3087;Mannen en Vrouwen;59 jaar;2047;829;1352;-523
3088;Mannen en Vrouwen;59 jaar;2048;832;1370;-538
3089;Mannen en Vrouwen;59 jaar;2049;844;1395;-551
3090;Mannen en Vrouwen;59 jaar;2050;847;1406;-559
3091;Mannen en Vrouwen;59 jaar;2051;846;1417;-571
3092;Mannen en Vrouwen;59 jaar;2052;845;1424;-579
3093;Mannen en Vrouwen;59 jaar;2053;847;1437;-590
3094;Mannen en Vrouwen;59 jaar;2054;843;1435;-592
3095;Mannen en Vrouwen;59 jaar;2055;842;1445;-603
3096;Mannen en Vrouwen;59 jaar;2056;846;1456;-610
3097;Mannen en Vrouwen;59 jaar;2057;854;1474;-620
3098;Mannen en Vrouwen;59 jaar;2058;859;1484;-625
3099;Mannen en Vrouwen;59 jaar;2059;866;1500;-634
3100;Mannen en Vrouwen;59 jaar;2060;865;1497;-632
3101;Mannen en Vrouwen;59 jaar;2061;861;1497;-636
3102;Mannen en Vrouwen;59 jaar;2062;862;1500;-638
3103;Mannen en Vrouwen;59 jaar;2063;855;1497;-642
3104;Mannen en Vrouwen;59 jaar;2064;848;1494;-646
3105;Mannen en Vrouwen;59 jaar;2065;845;1497;-652
3106;Mannen en Vrouwen;59 jaar;2066;843;1496;-653
3107;Mannen en Vrouwen;59 jaar;2067;846;1507;-661
3108;Mannen en Vrouwen;59 jaar;2068;848;1512;-664
3109;Mannen en Vrouwen;59 jaar;2069;851;1518;-667
3110;Mannen en Vrouwen;59 jaar;2070;850;1515;-665
3111;Mannen en Vrouwen;60 jaar;2020;610;637;-27
3112;Mannen en Vrouwen;60 jaar;2021;686;756;-70
3113;Mannen en Vrouwen;60 jaar;2022;755;802;-47
3114;Mannen en Vrouwen;60 jaar;2023;766;843;-77
3115;Mannen en Vrouwen;60 jaar;2024;767;907;-140
3116;Mannen en Vrouwen;60 jaar;2025;770;931;-161
3117;Mannen en Vrouwen;60 jaar;2026;765;946;-181
3118;Mannen en Vrouwen;60 jaar;2027;769;965;-196
3119;Mannen en Vrouwen;60 jaar;2028;770;1016;-246
3120;Mannen en Vrouwen;60 jaar;2029;773;1055;-282
3121;Mannen en Vrouwen;60 jaar;2030;764;1076;-312
3122;Mannen en Vrouwen;60 jaar;2031;754;1062;-308
3123;Mannen en Vrouwen;60 jaar;2032;742;1058;-316
3124;Mannen en Vrouwen;60 jaar;2033;724;1041;-317
3125;Mannen en Vrouwen;60 jaar;2034;716;1048;-332
3126;Mannen en Vrouwen;60 jaar;2035;708;1035;-327
3127;Mannen en Vrouwen;60 jaar;2036;713;1041;-328
3128;Mannen en Vrouwen;60 jaar;2037;710;1063;-353
3129;Mannen en Vrouwen;60 jaar;2038;715;1087;-372
3130;Mannen en Vrouwen;60 jaar;2039;713;1104;-391
3131;Mannen en Vrouwen;60 jaar;2040;722;1138;-416
3132;Mannen en Vrouwen;60 jaar;2041;724;1146;-422
3133;Mannen en Vrouwen;60 jaar;2042;714;1164;-450
3134;Mannen en Vrouwen;60 jaar;2043;714;1185;-471
3135;Mannen en Vrouwen;60 jaar;2044;721;1216;-495
3136;Mannen en Vrouwen;60 jaar;2045;727;1237;-510
3137;Mannen en Vrouwen;60 jaar;2046;732;1257;-525
3138;Mannen en Vrouwen;60 jaar;2047;738;1269;-531
3139;Mannen en Vrouwen;60 jaar;2048;737;1290;-553
3140;Mannen en Vrouwen;60 jaar;2049;743;1310;-567
3141;Mannen en Vrouwen;60 jaar;2050;754;1334;-580
3142;Mannen en Vrouwen;60 jaar;2051;757;1344;-587
3143;Mannen en Vrouwen;60 jaar;2052;758;1354;-596
3144;Mannen en Vrouwen;60 jaar;2053;755;1360;-605
3145;Mannen en Vrouwen;60 jaar;2054;755;1372;-617
3146;Mannen en Vrouwen;60 jaar;2055;753;1371;-618
3147;Mannen en Vrouwen;60 jaar;2056;750;1379;-629
3148;Mannen en Vrouwen;60 jaar;2057;754;1389;-635
3149;Mannen en Vrouwen;60 jaar;2058;765;1407;-642
3150;Mannen en Vrouwen;60 jaar;2059;768;1417;-649
3151;Mannen en Vrouwen;60 jaar;2060;774;1431;-657
3152;Mannen en Vrouwen;60 jaar;2061;771;1428;-657
3153;Mannen en Vrouwen;60 jaar;2062;771;1429;-658
3154;Mannen en Vrouwen;60 jaar;2063;771;1434;-663
3155;Mannen en Vrouwen;60 jaar;2064;764;1429;-665
3156;Mannen en Vrouwen;60 jaar;2065;758;1426;-668
3157;Mannen en Vrouwen;60 jaar;2066;755;1428;-673
3158;Mannen en Vrouwen;60 jaar;2067;754;1429;-675
3159;Mannen en Vrouwen;60 jaar;2068;755;1439;-684
3160;Mannen en Vrouwen;60 jaar;2069;755;1443;-688
3161;Mannen en Vrouwen;60 jaar;2070;755;1447;-692
3162;Mannen en Vrouwen;61 jaar;2020;538;556;-18
3163;Mannen en Vrouwen;61 jaar;2021;593;706;-113
