ID;Producten;Perioden;TotaalBinnenlandseAfleveringen_1;Raffinaderijen_2;BlendingInDouaneEntrepot_3;Producten_4;Overige_5;Raffinaderijen_6;PetrochemischeIndustrie_7;Massa_8;Volume_9
2643;Motorbenzine;2002 augustus;387675.0;59446.0;0.0;0.0;0.0;0.0;0.0;328229.0;438537.0
2644;Motorbenzine;2002 september;455054.0;121324.0;0.0;0.0;0.0;0.0;0.0;333730.0;447731.0
2645;Motorbenzine;2002 3e kwartaal;1282323.0;263616.0;0.0;0.0;0.0;0.0;0.0;1018707.0;1361261.0
2646;Motorbenzine;2002 oktober;522258.0;152234.0;0.0;0.0;0.0;0.0;0.0;370024.0;495464.0
2647;Motorbenzine;2002 november;448510.0;87915.0;0.0;0.0;0.0;0.0;0.0;360595.0;480814.0
2648;Motorbenzine;2002 december;424622.0;63853.0;0.0;0.0;0.0;0.0;0.0;360769.0;483797.0
2649;Motorbenzine;2002 4e kwartaal;1395390.0;304002.0;0.0;0.0;0.0;0.0;0.0;1091388.0;1460075.0
2650;Motorbenzine;2002 2e halfjaar;2677713.0;567618.0;0.0;0.0;0.0;0.0;0.0;2110095.0;2821336.0
2651;Motorbenzine;2002;5293480.0;1124571.0;0.0;0.0;0.0;0.0;0.0;4168909.0;5578836.0
2652;Motorbenzine;2003 januari;451818.0;116227.0;0.0;0.0;0.0;0.0;0.0;335591.0;447414.0
2653;Motorbenzine;2003 februari;399912.0;73749.0;0.0;0.0;0.0;0.0;0.0;326163.0;435149.0
2654;Motorbenzine;2003 maart;441693.0;107043.0;0.0;0.0;0.0;0.0;0.0;334650.0;446617.0
2655;Motorbenzine;2003 1e kwartaal;1293423.0;297019.0;0.0;0.0;0.0;0.0;0.0;996404.0;1329180.0
2656;Motorbenzine;2003 april;450600.0;97030.0;0.0;0.0;0.0;0.0;0.0;353570.0;471901.0
2657;Motorbenzine;2003 mei;465066.0;102371.0;0.0;0.0;0.0;0.0;0.0;362695.0;483887.0
2658;Motorbenzine;2003 juni;471582.0;119531.0;0.0;0.0;0.0;0.0;0.0;352051.0;469696.0
2659;Motorbenzine;2003 2e kwartaal;1387248.0;318932.0;0.0;0.0;0.0;0.0;0.0;1068316.0;1425484.0
2660;Motorbenzine;2003 1e halfjaar;2680671.0;615951.0;0.0;0.0;0.0;0.0;0.0;2064720.0;2754664.0
2661;Motorbenzine;2003 juli;519225.0;165808.0;0.0;0.0;0.0;0.0;0.0;353417.0;471744.0
2662;Motorbenzine;2003 augustus;509687.0;184675.0;0.0;0.0;0.0;0.0;0.0;325012.0;433725.0
2663;Motorbenzine;2003 september;487623.0;129306.0;0.0;0.0;0.0;0.0;0.0;358317.0;478161.0
2664;Motorbenzine;2003 3e kwartaal;1516535.0;479789.0;0.0;0.0;0.0;0.0;0.0;1036746.0;1383630.0
2665;Motorbenzine;2003 oktober;500534.0;128938.0;0.0;0.0;0.0;0.0;0.0;371596.0;495716.0
2666;Motorbenzine;2003 november;511795.0;181156.0;0.0;0.0;0.0;0.0;0.0;330639.0;440976.0
2667;Motorbenzine;2003 december;512573.0;130701.0;0.0;0.0;0.0;0.0;0.0;381872.0;509360.0
2668;Motorbenzine;2003 4e kwartaal;1524902.0;440795.0;0.0;0.0;0.0;0.0;0.0;1084107.0;1446052.0
2669;Motorbenzine;2003 2e halfjaar;3041437.0;920584.0;0.0;0.0;0.0;0.0;0.0;2120853.0;2829682.0
2670;Motorbenzine;2003;5722108.0;1536535.0;0.0;0.0;0.0;0.0;0.0;4185573.0;5584346.0
2671;Motorbenzine;2004 januari;444621.0;122362.0;0.0;0.0;0.0;0.0;0.0;322259.0;429682.0
2672;Motorbenzine;2004 februari;407844.0;94858.0;0.0;0.0;0.0;0.0;0.0;312986.0;417296.0
2673;Motorbenzine;2004 maart;504045.0;132241.0;0.0;0.0;0.0;0.0;0.0;371804.0;495978.0
2674;Motorbenzine;2004 1e kwartaal;1356510.0;349461.0;0.0;0.0;0.0;0.0;0.0;1007049.0;1342956.0
2675;Motorbenzine;2004 april;753230.0;374548.0;0.0;0.0;0.0;0.0;0.0;378682.0;505422.0
2676;Motorbenzine;2004 mei;412470.0;74816.0;0.0;0.0;0.0;0.0;0.0;337654.0;450260.0
2677;Motorbenzine;2004 juni;432637.0;77018.0;0.0;0.0;0.0;0.0;0.0;355619.0;474608.0
2678;Motorbenzine;2004 2e kwartaal;1598337.0;526382.0;0.0;0.0;0.0;0.0;0.0;1071955.0;1430290.0
2679;Motorbenzine;2004 1e halfjaar;2954847.0;875843.0;0.0;0.0;0.0;0.0;0.0;2079004.0;2773246.0
2680;Motorbenzine;2004 juli;422767.0;89181.0;0.0;0.0;0.0;0.0;0.0;333586.0;444971.0
2681;Motorbenzine;2004 augustus;461280.0;134439.0;0.0;0.0;0.0;0.0;0.0;326841.0;436231.0
2682;Motorbenzine;2004 september;432029.0;84257.0;0.0;0.0;0.0;0.0;0.0;347772.0;463720.0
2683;Motorbenzine;2004 3e kwartaal;1316076.0;307877.0;0.0;0.0;0.0;0.0;0.0;1008199.0;1344922.0
2684;Motorbenzine;2004 oktober;489580.0;146675.0;0.0;0.0;0.0;0.0;0.0;342905.0;457378.0
2685;Motorbenzine;2004 november;398965.0;40364.0;0.0;0.0;0.0;0.0;0.0;358601.0;478199.0
2686;Motorbenzine;2004 december;380064.0;10283.0;0.0;0.0;0.0;0.0;0.0;369781.0;493569.0
2687;Motorbenzine;2004 4e kwartaal;1268609.0;197322.0;0.0;0.0;0.0;0.0;0.0;1071287.0;1429146.0
2688;Motorbenzine;2004 2e halfjaar;2584685.0;505199.0;0.0;0.0;0.0;0.0;0.0;2079486.0;2774068.0
2689;Motorbenzine;2004;5539532.0;1381042.0;0.0;0.0;0.0;0.0;0.0;4158490.0;5547314.0
2690;Motorbenzine;2005 januari;345769.0;18173.0;0.0;0.0;0.0;0.0;0.0;327596.0;437077.0
2691;Motorbenzine;2005 februari;324269.0;11226.0;0.0;0.0;0.0;0.0;0.0;313043.0;417659.0
2692;Motorbenzine;2005 maart;384233.0;22056.0;0.0;0.0;0.0;0.0;0.0;362177.0;483490.0
2693;Motorbenzine;2005 1e kwartaal;1054271.0;51455.0;0.0;0.0;0.0;0.0;0.0;1002816.0;1338226.0
2694;Motorbenzine;2005 april;370866.0;24003.0;0.0;0.0;0.0;0.0;0.0;346863.0;463049.0
2695;Motorbenzine;2005 mei;394718.0;44360.0;0.0;0.0;0.0;0.0;0.0;350358.0;467580.0
2696;Motorbenzine;2005 juni;348362.0;4669.0;0.0;0.0;0.0;0.0;0.0;343693.0;458610.0
2697;Motorbenzine;2005 2e kwartaal;1113946.0;73032.0;0.0;0.0;0.0;0.0;0.0;1040914.0;1389239.0
2698;Motorbenzine;2005 1e halfjaar;2168217.0;124487.0;0.0;0.0;0.0;0.0;0.0;2043730.0;2727465.0
2699;Motorbenzine;2005 juli;340111.0;18749.0;0.0;0.0;0.0;0.0;0.0;321362.0;428883.0
2700;Motorbenzine;2005 augustus;361806.0;23739.0;0.0;0.0;0.0;0.0;0.0;338067.0;451188.0
2701;Motorbenzine;2005 september;348357.0;5087.0;0.0;0.0;0.0;0.0;0.0;343270.0;458008.0
2702;Motorbenzine;2005 3e kwartaal;1050274.0;47575.0;0.0;0.0;0.0;0.0;0.0;1002699.0;1338079.0
2703;Motorbenzine;2005 oktober;361774.0;27084.0;0.0;0.0;0.0;0.0;0.0;334690.0;446525.0
2704;Motorbenzine;2005 november;366090.0;14561.0;0.0;0.0;0.0;0.0;0.0;351529.0;468974.0
2705;Motorbenzine;2005 december;364094.0;611.0;0.0;0.0;0.0;0.0;0.0;363483.0;484982.0
2706;Motorbenzine;2005 4e kwartaal;1091958.0;42256.0;0.0;0.0;0.0;0.0;0.0;1049702.0;1400481.0
2707;Motorbenzine;2005 2e halfjaar;2142232.0;89831.0;0.0;0.0;0.0;0.0;0.0;2052401.0;2738560.0
2708;Motorbenzine;2005;4310449.0;214318.0;0.0;0.0;0.0;0.0;0.0;4096131.0;5466025.0
2709;Motorbenzine;2006 januari;345654.0;6805.0;0.0;0.0;0.0;0.0;0.0;338849.0;451981.0
2710;Motorbenzine;2006 februari;317097.0;5309.0;0.0;0.0;0.0;0.0;0.0;311788.0;415913.0
2711;Motorbenzine;2006 maart;373893.0;10384.0;0.0;0.0;0.0;0.0;0.0;363509.0;485069.0
2712;Motorbenzine;2006 1e kwartaal;1036644.0;22498.0;0.0;0.0;0.0;0.0;0.0;1014146.0;1352962.0
2713;Motorbenzine;2006 april;352301.0;10139.0;0.0;0.0;0.0;0.0;0.0;342162.0;456298.0
2714;Motorbenzine;2006 mei;383693.0;11581.0;0.0;0.0;0.0;0.0;0.0;372112.0;496259.0
2715;Motorbenzine;2006 juni;368123.0;9075.0;0.0;0.0;0.0;0.0;0.0;359048.0;478832.0
2716;Motorbenzine;2006 2e kwartaal;1104117.0;30795.0;0.0;0.0;0.0;0.0;0.0;1073322.0;1431389.0
2717;Motorbenzine;2006 1e halfjaar;2140761.0;53293.0;0.0;0.0;0.0;0.0;0.0;2087468.0;2784351.0
2718;Motorbenzine;2006 juli;329082.0;5472.0;0.0;0.0;0.0;0.0;0.0;323610.0;431567.0
2719;Motorbenzine;2006 augustus;351865.0;3651.0;0.0;0.0;0.0;0.0;0.0;348214.0;464342.0
2720;Motorbenzine;2006 september;370564.0;30218.0;0.0;0.0;0.0;0.0;0.0;340346.0;453853.0
2721;Motorbenzine;2006 3e kwartaal;1051511.0;39341.0;0.0;0.0;0.0;0.0;0.0;1012170.0;1349762.0
2722;Motorbenzine;2006 oktober;361029.0;10186.0;0.0;0.0;0.0;0.0;0.0;350843.0;468130.0
2723;Motorbenzine;2006 november;380008.0;18550.0;0.0;0.0;0.0;0.0;0.0;361458.0;482064.0
2724;Motorbenzine;2006 december;368088.0;9552.0;0.0;0.0;0.0;0.0;0.0;358536.0;478464.0
2725;Motorbenzine;2006 4e kwartaal;1109125.0;38288.0;0.0;0.0;0.0;0.0;0.0;1070837.0;1428658.0
2726;Motorbenzine;2006 2e halfjaar;2160636.0;77629.0;0.0;0.0;0.0;0.0;0.0;2083007.0;2778420.0
2727;Motorbenzine;2006;4301397.0;130922.0;0.0;0.0;0.0;0.0;0.0;4170475.0;5562771.0
2728;Motorbenzine;2007 januari;360079.0;12186.0;0.0;0.0;0.0;0.0;0.0;347893.0;463943.0
2729;Motorbenzine;2007 februari;354773.0;37764.0;0.0;0.0;0.0;0.0;0.0;317009.0;422994.0
2730;Motorbenzine;2007 maart;449012.0;80476.0;0.0;0.0;0.0;0.0;0.0;368536.0;491766.0
2731;Motorbenzine;2007 1e kwartaal;1163864.0;130426.0;0.0;0.0;0.0;0.0;0.0;1033438.0;1378703.0
2732;Motorbenzine;2007 april;437841.0;95553.0;0.0;0.0;0.0;0.0;0.0;342288.0;456605.0
2733;Motorbenzine;2007 mei;389632.0;17968.0;0.0;0.0;0.0;0.0;0.0;371664.0;495995.0
2734;Motorbenzine;2007 juni;481517.0;128569.0;0.0;0.0;0.0;0.0;0.0;352948.0;470875.0
2735;Motorbenzine;2007 2e kwartaal;1308990.0;242090.0;0.0;0.0;0.0;0.0;0.0;1066900.0;1423475.0
2736;Motorbenzine;2007 1e halfjaar;2472854.0;372516.0;0.0;0.0;0.0;0.0;0.0;2100338.0;2802178.0
2737;Motorbenzine;2007 juli;537413.0;187147.0;0.0;0.0;0.0;0.0;0.0;350266.0;467184.0
2738;Motorbenzine;2007 augustus;510482.0;159474.0;0.0;0.0;0.0;0.0;0.0;351008.0;468168.0
2739;Motorbenzine;2007 september;422044.0;91698.0;0.0;0.0;0.0;0.0;0.0;330346.0;440661.0
2740;Motorbenzine;2007 3e kwartaal;1469939.0;438319.0;0.0;0.0;0.0;0.0;0.0;1031620.0;1376013.0
2741;Motorbenzine;2007 oktober;420329.0;69734.0;0.0;0.0;0.0;0.0;0.0;350595.0;467980.0
2742;Motorbenzine;2007 november;515010.0;162888.0;0.0;0.0;0.0;0.0;0.0;352122.0;469560.0
2743;Motorbenzine;2007 december;494494.0;142456.0;0.0;0.0;0.0;0.0;0.0;352038.0;469652.0
2744;Motorbenzine;2007 4e kwartaal;1429833.0;375078.0;0.0;0.0;0.0;0.0;0.0;1054755.0;1407192.0
2745;Motorbenzine;2007 2e halfjaar;2899772.0;813397.0;0.0;0.0;0.0;0.0;0.0;2086375.0;2783205.0
2746;Motorbenzine;2007;5372626.0;1185913.0;0.0;0.0;0.0;0.0;0.0;4186713.0;5585383.0
2747;Motorbenzine;2008 januari;542003.0;196083.0;0.0;0.0;0.0;0.0;0.0;345920.0;461387.0
2748;Motorbenzine;2008 februari;504740.0;175024.0;0.0;0.0;0.0;0.0;0.0;329716.0;439734.0
2749;Motorbenzine;2008 maart;471489.0;116665.0;0.0;0.0;0.0;0.0;0.0;354824.0;473515.0
2750;Motorbenzine;2008 1e kwartaal;1518232.0;487772.0;0.0;0.0;0.0;0.0;0.0;1030460.0;1374636.0
2751;Motorbenzine;2008 april;519343.0;163377.0;0.0;0.0;0.0;0.0;0.0;355966.0;475814.0
2752;Motorbenzine;2008 mei;537939.0;181808.0;0.0;0.0;0.0;0.0;0.0;356131.0;475900.0
2753;Motorbenzine;2008 juni;550209.0;207722.0;0.0;0.0;0.0;0.0;0.0;342487.0;457788.0
2754;Motorbenzine;2008 2e kwartaal;1607491.0;552907.0;0.0;0.0;0.0;0.0;0.0;1054584.0;1409502.0
2755;Motorbenzine;2008 1e halfjaar;3125723.0;1040679.0;0.0;0.0;0.0;0.0;0.0;2085044.0;2784138.0
2756;Motorbenzine;2008 juli;416738.0;75462.0;0.0;0.0;0.0;0.0;0.0;341276.0;456179.0
2757;Motorbenzine;2008 augustus;504797.0;179348.0;0.0;0.0;0.0;0.0;0.0;325449.0;434865.0
2758;Motorbenzine;2008 september;567319.0;219877.0;0.0;0.0;0.0;0.0;0.0;347442.0;464499.0
2759;Motorbenzine;2008 3e kwartaal;1488854.0;474687.0;0.0;0.0;0.0;0.0;0.0;1014167.0;1355543.0
2760;Motorbenzine;2008 oktober;624875.0;255309.0;0.0;0.0;0.0;0.0;0.0;369566.0;493703.0
2761;Motorbenzine;2008 november;587315.0;248638.0;0.0;0.0;0.0;0.0;0.0;338677.0;452311.0
2762;Motorbenzine;2008 december;617566.0;255713.0;0.0;0.0;0.0;0.0;0.0;361853.0;483936.0
2763;Motorbenzine;2008 4e kwartaal;1829756.0;759660.0;0.0;0.0;0.0;0.0;0.0;1070096.0;1429950.0
2764;Motorbenzine;2008 2e halfjaar;3318610.0;1234347.0;0.0;0.0;0.0;0.0;0.0;2084263.0;2785493.0
2765;Motorbenzine;2008;6444333.0;2275026.0;0.0;0.0;0.0;0.0;0.0;4169307.0;5569631.0
2766;Motorbenzine;2009 januari;537936.0;195323.0;0.0;0.0;0.0;0.0;0.0;342613.0;458181.0
2767;Motorbenzine;2009 februari;543106.0;218716.0;0.0;0.0;0.0;0.0;0.0;324390.0;433793.0
2768;Motorbenzine;2009 maart;565160.0;202448.0;0.0;0.0;0.0;0.0;0.0;362712.0;484940.0
2769;Motorbenzine;2009 1e kwartaal;1646202.0;616487.0;0.0;0.0;0.0;0.0;0.0;1029715.0;1376914.0
2770;Motorbenzine;2009 april;508150.0;156626.0;0.0;0.0;0.0;0.0;0.0;351524.0;470090.0
2771;Motorbenzine;2009 mei;753838.0;397493.0;0.0;0.0;0.0;0.0;0.0;356345.0;476630.0
2772;Motorbenzine, loodvrij;1946;;;;;;;;0.0;0.0
2773;Motorbenzine, loodvrij;1947;;;;;;;;0.0;0.0
2774;Motorbenzine, loodvrij;1948;;;;;;;;0.0;0.0
2775;Motorbenzine, loodvrij;1949;;;;;;;;0.0;0.0
2776;Motorbenzine, loodvrij;1950;;;;;;;;0.0;0.0
2777;Motorbenzine, loodvrij;1951;;;;;;;;0.0;0.0
2778;Motorbenzine, loodvrij;1952;;;;;;;;0.0;0.0
2779;Motorbenzine, loodvrij;1953;;;;;;;;0.0;0.0
2780;Motorbenzine, loodvrij;1954;;;;;;;;0.0;0.0
2781;Motorbenzine, loodvrij;1955;;;;;;;;0.0;0.0
2782;Motorbenzine, loodvrij;1956;;;;;;;;0.0;0.0
2783;Motorbenzine, loodvrij;1957;;;;;;;;0.0;0.0
2784;Motorbenzine, loodvrij;1958;;;;;;;;0.0;0.0
2785;Motorbenzine, loodvrij;1959;;;;;;;;0.0;0.0
2786;Motorbenzine, loodvrij;1960;;;;;;;;0.0;0.0
2787;Motorbenzine, loodvrij;1961;;;;;;;;0.0;0.0
2788;Motorbenzine, loodvrij;1962;;;;;;;;0.0;0.0
2789;Motorbenzine, loodvrij;1963;;;;;;;;0.0;0.0
2790;Motorbenzine, loodvrij;1964;;;;;;;;0.0;0.0
2791;Motorbenzine, loodvrij;1965;;;;;;;;0.0;0.0
2792;Motorbenzine, loodvrij;1966;;;;;;;;;
2793;Motorbenzine, loodvrij;1967;;;;;;;;;
2794;Motorbenzine, loodvrij;1968;;;;;;;;;
2795;Motorbenzine, loodvrij;1969;;;;;;;;;
2796;Motorbenzine, loodvrij;1970;;;;;;;;0.0;0.0
2797;Motorbenzine, loodvrij;1971;;;;;;;;0.0;0.0
2798;Motorbenzine, loodvrij;1972;;;;;;;;0.0;0.0
2799;Motorbenzine, loodvrij;1973;;;;;;;;0.0;0.0
2800;Motorbenzine, loodvrij;1974;;;;;;;;0.0;0.0
2801;Motorbenzine, loodvrij;1975;;;;;;;;0.0;0.0
2802;Motorbenzine, loodvrij;1976;;;;;;;;;
2803;Motorbenzine, loodvrij;1977;;;;;;;;0.0;0.0
2804;Motorbenzine, loodvrij;1978;;;;0.0;0.0;;0.0;0.0;0.0
2805;Motorbenzine, loodvrij;1979;;;;0.0;0.0;;0.0;0.0;0.0
2806;Motorbenzine, loodvrij;1980;;0.0;;0.0;0.0;;0.0;21508.0;29111.0
2807;Motorbenzine, loodvrij;1981;;;;0.0;0.0;;0.0;37705.0;49275.0
2808;Motorbenzine, loodvrij;1982;;;;0.0;0.0;;0.0;14899.0;20028.0
2809;Motorbenzine, loodvrij;1983;;;;0.0;0.0;;0.0;12982.0;17501.0
2810;Motorbenzine, loodvrij;1984;;;;0.0;0.0;;0.0;11884.0;16040.0
2811;Motorbenzine, loodvrij;1985;;;;0.0;0.0;;0.0;11255.0;15274.0
2812;Motorbenzine, loodvrij;1986;;;;0.0;0.0;;0.0;15693.0;21101.0
2813;Motorbenzine, loodvrij;1987;;;;0.0;0.0;;0.0;705552.0;954065.0
2814;Motorbenzine, loodvrij;1988;;;;0.0;0.0;;0.0;881149.0;1182620.0
2815;Motorbenzine, loodvrij;1989;;;;0.0;0.0;;0.0;1294859.0;1732729.0
2816;Motorbenzine, loodvrij;1990;;;;0.0;0.0;;0.0;1691253.0;2264202.0
2817;Motorbenzine, loodvrij;1991;;;;0.0;0.0;;0.0;2067545.0;2770702.0
2818;Motorbenzine, loodvrij;1992;;;;0.0;0.0;;0.0;2542374.0;3402849.0
2819;Motorbenzine, loodvrij;1993;;;;0.0;0.0;;0.0;2860151.0;3837895.0
2820;Motorbenzine, loodvrij;1994;3228029.0;158210.0;-79743.0;0.0;0.0;40.0;0.0;3149522.0;4155459.0
2821;Motorbenzine, loodvrij;1995;3326538.0;40219.0;-86063.0;0.0;0.0;64.0;0.0;3372318.0;4446132.0
2822;Motorbenzine, loodvrij;1996;3872863.0;108946.0;0.0;0.0;0.0;0.0;0.0;3763917.0;4964730.0
2823;Motorbenzine, loodvrij;1997;4201879.0;160668.0;0.0;0.0;0.0;0.0;0.0;4041211.0;5355091.0
2824;Motorbenzine, loodvrij;1998;4182540.0;97529.0;0.0;;;0.0;0.0;4085011.0;5417928.0
2825;Motorbenzine, loodvrij;1999;4322073.0;182322.0;0.0;0.0;0.0;0.0;0.0;4139751.0;5490240.0
2826;Motorbenzine, loodvrij;2000 januari;335575.0;8889.0;0.0;0.0;0.0;0.0;0.0;326686.0;433309.0
2827;Motorbenzine, loodvrij;2000 februari;320360.0;1283.0;0.0;0.0;0.0;0.0;0.0;319077.0;423473.0
2828;Motorbenzine, loodvrij;2000 maart;351182.0;6639.0;0.0;0.0;0.0;0.0;0.0;344543.0;457102.0
2829;Motorbenzine, loodvrij;2000 1e kwartaal;1007117.0;16811.0;0.0;0.0;0.0;0.0;0.0;990306.0;1313884.0
2830;Motorbenzine, loodvrij;2000 april;352643.0;1817.0;0.0;0.0;0.0;0.0;0.0;350826.0;465429.0
2831;Motorbenzine, loodvrij;2000 mei;366145.0;11302.0;0.0;0.0;0.0;0.0;0.0;354843.0;470769.0
2832;Motorbenzine, loodvrij;2000 juni;346235.0;10107.0;0.0;0.0;0.0;0.0;0.0;336128.0;446139.0
2833;Motorbenzine, loodvrij;2000 2e kwartaal;1065023.0;23226.0;0.0;0.0;0.0;0.0;0.0;1041797.0;1382337.0
2834;Motorbenzine, loodvrij;2000 1e halfjaar;2072140.0;40037.0;0.0;0.0;0.0;0.0;0.0;2032103.0;2696221.0
2835;Motorbenzine, loodvrij;2000 juli;327653.0;8080.0;0.0;0.0;0.0;0.0;0.0;319573.0;424113.0
2836;Motorbenzine, loodvrij;2000 augustus;337873.0;4978.0;0.0;0.0;0.0;0.0;0.0;332895.0;441750.0
2837;Motorbenzine, loodvrij;2000 september;338581.0;24831.0;0.0;0.0;0.0;0.0;0.0;313750.0;416210.0
2838;Motorbenzine, loodvrij;2000 3e kwartaal;1004107.0;37889.0;0.0;0.0;0.0;0.0;0.0;966218.0;1282073.0
2839;Motorbenzine, loodvrij;2000 oktober;339962.0;8540.0;0.0;0.0;0.0;0.0;0.0;331422.0;439878.0
2840;Motorbenzine, loodvrij;2000 november;350989.0;3792.0;0.0;0.0;0.0;0.0;0.0;347197.0;460700.0
2841;Motorbenzine, loodvrij;2000 december;412227.0;59416.0;0.0;0.0;0.0;0.0;0.0;352811.0;468332.0
2842;Motorbenzine, loodvrij;2000 4e kwartaal;1103178.0;71748.0;0.0;0.0;0.0;0.0;0.0;1031430.0;1368910.0
2843;Motorbenzine, loodvrij;2000 2e halfjaar;2107285.0;109637.0;0.0;0.0;0.0;0.0;0.0;1997648.0;2650983.0
2844;Motorbenzine, loodvrij;2000;4179425.0;149674.0;0.0;0.0;0.0;0.0;0.0;4029751.0;5347204.0
2845;Motorbenzine, loodvrij;2001 januari;349517.0;20540.0;0.0;0.0;0.0;0.0;0.0;328977.0;437772.0
2846;Motorbenzine, loodvrij;2001 februari;321684.0;10144.0;0.0;0.0;0.0;0.0;0.0;311540.0;414882.0
2847;Motorbenzine, loodvrij;2001 maart;354688.0;12785.0;0.0;0.0;0.0;0.0;0.0;341903.0;455239.0
2848;Motorbenzine, loodvrij;2001 1e kwartaal;1025889.0;43469.0;0.0;0.0;0.0;0.0;0.0;982420.0;1307893.0
2849;Motorbenzine, loodvrij;2001 april;379330.0;43167.0;0.0;0.0;0.0;0.0;0.0;336163.0;447345.0
2850;Motorbenzine, loodvrij;2001 mei;381335.0;5557.0;0.0;0.0;0.0;0.0;0.0;375778.0;499940.0
2851;Motorbenzine, loodvrij;2001 juni;366118.0;26407.0;0.0;0.0;0.0;0.0;0.0;339711.0;452085.0
2852;Motorbenzine, loodvrij;2001 2e kwartaal;1126783.0;75131.0;0.0;0.0;0.0;0.0;0.0;1051652.0;1399370.0
2853;Motorbenzine, loodvrij;2001 1e halfjaar;2152672.0;118600.0;0.0;0.0;0.0;0.0;0.0;2034072.0;2707263.0
2854;Motorbenzine, loodvrij;2001 juli;348959.0;24278.0;0.0;0.0;0.0;0.0;0.0;324681.0;431871.0
2855;Motorbenzine, loodvrij;2001 augustus;355361.0;16724.0;0.0;0.0;0.0;0.0;0.0;338637.0;450166.0
2856;Motorbenzine, loodvrij;2001 september;357234.0;29341.0;0.0;0.0;0.0;0.0;0.0;327893.0;435972.0
2857;Motorbenzine, loodvrij;2001 3e kwartaal;1061554.0;70343.0;0.0;0.0;0.0;0.0;0.0;991211.0;1318009.0
2858;Motorbenzine, loodvrij;2001 oktober;428820.0;56092.0;0.0;0.0;0.0;0.0;0.0;372728.0;495722.0
2859;Motorbenzine, loodvrij;2001 november;446367.0;80947.0;0.0;0.0;0.0;0.0;0.0;365420.0;485955.0
2860;Motorbenzine, loodvrij;2001 december;433053.0;76232.0;0.0;0.0;0.0;0.0;0.0;356821.0;473602.0
2861;Motorbenzine, loodvrij;2001 4e kwartaal;1308240.0;213271.0;0.0;0.0;0.0;0.0;0.0;1094969.0;1455279.0
2862;Motorbenzine, loodvrij;2001 2e halfjaar;2369794.0;283614.0;0.0;0.0;0.0;0.0;0.0;2086180.0;2773288.0
2863;Motorbenzine, loodvrij;2001;4522466.0;402214.0;0.0;0.0;0.0;0.0;0.0;4120252.0;5480551.0
2864;Motorbenzine, loodvrij;2002 januari;382389.0;44869.0;0.0;0.0;0.0;0.0;0.0;337520.0;452332.0
2865;Motorbenzine, loodvrij;2002 februari;399737.0;81540.0;0.0;0.0;0.0;0.0;0.0;318197.0;427263.0
2866;Motorbenzine, loodvrij;2002 maart;432291.0;76821.0;0.0;0.0;0.0;0.0;0.0;355470.0;474083.0
2867;Motorbenzine, loodvrij;2002 1e kwartaal;1214417.0;203230.0;0.0;0.0;0.0;0.0;0.0;1011187.0;1353678.0
2868;Motorbenzine, loodvrij;2002 april;498960.0;154292.0;0.0;0.0;0.0;0.0;0.0;344668.0;462051.0
2869;Motorbenzine, loodvrij;2002 mei;442088.0;73327.0;0.0;0.0;0.0;0.0;0.0;368761.0;493583.0
2870;Motorbenzine, loodvrij;2002 juni;459942.0;125744.0;0.0;0.0;0.0;0.0;0.0;334198.0;448188.0
2871;Motorbenzine, loodvrij;2002 2e kwartaal;1400990.0;353363.0;0.0;0.0;0.0;0.0;0.0;1047627.0;1403822.0
2872;Motorbenzine, loodvrij;2002 1e halfjaar;2615407.0;556593.0;0.0;0.0;0.0;0.0;0.0;2058814.0;2757500.0
2873;Motorbenzine, loodvrij;2002 juli;439594.0;82846.0;0.0;0.0;0.0;0.0;0.0;356748.0;474993.0
2874;Motorbenzine, loodvrij;2002 augustus;387675.0;59446.0;0.0;0.0;0.0;0.0;0.0;328229.0;438537.0
2875;Motorbenzine, loodvrij;2002 september;455054.0;121324.0;0.0;0.0;0.0;0.0;0.0;333730.0;447731.0
2876;Motorbenzine, loodvrij;2002 3e kwartaal;1282323.0;263616.0;0.0;0.0;0.0;0.0;0.0;1018707.0;1361261.0
2877;Motorbenzine, loodvrij;2002 oktober;522258.0;152234.0;0.0;0.0;0.0;0.0;0.0;370024.0;495464.0
2878;Motorbenzine, loodvrij;2002 november;448510.0;87915.0;0.0;0.0;0.0;0.0;0.0;360595.0;480814.0
2879;Motorbenzine, loodvrij;2002 december;424622.0;63853.0;0.0;0.0;0.0;0.0;0.0;360769.0;483797.0
2880;Motorbenzine, loodvrij;2002 4e kwartaal;1395390.0;304002.0;0.0;0.0;0.0;0.0;0.0;1091388.0;1460075.0
2881;Motorbenzine, loodvrij;2002 2e halfjaar;2677713.0;567618.0;0.0;0.0;0.0;0.0;0.0;2110095.0;2821336.0
2882;Motorbenzine, loodvrij;2002;5293120.0;1124211.0;0.0;0.0;0.0;0.0;0.0;4168909.0;5578836.0
2883;Motorbenzine, loodvrij;2003 januari;451818.0;116227.0;0.0;0.0;0.0;0.0;0.0;335591.0;447414.0
2884;Motorbenzine, loodvrij;2003 februari;399912.0;73749.0;0.0;0.0;0.0;0.0;0.0;326163.0;435149.0
2885;Motorbenzine, loodvrij;2003 maart;441693.0;107043.0;0.0;0.0;0.0;0.0;0.0;334650.0;446617.0
2886;Motorbenzine, loodvrij;2003 1e kwartaal;1293423.0;297019.0;0.0;0.0;0.0;0.0;0.0;996404.0;1329180.0
