ID;MestleverancierMestafnemer;Bedrijfstype;PartnerVanDeOvereenkomst;Provincies;AantalMAOS_1;HoeveelheidStikstofInMAOS_2
270;Mestleverancier;Legkippen;Totaal afgesloten;Zeeland;39.0;274684.0
271;Mestleverancier;Legkippen;Totaal afgesloten;Noord-Brabant;198.0;2510911.0
272;Mestleverancier;Legkippen;Totaal afgesloten;Limburg;204.0;3335349.0
273;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Nederland;211.0;610535.0
274;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Groningen;8.0;27265.0
275;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Friesland;7.0;36475.0
276;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Drenthe;12.0;60933.0
277;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Overijssel;18.0;31551.0
278;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Flevoland;17.0;43321.0
279;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Gelderland;72.0;190977.0
280;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Utrecht;8.0;14302.0
281;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Noord-Holland;5.0;10720.0
282;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Zuid-Holland;5.0;15786.0
283;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Zeeland;26.0;91001.0
284;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Noord-Brabant;10.0;21200.0
285;Mestleverancier;Legkippen;Afgesloten met landbouwbedrijven;Limburg;23.0;67004.0
286;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Nederland;643.0;7884181.0
287;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Groningen;4.0;30591.0
288;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Friesland;3.0;24080.0
289;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Drenthe;18.0;214796.0
290;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Overijssel;34.0;390523.0
291;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Flevoland;5.0;148420.0
292;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Gelderland;259.0;2274090.0
293;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Utrecht;14.0;83599.0
294;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Noord-Holland;3.0;30876.0
295;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Zuid-Holland;11.0;131402.0
296;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Zeeland;13.0;183683.0
297;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Noord-Brabant;155.0;2054003.0
298;Mestleverancier;Legkippen;Afgesloten met tussenpersonen;Limburg;124.0;2318118.0
299;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Nederland;222.0;2971150.0
300;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Groningen;0.0;0.0
301;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Friesland;9.0;86236.0
302;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Drenthe;7.0;103284.0
303;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Overijssel;29.0;223557.0
304;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Flevoland;2.0;48750.0
305;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Gelderland;80.0;1066544.0
306;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Utrecht;5.0;56844.0
307;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
308;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
309;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Zeeland;0.0;0.0
310;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;33.0;435708.0
311;Mestleverancier;Legkippen;Afgesloten met exporteurs/mestverwerkers;Limburg;57.0;950227.0
312;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Nederland;1309.0;12397673.0
313;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Groningen;63.0;550056.0
314;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Friesland;105.0;1293737.0
315;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Drenthe;108.0;750749.0
316;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Overijssel;210.0;1689265.0
317;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Flevoland;25.0;115214.0
318;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Gelderland;178.0;1495289.0
319;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Utrecht;8.0;86990.0
320;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Noord-Holland;36.0;337416.0
321;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Zuid-Holland;26.0;219650.0
322;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Zeeland;7.0;72655.0
323;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Noord-Brabant;421.0;4468314.0
324;Mestleverancier;Slachtpluimvee;Totaal afgesloten;Limburg;122.0;1318338.0
325;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Nederland;276.0;1251984.0
326;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Groningen;39.0;232794.0
327;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Friesland;22.0;104745.0
328;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Drenthe;60.0;310835.0
329;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Overijssel;39.0;168086.0
330;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Flevoland;14.0;26628.0
331;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Gelderland;15.0;40572.0
332;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Utrecht;0.0;0.0
333;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Noord-Holland;16.0;91960.0
334;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Zuid-Holland;16.0;94399.0
335;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Zeeland;5.0;27340.0
336;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Noord-Brabant;43.0;126545.0
337;Mestleverancier;Slachtpluimvee;Afgesloten met landbouwbedrijven;Limburg;7.0;28080.0
338;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Nederland;664.0;6967625.0
339;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Groningen;15.0;142460.0
340;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Friesland;37.0;477607.0
341;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Drenthe;27.0;255264.0
342;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Overijssel;90.0;850075.0
343;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Flevoland;9.0;38066.0
344;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Gelderland;108.0;1000414.0
345;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Utrecht;3.0;19774.0
346;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Noord-Holland;10.0;122728.0
347;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Zuid-Holland;9.0;108651.0
348;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Zeeland;1.0;315.0
349;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Noord-Brabant;286.0;3174612.0
350;Mestleverancier;Slachtpluimvee;Afgesloten met tussenpersonen;Limburg;69.0;777659.0
351;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Nederland;369.0;4178064.0
352;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Groningen;9.0;174802.0
353;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Friesland;46.0;711385.0
354;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Drenthe;21.0;184650.0
355;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Overijssel;81.0;671104.0
356;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Flevoland;2.0;50520.0
357;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Gelderland;55.0;454303.0
358;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Utrecht;5.0;67216.0
359;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;10.0;122728.0
360;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;1.0;16600.0
361;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Zeeland;1.0;45000.0
362;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;92.0;1167157.0
363;Mestleverancier;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Limburg;46.0;512599.0
364;Mestleverancier;Varkens;Totaal afgesloten;Nederland;11087.0;37698056.0
365;Mestleverancier;Varkens;Totaal afgesloten;Groningen;88.0;338790.0
366;Mestleverancier;Varkens;Totaal afgesloten;Friesland;108.0;405058.0
367;Mestleverancier;Varkens;Totaal afgesloten;Drenthe;216.0;1079735.0
368;Mestleverancier;Varkens;Totaal afgesloten;Overijssel;1558.0;4499849.0
369;Mestleverancier;Varkens;Totaal afgesloten;Flevoland;29.0;128880.0
370;Mestleverancier;Varkens;Totaal afgesloten;Gelderland;2541.0;6851937.0
371;Mestleverancier;Varkens;Totaal afgesloten;Utrecht;264.0;677096.0
372;Mestleverancier;Varkens;Totaal afgesloten;Noord-Holland;18.0;75805.0
373;Mestleverancier;Varkens;Totaal afgesloten;Zuid-Holland;31.0;201690.0
374;Mestleverancier;Varkens;Totaal afgesloten;Zeeland;33.0;162837.0
375;Mestleverancier;Varkens;Totaal afgesloten;Noord-Brabant;4510.0;17716539.0
376;Mestleverancier;Varkens;Totaal afgesloten;Limburg;1691.0;5559840.0
377;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Nederland;6181.0;13078350.0
378;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Groningen;67.0;229932.0
379;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Friesland;78.0;251421.0
380;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Drenthe;149.0;651695.0
381;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Overijssel;851.0;1733164.0
382;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Flevoland;22.0;70400.0
383;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Gelderland;1156.0;2132990.0
384;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Utrecht;174.0;386296.0
385;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Noord-Holland;17.0;67985.0
386;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Zuid-Holland;0.0;0.0
387;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Zeeland;20.0;71828.0
388;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Noord-Brabant;2481.0;5168309.0
389;Mestleverancier;Varkens;Afgesloten met landbouwbedrijven;Limburg;1166.0;2314330.0
390;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Nederland;4805.0;24144560.0
391;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Groningen;21.0;108858.0
392;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Friesland;30.0;153637.0
393;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Drenthe;67.0;428040.0
394;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Overijssel;707.0;2766685.0
395;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Flevoland;7.0;58480.0
396;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Gelderland;1312.0;4555736.0
397;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Utrecht;88.0;286193.0
398;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Noord-Holland;1.0;7820.0
399;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Zuid-Holland;31.0;201690.0
400;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Zeeland;13.0;91009.0
401;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Noord-Brabant;2007.0;12299942.0
402;Mestleverancier;Varkens;Afgesloten met tussenpersonen;Limburg;521.0;3186470.0
403;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Nederland;101.0;475146.0
404;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Groningen;0.0;0.0
405;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Friesland;0.0;0.0
406;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Drenthe;0.0;0.0
407;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Overijssel;0.0;0.0
408;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Flevoland;0.0;0.0
409;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Gelderland;73.0;163211.0
410;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Utrecht;2.0;4607.0
411;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
412;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
413;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Zeeland;0.0;0.0
414;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;22.0;248288.0
415;Mestleverancier;Varkens;Afgesloten met exporteurs/mestverwerkers;Limburg;4.0;59040.0
416;Mestleverancier;Akkerbouw;Totaal afgesloten;Nederland;165.0;549811.0
417;Mestleverancier;Akkerbouw;Totaal afgesloten;Groningen;4.0;10967.0
418;Mestleverancier;Akkerbouw;Totaal afgesloten;Friesland;3.0;9249.0
419;Mestleverancier;Akkerbouw;Totaal afgesloten;Drenthe;5.0;34550.0
420;Mestleverancier;Akkerbouw;Totaal afgesloten;Overijssel;10.0;15772.0
421;Mestleverancier;Akkerbouw;Totaal afgesloten;Flevoland;5.0;33534.0
422;Mestleverancier;Akkerbouw;Totaal afgesloten;Gelderland;57.0;186010.0
423;Mestleverancier;Akkerbouw;Totaal afgesloten;Utrecht;3.0;3345.0
424;Mestleverancier;Akkerbouw;Totaal afgesloten;Noord-Holland;6.0;55370.0
425;Mestleverancier;Akkerbouw;Totaal afgesloten;Zuid-Holland;6.0;8958.0
426;Mestleverancier;Akkerbouw;Totaal afgesloten;Zeeland;8.0;35365.0
427;Mestleverancier;Akkerbouw;Totaal afgesloten;Noord-Brabant;43.0;115291.0
428;Mestleverancier;Akkerbouw;Totaal afgesloten;Limburg;15.0;41400.0
429;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Nederland;73.0;100211.0
430;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Groningen;2.0;3400.0
431;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Friesland;0.0;0.0
432;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Drenthe;0.0;0.0
433;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Overijssel;3.0;1377.0
434;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Flevoland;2.0;4769.0
435;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Gelderland;22.0;39854.0
436;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Utrecht;2.0;3000.0
437;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Noord-Holland;0.0;0.0
438;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Zuid-Holland;5.0;5958.0
439;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Zeeland;4.0;4800.0
440;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Noord-Brabant;25.0;27283.0
441;Mestleverancier;Akkerbouw;Afgesloten met landbouwbedrijven;Limburg;8.0;9770.0
442;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Nederland;80.0;349176.0
443;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Groningen;2.0;7567.0
444;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Friesland;3.0;9249.0
445;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Drenthe;3.0;5750.0
446;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Overijssel;6.0;13195.0
447;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Flevoland;2.0;8745.0
448;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Gelderland;32.0;138799.0
449;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Utrecht;1.0;345.0
450;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Noord-Holland;6.0;55370.0
451;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Zuid-Holland;1.0;3000.0
452;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Zeeland;3.0;15520.0
453;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Noord-Brabant;17.0;73008.0
454;Mestleverancier;Akkerbouw;Afgesloten met tussenpersonen;Limburg;4.0;18628.0
455;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Nederland;12.0;100424.0
456;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Groningen;0.0;0.0
457;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Friesland;0.0;0.0
458;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Drenthe;2.0;28800.0
459;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Overijssel;1.0;1200.0
460;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Flevoland;1.0;20020.0
461;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Gelderland;3.0;7357.0
462;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Utrecht;0.0;0.0
463;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
464;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
465;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Zeeland;1.0;15045.0
466;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;1.0;15000.0
467;Mestleverancier;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Limburg;3.0;13002.0
468;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Nederland;723.0;957654.0
469;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Groningen;36.0;60998.0
470;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Friesland;120.0;211725.0
471;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Drenthe;41.0;79905.0
472;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Overijssel;139.0;166866.0
473;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Flevoland;37.0;57272.0
474;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Gelderland;123.0;115771.0
475;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Utrecht;11.0;8570.0
476;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Noord-Holland;31.0;58994.0
477;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Zuid-Holland;26.0;34367.0
478;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Zeeland;4.0;6980.0
479;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Noord-Brabant;129.0;123280.0
480;Mestleverancier;Extensief-melkvee;Totaal afgesloten;Limburg;26.0;32926.0
481;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Nederland;335.0;402423.0
482;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Groningen;14.0;23003.0
483;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Friesland;20.0;34032.0
484;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Drenthe;12.0;16501.0
485;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Overijssel;43.0;49452.0
486;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Flevoland;32.0;48642.0
487;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Gelderland;79.0;81286.0
488;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Utrecht;4.0;3300.0
489;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Holland;14.0;25949.0
490;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Zuid-Holland;6.0;10540.0
491;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Zeeland;3.0;5780.0
492;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Brabant;87.0;76579.0
493;Mestleverancier;Extensief-melkvee;Afgesloten met landbouwbedrijven;Limburg;21.0;27359.0
494;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Nederland;385.0;552649.0
495;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Groningen;22.0;37995.0
496;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Friesland;100.0;177693.0
497;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Drenthe;29.0;63404.0
498;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Overijssel;95.0;115714.0
499;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Flevoland;5.0;8630.0
500;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Gelderland;42.0;33603.0
501;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Utrecht;7.0;5270.0
502;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Noord-Holland;17.0;33045.0
503;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Zuid-Holland;20.0;23827.0
504;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Zeeland;1.0;1200.0
505;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Noord-Brabant;42.0;46701.0
506;Mestleverancier;Extensief-melkvee;Afgesloten met tussenpersonen;Limburg;5.0;5567.0
507;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Nederland;3.0;2582.0
508;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Groningen;0.0;0.0
509;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Friesland;0.0;0.0
510;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Drenthe;0.0;0.0
511;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Overijssel;1.0;1700.0
512;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Flevoland;0.0;0.0
513;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Gelderland;2.0;882.0
514;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Utrecht;0.0;0.0
515;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
516;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
517;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zeeland;0.0;0.0
518;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;0.0;0.0
519;Mestleverancier;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Limburg;0.0;0.0
520;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Nederland;171.0;281687.0
521;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Groningen;8.0;16282.0
522;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Friesland;6.0;4118.0
523;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Drenthe;7.0;21980.0
524;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Overijssel;30.0;32611.0
525;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Flevoland;3.0;15215.0
526;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Gelderland;26.0;39563.0
527;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Utrecht;4.0;5428.0
528;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Noord-Holland;3.0;11830.0
529;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Zuid-Holland;4.0;3346.0
530;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Zeeland;4.0;2820.0
531;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Noord-Brabant;60.0;76303.0
532;Mestleverancier;Extensief-gemengd;Totaal afgesloten;Limburg;16.0;52191.0
533;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Nederland;130.0;171088.0
534;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Groningen;7.0;15681.0
535;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Friesland;5.0;3538.0
536;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Drenthe;4.0;10590.0
537;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Overijssel;21.0;23495.0
538;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Flevoland;3.0;15215.0
539;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Gelderland;19.0;26553.0
540;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Utrecht;3.0;2100.0
541;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Noord-Holland;2.0;3600.0
542;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Zuid-Holland;4.0;3346.0
543;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Zeeland;4.0;2820.0
544;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Noord-Brabant;49.0;51933.0
545;Mestleverancier;Extensief-gemengd;Afgesloten met landbouwbedrijven;Limburg;9.0;12217.0
546;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Nederland;36.0;77555.0
547;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Groningen;1.0;601.0
548;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Friesland;1.0;580.0
549;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Drenthe;3.0;11390.0
550;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Overijssel;9.0;9116.0
551;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Flevoland;0.0;0.0
552;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Gelderland;7.0;13010.0
