ID;Belastingdruk25Groepen;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2
863;113;14700;2014;5;0.7
864;113;14750;2006;9;1.2
865;113;14750;2007;5;0.7
866;113;14750;2008;5;0.7
867;113;14750;2009;4;0.5
868;113;14750;2010;4;0.5
869;113;14750;2011;4;0.5
870;113;14750;2012;3;0.5
871;113;14750;2013;4;0.5
872;113;14750;2014;4;0.5
873;113;14800;2006;538;13.8
874;113;14800;2007;546;13.7
875;113;14800;2008;588;14.3
876;113;14800;2009;622;14.9
877;113;14800;2010;642;15.2
878;113;14800;2011;660;15.5
879;113;14800;2012;686;16.0
880;113;14800;2013;718;16.7
881;113;14800;2014;706;16.3
882;113;14850;2006;1239;38.7
883;113;14850;2007;1246;39.0
884;113;14850;2008;1222;39.2
885;113;14850;2009;1204;38.5
886;113;14850;2010;1193;38.2
887;113;14850;2011;1194;37.7
888;113;14850;2012;1182;37.1
889;113;14850;2013;1153;36.2
890;113;14850;2014;1184;36.8
891;113;14900;2006;662;65.6
892;113;14900;2007;684;66.6
893;113;14900;2008;643;61.8
894;113;14900;2009;630;58.9
895;113;14900;2010;620;57.8
896;113;14900;2011;617;55.8
897;113;14900;2012;616;54.8
898;113;14900;2013;598;53.5
899;113;14900;2014;645;53.6
900;113;14950;2006;577;26.3
901;113;14950;2007;562;26.0
902;113;14950;2008;579;27.9
903;113;14950;2009;573;27.9
904;113;14950;2010;573;27.9
905;113;14950;2011;577;28.0
906;113;14950;2012;566;27.5
907;113;14950;2013;555;26.9
908;113;14950;2014;539;26.8
909;113;18850;2006;444;30.0
910;113;18850;2007;441;29.7
911;113;18850;2008;469;29.4
912;113;18850;2009;482;29.6
913;113;18850;2010;481;29.2
914;113;18850;2011;481;28.8
915;113;18850;2012;479;28.5
916;113;18850;2013;479;28.4
917;113;18850;2014;498;28.2
918;113;18900;2006;510;24.6
919;113;18900;2007;517;24.8
920;113;18900;2008;498;24.0
921;113;18900;2009;498;23.9
922;113;18900;2010;504;24.1
923;113;18900;2011;510;24.2
924;113;18900;2012;519;24.4
925;113;18900;2013;513;23.9
926;113;18900;2014;506;24.1
927;113;18950;2006;301;22.4
928;113;18950;2007;306;22.6
929;113;18950;2008;300;22.7
930;113;18950;2009;307;22.7
931;113;18950;2010;303;22.6
932;113;18950;2011;309;22.8
933;113;18950;2012;325;22.8
934;113;18950;2013;321;22.8
935;113;18950;2014;335;23.1
936;113;19000;2006;327;23.1
937;113;19000;2007;332;23.2
938;113;19000;2008;341;23.6
939;113;19000;2009;347;23.6
940;113;19000;2010;365;24.1
941;113;19000;2011;368;24.1
942;113;19000;2012;362;24.2
943;113;19000;2013;376;24.5
944;113;19000;2014;375;24.2
945;113;19050;2006;194;24.4
946;113;19050;2007;195;24.1
947;113;19050;2008;202;25.1
948;113;19050;2009;193;24.9
949;113;19050;2010;183;24.4
950;113;19050;2011;186;24.7
951;113;19050;2012;183;24.8
952;113;19050;2013;183;25.5
953;113;19050;2014;176;25.3
954;114;10000;2006;1777;25.0
955;114;10000;2007;1791;25.0
956;114;10000;2008;1811;25.0
957;114;10000;2009;1826;25.0
958;114;10000;2010;1835;25.0
959;114;10000;2011;1853;25.0
960;114;10000;2012;1868;25.0
961;114;10000;2013;1872;25.0
962;114;10000;2014;1888;25.0
963;114;10050;2006;505;20.4
964;114;10050;2007;528;21.0
965;114;10050;2008;518;20.2
966;114;10050;2009;545;21.0
967;114;10050;2010;552;21.1
968;114;10050;2011;561;21.0
969;114;10050;2012;587;21.6
970;114;10050;2013;558;20.6
971;114;10050;2014;617;22.2
972;114;10450;2006;224;19.9
973;114;10450;2007;234;20.3
974;114;10450;2008;236;20.0
975;114;10450;2009;252;20.9
976;114;10450;2010;260;21.3
977;114;10450;2011;266;21.2
978;114;10450;2012;271;21.2
979;114;10450;2013;262;20.4
980;114;10450;2014;283;21.6
981;114;10500;2006;170;18.0
982;114;10500;2007;176;18.4
983;114;10500;2008;184;18.7
984;114;10500;2009;191;19.2
985;114;10500;2010;202;20.0
986;114;10500;2011;206;20.0
987;114;10500;2012;208;19.9
988;114;10500;2013;192;18.5
989;114;10500;2014;204;19.3
990;114;10550;2006;55;29.7
991;114;10550;2007;57;30.1
992;114;10550;2008;52;26.3
993;114;10550;2009;61;29.3
994;114;10550;2010;58;27.6
995;114;10550;2011;59;26.8
996;114;10550;2012;63;26.8
997;114;10550;2013;70;28.7
998;114;10550;2014;79;31.1
999;114;10600;2006;280;20.8
1000;114;10600;2007;294;21.6
1001;114;10600;2008;281;20.4
1002;114;10600;2009;294;21.0
1003;114;10600;2010;293;20.9
1004;114;10600;2011;296;20.8
1005;114;10600;2012;316;22.0
1006;114;10600;2013;296;20.7
1007;114;10600;2014;334;22.8
1008;114;10650;2006;156;20.6
1009;114;10650;2007;167;21.7
1010;114;10650;2008;169;21.7
1011;114;10650;2009;168;21.4
1012;114;10650;2010;172;21.7
1013;114;10650;2011;172;21.5
1014;114;10650;2012;183;22.8
1015;114;10650;2013;156;19.7
1016;114;10650;2014;182;22.4
1017;114;10700;2006;124;21.0
1018;114;10700;2007;127;21.4
1019;114;10700;2008;113;18.8
1020;114;10700;2009;125;20.6
1021;114;10700;2010;121;19.9
1022;114;10700;2011;124;19.8
1023;114;10700;2012;134;20.9
1024;114;10700;2013;140;22.0
1025;114;10700;2014;152;23.4
1026;114;10100;2006;1273;27.5
1027;114;10100;2007;1263;27.1
1028;114;10100;2008;1294;27.6
1029;114;10100;2009;1281;27.2
1030;114;10100;2010;1283;27.2
1031;114;10100;2011;1292;27.3
1032;114;10100;2012;1280;26.9
1033;114;10100;2013;1313;27.5
1034;114;10100;2014;1271;26.6
1035;114;10150;2006;1059;26.7
1036;114;10150;2007;1055;26.5
1037;114;10150;2008;1040;26.0
1038;114;10150;2009;1013;25.3
1039;114;10150;2010;1048;25.5
1040;114;10150;2011;1045;25.4
1041;114;10150;2012;1036;25.2
1042;114;10150;2013;1071;26.0
1043;114;10150;2014;1024;24.8
1044;114;10200;2006;488;24.0
1045;114;10200;2007;497;24.2
1046;114;10200;2008;467;22.6
1047;114;10200;2009;452;21.7
1048;114;10200;2010;448;21.2
1049;114;10200;2011;450;21.3
1050;114;10200;2012;451;21.2
1051;114;10200;2013;453;21.1
1052;114;10200;2014;462;21.5
1053;114;10750;2006;292;21.7
1054;114;10750;2007;292;21.7
1055;114;10750;2008;276;20.6
1056;114;10750;2009;264;19.9
1057;114;10750;2010;262;19.7
1058;114;10750;2011;261;20.2
1059;114;10750;2012;248;19.6
1060;114;10750;2013;256;20.4
1061;114;10750;2014;253;20.5
1062;114;10800;2006;195;28.3
1063;114;10800;2007;205;28.9
1064;114;10800;2008;191;26.2
1065;114;10800;2009;188;24.8
1066;114;10800;2010;185;23.7
1067;114;10800;2011;189;22.9
1068;114;10800;2012;203;23.6
1069;114;10800;2013;197;22.3
1070;114;10800;2014;209;22.9
1071;114;10250;2006;398;29.9
1072;114;10250;2007;391;29.3
1073;114;10250;2008;404;30.5
1074;114;10250;2009;407;30.8
1075;114;10250;2010;423;31.5
1076;114;10250;2011;426;31.8
1077;114;10250;2012;424;31.8
1078;114;10250;2013;448;33.9
1079;114;10250;2014;400;30.7
1080;114;10300;2006;174;28.9
1081;114;10300;2007;167;28.2
1082;114;10300;2008;169;28.0
1083;114;10300;2009;155;25.9
1084;114;10300;2010;177;27.4
1085;114;10300;2011;169;26.0
1086;114;10300;2012;162;24.5
1087;114;10300;2013;170;25.7
1088;114;10300;2014;161;24.1
1089;114;10350;2006;125;28.2
1090;114;10350;2007;124;27.5
1091;114;10350;2008;170;36.8
1092;114;10350;2009;185;39.0
1093;114;10350;2010;185;39.1
1094;114;10350;2011;199;40.4
1095;114;10350;2012;197;39.2
1096;114;10350;2013;198;38.5
1097;114;10350;2014;203;38.5
1098;114;10850;2006;54;21.6
1099;114;10850;2007;52;20.5
1100;114;10850;2008;92;35.2
1101;114;10850;2009;99;37.2
1102;114;10850;2010;98;37.8
1103;114;10850;2011;108;40.3
1104;114;10850;2012;106;38.5
1105;114;10850;2013;107;38.1
1106;114;10850;2014;108;38.2
1107;114;10900;2006;71;36.5
1108;114;10900;2007;71;36.6
1109;114;10900;2008;78;38.9
1110;114;10900;2009;86;41.3
1111;114;10900;2010;87;40.5
1112;114;10900;2011;91;40.5
1113;114;10900;2012;90;40.1
1114;114;10900;2013;92;39.1
1115;114;10900;2014;94;39.0
1116;114;10400;2006;88;39.7
1117;114;10400;2007;84;37.7
1118;114;10400;2008;83;37.7
1119;114;10400;2009;82;36.2
1120;114;10400;2010;49;35.5
1121;114;10400;2011;48;34.9
1122;114;10400;2012;48;34.9
1123;114;10400;2013;44;33.8
1124;114;10400;2014;45;33.4
1125;114;10950;2006;452;27.3
1126;114;10950;2007;471;27.9
1127;114;10950;2008;438;25.3
1128;114;10950;2009;455;25.6
1129;114;10950;2010;449;24.8
1130;114;10950;2011;454;24.0
1131;114;10950;2012;483;24.6
1132;114;10950;2013;488;24.5
1133;114;10950;2014;521;25.4
1134;114;11000;2006;179;23.1
1135;114;11000;2007;185;23.5
1136;114;11000;2008;165;20.7
1137;114;11000;2009;187;22.8
1138;114;11000;2010;179;21.9
1139;114;11000;2011;183;21.6
1140;114;11000;2012;197;22.5
1141;114;11000;2013;209;23.8
1142;114;11000;2014;232;25.6
1143;114;11050;2006;55;29.7
1144;114;11050;2007;57;30.1
1145;114;11050;2008;52;26.3
1146;114;11050;2009;61;29.3
1147;114;11050;2010;58;27.6
1148;114;11050;2011;59;26.8
1149;114;11050;2012;63;26.8
1150;114;11050;2013;70;28.7
1151;114;11050;2014;79;31.1
1152;114;11100;2006;124;21.0
1153;114;11100;2007;127;21.4
1154;114;11100;2008;113;18.8
1155;114;11100;2009;125;20.6
1156;114;11100;2010;121;19.9
1157;114;11100;2011;124;19.8
1158;114;11100;2012;134;20.9
1159;114;11100;2013;140;22.0
1160;114;11100;2014;152;23.4
1161;114;11150;2006;209;28.4
1162;114;11150;2007;219;29.0
1163;114;11150;2008;207;26.5
1164;114;11150;2009;204;25.3
1165;114;11150;2010;203;24.3
1166;114;11150;2011;207;23.4
1167;114;11150;2012;224;24.1
1168;114;11150;2013;216;22.6
1169;114;11150;2014;228;23.2
1170;114;11200;2006;152;28.3
1171;114;11200;2007;160;29.0
1172;114;11200;2008;151;26.4
1173;114;11200;2009;144;24.4
1174;114;11200;2010;142;23.2
1175;114;11200;2011;142;21.8
1176;114;11200;2012;159;23.1
1177;114;11200;2013;155;21.6
1178;114;11200;2014;164;22.2
1179;114;11250;2006;56;28.7
1180;114;11250;2007;59;29.0
1181;114;11250;2008;56;27.0
1182;114;11250;2009;60;27.8
1183;114;11250;2010;61;27.4
1184;114;11250;2011;65;27.7
1185;114;11250;2012;65;27.2
1186;114;11250;2013;61;25.4
1187;114;11250;2014;63;26.1
1188;114;11300;2006;65;44.0
1189;114;11300;2007;66;45.5
1190;114;11300;2008;66;43.8
1191;114;11300;2009;64;43.0
1192;114;11300;2010;67;43.3
1193;114;11300;2011;64;40.2
1194;114;11300;2012;63;39.0
1195;114;11300;2013;63;39.1
1196;114;11300;2014;61;37.3
1197;114;11350;2006;1325;24.3
1198;114;11350;2007;1320;24.1
1199;114;11350;2008;1374;24.9
1200;114;11350;2009;1371;24.8
1201;114;11350;2010;1386;25.1
1202;114;11350;2011;1399;25.3
1203;114;11350;2012;1384;25.1
1204;114;11350;2013;1383;25.2
1205;114;11350;2014;1368;24.9
1206;114;11400;2006;505;20.4
1207;114;11400;2007;528;21.0
1208;114;11400;2008;518;20.2
1209;114;11400;2009;545;21.0
1210;114;11400;2010;552;21.1
1211;114;11400;2011;561;21.0
1212;114;11400;2012;587;21.6
1213;114;11400;2013;558;20.6
1214;114;11400;2014;617;22.2
1215;114;11450;2006;585;25.0
1216;114;11450;2007;592;25.0
1217;114;11450;2008;584;24.5
1218;114;11450;2009;576;23.9
1219;114;11450;2010;567;23.3
1220;114;11450;2011;577;23.6
1221;114;11450;2012;577;23.4
1222;114;11450;2013;579;23.2
1223;114;11450;2014;593;23.7
1224;114;11500;2006;266;29.6
1225;114;11500;2007;256;28.5
1226;114;11500;2008;276;30.7
1227;114;11500;2009;275;30.4
1228;114;11500;2010;281;31.2
1229;114;11500;2011;281;31.1
1230;114;11500;2012;278;30.5
1231;114;11500;2013;292;31.8
1232;114;11500;2014;273;29.7
1233;114;11550;2006;284;29.3
1234;114;11550;2007;283;29.2
1235;114;11550;2008;290;29.9
1236;114;11550;2009;289;29.8
1237;114;11550;2010;291;30.0
1238;114;11550;2011;291;30.0
1239;114;11550;2012;288;29.8
1240;114;11550;2013;303;31.5
1241;114;11550;2014;277;28.9
1242;114;11600;2006;138;32.0
1243;114;11600;2007;132;31.0
1244;114;11600;2008;143;33.8
1245;114;11600;2009;141;33.7
1246;114;11600;2010;144;34.4
1247;114;11600;2011;142;34.3
1248;114;11600;2012;136;33.3
1249;114;11600;2013;140;34.8
1250;114;11600;2014;128;32.1
1251;114;11650;2006;696;21.5
1252;114;11650;2007;705;21.8
1253;114;11650;2008;715;22.0
1254;114;11650;2009;744;22.6
1255;114;11650;2010;733;22.4
1256;114;11650;2011;751;22.7
1257;114;11650;2012;761;22.8
1258;114;11650;2013;736;22.1
1259;114;11650;2014;787;23.3
1260;114;11700;2006;839;27.4
1261;114;11700;2007;847;27.3
1262;114;11700;2008;843;26.8
1263;114;11700;2009;846;26.6
1264;114;11700;2010;866;26.8
1265;114;11700;2011;868;26.7
1266;114;11700;2012;884;26.9
1267;114;11700;2013;905;27.3
1268;114;11700;2014;878;26.5
1269;114;11750;2006;160;29.5
1270;114;11750;2007;155;28.4
1271;114;11750;2008;164;29.3
1272;114;11750;2009;154;27.5
1273;114;11750;2010;150;27.0
1274;114;11750;2011;152;27.1
1275;114;11750;2012;143;25.3
1276;114;11750;2013;152;26.7
1277;114;11750;2014;147;25.5
1278;114;11800;2006;82;31.4
1279;114;11800;2007;84;30.4
1280;114;11800;2008;89;31.3
1281;114;11800;2009;83;29.4
1282;114;11800;2010;86;29.9
1283;114;11800;2011;83;28.5
1284;114;11800;2012;79;28.2
1285;114;11800;2013;80;28.8
1286;114;11800;2014;77;27.1
1287;114;11850;2006;85;24.6
1288;114;11850;2007;82;23.3
1289;114;11850;2008;83;23.0
1290;114;11850;2009;85;23.4
1291;114;11850;2010;84;22.7
1292;114;11850;2011;90;23.8
1293;114;11850;2012;91;24.2
1294;114;11850;2013;88;23.3
1295;114;11850;2014;86;22.6
1296;114;11900;2006;710;27.4
1297;114;11900;2007;701;27.3
1298;114;11900;2008;719;28.2
1299;114;11900;2009;729;29.0
1300;114;11900;2010;732;29.7
1301;114;11900;2011;735;30.0
1302;114;11900;2012;736;30.4
1303;114;11900;2013;741;31.0
1304;114;11900;2014;728;30.8
1305;114;11950;2006;564;21.7
1306;114;11950;2007;572;21.6
1307;114;11950;2008;607;22.5
1308;114;11950;2009;593;21.6
1309;114;11950;2010;605;21.7
1310;114;11950;2011;609;21.8
1311;114;11950;2012;594;21.1
1312;114;11950;2013;587;20.8
1313;114;11950;2014;584;20.5
1314;114;12000;2006;419;26.7
1315;114;12000;2007;436;27.3
1316;114;12000;2008;401;24.5
1317;114;12000;2009;418;24.9
1318;114;12000;2010;413;24.2
1319;114;12000;2011;419;23.4
1320;114;12000;2012;447;24.0
1321;114;12000;2013;456;24.0
1322;114;12000;2014;489;25.0
1323;114;53;2006;85;24.6
1324;114;53;2007;82;23.3
1325;114;53;2008;83;23.0
1326;114;53;2009;85;23.4
1327;114;53;2010;84;22.7
1328;114;53;2011;90;23.8
1329;114;53;2012;91;24.2
1330;114;53;2013;88;23.3
1331;114;53;2014;86;22.6
1332;114;12050;2006;154;31.0
1333;114;12050;2007;156;31.0
1334;114;12050;2008;155;30.4
1335;114;12050;2009;157;30.5
1336;114;12050;2010;166;31.9
1337;114;12050;2011;168;32.5
1338;114;12050;2012;179;34.2
1339;114;12050;2013;174;33.4
1340;114;12050;2014;186;35.3
1341;114;12100;2006;161;26.8
1342;114;12100;2007;158;27.3
1343;114;12100;2008;161;27.9
1344;114;12100;2009;167;29.5
1345;114;12100;2010;165;29.4
1346;114;12100;2011;172;30.2
1347;114;12100;2012;176;30.7
1348;114;12100;2013;180;31.5
1349;114;12100;2014;186;32.4
1350;114;12150;2006;195;26.4
1351;114;12150;2007;193;26.6
1352;114;12150;2008;194;27.4
1353;114;12150;2009;192;28.3
1354;114;12150;2010;190;29.8
1355;114;12150;2011;183;29.9
1356;114;12150;2012;175;29.9
1357;114;12150;2013;183;31.6
1358;114;12150;2014;168;29.4
1359;114;12200;2006;199;26.3
1360;114;12200;2007;193;25.5
1361;114;12200;2008;209;27.7
1362;114;12200;2009;213;28.1
1363;114;12200;2010;212;28.2
1364;114;12200;2011;212;28.3
1365;114;12200;2012;206;27.7
1366;114;12200;2013;205;28.4
1367;114;12200;2014;188;27.3
1368;114;12250;2006;180;24.8
1369;114;12250;2007;182;24.8
1370;114;12250;2008;198;26.5
1371;114;12250;2009;196;25.7
1372;114;12250;2010;198;25.9
1373;114;12250;2011;202;26.2
1374;114;12250;2012;196;25.3
1375;114;12250;2013;203;26.5
1376;114;12250;2014;190;24.6
1377;114;12300;2006;146;22.0
1378;114;12300;2007;146;21.7
1379;114;12300;2008;151;22.1
1380;114;12300;2009;155;22.2
1381;114;12300;2010;160;22.5
1382;114;12300;2011;162;22.4
1383;114;12300;2012;162;22.0
1384;114;12300;2013;170;22.6
1385;114;12300;2014;168;22.2
1386;114;12350;2006;142;21.7
1387;114;12350;2007;141;21.8
1388;114;12350;2008;141;22.0
1389;114;12350;2009;126;19.5
1390;114;12350;2010;123;19.0
1391;114;12350;2011;125;18.9
1392;114;12350;2012;123;18.4
1393;114;12350;2013;119;17.5
1394;114;12350;2014;126;18.1
1395;114;12400;2006;96;17.2
1396;114;12400;2007;103;17.3
1397;114;12400;2008;117;18.7
1398;114;12400;2009;116;18.2
1399;114;12400;2010;124;18.7
1400;114;12400;2011;120;18.6
1401;114;12400;2012;112;17.8
1402;114;12400;2013;96;15.3
1403;114;12400;2014;100;15.9
1404;114;12450;2006;136;31.0
1405;114;12450;2007;141;31.5
1406;114;12450;2008;129;28.0
1407;114;12450;2009;140;29.2
1408;114;12450;2010;137;28.2
1409;114;12450;2011;148;27.5
1410;114;12450;2012;162;28.0
1411;114;12450;2013;166;27.5
1412;114;12450;2014;171;27.6
1413;114;12500;2006;103;27.1
1414;114;12500;2007;105;27.6
1415;114;12500;2008;99;25.5
1416;114;12500;2009;100;25.1
1417;114;12500;2010;101;24.6
1418;114;12500;2011;97;23.2
1419;114;12500;2012;105;24.6
1420;114;12500;2013;106;24.2
1421;114;12500;2014;115;25.3
1422;114;12550;2006;180;24.1
1423;114;12550;2007;190;24.8
1424;114;12550;2008;173;22.0
1425;114;12550;2009;179;22.3
1426;114;12550;2010;175;21.5
1427;114;12550;2011;174;20.9
1428;114;12550;2012;179;21.1
1429;114;12550;2013;183;21.4
1430;114;12550;2014;203;23.0
1431;114;12600;2006;1434;24.5
1432;114;12600;2007;1446;24.6
1433;114;12600;2008;1432;24.2
1434;114;12600;2009;1419;24.0
1435;114;12600;2010;1415;23.9
1436;114;12600;2011;1423;23.9
1437;114;12600;2012;1426;23.9
1438;114;12600;2013;1441;24.1
1439;114;12600;2014;1447;24.0
1440;114;12650;2006;161;24.3
1441;114;12650;2007;164;24.4
1442;114;12650;2008;165;24.1
1443;114;12650;2009;174;24.7
1444;114;12650;2010;184;25.5
1445;114;12650;2011;184;24.8
1446;114;12650;2012;185;24.4
1447;114;12650;2013;187;24.6
1448;114;12650;2014;196;25.2
1449;114;12800;2006;52;24.0
1450;114;12800;2007;53;24.5
1451;114;12800;2008;51;24.1
1452;114;12800;2009;50;23.2
1453;114;12800;2010;53;24.8
1454;114;12800;2011;51;24.1
1455;114;12800;2012;51;23.7
1456;114;12800;2013;51;23.7
1457;114;12800;2014;53;24.6
1458;114;12850;2006;47;23.8
1459;114;12850;2007;47;24.1
1460;114;12850;2008;46;23.6
1461;114;12850;2009;48;24.5
1462;114;12850;2010;49;25.3
1463;114;12850;2011;46;23.9
1464;114;12850;2012;44;22.7
1465;114;12850;2013;42;22.0
1466;114;12850;2014;42;22.7
1467;114;12900;2006;11;22.5
1468;114;12900;2007;12;23.7
1469;114;12900;2008;13;26.2
1470;114;12900;2009;12;25.2
1471;114;12900;2010;11;21.7
1472;114;12900;2011;11;22.5
1473;114;12900;2012;13;25.5
1474;114;12900;2013;11;22.4
1475;114;12900;2014;11;22.6
1476;114;12950;2006;51;25.6
1477;114;12950;2007;52;24.8
1478;114;12950;2008;55;24.2
1479;114;12950;2009;65;26.1
1480;114;12950;2010;71;26.9
1481;114;12950;2011;75;26.3
1482;114;12950;2012;78;25.8
1483;114;12950;2013;84;27.2
1484;114;12950;2014;90;27.5
1485;114;13000;2006;182;30.2
1486;114;13000;2007;182;29.6
1487;114;13000;2008;214;33.3
1488;114;13000;2009;233;34.4
1489;114;13000;2010;236;33.9
1490;114;13000;2011;247;34.1
1491;114;13000;2012;256;34.9
1492;114;13000;2013;244;32.9
1493;114;13000;2014;245;32.5
1494;114;13150;2006;37;26.1
1495;114;13150;2007;39;27.1
1496;114;13150;2008;43;29.3
1497;114;13150;2009;44;29.3
1498;114;13150;2010;47;31.1
1499;114;13150;2011;44;29.3
1500;114;13150;2012;42;27.7
1501;114;13150;2013;44;28.1
1502;114;13150;2014;47;29.2
1503;114;13200;2006;13;22.9
1504;114;13200;2007;13;23.9
1505;114;13200;2008;18;30.1
1506;114;13200;2009;19;29.8
1507;114;13200;2010;19;29.2
1508;114;13200;2011;20;29.3
1509;114;13200;2012;23;35.7
1510;114;13200;2013;18;27.6
1511;114;13200;2014;16;25.6
1512;114;13250;2006;45;37.1
1513;114;13250;2007;43;34.8
1514;114;13250;2008;51;39.9
1515;114;13250;2009;53;39.4
1516;114;13250;2010;53;37.7
1517;114;13250;2011;58;39.2
1518;114;13250;2012;58;39.4
1519;114;13250;2013;57;38.7
1520;114;13250;2014;52;36.1
1521;114;13300;2006;35;34.8
1522;114;13300;2007;34;33.7
1523;114;13300;2008;38;36.3
1524;114;13300;2009;43;39.0
1525;114;13300;2010;43;36.0
1526;114;13300;2011;46;37.6
1527;114;13300;2012;47;38.0
1528;114;13300;2013;48;38.7
1529;114;13300;2014;48;38.5
1530;114;13350;2006;52;28.7
1531;114;13350;2007;52;27.5
1532;114;13350;2008;64;31.6
1533;114;13350;2009;74;33.9
1534;114;13350;2010;74;33.6
1535;114;13350;2011;79;33.5
1536;114;13350;2012;85;34.9
1537;114;13350;2013;78;31.0
1538;114;13350;2014;83;31.3
1539;114;12700;2006;67;23.8
1540;114;12700;2007;69;24.1
1541;114;12700;2008;73;24.0
1542;114;12700;2009;81;24.9
1543;114;12700;2010;87;25.7
1544;114;12700;2011;89;25.2
1545;114;12700;2012;92;25.2
1546;114;12700;2013;95;25.6
1547;114;12700;2014;104;27.1
1548;114;12750;2006;94;24.6
1549;114;12750;2007;95;24.7
1550;114;12750;2008;92;24.2
1551;114;12750;2009;94;24.5
1552;114;12750;2010;97;25.3
1553;114;12750;2011;95;24.4
1554;114;12750;2012;93;23.7
1555;114;12750;2013;92;23.7
1556;114;12750;2014;92;23.4
1557;114;13050;2006;154;30.4
1558;114;13050;2007;151;29.6
1559;114;13050;2008;183;34.5
1560;114;13050;2009;198;35.9
1561;114;13050;2010;198;35.3
1562;114;13050;2011;204;35.3
1563;114;13050;2012;212;36.6
1564;114;13050;2013;197;33.8
1565;114;13050;2014;193;32.7
1566;114;13100;2006;28;29.1
1567;114;13100;2007;30;29.4
1568;114;13100;2008;31;28.0
1569;114;13100;2009;35;27.9
1570;114;13100;2010;38;28.1
1571;114;13100;2011;43;29.3
1572;114;13100;2012;44;28.5
1573;114;13100;2013;47;29.5
1574;114;13100;2014;52;31.6
1575;114;13400;2006;1007;26.2
1576;114;13400;2007;1012;26.0
1577;114;13400;2008;995;25.2
1578;114;13400;2009;984;25.0
1579;114;13400;2010;979;25.2
1580;114;13400;2011;984;25.3
1581;114;13400;2012;939;24.2
1582;114;13400;2013;980;25.6
1583;114;13400;2014;946;24.9
1584;114;13450;2006;907;27.6
1585;114;13450;2007;909;27.2
1586;114;13450;2008;890;26.5
1587;114;13450;2009;874;26.2
1588;114;13450;2010;865;26.5
1589;114;13450;2011;870;26.7
1590;114;13450;2012;830;25.7
1591;114;13450;2013;851;26.9
1592;114;13450;2014;848;26.9
1593;114;13500;2006;93;20.9
1594;114;13500;2007;94;21.9
1595;114;13500;2008;94;21.3
1596;114;13500;2009;96;21.2
1597;114;13500;2010;99;21.2
1598;114;13500;2011;100;20.9
1599;114;13500;2012;97;19.2
1600;114;13500;2013;117;22.9
1601;114;13500;2014;86;17.2
1602;114;13550;2006;7;6.1
1603;114;13550;2007;8;6.8
1604;114;13550;2008;10;7.3
1605;114;13550;2009;14;9.1
1606;114;13550;2010;15;9.5
1607;114;13550;2011;15;9.9
1608;114;13550;2012;12;8.2
1609;114;13550;2013;12;7.8
1610;114;13550;2014;12;8.6
1611;114;13600;2006;172;22.7
1612;114;13600;2007;184;22.9
1613;114;13600;2008;212;24.9
1614;114;13600;2009;213;25.9
1615;114;13600;2010;223;26.1
1616;114;13600;2011;230;26.3
1617;114;13600;2012;245;27.0
1618;114;13600;2013;235;25.7
1619;114;13600;2014;221;23.4
1620;114;13650;2006;599;23.9
1621;114;13650;2007;595;24.1
1622;114;13650;2008;604;24.8
1623;114;13650;2009;628;24.8
1624;114;13650;2010;633;24.4
1625;114;13650;2011;639;24.1
1626;114;13650;2012;684;25.4
1627;114;13650;2013;658;23.9
1628;114;13650;2014;721;25.6
1629;114;13700;2006;506;24.7
1630;114;13700;2007;512;25.2
1631;114;13700;2008;482;23.8
1632;114;13700;2009;487;23.3
1633;114;13700;2010;481;22.6
1634;114;13700;2011;478;22.1
1635;114;13700;2012;509;23.0
1636;114;13700;2013;504;22.4
1637;114;13700;2014;542;23.8
1638;114;13750;2006;24;26.1
1639;114;13750;2007;17;24.9
1640;114;13750;2008;14;25.7
1641;114;13750;2009;17;25.2
1642;114;13750;2010;20;26.1
1643;114;13750;2011;17;22.2
1644;114;13750;2012;18;20.8
1645;114;13750;2013;22;19.0
1646;114;13750;2014;25;20.9
1647;114;13800;2006;81;33.8
1648;114;13800;2007;79;34.0
1649;114;13800;2008;85;37.1
1650;114;13800;2009;79;32.7
1651;114;13800;2010;80;33.4
1652;114;13800;2011;78;31.9
1653;114;13800;2012;83;32.9
1654;114;13800;2013;67;26.6
1655;114;13800;2014;66;26.9
1656;114;13850;2006;402;23.4
1657;114;13850;2007;416;24.1
1658;114;13850;2008;383;22.0
1659;114;13850;2009;392;21.9
1660;114;13850;2010;381;21.0
1661;114;13850;2011;384;20.8
1662;114;13850;2012;408;21.8
1663;114;13850;2013;414;22.0
1664;114;13850;2014;450;23.5
1665;114;13900;2006;89;27.9
1666;114;13900;2007;81;27.1
1667;114;13900;2008;119;41.1
1668;114;13900;2009;139;46.9
1669;114;13900;2010;150;47.4
1670;114;13900;2011;159;47.7
1671;114;13900;2012;174;49.4
1672;114;13900;2013;152;41.4
1673;114;13900;2014;178;45.2
1674;114;13950;2006;64;24.2
1675;114;13950;2007;54;22.4
1676;114;13950;2008;91;40.1
1677;114;13950;2009;95;41.1
1678;114;13950;2010;104;42.3
1679;114;13950;2011;107;41.9
1680;114;13950;2012;117;43.5
1681;114;13950;2013;109;38.4
1682;114;13950;2014;122;40.7
1683;114;14000;2006;25;46.0
1684;114;14000;2007;27;47.0
1685;114;14000;2008;28;44.9
1686;114;14000;2009;44;67.2
