ID;IndicatieWelNietJeugdwet;RegioS;Perioden;JongerenMetAWBZIndicatieInJaar_1
2485;Zorg die overgaat naar Jeugdwet;Arnhem (SG);2012;1540.0
2486;Zorg die overgaat naar Jeugdwet;Arnhem (SG);2013;1485.0
2487;Zorg die overgaat naar Jeugdwet;Arnhem (SG);2014;1435.0
2488;Zorg die overgaat naar Jeugdwet;Nijmegen (SG);2011;1365.0
2489;Zorg die overgaat naar Jeugdwet;Nijmegen (SG);2012;1355.0
2490;Zorg die overgaat naar Jeugdwet;Nijmegen (SG);2013;1310.0
2491;Zorg die overgaat naar Jeugdwet;Nijmegen (SG);2014;1270.0
2492;Zorg die overgaat naar Jeugdwet;Amersfoort (SG);2011;1375.0
2493;Zorg die overgaat naar Jeugdwet;Amersfoort (SG);2012;1375.0
2494;Zorg die overgaat naar Jeugdwet;Amersfoort (SG);2013;1300.0
2495;Zorg die overgaat naar Jeugdwet;Amersfoort (SG);2014;1190.0
2496;Zorg die overgaat naar Jeugdwet;Utrecht (SG);2011;2340.0
2497;Zorg die overgaat naar Jeugdwet;Utrecht (SG);2012;2255.0
2498;Zorg die overgaat naar Jeugdwet;Utrecht (SG);2013;2140.0
2499;Zorg die overgaat naar Jeugdwet;Utrecht (SG);2014;1965.0
2500;Zorg die overgaat naar Jeugdwet;Amsterdam (SG);2011;6365.0
2501;Zorg die overgaat naar Jeugdwet;Amsterdam (SG);2012;6030.0
2502;Zorg die overgaat naar Jeugdwet;Amsterdam (SG);2013;5805.0
2503;Zorg die overgaat naar Jeugdwet;Amsterdam (SG);2014;5500.0
2504;Zorg die overgaat naar Jeugdwet;Haarlem (SG);2011;1280.0
2505;Zorg die overgaat naar Jeugdwet;Haarlem (SG);2012;1200.0
2506;Zorg die overgaat naar Jeugdwet;Haarlem (SG);2013;1170.0
2507;Zorg die overgaat naar Jeugdwet;Haarlem (SG);2014;1125.0
2508;Zorg die overgaat naar Jeugdwet;Leiden (SG);2011;1300.0
2509;Zorg die overgaat naar Jeugdwet;Leiden (SG);2012;1185.0
2510;Zorg die overgaat naar Jeugdwet;Leiden (SG);2013;1075.0
2511;Zorg die overgaat naar Jeugdwet;Leiden (SG);2014;1055.0
2512;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (SG);2011;3210.0
2513;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (SG);2012;3010.0
2514;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (SG);2013;2755.0
2515;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (SG);2014;2705.0
2516;Zorg die overgaat naar Jeugdwet;Rotterdam (SG);2011;4135.0
2517;Zorg die overgaat naar Jeugdwet;Rotterdam (SG);2012;3740.0
2518;Zorg die overgaat naar Jeugdwet;Rotterdam (SG);2013;3295.0
2519;Zorg die overgaat naar Jeugdwet;Rotterdam (SG);2014;3135.0
2520;Zorg die overgaat naar Jeugdwet;Dordrecht (SG);2011;1420.0
2521;Zorg die overgaat naar Jeugdwet;Dordrecht (SG);2012;1365.0
2522;Zorg die overgaat naar Jeugdwet;Dordrecht (SG);2013;1265.0
2523;Zorg die overgaat naar Jeugdwet;Dordrecht (SG);2014;1175.0
2524;Zorg die overgaat naar Jeugdwet;Breda (SG);2011;1350.0
2525;Zorg die overgaat naar Jeugdwet;Breda (SG);2012;1235.0
2526;Zorg die overgaat naar Jeugdwet;Breda (SG);2013;1160.0
2527;Zorg die overgaat naar Jeugdwet;Breda (SG);2014;1120.0
2528;Zorg die overgaat naar Jeugdwet;Tilburg (SG);2011;1785.0
2529;Zorg die overgaat naar Jeugdwet;Tilburg (SG);2012;1785.0
2530;Zorg die overgaat naar Jeugdwet;Tilburg (SG);2013;1730.0
2531;Zorg die overgaat naar Jeugdwet;Tilburg (SG);2014;1680.0
2532;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (SG);2011;1130.0
2533;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (SG);2012;1010.0
2534;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (SG);2013;890.0
2535;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (SG);2014;805.0
2536;Zorg die overgaat naar Jeugdwet;Eindhoven (SG);2011;2250.0
2537;Zorg die overgaat naar Jeugdwet;Eindhoven (SG);2012;2010.0
2538;Zorg die overgaat naar Jeugdwet;Eindhoven (SG);2013;1850.0
2539;Zorg die overgaat naar Jeugdwet;Eindhoven (SG);2014;1745.0
2540;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (SG);2011;1035.0
2541;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (SG);2012;985.0
2542;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (SG);2013;925.0
2543;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (SG);2014;870.0
2544;Zorg die overgaat naar Jeugdwet;Heerlen (SG);2011;1480.0
2545;Zorg die overgaat naar Jeugdwet;Heerlen (SG);2012;1415.0
2546;Zorg die overgaat naar Jeugdwet;Heerlen (SG);2013;1395.0
2547;Zorg die overgaat naar Jeugdwet;Heerlen (SG);2014;1335.0
2548;Zorg die overgaat naar Jeugdwet;Maastricht (SG);2011;1200.0
2549;Zorg die overgaat naar Jeugdwet;Maastricht (SG);2012;1090.0
2550;Zorg die overgaat naar Jeugdwet;Maastricht (SG);2013;1020.0
2551;Zorg die overgaat naar Jeugdwet;Maastricht (SG);2014;925.0
2552;Zorg die overgaat naar Jeugdwet;Geen grootstedelijke agglomeratie (GA);2011;57000.0
2553;Zorg die overgaat naar Jeugdwet;Geen grootstedelijke agglomeratie (GA);2012;54355.0
2554;Zorg die overgaat naar Jeugdwet;Geen grootstedelijke agglomeratie (GA);2013;51165.0
2555;Zorg die overgaat naar Jeugdwet;Geen grootstedelijke agglomeratie (GA);2014;48445.0
2556;Zorg die overgaat naar Jeugdwet;Groningen (GA);2011;1215.0
2557;Zorg die overgaat naar Jeugdwet;Groningen (GA);2012;1150.0
2558;Zorg die overgaat naar Jeugdwet;Groningen (GA);2013;1045.0
2559;Zorg die overgaat naar Jeugdwet;Groningen (GA);2014;1005.0
2560;Zorg die overgaat naar Jeugdwet;Leeuwarden (GA);2011;640.0
2561;Zorg die overgaat naar Jeugdwet;Leeuwarden (GA);2012;630.0
2562;Zorg die overgaat naar Jeugdwet;Leeuwarden (GA);2013;595.0
2563;Zorg die overgaat naar Jeugdwet;Leeuwarden (GA);2014;615.0
2564;Zorg die overgaat naar Jeugdwet;Zwolle (GA);2011;885.0
2565;Zorg die overgaat naar Jeugdwet;Zwolle (GA);2012;835.0
2566;Zorg die overgaat naar Jeugdwet;Zwolle (GA);2013;785.0
2567;Zorg die overgaat naar Jeugdwet;Zwolle (GA);2014;770.0
2568;Zorg die overgaat naar Jeugdwet;Enschede (GA);2011;770.0
2569;Zorg die overgaat naar Jeugdwet;Enschede (GA);2012;795.0
2570;Zorg die overgaat naar Jeugdwet;Enschede (GA);2013;770.0
2571;Zorg die overgaat naar Jeugdwet;Enschede (GA);2014;710.0
2572;Zorg die overgaat naar Jeugdwet;Apeldoorn (GA);2011;810.0
2573;Zorg die overgaat naar Jeugdwet;Apeldoorn (GA);2012;795.0
2574;Zorg die overgaat naar Jeugdwet;Apeldoorn (GA);2013;750.0
2575;Zorg die overgaat naar Jeugdwet;Apeldoorn (GA);2014;720.0
2576;Zorg die overgaat naar Jeugdwet;Arnhem (GA);2011;645.0
2577;Zorg die overgaat naar Jeugdwet;Arnhem (GA);2012;630.0
2578;Zorg die overgaat naar Jeugdwet;Arnhem (GA);2013;615.0
2579;Zorg die overgaat naar Jeugdwet;Arnhem (GA);2014;575.0
2580;Zorg die overgaat naar Jeugdwet;Nijmegen (GA);2011;790.0
2581;Zorg die overgaat naar Jeugdwet;Nijmegen (GA);2012;800.0
2582;Zorg die overgaat naar Jeugdwet;Nijmegen (GA);2013;785.0
2583;Zorg die overgaat naar Jeugdwet;Nijmegen (GA);2014;780.0
2584;Zorg die overgaat naar Jeugdwet;Amersfoort (GA);2011;845.0
2585;Zorg die overgaat naar Jeugdwet;Amersfoort (GA);2012;855.0
2586;Zorg die overgaat naar Jeugdwet;Amersfoort (GA);2013;805.0
2587;Zorg die overgaat naar Jeugdwet;Amersfoort (GA);2014;745.0
2588;Zorg die overgaat naar Jeugdwet;Utrecht (GA);2011;1645.0
2589;Zorg die overgaat naar Jeugdwet;Utrecht (GA);2012;1580.0
2590;Zorg die overgaat naar Jeugdwet;Utrecht (GA);2013;1525.0
2591;Zorg die overgaat naar Jeugdwet;Utrecht (GA);2014;1410.0
2592;Zorg die overgaat naar Jeugdwet;Amsterdam (GA);2011;3810.0
2593;Zorg die overgaat naar Jeugdwet;Amsterdam (GA);2012;3595.0
2594;Zorg die overgaat naar Jeugdwet;Amsterdam (GA);2013;3465.0
2595;Zorg die overgaat naar Jeugdwet;Amsterdam (GA);2014;3325.0
2596;Zorg die overgaat naar Jeugdwet;Haarlem (GA);2011;575.0
2597;Zorg die overgaat naar Jeugdwet;Haarlem (GA);2012;535.0
2598;Zorg die overgaat naar Jeugdwet;Haarlem (GA);2013;525.0
2599;Zorg die overgaat naar Jeugdwet;Haarlem (GA);2014;525.0
2600;Zorg die overgaat naar Jeugdwet;Leiden (GA);2011;960.0
2601;Zorg die overgaat naar Jeugdwet;Leiden (GA);2012;870.0
2602;Zorg die overgaat naar Jeugdwet;Leiden (GA);2013;790.0
2603;Zorg die overgaat naar Jeugdwet;Leiden (GA);2014;785.0
2604;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (GA);2011;1765.0
2605;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (GA);2012;1665.0
2606;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (GA);2013;1555.0
2607;Zorg die overgaat naar Jeugdwet;'s-Gravenhage (GA);2014;1545.0
2608;Zorg die overgaat naar Jeugdwet;Rotterdam (GA);2011;3560.0
2609;Zorg die overgaat naar Jeugdwet;Rotterdam (GA);2012;3225.0
2610;Zorg die overgaat naar Jeugdwet;Rotterdam (GA);2013;2835.0
2611;Zorg die overgaat naar Jeugdwet;Rotterdam (GA);2014;2725.0
2612;Zorg die overgaat naar Jeugdwet;Dordrecht (GA);2011;1170.0
2613;Zorg die overgaat naar Jeugdwet;Dordrecht (GA);2012;1105.0
2614;Zorg die overgaat naar Jeugdwet;Dordrecht (GA);2013;1020.0
2615;Zorg die overgaat naar Jeugdwet;Dordrecht (GA);2014;945.0
2616;Zorg die overgaat naar Jeugdwet;Breda (GA);2011;695.0
2617;Zorg die overgaat naar Jeugdwet;Breda (GA);2012;630.0
2618;Zorg die overgaat naar Jeugdwet;Breda (GA);2013;585.0
2619;Zorg die overgaat naar Jeugdwet;Breda (GA);2014;565.0
2620;Zorg die overgaat naar Jeugdwet;Tilburg (GA);2011;1405.0
2621;Zorg die overgaat naar Jeugdwet;Tilburg (GA);2012;1410.0
2622;Zorg die overgaat naar Jeugdwet;Tilburg (GA);2013;1360.0
2623;Zorg die overgaat naar Jeugdwet;Tilburg (GA);2014;1325.0
2624;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (GA);2011;975.0
2625;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (GA);2012;870.0
2626;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (GA);2013;765.0
2627;Zorg die overgaat naar Jeugdwet;'s-Hertogenbosch (GA);2014;695.0
2628;Zorg die overgaat naar Jeugdwet;Eindhoven (GA);2011;1820.0
2629;Zorg die overgaat naar Jeugdwet;Eindhoven (GA);2012;1640.0
2630;Zorg die overgaat naar Jeugdwet;Eindhoven (GA);2013;1520.0
2631;Zorg die overgaat naar Jeugdwet;Eindhoven (GA);2014;1445.0
2632;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (GA);2011;955.0
2633;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (GA);2012;915.0
2634;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (GA);2013;850.0
2635;Zorg die overgaat naar Jeugdwet;Geleen/Sittard (GA);2014;805.0
2636;Zorg die overgaat naar Jeugdwet;Heerlen (GA);2011;1250.0
2637;Zorg die overgaat naar Jeugdwet;Heerlen (GA);2012;1175.0
2638;Zorg die overgaat naar Jeugdwet;Heerlen (GA);2013;1155.0
2639;Zorg die overgaat naar Jeugdwet;Heerlen (GA);2014;1105.0
2640;Zorg die overgaat naar Jeugdwet;Maastricht (GA);2011;830.0
2641;Zorg die overgaat naar Jeugdwet;Maastricht (GA);2012;760.0
2642;Zorg die overgaat naar Jeugdwet;Maastricht (GA);2013;715.0
2643;Zorg die overgaat naar Jeugdwet;Maastricht (GA);2014;640.0
2644;Zorg die overgaat naar Jeugdwet;Aa en Hunze;2011;140.0
2645;Zorg die overgaat naar Jeugdwet;Aa en Hunze;2012;140.0
2646;Zorg die overgaat naar Jeugdwet;Aa en Hunze;2013;130.0
2647;Zorg die overgaat naar Jeugdwet;Aa en Hunze;2014;110.0
2648;Zorg die overgaat naar Jeugdwet;Aalburg;2011;75.0
2649;Zorg die overgaat naar Jeugdwet;Aalburg;2012;55.0
2650;Zorg die overgaat naar Jeugdwet;Aalburg;2013;50.0
2651;Zorg die overgaat naar Jeugdwet;Aalburg;2014;50.0
2652;Zorg die overgaat naar Jeugdwet;Aalsmeer;2011;100.0
2653;Zorg die overgaat naar Jeugdwet;Aalsmeer;2012;100.0
2654;Zorg die overgaat naar Jeugdwet;Aalsmeer;2013;95.0
2655;Zorg die overgaat naar Jeugdwet;Aalsmeer;2014;95.0
2656;Zorg die overgaat naar Jeugdwet;Aalten;2011;175.0
2657;Zorg die overgaat naar Jeugdwet;Aalten;2012;165.0
2658;Zorg die overgaat naar Jeugdwet;Aalten;2013;155.0
2659;Zorg die overgaat naar Jeugdwet;Aalten;2014;160.0
2660;Zorg die overgaat naar Jeugdwet;Achtkarspelen;2011;210.0
2661;Zorg die overgaat naar Jeugdwet;Achtkarspelen;2012;200.0
2662;Zorg die overgaat naar Jeugdwet;Achtkarspelen;2013;190.0
2663;Zorg die overgaat naar Jeugdwet;Achtkarspelen;2014;185.0
2664;Zorg die overgaat naar Jeugdwet;Alblasserdam;2011;115.0
2665;Zorg die overgaat naar Jeugdwet;Alblasserdam;2012;125.0
2666;Zorg die overgaat naar Jeugdwet;Alblasserdam;2013;120.0
2667;Zorg die overgaat naar Jeugdwet;Alblasserdam;2014;110.0
2668;Zorg die overgaat naar Jeugdwet;Albrandswaard;2011;80.0
2669;Zorg die overgaat naar Jeugdwet;Albrandswaard;2012;75.0
2670;Zorg die overgaat naar Jeugdwet;Albrandswaard;2013;70.0
2671;Zorg die overgaat naar Jeugdwet;Albrandswaard;2014;60.0
2672;Zorg die overgaat naar Jeugdwet;Alkmaar;2011;380.0
2673;Zorg die overgaat naar Jeugdwet;Alkmaar;2012;355.0
2674;Zorg die overgaat naar Jeugdwet;Alkmaar;2013;350.0
2675;Zorg die overgaat naar Jeugdwet;Alkmaar;2014;335.0
2676;Zorg die overgaat naar Jeugdwet;Almelo;2011;445.0
2677;Zorg die overgaat naar Jeugdwet;Almelo;2012;435.0
2678;Zorg die overgaat naar Jeugdwet;Almelo;2013;395.0
2679;Zorg die overgaat naar Jeugdwet;Almelo;2014;375.0
2680;Zorg die overgaat naar Jeugdwet;Almere;2011;1605.0
2681;Zorg die overgaat naar Jeugdwet;Almere;2012;1525.0
2682;Zorg die overgaat naar Jeugdwet;Almere;2013;1450.0
2683;Zorg die overgaat naar Jeugdwet;Almere;2014;1310.0
2684;Zorg die overgaat naar Jeugdwet;Alphen aan den Rijn;2011;370.0
2685;Zorg die overgaat naar Jeugdwet;Alphen aan den Rijn;2012;330.0
2686;Zorg die overgaat naar Jeugdwet;Alphen aan den Rijn;2013;295.0
2687;Zorg die overgaat naar Jeugdwet;Alphen aan den Rijn;2014;385.0
2688;Zorg die overgaat naar Jeugdwet;Alphen-Chaam;2011;30.0
2689;Zorg die overgaat naar Jeugdwet;Alphen-Chaam;2012;30.0
2690;Zorg die overgaat naar Jeugdwet;Alphen-Chaam;2013;30.0
2691;Zorg die overgaat naar Jeugdwet;Alphen-Chaam;2014;35.0
2692;Zorg die overgaat naar Jeugdwet;Ameland;2011;15.0
2693;Zorg die overgaat naar Jeugdwet;Ameland;2012;15.0
2694;Zorg die overgaat naar Jeugdwet;Ameland;2013;20.0
2695;Zorg die overgaat naar Jeugdwet;Ameland;2014;15.0
2696;Zorg die overgaat naar Jeugdwet;Amersfoort;2011;730.0
2697;Zorg die overgaat naar Jeugdwet;Amersfoort;2012;725.0
2698;Zorg die overgaat naar Jeugdwet;Amersfoort;2013;675.0
2699;Zorg die overgaat naar Jeugdwet;Amersfoort;2014;635.0
2700;Zorg die overgaat naar Jeugdwet;Amstelveen;2011;260.0
2701;Zorg die overgaat naar Jeugdwet;Amstelveen;2012;265.0
2702;Zorg die overgaat naar Jeugdwet;Amstelveen;2013;250.0
2703;Zorg die overgaat naar Jeugdwet;Amstelveen;2014;250.0
2704;Zorg die overgaat naar Jeugdwet;Amsterdam;2011;2650.0
2705;Zorg die overgaat naar Jeugdwet;Amsterdam;2012;2480.0
2706;Zorg die overgaat naar Jeugdwet;Amsterdam;2013;2405.0
2707;Zorg die overgaat naar Jeugdwet;Amsterdam;2014;2305.0
2708;Zorg die overgaat naar Jeugdwet;Anna Paulowna;2011;45.0
2709;Zorg die overgaat naar Jeugdwet;Anna Paulowna;2012;
2710;Zorg die overgaat naar Jeugdwet;Anna Paulowna;2013;
2711;Zorg die overgaat naar Jeugdwet;Anna Paulowna;2014;
2712;Zorg die overgaat naar Jeugdwet;Apeldoorn;2011;810.0
2713;Zorg die overgaat naar Jeugdwet;Apeldoorn;2012;795.0
2714;Zorg die overgaat naar Jeugdwet;Apeldoorn;2013;750.0
2715;Zorg die overgaat naar Jeugdwet;Apeldoorn;2014;720.0
2716;Zorg die overgaat naar Jeugdwet;Appingedam;2011;105.0
2717;Zorg die overgaat naar Jeugdwet;Appingedam;2012;110.0
2718;Zorg die overgaat naar Jeugdwet;Appingedam;2013;100.0
2719;Zorg die overgaat naar Jeugdwet;Appingedam;2014;95.0
2720;Zorg die overgaat naar Jeugdwet;Arnhem;2011;635.0
2721;Zorg die overgaat naar Jeugdwet;Arnhem;2012;625.0
2722;Zorg die overgaat naar Jeugdwet;Arnhem;2013;610.0
2723;Zorg die overgaat naar Jeugdwet;Arnhem;2014;570.0
2724;Zorg die overgaat naar Jeugdwet;Assen;2011;610.0
2725;Zorg die overgaat naar Jeugdwet;Assen;2012;570.0
2726;Zorg die overgaat naar Jeugdwet;Assen;2013;530.0
2727;Zorg die overgaat naar Jeugdwet;Assen;2014;510.0
2728;Zorg die overgaat naar Jeugdwet;Asten;2011;110.0
2729;Zorg die overgaat naar Jeugdwet;Asten;2012;100.0
2730;Zorg die overgaat naar Jeugdwet;Asten;2013;85.0
2731;Zorg die overgaat naar Jeugdwet;Asten;2014;75.0
2732;Zorg die overgaat naar Jeugdwet;Baarle-Nassau;2011;15.0
2733;Zorg die overgaat naar Jeugdwet;Baarle-Nassau;2012;15.0
2734;Zorg die overgaat naar Jeugdwet;Baarle-Nassau;2013;15.0
2735;Zorg die overgaat naar Jeugdwet;Baarle-Nassau;2014;15.0
2736;Zorg die overgaat naar Jeugdwet;Baarn;2011;80.0
2737;Zorg die overgaat naar Jeugdwet;Baarn;2012;70.0
2738;Zorg die overgaat naar Jeugdwet;Baarn;2013;60.0
2739;Zorg die overgaat naar Jeugdwet;Baarn;2014;65.0
2740;Zorg die overgaat naar Jeugdwet;Barendrecht;2011;200.0
2741;Zorg die overgaat naar Jeugdwet;Barendrecht;2012;195.0
2742;Zorg die overgaat naar Jeugdwet;Barendrecht;2013;160.0
2743;Zorg die overgaat naar Jeugdwet;Barendrecht;2014;145.0
2744;Zorg die overgaat naar Jeugdwet;Barneveld;2011;300.0
2745;Zorg die overgaat naar Jeugdwet;Barneveld;2012;315.0
2746;Zorg die overgaat naar Jeugdwet;Barneveld;2013;320.0
2747;Zorg die overgaat naar Jeugdwet;Barneveld;2014;335.0
2748;Zorg die overgaat naar Jeugdwet;Bedum;2011;80.0
2749;Zorg die overgaat naar Jeugdwet;Bedum;2012;85.0
2750;Zorg die overgaat naar Jeugdwet;Bedum;2013;80.0
2751;Zorg die overgaat naar Jeugdwet;Bedum;2014;75.0
2752;Zorg die overgaat naar Jeugdwet;Beek (L.);2011;90.0
2753;Zorg die overgaat naar Jeugdwet;Beek (L.);2012;95.0
2754;Zorg die overgaat naar Jeugdwet;Beek (L.);2013;90.0
2755;Zorg die overgaat naar Jeugdwet;Beek (L.);2014;90.0
2756;Zorg die overgaat naar Jeugdwet;Beemster;2011;45.0
2757;Zorg die overgaat naar Jeugdwet;Beemster;2012;45.0
2758;Zorg die overgaat naar Jeugdwet;Beemster;2013;45.0
2759;Zorg die overgaat naar Jeugdwet;Beemster;2014;35.0
2760;Zorg die overgaat naar Jeugdwet;Beesel;2011;85.0
2761;Zorg die overgaat naar Jeugdwet;Beesel;2012;80.0
2762;Zorg die overgaat naar Jeugdwet;Beesel;2013;75.0
2763;Zorg die overgaat naar Jeugdwet;Beesel;2014;60.0
2764;Zorg die overgaat naar Jeugdwet;Bellingwedde;2011;75.0
2765;Zorg die overgaat naar Jeugdwet;Bellingwedde;2012;70.0
2766;Zorg die overgaat naar Jeugdwet;Bellingwedde;2013;75.0
2767;Zorg die overgaat naar Jeugdwet;Bellingwedde;2014;65.0
2768;Zorg die overgaat naar Jeugdwet;Bergambacht;2011;55.0
2769;Zorg die overgaat naar Jeugdwet;Bergambacht;2012;55.0
2770;Zorg die overgaat naar Jeugdwet;Bergambacht;2013;40.0
2771;Zorg die overgaat naar Jeugdwet;Bergambacht;2014;45.0
2772;Zorg die overgaat naar Jeugdwet;Bergeijk;2011;90.0
2773;Zorg die overgaat naar Jeugdwet;Bergeijk;2012;85.0
2774;Zorg die overgaat naar Jeugdwet;Bergeijk;2013;75.0
2775;Zorg die overgaat naar Jeugdwet;Bergeijk;2014;60.0
2776;Zorg die overgaat naar Jeugdwet;Bergen (L.);2011;75.0
2777;Zorg die overgaat naar Jeugdwet;Bergen (L.);2012;80.0
2778;Zorg die overgaat naar Jeugdwet;Bergen (L.);2013;75.0
2779;Zorg die overgaat naar Jeugdwet;Bergen (L.);2014;75.0
2780;Zorg die overgaat naar Jeugdwet;Bergen (NH.);2011;80.0
2781;Zorg die overgaat naar Jeugdwet;Bergen (NH.);2012;80.0
2782;Zorg die overgaat naar Jeugdwet;Bergen (NH.);2013;75.0
2783;Zorg die overgaat naar Jeugdwet;Bergen (NH.);2014;75.0
2784;Zorg die overgaat naar Jeugdwet;Bergen op Zoom;2011;440.0
2785;Zorg die overgaat naar Jeugdwet;Bergen op Zoom;2012;405.0
2786;Zorg die overgaat naar Jeugdwet;Bergen op Zoom;2013;350.0
2787;Zorg die overgaat naar Jeugdwet;Bergen op Zoom;2014;320.0
2788;Zorg die overgaat naar Jeugdwet;Berkelland;2011;335.0
2789;Zorg die overgaat naar Jeugdwet;Berkelland;2012;295.0
2790;Zorg die overgaat naar Jeugdwet;Berkelland;2013;280.0
2791;Zorg die overgaat naar Jeugdwet;Berkelland;2014;265.0
2792;Zorg die overgaat naar Jeugdwet;Bernheze;2011;175.0
2793;Zorg die overgaat naar Jeugdwet;Bernheze;2012;165.0
2794;Zorg die overgaat naar Jeugdwet;Bernheze;2013;155.0
2795;Zorg die overgaat naar Jeugdwet;Bernheze;2014;150.0
2796;Zorg die overgaat naar Jeugdwet;Bernisse;2011;30.0
2797;Zorg die overgaat naar Jeugdwet;Bernisse;2012;25.0
2798;Zorg die overgaat naar Jeugdwet;Bernisse;2013;25.0
2799;Zorg die overgaat naar Jeugdwet;Bernisse;2014;20.0
2800;Zorg die overgaat naar Jeugdwet;Best;2011;170.0
2801;Zorg die overgaat naar Jeugdwet;Best;2012;145.0
2802;Zorg die overgaat naar Jeugdwet;Best;2013;135.0
2803;Zorg die overgaat naar Jeugdwet;Best;2014;125.0
2804;Zorg die overgaat naar Jeugdwet;Beuningen;2011;120.0
2805;Zorg die overgaat naar Jeugdwet;Beuningen;2012;110.0
2806;Zorg die overgaat naar Jeugdwet;Beuningen;2013;115.0
2807;Zorg die overgaat naar Jeugdwet;Beuningen;2014;110.0
2808;Zorg die overgaat naar Jeugdwet;Beverwijk;2011;155.0
2809;Zorg die overgaat naar Jeugdwet;Beverwijk;2012;135.0
2810;Zorg die overgaat naar Jeugdwet;Beverwijk;2013;125.0
2811;Zorg die overgaat naar Jeugdwet;Beverwijk;2014;125.0
2812;Zorg die overgaat naar Jeugdwet;het Bildt;2011;75.0
2813;Zorg die overgaat naar Jeugdwet;het Bildt;2012;80.0
2814;Zorg die overgaat naar Jeugdwet;het Bildt;2013;80.0
2815;Zorg die overgaat naar Jeugdwet;het Bildt;2014;85.0
2816;Zorg die overgaat naar Jeugdwet;De Bilt;2011;150.0
2817;Zorg die overgaat naar Jeugdwet;De Bilt;2012;145.0
2818;Zorg die overgaat naar Jeugdwet;De Bilt;2013;135.0
2819;Zorg die overgaat naar Jeugdwet;De Bilt;2014;120.0
2820;Zorg die overgaat naar Jeugdwet;Binnenmaas;2011;110.0
2821;Zorg die overgaat naar Jeugdwet;Binnenmaas;2012;80.0
2822;Zorg die overgaat naar Jeugdwet;Binnenmaas;2013;75.0
2823;Zorg die overgaat naar Jeugdwet;Binnenmaas;2014;85.0
2824;Zorg die overgaat naar Jeugdwet;Bladel;2011;120.0
2825;Zorg die overgaat naar Jeugdwet;Bladel;2012;105.0
2826;Zorg die overgaat naar Jeugdwet;Bladel;2013;85.0
2827;Zorg die overgaat naar Jeugdwet;Bladel;2014;80.0
2828;Zorg die overgaat naar Jeugdwet;Blaricum;2011;35.0
2829;Zorg die overgaat naar Jeugdwet;Blaricum;2012;40.0
2830;Zorg die overgaat naar Jeugdwet;Blaricum;2013;40.0
2831;Zorg die overgaat naar Jeugdwet;Blaricum;2014;35.0
2832;Zorg die overgaat naar Jeugdwet;Bloemendaal;2011;60.0
2833;Zorg die overgaat naar Jeugdwet;Bloemendaal;2012;55.0
2834;Zorg die overgaat naar Jeugdwet;Bloemendaal;2013;45.0
2835;Zorg die overgaat naar Jeugdwet;Bloemendaal;2014;40.0
2836;Zorg die overgaat naar Jeugdwet;Boarnsterhim;2011;105.0
2837;Zorg die overgaat naar Jeugdwet;Boarnsterhim;2012;105.0
2838;Zorg die overgaat naar Jeugdwet;Boarnsterhim;2013;95.0
2839;Zorg die overgaat naar Jeugdwet;Boarnsterhim;2014;
2840;Zorg die overgaat naar Jeugdwet;Bodegraven-Reeuwijk;2011;180.0
2841;Zorg die overgaat naar Jeugdwet;Bodegraven-Reeuwijk;2012;175.0
2842;Zorg die overgaat naar Jeugdwet;Bodegraven-Reeuwijk;2013;160.0
2843;Zorg die overgaat naar Jeugdwet;Bodegraven-Reeuwijk;2014;155.0
2844;Zorg die overgaat naar Jeugdwet;Boekel;2011;60.0
2845;Zorg die overgaat naar Jeugdwet;Boekel;2012;60.0
2846;Zorg die overgaat naar Jeugdwet;Boekel;2013;55.0
2847;Zorg die overgaat naar Jeugdwet;Boekel;2014;55.0
2848;Zorg die overgaat naar Jeugdwet;Ten Boer;2011;55.0
2849;Zorg die overgaat naar Jeugdwet;Ten Boer;2012;50.0
2850;Zorg die overgaat naar Jeugdwet;Ten Boer;2013;55.0
2851;Zorg die overgaat naar Jeugdwet;Ten Boer;2014;60.0
2852;Zorg die overgaat naar Jeugdwet;Borger-Odoorn;2011;160.0
2853;Zorg die overgaat naar Jeugdwet;Borger-Odoorn;2012;145.0
2854;Zorg die overgaat naar Jeugdwet;Borger-Odoorn;2013;130.0
