ID;RegioS;Woningtype;Perioden;BeginstandWoningvoorraad_1
1723;Zuidoost-Zuid-Holland (CR);Tussenwoning;2024;62509.0
1724;Zuidoost-Zuid-Holland (CR);Onbekend woningtype eengezinswoning;2021;67.0
1725;Zuidoost-Zuid-Holland (CR);Onbekend woningtype eengezinswoning;2022;72.0
1726;Zuidoost-Zuid-Holland (CR);Onbekend woningtype eengezinswoning;2023;144.0
1727;Zuidoost-Zuid-Holland (CR);Onbekend woningtype eengezinswoning;2024;164.0
1728;Zeeuwsch-Vlaanderen (CR);Totaal woningen;2021;54850.0
1729;Zeeuwsch-Vlaanderen (CR);Totaal woningen;2022;54948.0
1730;Zeeuwsch-Vlaanderen (CR);Totaal woningen;2023;54950.0
1731;Zeeuwsch-Vlaanderen (CR);Totaal woningen;2024;55440.0
1732;Zeeuwsch-Vlaanderen (CR);Meergezinswoningen totaal;2021;8504.0
1733;Zeeuwsch-Vlaanderen (CR);Meergezinswoningen totaal;2022;8524.0
1734;Zeeuwsch-Vlaanderen (CR);Meergezinswoningen totaal;2023;8628.0
1735;Zeeuwsch-Vlaanderen (CR);Meergezinswoningen totaal;2024;8908.0
1736;Zeeuwsch-Vlaanderen (CR);Eengezinswoningen totaal;2021;46346.0
1737;Zeeuwsch-Vlaanderen (CR);Eengezinswoningen totaal;2022;46424.0
1738;Zeeuwsch-Vlaanderen (CR);Eengezinswoningen totaal;2023;46322.0
1739;Zeeuwsch-Vlaanderen (CR);Eengezinswoningen totaal;2024;46532.0
1740;Zeeuwsch-Vlaanderen (CR);Vrijstaande woning;2021;15856.0
1741;Zeeuwsch-Vlaanderen (CR);Vrijstaande woning;2022;15801.0
1742;Zeeuwsch-Vlaanderen (CR);Vrijstaande woning;2023;15690.0
1743;Zeeuwsch-Vlaanderen (CR);Vrijstaande woning;2024;15756.0
1744;Zeeuwsch-Vlaanderen (CR);2-onder-1-kapwoning;2021;7090.0
1745;Zeeuwsch-Vlaanderen (CR);2-onder-1-kapwoning;2022;7116.0
1746;Zeeuwsch-Vlaanderen (CR);2-onder-1-kapwoning;2023;7033.0
1747;Zeeuwsch-Vlaanderen (CR);2-onder-1-kapwoning;2024;7099.0
1748;Zeeuwsch-Vlaanderen (CR);Hoekwoning;2021;8025.0
1749;Zeeuwsch-Vlaanderen (CR);Hoekwoning;2022;8039.0
1750;Zeeuwsch-Vlaanderen (CR);Hoekwoning;2023;8082.0
1751;Zeeuwsch-Vlaanderen (CR);Hoekwoning;2024;8112.0
1752;Zeeuwsch-Vlaanderen (CR);Tussenwoning;2021;15348.0
1753;Zeeuwsch-Vlaanderen (CR);Tussenwoning;2022;15437.0
1754;Zeeuwsch-Vlaanderen (CR);Tussenwoning;2023;15485.0
1755;Zeeuwsch-Vlaanderen (CR);Tussenwoning;2024;15533.0
1756;Zeeuwsch-Vlaanderen (CR);Onbekend woningtype eengezinswoning;2021;27.0
1757;Zeeuwsch-Vlaanderen (CR);Onbekend woningtype eengezinswoning;2022;31.0
1758;Zeeuwsch-Vlaanderen (CR);Onbekend woningtype eengezinswoning;2023;32.0
1759;Zeeuwsch-Vlaanderen (CR);Onbekend woningtype eengezinswoning;2024;32.0
1760;Overig Zeeland (CR);Totaal woningen;2021;133710.0
1761;Overig Zeeland (CR);Totaal woningen;2022;134449.0
1762;Overig Zeeland (CR);Totaal woningen;2023;135627.0
1763;Overig Zeeland (CR);Totaal woningen;2024;136916.0
1764;Overig Zeeland (CR);Meergezinswoningen totaal;2021;27987.0
1765;Overig Zeeland (CR);Meergezinswoningen totaal;2022;28142.0
1766;Overig Zeeland (CR);Meergezinswoningen totaal;2023;28619.0
1767;Overig Zeeland (CR);Meergezinswoningen totaal;2024;29240.0
1768;Overig Zeeland (CR);Eengezinswoningen totaal;2021;105723.0
1769;Overig Zeeland (CR);Eengezinswoningen totaal;2022;106307.0
1770;Overig Zeeland (CR);Eengezinswoningen totaal;2023;107008.0
1771;Overig Zeeland (CR);Eengezinswoningen totaal;2024;107676.0
1772;Overig Zeeland (CR);Vrijstaande woning;2021;28389.0
1773;Overig Zeeland (CR);Vrijstaande woning;2022;28546.0
1774;Overig Zeeland (CR);Vrijstaande woning;2023;28743.0
1775;Overig Zeeland (CR);Vrijstaande woning;2024;28961.0
1776;Overig Zeeland (CR);2-onder-1-kapwoning;2021;15783.0
1777;Overig Zeeland (CR);2-onder-1-kapwoning;2022;15804.0
1778;Overig Zeeland (CR);2-onder-1-kapwoning;2023;15891.0
1779;Overig Zeeland (CR);2-onder-1-kapwoning;2024;15988.0
1780;Overig Zeeland (CR);Hoekwoning;2021;20787.0
1781;Overig Zeeland (CR);Hoekwoning;2022;20902.0
1782;Overig Zeeland (CR);Hoekwoning;2023;21042.0
1783;Overig Zeeland (CR);Hoekwoning;2024;21175.0
1784;Overig Zeeland (CR);Tussenwoning;2021;40666.0
1785;Overig Zeeland (CR);Tussenwoning;2022;40952.0
1786;Overig Zeeland (CR);Tussenwoning;2023;41212.0
1787;Overig Zeeland (CR);Tussenwoning;2024;41426.0
1788;Overig Zeeland (CR);Onbekend woningtype eengezinswoning;2021;98.0
1789;Overig Zeeland (CR);Onbekend woningtype eengezinswoning;2022;103.0
1790;Overig Zeeland (CR);Onbekend woningtype eengezinswoning;2023;120.0
1791;Overig Zeeland (CR);Onbekend woningtype eengezinswoning;2024;126.0
1792;West-Noord-Brabant (CR);Totaal woningen;2021;287704.0
1793;West-Noord-Brabant (CR);Totaal woningen;2022;290093.0
1794;West-Noord-Brabant (CR);Totaal woningen;2023;293471.0
1795;West-Noord-Brabant (CR);Totaal woningen;2024;296776.0
1796;West-Noord-Brabant (CR);Meergezinswoningen totaal;2021;73856.0
1797;West-Noord-Brabant (CR);Meergezinswoningen totaal;2022;74747.0
1798;West-Noord-Brabant (CR);Meergezinswoningen totaal;2023;76714.0
1799;West-Noord-Brabant (CR);Meergezinswoningen totaal;2024;78547.0
1800;West-Noord-Brabant (CR);Eengezinswoningen totaal;2021;213848.0
1801;West-Noord-Brabant (CR);Eengezinswoningen totaal;2022;215346.0
1802;West-Noord-Brabant (CR);Eengezinswoningen totaal;2023;216757.0
1803;West-Noord-Brabant (CR);Eengezinswoningen totaal;2024;218229.0
1804;West-Noord-Brabant (CR);Vrijstaande woning;2021;45735.0
1805;West-Noord-Brabant (CR);Vrijstaande woning;2022;46027.0
1806;West-Noord-Brabant (CR);Vrijstaande woning;2023;46184.0
1807;West-Noord-Brabant (CR);Vrijstaande woning;2024;46363.0
1808;West-Noord-Brabant (CR);2-onder-1-kapwoning;2021;25959.0
1809;West-Noord-Brabant (CR);2-onder-1-kapwoning;2022;26134.0
1810;West-Noord-Brabant (CR);2-onder-1-kapwoning;2023;26217.0
1811;West-Noord-Brabant (CR);2-onder-1-kapwoning;2024;26293.0
1812;West-Noord-Brabant (CR);Hoekwoning;2021;43130.0
1813;West-Noord-Brabant (CR);Hoekwoning;2022;43404.0
1814;West-Noord-Brabant (CR);Hoekwoning;2023;43756.0
1815;West-Noord-Brabant (CR);Hoekwoning;2024;44095.0
1816;West-Noord-Brabant (CR);Tussenwoning;2021;98849.0
1817;West-Noord-Brabant (CR);Tussenwoning;2022;99543.0
1818;West-Noord-Brabant (CR);Tussenwoning;2023;100345.0
1819;West-Noord-Brabant (CR);Tussenwoning;2024;101171.0
1820;West-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2021;175.0
1821;West-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2022;238.0
1822;West-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2023;255.0
1823;West-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2024;307.0
1824;Midden-Noord-Brabant (CR);Totaal woningen;2021;219146.0
1825;Midden-Noord-Brabant (CR);Totaal woningen;2022;221718.0
1826;Midden-Noord-Brabant (CR);Totaal woningen;2023;224207.0
1827;Midden-Noord-Brabant (CR);Totaal woningen;2024;225945.0
1828;Midden-Noord-Brabant (CR);Meergezinswoningen totaal;2021;56562.0
1829;Midden-Noord-Brabant (CR);Meergezinswoningen totaal;2022;58051.0
1830;Midden-Noord-Brabant (CR);Meergezinswoningen totaal;2023;59593.0
1831;Midden-Noord-Brabant (CR);Meergezinswoningen totaal;2024;60373.0
1832;Midden-Noord-Brabant (CR);Eengezinswoningen totaal;2021;162584.0
1833;Midden-Noord-Brabant (CR);Eengezinswoningen totaal;2022;163667.0
1834;Midden-Noord-Brabant (CR);Eengezinswoningen totaal;2023;164614.0
1835;Midden-Noord-Brabant (CR);Eengezinswoningen totaal;2024;165572.0
1836;Midden-Noord-Brabant (CR);Vrijstaande woning;2021;30801.0
1837;Midden-Noord-Brabant (CR);Vrijstaande woning;2022;31017.0
1838;Midden-Noord-Brabant (CR);Vrijstaande woning;2023;31243.0
1839;Midden-Noord-Brabant (CR);Vrijstaande woning;2024;31418.0
1840;Midden-Noord-Brabant (CR);2-onder-1-kapwoning;2021;21476.0
1841;Midden-Noord-Brabant (CR);2-onder-1-kapwoning;2022;21574.0
1842;Midden-Noord-Brabant (CR);2-onder-1-kapwoning;2023;21651.0
1843;Midden-Noord-Brabant (CR);2-onder-1-kapwoning;2024;21642.0
1844;Midden-Noord-Brabant (CR);Hoekwoning;2021;32493.0
1845;Midden-Noord-Brabant (CR);Hoekwoning;2022;32774.0
1846;Midden-Noord-Brabant (CR);Hoekwoning;2023;32973.0
1847;Midden-Noord-Brabant (CR);Hoekwoning;2024;33204.0
1848;Midden-Noord-Brabant (CR);Tussenwoning;2021;77675.0
1849;Midden-Noord-Brabant (CR);Tussenwoning;2022;78156.0
1850;Midden-Noord-Brabant (CR);Tussenwoning;2023;78596.0
1851;Midden-Noord-Brabant (CR);Tussenwoning;2024;79082.0
1852;Midden-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2021;139.0
1853;Midden-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2022;146.0
1854;Midden-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2023;151.0
1855;Midden-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2024;226.0
1856;Noordoost-Noord-Brabant (CR);Totaal woningen;2021;290680.0
1857;Noordoost-Noord-Brabant (CR);Totaal woningen;2022;293886.0
1858;Noordoost-Noord-Brabant (CR);Totaal woningen;2023;297278.0
1859;Noordoost-Noord-Brabant (CR);Totaal woningen;2024;300826.0
1860;Noordoost-Noord-Brabant (CR);Meergezinswoningen totaal;2021;69981.0
1861;Noordoost-Noord-Brabant (CR);Meergezinswoningen totaal;2022;71352.0
1862;Noordoost-Noord-Brabant (CR);Meergezinswoningen totaal;2023;73141.0
1863;Noordoost-Noord-Brabant (CR);Meergezinswoningen totaal;2024;74952.0
1864;Noordoost-Noord-Brabant (CR);Eengezinswoningen totaal;2021;220699.0
1865;Noordoost-Noord-Brabant (CR);Eengezinswoningen totaal;2022;222534.0
1866;Noordoost-Noord-Brabant (CR);Eengezinswoningen totaal;2023;224137.0
1867;Noordoost-Noord-Brabant (CR);Eengezinswoningen totaal;2024;225874.0
1868;Noordoost-Noord-Brabant (CR);Vrijstaande woning;2021;55656.0
1869;Noordoost-Noord-Brabant (CR);Vrijstaande woning;2022;56021.0
1870;Noordoost-Noord-Brabant (CR);Vrijstaande woning;2023;56265.0
1871;Noordoost-Noord-Brabant (CR);Vrijstaande woning;2024;56581.0
1872;Noordoost-Noord-Brabant (CR);2-onder-1-kapwoning;2021;34503.0
1873;Noordoost-Noord-Brabant (CR);2-onder-1-kapwoning;2022;34823.0
1874;Noordoost-Noord-Brabant (CR);2-onder-1-kapwoning;2023;34873.0
1875;Noordoost-Noord-Brabant (CR);2-onder-1-kapwoning;2024;35229.0
1876;Noordoost-Noord-Brabant (CR);Hoekwoning;2021;42042.0
1877;Noordoost-Noord-Brabant (CR);Hoekwoning;2022;42362.0
1878;Noordoost-Noord-Brabant (CR);Hoekwoning;2023;42736.0
1879;Noordoost-Noord-Brabant (CR);Hoekwoning;2024;43096.0
1880;Noordoost-Noord-Brabant (CR);Tussenwoning;2021;88403.0
1881;Noordoost-Noord-Brabant (CR);Tussenwoning;2022;89212.0
1882;Noordoost-Noord-Brabant (CR);Tussenwoning;2023;89994.0
1883;Noordoost-Noord-Brabant (CR);Tussenwoning;2024;90688.0
1884;Noordoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2021;95.0
1885;Noordoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2022;116.0
1886;Noordoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2023;269.0
1887;Noordoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2024;280.0
1888;Zuidoost-Noord-Brabant (CR);Totaal woningen;2021;353896.0
1889;Zuidoost-Noord-Brabant (CR);Totaal woningen;2022;358717.0
1890;Zuidoost-Noord-Brabant (CR);Totaal woningen;2023;363318.0
1891;Zuidoost-Noord-Brabant (CR);Totaal woningen;2024;367290.0
1892;Zuidoost-Noord-Brabant (CR);Meergezinswoningen totaal;2021;87966.0
1893;Zuidoost-Noord-Brabant (CR);Meergezinswoningen totaal;2022;91029.0
1894;Zuidoost-Noord-Brabant (CR);Meergezinswoningen totaal;2023;93772.0
1895;Zuidoost-Noord-Brabant (CR);Meergezinswoningen totaal;2024;95811.0
1896;Zuidoost-Noord-Brabant (CR);Eengezinswoningen totaal;2021;265930.0
1897;Zuidoost-Noord-Brabant (CR);Eengezinswoningen totaal;2022;267688.0
1898;Zuidoost-Noord-Brabant (CR);Eengezinswoningen totaal;2023;269546.0
1899;Zuidoost-Noord-Brabant (CR);Eengezinswoningen totaal;2024;271479.0
1900;Zuidoost-Noord-Brabant (CR);Vrijstaande woning;2021;54971.0
1901;Zuidoost-Noord-Brabant (CR);Vrijstaande woning;2022;55394.0
1902;Zuidoost-Noord-Brabant (CR);Vrijstaande woning;2023;55769.0
1903;Zuidoost-Noord-Brabant (CR);Vrijstaande woning;2024;56186.0
1904;Zuidoost-Noord-Brabant (CR);2-onder-1-kapwoning;2021;34111.0
1905;Zuidoost-Noord-Brabant (CR);2-onder-1-kapwoning;2022;34278.0
1906;Zuidoost-Noord-Brabant (CR);2-onder-1-kapwoning;2023;34521.0
1907;Zuidoost-Noord-Brabant (CR);2-onder-1-kapwoning;2024;34830.0
1908;Zuidoost-Noord-Brabant (CR);Hoekwoning;2021;53205.0
1909;Zuidoost-Noord-Brabant (CR);Hoekwoning;2022;53724.0
1910;Zuidoost-Noord-Brabant (CR);Hoekwoning;2023;54089.0
1911;Zuidoost-Noord-Brabant (CR);Hoekwoning;2024;54534.0
1912;Zuidoost-Noord-Brabant (CR);Tussenwoning;2021;123565.0
1913;Zuidoost-Noord-Brabant (CR);Tussenwoning;2022;124209.0
1914;Zuidoost-Noord-Brabant (CR);Tussenwoning;2023;125053.0
1915;Zuidoost-Noord-Brabant (CR);Tussenwoning;2024;125822.0
1916;Zuidoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2021;78.0
1917;Zuidoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2022;83.0
1918;Zuidoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2023;114.0
1919;Zuidoost-Noord-Brabant (CR);Onbekend woningtype eengezinswoning;2024;107.0
1920;Noord-Limburg (CR);Totaal woningen;2021;126563.0
1921;Noord-Limburg (CR);Totaal woningen;2022;127670.0
1922;Noord-Limburg (CR);Totaal woningen;2023;128955.0
1923;Noord-Limburg (CR);Totaal woningen;2024;129884.0
1924;Noord-Limburg (CR);Meergezinswoningen totaal;2021;25882.0
1925;Noord-Limburg (CR);Meergezinswoningen totaal;2022;26316.0
1926;Noord-Limburg (CR);Meergezinswoningen totaal;2023;26887.0
1927;Noord-Limburg (CR);Meergezinswoningen totaal;2024;27474.0
1928;Noord-Limburg (CR);Eengezinswoningen totaal;2021;100681.0
1929;Noord-Limburg (CR);Eengezinswoningen totaal;2022;101354.0
1930;Noord-Limburg (CR);Eengezinswoningen totaal;2023;102068.0
1931;Noord-Limburg (CR);Eengezinswoningen totaal;2024;102410.0
1932;Noord-Limburg (CR);Vrijstaande woning;2021;28564.0
1933;Noord-Limburg (CR);Vrijstaande woning;2022;28810.0
1934;Noord-Limburg (CR);Vrijstaande woning;2023;29044.0
1935;Noord-Limburg (CR);Vrijstaande woning;2024;29206.0
1936;Noord-Limburg (CR);2-onder-1-kapwoning;2021;18283.0
1937;Noord-Limburg (CR);2-onder-1-kapwoning;2022;18450.0
1938;Noord-Limburg (CR);2-onder-1-kapwoning;2023;18625.0
1939;Noord-Limburg (CR);2-onder-1-kapwoning;2024;18691.0
1940;Noord-Limburg (CR);Hoekwoning;2021;18171.0
1941;Noord-Limburg (CR);Hoekwoning;2022;18308.0
1942;Noord-Limburg (CR);Hoekwoning;2023;18433.0
1943;Noord-Limburg (CR);Hoekwoning;2024;18479.0
1944;Noord-Limburg (CR);Tussenwoning;2021;35657.0
1945;Noord-Limburg (CR);Tussenwoning;2022;35782.0
1946;Noord-Limburg (CR);Tussenwoning;2023;35958.0
1947;Noord-Limburg (CR);Tussenwoning;2024;36007.0
1948;Noord-Limburg (CR);Onbekend woningtype eengezinswoning;2021;6.0
1949;Noord-Limburg (CR);Onbekend woningtype eengezinswoning;2022;4.0
1950;Noord-Limburg (CR);Onbekend woningtype eengezinswoning;2023;8.0
1951;Noord-Limburg (CR);Onbekend woningtype eengezinswoning;2024;27.0
1952;Midden-Limburg (CR);Totaal woningen;2021;109908.0
1953;Midden-Limburg (CR);Totaal woningen;2022;111589.0
1954;Midden-Limburg (CR);Totaal woningen;2023;112630.0
1955;Midden-Limburg (CR);Totaal woningen;2024;113438.0
1956;Midden-Limburg (CR);Meergezinswoningen totaal;2021;22529.0
1957;Midden-Limburg (CR);Meergezinswoningen totaal;2022;23415.0
1958;Midden-Limburg (CR);Meergezinswoningen totaal;2023;23887.0
1959;Midden-Limburg (CR);Meergezinswoningen totaal;2024;24254.0
1960;Midden-Limburg (CR);Eengezinswoningen totaal;2021;87379.0
1961;Midden-Limburg (CR);Eengezinswoningen totaal;2022;88174.0
1962;Midden-Limburg (CR);Eengezinswoningen totaal;2023;88743.0
1963;Midden-Limburg (CR);Eengezinswoningen totaal;2024;89184.0
1964;Midden-Limburg (CR);Vrijstaande woning;2021;27406.0
1965;Midden-Limburg (CR);Vrijstaande woning;2022;27602.0
1966;Midden-Limburg (CR);Vrijstaande woning;2023;27804.0
1967;Midden-Limburg (CR);Vrijstaande woning;2024;28029.0
1968;Midden-Limburg (CR);2-onder-1-kapwoning;2021;17926.0
1969;Midden-Limburg (CR);2-onder-1-kapwoning;2022;18100.0
1970;Midden-Limburg (CR);2-onder-1-kapwoning;2023;18207.0
1971;Midden-Limburg (CR);2-onder-1-kapwoning;2024;18296.0
1972;Midden-Limburg (CR);Hoekwoning;2021;15240.0
1973;Midden-Limburg (CR);Hoekwoning;2022;15359.0
1974;Midden-Limburg (CR);Hoekwoning;2023;15465.0
1975;Midden-Limburg (CR);Hoekwoning;2024;15504.0
1976;Midden-Limburg (CR);Tussenwoning;2021;26798.0
1977;Midden-Limburg (CR);Tussenwoning;2022;27108.0
1978;Midden-Limburg (CR);Tussenwoning;2023;27264.0
1979;Midden-Limburg (CR);Tussenwoning;2024;27349.0
1980;Midden-Limburg (CR);Onbekend woningtype eengezinswoning;2021;9.0
1981;Midden-Limburg (CR);Onbekend woningtype eengezinswoning;2022;5.0
1982;Midden-Limburg (CR);Onbekend woningtype eengezinswoning;2023;3.0
1983;Midden-Limburg (CR);Onbekend woningtype eengezinswoning;2024;6.0
1984;Zuid-Limburg (CR);Totaal woningen;2021;300146.0
1985;Zuid-Limburg (CR);Totaal woningen;2022;301176.0
1986;Zuid-Limburg (CR);Totaal woningen;2023;303175.0
1987;Zuid-Limburg (CR);Totaal woningen;2024;305291.0
1988;Zuid-Limburg (CR);Meergezinswoningen totaal;2021;98825.0
1989;Zuid-Limburg (CR);Meergezinswoningen totaal;2022;99551.0
1990;Zuid-Limburg (CR);Meergezinswoningen totaal;2023;101219.0
1991;Zuid-Limburg (CR);Meergezinswoningen totaal;2024;103197.0
1992;Zuid-Limburg (CR);Eengezinswoningen totaal;2021;201321.0
1993;Zuid-Limburg (CR);Eengezinswoningen totaal;2022;201625.0
1994;Zuid-Limburg (CR);Eengezinswoningen totaal;2023;201956.0
1995;Zuid-Limburg (CR);Eengezinswoningen totaal;2024;202094.0
1996;Zuid-Limburg (CR);Vrijstaande woning;2021;32474.0
1997;Zuid-Limburg (CR);Vrijstaande woning;2022;32665.0
1998;Zuid-Limburg (CR);Vrijstaande woning;2023;32758.0
1999;Zuid-Limburg (CR);Vrijstaande woning;2024;32861.0
2000;Zuid-Limburg (CR);2-onder-1-kapwoning;2021;39281.0
2001;Zuid-Limburg (CR);2-onder-1-kapwoning;2022;39869.0
2002;Zuid-Limburg (CR);2-onder-1-kapwoning;2023;39886.0
2003;Zuid-Limburg (CR);2-onder-1-kapwoning;2024;39918.0
2004;Zuid-Limburg (CR);Hoekwoning;2021;43495.0
2005;Zuid-Limburg (CR);Hoekwoning;2022;43313.0
2006;Zuid-Limburg (CR);Hoekwoning;2023;43394.0
2007;Zuid-Limburg (CR);Hoekwoning;2024;43401.0
2008;Zuid-Limburg (CR);Tussenwoning;2021;85949.0
2009;Zuid-Limburg (CR);Tussenwoning;2022;85654.0
2010;Zuid-Limburg (CR);Tussenwoning;2023;85792.0
2011;Zuid-Limburg (CR);Tussenwoning;2024;85789.0
2012;Zuid-Limburg (CR);Onbekend woningtype eengezinswoning;2021;122.0
2013;Zuid-Limburg (CR);Onbekend woningtype eengezinswoning;2022;124.0
2014;Zuid-Limburg (CR);Onbekend woningtype eengezinswoning;2023;126.0
2015;Zuid-Limburg (CR);Onbekend woningtype eengezinswoning;2024;125.0
2016;Flevoland (CR);Totaal woningen;2021;174659.0
2017;Flevoland (CR);Totaal woningen;2022;178000.0
2018;Flevoland (CR);Totaal woningen;2023;181165.0
2019;Flevoland (CR);Totaal woningen;2024;184425.0
2020;Flevoland (CR);Meergezinswoningen totaal;2021;37938.0
2021;Flevoland (CR);Meergezinswoningen totaal;2022;39588.0
2022;Flevoland (CR);Meergezinswoningen totaal;2023;41112.0
2023;Flevoland (CR);Meergezinswoningen totaal;2024;43028.0
2024;Flevoland (CR);Eengezinswoningen totaal;2021;136721.0
2025;Flevoland (CR);Eengezinswoningen totaal;2022;138412.0
2026;Flevoland (CR);Eengezinswoningen totaal;2023;140053.0
2027;Flevoland (CR);Eengezinswoningen totaal;2024;141397.0
2028;Flevoland (CR);Vrijstaande woning;2021;18081.0
2029;Flevoland (CR);Vrijstaande woning;2022;18568.0
2030;Flevoland (CR);Vrijstaande woning;2023;19161.0
2031;Flevoland (CR);Vrijstaande woning;2024;19561.0
2032;Flevoland (CR);2-onder-1-kapwoning;2021;10191.0
2033;Flevoland (CR);2-onder-1-kapwoning;2022;10423.0
2034;Flevoland (CR);2-onder-1-kapwoning;2023;10612.0
2035;Flevoland (CR);2-onder-1-kapwoning;2024;10789.0
2036;Flevoland (CR);Hoekwoning;2021;27778.0
2037;Flevoland (CR);Hoekwoning;2022;28106.0
2038;Flevoland (CR);Hoekwoning;2023;28272.0
2039;Flevoland (CR);Hoekwoning;2024;28444.0
2040;Flevoland (CR);Tussenwoning;2021;80607.0
2041;Flevoland (CR);Tussenwoning;2022;81299.0
2042;Flevoland (CR);Tussenwoning;2023;81997.0
2043;Flevoland (CR);Tussenwoning;2024;82541.0
2044;Flevoland (CR);Onbekend woningtype eengezinswoning;2021;64.0
2045;Flevoland (CR);Onbekend woningtype eengezinswoning;2022;16.0
2046;Flevoland (CR);Onbekend woningtype eengezinswoning;2023;11.0
2047;Flevoland (CR);Onbekend woningtype eengezinswoning;2024;62.0
2048;Extra-Regio (CR);Totaal woningen;2021;
2049;Extra-Regio (CR);Totaal woningen;2022;
2050;Extra-Regio (CR);Totaal woningen;2023;
2051;Extra-Regio (CR);Totaal woningen;2024;
2052;Extra-Regio (CR);Meergezinswoningen totaal;2021;
2053;Extra-Regio (CR);Meergezinswoningen totaal;2022;
2054;Extra-Regio (CR);Meergezinswoningen totaal;2023;
2055;Extra-Regio (CR);Meergezinswoningen totaal;2024;
2056;Extra-Regio (CR);Eengezinswoningen totaal;2021;
2057;Extra-Regio (CR);Eengezinswoningen totaal;2022;
2058;Extra-Regio (CR);Eengezinswoningen totaal;2023;
2059;Extra-Regio (CR);Eengezinswoningen totaal;2024;
2060;Extra-Regio (CR);Vrijstaande woning;2021;
2061;Extra-Regio (CR);Vrijstaande woning;2022;
2062;Extra-Regio (CR);Vrijstaande woning;2023;
2063;Extra-Regio (CR);Vrijstaande woning;2024;
2064;Extra-Regio (CR);2-onder-1-kapwoning;2021;
2065;Extra-Regio (CR);2-onder-1-kapwoning;2022;
2066;Extra-Regio (CR);2-onder-1-kapwoning;2023;
2067;Extra-Regio (CR);2-onder-1-kapwoning;2024;
2068;Extra-Regio (CR);Hoekwoning;2021;
2069;Extra-Regio (CR);Hoekwoning;2022;
2070;Extra-Regio (CR);Hoekwoning;2023;
2071;Extra-Regio (CR);Hoekwoning;2024;
2072;Extra-Regio (CR);Tussenwoning;2021;
2073;Extra-Regio (CR);Tussenwoning;2022;
2074;Extra-Regio (CR);Tussenwoning;2023;
2075;Extra-Regio (CR);Tussenwoning;2024;
2076;Extra-Regio (CR);Onbekend woningtype eengezinswoning;2021;
2077;Extra-Regio (CR);Onbekend woningtype eengezinswoning;2022;
2078;Extra-Regio (CR);Onbekend woningtype eengezinswoning;2023;
2079;Extra-Regio (CR);Onbekend woningtype eengezinswoning;2024;
2080;Buitenland (CR);Totaal woningen;2021;
2081;Buitenland (CR);Totaal woningen;2022;
2082;Buitenland (CR);Totaal woningen;2023;
2083;Buitenland (CR);Totaal woningen;2024;
2084;Buitenland (CR);Meergezinswoningen totaal;2021;
2085;Buitenland (CR);Meergezinswoningen totaal;2022;
2086;Buitenland (CR);Meergezinswoningen totaal;2023;
2087;Buitenland (CR);Meergezinswoningen totaal;2024;
2088;Buitenland (CR);Eengezinswoningen totaal;2021;
2089;Buitenland (CR);Eengezinswoningen totaal;2022;
2090;Buitenland (CR);Eengezinswoningen totaal;2023;
2091;Buitenland (CR);Eengezinswoningen totaal;2024;
2092;Buitenland (CR);Vrijstaande woning;2021;
2093;Buitenland (CR);Vrijstaande woning;2022;
2094;Buitenland (CR);Vrijstaande woning;2023;
2095;Buitenland (CR);Vrijstaande woning;2024;
2096;Buitenland (CR);2-onder-1-kapwoning;2021;
2097;Buitenland (CR);2-onder-1-kapwoning;2022;
2098;Buitenland (CR);2-onder-1-kapwoning;2023;
2099;Buitenland (CR);2-onder-1-kapwoning;2024;
2100;Buitenland (CR);Hoekwoning;2021;
2101;Buitenland (CR);Hoekwoning;2022;
2102;Buitenland (CR);Hoekwoning;2023;
2103;Buitenland (CR);Hoekwoning;2024;
2104;Buitenland (CR);Tussenwoning;2021;
2105;Buitenland (CR);Tussenwoning;2022;
2106;Buitenland (CR);Tussenwoning;2023;
2107;Buitenland (CR);Tussenwoning;2024;
2108;Buitenland (CR);Onbekend woningtype eengezinswoning;2021;
2109;Buitenland (CR);Onbekend woningtype eengezinswoning;2022;
2110;Buitenland (CR);Onbekend woningtype eengezinswoning;2023;
2111;Buitenland (CR);Onbekend woningtype eengezinswoning;2024;
2112;Niet in te delen (CR);Totaal woningen;2021;
2113;Niet in te delen (CR);Totaal woningen;2022;
2114;Niet in te delen (CR);Totaal woningen;2023;
2115;Niet in te delen (CR);Totaal woningen;2024;
2116;Niet in te delen (CR);Meergezinswoningen totaal;2021;
2117;Niet in te delen (CR);Meergezinswoningen totaal;2022;
2118;Niet in te delen (CR);Meergezinswoningen totaal;2023;
