ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
320;Zuidoost-Drenthe (CR);31 december 2018;4505.0;4070.0;3610.0;115.0;3490.0;3060.0;125.0;305.0;460.0;185.0;50.0;;215.0;365.0;245.0;245.0;;115.0;115.0;;;75.0;60.0;10.0;;;;;
321;Zuidoost-Drenthe (CR);30 juni 2019;4345.0;3885.0;3440.0;60.0;3380.0;2750.0;220.0;405.0;450.0;210.0;70.0;;170.0;390.0;265.0;260.0;;125.0;125.0;;;70.0;60.0;10.0;;;;;
322;Zuidoost-Drenthe (CR);31 december 2019;4095.0;3615.0;3175.0;60.0;3115.0;2480.0;210.0;420.0;445.0;230.0;60.0;;155.0;415.0;290.0;290.0;;120.0;120.0;;;65.0;60.0;;;;;;
323;Zuidoost-Drenthe (CR);30 juni 2020;4140.0;3695.0;3320.0;85.0;3235.0;2665.0;200.0;370.0;375.0;225.0;55.0;;95.0;390.0;255.0;255.0;;130.0;130.0;;;60.0;55.0;;;;;;
324;Zuidoost-Drenthe (CR);31 december 2020;4090.0;3625.0;3260.0;85.0;3175.0;2625.0;175.0;375.0;365.0;230.0;55.0;;75.0;410.0;265.0;265.0;;145.0;140.0;;;55.0;50.0;;;;;;
325;Zuidwest-Drenthe (CR);31 maart 2015;2885.0;2565.0;2360.0;;2355.0;2020.0;140.0;200.0;205.0;125.0;30.0;;45.0;270.0;185.0;180.0;;85.0;85.0;;;55.0;50.0;;;;;;
326;Zuidwest-Drenthe (CR);30 juni 2015;3075.0;2750.0;2540.0;;2540.0;2175.0;155.0;210.0;210.0;125.0;30.0;;50.0;270.0;185.0;180.0;;85.0;85.0;;;55.0;50.0;;;;;;
327;Zuidwest-Drenthe (CR);31 december 2015;3195.0;2895.0;2670.0;;2665.0;2260.0;185.0;225.0;230.0;130.0;40.0;;55.0;255.0;170.0;170.0;;85.0;85.0;;;45.0;35.0;;;;;;
328;Zuidwest-Drenthe (CR);30 juni 2016;2815.0;2535.0;2290.0;25.0;2265.0;1940.0;145.0;180.0;245.0;135.0;35.0;;70.0;235.0;155.0;155.0;;75.0;75.0;;;45.0;40.0;;;;;;
329;Zuidwest-Drenthe (CR);31 december 2016;2770.0;2495.0;2255.0;30.0;2225.0;1910.0;145.0;170.0;245.0;130.0;40.0;;65.0;220.0;145.0;145.0;;75.0;75.0;;;55.0;50.0;;;;;;
330;Zuidwest-Drenthe (CR);30 juni 2017;3620.0;3365.0;3020.0;110.0;2910.0;2705.0;85.0;120.0;345.0;150.0;30.0;10.0;160.0;215.0;135.0;135.0;;80.0;75.0;;;40.0;35.0;;;;;;
331;Zuidwest-Drenthe (CR);31 december 2017;3665.0;3425.0;3075.0;90.0;2985.0;2760.0;95.0;130.0;350.0;160.0;30.0;;155.0;205.0;125.0;125.0;;75.0;75.0;;;35.0;35.0;;;;;;
332;Zuidwest-Drenthe (CR);30 juni 2018;3400.0;3190.0;2835.0;65.0;2770.0;2580.0;55.0;135.0;355.0;120.0;30.0;;205.0;180.0;100.0;100.0;;75.0;75.0;;;30.0;30.0;;;;;;
333;Zuidwest-Drenthe (CR);31 december 2018;3525.0;3285.0;2910.0;65.0;2845.0;2650.0;50.0;145.0;380.0;115.0;35.0;;225.0;205.0;125.0;120.0;;80.0;80.0;;;35.0;35.0;;;;;;
334;Zuidwest-Drenthe (CR);30 juni 2019;3445.0;3195.0;2895.0;25.0;2865.0;2445.0;170.0;250.0;300.0;125.0;45.0;;130.0;210.0;120.0;120.0;;90.0;90.0;;;40.0;35.0;;;;;;
335;Zuidwest-Drenthe (CR);31 december 2019;3410.0;3155.0;2870.0;25.0;2845.0;2380.0;180.0;285.0;280.0;125.0;45.0;;105.0;215.0;125.0;125.0;;90.0;90.0;;;40.0;35.0;;;;;;
336;Zuidwest-Drenthe (CR);30 juni 2020;3370.0;3105.0;2825.0;65.0;2760.0;2380.0;145.0;235.0;280.0;135.0;50.0;;90.0;230.0;130.0;130.0;;100.0;95.0;;;35.0;35.0;;;;;;
337;Zuidwest-Drenthe (CR);31 december 2020;3230.0;2950.0;2650.0;55.0;2600.0;2230.0;125.0;240.0;300.0;145.0;55.0;;95.0;240.0;145.0;140.0;;95.0;95.0;;;40.0;35.0;;;;;;
338;Noord-Overijssel (CR);31 maart 2015;8765.0;7800.0;6455.0;25.0;6430.0;5475.0;280.0;675.0;1345.0;490.0;530.0;10.0;320.0;815.0;580.0;570.0;10.0;235.0;230.0;;;150.0;130.0;15.0;;;;;
339;Noord-Overijssel (CR);30 juni 2015;9365.0;8435.0;7065.0;25.0;7040.0;6035.0;280.0;720.0;1370.0;510.0;530.0;;320.0;785.0;550.0;540.0;10.0;235.0;230.0;;;145.0;135.0;10.0;;;;;
340;Noord-Overijssel (CR);31 december 2015;10060.0;9120.0;7730.0;30.0;7700.0;6625.0;285.0;790.0;1390.0;515.0;565.0;10.0;300.0;795.0;555.0;545.0;15.0;240.0;235.0;;;145.0;125.0;15.0;;;;;
341;Noord-Overijssel (CR);30 juni 2016;8605.0;7670.0;6715.0;;6710.0;5720.0;400.0;590.0;955.0;505.0;110.0;15.0;325.0;805.0;560.0;550.0;10.0;250.0;245.0;;;125.0;115.0;;;;;;
342;Noord-Overijssel (CR);31 december 2016;8710.0;7785.0;6815.0;;6810.0;5785.0;430.0;595.0;970.0;505.0;125.0;15.0;325.0;820.0;570.0;555.0;10.0;255.0;255.0;;;105.0;95.0;;;;;;
343;Noord-Overijssel (CR);30 juni 2017;9245.0;8310.0;7300.0;35.0;7265.0;5970.0;535.0;755.0;1010.0;510.0;85.0;20.0;395.0;830.0;560.0;555.0;;270.0;270.0;;;110.0;100.0;10.0;;;;;
344;Noord-Overijssel (CR);31 december 2017;8830.0;7930.0;6900.0;45.0;6850.0;5495.0;540.0;820.0;1030.0;490.0;80.0;25.0;435.0;795.0;530.0;525.0;;265.0;265.0;;;110.0;95.0;15.0;;;;;
345;Noord-Overijssel (CR);30 juni 2018;8650.0;7725.0;6695.0;70.0;6625.0;5455.0;305.0;865.0;1035.0;470.0;105.0;25.0;435.0;800.0;535.0;530.0;;265.0;265.0;;;125.0;105.0;10.0;;;;;
346;Noord-Overijssel (CR);31 december 2018;9080.0;8150.0;7085.0;50.0;7035.0;5765.0;380.0;895.0;1065.0;475.0;120.0;35.0;435.0;815.0;540.0;530.0;10.0;275.0;270.0;;;115.0;95.0;10.0;;;;;
347;Noord-Overijssel (CR);30 juni 2019;9230.0;8305.0;7195.0;15.0;7180.0;5745.0;405.0;1025.0;1115.0;485.0;115.0;20.0;495.0;815.0;535.0;520.0;10.0;280.0;270.0;;10.0;110.0;95.0;10.0;;;;;
348;Noord-Overijssel (CR);31 december 2019;9295.0;8350.0;7255.0;10.0;7240.0;5720.0;455.0;1065.0;1100.0;475.0;110.0;20.0;495.0;820.0;520.0;515.0;;300.0;295.0;;;120.0;110.0;;;;;;
349;Noord-Overijssel (CR);30 juni 2020;8730.0;7765.0;6715.0;35.0;6685.0;5160.0;475.0;1050.0;1045.0;475.0;120.0;15.0;440.0;835.0;540.0;540.0;;290.0;285.0;;;135.0;115.0;15.0;;;;;
350;Noord-Overijssel (CR);31 december 2020;8305.0;7340.0;6315.0;20.0;6295.0;4860.0;465.0;970.0;1025.0;465.0;125.0;10.0;425.0;855.0;555.0;550.0;;295.0;290.0;;;110.0;100.0;10.0;;;;;
351;Zuidwest-Overijssel (CR);31 maart 2015;3665.0;3285.0;2930.0;;2930.0;2495.0;155.0;280.0;355.0;175.0;15.0;;165.0;315.0;240.0;240.0;;75.0;70.0;;;65.0;50.0;15.0;;;;;
352;Zuidwest-Overijssel (CR);30 juni 2015;3935.0;3580.0;3215.0;;3215.0;2770.0;165.0;280.0;365.0;175.0;15.0;;175.0;300.0;235.0;230.0;;65.0;65.0;;;60.0;45.0;10.0;;;;;
353;Zuidwest-Overijssel (CR);31 december 2015;4145.0;3780.0;3420.0;;3415.0;3005.0;155.0;255.0;365.0;180.0;15.0;;165.0;305.0;240.0;235.0;;65.0;65.0;;;60.0;50.0;;;;;;
354;Zuidwest-Overijssel (CR);30 juni 2016;3940.0;3585.0;3235.0;;3235.0;2895.0;135.0;205.0;350.0;195.0;20.0;;135.0;305.0;235.0;230.0;;70.0;70.0;;;50.0;45.0;;;;;;
355;Zuidwest-Overijssel (CR);31 december 2016;3965.0;3605.0;3270.0;;3270.0;2890.0;160.0;220.0;335.0;185.0;15.0;;125.0;310.0;235.0;230.0;;70.0;70.0;;;50.0;45.0;;;;;;
356;Zuidwest-Overijssel (CR);30 juni 2017;3785.0;3435.0;3065.0;35.0;3030.0;2655.0;180.0;195.0;375.0;175.0;50.0;;150.0;300.0;220.0;220.0;;80.0;75.0;;;50.0;45.0;;;;;;
357;Zuidwest-Overijssel (CR);31 december 2017;3410.0;3080.0;2720.0;45.0;2680.0;2315.0;170.0;195.0;360.0;170.0;55.0;;130.0;275.0;195.0;190.0;;80.0;80.0;;;55.0;50.0;;;;;;
358;Zuidwest-Overijssel (CR);30 juni 2018;3095.0;2800.0;2475.0;35.0;2445.0;1885.0;180.0;380.0;325.0;160.0;35.0;;125.0;250.0;160.0;160.0;;90.0;90.0;;;45.0;45.0;;;;;;
359;Zuidwest-Overijssel (CR);31 december 2018;3135.0;2830.0;2500.0;30.0;2465.0;1925.0;165.0;375.0;330.0;165.0;35.0;10.0;125.0;270.0;180.0;175.0;;90.0;90.0;;;35.0;35.0;;;;;;
360;Zuidwest-Overijssel (CR);30 juni 2019;3010.0;2700.0;2370.0;;2365.0;1750.0;170.0;450.0;335.0;155.0;40.0;;135.0;270.0;185.0;180.0;;85.0;85.0;;;40.0;35.0;;;;;;
361;Zuidwest-Overijssel (CR);31 december 2019;3015.0;2700.0;2365.0;;2360.0;1765.0;165.0;430.0;340.0;155.0;45.0;10.0;135.0;275.0;200.0;190.0;10.0;75.0;75.0;;;40.0;35.0;;;;;;
362;Zuidwest-Overijssel (CR);30 juni 2020;2860.0;2535.0;2220.0;;2215.0;1600.0;170.0;445.0;315.0;155.0;40.0;;110.0;275.0;205.0;205.0;;70.0;70.0;;;45.0;40.0;10.0;;;;;
363;Zuidwest-Overijssel (CR);31 december 2020;2785.0;2460.0;2140.0;;2135.0;1510.0;160.0;465.0;320.0;145.0;60.0;;105.0;285.0;210.0;195.0;15.0;75.0;75.0;;;40.0;35.0;;;;;;
364;Twente (CR);31 maart 2015;10965.0;9120.0;7825.0;20.0;7805.0;6085.0;605.0;1120.0;1295.0;705.0;105.0;20.0;465.0;1540.0;1250.0;1240.0;10.0;290.0;285.0;;;305.0;250.0;35.0;;15.0;;;
365;Twente (CR);30 juni 2015;11740.0;9890.0;8555.0;30.0;8525.0;6615.0;655.0;1255.0;1330.0;715.0;110.0;15.0;495.0;1520.0;1235.0;1195.0;35.0;290.0;285.0;;;330.0;280.0;35.0;;15.0;;;
366;Twente (CR);31 december 2015;12655.0;10880.0;9500.0;35.0;9460.0;7195.0;810.0;1455.0;1380.0;715.0;110.0;20.0;535.0;1440.0;1135.0;1120.0;15.0;310.0;305.0;;;330.0;270.0;50.0;;10.0;;;
367;Twente (CR);30 juni 2016;12500.0;10805.0;9185.0;55.0;9130.0;6750.0;970.0;1405.0;1625.0;720.0;230.0;35.0;640.0;1405.0;1080.0;1055.0;25.0;325.0;320.0;;;290.0;225.0;45.0;;20.0;;;
368;Twente (CR);31 december 2016;12850.0;11135.0;9530.0;70.0;9460.0;6915.0;1010.0;1535.0;1610.0;745.0;185.0;35.0;645.0;1440.0;1100.0;1090.0;10.0;340.0;335.0;;;275.0;230.0;20.0;;20.0;;;
369;Twente (CR);30 juni 2017;13380.0;11595.0;9885.0;340.0;9545.0;6720.0;1365.0;1460.0;1710.0;760.0;235.0;45.0;670.0;1485.0;1090.0;1075.0;15.0;395.0;385.0;;;300.0;245.0;45.0;;10.0;;;
370;Twente (CR);31 december 2017;12980.0;11200.0;9440.0;320.0;9120.0;6220.0;1365.0;1535.0;1755.0;780.0;245.0;50.0;685.0;1500.0;1110.0;1085.0;25.0;395.0;390.0;;;280.0;245.0;30.0;;;;;
371;Twente (CR);30 juni 2018;13425.0;11580.0;9855.0;300.0;9555.0;6155.0;1155.0;2245.0;1725.0;810.0;225.0;30.0;660.0;1545.0;1125.0;1110.0;15.0;420.0;415.0;;;300.0;255.0;30.0;;10.0;;;
372;Twente (CR);31 december 2018;13300.0;11460.0;9760.0;270.0;9490.0;6220.0;1000.0;2270.0;1700.0;795.0;225.0;40.0;640.0;1565.0;1140.0;1120.0;20.0;425.0;425.0;;;275.0;220.0;45.0;;;;;
373;Twente (CR);30 juni 2019;14270.0;12405.0;10615.0;120.0;10495.0;6465.0;1005.0;3025.0;1790.0;780.0;275.0;45.0;690.0;1615.0;1195.0;1175.0;15.0;425.0;420.0;;;250.0;200.0;45.0;;;;;
374;Twente (CR);31 december 2019;14470.0;12605.0;10855.0;125.0;10730.0;6585.0;1020.0;3125.0;1750.0;780.0;285.0;35.0;655.0;1615.0;1195.0;1170.0;25.0;420.0;415.0;;;250.0;195.0;40.0;;10.0;;;
375;Twente (CR);30 juni 2020;14635.0;12755.0;10960.0;160.0;10800.0;6570.0;1120.0;3110.0;1790.0;805.0;285.0;25.0;675.0;1640.0;1215.0;1195.0;15.0;430.0;420.0;;;240.0;190.0;45.0;;;;;
376;Twente (CR);31 december 2020;15460.0;13600.0;11840.0;155.0;11685.0;7285.0;1200.0;3200.0;1760.0;810.0;280.0;25.0;645.0;1635.0;1190.0;1165.0;25.0;445.0;435.0;;;225.0;185.0;35.0;;;;;
377;Veluwe (CR);31 maart 2015;12920.0;11260.0;9680.0;230.0;9445.0;7385.0;785.0;1275.0;1585.0;760.0;130.0;45.0;650.0;1385.0;915.0;915.0;;475.0;475.0;;;270.0;230.0;30.0;;;;;
378;Veluwe (CR);30 juni 2015;13755.0;12135.0;10500.0;245.0;10255.0;7990.0;850.0;1415.0;1640.0;780.0;130.0;55.0;675.0;1355.0;860.0;855.0;;495.0;490.0;;;265.0;220.0;35.0;;;;;
379;Veluwe (CR);31 december 2015;14510.0;12975.0;11295.0;300.0;11000.0;8540.0;945.0;1510.0;1680.0;810.0;135.0;60.0;675.0;1285.0;770.0;765.0;;515.0;510.0;;;255.0;210.0;40.0;;;;;
380;Veluwe (CR);30 juni 2016;14845.0;13350.0;11685.0;465.0;11225.0;8310.0;1425.0;1490.0;1665.0;775.0;120.0;45.0;725.0;1285.0;720.0;715.0;;570.0;565.0;;;210.0;185.0;20.0;;;;;
381;Veluwe (CR);31 december 2016;15165.0;13665.0;11985.0;460.0;11530.0;8285.0;1585.0;1655.0;1680.0;775.0;125.0;50.0;725.0;1280.0;720.0;710.0;10.0;565.0;560.0;;;215.0;190.0;20.0;;;;;
382;Veluwe (CR);30 juni 2017;15550.0;13995.0;12205.0;605.0;11600.0;9020.0;1200.0;1380.0;1790.0;785.0;190.0;55.0;760.0;1345.0;725.0;715.0;10.0;620.0;615.0;;;210.0;185.0;20.0;;;;;
383;Veluwe (CR);31 december 2017;14785.0;13195.0;11425.0;600.0;10825.0;8180.0;1245.0;1405.0;1765.0;765.0;200.0;55.0;740.0;1375.0;765.0;750.0;15.0;610.0;610.0;;;215.0;190.0;20.0;;;;;
384;Veluwe (CR);30 juni 2018;16465.0;14800.0;13080.0;580.0;12495.0;8890.0;1650.0;1955.0;1720.0;815.0;155.0;55.0;695.0;1475.0;815.0;810.0;;660.0;655.0;;;190.0;175.0;10.0;;;;;
385;Veluwe (CR);31 december 2018;16980.0;15330.0;13665.0;560.0;13105.0;9255.0;1775.0;2075.0;1665.0;800.0;155.0;45.0;670.0;1470.0;830.0;825.0;;640.0;635.0;;;180.0;165.0;15.0;;;;;
386;Veluwe (CR);30 juni 2019;17060.0;15325.0;13615.0;595.0;13020.0;9795.0;1375.0;1850.0;1710.0;820.0;180.0;50.0;665.0;1570.0;915.0;900.0;15.0;655.0;645.0;;;165.0;150.0;15.0;;;;;
387;Veluwe (CR);31 december 2019;16720.0;14960.0;13320.0;620.0;12700.0;9520.0;1325.0;1855.0;1640.0;805.0;190.0;30.0;620.0;1595.0;955.0;945.0;;640.0;635.0;;;165.0;145.0;15.0;;;;;
388;Veluwe (CR);30 juni 2020;15570.0;13770.0;12165.0;275.0;11890.0;8410.0;1270.0;2210.0;1600.0;795.0;165.0;20.0;625.0;1640.0;1000.0;995.0;;640.0;635.0;;;160.0;140.0;15.0;;;;;
389;Veluwe (CR);31 december 2020;15510.0;13725.0;12090.0;290.0;11795.0;8370.0;1260.0;2170.0;1635.0;810.0;175.0;15.0;635.0;1640.0;1015.0;1015.0;;625.0;620.0;;;145.0;130.0;10.0;;;;;
390;Achterhoek (CR);31 maart 2015;8290.0;7310.0;6455.0;300.0;6155.0;4385.0;705.0;1060.0;855.0;375.0;130.0;70.0;275.0;825.0;580.0;575.0;;250.0;250.0;;;155.0;125.0;25.0;;;;;
391;Achterhoek (CR);30 juni 2015;8695.0;7725.0;6830.0;340.0;6490.0;4630.0;750.0;1110.0;895.0;380.0;135.0;85.0;295.0;815.0;560.0;560.0;;255.0;255.0;;;155.0;125.0;25.0;;;;;
392;Achterhoek (CR);31 december 2015;8635.0;7710.0;6845.0;340.0;6505.0;4560.0;820.0;1125.0;865.0;360.0;145.0;75.0;280.0;765.0;510.0;505.0;;255.0;255.0;;;155.0;135.0;20.0;;;;;
393;Achterhoek (CR);30 juni 2016;8275.0;7370.0;6495.0;350.0;6145.0;4350.0;755.0;1040.0;875.0;375.0;150.0;45.0;300.0;775.0;470.0;460.0;10.0;305.0;300.0;;;125.0;115.0;10.0;;;;;
394;Achterhoek (CR);31 december 2016;8600.0;7735.0;6840.0;365.0;6475.0;4450.0;860.0;1165.0;895.0;380.0;150.0;50.0;315.0;755.0;450.0;445.0;;305.0;300.0;;;110.0;100.0;;;;;;
395;Achterhoek (CR);30 juni 2017;8620.0;7735.0;6805.0;465.0;6340.0;4290.0;695.0;1355.0;930.0;380.0;125.0;55.0;365.0;765.0;455.0;455.0;;310.0;310.0;;;120.0;100.0;15.0;;;;;
396;Achterhoek (CR);31 december 2017;8620.0;7745.0;6830.0;490.0;6340.0;4190.0;665.0;1490.0;915.0;365.0;130.0;55.0;370.0;750.0;445.0;445.0;;305.0;305.0;;;125.0;100.0;20.0;;;;;
397;Achterhoek (CR);30 juni 2018;9405.0;8525.0;7615.0;480.0;7135.0;4085.0;670.0;2380.0;910.0;380.0;155.0;50.0;325.0;760.0;460.0;455.0;10.0;300.0;300.0;;;115.0;100.0;15.0;;;;;
398;Achterhoek (CR);31 december 2018;9580.0;8680.0;7785.0;520.0;7265.0;4240.0;655.0;2370.0;895.0;380.0;150.0;35.0;330.0;780.0;490.0;485.0;;295.0;295.0;;;115.0;105.0;10.0;;;;;
399;Achterhoek (CR);30 juni 2019;9550.0;8620.0;7655.0;610.0;7045.0;4295.0;660.0;2090.0;965.0;410.0;135.0;40.0;380.0;815.0;545.0;535.0;10.0;270.0;270.0;;;115.0;95.0;20.0;;;;;
400;Achterhoek (CR);31 december 2019;9670.0;8695.0;7740.0;590.0;7150.0;4345.0;665.0;2140.0;955.0;410.0;135.0;35.0;375.0;860.0;590.0;580.0;10.0;270.0;270.0;;;115.0;100.0;10.0;;;;;
401;Achterhoek (CR);30 juni 2020;9480.0;8475.0;7485.0;860.0;6620.0;3925.0;625.0;2075.0;990.0;405.0;70.0;40.0;475.0;895.0;610.0;605.0;;285.0;280.0;;;115.0;95.0;15.0;;;;;
402;Achterhoek (CR);31 december 2020;9345.0;8330.0;7345.0;920.0;6425.0;3685.0;655.0;2080.0;985.0;390.0;90.0;45.0;460.0;910.0;625.0;620.0;;290.0;285.0;;;100.0;90.0;10.0;;;;;
403;Arnhem/Nijmegen (CR);31 maart 2015;13090.0;11215.0;9925.0;20.0;9910.0;7120.0;950.0;1840.0;1290.0;660.0;135.0;25.0;470.0;1495.0;1235.0;1225.0;10.0;260.0;260.0;;;375.0;315.0;60.0;;;;;
404;Arnhem/Nijmegen (CR);30 juni 2015;13820.0;11980.0;10675.0;20.0;10655.0;7695.0;1005.0;1955.0;1305.0;665.0;125.0;30.0;485.0;1455.0;1190.0;1180.0;10.0;265.0;260.0;;;385.0;310.0;60.0;10.0;;;;
405;Arnhem/Nijmegen (CR);31 december 2015;14280.0;12515.0;11250.0;30.0;11225.0;8250.0;995.0;1980.0;1265.0;650.0;130.0;25.0;460.0;1360.0;1055.0;1045.0;;305.0;300.0;;;405.0;325.0;65.0;10.0;;;;
406;Arnhem/Nijmegen (CR);30 juni 2016;14140.0;12565.0;11195.0;20.0;11180.0;8335.0;980.0;1865.0;1370.0;625.0;125.0;35.0;585.0;1225.0;910.0;905.0;10.0;310.0;310.0;;;350.0;310.0;35.0;;;;;
407;Arnhem/Nijmegen (CR);31 december 2016;14495.0;12960.0;11585.0;15.0;11565.0;8480.0;1035.0;2050.0;1375.0;630.0;140.0;35.0;570.0;1200.0;865.0;855.0;10.0;335.0;330.0;;;335.0;310.0;20.0;;;;;
408;Arnhem/Nijmegen (CR);30 juni 2017;15465.0;13945.0;12410.0;500.0;11910.0;9035.0;845.0;2030.0;1530.0;620.0;190.0;30.0;690.0;1180.0;835.0;830.0;;345.0;340.0;;;345.0;310.0;30.0;;;;;
409;Arnhem/Nijmegen (CR);31 december 2017;15435.0;13900.0;12375.0;575.0;11795.0;8835.0;905.0;2055.0;1525.0;595.0;175.0;50.0;705.0;1200.0;860.0;850.0;10.0;340.0;335.0;;;340.0;300.0;30.0;;;;;
410;Arnhem/Nijmegen (CR);30 juni 2018;16340.0;14805.0;13420.0;350.0;13070.0;9655.0;840.0;2575.0;1385.0;610.0;185.0;45.0;545.0;1225.0;895.0;880.0;15.0;330.0;320.0;10.0;;305.0;275.0;25.0;;;;;
411;Arnhem/Nijmegen (CR);31 december 2018;17350.0;15855.0;14400.0;295.0;14105.0;10470.0;860.0;2770.0;1455.0;585.0;195.0;40.0;635.0;1205.0;875.0;860.0;15.0;330.0;325.0;;;290.0;255.0;25.0;;;;;
412;Arnhem/Nijmegen (CR);30 juni 2019;17280.0;15750.0;14255.0;195.0;14055.0;10045.0;995.0;3020.0;1500.0;615.0;150.0;40.0;690.0;1250.0;895.0;885.0;10.0;355.0;350.0;;;280.0;245.0;25.0;;;;;
413;Arnhem/Nijmegen (CR);31 december 2019;17200.0;15620.0;14145.0;180.0;13960.0;9995.0;945.0;3025.0;1480.0;600.0;155.0;45.0;680.0;1295.0;945.0;935.0;10.0;350.0;340.0;;;285.0;250.0;25.0;;;;;
414;Arnhem/Nijmegen (CR);30 juni 2020;15965.0;14310.0;12740.0;150.0;12590.0;8640.0;910.0;3040.0;1570.0;590.0;225.0;40.0;715.0;1360.0;1000.0;995.0;10.0;360.0;345.0;10.0;;295.0;250.0;30.0;;;;;
415;Arnhem/Nijmegen (CR);31 december 2020;16235.0;14590.0;12970.0;115.0;12855.0;8785.0;935.0;3135.0;1615.0;605.0;220.0;15.0;775.0;1370.0;1025.0;1020.0;;345.0;335.0;;;275.0;235.0;35.0;;;;;
416;Zuidwest-Gelderland (CR);31 maart 2015;3975.0;3475.0;3115.0;400.0;2720.0;1865.0;480.0;375.0;355.0;200.0;35.0;10.0;115.0;420.0;325.0;320.0;;95.0;95.0;;;80.0;70.0;10.0;;;;;
417;Zuidwest-Gelderland (CR);30 juni 2015;4335.0;3865.0;3510.0;575.0;2935.0;1985.0;555.0;395.0;355.0;195.0;35.0;;120.0;385.0;285.0;285.0;;95.0;95.0;;;85.0;70.0;15.0;;;;;
418;Zuidwest-Gelderland (CR);31 december 2015;4495.0;4055.0;3720.0;635.0;3085.0;2210.0;455.0;425.0;330.0;190.0;35.0;;105.0;360.0;260.0;255.0;;100.0;100.0;;;85.0;70.0;15.0;;;;;
419;Zuidwest-Gelderland (CR);30 juni 2016;4965.0;4530.0;4105.0;760.0;3345.0;2750.0;255.0;340.0;425.0;190.0;35.0;;195.0;355.0;255.0;255.0;;100.0;100.0;;;80.0;70.0;10.0;;;;;
420;Zuidwest-Gelderland (CR);31 december 2016;4705.0;4300.0;3915.0;670.0;3250.0;2620.0;270.0;355.0;385.0;170.0;35.0;;180.0;320.0;215.0;215.0;;105.0;105.0;;;85.0;75.0;15.0;;;;;
421;Zuidwest-Gelderland (CR);30 juni 2017;4985.0;4555.0;4225.0;735.0;3490.0;2685.0;385.0;420.0;330.0;170.0;30.0;;130.0;345.0;235.0;235.0;;110.0;110.0;;;80.0;75.0;;;;;;
422;Zuidwest-Gelderland (CR);31 december 2017;4785.0;4355.0;4040.0;670.0;3370.0;2595.0;370.0;405.0;315.0;165.0;30.0;;120.0;355.0;250.0;240.0;;110.0;105.0;;;75.0;65.0;;;;;;
423;Zuidwest-Gelderland (CR);30 juni 2018;5395.0;4960.0;4640.0;860.0;3780.0;2960.0;320.0;495.0;315.0;200.0;50.0;;60.0;370.0;255.0;250.0;;115.0;115.0;;;65.0;60.0;;;;;;
424;Zuidwest-Gelderland (CR);31 december 2018;5535.0;5120.0;4785.0;845.0;3940.0;3055.0;365.0;520.0;330.0;205.0;50.0;;75.0;360.0;235.0;235.0;;125.0;125.0;;;55.0;50.0;;;;;;
425;Zuidwest-Gelderland (CR);30 juni 2019;5705.0;5245.0;4885.0;940.0;3940.0;3000.0;375.0;570.0;365.0;210.0;25.0;;120.0;400.0;280.0;275.0;;120.0;120.0;;;55.0;50.0;;;;;;
426;Zuidwest-Gelderland (CR);31 december 2019;5790.0;5320.0;4955.0;930.0;4025.0;3095.0;385.0;550.0;365.0;205.0;30.0;;125.0;420.0;295.0;295.0;;125.0;125.0;;;50.0;45.0;;;;;;
427;Zuidwest-Gelderland (CR);30 juni 2020;5915.0;5430.0;5020.0;1275.0;3745.0;2700.0;395.0;650.0;410.0;220.0;35.0;;150.0;435.0;310.0;310.0;;125.0;125.0;;;50.0;45.0;;;;;;
428;Zuidwest-Gelderland (CR);31 december 2020;6020.0;5530.0;5115.0;1345.0;3770.0;2740.0;385.0;640.0;415.0;220.0;25.0;;165.0;450.0;325.0;320.0;;125.0;125.0;;;40.0;30.0;;;;;;
429;Utrecht (CR);31 maart 2015;19805.0;17075.0;14925.0;485.0;14440.0;12080.0;1275.0;1085.0;2150.0;1315.0;85.0;125.0;625.0;2270.0;1655.0;1640.0;10.0;615.0;605.0;10.0;;465.0;370.0;55.0;25.0;10.0;;;
430;Utrecht (CR);30 juni 2015;21020.0;18410.0;16190.0;590.0;15600.0;12915.0;1500.0;1185.0;2220.0;1320.0;95.0;140.0;660.0;2155.0;1530.0;1500.0;30.0;625.0;620.0;;;455.0;375.0;45.0;25.0;;;;
