ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalEigenWoningen_2;TotaalHuurwoning_3;InBezitWoningcorporatie_4;InBezitOverigeVerhuurders_5;EigendomOnbekend_6;EigenWoningen_7;TotaalRelatief_8;InBezitWoningcorporatie_9;InBezitOverigeVerhuurders_10;OnbekendRelatief_11;Regiocode_12;UniekeCode_13
700;Geleen/Sittard (SG);2006;67276.0;40597.0;23966.0;;;2713.0;60.3;35.6;;;4.0;20.0;SG
701;Geleen/Sittard (SG);2007;67404.0;40626.0;23751.0;;;3027.0;60.3;35.2;;;4.5;20.0;SG
702;Geleen/Sittard (SG);2008;68522.0;41533.0;24260.0;;;2729.0;60.6;35.4;;;4.0;20.0;SG
703;Geleen/Sittard (SG);2009;68731.0;42071.0;26239.0;17946.0;8293.0;421.0;61.2;38.2;26.1;12.1;0.6;20.0;SG
704;Geleen/Sittard (SG);2010;68831.0;41931.0;26506.0;18277.0;8229.0;394.0;60.9;38.5;26.6;12.0;0.6;20.0;SG
705;Geleen/Sittard (SG);2011;69572.0;41742.0;27618.0;18124.0;9494.0;212.0;60.0;39.7;26.1;13.6;0.3;20.0;SG
706;Geleen/Sittard (SG);2012;69656.0;42505.0;26922.0;18229.0;8693.0;229.0;61.0;38.6;26.2;12.5;0.3;20.0;SG
707;Heerlen (SG);2006;119667.0;63515.0;50582.0;;;5570.0;53.1;42.3;;;4.7;21.0;SG
708;Heerlen (SG);2007;120552.0;65262.0;49517.0;;;5773.0;54.1;41.1;;;4.8;21.0;SG
709;Heerlen (SG);2008;120892.0;65959.0;49227.0;;;5706.0;54.6;40.7;;;4.7;21.0;SG
710;Heerlen (SG);2009;121098.0;66592.0;53638.0;39701.0;13937.0;868.0;55.0;44.3;32.8;11.5;0.7;21.0;SG
711;Heerlen (SG);2010;121604.0;66434.0;54311.0;40334.0;13977.0;859.0;54.6;44.7;33.2;11.5;0.7;21.0;SG
712;Heerlen (SG);2011;121375.0;65552.0;55106.0;38480.0;16626.0;717.0;54.0;45.4;31.7;13.7;0.6;21.0;SG
713;Heerlen (SG);2012;121863.0;66607.0;54527.0;38727.0;15800.0;729.0;54.7;44.7;31.8;13.0;0.6;21.0;SG
714;Maastricht (SG);2006;81282.0;40301.0;37196.0;;;3785.0;49.6;45.8;;;4.7;22.0;SG
715;Maastricht (SG);2007;82097.0;40286.0;37147.0;;;4664.0;49.1;45.2;;;5.7;22.0;SG
716;Maastricht (SG);2008;82703.0;40856.0;37109.0;;;4738.0;49.4;44.9;;;5.7;22.0;SG
717;Maastricht (SG);2009;82778.0;41245.0;40489.0;27398.0;13091.0;1044.0;49.8;48.9;33.1;15.8;1.3;22.0;SG
718;Maastricht (SG);2010;83114.0;40897.0;41464.0;27413.0;14051.0;753.0;49.2;49.9;33.0;16.9;0.9;22.0;SG
719;Maastricht (SG);2011;83419.0;40397.0;42222.0;26826.0;15396.0;800.0;48.4;50.6;32.2;18.5;1.0;22.0;SG
720;Maastricht (SG);2012;83717.0;42152.0;40867.0;26638.0;14229.0;698.0;50.4;48.8;31.8;17.0;0.8;22.0;SG
721;Aa en Hunze;2006;10471.0;7307.0;2904.0;;;260.0;69.8;27.7;;;2.5;1680.0;GM
722;Aa en Hunze;2007;10508.0;7341.0;2910.0;;;257.0;69.9;27.7;;;2.4;1680.0;GM
723;Aa en Hunze;2008;10636.0;7515.0;2915.0;;;206.0;70.7;27.4;;;1.9;1680.0;GM
724;Aa en Hunze;2009;10649.0;7612.0;3002.0;1970.0;1032.0;35.0;71.5;28.2;18.5;9.7;0.3;1680.0;GM
725;Aa en Hunze;2010;10763.0;7527.0;3204.0;2062.0;1142.0;32.0;69.9;29.8;19.2;10.6;0.3;1680.0;GM
726;Aa en Hunze;2011;10797.0;7594.0;3174.0;2007.0;1167.0;29.0;70.3;29.4;18.6;10.8;0.3;1680.0;GM
727;Aa en Hunze;2012;10806.0;7696.0;3080.0;1997.0;1083.0;30.0;71.2;28.5;18.5;10.0;0.3;1680.0;GM
728;Aalburg;2006;4205.0;2909.0;1196.0;;;100.0;69.2;28.4;;;2.4;738.0;GM
729;Aalburg;2007;4293.0;2984.0;1235.0;;;74.0;69.5;28.8;;;1.7;738.0;GM
730;Aalburg;2008;4352.0;3017.0;1268.0;;;67.0;69.3;29.1;;;1.5;738.0;GM
731;Aalburg;2009;4465.0;3139.0;1315.0;890.0;425.0;11.0;70.3;29.5;19.9;9.5;0.2;738.0;GM
732;Aalburg;2010;4483.0;3099.0;1368.0;889.0;479.0;16.0;69.1;30.5;19.8;10.7;0.4;738.0;GM
733;Aalburg;2011;4499.0;3125.0;1363.0;886.0;477.0;11.0;69.5;30.3;19.7;10.6;0.2;738.0;GM
734;Aalburg;2012;4609.0;3168.0;1430.0;995.0;435.0;11.0;68.7;31.0;21.6;9.4;0.2;738.0;GM
735;Aalsmeer;2006;9211.0;5149.0;3759.0;;;303.0;55.9;40.8;;;3.3;358.0;GM
736;Aalsmeer;2007;9833.0;5642.0;3804.0;;;387.0;57.4;38.7;;;3.9;358.0;GM
737;Aalsmeer;2008;10436.0;6142.0;3873.0;;;421.0;58.9;37.1;;;4.0;358.0;GM
738;Aalsmeer;2009;11278.0;6901.0;4251.0;2838.0;1413.0;126.0;61.2;37.7;25.2;12.5;1.1;358.0;GM
739;Aalsmeer;2010;11741.0;7189.0;4410.0;2986.0;1424.0;142.0;61.2;37.6;25.4;12.1;1.2;358.0;GM
740;Aalsmeer;2011;11764.0;7233.0;4402.0;2840.0;1562.0;129.0;61.5;37.4;24.1;13.3;1.1;358.0;GM
741;Aalsmeer;2012;11819.0;7439.0;4260.0;2903.0;1357.0;120.0;62.9;36.0;24.6;11.5;1.0;358.0;GM
742;Aalten;2006;10726.0;7004.0;3456.0;;;266.0;65.3;32.2;;;2.5;197.0;GM
743;Aalten;2007;10889.0;7325.0;3322.0;;;242.0;67.3;30.5;;;2.2;197.0;GM
744;Aalten;2008;11059.0;7430.0;3362.0;;;267.0;67.2;30.4;;;2.4;197.0;GM
745;Aalten;2009;11130.0;7680.0;3429.0;2502.0;927.0;21.0;69.0;30.8;22.5;8.3;0.2;197.0;GM
746;Aalten;2010;11218.0;7731.0;3475.0;2441.0;1034.0;12.0;68.9;31.0;21.8;9.2;0.1;197.0;GM
747;Aalten;2011;11267.0;7712.0;3548.0;2432.0;1116.0;7.0;68.4;31.5;21.6;9.9;0.1;197.0;GM
748;Aalten;2012;11377.0;7934.0;3434.0;2447.0;987.0;9.0;69.7;30.2;21.5;8.7;0.1;197.0;GM
749;Ter Aar;2006;3320.0;2228.0;1028.0;;;64.0;67.1;31.0;;;1.9;480.0;GM
750;Ter Aar;2007;;;;;;;;;;;;;
751;Ter Aar;2008;;;;;;;;;;;;;
752;Ter Aar;2009;;;;;;;;;;;;;
753;Ter Aar;2010;;;;;;;;;;;;;
754;Ter Aar;2011;;;;;;;;;;;;;
755;Ter Aar;2012;;;;;;;;;;;;;
756;Abcoude;2006;3497.0;2321.0;1085.0;;;91.0;66.4;31.0;;;2.6;305.0;GM
757;Abcoude;2007;3497.0;2342.0;1050.0;;;105.0;67.0;30.0;;;3.0;305.0;GM
758;Abcoude;2008;3504.0;2364.0;1040.0;;;100.0;67.5;29.7;;;2.9;305.0;GM
759;Abcoude;2009;3511.0;2397.0;1059.0;684.0;375.0;55.0;68.3;30.2;19.5;10.7;1.6;305.0;GM
760;Abcoude;2010;3627.0;2453.0;1116.0;695.0;421.0;58.0;67.6;30.8;19.2;11.6;1.6;305.0;GM
761;Abcoude;2011;;;;;;;;;;;;;
762;Abcoude;2012;;;;;;;;;;;;;
763;Achtkarspelen;2006;11268.0;6915.0;4161.0;;;192.0;61.4;36.9;;;1.7;59.0;GM
764;Achtkarspelen;2007;11303.0;7014.0;4101.0;;;188.0;62.1;36.3;;;1.7;59.0;GM
765;Achtkarspelen;2008;11425.0;7124.0;4116.0;;;185.0;62.4;36.0;;;1.6;59.0;GM
766;Achtkarspelen;2009;11493.0;7248.0;4234.0;3530.0;704.0;11.0;63.1;36.8;30.7;6.1;0.1;59.0;GM
767;Achtkarspelen;2010;11537.0;7200.0;4323.0;3539.0;784.0;14.0;62.4;37.5;30.7;6.8;0.1;59.0;GM
768;Achtkarspelen;2011;11566.0;7255.0;4301.0;3537.0;764.0;10.0;62.7;37.2;30.6;6.6;0.1;59.0;GM
769;Achtkarspelen;2012;11620.0;7322.0;4290.0;3536.0;754.0;8.0;63.0;36.9;30.4;6.5;0.1;59.0;GM
770;Alblasserdam;2006;7578.0;4064.0;3263.0;;;251.0;53.6;43.1;;;3.3;482.0;GM
771;Alblasserdam;2007;7516.0;4185.0;3192.0;;;139.0;55.7;42.5;;;1.8;482.0;GM
772;Alblasserdam;2008;7644.0;4294.0;3158.0;;;192.0;56.2;41.3;;;2.5;482.0;GM
773;Alblasserdam;2009;7692.0;4374.0;3310.0;2764.0;546.0;8.0;56.9;43.0;35.9;7.1;0.1;482.0;GM
774;Alblasserdam;2010;7745.0;4324.0;3410.0;2789.0;621.0;11.0;55.8;44.0;36.0;8.0;0.1;482.0;GM
775;Alblasserdam;2011;7933.0;4438.0;3477.0;2789.0;688.0;18.0;55.9;43.8;35.2;8.7;0.2;482.0;GM
776;Alblasserdam;2012;8056.0;4520.0;3517.0;2819.0;698.0;19.0;56.1;43.7;35.0;8.7;0.2;482.0;GM
777;Albrandswaard;2006;8462.0;5638.0;2612.0;;;212.0;66.6;30.9;;;2.5;613.0;GM
778;Albrandswaard;2007;8563.0;5708.0;2642.0;;;213.0;66.7;30.9;;;2.5;613.0;GM
779;Albrandswaard;2008;9033.0;5979.0;2798.0;;;256.0;66.2;31.0;;;2.8;613.0;GM
780;Albrandswaard;2009;9187.0;6100.0;3041.0;2258.0;783.0;46.0;66.4;33.1;24.6;8.5;0.5;613.0;GM
781;Albrandswaard;2010;9777.0;6357.0;3379.0;2658.0;721.0;41.0;65.0;34.6;27.2;7.4;0.4;613.0;GM
782;Albrandswaard;2011;9996.0;6496.0;3461.0;2610.0;851.0;39.0;65.0;34.6;26.1;8.5;0.4;613.0;GM
783;Albrandswaard;2012;10041.0;6606.0;3396.0;2589.0;807.0;39.0;65.8;33.8;25.8;8.0;0.4;613.0;GM
784;Alkemade;2006;5351.0;3105.0;2122.0;;;124.0;58.0;39.7;;;2.3;483.0;GM
785;Alkemade;2007;5397.0;3122.0;2130.0;;;145.0;57.8;39.5;;;2.7;483.0;GM
786;Alkemade;2008;5410.0;3187.0;2107.0;;;116.0;58.9;38.9;;;2.1;483.0;GM
787;Alkemade;2009;;;;;;;;;;;;;
788;Alkemade;2010;;;;;;;;;;;;;
789;Alkemade;2011;;;;;;;;;;;;;
790;Alkemade;2012;;;;;;;;;;;;;
791;Alkmaar;2006;42362.0;22448.0;18980.0;;;934.0;53.0;44.8;;;2.2;361.0;GM
792;Alkmaar;2007;42509.0;23322.0;18418.0;;;769.0;54.9;43.3;;;1.8;361.0;GM
793;Alkmaar;2008;42648.0;23721.0;18077.0;;;850.0;55.6;42.4;;;2.0;361.0;GM
794;Alkmaar;2009;42844.0;24361.0;18444.0;14581.0;3863.0;39.0;56.9;43.0;34.0;9.0;0.1;361.0;GM
795;Alkmaar;2010;43067.0;24386.0;18642.0;14579.0;4063.0;39.0;56.6;43.3;33.9;9.4;0.1;361.0;GM
796;Alkmaar;2011;43231.0;24407.0;18794.0;14135.0;4659.0;30.0;56.5;43.5;32.7;10.8;0.1;361.0;GM
797;Alkmaar;2012;43771.0;24943.0;18801.0;14248.0;4553.0;27.0;57.0;43.0;32.6;10.4;0.1;361.0;GM
798;Almelo;2006;30719.0;16476.0;13169.0;;;1074.0;53.6;42.9;;;3.5;141.0;GM
799;Almelo;2007;30838.0;16811.0;13005.0;;;1022.0;54.5;42.2;;;3.3;141.0;GM
800;Almelo;2008;31219.0;17011.0;13035.0;;;1173.0;54.5;41.8;;;3.8;141.0;GM
801;Almelo;2009;31479.0;17198.0;14143.0;12230.0;1913.0;138.0;54.6;44.9;38.9;6.1;0.4;141.0;GM
802;Almelo;2010;31514.0;17212.0;14177.0;12025.0;2152.0;125.0;54.6;45.0;38.2;6.8;0.4;141.0;GM
803;Almelo;2011;31477.0;17161.0;14218.0;11827.0;2391.0;98.0;54.5;45.2;37.6;7.6;0.3;141.0;GM
804;Almelo;2012;31559.0;17345.0;14122.0;11750.0;2372.0;92.0;55.0;44.7;37.2;7.5;0.3;141.0;GM
805;Almere;2006;69030.0;41591.0;26457.0;;;982.0;60.3;38.3;;;1.4;34.0;GM
806;Almere;2007;70181.0;43131.0;26143.0;;;907.0;61.5;37.3;;;1.3;34.0;GM
807;Almere;2008;71029.0;43884.0;26050.0;;;1095.0;61.8;36.7;;;1.5;34.0;GM
808;Almere;2009;72373.0;45085.0;27236.0;20855.0;6381.0;52.0;62.3;37.6;28.8;8.8;0.1;34.0;GM
809;Almere;2010;73672.0;45626.0;27995.0;21232.0;6763.0;51.0;61.9;38.0;28.8;9.2;0.1;34.0;GM
810;Almere;2011;75304.0;46618.0;28637.0;21617.0;7020.0;49.0;61.9;38.0;28.7;9.3;0.1;34.0;GM
811;Almere;2012;76303.0;47880.0;28375.0;21591.0;6784.0;48.0;62.7;37.2;28.3;8.9;0.1;34.0;GM
812;Alphen aan den Rijn;2006;28918.0;16244.0;11935.0;;;739.0;56.2;41.3;;;2.6;484.0;GM
813;Alphen aan den Rijn;2007;29396.0;16988.0;11665.0;;;743.0;57.8;39.7;;;2.5;484.0;GM
814;Alphen aan den Rijn;2008;29726.0;17313.0;11681.0;;;732.0;58.2;39.3;;;2.5;484.0;GM
815;Alphen aan den Rijn;2009;30033.0;17710.0;12076.0;8910.0;3166.0;247.0;59.0;40.2;29.7;10.5;0.8;484.0;GM
816;Alphen aan den Rijn;2010;30280.0;18138.0;11873.0;8612.0;3261.0;269.0;59.9;39.2;28.4;10.8;0.9;484.0;GM
817;Alphen aan den Rijn;2011;30315.0;18379.0;11692.0;8275.0;3417.0;244.0;60.6;38.6;27.3;11.3;0.8;484.0;GM
818;Alphen aan den Rijn;2012;30703.0;18919.0;11535.0;8147.0;3388.0;249.0;61.6;37.6;26.5;11.0;0.8;484.0;GM
819;Alphen-Chaam;2006;3599.0;2682.0;844.0;;;73.0;74.5;23.5;;;2.0;1723.0;GM
820;Alphen-Chaam;2007;3644.0;2694.0;871.0;;;79.0;73.9;23.9;;;2.2;1723.0;GM
821;Alphen-Chaam;2008;3705.0;2729.0;908.0;;;68.0;73.7;24.5;;;1.8;1723.0;GM
822;Alphen-Chaam;2009;3703.0;2730.0;966.0;461.0;505.0;7.0;73.7;26.1;12.4;13.6;0.2;1723.0;GM
823;Alphen-Chaam;2010;3735.0;2766.0;961.0;450.0;511.0;8.0;74.1;25.7;12.0;13.7;0.2;1723.0;GM
824;Alphen-Chaam;2011;3727.0;2745.0;973.0;401.0;572.0;9.0;73.7;26.1;10.8;15.3;0.2;1723.0;GM
825;Alphen-Chaam;2012;3781.0;2835.0;938.0;394.0;544.0;8.0;75.0;24.8;10.4;14.4;0.2;1723.0;GM
826;Ambt Montfort;2006;4401.0;3157.0;1161.0;;;83.0;71.7;26.4;;;1.9;1679.0;GM
827;Ambt Montfort;2007;;;;;;;;;;;;;
828;Ambt Montfort;2008;;;;;;;;;;;;;
829;Ambt Montfort;2009;;;;;;;;;;;;;
830;Ambt Montfort;2010;;;;;;;;;;;;;
831;Ambt Montfort;2011;;;;;;;;;;;;;
832;Ambt Montfort;2012;;;;;;;;;;;;;
833;Ameland;2006;1816.0;1157.0;403.0;;;256.0;63.7;22.2;;;14.1;60.0;GM
834;Ameland;2007;1562.0;1090.0;402.0;;;70.0;69.8;25.7;;;4.5;60.0;GM
835;Ameland;2008;1554.0;1107.0;391.0;;;56.0;71.2;25.2;;;3.6;60.0;GM
836;Ameland;2009;1563.0;1112.0;426.0;271.0;155.0;25.0;71.1;27.3;17.3;9.9;1.6;60.0;GM
837;Ameland;2010;1568.0;1101.0;439.0;271.0;168.0;28.0;70.2;28.0;17.3;10.7;1.8;60.0;GM
838;Ameland;2011;1577.0;1096.0;458.0;270.0;188.0;23.0;69.5;29.0;17.1;11.9;1.5;60.0;GM
839;Ameland;2012;1593.0;1130.0;439.0;270.0;169.0;24.0;70.9;27.6;16.9;10.6;1.5;60.0;GM
840;Amersfoort;2006;57177.0;29230.0;26424.0;;;1523.0;51.1;46.2;;;2.7;307.0;GM
841;Amersfoort;2007;57910.0;31550.0;25048.0;;;1312.0;54.5;43.3;;;2.3;307.0;GM
842;Amersfoort;2008;58618.0;32261.0;25013.0;;;1344.0;55.0;42.7;;;2.3;307.0;GM
843;Amersfoort;2009;59653.0;33620.0;25909.0;20061.0;5848.0;124.0;56.4;43.4;33.6;9.8;0.2;307.0;GM
844;Amersfoort;2010;60605.0;34084.0;26399.0;20338.0;6061.0;122.0;56.2;43.6;33.6;10.0;0.2;307.0;GM
845;Amersfoort;2011;61314.0;34615.0;26546.0;20199.0;6347.0;153.0;56.5;43.3;32.9;10.4;0.2;307.0;GM
846;Amersfoort;2012;61814.0;35409.0;26167.0;19833.0;6334.0;238.0;57.3;42.3;32.1;10.2;0.4;307.0;GM
847;Amstelveen;2006;36536.0;16939.0;18345.0;;;1252.0;46.4;50.2;;;3.4;362.0;GM
848;Amstelveen;2007;36653.0;17273.0;17836.0;;;1544.0;47.1;48.7;;;4.2;362.0;GM
849;Amstelveen;2008;36328.0;17198.0;17684.0;;;1446.0;47.3;48.7;;;4.0;362.0;GM
850;Amstelveen;2009;36981.0;18089.0;18589.0;10503.0;8086.0;303.0;48.9;50.3;28.4;21.9;0.8;362.0;GM
851;Amstelveen;2010;37171.0;18161.0;18779.0;10859.0;7920.0;231.0;48.9;50.5;29.2;21.3;0.6;362.0;GM
852;Amstelveen;2011;37442.0;18274.0;18918.0;11018.0;7900.0;250.0;48.8;50.5;29.4;21.1;0.7;362.0;GM
853;Amstelveen;2012;37954.0;18862.0;18987.0;10967.0;8020.0;105.0;49.7;50.0;28.9;21.1;0.3;362.0;GM
854;Amsterdam;2006;381832.0;74050.0;290567.0;;;17215.0;19.4;76.1;;;4.5;363.0;GM
855;Amsterdam;2007;383078.0;79241.0;267591.0;;;36246.0;20.7;69.9;;;9.5;363.0;GM
856;Amsterdam;2008;387531.0;86485.0;263689.0;;;37357.0;22.3;68.0;;;9.6;363.0;GM
857;Amsterdam;2009;391181.0;91173.0;289967.0;172295.0;117672.0;10041.0;23.3;74.1;44.0;30.1;2.6;363.0;GM
858;Amsterdam;2010;394196.0;90938.0;294711.0;191116.0;103595.0;8547.0;23.1;74.8;48.5;26.3;2.2;363.0;GM
859;Amsterdam;2011;397460.0;96928.0;292557.0;187128.0;105429.0;7975.0;24.4;73.6;47.1;26.5;2.0;363.0;GM
860;Amsterdam;2012;399817.0;101498.0;289281.0;181590.0;107691.0;9038.0;25.4;72.4;45.4;26.9;2.3;363.0;GM
861;Andijk;2006;2474.0;1659.0;776.0;;;39.0;67.1;31.4;;;1.6;364.0;GM
862;Andijk;2007;2569.0;1779.0;750.0;;;40.0;69.2;29.2;;;1.6;364.0;GM
863;Andijk;2008;2585.0;1798.0;744.0;;;43.0;69.6;28.8;;;1.7;364.0;GM
864;Andijk;2009;2587.0;1830.0;754.0;648.0;106.0;3.0;70.7;29.1;25.0;4.1;0.1;364.0;GM
865;Andijk;2010;2594.0;1833.0;758.0;644.0;114.0;3.0;70.7;29.2;24.8;4.4;0.1;364.0;GM
866;Andijk;2011;;;;;;;;;;;;;
867;Andijk;2012;;;;;;;;;;;;;
868;Anna Paulowna;2006;5532.0;3445.0;1995.0;;;92.0;62.3;36.1;;;1.7;366.0;GM
869;Anna Paulowna;2007;5611.0;3522.0;2012.0;;;77.0;62.8;35.9;;;1.4;366.0;GM
870;Anna Paulowna;2008;5677.0;3610.0;2005.0;;;62.0;63.6;35.3;;;1.1;366.0;GM
871;Anna Paulowna;2009;5750.0;3708.0;2040.0;1628.0;412.0;2.0;64.5;35.5;28.3;7.2;0.0;366.0;GM
872;Anna Paulowna;2010;5800.0;3731.0;2067.0;1608.0;459.0;2.0;64.3;35.6;27.7;7.9;0.0;366.0;GM
873;Anna Paulowna;2011;5798.0;3743.0;2053.0;1597.0;456.0;2.0;64.6;35.4;27.5;7.9;0.0;366.0;GM
874;Anna Paulowna;2012;;;;;;;;;;;;;
875;Apeldoorn;2006;64377.0;35941.0;26467.0;;;1969.0;55.8;41.1;;;3.1;200.0;GM
876;Apeldoorn;2007;64673.0;36434.0;26116.0;;;2123.0;56.3;40.4;;;3.3;200.0;GM
877;Apeldoorn;2008;64891.0;36905.0;25851.0;;;2135.0;56.9;39.8;;;3.3;200.0;GM
878;Apeldoorn;2009;65685.0;37600.0;27457.0;20790.0;6667.0;628.0;57.2;41.8;31.7;10.1;1.0;200.0;GM
879;Apeldoorn;2010;65956.0;38050.0;27343.0;20002.0;7341.0;563.0;57.7;41.5;30.3;11.1;0.9;200.0;GM
880;Apeldoorn;2011;66160.0;37769.0;27905.0;19927.0;7978.0;486.0;57.1;42.2;30.1;12.1;0.7;200.0;GM
881;Apeldoorn;2012;66648.0;38864.0;27238.0;19757.0;7481.0;546.0;58.3;40.9;29.6;11.2;0.8;200.0;GM
882;Appingedam;2006;5583.0;2677.0;2666.0;;;240.0;47.9;47.8;;;4.3;3.0;GM
883;Appingedam;2007;5514.0;2713.0;2576.0;;;225.0;49.2;46.7;;;4.1;3.0;GM
884;Appingedam;2008;5513.0;2708.0;2588.0;;;217.0;49.1;46.9;;;3.9;3.0;GM
885;Appingedam;2009;5521.0;2736.0;2764.0;2410.0;354.0;21.0;49.6;50.1;43.7;6.4;0.4;3.0;GM
886;Appingedam;2010;5524.0;2722.0;2779.0;2409.0;370.0;23.0;49.3;50.3;43.6;6.7;0.4;3.0;GM
887;Appingedam;2011;5524.0;2698.0;2808.0;2394.0;414.0;18.0;48.8;50.8;43.3;7.5;0.3;3.0;GM
888;Appingedam;2012;5598.0;2728.0;2851.0;2392.0;459.0;19.0;48.7;50.9;42.7;8.2;0.3;3.0;GM
889;Arcen en Velden;2006;3565.0;2667.0;786.0;;;112.0;74.8;22.0;;;3.1;885.0;GM
890;Arcen en Velden;2007;3578.0;2691.0;779.0;;;108.0;75.2;21.8;;;3.0;885.0;GM
891;Arcen en Velden;2008;3639.0;2760.0;797.0;;;82.0;75.8;21.9;;;2.3;885.0;GM
892;Arcen en Velden;2009;3677.0;2792.0;877.0;598.0;279.0;8.0;75.9;23.9;16.3;7.6;0.2;885.0;GM
893;Arcen en Velden;2010;;;;;;;;;;;;;
894;Arcen en Velden;2011;;;;;;;;;;;;;
895;Arcen en Velden;2012;;;;;;;;;;;;;
896;Arnhem;2006;64995.0;25812.0;37192.0;;;1991.0;39.7;57.2;;;3.1;202.0;GM
897;Arnhem;2007;65441.0;27045.0;36223.0;;;2173.0;41.3;55.4;;;3.3;202.0;GM
898;Arnhem;2008;66264.0;27949.0;35758.0;;;2557.0;42.2;54.0;;;3.9;202.0;GM
899;Arnhem;2009;67018.0;29021.0;37462.0;28365.0;9097.0;535.0;43.3;55.9;42.3;13.6;0.8;202.0;GM
900;Arnhem;2010;68096.0;29533.0;38057.0;27583.0;10474.0;506.0;43.4;55.9;40.5;15.4;0.7;202.0;GM
901;Arnhem;2011;68127.0;29528.0;37993.0;26486.0;11507.0;606.0;43.3;55.8;38.9;16.9;0.9;202.0;GM
902;Arnhem;2012;68828.0;31109.0;37101.0;25745.0;11356.0;618.0;45.2;53.9;37.4;16.5;0.9;202.0;GM
903;Assen;2006;27270.0;15212.0;11197.0;;;861.0;55.8;41.1;;;3.2;106.0;GM
904;Assen;2007;27850.0;15523.0;11453.0;;;874.0;55.7;41.1;;;3.1;106.0;GM
905;Assen;2008;28565.0;15994.0;11732.0;;;839.0;56.0;41.1;;;2.9;106.0;GM
906;Assen;2009;29223.0;16427.0;12721.0;9033.0;3688.0;75.0;56.2;43.5;30.9;12.6;0.3;106.0;GM
907;Assen;2010;29622.0;17532.0;12015.0;9107.0;2908.0;75.0;59.2;40.6;30.7;9.8;0.3;106.0;GM
908;Assen;2011;29702.0;17515.0;12109.0;8989.0;3120.0;78.0;59.0;40.8;30.3;10.5;0.3;106.0;GM
909;Assen;2012;29782.0;17771.0;11933.0;8986.0;2947.0;78.0;59.7;40.1;30.2;9.9;0.3;106.0;GM
910;Asten;2006;6208.0;4347.0;1728.0;;;133.0;70.0;27.8;;;2.1;743.0;GM
911;Asten;2007;6327.0;4371.0;1835.0;;;121.0;69.1;29.0;;;1.9;743.0;GM
912;Asten;2008;6408.0;4453.0;1848.0;;;107.0;69.5;28.8;;;1.7;743.0;GM
913;Asten;2009;6457.0;4533.0;1894.0;1458.0;436.0;30.0;70.2;29.3;22.6;6.8;0.5;743.0;GM
914;Asten;2010;6522.0;4555.0;1956.0;1458.0;498.0;11.0;69.8;30.0;22.4;7.6;0.2;743.0;GM
915;Asten;2011;6599.0;4548.0;2025.0;1437.0;588.0;26.0;68.9;30.7;21.8;8.9;0.4;743.0;GM
916;Asten;2012;6605.0;4540.0;2039.0;1449.0;590.0;26.0;68.7;30.9;21.9;8.9;0.4;743.0;GM
917;Baarle-Nassau;2006;2413.0;1692.0;643.0;;;78.0;70.1;26.6;;;3.2;744.0;GM
918;Baarle-Nassau;2007;2463.0;1735.0;659.0;;;69.0;70.4;26.8;;;2.8;744.0;GM
919;Baarle-Nassau;2008;2476.0;1764.0;638.0;;;74.0;71.2;25.8;;;3.0;744.0;GM
920;Baarle-Nassau;2009;2513.0;1810.0;690.0;303.0;387.0;13.0;72.0;27.5;12.1;15.4;0.5;744.0;GM
921;Baarle-Nassau;2010;2531.0;1816.0;701.0;329.0;372.0;14.0;71.8;27.7;13.0;14.7;0.6;744.0;GM
922;Baarle-Nassau;2011;2526.0;1786.0;726.0;289.0;437.0;14.0;70.7;28.7;11.4;17.3;0.6;744.0;GM
923;Baarle-Nassau;2012;2532.0;1802.0;717.0;301.0;416.0;13.0;71.2;28.3;11.9;16.4;0.5;744.0;GM
924;Baarn;2006;10500.0;6370.0;3801.0;;;329.0;60.7;36.2;;;3.1;308.0;GM
925;Baarn;2007;10516.0;6583.0;3606.0;;;327.0;62.6;34.3;;;3.1;308.0;GM
926;Baarn;2008;10514.0;6589.0;3574.0;;;351.0;62.7;34.0;;;3.3;308.0;GM
927;Baarn;2009;10561.0;6633.0;3869.0;2805.0;1064.0;59.0;62.8;36.6;26.6;10.1;0.6;308.0;GM
928;Baarn;2010;10669.0;6568.0;4029.0;2898.0;1131.0;72.0;61.6;37.8;27.2;10.6;0.7;308.0;GM
929;Baarn;2011;10709.0;6534.0;4121.0;2722.0;1399.0;54.0;61.0;38.5;25.4;13.1;0.5;308.0;GM
930;Baarn;2012;10709.0;6664.0;3951.0;2684.0;1267.0;94.0;62.2;36.9;25.1;11.8;0.9;308.0;GM
931;Barendrecht;2006;16062.0;10636.0;5172.0;;;254.0;66.2;32.2;;;1.6;489.0;GM
932;Barendrecht;2007;16807.0;11087.0;5431.0;;;289.0;66.0;32.3;;;1.7;489.0;GM
933;Barendrecht;2008;17637.0;11527.0;5740.0;;;370.0;65.4;32.5;;;2.1;489.0;GM
934;Barendrecht;2009;18029.0;11766.0;6258.0;4095.0;2163.0;5.0;65.3;34.7;22.7;12.0;0.0;489.0;GM
935;Barendrecht;2010;18286.0;11771.0;6509.0;4068.0;2441.0;6.0;64.4;35.6;22.2;13.3;0.0;489.0;GM
936;Barendrecht;2011;18356.0;11861.0;6491.0;4058.0;2433.0;4.0;64.6;35.4;22.1;13.3;0.0;489.0;GM
937;Barendrecht;2012;18441.0;11963.0;6474.0;4073.0;2401.0;4.0;64.9;35.1;22.1;13.0;0.0;489.0;GM
