ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7010;Totaal mannen en vrouwen;15 tot 75 jaar;Rijksstraatweg en omgeving;630;470;74.0;79.0;56.0;23.0;21.0
7011;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp en Hoonaart;520;350;67.0;90.0;61.0;29.0;10.0
7012;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt;690;420;61.0;87.0;54.0;33.0;13.0
7013;Totaal mannen en vrouwen;15 tot 75 jaar;Boomgaard;0;0;;;;;
7014;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Nieuwenhoorn;920;650;71.0;84.0;57.0;27.0;16.0
7015;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwenhoorn;800;570;71.0;86.0;58.0;28.0;14.0
7016;Totaal mannen en vrouwen;15 tot 75 jaar;'t Lange Land;120;90;;;;;
7017;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 De Struyten;5530;3700;67.0;89.0;60.0;30.0;11.0
7018;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzicht;300;230;76.0;84.0;63.0;21.0;16.0
7019;Totaal mannen en vrouwen;15 tot 75 jaar;Wittens Hoeck;1570;1130;72.0;90.0;58.0;32.0;10.0
7020;Totaal mannen en vrouwen;15 tot 75 jaar;Gorsingen Hoeck;2010;1240;62.0;88.0;59.0;29.0;12.0
7021;Totaal mannen en vrouwen;15 tot 75 jaar;Hooghen Hoeck;1650;1100;67.0;92.0;62.0;29.0;8.0
7022;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 De Kooistee;6690;4640;69.0;91.0;58.0;33.0;9.0
7023;Totaal mannen en vrouwen;15 tot 75 jaar;Hout Hoeffe;2220;1560;70.0;92.0;57.0;35.0;8.0
7024;Totaal mannen en vrouwen;15 tot 75 jaar;Koele Nacht;2080;1400;67.0;92.0;56.0;35.0;8.0
7025;Totaal mannen en vrouwen;15 tot 75 jaar;Morgen Stont;2200;1570;71.0;90.0;60.0;30.0;10.0
7026;Totaal mannen en vrouwen;15 tot 75 jaar;Vlotbrug;180;110;59.0;;;;
7027;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Den Bonsen Hoek;4460;2940;66.0;89.0;64.0;26.0;11.0
7028;Totaal mannen en vrouwen;15 tot 75 jaar;Tolhoeck;140;30;;;;;
7029;Totaal mannen en vrouwen;15 tot 75 jaar;Out Jaar;1250;800;64.0;90.0;62.0;28.0;10.0
7030;Totaal mannen en vrouwen;15 tot 75 jaar;Logendal;630;400;63.0;83.0;62.0;22.0;17.0
7031;Totaal mannen en vrouwen;15 tot 75 jaar;Kruis Hoeffe;1460;1060;73.0;91.0;67.0;24.0;9.0
7032;Totaal mannen en vrouwen;15 tot 75 jaar;Salem;980;640;66.0;88.0;61.0;27.0;12.0
7033;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Ravense Hoek;2550;1960;77.0;88.0;63.0;24.0;12.0
7034;Totaal mannen en vrouwen;15 tot 75 jaar;Wagenzicht;1070;800;75.0;88.0;62.0;26.0;12.0
7035;Totaal mannen en vrouwen;15 tot 75 jaar;Altena;1480;1160;78.0;87.0;64.0;23.0;13.0
7036;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Centrumgebied;570;230;40.0;86.0;60.0;26.0;14.0
7037;Totaal mannen en vrouwen;15 tot 75 jaar;Centrumgebied-West;130;50;;;;;
7038;Totaal mannen en vrouwen;15 tot 75 jaar;Centrumgebied-Oost;440;180;40.0;85.0;59.0;26.0;15.0
7039;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Kickers Bloem;20;10;;;;;
7040;Totaal mannen en vrouwen;15 tot 75 jaar;Kickers Bloem;20;10;;;;;
7041;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Buitengebied;740;520;70.0;68.0;45.0;23.0;32.0
7042;Totaal mannen en vrouwen;15 tot 75 jaar;Duinhoeck;330;210;64.0;71.0;40.0;31.0;29.0
7043;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;380;290;76.0;66.0;49.0;17.0;34.0
7044;Totaal mannen en vrouwen;15 tot 75 jaar;Heliushaven;30;20;;;;;
7045;Totaal mannen en vrouwen;15 tot 75 jaar;Oudenhoorn;920;640;69.0;78.0;54.0;25.0;22.0
7046;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Oudenhoorn;610;410;67.0;84.0;58.0;25.0;16.0
7047;Totaal mannen en vrouwen;15 tot 75 jaar;Poldergebied Oudenhoorn;190;150;79.0;67.0;43.0;25.0;33.0
7048;Totaal mannen en vrouwen;15 tot 75 jaar;Poldergebied Nieuwenhoorn;120;80;;;;;
7049;Totaal mannen en vrouwen;15 tot 75 jaar;Helmond;69980;47620;68.0;87.0;55.0;32.0;13.0
7050;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Binnenstad;11510;7080;62.0;88.0;48.0;40.0;12.0
7051;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;1690;980;58.0;90.0;43.0;47.0;10.0
7052;Totaal mannen en vrouwen;15 tot 75 jaar;Leonardus;1890;1020;54.0;91.0;46.0;45.0;9.0
7053;Totaal mannen en vrouwen;15 tot 75 jaar;Heipoort;2790;1730;62.0;89.0;47.0;41.0;11.0
7054;Totaal mannen en vrouwen;15 tot 75 jaar;Stationsgebied;550;300;55.0;91.0;54.0;37.0;9.0
7055;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenberg;2460;1630;66.0;89.0;51.0;38.0;11.0
7056;Totaal mannen en vrouwen;15 tot 75 jaar;Annabuurt en Suytkade;1230;790;65.0;90.0;52.0;38.0;10.0
7057;Totaal mannen en vrouwen;15 tot 75 jaar;Steenweg en omgeving;900;620;69.0;76.0;48.0;28.0;24.0
7058;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Helmond-Oost;5860;3620;62.0;90.0;51.0;38.0;10.0
7059;Totaal mannen en vrouwen;15 tot 75 jaar;Beisterveld;1910;1130;59.0;89.0;49.0;40.0;11.0
7060;Totaal mannen en vrouwen;15 tot 75 jaar;Beisterveldse Broek;1800;1090;61.0;89.0;52.0;37.0;11.0
7061;Totaal mannen en vrouwen;15 tot 75 jaar;Straakven;2160;1400;65.0;91.0;53.0;38.0;9.0
7062;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Helmond-Noord;8740;5460;62.0;90.0;55.0;35.0;10.0
7063;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemvelden;2970;1730;58.0;88.0;50.0;38.0;12.0
7064;Totaal mannen en vrouwen;15 tot 75 jaar;Binderen;2850;1790;63.0;90.0;56.0;34.0;10.0
7065;Totaal mannen en vrouwen;15 tot 75 jaar;Eeuwsels;2930;1940;66.0;91.0;57.0;34.0;9.0
7066;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 't Hout;8460;5900;70.0;85.0;57.0;28.0;15.0
7067;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hout-Centrum;2620;1760;67.0;85.0;56.0;29.0;15.0
7068;Totaal mannen en vrouwen;15 tot 75 jaar;Kroon;1910;1320;69.0;83.0;56.0;28.0;17.0
7069;Totaal mannen en vrouwen;15 tot 75 jaar;Akkers;2750;2010;73.0;85.0;58.0;28.0;15.0
7070;Totaal mannen en vrouwen;15 tot 75 jaar;Gansenwinkel;1140;770;68.0;89.0;58.0;30.0;11.0
7071;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Goor;40;30;;;;;
7072;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Brouwhuis;7200;5220;73.0;89.0;58.0;31.0;11.0
7073;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-Dorp;2770;2080;75.0;88.0;57.0;31.0;12.0
7074;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-West;2240;1590;71.0;93.0;61.0;32.0;7.0
7075;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-Oost;1960;1440;74.0;89.0;58.0;31.0;11.0
7076;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhorst;150;50;31.0;;;;
7077;Totaal mannen en vrouwen;15 tot 75 jaar;Kloostereind;90;60;;;;;
7078;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Helmond-West;3490;2080;60.0;88.0;50.0;38.0;12.0
7079;Totaal mannen en vrouwen;15 tot 75 jaar;West;2880;1760;61.0;89.0;50.0;38.0;11.0
7080;Totaal mannen en vrouwen;15 tot 75 jaar;Houtsdonk;600;320;52.0;82.0;49.0;33.0;18.0
7081;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Warande;2130;1540;72.0;73.0;51.0;23.0;27.0
7082;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;990;720;73.0;76.0;52.0;24.0;24.0
7083;Totaal mannen en vrouwen;15 tot 75 jaar;Zwanenbeemd;1060;760;72.0;72.0;50.0;22.0;28.0
7084;Totaal mannen en vrouwen;15 tot 75 jaar;Overbrug;80;60;;;;;
7085;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Stiphout;3990;2620;66.0;76.0;51.0;25.0;24.0
7086;Totaal mannen en vrouwen;15 tot 75 jaar;Stiphout-Dorp;3650;2390;65.0;76.0;51.0;25.0;24.0
7087;Totaal mannen en vrouwen;15 tot 75 jaar;Schooten;170;120;72.0;;;;
7088;Totaal mannen en vrouwen;15 tot 75 jaar;Geeneind;170;110;68.0;;;;
7089;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Rijpelberg;6530;4620;71.0;90.0;57.0;33.0;10.0
7090;Totaal mannen en vrouwen;15 tot 75 jaar;Rijpelberg-Oost;2570;1790;70.0;91.0;57.0;34.0;9.0
7091;Totaal mannen en vrouwen;15 tot 75 jaar;Rijpelberg-West;3920;2790;71.0;90.0;58.0;32.0;10.0
7092;Totaal mannen en vrouwen;15 tot 75 jaar;Berkendonk;50;40;;;;;
7093;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Dierdonk;4090;3200;78.0;86.0;59.0;27.0;14.0
7094;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Dierdonk;4030;3150;78.0;86.0;60.0;27.0;14.0
7095;Totaal mannen en vrouwen;15 tot 75 jaar;Scheepstal;60;50;;;;;
7096;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Brandevoort;7710;6100;79.0;85.0;59.0;26.0;15.0
7097;Totaal mannen en vrouwen;15 tot 75 jaar;Brand;1000;820;82.0;83.0;57.0;26.0;17.0
7098;Totaal mannen en vrouwen;15 tot 75 jaar;De Veste;2050;1580;77.0;86.0;59.0;27.0;14.0
7099;Totaal mannen en vrouwen;15 tot 75 jaar;Schutsboom;2550;2030;79.0;85.0;58.0;26.0;15.0
7100;Totaal mannen en vrouwen;15 tot 75 jaar;Stepekolk;2060;1650;80.0;85.0;61.0;24.0;15.0
7101;Totaal mannen en vrouwen;15 tot 75 jaar;Berenbroek;40;20;;;;;
7102;Totaal mannen en vrouwen;15 tot 75 jaar;De marke;10;10;;;;;
7103;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 29 Industriegebied Zuid;260;180;70.0;55.0;30.0;24.0;45.0
7104;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogeind;250;180;70.0;56.0;31.0;25.0;44.0
7105;Totaal mannen en vrouwen;15 tot 75 jaar;B.Z.O.B.;0;0;;;;;
7106;Totaal mannen en vrouwen;15 tot 75 jaar;Hendrik-Ido-Ambacht;22300;16540;74.0;86.0;60.0;26.0;14.0
7107;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Centrum;7980;5680;71.0;85.0;57.0;28.0;15.0
7108;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp;3510;2550;73.0;86.0;58.0;28.0;14.0
7109;Totaal mannen en vrouwen;15 tot 75 jaar;Oostendam;2370;1640;70.0;87.0;59.0;28.0;13.0
7110;Totaal mannen en vrouwen;15 tot 75 jaar;Kruiswiel;2100;1490;71.0;83.0;55.0;28.0;17.0
7111;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Krommeweg;6150;4430;72.0;88.0;62.0;26.0;12.0
7112;Totaal mannen en vrouwen;15 tot 75 jaar;Krommeweg-Noord;2000;1420;71.0;89.0;63.0;26.0;11.0
7113;Totaal mannen en vrouwen;15 tot 75 jaar;Krommeweg-Zuid;3010;2220;74.0;90.0;63.0;27.0;10.0
7114;Totaal mannen en vrouwen;15 tot 75 jaar;De Sandeling;1100;770;70.0;84.0;59.0;26.0;16.0
7115;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtszone;40;30;;;;;
7116;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 De Volgerlanden;7890;6210;79.0;85.0;61.0;24.0;15.0
7117;Totaal mannen en vrouwen;15 tot 75 jaar;Volgerlanden-West;5530;4320;78.0;85.0;61.0;24.0;15.0
7118;Totaal mannen en vrouwen;15 tot 75 jaar;Volgerlanden-Oost;2370;1890;80.0;86.0;62.0;24.0;14.0
7119;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Sandelingen-Ambacht;180;140;77.0;;;;
7120;Totaal mannen en vrouwen;15 tot 75 jaar;Sandelingen-Ambacht;180;140;77.0;;;;
7121;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 De Oevers;100;80;;;;;
7122;Totaal mannen en vrouwen;15 tot 75 jaar;Antoniapolder;70;60;;;;;
7123;Totaal mannen en vrouwen;15 tot 75 jaar;Noordoevers;30;20;;;;;
7124;Totaal mannen en vrouwen;15 tot 75 jaar;Hengelo;61010;41690;68.0;88.0;55.0;33.0;12.0
7125;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Binnenstad;2230;1530;69.0;85.0;46.0;39.0;15.0
7126;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Centrum;860;590;69.0;86.0;35.0;50.0;14.0
7127;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;620;400;64.0;89.0;53.0;36.0;11.0
7128;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;750;540;72.0;81.0;52.0;29.0;19.0
7129;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Hengelose Es;7690;5290;69.0;87.0;55.0;32.0;13.0
7130;Totaal mannen en vrouwen;15 tot 75 jaar;Hengelose Es-Noord;2920;1990;68.0;88.0;52.0;36.0;12.0
7131;Totaal mannen en vrouwen;15 tot 75 jaar;Tichelwerk;2450;1670;68.0;86.0;59.0;28.0;14.0
7132;Totaal mannen en vrouwen;15 tot 75 jaar;'t Wilbert;2270;1580;70.0;88.0;56.0;32.0;12.0
7133;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Timmersveld;50;40;;;;;
7134;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Noord;7490;4970;66.0;90.0;52.0;38.0;10.0
7135;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;2970;1870;63.0;90.0;51.0;39.0;10.0
7136;Totaal mannen en vrouwen;15 tot 75 jaar;Elsbeek;1550;1160;75.0;89.0;58.0;30.0;11.0
7137;Totaal mannen en vrouwen;15 tot 75 jaar;De Noork;1720;1160;67.0;92.0;51.0;42.0;8.0
7138;Totaal mannen en vrouwen;15 tot 75 jaar;Klein Driene;1140;690;60.0;92.0;46.0;46.0;8.0
7139;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rot;120;90;;;;;
7140;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Hasseler Es;9350;6310;68.0;90.0;60.0;30.0;10.0
7141;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenhoek;1680;1160;69.0;90.0;62.0;28.0;10.0
7142;Totaal mannen en vrouwen;15 tot 75 jaar;Schothorsthoek;470;290;62.0;82.0;59.0;23.0;18.0
7143;Totaal mannen en vrouwen;15 tot 75 jaar;Bartelinkshoek;940;630;68.0;91.0;61.0;30.0;9.0
7144;Totaal mannen en vrouwen;15 tot 75 jaar;Tijertshoek;890;580;65.0;95.0;60.0;34.0;5.0
7145;Totaal mannen en vrouwen;15 tot 75 jaar;Sogtoenhoek;1080;710;66.0;91.0;57.0;35.0;9.0
7146;Totaal mannen en vrouwen;15 tot 75 jaar;Bruninkshoek;860;590;68.0;92.0;62.0;30.0;8.0
7147;Totaal mannen en vrouwen;15 tot 75 jaar;Middelhoek;1170;820;70.0;89.0;60.0;29.0;11.0
7148;Totaal mannen en vrouwen;15 tot 75 jaar;Molendijkhoek;1320;860;65.0;91.0;60.0;32.0;9.0
7149;Totaal mannen en vrouwen;15 tot 75 jaar;Weijinkshoek;880;630;72.0;91.0;60.0;31.0;9.0
7150;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterveld;70;50;;;;;
7151;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Groot Driene;6170;3830;62.0;86.0;54.0;33.0;14.0
7152;Totaal mannen en vrouwen;15 tot 75 jaar;Zwavertshoek;810;480;59.0;89.0;54.0;36.0;11.0
7153;Totaal mannen en vrouwen;15 tot 75 jaar;Anninks-/Nijhofshoek;1360;870;64.0;83.0;53.0;31.0;17.0
7154;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Driene-Zuid;1820;1240;68.0;85.0;57.0;28.0;15.0
7155;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Driene-Noord;2180;1240;57.0;89.0;51.0;38.0;11.0
7156;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Berflo Es;5420;3560;66.0;89.0;54.0;35.0;11.0
7157;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Zuid II;0;0;;;;;
7158;Totaal mannen en vrouwen;15 tot 75 jaar;Berflo Es Noord;2710;1830;67.0;89.0;55.0;34.0;11.0
7159;Totaal mannen en vrouwen;15 tot 75 jaar;Berflo Es Zuid;1130;760;67.0;89.0;56.0;33.0;11.0
7160;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Noord II;40;30;;;;;
7161;Totaal mannen en vrouwen;15 tot 75 jaar;Veldwijk-Noord;780;480;62.0;90.0;47.0;43.0;10.0
7162;Totaal mannen en vrouwen;15 tot 75 jaar;Veldwijk-Zuid;730;450;61.0;90.0;53.0;38.0;10.0
7163;Totaal mannen en vrouwen;15 tot 75 jaar;Boeldershoek;10;10;;;;;
7164;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Wilderinkshoek;7780;5310;68.0;88.0;56.0;32.0;12.0
7165;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Zuid I;40;30;;;;;
7166;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp 't Lansink;1530;1100;72.0;87.0;58.0;30.0;13.0
7167;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp-Zuid;2270;1560;68.0;89.0;56.0;32.0;11.0
7168;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Noord I;20;10;;;;;
7169;Totaal mannen en vrouwen;15 tot 75 jaar;Nijverheid;3280;2140;65.0;90.0;56.0;34.0;10.0
7170;Totaal mannen en vrouwen;15 tot 75 jaar;Vikkerhoek;630;460;73.0;87.0;59.0;28.0;13.0
7171;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Zeggershoek;0;0;;;;;
7172;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Woolde;5090;3400;67.0;86.0;55.0;31.0;14.0
7173;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Zuidwest;110;80;;;;;
7174;Totaal mannen en vrouwen;15 tot 75 jaar;Woolde;1220;890;73.0;87.0;54.0;33.0;13.0
7175;Totaal mannen en vrouwen;15 tot 75 jaar;Woolder Es;1570;970;62.0;85.0;59.0;26.0;15.0
7176;Totaal mannen en vrouwen;15 tot 75 jaar;Weidedorp;2180;1460;67.0;88.0;55.0;33.0;12.0
7177;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Westermaat-Zuidoost;0;0;;;;;
7178;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Noordoost;0;0;;;;;
7179;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Noordwest;0;0;;;;;
7180;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Slangenbeek;8250;6340;77.0;87.0;57.0;29.0;13.0
7181;Totaal mannen en vrouwen;15 tot 75 jaar;Roershoek;2080;1490;72.0;87.0;58.0;29.0;13.0
7182;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenbelt-Zuid;1930;1480;76.0;90.0;57.0;33.0;10.0
7183;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenbelt-Noord;1730;1340;77.0;87.0;59.0;28.0;13.0
7184;Totaal mannen en vrouwen;15 tot 75 jaar;Het Broek;1970;1580;80.0;86.0;57.0;29.0;14.0
7185;Totaal mannen en vrouwen;15 tot 75 jaar;Kristenbos;10;10;;;;;
7186;Totaal mannen en vrouwen;15 tot 75 jaar;Dalmeden;530;440;83.0;77.0;55.0;22.0;23.0
7187;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Buitengebied;1540;1140;74.0;71.0;44.0;27.0;29.0
7188;Totaal mannen en vrouwen;15 tot 75 jaar;Beckum kern;420;310;74.0;79.0;49.0;30.0;21.0
7189;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Slangenbeek;30;30;;;;;
7190;Totaal mannen en vrouwen;15 tot 75 jaar;Stadspark Weusthag-Noord;30;20;;;;;
7191;Totaal mannen en vrouwen;15 tot 75 jaar;Stadspark Weusthag-Zuid;70;50;;;;;
7192;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Driene;200;160;76.0;66.0;46.0;20.0;34.0
7193;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Twekkelo;130;100;;;;;
7194;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Oele;230;180;77.0;66.0;39.0;27.0;34.0
7195;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Woolde;60;40;;;;;
7196;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Beckum;360;270;76.0;67.0;44.0;24.0;33.0
7197;Totaal mannen en vrouwen;15 tot 75 jaar;'s-Hertogenbosch;118230;83810;71.0;84.0;53.0;31.0;16.0
7198;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;11020;8200;74.0;81.0;45.0;36.0;19.0
7199;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Centrum;5440;4210;77.0;81.0;45.0;36.0;19.0
7200;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;1460;1070;73.0;73.0;40.0;32.0;27.0
7201;Totaal mannen en vrouwen;15 tot 75 jaar;De Hofstad;960;690;72.0;86.0;48.0;38.0;14.0
7202;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Noord;640;370;58.0;86.0;54.0;32.0;14.0
7203;Totaal mannen en vrouwen;15 tot 75 jaar;Het Zand;2250;1680;75.0;82.0;44.0;38.0;18.0
7204;Totaal mannen en vrouwen;15 tot 75 jaar;Vughterpoort;270;180;68.0;66.0;47.0;19.0;34.0
7205;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;9230;6120;66.0;83.0;52.0;31.0;17.0
7206;Totaal mannen en vrouwen;15 tot 75 jaar;Het Bossche Broek;0;0;;;;;
7207;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;2780;1820;66.0;80.0;54.0;26.0;20.0
7208;Totaal mannen en vrouwen;15 tot 75 jaar;Bazeldonk;1270;840;66.0;86.0;49.0;38.0;14.0
7209;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein-Zuid;20;10;;;;;
7210;Totaal mannen en vrouwen;15 tot 75 jaar;De Gestelse Buurt;920;550;59.0;86.0;47.0;39.0;14.0
7211;Totaal mannen en vrouwen;15 tot 75 jaar;Pettelaarpark;0;0;;;;;
7212;Totaal mannen en vrouwen;15 tot 75 jaar;De Meerendonk;330;280;85.0;85.0;65.0;20.0;15.0
7213;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterstraat;10;10;;;;;
7214;Totaal mannen en vrouwen;15 tot 75 jaar;De Bossche Pad;420;290;68.0;83.0;44.0;39.0;17.0
7215;Totaal mannen en vrouwen;15 tot 75 jaar;Grevelingen;360;150;43.0;89.0;47.0;41.0;11.0
7216;Totaal mannen en vrouwen;15 tot 75 jaar;Aawijk-Zuid;3120;2170;70.0;83.0;53.0;31.0;17.0
7217;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark De Brand;0;0;;;;;
7218;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsepoort;10920;7370;68.0;85.0;52.0;33.0;15.0
7219;Totaal mannen en vrouwen;15 tot 75 jaar;De Hinthamerpoort;1750;1130;64.0;87.0;50.0;38.0;13.0
7220;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsebuurt-Zuid;1490;1020;68.0;87.0;48.0;38.0;13.0
7221;Totaal mannen en vrouwen;15 tot 75 jaar;Aawijk-Noord;1570;980;63.0;83.0;48.0;35.0;17.0
7222;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsebuurt-Noord;1560;1050;67.0;83.0;51.0;32.0;17.0
7223;Totaal mannen en vrouwen;15 tot 75 jaar;Hintham-Zuid;2870;2000;70.0;85.0;53.0;32.0;15.0
7224;Totaal mannen en vrouwen;15 tot 75 jaar;Hintham-Noord;1680;1190;71.0;84.0;58.0;27.0;16.0
7225;Totaal mannen en vrouwen;15 tot 75 jaar;Muntel / Vliert;5680;4080;72.0;84.0;51.0;33.0;16.0
7226;Totaal mannen en vrouwen;15 tot 75 jaar;De Muntel;2560;1830;71.0;84.0;49.0;35.0;16.0
7227;Totaal mannen en vrouwen;15 tot 75 jaar;De Vliert;2710;1920;71.0;83.0;52.0;31.0;17.0
7228;Totaal mannen en vrouwen;15 tot 75 jaar;Orthenpoort;410;320;79.0;87.0;53.0;34.0;13.0
7229;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Zuid;6510;4420;68.0;78.0;54.0;25.0;22.0
7230;Totaal mannen en vrouwen;15 tot 75 jaar;Maliskamp-West;50;40;;;;;
7231;Totaal mannen en vrouwen;15 tot 75 jaar;Maliskamp-Oost;800;560;70.0;73.0;52.0;21.0;27.0
7232;Totaal mannen en vrouwen;15 tot 75 jaar;Het Vinkel;90;70;;;;;
7233;Totaal mannen en vrouwen;15 tot 75 jaar;Binckhorst;150;70;45.0;;;;
7234;Totaal mannen en vrouwen;15 tot 75 jaar;Sparrenburg;2650;1790;68.0;85.0;57.0;28.0;15.0
7235;Totaal mannen en vrouwen;15 tot 75 jaar;Molenhoek;2630;1800;68.0;75.0;52.0;23.0;25.0
7236;Totaal mannen en vrouwen;15 tot 75 jaar;A2 zone Rosmalen-Zuid;130;90;;;;;
7237;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Noord;9600;6980;73.0;83.0;55.0;28.0;17.0
7238;Totaal mannen en vrouwen;15 tot 75 jaar;'t Ven;1660;1150;70.0;82.0;55.0;27.0;18.0
7239;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Centrum;1120;730;66.0;79.0;52.0;27.0;21.0
