ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3317;Etten-Leur;Totaal mannen en vrouwen;25 tot 45 jaar;10.2;18.8
3318;Etten-Leur;Totaal mannen en vrouwen;45 tot 65 jaar;9.3;20.8
3319;Etten-Leur;Totaal mannen en vrouwen;65 jaar en ouder;5.1;15.4
3320;Etten-Leur;Man;Totaal leeftijd;14.5;22.2
3321;Etten-Leur;Man;15 tot 25 jaar;1.4;8.8
3322;Etten-Leur;Man;25 tot 45 jaar;5.5;22.5
3323;Etten-Leur;Man;45 tot 65 jaar;5.4;26.3
3324;Etten-Leur;Man;65 jaar en ouder;2.2;19.9
3325;Etten-Leur;Vrouw;Totaal leeftijd;12.9;12.8
3326;Etten-Leur;Vrouw;15 tot 25 jaar;1.3;8.4
3327;Etten-Leur;Vrouw;25 tot 45 jaar;4.7;14.3
3328;Etten-Leur;Vrouw;45 tot 65 jaar;3.9;13.3
3329;Etten-Leur;Vrouw;65 jaar en ouder;2.9;11.9
3330;Ferwerderadiel;Totaal mannen en vrouwen;Totaal leeftijd;5.8;15.4
3331;Ferwerderadiel;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.9
3332;Ferwerderadiel;Totaal mannen en vrouwen;25 tot 45 jaar;2.1;15.9
3333;Ferwerderadiel;Totaal mannen en vrouwen;45 tot 65 jaar;2.0;18.3
3334;Ferwerderadiel;Totaal mannen en vrouwen;65 jaar en ouder;1.2;13.0
3335;Ferwerderadiel;Man;Totaal leeftijd;3.2;18.3
3336;Ferwerderadiel;Man;15 tot 25 jaar;0.3;9.6
3337;Ferwerderadiel;Man;25 tot 45 jaar;1.2;18.4
3338;Ferwerderadiel;Man;45 tot 65 jaar;1.2;21.5
3339;Ferwerderadiel;Man;65 jaar en ouder;0.6;16.1
3340;Ferwerderadiel;Vrouw;Totaal leeftijd;2.6;11.9
3341;Ferwerderadiel;Vrouw;15 tot 25 jaar;0.3;8.0
3342;Ferwerderadiel;Vrouw;25 tot 45 jaar;0.9;12.6
3343;Ferwerderadiel;Vrouw;45 tot 65 jaar;0.8;13.4
3344;Ferwerderadiel;Vrouw;65 jaar en ouder;0.6;10.5
3345;Franekeradeel;Totaal mannen en vrouwen;Totaal leeftijd;13.8;16.0
3346;Franekeradeel;Totaal mannen en vrouwen;15 tot 25 jaar;1.3;9.6
3347;Franekeradeel;Totaal mannen en vrouwen;25 tot 45 jaar;4.7;16.6
3348;Franekeradeel;Totaal mannen en vrouwen;45 tot 65 jaar;4.7;18.6
3349;Franekeradeel;Totaal mannen en vrouwen;65 jaar en ouder;3.0;13.7
3350;Franekeradeel;Man;Totaal leeftijd;7.4;19.5
3351;Franekeradeel;Man;15 tot 25 jaar;0.7;11.2
3352;Franekeradeel;Man;25 tot 45 jaar;2.6;19.6
3353;Franekeradeel;Man;45 tot 65 jaar;2.8;22.8
3354;Franekeradeel;Man;65 jaar en ouder;1.3;16.6
3355;Franekeradeel;Vrouw;Totaal leeftijd;6.3;11.9
3356;Franekeradeel;Vrouw;15 tot 25 jaar;0.6;7.8
3357;Franekeradeel;Vrouw;25 tot 45 jaar;2.1;12.9
3358;Franekeradeel;Vrouw;45 tot 65 jaar;1.9;12.5
3359;Franekeradeel;Vrouw;65 jaar en ouder;1.7;11.5
3360;GaasterlÔn-Sleat;Totaal mannen en vrouwen;Totaal leeftijd;6.8;16.7
3361;GaasterlÔn-Sleat;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.3
3362;GaasterlÔn-Sleat;Totaal mannen en vrouwen;25 tot 45 jaar;2.1;17.9
3363;GaasterlÔn-Sleat;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;19.1
3364;GaasterlÔn-Sleat;Totaal mannen en vrouwen;65 jaar en ouder;1.9;15.1
3365;GaasterlÔn-Sleat;Man;Totaal leeftijd;3.7;20.6
3366;GaasterlÔn-Sleat;Man;15 tot 25 jaar;0.3;9.1
3367;GaasterlÔn-Sleat;Man;25 tot 45 jaar;1.2;22.0
3368;GaasterlÔn-Sleat;Man;45 tot 65 jaar;1.4;23.1
3369;GaasterlÔn-Sleat;Man;65 jaar en ouder;0.9;19.3
3370;GaasterlÔn-Sleat;Vrouw;Totaal leeftijd;3.1;11.9
3371;GaasterlÔn-Sleat;Vrouw;15 tot 25 jaar;0.3;7.3
3372;GaasterlÔn-Sleat;Vrouw;25 tot 45 jaar;1.0;12.9
3373;GaasterlÔn-Sleat;Vrouw;45 tot 65 jaar;0.8;12.5
3374;GaasterlÔn-Sleat;Vrouw;65 jaar en ouder;1.0;11.5
3375;Geertruidenberg;Totaal mannen en vrouwen;Totaal leeftijd;14.3;17.8
3376;Geertruidenberg;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;9.1
3377;Geertruidenberg;Totaal mannen en vrouwen;25 tot 45 jaar;5.4;18.3
3378;Geertruidenberg;Totaal mannen en vrouwen;45 tot 65 jaar;4.9;20.9
3379;Geertruidenberg;Totaal mannen en vrouwen;65 jaar en ouder;2.7;15.4
3380;Geertruidenberg;Man;Totaal leeftijd;7.8;22.2
3381;Geertruidenberg;Man;15 tot 25 jaar;0.7;9.9
3382;Geertruidenberg;Man;25 tot 45 jaar;2.9;22.9
3383;Geertruidenberg;Man;45 tot 65 jaar;2.9;26.3
3384;Geertruidenberg;Man;65 jaar en ouder;1.3;18.0
3385;Geertruidenberg;Vrouw;Totaal leeftijd;6.5;12.5
3386;Geertruidenberg;Vrouw;15 tot 25 jaar;0.7;8.3
3387;Geertruidenberg;Vrouw;25 tot 45 jaar;2.5;12.9
3388;Geertruidenberg;Vrouw;45 tot 65 jaar;1.9;12.8
3389;Geertruidenberg;Vrouw;65 jaar en ouder;1.5;13.1
3390;Geldermalsen;Totaal mannen en vrouwen;Totaal leeftijd;17.2;19.7
3391;Geldermalsen;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;9.3
3392;Geldermalsen;Totaal mannen en vrouwen;25 tot 45 jaar;6.5;20.6
3393;Geldermalsen;Totaal mannen en vrouwen;45 tot 65 jaar;5.8;23.6
3394;Geldermalsen;Totaal mannen en vrouwen;65 jaar en ouder;3.2;16.1
3395;Geldermalsen;Man;Totaal leeftijd;9.3;24.8
3396;Geldermalsen;Man;15 tot 25 jaar;0.9;10.5
3397;Geldermalsen;Man;25 tot 45 jaar;3.5;25.2
3398;Geldermalsen;Man;45 tot 65 jaar;3.5;29.5
3399;Geldermalsen;Man;65 jaar en ouder;1.4;21.0
3400;Geldermalsen;Vrouw;Totaal leeftijd;7.9;13.6
3401;Geldermalsen;Vrouw;15 tot 25 jaar;0.8;8.0
3402;Geldermalsen;Vrouw;25 tot 45 jaar;2.9;15.0
3403;Geldermalsen;Vrouw;45 tot 65 jaar;2.3;14.7
3404;Geldermalsen;Vrouw;65 jaar en ouder;1.8;12.3
3405;Geldrop-Mierlo;Totaal mannen en vrouwen;Totaal leeftijd;25.6;18.6
3406;Geldrop-Mierlo;Totaal mannen en vrouwen;15 tot 25 jaar;2.1;8.4
3407;Geldrop-Mierlo;Totaal mannen en vrouwen;25 tot 45 jaar;9.0;18.6
3408;Geldrop-Mierlo;Totaal mannen en vrouwen;45 tot 65 jaar;8.8;22.1
3409;Geldrop-Mierlo;Totaal mannen en vrouwen;65 jaar en ouder;5.7;17.3
3410;Geldrop-Mierlo;Man;Totaal leeftijd;13.6;23.4
3411;Geldrop-Mierlo;Man;15 tot 25 jaar;1.1;8.7
3412;Geldrop-Mierlo;Man;25 tot 45 jaar;4.9;22.8
3413;Geldrop-Mierlo;Man;45 tot 65 jaar;5.1;27.7
3414;Geldrop-Mierlo;Man;65 jaar en ouder;2.4;22.4
3415;Geldrop-Mierlo;Vrouw;Totaal leeftijd;12.0;13.2
3416;Geldrop-Mierlo;Vrouw;15 tot 25 jaar;1.0;8.1
3417;Geldrop-Mierlo;Vrouw;25 tot 45 jaar;4.1;13.5
3418;Geldrop-Mierlo;Vrouw;45 tot 65 jaar;3.6;14.0
3419;Geldrop-Mierlo;Vrouw;65 jaar en ouder;3.3;13.5
3420;Gemert-Bakel;Totaal mannen en vrouwen;Totaal leeftijd;18.7;17.0
3421;Gemert-Bakel;Totaal mannen en vrouwen;15 tot 25 jaar;1.9;8.9
3422;Gemert-Bakel;Totaal mannen en vrouwen;25 tot 45 jaar;6.7;18.2
3423;Gemert-Bakel;Totaal mannen en vrouwen;45 tot 65 jaar;6.6;19.8
3424;Gemert-Bakel;Totaal mannen en vrouwen;65 jaar en ouder;3.5;13.8
3425;Gemert-Bakel;Man;Totaal leeftijd;10.2;21.1
3426;Gemert-Bakel;Man;15 tot 25 jaar;0.9;9.7
3427;Gemert-Bakel;Man;25 tot 45 jaar;3.6;22.0
3428;Gemert-Bakel;Man;45 tot 65 jaar;4.0;24.6
3429;Gemert-Bakel;Man;65 jaar en ouder;1.6;17.0
3430;Gemert-Bakel;Vrouw;Totaal leeftijd;8.5;12.2
3431;Gemert-Bakel;Vrouw;15 tot 25 jaar;0.9;8.0
3432;Gemert-Bakel;Vrouw;25 tot 45 jaar;3.1;13.8
3433;Gemert-Bakel;Vrouw;45 tot 65 jaar;2.6;12.4
3434;Gemert-Bakel;Vrouw;65 jaar en ouder;1.9;11.1
3435;Gennep;Totaal mannen en vrouwen;Totaal leeftijd;11.8;16.8
3436;Gennep;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;8.1
3437;Gennep;Totaal mannen en vrouwen;25 tot 45 jaar;4.0;17.2
3438;Gennep;Totaal mannen en vrouwen;45 tot 65 jaar;4.4;19.1
3439;Gennep;Totaal mannen en vrouwen;65 jaar en ouder;2.4;15.7
3440;Gennep;Man;Totaal leeftijd;6.4;20.3
3441;Gennep;Man;15 tot 25 jaar;0.6;8.3
3442;Gennep;Man;25 tot 45 jaar;2.1;20.6
3443;Gennep;Man;45 tot 65 jaar;2.6;23.0
3444;Gennep;Man;65 jaar en ouder;1.1;19.3
3445;Gennep;Vrouw;Totaal leeftijd;5.4;12.8
3446;Gennep;Vrouw;15 tot 25 jaar;0.4;8.0
3447;Gennep;Vrouw;25 tot 45 jaar;1.8;13.3
3448;Gennep;Vrouw;45 tot 65 jaar;1.8;13.5
3449;Gennep;Vrouw;65 jaar en ouder;1.3;12.7
3450;Giessenlanden;Totaal mannen en vrouwen;Totaal leeftijd;9.4;20.2
3451;Giessenlanden;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;9.4
3452;Giessenlanden;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;21.1
3453;Giessenlanden;Totaal mannen en vrouwen;45 tot 65 jaar;3.2;24.7
3454;Giessenlanden;Totaal mannen en vrouwen;65 jaar en ouder;1.8;16.8
3455;Giessenlanden;Man;Totaal leeftijd;5.2;26.0
3456;Giessenlanden;Man;15 tot 25 jaar;0.5;10.7
3457;Giessenlanden;Man;25 tot 45 jaar;1.8;27.2
3458;Giessenlanden;Man;45 tot 65 jaar;2.0;30.7
3459;Giessenlanden;Man;65 jaar en ouder;0.9;22.4
3460;Giessenlanden;Vrouw;Totaal leeftijd;4.1;12.9
3461;Giessenlanden;Vrouw;15 tot 25 jaar;0.5;7.9
3462;Giessenlanden;Vrouw;25 tot 45 jaar;1.5;13.8
3463;Giessenlanden;Vrouw;45 tot 65 jaar;1.2;14.6
3464;Giessenlanden;Vrouw;65 jaar en ouder;1.0;11.7
3465;Gilze en Rijen;Totaal mannen en vrouwen;Totaal leeftijd;17.1;17.3
3466;Gilze en Rijen;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.1
3467;Gilze en Rijen;Totaal mannen en vrouwen;25 tot 45 jaar;6.2;18.3
3468;Gilze en Rijen;Totaal mannen en vrouwen;45 tot 65 jaar;6.1;20.7
3469;Gilze en Rijen;Totaal mannen en vrouwen;65 jaar en ouder;3.2;13.9
3470;Gilze en Rijen;Man;Totaal leeftijd;9.3;21.3
3471;Gilze en Rijen;Man;15 tot 25 jaar;0.8;8.7
3472;Gilze en Rijen;Man;25 tot 45 jaar;3.4;22.0
3473;Gilze en Rijen;Man;45 tot 65 jaar;3.6;25.3
3474;Gilze en Rijen;Man;65 jaar en ouder;1.5;17.2
3475;Gilze en Rijen;Vrouw;Totaal leeftijd;7.8;12.6
3476;Gilze en Rijen;Vrouw;15 tot 25 jaar;0.8;7.4
3477;Gilze en Rijen;Vrouw;25 tot 45 jaar;2.8;14.0
3478;Gilze en Rijen;Vrouw;45 tot 65 jaar;2.4;13.8
3479;Gilze en Rijen;Vrouw;65 jaar en ouder;1.7;11.1
3480;Goedereede;Totaal mannen en vrouwen;Totaal leeftijd;7.6;19.3
3481;Goedereede;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;9.5
3482;Goedereede;Totaal mannen en vrouwen;25 tot 45 jaar;2.6;19.6
3483;Goedereede;Totaal mannen en vrouwen;45 tot 65 jaar;2.3;24.5
3484;Goedereede;Totaal mannen en vrouwen;65 jaar en ouder;1.7;16.9
3485;Goedereede;Man;Totaal leeftijd;4.3;24.2
3486;Goedereede;Man;15 tot 25 jaar;0.5;10.7
3487;Goedereede;Man;25 tot 45 jaar;1.5;24.9
3488;Goedereede;Man;45 tot 65 jaar;1.5;29.9
3489;Goedereede;Man;65 jaar en ouder;0.8;20.4
3490;Goedereede;Vrouw;Totaal leeftijd;3.3;13.0
3491;Goedereede;Vrouw;15 tot 25 jaar;0.4;8.1
3492;Goedereede;Vrouw;25 tot 45 jaar;1.2;12.8
3493;Goedereede;Vrouw;45 tot 65 jaar;0.8;14.5
3494;Goedereede;Vrouw;65 jaar en ouder;1.0;13.9
3495;Goes;Totaal mannen en vrouwen;Totaal leeftijd;25.5;17.8
3496;Goes;Totaal mannen en vrouwen;15 tot 25 jaar;2.2;8.5
3497;Goes;Totaal mannen en vrouwen;25 tot 45 jaar;8.6;18.1
3498;Goes;Totaal mannen en vrouwen;45 tot 65 jaar;8.4;21.1
3499;Goes;Totaal mannen en vrouwen;65 jaar en ouder;6.4;16.4
3500;Goes;Man;Totaal leeftijd;13.1;22.2
3501;Goes;Man;15 tot 25 jaar;1.1;8.9
3502;Goes;Man;25 tot 45 jaar;4.6;21.6
3503;Goes;Man;45 tot 65 jaar;4.8;26.7
3504;Goes;Man;65 jaar en ouder;2.6;20.8
3505;Goes;Vrouw;Totaal leeftijd;12.4;13.2
3506;Goes;Vrouw;15 tot 25 jaar;1.1;8.2
3507;Goes;Vrouw;25 tot 45 jaar;3.9;14.0
3508;Goes;Vrouw;45 tot 65 jaar;3.6;13.7
3509;Goes;Vrouw;65 jaar en ouder;3.8;13.4
3510;Goirle;Totaal mannen en vrouwen;Totaal leeftijd;15.5;18.6
3511;Goirle;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;8.4
3512;Goirle;Totaal mannen en vrouwen;25 tot 45 jaar;5.0;19.2
3513;Goirle;Totaal mannen en vrouwen;45 tot 65 jaar;6.0;22.1
3514;Goirle;Totaal mannen en vrouwen;65 jaar en ouder;3.0;15.9
3515;Goirle;Man;Totaal leeftijd;8.1;23.3
3516;Goirle;Man;15 tot 25 jaar;0.8;8.8
3517;Goirle;Man;25 tot 45 jaar;2.6;23.2
3518;Goirle;Man;45 tot 65 jaar;3.4;27.9
3519;Goirle;Man;65 jaar en ouder;1.4;20.3
3520;Goirle;Vrouw;Totaal leeftijd;7.4;13.5
3521;Goirle;Vrouw;15 tot 25 jaar;0.7;8.0
3522;Goirle;Vrouw;25 tot 45 jaar;2.4;15.0
3523;Goirle;Vrouw;45 tot 65 jaar;2.6;14.4
3524;Goirle;Vrouw;65 jaar en ouder;1.6;12.1
3525;Gorinchem;Totaal mannen en vrouwen;Totaal leeftijd;23.1;17.8
3526;Gorinchem;Totaal mannen en vrouwen;15 tot 25 jaar;2.0;9.4
3527;Gorinchem;Totaal mannen en vrouwen;25 tot 45 jaar;9.3;18.9
3528;Gorinchem;Totaal mannen en vrouwen;45 tot 65 jaar;6.9;20.8
3529;Gorinchem;Totaal mannen en vrouwen;65 jaar en ouder;4.8;15.0
3530;Gorinchem;Man;Totaal leeftijd;12.1;21.9
3531;Gorinchem;Man;15 tot 25 jaar;1.0;10.2
3532;Gorinchem;Man;25 tot 45 jaar;5.0;22.8
3533;Gorinchem;Man;45 tot 65 jaar;4.0;25.7
3534;Gorinchem;Man;65 jaar en ouder;2.0;18.2
3535;Gorinchem;Vrouw;Totaal leeftijd;11.1;13.3
3536;Gorinchem;Vrouw;15 tot 25 jaar;1.0;8.7
3537;Gorinchem;Vrouw;25 tot 45 jaar;4.3;14.3
3538;Gorinchem;Vrouw;45 tot 65 jaar;3.0;14.2
3539;Gorinchem;Vrouw;65 jaar en ouder;2.8;12.6
3540;Gouda;Totaal mannen en vrouwen;Totaal leeftijd;47.0;18.7
3541;Gouda;Totaal mannen en vrouwen;15 tot 25 jaar;4.2;8.8
3542;Gouda;Totaal mannen en vrouwen;25 tot 45 jaar;17.9;19.7
3543;Gouda;Totaal mannen en vrouwen;45 tot 65 jaar;15.5;22.1
3544;Gouda;Totaal mannen en vrouwen;65 jaar en ouder;9.4;15.5
3545;Gouda;Man;Totaal leeftijd;24.3;23.0
3546;Gouda;Man;15 tot 25 jaar;2.2;9.3
3547;Gouda;Man;25 tot 45 jaar;9.5;23.3
3548;Gouda;Man;45 tot 65 jaar;8.7;27.8
3549;Gouda;Man;65 jaar en ouder;3.9;19.3
3550;Gouda;Vrouw;Totaal leeftijd;22.7;14.1
3551;Gouda;Vrouw;15 tot 25 jaar;2.0;8.2
3552;Gouda;Vrouw;25 tot 45 jaar;8.4;15.8
3553;Gouda;Vrouw;45 tot 65 jaar;6.8;14.9
3554;Gouda;Vrouw;65 jaar en ouder;5.5;12.7
3555;Graafstroom;Totaal mannen en vrouwen;Totaal leeftijd;5.9;20.2
3556;Graafstroom;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;9.8
3557;Graafstroom;Totaal mannen en vrouwen;25 tot 45 jaar;2.1;21.3
3558;Graafstroom;Totaal mannen en vrouwen;45 tot 65 jaar;1.9;25.8
3559;Graafstroom;Totaal mannen en vrouwen;65 jaar en ouder;1.1;17.2
3560;Graafstroom;Man;Totaal leeftijd;3.4;26.2
3561;Graafstroom;Man;15 tot 25 jaar;0.5;10.8
3562;Graafstroom;Man;25 tot 45 jaar;1.2;27.4
3563;Graafstroom;Man;45 tot 65 jaar;1.2;32.7
3564;Graafstroom;Man;65 jaar en ouder;0.5;23.4
3565;Graafstroom;Vrouw;Totaal leeftijd;2.6;12.4
3566;Graafstroom;Vrouw;15 tot 25 jaar;0.4;8.4
3567;Graafstroom;Vrouw;25 tot 45 jaar;0.9;13.4
3568;Graafstroom;Vrouw;45 tot 65 jaar;0.7;14.0
3569;Graafstroom;Vrouw;65 jaar en ouder;0.6;11.8
3570;Graft-De Rijp;Totaal mannen en vrouwen;Totaal leeftijd;4.2;19.6
3571;Graft-De Rijp;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;9.9
3572;Graft-De Rijp;Totaal mannen en vrouwen;25 tot 45 jaar;1.5;20.9
3573;Graft-De Rijp;Totaal mannen en vrouwen;45 tot 65 jaar;1.6;22.0
3574;Graft-De Rijp;Totaal mannen en vrouwen;65 jaar en ouder;0.9;16.4
3575;Graft-De Rijp;Man;Totaal leeftijd;2.3;25.1
3576;Graft-De Rijp;Man;15 tot 25 jaar;;
3577;Graft-De Rijp;Man;25 tot 45 jaar;0.8;28.1
3578;Graft-De Rijp;Man;45 tot 65 jaar;0.9;26.8
3579;Graft-De Rijp;Man;65 jaar en ouder;0.4;20.6
3580;Graft-De Rijp;Vrouw;Totaal leeftijd;2.0;13.2
3581;Graft-De Rijp;Vrouw;15 tot 25 jaar;;
3582;Graft-De Rijp;Vrouw;25 tot 45 jaar;0.7;13.2
3583;Graft-De Rijp;Vrouw;45 tot 65 jaar;0.6;15.0
3584;Graft-De Rijp;Vrouw;65 jaar en ouder;0.4;12.5
3585;Grave;Totaal mannen en vrouwen;Totaal leeftijd;8.7;17.3
3586;Grave;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;7.8
3587;Grave;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;18.2
3588;Grave;Totaal mannen en vrouwen;45 tot 65 jaar;3.1;19.6
3589;Grave;Totaal mannen en vrouwen;65 jaar en ouder;1.6;15.4
3590;Grave;Man;Totaal leeftijd;4.7;21.4
3591;Grave;Man;15 tot 25 jaar;0.4;7.9
3592;Grave;Man;25 tot 45 jaar;1.8;22.2
3593;Grave;Man;45 tot 65 jaar;1.8;24.1
3594;Grave;Man;65 jaar en ouder;0.7;19.7
3595;Grave;Vrouw;Totaal leeftijd;4.0;12.5
3596;Grave;Vrouw;15 tot 25 jaar;0.4;7.7
3597;Grave;Vrouw;25 tot 45 jaar;1.5;13.5
3598;Grave;Vrouw;45 tot 65 jaar;1.3;13.2
3599;Grave;Vrouw;65 jaar en ouder;0.8;11.6
3600;Groenlo;Totaal mannen en vrouwen;Totaal leeftijd;20.3;16.8
3601;Groenlo;Totaal mannen en vrouwen;15 tot 25 jaar;1.9;8.1
3602;Groenlo;Totaal mannen en vrouwen;25 tot 45 jaar;7.2;18.4
3603;Groenlo;Totaal mannen en vrouwen;45 tot 65 jaar;7.0;19.2
3604;Groenlo;Totaal mannen en vrouwen;65 jaar en ouder;4.2;14.1
3605;Groenlo;Man;Totaal leeftijd;10.8;20.6
3606;Groenlo;Man;15 tot 25 jaar;1.0;8.6
3607;Groenlo;Man;25 tot 45 jaar;3.9;21.7
3608;Groenlo;Man;45 tot 65 jaar;4.1;23.8
3609;Groenlo;Man;65 jaar en ouder;1.8;17.4
3610;Groenlo;Vrouw;Totaal leeftijd;9.5;12.6
3611;Groenlo;Vrouw;15 tot 25 jaar;0.9;7.5
3612;Groenlo;Vrouw;25 tot 45 jaar;3.3;14.4
3613;Groenlo;Vrouw;45 tot 65 jaar;2.9;12.9
3614;Groenlo;Vrouw;65 jaar en ouder;2.4;11.7
3615;Groesbeek;Totaal mannen en vrouwen;Totaal leeftijd;13.1;17.1
3616;Groesbeek;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;8.1
3617;Groesbeek;Totaal mannen en vrouwen;25 tot 45 jaar;4.1;18.4
3618;Groesbeek;Totaal mannen en vrouwen;45 tot 65 jaar;4.6;19.3
3619;Groesbeek;Totaal mannen en vrouwen;65 jaar en ouder;3.4;15.0
3620;Groesbeek;Man;Totaal leeftijd;6.8;21.3
3621;Groesbeek;Man;15 tot 25 jaar;0.5;8.9
3622;Groesbeek;Man;25 tot 45 jaar;2.2;23.0
3623;Groesbeek;Man;45 tot 65 jaar;2.7;23.9
3624;Groesbeek;Man;65 jaar en ouder;1.4;18.2
3625;Groesbeek;Vrouw;Totaal leeftijd;6.2;12.5
3626;Groesbeek;Vrouw;15 tot 25 jaar;0.4;7.2
3627;Groesbeek;Vrouw;25 tot 45 jaar;1.9;13.3
3628;Groesbeek;Vrouw;45 tot 65 jaar;1.9;12.7
3629;Groesbeek;Vrouw;65 jaar en ouder;2.0;12.6
3630;Groningen (gemeente);Totaal mannen en vrouwen;Totaal leeftijd;121.7;16.1
3631;Groningen (gemeente);Totaal mannen en vrouwen;15 tot 25 jaar;18.1;8.1
3632;Groningen (gemeente);Totaal mannen en vrouwen;25 tot 45 jaar;49.7;17.3
3633;Groningen (gemeente);Totaal mannen en vrouwen;45 tot 65 jaar;33.4;19.4
3634;Groningen (gemeente);Totaal mannen en vrouwen;65 jaar en ouder;20.5;15.2
3635;Groningen (gemeente);Man;Totaal leeftijd;60.8;18.3
3636;Groningen (gemeente);Man;15 tot 25 jaar;8.2;8.3
3637;Groningen (gemeente);Man;25 tot 45 jaar;26.3;18.4
3638;Groningen (gemeente);Man;45 tot 65 jaar;18.2;22.7
3639;Groningen (gemeente);Man;65 jaar en ouder;8.1;18.4
3640;Groningen (gemeente);Vrouw;Totaal leeftijd;60.8;14.0
3641;Groningen (gemeente);Vrouw;15 tot 25 jaar;9.8;7.9
3642;Groningen (gemeente);Vrouw;25 tot 45 jaar;23.4;16.0
3643;Groningen (gemeente);Vrouw;45 tot 65 jaar;15.2;15.5
3644;Groningen (gemeente);Vrouw;65 jaar en ouder;12.4;13.1
3645;Grootegast;Totaal mannen en vrouwen;Totaal leeftijd;7.5;16.3
3646;Grootegast;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.4
3647;Grootegast;Totaal mannen en vrouwen;25 tot 45 jaar;2.9;16.6
3648;Grootegast;Totaal mannen en vrouwen;45 tot 65 jaar;2.3;18.9
3649;Grootegast;Totaal mannen en vrouwen;65 jaar en ouder;1.6;15.1
3650;Grootegast;Man;Totaal leeftijd;4.2;20.1
3651;Grootegast;Man;15 tot 25 jaar;0.4;9.9
3652;Grootegast;Man;25 tot 45 jaar;1.6;20.2
3653;Grootegast;Man;45 tot 65 jaar;1.5;22.9
3654;Grootegast;Man;65 jaar en ouder;0.7;19.5
3655;Grootegast;Vrouw;Totaal leeftijd;3.3;11.6
3656;Grootegast;Vrouw;15 tot 25 jaar;0.3;8.8
3657;Grootegast;Vrouw;25 tot 45 jaar;1.3;12.0
3658;Grootegast;Vrouw;45 tot 65 jaar;0.9;12.2
3659;Grootegast;Vrouw;65 jaar en ouder;0.9;11.5
3660;Gulpen-Wittem;Totaal mannen en vrouwen;Totaal leeftijd;10.3;17.4
3661;Gulpen-Wittem;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;8.0
3662;Gulpen-Wittem;Totaal mannen en vrouwen;25 tot 45 jaar;3.2;18.4
3663;Gulpen-Wittem;Totaal mannen en vrouwen;45 tot 65 jaar;3.9;20.1
3664;Gulpen-Wittem;Totaal mannen en vrouwen;65 jaar en ouder;2.5;14.4
3665;Gulpen-Wittem;Man;Totaal leeftijd;5.5;21.4
3666;Gulpen-Wittem;Man;15 tot 25 jaar;0.4;7.9
3667;Gulpen-Wittem;Man;25 tot 45 jaar;1.7;22.0
3668;Gulpen-Wittem;Man;45 tot 65 jaar;2.3;24.8
3669;Gulpen-Wittem;Man;65 jaar en ouder;1.1;17.9
3670;Gulpen-Wittem;Vrouw;Totaal leeftijd;4.9;12.9
3671;Gulpen-Wittem;Vrouw;15 tot 25 jaar;0.3;8.1
3672;Gulpen-Wittem;Vrouw;25 tot 45 jaar;1.5;14.5
3673;Gulpen-Wittem;Vrouw;45 tot 65 jaar;1.6;13.5
3674;Gulpen-Wittem;Vrouw;65 jaar en ouder;1.4;11.5
3675;Haaksbergen;Totaal mannen en vrouwen;Totaal leeftijd;16.6;16.7
3676;Haaksbergen;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;7.3
3677;Haaksbergen;Totaal mannen en vrouwen;25 tot 45 jaar;5.7;17.6
3678;Haaksbergen;Totaal mannen en vrouwen;45 tot 65 jaar;5.7;19.6
3679;Haaksbergen;Totaal mannen en vrouwen;65 jaar en ouder;3.8;14.6
3680;Haaksbergen;Man;Totaal leeftijd;8.9;20.7
3681;Haaksbergen;Man;15 tot 25 jaar;0.7;7.9
3682;Haaksbergen;Man;25 tot 45 jaar;3.1;21.0
3683;Haaksbergen;Man;45 tot 65 jaar;3.4;24.5
3684;Haaksbergen;Man;65 jaar en ouder;1.7;18.1
3685;Haaksbergen;Vrouw;Totaal leeftijd;7.7;12.2
3686;Haaksbergen;Vrouw;15 tot 25 jaar;0.7;6.7
3687;Haaksbergen;Vrouw;25 tot 45 jaar;2.6;13.5
3688;Haaksbergen;Vrouw;45 tot 65 jaar;2.4;12.6
3689;Haaksbergen;Vrouw;65 jaar en ouder;2.1;11.7
3690;Haaren;Totaal mannen en vrouwen;Totaal leeftijd;9.4;18.7
3691;Haaren;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;7.9
