ID;Nationaliteit;Perioden;TotaalAsielverzoekenEnNareizigers_1;EersteAsielverzoekenPersonen_2;VolgendeAsielverzoeken_3;NareizigersPersonen_4
581;Bosnisch ;2006;115.0;115.0;;
582;Bosnisch ;2007;20.0;15.0;5.0;
583;Bosnisch ;2008;15.0;5.0;10.0;
584;Bosnisch ;2009;20.0;20.0;0.0;
585;Bosnisch ;2010;10.0;5.0;0.0;
586;Bosnisch ;2011;30.0;25.0;5.0;
587;Bosnisch ;2012;70.0;65.0;0.0;
588;Bosnisch ;2013;85.0;85.0;;
589;Bosnisch ;2014;130.0;125.0;0.0;
590;Bosnisch ;2015;125.0;120.0;5.0;
591;Bosnisch ;2016;295.0;295.0;0.0;
592;Bosnisch ;2017;70.0;65.0;5.0;
593;Bosnisch ;2018;60.0;50.0;10.0;
594;Bosnisch ;2019;95.0;70.0;20.0;
595;Bosnisch ;2020;15.0;10.0;5.0;0.0
596;Bosnisch ;2021;10.0;5.0;5.0;
597;Bosnisch ;2022;15.0;15.0;0.0;0.0
598;Bosnisch ;2023;10.0;10.0;0.0;0.0
599;Bosnisch ;2024;10.0;5.0;0.0;0.0
600;Bulgaars ;1975;;;;
601;Bulgaars ;1976;;;;
602;Bulgaars ;1977;;;;
603;Bulgaars ;1978;;;;
604;Bulgaars ;1979;;;;
605;Bulgaars ;1980;20.0;20.0;;
606;Bulgaars ;1981;;;;
607;Bulgaars ;1982;;;;
608;Bulgaars ;1983;15.0;15.0;;
609;Bulgaars ;1984;;;;
610;Bulgaars ;1985;;;;
611;Bulgaars ;1986;;;;
612;Bulgaars ;1987;;;;
613;Bulgaars ;1988;15.0;15.0;;
614;Bulgaars ;1989;40.0;40.0;;
615;Bulgaars ;1990;510.0;510.0;;
616;Bulgaars ;1991;440.0;440.0;;
617;Bulgaars ;1992;195.0;195.0;;
618;Bulgaars ;1993;345.0;345.0;;
619;Bulgaars ;1994;465.0;465.0;;
620;Bulgaars ;1995;145.0;145.0;;
621;Bulgaars ;1996;55.0;55.0;;
622;Bulgaars ;1997;50.0;50.0;;
623;Bulgaars ;1998;55.0;55.0;;
624;Bulgaars ;1999;20.0;20.0;;
625;Bulgaars ;2000;25.0;25.0;;
626;Bulgaars ;2001;25.0;25.0;;
627;Bulgaars ;2002;25.0;25.0;;
628;Bulgaars ;2003;20.0;20.0;;
629;Bulgaars ;2004;5.0;5.0;;
630;Bulgaars ;2005;10.0;10.0;;
631;Bulgaars ;2006;5.0;5.0;;
632;Bulgaars ;2007;0.0;;0.0;
633;Bulgaars ;2008;5.0;5.0;0.0;
634;Bulgaars ;2009;0.0;0.0;0.0;
635;Bulgaars ;2010;0.0;0.0;0.0;
636;Bulgaars ;2011;0.0;0.0;0.0;
637;Bulgaars ;2012;0.0;0.0;0.0;
638;Bulgaars ;2013;0.0;0.0;;
639;Bulgaars ;2014;5.0;5.0;;
640;Bulgaars ;2015;0.0;0.0;;
641;Bulgaars ;2016;5.0;5.0;;
642;Bulgaars ;2017;5.0;5.0;;
643;Bulgaars ;2018;5.0;5.0;;
644;Bulgaars ;2019;;;;
645;Bulgaars ;2020;5.0;5.0;;
646;Bulgaars ;2021;;;;
647;Bulgaars ;2022;0.0;0.0;0.0;0.0
648;Bulgaars ;2023;0.0;0.0;0.0;0.0
649;Bulgaars ;2024;0.0;0.0;0.0;0.0
650;Burundisch ;1975;;;;
651;Burundisch ;1976;;;;
652;Burundisch ;1977;;;;
653;Burundisch ;1978;;;;
654;Burundisch ;1979;;;;
655;Burundisch ;1980;;;;
656;Burundisch ;1981;;;;
657;Burundisch ;1982;;;;
658;Burundisch ;1983;;;;
659;Burundisch ;1984;;;;
660;Burundisch ;1985;;;;
661;Burundisch ;1986;;;;
662;Burundisch ;1987;;;;
663;Burundisch ;1988;;;;
664;Burundisch ;1989;;;;
665;Burundisch ;1990;;;;
666;Burundisch ;1991;;;;
667;Burundisch ;1992;;;;
668;Burundisch ;1993;;;;
669;Burundisch ;1994;35.0;35.0;;
670;Burundisch ;1995;45.0;45.0;;
671;Burundisch ;1996;50.0;50.0;;
672;Burundisch ;1997;65.0;65.0;;
673;Burundisch ;1998;145.0;145.0;;
674;Burundisch ;1999;205.0;205.0;;
675;Burundisch ;2000;335.0;335.0;;
676;Burundisch ;2001;430.0;430.0;;
677;Burundisch ;2002;450.0;450.0;;
678;Burundisch ;2003;400.0;400.0;;
679;Burundisch ;2004;405.0;405.0;;
680;Burundisch ;2005;420.0;420.0;;
681;Burundisch ;2006;455.0;455.0;;
682;Burundisch ;2007;170.0;135.0;35.0;
683;Burundisch ;2008;150.0;80.0;70.0;
684;Burundisch ;2009;90.0;60.0;30.0;
685;Burundisch ;2010;55.0;35.0;25.0;
686;Burundisch ;2011;35.0;10.0;25.0;
687;Burundisch ;2012;40.0;5.0;35.0;
688;Burundisch ;2013;15.0;5.0;10.0;5.0
689;Burundisch ;2014;30.0;10.0;15.0;5.0
690;Burundisch ;2015;40.0;25.0;15.0;0.0
691;Burundisch ;2016;60.0;25.0;35.0;0.0
692;Burundisch ;2017;55.0;30.0;15.0;10.0
693;Burundisch ;2018;30.0;10.0;15.0;0.0
694;Burundisch ;2019;20.0;5.0;15.0;
695;Burundisch ;2020;10.0;5.0;10.0;
696;Burundisch ;2021;5.0;0.0;5.0;0.0
697;Burundisch ;2022;25.0;15.0;5.0;5.0
698;Burundisch ;2023;10.0;5.0;0.0;0.0
699;Burundisch ;2024;10.0;5.0;5.0;0.0
700;Chileens ;1975;;;;
701;Chileens ;1976;;;;
702;Chileens ;1977;;;;
703;Chileens ;1978;;;;
704;Chileens ;1979;;;;
705;Chileens ;1980;50.0;50.0;;
706;Chileens ;1981;40.0;40.0;;
707;Chileens ;1982;25.0;25.0;;
708;Chileens ;1983;40.0;40.0;;
709;Chileens ;1984;30.0;30.0;;
710;Chileens ;1985;25.0;25.0;;
711;Chileens ;1986;40.0;40.0;;
712;Chileens ;1987;65.0;65.0;;
713;Chileens ;1988;70.0;70.0;;
714;Chileens ;1989;90.0;90.0;;
715;Chileens ;1990;10.0;10.0;;
716;Chileens ;1991;;;;
717;Chileens ;1992;;;;
718;Chileens ;1993;;;;
719;Chileens ;1994;5.0;5.0;;
720;Chileens ;1995;0.0;0.0;;
721;Chileens ;1996;;;;
722;Chileens ;1997;5.0;5.0;;
723;Chileens ;1998;0.0;0.0;;
724;Chileens ;1999;0.0;0.0;;
725;Chileens ;2000;0.0;0.0;;
726;Chileens ;2001;0.0;0.0;;
727;Chileens ;2002;;;;
728;Chileens ;2003;0.0;0.0;;
729;Chileens ;2004;;;;
730;Chileens ;2005;;;;
731;Chileens ;2006;0.0;0.0;;
732;Chileens ;2007;;;;
733;Chileens ;2008;;;;
734;Chileens ;2009;;;;
735;Chileens ;2010;;;;
736;Chileens ;2011;;;;
737;Chileens ;2012;0.0;0.0;0.0;
738;Chileens ;2013;0.0;0.0;;
739;Chileens ;2014;0.0;0.0;;
740;Chileens ;2015;0.0;0.0;;
741;Chileens ;2016;;;;
742;Chileens ;2017;0.0;0.0;;
743;Chileens ;2018;0.0;0.0;;
744;Chileens ;2019;;;;
745;Chileens ;2020;5.0;5.0;;
746;Chileens ;2021;5.0;;5.0;
747;Chileens ;2022;5.0;5.0;0.0;0.0
748;Chileens ;2023;5.0;5.0;0.0;0.0
749;Chileens ;2024;5.0;5.0;0.0;0.0
750;Chinees ;1975;;;;
751;Chinees ;1976;;;;
752;Chinees ;1977;;;;
753;Chinees ;1978;;;;
754;Chinees ;1979;;;;
755;Chinees ;1980;10.0;10.0;;
756;Chinees ;1981;;;;
757;Chinees ;1982;10.0;10.0;;
758;Chinees ;1983;;;;
759;Chinees ;1984;;;;
760;Chinees ;1985;;;;
761;Chinees ;1986;;;;
762;Chinees ;1987;;;;
763;Chinees ;1988;;;;
764;Chinees ;1989;120.0;120.0;;
765;Chinees ;1990;645.0;645.0;;
766;Chinees ;1991;1310.0;1310.0;;
767;Chinees ;1992;225.0;225.0;;
768;Chinees ;1993;895.0;895.0;;
769;Chinees ;1994;875.0;875.0;;
770;Chinees ;1995;475.0;475.0;;
771;Chinees ;1996;470.0;470.0;;
772;Chinees ;1997;1160.0;1160.0;;
773;Chinees ;1998;915.0;915.0;;
774;Chinees ;1999;1245.0;1245.0;;
775;Chinees ;2000;1395.0;1395.0;;
776;Chinees ;2001;705.0;705.0;;
777;Chinees ;2002;540.0;540.0;;
778;Chinees ;2003;300.0;300.0;;
779;Chinees ;2004;270.0;270.0;;
780;Chinees ;2005;335.0;335.0;;
781;Chinees ;2006;315.0;315.0;;
782;Chinees ;2007;270.0;245.0;25.0;
783;Chinees ;2008;600.0;555.0;45.0;
784;Chinees ;2009;340.0;305.0;40.0;
785;Chinees ;2010;320.0;305.0;15.0;
786;Chinees ;2011;315.0;280.0;35.0;
787;Chinees ;2012;225.0;155.0;70.0;
788;Chinees ;2013;180.0;105.0;45.0;30.0
789;Chinees ;2014;145.0;105.0;5.0;35.0
790;Chinees ;2015;240.0;205.0;5.0;30.0
791;Chinees ;2016;130.0;95.0;5.0;30.0
792;Chinees ;2017;175.0;150.0;10.0;15.0
793;Chinees ;2018;195.0;165.0;20.0;15.0
794;Chinees ;2019;190.0;155.0;15.0;20.0
795;Chinees ;2020;80.0;55.0;10.0;15.0
796;Chinees ;2021;205.0;155.0;10.0;45.0
797;Chinees ;2022;210.0;150.0;15.0;45.0
798;Chinees ;2023;495.0;410.0;10.0;75.0
799;Chinees ;2024;260.0;200.0;20.0;40.0
800;Colombiaans ;1975;;;;
801;Colombiaans ;1976;;;;
802;Colombiaans ;1977;;;;
803;Colombiaans ;1978;;;;
804;Colombiaans ;1979;;;;
805;Colombiaans ;1980;;;;
806;Colombiaans ;1981;;;;
807;Colombiaans ;1982;;;;
808;Colombiaans ;1983;;;;
809;Colombiaans ;1984;;;;
810;Colombiaans ;1985;;;;
811;Colombiaans ;1986;;;;
812;Colombiaans ;1987;;;;
813;Colombiaans ;1988;;;;
814;Colombiaans ;1989;10.0;10.0;;
815;Colombiaans ;1990;10.0;10.0;;
816;Colombiaans ;1991;;;;
817;Colombiaans ;1992;;;;
818;Colombiaans ;1993;;;;
819;Colombiaans ;1994;0.0;0.0;;
820;Colombiaans ;1995;5.0;5.0;;
821;Colombiaans ;1996;0.0;0.0;;
822;Colombiaans ;1997;15.0;15.0;;
823;Colombiaans ;1998;30.0;30.0;;
824;Colombiaans ;1999;40.0;40.0;;
825;Colombiaans ;2000;25.0;25.0;;
826;Colombiaans ;2001;50.0;50.0;;
827;Colombiaans ;2002;25.0;25.0;;
828;Colombiaans ;2003;35.0;35.0;;
829;Colombiaans ;2004;170.0;170.0;;
830;Colombiaans ;2005;340.0;340.0;;
831;Colombiaans ;2006;85.0;85.0;;
832;Colombiaans ;2007;40.0;15.0;25.0;
833;Colombiaans ;2008;65.0;35.0;30.0;
834;Colombiaans ;2009;40.0;30.0;10.0;
835;Colombiaans ;2010;20.0;20.0;0.0;
836;Colombiaans ;2011;10.0;5.0;0.0;
837;Colombiaans ;2012;10.0;5.0;5.0;
838;Colombiaans ;2013;10.0;10.0;5.0;
839;Colombiaans ;2014;10.0;10.0;;
840;Colombiaans ;2015;5.0;5.0;;
841;Colombiaans ;2016;35.0;35.0;;
842;Colombiaans ;2017;40.0;35.0;5.0;
843;Colombiaans ;2018;50.0;45.0;5.0;5.0
844;Colombiaans ;2019;160.0;160.0;0.0;
845;Colombiaans ;2020;115.0;105.0;5.0;
846;Colombiaans ;2021;215.0;185.0;20.0;10.0
847;Colombiaans ;2022;540.0;520.0;5.0;10.0
848;Colombiaans ;2023;610.0;590.0;15.0;5.0
849;Colombiaans ;2024;580.0;560.0;10.0;5.0
850;Congolees ;1975;;;;
851;Congolees ;1976;;;;
852;Congolees ;1977;;;;
853;Congolees ;1978;;;;
854;Congolees ;1979;;;;
855;Congolees ;1980;;;;
856;Congolees ;1981;;;;
857;Congolees ;1982;;;;
858;Congolees ;1983;;;;
859;Congolees ;1984;;;;
860;Congolees ;1985;;;;
861;Congolees ;1986;;;;
862;Congolees ;1987;;;;
863;Congolees ;1988;;;;
864;Congolees ;1989;;;;
865;Congolees ;1990;;;;
866;Congolees ;1991;;;;
867;Congolees ;1992;;;;
868;Congolees ;1993;;;;
869;Congolees ;1994;25.0;25.0;;
870;Congolees ;1995;10.0;10.0;;
871;Congolees ;1996;0.0;0.0;;
872;Congolees ;1997;85.0;85.0;;
873;Congolees ;1998;385.0;385.0;;
874;Congolees ;1999;660.0;660.0;;
875;Congolees ;2000;575.0;575.0;;
876;Congolees ;2001;495.0;495.0;;
877;Congolees ;2002;335.0;335.0;;
878;Congolees ;2003;175.0;175.0;;
879;Congolees ;2004;130.0;130.0;;
880;Congolees ;2005;155.0;155.0;;
881;Congolees ;2006;120.0;120.0;;
882;Congolees ;2007;85.0;60.0;25.0;
883;Congolees ;2008;95.0;85.0;10.0;
884;Congolees ;2009;100.0;85.0;15.0;
885;Congolees ;2010;135.0;130.0;10.0;
886;Congolees ;2011;95.0;85.0;10.0;
887;Congolees ;2012;155.0;140.0;15.0;
888;Congolees ;2013;130.0;70.0;25.0;30.0
889;Congolees ;2014;110.0;75.0;20.0;15.0
890;Congolees ;2015;70.0;40.0;20.0;10.0
891;Congolees ;2016;100.0;50.0;30.0;15.0
892;Congolees ;2017;75.0;45.0;20.0;10.0
893;Congolees ;2018;55.0;25.0;20.0;10.0
894;Congolees ;2019;70.0;45.0;25.0;5.0
895;Congolees ;2020;25.0;15.0;5.0;5.0
896;Congolees ;2021;30.0;25.0;5.0;0.0
897;Congolees ;2022;35.0;20.0;5.0;5.0
898;Congolees ;2023;30.0;25.0;10.0;0.0
899;Congolees ;2024;25.0;20.0;5.0;0.0
900;Congolees (Democratische Republiek) ;1975;;;;
901;Congolees (Democratische Republiek) ;1976;;;;
902;Congolees (Democratische Republiek) ;1977;;;;
903;Congolees (Democratische Republiek) ;1978;;;;
904;Congolees (Democratische Republiek) ;1979;;;;
905;Congolees (Democratische Republiek) ;1980;;;;
906;Congolees (Democratische Republiek) ;1981;;;;
907;Congolees (Democratische Republiek) ;1982;;;;
908;Congolees (Democratische Republiek) ;1983;15.0;15.0;;
909;Congolees (Democratische Republiek) ;1984;;;;
910;Congolees (Democratische Republiek) ;1985;35.0;35.0;;
911;Congolees (Democratische Republiek) ;1986;180.0;180.0;;
912;Congolees (Democratische Republiek) ;1987;1355.0;1355.0;;
913;Congolees (Democratische Republiek) ;1988;450.0;450.0;;
914;Congolees (Democratische Republiek) ;1989;680.0;680.0;;
915;Congolees (Democratische Republiek) ;1990;195.0;195.0;;
916;Congolees (Democratische Republiek) ;1991;295.0;295.0;;
917;Congolees (Democratische Republiek) ;1992;475.0;475.0;;
918;Congolees (Democratische Republiek) ;1993;1305.0;1305.0;;
919;Congolees (Democratische Republiek) ;1994;2180.0;2180.0;;
920;Congolees (Democratische Republiek) ;1995;770.0;770.0;;
921;Congolees (Democratische Republiek) ;1996;435.0;435.0;;
922;Congolees (Democratische Republiek) ;1997;590.0;590.0;;
923;Congolees (Democratische Republiek) ;1998;410.0;410.0;;
924;Congolees (Democratische Republiek) ;1999;240.0;240.0;;
925;Congolees (Democratische Republiek) ;2000;535.0;535.0;;
926;Congolees (Democratische Republiek) ;2001;500.0;500.0;;
927;Congolees (Democratische Republiek) ;2002;525.0;525.0;;
928;Congolees (Democratische Republiek) ;2003;220.0;220.0;;
929;Congolees (Democratische Republiek) ;2004;105.0;105.0;;
930;Congolees (Democratische Republiek) ;2005;185.0;185.0;;
931;Congolees (Democratische Republiek) ;2006;265.0;265.0;;
932;Congolees (Democratische Republiek) ;2007;60.0;20.0;40.0;
933;Congolees (Democratische Republiek) ;2008;60.0;40.0;20.0;
934;Congolees (Democratische Republiek) ;2009;50.0;35.0;15.0;
935;Congolees (Democratische Republiek) ;2010;55.0;45.0;5.0;
936;Congolees (Democratische Republiek) ;2011;30.0;25.0;10.0;
937;Congolees (Democratische Republiek) ;2012;45.0;35.0;10.0;
938;Congolees (Democratische Republiek) ;2013;95.0;35.0;10.0;50.0
939;Congolees (Democratische Republiek) ;2014;15.0;5.0;0.0;5.0
940;Congolees (Democratische Republiek) ;2015;10.0;5.0;;5.0
941;Congolees (Democratische Republiek) ;2016;25.0;5.0;5.0;20.0
942;Congolees (Democratische Republiek) ;2017;25.0;15.0;0.0;10.0
943;Congolees (Democratische Republiek) ;2018;30.0;15.0;5.0;15.0
944;Congolees (Democratische Republiek) ;2019;25.0;10.0;5.0;5.0
945;Congolees (Democratische Republiek) ;2020;20.0;10.0;5.0;5.0
946;Congolees (Democratische Republiek) ;2021;20.0;10.0;5.0;5.0
947;Congolees (Democratische Republiek) ;2022;40.0;25.0;5.0;5.0
948;Congolees (Democratische Republiek) ;2023;35.0;30.0;0.0;5.0
949;Congolees (Democratische Republiek) ;2024;45.0;25.0;5.0;15.0
950;Cubaans ;1975;;;;
951;Cubaans ;1976;;;;
952;Cubaans ;1977;;;;
953;Cubaans ;1978;;;;
954;Cubaans ;1979;;;;
955;Cubaans ;1980;;;;
956;Cubaans ;1981;;;;
957;Cubaans ;1982;;;;
958;Cubaans ;1983;;;;
959;Cubaans ;1984;;;;
960;Cubaans ;1985;;;;
961;Cubaans ;1986;;;;
962;Cubaans ;1987;;;;
963;Cubaans ;1988;;;;
964;Cubaans ;1989;;;;
965;Cubaans ;1990;;;;
966;Cubaans ;1991;;;;
967;Cubaans ;1992;;;;
968;Cubaans ;1993;;;;
969;Cubaans ;1994;20.0;20.0;;
970;Cubaans ;1995;10.0;10.0;;
971;Cubaans ;1996;20.0;20.0;;
972;Cubaans ;1997;5.0;5.0;;
973;Cubaans ;1998;10.0;10.0;;
974;Cubaans ;1999;15.0;15.0;;
975;Cubaans ;2000;;;;
976;Cubaans ;2001;;;;
977;Cubaans ;2002;;;;
978;Cubaans ;2003;;;;
979;Cubaans ;2004;;;;
980;Cubaans ;2005;;;;
981;Cubaans ;2006;;;;
982;Cubaans ;2007;20.0;20.0;0.0;
983;Cubaans ;2008;10.0;10.0;0.0;
984;Cubaans ;2009;0.0;0.0;0.0;
985;Cubaans ;2010;10.0;10.0;0.0;
986;Cubaans ;2011;5.0;5.0;0.0;
987;Cubaans ;2012;5.0;5.0;0.0;
988;Cubaans ;2013;10.0;10.0;;0.0
989;Cubaans ;2014;15.0;15.0;;
990;Cubaans ;2015;10.0;10.0;0.0;0.0
991;Cubaans ;2016;25.0;25.0;;
992;Cubaans ;2017;255.0;255.0;;
993;Cubaans ;2018;175.0;160.0;10.0;
994;Cubaans ;2019;40.0;20.0;25.0;
995;Cubaans ;2020;20.0;10.0;10.0;
996;Cubaans ;2021;25.0;15.0;10.0;
997;Cubaans ;2022;15.0;15.0;0.0;0.0
998;Cubaans ;2023;15.0;10.0;5.0;0.0
999;Cubaans ;2024;25.0;20.0;0.0;5.0
1000;Egyptisch ;1975;;;;
1001;Egyptisch ;1976;;;;
1002;Egyptisch ;1977;;;;
1003;Egyptisch ;1978;;;;
1004;Egyptisch ;1979;;;;
1005;Egyptisch ;1980;;;;
1006;Egyptisch ;1981;;;;
1007;Egyptisch ;1982;;;;
1008;Egyptisch ;1983;;;;
1009;Egyptisch ;1984;15.0;15.0;;
1010;Egyptisch ;1985;;;;
1011;Egyptisch ;1986;20.0;20.0;;
1012;Egyptisch ;1987;60.0;60.0;;
1013;Egyptisch ;1988;30.0;30.0;;
1014;Egyptisch ;1989;25.0;25.0;;
1015;Egyptisch ;1990;75.0;75.0;;
1016;Egyptisch ;1991;40.0;40.0;;
1017;Egyptisch ;1992;25.0;25.0;;
1018;Egyptisch ;1993;50.0;50.0;;
1019;Egyptisch ;1994;65.0;65.0;;
1020;Egyptisch ;1995;50.0;50.0;;
1021;Egyptisch ;1996;45.0;45.0;;
1022;Egyptisch ;1997;40.0;40.0;;
1023;Egyptisch ;1998;30.0;30.0;;
1024;Egyptisch ;1999;30.0;30.0;;
1025;Egyptisch ;2000;30.0;30.0;;
1026;Egyptisch ;2001;30.0;30.0;;
1027;Egyptisch ;2002;30.0;30.0;;
1028;Egyptisch ;2003;25.0;25.0;;
1029;Egyptisch ;2004;25.0;25.0;;
1030;Egyptisch ;2005;30.0;30.0;;
1031;Egyptisch ;2006;15.0;15.0;;
1032;Egyptisch ;2007;15.0;10.0;0.0;
1033;Egyptisch ;2008;30.0;30.0;0.0;
1034;Egyptisch ;2009;50.0;50.0;0.0;
1035;Egyptisch ;2010;45.0;40.0;5.0;
1036;Egyptisch ;2011;80.0;65.0;15.0;
1037;Egyptisch ;2012;205.0;175.0;35.0;
1038;Egyptisch ;2013;240.0;165.0;65.0;10.0
1039;Egyptisch ;2014;150.0;95.0;40.0;15.0
1040;Egyptisch ;2015;125.0;70.0;45.0;5.0
1041;Egyptisch ;2016;160.0;110.0;35.0;15.0
1042;Egyptisch ;2017;225.0;180.0;25.0;25.0
1043;Egyptisch ;2018;235.0;150.0;65.0;20.0
1044;Egyptisch ;2019;215.0;190.0;25.0;
1045;Egyptisch ;2020;155.0;100.0;25.0;25.0
1046;Egyptisch ;2021;215.0;145.0;30.0;40.0
1047;Egyptisch ;2022;330.0;260.0;35.0;35.0
1048;Egyptisch ;2023;400.0;320.0;35.0;45.0
1049;Egyptisch ;2024;345.0;300.0;35.0;10.0
1050;Eritrees ;1975;;;;
1051;Eritrees ;1976;;;;
1052;Eritrees ;1977;;;;
1053;Eritrees ;1978;;;;
1054;Eritrees ;1979;;;;
1055;Eritrees ;1980;;;;
1056;Eritrees ;1981;;;;
1057;Eritrees ;1982;;;;
1058;Eritrees ;1983;;;;
1059;Eritrees ;1984;;;;
1060;Eritrees ;1985;;;;
1061;Eritrees ;1986;;;;
1062;Eritrees ;1987;;;;
1063;Eritrees ;1988;;;;
1064;Eritrees ;1989;;;;
1065;Eritrees ;1990;;;;
1066;Eritrees ;1991;;;;
1067;Eritrees ;1992;;;;
1068;Eritrees ;1993;;;;
1069;Eritrees ;1994;30.0;30.0;;
1070;Eritrees ;1995;55.0;55.0;;
1071;Eritrees ;1996;45.0;45.0;;
1072;Eritrees ;1997;50.0;50.0;;
1073;Eritrees ;1998;135.0;135.0;;
1074;Eritrees ;1999;270.0;270.0;;
1075;Eritrees ;2000;260.0;260.0;;
1076;Eritrees ;2001;215.0;215.0;;
1077;Eritrees ;2002;155.0;155.0;;
1078;Eritrees ;2003;125.0;125.0;;
1079;Eritrees ;2004;150.0;150.0;;
1080;Eritrees ;2005;205.0;205.0;;
1081;Eritrees ;2006;175.0;175.0;;
1082;Eritrees ;2007;175.0;155.0;20.0;
1083;Eritrees ;2008;250.0;235.0;15.0;
1084;Eritrees ;2009;485.0;475.0;10.0;
1085;Eritrees ;2010;410.0;395.0;20.0;
1086;Eritrees ;2011;500.0;460.0;40.0;
1087;Eritrees ;2012;480.0;425.0;55.0;
1088;Eritrees ;2013;1055.0;850.0;70.0;135.0
1089;Eritrees ;2014;4100.0;3835.0;75.0;190.0
1090;Eritrees ;2015;8435.0;7360.0;60.0;1015.0
1091;Eritrees ;2016;3235.0;1860.0;60.0;1310.0
1092;Eritrees ;2017;4535.0;1590.0;60.0;2880.0
1093;Eritrees ;2018;4080.0;1410.0;105.0;2565.0
1094;Eritrees ;2019;2365.0;500.0;85.0;1780.0
1095;Eritrees ;2020;1505.0;370.0;65.0;1070.0
1096;Eritrees ;2021;1575.0;770.0;75.0;730.0
1097;Eritrees ;2022;1935.0;1365.0;45.0;525.0
1098;Eritrees ;2023;2600.0;2345.0;60.0;195.0
1099;Eritrees ;2024;1705.0;1465.0;40.0;200.0
1100;Ests ;1975;;;;
1101;Ests ;1976;;;;
1102;Ests ;1977;;;;
1103;Ests ;1978;;;;
1104;Ests ;1979;;;;
1105;Ests ;1980;;;;
1106;Ests ;1981;;;;
1107;Ests ;1982;;;;
1108;Ests ;1983;;;;
1109;Ests ;1984;;;;
1110;Ests ;1985;;;;
1111;Ests ;1986;;;;
1112;Ests ;1987;;;;
1113;Ests ;1988;;;;
1114;Ests ;1989;;;;
1115;Ests ;1990;;;;
1116;Ests ;1991;;;;
1117;Ests ;1992;;;;
1118;Ests ;1993;50.0;50.0;;
1119;Ests ;1994;80.0;80.0;;
1120;Ests ;1995;20.0;20.0;;
1121;Ests ;1996;15.0;15.0;;
1122;Ests ;1997;;;;
1123;Ests ;1998;0.0;0.0;;
1124;Ests ;1999;0.0;0.0;;
1125;Ests ;2000;;;;
1126;Ests ;2001;;;;
1127;Ests ;2002;;;;
1128;Ests ;2003;;;;
1129;Ests ;2004;;;;
1130;Ests ;2005;;;;
1131;Ests ;2006;;;;
1132;Ests ;2007;;;;
1133;Ests ;2008;0.0;0.0;0.0;
1134;Ests ;2009;;;;
1135;Ests ;2010;;;;
1136;Ests ;2011;;;;
1137;Ests ;2012;0.0;0.0;0.0;
1138;Ests ;2013;0.0;;;0.0
1139;Ests ;2014;;;;
1140;Ests ;2015;;;;
1141;Ests ;2016;;;;
1142;Ests ;2017;;;;
1143;Ests ;2018;;;;
1144;Ests ;2019;0.0;0.0;;
1145;Ests ;2020;0.0;0.0;;
1146;Ests ;2021;;;;
1147;Ests ;2022;0.0;0.0;0.0;0.0
1148;Ests ;2023;0.0;0.0;0.0;0.0
1149;Ests ;2024;;;;
1150;Ethiopisch ;1975;;;;
1151;Ethiopisch ;1976;;;;
1152;Ethiopisch ;1977;;;;
1153;Ethiopisch ;1978;;;;
1154;Ethiopisch ;1979;;;;
1155;Ethiopisch ;1980;210.0;210.0;;
1156;Ethiopisch ;1981;135.0;135.0;;
1157;Ethiopisch ;1982;75.0;75.0;;
1158;Ethiopisch ;1983;105.0;105.0;;
1159;Ethiopisch ;1984;135.0;135.0;;
1160;Ethiopisch ;1985;155.0;155.0;;
1161;Ethiopisch ;1986;350.0;350.0;;
1162;Ethiopisch ;1987;545.0;545.0;;
1163;Ethiopisch ;1988;680.0;680.0;;
1164;Ethiopisch ;1989;885.0;885.0;;
1165;Ethiopisch ;1990;1015.0;1015.0;;
1166;Ethiopisch ;1991;815.0;815.0;;
1167;Ethiopisch ;1992;300.0;300.0;;
1168;Ethiopisch ;1993;445.0;445.0;;
1169;Ethiopisch ;1994;595.0;595.0;;
1170;Ethiopisch ;1995;175.0;175.0;;
1171;Ethiopisch ;1996;110.0;110.0;;
1172;Ethiopisch ;1997;125.0;125.0;;
1173;Ethiopisch ;1998;240.0;240.0;;
1174;Ethiopisch ;1999;210.0;210.0;;
1175;Ethiopisch ;2000;255.0;255.0;;
1176;Ethiopisch ;2001;225.0;225.0;;
1177;Ethiopisch ;2002;135.0;135.0;;
1178;Ethiopisch ;2003;95.0;95.0;;
1179;Ethiopisch ;2004;65.0;65.0;;
1180;Ethiopisch ;2005;80.0;80.0;;
1181;Ethiopisch ;2006;210.0;210.0;;
1182;Ethiopisch ;2007;65.0;45.0;20.0;
1183;Ethiopisch ;2008;65.0;45.0;20.0;
1184;Ethiopisch ;2009;100.0;85.0;15.0;
1185;Ethiopisch ;2010;85.0;75.0;10.0;
1186;Ethiopisch ;2011;95.0;80.0;15.0;
1187;Ethiopisch ;2012;90.0;70.0;20.0;
1188;Ethiopisch ;2013;105.0;60.0;25.0;20.0
1189;Ethiopisch ;2014;165.0;95.0;30.0;40.0
1190;Ethiopisch ;2015;190.0;135.0;25.0;30.0
1191;Ethiopisch ;2016;215.0;155.0;25.0;35.0
1192;Ethiopisch ;2017;210.0;125.0;40.0;50.0
1193;Ethiopisch ;2018;170.0;55.0;45.0;70.0
1194;Ethiopisch ;2019;145.0;90.0;25.0;30.0
1195;Ethiopisch ;2020;70.0;45.0;15.0;15.0
1196;Ethiopisch ;2021;215.0;165.0;25.0;25.0
1197;Ethiopisch ;2022;345.0;305.0;10.0;30.0
