ID;Regions;LeisureAccommodation;Periods;AllCountries_1;Netherlands_2;ForeignCountries_3;AllCountries_4;Netherlands_5;ForeignCountries_6
634;Noord-Holland;All leisure accommodation;2008;1166.5;805.0;361.4;5918.1;4051.7;1866.4
635;Noord-Holland;All leisure accommodation;2009;1259.0;880.8;378.1;6152.3;4261.5;1890.8
636;Noord-Holland;All leisure accommodation;2010;1208.8;786.5;422.3;5848.7;3776.9;2071.7
637;Noord-Holland;Camp sites;1998;402.1;229.6;172.4;2449.8;1651.6;798.1
638;Noord-Holland;Camp sites;1999;699.0;335.6;363.4;3628.1;1980.1;1648.0
639;Noord-Holland;Camp sites;2000;601.1;249.8;351.2;2666.5;1484.6;1181.9
640;Noord-Holland;Camp sites;2001;556.0;237.0;319.0;2695.4;1522.5;1172.9
641;Noord-Holland;Camp sites;2002;525.2;224.3;300.8;2629.6;1480.7;1149.0
642;Noord-Holland;Camp sites;2003;612.2;246.0;366.2;3046.0;1522.2;1523.8
643;Noord-Holland;Camp sites;2004;531.9;232.6;299.2;2813.3;1531.2;1282.2
644;Noord-Holland;Camp sites;2005;525.3;281.3;244.0;3052.0;1952.4;1099.6
645;Noord-Holland;Camp sites;2006;564.6;298.5;266.1;3111.4;1928.7;1182.7
646;Noord-Holland;Camp sites;2007;612.7;282.1;330.5;3131.8;1830.8;1300.9
647;Noord-Holland;Camp sites;2008;460.0;277.1;182.9;2474.5;1697.1;777.4
648;Noord-Holland;Camp sites;2009;569.6;372.5;197.2;2873.6;2078.4;795.3
649;Noord-Holland;Camp sites;2010;513.3;282.4;230.9;2398.3;1512.1;886.2
650;Noord-Holland;Holiday parks;1998;460.5;285.0;175.5;2686.5;1414.9;1271.6
651;Noord-Holland;Holiday parks;1999;508.1;324.6;183.5;2970.3;1634.1;1336.2
652;Noord-Holland;Holiday parks;2000;519.1;346.9;172.2;2903.1;1713.1;1190.0
653;Noord-Holland;Holiday parks;2001;504.3;345.9;158.4;2851.8;1762.1;1089.7
654;Noord-Holland;Holiday parks;2002;519.5;346.8;172.7;3013.4;1788.8;1224.5
655;Noord-Holland;Holiday parks;2003;508.5;336.0;172.4;2849.0;1744.8;1104.3
656;Noord-Holland;Holiday parks;2004;481.4;325.8;155.6;2948.4;1783.9;1164.4
657;Noord-Holland;Holiday parks;2005;442.1;293.6;148.5;2570.9;1522.6;1048.4
658;Noord-Holland;Holiday parks;2006;531.6;369.8;161.8;2976.6;1889.8;1086.8
659;Noord-Holland;Holiday parks;2007;561.7;390.0;171.7;3023.5;1886.4;1137.0
660;Noord-Holland;Holiday parks;2008;627.3;;;3246.9;;
661;Noord-Holland;Holiday parks;2009;602.2;;;3063.6;;
662;Noord-Holland;Holiday parks;2010;619.2;435.3;183.9;3212.9;2077.3;1135.7
663;Noord-Holland;Group accommodation;1998;76.6;63.8;12.8;218.2;160.9;57.3
664;Noord-Holland;Group accommodation;1999;89.5;76.1;13.4;323.0;250.1;72.9
665;Noord-Holland;Group accommodation;2000;71.2;65.8;5.4;260.5;221.4;39.2
666;Noord-Holland;Group accommodation;2001;69.4;64.5;4.9;207.9;180.9;27.1
667;Noord-Holland;Group accommodation;2002;116.3;99.7;16.6;325.1;252.2;72.9
668;Noord-Holland;Group accommodation;2003;68.1;61.7;6.3;222.0;185.2;36.8
669;Noord-Holland;Group accommodation;2004;83.3;79.2;4.2;244.2;206.7;37.5
670;Noord-Holland;Group accommodation;2005;57.3;54.1;3.2;186.2;164.6;21.6
671;Noord-Holland;Group accommodation;2006;89.1;84.9;4.3;266.9;238.1;28.8
672;Noord-Holland;Group accommodation;2007;68.5;65.7;2.8;181.5;168.9;12.6
673;Noord-Holland;Group accommodation;2008;79.1;;;196.7;;
674;Noord-Holland;Group accommodation;2009;87.1;;;215.0;;
675;Noord-Holland;Group accommodation;2010;76.3;68.9;7.5;237.5;187.6;49.9
676;Zuid-Holland;All leisure accommodation;1998;606.2;339.3;266.9;2877.2;1560.7;1316.5
677;Zuid-Holland;All leisure accommodation;1999;713.5;389.0;324.5;3310.2;1755.0;1555.2
678;Zuid-Holland;All leisure accommodation;2000;687.8;410.3;277.6;3295.9;1879.7;1416.2
679;Zuid-Holland;All leisure accommodation;2001;727.6;496.8;230.8;3452.6;2306.9;1145.7
680;Zuid-Holland;All leisure accommodation;2002;766.0;487.1;278.8;4141.3;2683.4;1457.9
681;Zuid-Holland;All leisure accommodation;2003;716.4;440.4;276.0;3544.9;2107.3;1437.6
682;Zuid-Holland;All leisure accommodation;2004;729.2;452.6;276.6;3481.3;2142.3;1339.1
683;Zuid-Holland;All leisure accommodation;2005;673.1;398.7;274.4;3079.8;1792.9;1287.0
684;Zuid-Holland;All leisure accommodation;2006;717.3;428.5;288.8;3354.2;2000.0;1354.2
685;Zuid-Holland;All leisure accommodation;2007;730.3;453.6;276.7;3673.0;2235.6;1437.4
686;Zuid-Holland;All leisure accommodation;2008;756.6;453.2;303.5;3709.6;2250.2;1459.4
687;Zuid-Holland;All leisure accommodation;2009;776.3;458.2;318.1;3634.0;2149.3;1484.6
688;Zuid-Holland;All leisure accommodation;2010;714.7;416.9;297.7;3517.2;2086.1;1431.1
689;Zuid-Holland;Camp sites;1998;241.1;109.9;131.2;1051.8;540.7;511.1
690;Zuid-Holland;Camp sites;1999;320.3;141.8;178.4;1372.7;679.1;693.5
691;Zuid-Holland;Camp sites;2000;289.0;164.8;124.3;1400.7;876.2;524.5
692;Zuid-Holland;Camp sites;2001;262.5;173.4;89.1;1274.2;901.8;372.4
693;Zuid-Holland;Camp sites;2002;331.9;199.1;132.7;1877.1;1286.5;590.7
694;Zuid-Holland;Camp sites;2003;262.9;147.8;115.1;1255.0;735.5;519.5
695;Zuid-Holland;Camp sites;2004;285.1;174.1;111.0;1485.2;983.0;502.3
696;Zuid-Holland;Camp sites;2005;265.5;146.1;119.4;1176.9;679.2;497.7
697;Zuid-Holland;Camp sites;2006;273.8;160.9;113.0;1283.1;814.9;468.1
698;Zuid-Holland;Camp sites;2007;228.1;;;1074.5;;
699;Zuid-Holland;Camp sites;2008;232.2;126.6;105.6;1037.8;633.2;404.6
700;Zuid-Holland;Camp sites;2009;264.2;146.1;118.1;1186.9;705.3;481.6
701;Zuid-Holland;Camp sites;2010;260.8;151.6;109.2;1193.3;778.6;414.7
702;Zuid-Holland;Holiday parks;1998;317.4;186.3;131.1;1697.3;906.7;790.6
703;Zuid-Holland;Holiday parks;1999;361.0;217.8;143.1;1864.0;1008.7;855.2
704;Zuid-Holland;Holiday parks;2000;355.2;210.3;144.9;1769.2;920.3;848.9
705;Zuid-Holland;Holiday parks;2001;416.2;281.1;135.2;2060.5;1304.6;756.0
706;Zuid-Holland;Holiday parks;2002;401.5;268.5;133.0;2174.9;1347.1;827.7
707;Zuid-Holland;Holiday parks;2003;427.7;270.4;157.4;2220.4;1321.9;898.5
708;Zuid-Holland;Holiday parks;2004;377.2;224.6;152.6;1836.5;1041.3;795.2
709;Zuid-Holland;Holiday parks;2005;353.4;207.7;145.7;1758.5;997.7;760.8
710;Zuid-Holland;Holiday parks;2006;392.5;224.7;167.8;1957.0;1090.7;866.3
711;Zuid-Holland;Holiday parks;2007;456.5;275.5;181.0;2493.1;1477.5;1015.6
712;Zuid-Holland;Holiday parks;2008;484.7;290.5;194.2;2562.7;1520.2;1042.5
713;Zuid-Holland;Holiday parks;2009;447.2;268.3;178.9;2307.4;1358.4;949.1
714;Zuid-Holland;Holiday parks;2010;417.9;240.6;177.3;2211.3;1230.6;980.7
715;Zuid-Holland;Group accommodation;1998;47.7;43.0;4.7;128.1;113.3;14.8
716;Zuid-Holland;Group accommodation;1999;32.3;29.4;2.9;73.5;67.1;6.4
717;Zuid-Holland;Group accommodation;2000;43.6;35.2;8.4;126.0;83.2;42.8
718;Zuid-Holland;Group accommodation;2001;48.9;42.3;6.6;117.9;100.5;17.4
719;Zuid-Holland;Group accommodation;2002;32.6;19.5;13.1;89.3;49.8;39.5
720;Zuid-Holland;Group accommodation;2003;25.8;22.2;3.5;69.6;49.9;19.6
721;Zuid-Holland;Group accommodation;2004;66.9;53.9;12.9;159.6;118.0;41.6
722;Zuid-Holland;Group accommodation;2005;54.1;44.8;9.3;144.3;115.9;28.5
723;Zuid-Holland;Group accommodation;2006;51.0;42.9;8.1;114.1;94.4;19.7
724;Zuid-Holland;Group accommodation;2007;45.6;;;105.4;;
725;Zuid-Holland;Group accommodation;2008;39.7;36.0;3.6;109.1;96.8;12.3
726;Zuid-Holland;Group accommodation;2009;65.0;43.9;21.1;139.7;85.6;54.0
727;Zuid-Holland;Group accommodation;2010;35.9;24.7;11.2;112.6;76.9;35.7
728;Zeeland;All leisure accommodation;1998;808.0;501.4;306.6;5769.1;3604.5;2164.6
729;Zeeland;All leisure accommodation;1999;875.0;518.1;356.9;6034.9;3625.0;2409.9
730;Zeeland;All leisure accommodation;2000;927.5;536.6;390.9;6450.6;3717.7;2732.8
731;Zeeland;All leisure accommodation;2001;910.4;541.9;368.5;6205.3;3698.0;2507.3
732;Zeeland;All leisure accommodation;2002;946.7;568.2;378.5;6429.9;3874.6;2555.4
733;Zeeland;All leisure accommodation;2003;1012.6;613.2;399.4;7090.6;4307.9;2782.7
734;Zeeland;All leisure accommodation;2004;999.2;610.3;388.9;7091.6;4466.3;2625.2
735;Zeeland;All leisure accommodation;2005;894.1;575.2;318.9;6289.5;4098.3;2191.3
736;Zeeland;All leisure accommodation;2006;1004.6;618.1;386.5;6824.4;4202.0;2622.4
737;Zeeland;All leisure accommodation;2007;1150.4;703.0;447.4;7632.4;4727.8;2904.5
738;Zeeland;All leisure accommodation;2008;938.7;574.8;363.9;6158.4;3803.1;2355.3
739;Zeeland;All leisure accommodation;2009;1084.6;673.0;411.6;6327.5;3881.1;2446.4
740;Zeeland;All leisure accommodation;2010;1097.3;672.4;425.0;6603.9;4077.6;2526.3
741;Zeeland;Camp sites;1998;467.2;279.4;187.7;3709.2;2410.6;1298.5
742;Zeeland;Camp sites;1999;486.6;277.2;209.4;3625.0;2306.8;1318.3
743;Zeeland;Camp sites;2000;471.9;263.8;208.1;3671.5;2221.8;1449.6
744;Zeeland;Camp sites;2001;448.8;257.9;190.8;3441.1;2185.0;1256.1
745;Zeeland;Camp sites;2002;451.8;253.0;198.8;3464.0;2162.2;1301.7
746;Zeeland;Camp sites;2003;512.0;287.4;224.6;3974.5;2484.6;1489.8
747;Zeeland;Camp sites;2004;503.3;302.2;201.0;4041.8;2738.9;1302.9
748;Zeeland;Camp sites;2005;457.2;283.3;173.9;3668.0;2491.4;1176.6
749;Zeeland;Camp sites;2006;477.9;;;3805.7;;
750;Zeeland;Camp sites;2007;617.9;378.4;239.5;4566.0;3075.7;1490.3
751;Zeeland;Camp sites;2008;503.7;309.1;194.7;3583.9;2419.6;1164.3
752;Zeeland;Camp sites;2009;498.0;301.5;196.5;3335.9;2156.2;1179.7
753;Zeeland;Camp sites;2010;532.1;329.2;202.9;3703.5;2488.2;1215.3
754;Zeeland;Holiday parks;1998;297.4;190.7;106.7;1914.2;1122.9;791.3
755;Zeeland;Holiday parks;1999;343.2;202.4;140.8;2266.7;1213.1;1053.6
756;Zeeland;Holiday parks;2000;417.8;249.0;168.7;2650.0;1430.7;1219.4
757;Zeeland;Holiday parks;2001;428.7;256.2;172.5;2667.1;1443.2;1223.9
758;Zeeland;Holiday parks;2002;443.7;273.9;169.9;2786.3;1590.1;1196.2
759;Zeeland;Holiday parks;2003;464.1;292.9;171.2;3000.1;1734.1;1266.0
760;Zeeland;Holiday parks;2004;460.2;278.0;182.2;2930.2;1634.8;1295.5
761;Zeeland;Holiday parks;2005;382.1;248.1;134.0;2431.6;1473.0;958.6
762;Zeeland;Holiday parks;2006;481.9;300.3;181.6;2852.3;1618.8;1233.5
763;Zeeland;Holiday parks;2007;479.3;278.9;200.4;2898.9;1525.7;1373.2
764;Zeeland;Holiday parks;2008;394.5;230.4;164.1;2455.4;1286.1;1169.3
765;Zeeland;Holiday parks;2009;546.8;340.2;206.6;2883.4;1646.1;1237.3
766;Zeeland;Holiday parks;2010;514.8;303.6;211.2;2742.0;1488.5;1253.5
767;Zeeland;Group accommodation;1998;43.4;31.3;12.1;145.8;71.0;74.8
768;Zeeland;Group accommodation;1999;45.2;38.5;6.6;143.2;105.2;38.1
769;Zeeland;Group accommodation;2000;37.8;23.7;14.1;129.1;65.3;63.8
770;Zeeland;Group accommodation;2001;32.9;27.8;5.1;97.1;69.9;27.3
771;Zeeland;Group accommodation;2002;51.2;41.4;9.8;179.7;122.2;57.4
772;Zeeland;Group accommodation;2003;36.5;32.9;3.6;116.0;89.1;26.8
773;Zeeland;Group accommodation;2004;35.6;30.0;5.7;119.5;92.7;26.9
774;Zeeland;Group accommodation;2005;54.8;43.8;11.0;189.9;133.8;56.1
775;Zeeland;Group accommodation;2006;44.8;;;166.4;;
776;Zeeland;Group accommodation;2007;53.2;45.7;7.5;167.5;126.5;41.0
777;Zeeland;Group accommodation;2008;40.4;35.3;5.1;119.2;97.4;21.8
778;Zeeland;Group accommodation;2009;39.7;31.3;8.5;108.1;78.8;29.4
779;Zeeland;Group accommodation;2010;50.4;39.5;10.9;158.4;100.9;57.5
780;Noord-Brabant;All leisure accommodation;1998;1107.1;969.2;137.9;5474.9;4852.8;622.0
781;Noord-Brabant;All leisure accommodation;1999;1287.9;1139.4;148.5;6107.5;5479.5;627.9
782;Noord-Brabant;All leisure accommodation;2000;1255.2;1095.0;160.2;6375.2;5626.3;748.8
783;Noord-Brabant;All leisure accommodation;2001;1380.5;1237.8;142.6;6707.8;5996.4;711.4
784;Noord-Brabant;All leisure accommodation;2002;1259.0;1107.5;151.5;6356.0;5611.1;744.9
785;Noord-Brabant;All leisure accommodation;2003;1280.0;1120.6;159.3;6139.3;5463.8;675.5
786;Noord-Brabant;All leisure accommodation;2004;1350.0;1221.8;128.2;6878.5;6298.2;580.3
787;Noord-Brabant;All leisure accommodation;2005;1261.0;1111.1;149.9;6068.4;5383.0;685.4
788;Noord-Brabant;All leisure accommodation;2006;1242.4;1081.4;161.0;5959.4;5221.8;737.6
789;Noord-Brabant;All leisure accommodation;2007;1453.0;1261.5;191.6;6480.1;5608.0;872.0
790;Noord-Brabant;All leisure accommodation;2008;1407.5;1220.9;186.7;6505.0;5670.3;834.7
791;Noord-Brabant;All leisure accommodation;2009;1406.6;1238.8;167.8;6134.9;5416.8;718.1
792;Noord-Brabant;All leisure accommodation;2010;1452.3;1259.3;193.0;6248.6;5418.9;829.7
793;Noord-Brabant;Camp sites;1998;281.9;259.3;22.6;2007.5;1923.4;84.2
794;Noord-Brabant;Camp sites;1999;349.9;318.2;31.7;2427.1;2296.2;131.0
795;Noord-Brabant;Camp sites;2000;315.5;292.6;22.8;2263.3;2155.0;108.3
796;Noord-Brabant;Camp sites;2001;347.7;325.3;22.4;2263.0;2151.3;111.8
797;Noord-Brabant;Camp sites;2002;324.6;305.3;19.3;2064.2;1996.7;67.5
798;Noord-Brabant;Camp sites;2003;363.6;327.8;35.8;2306.6;2192.3;114.3
799;Noord-Brabant;Camp sites;2004;377.1;352.8;24.3;2873.6;2764.8;108.8
800;Noord-Brabant;Camp sites;2005;330.8;310.3;20.4;2301.7;2220.3;81.4
801;Noord-Brabant;Camp sites;2006;318.0;287.8;30.2;2205.4;2099.5;106.0
802;Noord-Brabant;Camp sites;2007;372.7;333.5;39.2;2174.9;2036.6;138.3
803;Noord-Brabant;Camp sites;2008;322.0;288.8;33.2;2210.6;2077.5;133.1
804;Noord-Brabant;Camp sites;2009;352.3;331.6;20.7;2103.9;2040.8;63.1
805;Noord-Brabant;Camp sites;2010;424.8;395.6;29.2;2276.8;2169.6;107.2
806;Noord-Brabant;Holiday parks;1998;556.2;456.1;100.2;2629.4;2149.4;480.0
807;Noord-Brabant;Holiday parks;1999;590.0;482.8;107.2;2794.5;2322.1;472.4
808;Noord-Brabant;Holiday parks;2000;642.2;517.2;125.0;3217.6;2645.5;572.1
809;Noord-Brabant;Holiday parks;2001;695.9;579.9;116.0;3519.6;2939.6;580.0
810;Noord-Brabant;Holiday parks;2002;664.5;542.8;121.7;3514.5;2911.1;603.4
811;Noord-Brabant;Holiday parks;2003;609.4;494.9;114.5;2949.1;2439.7;509.3
812;Noord-Brabant;Holiday parks;2004;624.7;528.1;96.7;3090.0;2650.9;439.1
813;Noord-Brabant;Holiday parks;2005;605.7;487.7;118.0;2889.1;2347.5;541.5
814;Noord-Brabant;Holiday parks;2006;609.3;490.9;118.4;2887.1;2323.4;563.7
815;Noord-Brabant;Holiday parks;2007;717.7;572.2;145.5;3419.7;2713.5;706.1
816;Noord-Brabant;Holiday parks;2008;757.3;616.3;141.0;3485.8;2835.0;650.8
817;Noord-Brabant;Holiday parks;2009;742.5;604.9;137.6;3221.4;2605.6;615.8
818;Noord-Brabant;Holiday parks;2010;730.2;573.7;156.5;3215.3;2517.2;698.1
819;Noord-Brabant;Group accommodation;1998;269.0;253.8;15.2;837.9;780.1;57.8
820;Noord-Brabant;Group accommodation;1999;348.0;338.4;9.6;885.8;861.3;24.6
821;Noord-Brabant;Group accommodation;2000;297.5;285.2;12.3;894.3;825.9;68.4
822;Noord-Brabant;Group accommodation;2001;336.9;332.6;4.2;925.1;905.5;19.6
823;Noord-Brabant;Group accommodation;2002;269.9;259.3;10.6;777.3;703.3;74.0
824;Noord-Brabant;Group accommodation;2003;306.9;297.9;9.1;883.7;831.8;51.9
825;Noord-Brabant;Group accommodation;2004;348.2;341.0;7.2;914.8;882.5;32.3
826;Noord-Brabant;Group accommodation;2005;324.5;313.0;11.5;877.6;815.1;62.5
827;Noord-Brabant;Group accommodation;2006;315.1;302.7;12.4;866.9;798.9;67.9
828;Noord-Brabant;Group accommodation;2007;362.7;355.7;6.9;885.5;857.9;27.6
829;Noord-Brabant;Group accommodation;2008;328.3;315.9;12.4;808.6;757.9;50.7
830;Noord-Brabant;Group accommodation;2009;311.9;302.4;9.5;809.6;770.4;39.2
831;Noord-Brabant;Group accommodation;2010;297.3;290.1;7.3;756.5;732.0;24.5
832;Limburg;All leisure accommodation;1998;1536.2;1220.3;315.8;7463.9;6054.3;1409.6
833;Limburg;All leisure accommodation;1999;1710.6;1334.1;376.4;8143.8;6521.3;1622.5
834;Limburg;All leisure accommodation;2000;1697.8;1314.7;383.1;7943.0;6291.4;1651.6
835;Limburg;All leisure accommodation;2001;1679.3;1331.8;347.5;7973.0;6459.1;1513.9
836;Limburg;All leisure accommodation;2002;1603.3;1275.9;327.4;7682.1;6243.9;1438.2
837;Limburg;All leisure accommodation;2003;1550.3;1230.5;319.7;7430.2;6091.6;1338.6
838;Limburg;All leisure accommodation;2004;1511.3;1222.4;288.9;7247.3;6008.4;1238.8
839;Limburg;All leisure accommodation;2005;1524.0;1232.2;291.8;7291.6;5997.2;1294.3
840;Limburg;All leisure accommodation;2006;1644.2;1321.2;322.9;7425.3;6077.3;1348.0
841;Limburg;All leisure accommodation;2007;1693.0;1345.8;347.2;7424.1;5936.9;1487.2
842;Limburg;All leisure accommodation;2008;1639.0;1313.3;325.6;7195.5;5819.2;1376.3
843;Limburg;All leisure accommodation;2009;1648.1;1321.6;326.5;7020.3;5678.0;1342.2
844;Limburg;All leisure accommodation;2010;1572.0;1242.8;329.3;6796.2;5433.9;1362.3
845;Limburg;Camp sites;1998;332.7;299.0;33.6;2227.7;2106.9;120.8
846;Limburg;Camp sites;1999;420.7;375.1;45.6;2542.8;2383.7;159.2
847;Limburg;Camp sites;2000;321.5;282.5;39.0;1906.2;1777.3;128.9
848;Limburg;Camp sites;2001;329.5;288.2;41.3;2031.8;1854.0;177.8
849;Limburg;Camp sites;2002;329.4;279.8;49.5;1962.1;1785.3;176.7
850;Limburg;Camp sites;2003;375.4;308.6;66.8;2226.7;1977.1;249.7
851;Limburg;Camp sites;2004;305.7;268.2;37.5;1960.0;1794.8;165.2
852;Limburg;Camp sites;2005;310.7;274.9;35.8;2028.0;1857.0;171.0
853;Limburg;Camp sites;2006;308.4;270.0;38.4;1723.2;1583.2;139.9
854;Limburg;Camp sites;2007;287.7;255.6;32.1;1407.5;1296.7;110.8
855;Limburg;Camp sites;2008;246.1;216.2;29.9;1262.2;1143.5;118.7
856;Limburg;Camp sites;2009;255.3;224.7;30.6;1260.1;1137.8;122.3
857;Limburg;Camp sites;2010;270.7;236.6;34.2;1383.2;1263.3;120.0
858;Limburg;Holiday parks;1998;1096.3;820.5;275.8;4964.8;3691.8;1272.9
859;Limburg;Holiday parks;1999;1202.5;876.2;326.3;5379.4;3925.8;1453.6
860;Limburg;Holiday parks;2000;1279.2;939.6;339.6;5802.8;4298.4;1504.4
861;Limburg;Holiday parks;2001;1242.2;944.3;297.9;5684.2;4370.9;1313.3
862;Limburg;Holiday parks;2002;1147.9;873.5;274.4;5370.7;4130.3;1240.5
863;Limburg;Holiday parks;2003;1016.0;770.1;245.9;4782.0;3721.4;1060.6
864;Limburg;Holiday parks;2004;1085.2;844.8;240.4;4947.8;3913.8;1034.0
865;Limburg;Holiday parks;2005;1074.8;826.0;248.9;4924.2;3826.8;1097.3
866;Limburg;Holiday parks;2006;1212.5;932.2;280.4;5373.0;4182.1;1190.8
867;Limburg;Holiday parks;2007;1262.8;956.8;306.0;5651.6;4314.8;1336.8
868;Limburg;Holiday parks;2008;1254.6;973.5;281.1;5544.3;4330.1;1214.1
869;Limburg;Holiday parks;2009;1238.4;953.0;285.4;5392.2;4206.3;1186.0
870;Limburg;Holiday parks;2010;1188.2;900.0;288.3;5135.0;3914.9;1220.1
871;Limburg;Group accommodation;1998;107.2;100.8;6.4;271.5;255.6;15.9
872;Limburg;Group accommodation;1999;87.3;82.8;4.5;221.6;211.8;9.7
873;Limburg;Group accommodation;2000;97.2;92.6;4.5;233.9;215.6;18.3
874;Limburg;Group accommodation;2001;107.6;99.3;8.3;257.0;234.2;22.8
875;Limburg;Group accommodation;2002;126.0;122.5;3.5;349.3;328.4;21.0
876;Limburg;Group accommodation;2003;158.8;151.8;7.0;421.5;393.2;28.3
877;Limburg;Group accommodation;2004;120.3;109.4;10.9;339.5;299.8;39.6
878;Limburg;Group accommodation;2005;138.4;131.3;7.1;339.4;313.4;26.0
879;Limburg;Group accommodation;2006;123.2;119.0;4.2;329.2;311.9;17.2
880;Limburg;Group accommodation;2007;142.4;133.4;9.0;365.0;325.3;39.6
881;Limburg;Group accommodation;2008;138.3;123.6;14.7;389.0;345.6;43.4
882;Limburg;Group accommodation;2009;154.4;143.9;10.5;368.0;334.0;34.0
883;Limburg;Group accommodation;2010;113.1;106.3;6.8;278.0;255.8;22.2
