ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
7890;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2001/'02;13;
7891;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2002/'03;9;
7892;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2003/'04;11;
7893;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2004/'05;17;
7894;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2005/'06;19;
7895;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2006/'07;19;
7896;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2007/'08;15;
7897;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2008/'09;23;
7898;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2009/'10;31;
7899;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2010/'11;27;
7900;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2011/'12;31;
7901;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Totaal opleidingsvorm;2012/'13;22;
7902;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;1995/'96;26;
7903;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;1996/'97;13;
7904;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;1997/'98;6;
7905;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;1998/'99;11;
7906;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;1999/'00;5;
7907;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2000/'01;12;
7908;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2001/'02;7;
7909;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2002/'03;6;
7910;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2003/'04;7;
7911;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2004/'05;10;
7912;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2005/'06;15;
7913;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2006/'07;15;
7914;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2007/'08;9;
7915;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2008/'09;19;
7916;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2009/'10;22;
7917;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2010/'11;19;
7918;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2011/'12;25;
7919;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Voltijd;2012/'13;15;
7920;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;1995/'96;1;
7921;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;1996/'97;6;
7922;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;1997/'98;2;
7923;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;1998/'99;4;
7924;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;1999/'00;1;
7925;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2000/'01;5;
7926;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2001/'02;6;
7927;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2002/'03;3;
7928;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2003/'04;4;
7929;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2004/'05;7;
7930;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2005/'06;4;
7931;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2006/'07;4;
7932;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2007/'08;6;
7933;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2008/'09;4;
7934;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2009/'10;9;
7935;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2010/'11;8;
7936;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2011/'12;6;
7937;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Westerse allochtoon;Deeltijd;2012/'13;7;
7938;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;15;
7939;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;7;
7940;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;12;
7941;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;8;
7942;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;4;
7943;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;7;
7944;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;10;
7945;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;11;
7946;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;5;
7947;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;8;
7948;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;17;
7949;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;9;
7950;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;19;
7951;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;12;
7952;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;15;
7953;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;24;
7954;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;26;
7955;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;14;
7956;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;1995/'96;13;
7957;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;1996/'97;7;
7958;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;1997/'98;10;
7959;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;1998/'99;5;
7960;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;1999/'00;3;
7961;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2000/'01;3;
7962;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2001/'02;6;
7963;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2002/'03;8;
7964;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2003/'04;5;
7965;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2004/'05;7;
7966;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2005/'06;12;
7967;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2006/'07;5;
7968;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2007/'08;13;
7969;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2008/'09;10;
7970;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2009/'10;15;
7971;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2010/'11;20;
7972;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2011/'12;21;
7973;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Voltijd;2012/'13;8;
7974;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;1995/'96;2;
7975;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;1996/'97;0;0.0
7976;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;1997/'98;2;
7977;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;1998/'99;3;
7978;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;1999/'00;1;
7979;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2000/'01;4;
7980;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2001/'02;4;
7981;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2002/'03;3;
7982;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2003/'04;0;0.0
7983;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2004/'05;1;
7984;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2005/'06;5;
7985;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2006/'07;4;
7986;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2007/'08;6;
7987;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2008/'09;2;
7988;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2009/'10;0;0.0
7989;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2010/'11;4;
7990;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2011/'12;5;
7991;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Niet-westerse allochtoon;Deeltijd;2012/'13;6;
7992;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;1995/'96;1;
7993;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;1996/'97;3;
7994;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;1997/'98;2;
7995;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;1998/'99;0;0.0
7996;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;1999/'00;0;0.0
7997;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2000/'01;1;
7998;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2001/'02;4;
7999;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2002/'03;3;
8000;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2003/'04;1;
8001;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2004/'05;0;0.0
8002;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2005/'06;2;
8003;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2006/'07;0;0.0
8004;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2007/'08;3;
8005;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2008/'09;1;
8006;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2009/'10;2;
8007;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2010/'11;4;
8008;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2011/'12;6;
8009;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Totaal opleidingsvorm;2012/'13;4;
8010;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;1995/'96;1;
8011;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;1996/'97;3;
8012;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;1997/'98;2;
8013;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;1998/'99;0;0.0
8014;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;1999/'00;0;0.0
8015;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2000/'01;1;
8016;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2001/'02;4;
8017;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2002/'03;3;
8018;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2003/'04;1;
8019;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2004/'05;0;0.0
8020;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2005/'06;1;
8021;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2006/'07;0;0.0
8022;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2007/'08;1;
8023;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2008/'09;1;
8024;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2009/'10;2;
8025;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2010/'11;4;
8026;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2011/'12;5;
8027;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Voltijd;2012/'13;2;
8028;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;1995/'96;0;0.0
8029;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;1996/'97;0;0.0
8030;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;1997/'98;0;0.0
8031;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;1998/'99;0;0.0
8032;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;1999/'00;0;0.0
8033;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2000/'01;0;0.0
8034;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2001/'02;0;0.0
8035;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2002/'03;0;0.0
8036;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2003/'04;0;0.0
8037;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2004/'05;0;0.0
8038;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2005/'06;1;
8039;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2006/'07;0;0.0
8040;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2007/'08;2;
8041;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2008/'09;0;0.0
8042;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2009/'10;0;0.0
8043;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2010/'11;0;0.0
8044;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2011/'12;1;
8045;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Marokko;Deeltijd;2012/'13;2;
8046;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;1995/'96;3;
8047;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;1996/'97;0;0.0
8048;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;1997/'98;3;
8049;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;1998/'99;2;
8050;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;1999/'00;0;0.0
8051;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2000/'01;1;
8052;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2001/'02;1;
8053;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2002/'03;1;
8054;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2003/'04;1;
8055;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2004/'05;1;
8056;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2005/'06;3;
8057;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2006/'07;1;
8058;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2007/'08;3;
8059;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2008/'09;2;
8060;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2009/'10;1;
8061;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2010/'11;3;
8062;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2011/'12;3;
8063;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Totaal opleidingsvorm;2012/'13;0;0.0
8064;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;1995/'96;3;
8065;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;1996/'97;0;0.0
8066;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;1997/'98;3;
8067;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;1998/'99;1;
8068;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;1999/'00;0;0.0
8069;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2000/'01;0;0.0
8070;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2001/'02;1;
8071;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2002/'03;0;0.0
8072;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2003/'04;1;
8073;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2004/'05;0;0.0
8074;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2005/'06;1;
8075;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2006/'07;1;
8076;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2007/'08;2;
8077;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2008/'09;1;
8078;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2009/'10;1;
8079;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2010/'11;3;
8080;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2011/'12;3;
8081;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Voltijd;2012/'13;0;0.0
8082;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;1995/'96;0;0.0
8083;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;1996/'97;0;0.0
8084;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;1997/'98;0;0.0
8085;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;1998/'99;1;
8086;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;1999/'00;0;0.0
8087;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2000/'01;1;
8088;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2001/'02;0;0.0
8089;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2002/'03;1;
8090;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2003/'04;0;0.0
8091;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2004/'05;1;
8092;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2005/'06;2;
8093;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2006/'07;0;0.0
8094;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2007/'08;1;
8095;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2008/'09;1;
