ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;TotaalProductgebondenBelastingen_4;BTWBelastingOverToegevoegdeWaarde_5;OverigeProductgebondenBelastingen_6;NietProductgebondenBelastingen_7;TotaalBelastOpInkomenEnVermogen_8;BelastingenOpInkomen_9;BelastingenOpVermogen_10;Vermogensheffingen_11;WettelijkeSocialeVerzekeringspremies_12;VerkopenVanGoederenEnDiensten_13;TotaalInkomenUitVermogen_14;Rente_15;Winstuitkeringen_16;InkomenUitGrondEnMineraleReserves_17;TotaalInkomensoverdrachten_18;InkomensoverdrachtenBinnenDeOverheid_19;InkomensoverdrIvmInternationSamenw_20;OverigeInkomensoverdrachten_21;TotaalKapitaaloverdrExclVermogen_22;Investeringsbijdragen_23;OverigeKapitaaloverdrachten_24;TotaalOverigeInkomsten_25;InvesteringenInEigenBeheer_26;Subsidies_27;ToegerekendeSocialePremies_28;TotaalUitgaven_29;TotaalBeloningVanWerknemers_30;Lonen_31;SocialePremiesTLVWerkgevers_32;AankopenGoederenEnDiensten_33;TotaalNettoInvesteringen_34;TotaalNettoInvestInVasteActiva_35;TotaalBrutoInvestInVasteActiva_36;AankopenInvesteringsgoederen_37;VerkopenInvesteringsgoederen_38;Afschrijvingen_39;VeranderingenInVoorradenInclKos_40;Afschrijvingen_41;SaldoAanEnVerkopenVanNietGepro_42;TotaalInkomenUitVermogen_43;Rente_44;InkomenUitGrondEnMineraleReserves_45;TotaalUitkeringen_46;TotaalSocialeUitkeringenInGeld_47;UitkeringenWettSocVerzInGeld_48;UitkeringenSocialeVoorzieningInGeld_49;TotaalSocialeUitkeringenInNatura_50;UitkeringenWettSocVerzInNatura_51;UitkeringenSocVoorzieningInNatura_52;TotaalSubsidies_53;ProductgebondenSubsidies_54;NietProductgebondenSubsidies_55;TotaalInkomensoverdrachten_56;InkomensoverdrachtenBinnenDeOverheid_57;InkomensoverdrIvmInternationSamenw_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;UitkSocVerzRechtstrDoorWerkgevers_65;TotaalVorderingensaldo_66;Inkomsten_67;Uitgaven_68;TotaalExploitatiesaldo_69;Vorderingensaldo_70;NettoInvesteringen_71;SaldoAanEnVerkopenVanNiet_72;TotaalAardgasbaten_73;Dividenden_74;InkomenUitGrondEnMineraleReserves_75;Vennootschapsbelasting_76;WerkelijkeRenteInkomsten_77;WerkelijkeRenteUitgaven_78;BNIAfdrachten_79
120;Centrale overheid;2005 4e kwartaal;40445.0;34301.0;17038.0;16592.0;11241.0;5351.0;446.0;16831.0;16249.0;582.0;432.0;0.0;1102.0;3598.0;239.0;1527.0;1832.0;576.0;199.0;50.0;327.0;42.0;22.0;20.0;826.0;148.0;41.0;637.0;35489.0;3773.0;2626.0;1147.0;3920.0;406.0;406.0;1517.0;;;-1111.0;0.0;1111.0;95.0;2589.0;2582.0;7.0;2386.0;1568.0;0.0;1568.0;818.0;0.0;818.0;877.0;372.0;505.0;17623.0;15437.0;879.0;1307.0;2054.0;1112.0;942.0;655.0;18.0;637.0;4956.0;40445.0;-35489.0;4455.0;4956.0;-406.0;-95.0;;;;;229.0;2586.0;
121;Centrale overheid;2005;135571.0;116221.0;59819.0;58276.0;36216.0;22060.0;1543.0;54693.0;52640.0;2053.0;1709.0;0.0;5038.0;8644.0;1142.0;3023.0;4479.0;2375.0;833.0;215.0;1327.0;166.0;70.0;96.0;3127.0;568.0;160.0;2399.0;135393.0;15184.0;10517.0;4667.0;12419.0;1191.0;1191.0;5545.0;5756.0;-211.0;-4354.0;0.0;4354.0;-135.0;10551.0;10532.0;19.0;9663.0;6574.0;0.0;6574.0;3089.0;0.0;3089.0;2588.0;1314.0;1274.0;72271.0;64007.0;3153.0;5111.0;4839.0;3071.0;1768.0;2468.0;69.0;2399.0;178.0;135571.0;-135393.0;-878.0;178.0;-1191.0;135.0;7579.0;1701.0;4078.0;1800.0;1106.0;10555.0;3687.0
122;Centrale overheid;2006 1e kwartaal;32518.0;28492.0;15478.0;15075.0;8583.0;6492.0;403.0;12654.0;11999.0;655.0;360.0;0.0;1053.0;1690.0;443.0;425.0;822.0;513.0;157.0;56.0;300.0;37.0;7.0;30.0;733.0;162.0;44.0;527.0;32920.0;3549.0;2497.0;1052.0;2827.0;221.0;221.0;1336.0;;;-1115.0;0.0;1115.0;-19.0;2664.0;2664.0;0.0;3207.0;2305.0;0.0;2305.0;902.0;0.0;902.0;519.0;273.0;246.0;16957.0;15077.0;815.0;1065.0;1337.0;483.0;854.0;543.0;16.0;527.0;-402.0;32518.0;-32920.0;-604.0;-402.0;-221.0;19.0;;;;;432.0;2669.0;
123;Centrale overheid;2006 2e kwartaal;38275.0;31980.0;17151.0;16800.0;10998.0;5802.0;351.0;14403.0;14007.0;396.0;426.0;0.0;1207.0;3781.0;349.0;1332.0;2100.0;526.0;146.0;63.0;317.0;34.0;6.0;28.0;747.0;140.0;58.0;549.0;39866.0;4515.0;3162.0;1353.0;3102.0;295.0;295.0;1451.0;;;-1156.0;0.0;1156.0;8.0;2571.0;2571.0;0.0;3385.0;2470.0;0.0;2470.0;915.0;0.0;915.0;615.0;351.0;264.0;22997.0;20932.0;696.0;1369.0;642.0;639.0;3.0;580.0;31.0;549.0;-1591.0;38275.0;-39866.0;-1894.0;-1591.0;-295.0;-8.0;;;;;334.0;2574.0;
124;Centrale overheid;2006 3e kwartaal;33325.0;27824.0;14327.0;13960.0;8473.0;5487.0;367.0;13179.0;12628.0;551.0;318.0;0.0;1475.0;2790.0;336.0;770.0;1684.0;499.0;113.0;56.0;330.0;37.0;6.0;31.0;700.0;135.0;50.0;515.0;32668.0;3566.0;2517.0;1049.0;3176.0;277.0;277.0;1393.0;;;-1116.0;0.0;1116.0;-48.0;2658.0;2658.0;0.0;3232.0;2333.0;0.0;2333.0;899.0;0.0;899.0;641.0;367.0;274.0;16981.0;14880.0;821.0;1280.0;540.0;497.0;43.0;529.0;14.0;515.0;657.0;33325.0;-32668.0;428.0;657.0;-277.0;48.0;;;;;322.0;2659.0;
125;Centrale overheid;2006 4e kwartaal;42802.0;37001.0;17043.0;16674.0;10911.0;5763.0;369.0;19252.0;18755.0;497.0;706.0;0.0;1197.0;3144.0;269.0;1336.0;1539.0;607.0;160.0;50.0;397.0;86.0;50.0;36.0;767.0;160.0;50.0;557.0;36953.0;3898.0;2704.0;1194.0;4171.0;496.0;496.0;1652.0;;;-1156.0;0.0;1156.0;-30.0;2498.0;2498.0;0.0;3318.0;2411.0;0.0;2411.0;907.0;0.0;907.0;854.0;421.0;433.0;18346.0;15365.0;1229.0;1752.0;1679.0;1407.0;272.0;567.0;10.0;557.0;5849.0;42802.0;-36953.0;5383.0;5849.0;-496.0;30.0;;;;;256.0;2501.0;
126;Centrale overheid;2006;146920.0;125297.0;63999.0;62509.0;38965.0;23544.0;1490.0;59488.0;57389.0;2099.0;1810.0;0.0;4932.0;11405.0;1397.0;3863.0;6145.0;2145.0;576.0;225.0;1344.0;194.0;69.0;125.0;2947.0;597.0;202.0;2148.0;142407.0;15528.0;10880.0;4648.0;13276.0;1289.0;1289.0;5832.0;6149.0;-317.0;-4543.0;0.0;4543.0;-89.0;10391.0;10391.0;0.0;13142.0;9519.0;0.0;9519.0;3623.0;0.0;3623.0;2629.0;1412.0;1217.0;75281.0;66254.0;3561.0;5466.0;4198.0;3026.0;1172.0;2219.0;71.0;2148.0;4513.0;146920.0;-142407.0;3313.0;4513.0;-1289.0;89.0;10610.0;2402.0;6028.0;2180.0;1344.0;10403.0;3620.0
127;Centrale overheid;2007 1e kwartaal;36040.0;29948.0;16259.0;15918.0;9651.0;6267.0;341.0;13316.0;12812.0;504.0;373.0;0.0;1187.0;3649.0;378.0;1067.0;2204.0;522.0;184.0;33.0;305.0;31.0;1.0;30.0;703.0;158.0;39.0;506.0;37238.0;3657.0;2522.0;1135.0;3275.0;286.0;286.0;1411.0;;;-1125.0;0.0;1125.0;9.0;2635.0;2635.0;0.0;3659.0;2464.0;0.0;2464.0;1195.0;0.0;1195.0;601.0;256.0;345.0;19716.0;17376.0;594.0;1746.0;1744.0;723.0;1021.0;531.0;25.0;506.0;-1198.0;36040.0;-37238.0;-1493.0;-1198.0;-286.0;-9.0;;;;;366.0;2637.0;
128;Centrale overheid;2007 2e kwartaal;38325.0;33614.0;16108.0;15726.0;9958.0;5768.0;382.0;17049.0;16448.0;601.0;457.0;0.0;1193.0;2104.0;382.0;945.0;777.0;549.0;186.0;40.0;323.0;42.0;11.0;31.0;823.0;150.0;44.0;629.0;39275.0;4700.0;3277.0;1423.0;3166.0;303.0;303.0;1504.0;;;-1201.0;0.0;1201.0;-47.0;2648.0;2648.0;0.0;3860.0;2628.0;0.0;2628.0;1232.0;0.0;1232.0;608.0;313.0;295.0;21072.0;19127.0;948.0;997.0;1110.0;1075.0;35.0;654.0;25.0;629.0;-950.0;38325.0;-39275.0;-1206.0;-950.0;-303.0;47.0;;;;;364.0;2649.0;
129;Centrale overheid;2007 3e kwartaal;33757.0;29500.0;15189.0;14857.0;9429.0;5428.0;332.0;13926.0;13267.0;659.0;385.0;0.0;1162.0;1786.0;445.0;678.0;663.0;585.0;204.0;45.0;336.0;16.0;5.0;11.0;708.0;147.0;55.0;506.0;37222.0;3714.0;2598.0;1116.0;3524.0;260.0;260.0;1425.0;;;-1165.0;0.0;1165.0;17.0;2816.0;2816.0;0.0;3679.0;2528.0;0.0;2528.0;1151.0;0.0;1151.0;906.0;407.0;499.0;19571.0;17569.0;886.0;1116.0;1051.0;731.0;320.0;519.0;13.0;506.0;-3465.0;33757.0;-37222.0;-3742.0;-3465.0;-260.0;-17.0;;;;;421.0;2817.0;
130;Centrale overheid;2007 4e kwartaal;47375.0;40590.0;19339.0;18885.0;12860.0;6025.0;454.0;20589.0;19936.0;653.0;662.0;0.0;1345.0;3908.0;506.0;1403.0;1999.0;646.0;237.0;73.0;336.0;54.0;11.0;43.0;832.0;169.0;78.0;585.0;39049.0;4155.0;2874.0;1281.0;4212.0;471.0;471.0;1690.0;;;-1219.0;0.0;1219.0;5.0;2890.0;2890.0;0.0;3761.0;2553.0;0.0;2553.0;1208.0;0.0;1208.0;1414.0;527.0;887.0;19103.0;16859.0;1252.0;992.0;1225.0;828.0;397.0;594.0;9.0;585.0;8326.0;47375.0;-39049.0;7850.0;8326.0;-471.0;-5.0;;;;;487.0;2895.0;
131;Centrale overheid;2007;155497.0;133652.0;66895.0;65386.0;41898.0;23488.0;1509.0;64880.0;62463.0;2417.0;1877.0;0.0;4887.0;11447.0;1711.0;4093.0;5643.0;2302.0;811.0;191.0;1300.0;143.0;28.0;115.0;3066.0;624.0;216.0;2226.0;152784.0;16226.0;11271.0;4955.0;14177.0;1320.0;1320.0;6030.0;6370.0;-340.0;-4710.0;0.0;4710.0;-16.0;10989.0;10989.0;0.0;14959.0;10173.0;0.0;10173.0;4786.0;0.0;4786.0;3529.0;1503.0;2026.0;79462.0;70931.0;3680.0;4851.0;5130.0;3357.0;1773.0;2298.0;72.0;2226.0;2713.0;155497.0;-152784.0;1409.0;2713.0;-1320.0;16.0;9762.0;2371.0;5579.0;1812.0;1638.0;10998.0;3454.0
132;Centrale overheid;2008 1e kwartaal;39065.0;30917.0;15762.0;15307.0;8911.0;6396.0;455.0;14934.0;14193.0;741.0;221.0;0.0;1288.0;5337.0;424.0;1231.0;3682.0;596.0;216.0;36.0;344.0;223.0;153.0;70.0;704.0;165.0;37.0;502.0;40245.0;3748.0;2591.0;1157.0;3568.0;511.0;511.0;1737.0;;;-1226.0;0.0;1226.0;-23.0;2814.0;2814.0;0.0;4371.0;2978.0;0.0;2978.0;1393.0;0.0;1393.0;699.0;362.0;337.0;20583.0;17921.0;715.0;1947.0;2225.0;993.0;1232.0;523.0;21.0;502.0;-1180.0;39065.0;-40245.0;-1668.0;-1180.0;-511.0;23.0;;;;;412.0;2831.0;
133;Centrale overheid;2008 2e kwartaal;40850.0;34964.0;17290.0;16873.0;11018.0;5855.0;417.0;17193.0;16549.0;644.0;481.0;0.0;1429.0;3071.0;461.0;1318.0;1292.0;506.0;247.0;48.0;211.0;108.0;86.0;22.0;772.0;165.0;46.0;561.0;41237.0;4802.0;3355.0;1447.0;3689.0;540.0;540.0;1785.0;;;-1245.0;0.0;1245.0;12.0;2793.0;2793.0;0.0;4515.0;3089.0;0.0;3089.0;1426.0;0.0;1426.0;770.0;366.0;404.0;21300.0;19449.0;795.0;1056.0;989.0;819.0;170.0;582.0;21.0;561.0;-387.0;40850.0;-41237.0;-939.0;-387.0;-540.0;-12.0;;;;;442.0;2801.0;
134;Centrale overheid;2008 3e kwartaal;36836.0;31834.0;16362.0;15951.0;10102.0;5849.0;411.0;14980.0;14367.0;613.0;492.0;0.0;1281.0;2334.0;479.0;753.0;1102.0;626.0;223.0;52.0;351.0;33.0;22.0;11.0;728.0;163.0;54.0;511.0;38581.0;3816.0;2672.0;1144.0;3674.0;276.0;276.0;1505.0;;;-1229.0;0.0;1229.0;48.0;2830.0;2830.0;0.0;4407.0;3067.0;0.0;3067.0;1340.0;0.0;1340.0;907.0;433.0;474.0;19625.0;17877.0;715.0;1033.0;1240.0;1012.0;228.0;529.0;18.0;511.0;-1745.0;36836.0;-38581.0;-2069.0;-1745.0;-276.0;-48.0;;;;;453.0;2836.0;
135;Centrale overheid;2008 4e kwartaal;47411.0;38118.0;18611.0;18085.0;12287.0;5798.0;526.0;18906.0;18309.0;597.0;601.0;0.0;1429.0;6293.0;1050.0;1906.0;3337.0;670.0;222.0;62.0;386.0;54.0;33.0;21.0;847.0;177.0;102.0;568.0;41396.0;4567.0;3163.0;1404.0;4220.0;438.0;438.0;1708.0;;;-1270.0;0.0;1270.0;71.0;3228.0;3228.0;0.0;4216.0;2841.0;0.0;2841.0;1375.0;0.0;1375.0;1215.0;260.0;955.0;19945.0;17115.0;1610.0;1220.0;1641.0;1061.0;580.0;585.0;17.0;568.0;6015.0;47411.0;-41396.0;5506.0;6015.0;-438.0;-71.0;;;;;1033.0;3249.0;
136;Centrale overheid;2008;164162.0;135833.0;68025.0;66216.0;42318.0;23898.0;1809.0;66013.0;63418.0;2595.0;1795.0;0.0;5427.0;17035.0;2414.0;5208.0;9413.0;2398.0;908.0;198.0;1292.0;418.0;294.0;124.0;3051.0;670.0;239.0;2142.0;161459.0;16933.0;11781.0;5152.0;15151.0;1765.0;1765.0;6735.0;6920.0;-185.0;-4970.0;0.0;4970.0;108.0;11665.0;11665.0;0.0;17509.0;11975.0;0.0;11975.0;5534.0;0.0;5534.0;3591.0;1421.0;2170.0;81453.0;72362.0;3835.0;5256.0;6095.0;3885.0;2210.0;2219.0;77.0;2142.0;2703.0;164162.0;-161459.0;830.0;2703.0;-1765.0;-108.0;15071.0;3275.0;9341.0;2455.0;2340.0;11717.0;3742.0
137;Centrale overheid;2009 1e kwartaal;37881.0;30678.0;14904.0;14407.0;8468.0;5939.0;497.0;15425.0;14721.0;704.0;349.0;0.0;1399.0;4484.0;770.0;1131.0;2583.0;531.0;206.0;50.0;275.0;45.0;17.0;28.0;744.0;173.0;64.0;507.0;43208.0;3911.0;2700.0;1211.0;3937.0;428.0;428.0;1685.0;;;-1257.0;0.0;1257.0;25.0;2882.0;2882.0;0.0;4622.0;3103.0;0.0;3103.0;1519.0;0.0;1519.0;794.0;372.0;422.0;22532.0;19569.0;937.0;2026.0;2291.0;801.0;1490.0;529.0;22.0;507.0;-5327.0;37881.0;-43208.0;-5780.0;-5327.0;-428.0;-25.0;;;;;770.0;3009.0;
138;Centrale overheid;2009 2e kwartaal;40188.0;33968.0;15974.0;15487.0;10323.0;5164.0;487.0;17550.0;16842.0;708.0;444.0;0.0;1381.0;3209.0;832.0;1488.0;889.0;700.0;237.0;53.0;410.0;115.0;82.0;33.0;815.0;172.0;92.0;551.0;43213.0;5038.0;3511.0;1527.0;4042.0;482.0;482.0;1767.0;;;-1285.0;0.0;1285.0;44.0;2760.0;2760.0;0.0;4895.0;3387.0;0.0;3387.0;1508.0;0.0;1508.0;1283.0;406.0;877.0;21294.0;21706.0;1027.0;-1439.0;1516.0;922.0;594.0;574.0;23.0;551.0;-3025.0;40188.0;-43213.0;-3551.0;-3025.0;-482.0;-44.0;;;;;830.0;2880.0;
139;Centrale overheid;2009 3e kwartaal;33581.0;28735.0;14973.0;14505.0;9657.0;4848.0;468.0;13253.0;12582.0;671.0;509.0;0.0;1358.0;1918.0;769.0;394.0;755.0;604.0;208.0;50.0;346.0;198.0;198.0;0.0;768.0;171.0;90.0;507.0;43520.0;3970.0;2780.0;1190.0;3989.0;415.0;415.0;1687.0;;;-1272.0;0.0;1272.0;52.0;2767.0;2767.0;0.0;4830.0;3422.0;0.0;3422.0;1408.0;0.0;1408.0;998.0;380.0;618.0;21115.0;19310.0;905.0;900.0;3584.0;928.0;2656.0;528.0;21.0;507.0;-9939.0;33581.0;-43520.0;-10406.0;-9939.0;-415.0;-52.0;;;;;767.0;2897.0;
140;Centrale overheid;2009 4e kwartaal;44254.0;36048.0;17494.0;16876.0;11409.0;5467.0;618.0;18043.0;17344.0;699.0;511.0;0.0;1412.0;5026.0;624.0;1972.0;2430.0;653.0;246.0;53.0;354.0;231.0;201.0;30.0;884.0;183.0;126.0;575.0;45764.0;4814.0;3336.0;1478.0;4524.0;470.0;470.0;1765.0;;;-1295.0;0.0;1295.0;121.0;2469.0;2469.0;0.0;4781.0;3392.0;0.0;3392.0;1389.0;0.0;1389.0;1435.0;400.0;1035.0;22099.0;19600.0;1086.0;1413.0;3163.0;1283.0;1880.0;593.0;18.0;575.0;-1510.0;44254.0;-45764.0;-2101.0;-1510.0;-470.0;-121.0;;;;;624.0;2600.0;
141;Centrale overheid;2009;155904.0;129429.0;63345.0;61275.0;39857.0;21418.0;2070.0;64271.0;61489.0;2782.0;1813.0;0.0;5550.0;14637.0;2995.0;4985.0;6657.0;2488.0;897.0;206.0;1385.0;589.0;498.0;91.0;3211.0;699.0;372.0;2140.0;175705.0;17733.0;12327.0;5406.0;16492.0;1795.0;1795.0;6904.0;7119.0;-215.0;-5109.0;0.0;5109.0;242.0;10878.0;10878.0;0.0;19128.0;13304.0;0.0;13304.0;5824.0;0.0;5824.0;4510.0;1558.0;2952.0;87040.0;80185.0;3955.0;2900.0;10554.0;3934.0;6620.0;2224.0;84.0;2140.0;-19801.0;155904.0;-175705.0;-21838.0;-19801.0;-1795.0;-242.0;10398.0;2215.0;6501.0;1682.0;2991.0;11386.0;1336.0
142;Centrale overheid;2010 1e kwartaal;39009.0;31555.0;15877.0;15344.0;9566.0;5778.0;533.0;15321.0;14567.0;754.0;357.0;0.0;1581.0;4259.0;467.0;1087.0;2705.0;650.0;260.0;42.0;348.0;218.0;162.0;56.0;746.0;188.0;71.0;487.0;45332.0;4010.0;2804.0;1206.0;3824.0;424.0;424.0;1729.0;;;-1305.0;0.0;1305.0;-11.0;2598.0;2598.0;0.0;4889.0;3399.0;0.0;3399.0;1490.0;0.0;1490.0;925.0;436.0;489.0;23868.0;20814.0;882.0;2172.0;2991.0;897.0;2094.0;509.0;22.0;487.0;-6323.0;39009.0;-45332.0;-6736.0;-6323.0;-424.0;11.0;;;;;463.0;2705.0;
143;Centrale overheid;2010 2e kwartaal;41114.0;35396.0;16454.0;15915.0;10581.0;5334.0;539.0;18544.0;17841.0;703.0;398.0;0.0;1562.0;2475.0;583.0;941.0;951.0;660.0;252.0;43.0;365.0;207.0;157.0;50.0;814.0;182.0;102.0;530.0;46779.0;5191.0;3663.0;1528.0;4088.0;630.0;630.0;1957.0;;;-1327.0;0.0;1327.0;-49.0;2561.0;2561.0;0.0;5424.0;3900.0;0.0;3900.0;1524.0;0.0;1524.0;1229.0;415.0;814.0;24067.0;22456.0;840.0;771.0;1759.0;1022.0;737.0;552.0;22.0;530.0;-5665.0;41114.0;-46779.0;-6246.0;-5665.0;-630.0;49.0;;;;;578.0;2669.0;
144;Centrale overheid;2010 3e kwartaal;33850.0;29062.0;15246.0;14804.0;9774.0;5030.0;442.0;13384.0;12599.0;785.0;432.0;0.0;1547.0;1657.0;521.0;350.0;786.0;599.0;215.0;43.0;341.0;210.0;160.0;50.0;775.0;187.0;106.0;482.0;42126.0;4012.0;2840.0;1172.0;3811.0;442.0;442.0;1765.0;;;-1323.0;0.0;1323.0;12.0;2478.0;2478.0;0.0;5018.0;3604.0;0.0;3604.0;1414.0;0.0;1414.0;1215.0;324.0;891.0;21967.0;19976.0;779.0;1212.0;1345.0;853.0;492.0;503.0;21.0;482.0;-8276.0;33850.0;-42126.0;-8730.0;-8276.0;-442.0;-12.0;;;;;516.0;2596.0;
145;Centrale overheid;2010 4e kwartaal;47485.0;38744.0;18900.0;18240.0;12537.0;5703.0;660.0;19310.0;18574.0;736.0;534.0;0.0;1630.0;5198.0;564.0;1830.0;2804.0;709.0;293.0;44.0;372.0;263.0;186.0;77.0;941.0;196.0;152.0;593.0;50335.0;4965.0;3477.0;1488.0;4386.0;531.0;531.0;1876.0;;;-1345.0;0.0;1345.0;45.0;2379.0;2379.0;0.0;4757.0;3383.0;0.0;3383.0;1374.0;0.0;1374.0;1492.0;385.0;1107.0;21505.0;19451.0;1031.0;1023.0;8315.0;1249.0;7066.0;615.0;22.0;593.0;-2850.0;47485.0;-50335.0;-3426.0;-2850.0;-531.0;-45.0;;;;;557.0;2486.0;
146;Centrale overheid;2010;161458.0;134757.0;66477.0;64303.0;42458.0;21845.0;2174.0;66559.0;63581.0;2978.0;1721.0;0.0;6320.0;13589.0;2135.0;4208.0;7246.0;2618.0;1020.0;172.0;1426.0;898.0;665.0;233.0;3276.0;753.0;431.0;2092.0;184572.0;18178.0;12784.0;5394.0;16109.0;2027.0;2027.0;7327.0;7452.0;-125.0;-5300.0;0.0;5300.0;-3.0;10016.0;10016.0;0.0;20088.0;14286.0;0.0;14286.0;5802.0;0.0;5802.0;4861.0;1560.0;3301.0;91407.0;82697.0;3532.0;5178.0;14410.0;4021.0;10389.0;2179.0;87.0;2092.0;-23114.0;161458.0;-184572.0;-25138.0;-23114.0;-2027.0;3.0;10670.0;2080.0;7075.0;1515.0;2114.0;10456.0;3662.0
147;Centrale overheid;2011 1e kwartaal;40482.0;32242.0;15692.0;15183.0;9349.0;5834.0;509.0;16203.0;15425.0;778.0;347.0;0.0;1589.0;5179.0;501.0;861.0;3817.0;615.0;221.0;30.0;364.0;76.0;58.0;18.0;781.0;201.0;87.0;493.0;44002.0;4019.0;2851.0;1168.0;3626.0;456.0;456.0;1785.0;;;-1329.0;0.0;1329.0;44.0;2363.0;2363.0;0.0;5147.0;3652.0;0.0;3652.0;1495.0;0.0;1495.0;1021.0;401.0;620.0;22911.0;20293.0;678.0;1940.0;2568.0;807.0;1761.0;518.0;25.0;493.0;-3520.0;40482.0;-44002.0;-4020.0;-3520.0;-456.0;-44.0;;;;;492.0;2440.0;
148;Centrale overheid;2011 2e kwartaal;41107.0;35333.0;15593.0;15082.0;9790.0;5292.0;511.0;19313.0;18562.0;751.0;427.0;0.0;1527.0;2495.0;406.0;817.0;1272.0;658.0;274.0;33.0;351.0;266.0;199.0;67.0;828.0;192.0;113.0;523.0;45075.0;5122.0;3663.0;1459.0;3835.0;298.0;298.0;1659.0;;;-1361.0;0.0;1361.0;58.0;2518.0;2518.0;0.0;5492.0;3952.0;0.0;3952.0;1540.0;0.0;1540.0;1260.0;383.0;877.0;23375.0;21667.0;799.0;909.0;1207.0;1065.0;142.0;549.0;26.0;523.0;-3968.0;41107.0;-45075.0;-4324.0;-3968.0;-298.0;-58.0;;;;;395.0;2593.0;
149;Centrale overheid;2011 3e kwartaal;35501.0;30351.0;15299.0;14809.0;10185.0;4624.0;490.0;14702.0;13943.0;759.0;350.0;0.0;1549.0;2061.0;430.0;527.0;1104.0;580.0;212.0;40.0;328.0;194.0;150.0;44.0;766.0;198.0;117.0;451.0;41182.0;3932.0;2821.0;1111.0;3667.0;302.0;302.0;1639.0;;;-1337.0;0.0;1337.0;43.0;2560.0;2560.0;0.0;5340.0;3908.0;0.0;3908.0;1432.0;0.0;1432.0;1217.0;300.0;917.0;21086.0;19263.0;728.0;1095.0;1225.0;913.0;312.0;473.0;22.0;451.0;-5681.0;35501.0;-41182.0;-6026.0;-5681.0;-302.0;-43.0;;;;;425.0;2653.0;
150;Centrale overheid;2011 4e kwartaal;40262.0;33059.0;17906.0;17248.0;11997.0;5251.0;658.0;14741.0;13999.0;742.0;412.0;0.0;1663.0;3451.0;544.0;673.0;2234.0;668.0;253.0;43.0;372.0;568.0;130.0;438.0;853.0;216.0;145.0;492.0;43451.0;4876.0;3459.0;1417.0;4349.0;142.0;142.0;1530.0;;;-1388.0;0.0;1388.0;-103.0;2856.0;2856.0;0.0;5138.0;3758.0;0.0;3758.0;1380.0;0.0;1380.0;1272.0;320.0;952.0;21187.0;18852.0;1162.0;1173.0;1830.0;1089.0;741.0;516.0;24.0;492.0;-3189.0;40262.0;-43451.0;-3228.0;-3189.0;-142.0;103.0;;;;;539.0;2961.0;
151;Centrale overheid;2011;157352.0;130985.0;64490.0;62322.0;41321.0;21001.0;2168.0;64959.0;61929.0;3030.0;1536.0;0.0;6328.0;13186.0;1881.0;2878.0;8427.0;2521.0;960.0;146.0;1415.0;1104.0;537.0;567.0;3228.0;807.0;462.0;1959.0;173710.0;17949.0;12794.0;5155.0;15477.0;1198.0;1198.0;6613.0;6899.0;-286.0;-5415.0;0.0;5415.0;42.0;10297.0;10297.0;0.0;21117.0;15270.0;0.0;15270.0;5847.0;0.0;5847.0;4770.0;1404.0;3366.0;88559.0;80075.0;3367.0;5117.0;6830.0;3874.0;2956.0;2056.0;97.0;1959.0;-16358.0;157352.0;-173710.0;-17598.0;-16358.0;-1198.0;-42.0;11941.0;2136.0;8232.0;1573.0;1851.0;10647.0;3644.0
152;Centrale overheid;2012 1e kwartaal;40723.0;31515.0;14819.0;14342.0;9066.0;5276.0;477.0;16408.0;15636.0;772.0;288.0;0.0;1515.0;6270.0;404.0;1687.0;4179.0;627.0;270.0;35.0;322.0;161.0;149.0;12.0;635.0;197.0;97.0;341.0;44540.0;4034.0;2805.0;1229.0;3527.0;129.0;129.0;1483.0;;;-1354.0;0.0;1354.0;59.0;2352.0;2352.0;0.0;5137.0;3769.0;0.0;3769.0;1368.0;0.0;1368.0;1042.0;340.0;702.0;24063.0;21121.0;780.0;2162.0;2473.0;694.0;1779.0;370.0;29.0;341.0;-3817.0;40723.0;-44540.0;-4005.0;-3817.0;-129.0;-59.0;;;;;401.0;2464.0;
153;Centrale overheid;2012 2e kwartaal;41563.0;35197.0;15119.0;14715.0;9882.0;4833.0;404.0;19723.0;18934.0;789.0;355.0;0.0;1555.0;3038.0;439.0;870.0;1729.0;769.0;328.0;35.0;406.0;115.0;96.0;19.0;889.0;190.0;114.0;585.0;45440.0;5168.0;3625.0;1543.0;3623.0;171.0;171.0;1559.0;;;-1388.0;0.0;1388.0;49.0;2375.0;2375.0;0.0;5359.0;3925.0;0.0;3925.0;1434.0;0.0;1434.0;1142.0;368.0;774.0;24449.0;22628.0;726.0;1095.0;1107.0;946.0;161.0;609.0;24.0;585.0;-3877.0;41563.0;-45440.0;-4097.0;-3877.0;-171.0;-49.0;;;;;438.0;2495.0;
