ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
6311;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noordoost-Noord-Brabant (CR);2021;164635.0;24.52;75972.0;113164.0
6312;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noordoost-Noord-Brabant (CR);2022;167140.0;24.57;77514.0;113944.0
6313;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noordoost-Noord-Brabant (CR);2023;151370.0;22.07;60007.0;87505.0
6314;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2013;155105.0;20.4;;
6315;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2014;165135.0;21.6;;
6316;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2015;175725.0;22.82;;
6317;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2016;184240.0;23.7;;
6318;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2017;187180.0;23.93;;
6319;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2018;192935.0;24.52;;
6320;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2019;194725.0;24.47;;
6321;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2020;192820.0;24.05;97430.0;121526.0
6322;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2021;201635.0;24.92;102313.0;126442.0
6323;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2022;204520.0;24.8;104607.0;126868.0
6324;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuidoost-Noord-Brabant (CR);2023;172135.0;20.61;66765.0;79935.0
6325;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2013;62160.0;21.77;;
6326;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2014;65220.0;22.83;;
6327;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2015;67495.0;23.65;;
6328;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2016;70395.0;24.65;;
6329;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2017;72340.0;25.23;;
6330;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2018;74515.0;25.98;;
6331;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2019;74865.0;26.01;;
6332;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2020;74290.0;25.76;35557.0;123314.0
6333;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2021;76915.0;26.56;36363.0;125560.0
6334;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2022;78250.0;26.6;37187.0;126392.0
6335;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Noord-Limburg (CR);2023;68490.0;23.05;26937.0;90647.0
6336;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2013;57065.0;23.84;;
6337;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2014;59240.0;24.73;;
6338;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2015;60640.0;25.31;;
6339;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2016;63460.0;26.48;;
6340;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2017;65170.0;27.15;;
6341;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2018;67025.0;27.84;;
6342;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2019;66440.0;27.53;;
6343;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2020;65345.0;27.05;27932.0;115647.0
6344;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2021;68375.0;28.18;28926.0;119215.0
6345;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2022;69860.0;28.5;30187.0;123169.0
6346;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Midden-Limburg (CR);2023;61785.0;25.04;21942.0;88929.0
6347;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2013;156205.0;25.3;;
6348;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2014;163280.0;26.46;;
6349;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2015;161355.0;26.17;;
6350;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2016;165050.0;26.84;;
6351;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2017;165900.0;27.01;;
6352;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2018;167600.0;27.32;;
6353;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2019;165745.0;27.05;;
6354;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2020;162615.0;26.61;74971.0;122696.0
6355;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2021;167475.0;27.48;77092.0;126488.0
6356;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2022;169390.0;27.64;77546.0;126526.0
6357;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Zuid-Limburg (CR);2023;152780.0;24.85;62480.0;101627.0
6358;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2013;83435.0;20.43;;
6359;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2014;89410.0;21.73;;
6360;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2015;92760.0;22.4;;
6361;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2016;96135.0;23.12;;
6362;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2017;99080.0;23.72;;
6363;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2018;101035.0;23.93;;
6364;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2019;101935.0;23.8;;
6365;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2020;100460.0;23.2;46143.0;106556.0
6366;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2021;105640.0;24.06;48005.0;109331.0
6367;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2022;107675.0;23.9;48891.0;108501.0
6368;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Flevoland (CR);2023;93165.0;20.37;37146.0;81229.0
6369;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2013;5635.0;21.85;;
6370;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2014;5920.0;23.17;;
6371;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2015;6175.0;24.27;;
6372;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2016;6390.0;25.11;;
6373;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2017;6575.0;25.76;;
6374;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2018;6575.0;25.64;;
6375;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2019;6615.0;25.78;;
6376;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2020;6695.0;26.08;2966.0;115576.0
6377;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2021;6870.0;26.79;3038.0;118486.0
6378;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2022;7085.0;27.14;3131.0;119965.0
6379;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aa en Hunze;2023;6595.0;25.24;2604.0;99627.0
6380;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2013;2515.0;19.39;;
6381;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2014;2610.0;19.99;;
6382;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2015;2660.0;20.19;;
6383;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2016;2695.0;20.37;;
6384;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2017;2830.0;21.34;;
6385;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2018;2960.0;22.08;;
6386;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2019;;;;
6387;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2020;;;;
6388;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2021;;;;
6389;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2022;;;;
6390;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalburg;2023;;;;
6391;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2013;6980.0;22.34;;
6392;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2014;7235.0;23.05;;
6393;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2015;7175.0;22.6;;
6394;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2016;7275.0;22.82;;
6395;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2017;7530.0;23.58;;
6396;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2018;7595.0;23.67;;
6397;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2019;7455.0;23.06;;
6398;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2020;7285.0;22.45;3289.0;101371.0
6399;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2021;7590.0;23.01;3342.0;101345.0
6400;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2022;7635.0;22.66;3452.0;102416.0
6401;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalsmeer;2023;6945.0;20.26;2593.0;75661.0
6402;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2013;5580.0;20.37;;
6403;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2014;5990.0;21.93;;
6404;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2015;6170.0;22.64;;
6405;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2016;6445.0;23.5;;
6406;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2017;6535.0;23.85;;
6407;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2018;6745.0;24.73;;
6408;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2019;6815.0;24.9;;
6409;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2020;6765.0;24.62;3091.0;112470.0
6410;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2021;6955.0;25.31;3130.0;113876.0
6411;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2022;7090.0;25.71;3306.0;119908.0
6412;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Aalten;2023;6395.0;23.14;2491.0;90132.0
6413;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2013;6800.0;23.89;;
6414;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2014;6980.0;24.63;;
6415;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2015;7285.0;25.72;;
6416;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2016;7465.0;26.35;;
6417;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2017;7515.0;26.66;;
6418;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2018;7650.0;27.08;;
6419;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2019;7745.0;27.47;;
6420;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2020;7720.0;27.4;3663.0;129984.0
6421;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2021;7780.0;27.55;3682.0;130400.0
6422;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2022;7830.0;27.44;3897.0;136566.0
6423;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Achtkarspelen;2023;7260.0;25.36;3132.0;109356.0
6424;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2013;4720.0;23.68;;
6425;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2014;5085.0;25.23;;
6426;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2015;5330.0;26.42;;
6427;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2016;5435.0;26.83;;
6428;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2017;5555.0;27.33;;
6429;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2018;5675.0;27.87;;
6430;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2019;5290.0;25.96;;
6431;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2020;5005.0;24.5;2595.0;127039.0
6432;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2021;5285.0;25.83;2681.0;130955.0
6433;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2022;5400.0;26.13;2786.0;134787.0
6434;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alblasserdam;2023;4725.0;22.75;2141.0;103054.0
6435;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2013;5210.0;20.47;;
6436;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2014;5520.0;21.7;;
6437;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2015;5685.0;22.34;;
6438;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2016;6090.0;24.02;;
6439;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2017;6155.0;24.21;;
6440;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2018;6485.0;25.39;;
6441;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2019;6590.0;25.75;;
6442;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2020;6490.0;25.04;2987.0;115262.0
6443;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2021;6895.0;26.33;2988.0;114138.0
6444;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2022;6875.0;26.1;3117.0;118359.0
6445;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Albrandswaard;2023;6105.0;22.87;2351.0;88083.0
6446;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2013;20335.0;21.07;;
6447;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2014;21265.0;21.93;;
6448;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2015;24120.0;22.05;;
6449;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2016;25145.0;22.87;;
6450;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2017;25590.0;23.19;;
6451;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2018;26410.0;23.91;;
6452;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2019;26335.0;23.81;;
6453;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2020;26035.0;23.4;11666.0;104837.0
6454;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2021;27295.0;24.4;12156.0;108656.0
6455;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2022;27445.0;24.2;13100.0;115511.0
6456;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alkmaar;2023;24310.0;21.37;9340.0;82093.0
6457;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2013;18110.0;24.45;;
6458;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2014;19770.0;26.85;;
6459;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2015;21150.0;28.73;;
6460;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2016;22405.0;30.36;;
6461;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2017;23095.0;31.34;;
6462;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2018;23740.0;32.09;;
6463;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2019;23835.0;32.1;;
6464;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2020;23470.0;31.56;12826.0;172499.0
6465;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2021;23825.0;32.04;12909.0;173582.0
6466;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2022;23935.0;31.91;13568.0;180877.0
6467;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almelo;2023;20195.0;26.76;8989.0;119139.0
6468;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2013;39170.0;19.61;;
6469;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2014;42305.0;21.07;;
6470;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2015;44230.0;21.92;;
6471;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2016;46400.0;22.84;;
6472;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2017;47930.0;23.31;;
6473;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2018;49080.0;23.47;;
6474;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2019;49690.0;23.3;;
6475;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2020;48325.0;22.3;21573.0;99557.0
6476;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2021;50920.0;23.18;22505.0;102443.0
6477;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2022;51920.0;23.12;23076.0;102742.0
6478;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Almere;2023;44560.0;19.48;17725.0;77470.0
6479;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2013;14905.0;20.09;;
6480;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2014;22825.0;21.03;;
6481;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2015;24170.0;22.12;;
6482;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2016;24990.0;22.74;;
6483;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2017;25535.0;23.05;;
6484;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2018;26325.0;23.55;;
6485;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2019;26205.0;23.16;;
6486;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2020;25750.0;22.63;12492.0;109767.0
6487;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2021;26775.0;23.36;12586.0;109791.0
6488;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2022;26810.0;23.18;12772.0;110431.0
6489;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen aan den Rijn;2023;24190.0;20.79;10145.0;87207.0
6490;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2013;1875.0;19.23;;
6491;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2014;1970.0;19.99;;
6492;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2015;1980.0;20.02;;
6493;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2016;2150.0;21.31;;
6494;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2017;2275.0;22.32;;
6495;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2018;2280.0;22.21;;
6496;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2019;2310.0;22.39;;
6497;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2020;2350.0;22.63;987.0;95055.0
6498;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2021;2435.0;23.16;1019.0;96858.0
6499;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2022;2520.0;23.67;1092.0;102706.0
6500;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Alphen-Chaam;2023;2305.0;21.63;880.0;82637.0
6501;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2013;;;;
6502;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2014;;;;
6503;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2015;;;;
6504;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2016;;;;
6505;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2017;;;;
6506;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2018;;;;
6507;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2019;13350.0;23.73;;
6508;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2020;13285.0;23.37;6135.0;107941.0
6509;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2021;13640.0;23.82;6176.0;107836.0
6510;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2022;13710.0;23.54;6206.0;106565.0
6511;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Altena;2023;12610.0;21.38;4893.0;82949.0
6512;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2013;755.0;21.06;;
6513;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2014;850.0;23.42;;
6514;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2015;860.0;23.57;;
6515;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2016;915.0;24.93;;
6516;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2017;960.0;25.82;;
6517;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2018;965.0;25.87;;
6518;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2019;940.0;24.91;;
6519;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2020;890.0;23.46;378.0;99437.0
6520;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2021;895.0;23.11;366.0;94617.0
6521;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2022;930.0;23.75;332.0;84677.0
6522;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ameland;2023;900.0;22.67;305.0;76846.0
6523;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2013;31865.0;20.89;;
6524;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2014;33090.0;21.52;;
6525;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2015;34235.0;22.04;;
6526;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2016;35585.0;22.77;;
6527;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2017;36435.0;23.19;;
6528;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2018;36930.0;23.37;;
6529;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Amersfoort;2019;36710.0;23.07;;
