ID;Woningtype;RegioS;Perioden;TeKoopStaandeWoningen_1;GemiddeldeAanbodtijd_2;GemiddeldeVraagprijs_3;GemiddeldeVraagprijsPerM_4
2462;Totaal;Zuidoost-Noord-Brabant (CR);2014 augustus;9600.0;21.0;334000.0;2190.0
2463;Totaal;Zuidoost-Noord-Brabant (CR);2014 september;9400.0;21.0;335000.0;2200.0
2464;Totaal;Zuidoost-Noord-Brabant (CR);2014 oktober;9500.0;21.0;336000.0;2200.0
2465;Totaal;Zuidoost-Noord-Brabant (CR);2014 november;9200.0;21.0;337000.0;2210.0
2466;Totaal;Zuidoost-Noord-Brabant (CR);2014 december;8800.0;22.0;338000.0;2210.0
2467;Totaal;Zuidoost-Noord-Brabant (CR);2015 januari;8900.0;21.0;337000.0;2200.0
2468;Totaal;Zuidoost-Noord-Brabant (CR);2015 februari;8800.0;21.0;336000.0;2200.0
2469;Totaal;Zuidoost-Noord-Brabant (CR);2015 maart;8600.0;21.0;342000.0;2200.0
2470;Totaal;Zuidoost-Noord-Brabant (CR);2015 april;8800.0;21.0;342000.0;2200.0
2471;Totaal;Zuidoost-Noord-Brabant (CR);2015 mei;9000.0;20.0;343000.0;2200.0
2472;Totaal;Zuidoost-Noord-Brabant (CR);2015 juni;8600.0;20.0;346000.0;2200.0
2473;Totaal;Zuidoost-Noord-Brabant (CR);2015 juli;8700.0;20.0;345000.0;2200.0
2474;Totaal;Zuidoost-Noord-Brabant (CR);2015 augustus;8200.0;21.0;348000.0;2200.0
2475;Totaal;Zuidoost-Noord-Brabant (CR);2015 september;7800.0;20.0;348000.0;2200.0
2476;Totaal;Zuidoost-Noord-Brabant (CR);2015 oktober;7700.0;20.0;348000.0;2190.0
2477;Totaal;Zuidoost-Noord-Brabant (CR);2015 november;7500.0;20.0;353000.0;2210.0
2478;Totaal;Zuidoost-Noord-Brabant (CR);2015 december;7500.0;20.0;351000.0;2210.0
2479;Totaal;Zuidoost-Noord-Brabant (CR);2016 januari;7400.0;20.0;353000.0;2220.0
2480;Totaal;Zuidoost-Noord-Brabant (CR);2016 februari;7400.0;20.0;353000.0;2230.0
2481;Totaal;Zuidoost-Noord-Brabant (CR);2016 maart;7000.0;19.0;358000.0;2230.0
2482;Totaal;Zuidoost-Noord-Brabant (CR);2016 april;6900.0;19.0;362000.0;2240.0
2483;Totaal;Zuidoost-Noord-Brabant (CR);2016 mei;6500.0;19.0;367000.0;2240.0
2484;Totaal;Zuidoost-Noord-Brabant (CR);2016 juni;6500.0;19.0;370000.0;2250.0
2485;Totaal;Zuidoost-Noord-Brabant (CR);2016 juli;6200.0;19.0;373000.0;2260.0
2486;Totaal;Zuidoost-Noord-Brabant (CR);2016 augustus;5900.0;20.0;378000.0;2270.0
2487;Totaal;Zuidoost-Noord-Brabant (CR);2016 september;6200.0;19.0;376000.0;2270.0
2488;Totaal;Zuidoost-Noord-Brabant (CR);2016 oktober;6100.0;16.0;382000.0;2280.0
2489;Totaal;Zuidoost-Noord-Brabant (CR);2016 november;6100.0;16.0;381000.0;2280.0
2490;Totaal;Zuidoost-Noord-Brabant (CR);2016 december;5800.0;17.0;384000.0;2280.0
2491;Totaal;Noord-Limburg (CR);2013 februari;3700.0;20.0;274000.0;1780.0
2492;Totaal;Noord-Limburg (CR);2013 maart;3800.0;20.0;274000.0;1780.0
2493;Totaal;Noord-Limburg (CR);2013 april;3800.0;20.0;275000.0;1780.0
2494;Totaal;Noord-Limburg (CR);2013 mei;3800.0;20.0;276000.0;1780.0
2495;Totaal;Noord-Limburg (CR);2013 juni;3900.0;20.0;275000.0;1770.0
2496;Totaal;Noord-Limburg (CR);2013 juli;4000.0;19.0;274000.0;1780.0
2497;Totaal;Noord-Limburg (CR);2013 augustus;4100.0;19.0;274000.0;1780.0
2498;Totaal;Noord-Limburg (CR);2013 september;4000.0;20.0;274000.0;1770.0
2499;Totaal;Noord-Limburg (CR);2013 oktober;4000.0;20.0;273000.0;1770.0
2500;Totaal;Noord-Limburg (CR);2013 november;3900.0;20.0;274000.0;1770.0
2501;Totaal;Noord-Limburg (CR);2013 december;3800.0;20.0;275000.0;1770.0
2502;Totaal;Noord-Limburg (CR);2014 januari;3900.0;20.0;274000.0;1760.0
2503;Totaal;Noord-Limburg (CR);2014 februari;4000.0;21.0;272000.0;1760.0
2504;Totaal;Noord-Limburg (CR);2014 maart;4000.0;20.0;271000.0;1750.0
2505;Totaal;Noord-Limburg (CR);2014 april;3900.0;21.0;272000.0;1760.0
2506;Totaal;Noord-Limburg (CR);2014 mei;4000.0;21.0;273000.0;1760.0
2507;Totaal;Noord-Limburg (CR);2014 juni;4000.0;21.0;273000.0;1760.0
2508;Totaal;Noord-Limburg (CR);2014 juli;3900.0;21.0;273000.0;1760.0
2509;Totaal;Noord-Limburg (CR);2014 augustus;3900.0;21.0;274000.0;1770.0
2510;Totaal;Noord-Limburg (CR);2014 september;3900.0;21.0;274000.0;1770.0
2511;Totaal;Noord-Limburg (CR);2014 oktober;3900.0;21.0;273000.0;1770.0
2512;Totaal;Noord-Limburg (CR);2014 november;3900.0;21.0;274000.0;1770.0
2513;Totaal;Noord-Limburg (CR);2014 december;3800.0;22.0;275000.0;1770.0
2514;Totaal;Noord-Limburg (CR);2015 januari;3800.0;22.0;276000.0;1770.0
2515;Totaal;Noord-Limburg (CR);2015 februari;3800.0;22.0;275000.0;1770.0
2516;Totaal;Noord-Limburg (CR);2015 maart;3800.0;22.0;275000.0;1760.0
2517;Totaal;Noord-Limburg (CR);2015 april;3900.0;21.0;274000.0;1760.0
2518;Totaal;Noord-Limburg (CR);2015 mei;3900.0;22.0;275000.0;1760.0
2519;Totaal;Noord-Limburg (CR);2015 juni;3700.0;21.0;276000.0;1760.0
2520;Totaal;Noord-Limburg (CR);2015 juli;3900.0;21.0;276000.0;1760.0
2521;Totaal;Noord-Limburg (CR);2015 augustus;3700.0;21.0;278000.0;1760.0
2522;Totaal;Noord-Limburg (CR);2015 september;3700.0;21.0;276000.0;1760.0
2523;Totaal;Noord-Limburg (CR);2015 oktober;3800.0;21.0;276000.0;1760.0
2524;Totaal;Noord-Limburg (CR);2015 november;3600.0;21.0;277000.0;1770.0
2525;Totaal;Noord-Limburg (CR);2015 december;3600.0;22.0;278000.0;1770.0
2526;Totaal;Noord-Limburg (CR);2016 januari;3600.0;22.0;278000.0;1780.0
2527;Totaal;Noord-Limburg (CR);2016 februari;3500.0;22.0;281000.0;1780.0
2528;Totaal;Noord-Limburg (CR);2016 maart;3500.0;22.0;281000.0;1780.0
2529;Totaal;Noord-Limburg (CR);2016 april;3500.0;22.0;281000.0;1790.0
2530;Totaal;Noord-Limburg (CR);2016 mei;3300.0;22.0;282000.0;1790.0
2531;Totaal;Noord-Limburg (CR);2016 juni;3300.0;22.0;282000.0;1790.0
2532;Totaal;Noord-Limburg (CR);2016 juli;3200.0;22.0;281000.0;1780.0
2533;Totaal;Noord-Limburg (CR);2016 augustus;3100.0;23.0;281000.0;1780.0
2534;Totaal;Noord-Limburg (CR);2016 september;3100.0;22.0;283000.0;1790.0
2535;Totaal;Noord-Limburg (CR);2016 oktober;3000.0;21.0;290000.0;1810.0
2536;Totaal;Noord-Limburg (CR);2016 november;3000.0;21.0;292000.0;1800.0
2537;Totaal;Noord-Limburg (CR);2016 december;2900.0;21.0;293000.0;1800.0
2538;Totaal;Midden-Limburg (CR);2013 februari;3300.0;20.0;274000.0;1760.0
2539;Totaal;Midden-Limburg (CR);2013 maart;3400.0;20.0;272000.0;1750.0
2540;Totaal;Midden-Limburg (CR);2013 april;3600.0;19.0;268000.0;1730.0
2541;Totaal;Midden-Limburg (CR);2013 mei;3500.0;19.0;266000.0;1730.0
2542;Totaal;Midden-Limburg (CR);2013 juni;3500.0;19.0;266000.0;1720.0
2543;Totaal;Midden-Limburg (CR);2013 juli;3600.0;19.0;268000.0;1720.0
2544;Totaal;Midden-Limburg (CR);2013 augustus;3600.0;19.0;268000.0;1710.0
2545;Totaal;Midden-Limburg (CR);2013 september;3500.0;20.0;267000.0;1710.0
2546;Totaal;Midden-Limburg (CR);2013 oktober;3500.0;20.0;266000.0;1710.0
2547;Totaal;Midden-Limburg (CR);2013 november;3500.0;20.0;264000.0;1700.0
2548;Totaal;Midden-Limburg (CR);2013 december;3400.0;20.0;267000.0;1700.0
2549;Totaal;Midden-Limburg (CR);2014 januari;3400.0;21.0;267000.0;1700.0
2550;Totaal;Midden-Limburg (CR);2014 februari;3400.0;21.0;267000.0;1700.0
2551;Totaal;Midden-Limburg (CR);2014 maart;3400.0;21.0;266000.0;1690.0
2552;Totaal;Midden-Limburg (CR);2014 april;3400.0;21.0;265000.0;1690.0
2553;Totaal;Midden-Limburg (CR);2014 mei;3400.0;21.0;266000.0;1690.0
2554;Totaal;Midden-Limburg (CR);2014 juni;3500.0;20.0;267000.0;1700.0
2555;Totaal;Midden-Limburg (CR);2014 juli;3400.0;21.0;268000.0;1700.0
2556;Totaal;Midden-Limburg (CR);2014 augustus;3400.0;21.0;267000.0;1700.0
2557;Totaal;Midden-Limburg (CR);2014 september;3400.0;21.0;267000.0;1690.0
2558;Totaal;Midden-Limburg (CR);2014 oktober;3400.0;21.0;267000.0;1690.0
2559;Totaal;Midden-Limburg (CR);2014 november;3300.0;22.0;269000.0;1690.0
2560;Totaal;Midden-Limburg (CR);2014 december;3200.0;22.0;270000.0;1680.0
2561;Totaal;Midden-Limburg (CR);2015 januari;3000.0;22.0;271000.0;1670.0
2562;Totaal;Midden-Limburg (CR);2015 februari;3000.0;22.0;271000.0;1670.0
2563;Totaal;Midden-Limburg (CR);2015 maart;3100.0;20.0;272000.0;1680.0
2564;Totaal;Midden-Limburg (CR);2015 april;3200.0;20.0;272000.0;1680.0
2565;Totaal;Midden-Limburg (CR);2015 mei;3200.0;20.0;271000.0;1680.0
2566;Totaal;Midden-Limburg (CR);2015 juni;3200.0;20.0;272000.0;1680.0
2567;Totaal;Midden-Limburg (CR);2015 juli;3200.0;20.0;273000.0;1690.0
2568;Totaal;Midden-Limburg (CR);2015 augustus;3100.0;20.0;274000.0;1690.0
2569;Totaal;Midden-Limburg (CR);2015 september;3100.0;20.0;272000.0;1680.0
2570;Totaal;Midden-Limburg (CR);2015 oktober;3100.0;20.0;273000.0;1680.0
2571;Totaal;Midden-Limburg (CR);2015 november;3000.0;20.0;275000.0;1680.0
2572;Totaal;Midden-Limburg (CR);2015 december;3000.0;20.0;274000.0;1690.0
2573;Totaal;Midden-Limburg (CR);2016 januari;2800.0;20.0;277000.0;1700.0
2574;Totaal;Midden-Limburg (CR);2016 februari;2800.0;20.0;275000.0;1700.0
2575;Totaal;Midden-Limburg (CR);2016 maart;2800.0;19.0;275000.0;1700.0
2576;Totaal;Midden-Limburg (CR);2016 april;2700.0;19.0;275000.0;1690.0
2577;Totaal;Midden-Limburg (CR);2016 mei;2600.0;19.0;282000.0;1700.0
2578;Totaal;Midden-Limburg (CR);2016 juni;2700.0;19.0;280000.0;1700.0
2579;Totaal;Midden-Limburg (CR);2016 juli;2700.0;19.0;281000.0;1700.0
2580;Totaal;Midden-Limburg (CR);2016 augustus;2500.0;20.0;284000.0;1700.0
2581;Totaal;Midden-Limburg (CR);2016 september;2600.0;19.0;282000.0;1700.0
2582;Totaal;Midden-Limburg (CR);2016 oktober;2400.0;19.0;288000.0;1710.0
2583;Totaal;Midden-Limburg (CR);2016 november;2300.0;19.0;289000.0;1710.0
2584;Totaal;Midden-Limburg (CR);2016 december;2300.0;19.0;290000.0;1730.0
2585;Totaal;Zuid-Limburg (CR);2013 februari;8000.0;18.0;233000.0;1570.0
2586;Totaal;Zuid-Limburg (CR);2013 maart;8100.0;18.0;232000.0;1570.0
2587;Totaal;Zuid-Limburg (CR);2013 april;8000.0;18.0;232000.0;1560.0
2588;Totaal;Zuid-Limburg (CR);2013 mei;8000.0;18.0;231000.0;1550.0
2589;Totaal;Zuid-Limburg (CR);2013 juni;8100.0;18.0;229000.0;1550.0
2590;Totaal;Zuid-Limburg (CR);2013 juli;7900.0;19.0;230000.0;1540.0
2591;Totaal;Zuid-Limburg (CR);2013 augustus;7900.0;19.0;230000.0;1540.0
2592;Totaal;Zuid-Limburg (CR);2013 september;7900.0;18.0;230000.0;1540.0
2593;Totaal;Zuid-Limburg (CR);2013 oktober;7900.0;18.0;230000.0;1540.0
2594;Totaal;Zuid-Limburg (CR);2013 november;7700.0;18.0;231000.0;1540.0
2595;Totaal;Zuid-Limburg (CR);2013 december;7400.0;19.0;230000.0;1530.0
2596;Totaal;Zuid-Limburg (CR);2014 januari;7200.0;19.0;231000.0;1530.0
2597;Totaal;Zuid-Limburg (CR);2014 februari;7300.0;19.0;230000.0;1530.0
2598;Totaal;Zuid-Limburg (CR);2014 maart;7300.0;19.0;230000.0;1530.0
2599;Totaal;Zuid-Limburg (CR);2014 april;7300.0;19.0;229000.0;1530.0
2600;Totaal;Zuid-Limburg (CR);2014 mei;7400.0;18.0;229000.0;1530.0
2601;Totaal;Zuid-Limburg (CR);2014 juni;7400.0;18.0;227000.0;1520.0
2602;Totaal;Zuid-Limburg (CR);2014 juli;7200.0;19.0;227000.0;1520.0
2603;Totaal;Zuid-Limburg (CR);2014 augustus;7100.0;19.0;228000.0;1520.0
2604;Totaal;Zuid-Limburg (CR);2014 september;7000.0;19.0;229000.0;1520.0
2605;Totaal;Zuid-Limburg (CR);2014 oktober;7100.0;19.0;228000.0;1520.0
2606;Totaal;Zuid-Limburg (CR);2014 november;7000.0;19.0;228000.0;1520.0
2607;Totaal;Zuid-Limburg (CR);2014 december;6700.0;19.0;229000.0;1530.0
2608;Totaal;Zuid-Limburg (CR);2015 januari;6700.0;19.0;229000.0;1520.0
2609;Totaal;Zuid-Limburg (CR);2015 februari;6700.0;19.0;228000.0;1520.0
2610;Totaal;Zuid-Limburg (CR);2015 maart;6700.0;18.0;228000.0;1510.0
2611;Totaal;Zuid-Limburg (CR);2015 april;6900.0;18.0;229000.0;1520.0
2612;Totaal;Zuid-Limburg (CR);2015 mei;7100.0;18.0;229000.0;1510.0
2613;Totaal;Zuid-Limburg (CR);2015 juni;6700.0;18.0;229000.0;1510.0
2614;Totaal;Zuid-Limburg (CR);2015 juli;6800.0;18.0;228000.0;1510.0
2615;Totaal;Zuid-Limburg (CR);2015 augustus;6400.0;19.0;229000.0;1500.0
2616;Totaal;Zuid-Limburg (CR);2015 september;6600.0;18.0;229000.0;1510.0
2617;Totaal;Zuid-Limburg (CR);2015 oktober;6400.0;18.0;228000.0;1500.0
2618;Totaal;Zuid-Limburg (CR);2015 november;6200.0;18.0;229000.0;1500.0
2619;Totaal;Zuid-Limburg (CR);2015 december;6300.0;18.0;229000.0;1500.0
2620;Totaal;Zuid-Limburg (CR);2016 januari;6300.0;18.0;228000.0;1500.0
2621;Totaal;Zuid-Limburg (CR);2016 februari;6200.0;18.0;229000.0;1500.0
2622;Totaal;Zuid-Limburg (CR);2016 maart;6200.0;18.0;230000.0;1510.0
2623;Totaal;Zuid-Limburg (CR);2016 april;6200.0;18.0;229000.0;1510.0
2624;Totaal;Zuid-Limburg (CR);2016 mei;6000.0;18.0;230000.0;1500.0
2625;Totaal;Zuid-Limburg (CR);2016 juni;6300.0;17.0;231000.0;1510.0
2626;Totaal;Zuid-Limburg (CR);2016 juli;6200.0;18.0;232000.0;1510.0
2627;Totaal;Zuid-Limburg (CR);2016 augustus;5600.0;18.0;233000.0;1500.0
2628;Totaal;Zuid-Limburg (CR);2016 september;5600.0;18.0;233000.0;1500.0
2629;Totaal;Zuid-Limburg (CR);2016 oktober;5200.0;18.0;237000.0;1510.0
2630;Totaal;Zuid-Limburg (CR);2016 november;5300.0;17.0;237000.0;1510.0
2631;Totaal;Zuid-Limburg (CR);2016 december;5000.0;18.0;240000.0;1520.0
2632;Totaal;Flevoland (CR);2013 februari;5500.0;21.0;249000.0;1850.0
2633;Totaal;Flevoland (CR);2013 maart;5300.0;21.0;248000.0;1840.0
2634;Totaal;Flevoland (CR);2013 april;5300.0;22.0;248000.0;1840.0
2635;Totaal;Flevoland (CR);2013 mei;5200.0;22.0;247000.0;1840.0
2636;Totaal;Flevoland (CR);2013 juni;5100.0;22.0;247000.0;1840.0
2637;Totaal;Flevoland (CR);2013 juli;5000.0;22.0;247000.0;1830.0
2638;Totaal;Flevoland (CR);2013 augustus;5000.0;22.0;247000.0;1840.0
2639;Totaal;Flevoland (CR);2013 september;4800.0;21.0;246000.0;1830.0
2640;Totaal;Flevoland (CR);2013 oktober;4700.0;22.0;244000.0;1820.0
2641;Totaal;Flevoland (CR);2013 november;4600.0;22.0;244000.0;1820.0
2642;Totaal;Flevoland (CR);2013 december;4600.0;22.0;243000.0;1820.0
2643;Totaal;Flevoland (CR);2014 januari;4600.0;22.0;242000.0;1810.0
2644;Totaal;Flevoland (CR);2014 februari;4700.0;21.0;247000.0;1820.0
2645;Totaal;Flevoland (CR);2014 maart;4700.0;21.0;247000.0;1820.0
2646;Totaal;Flevoland (CR);2014 april;5000.0;20.0;247000.0;1820.0
2647;Totaal;Flevoland (CR);2014 mei;5100.0;20.0;247000.0;1810.0
2648;Totaal;Flevoland (CR);2014 juni;5300.0;19.0;249000.0;1820.0
2649;Totaal;Flevoland (CR);2014 juli;5000.0;20.0;250000.0;1820.0
2650;Totaal;Flevoland (CR);2014 augustus;5100.0;20.0;249000.0;1820.0
2651;Totaal;Flevoland (CR);2014 september;4900.0;20.0;252000.0;1830.0
2652;Totaal;Flevoland (CR);2014 oktober;5000.0;21.0;250000.0;1820.0
2653;Totaal;Flevoland (CR);2014 november;4900.0;21.0;249000.0;1820.0
2654;Totaal;Flevoland (CR);2014 december;4700.0;21.0;251000.0;1820.0
2655;Totaal;Flevoland (CR);2015 januari;4700.0;21.0;249000.0;1810.0
2656;Totaal;Flevoland (CR);2015 februari;4700.0;21.0;251000.0;1820.0
2657;Totaal;Flevoland (CR);2015 maart;4800.0;20.0;250000.0;1820.0
2658;Totaal;Flevoland (CR);2015 april;4900.0;20.0;250000.0;1820.0
2659;Totaal;Flevoland (CR);2015 mei;4900.0;20.0;250000.0;1820.0
2660;Totaal;Flevoland (CR);2015 juni;4700.0;20.0;251000.0;1820.0
2661;Totaal;Flevoland (CR);2015 juli;4800.0;20.0;251000.0;1820.0
2662;Totaal;Flevoland (CR);2015 augustus;4400.0;21.0;253000.0;1830.0
2663;Totaal;Flevoland (CR);2015 september;4600.0;20.0;253000.0;1820.0
2664;Totaal;Flevoland (CR);2015 oktober;4600.0;20.0;253000.0;1820.0
2665;Totaal;Flevoland (CR);2015 november;4200.0;20.0;255000.0;1820.0
2666;Totaal;Flevoland (CR);2015 december;4300.0;21.0;255000.0;1820.0
2667;Totaal;Flevoland (CR);2016 januari;4100.0;21.0;255000.0;1820.0
2668;Totaal;Flevoland (CR);2016 februari;4200.0;20.0;254000.0;1820.0
2669;Totaal;Flevoland (CR);2016 maart;4100.0;20.0;253000.0;1810.0
2670;Totaal;Flevoland (CR);2016 april;3900.0;20.0;256000.0;1830.0
2671;Totaal;Flevoland (CR);2016 mei;3800.0;20.0;260000.0;1830.0
2672;Totaal;Flevoland (CR);2016 juni;3900.0;20.0;261000.0;1830.0
2673;Totaal;Flevoland (CR);2016 juli;3600.0;20.0;263000.0;1840.0
2674;Totaal;Flevoland (CR);2016 augustus;3500.0;21.0;265000.0;1840.0
2675;Totaal;Flevoland (CR);2016 september;3500.0;20.0;266000.0;1850.0
2676;Totaal;Flevoland (CR);2016 oktober;3200.0;20.0;273000.0;1870.0
2677;Totaal;Flevoland (CR);2016 november;3200.0;20.0;271000.0;1850.0
2678;Totaal;Flevoland (CR);2016 december;3000.0;19.0;272000.0;1850.0
2679;Totaal;Geen stadsgewest (SG);2013 februari;101600.0;19.0;305000.0;2150.0
2680;Totaal;Geen stadsgewest (SG);2013 maart;102500.0;19.0;304000.0;2140.0
2681;Totaal;Geen stadsgewest (SG);2013 april;101400.0;19.0;302000.0;2120.0
2682;Totaal;Geen stadsgewest (SG);2013 mei;101800.0;19.0;302000.0;2130.0
2683;Totaal;Geen stadsgewest (SG);2013 juni;102700.0;19.0;303000.0;2120.0
2684;Totaal;Geen stadsgewest (SG);2013 juli;101700.0;20.0;303000.0;2120.0
2685;Totaal;Geen stadsgewest (SG);2013 augustus;102000.0;20.0;303000.0;2120.0
2686;Totaal;Geen stadsgewest (SG);2013 september;102100.0;19.0;302000.0;2110.0
2687;Totaal;Geen stadsgewest (SG);2013 oktober;99800.0;19.0;301000.0;2100.0
2688;Totaal;Geen stadsgewest (SG);2013 november;98700.0;20.0;299000.0;2090.0
2689;Totaal;Geen stadsgewest (SG);2013 december;95900.0;20.0;301000.0;2100.0
2690;Totaal;Geen stadsgewest (SG);2014 januari;95600.0;20.0;300000.0;2090.0
2691;Totaal;Geen stadsgewest (SG);2014 februari;96500.0;20.0;299000.0;2090.0
2692;Totaal;Geen stadsgewest (SG);2014 maart;96000.0;20.0;299000.0;2080.0
2693;Totaal;Geen stadsgewest (SG);2014 april;96800.0;20.0;299000.0;2080.0
2694;Totaal;Geen stadsgewest (SG);2014 mei;98000.0;20.0;300000.0;2080.0
2695;Totaal;Geen stadsgewest (SG);2014 juni;99800.0;19.0;300000.0;2080.0
2696;Totaal;Geen stadsgewest (SG);2014 juli;97400.0;20.0;300000.0;2070.0
2697;Totaal;Geen stadsgewest (SG);2014 augustus;97200.0;20.0;300000.0;2070.0
2698;Totaal;Geen stadsgewest (SG);2014 september;95400.0;20.0;300000.0;2070.0
2699;Totaal;Geen stadsgewest (SG);2014 oktober;96700.0;20.0;299000.0;2060.0
2700;Totaal;Geen stadsgewest (SG);2014 november;95600.0;20.0;299000.0;2060.0
2701;Totaal;Geen stadsgewest (SG);2014 december;92500.0;21.0;299000.0;2060.0
2702;Totaal;Geen stadsgewest (SG);2015 januari;92600.0;21.0;299000.0;2060.0
2703;Totaal;Geen stadsgewest (SG);2015 februari;93800.0;20.0;298000.0;2050.0
2704;Totaal;Geen stadsgewest (SG);2015 maart;93000.0;20.0;298000.0;2050.0
2705;Totaal;Geen stadsgewest (SG);2015 april;95800.0;19.0;298000.0;2050.0
2706;Totaal;Geen stadsgewest (SG);2015 mei;96600.0;19.0;298000.0;2050.0
2707;Totaal;Geen stadsgewest (SG);2015 juni;93600.0;19.0;299000.0;2050.0
2708;Totaal;Geen stadsgewest (SG);2015 juli;94400.0;19.0;299000.0;2050.0
2709;Totaal;Geen stadsgewest (SG);2015 augustus;90800.0;20.0;300000.0;2050.0
2710;Totaal;Geen stadsgewest (SG);2015 september;91700.0;19.0;299000.0;2050.0
2711;Totaal;Geen stadsgewest (SG);2015 oktober;91100.0;19.0;299000.0;2050.0
2712;Totaal;Geen stadsgewest (SG);2015 november;86600.0;19.0;300000.0;2040.0
2713;Totaal;Geen stadsgewest (SG);2015 december;86300.0;20.0;299000.0;2040.0
2714;Totaal;Geen stadsgewest (SG);2016 januari;;;;
2715;Totaal;Geen stadsgewest (SG);2016 februari;;;;
2716;Totaal;Geen stadsgewest (SG);2016 maart;;;;
2717;Totaal;Geen stadsgewest (SG);2016 april;;;;
2718;Totaal;Geen stadsgewest (SG);2016 mei;;;;
2719;Totaal;Geen stadsgewest (SG);2016 juni;;;;
2720;Totaal;Geen stadsgewest (SG);2016 juli;;;;
2721;Totaal;Geen stadsgewest (SG);2016 augustus;;;;
2722;Totaal;Geen stadsgewest (SG);2016 september;;;;
2723;Totaal;Geen stadsgewest (SG);2016 oktober;;;;
2724;Totaal;Geen stadsgewest (SG);2016 november;;;;
2725;Totaal;Geen stadsgewest (SG);2016 december;;;;
2726;Totaal;Groningen (SG);2013 februari;3800.0;15.0;250000.0;1870.0
2727;Totaal;Groningen (SG);2013 maart;3800.0;15.0;250000.0;1860.0
2728;Totaal;Groningen (SG);2013 april;3800.0;15.0;248000.0;1850.0
2729;Totaal;Groningen (SG);2013 mei;3900.0;15.0;250000.0;1850.0
2730;Totaal;Groningen (SG);2013 juni;3900.0;15.0;249000.0;1850.0
2731;Totaal;Groningen (SG);2013 juli;3600.0;16.0;251000.0;1850.0
2732;Totaal;Groningen (SG);2013 augustus;3600.0;16.0;250000.0;1840.0
2733;Totaal;Groningen (SG);2013 september;3600.0;16.0;252000.0;1840.0
2734;Totaal;Groningen (SG);2013 oktober;3400.0;15.0;254000.0;1840.0
2735;Totaal;Groningen (SG);2013 november;3300.0;16.0;255000.0;1840.0
2736;Totaal;Groningen (SG);2013 december;3100.0;16.0;255000.0;1840.0
2737;Totaal;Groningen (SG);2014 januari;3100.0;16.0;253000.0;1840.0
2738;Totaal;Groningen (SG);2014 februari;3000.0;16.0;240000.0;1820.0
2739;Totaal;Groningen (SG);2014 maart;3000.0;16.0;241000.0;1800.0
2740;Totaal;Groningen (SG);2014 april;3100.0;16.0;242000.0;1810.0
2741;Totaal;Groningen (SG);2014 mei;3200.0;15.0;240000.0;1800.0
2742;Totaal;Groningen (SG);2014 juni;3100.0;15.0;240000.0;1810.0
2743;Totaal;Groningen (SG);2014 juli;2900.0;16.0;241000.0;1810.0
2744;Totaal;Groningen (SG);2014 augustus;2900.0;16.0;240000.0;1800.0
2745;Totaal;Groningen (SG);2014 september;2700.0;16.0;245000.0;1810.0
2746;Totaal;Groningen (SG);2014 oktober;2700.0;17.0;245000.0;1810.0
2747;Totaal;Groningen (SG);2014 november;2600.0;17.0;231000.0;1770.0
2748;Totaal;Groningen (SG);2014 december;2400.0;17.0;231000.0;1770.0
2749;Totaal;Groningen (SG);2015 januari;2700.0;15.0;256000.0;1840.0
2750;Totaal;Groningen (SG);2015 februari;2500.0;16.0;258000.0;1850.0
2751;Totaal;Groningen (SG);2015 maart;2500.0;15.0;263000.0;1850.0
2752;Totaal;Groningen (SG);2015 april;2500.0;15.0;260000.0;1840.0
2753;Totaal;Groningen (SG);2015 mei;2600.0;15.0;258000.0;1830.0
2754;Totaal;Groningen (SG);2015 juni;2500.0;14.0;259000.0;1830.0
2755;Totaal;Groningen (SG);2015 juli;2600.0;14.0;256000.0;1820.0
2756;Totaal;Groningen (SG);2015 augustus;2400.0;15.0;257000.0;1820.0
2757;Totaal;Groningen (SG);2015 september;2600.0;14.0;255000.0;1820.0
2758;Totaal;Groningen (SG);2015 oktober;2500.0;14.0;256000.0;1830.0
2759;Totaal;Groningen (SG);2015 november;2200.0;16.0;260000.0;1820.0
2760;Totaal;Groningen (SG);2015 december;2200.0;16.0;259000.0;1820.0
2761;Totaal;Groningen (SG);2016 januari;;;;
2762;Totaal;Groningen (SG);2016 februari;;;;
2763;Totaal;Groningen (SG);2016 maart;;;;
2764;Totaal;Groningen (SG);2016 april;;;;
2765;Totaal;Groningen (SG);2016 mei;;;;
2766;Totaal;Groningen (SG);2016 juni;;;;
2767;Totaal;Groningen (SG);2016 juli;;;;
2768;Totaal;Groningen (SG);2016 augustus;;;;
2769;Totaal;Groningen (SG);2016 september;;;;
2770;Totaal;Groningen (SG);2016 oktober;;;;
2771;Totaal;Groningen (SG);2016 november;;;;
2772;Totaal;Groningen (SG);2016 december;;;;
2773;Totaal;Leeuwarden (SG);2013 februari;2400.0;21.0;216000.0;1740.0
2774;Totaal;Leeuwarden (SG);2013 maart;2400.0;21.0;216000.0;1730.0
2775;Totaal;Leeuwarden (SG);2013 april;2400.0;21.0;214000.0;1710.0
2776;Totaal;Leeuwarden (SG);2013 mei;2400.0;21.0;214000.0;1710.0
2777;Totaal;Leeuwarden (SG);2013 juni;2400.0;22.0;213000.0;1700.0
2778;Totaal;Leeuwarden (SG);2013 juli;2400.0;22.0;214000.0;1710.0
2779;Totaal;Leeuwarden (SG);2013 augustus;2300.0;23.0;215000.0;1710.0
2780;Totaal;Leeuwarden (SG);2013 september;2300.0;23.0;215000.0;1700.0
