ID;AantalSporen;RegioS;SpoorwegenSoort;Perioden;LengteSpoorwegtraject_1
812;Totaal;Gelderland (PV);Totaal spoorwegtraject;2017;544
813;Totaal;Gelderland (PV);Totaal spoorwegtraject;2018;542
814;Totaal;Gelderland (PV);Totaal spoorwegtraject;2019;542
815;Totaal;Gelderland (PV);Totaal spoorwegtraject;2020;542
816;Totaal;Gelderland (PV);Totaal spoorwegtraject;2021;542
817;Totaal;Gelderland (PV);Totaal spoorwegtraject;2022;542
818;Totaal;Gelderland (PV);Totaal spoorwegtraject;2023;542
819;Totaal;Gelderland (PV);Totaal spoorwegtraject;2024;542
820;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2005;283
821;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2006;283
822;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2007;283
823;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2008;368
824;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2009;368
825;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2010;368
826;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2011;368
827;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2012;368
828;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2013;368
829;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2014;372
830;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2015;372
831;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2016;370
832;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2017;370
833;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2018;371
834;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2019;371
835;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2020;371
836;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2021;371
837;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2022;371
838;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2023;371
839;Totaal;Gelderland (PV);Spoorwegtraject met bovenleiding;2024;371
840;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2005;170
841;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2006;170
842;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2007;174
843;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2008;174
844;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2009;174
845;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2010;174
846;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2011;174
847;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2012;174
848;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2013;174
849;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2014;174
850;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2015;174
851;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2016;174
852;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2017;174
853;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2018;171
854;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2019;171
855;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2020;171
856;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2021;171
857;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2022;171
858;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2023;171
859;Totaal;Gelderland (PV);Spoorwegtraject zonder bovenleiding;2024;171
860;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2005;5
861;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2006;5
862;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2007;0
863;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2008;0
864;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2009;0
865;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2010;0
866;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2011;0
867;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2012;0
868;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2013;0
869;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2014;0
870;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2015;0
871;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2016;0
872;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2017;0
873;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2018;0
874;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2019;0
875;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2020;0
876;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2021;0
877;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2022;0
878;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2023;0
879;Totaal;Gelderland (PV);Aanwezigheid bovenleiding onbekend;2024;0
880;Totaal;Utrecht (PV);Totaal spoorwegtraject;2005;195
881;Totaal;Utrecht (PV);Totaal spoorwegtraject;2006;195
882;Totaal;Utrecht (PV);Totaal spoorwegtraject;2007;195
883;Totaal;Utrecht (PV);Totaal spoorwegtraject;2008;195
884;Totaal;Utrecht (PV);Totaal spoorwegtraject;2009;195
885;Totaal;Utrecht (PV);Totaal spoorwegtraject;2010;195
886;Totaal;Utrecht (PV);Totaal spoorwegtraject;2011;196
887;Totaal;Utrecht (PV);Totaal spoorwegtraject;2012;196
888;Totaal;Utrecht (PV);Totaal spoorwegtraject;2013;196
889;Totaal;Utrecht (PV);Totaal spoorwegtraject;2014;195
890;Totaal;Utrecht (PV);Totaal spoorwegtraject;2015;195
891;Totaal;Utrecht (PV);Totaal spoorwegtraject;2016;194
892;Totaal;Utrecht (PV);Totaal spoorwegtraject;2017;194
893;Totaal;Utrecht (PV);Totaal spoorwegtraject;2018;194
894;Totaal;Utrecht (PV);Totaal spoorwegtraject;2019;200
895;Totaal;Utrecht (PV);Totaal spoorwegtraject;2020;200
896;Totaal;Utrecht (PV);Totaal spoorwegtraject;2021;200
897;Totaal;Utrecht (PV);Totaal spoorwegtraject;2022;200
898;Totaal;Utrecht (PV);Totaal spoorwegtraject;2023;200
899;Totaal;Utrecht (PV);Totaal spoorwegtraject;2024;200
900;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2005;188
901;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2006;189
902;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2007;189
903;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2008;189
904;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2009;189
905;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2010;189
906;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2011;189
907;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2012;189
908;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2013;189
909;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2014;188
910;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2015;188
911;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2016;187
912;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2017;187
913;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2018;186
914;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2019;193
915;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2020;193
916;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2021;193
917;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2022;193
918;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2023;193
919;Totaal;Utrecht (PV);Spoorwegtraject met bovenleiding;2024;193
920;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2005;0
921;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2006;0
922;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2007;7
923;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2008;7
924;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2009;7
925;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2010;7
926;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2011;7
927;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2012;7
928;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2013;7
929;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2014;7
930;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2015;7
931;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2016;7
932;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2017;7
933;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2018;8
934;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2019;8
935;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2020;8
936;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2021;8
937;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2022;8
938;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2023;8
939;Totaal;Utrecht (PV);Spoorwegtraject zonder bovenleiding;2024;8
940;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2005;8
941;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2006;7
942;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2007;0
943;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2008;0
944;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2009;0
945;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2010;0
946;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2011;0
947;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2012;0
948;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2013;0
949;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2014;0
950;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2015;0
951;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2016;0
952;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2017;0
953;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2018;0
954;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2019;0
955;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2020;0
956;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2021;0
957;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2022;0
958;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2023;0
959;Totaal;Utrecht (PV);Aanwezigheid bovenleiding onbekend;2024;0
960;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2005;346
961;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2006;346
962;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2007;349
963;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2008;357
964;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2009;357
965;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2010;371
966;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2011;371
967;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2012;371
968;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2013;371
969;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2014;371
970;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2015;371
971;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2016;365
972;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2017;365
973;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2018;344
974;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2019;344
975;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2020;344
976;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2021;344
977;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2022;344
978;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2023;344
979;Totaal;Noord-Holland (PV);Totaal spoorwegtraject;2024;344
980;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2005;309
981;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2006;340
982;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2007;344
983;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2008;351
984;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2009;351
985;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2010;365
986;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2011;365
987;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2012;365
988;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2013;365
989;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2014;365
990;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2015;365
991;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2016;365
992;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2017;365
993;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2018;324
994;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2019;324
995;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2020;324
996;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2021;324
997;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2022;324
998;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2023;324
999;Totaal;Noord-Holland (PV);Spoorwegtraject met bovenleiding;2024;324
1000;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2005;6
1001;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2006;6
1002;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2007;6
1003;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2008;6
1004;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2009;6
1005;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2010;6
1006;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2011;6
1007;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2012;6
1008;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2013;6
1009;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2014;6
1010;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2015;6
1011;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2016;0
1012;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2017;0
1013;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2018;20
1014;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2019;20
1015;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2020;20
1016;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2021;20
1017;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2022;20
1018;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2023;20
1019;Totaal;Noord-Holland (PV);Spoorwegtraject zonder bovenleiding;2024;20
1020;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2005;31
1021;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2006;0
1022;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2007;0
1023;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2008;0
1024;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2009;0
1025;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2010;0
1026;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2011;0
1027;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2012;0
1028;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2013;0
1029;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2014;0
1030;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2015;0
1031;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2016;0
1032;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2017;0
1033;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2018;0
1034;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2019;0
1035;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2020;0
1036;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2021;0
1037;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2022;0
1038;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2023;0
1039;Totaal;Noord-Holland (PV);Aanwezigheid bovenleiding onbekend;2024;0
1040;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2005;365
1041;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2006;368
1042;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2007;369
1043;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2008;372
1044;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2009;372
1045;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2010;437
1046;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2011;437
1047;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2012;437
1048;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2013;437
1049;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2014;437
1050;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2015;432
1051;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2016;456
1052;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2017;454
1053;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2018;453
1054;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2019;446
1055;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2020;446
1056;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2021;446
1057;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2022;446
1058;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2023;446
1059;Totaal;Zuid-Holland (PV);Totaal spoorwegtraject;2024;447
1060;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2005;298
1061;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2006;313
1062;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2007;326
1063;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2008;357
1064;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2009;357
1065;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2010;422
1066;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2011;422
1067;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2012;422
1068;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2013;422
1069;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2014;422
1070;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2015;417
1071;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2016;417
1072;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2017;417
1073;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2018;377
1074;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2019;370
1075;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2020;370
1076;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2021;370
1077;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2022;370
1078;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2023;366
1079;Totaal;Zuid-Holland (PV);Spoorwegtraject met bovenleiding;2024;363
1080;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2005;63
1081;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2006;51
1082;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2007;43
1083;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2008;15
1084;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2009;15
1085;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2010;15
1086;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2011;15
1087;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2012;15
1088;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2013;15
1089;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2014;15
1090;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2015;15
1091;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2016;39
1092;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2017;37
1093;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2018;76
1094;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2019;76
1095;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2020;76
1096;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2021;76
1097;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2022;76
1098;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2023;80
1099;Totaal;Zuid-Holland (PV);Spoorwegtraject zonder bovenleiding;2024;84
1100;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2005;4
1101;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2006;4
1102;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2007;0
1103;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2008;0
1104;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2009;0
1105;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2010;0
1106;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2011;0
1107;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2012;0
1108;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2013;0
1109;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2014;0
1110;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2015;0
1111;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2016;0
1112;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2017;0
1113;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2018;0
1114;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2019;0
1115;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2020;0
1116;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2021;0
1117;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2022;0
1118;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2023;0
1119;Totaal;Zuid-Holland (PV);Aanwezigheid bovenleiding onbekend;2024;0
1120;Totaal;Zeeland (PV);Totaal spoorwegtraject;2005;63
1121;Totaal;Zeeland (PV);Totaal spoorwegtraject;2006;95
1122;Totaal;Zeeland (PV);Totaal spoorwegtraject;2007;95
1123;Totaal;Zeeland (PV);Totaal spoorwegtraject;2008;92
1124;Totaal;Zeeland (PV);Totaal spoorwegtraject;2009;99
1125;Totaal;Zeeland (PV);Totaal spoorwegtraject;2010;99
1126;Totaal;Zeeland (PV);Totaal spoorwegtraject;2011;99
1127;Totaal;Zeeland (PV);Totaal spoorwegtraject;2012;99
1128;Totaal;Zeeland (PV);Totaal spoorwegtraject;2013;99
1129;Totaal;Zeeland (PV);Totaal spoorwegtraject;2014;81
1130;Totaal;Zeeland (PV);Totaal spoorwegtraject;2015;85
1131;Totaal;Zeeland (PV);Totaal spoorwegtraject;2016;97
1132;Totaal;Zeeland (PV);Totaal spoorwegtraject;2017;97
1133;Totaal;Zeeland (PV);Totaal spoorwegtraject;2018;103
1134;Totaal;Zeeland (PV);Totaal spoorwegtraject;2019;103
1135;Totaal;Zeeland (PV);Totaal spoorwegtraject;2020;103
1136;Totaal;Zeeland (PV);Totaal spoorwegtraject;2021;103
1137;Totaal;Zeeland (PV);Totaal spoorwegtraject;2022;103
1138;Totaal;Zeeland (PV);Totaal spoorwegtraject;2023;103
1139;Totaal;Zeeland (PV);Totaal spoorwegtraject;2024;103
1140;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2005;54
1141;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2006;63
1142;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2007;63
1143;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2008;54
1144;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2009;54
1145;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2010;54
1146;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2011;54
1147;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2012;54
1148;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2013;54
1149;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2014;54
1150;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2015;54
1151;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2016;62
1152;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2017;62
1153;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2018;62
1154;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2019;62
1155;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2020;62
1156;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2021;62
1157;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2022;62
1158;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2023;62
1159;Totaal;Zeeland (PV);Spoorwegtraject met bovenleiding;2024;62
1160;Totaal;Zeeland (PV);Spoorwegtraject zonder bovenleiding;2005;9
1161;Totaal;Zeeland (PV);Spoorwegtraject zonder bovenleiding;2006;31
1162;Totaal;Zeeland (PV);Spoorwegtraject zonder bovenleiding;2007;31
1163;Totaal;Zeeland (PV);Spoorwegtraject zonder bovenleiding;2008;38
