ID;Geslacht;Persoonskenmerken;Perioden;Sportdeelname_1;TotaalSolosporten_2;Atletiek_3;Autosport_4;Fitness_5;Golf_6;Gymnastiek_7;Paardrijden_8;Schaatsen_9;Skaten_10;Wielrennen_11;Trimmen_12;Wandelsport_13;Zeilen_14;Zwemmen_15;TotaalDuosporten_16;Badminton_17;Squash_18;Tafeltennis_19;Tennis_20;Vechtsport_21;TotaalTeamsporten_22;Basketbal_23;Handbal_24;Hockey_25;Korfbal_26;Honkbal_27;Veldvoetbal_28;Volleybal_29;Zaalvoetbal_30;OverigeSporten_31;TotaleBevolking_32;SportendeBevolking_33;TotaleBevolking_34;SportendeBevolking_35;TotaleBevolking_36;SportendeBevolking_37;TotaleBevolking_38;SportendeBevolking_39;ToeschouwerSportwedstrijden_40;ToeschouwerBetaaldVoetbal_41;WekelijksVolgenSportRadioTelevisie_42
188;4000;Leeftijd: 65 jaar of ouder;2003;33.0;27.0;;;3.0;1.0;9.0;1.0;1.0;0.0;1.0;8.0;9.0;1.0;14.0;3.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;;0.0;;;0.0;0.0;;6.0;9.0;27.0;4.0;13.0;0.6;1.8;11.0;38.0;9.0;1.0;39.0
189;4000;Leeftijd: 65 jaar of ouder;2007;44.0;34.0;;;7.0;;12.0;0.0;0.0;0.0;1.0;16.0;15.0;1.0;15.0;4.0;0.0;;0.0;5.0;;2.0;;;1.0;;;0.0;1.0;;5.0;11.0;28.0;8.0;18.0;0.8;1.8;18.0;43.0;10.0;1.0;38.0
190;4000;6030;1991;64.0;56.0;;;12.0;;10.0;4.0;12.0;;8.0;12.0;8.0;5.0;37.0;16.0;7.0;;2.0;9.0;;11.0;;;2.0;;;2.0;5.0;;10.0;33.0;49.0;26.0;41.0;1.5;2.4;;;26.0;3.0;34.0
191;4000;6030;1995;67.0;60.0;;;15.0;;9.0;5.0;7.0;;7.0;14.0;9.0;6.0;40.0;17.0;5.0;3.0;2.0;9.0;;10.0;;;1.0;;;2.0;5.0;;9.0;32.0;46.0;23.0;34.0;1.6;2.3;;;24.0;4.0;34.0
192;4000;6030;1999;68.0;60.0;;;16.0;;9.0;5.0;6.0;13.0;5.0;13.0;12.0;5.0;36.0;15.0;5.0;2.0;2.0;8.0;2.0;10.0;;;;;;3.0;4.0;;13.0;33.0;46.0;20.0;30.0;1.7;2.5;;;24.0;5.0;31.0
193;4000;6030;2003;72.0;64.0;;;20.0;2.0;8.0;6.0;8.0;12.0;9.0;16.0;16.0;7.0;42.0;18.0;7.0;2.0;3.0;9.0;2.0;11.0;2.0;;2.0;;;3.0;4.0;;10.0;32.0;44.0;25.0;35.0;2.0;2.8;31.0;44.0;29.0;5.0;34.0
194;4000;6030;2007;77.0;68.0;;;25.0;;9.0;6.0;6.0;10.0;16.0;21.0;20.0;7.0;39.0;16.0;7.0;;4.0;9.0;;13.0;;;3.0;;;5.0;5.0;;8.0;33.0;43.0;26.0;33.0;2.2;2.8;36.0;47.0;30.0;7.0;30.0
195;4000;1100;1991;59.0;50.0;;;16.0;;10.0;3.0;8.0;;7.0;7.0;7.0;4.0;28.0;15.0;6.0;;1.0;8.0;;8.0;;;1.0;;;1.0;3.0;;11.0;26.0;43.0;21.0;36.0;1.3;2.3;;;22.0;3.0;30.0
196;4000;1100;1995;56.0;50.0;;;17.0;;8.0;4.0;4.0;;6.0;7.0;8.0;6.0;34.0;15.0;5.0;2.0;2.0;7.0;;8.0;;;2.0;;;3.0;2.0;;6.0;24.0;39.0;16.0;29.0;1.3;2.3;;;19.0;3.0;28.0
197;4000;1100;1999;56.0;50.0;;;18.0;;6.0;3.0;3.0;10.0;6.0;7.0;9.0;3.0;28.0;12.0;5.0;2.0;1.0;5.0;2.0;8.0;;;;;;3.0;3.0;;9.0;23.0;39.0;13.0;24.0;1.3;2.4;;;18.0;3.0;27.0
198;4000;1100;2003;62.0;54.0;;;20.0;2.0;8.0;5.0;5.0;9.0;10.0;10.0;12.0;5.0;32.0;16.0;5.0;3.0;3.0;6.0;3.0;9.0;3.0;;2.0;;;3.0;3.0;;10.0;22.0;34.0;19.0;30.0;1.7;2.7;27.0;44.0;20.0;3.0;30.0
199;4000;1100;2007;71.0;61.0;;;27.0;;9.0;3.0;5.0;6.0;16.0;9.0;10.0;4.0;36.0;16.0;6.0;;4.0;7.0;;14.0;;;4.0;;;7.0;7.0;;9.0;22.0;32.0;18.0;25.0;2.0;2.8;26.0;37.0;18.0;3.0;20.0
200;4000;1102;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;4000;1102;1995;64.0;55.0;;;18.0;;6.0;5.0;5.0;;6.0;11.0;10.0;7.0;37.0;19.0;6.0;3.0;2.0;9.0;;9.0;;;3.0;;;3.0;2.0;;7.0;28.0;42.0;20.0;30.0;1.5;2.4;;;22.0;4.0;29.0
202;4000;1102;1999;62.0;55.0;;;22.0;;4.0;4.0;5.0;9.0;8.0;11.0;9.0;4.0;31.0;14.0;5.0;2.0;2.0;6.0;3.0;6.0;;;;;;2.0;3.0;;11.0;28.0;42.0;16.0;26.0;1.5;2.4;;;20.0;3.0;26.0
203;4000;1102;2003;68.0;60.0;;;22.0;2.0;7.0;6.0;5.0;10.0;9.0;15.0;16.0;6.0;37.0;19.0;6.0;4.0;3.0;8.0;2.0;6.0;2.0;;3.0;;;2.0;1.0;;12.0;25.0;35.0;19.0;27.0;1.8;2.7;31.0;46.0;20.0;3.0;28.0
204;4000;1102;2007;73.0;61.0;;;28.0;;7.0;3.0;5.0;6.0;15.0;14.0;18.0;4.0;35.0;15.0;5.0;;5.0;7.0;;11.0;;;3.0;;;4.0;5.0;;12.0;24.0;34.0;19.0;26.0;2.0;2.7;31.0;42.0;26.0;6.0;26.0
205;4000;1101;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;4000;1101;1995;45.0;42.0;;;14.0;;9.0;2.0;2.0;;7.0;2.0;4.0;4.0;29.0;8.0;3.0;2.0;1.0;4.0;;7.0;;;1.0;;;2.0;2.0;;4.0;18.0;33.0;11.0;25.0;1.0;2.3;;;14.0;2.0;25.0
207;4000;1101;1999;49.0;44.0;;;14.0;;9.0;2.0;1.0;10.0;4.0;3.0;8.0;1.0;26.0;9.0;5.0;1.0;1.0;3.0;1.0;10.0;;;;;;4.0;3.0;;7.0;18.0;35.0;10.0;21.0;1.1;2.3;;;16.0;4.0;28.0
208;4000;1101;2003;54.0;46.0;;;16.0;1.0;9.0;3.0;4.0;7.0;11.0;5.0;6.0;4.0;27.0;11.0;4.0;1.0;4.0;4.0;4.0;13.0;4.0;;2.0;;;5.0;6.0;;8.0;18.0;31.0;18.0;34.0;1.5;2.7;22.0;42.0;19.0;3.0;33.0
209;4000;1101;2007;68.0;60.0;;;26.0;;10.0;3.0;5.0;5.0;18.0;5.0;2.0;4.0;37.0;18.0;6.0;;4.0;7.0;;16.0;;;5.0;;;10.0;8.0;;7.0;21.0;30.0;17.0;25.0;1.9;2.8;22.0;32.0;11.0;0.0;15.0
210;4000;21;1991;48.0;41.0;;;9.0;;7.0;2.0;5.0;;4.0;9.0;6.0;1.0;24.0;9.0;4.0;;1.0;6.0;;4.0;;;0.0;;;1.0;3.0;;7.0;21.0;40.0;13.0;27.0;0.9;1.9;;;20.0;2.0;39.0
211;4000;21;1995;48.0;42.0;;;9.0;;6.0;2.0;2.0;;3.0;11.0;7.0;2.0;26.0;8.0;2.0;1.0;1.0;5.0;;3.0;;;0.0;;;1.0;2.0;;6.0;19.0;36.0;10.0;21.0;0.9;1.8;;;17.0;2.0;38.0
212;4000;21;1999;50.0;43.0;;;10.0;;7.0;1.0;2.0;4.0;2.0;11.0;9.0;1.0;23.0;6.0;2.0;1.0;1.0;4.0;0.0;3.0;;;;;;1.0;2.0;;10.0;19.0;35.0;8.0;16.0;0.9;1.9;;;16.0;3.0;37.0
213;4000;21;2003;51.0;45.0;;;13.0;1.0;5.0;2.0;2.0;3.0;4.0;13.0;12.0;2.0;26.0;8.0;3.0;0.0;1.0;4.0;0.0;3.0;0.0;;0.0;;;1.0;2.0;;6.0;16.0;31.0;10.0;19.0;1.0;2.0;17.0;35.0;20.0;4.0;36.0
214;4000;21;2007;59.0;51.0;;;18.0;;7.0;3.0;2.0;4.0;9.0;16.0;16.0;3.0;25.0;9.0;5.0;;2.0;5.0;;6.0;;;1.0;;;3.0;3.0;;6.0;18.0;30.0;14.0;24.0;1.4;2.4;23.0;40.0;22.0;4.0;34.0
215;4000;22;1991;74.0;65.0;;;20.0;;7.0;3.0;14.0;;10.0;15.0;11.0;5.0;41.0;21.0;9.0;;2.0;10.0;;10.0;;;1.0;;;1.0;6.0;;12.0;34.0;44.0;25.0;34.0;1.8;2.4;;;27.0;4.0;32.0
216;4000;22;1995;76.0;69.0;;;26.0;;4.0;4.0;5.0;;10.0;18.0;11.0;7.0;44.0;20.0;5.0;4.0;2.0;12.0;;8.0;;;1.0;;;1.0;4.0;;8.0;35.0;45.0;24.0;32.0;1.7;2.3;;;28.0;5.0;35.0
217;4000;22;1999;73.0;64.0;;;22.0;;5.0;3.0;4.0;10.0;7.0;16.0;13.0;5.0;38.0;16.0;5.0;2.0;1.0;8.0;1.0;8.0;;;;;;1.0;5.0;;11.0;32.0;42.0;18.0;24.0;1.6;2.3;;;23.0;5.0;30.0
218;4000;22;2003;76.0;70.0;;;26.0;2.0;4.0;4.0;7.0;9.0;11.0;18.0;19.0;6.0;43.0;17.0;6.0;2.0;2.0;9.0;1.0;7.0;1.0;;1.0;;;1.0;4.0;;10.0;30.0;38.0;20.0;27.0;1.9;2.5;29.0;38.0;30.0;6.0;29.0
219;4000;22;2007;79.0;71.0;;;33.0;;3.0;3.0;5.0;9.0;16.0;22.0;20.0;6.0;39.0;13.0;6.0;;2.0;7.0;;11.0;;;2.0;;;4.0;4.0;;7.0;29.0;38.0;21.0;27.0;2.0;2.6;34.0;43.0;30.0;7.0;30.0
220;4000;23;1991;80.0;71.0;;;19.0;;8.0;3.0;18.0;;13.0;22.0;17.0;12.0;48.0;25.0;8.0;;2.0;17.0;;14.0;;;3.0;;;1.0;8.0;;14.0;39.0;46.0;31.0;38.0;2.2;2.8;;;23.0;2.0;23.0
221;4000;23;1995;81.0;75.0;;;27.0;;6.0;4.0;10.0;;14.0;22.0;18.0;14.0;48.0;29.0;8.0;7.0;1.0;18.0;;11.0;;;3.0;;;1.0;6.0;;9.0;35.0;43.0;27.0;34.0;2.2;2.7;;;22.0;4.0;28.0
222;4000;23;1999;82.0;77.0;;;29.0;;4.0;3.0;7.0;12.0;11.0;22.0;22.0;11.0;43.0;23.0;5.0;5.0;2.0;14.0;2.0;10.0;;;;;;1.0;5.0;;14.0;37.0;43.0;21.0;26.0;2.2;2.7;;;26.0;5.0;26.0
223;4000;23;2003;84.0;77.0;;;34.0;4.0;4.0;4.0;9.0;11.0;16.0;22.0;28.0;12.0;44.0;23.0;4.0;3.0;2.0;15.0;2.0;8.0;1.0;;3.0;;;1.0;3.0;;12.0;37.0;43.0;27.0;32.0;2.4;2.8;39.0;47.0;27.0;5.0;25.0
224;4000;23;2007;87.0;81.0;;;41.0;;4.0;4.0;6.0;8.0;24.0;23.0;26.0;11.0;41.0;22.0;3.0;;3.0;13.0;;10.0;;;1.0;;;2.0;6.0;;9.0;38.0;44.0;24.0;27.0;2.4;2.8;40.0;45.0;28.0;8.0;23.0
