ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
8258;Kerkrade-Centrum;Kerkrade                                ;Buurt     ;BU09280100;1;259.0;887.0
8259;Erenstein;Kerkrade                                ;Buurt     ;BU09280101;1;83.0;337.0
8260;Rolduckerveld;Kerkrade                                ;Buurt     ;BU09280102;1;120.0;389.0
8261;Holz;Kerkrade                                ;Buurt     ;BU09280103;1;174.0;483.0
8262;Nulland;Kerkrade                                ;Buurt     ;BU09280104;1;203.0;620.0
8263;Bleijerheide;Kerkrade                                ;Buurt     ;BU09280105;1;224.0;654.0
8264;Wijk 02 Kerkrade-Noord;Kerkrade                                ;Wijk      ;WK092802  ;1;983.0;3256.0
8265;Eygelshoven-Kom;Kerkrade                                ;Buurt     ;BU09280200;1;99.0;367.0
8266;Hopel;Kerkrade                                ;Buurt     ;BU09280201;1;229.0;662.0
8267;Waubacherveld;Kerkrade                                ;Buurt     ;BU09280202;1;107.0;403.0
8268;Vink;Kerkrade                                ;Buurt     ;BU09280203;1;212.0;771.0
8269;Chevremont;Kerkrade                                ;Buurt     ;BU09280204;1;201.0;587.0
8270;Haanrade;Kerkrade                                ;Buurt     ;BU09280205;1;135.0;466.0
8271;Koggenland;Koggenland                              ;Gemeente  ;GM1598    ;.;1377.0;4570.0
8272;Wijk 00 Westerkoggenland;Koggenland                              ;Wijk      ;WK159800  ;1;353.0;1150.0
8273;De Goorn;Koggenland                              ;Buurt     ;BU15980001;1;195.0;625.0
8274;Berkhout;Koggenland                              ;Buurt     ;BU15980002;1;134.0;422.0
8275;Bobeldijk;Koggenland                              ;Buurt     ;BU15980003;1;24.0;103.0
8276;Wijk 01 Spierdijk;Koggenland                              ;Wijk      ;WK159801  ;1;92.0;337.0
8277;Spierdijk;Koggenland                              ;Buurt     ;BU15980100;1;92.0;337.0
8278;Wijk 02 Zuidermeer;Koggenland                              ;Wijk      ;WK159802  ;1;40.0;155.0
8279;Zuidermeer en omgeving;Koggenland                              ;Buurt     ;BU15980200;1;40.0;155.0
8280;Wijk 03 Ursem;Koggenland                              ;Wijk      ;WK159803  ;1;216.0;732.0
8281;Ursem-Centrum;Koggenland                              ;Buurt     ;BU15980300;1;163.0;475.0
8282;Rustenburg;Koggenland                              ;Buurt     ;BU15980301;1;12.0;61.0
8283;Noorddijk en omgeving;Koggenland                              ;Buurt     ;BU15980308;1;31.0;148.0
8284;Mijzer polder;Koggenland                              ;Buurt     ;BU15980309;1;10.0;47.0
8285;Wijk 04 Avenhorn;Koggenland                              ;Wijk      ;WK159804  ;1;206.0;712.0
8286;Avenhorn;Koggenland                              ;Buurt     ;BU15980400;1;163.0;539.0
8287;Scharwoude;Koggenland                              ;Buurt     ;BU15980401;1;22.0;93.0
8288;Grosthuizen;Koggenland                              ;Buurt     ;BU15980402;1;21.0;80.0
8289;Wijk 05 Oudendijk;Koggenland                              ;Wijk      ;WK159805  ;1;18.0;85.0
8290;Oudendijk;Koggenland                              ;Buurt     ;BU15980500;1;18.0;85.0
8291;Wijk 06 Obdam;Koggenland                              ;Wijk      ;WK159806  ;1;345.0;1035.0
8292;Obdam;Koggenland                              ;Buurt     ;BU15980600;1;334.0;987.0
8293;Verspreide huizen langs Obdammerdijk;Koggenland                              ;Buurt     ;BU15980608;1;6.0;25.0
8294;Verspreide huizen in Berkmeer polder;Koggenland                              ;Buurt     ;BU15980609;1;5.0;23.0
8295;Wijk 07 Hensbroek;Koggenland                              ;Wijk      ;WK159807  ;1;107.0;364.0
8296;Hensbroek;Koggenland                              ;Buurt     ;BU15980700;1;84.0;261.0
8297;Wogmeer;Koggenland                              ;Buurt     ;BU15980701;1;23.0;103.0
8298;Kollumerland en Nieuwkruisland;Kollumerland en Nieuwkruisland          ;Gemeente  ;GM0079    ;.;580.0;2076.0
8299;Wijk 00 Kollum;Kollumerland en Nieuwkruisland          ;Wijk      ;WK007900  ;1;247.0;805.0
8300;Kollum;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790000;1;231.0;710.0
8301;Verspreide huizen Kollum;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790009;1;16.0;95.0
8302;Wijk 01 Oost;Kollumerland en Nieuwkruisland          ;Wijk      ;WK007901  ;1;92.0;424.0
8303;Burum;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790100;1;25.0;97.0
8304;Kollumerpomp;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790101;1;26.0;126.0
8305;Warfstermolen;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790102;1;8.0;28.0
8306;Munnekezijl;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790103;1;19.0;56.0
8307;Augsbuurt;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790104;1;3.0;25.0
8308;Verspreide huizen Burum;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790106;1;;
8309;Verspreide huizen Kollumerpomp;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790107;1;5.0;9.0
8310;Verspreide huizen Warfstermolen;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790108;1;;
8311;Verspreide huizen Munnekezijl;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790109;1;;
8312;Wijk 02 Noordwest;Kollumerland en Nieuwkruisland          ;Wijk      ;WK007902  ;1;95.0;298.0
8313;Oudwoude;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790200;1;34.0;84.0
8314;Triemen;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790201;1;23.0;87.0
8315;Westergeest;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790202;1;26.0;94.0
8316;Verspreide huizen Oudwoude;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790208;1;6.0;15.0
8317;Verspreide huizen Westergeest;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790209;1;6.0;18.0
8318;Wijk 03 Zuidwest;Kollumerland en Nieuwkruisland          ;Wijk      ;WK007903  ;1;146.0;549.0
8319;Kollumerzwaag;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790300;1;107.0;414.0
8320;Zwagerbosch;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790301;1;32.0;111.0
8321;Veenklooster;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790302;1;3.0;13.0
8322;Verspreide huizen Kollumerzwaag;Kollumerland en Nieuwkruisland          ;Buurt     ;BU00790309;1;4.0;10.0
8323;Korendijk;Korendijk                               ;Gemeente  ;GM0588    ;.;501.0;1555.0
8324;Wijk 00 Nieuw-Beijerland;Korendijk                               ;Wijk      ;WK058800  ;1;149.0;479.0
8325;Nieuw-Beijerland;Korendijk                               ;Buurt     ;BU05880000;1;126.0;390.0
8326;Zuidzijde (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880001;1;15.0;45.0
8327;Verspreide huizen Nieuw-Beijerland;Korendijk                               ;Buurt     ;BU05880009;1;8.0;43.0
8328;Wijk 01 Piershil;Korendijk                               ;Wijk      ;WK058801  ;1;95.0;270.0
8329;Piershil;Korendijk                               ;Buurt     ;BU05880100;1;;
8330;Zwartsluisje (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880103;1;;
8331;Verspreide huizen Piershil;Korendijk                               ;Buurt     ;BU05880109;1;31.0;74.0
8332;Wijk 02 Goudswaard;Korendijk                               ;Wijk      ;WK058802  ;1;83.0;261.0
8333;Goudswaard;Korendijk                               ;Buurt     ;BU05880200;1;48.0;169.0
8334;Nieuwendijk (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880201;1;7.0;29.0
8335;Oudendijk;Korendijk                               ;Buurt     ;BU05880202;1;5.0;11.0
8336;Verspr.h. Eiland Tiengemeten (ged.);Korendijk                               ;Buurt     ;BU05880208;1;;
8337;Overige verspreide huizen Goudswaard;Korendijk                               ;Buurt     ;BU05880209;1;23.0;53.0
8338;Wijk 03 Zuid-Beijerland;Korendijk                               ;Wijk      ;WK058803  ;1;174.0;545.0
8339;Zuid-Beijerland;Korendijk                               ;Buurt     ;BU05880300;1;;
8340;Zwartsluisje (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880301;1;7.0;17.0
8341;Zuidzijde (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880302;1;;
8342;Schenkeldijk;Korendijk                               ;Buurt     ;BU05880303;1;7.0;23.0
8343;Nieuwendijk (gedeeltelijk);Korendijk                               ;Buurt     ;BU05880304;1;14.0;56.0
8344;Verspr.h. Eiland Tiengemeten (ged.);Korendijk                               ;Buurt     ;BU05880308;1;;
8345;Overige verspr.h. Zuid-Beijerland;Korendijk                               ;Buurt     ;BU05880309;1;41.0;107.0
8346;Krimpen aan den IJssel;Krimpen aan den IJssel                  ;Gemeente  ;GM0542    ;.;749.0;2451.0
8347;Wijk 00 Krimpen aan den IJssel;Krimpen aan den IJssel                  ;Wijk      ;WK054200  ;1;749.0;2451.0
8348;Oud Krimpen;Krimpen aan den IJssel                  ;Buurt     ;BU05420000;1;64.0;183.0
8349;Kortland-Noord;Krimpen aan den IJssel                  ;Buurt     ;BU05420001;1;140.0;643.0
8350;Kortland-Zuid;Krimpen aan den IJssel                  ;Buurt     ;BU05420002;1;156.0;433.0
8351;Boveneind;Krimpen aan den IJssel                  ;Buurt     ;BU05420003;1;115.0;393.0
8352;Langeland;Krimpen aan den IJssel                  ;Buurt     ;BU05420004;1;220.0;618.0
8353;Lansingh-Zuid;Krimpen aan den IJssel                  ;Buurt     ;BU05420005;1;54.0;181.0
8354;Krimpenerwaard;Krimpenerwaard                          ;Gemeente  ;GM1931    ;.;1805.0;5675.0
8355;Wijk 00 Lekkerkerk;Krimpenerwaard                          ;Wijk      ;WK193100  ;1;264.0;861.0
8356;Tiendhoek;Krimpenerwaard                          ;Buurt     ;BU19310000;1;49.0;151.0
8357;Schuwacht;Krimpenerwaard                          ;Buurt     ;BU19310001;1;12.0;40.0
8358;Opperduit;Krimpenerwaard                          ;Buurt     ;BU19310002;1;22.0;97.0
8359;Tiendweg-West;Krimpenerwaard                          ;Buurt     ;BU19310003;1;10.0;36.0
8360;Lekkerkerk-Oost;Krimpenerwaard                          ;Buurt     ;BU19310004;1;;
8361;Prinsessenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310005;1;22.0;90.0
8362;Koninginnenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310006;1;54.0;155.0
8363;Wibautsraat en Lorentzweg;Krimpenerwaard                          ;Buurt     ;BU19310007;1;8.0;16.0
8364;Molenwerf en omstreken;Krimpenerwaard                          ;Buurt     ;BU19310008;1;23.0;109.0
8365;Voorstraat en Centrum;Krimpenerwaard                          ;Buurt     ;BU19310009;1;21.0;61.0
8366;Industrieterrein;Krimpenerwaard                          ;Buurt     ;BU19310010;1;;
8367;Verspr. huizen Lekkerkerk;Krimpenerwaard                          ;Buurt     ;BU19310011;1;;
8368;Wijk 01 Krimpen aan de Lek;Krimpenerwaard                          ;Wijk      ;WK193101  ;1;172.0;506.0
8369;Hoofdstraat;Krimpenerwaard                          ;Buurt     ;BU19310100;1;38.0;107.0
8370;Binnen Krimpen;Krimpenerwaard                          ;Buurt     ;BU19310101;1;29.0;85.0
8371;Beroepenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310102;1;9.0;34.0
8372;Krimpen-Oost;Krimpenerwaard                          ;Buurt     ;BU19310103;1;12.0;33.0
8373;Zaag;Krimpenerwaard                          ;Buurt     ;BU19310104;1;;
8374;Tiendweg Noord;Krimpenerwaard                          ;Buurt     ;BU19310105;1;45.0;121.0
8375;Krimpen Centrum;Krimpenerwaard                          ;Buurt     ;BU19310106;1;14.0;41.0
8376;Industrieterrein Krimpen;Krimpenerwaard                          ;Buurt     ;BU19310107;1;;
8377;Lekdijk;Krimpenerwaard                          ;Buurt     ;BU19310108;1;20.0;70.0
8378;Verspr. huizen Krimpen aan de Lek;Krimpenerwaard                          ;Buurt     ;BU19310109;1;;
8379;Wijk 02 Ouderkerk aan den IJssel;Krimpenerwaard                          ;Wijk      ;WK193102  ;1;170.0;576.0
8380;Ouderkerk aan den IJssel;Krimpenerwaard                          ;Buurt     ;BU19310200;1;110.0;346.0
8381;Verspr. huizen Ouderkerk Noord;Krimpenerwaard                          ;Buurt     ;BU19310208;1;47.0;177.0
8382;Verspr. huizen Ouderkerk Oost;Krimpenerwaard                          ;Buurt     ;BU19310209;1;13.0;53.0
8383;Wijk 03 Gouderak;Krimpenerwaard                          ;Wijk      ;WK193103  ;1;99.0;274.0
8384;Gouderak;Krimpenerwaard                          ;Buurt     ;BU19310300;1;99.0;274.0
8385;Wijk 04 Bergambacht;Krimpenerwaard                          ;Wijk      ;WK193104  ;1;169.0;617.0
8386;Bergambacht-Dorp;Krimpenerwaard                          ;Buurt     ;BU19310400;1;38.0;162.0
8387;Kadijk en Kadijkselaan;Krimpenerwaard                          ;Buurt     ;BU19310401;1;;
8388;Uitbreiding Dorp;Krimpenerwaard                          ;Buurt     ;BU19310402;1;;
8389;Benedenberg en Zuidbroek;Krimpenerwaard                          ;Buurt     ;BU19310403;1;22.0;129.0
8390;Tussenlanen;Krimpenerwaard                          ;Buurt     ;BU19310404;1;;
8391;Bovenberg westelijk van de Fransekade;Krimpenerwaard                          ;Buurt     ;BU19310409;1;9.0;25.0
8392;Wijk 05 Bergstoep;Krimpenerwaard                          ;Wijk      ;WK193105  ;1;56.0;222.0
8393;Bergstoep;Krimpenerwaard                          ;Buurt     ;BU19310500;1;36.0;136.0
8394;Lekdijk-West en Provinciale weg (ged.);Krimpenerwaard                          ;Buurt     ;BU19310501;1;6.0;40.0
8395;Lekdijk-Oost en Provinciale weg (ged.);Krimpenerwaard                          ;Buurt     ;BU19310502;1;4.0;12.0
8396;Bovenstad;Krimpenerwaard                          ;Buurt     ;BU19310503;1;6.0;18.0
8397;Provinciale weg (ged.) De Hem en Hogedij;Krimpenerwaard                          ;Buurt     ;BU19310504;1;4.0;15.0
8398;Wijk 06 Ammerstol;Krimpenerwaard                          ;Wijk      ;WK193106  ;1;59.0;171.0
8399;Ammerstol;Krimpenerwaard                          ;Buurt     ;BU19310600;1;59.0;171.0
8400;Wijk 07 Berkenwoude;Krimpenerwaard                          ;Wijk      ;WK193107  ;1;70.0;275.0
8401;Berkenwoude;Krimpenerwaard                          ;Buurt     ;BU19310700;1;57.0;208.0
8402;Achterbroek;Krimpenerwaard                          ;Buurt     ;BU19310701;1;13.0;67.0
8403;Wijk 08 Haastrecht;Krimpenerwaard                          ;Wijk      ;WK193108  ;1;129.0;386.0
8404;Haastrecht-Dorpskern;Krimpenerwaard                          ;Buurt     ;BU19310800;1;18.0;62.0
8405;Boven-Haastrecht;Krimpenerwaard                          ;Buurt     ;BU19310801;1;7.0;16.0
8406;Beneden-Haastrecht;Krimpenerwaard                          ;Buurt     ;BU19310802;1;;
8407;Rozendaal;Krimpenerwaard                          ;Buurt     ;BU19310803;1;;
8408;Stolwijkersluis (ged.);Krimpenerwaard                          ;Buurt     ;BU19310804;1;4.0;9.0
8409;Hofkamp;Krimpenerwaard                          ;Buurt     ;BU19310805;1;;
8410;Agterpoort;Krimpenerwaard                          ;Buurt     ;BU19310806;1;8.0;21.0
8411;Stein;Krimpenerwaard                          ;Buurt     ;BU19310807;1;28.0;70.0
8412;Verspr. huizen Haastrecht Noord;Krimpenerwaard                          ;Buurt     ;BU19310808;1;10.0;45.0
8413;Verspr. huizen Haastrecht Zuid;Krimpenerwaard                          ;Buurt     ;BU19310809;1;3.0;11.0
8414;Bergvliet;Krimpenerwaard                          ;Buurt     ;BU19310810;1;33.0;85.0
8415;Wijk 10 Stolwijk;Krimpenerwaard                          ;Wijk      ;WK193110  ;1;200.0;647.0
8416;Stolwijk;Krimpenerwaard                          ;Buurt     ;BU19311000;1;128.0;370.0
8417;Bovenkerk;Krimpenerwaard                          ;Buurt     ;BU19311001;1;15.0;47.0
8418;Benedenkerk;Krimpenerwaard                          ;Buurt     ;BU19311002;1;11.0;40.0
8419;Benedenheul;Krimpenerwaard                          ;Buurt     ;BU19311003;1;12.0;51.0
8420;Goudseweg;Krimpenerwaard                          ;Buurt     ;BU19311004;1;3.0;11.0
8421;Het Beijersche;Krimpenerwaard                          ;Buurt     ;BU19311005;1;17.0;73.0
8422;Koolwijk;Krimpenerwaard                          ;Buurt     ;BU19311006;1;4.0;17.0
8423;Schoonouwen;Krimpenerwaard                          ;Buurt     ;BU19311007;1;5.0;17.0
8424;Bilwijk;Krimpenerwaard                          ;Buurt     ;BU19311008;1;5.0;21.0
8425;Wijk 11 Vlist;Krimpenerwaard                          ;Wijk      ;WK193111  ;1;23.0;72.0
8426;Vlist;Krimpenerwaard                          ;Buurt     ;BU19311100;1;19.0;55.0
8427;Bonrepas;Krimpenerwaard                          ;Buurt     ;BU19311101;1;4.0;17.0
8428;Wijk 12 Schoonhoven;Krimpenerwaard                          ;Wijk      ;WK193112  ;1;394.0;1069.0
8429;Schoonhoven-Oude Stad;Krimpenerwaard                          ;Buurt     ;BU19311200;1;58.0;169.0
8430;Schoonhoven-Noord;Krimpenerwaard                          ;Buurt     ;BU19311201;1;63.0;160.0
8431;Schoonhoven-West;Krimpenerwaard                          ;Buurt     ;BU19311202;1;113.0;294.0
8432;Zevender;Krimpenerwaard                          ;Buurt     ;BU19311203;1;4.0;19.0
8433;Willige-Langerak;Krimpenerwaard                          ;Buurt     ;BU19311204;1;145.0;376.0
8434;Vlist, Bovenberg en Lekdijk;Krimpenerwaard                          ;Buurt     ;BU19311205;1;11.0;51.0
8435;Laarbeek;Laarbeek                                ;Gemeente  ;GM1659    ;.;1030.0;4159.0
8436;Wijk 00 Beek en Donk;Laarbeek                                ;Wijk      ;WK165900  ;1;489.0;1833.0
8437;Beek;Laarbeek                                ;Buurt     ;BU16590000;1;;
8438;Donk;Laarbeek                                ;Buurt     ;BU16590001;1;167.0;559.0
8439;Bedrijventerrein Beekerheide;Laarbeek                                ;Buurt     ;BU16590002;1;;
8440;Bedrijventerrein Bemmer;Laarbeek                                ;Buurt     ;BU16590003;1;11.0;134.0
8441;Verspreide huizen Beek en Donk;Laarbeek                                ;Buurt     ;BU16590009;1;44.0;242.0
8442;Wijk 01 Aarle-Rixtel;Laarbeek                                ;Wijk      ;WK165901  ;1;266.0;1090.0
8443;Aarle-Rixtel;Laarbeek                                ;Buurt     ;BU16590100;1;;
8444;Bedrijventerrein Torenakker;Laarbeek                                ;Buurt     ;BU16590101;1;;
8445;Bedrijventerrein Duivenakker;Laarbeek                                ;Buurt     ;BU16590102;1;;
8446;Verspreide huizen Laar en Strijp;Laarbeek                                ;Buurt     ;BU16590108;1;6.0;47.0
8447;Verspreide huizen Heikant;Laarbeek                                ;Buurt     ;BU16590109;1;13.0;110.0
8448;Wijk 02 Lieshout;Laarbeek                                ;Wijk      ;WK165902  ;1;209.0;887.0
8449;Lieshout;Laarbeek                                ;Buurt     ;BU16590200;1;183.0;678.0
8450;Industrieterrein Bavaria;Laarbeek                                ;Buurt     ;BU16590201;1;;
8451;Verspreide huizen Lieshout;Laarbeek                                ;Buurt     ;BU16590209;1;26.0;209.0
8452;Wijk 03 Mariahout;Laarbeek                                ;Wijk      ;WK165903  ;1;66.0;349.0
8453;Mariahout;Laarbeek                                ;Buurt     ;BU16590300;1;37.0;138.0
8454;Verspreide huizen Mariahout;Laarbeek                                ;Buurt     ;BU16590309;1;29.0;211.0
8455;Landerd;Landerd                                 ;Gemeente  ;GM1685    ;.;682.0;3114.0
8456;Wijk 00 Schaijk;Landerd                                 ;Wijk      ;WK168500  ;1;316.0;1352.0
8457;Schaijk;Landerd                                 ;Buurt     ;BU16850000;1;291.0;1214.0
8458;Verspreide huizen Schaijkse Heide;Landerd                                 ;Buurt     ;BU16850007;1;13.0;66.0
8459;Verspreide huizen Mun;Landerd                                 ;Buurt     ;BU16850008;1;12.0;72.0
8460;Overige verspreide huizen;Landerd                                 ;Buurt     ;BU16850009;1;;
8461;Wijk 01 Reek;Landerd                                 ;Wijk      ;WK168501  ;1;88.0;375.0
8462;Reek;Landerd                                 ;Buurt     ;BU16850100;1;73.0;298.0
8463;Verspr.h. Reekse Heide en Bovenland;Landerd                                 ;Buurt     ;BU16850109;1;15.0;77.0
8464;Wijk 02 Zeeland;Landerd                                 ;Wijk      ;WK168502  ;1;273.0;1343.0
8465;Zeeland;Landerd                                 ;Buurt     ;BU16850200;1;195.0;799.0
8466;Nabbegat-Voederheil;Landerd                                 ;Buurt     ;BU16850201;1;9.0;47.0
8467;Oventje;Landerd                                 ;Buurt     ;BU16850202;1;30.0;207.0
8468;Verspreide huizen Trent-Graspeel;Landerd                                 ;Buurt     ;BU16850207;1;12.0;119.0
8469;Verspreide huizen Zevenhuis;Landerd                                 ;Buurt     ;BU16850208;1;15.0;82.0
8470;Verspreide huizen Duifhuis-Kreitsberg;Landerd                                 ;Buurt     ;BU16850209;1;12.0;90.0
8471;Wijk 09 Verspreide huizen Zeeland;Landerd                                 ;Wijk      ;WK168509  ;1;5.0;44.0
8472;Verspreide huizen Peel;Landerd                                 ;Buurt     ;BU16850909;1;5.0;44.0
8473;Landgraaf;Landgraaf                               ;Gemeente  ;GM0882    ;.;2933.0;9967.0
8474;Wijk 00 Schaesberg;Landgraaf                               ;Wijk      ;WK088200  ;1;1227.0;4123.0
8475;Kakert;Landgraaf                               ;Buurt     ;BU08820001;1;117.0;407.0
8476;Lichtenberg;Landgraaf                               ;Buurt     ;BU08820002;1;111.0;347.0
8477;De Dormig;Landgraaf                               ;Buurt     ;BU08820003;1;63.0;226.0
8478;De Streep;Landgraaf                               ;Buurt     ;BU08820004;1;51.0;231.0
8479;Klinkerkwartier;Landgraaf                               ;Buurt     ;BU08820005;1;99.0;314.0
8480;Achter de Haesen;Landgraaf                               ;Buurt     ;BU08820006;1;62.0;141.0
8481;Leenhof;Landgraaf                               ;Buurt     ;BU08820007;1;28.0;86.0
8482;Schaesberg Centrum;Landgraaf                               ;Buurt     ;BU08820008;1;201.0;735.0
8483;Achter den Winkel;Landgraaf                               ;Buurt     ;BU08820009;1;123.0;324.0
8484;Mijnbuurt;Landgraaf                               ;Buurt     ;BU08820010;1;177.0;529.0
8485;Eiske;Landgraaf                               ;Buurt     ;BU08820011;1;104.0;314.0
8486;Heistraat;Landgraaf                               ;Buurt     ;BU08820012;1;86.0;391.0
8487;Gravenrode;Landgraaf                               ;Buurt     ;BU08820020;1;5.0;81.0
8488;Wijk 01 Nieuwenhagen;Landgraaf                               ;Wijk      ;WK088201  ;1;754.0;2549.0
8489;Nieuwenhagerheide;Landgraaf                               ;Buurt     ;BU08820101;1;260.0;883.0
8490;Oud Nieuwenhagen;Landgraaf                               ;Buurt     ;BU08820102;1;247.0;806.0
8491;Hoefveld;Landgraaf                               ;Buurt     ;BU08820103;1;160.0;560.0
8492;Op de Kamp;Landgraaf                               ;Buurt     ;BU08820104;1;37.0;98.0
8493;Exdel;Landgraaf                               ;Buurt     ;BU08820105;1;40.0;144.0
8494;Buitengebied Brunssumerheide (2);Landgraaf                               ;Buurt     ;BU08820120;1;10.0;58.0
8495;Wijk 02 Ubach over Worms;Landgraaf                               ;Wijk      ;WK088202  ;1;952.0;3294.0
8496;Abdissenbosch;Landgraaf                               ;Buurt     ;BU08820201;1;97.0;357.0
8497;Parkheide;Landgraaf                               ;Buurt     ;BU08820202;1;175.0;687.0
8498;Namiddagsche Driessen;Landgraaf                               ;Buurt     ;BU08820203;1;123.0;380.0
8499;Lauradorp;Landgraaf                               ;Buurt     ;BU08820204;1;250.0;767.0
8500;Waubach;Landgraaf                               ;Buurt     ;BU08820205;1;176.0;625.0
8501;Groenstraat;Landgraaf                               ;Buurt     ;BU08820206;1;70.0;270.0
8502;Rimburg;Landgraaf                               ;Buurt     ;BU08820207;1;61.0;209.0
8503;Brunssumerheide (1);Landgraaf                               ;Buurt     ;BU08820220;1;;
8504;Landsmeer;Landsmeer                               ;Gemeente  ;GM0415    ;.;449.0;1560.0
8505;Wijk 00 Landsmeer;Landsmeer                               ;Wijk      ;WK041500  ;1;393.0;1251.0
8506;Landsmeer;Landsmeer                               ;Buurt     ;BU04150000;1;84.0;302.0
8507;Plan Centrum-Noord;Landsmeer                               ;Buurt     ;BU04150001;1;99.0;469.0
8508;Plan Centrum-Zuid;Landsmeer                               ;Buurt     ;BU04150002;1;47.0;107.0
8509;Plan Centrum-West;Landsmeer                               ;Buurt     ;BU04150003;1;154.0;343.0
8510;Verspr.h. ten oosten van Landsmeer;Landsmeer                               ;Buurt     ;BU04150009;1;9.0;31.0
8511;Wijk 01 Ilpendam;Landsmeer                               ;Wijk      ;WK041501  ;1;56.0;310.0
8512;Purmerland;Landsmeer                               ;Buurt     ;BU04150101;1;14.0;48.0
8513;Den Ilp;Landsmeer                               ;Buurt     ;BU04150102;1;42.0;261.0
8514;Langedijk;Langedijk                               ;Gemeente  ;GM0416    ;.;2165.0;5595.0
8515;Wijk 00;Langedijk                               ;Wijk      ;WK041600  ;1;2165.0;5595.0
8516;Oudkarspel;Langedijk                               ;Buurt     ;BU04160000;1;231.0;726.0
8517;Noord-Scharwoude;Langedijk                               ;Buurt     ;BU04160001;1;477.0;1006.0
8518;Zuid-Scharwoude;Langedijk                               ;Buurt     ;BU04160002;1;526.0;1356.0
8519;Broek op Langedijk;Langedijk                               ;Buurt     ;BU04160003;1;540.0;1354.0
8520;Laanweg en Waarddijk;Langedijk                               ;Buurt     ;BU04160004;1;10.0;24.0
8521;Sint Pancras;Langedijk                               ;Buurt     ;BU04160005;1;361.0;1052.0
8522;Koedijk;Langedijk                               ;Buurt     ;BU04160006;1;20.0;77.0
8523;Lansingerland;Lansingerland                           ;Gemeente  ;GM1621    ;.;2990.0;8337.0
8524;Wijk 11 Bergschenhoek;Lansingerland                           ;Wijk      ;WK162111  ;1;172.0;385.0
8525;Dorp Bergschenhoek;Lansingerland                           ;Buurt     ;BU16211111;1;168.0;369.0
8526;De Driehoek;Lansingerland                           ;Buurt     ;BU16211121;1;4.0;16.0
8527;Wijk 12 De Ackers;Lansingerland                           ;Wijk      ;WK162112  ;1;301.0;883.0
8528;Bergsche Ackers;Lansingerland                           ;Buurt     ;BU16211211;1;104.0;271.0
8529;Oosteindsche Ackers;Lansingerland                           ;Buurt     ;BU16211221;1;154.0;493.0
8530;Ackerse Zoom;Lansingerland                           ;Buurt     ;BU16211231;1;43.0;120.0
8531;Wijk 13 Boterdorp;Lansingerland                           ;Wijk      ;WK162113  ;1;246.0;692.0
8532;Beemdenbuurt;Lansingerland                           ;Buurt     ;BU16211311;1;147.0;296.0
8533;Eilandenbuurt;Lansingerland                           ;Buurt     ;BU16211321;1;63.0;218.0
8534;Boterdorpse Zoom;Lansingerland                           ;Buurt     ;BU16211331;1;36.0;178.0
8535;Wijk 14;Lansingerland                           ;Wijk      ;WK162114  ;1;5.0;22.0
8536;Wilderszijde;Lansingerland                           ;Buurt     ;BU16211411;1;5.0;22.0
8537;Wijk 15 Oosteindsche Polder;Lansingerland                           ;Wijk      ;WK162115  ;1;65.0;254.0
8538;Bergse Nos;Lansingerland                           ;Buurt     ;BU16211514;1;32.0;104.0
8539;Schreyracker;Lansingerland                           ;Buurt     ;BU16211522;1;7.0;53.0
8540;Hoeksekade;Lansingerland                           ;Buurt     ;BU16211531;1;14.0;36.0
8541;Weg en Land;Lansingerland                           ;Buurt     ;BU16211543;1;8.0;40.0
8542;Warmoeziersweg;Lansingerland                           ;Buurt     ;BU16211552;1;4.0;21.0
8543;Wijk 21 Berkel;Lansingerland                           ;Wijk      ;WK162121  ;1;189.0;472.0
8544;Berkel Dorp;Lansingerland                           ;Buurt     ;BU16212111;1;22.0;68.0
