ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
675;Rijn-Noord;2015;40.0;0.0;1.0;0.0;6.0;4.0;25.0;1.0;1.0;1.0;1.0;0.0;;;1597.0;0.0;54.0;0.0;240.0;45.0;1069.0;40.0;17.0;41.0;91.0;0.0;;;1211.0;0.0;60.0;0.0;171.0;33.0;807.0;32.0;15.0;33.0;60.0;0.0;;;103793.0;1200.0;46593.0;18520.0;4182.0;651.0;5719.0;827.0;16700.0;1495.0;22.0;706.0;11.0;323.0;448.0;179.0;41.0;6.0;230.0;103793.0;108.0;4249.0;288.0;573.0;84.0;332.0;107.0;2772.0;79.0;9.0;258.0;3.0;162.0;39.0;3.0;6.0;1.0;6.0;69210.0;0.0;0.0;0.0;0.0;0.0;69210.0;0.0;0.0;16984.0;0.0;0.0;0.0;0.0;0.0;16984.0;0.0;0.0;5775.0;845.0;420.0;4671.0;722.0;11210.0;1253.0;12.0;505.0;6.0;186.0
676;Rijn-Noord;2016;39.0;0.0;1.0;0.0;6.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;;;1583.0;0.0;54.0;0.0;240.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;;;1201.0;0.0;60.0;0.0;171.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;;;92871.0;1205.0;46264.0;19213.0;4309.0;634.0;5717.0;723.0;22672.0;1461.0;22.0;774.0;11.0;382.0;500.0;208.0;48.0;7.0;242.0;92871.0;98.0;3941.0;282.0;491.0;83.0;314.0;93.0;3764.0;80.0;9.0;321.0;3.0;191.0;41.0;3.0;6.0;1.0;6.0;69186.0;0.0;0.0;0.0;0.0;0.0;69186.0;0.0;0.0;15664.0;0.0;0.0;0.0;0.0;0.0;15664.0;0.0;0.0;4261.0;822.0;345.0;4151.0;533.0;8106.0;928.0;7.0;364.0;7.0;104.0
677;Rijn-Noord;2017;38.0;0.0;1.0;0.0;5.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;;;1565.0;0.0;54.0;0.0;222.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;;;1186.0;0.0;60.0;0.0;156.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;;;107188.0;1240.0;47904.0;18922.0;4370.0;661.0;;;;;;;;;444.0;181.0;41.0;6.0;;107188.0;114.0;4590.0;390.0;407.0;112.0;;;;;;;;;40.0;4.0;4.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;Rijn-Noord;2018;38.0;0.0;1.0;0.0;5.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;;;1565.0;0.0;54.0;0.0;222.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;;;1186.0;0.0;60.0;0.0;156.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;;;89276.0;1177.0;45090.0;18435.0;4234.0;638.0;5450.0;732.0;18247.0;1318.0;17.0;667.0;10.0;336.0;534.0;222.0;49.0;7.0;257.0;89276.0;99.0;3927.0;332.0;502.0;89.0;304.0;93.0;2890.0;62.0;7.0;231.0;3.0;164.0;43.0;4.0;6.0;1.0;7.0;66485.0;0.0;0.0;0.0;0.0;66485.0;0.0;0.0;0.0;14288.0;0.0;0.0;0.0;0.0;14288.0;0.0;0.0;0.0;3808.0;975.0;539.0;3572.0;386.0;5536.0;664.0;5.0;329.0;4.0;73.0
679;Rijn-Noord;2019;38.0;0.0;1.0;0.0;5.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1565.0;0.0;54.0;0.0;222.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;0.0;0.0;1186.0;0.0;60.0;0.0;156.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;0.0;0.0;101744.0;1173.0;44506.0;18157.0;4310.0;621.0;;;;;;;;;475.0;196.0;45.0;6.0;;101744.0;102.0;4127.0;334.0;490.0;85.0;;;;;;;;;40.0;3.0;5.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;Rijn-Noord;2020;38.0;0.0;1.0;0.0;5.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1521.0;0.0;54.0;0.0;178.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;0.0;0.0;1157.0;0.0;60.0;0.0;127.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;0.0;0.0;105753.0;1243.0;47463.0;19412.0;4543.0;639.0;5599.0;888.0;18260.0;1356.0;19.0;580.0;10.0;322.0;506.0;207.0;48.0;7.0;272.0;105753.0;100.0;4013.0;313.0;494.0;81.0;377.0;83.0;3007.0;64.0;7.0;199.0;3.0;158.0;41.0;3.0;6.0;1.0;5.0;71852.0;0.0;0.0;0.0;0.0;71852.0;0.0;0.0;0.0;15285.0;0.0;0.0;0.0;0.0;15285.0;0.0;0.0;0.0;4404.0;1045.0;577.0;4308.0;577.0;11718.0;1117.0;10.0;347.0;5.0;99.0
681;Rijn-Noord;2021;38.0;0.0;1.0;0.0;5.0;4.0;24.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1521.0;0.0;54.0;0.0;178.0;45.0;1054.0;40.0;17.0;41.0;91.0;0.0;0.0;0.0;1157.0;0.0;60.0;0.0;127.0;33.0;797.0;32.0;15.0;33.0;60.0;0.0;0.0;0.0;109065.0;1285.0;48929.0;20408.0;4694.0;668.0;;;;;;;;;464.0;193.0;45.0;6.0;259.0;109065.0;110.0;4323.0;367.0;562.0;75.0;;;;;;;;;39.0;4.0;6.0;1.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;Rijn-Noord;2022;38.0;0.0;1.0;0.0;5.0;4.0;23.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;1521.0;0.0;54.0;0.0;178.0;45.0;918.0;40.0;153.0;41.0;91.0;0.0;0.0;0.0;1157.0;0.0;60.0;0.0;127.0;33.0;678.0;32.0;134.0;33.0;60.0;0.0;0.0;0.0;97767.0;1218.0;46572.0;21157.0;4398.0;642.0;5150.0;814.0;18032.0;1297.0;18.0;1052.0;7.0;324.0;487.0;219.0;46.0;7.0;268.0;97767.0;97.0;3926.0;312.0;468.0;82.0;466.0;158.0;3213.0;86.0;7.0;464.0;1.0;143.0;40.0;3.0;5.0;1.0;6.0;68894.0;0.0;0.0;0.0;4839.0;64055.0;0.0;0.0;0.0;15566.0;0.0;0.0;0.0;1096.0;14470.0;0.0;0.0;0.0;4826.0;956.0;510.0;4370.0;754.0;12615.0;1169.0;9.0;426.0;11.0;159.0
683;Rijn-Noord;2023;38.0;0.0;1.0;0.0;5.0;4.0;23.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;1521.0;0.0;54.0;0.0;178.0;45.0;918.0;40.0;153.0;41.0;91.0;0.0;0.0;0.0;1157.0;0.0;60.0;0.0;127.0;33.0;678.0;32.0;134.0;33.0;60.0;0.0;0.0;0.0;122917.0;1237.0;47444.0;20700.0;4435.0;662.0;;;;;;;;;401.0;175.0;38.0;6.0;260.0;122917.0;109.0;4478.0;336.0;537.0;90.0;;;;;;;;;37.0;3.0;5.0;1.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;Rijn-Oost;1981;97.0;5.0;13.0;15.0;5.0;25.0;14.0;8.0;5.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;3732.0;45.0;171.0;1259.0;75.0;174.0;725.0;10.0;473.0;801.0;0.0;0.0;;;234751.0;;130095.0;55509.0;10906.0;3016.0;25580.0;12572.0;90724.0;34350.0;505.0;7398.0;219.0;394.0;595.0;262.0;56.0;16.0;171.0;234751.0;;18704.0;3410.0;5468.0;1680.0;7674.0;5029.0;27217.0;13740.0;202.0;5178.0;66.0;197.0;103.0;23.0;26.0;10.0;15.0;681563.0;643217.0;0.0;110.0;37854.0;0.0;0.0;0.0;382.0;35487.0;27449.0;0.0;11.0;8001.0;0.0;0.0;0.0;26.0;14794.0;1773.0;843.0;18152.0;7638.0;64280.0;20771.0;311.0;2276.0;155.0;201.0
685;Rijn-Oost;1985;88.0;4.0;8.0;16.0;7.0;25.0;14.0;1.0;5.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3962.0;39.0;130.0;1459.0;113.0;202.0;725.0;1.0;473.0;821.0;0.0;0.0;;;221921.0;;142840.0;55988.0;11910.0;3190.0;24756.0;7016.0;71975.0;22278.0;302.0;5658.0;142.0;407.0;661.0;264.0;61.0;17.0;193.0;221921.0;;18011.0;2795.0;5678.0;1811.0;7427.0;2807.0;21593.0;8911.0;121.0;3961.0;43.0;203.0;103.0;21.0;28.0;10.0;21.0;559954.0;504305.0;0.0;3667.0;49584.0;0.0;0.0;0.0;2398.0;36419.0;21262.0;0.0;388.0;14684.0;0.0;0.0;0.0;85.0;12612.0;2093.0;907.0;17325.0;4098.0;49723.0;13227.0;178.0;1688.0;96.0;207.0
686;Rijn-Oost;1990;79.0;2.0;4.0;15.0;7.0;24.0;15.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3960.0;14.0;59.0;1556.0;118.0;240.0;750.0;0.0;403.0;821.0;0.0;0.0;;;247822.0;;157839.0;59158.0;13470.0;2421.0;26627.0;6256.0;69906.0;12528.0;195.0;4574.0;138.0;481.0;627.0;237.0;55.0;10.0;213.0;247822.0;;20162.0;3204.0;5934.0;1100.0;5485.0;2121.0;19713.0;3270.0;78.0;2726.0;41.0;240.0;89.0;18.0;22.0;5.0;20.0;544601.0;443788.0;0.0;27856.0;72710.0;0.0;0.0;0.0;247.0;46730.0;20918.0;0.0;5029.0;20772.0;0.0;0.0;0.0;11.0;18344.0;2469.0;1104.0;22762.0;4191.0;51928.0;9568.0;121.0;1892.0;99.0;270.0
687;Rijn-Oost;1991;77.0;2.0;3.0;15.0;8.0;23.0;15.0;0.0;3.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;4017.0;14.0;53.0;1556.0;170.0;255.0;750.0;0.0;351.0;869.0;0.0;0.0;;;236877.0;;154870.0;56510.0;13269.0;2367.0;25459.0;5814.0;67945.0;11369.0;179.0;3695.0;130.0;478.0;666.0;246.0;59.0;10.0;226.0;236877.0;;15893.0;2097.0;5809.0;938.0;4761.0;1901.0;18889.0;2649.0;71.0;2125.0;39.0;239.0;70.0;10.0;21.0;4.0;12.0;571121.0;457487.0;0.0;30057.0;80020.0;0.0;0.0;0.0;3557.0;48922.0;21159.0;0.0;5515.0;22145.0;0.0;0.0;0.0;103.0;19275.0;2800.0;1289.0;22519.0;4010.0;51530.0;9194.0;113.0;1634.0;94.0;258.0
688;Rijn-Oost;1992;77.0;2.0;3.0;15.0;8.0;23.0;14.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;4042.0;14.0;53.0;1556.0;170.0;255.0;725.0;0.0;401.0;869.0;0.0;0.0;;;256192.0;;152679.0;56456.0;13798.0;2301.0;24136.0;5234.0;67450.0;10333.0;162.0;3633.0;111.0;422.0;637.0;237.0;58.0;10.0;232.0;256192.0;;16979.0;2323.0;5940.0;943.0;4055.0;1644.0;18481.0;2129.0;65.0;2016.0;33.0;211.0;78.0;13.0;21.0;4.0;15.0;392646.0;272906.0;1613.0;31829.0;82910.0;0.0;0.0;0.0;3388.0;43909.0;15401.0;616.0;6081.0;21630.0;0.0;0.0;0.0;181.0;17418.0;2320.0;1059.0;20316.0;3583.0;48631.0;8076.0;97.0;1595.0;77.0;213.0
689;Rijn-Oost;1993;73.0;0.0;2.0;14.0;7.0;22.0;15.0;0.0;4.0;9.0;0.0;0.0;;;;;;;;;;;;;;;;;4124.0;0.0;30.0;1489.0;165.0;250.0;890.0;0.0;401.0;899.0;0.0;0.0;;;278533.0;;152123.0;55259.0;13341.0;2258.0;25292.0;5101.0;69932.0;9831.0;177.0;3264.0;92.0;538.0;597.0;217.0;52.0;9.0;231.0;278533.0;;17735.0;2422.0;5497.0;923.0;3404.0;1477.0;19800.0;1498.0;65.0;1810.0;22.0;287.0;70.0;12.0;19.0;3.0;16.0;247331.0;59713.0;27712.0;45649.0;112366.0;0.0;0.0;0.0;1891.0;49718.0;3320.0;1153.0;9479.0;35695.0;0.0;0.0;0.0;71.0;22917.0;2516.0;1076.0;18875.0;3053.0;46380.0;7760.0;103.0;1411.0;65.0;222.0
690;Rijn-Oost;1994;72.0;0.0;2.0;13.0;7.0;22.0;16.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;4006.0;0.0;30.0;1349.0;165.0;250.0;982.0;0.0;401.0;829.0;0.0;0.0;;;296854.0;;154071.0;56359.0;14049.0;2306.0;21550.0;3742.0;84385.0;9843.0;218.0;4643.0;60.0;532.0;534.0;196.0;49.0;8.0;342.0;296854.0;;15474.0;1791.0;6079.0;812.0;3750.0;964.0;24033.0;1493.0;53.0;2499.0;14.0;289.0;52.0;6.0;17.0;3.0;22.0;281404.0;14413.0;75317.0;58420.0;55568.0;77201.0;0.0;0.0;485.0;53258.0;733.0;3914.0;12640.0;15663.0;20290.0;0.0;0.0;17.0;21923.0;2525.0;1041.0;21706.0;2902.0;51492.0;9045.0;105.0;1666.0;68.0;264.0
691;Rijn-Oost;1995;72.0;0.0;2.0;13.0;7.0;22.0;16.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;4006.0;0.0;30.0;1349.0;165.0;250.0;982.0;0.0;401.0;829.0;0.0;0.0;;;273278.0;;139184.0;51298.0;12832.0;2169.0;23839.0;3100.0;70690.0;10130.0;122.0;3258.0;74.0;457.0;526.0;196.0;48.0;8.0;258.0;273278.0;;13897.0;1633.0;5418.0;688.0;2897.0;542.0;21470.0;1484.0;46.0;1655.0;15.0;230.0;50.0;6.0;16.0;2.0;25.0;334302.0;0.0;146886.0;57787.0;40036.0;89449.0;0.0;0.0;144.0;52322.0;0.0;6415.0;12647.0;12227.0;21026.0;0.0;0.0;7.0;23292.0;2342.0;1530.0;22644.0;2635.0;50480.0;8728.0;94.0;1396.0;72.0;270.0
692;Rijn-Oost;1996;71.0;0.0;1.0;13.0;7.0;21.0;16.0;0.0;4.0;9.0;0.0;0.0;;;;;;;;;;;;;;;;;3997.0;0.0;20.0;1349.0;165.0;232.0;977.0;0.0;401.0;854.0;0.0;0.0;;;240932.0;;141699.0;53458.0;13098.0;2221.0;24304.0;3077.0;73748.0;9315.0;112.0;3751.0;73.0;506.0;642.0;248.0;56.0;9.0;296.0;240932.0;;13260.0;1667.0;5233.0;681.0;2335.0;607.0;19767.0;1107.0;39.0;1896.0;14.0;239.0;58.0;8.0;18.0;3.0;25.0;303383.0;0.0;95597.0;57555.0;62960.0;87199.0;0.0;0.0;72.0;57189.0;0.0;5632.0;12453.0;18548.0;20556.0;0.0;0.0;1.0;24076.0;2832.0;1411.0;22146.0;2846.0;50618.0;8016.0;94.0;1525.0;79.0;233.0
693;Rijn-Oost;1997;71.0;0.0;1.0;13.0;7.0;22.0;16.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3928.0;0.0;20.0;1280.0;165.0;257.0;977.0;0.0;401.0;829.0;0.0;0.0;;;238775.0;;144568.0;55917.0;13689.0;2343.0;26678.0;3194.0;67840.0;7174.0;105.0;2927.0;60.0;455.0;611.0;238.0;55.0;10.0;291.0;238775.0;;13522.0;1444.0;4569.0;604.0;2633.0;516.0;15095.0;961.0;37.0;1410.0;12.0;228.0;53.0;6.0;15.0;3.0;11.0;292646.0;0.0;126418.0;58032.0;76345.0;31851.0;0.0;0.0;0.0;51430.0;0.0;6299.0;13068.0;23329.0;8734.0;0.0;0.0;0.0;21619.0;2377.0;1279.0;20786.0;2716.0;43160.0;6721.0;74.0;1432.0;69.0;240.0
694;Rijn-Oost;1998;71.0;0.0;1.0;13.0;8.0;20.0;17.0;0.0;3.0;9.0;0.0;0.0;;;;;;;;;;;;;;;;;3996.0;0.0;20.0;1280.0;235.0;221.0;1277.0;0.0;101.0;863.0;0.0;0.0;;;302410.0;;144460.0;51933.0;13645.0;2068.0;26644.0;2967.0;68605.0;7529.0;105.0;3308.0;67.0;505.0;515.0;191.0;45.0;7.0;240.0;302410.0;;15260.0;1714.0;4750.0;552.0;4138.0;637.0;18127.0;904.0;37.0;1685.0;14.0;253.0;50.0;6.0;13.0;2.0;12.0;236431.0;0.0;64635.0;80678.0;61880.0;29202.0;0.0;0.0;36.0;46125.0;0.0;2828.0;19300.0;16319.0;7676.0;0.0;0.0;2.0;18735.0;2172.0;1136.0;19243.0;2443.0;40688.0;6432.0;61.0;1372.0;56.0;300.0
695;Rijn-Oost;1999;67.0;0.0;1.0;12.0;8.0;18.0;16.0;0.0;3.0;9.0;0.0;0.0;;;;;;;;;;;;;;;;;3899.0;0.0;20.0;1201.0;235.0;210.0;1294.0;0.0;101.0;838.0;0.0;0.0;;;273892.0;;140426.0;52262.0;13462.0;2011.0;25248.0;3276.0;72795.0;7686.0;113.0;3452.0;68.0;511.0;555.0;213.0;50.0;8.0;318.0;273892.0;;12776.0;1374.0;4103.0;539.0;2981.0;562.0;15989.0;789.0;38.0;1732.0;16.0;249.0;47.0;5.0;13.0;2.0;17.0;351880.0;0.0;158273.0;78559.0;46603.0;68181.0;0.0;0.0;264.0;54103.0;0.0;6616.0;19311.0;12102.0;16063.0;0.0;0.0;11.0;20631.0;2538.0;936.0;21585.0;2989.0;55271.0;7709.0;87.0;1657.0;74.0;284.0
696;Rijn-Oost;2000;67.0;0.0;1.0;12.0;9.0;18.0;15.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3787.0;0.0;20.0;1176.0;484.0;210.0;1169.0;0.0;197.0;531.0;0.0;0.0;;;282040.0;;149902.0;55634.0;13657.0;2160.0;22861.0;4822.0;78678.0;9149.0;98.0;3363.0;62.0;567.0;538.0;199.0;48.0;8.0;253.0;282040.0;;12532.0;1160.0;3879.0;527.0;2050.0;850.0;18031.0;931.0;33.0;1560.0;15.0;293.0;43.0;4.0;11.0;2.0;14.0;327287.0;0.0;148553.0;97189.0;17856.0;63650.0;0.0;0.0;39.0;49008.0;0.0;5923.0;24132.0;4625.0;14328.0;0.0;0.0;1.0;19035.0;2168.0;1214.0;23965.0;4067.0;52658.0;8485.0;80.0;1675.0;69.0;238.0
697;Rijn-Oost;2001;67.0;0.0;1.0;12.0;9.0;18.0;15.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3787.0;0.0;20.0;1176.0;484.0;210.0;1169.0;0.0;197.0;531.0;0.0;0.0;;;292425.0;;149476.0;54954.0;13358.0;2079.0;23078.0;3046.0;80177.0;8329.0;108.0;3202.0;74.0;620.0;554.0;205.0;48.0;8.0;272.0;292425.0;;12948.0;1214.0;3883.0;556.0;2289.0;646.0;17530.0;1066.0;40.0;1455.0;21.0;313.0;45.0;4.0;12.0;2.0;11.0;282540.0;0.0;113733.0;100271.0;20728.0;47808.0;0.0;0.0;0.0;46911.0;0.0;6004.0;24414.0;5265.0;11228.0;0.0;0.0;0.0;16617.0;2240.0;958.0;18936.0;2807.0;46763.0;6579.0;69.0;1450.0;68.0;230.0
698;Rijn-Oost;2002;65.0;0.0;0.0;13.0;9.0;17.0;14.0;0.0;4.0;8.0;0.0;0.0;;;;;;;;;;;;;;;;;3695.0;0.0;0.0;1372.0;444.0;225.0;894.0;0.0;431.0;329.0;0.0;0.0;;;276035.0;;140781.0;52457.0;12661.0;2030.0;22225.0;2441.0;76771.0;7156.0;91.0;2915.0;58.0;408.0;533.0;200.0;47.0;8.0;245.0;276035.0;;12753.0;1130.0;3516.0;499.0;2577.0;488.0;15882.0;1171.0;30.0;1362.0;14.0;208.0;46.0;4.0;11.0;2.0;12.0;315101.0;0.0;147320.0;119173.0;0.0;48608.0;0.0;0.0;0.0;46221.0;0.0;6258.0;28752.0;0.0;11211.0;0.0;0.0;0.0;16951.0;2019.0;906.0;19180.0;2340.0;45954.0;5963.0;64.0;1292.0;54.0;243.0
699;Rijn-Oost;2003;64.0;0.0;0.0;10.0;13.0;16.0;14.0;0.0;4.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;3701.0;0.0;0.0;941.0;916.0;202.0;900.0;0.0;431.0;311.0;0.0;0.0;;;244646.0;;144628.0;51151.0;13016.0;2146.0;19418.0;1975.0;63265.0;5605.0;87.0;2318.0;42.0;471.0;610.0;226.0;54.0;9.0;267.0;244646.0;;10711.0;944.0;2591.0;446.0;1687.0;305.0;10202.0;847.0;28.0;899.0;8.0;220.0;43.0;4.0;10.0;2.0;8.0;406443.0;0.0;241267.0;95968.0;0.0;47833.0;0.0;21375.0;0.0;49228.0;0.0;11272.0;22532.0;0.0;10089.0;0.0;5335.0;0.0;16789.0;2411.0;1085.0;17686.0;2125.0;47666.0;5338.0;66.0;1445.0;46.0;268.0
700;Rijn-Oost;2004;64.0;0.0;0.0;10.0;13.0;16.0;14.0;0.0;4.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;3701.0;0.0;0.0;941.0;916.0;202.0;900.0;0.0;431.0;311.0;0.0;0.0;;;270451.0;;149273.0;55012.0;12863.0;2150.0;23755.0;2387.0;79178.0;5510.0;73.0;3131.0;35.0;518.0;567.0;211.0;49.0;8.0;271.0;270451.0;;11390.0;1012.0;2348.0;431.0;1861.0;474.0;15539.0;889.0;22.0;1348.0;6.0;270.0;44.0;4.0;9.0;2.0;8.0;409391.0;0.0;243536.0;31378.0;0.0;46547.0;0.0;87931.0;0.0;50764.0;0.0;11541.0;7494.0;0.0;10730.0;0.0;20999.0;0.0;17939.0;2762.0;996.0;18480.0;2167.0;54144.0;5483.0;64.0;1663.0;51.0;307.0
701;Rijn-Oost;2005;63.0;0.0;0.0;12.0;11.0;16.0;14.0;0.0;3.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;;3631.0;0.0;0.0;1051.0;818.0;226.0;941.0;0.0;331.0;242.0;0.0;23.0;;;250913.0;;141332.0;54063.0;13020.0;2108.0;20413.0;2290.0;81031.0;5313.0;62.0;2952.0;38.0;539.0;607.0;231.0;55.0;9.0;276.0;250913.0;;9709.0;791.0;2217.0;415.0;1541.0;433.0;15059.0;783.0;19.0;1371.0;8.0;258.0;40.0;4.0;9.0;2.0;7.0;392606.0;0.0;0.0;25843.0;0.0;48450.0;10064.0;88338.0;219911.0;51944.0;0.0;0.0;6325.0;0.0;11175.0;2463.0;21619.0;10362.0;19300.0;2919.0;1185.0;17628.0;2161.0;48359.0;4882.0;53.0;1332.0;50.0;268.0
702;Rijn-Oost;2006;60.0;0.0;0.0;12.0;12.0;13.0;13.0;0.0;3.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;;3609.0;0.0;0.0;1051.0;826.0;203.0;933.0;0.0;331.0;242.0;0.0;23.0;;;242143.0;;139586.0;53626.0;12941.0;2204.0;22234.0;2446.0;88007.0;5383.0;61.0;2867.0;41.0;545.0;604.0;231.0;56.0;10.0;280.0;242143.0;;10252.0;839.0;2302.0;432.0;1280.0;419.0;13705.0;679.0;20.0;1223.0;8.0;249.0;44.0;4.0;9.0;2.0;13.0;387111.0;0.0;0.0;11590.0;0.0;53045.0;0.0;117185.0;205291.0;51398.0;0.0;0.0;2737.0;0.0;11420.0;0.0;27674.0;9567.0;16052.0;3192.0;1126.0;17465.0;1818.0;45284.0;4980.0;64.0;1266.0;44.0;286.0
703;Rijn-Oost;2007;60.0;0.0;0.0;12.0;12.0;13.0;11.0;0.0;5.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;;3551.0;0.0;0.0;1051.0;790.0;203.0;797.0;0.0;445.0;242.0;0.0;23.0;;;283674.0;;153764.0;52850.0;13569.0;2290.0;19229.0;2067.0;87467.0;7044.0;69.0;2825.0;47.0;546.0;584.0;201.0;49.0;8.0;270.0;283674.0;;11295.0;867.0;2430.0;492.0;1292.0;403.0;15283.0;843.0;25.0;1157.0;10.0;273.0;40.0;3.0;8.0;2.0;12.0;324189.0;0.0;0.0;0.0;0.0;52050.0;0.0;124198.0;147941.0;47081.0;0.0;0.0;0.0;0.0;11445.0;0.0;30297.0;5340.0;16797.0;2556.0;871.0;18168.0;2156.0;51726.0;5792.0;58.0;1401.0;45.0;303.0
704;Rijn-Oost;2008;60.0;0.0;0.0;12.0;12.0;13.0;11.0;0.0;5.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;;3551.0;0.0;0.0;1051.0;790.0;203.0;797.0;0.0;445.0;242.0;0.0;23.0;;;257470.0;;148669.0;56152.0;13959.0;2425.0;17779.0;2312.0;84408.0;5851.0;45.0;2851.0;32.0;422.0;614.0;239.0;57.0;10.0;282.0;257470.0;;11060.0;948.0;2472.0;498.0;1050.0;340.0;14406.0;458.0;15.0;1177.0;6.0;203.0;43.0;4.0;9.0;2.0;8.0;213141.0;0.0;0.0;0.0;0.0;49155.0;0.0;163987.0;0.0;49403.0;0.0;0.0;0.0;0.0;10694.0;0.0;38709.0;0.0;17191.0;2642.0;1816.0;15738.0;1999.0;49966.0;4862.0;65.0;1347.0;38.0;302.0
