ID;KenmerkenPersonen;Perioden;PersonenMetEenAOWUitkering_1
596;Migratieachtergrond: Nederland;2014 mei;
597;Migratieachtergrond: Nederland;2014 juni;
598;Migratieachtergrond: Nederland;2014 juli;
599;Migratieachtergrond: Nederland;2014 augustus;
600;Migratieachtergrond: Nederland;2014 september;
601;Migratieachtergrond: Nederland;2014 oktober;
602;Migratieachtergrond: Nederland;2014 november;
603;Migratieachtergrond: Nederland;2014 december;
604;Migratieachtergrond: Nederland;2015 januari;
605;Migratieachtergrond: Nederland;2015 februari;
606;Migratieachtergrond: Nederland;2015 maart;
607;Migratieachtergrond: Nederland;2015 april;
608;Migratieachtergrond: Nederland;2015 mei;
609;Migratieachtergrond: Nederland;2015 juni;
610;Migratieachtergrond: Nederland;2015 juli;
611;Migratieachtergrond: Nederland;2015 augustus;
612;Migratieachtergrond: Nederland;2015 september;
613;Migratieachtergrond: Nederland;2015 oktober;
614;Migratieachtergrond: Nederland;2015 november;
615;Migratieachtergrond: Nederland;2015 december;
616;Migratieachtergrond: Nederland;2016 januari;
617;Migratieachtergrond: Nederland;2016 februari;
618;Migratieachtergrond: Nederland;2016 maart;
619;Migratieachtergrond: Nederland;2016 april;
620;Migratieachtergrond: Nederland;2016 mei;
621;Migratieachtergrond: Nederland;2016 juni;
622;Migratieachtergrond: Nederland;2016 juli;
623;Migratieachtergrond: Nederland;2016 augustus;
624;Migratieachtergrond: Nederland;2016 september;
625;Migratieachtergrond: Nederland;2016 oktober;
626;Migratieachtergrond: Nederland;2016 november;
627;Migratieachtergrond: Nederland;2016 december;
628;Migratieachtergrond: Nederland;2017 januari;
629;Migratieachtergrond: Nederland;2017 februari;
630;Migratieachtergrond: Nederland;2017 maart;
631;Migratieachtergrond: Nederland;2017 april;
632;Migratieachtergrond: Nederland;2017 mei;
633;Migratieachtergrond: Nederland;2017 juni;
634;Migratieachtergrond: Nederland;2017 juli;
635;Migratieachtergrond: Nederland;2017 augustus;
636;Migratieachtergrond: Nederland;2017 september;
637;Migratieachtergrond: Nederland;2017 oktober;
638;Migratieachtergrond: Nederland;2017 november;
639;Migratieachtergrond: Nederland;2017 december;
640;Migratieachtergrond: Nederland;2018 januari;2781540.0
641;Migratieachtergrond: Nederland;2018 februari;2771010.0
642;Migratieachtergrond: Nederland;2018 maart;2757880.0
643;Migratieachtergrond: Nederland;2018 april;2763050.0
644;Migratieachtergrond: Nederland;2018 mei;2769170.0
645;Migratieachtergrond: Nederland;2018 juni;2774810.0
646;Migratieachtergrond: Nederland;2018 juli;2780750.0
647;Migratieachtergrond: Nederland;2018 augustus;2788250.0
648;Migratieachtergrond: Nederland;2018 september;2794000.0
649;Migratieachtergrond: Nederland;2018 oktober;2798910.0
650;Migratieachtergrond: Nederland;2018 november;2803310.0
651;Migratieachtergrond: Nederland;2018 december;2809590.0
652;Migratieachtergrond: Nederland;2019 januari;2799250.0
653;Migratieachtergrond: Nederland;2019 februari;2787860.0
654;Migratieachtergrond: Nederland;2019 maart;2778570.0
655;Migratieachtergrond: Nederland;2019 april;2769400.0
656;Migratieachtergrond: Nederland;2019 mei ;2774470.0
657;Migratieachtergrond: Nederland;2019 juni;2778080.0
658;Migratieachtergrond: Nederland;2019 juli;2785480.0
659;Migratieachtergrond: Nederland;2019 augustus;2791450.0
660;Migratieachtergrond: Nederland;2019 september;2797830.0
661;Migratieachtergrond: Nederland;2019 oktober;2804070.0
662;Migratieachtergrond: Nederland;2019 november;2809420.0
663;Migratieachtergrond: Nederland;2019 december;2813410.0
664;Migratieachtergrond: Nederland;2020 januari;2818530.0
665;Migratieachtergrond: Nederland;2020 februari;2822090.0
666;Migratieachtergrond: Nederland;2020 maart;2824550.0
667;Migratieachtergrond: Nederland;2020 april;2824230.0
668;Migratieachtergrond: Nederland;2020 mei;2827970.0
669;Migratieachtergrond: Nederland;2020 juni;2832100.0
670;Migratieachtergrond: Nederland;2020 juli;2839560.0
671;Migratieachtergrond: Nederland;2020 augustus;2845760.0
672;Migratieachtergrond: Nederland;2020 september;2851950.0
673;Migratieachtergrond: Nederland;2020 oktober;2856790.0
674;Migratieachtergrond: Nederland;2020 november;2859550.0
675;Migratieachtergrond: Nederland;2020 december;2863390.0
676;Migratieachtergrond: Nederland;2021 januari;2862330.0
677;Migratieachtergrond: Nederland;2021 februari;2863630.0
678;Migratieachtergrond: Nederland;2021 maart;2867080.0
679;Migratieachtergrond: Nederland;2021 april;2870510.0
680;Migratieachtergrond: Nederland;2021 mei;2877520.0
681;Migratieachtergrond: Nederland;2021 juni;2881230.0
682;Migratieachtergrond: Nederland;2021 juli;2888480.0
683;Migratieachtergrond: Nederland;2021 augustus;2893390.0
684;Migratieachtergrond: Nederland;2021 september;2900280.0
685;Migratieachtergrond: Nederland;2021 oktober;2906230.0
686;Migratieachtergrond: Nederland;2021 november;2908310.0
687;Migratieachtergrond: Nederland;2021 december;2910590.0
688;Migratieachtergrond: Nederland;2022 januari;2897920.0
689;Migratieachtergrond: Nederland;2022 februari;2887270.0
690;Migratieachtergrond: Nederland;2022 maart;2877190.0
691;Migratieachtergrond: Nederland;2022 april;2881050.0
692;Migratieachtergrond: Nederland;2022 mei;2884270.0
693;Migratieachtergrond: Nederland;2022 juni;2888240.0
694;Migratieachtergrond: Nederland;2022 juli;2892580.0
695;Migratieachtergrond: Nederland;2022 augustus;2896850.0
696;Migratieachtergrond: Nederland;2022 september;2901700.0
697;Migratieachtergrond: Nederland;2022 oktober;2907970.0
698;Migratieachtergrond: Nederland;2022 november;2912630.0
699;Migratieachtergrond: Nederland;2022 december;2917940.0
700;Migratieachtergrond: Nederland;2023 januari;2903850.0
701;Migratieachtergrond: Nederland;2023 februari;2892090.0
702;Migratieachtergrond: Nederland;2023 maart;2881430.0
703;Migratieachtergrond: Nederland;2023 april;2884040.0
704;Migratieachtergrond: Nederland;2023 mei;2890300.0
705;Migratieachtergrond: Nederland;2023 juni;2894920.0
706;Migratieachtergrond: Nederland;2023 juli;2900360.0
707;Migratieachtergrond: Nederland;2023 augustus;2905770.0
708;Migratieachtergrond: Nederland;2023 september;2910710.0
709;Migratieachtergrond: Nederland;2023 oktober;2914600.0
710;Migratieachtergrond: Nederland;2023 november;2919150.0
711;Migratieachtergrond: Nederland;2023 december;2922590.0
712;Migratieachtergrond: Nederland;2024 januari;
713;Migratieachtergrond: Nederland;2024 februari;
714;Migratieachtergrond: Nederland;2024 maart;
715;Migratieachtergrond: Nederland;2024 april;
716;Migratieachtergrond: Nederland;2024 mei;
717;Migratieachtergrond: Nederland;2024 juni;
718;Migratieachtergrond: Nederland;2024 juli;
719;Migratieachtergrond: Nederland;2024 augustus;
720;Migratieachtergrond: Nederland;2024 september;
721;Migratieachtergrond: Nederland;2024 oktober;
722;Migratieachtergrond: Nederland;2024 november;
723;Migratieachtergrond: Nederland;2024 december;
724;Migratieachtergrond: Nederland;2025 januari;
725;Migratieachtergrond: westers;2013 januari;
726;Migratieachtergrond: westers;2013 februari;
727;Migratieachtergrond: westers;2013 maart;
728;Migratieachtergrond: westers;2013 april;
729;Migratieachtergrond: westers;2013 mei;
730;Migratieachtergrond: westers;2013 juni;
731;Migratieachtergrond: westers;2013 juli;
732;Migratieachtergrond: westers;2013 augustus;
733;Migratieachtergrond: westers;2013 september;
734;Migratieachtergrond: westers;2013 oktober;
735;Migratieachtergrond: westers;2013 november;
736;Migratieachtergrond: westers;2013 december;
737;Migratieachtergrond: westers;2014 januari;
738;Migratieachtergrond: westers;2014 februari;
739;Migratieachtergrond: westers;2014 maart;
740;Migratieachtergrond: westers;2014 april;
741;Migratieachtergrond: westers;2014 mei;
742;Migratieachtergrond: westers;2014 juni;
743;Migratieachtergrond: westers;2014 juli;
744;Migratieachtergrond: westers;2014 augustus;
745;Migratieachtergrond: westers;2014 september;
746;Migratieachtergrond: westers;2014 oktober;
747;Migratieachtergrond: westers;2014 november;
748;Migratieachtergrond: westers;2014 december;
749;Migratieachtergrond: westers;2015 januari;
750;Migratieachtergrond: westers;2015 februari;
751;Migratieachtergrond: westers;2015 maart;
752;Migratieachtergrond: westers;2015 april;
753;Migratieachtergrond: westers;2015 mei;
754;Migratieachtergrond: westers;2015 juni;
755;Migratieachtergrond: westers;2015 juli;
756;Migratieachtergrond: westers;2015 augustus;
757;Migratieachtergrond: westers;2015 september;
758;Migratieachtergrond: westers;2015 oktober;
759;Migratieachtergrond: westers;2015 november;
760;Migratieachtergrond: westers;2015 december;
761;Migratieachtergrond: westers;2016 januari;
762;Migratieachtergrond: westers;2016 februari;
763;Migratieachtergrond: westers;2016 maart;
764;Migratieachtergrond: westers;2016 april;
765;Migratieachtergrond: westers;2016 mei;
766;Migratieachtergrond: westers;2016 juni;
767;Migratieachtergrond: westers;2016 juli;
768;Migratieachtergrond: westers;2016 augustus;
769;Migratieachtergrond: westers;2016 september;
770;Migratieachtergrond: westers;2016 oktober;
771;Migratieachtergrond: westers;2016 november;
772;Migratieachtergrond: westers;2016 december;
773;Migratieachtergrond: westers;2017 januari;
774;Migratieachtergrond: westers;2017 februari;
775;Migratieachtergrond: westers;2017 maart;
776;Migratieachtergrond: westers;2017 april;
777;Migratieachtergrond: westers;2017 mei;
778;Migratieachtergrond: westers;2017 juni;
779;Migratieachtergrond: westers;2017 juli;
780;Migratieachtergrond: westers;2017 augustus;
781;Migratieachtergrond: westers;2017 september;
782;Migratieachtergrond: westers;2017 oktober;
783;Migratieachtergrond: westers;2017 november;
784;Migratieachtergrond: westers;2017 december;
785;Migratieachtergrond: westers;2018 januari;451700.0
786;Migratieachtergrond: westers;2018 februari;450150.0
787;Migratieachtergrond: westers;2018 maart;448230.0
788;Migratieachtergrond: westers;2018 april;448630.0
789;Migratieachtergrond: westers;2018 mei;449370.0
790;Migratieachtergrond: westers;2018 juni;449780.0
791;Migratieachtergrond: westers;2018 juli;450200.0
792;Migratieachtergrond: westers;2018 augustus;451310.0
793;Migratieachtergrond: westers;2018 september;451840.0
794;Migratieachtergrond: westers;2018 oktober;452380.0
795;Migratieachtergrond: westers;2018 november;452800.0
796;Migratieachtergrond: westers;2018 december;453450.0
797;Migratieachtergrond: westers;2019 januari;452360.0
798;Migratieachtergrond: westers;2019 februari;450310.0
799;Migratieachtergrond: westers;2019 maart;449030.0
800;Migratieachtergrond: westers;2019 april;447540.0
801;Migratieachtergrond: westers;2019 mei ;448050.0
802;Migratieachtergrond: westers;2019 juni;448160.0
803;Migratieachtergrond: westers;2019 juli;448850.0
804;Migratieachtergrond: westers;2019 augustus;449330.0
805;Migratieachtergrond: westers;2019 september;449930.0
806;Migratieachtergrond: westers;2019 oktober;450400.0
807;Migratieachtergrond: westers;2019 november;450860.0
808;Migratieachtergrond: westers;2019 december;450920.0
809;Migratieachtergrond: westers;2020 januari;452020.0
810;Migratieachtergrond: westers;2020 februari;452220.0
811;Migratieachtergrond: westers;2020 maart;452010.0
812;Migratieachtergrond: westers;2020 april;451660.0
813;Migratieachtergrond: westers;2020 mei;451860.0
814;Migratieachtergrond: westers;2020 juni;451940.0
815;Migratieachtergrond: westers;2020 juli;452510.0
816;Migratieachtergrond: westers;2020 augustus;453130.0
817;Migratieachtergrond: westers;2020 september;453420.0
818;Migratieachtergrond: westers;2020 oktober;453950.0
819;Migratieachtergrond: westers;2020 november;454070.0
820;Migratieachtergrond: westers;2020 december;454110.0
821;Migratieachtergrond: westers;2021 januari;463150.0
822;Migratieachtergrond: westers;2021 februari;462540.0
823;Migratieachtergrond: westers;2021 maart;462460.0
824;Migratieachtergrond: westers;2021 april;462820.0
825;Migratieachtergrond: westers;2021 mei;463550.0
826;Migratieachtergrond: westers;2021 juni;463690.0
827;Migratieachtergrond: westers;2021 juli;464420.0
828;Migratieachtergrond: westers;2021 augustus;465150.0
829;Migratieachtergrond: westers;2021 september;465930.0
830;Migratieachtergrond: westers;2021 oktober;466660.0
831;Migratieachtergrond: westers;2021 november;466670.0
832;Migratieachtergrond: westers;2021 december;466400.0
833;Migratieachtergrond: westers;2022 januari;464610.0
834;Migratieachtergrond: westers;2022 februari;462890.0
835;Migratieachtergrond: westers;2022 maart;461190.0
836;Migratieachtergrond: westers;2022 april;461560.0
837;Migratieachtergrond: westers;2022 mei;461680.0
838;Migratieachtergrond: westers;2022 juni;461770.0
839;Migratieachtergrond: westers;2022 juli;462010.0
840;Migratieachtergrond: westers;2022 augustus;462270.0
841;Migratieachtergrond: westers;2022 september;462530.0
842;Migratieachtergrond: westers;2022 oktober;463030.0
843;Migratieachtergrond: westers;2022 november;463400.0
844;Migratieachtergrond: westers;2022 december;464010.0
845;Migratieachtergrond: westers;2023 januari;462080.0
846;Migratieachtergrond: westers;2023 februari;460280.0
847;Migratieachtergrond: westers;2023 maart;458680.0
848;Migratieachtergrond: westers;2023 april;458680.0
849;Migratieachtergrond: westers;2023 mei;459210.0
850;Migratieachtergrond: westers;2023 juni;459440.0
851;Migratieachtergrond: westers;2023 juli;460000.0
852;Migratieachtergrond: westers;2023 augustus;460540.0
853;Migratieachtergrond: westers;2023 september;460980.0
854;Migratieachtergrond: westers;2023 oktober;459410.0
855;Migratieachtergrond: westers;2023 november;459970.0
856;Migratieachtergrond: westers;2023 december;460230.0
857;Migratieachtergrond: westers;2024 januari;
858;Migratieachtergrond: westers;2024 februari;
859;Migratieachtergrond: westers;2024 maart;
860;Migratieachtergrond: westers;2024 april;
861;Migratieachtergrond: westers;2024 mei;
862;Migratieachtergrond: westers;2024 juni;
863;Migratieachtergrond: westers;2024 juli;
864;Migratieachtergrond: westers;2024 augustus;
865;Migratieachtergrond: westers;2024 september;
866;Migratieachtergrond: westers;2024 oktober;
867;Migratieachtergrond: westers;2024 november;
868;Migratieachtergrond: westers;2024 december;
869;Migratieachtergrond: westers;2025 januari;
870;Migratieachtergrond: niet-westers;2013 januari;
871;Migratieachtergrond: niet-westers;2013 februari;
872;Migratieachtergrond: niet-westers;2013 maart;
873;Migratieachtergrond: niet-westers;2013 april;
874;Migratieachtergrond: niet-westers;2013 mei;
875;Migratieachtergrond: niet-westers;2013 juni;
876;Migratieachtergrond: niet-westers;2013 juli;
877;Migratieachtergrond: niet-westers;2013 augustus;
878;Migratieachtergrond: niet-westers;2013 september;
879;Migratieachtergrond: niet-westers;2013 oktober;
880;Migratieachtergrond: niet-westers;2013 november;
881;Migratieachtergrond: niet-westers;2013 december;
882;Migratieachtergrond: niet-westers;2014 januari;
883;Migratieachtergrond: niet-westers;2014 februari;
884;Migratieachtergrond: niet-westers;2014 maart;
885;Migratieachtergrond: niet-westers;2014 april;
886;Migratieachtergrond: niet-westers;2014 mei;
887;Migratieachtergrond: niet-westers;2014 juni;
888;Migratieachtergrond: niet-westers;2014 juli;
889;Migratieachtergrond: niet-westers;2014 augustus;
890;Migratieachtergrond: niet-westers;2014 september;
891;Migratieachtergrond: niet-westers;2014 oktober;
892;Migratieachtergrond: niet-westers;2014 november;
893;Migratieachtergrond: niet-westers;2014 december;
894;Migratieachtergrond: niet-westers;2015 januari;
895;Migratieachtergrond: niet-westers;2015 februari;
896;Migratieachtergrond: niet-westers;2015 maart;
897;Migratieachtergrond: niet-westers;2015 april;
898;Migratieachtergrond: niet-westers;2015 mei;
899;Migratieachtergrond: niet-westers;2015 juni;
900;Migratieachtergrond: niet-westers;2015 juli;
901;Migratieachtergrond: niet-westers;2015 augustus;
902;Migratieachtergrond: niet-westers;2015 september;
903;Migratieachtergrond: niet-westers;2015 oktober;
904;Migratieachtergrond: niet-westers;2015 november;
905;Migratieachtergrond: niet-westers;2015 december;
906;Migratieachtergrond: niet-westers;2016 januari;
907;Migratieachtergrond: niet-westers;2016 februari;
908;Migratieachtergrond: niet-westers;2016 maart;
909;Migratieachtergrond: niet-westers;2016 april;
910;Migratieachtergrond: niet-westers;2016 mei;
911;Migratieachtergrond: niet-westers;2016 juni;
912;Migratieachtergrond: niet-westers;2016 juli;
913;Migratieachtergrond: niet-westers;2016 augustus;
914;Migratieachtergrond: niet-westers;2016 september;
915;Migratieachtergrond: niet-westers;2016 oktober;
916;Migratieachtergrond: niet-westers;2016 november;
917;Migratieachtergrond: niet-westers;2016 december;
918;Migratieachtergrond: niet-westers;2017 januari;
919;Migratieachtergrond: niet-westers;2017 februari;
920;Migratieachtergrond: niet-westers;2017 maart;
921;Migratieachtergrond: niet-westers;2017 april;
922;Migratieachtergrond: niet-westers;2017 mei;
923;Migratieachtergrond: niet-westers;2017 juni;
924;Migratieachtergrond: niet-westers;2017 juli;
925;Migratieachtergrond: niet-westers;2017 augustus;
926;Migratieachtergrond: niet-westers;2017 september;
927;Migratieachtergrond: niet-westers;2017 oktober;
928;Migratieachtergrond: niet-westers;2017 november;
929;Migratieachtergrond: niet-westers;2017 december;
930;Migratieachtergrond: niet-westers;2018 januari;169320.0
931;Migratieachtergrond: niet-westers;2018 februari;168990.0
932;Migratieachtergrond: niet-westers;2018 maart;168530.0
933;Migratieachtergrond: niet-westers;2018 april;169120.0
934;Migratieachtergrond: niet-westers;2018 mei;169740.0
935;Migratieachtergrond: niet-westers;2018 juni;170170.0
936;Migratieachtergrond: niet-westers;2018 juli;172020.0
937;Migratieachtergrond: niet-westers;2018 augustus;172830.0
938;Migratieachtergrond: niet-westers;2018 september;173240.0
939;Migratieachtergrond: niet-westers;2018 oktober;173790.0
940;Migratieachtergrond: niet-westers;2018 november;174240.0
941;Migratieachtergrond: niet-westers;2018 december;174850.0
942;Migratieachtergrond: niet-westers;2019 januari;174700.0
943;Migratieachtergrond: niet-westers;2019 februari;174030.0
944;Migratieachtergrond: niet-westers;2019 maart;173740.0
945;Migratieachtergrond: niet-westers;2019 april;173370.0
946;Migratieachtergrond: niet-westers;2019 mei ;174580.0
947;Migratieachtergrond: niet-westers;2019 juni;175100.0
948;Migratieachtergrond: niet-westers;2019 juli;175960.0
949;Migratieachtergrond: niet-westers;2019 augustus;176670.0
950;Migratieachtergrond: niet-westers;2019 september;177140.0
951;Migratieachtergrond: niet-westers;2019 oktober;177700.0
952;Migratieachtergrond: niet-westers;2019 november;179640.0
953;Migratieachtergrond: niet-westers;2019 december;180140.0
954;Migratieachtergrond: niet-westers;2020 januari;180760.0
955;Migratieachtergrond: niet-westers;2020 februari;181310.0
956;Migratieachtergrond: niet-westers;2020 maart;181750.0
957;Migratieachtergrond: niet-westers;2020 april;182190.0
958;Migratieachtergrond: niet-westers;2020 mei;183450.0
959;Migratieachtergrond: niet-westers;2020 juni;184030.0
960;Migratieachtergrond: niet-westers;2020 juli;184920.0
961;Migratieachtergrond: niet-westers;2020 augustus;185650.0
962;Migratieachtergrond: niet-westers;2020 september;186260.0
963;Migratieachtergrond: niet-westers;2020 oktober;186730.0
964;Migratieachtergrond: niet-westers;2020 november;188550.0
965;Migratieachtergrond: niet-westers;2020 december;188790.0
966;Migratieachtergrond: niet-westers;2021 januari;191690.0
967;Migratieachtergrond: niet-westers;2021 februari;192040.0
968;Migratieachtergrond: niet-westers;2021 maart;192420.0
969;Migratieachtergrond: niet-westers;2021 april;192960.0
970;Migratieachtergrond: niet-westers;2021 mei;194360.0
971;Migratieachtergrond: niet-westers;2021 juni;194770.0
972;Migratieachtergrond: niet-westers;2021 juli;195650.0
973;Migratieachtergrond: niet-westers;2021 augustus;196380.0
974;Migratieachtergrond: niet-westers;2021 september;197040.0
975;Migratieachtergrond: niet-westers;2021 oktober;197570.0
976;Migratieachtergrond: niet-westers;2021 november;199480.0
977;Migratieachtergrond: niet-westers;2021 december;199860.0
978;Migratieachtergrond: niet-westers;2022 januari;199210.0
979;Migratieachtergrond: niet-westers;2022 februari;198530.0
980;Migratieachtergrond: niet-westers;2022 maart;197950.0
981;Migratieachtergrond: niet-westers;2022 april;198390.0
982;Migratieachtergrond: niet-westers;2022 mei;199180.0
983;Migratieachtergrond: niet-westers;2022 juni;199730.0
984;Migratieachtergrond: niet-westers;2022 juli;200480.0
985;Migratieachtergrond: niet-westers;2022 augustus;202300.0
986;Migratieachtergrond: niet-westers;2022 september;203250.0
987;Migratieachtergrond: niet-westers;2022 oktober;204150.0
988;Migratieachtergrond: niet-westers;2022 november;204910.0
989;Migratieachtergrond: niet-westers;2022 december;205540.0
990;Migratieachtergrond: niet-westers;2023 januari;204980.0
991;Migratieachtergrond: niet-westers;2023 februari;204480.0
992;Migratieachtergrond: niet-westers;2023 maart;203940.0
993;Migratieachtergrond: niet-westers;2023 april;204530.0
994;Migratieachtergrond: niet-westers;2023 mei;206920.0
995;Migratieachtergrond: niet-westers;2023 juni;207480.0
996;Migratieachtergrond: niet-westers;2023 juli;208250.0
997;Migratieachtergrond: niet-westers;2023 augustus;209070.0
998;Migratieachtergrond: niet-westers;2023 september;209860.0
999;Migratieachtergrond: niet-westers;2023 oktober;210640.0
1000;Migratieachtergrond: niet-westers;2023 november;211950.0
1001;Migratieachtergrond: niet-westers;2023 december;212810.0
1002;Migratieachtergrond: niet-westers;2024 januari;
1003;Migratieachtergrond: niet-westers;2024 februari;
1004;Migratieachtergrond: niet-westers;2024 maart;
1005;Migratieachtergrond: niet-westers;2024 april;
1006;Migratieachtergrond: niet-westers;2024 mei;
1007;Migratieachtergrond: niet-westers;2024 juni;
1008;Migratieachtergrond: niet-westers;2024 juli;
1009;Migratieachtergrond: niet-westers;2024 augustus;
1010;Migratieachtergrond: niet-westers;2024 september;
1011;Migratieachtergrond: niet-westers;2024 oktober;
1012;Migratieachtergrond: niet-westers;2024 november;
1013;Migratieachtergrond: niet-westers;2024 december;
1014;Migratieachtergrond: niet-westers;2025 januari;
1015;Migratieachtergrond: onbekend;2013 januari;
1016;Migratieachtergrond: onbekend;2013 februari;
1017;Migratieachtergrond: onbekend;2013 maart;
1018;Migratieachtergrond: onbekend;2013 april;
1019;Migratieachtergrond: onbekend;2013 mei;
1020;Migratieachtergrond: onbekend;2013 juni;
1021;Migratieachtergrond: onbekend;2013 juli;
1022;Migratieachtergrond: onbekend;2013 augustus;
1023;Migratieachtergrond: onbekend;2013 september;
1024;Migratieachtergrond: onbekend;2013 oktober;
1025;Migratieachtergrond: onbekend;2013 november;
1026;Migratieachtergrond: onbekend;2013 december;
1027;Migratieachtergrond: onbekend;2014 januari;
1028;Migratieachtergrond: onbekend;2014 februari;
1029;Migratieachtergrond: onbekend;2014 maart;
1030;Migratieachtergrond: onbekend;2014 april;
1031;Migratieachtergrond: onbekend;2014 mei;
1032;Migratieachtergrond: onbekend;2014 juni;
1033;Migratieachtergrond: onbekend;2014 juli;
1034;Migratieachtergrond: onbekend;2014 augustus;
1035;Migratieachtergrond: onbekend;2014 september;
1036;Migratieachtergrond: onbekend;2014 oktober;
1037;Migratieachtergrond: onbekend;2014 november;
1038;Migratieachtergrond: onbekend;2014 december;
1039;Migratieachtergrond: onbekend;2015 januari;
1040;Migratieachtergrond: onbekend;2015 februari;
1041;Migratieachtergrond: onbekend;2015 maart;
1042;Migratieachtergrond: onbekend;2015 april;
1043;Migratieachtergrond: onbekend;2015 mei;
1044;Migratieachtergrond: onbekend;2015 juni;
1045;Migratieachtergrond: onbekend;2015 juli;
1046;Migratieachtergrond: onbekend;2015 augustus;
1047;Migratieachtergrond: onbekend;2015 september;
1048;Migratieachtergrond: onbekend;2015 oktober;
1049;Migratieachtergrond: onbekend;2015 november;
1050;Migratieachtergrond: onbekend;2015 december;
1051;Migratieachtergrond: onbekend;2016 januari;
1052;Migratieachtergrond: onbekend;2016 februari;
1053;Migratieachtergrond: onbekend;2016 maart;
1054;Migratieachtergrond: onbekend;2016 april;
1055;Migratieachtergrond: onbekend;2016 mei;
1056;Migratieachtergrond: onbekend;2016 juni;
1057;Migratieachtergrond: onbekend;2016 juli;
1058;Migratieachtergrond: onbekend;2016 augustus;
1059;Migratieachtergrond: onbekend;2016 september;
1060;Migratieachtergrond: onbekend;2016 oktober;
1061;Migratieachtergrond: onbekend;2016 november;
1062;Migratieachtergrond: onbekend;2016 december;
1063;Migratieachtergrond: onbekend;2017 januari;
1064;Migratieachtergrond: onbekend;2017 februari;
1065;Migratieachtergrond: onbekend;2017 maart;
1066;Migratieachtergrond: onbekend;2017 april;
1067;Migratieachtergrond: onbekend;2017 mei;
1068;Migratieachtergrond: onbekend;2017 juni;
1069;Migratieachtergrond: onbekend;2017 juli;
1070;Migratieachtergrond: onbekend;2017 augustus;
1071;Migratieachtergrond: onbekend;2017 september;
1072;Migratieachtergrond: onbekend;2017 oktober;
1073;Migratieachtergrond: onbekend;2017 november;
1074;Migratieachtergrond: onbekend;2017 december;
1075;Migratieachtergrond: onbekend;2018 januari;5300.0
1076;Migratieachtergrond: onbekend;2018 februari;5330.0
1077;Migratieachtergrond: onbekend;2018 maart;5350.0
1078;Migratieachtergrond: onbekend;2018 april;5470.0
1079;Migratieachtergrond: onbekend;2018 mei;5560.0
1080;Migratieachtergrond: onbekend;2018 juni;5660.0
1081;Migratieachtergrond: onbekend;2018 juli;5610.0
1082;Migratieachtergrond: onbekend;2018 augustus;5850.0
1083;Migratieachtergrond: onbekend;2018 september;5930.0
1084;Migratieachtergrond: onbekend;2018 oktober;6090.0
1085;Migratieachtergrond: onbekend;2018 november;6380.0
1086;Migratieachtergrond: onbekend;2018 december;6560.0
1087;Migratieachtergrond: onbekend;2019 januari;6740.0
1088;Migratieachtergrond: onbekend;2019 februari;6680.0
1089;Migratieachtergrond: onbekend;2019 maart;6870.0
1090;Migratieachtergrond: onbekend;2019 april;6560.0
1091;Migratieachtergrond: onbekend;2019 mei ;6780.0
1092;Migratieachtergrond: onbekend;2019 juni;6960.0
1093;Migratieachtergrond: onbekend;2019 juli;7150.0
1094;Migratieachtergrond: onbekend;2019 augustus;7400.0
1095;Migratieachtergrond: onbekend;2019 september;7650.0
1096;Migratieachtergrond: onbekend;2019 oktober;7810.0
1097;Migratieachtergrond: onbekend;2019 november;8080.0
1098;Migratieachtergrond: onbekend;2019 december;8490.0
1099;Migratieachtergrond: onbekend;2020 januari;7740.0
1100;Migratieachtergrond: onbekend;2020 februari;7870.0
1101;Migratieachtergrond: onbekend;2020 maart;8000.0
1102;Migratieachtergrond: onbekend;2020 april;8160.0
1103;Migratieachtergrond: onbekend;2020 mei;8360.0
1104;Migratieachtergrond: onbekend;2020 juni;8580.0
1105;Migratieachtergrond: onbekend;2020 juli;8790.0
1106;Migratieachtergrond: onbekend;2020 augustus;8930.0
1107;Migratieachtergrond: onbekend;2020 september;9170.0
1108;Migratieachtergrond: onbekend;2020 oktober;9260.0
1109;Migratieachtergrond: onbekend;2020 november;9480.0
1110;Migratieachtergrond: onbekend;2020 december;9890.0
1111;Migratieachtergrond: onbekend;2021 januari;1610.0
1112;Migratieachtergrond: onbekend;2021 februari;1670.0
1113;Migratieachtergrond: onbekend;2021 maart;1730.0
1114;Migratieachtergrond: onbekend;2021 april;1630.0
1115;Migratieachtergrond: onbekend;2021 mei;1670.0
1116;Migratieachtergrond: onbekend;2021 juni;1710.0
1117;Migratieachtergrond: onbekend;2021 juli;2030.0
1118;Migratieachtergrond: onbekend;2021 augustus;1820.0
1119;Migratieachtergrond: onbekend;2021 september;1940.0
1120;Migratieachtergrond: onbekend;2021 oktober;1740.0
1121;Migratieachtergrond: onbekend;2021 november;1780.0
1122;Migratieachtergrond: onbekend;2021 december;1950.0
1123;Migratieachtergrond: onbekend;2022 januari;1860.0
1124;Migratieachtergrond: onbekend;2022 februari;1960.0
1125;Migratieachtergrond: onbekend;2022 maart;2080.0
1126;Migratieachtergrond: onbekend;2022 april;1930.0
1127;Migratieachtergrond: onbekend;2022 mei;2100.0
1128;Migratieachtergrond: onbekend;2022 juni;2180.0
1129;Migratieachtergrond: onbekend;2022 juli;1840.0
1130;Migratieachtergrond: onbekend;2022 augustus;1940.0
1131;Migratieachtergrond: onbekend;2022 september;1750.0
1132;Migratieachtergrond: onbekend;2022 oktober;1720.0
