ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
3795;52422 Women's clothing;2007 April;;;;;;
3796;52422 Women's clothing;2007 May;;;;;;
3797;52422 Women's clothing;2007 June;;;;;;
3798;52422 Women's clothing;2007 2nd quarter;99.0;103.0;96.0;-3.7;4.6;-8.0
3799;52422 Women's clothing;2007 July;;;;;;
3800;52422 Women's clothing;2007 August;;;;;;
3801;52422 Women's clothing;2007 September;;;;;;
3802;52422 Women's clothing;2007 3rd quarter;;;;;;
3803;52422 Women's clothing;2007 October;;;;;;
3804;52422 Women's clothing;2007 November;;;;;;
3805;52422 Women's clothing;2007 December;;;;;;
3806;52422 Women's clothing;2007 4th quarter;;;;;;
3807;52422 Women's clothing;2007;;;;;;
3808;52422 Women's clothing;2008 January;;;;;;
3809;52422 Women's clothing;2008 February;;;;;;
3810;52422 Women's clothing;2008 March;;;;;;
3811;52422 Women's clothing;2008 1st quarter;;;;;;
3812;52422 Women's clothing;2008 April;;;;;;
3813;52422 Women's clothing;2008 May;;;;;;
3814;52422 Women's clothing;2008 June;;;;;;
3815;52422 Women's clothing;2008 2nd quarter;93.0;103.0;91.0;-5.8;-0.4;-5.4
3816;52422 Women's clothing;2008 July;;;;;;
3817;52422 Women's clothing;2008 August;;;;;;
3818;52422 Women's clothing;2008 September;;;;;;
3819;52422 Women's clothing;2008 3rd quarter;87.0;93.0;94.0;-4.8;0.1;-4.8
3820;52422 Women's clothing;2008 October;;;;;;
3821;52422 Women's clothing;2008 November;;;;;;
3822;52422 Women's clothing;2008 December;;;;;;
3823;52422 Women's clothing;2008 4th quarter;90.0;99.0;91.0;-5.9;0.2;-6.1
3824;52422 Women's clothing;2008;87.0;97.0;90.0;-6.0;0.6;-6.5
3825;52424 Clothing general assortment;2000 January;83.0;88.0;94.0;;;
3826;52424 Clothing general assortment;2000 February;69.0;95.0;73.0;;;
3827;52424 Clothing general assortment;2000 March;93.0;105.0;89.0;;;
3828;52424 Clothing general assortment;2000 1st quarter;82.0;96.0;85.0;;;
3829;52424 Clothing general assortment;2000 April;109.0;105.0;103.0;;;
3830;52424 Clothing general assortment;2000 May;113.0;105.0;108.0;;;
3831;52424 Clothing general assortment;2000 June;98.0;100.0;98.0;;;
3832;52424 Clothing general assortment;2000 2nd quarter;106.0;103.0;103.0;;;
3833;52424 Clothing general assortment;2000 July;92.0;89.0;104.0;;;
3834;52424 Clothing general assortment;2000 August;81.0;94.0;86.0;;;
3835;52424 Clothing general assortment;2000 September;115.0;107.0;108.0;;;
3836;52424 Clothing general assortment;2000 3rd quarter;96.0;97.0;100.0;;;
3837;52424 Clothing general assortment;2000 October;124.0;107.0;116.0;;;
3838;52424 Clothing general assortment;2000 November;101.0;106.0;96.0;;;
3839;52424 Clothing general assortment;2000 December;121.0;99.0;122.0;;;
3840;52424 Clothing general assortment;2000 4th quarter;116.0;104.0;111.0;;;
3841;52424 Clothing general assortment;2000;100.0;100.0;100.0;;;
3842;52424 Clothing general assortment;2001 January;89.0;88.0;101.0;6.4;-0.7;
3843;52424 Clothing general assortment;2001 February;69.0;95.0;72.0;-0.2;0.1;
3844;52424 Clothing general assortment;2001 March;98.0;105.0;93.0;4.8;0.3;
3845;52424 Clothing general assortment;2001 1st quarter;85.0;96.0;89.0;3.9;-0.1;
3846;52424 Clothing general assortment;2001 April;104.0;105.0;99.0;-4.5;-0.2;
3847;52424 Clothing general assortment;2001 May;117.0;105.0;112.0;4.1;0.2;
3848;52424 Clothing general assortment;2001 June;103.0;101.0;102.0;5.4;0.8;
3849;52424 Clothing general assortment;2001 2nd quarter;108.0;104.0;104.0;1.6;0.3;
3850;52424 Clothing general assortment;2001 July;88.0;90.0;98.0;-5.1;0.7;
3851;52424 Clothing general assortment;2001 August;84.0;93.0;91.0;4.6;-0.8;
3852;52424 Clothing general assortment;2001 September;127.0;107.0;119.0;10.5;0.3;
3853;52424 Clothing general assortment;2001 3rd quarter;100.0;97.0;103.0;3.8;0.1;
3854;52424 Clothing general assortment;2001 October;117.0;109.0;107.0;-6.2;1.2;
3855;52424 Clothing general assortment;2001 November;104.0;108.0;96.0;2.7;2.0;
3856;52424 Clothing general assortment;2001 December;122.0;103.0;118.0;0.7;4.4;
3857;52424 Clothing general assortment;2001 4th quarter;114.0;107.0;107.0;-1.2;2.5;
3858;52424 Clothing general assortment;2001;102.0;101.0;101.0;1.8;0.7;
3859;52424 Clothing general assortment;2002 January;82.0;94.0;87.0;-7.7;7.1;
3860;52424 Clothing general assortment;2002 February;72.0;99.0;73.0;5.5;4.3;
3861;52424 Clothing general assortment;2002 March;108.0;109.0;98.0;10.1;4.1;
3862;52424 Clothing general assortment;2002 1st quarter;87.0;101.0;87.0;2.6;5.1;
3863;52424 Clothing general assortment;2002 April;112.0;110.0;103.0;8.1;4.2;
3864;52424 Clothing general assortment;2002 May;112.0;109.0;103.0;-4.6;3.5;
3865;52424 Clothing general assortment;2002 June;113.0;104.0;108.0;9.6;3.1;
3866;52424 Clothing general assortment;2002 2nd quarter;112.0;108.0;105.0;4.0;3.6;
3867;52424 Clothing general assortment;2002 July;94.0;92.0;102.0;7.0;3.1;
3868;52424 Clothing general assortment;2002 August;92.0;97.0;94.0;8.7;4.3;
3869;52424 Clothing general assortment;2002 September;118.0;109.0;108.0;-7.4;1.9;
3870;52424 Clothing general assortment;2002 3rd quarter;101.0;100.0;102.0;1.4;3.0;
3871;52424 Clothing general assortment;2002 October;135.0;109.0;123.0;15.3;0.4;
3872;52424 Clothing general assortment;2002 November;102.0;108.0;95.0;-1.6;-0.5;
3873;52424 Clothing general assortment;2002 December;124.0;101.0;124.0;2.2;-2.3;
3874;52424 Clothing general assortment;2002 4th quarter;120.0;106.0;114.0;5.5;-0.8;
3875;52424 Clothing general assortment;2002;105.0;103.0;102.0;3.5;2.7;
3876;52424 Clothing general assortment;2003 January;87.0;90.0;97.0;6.1;-4.8;11.5
3877;52424 Clothing general assortment;2003 February;78.0;94.0;83.0;7.6;-5.0;13.3
3878;52424 Clothing general assortment;2003 March;102.0;107.0;96.0;-5.1;-2.2;-3.0
3879;52424 Clothing general assortment;2003 1st quarter;89.0;97.0;92.0;1.9;-4.0;6.1
3880;52424 Clothing general assortment;2003 April;112.0;107.0;105.0;-0.5;-2.4;1.9
3881;52424 Clothing general assortment;2003 May;109.0;107.0;102.0;-2.2;-1.7;-0.5
3882;52424 Clothing general assortment;2003 June;100.0;99.0;101.0;-11.3;-5.0;-6.5
3883;52424 Clothing general assortment;2003 2nd quarter;107.0;104.0;103.0;-4.7;-3.0;-1.7
3884;52424 Clothing general assortment;2003 July;86.0;89.0;96.0;-8.2;-3.4;-5.0
3885;52424 Clothing general assortment;2003 August;81.0;92.0;89.0;-11.4;-5.4;-6.3
3886;52424 Clothing general assortment;2003 September;108.0;106.0;102.0;-8.5;-3.1;-5.6
3887;52424 Clothing general assortment;2003 3rd quarter;92.0;96.0;96.0;-9.3;-3.9;-5.6
3888;52424 Clothing general assortment;2003 October;132.0;104.0;126.0;-1.9;-4.2;2.4
3889;52424 Clothing general assortment;2003 November;95.0;105.0;90.0;-7.4;-2.2;-5.3
3890;52424 Clothing general assortment;2003 December;115.0;99.0;116.0;-7.2;-1.6;-5.7
3891;52424 Clothing general assortment;2003 4th quarter;114.0;103.0;111.0;-5.3;-2.7;-2.7
3892;52424 Clothing general assortment;2003;101.0;100.0;101.0;-4.6;-3.4;-1.3
3893;52424 Clothing general assortment;2004 January;85.0;87.0;98.0;-2.3;-3.4;1.0
3894;52424 Clothing general assortment;2004 February;69.0;94.0;74.0;-10.7;-0.2;-10.5
3895;52424 Clothing general assortment;2004 March;92.0;105.0;87.0;-10.4;-2.0;-8.5
3896;52424 Clothing general assortment;2004 1st quarter;82.0;95.0;86.0;-7.9;-1.9;-6.1
3897;52424 Clothing general assortment;2004 April;111.0;105.0;106.0;-0.3;-2.1;1.8
3898;52424 Clothing general assortment;2004 May;105.0;104.0;101.0;-3.9;-2.2;-1.7
3899;52424 Clothing general assortment;2004 June;99.0;97.0;102.0;-1.9;-2.2;0.3
3900;52424 Clothing general assortment;2004 2nd quarter;105.0;102.0;103.0;-2.1;-2.2;0.1
3901;52424 Clothing general assortment;2004 July;89.0;86.0;103.0;3.0;-3.5;6.7
3902;52424 Clothing general assortment;2004 August;81.0;92.0;88.0;-0.1;0.4;-0.5
3903;52424 Clothing general assortment;2004 September;110.0;105.0;105.0;1.9;-0.7;2.6
3904;52424 Clothing general assortment;2004 3rd quarter;93.0;94.0;99.0;1.6;-1.2;2.9
3905;52424 Clothing general assortment;2004 October;123.0;105.0;117.0;-6.5;1.0;-7.5
3906;52424 Clothing general assortment;2004 November;91.0;105.0;87.0;-3.6;-0.3;-3.3
3907;52424 Clothing general assortment;2004 December;118.0;95.0;124.0;1.9;-4.1;6.2
3908;52424 Clothing general assortment;2004 4th quarter;111.0;102.0;109.0;-2.9;-1.1;-1.8
3909;52424 Clothing general assortment;2004;98.0;98.0;99.0;-2.7;-1.6;-1.2
3910;52424 Clothing general assortment;2005 January;81.0;84.0;97.0;-4.8;-3.4;-1.5
3911;52424 Clothing general assortment;2005 February;68.0;91.0;75.0;-2.3;-3.1;0.8
3912;52424 Clothing general assortment;2005 March;102.0;102.0;100.0;11.6;-2.4;14.4
3913;52424 Clothing general assortment;2005 1st quarter;84.0;92.0;91.0;2.0;-2.9;5.1
3914;52424 Clothing general assortment;2005 April;110.0;103.0;107.0;-1.2;-1.9;0.7
3915;52424 Clothing general assortment;2005 May;104.0;102.0;102.0;-0.9;-1.9;1.0
3916;52424 Clothing general assortment;2005 June;109.0;94.0;115.0;10.5;-2.5;13.4
3917;52424 Clothing general assortment;2005 2nd quarter;108.0;100.0;108.0;2.6;-2.1;4.8
3918;52424 Clothing general assortment;2005 July;94.0;84.0;112.0;5.8;-2.3;8.3
3919;52424 Clothing general assortment;2005 August;91.0;87.0;105.0;12.3;-5.8;19.2
3920;52424 Clothing general assortment;2005 September;113.0;102.0;111.0;3.3;-2.4;5.9
3921;52424 Clothing general assortment;2005 3rd quarter;100.0;91.0;109.0;6.7;-3.5;10.6
3922;52424 Clothing general assortment;2005 October;136.0;102.0;133.0;10.5;-2.9;13.8
3923;52424 Clothing general assortment;2005 November;108.0;102.0;106.0;17.9;-3.1;21.7
3924;52424 Clothing general assortment;2005 December;136.0;94.0;145.0;15.5;-1.4;17.1
3925;52424 Clothing general assortment;2005 4th quarter;127.0;99.0;128.0;14.3;-2.5;17.2
3926;52424 Clothing general assortment;2005;104.0;96.0;109.0;6.8;-2.7;9.8
3927;52424 Clothing general assortment;2006 January;91.0;83.0;109.0;12.4;-0.7;13.2
3928;52424 Clothing general assortment;2006 February;75.0;88.0;85.0;10.6;-2.5;13.4
3929;52424 Clothing general assortment;2006 March;103.0;100.0;103.0;0.9;-1.9;2.9
3930;52424 Clothing general assortment;2006 1st quarter;90.0;91.0;99.0;7.2;-1.7;9.1
3931;52424 Clothing general assortment;2006 April;121.0;101.0;119.0;9.6;-1.3;11.0
3932;52424 Clothing general assortment;2006 May;126.0;102.0;124.0;21.0;-0.7;21.9
3933;52424 Clothing general assortment;2006 June;117.0;95.0;123.0;7.0;0.3;6.7
3934;52424 Clothing general assortment;2006 2nd quarter;121.0;99.0;122.0;12.4;-0.6;13.1
3935;52424 Clothing general assortment;2006 July;100.0;84.0;119.0;6.4;-0.2;6.6
3936;52424 Clothing general assortment;2006 August;111.0;91.0;122.0;21.6;4.4;16.6
3937;52424 Clothing general assortment;2006 September;118.0;103.0;115.0;4.3;0.6;3.7
3938;52424 Clothing general assortment;2006 3rd quarter;110.0;93.0;118.0;10.3;1.6;8.6
3939;52424 Clothing general assortment;2006 October;140.0;104.0;135.0;2.8;1.4;1.4
3940;52424 Clothing general assortment;2006 November;120.0;103.0;117.0;11.2;0.9;10.1
3941;52424 Clothing general assortment;2006 December;146.0;95.0;153.0;7.2;1.2;5.9
3942;52424 Clothing general assortment;2006 4th quarter;135.0;100.0;135.0;6.8;1.2;5.5
3943;52424 Clothing general assortment;2006;114.0;96.0;119.0;9.2;0.1;9.0
3944;52424 Clothing general assortment;2007 January;98.0;83.0;118.0;7.7;0.1;7.6
3945;52424 Clothing general assortment;2007 February;85.0;88.0;97.0;13.5;-0.4;14.0
3946;52424 Clothing general assortment;2007 March;126.0;106.0;118.0;21.8;5.8;15.2
3947;52424 Clothing general assortment;2007 1st quarter;103.0;92.0;111.0;14.7;2.0;12.4
3948;52424 Clothing general assortment;2007 April;143.0;107.0;133.0;18.5;5.8;12.0
3949;52424 Clothing general assortment;2007 May;124.0;106.0;116.0;-1.9;4.7;-6.3
3950;52424 Clothing general assortment;2007 June;134.0;99.0;135.0;14.6;4.2;10.0
3951;52424 Clothing general assortment;2007 2nd quarter;133.0;104.0;128.0;10.2;4.9;5.0
3952;52424 Clothing general assortment;2007 July;115.0;88.0;131.0;15.1;4.8;9.9
3953;52424 Clothing general assortment;2007 August;115.0;92.0;124.0;3.3;2.0;1.3
3954;52424 Clothing general assortment;2007 September;150.0;102.0;147.0;26.8;-1.1;28.3
3955;52424 Clothing general assortment;2007 3rd quarter;127.0;94.0;134.0;15.3;1.7;13.4
3956;52424 Clothing general assortment;2007 October;154.0;103.0;149.0;9.5;-0.9;10.6
3957;52424 Clothing general assortment;2007 November;122.0;102.0;121.0;2.3;-1.0;3.3
3958;52424 Clothing general assortment;2007 December;153.0;94.0;164.0;5.4;-1.2;6.6
3959;52424 Clothing general assortment;2007 4th quarter;143.0;99.0;144.0;5.9;-1.0;7.0
3960;52424 Clothing general assortment;2007;126.0;98.0;130.0;11.0;1.9;9.0
3961;52424 Clothing general assortment;2008 January;104.0;85.0;122.0;6.0;2.4;3.5
3962;52424 Clothing general assortment;2008 February;98.0;92.0;107.0;15.4;4.2;10.8
3963;52424 Clothing general assortment;2008 March;119.0;106.0;112.0;-4.9;0.3;-5.2
3964;52424 Clothing general assortment;2008 1st quarter;107.0;94.0;113.0;4.2;2.2;1.9
3965;52424 Clothing general assortment;2008 April;137.0;107.0;128.0;-4.0;-0.1;-3.9
3966;52424 Clothing general assortment;2008 May;148.0;106.0;140.0;20.1;-0.4;20.6
3967;52424 Clothing general assortment;2008 June;126.0;98.0;128.0;-5.9;-0.5;-5.4
3968;52424 Clothing general assortment;2008 2nd quarter;137.0;104.0;132.0;2.8;-0.3;3.2
3969;52424 Clothing general assortment;2008 July;120.0;86.0;138.0;3.9;-1.9;5.8
3970;52424 Clothing general assortment;2008 August;120.0;92.0;130.0;4.3;-0.3;4.6
3971;52424 Clothing general assortment;2008 September;149.0;102.0;146.0;-0.9;-0.1;-0.8
3972;52424 Clothing general assortment;2008 3rd quarter;129.0;93.0;138.0;2.1;-0.7;2.9
3973;52424 Clothing general assortment;2008 October;159.0;102.0;156.0;3.8;-0.5;4.4
3974;52424 Clothing general assortment;2008 November;124.0;101.0;123.0;1.5;-0.3;1.8
3975;52424 Clothing general assortment;2008 December;148.0;93.0;158.0;-3.6;-0.4;-3.1
3976;52424 Clothing general assortment;2008 4th quarter;144.0;99.0;145.0;0.5;-0.4;0.9
3977;52424 Clothing general assortment;2008;129.0;98.0;132.0;2.3;0.1;2.1
3978;52427 Textile supermarkets (gen.assort.);2000 January;85.0;;;;;
3979;52427 Textile supermarkets (gen.assort.);2000 February;80.0;;;;;
3980;52427 Textile supermarkets (gen.assort.);2000 March;97.0;;;;;
3981;52427 Textile supermarkets (gen.assort.);2000 1st quarter;87.0;;;;;
3982;52427 Textile supermarkets (gen.assort.);2000 April;104.0;;;;;
3983;52427 Textile supermarkets (gen.assort.);2000 May;126.0;;;;;
3984;52427 Textile supermarkets (gen.assort.);2000 June;102.0;;;;;
3985;52427 Textile supermarkets (gen.assort.);2000 2nd quarter;111.0;;;;;
3986;52427 Textile supermarkets (gen.assort.);2000 July;94.0;;;;;
3987;52427 Textile supermarkets (gen.assort.);2000 August;79.0;;;;;
3988;52427 Textile supermarkets (gen.assort.);2000 September;102.0;;;;;
3989;52427 Textile supermarkets (gen.assort.);2000 3rd quarter;92.0;;;;;
3990;52427 Textile supermarkets (gen.assort.);2000 October;113.0;;;;;
3991;52427 Textile supermarkets (gen.assort.);2000 November;114.0;;;;;
3992;52427 Textile supermarkets (gen.assort.);2000 December;105.0;;;;;
3993;52427 Textile supermarkets (gen.assort.);2000 4th quarter;110.0;;;;;
3994;52427 Textile supermarkets (gen.assort.);2000;100.0;;;;;
3995;52427 Textile supermarkets (gen.assort.);2001 January;91.0;;;7.5;;
3996;52427 Textile supermarkets (gen.assort.);2001 February;80.0;;;0.1;;
3997;52427 Textile supermarkets (gen.assort.);2001 March;99.0;;;1.8;;
3998;52427 Textile supermarkets (gen.assort.);2001 1st quarter;90.0;;;3.1;;
3999;52427 Textile supermarkets (gen.assort.);2001 April;100.0;;;-3.6;;
4000;52427 Textile supermarkets (gen.assort.);2001 May;122.0;;;-2.7;;
4001;52427 Textile supermarkets (gen.assort.);2001 June;102.0;;;0.9;;
4002;52427 Textile supermarkets (gen.assort.);2001 2nd quarter;108.0;;;-1.9;;
4003;52427 Textile supermarkets (gen.assort.);2001 July;99.0;;;6.0;;
4004;52427 Textile supermarkets (gen.assort.);2001 August;80.0;;;1.1;;
4005;52427 Textile supermarkets (gen.assort.);2001 September;112.0;;;9.5;;
4006;52427 Textile supermarkets (gen.assort.);2001 3rd quarter;97.0;;;5.9;;
4007;52427 Textile supermarkets (gen.assort.);2001 October;112.0;;;-0.7;;
4008;52427 Textile supermarkets (gen.assort.);2001 November;122.0;;;7.2;;
4009;52427 Textile supermarkets (gen.assort.);2001 December;112.0;;;6.6;;
4010;52427 Textile supermarkets (gen.assort.);2001 4th quarter;115.0;;;4.3;;
4011;52427 Textile supermarkets (gen.assort.);2001;103.0;;;2.7;;
4012;52427 Textile supermarkets (gen.assort.);2002 January;93.0;;;1.7;;
4013;52427 Textile supermarkets (gen.assort.);2002 February;83.0;;;3.6;;
4014;52427 Textile supermarkets (gen.assort.);2002 March;107.0;;;8.9;;
4015;52427 Textile supermarkets (gen.assort.);2002 1st quarter;94.0;;;4.9;;
4016;52427 Textile supermarkets (gen.assort.);2002 April;118.0;;;17.7;;
4017;52427 Textile supermarkets (gen.assort.);2002 May;118.0;;;-3.9;;
4018;52427 Textile supermarkets (gen.assort.);2002 June;123.0;;;19.8;;
4019;52427 Textile supermarkets (gen.assort.);2002 2nd quarter;120.0;;;10.2;;
4020;52427 Textile supermarkets (gen.assort.);2002 July;113.0;;;13.9;;
4021;52427 Textile supermarkets (gen.assort.);2002 August;99.0;;;23.2;;
4022;52427 Textile supermarkets (gen.assort.);2002 September;119.0;;;7.0;;
4023;52427 Textile supermarkets (gen.assort.);2002 3rd quarter;110.0;;;13.8;;
4024;52427 Textile supermarkets (gen.assort.);2002 October;142.0;;;26.2;;
4025;52427 Textile supermarkets (gen.assort.);2002 November;128.0;;;4.9;;
4026;52427 Textile supermarkets (gen.assort.);2002 December;121.0;;;8.0;;
4027;52427 Textile supermarkets (gen.assort.);2002 4th quarter;130.0;;;12.8;;
4028;52427 Textile supermarkets (gen.assort.);2002;114.0;;;10.6;;
4029;52427 Textile supermarkets (gen.assort.);2003 January;111.0;;;19.7;;
4030;52427 Textile supermarkets (gen.assort.);2003 February;100.0;;;19.6;;
4031;52427 Textile supermarkets (gen.assort.);2003 March;113.0;;;4.9;;
4032;52427 Textile supermarkets (gen.assort.);2003 1st quarter;108.0;;;14.1;;
4033;52427 Textile supermarkets (gen.assort.);2003 April;128.0;;;8.0;;
4034;52427 Textile supermarkets (gen.assort.);2003 May;129.0;;;10.0;;
4035;52427 Textile supermarkets (gen.assort.);2003 June;123.0;;;0.4;;
4036;52427 Textile supermarkets (gen.assort.);2003 2nd quarter;127.0;;;6.0;;
4037;52427 Textile supermarkets (gen.assort.);2003 July;113.0;;;0.0;;
4038;52427 Textile supermarkets (gen.assort.);2003 August;101.0;;;2.4;;
4039;52427 Textile supermarkets (gen.assort.);2003 September;117.0;;;-1.7;;
4040;52427 Textile supermarkets (gen.assort.);2003 3rd quarter;111.0;;;0.1;;
4041;52427 Textile supermarkets (gen.assort.);2003 October;151.0;;;6.5;;
4042;52427 Textile supermarkets (gen.assort.);2003 November;118.0;;;-8.1;;
4043;52427 Textile supermarkets (gen.assort.);2003 December;118.0;;;-2.4;;
4044;52427 Textile supermarkets (gen.assort.);2003 4th quarter;129.0;;;-1.1;;
4045;52427 Textile supermarkets (gen.assort.);2003;118.0;;;4.2;;
4046;52427 Textile supermarkets (gen.assort.);2004 January;105.0;;;-5.6;;
4047;52427 Textile supermarkets (gen.assort.);2004 February;92.0;;;-7.7;;
4048;52427 Textile supermarkets (gen.assort.);2004 March;112.0;;;-0.3;;
4049;52427 Textile supermarkets (gen.assort.);2004 1st quarter;103.0;;;-4.4;;
4050;52427 Textile supermarkets (gen.assort.);2004 April;124.0;;;-2.9;;
4051;52427 Textile supermarkets (gen.assort.);2004 May;121.0;;;-6.4;;
4052;52427 Textile supermarkets (gen.assort.);2004 June;120.0;;;-2.4;;
4053;52427 Textile supermarkets (gen.assort.);2004 2nd quarter;122.0;;;-3.9;;
4054;52427 Textile supermarkets (gen.assort.);2004 July;112.0;;;-1.0;;
4055;52427 Textile supermarkets (gen.assort.);2004 August;101.0;;;-0.4;;
4056;52427 Textile supermarkets (gen.assort.);2004 September;121.0;;;3.1;;
4057;52427 Textile supermarkets (gen.assort.);2004 3rd quarter;111.0;;;0.6;;
4058;52427 Textile supermarkets (gen.assort.);2004 October;137.0;;;-9.4;;
4059;52427 Textile supermarkets (gen.assort.);2004 November;128.0;;;8.5;;
4060;52427 Textile supermarkets (gen.assort.);2004 December;117.0;;;-0.3;;
4061;52427 Textile supermarkets (gen.assort.);2004 4th quarter;127.0;;;-1.2;;
4062;52427 Textile supermarkets (gen.assort.);2004;116.0;;;-2.2;;
4063;52427 Textile supermarkets (gen.assort.);2005 January;101.0;;;-3.9;;
4064;52427 Textile supermarkets (gen.assort.);2005 February;93.0;;;0.7;;
4065;52427 Textile supermarkets (gen.assort.);2005 March;115.0;;;2.9;;
4066;52427 Textile supermarkets (gen.assort.);2005 1st quarter;103.0;;;-0.1;;
4067;52427 Textile supermarkets (gen.assort.);2005 April;121.0;;;-2.5;;
4068;52427 Textile supermarkets (gen.assort.);2005 May;117.0;;;-3.2;;
4069;52427 Textile supermarkets (gen.assort.);2005 June;127.0;;;5.2;;
4070;52427 Textile supermarkets (gen.assort.);2005 2nd quarter;122.0;;;-0.2;;
4071;52427 Textile supermarkets (gen.assort.);2005 July;111.0;;;-0.9;;
4072;52427 Textile supermarkets (gen.assort.);2005 August;103.0;;;1.7;;
4073;52427 Textile supermarkets (gen.assort.);2005 September;115.0;;;-5.1;;
4074;52427 Textile supermarkets (gen.assort.);2005 3rd quarter;109.0;;;-1.6;;
4075;52427 Textile supermarkets (gen.assort.);2005 October;136.0;;;-0.8;;
4076;52427 Textile supermarkets (gen.assort.);2005 November;136.0;;;6.3;;
4077;52427 Textile supermarkets (gen.assort.);2005 December;126.0;;;7.3;;
4078;52427 Textile supermarkets (gen.assort.);2005 4th quarter;132.0;;;4.0;;
4079;52427 Textile supermarkets (gen.assort.);2005;117.0;;;0.7;;
4080;52427 Textile supermarkets (gen.assort.);2006 January;111.0;;;10.2;;
4081;52427 Textile supermarkets (gen.assort.);2006 February;104.0;;;11.8;;
4082;52427 Textile supermarkets (gen.assort.);2006 March;117.0;;;1.6;;
4083;52427 Textile supermarkets (gen.assort.);2006 1st quarter;111.0;;;7.4;;
4084;52427 Textile supermarkets (gen.assort.);2006 April;120.0;;;-1.0;;
4085;52427 Textile supermarkets (gen.assort.);2006 May;135.0;;;14.9;;
4086;52427 Textile supermarkets (gen.assort.);2006 June;127.0;;;0.4;;
4087;52427 Textile supermarkets (gen.assort.);2006 2nd quarter;127.0;;;4.6;;
4088;52427 Textile supermarkets (gen.assort.);2006 July;113.0;;;1.8;;
4089;52427 Textile supermarkets (gen.assort.);2006 August;114.0;;;11.6;;
4090;52427 Textile supermarkets (gen.assort.);2006 September;113.0;;;-1.6;;
4091;52427 Textile supermarkets (gen.assort.);2006 3rd quarter;113.0;;;3.6;;
4092;52427 Textile supermarkets (gen.assort.);2006 October;136.0;;;0.3;;
4093;52427 Textile supermarkets (gen.assort.);2006 November;135.0;;;-0.6;;
4094;52427 Textile supermarkets (gen.assort.);2006 December;126.0;;;0.0;;
4095;52427 Textile supermarkets (gen.assort.);2006 4th quarter;132.0;;;-0.1;;
4096;52427 Textile supermarkets (gen.assort.);2006;121.0;;;3.7;;
4097;52427 Textile supermarkets (gen.assort.);2007 January;104.0;;;-5.8;;
4098;52427 Textile supermarkets (gen.assort.);2007 February;98.0;;;-5.8;;
4099;52427 Textile supermarkets (gen.assort.);2007 March;121.0;;;3.3;;
4100;52427 Textile supermarkets (gen.assort.);2007 1st quarter;108.0;;;-2.6;;
4101;52427 Textile supermarkets (gen.assort.);2007 April;136.0;;;13.5;;
4102;52427 Textile supermarkets (gen.assort.);2007 May;122.0;;;-9.7;;
4103;52427 Textile supermarkets (gen.assort.);2007 June;129.0;;;1.2;;
4104;52427 Textile supermarkets (gen.assort.);2007 2nd quarter;129.0;;;1.2;;
4105;52427 Textile supermarkets (gen.assort.);2007 July;112.0;;;-0.5;;
4106;52427 Textile supermarkets (gen.assort.);2007 August;106.0;;;-7.1;;
4107;52427 Textile supermarkets (gen.assort.);2007 September;129.0;;;13.9;;
4108;52427 Textile supermarkets (gen.assort.);2007 3rd quarter;116.0;;;2.0;;
4109;52427 Textile supermarkets (gen.assort.);2007 October;142.0;;;4.5;;
4110;52427 Textile supermarkets (gen.assort.);2007 November;130.0;;;-3.9;;
4111;52427 Textile supermarkets (gen.assort.);2007 December;126.0;;;0.0;;
4112;52427 Textile supermarkets (gen.assort.);2007 4th quarter;133.0;;;0.2;;
4113;52427 Textile supermarkets (gen.assort.);2007;121.0;;;0.3;;
4114;52427 Textile supermarkets (gen.assort.);2008 January;109.0;;;4.1;;
4115;52427 Textile supermarkets (gen.assort.);2008 February;105.0;;;7.9;;
4116;52427 Textile supermarkets (gen.assort.);2008 March;114.0;;;-6.0;;
4117;52427 Textile supermarkets (gen.assort.);2008 1st quarter;109.0;;;1.5;;
4118;52427 Textile supermarkets (gen.assort.);2008 April;124.0;;;-8.8;;
4119;52427 Textile supermarkets (gen.assort.);2008 May;135.0;;;10.6;;
4120;52427 Textile supermarkets (gen.assort.);2008 June;117.0;;;-9.2;;
4121;52427 Textile supermarkets (gen.assort.);2008 2nd quarter;125.0;;;-2.8;;
4122;52427 Textile supermarkets (gen.assort.);2008 July;115.0;;;2.4;;
4123;52427 Textile supermarkets (gen.assort.);2008 August;109.0;;;2.8;;
4124;52427 Textile supermarkets (gen.assort.);2008 September;132.0;;;2.8;;
4125;52427 Textile supermarkets (gen.assort.);2008 3rd quarter;119.0;;;2.7;;
4126;52427 Textile supermarkets (gen.assort.);2008 October;143.0;;;0.6;;
4127;52427 Textile supermarkets (gen.assort.);2008 November;123.0;;;-5.1;;
4128;52427 Textile supermarkets (gen.assort.);2008 December;126.0;;;0.4;;
4129;52427 Textile supermarkets (gen.assort.);2008 4th quarter;131.0;;;-1.3;;
4130;52427 Textile supermarkets (gen.assort.);2008;121.0;;;-0.1;;
4131;5242a Clothing;2000 January;82.0;88.0;93.0;;;
4132;5242a Clothing;2000 February;71.0;94.0;75.0;;;
4133;5242a Clothing;2000 March;96.0;105.0;92.0;;;
4134;5242a Clothing;2000 1st quarter;83.0;96.0;87.0;;;
4135;5242a Clothing;2000 April;110.0;105.0;104.0;;;
4136;5242a Clothing;2000 May;112.0;105.0;107.0;;;
