ID;Geslacht;Leeftijd;Geboortejaar;JaarOverlijden;Overledenen_1;SaldoBuitenlandseMigratie_2;SaldoAdministratieveCorrecties_3
623;Jongens;22 maanden;Jaar overlijden minus leeftijd;2000;1.0;2.0;-1.0
624;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;1995;4.0;2.0;-9.0
625;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;1996;4.0;35.0;-14.0
626;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;1997;4.0;18.0;-3.0
627;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;1998;4.0;36.0;-3.0
628;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;1999;2.0;52.0;-8.0
629;Jongens;22 maanden;Jaar overlijden minus leeftijd - 1;2000;5.0;39.0;-7.0
630;Jongens;23 maanden;Totaal per leeftijd;1995;5.0;25.0;-7.0
631;Jongens;23 maanden;Totaal per leeftijd;1996;4.0;25.0;-4.0
632;Jongens;23 maanden;Totaal per leeftijd;1997;5.0;44.0;-4.0
633;Jongens;23 maanden;Totaal per leeftijd;1998;4.0;53.0;-11.0
634;Jongens;23 maanden;Totaal per leeftijd;1999;3.0;28.0;-9.0
635;Jongens;23 maanden;Totaal per leeftijd;2000;9.0;44.0;-21.0
636;Jongens;23 maanden;Jaar overlijden minus leeftijd;1995;0.0;0.0;0.0
637;Jongens;23 maanden;Jaar overlijden minus leeftijd;1996;0.0;-1.0;-2.0
638;Jongens;23 maanden;Jaar overlijden minus leeftijd;1997;0.0;2.0;0.0
639;Jongens;23 maanden;Jaar overlijden minus leeftijd;1998;0.0;3.0;0.0
640;Jongens;23 maanden;Jaar overlijden minus leeftijd;1999;0.0;4.0;0.0
641;Jongens;23 maanden;Jaar overlijden minus leeftijd;2000;1.0;3.0;0.0
642;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;1995;5.0;25.0;-7.0
643;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;1996;4.0;26.0;-2.0
644;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;1997;5.0;42.0;-4.0
645;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;1998;4.0;50.0;-11.0
646;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;1999;3.0;24.0;-9.0
647;Jongens;23 maanden;Jaar overlijden minus leeftijd - 1;2000;8.0;41.0;-21.0
648;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;1995;480.0;696.0;19.0
649;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;1996;514.0;778.0;-69.0
650;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;1997;463.0;688.0;-87.0
651;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;1998;460.0;1197.0;-56.0
652;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;1999;524.0;1698.0;-32.0
653;Meisjes;Totaal jonger dan 2 jaar;Totaal per leeftijd;2000;519.0;1677.0;-28.0
654;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;1995;392.0;408.0;76.0
655;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;1996;440.0;585.0;-32.0
656;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;1997;398.0;512.0;-14.0
657;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;1998;402.0;748.0;1.0
658;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;1999;471.0;1019.0;41.0
659;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd;2000;448.0;904.0;16.0
660;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;1995;88.0;288.0;-57.0
661;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;1996;74.0;193.0;-37.0
662;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;1997;65.0;176.0;-73.0
663;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;1998;58.0;449.0;-57.0
664;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;1999;53.0;679.0;-73.0
665;Meisjes;Totaal jonger dan 2 jaar;Jaar overlijden minus leeftijd - 1;2000;71.0;773.0;-44.0
666;Meisjes;0 dagen;Totaal per leeftijd;1995;125.0;0.0;0.0
667;Meisjes;0 dagen;Totaal per leeftijd;1996;156.0;2.0;1.0
668;Meisjes;0 dagen;Totaal per leeftijd;1997;117.0;0.0;0.0
669;Meisjes;0 dagen;Totaal per leeftijd;1998;148.0;1.0;0.0
670;Meisjes;0 dagen;Totaal per leeftijd;1999;165.0;26.0;0.0
671;Meisjes;0 dagen;Totaal per leeftijd;2000;144.0;210.0;-1.0
672;Meisjes;0 dagen;Jaar overlijden minus leeftijd;1995;125.0;0.0;0.0
673;Meisjes;0 dagen;Jaar overlijden minus leeftijd;1996;156.0;2.0;1.0
674;Meisjes;0 dagen;Jaar overlijden minus leeftijd;1997;117.0;0.0;0.0
675;Meisjes;0 dagen;Jaar overlijden minus leeftijd;1998;148.0;1.0;0.0
676;Meisjes;0 dagen;Jaar overlijden minus leeftijd;1999;165.0;26.0;0.0
677;Meisjes;0 dagen;Jaar overlijden minus leeftijd;2000;144.0;210.0;-1.0
678;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;1995;;;
679;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;1996;;;
680;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;1997;;;
681;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;1998;;;
682;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;1999;;;
683;Meisjes;0 dagen;Jaar overlijden minus leeftijd - 1;2000;;;
684;Meisjes;1 dag;Totaal per leeftijd;1995;45.0;25.0;14.0
685;Meisjes;1 dag;Totaal per leeftijd;1996;42.0;51.0;0.0
686;Meisjes;1 dag;Totaal per leeftijd;1997;38.0;6.0;0.0
687;Meisjes;1 dag;Totaal per leeftijd;1998;43.0;16.0;7.0
688;Meisjes;1 dag;Totaal per leeftijd;1999;43.0;26.0;5.0
689;Meisjes;1 dag;Totaal per leeftijd;2000;41.0;16.0;1.0
690;Meisjes;1 dag;Jaar overlijden minus leeftijd;1995;44.0;25.0;14.0
691;Meisjes;1 dag;Jaar overlijden minus leeftijd;1996;42.0;51.0;0.0
692;Meisjes;1 dag;Jaar overlijden minus leeftijd;1997;38.0;6.0;0.0
693;Meisjes;1 dag;Jaar overlijden minus leeftijd;1998;43.0;16.0;7.0
694;Meisjes;1 dag;Jaar overlijden minus leeftijd;1999;43.0;26.0;5.0
695;Meisjes;1 dag;Jaar overlijden minus leeftijd;2000;41.0;16.0;1.0
696;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;1995;1.0;0.0;0.0
697;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;0.0
698;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
699;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;0.0
700;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;1999;0.0;0.0;0.0
701;Meisjes;1 dag;Jaar overlijden minus leeftijd - 1;2000;0.0;0.0;0.0
702;Meisjes;2 dagen;Totaal per leeftijd;1995;25.0;15.0;14.0
703;Meisjes;2 dagen;Totaal per leeftijd;1996;30.0;17.0;0.0
704;Meisjes;2 dagen;Totaal per leeftijd;1997;26.0;11.0;0.0
705;Meisjes;2 dagen;Totaal per leeftijd;1998;20.0;21.0;3.0
706;Meisjes;2 dagen;Totaal per leeftijd;1999;27.0;35.0;8.0
707;Meisjes;2 dagen;Totaal per leeftijd;2000;26.0;22.0;7.0
708;Meisjes;2 dagen;Jaar overlijden minus leeftijd;1995;25.0;15.0;14.0
709;Meisjes;2 dagen;Jaar overlijden minus leeftijd;1996;30.0;17.0;0.0
710;Meisjes;2 dagen;Jaar overlijden minus leeftijd;1997;26.0;11.0;0.0
711;Meisjes;2 dagen;Jaar overlijden minus leeftijd;1998;20.0;20.0;3.0
712;Meisjes;2 dagen;Jaar overlijden minus leeftijd;1999;27.0;35.0;8.0
713;Meisjes;2 dagen;Jaar overlijden minus leeftijd;2000;26.0;22.0;7.0
714;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;0.0
715;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;0.0
716;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
717;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;1.0;0.0
718;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;0.0;0.0
719;Meisjes;2 dagen;Jaar overlijden minus leeftijd - 1;2000;0.0;0.0;0.0
720;Meisjes;3 dagen;Totaal per leeftijd;1995;25.0;14.0;15.0
721;Meisjes;3 dagen;Totaal per leeftijd;1996;26.0;11.0;2.0
722;Meisjes;3 dagen;Totaal per leeftijd;1997;23.0;13.0;3.0
723;Meisjes;3 dagen;Totaal per leeftijd;1998;15.0;16.0;2.0
724;Meisjes;3 dagen;Totaal per leeftijd;1999;20.0;52.0;5.0
725;Meisjes;3 dagen;Totaal per leeftijd;2000;15.0;21.0;6.0
726;Meisjes;3 dagen;Jaar overlijden minus leeftijd;1995;25.0;14.0;15.0
727;Meisjes;3 dagen;Jaar overlijden minus leeftijd;1996;26.0;11.0;1.0
728;Meisjes;3 dagen;Jaar overlijden minus leeftijd;1997;23.0;13.0;3.0
729;Meisjes;3 dagen;Jaar overlijden minus leeftijd;1998;15.0;16.0;2.0
730;Meisjes;3 dagen;Jaar overlijden minus leeftijd;1999;19.0;52.0;5.0
731;Meisjes;3 dagen;Jaar overlijden minus leeftijd;2000;15.0;21.0;6.0
732;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;0.0
733;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;1.0
734;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
735;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;0.0
736;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;1999;1.0;0.0;0.0
737;Meisjes;3 dagen;Jaar overlijden minus leeftijd - 1;2000;0.0;0.0;0.0
738;Meisjes;4 dagen;Totaal per leeftijd;1995;13.0;7.0;10.0
739;Meisjes;4 dagen;Totaal per leeftijd;1996;13.0;7.0;2.0
740;Meisjes;4 dagen;Totaal per leeftijd;1997;14.0;8.0;1.0
741;Meisjes;4 dagen;Totaal per leeftijd;1998;14.0;16.0;1.0
742;Meisjes;4 dagen;Totaal per leeftijd;1999;18.0;45.0;6.0
743;Meisjes;4 dagen;Totaal per leeftijd;2000;16.0;18.0;5.0
744;Meisjes;4 dagen;Jaar overlijden minus leeftijd;1995;13.0;7.0;10.0
745;Meisjes;4 dagen;Jaar overlijden minus leeftijd;1996;13.0;7.0;1.0
746;Meisjes;4 dagen;Jaar overlijden minus leeftijd;1997;14.0;8.0;1.0
747;Meisjes;4 dagen;Jaar overlijden minus leeftijd;1998;14.0;16.0;1.0
748;Meisjes;4 dagen;Jaar overlijden minus leeftijd;1999;18.0;45.0;6.0
749;Meisjes;4 dagen;Jaar overlijden minus leeftijd;2000;15.0;17.0;5.0
750;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;0.0
751;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;1.0
752;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
753;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;0.0
754;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;0.0;0.0
755;Meisjes;4 dagen;Jaar overlijden minus leeftijd - 1;2000;1.0;1.0;0.0
756;Meisjes;5 dagen;Totaal per leeftijd;1995;8.0;8.0;8.0
757;Meisjes;5 dagen;Totaal per leeftijd;1996;13.0;15.0;0.0
758;Meisjes;5 dagen;Totaal per leeftijd;1997;13.0;8.0;3.0
759;Meisjes;5 dagen;Totaal per leeftijd;1998;8.0;8.0;3.0
760;Meisjes;5 dagen;Totaal per leeftijd;1999;16.0;40.0;3.0
761;Meisjes;5 dagen;Totaal per leeftijd;2000;13.0;16.0;5.0
762;Meisjes;5 dagen;Jaar overlijden minus leeftijd;1995;8.0;8.0;8.0
763;Meisjes;5 dagen;Jaar overlijden minus leeftijd;1996;13.0;15.0;0.0
764;Meisjes;5 dagen;Jaar overlijden minus leeftijd;1997;13.0;8.0;3.0
765;Meisjes;5 dagen;Jaar overlijden minus leeftijd;1998;8.0;8.0;3.0
766;Meisjes;5 dagen;Jaar overlijden minus leeftijd;1999;15.0;40.0;3.0
767;Meisjes;5 dagen;Jaar overlijden minus leeftijd;2000;13.0;15.0;5.0
768;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;0.0
769;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;0.0
770;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
771;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;0.0
772;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;1999;1.0;0.0;0.0
773;Meisjes;5 dagen;Jaar overlijden minus leeftijd - 1;2000;0.0;1.0;0.0
774;Meisjes;6 dagen;Totaal per leeftijd;1995;5.0;7.0;11.0
775;Meisjes;6 dagen;Totaal per leeftijd;1996;14.0;9.0;1.0
776;Meisjes;6 dagen;Totaal per leeftijd;1997;11.0;8.0;2.0
777;Meisjes;6 dagen;Totaal per leeftijd;1998;4.0;9.0;2.0
778;Meisjes;6 dagen;Totaal per leeftijd;1999;7.0;24.0;2.0
779;Meisjes;6 dagen;Totaal per leeftijd;2000;17.0;12.0;2.0
780;Meisjes;6 dagen;Jaar overlijden minus leeftijd;1995;5.0;7.0;10.0
781;Meisjes;6 dagen;Jaar overlijden minus leeftijd;1996;14.0;9.0;1.0
782;Meisjes;6 dagen;Jaar overlijden minus leeftijd;1997;11.0;8.0;2.0
783;Meisjes;6 dagen;Jaar overlijden minus leeftijd;1998;4.0;9.0;2.0
784;Meisjes;6 dagen;Jaar overlijden minus leeftijd;1999;7.0;24.0;2.0
785;Meisjes;6 dagen;Jaar overlijden minus leeftijd;2000;16.0;12.0;2.0
786;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;1.0
787;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;0.0
788;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
789;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;0.0
790;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;0.0;0.0
791;Meisjes;6 dagen;Jaar overlijden minus leeftijd - 1;2000;1.0;0.0;0.0
792;Meisjes;7- 9 dagen;Totaal per leeftijd;1995;18.0;14.0;16.0
793;Meisjes;7- 9 dagen;Totaal per leeftijd;1996;22.0;10.0;1.0
794;Meisjes;7- 9 dagen;Totaal per leeftijd;1997;26.0;9.0;5.0
795;Meisjes;7- 9 dagen;Totaal per leeftijd;1998;19.0;16.0;3.0
796;Meisjes;7- 9 dagen;Totaal per leeftijd;1999;14.0;57.0;7.0
797;Meisjes;7- 9 dagen;Totaal per leeftijd;2000;29.0;44.0;2.0
798;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;1995;17.0;14.0;16.0
799;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;1996;22.0;10.0;1.0
800;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;1997;26.0;8.0;5.0
801;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;1998;19.0;15.0;3.0
802;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;1999;14.0;55.0;7.0
803;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd;2000;27.0;44.0;2.0
804;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;1995;1.0;0.0;0.0
805;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;0.0
806;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;1.0;0.0
807;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;1.0;0.0
808;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;2.0;0.0
809;Meisjes;7- 9 dagen;Jaar overlijden minus leeftijd - 1;2000;2.0;0.0;0.0
810;Meisjes;10-13 dagen;Totaal per leeftijd;1995;11.0;15.0;13.0
811;Meisjes;10-13 dagen;Totaal per leeftijd;1996;13.0;18.0;3.0
812;Meisjes;10-13 dagen;Totaal per leeftijd;1997;18.0;6.0;4.0
813;Meisjes;10-13 dagen;Totaal per leeftijd;1998;20.0;18.0;7.0
814;Meisjes;10-13 dagen;Totaal per leeftijd;1999;21.0;39.0;8.0
815;Meisjes;10-13 dagen;Totaal per leeftijd;2000;16.0;30.0;3.0
816;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;1995;9.0;15.0;13.0
817;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;1996;13.0;18.0;1.0
818;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;1997;18.0;6.0;4.0
819;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;1998;20.0;17.0;6.0
820;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;1999;21.0;38.0;8.0
821;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd;2000;16.0;29.0;2.0
822;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;1995;2.0;0.0;0.0
823;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;2.0
824;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
825;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;1.0;1.0
826;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;1.0;0.0
827;Meisjes;10-13 dagen;Jaar overlijden minus leeftijd - 1;2000;0.0;1.0;1.0
828;Meisjes;14-16 dagen;Totaal per leeftijd;1995;8.0;4.0;6.0
829;Meisjes;14-16 dagen;Totaal per leeftijd;1996;6.0;9.0;2.0
830;Meisjes;14-16 dagen;Totaal per leeftijd;1997;9.0;9.0;1.0
831;Meisjes;14-16 dagen;Totaal per leeftijd;1998;8.0;14.0;7.0
832;Meisjes;14-16 dagen;Totaal per leeftijd;1999;10.0;28.0;6.0
833;Meisjes;14-16 dagen;Totaal per leeftijd;2000;15.0;22.0;6.0
834;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;1995;8.0;5.0;6.0
835;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;1996;6.0;8.0;1.0
836;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;1997;9.0;7.0;1.0
837;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;1998;8.0;10.0;7.0
838;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;1999;10.0;25.0;6.0
839;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd;2000;14.0;22.0;5.0
840;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;-1.0;0.0
841;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;1.0;1.0
842;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;2.0;0.0
843;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;4.0;0.0
844;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;3.0;0.0
845;Meisjes;14-16 dagen;Jaar overlijden minus leeftijd - 1;2000;1.0;0.0;1.0
846;Meisjes;17-20 dagen;Totaal per leeftijd;1995;5.0;5.0;7.0
847;Meisjes;17-20 dagen;Totaal per leeftijd;1996;6.0;5.0;3.0
848;Meisjes;17-20 dagen;Totaal per leeftijd;1997;6.0;9.0;1.0
849;Meisjes;17-20 dagen;Totaal per leeftijd;1998;12.0;14.0;4.0
850;Meisjes;17-20 dagen;Totaal per leeftijd;1999;16.0;27.0;4.0
851;Meisjes;17-20 dagen;Totaal per leeftijd;2000;19.0;15.0;8.0
852;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;1995;5.0;5.0;7.0
853;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;1996;6.0;5.0;2.0
854;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;1997;6.0;9.0;1.0
855;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;1998;12.0;10.0;4.0
856;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;1999;16.0;25.0;4.0
857;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd;2000;18.0;14.0;7.0
858;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;1995;0.0;0.0;0.0
859;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;1.0
860;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;0.0
861;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;4.0;0.0
862;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;1999;0.0;2.0;0.0
863;Meisjes;17-20 dagen;Jaar overlijden minus leeftijd - 1;2000;1.0;1.0;1.0
864;Meisjes;21-27 dagen;Totaal per leeftijd;1995;9.0;10.0;8.0
865;Meisjes;21-27 dagen;Totaal per leeftijd;1996;7.0;8.0;2.0
866;Meisjes;21-27 dagen;Totaal per leeftijd;1997;14.0;10.0;-1.0
867;Meisjes;21-27 dagen;Totaal per leeftijd;1998;11.0;19.0;4.0
868;Meisjes;21-27 dagen;Totaal per leeftijd;1999;12.0;28.0;12.0
869;Meisjes;21-27 dagen;Totaal per leeftijd;2000;13.0;28.0;5.0
870;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;1995;8.0;8.0;8.0
871;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;1996;7.0;8.0;0.0
872;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;1997;13.0;10.0;-1.0
873;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;1998;11.0;18.0;3.0
874;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;1999;11.0;24.0;11.0
875;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd;2000;12.0;25.0;4.0
876;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;1995;1.0;2.0;0.0
877;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;1996;0.0;0.0;2.0
878;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;1997;1.0;0.0;0.0
879;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;1998;0.0;1.0;1.0
880;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;1999;1.0;4.0;1.0
881;Meisjes;21-27 dagen;Jaar overlijden minus leeftijd - 1;2000;1.0;3.0;1.0
882;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;1995;36.0;20.0;21.0
883;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;1996;30.0;31.0;7.0
884;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;1997;31.0;44.0;10.0
885;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;1998;24.0;31.0;5.0
886;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;1999;25.0;78.0;10.0
887;Meisjes;28 dagen tot 2 maanden;Totaal per leeftijd;2000;28.0;73.0;19.0
888;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;1995;32.0;29.0;19.0
889;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;1996;25.0;34.0;2.0
890;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;1997;27.0;36.0;9.0
891;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;1998;21.0;27.0;4.0
892;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;1999;22.0;63.0;10.0
893;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd;2000;26.0;59.0;19.0
894;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;1995;4.0;-9.0;2.0
895;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;1996;5.0;-3.0;5.0
896;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;1997;4.0;8.0;1.0
897;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;1998;3.0;4.0;1.0
898;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;1999;3.0;15.0;0.0
899;Meisjes;28 dagen tot 2 maanden;Jaar overlijden minus leeftijd - 1;2000;2.0;14.0;0.0
900;Meisjes;2 maanden;Totaal per leeftijd;1995;14.0;23.0;2.0
901;Meisjes;2 maanden;Totaal per leeftijd;1996;18.0;45.0;3.0
902;Meisjes;2 maanden;Totaal per leeftijd;1997;13.0;29.0;-3.0
903;Meisjes;2 maanden;Totaal per leeftijd;1998;15.0;33.0;2.0
904;Meisjes;2 maanden;Totaal per leeftijd;1999;23.0;45.0;6.0
905;Meisjes;2 maanden;Totaal per leeftijd;2000;14.0;42.0;3.0
906;Meisjes;2 maanden;Jaar overlijden minus leeftijd;1995;8.0;21.0;1.0
907;Meisjes;2 maanden;Jaar overlijden minus leeftijd;1996;13.0;43.0;-1.0
908;Meisjes;2 maanden;Jaar overlijden minus leeftijd;1997;11.0;24.0;-1.0
909;Meisjes;2 maanden;Jaar overlijden minus leeftijd;1998;14.0;26.0;2.0
910;Meisjes;2 maanden;Jaar overlijden minus leeftijd;1999;22.0;30.0;5.0
911;Meisjes;2 maanden;Jaar overlijden minus leeftijd;2000;11.0;19.0;4.0
912;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;1995;6.0;2.0;1.0
913;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;1996;5.0;2.0;4.0
914;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;1997;2.0;5.0;-2.0
915;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;1998;1.0;7.0;0.0
916;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;1999;1.0;15.0;1.0
917;Meisjes;2 maanden;Jaar overlijden minus leeftijd - 1;2000;3.0;23.0;-1.0
918;Meisjes;3 maanden;Totaal per leeftijd;1995;16.0;28.0;8.0
919;Meisjes;3 maanden;Totaal per leeftijd;1996;15.0;17.0;1.0
920;Meisjes;3 maanden;Totaal per leeftijd;1997;14.0;36.0;-4.0
921;Meisjes;3 maanden;Totaal per leeftijd;1998;13.0;71.0;3.0
922;Meisjes;3 maanden;Totaal per leeftijd;1999;16.0;56.0;-4.0
923;Meisjes;3 maanden;Totaal per leeftijd;2000;13.0;59.0;5.0
924;Meisjes;3 maanden;Jaar overlijden minus leeftijd;1995;12.0;31.0;6.0
925;Meisjes;3 maanden;Jaar overlijden minus leeftijd;1996;6.0;19.0;-1.0
