ID;Leeftijd;Geslacht;Perioden;WWUitkeringen_1;WWUitkeringenDuur0Tot6Maanden_2;WWUitkeringenDuur6Tot12Maanden_3;WWUitkeringenDuur12MaandenOfLanger_4
521;30 tot 35 jaar;Mannen;2015;18760;16580;2070;110
522;30 tot 35 jaar;Vrouwen;1998;17890;5870;3450;8560
523;30 tot 35 jaar;Vrouwen;1999;13800;4890;2790;6130
524;30 tot 35 jaar;Vrouwen;2000;11100;4610;2460;4030
525;30 tot 35 jaar;Vrouwen;2001;9860;4050;2240;3570
526;30 tot 35 jaar;Vrouwen;2002;12690;5870;3130;3690
527;30 tot 35 jaar;Vrouwen;2003;18370;7970;4770;5630
528;30 tot 35 jaar;Vrouwen;2004;20220;7980;5260;6980
529;30 tot 35 jaar;Vrouwen;2005;16560;7050;4870;4650
530;30 tot 35 jaar;Vrouwen;2006;10340;4800;3050;2490
531;30 tot 35 jaar;Vrouwen;2007;7010;4170;1850;990
532;30 tot 35 jaar;Vrouwen;2008;6680;4550;1570;560
533;30 tot 35 jaar;Vrouwen;2009;12120;8460;3330;330
534;30 tot 35 jaar;Vrouwen;2010;10820;7680;2840;300
535;30 tot 35 jaar;Vrouwen;2011;11510;8380;2930;200
536;30 tot 35 jaar;Vrouwen;2012;14650;10560;3830;260
537;30 tot 35 jaar;Vrouwen;2013;19150;13530;5180;440
538;30 tot 35 jaar;Vrouwen;2014;18670;13290;4790;590
539;30 tot 35 jaar;Vrouwen;2015;19090;15700;3210;180
540;35 tot 40 jaar;Mannen en vrouwen;1998;30840;12260;4990;13600
541;35 tot 40 jaar;Mannen en vrouwen;1999;23250;8970;4090;10180
542;35 tot 40 jaar;Mannen en vrouwen;2000;19640;8270;3950;7430
543;35 tot 40 jaar;Mannen en vrouwen;2001;17930;7950;3720;6260
544;35 tot 40 jaar;Mannen en vrouwen;2002;24980;11680;5910;7390
545;35 tot 40 jaar;Mannen en vrouwen;2003;37710;15600;9570;12540
546;35 tot 40 jaar;Mannen en vrouwen;2004;44820;15640;10430;18750
547;35 tot 40 jaar;Mannen en vrouwen;2005;40120;14210;9440;16470
548;35 tot 40 jaar;Mannen en vrouwen;2006;27570;10440;6950;10170
549;35 tot 40 jaar;Mannen en vrouwen;2007;19380;10150;4750;4490
550;35 tot 40 jaar;Mannen en vrouwen;2008;18360;10880;4040;3440
551;35 tot 40 jaar;Mannen en vrouwen;2009;34830;20680;10660;3490
552;35 tot 40 jaar;Mannen en vrouwen;2010;30250;17290;8430;4530
553;35 tot 40 jaar;Mannen en vrouwen;2011;28410;17310;7970;3130
554;35 tot 40 jaar;Mannen en vrouwen;2012;35240;21330;10100;3810
555;35 tot 40 jaar;Mannen en vrouwen;2013;44010;26180;12390;5440
556;35 tot 40 jaar;Mannen en vrouwen;2014;40300;24000;10860;5450
557;35 tot 40 jaar;Mannen en vrouwen;2015;38500;28370;7700;2430
558;35 tot 40 jaar;Mannen;1998;15210;7490;2250;5470
559;35 tot 40 jaar;Mannen;1999;11010;5080;1910;4030
560;35 tot 40 jaar;Mannen;2000;9360;4470;1780;3100
561;35 tot 40 jaar;Mannen;2001;8550;4370;1730;2460
562;35 tot 40 jaar;Mannen;2002;13210;6850;3100;3260
563;35 tot 40 jaar;Mannen;2003;20540;8820;5270;6450
564;35 tot 40 jaar;Mannen;2004;23180;8260;5220;9700
565;35 tot 40 jaar;Mannen;2005;19100;6960;4310;7830
566;35 tot 40 jaar;Mannen;2006;12350;5000;2950;4400
567;35 tot 40 jaar;Mannen;2007;8240;4720;1930;1590
568;35 tot 40 jaar;Mannen;2008;8690;5640;1830;1230
569;35 tot 40 jaar;Mannen;2009;19170;11610;5900;1660
570;35 tot 40 jaar;Mannen;2010;16100;9520;4340;2250
571;35 tot 40 jaar;Mannen;2011;14570;9300;3800;1480
572;35 tot 40 jaar;Mannen;2012;18650;11740;5060;1850
573;35 tot 40 jaar;Mannen;2013;22780;14000;6080;2690
574;35 tot 40 jaar;Mannen;2014;19910;12680;4860;2370
575;35 tot 40 jaar;Mannen;2015;18800;14660;3180;960
576;35 tot 40 jaar;Vrouwen;1998;15630;4760;2740;8130
577;35 tot 40 jaar;Vrouwen;1999;12240;3900;2180;6160
578;35 tot 40 jaar;Vrouwen;2000;10290;3800;2170;4320
579;35 tot 40 jaar;Vrouwen;2001;9380;3580;2000;3800
580;35 tot 40 jaar;Vrouwen;2002;11770;4830;2800;4130
581;35 tot 40 jaar;Vrouwen;2003;17170;6780;4300;6080
582;35 tot 40 jaar;Vrouwen;2004;21640;7370;5210;9050
583;35 tot 40 jaar;Vrouwen;2005;21020;7250;5130;8640
584;35 tot 40 jaar;Vrouwen;2006;15220;5440;4010;5770
585;35 tot 40 jaar;Vrouwen;2007;11080;5380;2810;2900
586;35 tot 40 jaar;Vrouwen;2008;9670;5250;2210;2210
587;35 tot 40 jaar;Vrouwen;2009;15660;9070;4760;1830
588;35 tot 40 jaar;Vrouwen;2010;14150;7770;4100;2280
589;35 tot 40 jaar;Vrouwen;2011;13840;8010;4170;1650
590;35 tot 40 jaar;Vrouwen;2012;16590;9590;5050;1960
591;35 tot 40 jaar;Vrouwen;2013;21230;12180;6310;2750
592;35 tot 40 jaar;Vrouwen;2014;20400;11330;6000;3070
593;35 tot 40 jaar;Vrouwen;2015;19700;13710;4520;1470
594;40 tot 45 jaar;Mannen en vrouwen;1998;29420;10440;4370;14620
595;40 tot 45 jaar;Mannen en vrouwen;1999;21720;7800;3460;10470
596;40 tot 45 jaar;Mannen en vrouwen;2000;17690;7040;3270;7390
597;40 tot 45 jaar;Mannen en vrouwen;2001;16130;6620;3130;6380
598;40 tot 45 jaar;Mannen en vrouwen;2002;22290;10020;5020;7250
599;40 tot 45 jaar;Mannen en vrouwen;2003;34860;13680;8560;12620
600;40 tot 45 jaar;Mannen en vrouwen;2004;42540;14120;9370;19050
601;40 tot 45 jaar;Mannen en vrouwen;2005;42570;12830;8970;20770
602;40 tot 45 jaar;Mannen en vrouwen;2006;32380;10510;7310;14570
603;40 tot 45 jaar;Mannen en vrouwen;2007;22890;10100;5250;7530
604;40 tot 45 jaar;Mannen en vrouwen;2008;20800;10550;4360;5890
605;40 tot 45 jaar;Mannen en vrouwen;2009;37850;20410;11000;6440
606;40 tot 45 jaar;Mannen en vrouwen;2010;37710;18190;9700;9820
607;40 tot 45 jaar;Mannen en vrouwen;2011;36180;18900;9630;7650
608;40 tot 45 jaar;Mannen en vrouwen;2012;44910;23880;12170;8860
609;40 tot 45 jaar;Mannen en vrouwen;2013;56850;28880;15440;12530
610;40 tot 45 jaar;Mannen en vrouwen;2014;52200;25850;13220;13130
611;40 tot 45 jaar;Mannen en vrouwen;2015;46610;29050;9750;7810
612;40 tot 45 jaar;Mannen;1998;14520;6240;2010;6270
613;40 tot 45 jaar;Mannen;1999;10540;4450;1660;4430
614;40 tot 45 jaar;Mannen;2000;8790;3920;1610;3260
615;40 tot 45 jaar;Mannen;2001;8070;3750;1570;2750
616;40 tot 45 jaar;Mannen;2002;12290;5930;2870;3490
617;40 tot 45 jaar;Mannen;2003;19820;7920;4900;7000
618;40 tot 45 jaar;Mannen;2004;23240;7690;4990;10560
619;40 tot 45 jaar;Mannen;2005;21980;6680;4470;10820
620;40 tot 45 jaar;Mannen;2006;15690;5270;3360;7070
621;40 tot 45 jaar;Mannen;2007;10310;5000;2330;2980
622;40 tot 45 jaar;Mannen;2008;9970;5730;2030;2220
623;40 tot 45 jaar;Mannen;2009;21420;11970;6350;3110
624;40 tot 45 jaar;Mannen;2010;20660;10370;5180;5120
625;40 tot 45 jaar;Mannen;2011;18900;10450;4680;3770
626;40 tot 45 jaar;Mannen;2012;24000;13330;6280;4390
627;40 tot 45 jaar;Mannen;2013;29670;15630;7800;6240
628;40 tot 45 jaar;Mannen;2014;25970;13790;6200;5980
629;40 tot 45 jaar;Mannen;2015;22780;15310;4210;3260
630;40 tot 45 jaar;Vrouwen;1998;14900;4200;2360;8350
631;40 tot 45 jaar;Vrouwen;1999;11180;3350;1800;6030
632;40 tot 45 jaar;Vrouwen;2000;8910;3120;1660;4130
633;40 tot 45 jaar;Vrouwen;2001;8060;2870;1560;3630
634;40 tot 45 jaar;Vrouwen;2002;10010;4090;2160;3760
635;40 tot 45 jaar;Vrouwen;2003;15040;5770;3660;5620
636;40 tot 45 jaar;Vrouwen;2004;19300;6430;4380;8490
637;40 tot 45 jaar;Vrouwen;2005;20590;6140;4500;9950
638;40 tot 45 jaar;Vrouwen;2006;16690;5240;3950;7500
639;40 tot 45 jaar;Vrouwen;2007;12530;5070;2920;4540
640;40 tot 45 jaar;Vrouwen;2008;10840;4820;2340;3670
641;40 tot 45 jaar;Vrouwen;2009;16430;8440;4660;3330
642;40 tot 45 jaar;Vrouwen;2010;17050;7820;4520;4700
643;40 tot 45 jaar;Vrouwen;2011;17280;8450;4950;3880
644;40 tot 45 jaar;Vrouwen;2012;20910;10550;5890;4470
645;40 tot 45 jaar;Vrouwen;2013;27180;13250;7640;6290
646;40 tot 45 jaar;Vrouwen;2014;26220;12060;7020;7140
647;40 tot 45 jaar;Vrouwen;2015;23830;13730;5550;4550
648;45 tot 50 jaar;Mannen en vrouwen;1998;30070;9410;4350;16320
649;45 tot 50 jaar;Mannen en vrouwen;1999;22840;6900;3250;12690
650;45 tot 50 jaar;Mannen en vrouwen;2000;17680;6350;3060;8280
651;45 tot 50 jaar;Mannen en vrouwen;2001;15480;5790;3030;6670
652;45 tot 50 jaar;Mannen en vrouwen;2002;20340;8800;4580;6960
653;45 tot 50 jaar;Mannen en vrouwen;2003;30710;11580;7410;11720
654;45 tot 50 jaar;Mannen en vrouwen;2004;38340;12030;8480;17840
655;45 tot 50 jaar;Mannen en vrouwen;2005;40370;10820;7900;21650
656;45 tot 50 jaar;Mannen en vrouwen;2006;34580;9790;6920;17880
657;45 tot 50 jaar;Mannen en vrouwen;2007;25150;9580;5460;10110
658;45 tot 50 jaar;Mannen en vrouwen;2008;22830;9880;4530;8420
659;45 tot 50 jaar;Mannen en vrouwen;2009;37720;19070;10340;8320
660;45 tot 50 jaar;Mannen en vrouwen;2010;40360;17650;9620;13090
661;45 tot 50 jaar;Mannen en vrouwen;2011;39240;18150;9460;11630
662;45 tot 50 jaar;Mannen en vrouwen;2012;48020;23000;12280;12750
663;45 tot 50 jaar;Mannen en vrouwen;2013;61430;27900;15650;17890
664;45 tot 50 jaar;Mannen en vrouwen;2014;62350;27120;14940;20300
665;45 tot 50 jaar;Mannen en vrouwen;2015;59230;32810;11680;14750
666;45 tot 50 jaar;Mannen;1998;15080;5620;2060;7400
667;45 tot 50 jaar;Mannen;1999;11070;3940;1600;5540
668;45 tot 50 jaar;Mannen;2000;8760;3470;1510;3780
669;45 tot 50 jaar;Mannen;2001;7950;3370;1550;3030
670;45 tot 50 jaar;Mannen;2002;11650;5270;2710;3660
671;45 tot 50 jaar;Mannen;2003;18010;6750;4510;6760
672;45 tot 50 jaar;Mannen;2004;21790;6720;4710;10370
673;45 tot 50 jaar;Mannen;2005;21830;5760;4130;11940
674;45 tot 50 jaar;Mannen;2006;17560;4930;3360;9270
675;45 tot 50 jaar;Mannen;2007;12140;4890;2600;4650
676;45 tot 50 jaar;Mannen;2008;11360;5470;2180;3710
677;45 tot 50 jaar;Mannen;2009;21560;11370;6110;4080
678;45 tot 50 jaar;Mannen;2010;22920;10170;5390;7360
679;45 tot 50 jaar;Mannen;2011;21210;10170;4900;6140
680;45 tot 50 jaar;Mannen;2012;25990;13060;6470;6450
681;45 tot 50 jaar;Mannen;2013;32940;15380;8140;9420
682;45 tot 50 jaar;Mannen;2014;31930;14700;7260;9970
683;45 tot 50 jaar;Mannen;2015;28950;17270;5150;6540
684;45 tot 50 jaar;Vrouwen;1998;14980;3790;2280;8920
685;45 tot 50 jaar;Vrouwen;1999;11770;2960;1650;7150
686;45 tot 50 jaar;Vrouwen;2000;8920;2880;1550;4490
687;45 tot 50 jaar;Vrouwen;2001;7530;2420;1470;3640
688;45 tot 50 jaar;Vrouwen;2002;8690;3530;1870;3300
689;45 tot 50 jaar;Vrouwen;2003;12700;4830;2910;4970
690;45 tot 50 jaar;Vrouwen;2004;16550;5310;3770;7470
691;45 tot 50 jaar;Vrouwen;2005;18540;5060;3770;9700
692;45 tot 50 jaar;Vrouwen;2006;17030;4860;3560;8610
693;45 tot 50 jaar;Vrouwen;2007;12960;4650;2850;5460
694;45 tot 50 jaar;Vrouwen;2008;11480;4420;2350;4710
695;45 tot 50 jaar;Vrouwen;2009;16160;7690;4230;4240
696;45 tot 50 jaar;Vrouwen;2010;17450;7490;4230;5730
697;45 tot 50 jaar;Vrouwen;2011;18030;7980;4560;5490
698;45 tot 50 jaar;Vrouwen;2012;22040;9930;5800;6300
699;45 tot 50 jaar;Vrouwen;2013;28500;12520;7510;8460
700;45 tot 50 jaar;Vrouwen;2014;30420;12420;7670;10330
701;45 tot 50 jaar;Vrouwen;2015;30280;15540;6530;8210
702;50 tot 55 jaar;Mannen en vrouwen;1998;30610;8260;4420;17940
703;50 tot 55 jaar;Mannen en vrouwen;1999;25360;6350;3370;15650
704;50 tot 55 jaar;Mannen en vrouwen;2000;21660;6240;3510;11910
705;50 tot 55 jaar;Mannen en vrouwen;2001;17490;5270;3120;9090
706;50 tot 55 jaar;Mannen en vrouwen;2002;21030;7750;4730;8550
707;50 tot 55 jaar;Mannen en vrouwen;2003;29460;9900;6780;12780
708;50 tot 55 jaar;Mannen en vrouwen;2004;36520;10270;7700;18560
709;50 tot 55 jaar;Mannen en vrouwen;2005;39260;8970;7260;23040
710;50 tot 55 jaar;Mannen en vrouwen;2006;36360;8110;6240;22020
711;50 tot 55 jaar;Mannen en vrouwen;2007;26610;8090;5040;13480
712;50 tot 55 jaar;Mannen en vrouwen;2008;22750;8810;4510;9430
713;50 tot 55 jaar;Mannen en vrouwen;2009;35140;15690;9880;9570
714;50 tot 55 jaar;Mannen en vrouwen;2010;39550;15180;9130;15240
715;50 tot 55 jaar;Mannen en vrouwen;2011;41070;15890;9180;16000
716;50 tot 55 jaar;Mannen en vrouwen;2012;49950;20860;12200;16890
717;50 tot 55 jaar;Mannen en vrouwen;2013;64890;26100;15820;22970
718;50 tot 55 jaar;Mannen en vrouwen;2014;68640;25750;15330;27560
719;50 tot 55 jaar;Mannen en vrouwen;2015;67780;32410;12890;22480
720;50 tot 55 jaar;Mannen;1998;15880;5210;2300;8370
721;50 tot 55 jaar;Mannen;1999;12690;3820;1770;7100
722;50 tot 55 jaar;Mannen;2000;11140;3640;1840;5650
723;50 tot 55 jaar;Mannen;2001;9200;3150;1730;4320
724;50 tot 55 jaar;Mannen;2002;12260;4880;2950;4430
725;50 tot 55 jaar;Mannen;2003;17600;5920;4240;7440
726;50 tot 55 jaar;Mannen;2004;21380;5960;4380;11040
727;50 tot 55 jaar;Mannen;2005;21950;4970;3990;13000
728;50 tot 55 jaar;Mannen;2006;19370;4270;3260;11840
729;50 tot 55 jaar;Mannen;2007;13250;4220;2440;6600
730;50 tot 55 jaar;Mannen;2008;11540;4900;2240;4400
731;50 tot 55 jaar;Mannen;2009;20360;9630;5830;4900
732;50 tot 55 jaar;Mannen;2010;22650;9010;5100;8540
733;50 tot 55 jaar;Mannen;2011;22700;9140;4760;8800
734;50 tot 55 jaar;Mannen;2012;27520;12050;6550;8920
735;50 tot 55 jaar;Mannen;2013;35130;14630;8330;12180
736;50 tot 55 jaar;Mannen;2014;35730;14230;7530;13970
737;50 tot 55 jaar;Mannen;2015;33850;17480;5860;10510
738;50 tot 55 jaar;Vrouwen;1998;14740;3040;2120;9570
739;50 tot 55 jaar;Vrouwen;1999;12680;2530;1600;8540
740;50 tot 55 jaar;Vrouwen;2000;10520;2600;1670;6260
741;50 tot 55 jaar;Vrouwen;2001;8290;2120;1400;4770
742;50 tot 55 jaar;Vrouwen;2002;8770;2880;1780;4110
743;50 tot 55 jaar;Vrouwen;2003;11860;3990;2540;5340
744;50 tot 55 jaar;Vrouwen;2004;15140;4310;3320;7520
745;50 tot 55 jaar;Vrouwen;2005;17310;4000;3270;10040
746;50 tot 55 jaar;Vrouwen;2006;17000;3840;2980;10180
747;50 tot 55 jaar;Vrouwen;2007;13320;3840;2600;6880
748;50 tot 55 jaar;Vrouwen;2008;11210;3910;2270;5040
749;50 tot 55 jaar;Vrouwen;2009;14780;6070;4050;4670
750;50 tot 55 jaar;Vrouwen;2010;16900;6170;4030;6700
751;50 tot 55 jaar;Vrouwen;2011;18360;6750;4420;7200
752;50 tot 55 jaar;Vrouwen;2012;22430;8810;5650;7970
753;50 tot 55 jaar;Vrouwen;2013;29760;11480;7490;10790
754;50 tot 55 jaar;Vrouwen;2014;32910;11520;7800;13590
755;50 tot 55 jaar;Vrouwen;2015;33940;14930;7030;11980
756;55 tot 60 jaar;Mannen en vrouwen;1998;43690;6360;5100;32220
757;55 tot 60 jaar;Mannen en vrouwen;1999;36590;5680;3560;27360
758;55 tot 60 jaar;Mannen en vrouwen;2000;31050;5610;4380;21060
759;55 tot 60 jaar;Mannen en vrouwen;2001;27610;5190;4390;18020
760;55 tot 60 jaar;Mannen en vrouwen;2002;30530;7270;5970;17290
761;55 tot 60 jaar;Mannen en vrouwen;2003;38360;9360;7870;21120
762;55 tot 60 jaar;Mannen en vrouwen;2004;43190;8320;7960;26920
763;55 tot 60 jaar;Mannen en vrouwen;2005;46930;7460;7690;31770
764;55 tot 60 jaar;Mannen en vrouwen;2006;45050;7070;6140;31840
765;55 tot 60 jaar;Mannen en vrouwen;2007;37280;6640;4730;25910
766;55 tot 60 jaar;Mannen en vrouwen;2008;27800;6850;4110;16850
767;55 tot 60 jaar;Mannen en vrouwen;2009;34300;13070;8320;12910
768;55 tot 60 jaar;Mannen en vrouwen;2010;38310;12730;8860;16720
769;55 tot 60 jaar;Mannen en vrouwen;2011;41700;13120;8630;19950
770;55 tot 60 jaar;Mannen en vrouwen;2012;50050;17450;11350;21250
771;55 tot 60 jaar;Mannen en vrouwen;2013;63670;21980;14590;27100
772;55 tot 60 jaar;Mannen en vrouwen;2014;68830;21540;14260;33030
773;55 tot 60 jaar;Mannen en vrouwen;2015;71340;28640;12880;29830
774;55 tot 60 jaar;Mannen;1998;29780;4630;3550;21610
775;55 tot 60 jaar;Mannen;1999;24230;4010;2400;17830
776;55 tot 60 jaar;Mannen;2000;20130;3830;2960;13350
777;55 tot 60 jaar;Mannen;2001;17690;3610;2960;11130
778;55 tot 60 jaar;Mannen;2002;20110;5080;4180;10860
779;55 tot 60 jaar;Mannen;2003;25650;6430;5530;13690
780;55 tot 60 jaar;Mannen;2004;28700;5540;5450;17710
781;55 tot 60 jaar;Mannen;2005;30110;4720;4900;20490
782;55 tot 60 jaar;Mannen;2006;27590;4450;3570;19570
783;55 tot 60 jaar;Mannen;2007;21490;3910;2650;14940
784;55 tot 60 jaar;Mannen;2008;15730;4130;2310;9300
785;55 tot 60 jaar;Mannen;2009;20910;8520;5240;7160
786;55 tot 60 jaar;Mannen;2010;23500;8170;5380;9950
787;55 tot 60 jaar;Mannen;2011;24770;8000;5040;11730
788;55 tot 60 jaar;Mannen;2012;29430;10820;6620;11990
789;55 tot 60 jaar;Mannen;2013;36770;13330;8260;15170
790;55 tot 60 jaar;Mannen;2014;38560;12770;7670;18120
791;55 tot 60 jaar;Mannen;2015;37650;16180;6330;15150
792;55 tot 60 jaar;Vrouwen;1998;13900;1740;1560;10610
793;55 tot 60 jaar;Vrouwen;1999;12360;1670;1150;9530
794;55 tot 60 jaar;Vrouwen;2000;10920;1780;1420;7710
795;55 tot 60 jaar;Vrouwen;2001;9910;1590;1440;6890
796;55 tot 60 jaar;Vrouwen;2002;10410;2190;1790;6430
797;55 tot 60 jaar;Vrouwen;2003;12700;2930;2340;7430
798;55 tot 60 jaar;Vrouwen;2004;14490;2780;2500;9210
799;55 tot 60 jaar;Vrouwen;2005;16810;2740;2790;11280
800;55 tot 60 jaar;Vrouwen;2006;17460;2630;2570;12270
801;55 tot 60 jaar;Vrouwen;2007;15770;2720;2080;10970
802;55 tot 60 jaar;Vrouwen;2008;12070;2720;1800;7550
803;55 tot 60 jaar;Vrouwen;2009;13390;4550;3090;5750
804;55 tot 60 jaar;Vrouwen;2010;14800;4560;3480;6770
805;55 tot 60 jaar;Vrouwen;2011;16930;5120;3590;8220
806;55 tot 60 jaar;Vrouwen;2012;20630;6630;4730;9260
807;55 tot 60 jaar;Vrouwen;2013;26910;8640;6330;11930
808;55 tot 60 jaar;Vrouwen;2014;30270;8770;6590;14910
809;55 tot 60 jaar;Vrouwen;2015;33690;12460;6550;14680
810;60 tot 65 jaar;Mannen en vrouwen;1998;41480;1400;1520;38560
811;60 tot 65 jaar;Mannen en vrouwen;1999;38050;1510;1230;35310
812;60 tot 65 jaar;Mannen en vrouwen;2000;38730;1820;1930;34980
813;60 tot 65 jaar;Mannen en vrouwen;2001;34450;1530;1840;31080
814;60 tot 65 jaar;Mannen en vrouwen;2002;30790;1780;1880;27130
815;60 tot 65 jaar;Mannen en vrouwen;2003;31300;2290;2530;26480
816;60 tot 65 jaar;Mannen en vrouwen;2004;32540;2090;2360;28100
817;60 tot 65 jaar;Mannen en vrouwen;2005;32780;1880;2110;28790
818;60 tot 65 jaar;Mannen en vrouwen;2006;35770;2210;2440;31130
819;60 tot 65 jaar;Mannen en vrouwen;2007;36100;2560;2240;31290
820;60 tot 65 jaar;Mannen en vrouwen;2008;30980;2810;2200;25970
821;60 tot 65 jaar;Mannen en vrouwen;2009;27790;5530;4290;17960
822;60 tot 65 jaar;Mannen en vrouwen;2010;26950;5800;5120;16040
823;60 tot 65 jaar;Mannen en vrouwen;2011;29260;6440;5100;17720
824;60 tot 65 jaar;Mannen en vrouwen;2012;36200;9220;7140;19840
825;60 tot 65 jaar;Mannen en vrouwen;2013;48830;13380;10540;24910
826;60 tot 65 jaar;Mannen en vrouwen;2014;59560;14380;11770;33410
827;60 tot 65 jaar;Mannen en vrouwen;2015;66970;21430;11730;33820
828;60 tot 65 jaar;Mannen;1998;33010;1100;1160;30750
829;60 tot 65 jaar;Mannen;1999;29870;1170;940;27760
830;60 tot 65 jaar;Mannen;2000;30100;1320;1410;27370
831;60 tot 65 jaar;Mannen;2001;26200;1150;1350;23700
832;60 tot 65 jaar;Mannen;2002;23000;1360;1410;20230
833;60 tot 65 jaar;Mannen;2003;23140;1710;1920;19510
834;60 tot 65 jaar;Mannen;2004;23860;1540;1800;20520
835;60 tot 65 jaar;Mannen;2005;23510;1310;1540;20660
836;60 tot 65 jaar;Mannen;2006;25050;1480;1670;21900
837;60 tot 65 jaar;Mannen;2007;24460;1690;1470;21300
838;60 tot 65 jaar;Mannen;2008;20620;1890;1470;17270
839;60 tot 65 jaar;Mannen;2009;18530;3940;2990;11600
840;60 tot 65 jaar;Mannen;2010;17980;3950;3430;10600
841;60 tot 65 jaar;Mannen;2011;19240;4280;3270;11690
842;60 tot 65 jaar;Mannen;2012;23340;6090;4610;12630
843;60 tot 65 jaar;Mannen;2013;30980;8700;6710;15580
844;60 tot 65 jaar;Mannen;2014;37330;9110;7270;20950
845;60 tot 65 jaar;Mannen;2015;39330;12750;6500;20070
846;60 tot 65 jaar;Vrouwen;1998;8470;300;360;7800
847;60 tot 65 jaar;Vrouwen;1999;8170;350;290;7540
848;60 tot 65 jaar;Vrouwen;2000;8620;490;520;7610
849;60 tot 65 jaar;Vrouwen;2001;8250;380;490;7380
850;60 tot 65 jaar;Vrouwen;2002;7780;420;470;6890
851;60 tot 65 jaar;Vrouwen;2003;8160;580;610;6970
852;60 tot 65 jaar;Vrouwen;2004;8690;550;560;7580
853;60 tot 65 jaar;Vrouwen;2005;9270;570;570;8130
854;60 tot 65 jaar;Vrouwen;2006;10720;720;770;9230
855;60 tot 65 jaar;Vrouwen;2007;11630;870;770;10000
856;60 tot 65 jaar;Vrouwen;2008;10360;920;730;8710
857;60 tot 65 jaar;Vrouwen;2009;9260;1600;1310;6350
858;60 tot 65 jaar;Vrouwen;2010;8970;1850;1690;5440
859;60 tot 65 jaar;Vrouwen;2011;10020;2170;1830;6030
860;60 tot 65 jaar;Vrouwen;2012;12870;3120;2530;7210
861;60 tot 65 jaar;Vrouwen;2013;17850;4690;3830;9340
862;60 tot 65 jaar;Vrouwen;2014;22230;5270;4500;12460
863;60 tot 65 jaar;Vrouwen;2015;27650;8680;5230;13740
