ID;HerkomstBestemming;Perioden;TotaalZwareMetalenInEquivalenten_1;ArseenverbindingenAlsAs_2;CadmiumverbindingenAlsCd_3;ChroomverbindingenAlsCr_4;KoperverbindingenAlsCu_5;KwikverbindingenAlsHg_6;LoodverbindingenAlsPb_7;NikkelverbindingenAlsNi_8;ZinkverbindingenAlsZn_9;TotaalNutrientenInEquivalenten_10;FosforverbindingenAlsP_11;StikstofverbindingenAlsN_12
179;17 Papierindustrie;1998;0.6;83.0;3.0;282.0;1065.0;3.0;116.0;155.0;4280.0;108.0;61279.0;465544.0
180;17 Papierindustrie;1999;0.6;98.0;5.0;208.0;876.0;3.0;120.0;174.0;3734.0;103.0;61147.0;414138.0
181;17 Papierindustrie;2000;0.5;87.0;8.0;157.0;782.0;2.0;121.0;190.0;2638.0;100.0;61081.0;388435.0
182;17 Papierindustrie;2001;0.5;62.0;8.0;184.0;663.0;3.0;111.0;189.0;2753.0;95.0;54322.0;411417.0
183;17 Papierindustrie;2002;0.5;72.0;8.0;213.0;576.0;3.0;100.0;187.0;2869.0;92.0;49815.0;426738.0
184;17 Papierindustrie;2003;0.5;57.0;8.0;264.0;558.0;4.0;90.0;186.0;3319.0;90.0;45309.0;442059.0
185;17 Papierindustrie;2004;0.5;39.0;8.0;305.0;580.0;4.0;79.0;185.0;3548.0;88.0;43056.0;449720.0
186;17 Papierindustrie;2005;0.5;44.0;8.0;373.0;557.0;5.0;68.0;173.0;2218.0;89.0;45804.0;432434.0
187;17 Papierindustrie;2006;0.5;43.0;14.0;391.0;888.0;2.0;140.0;401.0;3082.0;85.0;36879.0;476792.0
188;17 Papierindustrie;2007;0.9;42.0;70.0;468.0;1011.0;2.0;121.0;425.0;2592.0;64.0;24536.0;391586.0
189;17 Papierindustrie;2008;0.5;49.0;16.0;545.0;652.0;2.0;87.0;460.0;3741.0;80.0;37166.0;425115.0
190;17 Papierindustrie;2009;0.3;22.0;6.0;92.0;459.0;0.0;37.0;142.0;1965.0;68.0;31876.0;362635.0
191;17 Papierindustrie;2010;0.2;28.0;2.0;76.0;425.0;1.0;33.0;111.0;1105.0;71.0;32974.0;379228.0
192;18 Grafische industrie;1995;0.1;1.0;0.0;31.0;265.0;0.0;8.0;73.0;166.0;1.0;129.0;9839.0
193;18 Grafische industrie;1996;0.1;0.0;0.0;26.0;205.0;0.0;8.0;59.0;153.0;1.0;114.0;7302.0
194;18 Grafische industrie;1997;0.1;0.0;0.0;22.0;165.0;0.0;9.0;46.0;140.0;1.0;105.0;5610.0
195;18 Grafische industrie;1998;0.0;0.0;0.0;17.0;125.0;0.0;9.0;34.0;128.0;0.0;95.0;3918.0
196;18 Grafische industrie;1999;0.0;0.0;0.0;13.0;84.0;0.0;9.0;22.0;115.0;0.0;85.0;2227.0
197;18 Grafische industrie;2000;0.0;0.0;0.0;8.0;64.0;0.0;9.0;10.0;102.0;0.0;80.0;1381.0
198;18 Grafische industrie;2001;0.0;0.0;0.0;7.0;62.0;0.0;9.0;9.0;138.0;0.0;57.0;953.0
199;18 Grafische industrie;2002;0.0;0.0;0.0;6.0;59.0;0.0;8.0;7.0;180.0;0.0;41.0;668.0
200;18 Grafische industrie;2003;0.0;0.0;0.0;4.0;56.0;0.0;7.0;6.0;294.0;0.0;25.0;383.0
201;18 Grafische industrie;2004;0.0;0.0;0.0;2.0;53.0;0.0;5.0;4.0;379.0;0.0;17.0;240.0
202;18 Grafische industrie;2005;0.0;0.0;0.0;1.0;49.0;0.0;2.0;3.0;68.0;0.0;17.0;356.0
203;18 Grafische industrie;2006;0.0;0.0;0.0;406.0;47.0;0.0;5.0;182.0;190.0;0.0;0.0;156.0
204;18 Grafische industrie;2007;0.0;0.0;0.0;407.0;6.0;0.0;6.0;182.0;163.0;0.0;0.0;0.0
205;18 Grafische industrie;2008;0.1;0.0;0.0;803.0;56.0;0.0;9.0;358.0;342.0;0.0;0.0;0.0
206;18 Grafische industrie;2009;0.0;0.0;0.0;2.0;25.0;0.0;2.0;2.0;57.0;0.0;0.0;0.0
207;18 Grafische industrie;2010;0.0;0.0;0.0;1.0;33.0;0.0;2.0;1.0;57.0;0.0;0.0;39.0
208;19 Aardolie-industrie;1995;0.6;59.0;1.0;65.0;59.0;15.0;34.0;42.0;966.0;41.0;5861.0;352191.0
209;19 Aardolie-industrie;1996;0.4;34.0;0.0;70.0;909.0;1.0;35.0;90.0;921.0;49.0;6707.0;423274.0
210;19 Aardolie-industrie;1997;0.5;39.0;0.0;74.0;1408.0;0.0;35.0;134.0;877.0;54.0;7271.0;470664.0
211;19 Aardolie-industrie;1998;0.7;12.0;1.0;77.0;1854.0;1.0;35.0;185.0;803.0;60.0;7834.0;518053.0
212;19 Aardolie-industrie;1999;0.8;26.0;1.0;81.0;2247.0;0.0;35.0;243.0;732.0;65.0;8398.0;565442.0
213;19 Aardolie-industrie;2000;0.8;33.0;3.0;85.0;2356.0;0.0;35.0;288.0;603.0;68.0;8680.0;589137.0
214;19 Aardolie-industrie;2001;0.7;16.0;2.0;114.0;1937.0;0.0;41.0;361.0;926.0;70.0;12306.0;573723.0
215;19 Aardolie-industrie;2002;0.6;63.0;1.0;148.0;1500.0;0.0;46.0;436.0;1254.0;72.0;15931.0;563447.0
216;19 Aardolie-industrie;2003;0.6;82.0;9.0;185.0;1043.0;4.0;52.0;727.0;2556.0;86.0;30433.0;553171.0
217;19 Aardolie-industrie;2004;0.8;310.0;7.0;226.0;568.0;13.0;57.0;880.0;3227.0;92.0;37684.0;548034.0
218;19 Aardolie-industrie;2005;0.8;119.0;8.0;271.0;74.0;20.0;63.0;674.0;1185.0;101.0;50724.0;506980.0
219;19 Aardolie-industrie;2006;0.4;110.0;1.0;279.0;220.0;8.0;14.0;1144.0;1196.0;70.0;25942.0;442901.0
220;19 Aardolie-industrie;2007;1.1;119.0;2.0;439.0;362.0;27.0;26.0;1037.0;702.0;93.0;41170.0;516033.0
221;19 Aardolie-industrie;2008;0.4;157.0;5.0;156.0;193.0;7.0;16.0;823.0;1078.0;69.0;27075.0;418039.0
222;19 Aardolie-industrie;2009;0.6;99.0;33.0;139.0;293.0;8.0;48.0;754.0;529.0;62.0;25719.0;365772.0
223;19 Aardolie-industrie;2010;0.3;65.0;1.0;161.0;170.0;7.0;160.0;967.0;904.0;55.0;26527.0;279933.0
224;20-21 Chemie en farmaceutische industrie;1995;14.2;654.0;514.0;7002.0;8580.0;216.0;5608.0;6294.0;28508.0;3667.0;3191348.0;4758700.0
225;20-21 Chemie en farmaceutische industrie;1996;12.1;631.0;333.0;4803.0;7491.0;198.0;4456.0;5471.0;27904.0;3523.0;3094844.0;4279801.0
226;20-21 Chemie en farmaceutische industrie;1997;11.5;616.0;382.0;4119.0;6769.0;180.0;3680.0;4925.0;27552.0;3485.0;3087766.0;3971804.0
227;20-21 Chemie en farmaceutische industrie;1998;9.2;600.0;245.0;3829.0;6044.0;142.0;2879.0;4379.0;27586.0;3558.0;3193581.0;3643293.0
228;20-21 Chemie en farmaceutische industrie;1999;7.3;585.0;179.0;3299.0;5318.0;104.0;2054.0;3832.0;27468.0;3357.0;3027124.0;3294269.0
229;20-21 Chemie en farmaceutische industrie;2000;4.5;578.0;165.0;2516.0;4959.0;25.0;1635.0;3563.0;27944.0;1783.0;1468994.0;3141787.0
230;20-21 Chemie en farmaceutische industrie;2001;4.2;560.0;137.0;2727.0;4755.0;23.0;1618.0;3300.0;28082.0;665.0;361147.0;3038128.0
231;20-21 Chemie en farmaceutische industrie;2002;4.0;541.0;133.0;2277.0;4550.0;21.0;1600.0;3221.0;28221.0;532.0;235422.0;2963938.0
232;20-21 Chemie en farmaceutische industrie;2003;3.9;461.0;134.0;2339.0;4344.0;19.0;1582.0;3039.0;28992.0;620.0;331711.0;2884704.0
233;20-21 Chemie en farmaceutische industrie;2004;3.9;410.0;154.0;2487.0;4137.0;17.0;1563.0;2268.0;29341.0;596.0;311678.0;2839983.0
234;20-21 Chemie en farmaceutische industrie;2005;3.4;513.0;120.0;3159.0;3929.0;15.0;1545.0;2012.0;22374.0;595.0;243455.0;3511885.0
235;20-21 Chemie en farmaceutische industrie;2006;2.7;421.0;145.0;3015.0;2802.0;14.0;870.0;2701.0;9849.0;557.0;256017.0;3008590.0
236;20-21 Chemie en farmaceutische industrie;2007;3.1;647.0;276.0;2788.0;2211.0;9.0;1302.0;2145.0;14599.0;526.0;190458.0;3352668.0
237;20-21 Chemie en farmaceutische industrie;2008;3.1;581.0;225.0;3433.0;2699.0;14.0;984.0;2425.0;12001.0;631.0;268423.0;3624216.0
238;20-21 Chemie en farmaceutische industrie;2009;3.3;326.0;120.0;1682.0;5583.0;7.0;1904.0;2007.0;13279.0;479.0;246422.0;2327661.0
239;20-21 Chemie en farmaceutische industrie;2010;2.6;201.0;10.0;609.0;6172.0;3.0;157.0;1104.0;9089.0;395.0;184925.0;2098416.0
240;20 Chemische industrie;1995;14.0;654.0;506.0;7001.0;8416.0;216.0;5336.0;6131.0;27843.0;3592.0;3140946.0;4507032.0
241;20 Chemische industrie;1996;12.0;631.0;324.0;4798.0;7330.0;198.0;4267.0;5291.0;27454.0;3441.0;3044204.0;3963394.0
242;20 Chemische industrie;1997;11.3;616.0;373.0;4110.0;6607.0;180.0;3551.0;4731.0;27052.0;3398.0;3036783.0;3611680.0
243;20 Chemische industrie;1998;9.1;600.0;234.0;3816.0;5883.0;142.0;2800.0;4170.0;26904.0;3466.0;3142259.0;3239204.0
244;20 Chemische industrie;1999;7.2;585.0;169.0;3282.0;5158.0;104.0;2014.0;3608.0;26728.0;3260.0;2975469.0;2845966.0
245;20 Chemische industrie;2000;4.3;577.0;157.0;2495.0;4797.0;25.0;1625.0;3328.0;27034.0;1684.0;1416894.0;2670605.0
246;20 Chemische industrie;2001;4.1;558.0;132.0;2708.0;4595.0;23.0;1609.0;3100.0;27211.0;567.0;311878.0;2551304.0
247;20 Chemische industrie;2002;3.9;539.0;128.0;2260.0;4393.0;21.0;1592.0;3055.0;27388.0;436.0;187860.0;2478638.0
248;20 Chemische industrie;2003;3.8;442.0;131.0;2323.0;4189.0;19.0;1576.0;2918.0;28220.0;526.0;285932.0;2403902.0
249;20 Chemische industrie;2004;3.8;395.0;153.0;2473.0;3985.0;17.0;1558.0;2178.0;28613.0;504.0;266482.0;2377871.0
250;20 Chemische industrie;2005;3.3;506.0;120.0;3147.0;3779.0;15.0;1541.0;1960.0;21903.0;504.0;192690.0;3113717.0
251;20 Chemische industrie;2006;2.6;418.0;145.0;2863.0;2619.0;14.0;868.0;2560.0;8916.0;394.0;192997.0;2009821.0
252;20 Chemische industrie;2007;3.0;644.0;276.0;2638.0;2049.0;9.0;1300.0;2019.0;14045.0;434.0;159443.0;2748734.0
253;20 Chemische industrie;2008;3.0;581.0;225.0;3152.0;2508.0;14.0;984.0;2279.0;11108.0;469.0;201649.0;2677781.0
254;20 Chemische industrie;2009;3.2;326.0;120.0;1682.0;5439.0;6.0;1904.0;1993.0;12886.0;409.0;209226.0;1993659.0
255;20 Chemische industrie;2010;2.5;201.0;10.0;564.0;6036.0;3.0;157.0;1087.0;8509.0;344.0;159874.0;1844115.0
256;21Farmaceutische industrie;1995;0.1;0.0;8.0;1.0;164.0;0.0;271.0;163.0;665.0;76.0;50402.0;251668.0
257;21Farmaceutische industrie;1996;0.1;0.0;9.0;5.0;161.0;0.0;189.0;180.0;450.0;82.0;50640.0;316407.0
258;21Farmaceutische industrie;1997;0.1;0.0;9.0;9.0;162.0;0.0;129.0;194.0;501.0;87.0;50983.0;360123.0
259;21Farmaceutische industrie;1998;0.1;0.0;10.0;12.0;161.0;0.0;80.0;209.0;682.0;92.0;51322.0;404088.0
260;21Farmaceutische industrie;1999;0.1;1.0;9.0;16.0;159.0;0.0;40.0;224.0;740.0;96.0;51655.0;448302.0
261;21Farmaceutische industrie;2000;0.1;1.0;8.0;20.0;162.0;0.0;10.0;235.0;910.0;99.0;52101.0;471182.0
262;21Farmaceutische industrie;2001;0.1;1.0;6.0;19.0;159.0;0.0;9.0;200.0;871.0;98.0;49270.0;486824.0
263;21Farmaceutische industrie;2002;0.1;1.0;5.0;17.0;157.0;0.0;8.0;166.0;833.0;96.0;47562.0;485301.0
264;21Farmaceutische industrie;2003;0.1;19.0;2.0;16.0;154.0;0.0;6.0;121.0;772.0;94.0;45779.0;480802.0
265;21Farmaceutische industrie;2004;0.1;14.0;1.0;14.0;152.0;0.0;5.0;90.0;728.0;91.0;45195.0;462112.0
266;21Farmaceutische industrie;2005;0.1;7.0;0.0;12.0;149.0;0.0;4.0;52.0;470.0;91.0;50765.0;398168.0
267;21Farmaceutische industrie;2006;0.1;3.0;0.0;152.0;183.0;0.0;1.0;141.0;933.0;163.0;63020.0;998768.0
268;21Farmaceutische industrie;2007;0.1;3.0;0.0;150.0;161.0;0.0;2.0;127.0;554.0;91.0;31015.0;603934.0
269;21Farmaceutische industrie;2008;0.1;0.0;0.0;281.0;191.0;0.0;0.0;146.0;894.0;161.0;66774.0;946435.0
270;21Farmaceutische industrie;2009;0.1;0.0;0.0;0.0;145.0;0.0;0.0;15.0;392.0;71.0;37195.0;334002.0
271;21Farmaceutische industrie;2010;0.1;0.0;0.0;45.0;136.0;0.0;0.0;17.0;580.0;50.0;25051.0;254300.0
272;22-23 Kunststof- en bouwmateriaalindustr;1995;0.4;5.0;33.0;81.0;540.0;0.0;102.0;34.0;559.0;8.0;3202.0;47258.0
273;22-23 Kunststof- en bouwmateriaalindustr;1996;0.3;5.0;31.0;79.0;424.0;0.0;90.0;36.0;554.0;10.0;4179.0;60266.0
274;22-23 Kunststof- en bouwmateriaalindustr;1997;0.3;10.0;28.0;77.0;346.0;0.0;82.0;38.0;549.0;12.0;4831.0;68938.0
275;22-23 Kunststof- en bouwmateriaalindustr;1998;0.2;2.0;22.0;76.0;265.0;;73.0;40.0;553.0;13.0;5483.0;77610.0
276;22-23 Kunststof- en bouwmateriaalindustr;1999;0.2;4.0;17.0;75.0;182.0;0.0;64.0;42.0;556.0;15.0;6134.0;86282.0
277;22-23 Kunststof- en bouwmateriaalindustr;2000;0.1;2.0;6.0;77.0;139.0;0.0;60.0;43.0;576.0;16.0;6460.0;90618.0
278;22-23 Kunststof- en bouwmateriaalindustr;2001;0.1;2.0;0.0;70.0;139.0;0.0;61.0;39.0;648.0;18.0;9360.0;83446.0
279;22-23 Kunststof- en bouwmateriaalindustr;2002;0.1;2.0;1.0;63.0;138.0;0.0;61.0;35.0;717.0;26.0;12129.0;133978.0
280;22-23 Kunststof- en bouwmateriaalindustr;2003;0.1;1.0;1.0;54.0;136.0;0.0;62.0;30.0;1010.0;40.0;22415.0;175582.0
281;22-23 Kunststof- en bouwmateriaalindustr;2004;0.1;6.0;2.0;47.0;134.0;0.0;63.0;25.0;1145.0;54.0;27557.0;263407.0
282;22-23 Kunststof- en bouwmateriaalindustr;2005;0.1;1.0;1.0;43.0;131.0;0.0;64.0;22.0;1264.0;47.0;6324.0;405983.0
283;22-23 Kunststof- en bouwmateriaalindustr;2006;0.1;2.0;1.0;677.0;147.0;0.0;159.0;299.0;915.0;34.0;8964.0;255328.0
284;22-23 Kunststof- en bouwmateriaalindustr;2007;0.1;14.0;1.0;640.0;114.0;0.0;71.0;290.0;792.0;35.0;10345.0;248439.0
285;22-23 Kunststof- en bouwmateriaalindustr;2008;0.1;0.0;1.0;1219.0;99.0;0.0;35.0;557.0;904.0;20.0;6714.0;136630.0
286;22-23 Kunststof- en bouwmateriaalindustr;2009;0.0;2.0;0.0;12.0;60.0;0.0;16.0;23.0;796.0;23.0;8061.0;146285.0
287;22-23 Kunststof- en bouwmateriaalindustr;2010;0.0;1.0;0.0;9.0;64.0;0.0;22.0;21.0;354.0;9.0;3767.0;50684.0
288;22 Rubber- en kunststofproductindustrie;1995;0.3;0.0;33.0;55.0;454.0;0.0;44.0;8.0;277.0;5.0;2979.0;19247.0
289;22 Rubber- en kunststofproductindustrie;1996;0.3;0.0;30.0;45.0;339.0;0.0;34.0;8.0;266.0;6.0;3907.0;18707.0
290;22 Rubber- en kunststofproductindustrie;1997;0.2;4.0;28.0;35.0;262.0;0.0;26.0;8.0;256.0;6.0;4527.0;18348.0
291;22 Rubber- en kunststofproductindustrie;1998;0.2;1.0;22.0;25.0;181.0;0.0;19.0;8.0;243.0;7.0;5146.0;17988.0
292;22 Rubber- en kunststofproductindustrie;1999;0.1;2.0;17.0;14.0;99.0;0.0;11.0;9.0;230.0;8.0;5765.0;17628.0
293;22 Rubber- en kunststofproductindustrie;2000;0.1;1.0;5.0;4.0;57.0;0.0;8.0;9.0;211.0;8.0;6075.0;17448.0
294;22 Rubber- en kunststofproductindustrie;2001;0.0;0.0;0.0;4.0;52.0;0.0;8.0;8.0;254.0;10.0;8581.0;13093.0
295;22 Rubber- en kunststofproductindustrie;2002;0.0;0.0;0.0;4.0;46.0;0.0;8.0;7.0;294.0;18.0;11086.0;65502.0
296;22 Rubber- en kunststofproductindustrie;2003;0.0;0.0;0.0;4.0;40.0;0.0;8.0;6.0;468.0;32.0;21109.0;108984.0
297;22 Rubber- en kunststofproductindustrie;2004;0.0;0.0;0.0;5.0;33.0;0.0;8.0;5.0;544.0;46.0;26120.0;197747.0
298;22 Rubber- en kunststofproductindustrie;2005;0.0;0.0;0.0;5.0;25.0;0.0;8.0;4.0;771.0;38.0;4299.0;336127.0
299;22 Rubber- en kunststofproductindustrie;2006;0.1;0.0;0.0;331.0;61.0;0.0;114.0;152.0;409.0;24.0;5994.0;183424.0
300;22 Rubber- en kunststofproductindustrie;2007;0.0;0.0;0.0;330.0;39.0;0.0;20.0;150.0;511.0;26.0;8725.0;174906.0
301;22 Rubber- en kunststofproductindustrie;2008;0.1;0.0;0.0;646.0;35.0;0.0;13.0;289.0;448.0;11.0;4875.0;64890.0
302;22 Rubber- en kunststofproductindustrie;2009;0.0;0.0;0.0;1.0;12.0;0.0;4.0;8.0;534.0;16.0;6121.0;101628.0
303;22 Rubber- en kunststofproductindustrie;2010;0.0;0.0;0.0;0.0;10.0;0.0;2.0;1.0;116.0;3.0;1401.0;15386.0
304;23 Bouwmaterialenindustrie;1995;0.0;5.0;0.0;25.0;86.0;0.0;58.0;26.0;282.0;3.0;223.0;28011.0
305;23 Bouwmaterialenindustrie;1996;0.0;4.0;0.0;33.0;85.0;0.0;56.0;28.0;288.0;4.0;272.0;41558.0
306;23 Bouwmaterialenindustrie;1997;0.0;6.0;1.0;41.0;84.0;0.0;55.0;30.0;293.0;5.0;304.0;50590.0
307;23 Bouwmaterialenindustrie;1998;0.0;2.0;0.0;51.0;84.0;0.0;54.0;32.0;310.0;6.0;337.0;59622.0
308;23 Bouwmaterialenindustrie;1999;0.0;2.0;0.0;61.0;83.0;0.0;53.0;33.0;326.0;7.0;369.0;68654.0
309;23 Bouwmaterialenindustrie;2000;0.0;2.0;0.0;73.0;82.0;0.0;52.0;35.0;365.0;8.0;385.0;73170.0
310;23 Bouwmaterialenindustrie;2001;0.1;2.0;0.0;66.0;87.0;0.0;53.0;31.0;394.0;8.0;780.0;70354.0
311;23 Bouwmaterialenindustrie;2002;0.1;2.0;1.0;59.0;92.0;0.0;54.0;28.0;423.0;8.0;1043.0;68476.0
312;23 Bouwmaterialenindustrie;2003;0.1;1.0;1.0;49.0;97.0;0.0;54.0;24.0;542.0;8.0;1306.0;66599.0
313;23 Bouwmaterialenindustrie;2004;0.1;6.0;2.0;42.0;101.0;0.0;55.0;20.0;600.0;8.0;1438.0;65660.0
314;23 Bouwmaterialenindustrie;2005;0.1;1.0;1.0;38.0;106.0;0.0;56.0;18.0;493.0;9.0;2025.0;69856.0
315;23 Bouwmaterialenindustrie;2006;0.1;2.0;1.0;347.0;85.0;0.0;45.0;147.0;506.0;10.0;2970.0;71903.0
316;23 Bouwmaterialenindustrie;2007;0.1;14.0;1.0;310.0;75.0;0.0;51.0;140.0;281.0;9.0;1620.0;73533.0
317;23 Bouwmaterialenindustrie;2008;0.1;0.0;0.0;573.0;65.0;0.0;22.0;268.0;456.0;9.0;1839.0;71740.0
318;23 Bouwmaterialenindustrie;2009;0.0;2.0;0.0;12.0;48.0;0.0;12.0;15.0;262.0;6.0;1939.0;44657.0
319;23 Bouwmaterialenindustrie;2010;0.0;1.0;0.0;9.0;55.0;0.0;20.0;21.0;238.0;6.0;2366.0;35298.0
320;24-25 Basismetaal, metaalprod.-industrie;1995;5.6;878.0;161.0;11221.0;4929.0;51.0;2148.0;14203.0;25362.0;236.0;55599.0;1808225.0
321;24-25 Basismetaal, metaalprod.-industrie;1996;4.5;915.0;126.0;9219.0;4696.0;30.0;2072.0;11472.0;23939.0;120.0;49056.0;710020.0
322;24-25 Basismetaal, metaalprod.-industrie;1997;4.1;942.0;118.0;7855.0;4541.0;22.0;2020.0;9644.0;22516.0;107.0;44694.0;627452.0
323;24-25 Basismetaal, metaalprod.-industrie;1998;3.6;969.0;115.0;6585.0;4385.0;14.0;1969.0;7881.0;19651.0;111.0;40332.0;708786.0
324;24-25 Basismetaal, metaalprod.-industrie;1999;3.2;995.0;118.0;5410.0;4229.0;7.0;1918.0;6183.0;16783.0;116.0;35971.0;795828.0
325;24-25 Basismetaal, metaalprod.-industrie;2000;2.8;1008.0;123.0;4755.0;4151.0;3.0;1892.0;5306.0;11030.0;98.0;33790.0;637944.0
326;24-25 Basismetaal, metaalprod.-industrie;2001;2.5;765.0;114.0;3805.0;3677.0;3.0;1640.0;5240.0;11043.0;95.0;33479.0;618918.0
327;24-25 Basismetaal, metaalprod.-industrie;2002;2.4;462.0;105.0;2918.0;3201.0;5.0;1387.0;5175.0;11057.0;96.0;33272.0;625668.0
328;24-25 Basismetaal, metaalprod.-industrie;2003;2.0;359.0;67.0;2569.0;2724.0;6.0;1134.0;5033.0;11105.0;92.0;33064.0;591097.0
329;24-25 Basismetaal, metaalprod.-industrie;2004;1.7;296.0;47.0;2640.0;2246.0;5.0;880.0;4945.0;11131.0;94.0;32961.0;609383.0
330;24-25 Basismetaal, metaalprod.-industrie;2005;1.3;231.0;27.0;2281.0;1767.0;5.0;626.0;4450.0;7209.0;98.0;37613.0;601171.0
331;24-25 Basismetaal, metaalprod.-industrie;2006;1.6;174.0;86.0;4076.0;1307.0;5.0;1669.0;4251.0;8652.0;116.0;40443.0;757306.0
332;24-25 Basismetaal, metaalprod.-industrie;2007;1.9;151.0;99.0;3770.0;2631.0;3.0;1819.0;4937.0;6114.0;113.0;22191.0;910633.0
333;24-25 Basismetaal, metaalprod.-industrie;2008;1.3;175.0;87.0;4028.0;708.0;4.0;1389.0;5101.0;7831.0;131.0;48913.0;816644.0
334;24-25 Basismetaal, metaalprod.-industrie;2009;0.8;178.0;20.0;435.0;1373.0;2.0;450.0;1924.0;3526.0;86.0;27162.0;586236.0
335;24-25 Basismetaal, metaalprod.-industrie;2010;0.5;155.0;23.0;804.0;361.0;2.0;542.0;1557.0;4945.0;79.0;20325.0;591561.0
336;24 Basismetaalindustrie;1995;3.2;875.0;110.0;2307.0;1664.0;42.0;721.0;2062.0;14867.0;145.0;31182.0;1140496.0
337;24 Basismetaalindustrie;1996;2.8;915.0;111.0;2126.0;1683.0;30.0;850.0;1821.0;13960.0;90.0;29356.0;605431.0
338;24 Basismetaalindustrie;1997;2.5;941.0;112.0;2001.0;1696.0;22.0;936.0;1657.0;13053.0;80.0;28139.0;522863.0
339;24 Basismetaalindustrie;1998;2.2;967.0;115.0;1878.0;1709.0;14.0;1022.0;1496.0;11235.0;90.0;26921.0;625984.0
340;24 Basismetaalindustrie;1999;1.9;994.0;118.0;1758.0;1722.0;7.0;1108.0;1338.0;9416.0;92.0;25704.0;663702.0
341;24 Basismetaalindustrie;2000;1.7;1007.0;123.0;1689.0;1728.0;3.0;1151.0;1254.0;5774.0;76.0;25095.0;511783.0
342;24 Basismetaalindustrie;2001;1.5;754.0;113.0;1546.0;1501.0;3.0;1009.0;1201.0;5685.0;70.0;21813.0;477535.0
343;24 Basismetaalindustrie;2002;1.4;451.0;104.0;1408.0;1274.0;5.0;867.0;1149.0;5596.0;67.0;19625.0;474137.0
344;24 Basismetaalindustrie;2003;1.2;350.0;65.0;1025.0;1047.0;6.0;725.0;988.0;5240.0;60.0;17436.0;429417.0
345;24 Basismetaalindustrie;2004;0.9;289.0;46.0;828.0;819.0;5.0;583.0;903.0;5063.0;61.0;16342.0;442628.0
346;24 Basismetaalindustrie;2005;0.6;221.0;26.0;852.0;592.0;4.0;441.0;828.0;3004.0;66.0;17853.0;481934.0
347;24 Basismetaalindustrie;2006;0.9;170.0;81.0;698.0;436.0;5.0;1560.0;861.0;2498.0;66.0;13368.0;525650.0
348;24 Basismetaalindustrie;2007;1.0;146.0;98.0;992.0;579.0;3.0;1228.0;1125.0;2417.0;70.0;15569.0;541652.0
349;24 Basismetaalindustrie;2008;0.9;175.0;87.0;510.0;311.0;4.0;1362.0;768.0;3090.0;76.0;14317.0;619229.0
350;24 Basismetaalindustrie;2009;0.4;177.0;19.0;111.0;168.0;2.0;429.0;929.0;2738.0;68.0;11550.0;560861.0
351;24 Basismetaalindustrie;2010;0.3;154.0;20.0;130.0;191.0;2.0;527.0;896.0;2006.0;69.0;11023.0;574918.0
352;25 Metaalproductenindustrie;1995;2.4;2.0;51.0;8914.0;3266.0;10.0;1428.0;12142.0;10495.0;91.0;24417.0;667729.0
353;25 Metaalproductenindustrie;1996;1.7;0.0;15.0;7092.0;3013.0;0.0;1222.0;9652.0;9979.0;30.0;19700.0;104589.0
354;25 Metaalproductenindustrie;1997;1.6;1.0;6.0;5854.0;2844.0;0.0;1085.0;7987.0;9463.0;27.0;16555.0;104589.0
355;25 Metaalproductenindustrie;1998;1.4;1.0;0.0;4707.0;2676.0;0.0;947.0;6384.0;8416.0;22.0;13411.0;82802.0
356;25 Metaalproductenindustrie;1999;1.3;1.0;0.0;3652.0;2507.0;0.0;810.0;4845.0;7367.0;23.0;10267.0;132127.0
357;25 Metaalproductenindustrie;2000;1.1;1.0;0.0;3066.0;2423.0;0.0;741.0;4052.0;5256.0;21.0;8694.0;126161.0
358;25 Metaalproductenindustrie;2001;1.0;12.0;1.0;2260.0;2175.0;0.0;631.0;4039.0;5358.0;26.0;11666.0;141383.0
359;25 Metaalproductenindustrie;2002;0.9;10.0;1.0;1510.0;1927.0;0.0;520.0;4026.0;5461.0;29.0;13647.0;151532.0
360;25 Metaalproductenindustrie;2003;0.8;9.0;1.0;1544.0;1677.0;0.0;409.0;4046.0;5865.0;32.0;15628.0;161680.0
361;25 Metaalproductenindustrie;2004;0.8;8.0;1.0;1812.0;1427.0;0.0;297.0;4043.0;6068.0;33.0;16619.0;166754.0
362;25 Metaalproductenindustrie;2005;0.6;10.0;1.0;1429.0;1175.0;1.0;185.0;3622.0;4205.0;32.0;19761.0;119237.0
363;25 Metaalproductenindustrie;2006;0.7;4.0;5.0;3378.0;870.0;0.0;109.0;3390.0;6154.0;50.0;27075.0;231656.0
364;25 Metaalproductenindustrie;2007;0.9;5.0;1.0;2778.0;2052.0;0.0;591.0;3811.0;3696.0;44.0;6622.0;368981.0
365;25 Metaalproductenindustrie;2008;0.4;0.0;0.0;3518.0;397.0;0.0;27.0;4333.0;4741.0;54.0;34596.0;197415.0
366;25 Metaalproductenindustrie;2009;0.4;1.0;1.0;324.0;1205.0;0.0;21.0;995.0;788.0;18.0;15612.0;25375.0
367;25 Metaalproductenindustrie;2010;0.2;1.0;3.0;674.0;170.0;0.0;14.0;660.0;2939.0;11.0;9302.0;16643.0
368;26-27 Elektrische en elektron. Industrie;1995;1.3;0.0;2.0;627.0;3199.0;1.0;1496.0;2088.0;3690.0;56.0;25494.0;305165.0
