ID;Brandstofsoort;Bouwjaarklasse;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
767;Diesel;Bouwjaar 2011;2022;898.0;0.0;0.0;898.0;0.0
768;Diesel;Bouwjaar 2010;2007;;;;;
769;Diesel;Bouwjaar 2010;2008;;;;;
770;Diesel;Bouwjaar 2010;2009;;;;;
771;Diesel;Bouwjaar 2010;2010;;;;;
772;Diesel;Bouwjaar 2010;2011;1192.0;0.0;0.0;1192.0;0.0
773;Diesel;Bouwjaar 2010;2012;1149.0;0.0;0.0;1149.0;0.0
774;Diesel;Bouwjaar 2010;2013;1103.0;0.0;0.0;1103.0;0.0
775;Diesel;Bouwjaar 2010;2014;1094.0;0.0;0.0;1094.0;0.0
776;Diesel;Bouwjaar 2010;2015;1114.0;0.0;0.0;1114.0;0.0
777;Diesel;Bouwjaar 2010;2016;1092.0;0.0;0.0;1092.0;0.0
778;Diesel;Bouwjaar 2010;2017;1073.0;0.0;0.0;1073.0;0.0
779;Diesel;Bouwjaar 2010;2018;1055.0;0.0;0.0;1055.0;0.0
780;Diesel;Bouwjaar 2010;2019;1026.0;0.0;0.0;1026.0;0.0
781;Diesel;Bouwjaar 2010;2020;976.0;0.0;0.0;976.0;0.0
782;Diesel;Bouwjaar 2010;2021;912.0;0.0;0.0;912.0;0.0
783;Diesel;Bouwjaar 2010;2022;883.0;0.0;0.0;883.0;0.0
784;Diesel;Bouwjaar 2009;2007;;;;;
785;Diesel;Bouwjaar 2009;2008;;;;;
786;Diesel;Bouwjaar 2009;2009;;;;;
787;Diesel;Bouwjaar 2009;2010;1524.0;0.0;0.0;1524.0;0.0
788;Diesel;Bouwjaar 2009;2011;1488.0;0.0;0.0;1488.0;0.0
789;Diesel;Bouwjaar 2009;2012;1440.0;0.0;0.0;1440.0;0.0
790;Diesel;Bouwjaar 2009;2013;1410.0;0.0;0.0;1410.0;0.0
791;Diesel;Bouwjaar 2009;2014;1384.0;0.0;0.0;1384.0;0.0
792;Diesel;Bouwjaar 2009;2015;1391.0;0.0;0.0;1391.0;0.0
793;Diesel;Bouwjaar 2009;2016;1392.0;0.0;0.0;1392.0;0.0
794;Diesel;Bouwjaar 2009;2017;1356.0;0.0;0.0;1356.0;0.0
795;Diesel;Bouwjaar 2009;2018;1311.0;0.0;0.0;1311.0;0.0
796;Diesel;Bouwjaar 2009;2019;1232.0;0.0;0.0;1232.0;0.0
797;Diesel;Bouwjaar 2009;2020;1172.0;0.0;0.0;1172.0;0.0
798;Diesel;Bouwjaar 2009;2021;1111.0;0.0;0.0;1111.0;0.0
799;Diesel;Bouwjaar 2009;2022;1074.0;0.0;0.0;1074.0;0.0
800;Diesel;Bouwjaar 2008;2007;;;;;
801;Diesel;Bouwjaar 2008;2008;;;;;
802;Diesel;Bouwjaar 2008;2009;1558.0;0.0;0.0;1558.0;0.0
803;Diesel;Bouwjaar 2008;2010;1517.0;0.0;0.0;1517.0;0.0
804;Diesel;Bouwjaar 2008;2011;1486.0;0.0;0.0;1486.0;0.0
805;Diesel;Bouwjaar 2008;2012;1449.0;0.0;0.0;1449.0;0.0
806;Diesel;Bouwjaar 2008;2013;1437.0;0.0;0.0;1437.0;0.0
807;Diesel;Bouwjaar 2008;2014;1415.0;0.0;0.0;1415.0;0.0
808;Diesel;Bouwjaar 2008;2015;1387.0;0.0;0.0;1387.0;0.0
809;Diesel;Bouwjaar 2008;2016;1357.0;0.0;0.0;1357.0;0.0
810;Diesel;Bouwjaar 2008;2017;1323.0;0.0;0.0;1323.0;0.0
811;Diesel;Bouwjaar 2008;2018;1259.0;0.0;0.0;1259.0;0.0
812;Diesel;Bouwjaar 2008;2019;1167.0;0.0;0.0;1167.0;0.0
813;Diesel;Bouwjaar 2008;2020;1083.0;0.0;0.0;1083.0;0.0
814;Diesel;Bouwjaar 2008;2021;1006.0;0.0;0.0;1006.0;0.0
815;Diesel;Bouwjaar 2008;2022;928.0;0.0;0.0;928.0;0.0
816;Diesel;Bouwjaar 2007;2007;;;;;
817;Diesel;Bouwjaar 2007;2008;1744.0;0.0;0.0;1744.0;0.0
818;Diesel;Bouwjaar 2007;2009;1689.0;0.0;0.0;1689.0;0.0
819;Diesel;Bouwjaar 2007;2010;1660.0;0.0;0.0;1660.0;0.0
820;Diesel;Bouwjaar 2007;2011;1636.0;0.0;0.0;1636.0;0.0
821;Diesel;Bouwjaar 2007;2012;1624.0;0.0;0.0;1624.0;0.0
822;Diesel;Bouwjaar 2007;2013;1583.0;0.0;0.0;1583.0;0.0
823;Diesel;Bouwjaar 2007;2014;1568.0;0.0;0.0;1568.0;0.0
824;Diesel;Bouwjaar 2007;2015;1562.0;0.0;0.0;1562.0;0.0
825;Diesel;Bouwjaar 2007;2016;1510.0;0.0;0.0;1510.0;0.0
826;Diesel;Bouwjaar 2007;2017;1453.0;0.0;0.0;1453.0;0.0
827;Diesel;Bouwjaar 2007;2018;1366.0;0.0;0.0;1366.0;0.0
828;Diesel;Bouwjaar 2007;2019;1276.0;0.0;0.0;1276.0;0.0
829;Diesel;Bouwjaar 2007;2020;1187.0;0.0;0.0;1187.0;0.0
830;Diesel;Bouwjaar 2007;2021;1100.0;0.0;0.0;1100.0;0.0
831;Diesel;Bouwjaar 2007;2022;1020.0;0.0;0.0;1020.0;0.0
832;Diesel;Bouwjaar 2006;2007;1645.0;0.0;0.0;1645.0;0.0
833;Diesel;Bouwjaar 2006;2008;1593.0;0.0;0.0;1593.0;0.0
834;Diesel;Bouwjaar 2006;2009;1571.0;0.0;0.0;1571.0;0.0
835;Diesel;Bouwjaar 2006;2010;1550.0;0.0;0.0;1550.0;0.0
836;Diesel;Bouwjaar 2006;2011;1517.0;0.0;0.0;1517.0;0.0
837;Diesel;Bouwjaar 2006;2012;1490.0;0.0;0.0;1490.0;0.0
838;Diesel;Bouwjaar 2006;2013;1470.0;0.0;0.0;1470.0;0.0
839;Diesel;Bouwjaar 2006;2014;1425.0;0.0;0.0;1425.0;0.0
840;Diesel;Bouwjaar 2006;2015;1396.0;0.0;0.0;1396.0;0.0
841;Diesel;Bouwjaar 2006;2016;1340.0;0.0;0.0;1340.0;0.0
842;Diesel;Bouwjaar 2006;2017;1271.0;0.0;0.0;1271.0;0.0
843;Diesel;Bouwjaar 2006;2018;1181.0;0.0;0.0;1181.0;0.0
844;Diesel;Bouwjaar 2006;2019;1088.0;0.0;0.0;1088.0;0.0
845;Diesel;Bouwjaar 2006;2020;991.0;0.0;0.0;991.0;0.0
846;Diesel;Bouwjaar 2006;2021;912.0;0.0;0.0;911.0;1.0
847;Diesel;Bouwjaar 2006;2022;859.0;0.0;0.0;858.0;1.0
848;Diesel;Bouwjaren tot en met 2005;2007;14174.0;33.0;34.0;14095.0;12.0
849;Diesel;Bouwjaren tot en met 2005;2008;14263.0;36.0;35.0;14176.0;16.0
850;Diesel;Bouwjaren tot en met 2005;2009;14266.0;43.0;18.0;14190.0;15.0
851;Diesel;Bouwjaren tot en met 2005;2010;13940.0;44.0;19.0;13861.0;16.0
852;Diesel;Bouwjaren tot en met 2005;2011;13488.0;46.0;19.0;13418.0;5.0
853;Diesel;Bouwjaren tot en met 2005;2012;12774.0;43.0;19.0;12708.0;4.0
854;Diesel;Bouwjaren tot en met 2005;2013;12057.0;44.0;18.0;11991.0;4.0
855;Diesel;Bouwjaren tot en met 2005;2014;11047.0;44.0;18.0;10981.0;4.0
856;Diesel;Bouwjaren tot en met 2005;2015;10035.0;45.0;18.0;9969.0;3.0
857;Diesel;Bouwjaren tot en met 2005;2016;8891.0;45.0;13.0;8830.0;3.0
858;Diesel;Bouwjaren tot en met 2005;2017;7783.0;46.0;13.0;7720.0;4.0
859;Diesel;Bouwjaren tot en met 2005;2018;6810.0;46.0;14.0;6746.0;4.0
860;Diesel;Bouwjaren tot en met 2005;2019;5871.0;45.0;13.0;5809.0;4.0
861;Diesel;Bouwjaren tot en met 2005;2020;5083.0;41.0;12.0;5026.0;4.0
862;Diesel;Bouwjaren tot en met 2005;2021;4433.0;41.0;12.0;4376.0;4.0
863;Diesel;Bouwjaren tot en met 2005;2022;3933.0;41.0;12.0;3877.0;3.0
864;Elektriciteit;Totaal alle bouwjaren;2007;2486.0;2242.0;176.0;0.0;68.0
865;Elektriciteit;Totaal alle bouwjaren;2008;3503.0;2963.0;497.0;0.0;43.0
866;Elektriciteit;Totaal alle bouwjaren;2009;5515.0;4584.0;873.0;0.0;58.0
867;Elektriciteit;Totaal alle bouwjaren;2010;8564.0;7118.0;1387.0;0.0;59.0
868;Elektriciteit;Totaal alle bouwjaren;2011;12491.0;10576.0;1801.0;0.0;114.0
869;Elektriciteit;Totaal alle bouwjaren;2012;15991.0;13642.0;2197.0;0.0;152.0
870;Elektriciteit;Totaal alle bouwjaren;2013;19602.0;16847.0;2531.0;0.0;224.0
871;Elektriciteit;Totaal alle bouwjaren;2014;21816.0;18761.0;2787.0;0.0;268.0
872;Elektriciteit;Totaal alle bouwjaren;2015;26033.0;22604.0;3098.0;0.0;331.0
873;Elektriciteit;Totaal alle bouwjaren;2016;30644.0;26957.0;3300.0;0.0;387.0
874;Elektriciteit;Totaal alle bouwjaren;2017;34500.0;30579.0;3410.0;0.0;511.0
875;Elektriciteit;Totaal alle bouwjaren;2018;38966.0;34445.0;3911.0;0.0;610.0
876;Elektriciteit;Totaal alle bouwjaren;2019;45812.0;38725.0;6313.0;0.0;774.0
877;Elektriciteit;Totaal alle bouwjaren;2020;57511.0;44676.0;11589.0;620.0;626.0
878;Elektriciteit;Totaal alle bouwjaren;2021;78837.0;58134.0;18102.0;1465.0;1136.0
879;Elektriciteit;Totaal alle bouwjaren;2022;106999.0;75408.0;28083.0;1927.0;1581.0
880;Elektriciteit;Bouwjaar 2021;2007;;;;;
881;Elektriciteit;Bouwjaar 2021;2008;;;;;
882;Elektriciteit;Bouwjaar 2021;2009;;;;;
883;Elektriciteit;Bouwjaar 2021;2010;;;;;
884;Elektriciteit;Bouwjaar 2021;2011;;;;;
885;Elektriciteit;Bouwjaar 2021;2012;;;;;
886;Elektriciteit;Bouwjaar 2021;2013;;;;;
887;Elektriciteit;Bouwjaar 2021;2014;;;;;
888;Elektriciteit;Bouwjaar 2021;2015;;;;;
889;Elektriciteit;Bouwjaar 2021;2016;;;;;
890;Elektriciteit;Bouwjaar 2021;2017;;;;;
891;Elektriciteit;Bouwjaar 2021;2018;;;;;
892;Elektriciteit;Bouwjaar 2021;2019;;;;;
893;Elektriciteit;Bouwjaar 2021;2020;;;;;
894;Elektriciteit;Bouwjaar 2021;2021;;;;;
895;Elektriciteit;Bouwjaar 2021;2022;30266.0;19477.0;9922.0;385.0;482.0
896;Elektriciteit;Bouwjaar 2020;2007;;;;;
897;Elektriciteit;Bouwjaar 2020;2008;;;;;
898;Elektriciteit;Bouwjaar 2020;2009;;;;;
899;Elektriciteit;Bouwjaar 2020;2010;;;;;
900;Elektriciteit;Bouwjaar 2020;2011;;;;;
901;Elektriciteit;Bouwjaar 2020;2012;;;;;
902;Elektriciteit;Bouwjaar 2020;2013;;;;;
903;Elektriciteit;Bouwjaar 2020;2014;;;;;
904;Elektriciteit;Bouwjaar 2020;2015;;;;;
905;Elektriciteit;Bouwjaar 2020;2016;;;;;
906;Elektriciteit;Bouwjaar 2020;2017;;;;;
907;Elektriciteit;Bouwjaar 2020;2018;;;;;
908;Elektriciteit;Bouwjaar 2020;2019;;;;;
909;Elektriciteit;Bouwjaar 2020;2020;;;;;
910;Elektriciteit;Bouwjaar 2020;2021;22405.0;14772.0;6683.0;292.0;658.0
911;Elektriciteit;Bouwjaar 2020;2022;21748.0;14265.0;6533.0;306.0;644.0
912;Elektriciteit;Bouwjaar 2019;2007;;;;;
913;Elektriciteit;Bouwjaar 2019;2008;;;;;
914;Elektriciteit;Bouwjaar 2019;2009;;;;;
915;Elektriciteit;Bouwjaar 2019;2010;;;;;
916;Elektriciteit;Bouwjaar 2019;2011;;;;;
917;Elektriciteit;Bouwjaar 2019;2012;;;;;
918;Elektriciteit;Bouwjaar 2019;2013;;;;;
919;Elektriciteit;Bouwjaar 2019;2014;;;;;
920;Elektriciteit;Bouwjaar 2019;2015;;;;;
921;Elektriciteit;Bouwjaar 2019;2016;;;;;
922;Elektriciteit;Bouwjaar 2019;2017;;;;;
923;Elektriciteit;Bouwjaar 2019;2018;;;;;
924;Elektriciteit;Bouwjaar 2019;2019;;;;;
925;Elektriciteit;Bouwjaar 2019;2020;13163.0;7098.0;5594.0;273.0;198.0
926;Elektriciteit;Bouwjaar 2019;2021;13839.0;7404.0;5904.0;373.0;158.0
927;Elektriciteit;Bouwjaar 2019;2022;13940.0;7291.0;6155.0;352.0;142.0
928;Elektriciteit;Bouwjaar 2018;2007;;;;;
929;Elektriciteit;Bouwjaar 2018;2008;;;;;
930;Elektriciteit;Bouwjaar 2018;2009;;;;;
931;Elektriciteit;Bouwjaar 2018;2010;;;;;
932;Elektriciteit;Bouwjaar 2018;2011;;;;;
933;Elektriciteit;Bouwjaar 2018;2012;;;;;
934;Elektriciteit;Bouwjaar 2018;2013;;;;;
935;Elektriciteit;Bouwjaar 2018;2014;;;;;
936;Elektriciteit;Bouwjaar 2018;2015;;;;;
937;Elektriciteit;Bouwjaar 2018;2016;;;;;
938;Elektriciteit;Bouwjaar 2018;2017;;;;;
939;Elektriciteit;Bouwjaar 2018;2018;;;;;
940;Elektriciteit;Bouwjaar 2018;2019;7920.0;5008.0;2732.0;0.0;180.0
941;Elektriciteit;Bouwjaar 2018;2020;7821.0;4957.0;2681.0;72.0;111.0
942;Elektriciteit;Bouwjaar 2018;2021;7882.0;4865.0;2639.0;302.0;76.0
943;Elektriciteit;Bouwjaar 2018;2022;7846.0;4699.0;2751.0;321.0;75.0
944;Elektriciteit;Bouwjaar 2017;2007;;;;;
945;Elektriciteit;Bouwjaar 2017;2008;;;;;
946;Elektriciteit;Bouwjaar 2017;2009;;;;;
947;Elektriciteit;Bouwjaar 2017;2010;;;;;
948;Elektriciteit;Bouwjaar 2017;2011;;;;;
949;Elektriciteit;Bouwjaar 2017;2012;;;;;
950;Elektriciteit;Bouwjaar 2017;2013;;;;;
951;Elektriciteit;Bouwjaar 2017;2014;;;;;
952;Elektriciteit;Bouwjaar 2017;2015;;;;;
953;Elektriciteit;Bouwjaar 2017;2016;;;;;
954;Elektriciteit;Bouwjaar 2017;2017;;;;;
955;Elektriciteit;Bouwjaar 2017;2018;6089.0;5178.0;809.0;0.0;102.0
956;Elektriciteit;Bouwjaar 2017;2019;6397.0;5485.0;817.0;0.0;95.0
957;Elektriciteit;Bouwjaar 2017;2020;6507.0;5597.0;815.0;49.0;46.0
958;Elektriciteit;Bouwjaar 2017;2021;6490.0;5533.0;733.0;197.0;27.0
959;Elektriciteit;Bouwjaar 2017;2022;6434.0;5429.0;753.0;226.0;26.0
960;Elektriciteit;Bouwjaar 2016;2007;;;;;
961;Elektriciteit;Bouwjaar 2016;2008;;;;;
962;Elektriciteit;Bouwjaar 2016;2009;;;;;
963;Elektriciteit;Bouwjaar 2016;2010;;;;;
964;Elektriciteit;Bouwjaar 2016;2011;;;;;
965;Elektriciteit;Bouwjaar 2016;2012;;;;;
966;Elektriciteit;Bouwjaar 2016;2013;;;;;
967;Elektriciteit;Bouwjaar 2016;2014;;;;;
968;Elektriciteit;Bouwjaar 2016;2015;;;;;
969;Elektriciteit;Bouwjaar 2016;2016;;;;;
970;Elektriciteit;Bouwjaar 2016;2017;5095.0;4623.0;325.0;0.0;147.0
971;Elektriciteit;Bouwjaar 2016;2018;4966.0;4511.0;307.0;0.0;148.0
972;Elektriciteit;Bouwjaar 2016;2019;4874.0;4437.0;295.0;0.0;142.0
973;Elektriciteit;Bouwjaar 2016;2020;4765.0;4345.0;280.0;36.0;104.0
974;Elektriciteit;Bouwjaar 2016;2021;4678.0;4340.0;224.0;95.0;19.0
975;Elektriciteit;Bouwjaar 2016;2022;4564.0;4235.0;206.0;104.0;19.0
976;Elektriciteit;Bouwjaar 2015;2007;;;;;
977;Elektriciteit;Bouwjaar 2015;2008;;;;;
978;Elektriciteit;Bouwjaar 2015;2009;;;;;
979;Elektriciteit;Bouwjaar 2015;2010;;;;;
980;Elektriciteit;Bouwjaar 2015;2011;;;;;
981;Elektriciteit;Bouwjaar 2015;2012;;;;;
982;Elektriciteit;Bouwjaar 2015;2013;;;;;
983;Elektriciteit;Bouwjaar 2015;2014;;;;;
984;Elektriciteit;Bouwjaar 2015;2015;;;;;
985;Elektriciteit;Bouwjaar 2015;2016;5601.0;5165.0;373.0;0.0;63.0
986;Elektriciteit;Bouwjaar 2015;2017;5409.0;5000.0;351.0;0.0;58.0
987;Elektriciteit;Bouwjaar 2015;2018;5218.0;4835.0;323.0;0.0;60.0
988;Elektriciteit;Bouwjaar 2015;2019;5102.0;4760.0;286.0;0.0;56.0
989;Elektriciteit;Bouwjaar 2015;2020;4942.0;4643.0;246.0;38.0;15.0
990;Elektriciteit;Bouwjaar 2015;2021;4730.0;4442.0;214.0;56.0;18.0
991;Elektriciteit;Bouwjaar 2015;2022;4587.0;4306.0;192.0;71.0;18.0
992;Elektriciteit;Bouwjaar 2014;2007;;;;;
993;Elektriciteit;Bouwjaar 2014;2008;;;;;
994;Elektriciteit;Bouwjaar 2014;2009;;;;;
995;Elektriciteit;Bouwjaar 2014;2010;;;;;
996;Elektriciteit;Bouwjaar 2014;2011;;;;;
997;Elektriciteit;Bouwjaar 2014;2012;;;;;
998;Elektriciteit;Bouwjaar 2014;2013;;;;;
999;Elektriciteit;Bouwjaar 2014;2014;;;;;
1000;Elektriciteit;Bouwjaar 2014;2015;5041.0;4471.0;493.0;0.0;77.0
1001;Elektriciteit;Bouwjaar 2014;2016;4880.0;4328.0;476.0;0.0;76.0
1002;Elektriciteit;Bouwjaar 2014;2017;4781.0;4253.0;457.0;0.0;71.0
1003;Elektriciteit;Bouwjaar 2014;2018;4628.0;4143.0;418.0;0.0;67.0
1004;Elektriciteit;Bouwjaar 2014;2019;4506.0;4103.0;336.0;0.0;67.0
1005;Elektriciteit;Bouwjaar 2014;2020;4369.0;3999.0;304.0;35.0;31.0
1006;Elektriciteit;Bouwjaar 2014;2021;4111.0;3794.0;240.0;40.0;37.0
1007;Elektriciteit;Bouwjaar 2014;2022;3939.0;3657.0;204.0;41.0;37.0
1008;Elektriciteit;Bouwjaar 2013;2007;;;;;
1009;Elektriciteit;Bouwjaar 2013;2008;;;;;
1010;Elektriciteit;Bouwjaar 2013;2009;;;;;
1011;Elektriciteit;Bouwjaar 2013;2010;;;;;
1012;Elektriciteit;Bouwjaar 2013;2011;;;;;
1013;Elektriciteit;Bouwjaar 2013;2012;;;;;
1014;Elektriciteit;Bouwjaar 2013;2013;;;;;
1015;Elektriciteit;Bouwjaar 2013;2014;3022.0;2565.0;407.0;0.0;50.0
1016;Elektriciteit;Bouwjaar 2013;2015;2921.0;2492.0;380.0;0.0;49.0
1017;Elektriciteit;Bouwjaar 2013;2016;2859.0;2442.0;374.0;0.0;43.0
1018;Elektriciteit;Bouwjaar 2013;2017;2759.0;2358.0;357.0;0.0;44.0
1019;Elektriciteit;Bouwjaar 2013;2018;2610.0;2258.0;307.0;0.0;45.0
1020;Elektriciteit;Bouwjaar 2013;2019;2511.0;2217.0;249.0;0.0;45.0
1021;Elektriciteit;Bouwjaar 2013;2020;2389.0;2120.0;224.0;35.0;10.0
1022;Elektriciteit;Bouwjaar 2013;2021;2203.0;1971.0;179.0;42.0;11.0
1023;Elektriciteit;Bouwjaar 2013;2022;2057.0;1841.0;164.0;42.0;10.0
1024;Elektriciteit;Bouwjaar 2012;2007;;;;;
1025;Elektriciteit;Bouwjaar 2012;2008;;;;;
1026;Elektriciteit;Bouwjaar 2012;2009;;;;;
1027;Elektriciteit;Bouwjaar 2012;2010;;;;;
1028;Elektriciteit;Bouwjaar 2012;2011;;;;;
1029;Elektriciteit;Bouwjaar 2012;2012;;;;;
1030;Elektriciteit;Bouwjaar 2012;2013;4206.0;3685.0;443.0;0.0;78.0
1031;Elektriciteit;Bouwjaar 2012;2014;3985.0;3503.0;408.0;0.0;74.0
1032;Elektriciteit;Bouwjaar 2012;2015;3875.0;3427.0;380.0;0.0;68.0
1033;Elektriciteit;Bouwjaar 2012;2016;3809.0;3374.0;364.0;0.0;71.0
1034;Elektriciteit;Bouwjaar 2012;2017;3669.0;3252.0;347.0;0.0;70.0
1035;Elektriciteit;Bouwjaar 2012;2018;3474.0;3084.0;319.0;0.0;71.0
1036;Elektriciteit;Bouwjaar 2012;2019;3356.0;2992.0;295.0;0.0;69.0
1037;Elektriciteit;Bouwjaar 2012;2020;3186.0;2850.0;265.0;36.0;35.0
1038;Elektriciteit;Bouwjaar 2012;2021;3018.0;2709.0;238.0;35.0;36.0
1039;Elektriciteit;Bouwjaar 2012;2022;2762.0;2464.0;224.0;39.0;35.0
1040;Elektriciteit;Bouwjaar 2011;2007;;;;;
1041;Elektriciteit;Bouwjaar 2011;2008;;;;;
1042;Elektriciteit;Bouwjaar 2011;2009;;;;;
1043;Elektriciteit;Bouwjaar 2011;2010;;;;;
1044;Elektriciteit;Bouwjaar 2011;2011;;;;;
1045;Elektriciteit;Bouwjaar 2011;2012;4589.0;3993.0;552.0;0.0;44.0
1046;Elektriciteit;Bouwjaar 2011;2013;4492.0;3921.0;525.0;0.0;46.0
1047;Elektriciteit;Bouwjaar 2011;2014;4347.0;3809.0;492.0;0.0;46.0
1048;Elektriciteit;Bouwjaar 2011;2015;4238.0;3736.0;459.0;0.0;43.0
1049;Elektriciteit;Bouwjaar 2011;2016;4109.0;3624.0;443.0;0.0;42.0
1050;Elektriciteit;Bouwjaar 2011;2017;3910.0;3462.0;412.0;0.0;36.0
1051;Elektriciteit;Bouwjaar 2011;2018;3717.0;3309.0;374.0;0.0;34.0
1052;Elektriciteit;Bouwjaar 2011;2019;3493.0;3119.0;337.0;0.0;37.0
1053;Elektriciteit;Bouwjaar 2011;2020;3248.0;2900.0;308.0;12.0;28.0
1054;Elektriciteit;Bouwjaar 2011;2021;2992.0;2672.0;275.0;14.0;31.0
1055;Elektriciteit;Bouwjaar 2011;2022;2811.0;2507.0;255.0;18.0;31.0
1056;Elektriciteit;Bouwjaar 2010;2007;;;;;
1057;Elektriciteit;Bouwjaar 2010;2008;;;;;
1058;Elektriciteit;Bouwjaar 2010;2009;;;;;
1059;Elektriciteit;Bouwjaar 2010;2010;;;;;
1060;Elektriciteit;Bouwjaar 2010;2011;4145.0;3607.0;489.0;0.0;49.0
1061;Elektriciteit;Bouwjaar 2010;2012;3964.0;3468.0;449.0;0.0;47.0
1062;Elektriciteit;Bouwjaar 2010;2013;3870.0;3392.0;432.0;0.0;46.0
1063;Elektriciteit;Bouwjaar 2010;2014;3752.0;3295.0;411.0;0.0;46.0
1064;Elektriciteit;Bouwjaar 2010;2015;3633.0;3195.0;391.0;0.0;47.0
1065;Elektriciteit;Bouwjaar 2010;2016;3473.0;3060.0;367.0;0.0;46.0
1066;Elektriciteit;Bouwjaar 2010;2017;3312.0;2939.0;334.0;0.0;39.0
1067;Elektriciteit;Bouwjaar 2010;2018;3124.0;2786.0;301.0;0.0;37.0
1068;Elektriciteit;Bouwjaar 2010;2019;2938.0;2628.0;275.0;0.0;35.0
1069;Elektriciteit;Bouwjaar 2010;2020;2738.0;2456.0;247.0;17.0;18.0
1070;Elektriciteit;Bouwjaar 2010;2021;2535.0;2282.0;216.0;10.0;27.0
1071;Elektriciteit;Bouwjaar 2010;2022;2358.0;2122.0;198.0;12.0;26.0
1072;Elektriciteit;Bouwjaar 2009;2007;;;;;
1073;Elektriciteit;Bouwjaar 2009;2008;;;;;
1074;Elektriciteit;Bouwjaar 2009;2009;;;;;
1075;Elektriciteit;Bouwjaar 2009;2010;3125.0;2586.0;525.0;0.0;14.0
1076;Elektriciteit;Bouwjaar 2009;2011;3048.0;2529.0;505.0;0.0;14.0
1077;Elektriciteit;Bouwjaar 2009;2012;2802.0;2309.0;479.0;0.0;14.0
1078;Elektriciteit;Bouwjaar 2009;2013;2725.0;2248.0;464.0;0.0;13.0
1079;Elektriciteit;Bouwjaar 2009;2014;2632.0;2173.0;446.0;0.0;13.0
1080;Elektriciteit;Bouwjaar 2009;2015;2510.0;2080.0;417.0;0.0;13.0
1081;Elektriciteit;Bouwjaar 2009;2016;2385.0;1980.0;394.0;0.0;11.0
1082;Elektriciteit;Bouwjaar 2009;2017;2273.0;1902.0;360.0;0.0;11.0
1083;Elektriciteit;Bouwjaar 2009;2018;2129.0;1790.0;328.0;0.0;11.0
1084;Elektriciteit;Bouwjaar 2009;2019;1989.0;1679.0;298.0;0.0;12.0
1085;Elektriciteit;Bouwjaar 2009;2020;1841.0;1565.0;264.0;6.0;6.0
1086;Elektriciteit;Bouwjaar 2009;2021;1693.0;1449.0;230.0;4.0;10.0
1087;Elektriciteit;Bouwjaar 2009;2022;1573.0;1344.0;216.0;4.0;9.0
1088;Elektriciteit;Bouwjaar 2008;2007;;;;;
1089;Elektriciteit;Bouwjaar 2008;2008;;;;;
1090;Elektriciteit;Bouwjaar 2008;2009;2043.0;1631.0;399.0;0.0;13.0
1091;Elektriciteit;Bouwjaar 2008;2010;2024.0;1625.0;388.0;0.0;11.0
1092;Elektriciteit;Bouwjaar 2008;2011;1946.0;1582.0;354.0;0.0;10.0
1093;Elektriciteit;Bouwjaar 2008;2012;1592.0;1256.0;325.0;0.0;11.0
1094;Elektriciteit;Bouwjaar 2008;2013;1484.0;1160.0;316.0;0.0;8.0
1095;Elektriciteit;Bouwjaar 2008;2014;1441.0;1129.0;305.0;0.0;7.0
1096;Elektriciteit;Bouwjaar 2008;2015;1362.0;1077.0;278.0;0.0;7.0
1097;Elektriciteit;Bouwjaar 2008;2016;1282.0;1033.0;242.0;0.0;7.0
1098;Elektriciteit;Bouwjaar 2008;2017;1190.0;968.0;216.0;0.0;6.0
1099;Elektriciteit;Bouwjaar 2008;2018;1066.0;862.0;198.0;0.0;6.0
1100;Elektriciteit;Bouwjaar 2008;2019;982.0;793.0;183.0;0.0;6.0
1101;Elektriciteit;Bouwjaar 2008;2020;899.0;729.0;164.0;2.0;4.0
1102;Elektriciteit;Bouwjaar 2008;2021;793.0;643.0;144.0;0.0;6.0
1103;Elektriciteit;Bouwjaar 2008;2022;735.0;600.0;129.0;0.0;6.0
1104;Elektriciteit;Bouwjaar 2007;2007;;;;;
1105;Elektriciteit;Bouwjaar 2007;2008;966.0;642.0;319.0;0.0;5.0
1106;Elektriciteit;Bouwjaar 2007;2009;923.0;622.0;295.0;0.0;6.0
1107;Elektriciteit;Bouwjaar 2007;2010;911.0;612.0;294.0;0.0;5.0
1108;Elektriciteit;Bouwjaar 2007;2011;890.0;604.0;281.0;0.0;5.0
1109;Elektriciteit;Bouwjaar 2007;2012;832.0;568.0;258.0;0.0;6.0
1110;Elektriciteit;Bouwjaar 2007;2013;775.0;539.0;230.0;0.0;6.0
1111;Elektriciteit;Bouwjaar 2007;2014;727.0;513.0;208.0;0.0;6.0
1112;Elektriciteit;Bouwjaar 2007;2015;683.0;484.0;194.0;0.0;5.0
1113;Elektriciteit;Bouwjaar 2007;2016;618.0;449.0;164.0;0.0;5.0
1114;Elektriciteit;Bouwjaar 2007;2017;572.0;414.0;152.0;0.0;6.0
1115;Elektriciteit;Bouwjaar 2007;2018;520.0;374.0;141.0;0.0;5.0
1116;Elektriciteit;Bouwjaar 2007;2019;457.0;333.0;119.0;0.0;5.0
1117;Elektriciteit;Bouwjaar 2007;2020;418.0;303.0;110.0;3.0;2.0
1118;Elektriciteit;Bouwjaar 2007;2021;374.0;271.0;97.0;2.0;4.0
