ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
5443;18 jaar;Gehuwd;Eenpersoonshuishouden;2026;6
5444;18 jaar;Gehuwd;Eenpersoonshuishouden;2027;6
5445;18 jaar;Gehuwd;Eenpersoonshuishouden;2028;6
5446;18 jaar;Gehuwd;Eenpersoonshuishouden;2029;6
5447;18 jaar;Gehuwd;Eenpersoonshuishouden;2030;6
5448;18 jaar;Gehuwd;Eenpersoonshuishouden;2031;6
5449;18 jaar;Gehuwd;Eenpersoonshuishouden;2032;6
5450;18 jaar;Gehuwd;Eenpersoonshuishouden;2033;6
5451;18 jaar;Gehuwd;Eenpersoonshuishouden;2034;6
5452;18 jaar;Gehuwd;Eenpersoonshuishouden;2035;6
5453;18 jaar;Gehuwd;Eenpersoonshuishouden;2036;6
5454;18 jaar;Gehuwd;Eenpersoonshuishouden;2037;6
5455;18 jaar;Gehuwd;Eenpersoonshuishouden;2038;6
5456;18 jaar;Gehuwd;Eenpersoonshuishouden;2039;6
5457;18 jaar;Gehuwd;Eenpersoonshuishouden;2040;6
5458;18 jaar;Gehuwd;Eenpersoonshuishouden;2041;6
5459;18 jaar;Gehuwd;Eenpersoonshuishouden;2042;6
5460;18 jaar;Gehuwd;Eenpersoonshuishouden;2043;6
5461;18 jaar;Gehuwd;Eenpersoonshuishouden;2044;6
5462;18 jaar;Gehuwd;Eenpersoonshuishouden;2045;6
5463;18 jaar;Gehuwd;Eenpersoonshuishouden;2046;6
5464;18 jaar;Gehuwd;Eenpersoonshuishouden;2047;6
5465;18 jaar;Gehuwd;Eenpersoonshuishouden;2048;6
5466;18 jaar;Gehuwd;Eenpersoonshuishouden;2049;7
5467;18 jaar;Gehuwd;Eenpersoonshuishouden;2050;7
5468;18 jaar;Gehuwd;Eenpersoonshuishouden;2051;7
5469;18 jaar;Gehuwd;Eenpersoonshuishouden;2052;7
5470;18 jaar;Gehuwd;Eenpersoonshuishouden;2053;7
5471;18 jaar;Gehuwd;Eenpersoonshuishouden;2054;7
5472;18 jaar;Gehuwd;Eenpersoonshuishouden;2055;7
5473;18 jaar;Gehuwd;Eenpersoonshuishouden;2056;7
5474;18 jaar;Gehuwd;Eenpersoonshuishouden;2057;6
5475;18 jaar;Gehuwd;Eenpersoonshuishouden;2058;6
5476;18 jaar;Gehuwd;Eenpersoonshuishouden;2059;6
5477;18 jaar;Gehuwd;Eenpersoonshuishouden;2060;6
5478;18 jaar;Gehuwd;Eenpersoonshuishouden;2061;6
5479;18 jaar;Gehuwd;Eenpersoonshuishouden;2062;6
5480;18 jaar;Gehuwd;Eenpersoonshuishouden;2063;6
5481;18 jaar;Gehuwd;Eenpersoonshuishouden;2064;6
5482;18 jaar;Gehuwd;Eenpersoonshuishouden;2065;6
5483;18 jaar;Gehuwd;Eenpersoonshuishouden;2066;6
5484;18 jaar;Gehuwd;Eenpersoonshuishouden;2067;6
5485;18 jaar;Gehuwd;Eenpersoonshuishouden;2068;6
5486;18 jaar;Gehuwd;Eenpersoonshuishouden;2069;6
5487;18 jaar;Gehuwd;Eenpersoonshuishouden;2070;6
5488;18 jaar;Gehuwd;Paar;2022;50
5489;18 jaar;Gehuwd;Paar;2023;70
5490;18 jaar;Gehuwd;Paar;2024;76
5491;18 jaar;Gehuwd;Paar;2025;77
5492;18 jaar;Gehuwd;Paar;2026;78
5493;18 jaar;Gehuwd;Paar;2027;78
5494;18 jaar;Gehuwd;Paar;2028;79
5495;18 jaar;Gehuwd;Paar;2029;79
5496;18 jaar;Gehuwd;Paar;2030;79
5497;18 jaar;Gehuwd;Paar;2031;79
5498;18 jaar;Gehuwd;Paar;2032;79
5499;18 jaar;Gehuwd;Paar;2033;79
5500;18 jaar;Gehuwd;Paar;2034;79
5501;18 jaar;Gehuwd;Paar;2035;79
5502;18 jaar;Gehuwd;Paar;2036;79
5503;18 jaar;Gehuwd;Paar;2037;79
5504;18 jaar;Gehuwd;Paar;2038;79
5505;18 jaar;Gehuwd;Paar;2039;79
5506;18 jaar;Gehuwd;Paar;2040;79
5507;18 jaar;Gehuwd;Paar;2041;79
5508;18 jaar;Gehuwd;Paar;2042;80
5509;18 jaar;Gehuwd;Paar;2043;80
5510;18 jaar;Gehuwd;Paar;2044;80
5511;18 jaar;Gehuwd;Paar;2045;82
5512;18 jaar;Gehuwd;Paar;2046;82
5513;18 jaar;Gehuwd;Paar;2047;82
5514;18 jaar;Gehuwd;Paar;2048;82
5515;18 jaar;Gehuwd;Paar;2049;82
5516;18 jaar;Gehuwd;Paar;2050;82
5517;18 jaar;Gehuwd;Paar;2051;82
5518;18 jaar;Gehuwd;Paar;2052;82
5519;18 jaar;Gehuwd;Paar;2053;82
5520;18 jaar;Gehuwd;Paar;2054;82
5521;18 jaar;Gehuwd;Paar;2055;82
5522;18 jaar;Gehuwd;Paar;2056;82
5523;18 jaar;Gehuwd;Paar;2057;82
5524;18 jaar;Gehuwd;Paar;2058;82
5525;18 jaar;Gehuwd;Paar;2059;82
5526;18 jaar;Gehuwd;Paar;2060;82
5527;18 jaar;Gehuwd;Paar;2061;82
5528;18 jaar;Gehuwd;Paar;2062;82
5529;18 jaar;Gehuwd;Paar;2063;82
5530;18 jaar;Gehuwd;Paar;2064;82
5531;18 jaar;Gehuwd;Paar;2065;82
5532;18 jaar;Gehuwd;Paar;2066;82
5533;18 jaar;Gehuwd;Paar;2067;82
5534;18 jaar;Gehuwd;Paar;2068;82
5535;18 jaar;Gehuwd;Paar;2069;82
5536;18 jaar;Gehuwd;Paar;2070;82
5537;18 jaar;Gehuwd;Eenouderhuishouden;2022;5
5538;18 jaar;Gehuwd;Eenouderhuishouden;2023;6
5539;18 jaar;Gehuwd;Eenouderhuishouden;2024;7
5540;18 jaar;Gehuwd;Eenouderhuishouden;2025;7
5541;18 jaar;Gehuwd;Eenouderhuishouden;2026;7
5542;18 jaar;Gehuwd;Eenouderhuishouden;2027;7
5543;18 jaar;Gehuwd;Eenouderhuishouden;2028;7
5544;18 jaar;Gehuwd;Eenouderhuishouden;2029;7
5545;18 jaar;Gehuwd;Eenouderhuishouden;2030;7
5546;18 jaar;Gehuwd;Eenouderhuishouden;2031;6
5547;18 jaar;Gehuwd;Eenouderhuishouden;2032;6
5548;18 jaar;Gehuwd;Eenouderhuishouden;2033;6
5549;18 jaar;Gehuwd;Eenouderhuishouden;2034;6
5550;18 jaar;Gehuwd;Eenouderhuishouden;2035;6
5551;18 jaar;Gehuwd;Eenouderhuishouden;2036;6
5552;18 jaar;Gehuwd;Eenouderhuishouden;2037;6
5553;18 jaar;Gehuwd;Eenouderhuishouden;2038;6
5554;18 jaar;Gehuwd;Eenouderhuishouden;2039;6
5555;18 jaar;Gehuwd;Eenouderhuishouden;2040;6
5556;18 jaar;Gehuwd;Eenouderhuishouden;2041;6
5557;18 jaar;Gehuwd;Eenouderhuishouden;2042;7
5558;18 jaar;Gehuwd;Eenouderhuishouden;2043;7
5559;18 jaar;Gehuwd;Eenouderhuishouden;2044;7
5560;18 jaar;Gehuwd;Eenouderhuishouden;2045;7
5561;18 jaar;Gehuwd;Eenouderhuishouden;2046;7
5562;18 jaar;Gehuwd;Eenouderhuishouden;2047;7
5563;18 jaar;Gehuwd;Eenouderhuishouden;2048;7
5564;18 jaar;Gehuwd;Eenouderhuishouden;2049;7
5565;18 jaar;Gehuwd;Eenouderhuishouden;2050;7
5566;18 jaar;Gehuwd;Eenouderhuishouden;2051;7
5567;18 jaar;Gehuwd;Eenouderhuishouden;2052;7
5568;18 jaar;Gehuwd;Eenouderhuishouden;2053;7
5569;18 jaar;Gehuwd;Eenouderhuishouden;2054;7
5570;18 jaar;Gehuwd;Eenouderhuishouden;2055;7
5571;18 jaar;Gehuwd;Eenouderhuishouden;2056;7
5572;18 jaar;Gehuwd;Eenouderhuishouden;2057;7
5573;18 jaar;Gehuwd;Eenouderhuishouden;2058;7
5574;18 jaar;Gehuwd;Eenouderhuishouden;2059;7
5575;18 jaar;Gehuwd;Eenouderhuishouden;2060;7
5576;18 jaar;Gehuwd;Eenouderhuishouden;2061;7
5577;18 jaar;Gehuwd;Eenouderhuishouden;2062;7
5578;18 jaar;Gehuwd;Eenouderhuishouden;2063;7
5579;18 jaar;Gehuwd;Eenouderhuishouden;2064;7
5580;18 jaar;Gehuwd;Eenouderhuishouden;2065;7
5581;18 jaar;Gehuwd;Eenouderhuishouden;2066;7
5582;18 jaar;Gehuwd;Eenouderhuishouden;2067;7
5583;18 jaar;Gehuwd;Eenouderhuishouden;2068;7
5584;18 jaar;Gehuwd;Eenouderhuishouden;2069;7
5585;18 jaar;Gehuwd;Eenouderhuishouden;2070;7
5586;18 jaar;Gehuwd;Overig huishouden;2022;0
5587;18 jaar;Gehuwd;Overig huishouden;2023;0
5588;18 jaar;Gehuwd;Overig huishouden;2024;0
5589;18 jaar;Gehuwd;Overig huishouden;2025;0
5590;18 jaar;Gehuwd;Overig huishouden;2026;0
5591;18 jaar;Gehuwd;Overig huishouden;2027;0
5592;18 jaar;Gehuwd;Overig huishouden;2028;0
5593;18 jaar;Gehuwd;Overig huishouden;2029;0
5594;18 jaar;Gehuwd;Overig huishouden;2030;0
5595;18 jaar;Gehuwd;Overig huishouden;2031;0
5596;18 jaar;Gehuwd;Overig huishouden;2032;0
5597;18 jaar;Gehuwd;Overig huishouden;2033;0
5598;18 jaar;Gehuwd;Overig huishouden;2034;0
5599;18 jaar;Gehuwd;Overig huishouden;2035;0
5600;18 jaar;Gehuwd;Overig huishouden;2036;0
5601;18 jaar;Gehuwd;Overig huishouden;2037;0
5602;18 jaar;Gehuwd;Overig huishouden;2038;0
5603;18 jaar;Gehuwd;Overig huishouden;2039;0
5604;18 jaar;Gehuwd;Overig huishouden;2040;0
5605;18 jaar;Gehuwd;Overig huishouden;2041;0
5606;18 jaar;Gehuwd;Overig huishouden;2042;0
5607;18 jaar;Gehuwd;Overig huishouden;2043;0
5608;18 jaar;Gehuwd;Overig huishouden;2044;0
5609;18 jaar;Gehuwd;Overig huishouden;2045;0
5610;18 jaar;Gehuwd;Overig huishouden;2046;0
5611;18 jaar;Gehuwd;Overig huishouden;2047;0
5612;18 jaar;Gehuwd;Overig huishouden;2048;0
5613;18 jaar;Gehuwd;Overig huishouden;2049;0
5614;18 jaar;Gehuwd;Overig huishouden;2050;0
5615;18 jaar;Gehuwd;Overig huishouden;2051;0
5616;18 jaar;Gehuwd;Overig huishouden;2052;0
5617;18 jaar;Gehuwd;Overig huishouden;2053;0
5618;18 jaar;Gehuwd;Overig huishouden;2054;0
5619;18 jaar;Gehuwd;Overig huishouden;2055;0
5620;18 jaar;Gehuwd;Overig huishouden;2056;0
5621;18 jaar;Gehuwd;Overig huishouden;2057;0
5622;18 jaar;Gehuwd;Overig huishouden;2058;0
5623;18 jaar;Gehuwd;Overig huishouden;2059;0
5624;18 jaar;Gehuwd;Overig huishouden;2060;0
5625;18 jaar;Gehuwd;Overig huishouden;2061;0
5626;18 jaar;Gehuwd;Overig huishouden;2062;0
5627;18 jaar;Gehuwd;Overig huishouden;2063;0
5628;18 jaar;Gehuwd;Overig huishouden;2064;0
5629;18 jaar;Gehuwd;Overig huishouden;2065;0
5630;18 jaar;Gehuwd;Overig huishouden;2066;0
5631;18 jaar;Gehuwd;Overig huishouden;2067;0
5632;18 jaar;Gehuwd;Overig huishouden;2068;0
5633;18 jaar;Gehuwd;Overig huishouden;2069;0
5634;18 jaar;Gehuwd;Overig huishouden;2070;0
5635;18 jaar;Verweduwd;Particulier huishouden;2022;0
5636;18 jaar;Verweduwd;Particulier huishouden;2023;0
5637;18 jaar;Verweduwd;Particulier huishouden;2024;0
5638;18 jaar;Verweduwd;Particulier huishouden;2025;0
5639;18 jaar;Verweduwd;Particulier huishouden;2026;0
5640;18 jaar;Verweduwd;Particulier huishouden;2027;0
5641;18 jaar;Verweduwd;Particulier huishouden;2028;0
5642;18 jaar;Verweduwd;Particulier huishouden;2029;0
5643;18 jaar;Verweduwd;Particulier huishouden;2030;0
5644;18 jaar;Verweduwd;Particulier huishouden;2031;0
5645;18 jaar;Verweduwd;Particulier huishouden;2032;0
5646;18 jaar;Verweduwd;Particulier huishouden;2033;0
5647;18 jaar;Verweduwd;Particulier huishouden;2034;0
5648;18 jaar;Verweduwd;Particulier huishouden;2035;0
5649;18 jaar;Verweduwd;Particulier huishouden;2036;0
5650;18 jaar;Verweduwd;Particulier huishouden;2037;0
5651;18 jaar;Verweduwd;Particulier huishouden;2038;0
5652;18 jaar;Verweduwd;Particulier huishouden;2039;0
5653;18 jaar;Verweduwd;Particulier huishouden;2040;0
5654;18 jaar;Verweduwd;Particulier huishouden;2041;0
5655;18 jaar;Verweduwd;Particulier huishouden;2042;0
5656;18 jaar;Verweduwd;Particulier huishouden;2043;0
5657;18 jaar;Verweduwd;Particulier huishouden;2044;0
5658;18 jaar;Verweduwd;Particulier huishouden;2045;0
5659;18 jaar;Verweduwd;Particulier huishouden;2046;0
5660;18 jaar;Verweduwd;Particulier huishouden;2047;0
5661;18 jaar;Verweduwd;Particulier huishouden;2048;0
5662;18 jaar;Verweduwd;Particulier huishouden;2049;0
5663;18 jaar;Verweduwd;Particulier huishouden;2050;0
5664;18 jaar;Verweduwd;Particulier huishouden;2051;0
5665;18 jaar;Verweduwd;Particulier huishouden;2052;0
5666;18 jaar;Verweduwd;Particulier huishouden;2053;0
5667;18 jaar;Verweduwd;Particulier huishouden;2054;0
5668;18 jaar;Verweduwd;Particulier huishouden;2055;0
5669;18 jaar;Verweduwd;Particulier huishouden;2056;0
5670;18 jaar;Verweduwd;Particulier huishouden;2057;0
5671;18 jaar;Verweduwd;Particulier huishouden;2058;0
5672;18 jaar;Verweduwd;Particulier huishouden;2059;0
5673;18 jaar;Verweduwd;Particulier huishouden;2060;0
5674;18 jaar;Verweduwd;Particulier huishouden;2061;0
5675;18 jaar;Verweduwd;Particulier huishouden;2062;0
5676;18 jaar;Verweduwd;Particulier huishouden;2063;0
5677;18 jaar;Verweduwd;Particulier huishouden;2064;0
5678;18 jaar;Verweduwd;Particulier huishouden;2065;0
5679;18 jaar;Verweduwd;Particulier huishouden;2066;0
5680;18 jaar;Verweduwd;Particulier huishouden;2067;0
5681;18 jaar;Verweduwd;Particulier huishouden;2068;0
5682;18 jaar;Verweduwd;Particulier huishouden;2069;0
5683;18 jaar;Verweduwd;Particulier huishouden;2070;0
5684;18 jaar;Verweduwd;Eenpersoonshuishouden;2022;0
5685;18 jaar;Verweduwd;Eenpersoonshuishouden;2023;0
5686;18 jaar;Verweduwd;Eenpersoonshuishouden;2024;0
5687;18 jaar;Verweduwd;Eenpersoonshuishouden;2025;0
5688;18 jaar;Verweduwd;Eenpersoonshuishouden;2026;0
5689;18 jaar;Verweduwd;Eenpersoonshuishouden;2027;0
5690;18 jaar;Verweduwd;Eenpersoonshuishouden;2028;0
5691;18 jaar;Verweduwd;Eenpersoonshuishouden;2029;0
5692;18 jaar;Verweduwd;Eenpersoonshuishouden;2030;0
5693;18 jaar;Verweduwd;Eenpersoonshuishouden;2031;0
5694;18 jaar;Verweduwd;Eenpersoonshuishouden;2032;0
5695;18 jaar;Verweduwd;Eenpersoonshuishouden;2033;0
5696;18 jaar;Verweduwd;Eenpersoonshuishouden;2034;0
5697;18 jaar;Verweduwd;Eenpersoonshuishouden;2035;0
5698;18 jaar;Verweduwd;Eenpersoonshuishouden;2036;0
5699;18 jaar;Verweduwd;Eenpersoonshuishouden;2037;0
5700;18 jaar;Verweduwd;Eenpersoonshuishouden;2038;0
5701;18 jaar;Verweduwd;Eenpersoonshuishouden;2039;0
5702;18 jaar;Verweduwd;Eenpersoonshuishouden;2040;0
5703;18 jaar;Verweduwd;Eenpersoonshuishouden;2041;0
5704;18 jaar;Verweduwd;Eenpersoonshuishouden;2042;0
5705;18 jaar;Verweduwd;Eenpersoonshuishouden;2043;0
5706;18 jaar;Verweduwd;Eenpersoonshuishouden;2044;0
5707;18 jaar;Verweduwd;Eenpersoonshuishouden;2045;0
5708;18 jaar;Verweduwd;Eenpersoonshuishouden;2046;0
5709;18 jaar;Verweduwd;Eenpersoonshuishouden;2047;0
5710;18 jaar;Verweduwd;Eenpersoonshuishouden;2048;0
5711;18 jaar;Verweduwd;Eenpersoonshuishouden;2049;0
5712;18 jaar;Verweduwd;Eenpersoonshuishouden;2050;0
5713;18 jaar;Verweduwd;Eenpersoonshuishouden;2051;0
5714;18 jaar;Verweduwd;Eenpersoonshuishouden;2052;0
5715;18 jaar;Verweduwd;Eenpersoonshuishouden;2053;0
5716;18 jaar;Verweduwd;Eenpersoonshuishouden;2054;0
5717;18 jaar;Verweduwd;Eenpersoonshuishouden;2055;0
5718;18 jaar;Verweduwd;Eenpersoonshuishouden;2056;0
5719;18 jaar;Verweduwd;Eenpersoonshuishouden;2057;0
5720;18 jaar;Verweduwd;Eenpersoonshuishouden;2058;0
5721;18 jaar;Verweduwd;Eenpersoonshuishouden;2059;0
5722;18 jaar;Verweduwd;Eenpersoonshuishouden;2060;0
5723;18 jaar;Verweduwd;Eenpersoonshuishouden;2061;0
5724;18 jaar;Verweduwd;Eenpersoonshuishouden;2062;0
5725;18 jaar;Verweduwd;Eenpersoonshuishouden;2063;0
5726;18 jaar;Verweduwd;Eenpersoonshuishouden;2064;0
5727;18 jaar;Verweduwd;Eenpersoonshuishouden;2065;0
5728;18 jaar;Verweduwd;Eenpersoonshuishouden;2066;0
5729;18 jaar;Verweduwd;Eenpersoonshuishouden;2067;0
5730;18 jaar;Verweduwd;Eenpersoonshuishouden;2068;0
5731;18 jaar;Verweduwd;Eenpersoonshuishouden;2069;0
5732;18 jaar;Verweduwd;Eenpersoonshuishouden;2070;0
5733;18 jaar;Verweduwd;Paar;2022;0
5734;18 jaar;Verweduwd;Paar;2023;0
5735;18 jaar;Verweduwd;Paar;2024;0
5736;18 jaar;Verweduwd;Paar;2025;0
5737;18 jaar;Verweduwd;Paar;2026;0
5738;18 jaar;Verweduwd;Paar;2027;0
5739;18 jaar;Verweduwd;Paar;2028;0
5740;18 jaar;Verweduwd;Paar;2029;0
5741;18 jaar;Verweduwd;Paar;2030;0
5742;18 jaar;Verweduwd;Paar;2031;0
5743;18 jaar;Verweduwd;Paar;2032;0
5744;18 jaar;Verweduwd;Paar;2033;0
5745;18 jaar;Verweduwd;Paar;2034;0
5746;18 jaar;Verweduwd;Paar;2035;0
5747;18 jaar;Verweduwd;Paar;2036;0
5748;18 jaar;Verweduwd;Paar;2037;0
5749;18 jaar;Verweduwd;Paar;2038;0
5750;18 jaar;Verweduwd;Paar;2039;0
5751;18 jaar;Verweduwd;Paar;2040;0
5752;18 jaar;Verweduwd;Paar;2041;0
5753;18 jaar;Verweduwd;Paar;2042;0
5754;18 jaar;Verweduwd;Paar;2043;0
5755;18 jaar;Verweduwd;Paar;2044;0
5756;18 jaar;Verweduwd;Paar;2045;0
5757;18 jaar;Verweduwd;Paar;2046;0
5758;18 jaar;Verweduwd;Paar;2047;0
5759;18 jaar;Verweduwd;Paar;2048;0
5760;18 jaar;Verweduwd;Paar;2049;0
5761;18 jaar;Verweduwd;Paar;2050;0
5762;18 jaar;Verweduwd;Paar;2051;0
5763;18 jaar;Verweduwd;Paar;2052;0
5764;18 jaar;Verweduwd;Paar;2053;0
5765;18 jaar;Verweduwd;Paar;2054;0
5766;18 jaar;Verweduwd;Paar;2055;0
5767;18 jaar;Verweduwd;Paar;2056;0
5768;18 jaar;Verweduwd;Paar;2057;0
5769;18 jaar;Verweduwd;Paar;2058;0
5770;18 jaar;Verweduwd;Paar;2059;0
5771;18 jaar;Verweduwd;Paar;2060;0
5772;18 jaar;Verweduwd;Paar;2061;0
5773;18 jaar;Verweduwd;Paar;2062;0
5774;18 jaar;Verweduwd;Paar;2063;0
5775;18 jaar;Verweduwd;Paar;2064;0
5776;18 jaar;Verweduwd;Paar;2065;0
5777;18 jaar;Verweduwd;Paar;2066;0
5778;18 jaar;Verweduwd;Paar;2067;0
5779;18 jaar;Verweduwd;Paar;2068;0
5780;18 jaar;Verweduwd;Paar;2069;0
5781;18 jaar;Verweduwd;Paar;2070;0
5782;18 jaar;Verweduwd;Eenouderhuishouden;2022;0
5783;18 jaar;Verweduwd;Eenouderhuishouden;2023;0
5784;18 jaar;Verweduwd;Eenouderhuishouden;2024;0
5785;18 jaar;Verweduwd;Eenouderhuishouden;2025;0
5786;18 jaar;Verweduwd;Eenouderhuishouden;2026;0
5787;18 jaar;Verweduwd;Eenouderhuishouden;2027;0
5788;18 jaar;Verweduwd;Eenouderhuishouden;2028;0
5789;18 jaar;Verweduwd;Eenouderhuishouden;2029;0
5790;18 jaar;Verweduwd;Eenouderhuishouden;2030;0
5791;18 jaar;Verweduwd;Eenouderhuishouden;2031;0
5792;18 jaar;Verweduwd;Eenouderhuishouden;2032;0
5793;18 jaar;Verweduwd;Eenouderhuishouden;2033;0
5794;18 jaar;Verweduwd;Eenouderhuishouden;2034;0
5795;18 jaar;Verweduwd;Eenouderhuishouden;2035;0
5796;18 jaar;Verweduwd;Eenouderhuishouden;2036;0
5797;18 jaar;Verweduwd;Eenouderhuishouden;2037;0
5798;18 jaar;Verweduwd;Eenouderhuishouden;2038;0
5799;18 jaar;Verweduwd;Eenouderhuishouden;2039;0
5800;18 jaar;Verweduwd;Eenouderhuishouden;2040;0
5801;18 jaar;Verweduwd;Eenouderhuishouden;2041;0
5802;18 jaar;Verweduwd;Eenouderhuishouden;2042;0
5803;18 jaar;Verweduwd;Eenouderhuishouden;2043;0
5804;18 jaar;Verweduwd;Eenouderhuishouden;2044;0
5805;18 jaar;Verweduwd;Eenouderhuishouden;2045;0
5806;18 jaar;Verweduwd;Eenouderhuishouden;2046;0
5807;18 jaar;Verweduwd;Eenouderhuishouden;2047;0
5808;18 jaar;Verweduwd;Eenouderhuishouden;2048;0
5809;18 jaar;Verweduwd;Eenouderhuishouden;2049;0
5810;18 jaar;Verweduwd;Eenouderhuishouden;2050;0
5811;18 jaar;Verweduwd;Eenouderhuishouden;2051;0
5812;18 jaar;Verweduwd;Eenouderhuishouden;2052;0
5813;18 jaar;Verweduwd;Eenouderhuishouden;2053;0
5814;18 jaar;Verweduwd;Eenouderhuishouden;2054;0
5815;18 jaar;Verweduwd;Eenouderhuishouden;2055;0
5816;18 jaar;Verweduwd;Eenouderhuishouden;2056;0
5817;18 jaar;Verweduwd;Eenouderhuishouden;2057;0
5818;18 jaar;Verweduwd;Eenouderhuishouden;2058;0
5819;18 jaar;Verweduwd;Eenouderhuishouden;2059;0
5820;18 jaar;Verweduwd;Eenouderhuishouden;2060;0
5821;18 jaar;Verweduwd;Eenouderhuishouden;2061;0
5822;18 jaar;Verweduwd;Eenouderhuishouden;2062;0
5823;18 jaar;Verweduwd;Eenouderhuishouden;2063;0
5824;18 jaar;Verweduwd;Eenouderhuishouden;2064;0
5825;18 jaar;Verweduwd;Eenouderhuishouden;2065;0
5826;18 jaar;Verweduwd;Eenouderhuishouden;2066;0
5827;18 jaar;Verweduwd;Eenouderhuishouden;2067;0
5828;18 jaar;Verweduwd;Eenouderhuishouden;2068;0
5829;18 jaar;Verweduwd;Eenouderhuishouden;2069;0
5830;18 jaar;Verweduwd;Eenouderhuishouden;2070;0
5831;18 jaar;Verweduwd;Overig huishouden;2022;0
5832;18 jaar;Verweduwd;Overig huishouden;2023;0
5833;18 jaar;Verweduwd;Overig huishouden;2024;0
5834;18 jaar;Verweduwd;Overig huishouden;2025;0
5835;18 jaar;Verweduwd;Overig huishouden;2026;0
5836;18 jaar;Verweduwd;Overig huishouden;2027;0
5837;18 jaar;Verweduwd;Overig huishouden;2028;0
5838;18 jaar;Verweduwd;Overig huishouden;2029;0
5839;18 jaar;Verweduwd;Overig huishouden;2030;0
5840;18 jaar;Verweduwd;Overig huishouden;2031;0
5841;18 jaar;Verweduwd;Overig huishouden;2032;0
5842;18 jaar;Verweduwd;Overig huishouden;2033;0
5843;18 jaar;Verweduwd;Overig huishouden;2034;0
5844;18 jaar;Verweduwd;Overig huishouden;2035;0
5845;18 jaar;Verweduwd;Overig huishouden;2036;0
5846;18 jaar;Verweduwd;Overig huishouden;2037;0
5847;18 jaar;Verweduwd;Overig huishouden;2038;0
5848;18 jaar;Verweduwd;Overig huishouden;2039;0
5849;18 jaar;Verweduwd;Overig huishouden;2040;0
5850;18 jaar;Verweduwd;Overig huishouden;2041;0
5851;18 jaar;Verweduwd;Overig huishouden;2042;0
5852;18 jaar;Verweduwd;Overig huishouden;2043;0
5853;18 jaar;Verweduwd;Overig huishouden;2044;0
5854;18 jaar;Verweduwd;Overig huishouden;2045;0
5855;18 jaar;Verweduwd;Overig huishouden;2046;0
5856;18 jaar;Verweduwd;Overig huishouden;2047;0
5857;18 jaar;Verweduwd;Overig huishouden;2048;0
5858;18 jaar;Verweduwd;Overig huishouden;2049;0
5859;18 jaar;Verweduwd;Overig huishouden;2050;0
5860;18 jaar;Verweduwd;Overig huishouden;2051;0
5861;18 jaar;Verweduwd;Overig huishouden;2052;0
5862;18 jaar;Verweduwd;Overig huishouden;2053;0
5863;18 jaar;Verweduwd;Overig huishouden;2054;0
5864;18 jaar;Verweduwd;Overig huishouden;2055;0
5865;18 jaar;Verweduwd;Overig huishouden;2056;0
5866;18 jaar;Verweduwd;Overig huishouden;2057;0
5867;18 jaar;Verweduwd;Overig huishouden;2058;0
5868;18 jaar;Verweduwd;Overig huishouden;2059;0
5869;18 jaar;Verweduwd;Overig huishouden;2060;0
5870;18 jaar;Verweduwd;Overig huishouden;2061;0
5871;18 jaar;Verweduwd;Overig huishouden;2062;0
5872;18 jaar;Verweduwd;Overig huishouden;2063;0
5873;18 jaar;Verweduwd;Overig huishouden;2064;0
5874;18 jaar;Verweduwd;Overig huishouden;2065;0
5875;18 jaar;Verweduwd;Overig huishouden;2066;0
5876;18 jaar;Verweduwd;Overig huishouden;2067;0
5877;18 jaar;Verweduwd;Overig huishouden;2068;0
5878;18 jaar;Verweduwd;Overig huishouden;2069;0
5879;18 jaar;Verweduwd;Overig huishouden;2070;0
5880;18 jaar;Gescheiden;Particulier huishouden;2022;1
5881;18 jaar;Gescheiden;Particulier huishouden;2023;2
5882;18 jaar;Gescheiden;Particulier huishouden;2024;3
5883;18 jaar;Gescheiden;Particulier huishouden;2025;3
5884;18 jaar;Gescheiden;Particulier huishouden;2026;3
5885;18 jaar;Gescheiden;Particulier huishouden;2027;3
5886;18 jaar;Gescheiden;Particulier huishouden;2028;3
5887;18 jaar;Gescheiden;Particulier huishouden;2029;3
5888;18 jaar;Gescheiden;Particulier huishouden;2030;3
5889;18 jaar;Gescheiden;Particulier huishouden;2031;3
5890;18 jaar;Gescheiden;Particulier huishouden;2032;3
5891;18 jaar;Gescheiden;Particulier huishouden;2033;3
5892;18 jaar;Gescheiden;Particulier huishouden;2034;3
5893;18 jaar;Gescheiden;Particulier huishouden;2035;3
5894;18 jaar;Gescheiden;Particulier huishouden;2036;3
5895;18 jaar;Gescheiden;Particulier huishouden;2037;3
5896;18 jaar;Gescheiden;Particulier huishouden;2038;3
5897;18 jaar;Gescheiden;Particulier huishouden;2039;3
5898;18 jaar;Gescheiden;Particulier huishouden;2040;3
5899;18 jaar;Gescheiden;Particulier huishouden;2041;3
5900;18 jaar;Gescheiden;Particulier huishouden;2042;3
5901;18 jaar;Gescheiden;Particulier huishouden;2043;3
5902;18 jaar;Gescheiden;Particulier huishouden;2044;3
5903;18 jaar;Gescheiden;Particulier huishouden;2045;3
5904;18 jaar;Gescheiden;Particulier huishouden;2046;3
5905;18 jaar;Gescheiden;Particulier huishouden;2047;3
5906;18 jaar;Gescheiden;Particulier huishouden;2048;3
