ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
5308;A-U All economic activities;Renkum;2012;94247.0;90234.0
5309;A-U All economic activities;Renkum;2013;51664.0;258379.0
5310;A-U All economic activities;Renkum;2014;25890.0;313028.0
5311;A-U All economic activities;Renkum;2015;18177.0;325534.0
5312;A-U All economic activities;Renkum;2016;30293.0;365394.0
5313;A-U All economic activities;Renkum;2017;57696.0;443742.0
5314;A-U All economic activities;Renkum;2018;57667.0;462583.0
5315;A-U All economic activities;Renkum;2019;57653.0;451049.0
5316;A-U All economic activities;Renkum;2020;57042.0;429190.0
5317;A-U All economic activities;Renkum;2021;57127.0;406251.0
5318;A-U All economic activities;Renkum;2022;47378.0;404270.0
5319;A-U All economic activities;Renkum;2023;44455.0;386858.0
5320;A-U All economic activities;Renswoude;2010;2066.0;15100.0
5321;A-U All economic activities;Renswoude;2011;1555.0;15305.0
5322;A-U All economic activities;Renswoude;2012;1888.0;15424.0
5323;A-U All economic activities;Renswoude;2013;1942.0;15464.0
5324;A-U All economic activities;Renswoude;2014;1518.0;15021.0
5325;A-U All economic activities;Renswoude;2015;1782.0;16122.0
5326;A-U All economic activities;Renswoude;2016;1670.0;15926.0
5327;A-U All economic activities;Renswoude;2017;1735.0;15958.0
5328;A-U All economic activities;Renswoude;2018;1758.0;15772.0
5329;A-U All economic activities;Renswoude;2019;1567.0;14832.0
5330;A-U All economic activities;Renswoude;2020;1406.0;15984.0
5331;A-U All economic activities;Renswoude;2021;1520.0;15975.0
5332;A-U All economic activities;Renswoude;2022;1196.0;14667.0
5333;A-U All economic activities;Renswoude;2023;1039.0;13462.0
5334;A-U All economic activities;Reusel-De Mierden;2010;5593.0;34185.0
5335;A-U All economic activities;Reusel-De Mierden;2011;4343.0;34832.0
5336;A-U All economic activities;Reusel-De Mierden;2012;4869.0;33247.0
5337;A-U All economic activities;Reusel-De Mierden;2013;4958.0;35344.0
5338;A-U All economic activities;Reusel-De Mierden;2014;4152.0;35705.0
5339;A-U All economic activities;Reusel-De Mierden;2015;4345.0;36263.0
5340;A-U All economic activities;Reusel-De Mierden;2016;4352.0;37066.0
5341;A-U All economic activities;Reusel-De Mierden;2017;4393.0;38113.0
5342;A-U All economic activities;Reusel-De Mierden;2018;4394.0;37689.0
5343;A-U All economic activities;Reusel-De Mierden;2019;4056.0;36304.0
5344;A-U All economic activities;Reusel-De Mierden;2020;3374.0;33526.0
5345;A-U All economic activities;Reusel-De Mierden;2021;3569.0;32047.0
5346;A-U All economic activities;Reusel-De Mierden;2022;3156.0;30846.0
5347;A-U All economic activities;Reusel-De Mierden;2023;2477.0;30250.0
5348;A-U All economic activities;Rheden;2010;21102.0;100281.0
5349;A-U All economic activities;Rheden;2011;16334.0;91131.0
5350;A-U All economic activities;Rheden;2012;19860.0;88397.0
5351;A-U All economic activities;Rheden;2013;17683.0;89663.0
5352;A-U All economic activities;Rheden;2014;14888.0;90899.0
5353;A-U All economic activities;Rheden;2015;14334.0;82261.0
5354;A-U All economic activities;Rheden;2016;14155.0;98148.0
5355;A-U All economic activities;Rheden;2017;14410.0;82684.0
5356;A-U All economic activities;Rheden;2018;13534.0;77584.0
5357;A-U All economic activities;Rheden;2019;12591.0;75392.0
5358;A-U All economic activities;Rheden;2020;11037.0;72864.0
5359;A-U All economic activities;Rheden;2021;12348.0;72749.0
5360;A-U All economic activities;Rheden;2022;10055.0;69378.0
5361;A-U All economic activities;Rheden;2023;9170.0;65729.0
5362;A-U All economic activities;Rhenen;2010;9355.0;36961.0
5363;A-U All economic activities;Rhenen;2011;7567.0;37005.0
5364;A-U All economic activities;Rhenen;2012;7674.0;39313.0
5365;A-U All economic activities;Rhenen;2013;7613.0;34758.0
5366;A-U All economic activities;Rhenen;2014;7169.0;34154.0
5367;A-U All economic activities;Rhenen;2015;7646.0;35351.0
5368;A-U All economic activities;Rhenen;2016;8601.0;35507.0
5369;A-U All economic activities;Rhenen;2017;9247.0;36730.0
5370;A-U All economic activities;Rhenen;2018;9400.0;36267.0
5371;A-U All economic activities;Rhenen;2019;8707.0;33072.0
5372;A-U All economic activities;Rhenen;2020;8073.0;33159.0
5373;A-U All economic activities;Rhenen;2021;9339.0;32907.0
5374;A-U All economic activities;Rhenen;2022;7205.0;31970.0
5375;A-U All economic activities;Rhenen;2023;7255.0;30268.0
5376;A-U All economic activities;Ridderkerk;2010;31883.0;133370.0
5377;A-U All economic activities;Ridderkerk;2011;27673.0;135625.0
5378;A-U All economic activities;Ridderkerk;2012;26115.0;139873.0
5379;A-U All economic activities;Ridderkerk;2013;25494.0;137089.0
5380;A-U All economic activities;Ridderkerk;2014;22403.0;131071.0
5381;A-U All economic activities;Ridderkerk;2015;23964.0;139163.0
5382;A-U All economic activities;Ridderkerk;2016;23782.0;139858.0
5383;A-U All economic activities;Ridderkerk;2017;23712.0;141119.0
5384;A-U All economic activities;Ridderkerk;2018;22835.0;136919.0
5385;A-U All economic activities;Ridderkerk;2019;20297.0;125513.0
5386;A-U All economic activities;Ridderkerk;2020;17841.0;131937.0
5387;A-U All economic activities;Ridderkerk;2021;17747.0;129851.0
5388;A-U All economic activities;Ridderkerk;2022;14056.0;130980.0
5389;A-U All economic activities;Ridderkerk;2023;13410.0;132897.0
5390;A-U All economic activities;Rijnwaarden;2010;50552.0;50392.0
5391;A-U All economic activities;Rijnwaarden;2011;48582.0;48232.0
5392;A-U All economic activities;Rijnwaarden;2012;42308.0;49682.0
5393;A-U All economic activities;Rijnwaarden;2013;42776.0;52354.0
5394;A-U All economic activities;Rijnwaarden;2014;43571.0;52485.0
5395;A-U All economic activities;Rijnwaarden;2015;45994.0;53220.0
5396;A-U All economic activities;Rijnwaarden;2016;48259.0;48530.0
5397;A-U All economic activities;Rijnwaarden;2017;46234.0;48566.0
5398;A-U All economic activities;Rijnwaarden;2018;;
5399;A-U All economic activities;Rijnwaarden;2019;;
5400;A-U All economic activities;Rijnwaarden;2020;;
5401;A-U All economic activities;Rijnwaarden;2021;;
5402;A-U All economic activities;Rijnwaarden;2022;;
5403;A-U All economic activities;Rijnwaarden;2023;;
5404;A-U All economic activities;Rijnwoude;2010;11711.0;47460.0
5405;A-U All economic activities;Rijnwoude;2011;10035.0;47834.0
5406;A-U All economic activities;Rijnwoude;2012;11840.0;47119.0
5407;A-U All economic activities;Rijnwoude;2013;10860.0;48492.0
5408;A-U All economic activities;Rijnwoude;2014;;
5409;A-U All economic activities;Rijnwoude;2015;;
5410;A-U All economic activities;Rijnwoude;2016;;
5411;A-U All economic activities;Rijnwoude;2017;;
5412;A-U All economic activities;Rijnwoude;2018;;
5413;A-U All economic activities;Rijnwoude;2019;;
5414;A-U All economic activities;Rijnwoude;2020;;
5415;A-U All economic activities;Rijnwoude;2021;;
5416;A-U All economic activities;Rijnwoude;2022;;
5417;A-U All economic activities;Rijnwoude;2023;;
5418;A-U All economic activities;Rijssen-Holten;2010;18045.0;117011.0
5419;A-U All economic activities;Rijssen-Holten;2011;14472.0;120117.0
5420;A-U All economic activities;Rijssen-Holten;2012;16799.0;117335.0
5421;A-U All economic activities;Rijssen-Holten;2013;17695.0;120218.0
5422;A-U All economic activities;Rijssen-Holten;2014;13845.0;114080.0
5423;A-U All economic activities;Rijssen-Holten;2015;14643.0;114815.0
5424;A-U All economic activities;Rijssen-Holten;2016;14995.0;116428.0
5425;A-U All economic activities;Rijssen-Holten;2017;15035.0;117529.0
5426;A-U All economic activities;Rijssen-Holten;2018;15223.0;118308.0
5427;A-U All economic activities;Rijssen-Holten;2019;13856.0;114992.0
5428;A-U All economic activities;Rijssen-Holten;2020;13206.0;110139.0
5429;A-U All economic activities;Rijssen-Holten;2021;14140.0;107273.0
5430;A-U All economic activities;Rijssen-Holten;2022;12069.0;104711.0
5431;A-U All economic activities;Rijssen-Holten;2023;10743.0;102557.0
5432;A-U All economic activities;Rijswijk (ZH.);2010;31819.0;197825.0
5433;A-U All economic activities;Rijswijk (ZH.);2011;24771.0;180495.0
5434;A-U All economic activities;Rijswijk (ZH.);2012;25178.0;172553.0
5435;A-U All economic activities;Rijswijk (ZH.);2013;22535.0;163292.0
5436;A-U All economic activities;Rijswijk (ZH.);2014;18180.0;154774.0
5437;A-U All economic activities;Rijswijk (ZH.);2015;20740.0;158851.0
5438;A-U All economic activities;Rijswijk (ZH.);2016;20457.0;158203.0
5439;A-U All economic activities;Rijswijk (ZH.);2017;19724.0;157229.0
5440;A-U All economic activities;Rijswijk (ZH.);2018;19888.0;158708.0
5441;A-U All economic activities;Rijswijk (ZH.);2019;16329.0;137982.0
5442;A-U All economic activities;Rijswijk (ZH.);2020;13916.0;139637.0
5443;A-U All economic activities;Rijswijk (ZH.);2021;15533.0;136724.0
5444;A-U All economic activities;Rijswijk (ZH.);2022;12570.0;133037.0
5445;A-U All economic activities;Rijswijk (ZH.);2023;11358.0;125309.0
5446;A-U All economic activities;Roerdalen;2010;12944.0;40281.0
5447;A-U All economic activities;Roerdalen;2011;11310.0;39422.0
5448;A-U All economic activities;Roerdalen;2012;11222.0;38965.0
5449;A-U All economic activities;Roerdalen;2013;11587.0;38758.0
5450;A-U All economic activities;Roerdalen;2014;10934.0;38115.0
5451;A-U All economic activities;Roerdalen;2015;10695.0;37911.0
5452;A-U All economic activities;Roerdalen;2016;11249.0;40333.0
5453;A-U All economic activities;Roerdalen;2017;10753.0;39736.0
5454;A-U All economic activities;Roerdalen;2018;10613.0;39618.0
5455;A-U All economic activities;Roerdalen;2019;10539.0;37797.0
5456;A-U All economic activities;Roerdalen;2020;9647.0;35604.0
5457;A-U All economic activities;Roerdalen;2021;9863.0;36370.0
5458;A-U All economic activities;Roerdalen;2022;8979.0;37226.0
5459;A-U All economic activities;Roerdalen;2023;8640.0;36185.0
5460;A-U All economic activities;Roermond;2010;170920.0;420907.0
5461;A-U All economic activities;Roermond;2011;163947.0;425955.0
5462;A-U All economic activities;Roermond;2012;165082.0;429763.0
5463;A-U All economic activities;Roermond;2013;168915.0;439587.0
5464;A-U All economic activities;Roermond;2014;162491.0;443663.0
5465;A-U All economic activities;Roermond;2015;165779.0;444910.0
5466;A-U All economic activities;Roermond;2016;163322.0;460501.0
5467;A-U All economic activities;Roermond;2017;161026.0;484657.0
5468;A-U All economic activities;Roermond;2018;156724.0;498839.0
5469;A-U All economic activities;Roermond;2019;147682.0;497285.0
5470;A-U All economic activities;Roermond;2020;149012.0;460793.0
5471;A-U All economic activities;Roermond;2021;153561.0;470864.0
5472;A-U All economic activities;Roermond;2022;145312.0;486055.0
5473;A-U All economic activities;Roermond;2023;138963.0;444076.0
5474;A-U All economic activities;De Ronde Venen;2010;24443.0;107030.0
5475;A-U All economic activities;De Ronde Venen;2011;21108.0;119120.0
5476;A-U All economic activities;De Ronde Venen;2012;20982.0;117440.0
5477;A-U All economic activities;De Ronde Venen;2013;20910.0;113017.0
5478;A-U All economic activities;De Ronde Venen;2014;18567.0;106497.0
5479;A-U All economic activities;De Ronde Venen;2015;19022.0;109415.0
5480;A-U All economic activities;De Ronde Venen;2016;20273.0;107810.0
5481;A-U All economic activities;De Ronde Venen;2017;19582.0;110560.0
5482;A-U All economic activities;De Ronde Venen;2018;19005.0;109276.0
5483;A-U All economic activities;De Ronde Venen;2019;17181.0;101853.0
5484;A-U All economic activities;De Ronde Venen;2020;17366.0;103664.0
5485;A-U All economic activities;De Ronde Venen;2021;18002.0;99977.0
5486;A-U All economic activities;De Ronde Venen;2022;14568.0;94891.0
5487;A-U All economic activities;De Ronde Venen;2023;13500.0;90442.0
5488;A-U All economic activities;Roosendaal;2010;70881.0;281594.0
5489;A-U All economic activities;Roosendaal;2011;62001.0;288625.0
5490;A-U All economic activities;Roosendaal;2012;58342.0;284268.0
5491;A-U All economic activities;Roosendaal;2013;58998.0;292941.0
5492;A-U All economic activities;Roosendaal;2014;50555.0;290374.0
5493;A-U All economic activities;Roosendaal;2015;52450.0;287255.0
5494;A-U All economic activities;Roosendaal;2016;50903.0;285223.0
5495;A-U All economic activities;Roosendaal;2017;50539.0;312061.0
5496;A-U All economic activities;Roosendaal;2018;;286088.0
5497;A-U All economic activities;Roosendaal;2019;45506.0;274820.0
5498;A-U All economic activities;Roosendaal;2020;45114.0;269251.0
5499;A-U All economic activities;Roosendaal;2021;46431.0;267629.0
5500;A-U All economic activities;Roosendaal;2022;37361.0;279856.0
5501;A-U All economic activities;Roosendaal;2023;36949.0;268561.0
5502;A-U All economic activities;Rotterdam;2010;6435353.0;6248392.0
5503;A-U All economic activities;Rotterdam;2011;6484220.0;6226977.0
5504;A-U All economic activities;Rotterdam;2012;5322758.0;6322849.0
5505;A-U All economic activities;Rotterdam;2013;4807311.0;6228706.0
5506;A-U All economic activities;Rotterdam;2014;5562540.0;6410021.0
5507;A-U All economic activities;Rotterdam;2015;3540977.0;6215611.0
5508;A-U All economic activities;Rotterdam;2016;3426991.0;6736816.0
5509;A-U All economic activities;Rotterdam;2017;5491805.0;6827043.0
5510;A-U All economic activities;Rotterdam;2018;6108619.0;6552143.0
5511;A-U All economic activities;Rotterdam;2019;6754793.0;6150774.0
5512;A-U All economic activities;Rotterdam;2020;6511000.0;6287191.0
5513;A-U All economic activities;Rotterdam;2021;5392518.0;6497063.0
5514;A-U All economic activities;Rotterdam;2022;4160288.0;6347283.0
5515;A-U All economic activities;Rotterdam;2023;4307371.0;6000476.0
5516;A-U All economic activities;Rozenburg;2010;1787.0;10668.0
5517;A-U All economic activities;Rozenburg;2011;;
5518;A-U All economic activities;Rozenburg;2012;;
5519;A-U All economic activities;Rozenburg;2013;;
5520;A-U All economic activities;Rozenburg;2014;;
5521;A-U All economic activities;Rozenburg;2015;;
5522;A-U All economic activities;Rozenburg;2016;;
5523;A-U All economic activities;Rozenburg;2017;;
5524;A-U All economic activities;Rozenburg;2018;;
5525;A-U All economic activities;Rozenburg;2019;;
5526;A-U All economic activities;Rozenburg;2020;;
5527;A-U All economic activities;Rozenburg;2021;;
5528;A-U All economic activities;Rozenburg;2022;;
5529;A-U All economic activities;Rozenburg;2023;;
5530;A-U All economic activities;Rozendaal;2010;480.0;2397.0
5531;A-U All economic activities;Rozendaal;2011;300.0;2347.0
5532;A-U All economic activities;Rozendaal;2012;553.0;2596.0
5533;A-U All economic activities;Rozendaal;2013;377.0;2392.0
5534;A-U All economic activities;Rozendaal;2014;260.0;2507.0
5535;A-U All economic activities;Rozendaal;2015;307.0;2357.0
5536;A-U All economic activities;Rozendaal;2016;376.0;2573.0
5537;A-U All economic activities;Rozendaal;2017;375.0;2554.0
5538;A-U All economic activities;Rozendaal;2018;370.0;2222.0
5539;A-U All economic activities;Rozendaal;2019;279.0;1940.0
5540;A-U All economic activities;Rozendaal;2020;232.0;1757.0
5541;A-U All economic activities;Rozendaal;2021;284.0;1808.0
5542;A-U All economic activities;Rozendaal;2022;208.0;1872.0
5543;A-U All economic activities;Rozendaal;2023;189.0;1967.0
5544;A-U All economic activities;Rucphen;2010;9275.0;55389.0
5545;A-U All economic activities;Rucphen;2011;7314.0;56226.0
5546;A-U All economic activities;Rucphen;2012;8608.0;56631.0
5547;A-U All economic activities;Rucphen;2013;9264.0;59104.0
5548;A-U All economic activities;Rucphen;2014;7410.0;57204.0
5549;A-U All economic activities;Rucphen;2015;7830.0;57379.0
5550;A-U All economic activities;Rucphen;2016;7670.0;56615.0
5551;A-U All economic activities;Rucphen;2017;7816.0;53232.0
5552;A-U All economic activities;Rucphen;2018;7731.0;53762.0
5553;A-U All economic activities;Rucphen;2019;7156.0;52759.0
5554;A-U All economic activities;Rucphen;2020;6272.0;50672.0
5555;A-U All economic activities;Rucphen;2021;6963.0;55279.0
5556;A-U All economic activities;Rucphen;2022;6299.0;53390.0
5557;A-U All economic activities;Rucphen;2023;5783.0;53168.0
5558;A-U All economic activities;Schagen;2010;8886.0;45915.0
5559;A-U All economic activities;Schagen;2011;7026.0;46264.0
5560;A-U All economic activities;Schagen;2012;8339.0;47817.0
5561;A-U All economic activities;Schagen;2013;27771.0;196562.0
5562;A-U All economic activities;Schagen;2014;22350.0;192952.0
5563;A-U All economic activities;Schagen;2015;24010.0;190526.0
5564;A-U All economic activities;Schagen;2016;24563.0;188002.0
5565;A-U All economic activities;Schagen;2017;26070.0;192008.0
5566;A-U All economic activities;Schagen;2018;26346.0;207626.0
5567;A-U All economic activities;Schagen;2019;22424.0;206188.0
5568;A-U All economic activities;Schagen;2020;20936.0;196146.0
5569;A-U All economic activities;Schagen;2021;22065.0;187803.0
5570;A-U All economic activities;Schagen;2022;17653.0;182020.0
5571;A-U All economic activities;Schagen;2023;18744.0;183601.0
5572;A-U All economic activities;Schermer;2010;3996.0;16726.0
5573;A-U All economic activities;Schermer;2011;3277.0;15223.0
5574;A-U All economic activities;Schermer;2012;3733.0;15649.0
5575;A-U All economic activities;Schermer;2013;3811.0;15335.0
5576;A-U All economic activities;Schermer;2014;1424.0;76395.0
5577;A-U All economic activities;Schermer;2015;;
5578;A-U All economic activities;Schermer;2016;;
5579;A-U All economic activities;Schermer;2017;;
5580;A-U All economic activities;Schermer;2018;;
5581;A-U All economic activities;Schermer;2019;;
5582;A-U All economic activities;Schermer;2020;;
5583;A-U All economic activities;Schermer;2021;;
5584;A-U All economic activities;Schermer;2022;;
5585;A-U All economic activities;Schermer;2023;;
5586;A-U All economic activities;Scherpenzeel;2010;5028.0;51185.0
5587;A-U All economic activities;Scherpenzeel;2011;4427.0;52070.0
5588;A-U All economic activities;Scherpenzeel;2012;4483.0;52731.0
5589;A-U All economic activities;Scherpenzeel;2013;4399.0;55790.0
5590;A-U All economic activities;Scherpenzeel;2014;4143.0;55438.0
5591;A-U All economic activities;Scherpenzeel;2015;4335.0;55307.0
5592;A-U All economic activities;Scherpenzeel;2016;4665.0;52700.0
5593;A-U All economic activities;Scherpenzeel;2017;4662.0;52858.0
5594;A-U All economic activities;Scherpenzeel;2018;4605.0;54578.0
5595;A-U All economic activities;Scherpenzeel;2019;4192.0;54849.0
5596;A-U All economic activities;Scherpenzeel;2020;3642.0;51459.0
5597;A-U All economic activities;Scherpenzeel;2021;3874.0;53876.0
5598;A-U All economic activities;Scherpenzeel;2022;3490.0;48163.0
5599;A-U All economic activities;Scherpenzeel;2023;3290.0;43318.0
5600;A-U All economic activities;Schiedam;2010;54818.0;218770.0
5601;A-U All economic activities;Schiedam;2011;47216.0;215231.0
5602;A-U All economic activities;Schiedam;2012;43706.0;212715.0
5603;A-U All economic activities;Schiedam;2013;45895.0;204303.0
5604;A-U All economic activities;Schiedam;2014;45570.0;204152.0
5605;A-U All economic activities;Schiedam;2015;47485.0;210819.0
5606;A-U All economic activities;Schiedam;2016;47121.0;212634.0
5607;A-U All economic activities;Schiedam;2017;33665.0;194762.0
5608;A-U All economic activities;Schiedam;2018;19500.0;162968.0
5609;A-U All economic activities;Schiedam;2019;18362.0;150346.0
5610;A-U All economic activities;Schiedam;2020;16235.0;153974.0
5611;A-U All economic activities;Schiedam;2021;18287.0;150629.0
5612;A-U All economic activities;Schiedam;2022;15119.0;151453.0
5613;A-U All economic activities;Schiedam;2023;14028.0;154356.0
5614;A-U All economic activities;Schiermonnikoog;2010;1622.0;4685.0
5615;A-U All economic activities;Schiermonnikoog;2011;1260.0;4683.0
5616;A-U All economic activities;Schiermonnikoog;2012;1810.0;4954.0
5617;A-U All economic activities;Schiermonnikoog;2013;1785.0;5002.0
5618;A-U All economic activities;Schiermonnikoog;2014;1358.0;5116.0
5619;A-U All economic activities;Schiermonnikoog;2015;1500.0;5391.0
5620;A-U All economic activities;Schiermonnikoog;2016;1704.0;5470.0
5621;A-U All economic activities;Schiermonnikoog;2017;1531.0;5171.0
5622;A-U All economic activities;Schiermonnikoog;2018;1497.0;5502.0
5623;A-U All economic activities;Schiermonnikoog;2019;1415.0;5005.0
5624;A-U All economic activities;Schiermonnikoog;2020;1219.0;4588.0
5625;A-U All economic activities;Schiermonnikoog;2021;1394.0;4633.0
5626;A-U All economic activities;Schiermonnikoog;2022;1201.0;4653.0
5627;A-U All economic activities;Schiermonnikoog;2023;1046.0;4414.0
5628;A-U All economic activities;Schijndel;2010;9669.0;55433.0
5629;A-U All economic activities;Schijndel;2011;7931.0;56316.0
5630;A-U All economic activities;Schijndel;2012;7756.0;55790.0
5631;A-U All economic activities;Schijndel;2013;9021.0;58300.0
5632;A-U All economic activities;Schijndel;2014;6710.0;53809.0
5633;A-U All economic activities;Schijndel;2015;7137.0;57519.0
5634;A-U All economic activities;Schijndel;2016;6912.0;58558.0
5635;A-U All economic activities;Schijndel;2017;;
5636;A-U All economic activities;Schijndel;2018;;
5637;A-U All economic activities;Schijndel;2019;;
5638;A-U All economic activities;Schijndel;2020;;
5639;A-U All economic activities;Schijndel;2021;;
5640;A-U All economic activities;Schijndel;2022;;
5641;A-U All economic activities;Schijndel;2023;;
5642;A-U All economic activities;Schinnen;2010;5130.0;19518.0
5643;A-U All economic activities;Schinnen;2011;4295.0;18796.0
5644;A-U All economic activities;Schinnen;2012;4498.0;19180.0
5645;A-U All economic activities;Schinnen;2013;4485.0;19252.0
5646;A-U All economic activities;Schinnen;2014;3941.0;18258.0
5647;A-U All economic activities;Schinnen;2015;4141.0;18120.0
5648;A-U All economic activities;Schinnen;2016;4095.0;18017.0
5649;A-U All economic activities;Schinnen;2017;4007.0;19723.0
5650;A-U All economic activities;Schinnen;2018;4107.0;17279.0
5651;A-U All economic activities;Schinnen;2019;;
5652;A-U All economic activities;Schinnen;2020;;
5653;A-U All economic activities;Schinnen;2021;;
5654;A-U All economic activities;Schinnen;2022;;
5655;A-U All economic activities;Schinnen;2023;;
5656;A-U All economic activities;Schoonhoven;2010;3178.0;14967.0
5657;A-U All economic activities;Schoonhoven;2011;2538.0;14672.0
5658;A-U All economic activities;Schoonhoven;2012;2550.0;14732.0
5659;A-U All economic activities;Schoonhoven;2013;2899.0;14321.0
5660;A-U All economic activities;Schoonhoven;2014;2059.0;14659.0
5661;A-U All economic activities;Schoonhoven;2015;;
5662;A-U All economic activities;Schoonhoven;2016;;
5663;A-U All economic activities;Schoonhoven;2017;;
5664;A-U All economic activities;Schoonhoven;2018;;
5665;A-U All economic activities;Schoonhoven;2019;;
5666;A-U All economic activities;Schoonhoven;2020;;
5667;A-U All economic activities;Schoonhoven;2021;;
5668;A-U All economic activities;Schoonhoven;2022;;
5669;A-U All economic activities;Schoonhoven;2023;;
5670;A-U All economic activities;Schouwen-Duiveland;2010;44197.0;106232.0
5671;A-U All economic activities;Schouwen-Duiveland;2011;38419.0;103904.0
5672;A-U All economic activities;Schouwen-Duiveland;2012;37531.0;106731.0
5673;A-U All economic activities;Schouwen-Duiveland;2013;39297.0;102072.0
5674;A-U All economic activities;Schouwen-Duiveland;2014;32597.0;106391.0
5675;A-U All economic activities;Schouwen-Duiveland;2015;34938.0;108435.0
5676;A-U All economic activities;Schouwen-Duiveland;2016;35392.0;107917.0
5677;A-U All economic activities;Schouwen-Duiveland;2017;34561.0;109642.0
5678;A-U All economic activities;Schouwen-Duiveland;2018;35967.0;108639.0
5679;A-U All economic activities;Schouwen-Duiveland;2019;29932.0;106977.0
5680;A-U All economic activities;Schouwen-Duiveland;2020;17054.0;99818.0
5681;A-U All economic activities;Schouwen-Duiveland;2021;28821.0;103763.0
5682;A-U All economic activities;Schouwen-Duiveland;2022;20018.0;104332.0
5683;A-U All economic activities;Schouwen-Duiveland;2023;21883.0;99815.0
5684;A-U All economic activities;Simpelveld;2010;2370.0;9315.0
5685;A-U All economic activities;Simpelveld;2011;1805.0;9677.0
5686;A-U All economic activities;Simpelveld;2012;2211.0;9917.0
5687;A-U All economic activities;Simpelveld;2013;2294.0;9966.0
5688;A-U All economic activities;Simpelveld;2014;1703.0;
5689;A-U All economic activities;Simpelveld;2015;1908.0;9833.0
5690;A-U All economic activities;Simpelveld;2016;2000.0;9555.0
5691;A-U All economic activities;Simpelveld;2017;1903.0;9970.0
5692;A-U All economic activities;Simpelveld;2018;1870.0;9948.0
5693;A-U All economic activities;Simpelveld;2019;1650.0;9071.0
5694;A-U All economic activities;Simpelveld;2020;1415.0;8260.0
5695;A-U All economic activities;Simpelveld;2021;1457.0;8273.0
5696;A-U All economic activities;Simpelveld;2022;1208.0;8231.0
5697;A-U All economic activities;Simpelveld;2023;1013.0;7522.0
5698;A-U All economic activities;Sint Anthonis;2010;8757.0;47867.0
5699;A-U All economic activities;Sint Anthonis;2011;6776.0;48639.0
5700;A-U All economic activities;Sint Anthonis;2012;7357.0;48678.0
5701;A-U All economic activities;Sint Anthonis;2013;7439.0;49779.0
5702;A-U All economic activities;Sint Anthonis;2014;5720.0;47329.0
5703;A-U All economic activities;Sint Anthonis;2015;6176.0;48083.0
5704;A-U All economic activities;Sint Anthonis;2016;5260.0;46536.0
5705;A-U All economic activities;Sint Anthonis;2017;4548.0;46926.0
5706;A-U All economic activities;Sint Anthonis;2018;4961.0;48683.0
5707;A-U All economic activities;Sint Anthonis;2019;4417.0;47229.0
5708;A-U All economic activities;Sint Anthonis;2020;3896.0;45401.0
5709;A-U All economic activities;Sint Anthonis;2021;4338.0;42311.0
5710;A-U All economic activities;Sint Anthonis;2022;;
5711;A-U All economic activities;Sint Anthonis;2023;;
5712;A-U All economic activities;Sint-Michielsgestel;2010;7262.0;37425.0
5713;A-U All economic activities;Sint-Michielsgestel;2011;5619.0;37854.0
5714;A-U All economic activities;Sint-Michielsgestel;2012;6553.0;38073.0
5715;A-U All economic activities;Sint-Michielsgestel;2013;7067.0;39371.0
5716;A-U All economic activities;Sint-Michielsgestel;2014;5210.0;38293.0
5717;A-U All economic activities;Sint-Michielsgestel;2015;5802.0;38469.0
5718;A-U All economic activities;Sint-Michielsgestel;2016;5680.0;38466.0
5719;A-U All economic activities;Sint-Michielsgestel;2017;5500.0;38906.0
5720;A-U All economic activities;Sint-Michielsgestel;2018;5511.0;38092.0
5721;A-U All economic activities;Sint-Michielsgestel;2019;4719.0;35823.0
5722;A-U All economic activities;Sint-Michielsgestel;2020;3997.0;34950.0
5723;A-U All economic activities;Sint-Michielsgestel;2021;4452.0;34366.0
5724;A-U All economic activities;Sint-Michielsgestel;2022;3612.0;33671.0
5725;A-U All economic activities;Sint-Michielsgestel;2023;3204.0;32803.0
5726;A-U All economic activities;Sint-Oedenrode;2010;8762.0;50916.0
5727;A-U All economic activities;Sint-Oedenrode;2011;6959.0;53012.0
5728;A-U All economic activities;Sint-Oedenrode;2012;7724.0;51239.0
5729;A-U All economic activities;Sint-Oedenrode;2013;8258.0;53693.0
5730;A-U All economic activities;Sint-Oedenrode;2014;8924.0;50192.0
5731;A-U All economic activities;Sint-Oedenrode;2015;9717.0;51476.0
5732;A-U All economic activities;Sint-Oedenrode;2016;6254.0;51992.0
5733;A-U All economic activities;Sint-Oedenrode;2017;;
5734;A-U All economic activities;Sint-Oedenrode;2018;;
5735;A-U All economic activities;Sint-Oedenrode;2019;;
5736;A-U All economic activities;Sint-Oedenrode;2020;;
5737;A-U All economic activities;Sint-Oedenrode;2021;;
5738;A-U All economic activities;Sint-Oedenrode;2022;;
5739;A-U All economic activities;Sint-Oedenrode;2023;;
5740;A-U All economic activities;Sittard-Geleen;2010;1758055.0;316891.0
5741;A-U All economic activities;Sittard-Geleen;2011;;313489.0
5742;A-U All economic activities;Sittard-Geleen;2012;;310160.0
5743;A-U All economic activities;Sittard-Geleen;2013;;344935.0
5744;A-U All economic activities;Sittard-Geleen;2014;;321201.0
5745;A-U All economic activities;Sittard-Geleen;2015;;331463.0
5746;A-U All economic activities;Sittard-Geleen;2016;;362968.0
5747;A-U All economic activities;Sittard-Geleen;2017;1670889.0;
5748;A-U All economic activities;Sittard-Geleen;2018;1552548.0;
5749;A-U All economic activities;Sittard-Geleen;2019;;
