ID;SoortMisdrijf;LeeftijdEnSoortVerdachte;Perioden;IngeschrevenRechtbankstrafzaken_1;TechnischSepot_2;Beleidssepot_3;Transactie_4;Overdracht_5;VoegingAdInformandum_6;VoegingTerBerechting_7;Onbekend_8;TotaalAfdoeningenDoorOM_9;TotaalEindbeslissing_10;OnbevoegdverklaringVanDeRechter_11;NietOntvankelijkOpenbaarMinisterie_12;SchorsingVanDeVervolging_13;Vrijspraak_14;OntslagRechtsvervolgingMetMaatregel_15;OntslagRechtsvervolgingZonderMaatr_16;SchuldigverklaringZonderStraf_17;SchuldigverklaringMetStraf_18;Onbekend_19;TotaalOpgelegdeSancties_20;Hoofdstraffen_21;BijkomendeStraffen_22;Maatregelen_23
75;0;4;2001;124035;7685;5590;27805;1050;2475;6420;35;51060;66680;15;525;0;2605;0;190;360;62980;0;96085;71860;14950;8785
76;0;4;2002;133230;7175;6295;29555;1215;2895;7045;30;54215;68455;30;465;5;2460;0;155;350;64995;0;99390;73800;15250;9900
77;0;4;2003;143640;7025;6545;34935;1215;2550;7040;35;59350;79340;20;430;5;3185;0;190;450;75060;0;113885;84590;17555;11350
78;0;4;2004;140860;7255;6615;31850;1325;2590;6845;40;56520;77435;15;335;5;3260;0;235;430;73150;0;111150;82995;16430;11405
79;0;4;2005;135660;6890;6665;29975;1295;1885;5620;35;52365;75895;25;325;0;3805;0;250;455;71030;0;107500;80855;15775;10450
80;0;4;2006;134875;7245;7435;31400;1085;1720;5395;45;54325;76050;30;420;5;4480;0;285;560;70275;0;106275;79805;15540;10475
81;0;4;2007;135480;7220;7255;29345;1095;1625;5040;75;51650;70545;35;395;10;4465;0;300;550;64790;0;98420;73025;14910;10020
82;0;4;2008;129020;8600;8145;26480;1250;1895;5280;45;51695;69130;80;365;5;4760;0;340;635;62950;0;95665;71035;13785;10145
83;0;4;2009;113820;7280;9205;25970;885;2075;3750;1165;50330;70060;55;375;5;4865;0;370;620;63775;0;94530;71010;13415;9745
84;0;4;2010;104025;4830;6840;15040;415;930;1970;4010;34035;46020;30;280;5;3695;0;250;435;41325;0;60535;46305;6275;7445
85;0;5;1994;1085;270;110;160;5;310;20;15;890;370;0;0;0;20;0;0;10;340;0;430;355;60;10
86;0;5;1995;625;245;65;165;5;60;25;10;570;340;0;5;0;10;0;0;5;320;0;525;360;155;10
87;0;5;1996;900;185;75;250;5;140;5;5;665;105;0;0;0;5;0;0;0;100;0;140;105;25;5
88;0;5;1997;1030;185;65;255;5;65;20;5;605;380;0;5;0;10;0;0;0;365;0;580;410;155;10
89;0;5;1998;495;145;100;155;5;45;15;10;475;160;0;0;0;5;0;0;0;150;0;220;165;20;20
90;0;5;1999;420;110;35;110;15;20;0;5;300;120;0;0;0;10;0;0;0;105;0;155;125;15;20
91;0;5;2000;405;110;50;100;5;25;10;5;305;85;0;0;0;5;0;0;0;80;0;115;90;10;10
92;0;5;2001;0;95;60;120;5;15;10;0;310;105;0;5;0;25;0;0;0;75;0;100;80;10;10
93;0;5;2002;0;70;50;100;5;25;5;0;255;445;0;0;0;20;0;0;5;420;0;610;475;70;65
94;0;5;2003;0;65;65;135;0;25;10;0;300;890;0;5;0;35;0;5;5;840;0;1200;925;120;145
95;0;5;2004;0;90;50;120;0;20;5;0;285;945;5;5;0;60;0;5;5;870;0;1275;990;125;160
96;0;5;2005;0;75;50;150;5;20;5;0;310;930;0;5;0;60;0;0;5;855;0;1210;955;115;140
97;0;5;2006;0;85;75;145;5;20;5;0;335;840;0;10;0;65;0;5;10;750;0;1065;845;95;120
98;0;5;2007;0;95;65;205;5;20;10;0;405;725;0;5;0;60;0;5;10;645;0;940;715;105;110
99;0;5;2008;0;130;85;145;5;30;5;0;400;680;0;10;0;75;0;0;15;580;0;805;635;70;95
100;0;5;2009;0;75;80;135;5;25;0;0;320;670;0;5;0;80;0;5;10;570;0;820;630;75;105
101;0;5;2010;0;40;65;135;5;10;5;5;260;16960;10;5;0;1250;0;0;105;15590;0;21335;17285;3460;575
102;0;6;1994;29940;3860;3740;7215;605;1035;1335;560;18350;9815;0;65;0;430;0;20;75;9220;0;11945;10475;1020;360
103;0;6;1995;28580;3690;3005;7045;495;865;1260;560;16925;11430;0;80;0;540;0;25;125;10660;0;13490;11995;1085;300
104;0;6;1996;28420;3315;2560;7125;470;665;1140;345;15625;11595;5;80;0;550;0;20;140;10805;0;14125;12245;1240;520
105;0;6;1997;29000;3055;2660;7525;490;790;1360;300;16180;11410;0;85;0;585;0;20;135;10580;0;14060;12030;1275;640
106;0;6;1998;28040;2460;2260;7545;380;510;1065;255;14480;11370;0;60;0;555;0;30;120;10600;0;14365;12110;1335;780
107;0;6;1999;27785;2095;1750;8585;525;410;800;285;14450;12660;0;70;0;670;0;25;120;11770;0;16155;13625;1410;1005
108;0;6;2000;26750;2125;2325;7935;410;425;890;435;14550;12315;10;80;0;605;0;30;125;11465;0;15700;13170;1425;965
109;0;6;2001;27455;1865;1985;8535;335;450;860;10;14040;12480;5;105;0;675;0;35;125;11540;0;16110;13260;1490;1250
110;0;6;2002;29890;1810;2035;9315;340;555;1030;5;15095;13215;10;100;0;600;0;45;145;12315;0;17265;14030;1660;1465
111;0;6;2003;32735;1725;2180;11130;365;465;995;10;16870;15490;5;90;0;705;0;60;170;14460;0;20205;16360;2005;1730
112;0;6;2004;34230;1940;2500;11040;385;485;970;10;17335;15225;5;75;0;800;0;50;180;14115;0;19845;16030;1995;1690
113;0;6;2005;35215;1920;2900;11785;450;360;925;10;18350;15500;5;80;0;950;0;50;170;14245;0;19875;16195;1910;1690
114;0;6;2006;37065;2055;3295;13210;415;355;925;20;20275;16355;5;85;0;1235;0;70;240;14715;0;20650;16585;2170;1785
115;0;6;2007;39330;2225;3295;13370;520;365;965;45;20785;16005;0;70;0;1280;0;90;220;14340;0;20215;15915;2265;1905
116;0;6;2008;37485;2625;3865;12530;490;430;1020;15;20980;16395;10;80;5;1485;0;95;270;14450;0;20140;15840;2250;1890
117;0;6;2009;33745;2320;3815;11970;435;455;700;300;19995;16175;10;80;0;1395;0;120;295;14275;0;19590;15580;2085;1815
118;0;6;2010;30645;1500;3085;8700;290;225;400;1025;15220;13540;5;70;0;1300;0;100;255;11815;0;15590;12895;1220;1375
119;0;7;1994;2360;360;750;420;140;45;80;10;1805;505;0;10;0;25;0;0;10;465;0;515;485;5;10
120;0;7;1995;2285;320;590;415;115;50;105;10;1610;580;0;10;0;20;0;0;25;525;0;565;525;5;10
121;0;7;1996;2715;355;580;605;130;70;125;20;1885;635;0;5;0;30;0;0;20;575;0;700;640;10;35
122;0;7;1997;2985;365;650;665;195;100;165;20;2155;640;0;0;0;25;0;0;25;590;0;760;680;10;60
123;0;7;1998;2990;325;445;955;155;80;150;10;2125;760;0;5;0;25;0;0;20;700;0;895;815;5;50
124;0;7;1999;3395;290;435;1060;190;70;145;10;2205;835;0;5;0;35;0;0;15;775;0;1040;925;10;95
125;0;7;2000;3370;255;495;1205;180;75;205;20;2435;995;0;5;0;40;0;0;30;920;0;1225;1115;10;95
126;0;7;2001;4010;230;515;1685;180;80;220;0;2915;1020;0;10;0;55;0;0;20;930;0;1265;1135;10;100
127;0;7;2002;4445;260;500;2035;190;80;235;5;3305;1325;0;20;0;80;0;5;30;1195;0;1685;1475;15;175
128;0;7;2003;4780;195;460;2280;210;105;215;0;3470;1555;5;5;0;65;0;0;35;1440;0;2060;1810;20;215
129;0;7;2004;5130;170;475;2470;200;80;210;0;3605;1535;0;10;0;90;0;5;35;1395;0;2015;1760;15;220
130;0;7;2005;5730;205;580;2995;230;85;245;5;4345;1575;5;15;0;90;0;0;30;1440;0;1970;1735;10;210
131;0;7;2006;6175;220;705;3075;245;85;300;5;4630;1670;0;5;0;105;0;5;50;1510;0;1990;1750;15;215
132;0;7;2007;6850;265;800;3255;300;100;330;5;5050;1870;0;10;0;140;0;0;55;1665;0;2145;1855;10;260
133;0;7;2008;6315;290;810;2935;260;100;355;5;4760;2030;0;15;0;165;0;5;55;1790;0;2170;1930;20;195
134;0;7;2009;5460;270;695;2630;245;85;240;5;4165;1735;0;20;0;140;0;10;55;1515;0;1835;1605;15;200
135;0;7;2010;4885;250;680;2210;235;55;210;5;3645;1435;0;20;0;155;0;10;55;1195;0;1430;1225;10;170
136;0;8;1994;6515;895;750;1445;140;240;325;105;3905;2375;0;10;0;90;0;0;15;2260;0;2820;2585;105;110
137;0;8;1995;6030;850;645;1475;110;185;255;90;3615;2585;0;15;0;105;0;5;30;2425;0;2915;2725;100;65
138;0;8;1996;5540;725;440;1360;95;125;200;80;3020;2485;0;20;0;100;0;0;30;2330;0;2965;2685;110;145
139;0;8;1997;5380;615;465;1375;75;135;195;60;2920;2275;0;10;0;105;0;5;20;2135;0;2740;2470;100;155
140;0;8;1998;5305;505;440;1320;70;90;175;45;2645;2220;0;10;0;110;0;5;20;2080;0;2745;2405;100;215
141;0;8;1999;5065;410;285;1540;80;50;105;45;2515;2610;0;15;0;140;0;5;15;2430;0;3255;2850;120;265
142;0;8;2000;4870;410;385;1345;60;70;110;85;2465;2425;5;15;0;110;0;5;15;2275;0;3005;2645;115;230
143;0;8;2001;5295;400;335;1445;45;80;110;5;2415;2640;0;25;0;135;0;10;15;2455;0;3350;2860;140;330
144;0;8;2002;5670;360;335;1580;35;110;135;0;2550;2785;5;15;0;125;0;5;35;2605;0;3595;2990;190;405
145;0;8;2003;6430;370;360;2055;35;60;125;5;3010;3210;0;20;0;140;0;10;25;3015;0;4160;3435;250;460
146;0;8;2004;6960;410;430;2175;50;80;120;0;3270;3240;0;15;0;170;0;10;25;3020;0;4160;3450;240;455
147;0;8;2005;7045;390;490;2220;50;75;140;0;3365;3260;0;10;0;195;0;5;20;3025;0;4095;3435;210;440
148;0;8;2006;7650;430;530;2715;40;70;145;5;3925;3450;0;15;0;245;0;15;35;3135;0;4350;3555;340;435
149;0;8;2007;8170;500;555;2720;50;70;140;15;4055;3525;0;15;0;255;0;25;30;3195;0;4480;3545;435;480
150;0;8;2008;7945;550;630;2585;50;65;150;0;4030;3620;0;10;0;310;0;15;40;3240;0;4515;3590;420;485
151;0;8;2009;7535;500;680;2605;55;80;100;110;4135;3745;0;15;0;280;0;30;65;3350;0;4585;3675;395;495
152;0;8;2010;7030;290;535;1895;15;50;40;390;3215;2505;0;15;0;210;0;15;40;2225;0;2930;2455;130;325
153;0;9;1994;20935;2565;2215;5330;320;750;925;440;12545;6915;0;45;0;310;0;20;55;6485;0;8595;7395;910;235
154;0;9;1995;20165;2500;1755;5130;270;625;900;455;11635;8235;0;55;0;415;0;15;70;7680;0;9965;8710;970;225
155;0;9;1996;20050;2210;1520;5130;245;430;815;245;10595;8460;0;55;0;415;0;20;85;7885;0;10435;8895;1120;335
156;0;9;1997;20480;2050;1525;5430;215;560;1000;220;10995;8475;0;70;0;460;0;15;95;7840;0;10530;8860;1160;430
157;0;9;1998;19640;1610;1350;5235;155;340;740;195;9630;8365;0;45;0;420;0;25;80;7800;0;10695;8875;1230;505
158;0;9;1999;19220;1370;1015;5950;255;290;550;225;9650;9185;0;45;0;495;0;20;90;8535;0;11835;9820;1280;640
159;0;9;2000;18430;1435;1425;5365;175;275;575;335;9585;8885;5;60;0;460;0;20;80;8260;0;11455;9405;1305;640
160;0;9;2001;18150;1205;1125;5385;110;290;525;5;8645;8745;0;65;0;460;0;25;90;8100;0;11440;9210;1335;820
161;0;9;2002;19775;1180;1190;5675;115;360;655;5;9180;9035;0;65;0;385;0;40;85;8460;0;11905;9500;1455;875
162;0;9;2003;21525;1145;1340;6760;120;300;655;5;10325;10645;0;60;0;495;0;50;110;9935;0;13885;11035;1725;1045
163;0;9;2004;22145;1340;1580;6360;135;325;635;10;10390;10365;0;50;0;530;0;35;115;9630;0;13585;10745;1740;1015
164;0;9;2005;22440;1310;1820;6535;165;195;540;5;10570;10565;5;55;0;650;0;45;115;9695;0;13705;10935;1685;1025
165;0;9;2006;23235;1395;2030;7385;130;200;475;15;11630;11155;0;60;0;875;0;55;155;10010;0;14235;11215;1810;1130
166;0;9;2007;24310;1445;1910;7340;170;190;495;25;11580;10525;0;50;0;865;0;65;130;9410;0;13500;10440;1810;1155
167;0;9;2008;23220;1770;2400;6955;180;265;520;10;12095;10655;5;55;0;1005;0;75;170;9350;0;13365;10240;1805;1200
168;0;9;2009;20750;1535;2415;6680;135;285;360;185;11600;10615;5;50;0;955;0;75;175;9350;0;13105;10245;1675;1110
169;0;9;2010;18735;945;1845;4545;40;120;150;630;8280;6860;5;40;0;685;0;70;135;5930;0;8155;6570;710;815
170;0;Vrouwelijk, leeftijd onbekend;1994;135;40;25;20;5;0;0;5;95;15;0;0;0;5;0;0;0;15;0;20;15;5;0
171;0;Vrouwelijk, leeftijd onbekend;1995;100;20;15;20;0;0;0;5;65;30;0;0;0;0;0;0;0;25;0;45;35;10;0
172;0;Vrouwelijk, leeftijd onbekend;1996;110;25;20;30;0;45;5;0;125;15;0;0;0;0;0;0;0;15;0;25;20;0;5
173;0;Vrouwelijk, leeftijd onbekend;1997;155;25;20;60;0;0;0;5;110;20;0;0;0;0;0;0;0;20;0;25;20;5;0
174;0;Vrouwelijk, leeftijd onbekend;1998;105;15;25;35;0;0;0;0;85;25;0;0;0;0;0;0;0;20;0;30;20;0;5
175;0;Vrouwelijk, leeftijd onbekend;1999;105;20;20;30;5;0;0;5;80;30;0;0;0;0;0;0;0;25;0;30;25;0;0
176;0;Vrouwelijk, leeftijd onbekend;2000;85;20;20;20;0;0;0;0;60;10;0;0;0;0;0;0;0;10;0;10;10;0;0
177;0;Vrouwelijk, leeftijd onbekend;2001;0;25;15;20;0;5;0;0;70;75;0;0;0;20;0;0;0;50;0;55;50;5;0
178;0;Vrouwelijk, leeftijd onbekend;2002;0;15;15;30;0;5;0;0;60;65;0;0;0;5;0;0;0;60;0;80;65;0;15
179;0;Vrouwelijk, leeftijd onbekend;2003;0;15;15;35;0;0;0;0;65;80;0;0;0;10;0;0;0;70;0;100;80;10;10
180;0;Vrouwelijk, leeftijd onbekend;2004;0;15;10;35;0;0;5;0;70;85;0;0;0;10;0;0;0;70;0;85;75;5;5
181;0;Vrouwelijk, leeftijd onbekend;2005;0;20;15;30;0;5;0;0;70;95;0;0;0;15;0;0;0;85;0;105;90;10;10
182;0;Vrouwelijk, leeftijd onbekend;2006;0;10;30;35;5;0;0;0;85;80;0;5;0;10;0;0;0;65;0;75;65;5;5
183;0;Vrouwelijk, leeftijd onbekend;2007;0;10;30;55;0;5;0;0;100;85;0;0;0;15;0;0;0;70;0;95;80;10;5
184;0;Vrouwelijk, leeftijd onbekend;2008;0;15;25;50;0;5;0;0;90;90;0;0;0;10;0;0;10;75;0;95;80;5;10
185;0;Vrouwelijk, leeftijd onbekend;2009;0;15;25;55;0;5;0;0;100;80;0;0;0;15;0;0;5;55;0;70;60;0;10
186;0;Vrouwelijk, leeftijd onbekend;2010;0;10;20;45;0;0;0;0;80;2740;0;0;0;245;0;0;25;2465;0;3080;2645;370;65
187;0;Nat.persoon, geslacht onbekend totaal;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0;Nat.persoon, geslacht onbekend totaal;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0;Nat.persoon, geslacht onbekend totaal;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0;Nat.persoon, geslacht onbekend totaal;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0;Nat.persoon, geslacht onbekend totaal;1998;0;130;100;250;15;65;70;15;645;720;0;0;0;35;0;0;5;680;0;1045;810;90;130
192;0;Nat.persoon, geslacht onbekend totaal;1999;795;105;45;190;10;35;30;70;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0;Nat.persoon, geslacht onbekend totaal;2000;480;65;75;75;25;25;35;15;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0;Nat.persoon, geslacht onbekend totaal;2001;490;50;25;250;5;20;10;0;370;475;0;5;0;20;0;0;0;450;0;705;550;100;50
195;0;Nat.persoon, geslacht onbekend totaal;2002;420;45;30;185;5;30;10;0;310;475;0;5;0;25;0;0;5;445;0;670;515;90;60
196;0;Nat.persoon, geslacht onbekend totaal;2003;340;60;40;115;0;45;10;0;270;585;0;5;0;30;0;0;5;545;0;825;630;125;65
197;0;Nat.persoon, geslacht onbekend totaal;2004;310;45;60;105;5;60;10;0;280;435;0;5;0;15;0;0;5;410;0;635;475;110;55
198;0;Nat.persoon, geslacht onbekend totaal;2005;255;30;35;65;5;55;5;0;195;405;0;30;0;10;0;0;0;360;0;540;400;100;40
