ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
1924;2e 10%-groep;Tweeverdiener;2000;44.0;8.0;57.0;1.0;9.0;3.0;12.0;12.0;8.0
1925;2e 10%-groep;Overig huishouden;1990;405.0;83.0;;8.0;9.0;;;9.0;8.0
1926;2e 10%-groep;Overig huishouden;1991;404.0;82.0;;8.0;9.0;;;9.0;8.0
1927;2e 10%-groep;Overig huishouden;1992;414.0;83.0;;8.0;9.0;;;9.0;9.0
1928;2e 10%-groep;Overig huishouden;1993;425.0;84.0;;8.0;9.0;;;9.0;9.0
1929;2e 10%-groep;Overig huishouden;1994;430.0;84.0;;8.0;9.0;;;9.0;9.0
1930;2e 10%-groep;Overig huishouden;1995;436.0;84.0;;8.0;10.0;;;10.0;9.0
1931;2e 10%-groep;Overig huishouden;1996;443.0;85.0;;8.0;10.0;;;10.0;9.0
1932;2e 10%-groep;Overig huishouden;1997;452.0;86.0;;9.0;10.0;;;10.0;10.0
1933;2e 10%-groep;Overig huishouden;1998;458.0;86.0;;9.0;11.0;;;11.0;10.0
1934;2e 10%-groep;Overig huishouden;1999;468.0;87.0;;9.0;11.0;;;11.0;11.0
1935;2e 10%-groep;Overig huishouden;2000;468.0;86.0;;9.0;12.0;;;12.0;11.0
1936;3e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;11.0;;;12.0;10.0
1937;3e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;11.0;;;12.0;10.0
1938;3e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;12.0;;;12.0;10.0
1939;3e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;12.0;;;12.0;10.0
1940;3e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;12.0;;;13.0;10.0
1941;3e 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;12.0;;;13.0;11.0
1942;3e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;12.0;;;13.0;11.0
1943;3e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;13.0;;;14.0;11.0
1944;3e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;13.0;;;14.0;12.0
1945;3e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;14.0;;;15.0;12.0
1946;3e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;14.0;;;15.0;13.0
1947;3e 10%-groep;Eenverdiener;1990;105.0;21.0;60.0;2.0;12.0;;12.0;12.0;8.0
1948;3e 10%-groep;Eenverdiener;1991;108.0;22.0;59.0;2.0;12.0;;12.0;12.0;8.0
1949;3e 10%-groep;Eenverdiener;1992;103.0;20.0;57.0;2.0;12.0;;12.0;12.0;8.0
1950;3e 10%-groep;Eenverdiener;1993;99.0;19.0;56.0;2.0;12.0;;12.0;13.0;8.0
1951;3e 10%-groep;Eenverdiener;1994;98.0;19.0;53.0;2.0;13.0;;13.0;13.0;8.0
1952;3e 10%-groep;Eenverdiener;1995;95.0;18.0;54.0;2.0;13.0;;13.0;13.0;9.0
1953;3e 10%-groep;Eenverdiener;1996;84.0;16.0;51.0;2.0;13.0;;13.0;13.0;9.0
1954;3e 10%-groep;Eenverdiener;1997;80.0;15.0;48.0;2.0;14.0;;14.0;14.0;9.0
1955;3e 10%-groep;Eenverdiener;1998;79.0;15.0;50.0;1.0;14.0;;14.0;14.0;9.0
1956;3e 10%-groep;Eenverdiener;1999;74.0;14.0;50.0;1.0;15.0;;15.0;15.0;10.0
1957;3e 10%-groep;Eenverdiener;2000;68.0;12.0;47.0;1.0;15.0;;15.0;15.0;10.0
1958;3e 10%-groep;Tweeverdiener;1990;69.0;14.0;40.0;1.0;8.0;3.0;12.0;12.0;7.0
1959;3e 10%-groep;Tweeverdiener;1991;76.0;15.0;41.0;2.0;9.0;3.0;12.0;12.0;8.0
1960;3e 10%-groep;Tweeverdiener;1992;76.0;15.0;43.0;2.0;9.0;3.0;12.0;12.0;8.0
1961;3e 10%-groep;Tweeverdiener;1993;77.0;15.0;44.0;2.0;9.0;3.0;12.0;12.0;8.0
1962;3e 10%-groep;Tweeverdiener;1994;86.0;17.0;47.0;2.0;9.0;4.0;13.0;13.0;8.0
1963;3e 10%-groep;Tweeverdiener;1995;82.0;16.0;46.0;2.0;9.0;4.0;13.0;13.0;8.0
1964;3e 10%-groep;Tweeverdiener;1996;82.0;16.0;49.0;2.0;9.0;4.0;13.0;13.0;9.0
1965;3e 10%-groep;Tweeverdiener;1997;85.0;16.0;52.0;2.0;10.0;4.0;14.0;14.0;9.0
1966;3e 10%-groep;Tweeverdiener;1998;79.0;15.0;50.0;1.0;10.0;4.0;14.0;14.0;9.0
1967;3e 10%-groep;Tweeverdiener;1999;74.0;14.0;50.0;1.0;10.0;4.0;15.0;15.0;9.0
1968;3e 10%-groep;Tweeverdiener;2000;75.0;14.0;53.0;1.0;11.0;4.0;15.0;15.0;10.0
1969;3e 10%-groep;Overig huishouden;1990;313.0;64.0;;6.0;11.0;;;12.0;11.0
1970;3e 10%-groep;Overig huishouden;1991;310.0;63.0;;6.0;12.0;;;12.0;11.0
1971;3e 10%-groep;Overig huishouden;1992;322.0;64.0;;6.0;12.0;;;12.0;11.0
1972;3e 10%-groep;Overig huishouden;1993;331.0;65.0;;7.0;12.0;;;12.0;11.0
1973;3e 10%-groep;Overig huishouden;1994;326.0;64.0;;6.0;12.0;;;13.0;11.0
1974;3e 10%-groep;Overig huishouden;1995;341.0;66.0;;7.0;13.0;;;13.0;12.0
1975;3e 10%-groep;Overig huishouden;1996;356.0;68.0;;7.0;13.0;;;13.0;12.0
1976;3e 10%-groep;Overig huishouden;1997;364.0;69.0;;7.0;13.0;;;14.0;13.0
1977;3e 10%-groep;Overig huishouden;1998;377.0;70.0;;7.0;14.0;;;14.0;13.0
1978;3e 10%-groep;Overig huishouden;1999;392.0;73.0;;7.0;14.0;;;15.0;13.0
1979;3e 10%-groep;Overig huishouden;2000;404.0;74.0;;7.0;15.0;;;15.0;14.0
1980;4e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;13.0;;;14.0;10.0
1981;4e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;13.0;;;15.0;11.0
1982;4e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;14.0;;;15.0;11.0
1983;4e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;14.0;;;15.0;12.0
1984;4e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;14.0;;;16.0;12.0
1985;4e 10%-groep;Totaal huishoudens;1995;517.0;100.0;;10.0;15.0;;;16.0;12.0
1986;4e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;15.0;;;16.0;13.0
1987;4e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;15.0;;;17.0;13.0
1988;4e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;16.0;;;18.0;14.0
1989;4e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;16.0;;;18.0;14.0
1990;4e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;17.0;;;19.0;15.0
1991;4e 10%-groep;Eenverdiener;1990;191.0;39.0;64.0;4.0;14.0;;14.0;14.0;9.0
1992;4e 10%-groep;Eenverdiener;1991;185.0;37.0;61.0;4.0;14.0;;15.0;15.0;9.0
1993;4e 10%-groep;Eenverdiener;1992;176.0;35.0;60.0;4.0;15.0;;15.0;15.0;9.0
1994;4e 10%-groep;Eenverdiener;1993;163.0;32.0;58.0;3.0;15.0;;15.0;15.0;10.0
1995;4e 10%-groep;Eenverdiener;1994;155.0;30.0;56.0;3.0;15.0;;15.0;16.0;10.0
1996;4e 10%-groep;Eenverdiener;1995;155.0;30.0;55.0;3.0;16.0;;16.0;16.0;10.0
1997;4e 10%-groep;Eenverdiener;1996;149.0;29.0;52.0;3.0;16.0;;16.0;16.0;10.0
1998;4e 10%-groep;Eenverdiener;1997;140.0;27.0;51.0;3.0;17.0;;17.0;17.0;11.0
1999;4e 10%-groep;Eenverdiener;1998;136.0;26.0;50.0;3.0;17.0;;17.0;18.0;11.0
2000;4e 10%-groep;Eenverdiener;1999;131.0;24.0;49.0;2.0;18.0;;18.0;18.0;12.0
2001;4e 10%-groep;Eenverdiener;2000;122.0;22.0;47.0;2.0;18.0;;18.0;19.0;12.0
2002;4e 10%-groep;Tweeverdiener;1990;107.0;22.0;36.0;2.0;11.0;3.0;14.0;14.0;9.0
2003;4e 10%-groep;Tweeverdiener;1991;118.0;24.0;39.0;2.0;11.0;4.0;15.0;15.0;9.0
2004;4e 10%-groep;Tweeverdiener;1992;116.0;23.0;40.0;2.0;11.0;4.0;15.0;15.0;10.0
2005;4e 10%-groep;Tweeverdiener;1993;118.0;23.0;42.0;2.0;11.0;4.0;15.0;15.0;10.0
2006;4e 10%-groep;Tweeverdiener;1994;121.0;24.0;44.0;2.0;12.0;4.0;15.0;16.0;10.0
2007;4e 10%-groep;Tweeverdiener;1995;125.0;24.0;45.0;2.0;12.0;4.0;16.0;16.0;10.0
2008;4e 10%-groep;Tweeverdiener;1996;136.0;26.0;48.0;3.0;12.0;4.0;16.0;17.0;11.0
2009;4e 10%-groep;Tweeverdiener;1997;134.0;25.0;49.0;3.0;13.0;4.0;17.0;17.0;11.0
2010;4e 10%-groep;Tweeverdiener;1998;134.0;25.0;50.0;3.0;13.0;4.0;17.0;18.0;11.0
2011;4e 10%-groep;Tweeverdiener;1999;136.0;25.0;51.0;3.0;13.0;5.0;18.0;18.0;12.0
2012;4e 10%-groep;Tweeverdiener;2000;140.0;26.0;53.0;3.0;14.0;5.0;18.0;19.0;12.0
2013;4e 10%-groep;Overig huishouden;1990;189.0;39.0;;4.0;13.0;;;14.0;13.0
2014;4e 10%-groep;Overig huishouden;1991;191.0;39.0;;4.0;14.0;;;15.0;14.0
2015;4e 10%-groep;Overig huishouden;1992;208.0;42.0;;4.0;14.0;;;15.0;14.0
2016;4e 10%-groep;Overig huishouden;1993;225.0;44.0;;4.0;14.0;;;15.0;14.0
2017;4e 10%-groep;Overig huishouden;1994;235.0;46.0;;5.0;15.0;;;16.0;14.0
2018;4e 10%-groep;Overig huishouden;1995;238.0;46.0;;5.0;15.0;;;16.0;15.0
2019;4e 10%-groep;Overig huishouden;1996;237.0;45.0;;5.0;16.0;;;16.0;15.0
2020;4e 10%-groep;Overig huishouden;1997;255.0;48.0;;5.0;16.0;;;17.0;15.0
2021;4e 10%-groep;Overig huishouden;1998;264.0;49.0;;5.0;17.0;;;17.0;16.0
2022;4e 10%-groep;Overig huishouden;1999;273.0;51.0;;5.0;17.0;;;18.0;16.0
2023;4e 10%-groep;Overig huishouden;2000;285.0;52.0;;5.0;18.0;;;18.0;17.0
2024;5e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;15.0;;;17.0;11.0
2025;5e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;15.0;;;17.0;12.0
2026;5e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;15.0;;;18.0;12.0
2027;5e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;16.0;;;18.0;13.0
2028;5e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;16.0;;;19.0;13.0
2029;5e 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;17.0;;;19.0;13.0
2030;5e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;17.0;;;20.0;14.0
2031;5e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;17.0;;;20.0;14.0
2032;5e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;18.0;;;21.0;15.0
2033;5e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;18.0;;;21.0;15.0
2034;5e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;19.0;;;22.0;16.0
2035;5e 10%-groep;Eenverdiener;1990;206.0;42.0;56.0;4.0;16.0;;16.0;17.0;10.0
2036;5e 10%-groep;Eenverdiener;1991;189.0;38.0;52.0;4.0;17.0;;17.0;17.0;10.0
2037;5e 10%-groep;Eenverdiener;1992;194.0;39.0;52.0;4.0;17.0;;17.0;18.0;10.0
2038;5e 10%-groep;Eenverdiener;1993;190.0;38.0;52.0;4.0;18.0;;18.0;18.0;11.0
2039;5e 10%-groep;Eenverdiener;1994;179.0;35.0;48.0;4.0;18.0;;18.0;18.0;11.0
2040;5e 10%-groep;Eenverdiener;1995;181.0;35.0;48.0;4.0;18.0;;18.0;19.0;11.0
2041;5e 10%-groep;Eenverdiener;1996;165.0;32.0;44.0;3.0;19.0;;19.0;20.0;12.0
2042;5e 10%-groep;Eenverdiener;1997;162.0;31.0;43.0;3.0;19.0;;20.0;20.0;12.0
2043;5e 10%-groep;Eenverdiener;1998;151.0;28.0;41.0;3.0;20.0;;20.0;21.0;13.0
2044;5e 10%-groep;Eenverdiener;1999;143.0;27.0;39.0;3.0;21.0;;21.0;21.0;13.0
2045;5e 10%-groep;Eenverdiener;2000;130.0;24.0;36.0;2.0;22.0;;22.0;22.0;14.0
2046;5e 10%-groep;Tweeverdiener;1990;159.0;33.0;44.0;3.0;12.0;4.0;16.0;17.0;10.0
2047;5e 10%-groep;Tweeverdiener;1991;177.0;36.0;48.0;4.0;13.0;4.0;17.0;17.0;11.0
2048;5e 10%-groep;Tweeverdiener;1992;177.0;35.0;48.0;4.0;13.0;4.0;18.0;18.0;11.0
2049;5e 10%-groep;Tweeverdiener;1993;178.0;35.0;48.0;4.0;13.0;5.0;18.0;18.0;11.0
2050;5e 10%-groep;Tweeverdiener;1994;197.0;39.0;52.0;4.0;14.0;5.0;18.0;19.0;12.0
2051;5e 10%-groep;Tweeverdiener;1995;195.0;38.0;52.0;4.0;14.0;5.0;19.0;19.0;12.0
2052;5e 10%-groep;Tweeverdiener;1996;209.0;40.0;56.0;4.0;14.0;5.0;19.0;20.0;12.0
2053;5e 10%-groep;Tweeverdiener;1997;215.0;41.0;57.0;4.0;15.0;5.0;20.0;20.0;13.0
2054;5e 10%-groep;Tweeverdiener;1998;215.0;40.0;59.0;4.0;15.0;6.0;21.0;21.0;13.0
2055;5e 10%-groep;Tweeverdiener;1999;221.0;41.0;61.0;4.0;15.0;6.0;21.0;22.0;14.0
2056;5e 10%-groep;Tweeverdiener;2000;235.0;43.0;64.0;4.0;16.0;6.0;22.0;22.0;14.0
2057;5e 10%-groep;Overig huishouden;1990;122.0;25.0;;3.0;15.0;;;17.0;15.0
2058;5e 10%-groep;Overig huishouden;1991;127.0;26.0;;3.0;16.0;;;17.0;16.0
2059;5e 10%-groep;Overig huishouden;1992;130.0;26.0;;3.0;16.0;;;18.0;16.0
2060;5e 10%-groep;Overig huishouden;1993;139.0;27.0;;3.0;17.0;;;18.0;16.0
2061;5e 10%-groep;Overig huishouden;1994;134.0;26.0;;3.0;17.0;;;18.0;17.0
2062;5e 10%-groep;Overig huishouden;1995;142.0;27.0;;3.0;18.0;;;19.0;17.0
2063;5e 10%-groep;Overig huishouden;1996;148.0;28.0;;3.0;18.0;;;19.0;18.0
2064;5e 10%-groep;Overig huishouden;1997;151.0;29.0;;3.0;19.0;;;20.0;18.0
2065;5e 10%-groep;Overig huishouden;1998;168.0;31.0;;3.0;19.0;;;21.0;19.0
2066;5e 10%-groep;Overig huishouden;1999;176.0;33.0;;3.0;20.0;;;21.0;19.0
2067;5e 10%-groep;Overig huishouden;2000;181.0;33.0;;3.0;21.0;;;22.0;21.0
2068;6e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;16.0;;;19.0;12.0
2069;6e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;16.0;;;20.0;13.0
2070;6e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;17.0;;;20.0;13.0
2071;6e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;17.0;;;21.0;14.0
2072;6e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;17.0;;;21.0;14.0
2073;6e 10%-groep;Totaal huishoudens;1995;517.0;100.0;;10.0;18.0;;;22.0;15.0
2074;6e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;18.0;;;23.0;15.0
2075;6e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;18.0;;;23.0;15.0
2076;6e 10%-groep;Totaal huishoudens;1998;534.0;100.0;;10.0;19.0;;;24.0;16.0
2077;6e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;19.0;;;25.0;17.0
2078;6e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;20.0;;;26.0;17.0
2079;6e 10%-groep;Eenverdiener;1990;190.0;39.0;48.0;4.0;18.0;;18.0;19.0;11.0
2080;6e 10%-groep;Eenverdiener;1991;181.0;37.0;44.0;4.0;18.0;;19.0;20.0;11.0
2081;6e 10%-groep;Eenverdiener;1992;169.0;34.0;41.0;3.0;19.0;;19.0;20.0;12.0
2082;6e 10%-groep;Eenverdiener;1993;162.0;32.0;39.0;3.0;19.0;;20.0;21.0;12.0
2083;6e 10%-groep;Eenverdiener;1994;157.0;31.0;38.0;3.0;20.0;;20.0;21.0;12.0
2084;6e 10%-groep;Eenverdiener;1995;150.0;29.0;36.0;3.0;21.0;;21.0;22.0;13.0
2085;6e 10%-groep;Eenverdiener;1996;147.0;28.0;34.0;3.0;21.0;;21.0;22.0;13.0
2086;6e 10%-groep;Eenverdiener;1997;137.0;26.0;31.0;3.0;22.0;;22.0;23.0;14.0
2087;6e 10%-groep;Eenverdiener;1998;130.0;24.0;29.0;2.0;23.0;;23.0;24.0;14.0
2088;6e 10%-groep;Eenverdiener;1999;118.0;22.0;27.0;2.0;23.0;;23.0;25.0;15.0
2089;6e 10%-groep;Eenverdiener;2000;110.0;20.0;25.0;2.0;24.0;;24.0;26.0;16.0
2090;6e 10%-groep;Tweeverdiener;1990;209.0;43.0;52.0;4.0;13.0;5.0;19.0;19.0;12.0
2091;6e 10%-groep;Tweeverdiener;1991;234.0;47.0;56.0;5.0;14.0;5.0;19.0;20.0;13.0
2092;6e 10%-groep;Tweeverdiener;1992;245.0;49.0;59.0;5.0;14.0;6.0;20.0;20.0;13.0
2093;6e 10%-groep;Tweeverdiener;1993;258.0;51.0;61.0;5.0;15.0;6.0;20.0;21.0;13.0
2094;6e 10%-groep;Tweeverdiener;1994;262.0;51.0;62.0;5.0;15.0;6.0;21.0;21.0;13.0
2095;6e 10%-groep;Tweeverdiener;1995;272.0;53.0;64.0;5.0;15.0;6.0;22.0;22.0;14.0
2096;6e 10%-groep;Tweeverdiener;1996;288.0;55.0;66.0;6.0;16.0;6.0;22.0;23.0;14.0
2097;6e 10%-groep;Tweeverdiener;1997;300.0;57.0;69.0;6.0;16.0;7.0;23.0;23.0;15.0
2098;6e 10%-groep;Tweeverdiener;1998;313.0;59.0;71.0;6.0;17.0;7.0;24.0;24.0;15.0
2099;6e 10%-groep;Tweeverdiener;1999;323.0;60.0;73.0;6.0;17.0;7.0;24.0;25.0;16.0
2100;6e 10%-groep;Tweeverdiener;2000;334.0;61.0;75.0;6.0;18.0;8.0;26.0;26.0;16.0
2101;6e 10%-groep;Overig huishouden;1990;88.0;18.0;;2.0;17.0;;;19.0;17.0
2102;6e 10%-groep;Overig huishouden;1991;79.0;16.0;;2.0;18.0;;;20.0;17.0
2103;6e 10%-groep;Overig huishouden;1992;87.0;17.0;;2.0;18.0;;;20.0;18.0
2104;6e 10%-groep;Overig huishouden;1993;88.0;17.0;;2.0;18.0;;;21.0;18.0
2105;6e 10%-groep;Overig huishouden;1994;92.0;18.0;;2.0;19.0;;;21.0;19.0
2106;6e 10%-groep;Overig huishouden;1995;95.0;18.0;;2.0;20.0;;;22.0;19.0
2107;6e 10%-groep;Overig huishouden;1996;88.0;17.0;;2.0;20.0;;;22.0;20.0
2108;6e 10%-groep;Overig huishouden;1997;92.0;17.0;;2.0;21.0;;;23.0;20.0
2109;6e 10%-groep;Overig huishouden;1998;91.0;17.0;;2.0;21.0;;;24.0;21.0
2110;6e 10%-groep;Overig huishouden;1999;99.0;18.0;;2.0;22.0;;;25.0;22.0
2111;6e 10%-groep;Overig huishouden;2000;103.0;19.0;;2.0;24.0;;;26.0;23.0
2112;7e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;17.0;;;22.0;14.0
2113;7e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;17.0;;;23.0;14.0
2114;7e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;17.0;;;23.0;15.0
2115;7e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;18.0;;;24.0;15.0
2116;7e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;18.0;;;24.0;16.0
2117;7e 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;19.0;;;25.0;16.0
2118;7e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;19.0;;;26.0;17.0
2119;7e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;20.0;;;26.0;17.0
2120;7e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;20.0;;;27.0;18.0
2121;7e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;21.0;;;28.0;18.0
2122;7e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;22.0;;;30.0;19.0
2123;7e 10%-groep;Eenverdiener;1990;156.0;32.0;36.0;3.0;19.0;;19.0;22.0;12.0
2124;7e 10%-groep;Eenverdiener;1991;144.0;29.0;33.0;3.0;20.0;;20.0;22.0;13.0
2125;7e 10%-groep;Eenverdiener;1992;136.0;27.0;31.0;3.0;21.0;;21.0;23.0;13.0
2126;7e 10%-groep;Eenverdiener;1993;136.0;27.0;31.0;3.0;21.0;;21.0;24.0;13.0
2127;7e 10%-groep;Eenverdiener;1994;132.0;26.0;29.0;3.0;22.0;;22.0;24.0;14.0
2128;7e 10%-groep;Eenverdiener;1995;126.0;24.0;27.0;2.0;22.0;;23.0;25.0;14.0
2129;7e 10%-groep;Eenverdiener;1996;117.0;22.0;25.0;2.0;23.0;;23.0;26.0;15.0
2130;7e 10%-groep;Eenverdiener;1997;114.0;22.0;24.0;2.0;24.0;;24.0;26.0;15.0
2131;7e 10%-groep;Eenverdiener;1998;107.0;20.0;22.0;2.0;25.0;;25.0;27.0;16.0
2132;7e 10%-groep;Eenverdiener;1999;103.0;19.0;22.0;2.0;25.0;;25.0;28.0;17.0
2133;7e 10%-groep;Eenverdiener;2000;89.0;16.0;18.0;2.0;27.0;;27.0;30.0;18.0
2134;7e 10%-groep;Tweeverdiener;1990;280.0;58.0;64.0;6.0;15.0;6.0;21.0;22.0;14.0
2135;7e 10%-groep;Tweeverdiener;1991;292.0;59.0;67.0;6.0;15.0;7.0;22.0;23.0;14.0
2136;7e 10%-groep;Tweeverdiener;1992;305.0;61.0;69.0;6.0;16.0;7.0;23.0;23.0;15.0
2137;7e 10%-groep;Tweeverdiener;1993;306.0;60.0;69.0;6.0;16.0;7.0;23.0;24.0;15.0
2138;7e 10%-groep;Tweeverdiener;1994;323.0;63.0;71.0;6.0;16.0;7.0;24.0;24.0;15.0
2139;7e 10%-groep;Tweeverdiener;1995;337.0;65.0;73.0;7.0;17.0;8.0;25.0;25.0;16.0
2140;7e 10%-groep;Tweeverdiener;1996;347.0;66.0;75.0;7.0;17.0;8.0;25.0;26.0;16.0
2141;7e 10%-groep;Tweeverdiener;1997;353.0;67.0;76.0;7.0;18.0;8.0;26.0;27.0;17.0
2142;7e 10%-groep;Tweeverdiener;1998;368.0;69.0;78.0;7.0;18.0;9.0;27.0;28.0;17.0
2143;7e 10%-groep;Tweeverdiener;1999;372.0;69.0;78.0;7.0;19.0;9.0;28.0;28.0;18.0
2144;7e 10%-groep;Tweeverdiener;2000;392.0;72.0;82.0;7.0;20.0;9.0;29.0;30.0;19.0
2145;7e 10%-groep;Overig huishouden;1990;51.0;10.0;;1.0;18.0;;;22.0;18.0
2146;7e 10%-groep;Overig huishouden;1991;58.0;12.0;;1.0;19.0;;;22.0;19.0
2147;7e 10%-groep;Overig huishouden;1992;59.0;12.0;;1.0;19.0;;;23.0;20.0
2148;7e 10%-groep;Overig huishouden;1993;65.0;13.0;;1.0;20.0;;;24.0;20.0
2149;7e 10%-groep;Overig huishouden;1994;56.0;11.0;;1.0;20.0;;;24.0;21.0
2150;7e 10%-groep;Overig huishouden;1995;54.0;10.0;;1.0;21.0;;;25.0;21.0
2151;7e 10%-groep;Overig huishouden;1996;58.0;11.0;;1.0;22.0;;;26.0;22.0
2152;7e 10%-groep;Overig huishouden;1997;61.0;12.0;;1.0;23.0;;;26.0;23.0
2153;7e 10%-groep;Overig huishouden;1998;59.0;11.0;;1.0;24.0;;;27.0;24.0
2154;7e 10%-groep;Overig huishouden;1999;65.0;12.0;;1.0;24.0;;;28.0;24.0
2155;7e 10%-groep;Overig huishouden;2000;66.0;12.0;;1.0;26.0;;;29.0;25.0
2156;8e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;18.0;;;25.0;15.0
2157;8e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;19.0;;;26.0;16.0
2158;8e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;19.0;;;26.0;17.0
2159;8e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;19.0;;;27.0;17.0
2160;8e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;20.0;;;28.0;18.0
2161;8e 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;20.0;;;29.0;18.0
2162;8e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;21.0;;;30.0;19.0
2163;8e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;22.0;;;30.0;19.0
2164;8e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;22.0;;;31.0;20.0
2165;8e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;23.0;;;33.0;21.0
2166;8e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;24.0;;;34.0;22.0
2167;8e 10%-groep;Eenverdiener;1990;145.0;30.0;33.0;3.0;21.0;;21.0;25.0;14.0
2168;8e 10%-groep;Eenverdiener;1991;135.0;27.0;30.0;3.0;22.0;;22.0;26.0;14.0
2169;8e 10%-groep;Eenverdiener;1992;123.0;25.0;27.0;2.0;22.0;;22.0;27.0;15.0
2170;8e 10%-groep;Eenverdiener;1993;119.0;23.0;26.0;2.0;23.0;;23.0;27.0;15.0
2171;8e 10%-groep;Eenverdiener;1994;116.0;23.0;25.0;2.0;24.0;;24.0;28.0;16.0
2172;8e 10%-groep;Eenverdiener;1995;116.0;22.0;25.0;2.0;24.0;;25.0;29.0;16.0
2173;8e 10%-groep;Eenverdiener;1996;112.0;21.0;23.0;2.0;25.0;;25.0;29.0;17.0
2174;8e 10%-groep;Eenverdiener;1997;104.0;20.0;21.0;2.0;26.0;;26.0;30.0;17.0
2175;8e 10%-groep;Eenverdiener;1998;97.0;18.0;20.0;2.0;27.0;;27.0;31.0;18.0
2176;8e 10%-groep;Eenverdiener;1999;85.0;16.0;17.0;2.0;28.0;;28.0;33.0;19.0
2177;8e 10%-groep;Eenverdiener;2000;77.0;14.0;15.0;1.0;29.0;;29.0;34.0;20.0
