ID;LeeftijdReferentiepersoon;Perioden;TotaalHuishoudensMetKinderen_1;HuishoudensJongsteKind0Tot3Jaar_2;HuishoudensJongsteKind3Tot6Jaar_3;HuishoudensJongsteKind6Tot12Jaar_4;HuishoudensJongsteKind12Tot18Jaar_5;HuishoudensJongsteKind18Jaar_6
565;2;2026;23669;20226;3190;253;0;0
566;2;2027;23393;19991;3150;252;0;0
567;2;2028;23067;19725;3101;241;0;0
568;2;2029;22705;19418;3049;238;0;0
569;2;2030;22467;19210;3020;237;0;0
570;2;2031;22360;19116;3008;236;0;0
571;2;2032;22301;19056;3004;241;0;0
572;2;2033;22309;19059;3007;243;0;0
573;2;2034;22246;19005;2999;242;0;0
574;2;2035;22155;18931;2987;237;0;0
575;2;2036;22117;18900;2980;237;0;0
576;2;2037;22131;18915;2977;239;0;0
577;2;2038;22184;18959;2986;239;0;0
578;2;2039;22261;19027;2994;240;0;0
579;2;2040;22361;19117;3005;239;0;0
580;2;2041;22477;19224;3013;240;0;0
581;2;2042;22603;19336;3027;240;0;0
582;2;2043;22720;19437;3039;244;0;0
583;2;2044;22842;19538;3058;246;0;0
584;2;2045;22951;19647;3066;238;0;0
585;2;2046;23046;19732;3074;240;0;0
586;2;2047;23127;19804;3081;242;0;0
587;2;2048;23195;19863;3090;242;0;0
588;2;2049;23252;19911;3097;244;0;0
589;2;2050;23295;19947;3103;245;0;0
590;2;2051;23328;19977;3107;244;0;0
591;2;2052;23346;19989;3113;244;0;0
592;2;2053;23358;20002;3112;244;0;0
593;2;2054;23342;19985;3113;244;0;0
594;2;2055;23322;19963;3113;246;0;0
595;2;2056;23275;19921;3109;245;0;0
596;2;2057;23217;19871;3103;243;0;0
597;2;2058;23141;19802;3096;243;0;0
598;2;2059;23063;19728;3092;243;0;0
599;2;2060;22979;19653;3083;243;0;0
600;3;2011;92947;71918;16245;4758;26;0
601;3;2012;94283;73411;16447;4382;43;0
602;3;2013;96041;75543;16498;3939;61;0
603;3;2014;97943;77801;16550;3515;77;0
604;3;2015;99690;79413;17030;3173;74;0
605;3;2016;101550;80758;17683;3073;36;0
606;3;2017;103056;81730;18213;3083;30;0
607;3;2018;104217;82405;18483;3324;5;0
608;3;2019;105175;83039;18679;3453;4;0
609;3;2020;105740;83405;18795;3539;1;0
610;3;2021;105616;83266;18795;3552;3;0
611;3;2022;105364;83035;18761;3561;7;0
612;3;2023;105342;83028;18781;3524;9;0
613;3;2024;105631;83210;18850;3562;9;0
614;3;2025;106056;83436;18988;3626;6;0
615;3;2026;106965;84023;19217;3716;9;0
616;3;2027;107830;84627;19424;3768;11;0
617;3;2028;108403;85025;19564;3804;10;0
618;3;2029;108416;84958;19607;3841;10;0
619;3;2030;107935;84563;19524;3838;10;0
620;3;2031;106784;83672;19301;3801;10;0
621;3;2032;105562;82726;19071;3755;10;0
622;3;2033;104264;81736;18818;3701;9;0
623;3;2034;103077;80832;18584;3652;9;0
624;3;2035;102308;80229;18442;3628;9;0
625;3;2036;101874;79913;18348;3604;9;0
626;3;2037;101581;79685;18284;3603;9;0
627;3;2038;101471;79602;18260;3600;9;0
628;3;2039;101250;79474;18189;3578;9;0
629;3;2040;101040;79355;18118;3558;9;0
630;3;2041;101020;79395;18080;3536;9;0
631;3;2042;101165;79560;18071;3525;9;0
632;3;2043;101453;79808;18105;3531;9;0
633;3;2044;101842;80145;18157;3531;9;0
634;3;2045;102304;80540;18223;3532;9;0
635;3;2046;102803;80967;18292;3535;9;0
636;3;2047;103326;81404;18371;3542;9;0
637;3;2048;103848;81824;18463;3552;9;0
638;3;2049;104326;82206;18548;3563;9;0
639;3;2050;104765;82560;18625;3571;9;0
640;3;2051;105148;82867;18691;3581;9;0
641;3;2052;105479;83132;18754;3584;9;0
642;3;2053;105740;83329;18808;3594;9;0
643;3;2054;105944;83484;18853;3598;9;0
644;3;2055;106099;83593;18890;3607;9;0
645;3;2056;106189;83647;18916;3617;9;0
646;3;2057;106226;83658;18940;3619;9;0
647;3;2058;106189;83618;18939;3623;9;0
648;3;2059;106087;83509;18934;3635;9;0
649;3;2060;105913;83358;18907;3639;9;0
650;4;2011;227667;147182;53473;25619;1385;8
651;4;2012;229040;147734;54708;24882;1711;5
652;4;2013;230412;148794;55903;23663;2049;3
653;4;2014;231838;149968;56018;23545;2305;2
654;4;2015;234244;152326;56173;23362;2381;2
655;4;2016;236354;154420;56895;22789;2245;5
656;4;2017;239522;156919;58322;22329;1943;9
657;4;2018;243382;159608;59972;22290;1504;8
658;4;2019;247277;162083;61355;22843;974;22
659;4;2020;250687;163953;62529;23547;635;23
660;4;2021;253911;165673;63433;24339;446;20
661;4;2022;256304;166883;64059;24922;427;13
662;4;2023;257922;167555;64494;25369;501;3
663;4;2024;259115;167958;64906;25682;566;3
664;4;2025;259789;168214;65105;25831;638;1
665;4;2026;259484;167971;65012;25865;636;0
666;4;2027;259201;167808;64884;25841;668;0
667;4;2028;259492;168020;64910;25926;633;3
668;4;2029;260446;168614;65110;26059;660;3
669;4;2030;261554;169037;65475;26356;684;2
670;4;2031;263170;169657;66011;26777;723;2
671;4;2032;264280;169926;66454;27160;737;3
672;4;2033;264559;169742;66672;27404;738;3
673;4;2034;263688;168877;66546;27517;745;3
674;4;2035;261842;167678;66072;27339;751;2
675;4;2036;258980;165994;65280;26974;729;3
676;4;2037;256186;164403;64474;26580;726;3
677;4;2038;253525;162969;63687;26157;709;3
678;4;2039;251339;161879;63004;25768;686;2
679;4;2040;249979;161185;62576;25528;688;2
680;4;2041;249179;160866;62302;25336;673;2
681;4;2042;248624;160619;62107;25218;678;2
682;4;2043;248411;160617;61990;25133;669;2
683;4;2044;248113;160695;61815;24935;666;2
684;4;2045;247949;160842;61685;24761;659;2
685;4;2046;248187;161214;61679;24642;650;2
686;4;2047;248768;161781;61775;24569;641;2
687;4;2048;249618;162420;61960;24595;641;2
688;4;2049;250644;163142;62210;24646;644;2
689;4;2050;251795;163956;62496;24698;643;2
690;4;2051;252995;164756;62807;24786;644;2
691;4;2052;254193;165532;63133;24885;641;2
692;4;2053;255329;166232;63448;25004;643;2
693;4;2054;256360;166847;63739;25128;644;2
694;4;2055;257271;167383;64005;25237;644;2
695;4;2056;258036;167808;64236;25345;645;2
696;4;2057;258664;168139;64428;25447;648;2
697;4;2058;259151;168363;64591;25544;651;2
698;4;2059;259499;168493;64713;25636;655;2
699;4;2060;259710;168546;64794;25709;659;2
700;5;2011;380894;155142;106750;101294;16885;823
701;5;2012;363420;149182;103827;93476;16256;679
702;5;2013;350835;144786;102710;87089;15746;504
703;5;2014;344632;142559;101011;84926;15707;429
704;5;2015;340836;141283;99506;83911;15734;402
705;5;2016;340843;141532;99357;83974;15522;458
706;5;2017;341458;142287;99689;84119;14823;540
707;5;2018;342514;143264;100375;84252;13901;722
708;5;2019;343858;144184;100874;84895;12990;915
709;5;2020;346673;146094;102015;85112;12450;1002
710;5;2021;349354;147604;103168;85796;11800;986
711;5;2022;353330;149169;104669;87415;11220;857
712;5;2023;358259;150647;106400;89971;10565;676
713;5;2024;363135;151887;107954;92354;10521;419
714;5;2025;367211;152446;109145;94495;10889;236
715;5;2026;371071;153130;110236;96207;11356;142
716;5;2027;373797;153632;110977;97266;11807;115
717;5;2028;375583;153854;111392;98028;12132;177
718;5;2029;376959;154009;111599;98783;12388;180
719;5;2030;377899;154528;111655;99047;12434;235
720;5;2031;377598;154682;111413;98837;12422;244
721;5;2032;377408;154693;111300;98723;12432;260
722;5;2033;377864;154729;111477;98925;12488;245
723;5;2034;379054;154860;111883;99437;12605;269
724;5;2035;380152;154455;112256;100326;12835;280
725;5;2036;381757;154241;112723;101368;13120;305
726;5;2037;382567;153794;112907;102190;13363;313
727;5;2038;382361;153185;112763;102591;13515;307
728;5;2039;380747;152431;112126;102299;13591;300
729;5;2040;378025;151767;111222;101283;13443;310
730;5;2041;374150;150809;110027;99800;13204;310
731;5;2042;370537;150073;108928;98299;12937;300
732;5;2043;367132;149398;107955;96847;12640;292
733;5;2044;364385;148932;107221;95579;12368;285
734;5;2045;362724;148720;106773;94752;12200;279
735;5;2046;361788;148751;106549;94146;12061;281
736;5;2047;361185;148839;106384;93700;11980;282
737;5;2048;361114;149146;106375;93398;11912;283
738;5;2049;360922;149551;106381;92956;11754;280
739;5;2050;360942;149968;106464;92610;11623;277
740;5;2051;361486;150481;106697;92502;11532;274
741;5;2052;362457;151075;107061;92577;11475;269
742;5;2053;363761;151665;107491;92859;11475;271
743;5;2054;365265;152276;107977;93254;11489;269
744;5;2055;366891;152888;108514;93709;11511;269
745;5;2056;368548;153452;109044;94230;11554;268
746;5;2057;370160;153948;109542;94792;11609;269
747;5;2058;371672;154358;109994;95355;11695;270
748;5;2059;373017;154692;110393;95889;11771;272
749;5;2060;374178;154936;110745;96382;11843;272
750;6;2011;499211;75960;99931;213563;96171;13586
751;6;2012;495675;74963;101092;210151;96206;13263
752;6;2013;487618;74412;102118;204099;94572;12417
753;6;2014;472360;73193;100228;196243;91458;11238
754;6;2015;450512;71594;96773;186538;85598;10009
755;6;2016;428958;69598;93467;177948;78867;9078
756;6;2017;410998;67748;90925;171315;72579;8431
757;6;2018;397809;66064;88856;167024;67602;8263
758;6;2019;391353;65390;87865;166075;63830;8193
759;6;2020;387515;65116;87297;164776;62130;8196
760;6;2021;387810;65597;87657;164410;61919;8227
761;6;2022;388573;66176;88331;164533;61561;7972
762;6;2023;389629;66667;88990;165313;61227;7432
763;6;2024;390723;66952;89415;166107;61204;7045
764;6;2025;393309;67586;90189;167696;61364;6474
765;6;2026;395706;67909;90764;169432;61454;6147
766;6;2027;399670;68190;91563;171771;62348;5798
767;6;2028;404869;68354;92342;174637;64201;5335
768;6;2029;410049;68481;92937;177296;66389;4946
769;6;2030;414424;68266;93157;179558;68437;5006
770;6;2031;418780;68322;93538;181686;69946;5288
771;6;2032;421863;68373;93757;183093;71047;5593
772;6;2033;423873;68431;93826;183903;71840;5873
773;6;2034;425486;68535;93845;184345;72708;6053
774;6;2035;426603;68985;94091;184367;73006;6154
775;6;2036;426043;69191;94147;183769;72775;6161
776;6;2037;425503;69171;94114;183422;72610;6186
777;6;2038;425673;69029;94095;183652;72690;6207
778;6;2039;426742;68908;94201;184340;73014;6279
779;6;2040;427754;68455;94012;185116;73750;6421
780;6;2041;429574;68217;93977;186089;74688;6603
781;6;2042;430549;68014;93819;186565;75420;6731
782;6;2043;430489;67906;93567;186413;75795;6808
783;6;2044;428899;67903;93236;185332;75565;6863
784;6;2045;426007;67979;92935;183656;74641;6796
785;6;2046;421703;67853;92429;181431;73326;6664
786;6;2047;417725;67806;92044;179363;71981;6531
787;6;2048;413886;67698;91642;177502;70669;6375
788;6;2049;410848;67639;91387;176092;69500;6230
789;6;2050;409107;67681;91295;175230;68746;6155
790;6;2051;408180;67810;91347;174777;68165;6081
791;6;2052;407612;67939;91419;174458;67754;6042
792;6;2053;407645;68175;91626;174385;67452;6007
793;6;2054;407463;68424;91845;174294;66972;5928
794;6;2055;407479;68622;92072;174335;66597;5853
795;6;2056;408085;68831;92341;174672;66428;5813
796;6;2057;409168;69027;92644;175262;66456;5779
797;6;2058;410600;69203;92948;175979;66687;5783
798;6;2059;412245;69359;93258;176821;67019;5788
799;6;2060;414015;69491;93577;177750;67394;5803
800;7;2011;501150;15635;37947;173359;196005;78204
801;7;2012;501334;15492;38993;173636;197246;75967
802;7;2013;499896;15150;39505;173411;199034;72796
803;7;2014;498040;14682;39207;172227;202346;69578
804;7;2015;498905;14482;38744;172684;205842;67153
805;7;2016;498205;14419;38631;173167;206143;65845
806;7;2017;494933;14265;38461;173425;204285;64497
807;7;2018;487179;14346;38453;173100;197658;63622
808;7;2019;472449;14197;38124;171822;187729;60577
809;7;2020;451678;14072;37544;167635;176276;56151
810;7;2021;431155;13788;36766;162052;166664;51885
811;7;2022;414212;13464;36015;157836;159324;47573
812;7;2023;401735;13146;35270;154359;154800;44160
813;7;2024;395759;13087;34953;152872;152757;42090
814;7;2025;392225;13069;34693;151861;152845;39757
815;7;2026;392723;13219;34914;152384;152699;39507
816;7;2027;393444;13336;35246;153416;152056;39390
817;7;2028;394187;13383;35495;154325;152088;38896
818;7;2029;394823;13392;35590;154944;152498;38399
819;7;2030;397035;13472;35818;156092;153874;37779
820;7;2031;399182;13477;35869;156888;155460;37488
821;7;2032;403133;13428;35841;157958;158010;37896
822;7;2033;408402;13329;35798;159162;161240;38873
823;7;2034;413604;13294;35759;160121;164309;40121
824;7;2035;417993;13150;35554;160590;167169;41530
825;7;2036;422535;13136;35590;161510;169691;42608
826;7;2037;425758;13192;35652;162077;171383;43454
827;7;2038;427814;13271;35742;162338;172372;44091
828;7;2039;429460;13372;35890;162505;172962;44731
829;7;2040;430620;13581;36236;162967;172842;44994
830;7;2041;429839;13650;36396;162939;171933;44921
831;7;2042;429083;13658;36417;162837;171340;44831
832;7;2043;429042;13609;36348;162803;171392;44890
833;7;2044;430088;13530;36305;163106;172006;45141
834;7;2045;431131;13403;36069;162967;172956;45736
835;7;2046;433161;13363;35979;163153;174172;46494
836;7;2047;434285;13342;35919;163045;174886;47093
837;7;2048;434378;13399;35918;162703;174914;47444
838;7;2049;432938;13486;35996;162183;173849;47424
839;7;2050;430056;13552;36092;161587;171946;46879
840;7;2051;425666;13559;36071;160569;169427;46040
841;7;2052;421600;13560;36059;159758;167055;45168
842;7;2053;417618;13544;35988;158918;164888;44280
843;7;2054;414581;13528;35948;158385;163228;43492
844;7;2055;412904;13548;35962;158193;162191;43010
845;7;2056;412011;13573;36024;158220;161581;42613
846;7;2057;411437;13596;36070;158266;161158;42347
847;7;2058;411452;13634;36162;158514;160985;42157
848;7;2059;411219;13674;36245;158744;160746;41810
849;7;2060;411174;13681;36308;158998;160659;41528
850;8;2011;393856;793;4599;57127;161639;169698
851;8;2012;401434;781;4873;58627;165593;171560
852;8;2013;408796;800;5136;60531;171226;171103
853;8;2014;416337;805;5414;62426;178129;169563
854;8;2015;423690;823;5543;64442;184986;167896
855;8;2016;429185;820;5667;65942;189772;166984
856;8;2017;431461;779;5559;67186;192405;165532
857;8;2018;432373;760;5432;67840;192277;166064
858;8;2019;432830;732;5297;68274;191899;166628
859;8;2020;435825;740;5233;68913;193182;167757
860;8;2021;436889;741;5259;69075;193557;168257
861;8;2022;435038;712;5223;69301;193346;166456
862;8;2023;428728;736;5298;69368;192060;161266
863;8;2024;416135;734;5239;68765;188897;152500
864;8;2025;398915;717;5156;67609;184988;140445
865;8;2026;381905;704;5031;65925;178722;131523
866;8;2027;368121;687;4907;64606;172983;124938
867;8;2028;357982;672;4809;63305;168930;120266
868;8;2029;353260;676;4816;62876;167134;117758
869;8;2030;350515;672;4817;62534;166358;116134
870;8;2031;351183;680;4863;62903;167009;115728
871;8;2032;351829;676;4864;63156;167715;115418
872;8;2033;352319;673;4847;63246;168249;115304
873;8;2034;352694;673;4824;63127;168611;115459
874;8;2035;354576;672;4839;63349;169686;116030
875;8;2036;356599;676;4835;63470;170749;116869
876;8;2037;360388;666;4819;63559;172417;118927
877;8;2038;365255;668;4788;63642;174341;121816
878;8;2039;369938;661;4792;63758;176007;124720
879;8;2040;373875;661;4748;63625;177231;127610
880;8;2041;378009;657;4752;63791;178651;130158
881;8;2042;380896;665;4796;64025;179555;131855
882;8;2043;382635;680;4847;64251;179931;132926
883;8;2044;383940;694;4902;64555;180063;133726
884;8;2045;384794;698;4987;65144;180219;133746
885;8;2046;383861;704;5017;65361;179751;133028
886;8;2047;382986;701;5011;65387;179370;132517
887;8;2048;382793;698;4990;65255;179262;132588
888;8;2049;383731;695;4958;65211;179622;133245
889;8;2050;384725;688;4910;64901;179781;134445
890;8;2051;386647;688;4906;64866;180283;135904
891;8;2052;387675;693;4912;64828;180341;136901
892;8;2053;387738;695;4940;64865;180002;137236
893;8;2054;386467;698;4980;64994;179212;136583
894;8;2055;383811;698;5001;65097;178083;134932
895;8;2056;379803;698;4985;64931;176516;132673
896;8;2057;376106;699;4986;64790;175148;130483
897;8;2058;372484;698;4972;64541;173827;128446
898;8;2059;369838;700;4950;64370;172976;126842
899;8;2060;368416;692;4944;64319;172597;125864
900;9;2011;220257;12;130;6652;55362;158101
901;9;2012;228440;16;134;6997;57757;163536
902;9;2013;235512;17;136;7278;60650;167431
903;9;2014;242324;16;140;7609;63906;170653
904;9;2015;249185;16;141;7961;67218;173849
905;9;2016;255675;16;141;8176;70287;177055
906;9;2017;262198;16;142;8590;73268;180182
907;9;2018;268898;16;147;9069;75605;184061
908;9;2019;276093;16;156;9642;78179;188100
909;9;2020;283946;16;162;10185;81212;192371
910;9;2021;289940;16;158;10444;83347;195975
911;9;2022;293430;18;157;10539;84645;198071
912;9;2023;295483;18;158;10373;85689;199245
913;9;2024;297114;19;155;10203;86812;199925
914;9;2025;300712;16;155;10196;88977;201368
915;9;2026;302367;18;156;10228;89926;202039
916;9;2027;301727;18;159;10195;89797;201558
917;9;2028;297851;19;158;10316;89566;197792
918;9;2029;289695;18;158;10203;88346;190970
919;9;2030;279023;18;156;10031;86538;182280
920;9;2031;268538;18;153;9767;84297;174303
921;9;2032;260267;16;150;9466;82275;168360
922;9;2033;254260;17;147;9218;80441;164437
923;9;2034;251606;16;145;9158;79637;162650
924;9;2035;250130;16;138;9129;79073;161774
925;9;2036;250900;18;146;9217;79481;162038
926;9;2037;251575;18;153;9241;79760;162403
927;9;2038;251932;19;148;9207;79850;162708
928;9;2039;252326;19;145;9165;79822;163175
929;9;2040;253845;20;145;9214;80212;164254
930;9;2041;255581;27;143;9233;80502;165676
931;9;2042;258446;26;142;9235;80933;168110
932;9;2043;261822;25;143;9217;81364;171073
933;9;2044;264823;25;143;9232;81718;173705
934;9;2045;267272;24;144;9191;81802;176111
935;9;2046;269932;24;150;9216;82161;178381
936;9;2047;271698;24;149;9295;82447;179783
937;9;2048;272601;23;148;9390;82610;180430
938;9;2049;273178;23;150;9481;82810;180714
939;9;2050;273505;23;153;9629;83239;180461
940;9;2051;272694;23;153;9669;83289;179560
941;9;2052;272008;23;152;9665;83194;178974
942;9;2053;271847;23;151;9638;83053;178982
943;9;2054;272588;23;151;9596;83111;179707
944;9;2055;273378;23;150;9522;82959;180724
945;9;2056;274748;23;149;9525;83081;181970
946;9;2057;275346;23;150;9533;83078;182562
947;9;2058;275203;23;150;9571;83047;182412
948;9;2059;274201;23;152;9630;83015;181381
949;9;2060;272171;23;151;9634;82849;179514
950;10;2011;101210;0;0;265;9360;91585
951;10;2012;101122;0;0;266;9566;91290
952;10;2013;103678;0;0;246;9992;93440
953;10;2014;106487;0;0;267;10458;95762
954;10;2015;109821;0;0;290;10985;98546
955;10;2016;113012;0;0;312;11588;101112
956;10;2017;116697;0;0;359;12354;103984
957;10;2018;119840;0;0;367;12868;106605
958;10;2019;123177;0;0;384;13302;109491
959;10;2020;127508;0;0;409;14009;113090
960;10;2021;131690;0;0;399;14651;116640
961;10;2022;135963;0;0;425;15219;120319
962;10;2023;140146;0;0;425;16077;123644
963;10;2024;144285;0;0;447;17061;126777
964;10;2025;148136;0;0;455;18044;129637
965;10;2026;150885;0;0;447;18689;131749
966;10;2027;152492;0;0;443;18767;133282
967;10;2028;153666;0;0;440;18707;134519
968;10;2029;154873;0;0;428;18626;135819
969;10;2030;157193;0;0;434;18760;137999
970;10;2031;158466;0;0;436;18919;139111
971;10;2032;158291;0;0;427;18787;139077
972;10;2033;156447;0;0;432;18730;137285
973;10;2034;152390;0;0;421;18311;133658
974;10;2035;147347;0;0;412;17840;129095
975;10;2036;142456;0;0;406;17325;124725
976;10;2037;138776;0;0;395;16813;121568
977;10;2038;136176;0;0;381;16422;119373
978;10;2039;135205;0;0;375;16347;118483
979;10;2040;134727;0;0;379;16337;118011
980;10;2041;135264;0;0;381;16479;118404
981;10;2042;135591;0;0;379;16505;118707
982;10;2043;135716;0;0;379;16456;118881
983;10;2044;135852;0;0;381;16404;119067
984;10;2045;136571;0;0;380;16488;119703
985;10;2046;137421;0;0;382;16552;120487
986;10;2047;138783;0;0;380;16600;121803
987;10;2048;140302;0;0;390;16615;123297
988;10;2049;141573;0;0;386;16666;124521
989;10;2050;142619;0;0;386;16647;125586
990;10;2051;143864;0;0;386;16723;126755
991;10;2052;144660;0;0;393;16843;127424
992;10;2053;145006;0;0;398;16969;127639
993;10;2054;145163;0;0;406;17094;127663
994;10;2055;145233;0;0;413;17270;127550
995;10;2056;144769;0;0;414;17292;127063
996;10;2057;144424;0;0;413;17264;126747
997;10;2058;144382;0;0;411;17223;126748
998;10;2059;144842;0;0;407;17202;127233
999;10;2060;145307;0;0;405;17146;127756
1000;11;2011;39998;0;0;6;484;39508
1001;11;2012;43708;0;0;2;533;43173
1002;11;2013;46908;0;0;1;602;46305
1003;11;2014;48869;0;0;2;602;48265
1004;11;2015;50239;0;0;2;630;49607
1005;11;2016;51569;0;0;5;700;50864
1006;11;2017;51472;0;0;3;750;50719
1007;11;2018;52071;0;0;2;737;51332
1008;11;2019;52989;0;0;4;692;52293
1009;11;2020;54640;0;0;5;818;53817
1010;11;2021;56298;0;0;7;848;55443
1011;11;2022;57856;0;0;9;915;56932
1012;11;2023;59299;0;0;7;993;58299
1013;11;2024;60869;0;0;7;1035;59827
1014;11;2025;62484;0;0;7;1104;61373
1015;11;2026;64075;0;0;7;1141;62927
1016;11;2027;65722;0;0;8;1141;64573
1017;11;2028;67320;0;0;9;1175;66136
1018;11;2029;68903;0;0;9;1197;67697
1019;11;2030;70375;0;0;10;1217;69148
1020;11;2031;71483;0;0;10;1216;70257
1021;11;2032;71785;0;0;8;1145;70632
1022;11;2033;72007;0;0;8;1129;70870
1023;11;2034;72247;0;0;8;1092;71147
1024;11;2035;72953;0;0;8;1088;71857
1025;11;2036;73579;0;0;8;1091;72480
1026;11;2037;73200;0;0;8;1061;72131
1027;11;2038;72239;0;0;8;1068;71163
1028;11;2039;70402;0;0;8;1030;69364
1029;11;2040;68274;0;0;8;1012;67254
1030;11;2041;66206;0;0;8;984;65214
1031;11;2042;64681;0;0;8;957;63716
1032;11;2043;63567;0;0;8;938;62621
1033;11;2044;63118;0;0;6;941;62171
1034;11;2045;62865;0;0;6;934;61925
1035;11;2046;63025;0;0;7;944;62074
1036;11;2047;63100;0;0;7;943;62150
1037;11;2048;63102;0;0;7;938;62157
1038;11;2049;63109;0;0;7;934;62168
1039;11;2050;63359;0;0;7;942;62410
1040;11;2051;63677;0;0;8;945;62724
1041;11;2052;64208;0;0;8;947;63253
1042;11;2053;64822;0;0;8;951;63863
1043;11;2054;65350;0;0;9;957;64384
1044;11;2055;65788;0;0;9;960;64819
1045;11;2056;66316;0;0;9;962;65345
1046;11;2057;66646;0;0;9;976;65661
1047;11;2058;66792;0;0;9;988;65795
1048;11;2059;66881;0;0;9;996;65876
1049;11;2060;66961;0;0;9;1008;65944
1050;12;2011;23583;0;0;0;22;23561
1051;12;2012;23485;0;0;0;22;23463
1052;12;2013;24171;0;0;0;14;24157
1053;12;2014;24607;0;0;0;18;24589
1054;12;2015;25157;0;0;0;17;25140
1055;12;2016;25461;0;0;0;19;25442
1056;12;2017;27251;0;0;0;18;27233
1057;12;2018;28576;0;0;0;15;28561
1058;12;2019;29494;0;0;0;15;29479
1059;12;2020;30349;0;0;0;16;30333
1060;12;2021;31229;0;0;0;31;31198
1061;12;2022;31128;0;0;0;26;31102
1062;12;2023;31341;0;0;0;28;31313
1063;12;2024;31762;0;0;0;22;31740
1064;12;2025;32314;0;0;0;26;32288
1065;12;2026;32919;0;0;0;33;32886
1066;12;2027;33642;0;0;0;44;33598
1067;12;2028;34313;0;0;0;48;34265
1068;12;2029;35031;0;0;0;43;34988
1069;12;2030;35773;0;0;0;41;35732
1070;12;2031;36508;0;0;0;41;36467
1071;12;2032;37055;0;0;0;43;37012
1072;12;2033;37555;0;0;0;41;37514
1073;12;2034;38034;0;0;0;43;37991
1074;12;2035;38443;0;0;0;42;38401
1075;12;2036;38925;0;0;0;43;38882
1076;12;2037;38958;0;0;0;41;38917
1077;12;2038;38956;0;0;0;40;38916
1078;12;2039;38919;0;0;0;39;38880
1079;12;2040;39039;0;0;0;39;39000
1080;12;2041;38987;0;0;0;38;38949
1081;12;2042;38695;0;0;0;41;38654
1082;12;2043;38139;0;0;0;41;38098
1083;12;2044;37209;0;0;0;39;37170
1084;12;2045;36092;0;0;0;40;36052
1085;12;2046;35021;0;0;0;39;34982
1086;12;2047;34193;0;0;0;36;34157
1087;12;2048;33573;0;0;0;37;33536
1088;12;2049;33281;0;0;0;37;33244
1089;12;2050;33108;0;0;0;36;33072
1090;12;2051;33150;0;0;0;37;33113
1091;12;2052;33175;0;0;0;37;33138
1092;12;2053;33177;0;0;0;37;33140
1093;12;2054;33179;0;0;0;36;33143
1094;12;2055;33299;0;0;0;37;33262
1095;12;2056;33444;0;0;0;38;33406
1096;12;2057;33696;0;0;0;38;33658
1097;12;2058;34010;0;0;0;36;33974
1098;12;2059;34293;0;0;0;36;34257
1099;12;2060;34545;0;0;0;39;34506
1100;13;2011;16443;0;0;0;0;16443
1101;13;2012;16364;0;0;0;0;16364
1102;13;2013;16098;0;0;0;0;16098
1103;13;2014;16315;0;0;0;0;16315
1104;13;2015;16438;0;0;0;0;16438
1105;13;2016;16727;0;0;0;0;16727
1106;13;2017;16836;0;0;0;0;16836
1107;13;2018;17232;0;0;0;0;17232
1108;13;2019;17585;0;0;0;0;17585
1109;13;2020;18073;0;0;0;0;18073
1110;13;2021;18417;0;0;0;0;18417
1111;13;2022;19577;0;0;0;0;19577
1112;13;2023;20499;0;0;0;0;20499
1113;13;2024;21140;0;0;0;0;21140
1114;13;2025;21608;0;0;0;0;21608
1115;13;2026;22104;0;0;0;0;22104
1116;13;2027;21984;0;0;0;0;21984
1117;13;2028;22038;0;0;0;0;22038
1118;13;2029;22235;0;0;0;0;22235
1119;13;2030;22543;0;0;0;0;22543
1120;13;2031;22902;0;0;0;0;22902
1121;13;2032;23260;0;0;0;0;23260
1122;13;2033;23565;0;0;0;0;23565
1123;13;2034;23888;0;0;0;0;23888
1124;13;2035;24219;0;0;0;0;24219
1125;13;2036;24584;0;0;0;0;24584
1126;13;2037;24899;0;0;0;0;24899
1127;13;2038;25186;0;0;0;0;25186
1128;13;2039;25440;0;0;0;0;25440
1129;13;2040;25646;0;0;0;0;25646
1130;13;2041;25755;0;0;0;0;25755
1131;13;2042;25690;0;0;0;0;25690
1132;13;2043;25591;0;0;0;0;25591
1133;13;2044;25457;0;0;0;0;25457
1134;13;2045;25392;0;0;0;0;25392
1135;13;2046;25239;0;0;0;0;25239
1136;13;2047;24973;0;0;0;0;24973
1137;13;2048;24559;0;0;0;0;24559
1138;13;2049;23931;0;0;0;0;23931
1139;13;2050;23179;0;0;0;0;23179
1140;13;2051;22454;0;0;0;0;22454
1141;13;2052;21882;0;0;0;0;21882
1142;13;2053;21446;0;0;0;0;21446
1143;13;2054;21225;0;0;0;0;21225
1144;13;2055;21095;0;0;0;0;21095
1145;13;2056;21103;0;0;0;0;21103
1146;13;2057;21120;0;0;0;0;21120
1147;13;2058;21127;0;0;0;0;21127
1148;13;2059;21125;0;0;0;0;21125
1149;13;2060;21198;0;0;0;0;21198
1150;14;2011;11536;0;0;0;0;11536
1151;14;2012;11537;0;0;0;0;11537
1152;14;2013;11765;0;0;0;0;11765
1153;14;2014;11730;0;0;0;0;11730
1154;14;2015;11787;0;0;0;0;11787
1155;14;2016;11700;0;0;0;0;11700
1156;14;2017;11735;0;0;0;0;11735
1157;14;2018;11638;0;0;0;0;11638
1158;14;2019;11847;0;0;0;0;11847
1159;14;2020;12029;0;0;0;0;12029
1160;14;2021;12312;0;0;0;0;12312
1161;14;2022;12472;0;0;0;0;12472
1162;14;2023;12803;0;0;0;0;12803
